cohort	study_id	sample_id	tacstd2_group	TACSTD2	LGALS1	LGALS2	LGALS3	LGALS4	LGALS7	LGALS7B	LGALS8	LGALS9	LGALS9B	LGALS9C	LGALS12	LGALS13	LGALS14	LGALS16
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2756-01	low	2230.59	4674.3	5.0466	2569.88	15.528	7.764	12.4224	652.95	383.152	0	2.7174	0.3882	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-21-1075-01	low	2258.36	1348.4	0	6056.58	2.1352	210.32	146.263	1564.73	250.534	0.7117	5.694	1.4235	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-60-2723-01	low	2280.52	5388.66	3.442	4252.41	1.1473	27.9185	45.511	1781.39	1514.49	16.0627	33.6552	1.1473	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-6798-01	low	2292.84	7763.53	5.4462	828.209	0	457.868	147.436	1052.25	937.133	0.389	22.5628	1.167	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-4594-01	low	2294.27	3674.25	71.2724	2495.85	0.4373	2.1863	0	2738	1211.19	120.245	217.752	9.6196	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-33-4587-01	low	2346.08	1401.98	7.4886	2607.11	6.6863	50.2808	232.95	1754.65	1399.84	0.2675	23.5357	2.1396	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-5485-01	low	2363.64	2004	2.8543	3171.11	4.5669	239.189	4.2814	1135.88	1225.63	6.2794	20.8363	1.4271	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-33-4586-01	low	2368.41	5616.18	5.6032	1616.88	1.751	1059.36	427.596	1132.89	497.986	1.4008	10.1558	3.1518	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-8007-01	low	2399.95	9820.44	19.7439	4026.95	1.334	9.8719	1.6009	696.889	2274.81	4.8026	77.1078	2.4013	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-8664-01	low	2449.19	4184.58	13.8054	1256.81	17.8959	27.0996	50.1087	646.785	271.507	0	12.2715	4.6018	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-60-2706-01	low	2458.36	2033.88	31.7848	8398.36	6.4937	28.0253	15.3797	877.321	1451.16	44.0885	46.4809	5.8101	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-43-2578-01	low	2521.2	3031.79	7.1915	3603.33	24.9811	70.4012	153.293	694.171	989.402	0	10.2195	0.757	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-7699-01	low	2572.57	11791.1	72.8477	2310.98	6.6225	71.7439	48.5651	1212.47	1451.99	3.0353	18.4879	1.1038	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-39-5030-01	low	2580.29	9461.05	158.569	2503.16	6.17	425.729	320.222	802.709	7113.99	3.085	90.6988	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-A5C4-01	low	2580.68	752.669	6.1526	4497.21	1.0254	0.3418	0	1142.52	363.004	11.6216	15.0397	2.0509	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-5477-01	low	2588.25	800.104	7.2784	1233.69	3.6392	7.7983	3.3793	832.254	867.169	0.7798	12.9971	0.5199	0	0.2599	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-8307-01	low	2678.8	3258.87	3.6397	765.241	34.5769	64.6042	2.2748	811.165	16729.3	11.8289	214.741	1.3649	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-58-8390-01	low	2684.25	10700.3	7.7754	1575.82	5.1836	60.0436	10.7992	1161.99	618.147	10.3672	21.1664	19.0066	0	1.2959	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-39-5034-01	low	2699.04	3744	6.5947	3425.06	43.765	17.9856	10.7914	1131.3	558.154	0	5.9952	1.199	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-98-A53C-01	low	2723.36	3781.18	106.546	3939.8	61.1562	2.3889	0.9556	908.743	2094.12	0.4778	24.3669	16.7224	0	0.4778	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-43-7656-01	low	2741.57	3048.43	20.5347	1594.73	8.1364	495.932	151.104	2140.13	1602.09	5.0368	30.9957	0.7749	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-5483-01	low	2748.78	5534.8	27.5092	4016.34	0.7114	2.3715	4.2687	1600.21	1470.56	7.1144	26.7977	3.0829	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HJ-01	low	2796.27	5109.9	115.604	9322.97	54.9508	16.5889	61.69	1127.44	3085.54	19.1809	72.5765	5.184	0	3.1104	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-8287-01	low	2837.34	7222.08	53.0392	2252.36	5.6644	187.44	714.227	1446.89	1513.42	2.5747	50.4645	2.0598	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-63-A5ML-01	low	2862.41	2349.95	6.7497	2291.8	1.5576	80.9969	235.722	891.76	1187.44	3.6345	56.0748	2.0768	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-8156-01	low	2891.42	4315.99	85.8257	3591.68	1.3004	26.658	38.3615	999.259	2402.47	0.6502	68.2705	3.251	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-43-6647-01	low	2938.87	11216.3	8.6118	3841.62	2.2466	72.6388	49.0499	821.866	1037.16	0.3744	10.4839	2.621	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-94-A5I6-01	low	3001.48	5569.93	12.9333	1812.09	31.1356	10361.9	2754.31	1018.27	583.434	0	10.0592	0.958	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-52-7809-01	low	3063.8	1557.8	8.288	2309.59	16.9214	714.495	1418.29	1384.66	788.397	0	16.2307	0.6907	0	4.4893	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-6843-01	low	3125.61	541.5	2.6631	2177.54	11.5402	261.429	467.821	1145.56	1204.62	0.4439	19.0857	1.3316	0	0.4439	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-60-2704-01	low	3193.68	5244.08	22.941	3180.52	11.2824	53.7796	284.317	1142.52	1493.04	5.2651	19.5562	7.5216	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-58-8386-01	low	3226.88	12486.7	10.6525	4130.7	7.3748	7593.98	1945.71	825.562	1383.18	9.0136	44.2487	0.4097	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-21-5783-01	low	3228.24	10247.3	8.1287	1776.98	0.8709	1045.69	357.371	1047.1	495.558	0.8709	9.8705	5.2256	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-21-5786-01	low	3347.92	3279.25	0.6733	5536.1	6.0596	225.888	207.036	510.924	529.204	0	6.3962	0	0	0.3366	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-60-2708-01	low	3431.42	25654.3	5.0973	8796.11	1.8536	97.3123	24.5598	1025.76	478.221	1.8536	13.4384	1.3902	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-60-2709-01	low	3443.91	7915.55	8.0322	5616.81	14.5345	71.5249	149.17	872.776	4123.97	10.3271	40.1611	1.9124	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-8128-01	low	3450.73	4967.46	0.9071	3140.04	4.9892	575.122	707.563	1285.35	361.946	0	17.6891	1.8143	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-A5GH-01	low	3484.35	5810.7	52.9501	3386.5	1.1511	610.077	3.4533	1549.37	3889.53	3.4533	78.2741	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-4595-01	low	3559.88	3802.42	14.7601	3185.84	4.361	17227.4	7637.71	678.943	808.789	0	11.4056	0.3355	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-A5FZ-01	low	3638.21	6388.06	272.239	4080	59.1045	12.5373	1.194	942.633	3757.01	0.597	68.0597	5.3731	0	1.194	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-8353-01	low	3667.7	8680.94	25.5958	3656.22	19.4175	912.621	1727.71	1202.96	1681.38	24.7132	48.5437	1.7652	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-34-5927-01	low	3675.12	1214.31	7.6372	1960.03	157.926	329.763	434.229	1281.05	585.336	11.4558	37.6404	0.8183	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-5473-01	low	3742.95	6309.48	6.3884	1455.27	2.8748	17.2486	51.107	922.773	3248.49	3.833	26.8312	1.9165	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-4596-01	low	3746.9	8211.98	30.1579	5620.56	9.0474	12.0631	11.6323	860.791	2080.03	6.0316	21.5413	19.818	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-96-A4JL-01	low	3904.72	4320.52	53.4893	1946.09	5.0146	8.3577	0	1282.43	9164.23	145.842	198.496	3.761	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-46-6026-01	low	3917.99	1037.5	4.286	2487.89	1701.26	948.068	530.324	534.015	331.166	181.441	409.172	8.2863	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-A513-01	low	3978.71	5290.97	132.903	4617.42	33.5484	2.5806	4.5161	510.297	3537.42	0.6452	58.7097	21.2903	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-A53L-01	low	3989.45	3992.19	5.8594	10435.5	3.5156	75.7812	172.656	1004.18	411.328	0	17.1875	1.5625	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-6545-01	low	3995.84	7866.13	13.0266	5029.66	10.255	78.1596	10.255	2062.31	1474.5	13.3038	38.5255	3.8803	0	0.2772	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2800-01	low	4016.7	5112.53	48.7912	7607.47	8.3516	440	51.4286	1195.1	1363.52	0.8791	12.3077	1.7582	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-51-4081-01	low	4111.61	4514.16	2.1299	3845.79	2.5559	561.874	172.95	1237.49	451.544	7.2417	27.689	0.426	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-5479-01	low	4142.94	2955.94	41.2829	2390.41	2.6634	4866.05	838.087	1282.42	1149.71	74.5755	212.629	1.3317	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MB-01	low	4146.47	1701.45	22.4671	3214.09	29.38	42.3418	170.231	1774.74	1119.46	0	20.3068	0	0	0.4321	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-39-5027-01	low	4210.35	1947.94	8.9767	3319.87	704.369	99.3417	366.248	886.589	1082.29	8.3782	38.8989	1.4961	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-98-7454-01	low	4231.37	4734.13	47.7798	3042.58	11.0535	0.3566	0.3566	756.99	1566.75	2.496	22.4637	11.0535	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-6845-01	low	4340.54	1235.27	1.7428	5040.78	19.519	942.14	383.757	1784.37	645.521	0	7.6682	1.3942	0	5.9254	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-21-5787-01	low	4379.02	2616.59	46.7836	7490.13	3.2895	8.4064	9.8684	584.773	1078.58	17.1784	116.594	1.462	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-98-A53A-01	low	4398.72	1353.98	17.6991	619.469	11.7994	714.848	258.604	905.561	596.854	0	7.8663	1.9666	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-58-8388-01	low	4426.27	6468.33	23.7389	1233.39	21.6746	257.515	66.056	953.167	1312.35	0	24.2549	2.0642	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-34-5928-01	low	4444.04	13458.9	12.9996	2947.26	1.1403	82.7869	312.903	1810.1	1737.16	3.1929	15.5083	2.5087	0	0.9123	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-8625-01	low	4448.82	4335.96	50.9186	3085.56	1.0499	1424.15	273.491	903.412	2016.8	0	48.294	7.874	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-37-4141-01	low	4458.58	4182.44	25.2592	5113.27	2.048	119.469	12.2882	1263.59	1225.07	0	20.1391	0.3413	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2753-01	low	4479.32	3320.45	15.1773	3319.1	7.0827	389.213	3.3727	1100.5	541.66	3.3727	11.4673	5.3964	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-90-A4ED-01	low	4502.95	2832.21	24.197	2232.46	51.2747	3539.68	1247.88	1334.4	454.558	0	10.9463	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-43-2581-01	low	4578.47	4902.09	14.3988	5649.03	1.0799	1.7999	0.36	1288.28	1559.4	0	23.7581	55.7955	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-92-8064-01	low	4598.85	4235.33	37.979	2147.17	2.0346	67.1414	152.594	1039.67	1750.42	0	26.4496	2.0346	0	0.6782	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-60-2695-01	low	4646.7	1916.74	15.139	3317.76	5.5949	125.062	46.0754	617.374	1642.92	0.6582	24.025	0.6582	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-58-A46K-01	low	4680.09	1063.69	4.3924	2233.53	2.1962	106.149	297.95	1770.7	1975.84	28.5505	48.3163	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-A4JB-01	low	4708.41	6513.4	7.8558	2331.79	1.8484	825.323	253.235	949.607	468.115	12.939	41.5896	4.159	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-8276-01	low	4716.68	6982.19	24.2849	4951.43	3.238	1373.45	274.15	598.473	1940.1	3.238	41.0146	4.3173	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-6A-AB49-01	low	4747.75	16099.2	0.7433	7838.71	2.9731	2982.07	1834.8	1186.56	255.691	0	11.521	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-A511-01	low	4885.29	7904.34	1.3632	3086.3	0.9088	107.694	448.041	678.424	1485.44	0.4544	26.8098	3.6352	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-8201-01	low	4887.95	7508.93	10.0542	3097.24	1.5875	2.1167	2.6459	1165.76	2150.02	3.175	57.6796	2.1167	0	5.8209	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-1017-01	low	4902.94	4198.94	5.012	41266.9	7.7108	7.3253	1.9277	653.876	1466.99	0.3855	16.9639	0.7711	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-7463-01	low	4992.67	2057.83	31.5531	2054.59	0.8091	314.722	671.11	953.462	2573.6	9.7086	55.0157	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-8309-01	low	5000	5957.62	148.544	3363.87	21.8322	4.2808	0.4281	922.496	7379.71	2.9966	127.14	2.1404	0	0.4281	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-21-1072-01	low	5022.26	2310.73	7.4816	1749.26	0.7125	39.5454	28.5012	1514.43	425.024	11.0442	20.6633	6.4128	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-A5B5-01	low	5086.36	4830.74	27.6339	5015.98	3.886	863.558	268.567	1067.64	1243.09	15.544	133.851	0.8636	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-A4CN-01	low	5106.5	8605.39	1.7474	1823.71	2.9123	144.452	79.2158	1098.52	1367.64	1.7474	23.2988	1.1649	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MS-01	low	5116.87	6305.54	51.057	5011.57	7.9777	481.851	212.206	2555.87	1834.86	7.9777	47.866	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-6561-01	low	5121.51	5145.53	35.4749	2239.11	1.1173	212.291	160.335	844.693	1267.6	2.7933	20.3911	3.6313	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HP-01	low	5136.86	7967.15	9.1241	8191	12.1655	1829.68	1565.09	1783.38	563.869	3.0414	24.9392	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-7337-01	low	5219.6	4353.81	1.3634	4966.34	0	1753.73	15.3387	1513.4	466.297	0.3409	8.1807	3.7495	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-J1-A4AH-01	low	5220.04	1311.27	0	3356.89	6.2612	75.1342	75.1342	775.966	610.912	1.7889	9.839	0.8945	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-60-2714-01	low	5229.22	9213.56	8.515	7200.61	3.7466	8.1744	24.5232	469.005	948.229	0	9.8774	1.3624	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-21-1071-01	low	5286.05	3080.13	12.856	2896.15	10.6395	66.0534	1.3299	1040.9	1607	0	14.6293	3.5465	0	2.6599	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-63-7022-01	low	5286.81	10959	42.1359	3885.79	1.2393	1559.65	216.256	770.801	2950.75	3.0982	34.7001	4.9572	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HE-01	low	5326.56	5351.55	193.562	3804.32	2.9648	0.8471	2.1177	1041.9	3654.38	17.3655	95.2986	1.2706	0	0.8471	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-5478-01	low	5337.19	3280.86	10.7923	5280.07	3.6852	39.7473	77.652	1004.71	647.012	2.8955	5.791	3.6852	0	0.2632	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2744-01	low	5340.54	9693.51	14.266	6145.88	12.8854	2.301	2.301	987.566	2042.34	0.9204	23.4699	4.6019	0	2.301	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-1005-01	low	5391.22	5266.91	100.548	5371.12	76.7824	10.9689	34.7349	694.698	3040.22	0	71.298	7.3126	1.8282	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2794-01	low	5403.05	1832.02	29.6159	6306.34	3.2392	173.994	15.7335	1028.69	9572.88	11.106	81.4438	0.9255	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-58-A46L-01	low	5416.69	1951.01	40.2177	5955.55	49.2894	863.32	907.469	1702.59	1047.48	3.0239	13.0027	0.6048	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-34-8456-01	low	5424.28	2451.61	10.9349	3102.79	2.187	191.361	623.838	729.3	1902.13	2.7337	37.7255	1.6402	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-34-5236-01	low	5450	17811.7	31.6564	4895.23	0.2214	913.388	217.61	1360.7	1540.98	0.2214	19.9236	1.1069	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-LA-A446-01	low	5469	2021.12	11.7118	1920.74	11.7118	3152.15	209.139	752.797	954.512	14.2215	40.1548	3.3462	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-8277-01	low	5513.67	2075.84	3.0864	2012.79	1.7637	85.097	0.4409	931.561	1053.35	0.4409	20.7231	0.8818	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2791-01	low	5551.46	4143.69	55.9223	4088.54	3.1068	63.301	1.9417	1031.05	1855.92	7.767	19.4175	1.165	0	0.3883	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2795-01	low	5579.49	5997.17	5.6613	7014.31	5.6613	44.6611	148.451	1171.88	1531.06	0.629	17.6128	1.2581	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-8355-01	low	5590.47	2312.53	154.365	5419.65	12.6529	2719.53	2528.89	1156.41	2490.93	3.3741	40.911	4.2176	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-43-3920-01	low	5597.99	15828.6	37.0243	7749.97	85.4759	161.81	16.4553	1204.86	563.593	0	14.1698	3.1996	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-52-7812-01	low	5613.91	9720.62	47.9616	5285.37	0.7994	0	0.3997	641.031	2940.05	0.7994	34.7722	1.9984	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-46-3766-01	low	5614.15	12902.3	73.955	6910.61	13.5048	1592.93	870.74	1156.91	1753.05	1.2862	23.1511	4.5016	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2737-01	low	5649.94	9127.39	7.2971	4373.77	4.0539	1403.47	214.858	1839.26	1309.42	0.8108	21.0804	9.7294	0	6.0809	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-18-3411-01	low	5666.7	7279.9	38.2178	4647.69	0	104.194	308.559	1993.76	1151.36	74.4242	96.5503	9.2527	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-98-A53D-01	low	5670.84	7146.99	51.0843	6336.39	26.988	493.012	20.241	863.605	2454.46	0	45.7831	1.4458	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MV-01	low	5681.2	4174.42	11.1434	3730.14	35.3682	2541.67	3482.07	1094.23	5470.93	19.3798	149.709	20.8333	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-4604-01	low	5692.33	5952.76	46.9325	3555.52	1.8405	35.5828	65.9509	966.258	2452.76	1.5337	34.9693	4.908	0	0.3067	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-NK-A7XE-01	low	5704.8	5519.6	10.1138	3400.13	30.3413	27.1808	37.9267	606.751	3422.25	29.0771	111.884	3.7927	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-18-5592-01	low	5717.1	1516.94	2.1916	7242.44	2.1916	337.503	19.359	2167.82	610.355	20.4548	29.2211	0.7305	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2770-01	low	5720.08	4656.86	5.4091	1509.13	4.7329	83.8404	11.1562	1195.38	1657.2	6.7613	24.0027	1.6903	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-98-8023-01	low	5769.57	7140.29	30.4302	2978.78	6.086	430.757	49.3646	1026.51	1952.27	5.4098	56.8031	4.0574	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-43-6143-01	low	5783.14	1589.38	2.4442	2930.12	8.6657	236.196	1010.55	864.753	943.006	3.9996	33.774	1.5554	0	0.2222	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-33-4582-01	low	5821.26	1848.98	0	4999.5	1.2229	7.7448	36.2784	1786.53	633.854	0.4076	20.3811	1.6305	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-68-A59J-01	low	5826.37	2409.2	7.4722	2303.02	3.5395	4608.4	549.405	1211.64	1182.18	0.3933	21.2368	0.3933	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-43-6770-01	low	5840.88	4219.42	9.9298	1484.14	0.9688	308.791	393.316	1747.33	831.436	7.7501	26.883	2.9063	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-LA-A7SW-01	low	5864.81	21591.4	10.4666	1304.4	14.3916	290.013	119.058	662.106	335.805	11.3389	26.1666	1.7444	0.4361	0.4361	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-8623-01	low	5911.53	6656.46	109.817	11260	15.6415	32.9124	3.2587	1025.82	4636.42	9.4501	59.6334	13.3605	0	0.3259	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-60-2725-01	low	5912.29	7397.55	45.1151	5097.12	16.3653	1149.99	469.728	1057.99	5980.4	3.9807	46.8843	4.423	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-43-8116-01	low	5916.86	1991.22	21.0773	1983.61	2.9274	336.651	256.44	737.705	882.318	0	19.3208	0.5855	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-43-7657-01	low	5917.3	7348	0.6616	3007.61	2.9772	1431.03	147.866	836.242	376.447	0	4.962	0.3308	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-6175-01	low	5931.74	10514.6	9.2697	3062.64	14.8876	2509.55	549.719	1052.52	1834.83	7.5843	47.4719	2.809	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-43-8115-01	low	5935.78	6275.77	13.4916	2433.89	2.1587	608.743	415.542	688.073	1810.04	0	27.5229	1.619	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-46-3768-01	low	5989.9	2942.33	0.6517	2950.15	1.3034	100.033	19.2245	1143.98	2874.88	22.1571	181.818	1.3034	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-39-5037-01	low	5992.49	713.392	2.9203	6470.59	4.1719	8016.27	1850.65	1145.47	625.365	0	19.1907	1.2516	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-8136-01	low	5993.05	7672.57	58.1542	3873.58	3.1606	1295.2	36.6625	963.337	2131.48	5.0569	90.3919	0.6321	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MI-01	low	6050.82	1210.38	1.6393	2601.64	1.6393	131.148	9.2896	950.191	727.869	1.6393	10.3825	0.5464	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-34-5239-01	low	6069.83	7149.27	10.1278	4075.13	17.4292	625.567	216.216	1489.94	3217.57	14.3673	40.04	1.8842	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-7698-01	low	6096.83	4792.54	32.5244	4025.8	3.915	541.17	27.706	1647.66	1515.7	4.2161	28.6095	0.6023	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-7844-01	low	6105.31	4962.68	18.0266	1900.7	2.2138	897.217	123.656	1084.11	1160.03	12.0177	93.6116	0.6325	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-34-7107-01	low	6139.8	3283.36	11.1703	1361.38	3.1416	37.6996	143.468	1085.53	1102.02	0	33.1617	2.0944	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-63-5128-01	low	6167.97	1939.99	1.6441	4218.66	0	630.223	264.146	1681.81	184.683	0	6.0282	1.6441	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-7730-01	low	6211.53	914.741	0.5064	3681.25	2.2786	219.508	445.851	1148.03	1105.13	1.7723	40.2557	12.659	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-8049-01	low	6292.25	5821.11	110.244	2740.51	1.04	1014.04	744.15	863.167	2056.16	10.9204	48.882	5.2002	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-98-A53H-01	low	6340.07	5099.05	90.3838	4447.38	24.35	557.573	669.831	1316.53	1919.93	93.6855	133.306	5.778	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-39-5019-01	low	6365.95	10474.1	16.9513	3838.71	1.4957	62.3208	168.765	833.568	3055.22	2.9914	38.6389	2.9914	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-94-7943-01	low	6383.25	1588.5	15.6126	4804.04	20.5954	239.505	9.3012	827.391	1712.08	19.931	48.1667	5.9793	0	2.6575	
