gene	distance	Z	FC	p.value	p.adj
VEGFA	1.19447757936409e-07	0.321854986221885	4.10384116482826e-05	0.994888688338862	0.99999999998616
CRB3	1.17940661042479e-07	0.316898796933815	4.00093645755378e-05	0.994953177942281	0.99999999998616
GBP2	1.13866236769746e-07	0.303201533843575	3.72927555189634e-05	0.995127525227795	0.99999999998616
C1S	1.13502402681109e-07	0.30195652653944	3.70548149538486e-05	0.995143093938388	0.99999999998616
LSR	1.09482708664515e-07	0.287951064765973	3.44766933361868e-05	0.99531509952849	0.99999999998616
TMC5	1.08746941775477e-07	0.285336282169241	3.40148565358819e-05	0.995346583545212	0.99999999998616
CCT2	1.06300432221081e-07	0.276522974938878	3.25015894065724e-05	0.995451271574807	0.99999999998616
CYBA	1.05357781138773e-07	0.273077181310509	3.19277100071374e-05	0.995491608362209	0.99999999998616
S100A4	1.03207816261806e-07	0.265110561627952	3.06379509758432e-05	0.995583607107318	0.99999999998616
MT1E	1.03083211148797e-07	0.26464416489229	3.05640158628364e-05	0.995588939063225	0.99999999998616
TSC22D1	1.0118747170076e-07	0.257483557626074	2.94501850530221e-05	0.995670059347256	0.99999999998616
LAMP3	1.0046493029728e-07	0.254721773406976	2.90311014426909e-05	0.995700977512911	0.99999999998616
CLDN1	9.91850249690694e-08	0.249784305856439	2.82961111503174e-05	0.995755745774215	0.99999999998616
C17ORF89	9.70851038198932e-08	0.241554779017516	2.71106379682184e-05	0.995845603268339	0.99999999998616
DLG1	9.7056184240953e-08	0.241440302696365	2.70944890137164e-05	0.99584684076322	0.99999999998616
RPS19BP1	9.6550467731354e-08	0.239433356055304	2.68128700180058e-05	0.995868480830656	0.99999999998616
ERAP2	9.57246590850455e-08	0.236135188115365	2.63561636460344e-05	0.995903817937032	0.99999999998616
SNHG7	9.36318733339827e-08	0.227657926874051	2.52163349131438e-05	0.995993370186964	0.99999999998616
SNHG8	9.35924654959688e-08	0.227496627847989	2.51951132481873e-05	0.995995056485515	0.99999999998616
FOS	9.34300806578623e-08	0.226831314132357	2.5107761021362e-05	0.996002005086059	0.99999999998616
PPP1CB	9.28287892172938e-08	0.224358420032381	2.47856270520241e-05	0.996027734917167	0.99999999998616
TNFAIP3	9.24615389506027e-08	0.222840778470938	2.45899006516028e-05	0.996043449906474	0.99999999998616
WSB1	9.24587648721554e-08	0.222829293611229	2.45884251561505e-05	0.996043568611943	0.99999999998616
TAPBP	9.22965890261555e-08	0.222157322608119	2.45022429230062e-05	0.996050508271621	0.99999999998616
PPIC	9.2218269526097e-08	0.221832418119373	2.44606771568532e-05	0.996053859638099	0.99999999998616
SERPING1	9.14202567615784e-08	0.218507322356196	2.40391668721119e-05	0.996088007373161	0.99999999998616
CRABP2	9.10416271179677e-08	0.216920308419712	2.38404561479728e-05	0.996104209302923	0.99999999998616
GSN	8.95755707693462e-08	0.210717431267594	2.30788256923188e-05	0.996166943291406	0.99999999998616
ATF3	8.93795690662201e-08	0.209881066918355	2.29779379135534e-05	0.996175330398247	0.99999999998616
ASAH1	8.80789417498501e-08	0.204287899230846	2.23140660807197e-05	0.996230985538888	0.99999999998616
F11R	8.76116764731481e-08	0.202259883807626	2.20779385536305e-05	0.99625098029081	0.99999999998616
FOSB	8.68641185330894e-08	0.198994515628964	2.17027802328285e-05	0.996282969053061	0.99999999998616
ID1	8.57982758406364e-08	0.194293777093903	2.11734515718485e-05	0.996328577552914	0.99999999998616
AUTS2	8.35663775538552e-08	0.184273358869583	2.00861958164495e-05	0.99642408280396	0.99999999998616
TFPI	8.1422493425374e-08	0.17441300124962	1.90687987089301e-05	0.996515821885813	0.99999999998616
CD47	8.13045781732849e-08	0.173863755723726	1.90136082085434e-05	0.996520867606199	0.99999999998616
TSC22D3	7.99875749880093e-08	0.167678778709976	1.84026175031277e-05	0.996577223597573	0.99999999998616
NUPR1	7.96997093150171e-08	0.166314394047213	1.82703982335042e-05	0.996589541683492	0.99999999998616
IL32	7.80684151035065e-08	0.158495710812046	1.75301351421656e-05	0.996659346556171	0.99999999998616
CXCL8	7.78277560308335e-08	0.157329521042644	1.74222225247177e-05	0.996669644624638	0.99999999998616
CAST	7.76977813988596e-08	0.156698304467577	1.73640798715093e-05	0.996675206383435	0.99999999998616
IKBKB	7.6518519891541e-08	0.150926360576078	1.68409916459024e-05	0.99672566829987	0.99999999998616
LAMP1	7.6517494239685e-08	0.150921304884553	1.68405401766738e-05	0.996725712188664	0.99999999998616
PLSCR1	7.50219359930104e-08	0.143482020172246	1.61886663850245e-05	0.996789708814519	0.99999999998616
ATP1A1	7.41145980977744e-08	0.138901774532329	1.57994531190112e-05	0.996828534837529	0.99999999998616
TSPAN1	7.27870618514903e-08	0.132106340625966	1.5238524459906e-05	0.996885341640563	0.99999999998616
PPP2R2A	7.17486999996504e-08	0.126711029382262	1.48068477886709e-05	0.996929774349643	0.99999999998616
TGM2	7.07292091705264e-08	0.121343275694896	1.43890507133065e-05	0.996973399555017	0.99999999998616
CRIP1	6.84827054777972e-08	0.109258794221657	1.34895156797597e-05	0.997069530108171	0.99999999998616
PIGR	6.83926722040241e-08	0.108766904557293	1.34540700324801e-05	0.997073382739462	0.99999999998616
S100P	6.82518110266244e-08	0.107996121732181	1.33987072441019e-05	0.997079410357579	0.99999999998616
QSOX1	6.7765553717441e-08	0.105324037612005	1.32084702226049e-05	0.997100217890219	0.99999999998616
CDH1	6.7730765368983e-08	0.105132191554623	1.31949122157988e-05	0.99710170652539	0.99999999998616
SLC9A3R2	6.71906838870833e-08	0.102142112100945	1.29853201573828e-05	0.997124817261311	0.99999999998616
RAB13	6.68276256598129e-08	0.10011961582802	1.2845369495369e-05	0.997140352960698	0.99999999998616
BTG1	6.58056295640718e-08	0.0943714829481017	1.24554847851597e-05	0.997184085411947	0.99999999998616
PDIA3	6.53435622326206e-08	0.0917455594984595	1.22811815603974e-05	0.997203857835713	0.99999999998616
APOE	6.49219153579815e-08	0.0893343638156765	1.21231976859436e-05	0.997221900620411	0.99999999998616
RTN4	6.37695345325186e-08	0.0826700421087033	1.16966375599154e-05	0.997271212410488	0.99999999998616
AP3S1	6.36102367990374e-08	0.081740088498224	1.16382736201834e-05	0.997278028956867	0.99999999998616
CLDN23	6.29601573813976e-08	0.0779226374819767	1.14016091369107e-05	0.997305846658543	0.99999999998616
BSG	6.27854438562454e-08	0.0768904749513577	1.13384183349619e-05	0.997313322866762	0.99999999998616
HELZ2	6.2632472079928e-08	0.0759845805868267	1.12832353195381e-05	0.997319868718804	0.99999999998616
PIM1	6.25587591933257e-08	0.0755473265316247	1.12566922057947e-05	0.997323022984713	0.99999999998616
CAPN1	6.23259416175993e-08	0.0741631606604334	1.11730626982884e-05	0.997332985538022	0.99999999998616
S100A14	6.17462242658915e-08	0.0706957557452293	1.09661795093074e-05	0.997357792365526	0.99999999998616
PLPP2	6.16341292775166e-08	0.0700218323778842	1.09263993291689e-05	0.997362589049985	0.99999999998616
TNFRSF12A	6.16317590653053e-08	0.0700075702912059	1.09255589705088e-05	0.997362690474325	0.99999999998616
HSPA4	6.13416020223346e-08	0.0682578002706306	1.08229279378603e-05	0.997375106656789	0.99999999998616
CD9	6.11804082635687e-08	0.0672824337839479	1.07661215891917e-05	0.997382004339438	0.99999999998616
IFI35	6.03673012373926e-08	0.0623259983845838	1.04818528967404e-05	0.997416798209548	0.99999999998616
PARD6B	6.03275354270303e-08	0.0620820234748505	1.04680480030287e-05	0.997418499838607	0.99999999998616
ADAR	5.98447019483261e-08	0.0591078098163351	1.03011557946902e-05	0.997439160891594	0.99999999998616
CTSC	5.9451528942896e-08	0.0566695098068994	1.01662455426539e-05	0.997455985261215	0.99999999998616
STAT3	5.91782424261901e-08	0.0549659240371762	1.00729960586382e-05	0.99746767953719	0.99999999998616
CLPTM1L	5.90340888211644e-08	0.0540643898566283	1.0023981755926e-05	0.997473848052638	0.99999999998616
CALR	5.90110827055544e-08	0.0539203222396374	1.00161704065245e-05	0.997474832513495	0.99999999998616
TRAM1	5.87484160696844e-08	0.0522717850878055	9.92720208461514e-06	0.997486072352158	0.99999999998616
HLA-DQA1	5.86704687765726e-08	0.05178126809336	9.90087677254204e-06	0.997489407815839	0.99999999998616
LMNA	5.81681454355831e-08	0.0486056939420088	9.73206439182208e-06	0.997510902870699	0.99999999998616
DNAJB1	5.77536471139382e-08	0.0459662336978147	9.59385982204254e-06	0.997528639782604	0.99999999998616
EMP2	5.62800668694844e-08	0.0364391298864824	9.11053221912458e-06	0.997591696170747	0.99999999998616
BLVRB	5.524586502776e-08	0.0296144010336355	8.77877857162072e-06	0.997635951002655	0.99999999998616
MGST1	5.49239856869481e-08	0.0274662662527718	8.67678086592728e-06	0.997649724636668	0.99999999998616
EFNA1	5.48714847771964e-08	0.0271147891008887	8.6602008176107e-06	0.997651971218682	0.99999999998616
CD55	5.20790223055902e-08	0.0079582784290408	7.80117793622882e-06	0.997771464335615	0.99999999998616
C1R	5.14835125987566e-08	0.0037507862321749	7.62378919340998e-06	0.997796946980438	0.99999999998616
AGPAT2	5.10894380325641e-08	0.0009417665358604	7.50752505070175e-06	0.997813809951478	0.99999999998616
CXCL2	5.10022771609003e-08	0.0003177745250036	7.48193055341166e-06	0.9978175396804	0.99999999998616
GLUL	5.00808845923599e-08	-0.0063393666551988	7.21403959155151e-06	0.997856967289351	0.99999999998616
HIST1H2AC	4.93435659982344e-08	-0.0117483945864068	7.00318506685439e-06	0.997888518132794	0.99999999998616
HLA-F	4.93054095296041e-08	-0.0120303369161351	6.9923583870635e-06	0.997890150898934	0.99999999998616
LCN2	4.8984480659363e-08	-0.0144097087727213	6.90162812277547e-06	0.997903883873308	0.99999999998616
COMT	4.73137971021116e-08	-0.0270332487986146	6.4388772386186e-06	0.997975374660817	0.99999999998616
RUNX1	4.71100308116252e-08	-0.0286009080280463	6.38353605025165e-06	0.997984094094481	0.99999999998616
ARL4A	4.65446443954439e-08	-0.0329836264321917	6.23123273009521e-06	0.998008287741012	0.99999999998616
ARPC5L	4.50752244185143e-08	-0.0446079423326833	5.84400170647535e-06	0.998071166210181	0.99999999998616
HERPUD1	4.47294915684882e-08	-0.0473936978581059	5.75469700382596e-06	0.99808596058842	0.99999999998616
PRKAB1	4.452874198921e-08	-0.0490203684984381	5.70315782788309e-06	0.998094550935884	0.99999999998616
CASP4	4.44618293855104e-08	-0.0495640628154458	5.68603062416413e-06	0.99809741421723	0.99999999998616
MYH14	4.43963851267552e-08	-0.0500965563712871	5.66930417810568e-06	0.998100214666121	0.99999999998616
NMI	4.43190312612768e-08	-0.0507268875690145	5.64956560952513e-06	0.998103524743321	0.99999999998616
CCNL1	4.35641801813019e-08	-0.0569317337030666	5.45875534301866e-06	0.998135825850261	0.99999999998616
AMOTL2	4.32727824642753e-08	-0.0593535603306457	5.38597312136223e-06	0.998148295156709	0.99999999998616
C8ORF4	4.24282308495119e-08	-0.0664585962488277	5.17778943598243e-06	0.998184434676759	0.99999999998616
IRF9	4.17601235091879e-08	-0.0721722251787022	5.0160064665273e-06	0.998213023907341	0.99999999998616
LY6E	4.10103702450293e-08	-0.0786853159912931	4.83751048228632e-06	0.998245106881856	0.99999999998616
SYMPK	4.0657045927353e-08	-0.0817927789817287	4.75451453558033e-06	0.998260226116891	0.99999999998616
IL4R	4.05177008039438e-08	-0.0830251596630144	4.72197980193584e-06	0.998266188887148	0.99999999998616
CANX	4.02622627619319e-08	-0.0852944578372369	4.66262938580495e-06	0.998277119433961	0.99999999998616
MDK	3.98330441783025e-08	-0.0891376744741056	4.56374672916676e-06	0.998295486291027	0.99999999998616
BLVRA	3.97206953903497e-08	-0.0901499476503453	4.53803901103237e-06	0.99830029385126	0.99999999998616
SPATS2L	3.91298180920657e-08	-0.0955176519963503	4.40402926961638e-06	0.998325578310198	0.99999999998616
CARHSP1	3.89767172357144e-08	-0.0969206526897074	4.36963393551625e-06	0.998332129708415	0.99999999998616
OCIAD2	3.8968992653218e-08	-0.0969915745395584	4.36790211942259e-06	0.998332460254028	0.99999999998616
RBCK1	3.88992088750723e-08	-0.0976328696914777	4.35227247270016e-06	0.998335446398826	0.99999999998616
ROCK2	3.84512977756682e-08	-0.101774490088539	4.25261966805951e-06	0.998354613137484	0.99999999998616
GLRX	3.82925168383494e-08	-0.103253345948357	4.21757061551466e-06	0.998361407594767	0.99999999998616
PHLDA2	3.79017213657748e-08	-0.106917362133967	4.13192479117535e-06	0.998378130277414	0.99999999998616
SLC16A3	3.75473141338566e-08	-0.110270450961706	4.05501337528385e-06	0.998393295857171	0.99999999998616
PPP1R15A	3.65902436309541e-08	-0.119473373775125	3.85092571557862e-06	0.998434250241733	0.99999999998616
MALL	3.56226518077919e-08	-0.129005884025889	3.64995097018127e-06	0.998475654852487	0.99999999998616
HIST1H1C	3.50162329461924e-08	-0.135102626656973	3.52673951875428e-06	0.998501604367923	0.99999999998616
H1F0	3.49827331646266e-08	-0.135442252978444	3.51999473330258e-06	0.998503037870708	0.99999999998616
SSPN	3.39910514631417e-08	-0.1456343941091	3.32325553601474e-06	0.998545473328109	0.99999999998616
TAP1	3.38885002200451e-08	-0.146703967693888	3.30323321439318e-06	0.998549861640544	0.99999999998616
ST3GAL5	3.36695985515511e-08	-0.148997054258423	3.26069678516608e-06	0.998559228752049	0.99999999998616
STUB1	3.36565344572246e-08	-0.14913434032531	3.25816691917429e-06	0.998559787783099	0.99999999998616
YBX3	3.30637890716287e-08	-0.155415567267683	3.14441444171598e-06	0.998585152196186	0.99999999998616
RAB8A	3.28509883074789e-08	-0.157695931207093	3.10406936816377e-06	0.998594258242097	0.99999999998616
PCSK1N	3.22594190173786e-08	-0.164107464301538	2.99328191681305e-06	0.998619572330327	0.99999999998616
SON	3.14854462134534e-08	-0.172661612489153	2.85137438493953e-06	0.998652691725489	0.99999999998616
SOX4	3.1441870878366e-08	-0.17314896279602	2.84348733682511e-06	0.998654556376015	0.99999999998616
BPGM	3.12865703932054e-08	-0.174890935838978	2.81546709705614e-06	0.998661201904578	0.99999999998616
SOCS3	3.12352701974989e-08	-0.175468111242416	2.80624169472194e-06	0.99866339711291	0.99999999998616
PON2	3.10464013898224e-08	-0.177600621419904	2.77240756285838e-06	0.998671479077882	0.99999999998616
IL6	3.05974399820821e-08	-0.182718229477552	2.69280386473377e-06	0.998690690775772	0.99999999998616
MAP3K13	3.02759948168118e-08	-0.186425012067368	2.63652190067505e-06	0.998704445872551	0.99999999998616
NAMPT	2.97605544013021e-08	-0.192445299628315	2.54751396492093e-06	0.998726502303391	0.99999999998616
EPCAM	2.9725521968744e-08	-0.192857955194106	2.54151991773118e-06	0.998728001391202	0.99999999998616
NEDD4L	2.91439752054975e-08	-0.199774452655524	2.4430486547797e-06	0.998752886608228	0.99999999998616
IFITM2	2.85738482712434e-08	-0.206679768964051	2.34839965190032e-06	0.99877728315563	0.99999999998616
CCND1	2.85036870853159e-08	-0.207538314007678	2.33688113213746e-06	0.99878028545326	0.99999999998616
IDO1	2.8004069319773e-08	-0.213708962659764	2.25567656122832e-06	0.998801664813493	0.99999999998616
ACTN1	2.79068710467258e-08	-0.214921215150493	2.24004544889173e-06	0.998805824067	0.99999999998616
SRD5A3	2.73638340011197e-08	-0.221766432607811	2.15371599348697e-06	0.99882906140161	0.99999999998616
AMOTL1	2.63359238909394e-08	-0.235073810151576	1.99494834806046e-06	0.998873047153301	0.99999999998616
C15ORF48	2.61128162912782e-08	-0.238025325093269	1.96129068461125e-06	0.998882594248763	0.99999999998616
HSP90B1	2.60811814593547e-08	-0.238445706290314	1.95654148271337e-06	0.998883947948788	0.99999999998616
TJP1	2.57763301452158e-08	-0.242521008165855	1.91107050594022e-06	0.998896992975792	0.99999999998616
SPP1	2.56365216822731e-08	-0.244404872649613	1.89039578318868e-06	0.998902975581476	0.99999999998616
PECAM1	2.56293854491796e-08	-0.244501284467522	1.8893435010171e-06	0.99890328095118	0.99999999998616
PLEC	2.55584801085832e-08	-0.24546057554092	1.87890398158724e-06	0.998906315092949	0.99999999998616
TNFAIP2	2.54564643559495e-08	-0.246845078279482	1.86393476076731e-06	0.998910680494139	0.99999999998616
CGN	2.54207338723902e-08	-0.247331202852616	1.8587060259134e-06	0.998912209453072	0.99999999998616
FLNA	2.44377371095699e-08	-0.260958475392771	1.71773638866071e-06	0.998954273304063	0.99999999998616
MVB12A	2.3721594172208e-08	-0.271208333120696	1.61853569706856e-06	0.998984918096345	0.99999999998616
CLDN9	2.36931305147179e-08	-0.271621589300079	1.61465384950761e-06	0.998986136097456	0.99999999998616
NCOA3	2.36784512035194e-08	-0.271834893189445	1.612653720068e-06	0.998986764246435	0.99999999998616
ACTR2	2.35904762236093e-08	-0.273115811054469	1.60069266573913e-06	0.998990528823208	0.99999999998616
IRF1	2.33356316045183e-08	-0.276851367517426	1.56629535093214e-06	0.999001433993585	0.99999999998616
IER3	2.27383620443804e-08	-0.285755779956019	1.48714355408107e-06	0.999026992023896	0.99999999998616
APC	2.2605152822243e-08	-0.287771116096222	1.46977018631266e-06	0.999032692239755	0.99999999998616
DAP	2.25334818371857e-08	-0.288859968446996	1.46046497305383e-06	0.999035759145198	0.99999999998616
NUP93	2.2511613970016e-08	-0.289192828989306	1.45763169967544e-06	0.999036694902967	0.99999999998616
KRTCAP2	2.22100913604163e-08	-0.293813088957523	1.41884589753135e-06	0.999049597493105	0.99999999998616
LATS2	2.19435508354661e-08	-0.297945723183002	1.38499545727337e-06	0.999061003149269	0.99999999998616
SDC1	2.18887368685973e-08	-0.298801331860567	1.37808479117425e-06	0.999063348718543	0.99999999998616
ATP1B1	2.16871317196476e-08	-0.301965337491832	1.35281613122045e-06	0.999071975695819	0.99999999998616
CP	2.16733837358842e-08	-0.302182085706285	1.35110151082387e-06	0.999072563992025	0.99999999998616
OCEL1	2.15711298558624e-08	-0.303798190805425	1.33838273385851e-06	0.999076939584182	0.99999999998616
ARL6IP1	2.13908680925673e-08	-0.306664475032016	1.31610748196792e-06	0.999084653247119	0.99999999998616
PRKAG1	2.1096411387395e-08	-0.311394786811621	1.28012302854067e-06	0.999097253477832	0.99999999998616
MYDGF	2.09826487247964e-08	-0.313238648595902	1.26635409455815e-06	0.999102121547698	0.99999999998616
APP	2.0981800940213e-08	-0.31325242402729	1.26625176488531e-06	0.999102157825634	0.99999999998616
NQO1	2.0651723877052e-08	-0.31865515064286	1.22672483654165e-06	0.999116282303642	0.99999999998616
CRIP2	1.98663005839315e-08	-0.331838190189707	1.13518996466677e-06	0.999149891710758	0.99999999998616
IRF7	1.98557591477916e-08	-0.332018370409267	1.13398557760597e-06	0.99915034279418	0.99999999998616
ITGA3	1.97652374503825e-08	-0.333569259214357	1.12366954697383e-06	0.999154216349607	0.99999999998616
IGKC	1.97322886335959e-08	-0.33413539014219	1.11992633641906e-06	0.999155626277527	0.99999999998616
HEBP2	1.95214154951248e-08	-0.337779413985164	1.09611759461698e-06	0.999164649846703	0.99999999998616
EPSTI1	1.88778432199315e-08	-0.349129552265345	1.02503640199146e-06	0.999192189243734	0.99999999998616
GDF15	1.87547821292753e-08	-0.35134042843132	1.01171592381135e-06	0.999197455207537	0.99999999998616
PTPN1	1.84636425780132e-08	-0.356624669083791	9.80549014702315e-07	0.999209913494291	0.99999999998616
LAPTM4B	1.82025626196404e-08	-0.361429064091951	9.53014714817172e-07	0.999221085487312	0.99999999998616
SMIM22	1.78842292303918e-08	-0.367373743154992	9.1997281527156e-07	0.99923470743853	0.99999999998616
TRAFD1	1.77917535291377e-08	-0.369118957741079	9.10483429169536e-07	0.999238664609054	0.99999999998616
NUB1	1.7700584910738e-08	-0.370847710519409	9.01176326038654e-07	0.999242565847609	0.99999999998616
IFIT2	1.76854765190179e-08	-0.371134990677007	8.9963857863551e-07	0.999243212357795	0.99999999998616
CEBPD	1.71180094027989e-08	-0.382092421802777	8.42832084941125e-07	0.999267495106286	0.99999999998616
NFKBIZ	1.68182224141366e-08	-0.388017037680495	8.13569617983386e-07	0.999280323430597	0.99999999998616
NFKBIA	1.67814189074093e-08	-0.388751074328436	8.10012826697366e-07	0.999281898306565	0.99999999998616
C1ORF122	1.67752494703568e-08	-0.388874267415706	8.09417358033107e-07	0.999282162305815	0.99999999998616
DDX60	1.66483718245916e-08	-0.391417103585608	7.97219792717904e-07	0.999287591586169	0.99999999998616
STAT1	1.63491272727656e-08	-0.397485942480353	7.68818257461731e-07	0.999300396699103	0.99999999998616
TMEM165	1.6305553753413e-08	-0.398378164887502	7.6472562614451e-07	0.999302261273871	0.99999999998616
STK11	1.62829734280434e-08	-0.398841390393546	7.62609071586919e-07	0.999303227519096	0.99999999998616
CGNL1	1.61346028958689e-08	-0.401899960180907	7.48774594919848e-07	0.9993095765117	0.99999999998616
SPTSSA	1.58593427327353e-08	-0.407643605447194	7.23443981669012e-07	0.999321355297768	0.99999999998616
MYO1C	1.56417317953971e-08	-0.412249750296709	7.03726991194877e-07	0.999330667189022	0.99999999998616
FAM177A1	1.5391279709912e-08	-0.417624739329104	6.81371556779881e-07	0.999341384401297	0.99999999998616
PSMB10	1.53036523532686e-08	-0.419524378612534	6.73635120973517e-07	0.999345134104509	0.99999999998616
CITED2	1.5225721817074e-08	-0.421222247979268	6.6679190723455e-07	0.999348468866553	0.99999999998616
HSPA1A	1.52164311031924e-08	-0.421425198604587	6.65978404555168e-07	0.999348866429839	0.99999999998616
BATF2	1.50943935847601e-08	-0.424101701721013	6.55338795770149e-07	0.999354088594426	0.99999999998616
NOD1	1.45168449636493e-08	-0.437045419380066	6.06148474037852e-07	0.999378802748239	0.99999999998616
SFN	1.42510083800309e-08	-0.443163521015821	5.84151814046648e-07	0.999390178286321	0.99999999998616
RND3	1.41739041612699e-08	-0.444957724668878	5.77847877732195e-07	0.999393477689176	0.99999999998616
SLC25A37	1.41328205591176e-08	-0.445917411795126	5.74502904280874e-07	0.999395235716904	0.99999999998616
SPPL2A	1.41266536432231e-08	-0.446061689030149	5.74001640135492e-07	0.999395499608301	0.99999999998616
IL15RA	1.40380041255148e-08	-0.448142118815652	5.6682013633846e-07	0.999399293051488	0.99999999998616
UPP1	1.39163813933614e-08	-0.451016160210678	5.57041028298341e-07	0.999404497467018	0.99999999998616
ARHGEF2	1.33099756194353e-08	-0.465700972781093	5.09552643145208e-07	0.999430446462051	0.99999999998616
TAPBPL	1.31318470824539e-08	-0.470131827034364	4.96005134756868e-07	0.999438068844275	0.99999999998616
CYB5A	1.31227808569003e-08	-0.470358823600378	4.95320487414944e-07	0.999438456801409	0.99999999998616
PTGS2	1.29897403596658e-08	-0.473706573213565	4.85328147390365e-07	0.999444149800098	0.99999999998616
PRDX4	1.28724633609212e-08	-0.476683978230496	4.76604202559046e-07	0.999449168255509	0.99999999998616
SELM	1.27524142479798e-08	-0.479757776279448	4.67755995157976e-07	0.999454305333789	0.99999999998616
HSPA5	1.26069502335305e-08	-0.48351825904091	4.57145675372216e-07	0.999460529953151	0.99999999998616
ATP6V0B	1.25971010485535e-08	-0.483774320269484	4.56431663903931e-07	0.99946095141428	0.99999999998616
CKLF	1.24901684920597e-08	-0.486566319342046	4.48715563243576e-07	0.999465527215844	0.99999999998616
SLC39A9	1.24795529095657e-08	-0.486844692454892	4.47953147132379e-07	0.999465981472253	0.99999999998616
ZFP36L2	1.24747607338645e-08	-0.486970429516752	4.47609183203621e-07	0.999466186536509	0.99999999998616
NCOA7	1.24319194961869e-08	-0.488096480243473	4.4454007363768e-07	0.999468019776165	0.99999999998616
TYMP	1.19702227576354e-08	-0.500464273955658	4.12134530864911e-07	0.999487776459756	0.99999999998616
CDK2AP2	1.19153445245815e-08	-0.501963465646411	4.08364280256375e-07	0.999490124780214	0.99999999998616
PDCD6IP	1.18377072526031e-08	-0.504095310048776	4.03060027375359e-07	0.999493446993491	0.99999999998616
PTPN6	1.15107864145809e-08	-0.513216041296879	3.81104897550921e-07	0.999507436418007	0.99999999998616
FAS	1.09635544908837e-08	-0.529031703929414	3.45730184329042e-07	0.999530853278938	0.99999999998616
PDLIM1	1.07044467235736e-08	-0.536775748503924	3.29581623560779e-07	0.999541940882509	0.99999999998616
ZNFX1	1.04483117397484e-08	-0.544602698487986	3.13997928222699e-07	0.999552901276376	0.99999999998616
IFITM1	1.03524345913424e-08	-0.547578073686425	3.08261671691054e-07	0.999557004001038	0.99999999998616
CST6	1.02391952397429e-08	-0.551125151624483	3.01554759272241e-07	0.99956184968001	0.99999999998616
TJAP1	1.02220401752828e-08	-0.551665663681328	3.00545137412288e-07	0.999562583770537	0.99999999998616
PAK2	1.00751211628994e-08	-0.556329262741656	2.91967891869222e-07	0.999568870651926	0.99999999998616
MX1	1.00091754388744e-08	-0.558442974156024	2.88158305659958e-07	0.9995716925668	0.99999999998616
DUSP6	9.79351194903632e-09	-0.565446281584877	2.75874433189261e-07	0.99958092112591	0.99999999998616
CDKN1A	9.675089264242312e-09	-0.569352562144747	2.69243048977612e-07	0.999585988607441	0.99999999998616
APOL6	9.506534085077841e-09	-0.574989219345274	2.59943497575799e-07	0.999593201332455	0.99999999998616
STAT2	9.48251324843249e-09	-0.575799989928453	2.58631521711497e-07	0.999594229219528	0.99999999998616
STRN	9.469065486440041e-09	-0.576254716712494	2.57898477874243e-07	0.999594804669124	0.99999999998616
MANF	9.371117409217991e-09	-0.579584839263908	2.52590665430984e-07	0.999598996012003	0.99999999998616
LAP3	9.28101562966972e-09	-0.582676655335982	2.47756779344117e-07	0.999602851600227	0.99999999998616
TAP2	9.24165443999557e-09	-0.584036016375581	2.45659741122795e-07	0.999604535923671	0.99999999998616
TIAM1	9.215318672919142e-09	-0.584948520602665	2.44261632253358e-07	0.999605662870044	0.99999999998616
TMEM123	9.14017086620465e-09	-0.587565586510943	2.40294133307503e-07	0.999608878555696	0.99999999998616
ISG20	9.08875796262656e-09	-0.589367523349802	2.37598456515019e-07	0.999611078589787	0.99999999998616
CD99	8.9828003401525e-09	-0.593110995147729	2.32090857078544e-07	0.999615612672983	0.99999999998616
IRF2	8.947604184607121e-09	-0.594363482340426	2.30275676421988e-07	0.999617118768477	0.99999999998616
OAS3	8.61082563030048e-09	-0.60658324430377	2.13267230126518e-07	0.999631530020429	0.99999999998616
PARD3	8.57916294450085e-09	-0.607754657996776	2.11701712801681e-07	0.999632884913545	0.99999999998616
PPP2R2D	8.570562351862481e-09	-0.608073539570062	2.11277464527039e-07	0.999633252945614	0.99999999998616
CTNNB1	8.392644810307491e-09	-0.614737191214316	2.025966340821e-07	0.999640866300159	0.99999999998616
MARVELD3	8.373149381803321e-09	-0.615475264123692	2.0165649641172e-07	0.999641700538358	0.99999999998616
CNP	8.32832539710252e-09	-0.617178272027552	1.99503219805837e-07	0.999643618622915	0.99999999998616
MPDZ	8.268669459439712e-09	-0.619457948322962	1.96655366109075e-07	0.999646171388663	0.99999999998616
CCL5	8.11332900429536e-09	-0.625466010395887	1.89335788954985e-07	0.999652818636361	0.99999999998616
ASPH	8.09673689865886e-09	-0.626113994396191	1.88562181184509e-07	0.999653528637089	0.99999999998616
CTSB	8.088382994064161e-09	-0.626440709209471	1.88173279368852e-07	0.999653886113016	0.99999999998616
MAL2	8.0626863481129e-09	-0.62744763919025	1.86979532456325e-07	0.999654985710483	0.99999999998616
CLDN10	7.946743723924961e-09	-0.632027993654679	1.81640610947272e-07	0.999659947066778	0.99999999998616
HP	7.935715481045e-09	-0.632466871582182	1.81136810429516e-07	0.999660418981596	0.99999999998616
ARHGAP17	7.5261488410539e-09	-0.649177691813016	1.62922154494381e-07	0.999677944943721	0.99999999998616
TJP3	7.205074520430771e-09	-0.662874875839726	1.49317769125867e-07	0.999691684188761	0.99999999998616
PML	6.95870317017302e-09	-0.673772241347261	1.39280770975828e-07	0.999702226783278	0.99999999998616
