gene	distance	Z	FC	p.value	p.adj
NCOA7	4.30149390497067e-07	0.388456091978016	0.0002868574835208	0.986486980902101	0.999999999999367
MDK	4.28243637090016e-07	0.386802443895352	0.000284321301341	0.986546843909597	0.999999999999367
GNAS	4.26869448128876e-07	0.385606046407665	0.0002824995144688	0.986590009606367	0.999999999999367
CHMP2A	4.24870175491774e-07	0.383859413710913	0.0002798594992281	0.986652810352947	0.999999999999367
LDHA	4.2455667965338e-07	0.383584881926371	0.0002794466558454	0.986662657828149	0.999999999999367
STAT3	4.18190994257638e-07	0.37797170434675	0.0002711295870436	0.986862616036656	0.999999999999367
ALDH2	4.12157824550067e-07	0.372582386909304	0.0002633629381139	0.987052130060911	0.999999999999367
CCL5	4.06802946864329e-07	0.367740912693974	0.0002565640136665	0.987220338177568	0.999999999999367
EPHA2	4.01327716661183e-07	0.362732695689502	0.0002497042124654	0.987392327410525	0.999999999999367
FAM177A1	3.99734439679884e-07	0.361264103489622	0.0002477254892116	0.987442375916297	0.999999999999367
PGK1	3.96430489238361e-07	0.358202335283964	0.0002436473304582	0.987546160779351	0.999999999999367
PRKAG1	3.88497732434317e-07	0.350759001406341	0.0002339939006093	0.987795348206633	0.999999999999367
SPATS2L	3.87769074721281e-07	0.350068656604477	0.0002331169762317	0.987818237199944	0.999999999999367
YBX3	3.76483771426586e-07	0.339229361255595	0.0002197455460641	0.988172738567808	0.999999999999367
AP2S1	3.74148431922857e-07	0.336950919222613	0.000217027825637	0.988246098081843	0.999999999999367
MRPL51	3.71271415732468e-07	0.33412684936936	0.0002137029851181	0.988336473304876	0.999999999999367
EMP2	3.65143767526666e-07	0.328047656935249	0.0002067070766501	0.988528960579048	0.999999999999367
XIST	3.64670106417171e-07	0.327574038034302	0.0002061711474705	0.988543839681768	0.999999999999367
PSMB9	3.58555914423221e-07	0.32141163399285	0.0001993156231528	0.988735904973697	0.999999999999367
CD151	3.57462481005925e-07	0.320299911284483	0.0001981018316772	0.988770253098745	0.999999999999367
PCBD1	3.48035904829032e-07	0.310590421723688	0.0001877913829622	0.989066371864362	0.999999999999367
GNB2	3.4752653456074e-07	0.310059246403621	0.0001872420985505	0.989082372849241	0.999999999999367
ROMO1	3.43179564961407e-07	0.305498304073983	0.0001825872296434	0.98921892554935	0.999999999999367
NCL	3.39056986065812e-07	0.301125912261999	0.0001782267775511	0.989348429686749	0.999999999999367
HMGN2	3.37735690798505e-07	0.299714718664735	0.0001768403949776	0.989389936096615	0.999999999999367
TUBA1A	3.36866636932172e-07	0.298783903581642	0.0001759314824447	0.989417236070782	0.999999999999367
CCND1	3.36762974554719e-07	0.298672734168283	0.0001758232219779	0.989420492463804	0.999999999999367
PGC	3.34630067257155e-07	0.296378702082347	0.0001736031023489	0.989487494481874	0.999999999999367
S100P	3.3348960573459e-07	0.295146839799551	0.0001724217962183	0.989523320365435	0.999999999999367
RSRP1	3.31845790046689e-07	0.293364789718563	0.0001707262044097	0.989574958400242	0.999999999999367
SSPN	3.2668937819138e-07	0.287724260538958	0.0001654617407564	0.989736939722692	0.999999999999367
ISG20	3.24321742838238e-07	0.285108231904787	0.0001630721100832	0.989811315751831	0.999999999999367
HSPA1A	3.16948016625816e-07	0.276852594539979	0.0001557412432775	0.99004295184863	0.999999999999367
PDCD6	3.16687712475613e-07	0.276558102102207	0.000155485532925	0.990051128983165	0.999999999999367
SOCS1	3.15632961485162e-07	0.275362651095024	0.0001544515463885	0.990084262698191	0.999999999999367
IFI27	3.14319507109095e-07	0.273869096570124	0.0001531687718403	0.990125523288226	0.999999999999367
NFKBIZ	3.11657930166649e-07	0.27082576611603	0.0001505857667275	0.990209133608675	0.999999999999367
SPCS1	3.11110710087942e-07	0.270197244096597	0.0001500574232868	0.990226323899496	0.999999999999367
NDUFA12	3.07660983027755e-07	0.266212591967018	0.0001467480730373	0.990334693220565	0.999999999999367
MYL12A	3.05612422585169e-07	0.263827860402821	0.0001448003353175	0.990399046542439	0.999999999999367
SF3B6	3.02389312815068e-07	0.260047403864412	0.0001417621974628	0.990500297193805	0.999999999999367
PARK7	3.02011836999995e-07	0.25960235347045	0.0001414084918317	0.990512155215168	0.999999999999367
NHP2	2.97839444885532e-07	0.25465037615688	0.0001375282725654	0.990643226837065	0.999999999999367
TNFAIP3	2.96035962442814e-07	0.252491137585646	0.0001358677880863	0.990699881554395	0.999999999999367
SNRPE	2.95042555027983e-07	0.251296855449468	0.0001349574554076	0.990731088541002	0.999999999999367
CCT3	2.89568996248677e-07	0.244652779919072	0.0001299965066746	0.990903035643804	0.999999999999367
FZD5	2.81365053865176e-07	0.234485936158073	0.0001227348433957	0.991160756168699	0.999999999999367
SSR3	2.75240278767814e-07	0.226725432655054	0.0001174495990617	0.991353161859082	0.999999999999367
YWHAQ	2.74688839804076e-07	0.226019338472182	0.0001169794541655	0.991370484968091	0.999999999999367
RHOA	2.6935989992464e-07	0.219131272562146	0.0001124846974526	0.991537890478813	0.999999999999367
NAMPT	2.6872415481042e-07	0.218301589676573	0.0001119543497226	0.991557862062517	0.999999999999367
GRN	2.68416969991036e-07	0.217900081522875	0.0001116985407847	0.991567512106852	0.999999999999367
ST3GAL5	2.64110206590191e-07	0.212228196380887	0.0001081428797674	0.99170280687026	0.999999999999367
HSPH1	2.56777753928814e-07	0.20238290928965	0.0001022215240998	0.991933152656783	0.999999999999367
IRF1	2.5410559585209e-07	0.198733846964426	0.0001001050573236	0.992017097499726	0.999999999999367
CD99	2.53895372206786e-07	0.198445347663067	9.99394903681576e-05	0.992023701600394	0.999999999999367
IFI35	2.52045339315705e-07	0.195897423317509	9.84883593099283e-05	0.992081819745847	0.999999999999367
LAMTOR5	2.51241317096304e-07	0.194785000317245	9.78610076847116e-05	0.992107077839789	0.999999999999367
TRAFD1	2.48713713839505e-07	0.191267499491721	9.59018589423776e-05	0.992186481717316	0.999999999999367
CYBA	2.45911930488497e-07	0.187331745823174	9.37533422124811e-05	0.992274498968427	0.999999999999367
PPP2CB	2.45683279590333e-07	0.187008825892702	9.35790780374011e-05	0.992281681977484	0.999999999999367
C4ORF48	2.41081661379679e-07	0.180453556141735	9.01064566604161e-05	0.992426240760224	0.999999999999367
KDELR2	2.30832648727934e-07	0.165450963724231	8.26079853078382e-05	0.992748212033178	0.999999999999367
HSPA6	2.29597982034027e-07	0.163604552325307	8.17266493257793e-05	0.992786998992284	0.999999999999367
MYH9	2.28962488896719e-07	0.162650804339951	8.1274860962926e-05	0.992806962966903	0.999999999999367
TJP1	2.27483064689841e-07	0.160421491971727	8.0227951171118e-05	0.992853438997336	0.999999999999367
PHLDA2	2.26759839309266e-07	0.15932706502233	7.97186327655513e-05	0.992876159091891	0.999999999999367
MAP1LC3B	2.24511583921193e-07	0.155905283918272	7.81456968243194e-05	0.992946787976046	0.999999999999367
CALR	2.1749540882053e-07	0.1450308567923	7.33377780759471e-05	0.993167201286006	0.999999999999367
BSG	2.15814531812067e-07	0.142380186088915	7.22086007478776e-05	0.993220006155816	0.999999999999367
CKS2	2.15452245413592e-07	0.141806513727313	7.19663720507281e-05	0.993231387412483	0.999999999999367
DYNLT1	2.14923759556636e-07	0.140968154670716	7.16137503954424e-05	0.99324798984112	0.999999999999367
IRF8	2.14426186343471e-07	0.140177185505213	7.12825460965646e-05	0.993263621149068	0.999999999999367
IGHA1	2.14256336620081e-07	0.139906816013718	7.11696631902213e-05	0.993268956994237	0.999999999999367
PRKAB1	2.12103873053915e-07	0.136464163278137	6.97468757044055e-05	0.993336576867312	0.999999999999367
NENF	2.12057312251798e-07	0.136389357122211	6.97162575549988e-05	0.993338039580419	0.999999999999367
CNP	2.12020412994139e-07	0.136330063334162	6.96919975631143e-05	0.99333919877498	0.999999999999367
IER5	2.10096497247951e-07	0.133225940249152	6.84329377560199e-05	0.993399638836028	0.999999999999367
PRKCZ	2.03421216527443e-07	0.122259590719861	6.41534556705923e-05	0.993609343931391	0.999999999999367
NDUFAB1	2.03345575624665e-07	0.12213353418459	6.41057544211658e-05	0.993611720205957	0.999999999999367
CDKN1A	2.01293489052903e-07	0.118697972167472	6.28184209918243e-05	0.993676186950527	0.999999999999367
MYH14	2.01206105438973e-07	0.118550997987342	6.27638925598125e-05	0.993678932126624	0.999999999999367
ARID5B	1.92184463253889e-07	0.103068301232213	5.72616833127508e-05	0.993962349463494	0.999999999999367
MRPL14	1.88453662457124e-07	0.0964793136269991	5.50600656156056e-05	0.994079553807422	0.999999999999367
PPA1	1.81749244278207e-07	0.0843466815918496	5.12121239471321e-05	0.994290175646659	0.999999999999367
ERGIC3	1.81499228057596e-07	0.083886721085893	5.10713249560337e-05	0.994298030008816	0.999999999999367
VDAC1	1.8024289099347e-07	0.0815669934353082	5.03667409002241e-05	0.994337498361535	0.999999999999367
RBCK1	1.79753814162612e-07	0.0806601290987727	5.00937782816199e-05	0.994352862917857	0.999999999999367
LCN2	1.78453822620246e-07	0.0782391118084998	4.93718352516323e-05	0.994393702714351	0.999999999999367
LMAN2	1.78277976124264e-07	0.0779104445659084	4.92745822301667e-05	0.994399227009198	0.999999999999367
SCGB3A1	1.74772170135143e-07	0.0712980400143944	4.73556844747061e-05	0.994509363498677	0.999999999999367
TUBA1C	1.7027924683621e-07	0.0626522187772128	4.49522052070047e-05	0.99465051088002	0.999999999999367
SHFM1	1.6931818770893e-07	0.0607769872239935	4.44462150497291e-05	0.994680703044105	0.999999999999367
HELZ2	1.67154616849008e-07	0.0565211209109866	4.3317592684701e-05	0.994748672757189	0.999999999999367
PCNA	1.66884422845564e-07	0.0559862575669935	4.31776660165e-05	0.994757161046177	0.999999999999367
DDX21	1.66546635642356e-07	0.0553165244827926	4.30030529239045e-05	0.994767772812486	0.999999999999367
DUSP1	1.64961664469232e-07	0.0521580499693601	4.2188454932633e-05	0.994817565545013	0.999999999999367
TSTD1	1.64397775980989e-07	0.0510279549807337	4.19005222886473e-05	0.994835280413825	0.999999999999367
ACTN4	1.64214030485449e-07	0.0506589768858827	4.18069111722476e-05	0.994841052880769	0.999999999999367
ATF4	1.63967513213318e-07	0.0501633800689366	4.16814847404614e-05	0.994848797358413	0.999999999999367
NDUFA11	1.61495709320299e-07	0.0451577520467573	4.04342635164964e-05	0.994926450483523	0.999999999999367
ATP5A1	1.60962249977185e-07	0.0440686713653349	4.01675764295634e-05	0.994943209418516	0.999999999999367
ARPC4	1.60169690722572e-07	0.0424447883104579	3.97729893996164e-05	0.994968108131781	0.999999999999367
PLSCR1	1.53529002202092e-07	0.028555611253467	3.65433548683852e-05	0.995176729441962	0.999999999999367
COX5A	1.49690686480099e-07	0.0202863969227996	3.47389846392684e-05	0.995297312640083	0.999999999999367
APRT	1.49498849381134e-07	0.0198682631130342	3.46500017386073e-05	0.995303339330823	0.999999999999367
CCT5	1.48124878534436e-07	0.016859734765001	3.4016026011421e-05	0.995346503551515	0.999999999999367
SLIRP	1.43793543103018e-07	0.0072132783545254	3.20557786372846e-05	0.995482575463495	0.999999999999367
VASP	1.43223072561721e-07	0.0059238997614225	3.18019340997161e-05	0.995500497201789	0.999999999999367
CD44	1.41973753716211e-07	0.0030844363516607	3.12495444404537e-05	0.995539745450893	0.999999999999367
HLA-F	1.41227881843896e-07	0.0013787854661919	3.09220623549869e-05	0.995563177556785	0.999999999999367
PNP	1.4044741880409e-07	-0.0004144169569716	3.05812395329319e-05	0.99558769637339	0.999999999999367
TXNDC17	1.39242987159528e-07	-0.0031988979673165	3.00589789042463e-05	0.995625534481636	0.999999999999367
PGAM1	1.35716680857126e-07	-0.011474004517486	2.85557795220645e-05	0.995736316050631	0.999999999999367
CGN	1.35050961611793e-07	-0.0130572803471488	2.82763222365048e-05	0.995757230131524	0.999999999999367
MAGI1	1.34564106877962e-07	-0.0142194873235121	2.80728190947484e-05	0.995772525048393	0.999999999999367
RGS2	1.3283850069851e-07	-0.0183686216524277	2.73574422385596e-05	0.99582673630958	0.999999999999367
SRI	1.32376903599462e-07	-0.0194864916909264	2.71676452241358e-05	0.995841237744989	0.999999999999367
EPSTI1	1.32021946080582e-07	-0.0203484271706515	2.70221450537598e-05	0.995852389015166	0.999999999999367
TKT	1.30760568103067e-07	-0.0234278785479861	2.65082561167648e-05	0.99589201620489	0.999999999999367
CSTB	1.24373985009322e-07	-0.039430000455396	2.39820696337564e-05	0.996092655932299	0.999999999999367
MGST3	1.24048388399403e-07	-0.040264897660288	2.38566694590403e-05	0.996102884822624	0.999999999999367
C14ORF166	1.20274666067952e-07	-0.0500838689095171	2.2427242556374e-05	0.996221439518057	0.999999999999367
LSM5	1.15197771036573e-07	-0.0637273231506639	2.05738567902975e-05	0.996380934622941	0.999999999999367
MRPL33	1.12127277671421e-07	-0.0722360542872407	1.94917178715079e-05	0.996477396932416	0.999999999999367
PPP2CA	1.10296778654347e-07	-0.0774059790662815	1.88605006820436e-05	0.996534903729264	0.999999999999367
SRP9	1.10088116229218e-07	-0.0780000611962998	1.87892065746759e-05	0.996541459050891	0.999999999999367
ZFAND5	1.09499443282434e-07	-0.0796813898727566	1.85888011974584e-05	0.996559952753142	0.999999999999367
C12ORF57	1.07940488568256e-07	-0.0841724343026466	1.80632677481002e-05	0.996608928758757	0.999999999999367
CLDN1	1.05103569289077e-07	-0.0924925029787685	1.71262583114221e-05	0.996698053236963	0.999999999999367
IFI44L	1.04324679934911e-07	-0.0948111404070424	1.68733642736269e-05	0.996722522783335	0.999999999999367
RNASET2	1.01804509009855e-07	-0.102418416550572	1.6067991299723e-05	0.996801696359589	0.999999999999367
PSMB2	1.01601114402054e-07	-0.103039527215028	1.60038511527091e-05	0.996808086196809	0.999999999999367
TCEB1	1.01349870827115e-07	-0.10380825716492	1.59247990022094e-05	0.996815979255633	0.999999999999367
ATP6V1F	1.00324728057802e-07	-0.106962248184055	1.56042731119255e-05	0.996848185106043	0.999999999999367
CTSB	9.95143089734867e-08	-0.109475608122794	1.53531899735984e-05	0.996873645208097	0.999999999999367
TUBA4A	9.68859117401678e-08	-0.11775203503336	1.45528757538532e-05	0.996956218879841	0.999999999999367
IL6	9.67840988568079e-08	-0.118076558586027	1.45223059484806e-05	0.996959417431887	0.999999999999367
RPL36A	9.67659331705842e-08	-0.118134492176634	1.45168549932347e-05	0.996959988124823	0.999999999999367
GADD45B	9.60331411702429e-08	-0.120479457541121	1.42978201407614e-05	0.996983009509029	0.999999999999367
NDUFS6	9.5933600078705e-08	-0.120799198592158	1.42681953049663e-05	0.996986136690894	0.999999999999367
CLTA	9.58104359931951e-08	-0.121195221809019	1.4231582457037e-05	0.99699000601255	0.999999999999367
PHPT1	9.48894436502818e-08	-0.12417077446716	1.39592910105978e-05	0.997018939900848	0.999999999999367
PSMA4	9.47860414401344e-08	-0.124506421561843	1.39288843598712e-05	0.997022188384125	0.999999999999367
CTSZ	9.46660862054449e-08	-0.124896201483014	1.38936516333961e-05	0.997025956897194	0.999999999999367
PDE4B	9.21382494367155e-08	-0.133212164104043	1.31615632108046e-05	0.997105371420109	0.999999999999367
EZR	8.99240294644036e-08	-0.140661861328127	1.25365800748505e-05	0.997174933380964	0.999999999999367
SDCBP	8.83443468694353e-08	-0.146075280096772	1.20999921673741e-05	0.997224560721218	0.999999999999367
RAB13	8.78550023758896e-08	-0.14776937857379	1.19663182835942e-05	0.997239933979881	0.999999999999367
CEBPB	8.71597627420835e-08	-0.150190516522779	1.17776769873006e-05	0.997261775647103	0.999999999999367
NAPSA	8.70217235467634e-08	-0.15067323832233	1.17404007582627e-05	0.997266112290457	0.999999999999367
UBE2L6	8.56975923339985e-08	-0.155338024404041	1.13858327950356e-05	0.997307711239039	0.999999999999367
ERRFI1	8.11702354957558e-08	-0.171778188563222	1.0214595482819e-05	0.997449942881042	0.999999999999367
METTL26	8.02835972690384e-08	-0.175091343634839	9.99266223367469e-06	0.997477797556288	0.999999999999367
TJP2	7.99555610674243e-08	-0.176325243896044	9.91116966819333e-06	0.997488103160402	0.999999999999367
FIS1	7.90421543471057e-08	-0.179784459610083	9.6860141230832e-06	0.99751679880049	0.999999999999367
PSMB3	7.89939661294441e-08	-0.179967924365815	9.67420752488026e-06	0.997518312684504	0.999999999999367
PARP14	7.5755061751456e-08	-0.192529349923393	8.89714920179347e-06	0.997620066324142	0.999999999999367
DBI	7.44479303552354e-08	-0.197732102668556	8.59276269910083e-06	0.997661131263806	0.999999999999367
PELI1	7.43100412640723e-08	-0.198285585037919	8.56096192311318e-06	0.997665463198376	0.999999999999367
PSME2	7.39010585541972e-08	-0.199932523636673	8.46698672743109e-06	0.997678311831872	0.999999999999367
ARPC1A	7.38745336784085e-08	-0.200039611868938	8.46090980590894e-06	0.99767914513951	0.999999999999367
CYSTM1	7.3858904450153e-08	-0.20010272710314	8.45733012843029e-06	0.997679636148608	0.999999999999367
CST3	7.36043320362289e-08	-0.201132409112248	8.39913017158432e-06	0.99768763381625	0.999999999999367
ITGB1	7.30905663467383e-08	-0.203219976888173	8.2822858345457e-06	0.997703774321605	0.999999999999367
CLDN2	7.24193297628876e-08	-0.205966798000801	8.13086148751252e-06	0.997724861947004	0.999999999999367
HN1	7.17194058890215e-08	-0.208854810392775	7.97445344673591e-06	0.99774685081643	0.999999999999367
CAPN2	7.06681718289618e-08	-0.213239010688737	7.7423940889474e-06	0.997779876480496	0.999999999999367
EIF4A2	6.88768490471818e-08	-0.22084281724877	7.35485478517124e-06	0.997836152847341	0.999999999999367
EPB41L4B	6.80067557184843e-08	-0.224598738130301	7.1702066895439e-06	0.997863487785991	0.999999999999367
APP	6.76003900557855e-08	-0.226367297096711	7.084773397964e-06	0.997876254210974	0.999999999999367
IL32	6.71044718424569e-08	-0.228538231833658	6.98120651866903e-06	0.997891834028731	0.999999999999367
BANK1	6.69792238699352e-08	-0.229088735273129	6.95517052024114e-06	0.997895768832085	0.999999999999367
TAP1	6.37713545808041e-08	-0.243504269916883	6.3049093171946e-06	0.99799654760508	0.999999999999367
GRHL2	6.32059553266846e-08	-0.246110506256968	6.1936057934672e-06	0.998014310253343	0.999999999999367
PARD6B	6.05560099179452e-08	-0.258603931090608	5.68515177426597e-06	0.998097561257307	0.999999999999367
LMNA	6.0138450757574e-08	-0.260615962547186	5.60701905947007e-06	0.998110679348068	0.999999999999367
HES1	5.97434589120484e-08	-0.262530520073772	5.53360667290185e-06	0.998123088461715	0.999999999999367
TUBB4B	5.96639785511278e-08	-0.26291710412858	5.51889307886108e-06	0.998125585426815	0.999999999999367
RAP1A	5.88624590472389e-08	-0.266840969296001	5.37160863241738e-06	0.998150766066238	0.999999999999367
WAS	5.86462509000356e-08	-0.267907417643944	5.33222011139326e-06	0.998157558489407	0.999999999999367
NUPR1	5.83400533706108e-08	-0.269423632829786	5.27668543262872e-06	0.998167178030897	0.999999999999367
NEDD8	5.83181094654363e-08	-0.269532560521013	5.27271665641503e-06	0.998167867423492	0.999999999999367
ATP5C1	5.80216251134571e-08	-0.271007805915584	5.21924084217452e-06	0.998177181814806	0.999999999999367
SNHG8	5.78412545365487e-08	-0.2719085190077	5.18684139700743e-06	0.998182848360644	0.999999999999367
SLC9A3R1	5.69722742694796e-08	-0.276282632981516	5.03216268743125e-06	0.998210148360629	0.999999999999367
PIM1	5.63958275993531e-08	-0.279216522867088	4.9308467958531e-06	0.998228258087269	0.999999999999367
TSC22D1	5.48969235114816e-08	-0.286969864447275	4.67222311848461e-06	0.998275347865294	0.999999999999367
CTTN	5.38963734397868e-08	-0.292249001824523	4.50346350344069e-06	0.998306781288011	0.999999999999367
PPIB	5.26003747892891e-08	-0.29921580188433	4.28948583203411e-06	0.99834749656901	0.999999999999367
CBX3	5.01419651437737e-08	-0.312853917055268	3.89789612830911e-06	0.998424730333645	0.999999999999367
ACTR3	4.90973542315824e-08	-0.318826544359083	3.73717761893803e-06	0.998457547990605	0.999999999999367
SSBP1	4.80581808091521e-08	-0.324879299942426	3.58065282557508e-06	0.998490194825141	0.999999999999367
VDAC2	4.68575897408996e-08	-0.332016325238924	3.40398354260767e-06	0.998527912784792	0.999999999999367
TXNIP	4.63507438114032e-08	-0.335077385874073	3.33074186776528e-06	0.998543835937991	0.999999999999367
PRKAA2	4.61231267735176e-08	-0.336461590591749	3.29810929135215e-06	0.998550986791632	0.999999999999367
DAD1	4.52778018189592e-08	-0.341655063074539	3.17832445101982e-06	0.998577543658012	0.999999999999367
MRPS21	4.45632978771039e-08	-0.346111305605179	3.07880516563334e-06	0.99859999063139	0.999999999999367
ARPC5	4.29842914465604e-08	-0.356185110034982	2.86448864441358e-06	0.998649596961074	0.999999999999367
SPCS2	4.18679573628433e-08	-0.363504142835203	2.7176348737781e-06	0.998684667902215	0.999999999999367
MRPL18	4.09199643765974e-08	-0.369854628531956	2.59596034719313e-06	0.998714450212849	0.999999999999367
PRDX2	3.95485069284456e-08	-0.379273258282431	2.42486600482432e-06	0.998757536158979	0.999999999999367
SOCS3	3.87770321630599e-08	-0.38469761248474	2.33118475454951e-06	0.998781772946217	0.999999999999367
FKBP1A	3.8141778233578e-08	-0.389235444103858	2.25543042139227e-06	0.998801730196504	0.999999999999367
SERPINA1	3.74552998467065e-08	-0.394214049473856	2.17497423583557e-06	0.998823296724285	0.999999999999367
SERPINH1	3.73460963781779e-08	-0.395013374597003	2.16231015431297e-06	0.998826727480064	0.999999999999367
CLDN18	3.61633431311389e-08	-0.403804082773305	2.02751793593944e-06	0.998863885069852	0.999999999999367
NDUFS8	3.48069489504517e-08	-0.414200154270256	1.87827627596005e-06	0.998906497797626	0.999999999999367
HERPUD1	3.45924972683556e-08	-0.415876120232818	1.85520280012098e-06	0.9989132350512	0.999999999999367
CGNL1	3.25018783766809e-08	-0.432708450182056	1.63773821187305e-06	0.998978914323642	0.999999999999367
MSN	3.13945272849161e-08	-0.442011166371483	1.5280425817197e-06	0.999013703074598	0.999999999999367
SET	3.11138735547611e-08	-0.444414406029427	1.50084459435344e-06	0.999022520145469	0.999999999999367
RAB8B	2.99601970126675e-08	-0.454496719933863	1.39160791513305e-06	0.999058764267995	0.999999999999367
PRR13	2.88883691667914e-08	-0.464172498399361	1.29381925803425e-06	0.999092437017994	0.999999999999367
LAP3	2.83296103497462e-08	-0.46934167599955	1.24425319011622e-06	0.999109991093231	0.999999999999367
MYH10	2.80977547519323e-08	-0.471512806588395	1.22397006276567e-06	0.999117275113733	0.999999999999367
CASP4	2.77366941378134e-08	-0.474925209952027	1.19271575309917e-06	0.999128618264273	0.999999999999367
SLPI	2.76612664736403e-08	-0.475642979002461	1.18623758823241e-06	0.999130987914477	0.999999999999367
PFKP	2.75564212228866e-08	-0.476643531916941	1.17726217321281e-06	0.999134281753328	0.999999999999367
PPP1R14B	2.6618663493938e-08	-0.485743743910361	1.0984999780261e-06	0.999163742533733	0.999999999999367
BOLA2B	2.64374851145611e-08	-0.487534159198141	1.08359711698104e-06	0.999169434469303	0.999999999999367
AREG	2.63483145235719e-08	-0.488419288663833	1.07629974793026e-06	0.999172235870128	0.999999999999367
NDUFB1	2.59053108254562e-08	-0.492855848302119	1.04041157579894e-06	0.999186153361591	0.999999999999367
PML	2.58732457089662e-08	-0.493179538486754	1.03783756525453e-06	0.999187160725618	0.999999999999367
MTRNR2L8	2.53543666280666e-08	-0.498466849417757	9.96628018598033e-07	0.999203461933391	0.999999999999367
IFI44	2.52965855008353e-08	-0.499061468844252	9.92090680057095e-07	0.999205277196726	0.999999999999367
ISOC1	2.50442313693236e-08	-0.501672411053399	9.72395577876866e-07	0.999213205204144	0.999999999999367
TCEAL9	2.47546028028044e-08	-0.504697494915868	9.50034737006135e-07	0.999222304232695	0.999999999999367
HSPA5	2.47203253710816e-08	-0.505057556599182	9.47405552844992e-07	0.999223381099303	0.999999999999367
PEBP1	2.47164331152135e-08	-0.505098469744544	9.47107235208619e-07	0.999223503379187	0.999999999999367
CSF1	2.45087817134045e-08	-0.507289386799754	9.31260126105501e-07	0.999230026996927	0.999999999999367
LAMP3	2.40704773195771e-08	-0.511967681919918	8.98249461268723e-07	0.999243796855109	0.999999999999367
HIGD2A	2.4030618204858e-08	-0.512396807064303	8.9527704125426e-07	0.999245049077012	0.999999999999367
ARPC5L	2.26091609206629e-08	-0.528122463026533	7.92494853181442e-07	0.999289705863913	0.999999999999367
ILDR1	2.21199499844965e-08	-0.533734882687098	7.58570311963942e-07	0.999305075013244	0.999999999999367
MPP7	2.18318853737934e-08	-0.53709061894879	7.38941478816696e-07	0.999314124909211	0.999999999999367
CCL2	2.17201866312335e-08	-0.538402243647664	7.3139951115098e-07	0.999317634059481	0.999999999999367
RIPK2	2.15592890160943e-08	-0.540301985864858	7.20603603575802e-07	0.999322688851499	0.999999999999367
PSME1	2.108337541477e-08	-0.545994603460433	6.89140612280798e-07	0.999337640249608	0.999999999999367
LAPTM4A	2.07940384011059e-08	-0.549510623531302	6.70355603228769e-07	0.999346730119956	0.999999999999367
GBP4	2.02503105783426e-08	-0.556235276794165	6.35756687526573e-07	0.999363811983826	0.999999999999367
MYL6B	2.01324485223484e-08	-0.557713737622811	6.28377686658723e-07	0.999367514762188	0.999999999999367
TMCO1	1.97014437324098e-08	-0.56318546460483	6.01760484597604e-07	0.999381055296588	0.999999999999367
NME1	1.96964648826504e-08	-0.563249281286105	6.01456375263474e-07	0.999381211713149	0.999999999999367
VMP1	1.92209303878501e-08	-0.569410436390702	5.72764868809713e-07	0.99939615120205	0.999999999999367
CYB5A	1.87836403649025e-08	-0.575194799055535	5.46999701856554e-07	0.999409889194992	0.999999999999367
CRIP2	1.87439403499456e-08	-0.575725750105776	5.44689931525247e-07	0.999411136418804	0.999999999999367
ACTR2	1.81827690263336e-08	-0.583337987922475	5.12563414899844e-07	0.999428766292341	0.999999999999367
TM4SF1	1.81792032761519e-08	-0.58338700973987	5.12362401085244e-07	0.999428878314681	0.999999999999367
NUCKS1	1.77924466655284e-08	-0.588754680292664	4.9079361692253e-07	0.999441028739944	0.999999999999367
IFITM1	1.66370292335645e-08	-0.605420882381349	4.29120359443319e-07	0.999477327572498	0.999999999999367
RDX	1.66066899480696e-08	-0.605871980162148	4.27556698767675e-07	0.999478280717769	0.999999999999367
CYCS	1.63152669073547e-08	-0.610242062580449	4.12682379906121e-07	0.999487436124356	0.999999999999367
CTNNB1	1.61974680314271e-08	-0.612027917441682	4.06744625778294e-07	0.999491136918251	0.999999999999367
NFKB1	1.61575891189935e-08	-0.612635061825351	4.0474424331942e-07	0.99949238976243	0.999999999999367
IER3	1.56684780723451e-08	-0.620190161512299	3.80610871316488e-07	0.999507755776553	0.999999999999367
HMGB2	1.56198697442465e-08	-0.620952210109201	3.78252995789016e-07	0.999509282865884	0.999999999999367
GZMA	1.55146896188343e-08	-0.622608272689162	3.73176033138242e-07	0.999512587226555	0.999999999999367
IFIT1	1.48521308488935e-08	-0.633271736903911	3.41983453739009e-07	0.999533402310706	0.999999999999367
PLA2G4A	1.46672928234729e-08	-0.636320717182113	3.33524303173098e-07	0.999539209220622	0.999999999999367
IFI30	1.45934239049892e-08	-0.637548614041477	3.30173304461785e-07	0.999541529901962	0.999999999999367
NDUFB3	1.43658526376867e-08	-0.641365895395949	3.19956085594528e-07	0.999548679328354	0.999999999999367
MTHFD2	1.42836718749393e-08	-0.642757390909608	3.16305898319352e-07	0.999551261136344	0.999999999999367
PPP2R2A	1.4076884980137e-08	-0.646289933073788	3.0721377482117e-07	0.999557757596598	0.999999999999367
GCH1	1.40065796646655e-08	-0.647501293002103	3.04152753128729e-07	0.999559966323072	0.999999999999367
TNFRSF12A	1.37977487788657e-08	-0.651131043902362	2.95150842412063e-07	0.999566526997814	0.999999999999367
CD40	1.36912733784182e-08	-0.653000240001248	2.90613138714755e-07	0.999569872051253	0.999999999999367
SEPP1	1.33081633221501e-08	-0.659832611147113	2.74576778024944e-07	0.999581907916931	0.999999999999367
