gene	distance	Z	FC	p.value	p.adj
PRDX4	5.21388038583608e-08	0.436548209919417	8.98102714609812e-05	0.992438698327953	0.999999999953793
C7ORF50	5.19214650131552e-08	0.434904518100883	8.90630898397856e-05	0.99247021642125	0.999999999953793
NHP2	4.99897726873844e-08	0.420011415040428	8.25593387384131e-05	0.99275034752193	0.999999999953793
PSMB8	4.87845673925962e-08	0.410449499828504	7.86264736416955e-05	0.992925125026631	0.999999999953793
PSME1	4.84343991811976e-08	0.407630658765845	7.75017868364466e-05	0.992975906087449	0.999999999953793
TJP1	4.78271731728106e-08	0.402697865551513	7.55706760132441e-05	0.993063965492717	0.999999999953793
C3	4.77242926261292e-08	0.401856426739846	7.52459070649429e-05	0.993078885151509	0.999999999953793
FOSB	4.76858821985852e-08	0.401541848844815	7.51248339503191e-05	0.993084455403178	0.999999999953793
SLC16A3	4.74940458818697e-08	0.399967236782254	7.45216079093524e-05	0.993112275368363	0.999999999953793
RNF213	4.67640976503242e-08	0.393921886033684	7.22485273665984e-05	0.9932181320141	0.999999999953793
MRPL41	4.65077346015167e-08	0.39177814864286	7.14585587869142e-05	0.993255309654939	0.999999999953793
S100P	4.57501912627754e-08	0.385379497091625	6.91496060021615e-05	0.99336516829548	0.999999999953793
CD99	4.52495646242667e-08	0.381097324545552	6.7644531272178e-05	0.993437769045172	0.999999999953793
APOC1	4.44044137284358e-08	0.373768548211873	6.5141261218405e-05	0.993560332739322	0.999999999953793
ATP1A1	4.43119225678914e-08	0.372958748835708	6.48701748314705e-05	0.993573745806987	0.999999999953793
MDK	4.41899291278591e-08	0.371888268377353	6.45134833667235e-05	0.993591437297861	0.999999999953793
AGPAT2	4.40164532842773e-08	0.37036135408766	6.40079580606446e-05	0.99361659477325	0.999999999953793
PLPP2	4.39800526633807e-08	0.370040259020328	6.39021355400987e-05	0.993621873593894	0.999999999953793
CLDN23	4.35884922116825e-08	0.36657073664828	6.27693418118775e-05	0.993678657736186	0.999999999953793
BSG	4.30898031783135e-08	0.362110315471116	6.13412896808943e-05	0.993750977724183	0.999999999953793
IGKC	4.26890008812068e-08	0.358490942576656	6.02054577572148e-05	0.993809102194442	0.999999999953793
SLC25A39	4.26000659123747e-08	0.357683604271724	5.99548642573592e-05	0.993821999574965	0.999999999953793
NUPR1	4.24152242575119e-08	0.356000678266864	5.94357047980734e-05	0.993848805382057	0.999999999953793
C1S	4.21637598303251e-08	0.353700330948863	5.87330485642516e-05	0.993885272860073	0.999999999953793
H1F0	4.13450738227452e-08	0.346122908970647	5.64743739656052e-05	0.994003999140646	0.999999999953793
LAMP3	4.12079207721059e-08	0.344840026440249	5.61003131765484e-05	0.994023889162107	0.999999999953793
YBX3	3.99800223886847e-08	0.333176777147036	5.28068118058781e-05	0.994201959920117	0.999999999953793
COL1A1	3.98871781585436e-08	0.332281574265262	5.25618337050751e-05	0.994215424272883	0.999999999953793
ATF3	3.85864692831208e-08	0.319534848771672	4.91896764067977e-05	0.994404054401389	0.999999999953793
RPL22L1	3.7768067016029e-08	0.311310943444934	4.71252207938693e-05	0.994522740094333	0.999999999953793
NME3	3.77065111481782e-08	0.31068578929639	4.69717329324788e-05	0.994531667006149	0.999999999953793
TAPBP	3.716538782232e-08	0.305149528572315	4.56332310529581e-05	0.994610141442229	0.999999999953793
PARD6B	3.68290511973708e-08	0.301671045110096	4.48110317093481e-05	0.994658917460484	0.999999999953793
LPCAT1	3.63985834407942e-08	0.297176239552349	4.37696270537079e-05	0.994721344539137	0.999999999953793
ACTR3	3.60248763436538e-08	0.293234365796855	4.28754685821984e-05	0.994775540128181	0.999999999953793
RTN4	3.59782856299283e-08	0.292740296791567	4.27646392250894e-05	0.994782296788215	0.999999999953793
SNHG7	3.59349455076776e-08	0.292280170990968	4.26616710972645e-05	0.994788582042596	0.999999999953793
CHCHD10	3.562886313456e-08	0.289016030952475	4.19380092981636e-05	0.994832970610848	0.999999999953793
TNFAIP3	3.55745272140845e-08	0.288433890177321	4.18101914259444e-05	0.994840850496915	0.999999999953793
ERAP2	3.45857525757383e-08	0.27769531123972	3.95183080599139e-05	0.994984244335877	0.999999999953793
S100A4	3.45809032235234e-08	0.277641953922257	3.95072269212703e-05	0.994984947597876	0.999999999953793
ICAM1	3.43940428213269e-08	0.275580683655282	3.90814201821288e-05	0.995012046440894	0.999999999953793
LGALS3	3.42405107746076e-08	0.273879353500848	3.87332867475317e-05	0.99503431194813	0.999999999953793
SARAF	3.31771999121801e-08	0.261900589553681	3.6364979012256e-05	0.995188515401787	0.999999999953793
EIF5	3.30120657604563e-08	0.26000873109061	3.60038783003135e-05	0.995212463500797	0.999999999953793
MAP3K13	3.26121431486741e-08	0.255390778262539	3.51368287386508e-05	0.995270461129676	0.999999999953793
CXCL8	3.23571113556079e-08	0.252418676197288	3.45894271043506e-05	0.995307446396519	0.999999999953793
C17ORF89	3.19977576197293e-08	0.248194117656305	3.38254023031594e-05	0.995359560676126	0.999999999953793
PPP2R1A	3.19405026483622e-08	0.247517010234587	3.3704460093554e-05	0.995367863921501	0.999999999953793
LCN2	3.14928903970113e-08	0.242184731359095	3.27664148424446e-05	0.995432777679268	0.999999999953793
CITED2	3.11712684993899e-08	0.238310216698783	3.21005766437752e-05	0.99547942004497	0.999999999953793
GLRX	3.06060795803357e-08	0.231411719128649	3.09470522530776e-05	0.995561385111573	0.999999999953793
TAP1	3.03566935439713e-08	0.228330547734924	3.04447782168148e-05	0.995597551693823	0.999999999953793
LITAF	3.00100236084811e-08	0.224008606350496	2.97533969303387e-05	0.995647826643702	0.999999999953793
GSN	2.94784124215999e-08	0.217291142580313	2.87086032316708e-05	0.995724922274595	0.999999999953793
TSPAN1	2.91459797436729e-08	0.213033771722452	2.80647513891413e-05	0.99577313254269	0.999999999953793
DNAJB1	2.8725050402896e-08	0.207578634350775	2.72599767272123e-05	0.995834176853518	0.999999999953793
TSPO	2.8565905869824e-08	0.205497028598798	2.69587582021729e-05	0.995857256430265	0.999999999953793
CAST	2.78973445595803e-08	0.196634323482964	2.57116302943293e-05	0.995954213063099	0.999999999953793
HERPUD1	2.78551615639156e-08	0.196068612523575	2.56339330359974e-05	0.995960330561239	0.999999999953793
HSPA4	2.72825530982904e-08	0.188310627004831	2.45908703535094e-05	0.996043371894672	0.999999999953793
CRIP1	2.72191079102351e-08	0.187441863181462	2.44766319016252e-05	0.996052572901734	0.999999999953793
PIM1	2.69335944250045e-08	0.183509137430319	2.39658321927275e-05	0.996093978910374	0.999999999953793
PIGR	2.67995568086815e-08	0.181649657278455	2.37278892169095e-05	0.99611341744489	0.999999999953793
RPS19BP1	2.64397878799274e-08	0.176616111496963	2.3095098300757e-05	0.996165592218329	0.999999999953793
EMP2	2.62403043665961e-08	0.173797967902295	2.27479161276792e-05	0.996194521925228	0.999999999953793
DHCR24	2.59231456963624e-08	0.169276655962654	2.2201344885093e-05	0.996240517252204	0.999999999953793
SRD5A3	2.50664582548671e-08	0.156805265904655	2.07582066902951e-05	0.996364756764962	0.999999999953793
PLP2	2.43897461841845e-08	0.146674164853246	1.96525288947789e-05	0.996462895744682	0.999999999953793
SLC9A3R2	2.42217602415372e-08	0.14411928244386	1.93827450731876e-05	0.996487257619374	0.999999999953793
TGM2	2.31441463524524e-08	0.127332266565775	1.76964525422939e-05	0.996643536811775	0.999999999953793
TPM4	2.31410313883187e-08	0.127282710304423	1.76916893417357e-05	0.996643988554546	0.999999999953793
EFNA1	2.30480948458551e-08	0.125801350192499	1.75498717389707e-05	0.996657466530817	0.999999999953793
RAPGEF2	2.2942958573506e-08	0.124118908382414	1.73901258045953e-05	0.996672713754926	0.999999999953793
DNAJC15	2.28975177691858e-08	0.123389551176843	1.73213082852297e-05	0.996679303737159	0.999999999953793
PRKAB1	2.25621561160471e-08	0.117965298423906	1.68176411662787e-05	0.996727939048209	0.999999999953793
AMOTL2	2.23300262831199e-08	0.114167239156194	1.64733661087341e-05	0.996761603329484	0.999999999953793
CNIH4	2.2106097139206e-08	0.110468857005841	1.61446275353979e-05	0.996794078323583	0.999999999953793
SUMO3	2.18245068514314e-08	0.105769029043236	1.57359425073431e-05	0.99683491554763	0.999999999953793
ROCK1	2.16789802902668e-08	0.103318287190648	1.55267865594909e-05	0.996856020329854	0.999999999953793
FOS	2.1649309550943e-08	0.102816764052586	1.54843144533362e-05	0.996860323286828	0.999999999953793
RUNX1	2.14049877968266e-08	0.0986628482422541	1.51367922752159e-05	0.99689575570686	0.999999999953793
CLPTM1L	2.09028770822177e-08	0.0899876214253373	1.44349743126264e-05	0.996968573628798	0.999999999953793
KRT10	2.08464106213496e-08	0.0890000865109913	1.43570911604223e-05	0.996976762601904	0.999999999953793
C1R	2.07505605747857e-08	0.0873181417469193	1.42253692807194e-05	0.996990663127679	0.999999999953793
ARL4A	2.06805767015146e-08	0.0860855776384614	1.41295773974444e-05	0.997000812446582	0.999999999953793
HLA-F	2.04291712377716e-08	0.081625986003322	1.3788130313748e-05	0.997037272196318	0.999999999953793
TMEM123	2.00583384737286e-08	0.0749550855355132	1.32921059081766e-05	0.997091051745908	0.999999999953793
IFI35	1.94951129584674e-08	0.0646034619099531	1.25561181530001e-05	0.997172732834553	0.999999999953793
PPP1CB	1.93676679699074e-08	0.0622230781079535	1.23924890615302e-05	0.997191215391643	0.999999999953793
F11R	1.92992860244461e-08	0.0609399248353329	1.23051345587847e-05	0.997201132402147	0.999999999953793
CTSC	1.9084486610385e-08	0.0568819996037648	1.20327486526978e-05	0.997232283435111	0.999999999953793
CCT2	1.90397812234699e-08	0.0560321710651402	1.19764412815338e-05	0.997238766781921	0.999999999953793
CXCL2	1.8327186656421e-08	0.0422328235200514	1.10967419792424e-05	0.997342110005608	0.999999999953793
PON2	1.80261368455254e-08	0.0362544896523318	1.07351769972916e-05	0.99738576942852	0.999999999953793
SPATS2L	1.76853737200613e-08	0.0293759192802749	1.03331412265825e-05	0.997435188241321	0.999999999953793
S100A13	1.74143059247068e-08	0.0238167672758321	1.00188118594145e-05	0.99747449956943	0.999999999953793
RAB13	1.72895850838133e-08	0.0212322202971026	9.87581678340292e-06	0.997492587083115	0.999999999953793
CCNL1	1.69695178288173e-08	0.0145204286289769	9.51355617368173e-06	0.997539004518615	0.999999999953793
SSPN	1.65821180070913e-08	0.0062394637710777	9.08414138426703e-06	0.997595186803801	0.999999999953793
COMT	1.63873905523294e-08	0.0020097257469723	8.87203998048554e-06	0.997623426969477	0.999999999953793
SOX4	1.62409762194142e-08	-0.0012010824120572	8.71421243206109e-06	0.997644660572135	0.999999999953793
AP3S1	1.60598660987916e-08	-0.005209719783868	8.52094421089522e-06	0.99767092590149	0.999999999953793
PPP1R15A	1.57593418999611e-08	-0.0119539098250781	8.20502742991709e-06	0.997714509153714	0.999999999953793
NAMPT	1.57221446863924e-08	-0.012796862754893	8.16634003184593e-06	0.997719903646705	0.999999999953793
NAA10	1.56105289796684e-08	-0.0153373003946484	8.05080155155176e-06	0.997736090616457	0.999999999953793
CANX	1.55250826381462e-08	-0.0172934009908837	7.9629084569136e-06	0.997748482397654	0.999999999953793
IFITM3	1.54691932290939e-08	-0.0185782154207502	7.90567962341409e-06	0.997756587710778	0.999999999953793
RAB8A	1.47777952799594e-08	-0.0348349941116744	7.21478134543401e-06	0.997856857118196	0.999999999953793
PPP2R2A	1.475741649204e-08	-0.0353246729935473	7.19489649536618e-06	0.997859812535336	0.999999999953793
NMI	1.45331155764361e-08	-0.0407557725472422	6.97784529643117e-06	0.997892341595078	0.999999999953793
CDH1	1.45246999787395e-08	-0.0409610371969397	6.9697664042768e-06	0.997893562060428	0.999999999953793
ARL6IP1	1.44606422868139e-08	-0.042527054671224	6.90842501590501e-06	0.997902851976322	0.999999999953793
PDCD6IP	1.43815626656347e-08	-0.044469119544476	6.83307264514935e-06	0.997914320435966	0.999999999953793
MALL	1.42187657501621e-08	-0.0484981979988444	6.67924971706724e-06	0.997937929931491	0.999999999953793
ACTN1	1.38854799723539e-08	-0.0568805416959208	6.36979821333544e-06	0.997986264446737	0.999999999953793
ST3GAL5	1.36644998702289e-08	-0.0625407539143987	6.16866752620881e-06	0.998018311921271	0.999999999953793
NEDD4L	1.30595525127658e-08	-0.0784770786985695	5.63456604761584e-06	0.998106043976903	0.999999999953793
TMC5	1.29597057281208e-08	-0.081172308994789	5.5487372798771e-06	0.998120524187298	0.999999999953793
AMOTL1	1.293740752534e-08	-0.0817768220586491	5.52965962013916e-06	0.998123757968709	0.999999999953793
FLNA	1.26519289353609e-08	-0.0896019468679499	5.28831565169194e-06	0.998165159306161	0.999999999953793
SPTSSA	1.26416382440097e-08	-0.089887036194151	5.27971644243871e-06	0.998166651706736	0.999999999953793
QSOX1	1.26130374361767e-08	-0.0906805021172734	5.25585350088188e-06	0.998170799519642	0.999999999953793
SNHG8	1.23664652479284e-08	-0.0975904342721341	5.05236880140541e-06	0.998206558487322	0.999999999953793
BPGM	1.23506133709651e-08	-0.0980389815130029	5.03942440769629e-06	0.998208857395364	0.999999999953793
CLDN6	1.21974222169391e-08	-0.102401144138643	4.91518644702513e-06	0.998231073842597	0.999999999953793
ATF4	1.21152741737166e-08	-0.104761090310188	4.84920311668835e-06	0.998242987309572	0.999999999953793
CKLF	1.16518580167318e-08	-0.118355813221353	4.4853284379746e-06	0.998310193946048	0.999999999953793
DLG1	1.15035319594545e-08	-0.122812052941233	4.37186042902279e-06	0.998331704841698	0.999999999953793
OCEL1	1.14002376903541e-08	-0.125946639916498	4.29369997452839e-06	0.998346685030555	0.999999999953793
STK11	1.12525281356899e-08	-0.130474660805314	4.18315634848761e-06	0.998368106520328	0.999999999953793
HSP90B1	1.12506110192066e-08	-0.130533787663663	4.18173108391892e-06	0.998368384549007	0.999999999953793
PTPN1	1.1067324535663e-08	-0.136229785587589	4.04658970678509e-06	0.998394965563253	0.999999999953793
RND3	1.10167152441968e-08	-0.137817826353797	4.0096653737082e-06	0.998402305146234	0.999999999953793
WSB1	1.09809656264134e-08	-0.138943634561708	3.98368459390615e-06	0.998407489713786	0.999999999953793
KRTCAP2	1.09685739166301e-08	-0.139334653082872	3.97469871566559e-06	0.998409286814315	0.999999999953793
CRIP2	1.09623068061622e-08	-0.139532565225181	3.97015796866547e-06	0.998410195698381	0.999999999953793
SLC25A37	1.09559784358812e-08	-0.139732517335259	3.96557547008856e-06	0.998411113466618	0.999999999953793
TJAP1	1.08662830593161e-08	-0.142578004376717	3.90090981298872e-06	0.998424121486914	0.999999999953793
STAT3	1.084789585313e-08	-0.143163980048841	3.88771925887747e-06	0.998426788080947	0.999999999953793
CST6	1.08213152835327e-08	-0.144012680893953	3.86869046480026e-06	0.99843064291284	0.999999999953793
GGCT	1.06280584535775e-08	-0.150241422878858	3.73174320404783e-06	0.998458669875099	0.999999999953793
IL6	1.05943998819064e-08	-0.151336868802893	3.70814411418904e-06	0.998463551190579	0.999999999953793
SPP1	1.05532440519816e-08	-0.152680668683399	3.67939018259066e-06	0.99846951979181	0.999999999953793
UPP1	1.05015945079243e-08	-0.154373927328003	3.64346307208626e-06	0.99847701023819	0.999999999953793
VEGFA	1.04221364903745e-08	-0.156993833404308	3.58853672268372e-06	0.998488533593222	0.999999999953793
SOCS3	1.03935369385488e-08	-0.157941312669352	3.56886902268464e-06	0.998492681227479	0.999999999953793
EPSTI1	1.02013307550434e-08	-0.164371742459775	3.43809236204066e-06	0.998520555824467	0.999999999953793
IRF7	1.01258067867646e-08	-0.166928940908814	3.38737403627355e-06	0.998531508647293	0.999999999953793
FAM3C	1.00938455878915e-08	-0.168016404675735	3.3660239011444e-06	0.99853614380303	0.999999999953793
CEBPD	1.0062363295181e-08	-0.169090668336592	3.34505966298216e-06	0.998540709505706	0.999999999953793
ADAR	1.00043177347917e-08	-0.171079458255003	3.30657847795332e-06	0.998549127532207	0.999999999953793
IRF1	9.82695106803584e-09	-0.177222810321976	3.19037305718555e-06	0.998574850039647	0.999999999953793
TYMP	9.80684787506837e-09	-0.177925523020681	3.17733318715774e-06	0.998577765494714	0.999999999953793
PCSK1N	9.806189494916111e-09	-0.17794855923578	3.17690658262286e-06	0.998577860975952	0.999999999953793
VMP1	9.6065980532728e-09	-0.184998425830458	3.04889958875244e-06	0.998606806621629	0.999999999953793
RBCK1	9.485757846665191e-09	-0.189332308371118	2.97267855010739e-06	0.998624331411036	0.999999999953793
LATS2	9.36304200093845e-09	-0.193785637186186	2.89626185883685e-06	0.99864212821473	0.999999999953793
PECAM1	9.26829386110154e-09	-0.197260828697001	2.83794171732913e-06	0.998655869016432	0.999999999953793
NQO1	9.222770531674052e-09	-0.19894215585531	2.81013179279678e-06	0.998662471014709	0.999999999953793
CCND1	9.221394589505621e-09	-0.198993092460875	2.8092933700273e-06	0.998662670560041	0.999999999953793
IL32	9.19337009561091e-09	-0.200032064479297	2.79224401973742e-06	0.998666734798419	0.999999999953793
IER3	9.029674269197891e-09	-0.20615959983537	2.69369270527929e-06	0.998690474705438	0.999999999953793
TIAM1	8.84848699673265e-09	-0.213061929061395	2.58667529933672e-06	0.998716751302201	0.999999999953793
PSMB10	8.84040201361202e-09	-0.213372940902761	2.58195049795732e-06	0.99871792382301	0.999999999953793
PPP2R2D	8.788431162003011e-09	-0.215378403080816	2.55168224998498e-06	0.998725460870963	0.999999999953793
IDO1	8.77642182201434e-09	-0.215843370124624	2.5447132968962e-06	0.99872720251978	0.999999999953793
SDC1	8.69579423860222e-09	-0.218980246134701	2.4981723176671e-06	0.998738895496854	0.999999999953793
MVB12A	8.628491235795812e-09	-0.221619231120056	2.45965166342083e-06	0.998748656083147	0.999999999953793
ERRFI1	8.5705558470456e-09	-0.223906084053197	2.42673224206444e-06	0.998757058135772	0.999999999953793
DDX60	8.48256721932727e-09	-0.227406498918147	2.37716048044656e-06	0.99876981864557	0.999999999953793
C4ORF48	8.4221762899053e-09	-0.229828346086563	2.34343297810276e-06	0.998778576812195	0.999999999953793
ROCK2	8.299651438326981e-09	-0.234791313644626	2.27574495785636e-06	0.99879634592261	0.999999999953793
HEBP2	8.150033847646951e-09	-0.240943717432552	2.19443492578998e-06	0.9988180441459	0.999999999953793
KRT19	7.96262743102097e-09	-0.248797985145418	2.09467511517489e-06	0.998845222677779	0.999999999953793
NUB1	7.89946772315689e-09	-0.251483293438947	2.06157690226484e-06	0.99885438238651	0.999999999953793
SYMPK	7.74044427964882e-09	-0.258332649430117	1.9794095409259e-06	0.998877444691818	0.999999999953793
TNFRSF12A	7.52958438038927e-09	-0.267616645767342	1.87303499266373e-06	0.998908024557881	0.999999999953793
GDF15	7.360746794441621e-09	-0.275224112650624	1.78997777609545e-06	0.998932510157216	0.999999999953793
KIF5B	7.2326200056707605e-09	-0.281104894254861	1.72820468667382e-06	0.998951091691119	0.999999999953793
IFITM2	6.830518841183631e-09	-0.300202491940771	1.54138549985505e-06	0.999009406247812	0.999999999953793
STUB1	6.82627001225233e-09	-0.300409743075684	1.53946850157854e-06	0.999010022432517	0.999999999953793
SFN	6.7309512021983104e-09	-0.30509064598859	1.4967758453353e-06	0.999023846004706	0.999999999953793
PRKAG1	6.727670751209431e-09	-0.305252822578497	1.49531723922111e-06	0.9990243217508	0.999999999953793
ID1	6.70298646527199e-09	-0.306475479987973	1.48436452602735e-06	0.999027901579516	0.999999999953793
H2AFJ	6.6368529612399e-09	-0.309771677641615	1.45521872350985e-06	0.999037492564639	0.999999999953793
LAPTM4B	6.6347262708888805e-09	-0.309878174786032	1.4542862623592e-06	0.999037800987064	0.999999999953793
NUP93	6.617095131927751e-09	-0.310762288675343	1.44656728398e-06	0.999040357936006	0.999999999953793
FAM177A1	6.565157779044541e-09	-0.313379312695143	1.4239482875255e-06	0.999047890130084	0.999999999953793
LAP3	6.46177464893928e-09	-0.318645648958858	1.3794548746773e-06	0.999062883227926	0.999999999953793
PAK2	6.4514628742069506e-09	-0.319175164747588	1.37505568752504e-06	0.999064378689026	0.999999999953793
ACTR2	6.433864474656311e-09	-0.320080649995584	1.36756412321985e-06	0.999066930890048	0.999999999953793
CGNL1	6.417347225965291e-09	-0.320932577730224	1.36055141664512e-06	0.999069326297598	0.999999999953793
C15ORF48	6.34559883914366e-09	-0.324656738896638	1.33029852047954e-06	0.999079731579512	0.999999999953793
STAT1	6.324889550116081e-09	-0.325738860897788	1.3216296517511e-06	0.999082734936134	0.999999999953793
CLDN1	6.2765931764186e-09	-0.328275181353956	1.30152298621942e-06	0.999089739099078	0.999999999953793
UBE2L6	6.2335206653345505e-09	-0.330552324892355	1.28372112811063e-06	0.999095985673422	0.999999999953793
TRAFD1	6.19541151952095e-09	-0.332579141612841	1.26807283707222e-06	0.999101512437675	0.999999999953793
PPP1R14B	6.1777115992060305e-09	-0.333524398159148	1.26083757065283e-06	0.999104079361844	0.999999999953793
IRF9	5.93078215431848e-09	-0.34697750316965	1.16205805688115e-06	0.999139890211025	0.999999999953793
CGN	5.796156423183841e-09	-0.354530261688551	1.10990057603174e-06	0.999159414257407	0.999999999953793
AREG	5.77876927433681e-09	-0.355517428883447	1.10325166585666e-06	0.999161935822212	0.999999999953793
S100A9	5.734409469371351e-09	-0.35804839228821	1.08637880375398e-06	0.999168369086493	0.999999999953793
BATF2	5.54014443759561e-09	-0.369348330976002	1.01401891627899e-06	0.999196542301387	0.999999999953793
PLSCR1	5.499275238922181e-09	-0.3717718325278	9.9911342659403e-07	0.999202469342045	0.999999999953793
SPPL2A	5.41393059387582e-09	-0.376886453921353	9.68343071729026e-07	0.999214846418263	0.999999999953793
C8ORF4	5.39431087318014e-09	-0.378072701790815	9.61337368418342e-07	0.999217691761173	0.999999999953793
PTGS2	5.2688149368202e-09	-0.385755477630376	9.17127616433772e-07	0.999235891764268	0.999999999953793
SON	5.19662021258814e-09	-0.390251645467006	8.92166348924901e-07	0.999246361778399	0.999999999953793
HELZ2	5.1479943347828205e-09	-0.393312412664647	8.75548085103489e-07	0.999253413729057	0.999999999953793
C1ORF122	5.10802155510209e-09	-0.395848448077748	8.62004085985461e-07	0.999259210767276	0.999999999953793
MANF	4.95720316592851e-09	-0.405583936674404	8.11852848298232e-07	0.999281083151113	0.999999999953793
NCOA7	4.8750100870983e-09	-0.411004647338225	7.85154129562828e-07	0.999293003173686	0.999999999953793
ASPH	4.698955393847451e-09	-0.422903727387164	7.29468472797991e-07	0.999318535444662	0.999999999953793
IFIT2	4.5560565623496306e-09	-0.432866696592499	6.85775706325468e-07	0.999339259298773	0.999999999953793
NFKBIA	4.514610182530591e-09	-0.435810030610796	6.7335547467884e-07	0.999345270045899	0.999999999953793
MYO1C	4.23804376504959e-09	-0.456110413986559	5.93382530603918e-07	0.999385378997396	0.999999999953793
APOE	4.2261308795795804e-09	-0.45701189203851	5.90051294120702e-07	0.999387106659633	0.999999999953793
SERPINB1	4.08487256272462e-09	-0.467882877880428	5.51265617579349e-07	0.999407592600072	0.999999999953793
ANXA1	4.069058801147551e-09	-0.469121275183195	5.47005651705375e-07	0.999409885985612	0.999999999953793
OAS3	4.033433335446451e-09	-0.471927420654909	5.3746928263824e-07	0.999415052557004	0.999999999953793
CARHSP1	3.964201937709241e-09	-0.477446320337202	5.19176971647664e-07	0.999425092817657	0.999999999953793
DUSP23	3.91933302484817e-09	-0.481070568114282	5.07490849350211e-07	0.999431599917014	0.999999999953793
NOD1	3.917879045907e-09	-0.481188647924271	5.07114385224813e-07	0.999431810779833	0.999999999953793
ITGB1	3.85734472222784e-09	-0.486140783990987	4.91564812020976e-07	0.999440589750312	0.999999999953793
HSPA5	3.80353329906198e-09	-0.490603200669459	4.77945445506333e-07	0.999448393734401	0.999999999953793
PDXK	3.7503139290362105e-09	-0.495073887092424	4.6466410814168e-07	0.999456111856229	0.999999999953793
MYH9	3.7278056448580605e-09	-0.496982238355391	4.59103290199268e-07	0.999459376112836	0.999999999953793
MAGI1	3.6951603601058603e-09	-0.499768928896327	4.51097544058439e-07	0.999464110484678	0.999999999953793
NCOA3	3.5959804632391605e-09	-0.508376017512983	4.27207166093912e-07	0.999478494017193	0.999999999953793
TMEM165	3.5687003084666e-09	-0.510781668655246	4.20749916752258e-07	0.999482450312859	0.999999999953793
ZFP36L2	3.5619633608409904e-09	-0.511378352793047	4.19162843378261e-07	0.999483427336523	0.999999999953793
IKBKB	3.3980145228847504e-09	-0.526228087434477	3.81464689371579e-07	0.999507203964266	0.999999999953793
DCXR	3.36915820418126e-09	-0.528909613458294	3.75013317601544e-07	0.999511388842695	0.999999999953793
ISOC1	3.23330870037684e-09	-0.541823990232991	3.45380825907217e-07	0.999531090373893	0.999999999953793
NFKBIZ	3.22192932956494e-09	-0.542928247197781	3.4295402363628e-07	0.999532740663549	0.999999999953793
TJP3	3.15209003543623e-09	-0.549784931664382	3.28247260366677e-07	0.999542869085151	0.999999999953793
LMNA	3.10166896938915e-09	-0.554822402749856	3.17829915377777e-07	0.999550181384397	0.999999999953793
CDK2AP2	2.93521493499164e-09	-0.572003608244511	2.84631983328907e-07	0.999574321328649	0.999999999953793
TAPBPL	2.85998377501409e-09	-0.580064249957235	2.70228419150102e-07	0.999585231704212	0.999999999953793
CMTR1	2.7900765538088703e-09	-0.587730853827955	2.57179365811196e-07	0.999595369977282	0.999999999953793
APC	2.76759291142293e-09	-0.590234095978833	2.53051141709397e-07	0.999598630660558	0.999999999953793
MYH14	2.7165686518676504e-09	-0.595984914817533	2.43806484043719e-07	0.999606030438029	0.999999999953793
MARVELD3	2.64845264333318e-09	-0.603818625084865	2.317332248796e-07	0.999615908941164	0.999999999953793
IL15RA	2.6324115526453704e-09	-0.605690322667809	2.28934612343204e-07	0.999618235295404	0.999999999953793
NNMT	2.49549128065918e-09	-0.622106674703703	2.05738701948966e-07	0.999638092115837	0.999999999953793
ACTR3B	2.48596340511848e-09	-0.623279586307617	2.04170665543898e-07	0.999639473893072	0.999999999953793
ITGA3	2.4757559529468604e-09	-0.624540743187684	2.02497444061259e-07	0.999640954225701	0.999999999953793
CDKN1A	2.46919752973392e-09	-0.62535357409513	2.01426009797836e-07	0.999641905359023	0.999999999953793
ATP1B1	2.31360552805603e-09	-0.645242618654704	1.76840815315411e-07	0.999664470041643	0.999999999953793
RIPK2	2.26546986758817e-09	-0.651644766774626	1.69558849909694e-07	0.999671450901186	0.999999999953793
CTNNB1	2.2594858781494202e-09	-0.652449358149371	1.68664290812892e-07	0.999672318727439	0.999999999953793
PROCR	2.2509698906428503e-09	-0.653597774307176	1.67395297522379e-07	0.999673553755945	0.999999999953793
PTPN6	2.19823592422442e-09	-0.660799269900548	1.59643956997119e-07	0.999681201483449	0.999999999953793
HPGD	2.10519521805513e-09	-0.673900951363893	1.46416031558875e-07	0.999694694683746	0.999999999953793
HSPA1A	2.04485559427503e-09	-0.682684938945418	1.38143091187684e-07	0.999703445419499	0.999999999953793
MT2A	1.99888605674327e-09	-0.689538143974491	1.32001832127014e-07	0.999710112137848	0.999999999953793
TAP2	1.9949386529153903e-09	-0.690133354252305	1.31480991996012e-07	0.999710684608901	0.999999999953793
IFITM1	1.93557821239994e-09	-0.699216884406336	1.23772833053759e-07	0.999719293338958	0.999999999953793
PLEC	1.90150855212108e-09	-0.70454651092899	1.19453931501194e-07	0.999724234281223	0.999999999953793
CNP	1.90073911569792e-09	-0.704667885510517	1.19357278125888e-07	0.99972434586851	0.999999999953793
CLDN10	1.8908696907704403e-09	-0.706228748222473	1.18120991266486e-07	0.999725777178902	0.999999999953793
RAMP2	1.88768533965385e-09	-0.706733953483836	1.17723478956796e-07	0.999726238988468	0.999999999953793
S100A2	1.822442325836e-09	-0.717260978905341	1.0972648532134e-07	0.999735700837018	0.999999999953793
FAS	1.80317692665474e-09	-0.720435653004058	1.07418866415734e-07	0.999738494795775	0.999999999953793
PML	1.78018657213535e-09	-0.724265151244717	1.04697165397722e-07	0.99974182896507	0.999999999953793
