cohort	contrast	term	es	nes	nom_p	n_set_in_rank	lead_genes	n_high	n_low	strict_luad	n_cohort	primary_family	story_positive	eligible_max	q_primary	q_locked
OncoSG	q4_vs_q1_welch	ENRICHR_GOBP2023::Tight Junction Assembly (GO:0120192)	0.424441355840568	1.7100698227455948	0.002997002997002997	51	CHAF1B,MICALL2,CLDN4,LSR,CLDN7,MARVELD3,ILDR1,CLDN9,CLDN1,GRHL2,CLDN3,PATJ,CLDN12,OCEL1,CLDN16	43	43	True	169	True	True	True	0.004128614748083775	
OncoSG	q4_vs_q1_welch	ENRICHR_GOCC2023::Apical Junction Complex (GO:0043296)	0.2666628295524896	1.2104411022614032	0.04195804195804196	103	CHAF1B,MICALL2,CLDN4,JUP,CLDN7,MARVELD3,CRB3,EPCAM,CXADR,CDH1,CLDN9,CLDN1,CLDN3,PATJ,CAMSAP3,VAPA,CLDN12,OCEL1,CLDN16,SHROOM1	43	43	True	169	True	True	True	0.048863854350138645	
OncoSG	q4_vs_q1_welch	ENRICHR_GOCC2023::Bicellular Tight Junction (GO:0005923)	0.25041788524208636	1.102955831987939	0.0979020979020979	79	CHAF1B,MICALL2,CLDN4,CLDN7,MARVELD3,EPCAM,CXADR,CLDN9,CLDN1,CLDN3,PATJ,VAPA,CLDN12,OCEL1,CLDN16,PARD6B,CGN,PARD6A,CLDN8,CLDN6	43	43	True	169	True	True	True	0.10534626663658922	
OncoSG	q4_vs_q1_welch	ENRICHR_GOCC2023::Cell-Cell Junction (GO:0005911)	-0.23025608890851312	-1.145580426463807	0.09490509490509491	288	CDH22,DNMBP,CADM1,SORBS1,PAK2,LIMS1,SH3BP1,CDH2,PLPP3,ESAM,RAPGEF2,FRMD4B,CTNNA3,CDH17,DLL1,RASIP1,ADGRL3,KLHL24,CTNND2,PDLIM2	43	43	True	169	True	False	False	0.10235722706854347	
OncoSG	q4_vs_q1_welch	ENRICHR_GOCC2023::Tight Junction (GO:0070160)	0.2568847652210565	1.156190961742831	0.07192807192807193	90	CHAF1B,MICALL2,CLDN4,LSR,CLDN7,MARVELD3,ILDR1,EPCAM,CXADR,CLDN9,CLDN1,CLDN3,PATJ,EPHA2,VAPA,CLDN12,OCEL1,CLDN16,PARD6B,CGN	43	43	True	169	True	True	True	0.07885072673805069	
OncoSG	q4_vs_q1_welch	ENRICHR_HALLMARK2020::Apical Junction	-0.3114426396248594	-1.5005176162310376	0.001998001998001998	197	ACTN3,NF2,RHOF,ADAM9,SGCE,TRAF1,AMIGO1,TJP1,PKD1,MAP4K2,SYMPK,LIMA1,ACTN1,PCDH1,NF1,ACTN2,CAP1,CALB2,MSN,AKT2	43	43	True	169	True	False	False	0.0028360697053706175	
OncoSG	q4_vs_q1_welch	ENRICHR_KEGG2021::Tight junction	-0.21389566469118113	-1.0057551351144705	0.2897102897102897	168	SYMPK,RHOA,ACTN1,TIAM1,RAP1A,MYL2,ARPC4,MSN,MAP2K7,TUBA1A,RAPGEF6,CLDN18,ITGB1,RAPGEF2,PRKACA,MYH9,CD1B,RDX,CD1C,ACTR3	43	43	True	169	True	False	False	0.2922131863816529	
OncoSG	q4_vs_q1_welch	ENRICHR_REACTOME2022::Cell-cell Junction Organization R-HSA-421270	0.3039782833395597	1.2616495308308469	0.04095904095904096	60	NECTIN4,CLDN4,JUP,CLDN7,CRB3,CLDN9,CLDN1,CLDN3,PATJ,CLDN12,CLDN16,PARD6B,NECTIN2,PARD6A,CLDN8,CLDN6,AFDN,CDH24	43	43	True	169	True	True	True	0.04781968031968032	
OncoSG	q4_vs_q1_welch	ENRICHR_REACTOME2022::Tight Junction Interactions R-HSA-420029	0.5202373706429759	1.8213536997245303	0.001998001998001998	29	CLDN4,CLDN7,CRB3,CLDN9,CLDN1,CLDN3,PATJ,CLDN12,CLDN16,PARD6B,PARD6A,CLDN8,CLDN6	43	43	True	169	True	True	True	0.0028360697053706175	
OncoSG	tercile_welch	A8::GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	0.3595241567990835	1.4204242911171325	0.01998001998001998	46	MICALL2,CLDN7,CHAF1B,CLDN4,MARVELD3,CLDN9,GRHL2,CLDN3,CLDN1,OCEL1	57	57	True	169	True	True	True	0.024235504754985274	0.022449460651707845
OncoSG	tercile_welch	A8::GOBP_TIGHT_JUNCTION_ORGANIZATION	0.24499923714548993	1.0911745290740245	0.1038961038961039	79	MICALL2,CLDN7,CLDN4,MARVELD3,LSR,ILDR1,CLDN9,GRHL2,CLDN3,CLDN1,EPHA2,PATJ,IKBKB,OCEL1,CLDN12	57	57	True	169	True	True	True	0.11077506967917927	0.11171624074849881
OncoSG	tercile_welch	A8::HALLMARK_APICAL_JUNCTION	-0.33041534928154265	-1.5922896263164106	0.000999000999000999	197	CLDN18,GTF2F1,TSC1,TJP1,TNFRSF11B,NRXN2,PIK3CB,PLCG1,SORBS3,EVL,ZYX,IRS1,NEGR1,ITGB1,SDC3,ICAM2,CADM3,MYH9,ARPC2,CDH6	57	57	True	169	True	False	False	0.0016143026523649361	0.0014478275347840565
OncoSG	tercile_welch	A8::KEGG_TIGHT_JUNCTION	-0.22771696210232525	-1.070299626502499	0.1958041958041958	168	RAP1A,ACTN1,TUBA1A,CLDN18,LLGL1,TJP1,TUBA1B,PRKACA,MAP3K1,SYNPO,CD1E,ITGB1,RAPGEF2,ARHGEF18,MYH9,ACTR3,PPP2R2B,ARPC2,MYL9,NEDD4	57	57	True	169	True	False	False	0.20052754263280578	0.1998001998001998
OncoSG	tercile_welch	ENRICHR_GOBP2023::Apical Junction Assembly (GO:0043297)	0.306367345210962	1.2559168054712464	0.04295704295704296	53	MICALL2,CLDN7,CHAF1B,CLDN4,MARVELD3,CLDN9,GRHL2,CLDN3,CLDN1,OCEL1	57	57	True	169	True	True	True	0.04977900511399271	
OncoSG	tercile_welch	ENRICHR_GOBP2023::Bicellular Tight Junction Assembly (GO:0070830)	0.3595241567990835	1.4204242911171325	0.01998001998001998	46	MICALL2,CLDN7,CHAF1B,CLDN4,MARVELD3,CLDN9,GRHL2,CLDN3,CLDN1,OCEL1	57	57	True	169	True	True	True	0.024235504754985274	
OncoSG	tercile_welch	ENRICHR_GOBP2023::Cell-Cell Junction Assembly (GO:0007043)	-0.40163120883339026	-1.6446155721194056	0.003996003996003996	69	LIM2,CDH22,RHOA,CDH2,WDR1,GJA1,RAMP2,FLCN,TJP1,CDH17,GJD3,PIP5K1C,PAK2,CTNND2,CDH6,CDH11,VCL,SMAD7,TLN2,CLDN11	57	57	True	169	True	False	False	0.005331811046096761	
OncoSG	tercile_welch	ENRICHR_GOBP2023::Cell-Cell Junction Organization (GO:0045216)	-0.3387574042955542	-1.374494643085683	0.029970029970029972	67	LIM2,CDH22,LIMS2,CDH2,CSK,FLCN,TJP1,CDH17,TGFB1,MYADM,LIMS1,CTNND2,CD177,CDH6,CDH11,F2R,TLN2,CSF1R,NLGN4X,TGFB3	57	57	True	169	True	False	False	0.03579540663939641	
OncoSG	tercile_welch	ENRICHR_GOBP2023::Protein Localization To Cell-Cell Junction (GO:0150105)	-0.29861842765746094	-0.8550641089293357	0.37162837162837165	15	TJP1,PAK2,ARHGEF18,JAK1,CGNL1,CDH5	57	57	True	169	True	False	False	0.37403114127252063	
OncoSG	tercile_welch	ENRICHR_GOBP2023::Regulation Of Bicellular Tight Junction Assembly (GO:2000810)	-0.4392582323100152	-1.2577721741635932	0.0999000999000999	15	TJP1,PRKACA,MYO1C,SNAI2,ROCK1,ROCK2,PRKCH	57	57	True	169	True	False	False	0.10724907276631414	
OncoSG	tercile_welch	ENRICHR_GOBP2023::Tight Junction Assembly (GO:0120192)	0.4076273280036626	1.6602560229559937	0.003996003996003996	51	MICALL2,CLDN7,CHAF1B,CLDN4,MARVELD3,LSR,ILDR1,CLDN9,GRHL2,CLDN3,CLDN1,PATJ,OCEL1,CLDN12	57	57	True	169	True	True	True	0.005331811046096761	
OncoSG	tercile_welch	ENRICHR_GOCC2023::Apical Junction Complex (GO:0043296)	0.27135636265098784	1.2500922505809735	0.03196803196803197	103	MICALL2,CLDN7,CHAF1B,CLDN4,MARVELD3,CRB3,JUP,EPCAM,CAMSAP3,CLDN9,CXADR,CDH1,CLDN3,CLDN1,SHROOM1,VAPA,PATJ,OCEL1,CLDN12,NECTIN2	57	57	True	169	True	True	True	0.03798745783478608	
OncoSG	tercile_welch	ENRICHR_GOCC2023::Bicellular Tight Junction (GO:0005923)	0.23670291521028455	1.054224474509902	0.13186813186813187	79	MICALL2,CLDN7,CHAF1B,CLDN4,MARVELD3,EPCAM,CLDN9,CXADR,CLDN3,CLDN1,VAPA,PATJ,OCEL1,CLDN12,TJP3,YBX3,CGN,CLDN6,CLDN8,PARD6B	57	57	True	169	True	True	True	0.1374607535321821	
OncoSG	tercile_welch	ENRICHR_GOCC2023::Cell-Cell Junction (GO:0005911)	-0.26703690554087256	-1.3344203321218595	0.00999000999000999	288	TMOD3,PTPRM,EIF4G2,CDH22,SH3BP1,RHOA,MSN,TIAM1,GAB1,LIMS2,CDH2,WDR1,VSIG10,FRS2,GJA1,SNAP23,KIAA1210,IGSF21,PDLIM2,FLCN	57	57	True	169	True	False	False	0.012609012609012609	
OncoSG	tercile_welch	ENRICHR_GOCC2023::Tight Junction (GO:0070160)	0.24153949292741503	1.0964217561406715	0.09290709290709291	90	MICALL2,CLDN7,CHAF1B,CLDN4,MARVELD3,LSR,EPCAM,ILDR1,CLDN9,CXADR,CLDN3,CLDN1,EPHA2,VAPA,PATJ,OCEL1,CLDN12,TJP3,YBX3,CGN	57	57	True	169	True	True	True	0.10043428793428795	
OncoSG	tercile_welch	ENRICHR_HALLMARK2020::Apical Junction	-0.33041534928154265	-1.5922896263164106	0.000999000999000999	197	CLDN18,GTF2F1,TSC1,TJP1,TNFRSF11B,NRXN2,PIK3CB,PLCG1,SORBS3,EVL,ZYX,IRS1,NEGR1,ITGB1,SDC3,ICAM2,CADM3,MYH9,ARPC2,CDH6	57	57	True	169	True	False	False	0.0016143026523649361	
OncoSG	tercile_welch	ENRICHR_KEGG2021::Tight junction	-0.22771696210232525	-1.070299626502499	0.1958041958041958	168	RAP1A,ACTN1,TUBA1A,CLDN18,LLGL1,TJP1,TUBA1B,PRKACA,MAP3K1,SYNPO,CD1E,ITGB1,RAPGEF2,ARHGEF18,MYH9,ACTR3,PPP2R2B,ARPC2,MYL9,NEDD4	57	57	True	169	True	False	False	0.20052754263280578	
OncoSG	tercile_welch	ENRICHR_REACTOME2022::Cell-cell Junction Organization R-HSA-421270	0.28275532039559226	1.1784742198289566	0.06493506493506493	60	NECTIN4,CLDN7,CLDN4,CRB3,JUP,CLDN9,CLDN3,CLDN1,PATJ,CLDN12,NECTIN2,CLDN6,CLDN8,PARD6B,PARD6A,CDH24,CDH15,AFDN,CLDN16	57	57	True	169	True	True	True	0.07185942020065242	
OncoSG	tercile_welch	ENRICHR_REACTOME2022::Tight Junction Interactions R-HSA-420029	0.45992903500331767	1.6250542268858967	0.003996003996003996	29	CLDN7,CLDN4,CRB3,CLDN9,CLDN3,CLDN1,PATJ,CLDN12,CLDN6,CLDN8,PARD6B,PARD6A,CLDN16,CLDN23	57	57	True	169	True	True	True	0.005331811046096761	
OncoSG	decile_welch	A8::GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	0.4208876178877136	1.647072516045518	0.001998001998001998	44	CLDN1,GRHL2,CLDN8,CLDN4,MICALL2,CHAF1B,CLDN7,CLDN16,MARVELD3,CLDN9,MARVELD2,OCLN,PARD3	17	17	True	169	True	True	True	0.0028360697053706175	0.002529116453167086
OncoSG	decile_welch	A8::GOBP_TIGHT_JUNCTION_ORGANIZATION	0.3222647864197596	1.4396327841887087	0.00999000999000999	77	PATJ,CLDN1,ILDR1,NPHP1,GRHL2,CLDN8,CLDN4,MICALL2,CLDN12,AFDN,LSR,CLDN7,CLDN16,MARVELD3,CLDN9,EPHA2,MARVELD2,OCLN,PARD3,IKBKB	17	17	True	169	True	True	True	0.012609012609012609	0.011616290686058128
OncoSG	decile_welch	A8::HALLMARK_APICAL_JUNCTION	-0.3163659087832245	-1.490379477115064	0.005994005994005994	197	VAV2,CLDN15,CALB2,ADRA1B,SLIT2,FSCN1,CDH11,PLCG1,NF2,ACTN1,SYMPK,TNFRSF11B,PKD1,ATP1A3,PIK3CB,CRAT,MYH10,CLDN14,VCAN,MYL9	17	17	True	169	True	False	False	0.007818996645812289	0.007221693968681921
OncoSG	decile_welch	A8::KEGG_TIGHT_JUNCTION	-0.17419690794201848	-0.79936417897859	0.6413586413586414	165	CLDN15,PPP2R2D,MPDZ,NF2,ACTN1,SYMPK,ROCK2,ARPC4,MYH11,MYL2,ARPC1B,MYH10,CLDN14,MYL9,JAM2,LLGL1,GATA4,MYH9,PRKACA,DLG2	17	17	True	169	True	False	False	0.6413586413586414	0.6413586413586414
OncoSG	decile_welch	ENRICHR_GOBP2023::Apical Junction Assembly (GO:0043297)	0.36222045077269294	1.4671733148902055	0.00999000999000999	51	CLDN1,GRHL2,CLDN8,CLDN4,MICALL2,CHAF1B,CLDN7,CLDN16,MARVELD3,CLDN9,MARVELD2,OCLN,PARD3	17	17	True	169	True	True	True	0.012609012609012609	
OncoSG	decile_welch	ENRICHR_GOBP2023::Bicellular Tight Junction Assembly (GO:0070830)	0.4208876178877136	1.647072516045518	0.001998001998001998	44	CLDN1,GRHL2,CLDN8,CLDN4,MICALL2,CHAF1B,CLDN7,CLDN16,MARVELD3,CLDN9,MARVELD2,OCLN,PARD3	17	17	True	169	True	True	True	0.0028360697053706175	
OncoSG	decile_welch	ENRICHR_GOBP2023::Cell-Cell Junction Assembly (GO:0007043)	-0.33946907915365826	-1.346761480193024	0.04295704295704296	69	VCL,CLDN5,RHOA,PAK2,CDH22,GJB2,TBCD,CDH6,RAMP2,MPDZ,FSCN1,CDH11,ZNF703,CDH13,TLN2,CDH17,CDH2,WDR1,CNTNAP1,GJD3	17	17	True	169	True	False	False	0.04977900511399271	
OncoSG	decile_welch	ENRICHR_GOBP2023::Cell-Cell Junction Organization (GO:0045216)	-0.29307059713893857	-1.1699404772032471	0.12787212787212787	67	FSCN1,CDH11,TGFB1,CDH13,TLN2,CDH17,CDH2,KIRREL1,MYADM,CTNND2,NLGN4X,CDH5,GJA4,GJC1,CSF1R,CSK,TGFB3,CD177,DCHS1,TLN1	17	17	True	169	True	False	False	0.13359347587535508	
OncoSG	decile_welch	ENRICHR_GOBP2023::Protein Localization To Cell-Cell Junction (GO:0150105)	0.339013076684333	1.0041459317686912	0.1968031968031968	15	ILDR1,CHAF1B,LSR	17	17	True	169	True	True	True	0.20110961248816828	
OncoSG	decile_welch	ENRICHR_GOBP2023::Regulation Of Bicellular Tight Junction Assembly (GO:2000810)	-0.3968241897711408	-1.1111821101503003	0.1838161838161838	15	ROCK1,SNAI2,CLDN5,ROCK2,SNAI1,TNF,PRKACA,PRKCH,MYO1C	17	17	True	169	True	False	False	0.1890796428241362	
OncoSG	decile_welch	ENRICHR_GOBP2023::Tight Junction Assembly (GO:0120192)	0.4888268768417434	2.0170493698287673	0.000999000999000999	49	PATJ,CLDN1,ILDR1,GRHL2,CLDN8,CLDN4,MICALL2,CHAF1B,CLDN12,LSR,CLDN7,CLDN16,MARVELD3,CLDN9,MARVELD2,OCLN,PARD3	17	17	True	169	True	True	True	0.0016143026523649361	
OncoSG	decile_welch	ENRICHR_GOCC2023::Apical Junction Complex (GO:0043296)	0.3254624274412912	1.5133794139662513	0.003996003996003996	101	PATJ,CLDN1,VAPA,CXADR,CRB3,PARD6B,CLDN8,CLDN4,CDH1,MICALL2,CHAF1B,CLDN12,CLDN7,CLDN16,MARVELD3,EPCAM,CLDN9,JUP,MARVELD2,SHROOM3	17	17	True	169	True	True	True	0.005331811046096761	
OncoSG	decile_welch	ENRICHR_GOCC2023::Bicellular Tight Junction (GO:0005923)	0.3371288745710916	1.5060341705997449	0.004995004995004995	77	PATJ,CLDN1,VAPA,CXADR,PARD6B,CLDN8,CLDN4,MICALL2,CHAF1B,CLDN12,CLDN7,CLDN16,MARVELD3,EPCAM,CLDN9,MARVELD2,CYTH3,SHROOM2,OCLN,PARD3	17	17	True	169	True	True	True	0.006608122755431537	
OncoSG	decile_welch	ENRICHR_GOCC2023::Cell-Cell Junction (GO:0005911)	0.19797636075469519	1.0668399995062865	0.061938061938061936	287	PERP,PATJ,BAIAP2L1,CLDN1,PTPRU,LIN7B,EZR,ILDR1,NECTIN4,NPHP1,ANXA1,CXADR,CRB3,PARD6B,GRHL2,PTK7,ARVCF,CLDN4,CDH1,MICALL2	17	17	True	169	True	True	True	0.06919874383989216	
OncoSG	decile_welch	ENRICHR_GOCC2023::Tight Junction (GO:0070160)	0.33423481853225495	1.550434551267538	0.003996003996003996	88	PATJ,CLDN1,ILDR1,VAPA,CXADR,PARD6B,CLDN8,CLDN4,MICALL2,CHAF1B,CLDN12,LSR,CLDN7,CLDN16,MARVELD3,EPCAM,CLDN9,EPHA2,MARVELD2,CYTH3	17	17	True	169	True	True	True	0.005331811046096761	
OncoSG	decile_welch	ENRICHR_HALLMARK2020::Apical Junction	-0.3163659087832245	-1.490379477115064	0.005994005994005994	197	VAV2,CLDN15,CALB2,ADRA1B,SLIT2,FSCN1,CDH11,PLCG1,NF2,ACTN1,SYMPK,TNFRSF11B,PKD1,ATP1A3,PIK3CB,CRAT,MYH10,CLDN14,VCAN,MYL9	17	17	True	169	True	False	False	0.007818996645812289	
OncoSG	decile_welch	ENRICHR_KEGG2021::Tight junction	-0.17419690794201848	-0.79936417897859	0.6413586413586414	165	CLDN15,PPP2R2D,MPDZ,NF2,ACTN1,SYMPK,ROCK2,ARPC4,MYH11,MYL2,ARPC1B,MYH10,CLDN14,MYL9,JAM2,LLGL1,GATA4,MYH9,PRKACA,DLG2	17	17	True	169	True	False	False	0.6413586413586414	
OncoSG	decile_welch	ENRICHR_REACTOME2022::Cell-cell Junction Organization R-HSA-421270	0.3513073281257622	1.4799992755764173	0.003996003996003996	59	PATJ,CLDN1,NECTIN4,CRB3,PARD6B,CLDN8,CLDN4,CLDN12,AFDN,CLDN7,CLDN16,CLDN9,JUP	17	17	True	169	True	True	True	0.005331811046096761	
OncoSG	decile_welch	ENRICHR_REACTOME2022::Tight Junction Interactions R-HSA-420029	0.5521315990660812	1.9567769005919708	0.000999000999000999	28	PATJ,CLDN1,CRB3,PARD6B,CLDN8,CLDN4,CLDN12,CLDN7,CLDN16,CLDN9	17	17	True	169	True	True	True	0.0016143026523649361	
OncoSG	spearman_vs_tacstd2	A8::GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	0.35912782236061797	1.4472736755950972	0.017982017982017984	46	CLDN4,MICALL2,CLDN7,MARVELD3,CHAF1B,CLDN3,CLDN1,GRHL2,CLDN9,OCEL1,CLDN8,CLDN23,CLDN16	169	169	True	169	True	True	True	0.0219832523497445	0.020434111343202253
OncoSG	spearman_vs_tacstd2	A8::GOBP_TIGHT_JUNCTION_ORGANIZATION	0.23376776606368796	1.0597223518028633	0.12287712287712288	79	CLDN4,MICALL2,CLDN7,MARVELD3,ILDR1,LSR,CLDN3,EPHA2,CLDN1,GRHL2,PATJ,CLDN9,OCEL1,IKBKB,NPHP1,CLDN12	169	169	True	169	True	True	True	0.12866281700362417	0.127997002997003
OncoSG	spearman_vs_tacstd2	A8::HALLMARK_APICAL_JUNCTION	-0.31593223288433725	-1.5553492918666276	0.001998001998001998	197	KCNH2,FSCN1,DSC1,CNTN1,CLDN15,SYMPK,LAYN,NF2,COL16A1,CLDN5,TRAF1,RHOF,TRO,ADAM9,CTNND1,ACTG2,PCDH1,SGCE,CALB2,PKD1	169	169	True	169	True	False	False	0.0028360697053706175	0.002529116453167086
OncoSG	spearman_vs_tacstd2	A8::KEGG_TIGHT_JUNCTION	-0.2305393532291606	-1.1057293541372943	0.16583416583416583	168	RAP1A,RHOA,CLDN18,LLGL1,CD1C,TIAM1,MSN,RAPGEF6,CD1E,PRKCE,RDX,ACTN1,TJP1,RAPGEF2,TUBA1A,TUBA1B,SYNPO,PRKACA,CGNL1,MYH9	169	169	True	169	True	False	False	0.17095928354206497	0.1709630575609957
OncoSG	spearman_vs_tacstd2	ENRICHR_GOBP2023::Apical Junction Assembly (GO:0043297)	0.3135708756086656	1.311616622789087	0.028971028971028972	53	CLDN4,MICALL2,CLDN7,MARVELD3,CHAF1B,CLDN3,CLDN1,GRHL2,CLDN9,OCEL1,CLDN8,FBF1,CLDN23,CLDN16	169	169	True	169	True	True	True	0.03469095007556546	
OncoSG	spearman_vs_tacstd2	ENRICHR_GOBP2023::Bicellular Tight Junction Assembly (GO:0070830)	0.35912782236061797	1.4472736755950972	0.017982017982017984	46	CLDN4,MICALL2,CLDN7,MARVELD3,CHAF1B,CLDN3,CLDN1,GRHL2,CLDN9,OCEL1,CLDN8,CLDN23,CLDN16	169	169	True	169	True	True	True	0.0219832523497445	
OncoSG	spearman_vs_tacstd2	ENRICHR_GOBP2023::Cell-Cell Junction Assembly (GO:0007043)	-0.38565160649308505	-1.6163441832093708	0.004995004995004995	69	FLCN,CDH10,RAMP2,GJA1,RHOA,WDR1,SMAD7,GJD3,TJP1,CDH6,CDH17,TLN2,PAK2,CTNND2,CDH2,PIP5K1C,CDH11,VCL,CLDN11,CNTNAP1	169	169	True	169	True	False	False	0.006608122755431537	
OncoSG	spearman_vs_tacstd2	ENRICHR_GOBP2023::Cell-Cell Junction Organization (GO:0045216)	-0.35608604819537193	-1.4628717729201854	0.016983016983016984	67	TJP1,CSK,CDH6,CDH17,TLN2,LIMS1,MYADM,CTNND2,F2R,CDH2,CDH11,CD177,CDH13,GJA4,CSF1R,TGFB3,KIRREL1,NLGN4X,CDH5,GJC1	169	169	True	169	True	False	False	0.020926303248202983	
OncoSG	spearman_vs_tacstd2	ENRICHR_GOBP2023::Protein Localization To Cell-Cell Junction (GO:0150105)	-0.3355203486069323	-0.9681886972483178	0.28471528471528473	15	TJP1,PAK2,CGNL1,ARHGEF18,JAK1,CDH5	169	169	True	169	True	False	False	0.2884209066421648	
OncoSG	spearman_vs_tacstd2	ENRICHR_GOBP2023::Regulation Of Bicellular Tight Junction Assembly (GO:2000810)	-0.44892150507201223	-1.295422852792796	0.07692307692307693	15	TNF,TJP1,PRKACA,SNAI2,MYO1C,ROCK2,ROCK1,PRKCH	169	169	True	169	True	False	False	0.08373677604446836	
OncoSG	spearman_vs_tacstd2	ENRICHR_GOBP2023::Tight Junction Assembly (GO:0120192)	0.40259739135785105	1.6788479463532229	0.002997002997002997	51	CLDN4,MICALL2,CLDN7,MARVELD3,CHAF1B,ILDR1,LSR,CLDN3,CLDN1,GRHL2,PATJ,CLDN9,OCEL1,CLDN12,CLDN8,CLDN23,CLDN16	169	169	True	169	True	True	True	0.004128614748083775	
OncoSG	spearman_vs_tacstd2	ENRICHR_GOCC2023::Apical Junction Complex (GO:0043296)	0.28519304724412664	1.3415025959329243	0.011988011988011988	103	CLDN4,MICALL2,CLDN7,MARVELD3,EPCAM,CHAF1B,JUP,CXADR,CRB3,CLDN3,CLDN1,CAMSAP3,VAPA,PATJ,CDH1,CLDN9,OCEL1,TJP3,CLDN12,SHROOM1	169	169	True	169	True	True	True	0.014968988231020317	
OncoSG	spearman_vs_tacstd2	ENRICHR_GOCC2023::Bicellular Tight Junction (GO:0005923)	0.26089056813675165	1.1826761708187834	0.057942057942057944	79	CLDN4,MICALL2,CLDN7,MARVELD3,EPCAM,CHAF1B,CXADR,CLDN3,CLDN1,VAPA,PATJ,CLDN9,OCEL1,TJP3,CLDN12,CGN,YBX3,PARD6B,CLDN8,CLDN23	169	169	True	169	True	True	True	0.06488954690393539	
