id	gse	cell	gene	lfc
GSE167956_hypoxia	GSE167956	SUM159	B2M	-0.2568199713465127
GSE167956_hypoxia	GSE167956	SUM159	TAP1	-0.30764144553104966
GSE167956_hypoxia	GSE167956	SUM159	PSMB8	0.014445516194717456
GSE167956_hypoxia	GSE167956	SUM159	PSMB9	-0.3514151201624953
GSE167956_hypoxia	GSE167956	SUM159	NLRC5	0.0844011919982739
GSE167956_hypoxia	GSE167956	SUM159	CD274	0.9729644478339234
GSE319513_24h	GSE319513	8505C	PRKDC	-0.8003901088239918
GSE319513_24h	GSE319513	8505C	IFNB1	
GSE319513_24h	GSE319513	8505C	CXCL10	0.13385047584426255
GSE319513_24h	GSE319513	8505C	CCL5	0.17293116986032142
GSE319513_24h	GSE319513	8505C	STAT1	0.22636717629518754
GSE319513_24h	GSE319513	8505C	IRF7	1.4330505133682634
GSE319513_24h	GSE319513	8505C	ISG15	-0.8603762420402281
GSE319513_24h	GSE319513	8505C	MX1	-0.016116519094510603
GSE319513_24h	GSE319513	8505C	OAS1	-0.2210527995047858
GSE319513_24h	GSE319513	8505C	IFI27	-0.07109083630189689
GSE319513_24h	GSE319513	8505C	STING1	0.08305805291459567
GSE319513_24h	GSE319513	8505C	CGAS	-0.0229070584948691
GSE319513_24h	GSE319513	8505C	TBK1	0.02295348937016195
GSE319513_24h	GSE319513	8505C	IRF3	-0.6997002476747158
GSE319513_24h	GSE319513	8505C	HLA-A	0.6822940370821104
GSE319513_24h	GSE319513	8505C	HLA-B	0.6635347300141712
GSE319513_24h	GSE319513	8505C	B2M	1.0540176161967718
GSE319513_24h	GSE319513	8505C	TAP1	0.12054779226656365
GSE319513_24h	GSE319513	8505C	PSMB8	-0.448293805641756
GSE319513_24h	GSE319513	8505C	PSMB9	-0.06592194375259863
GSE319513_24h	GSE319513	8505C	NLRC5	0.015509814075912232
GSE319513_24h	GSE319513	8505C	CD274	-2.1624074184404196
GSE319513_48h	GSE319513	8505C	PRKDC	-0.7234532119873744
GSE319513_48h	GSE319513	8505C	IFNB1	
GSE319513_48h	GSE319513	8505C	CXCL10	0.07277171350640828
GSE319513_48h	GSE319513	8505C	CCL5	0.20891072150929735
GSE319513_48h	GSE319513	8505C	STAT1	0.06253678322197098
GSE319513_48h	GSE319513	8505C	IRF7	0.8583497750527418
GSE319513_48h	GSE319513	8505C	ISG15	-0.9794961874767794
GSE319513_48h	GSE319513	8505C	MX1	-0.07258019151601726
GSE319513_48h	GSE319513	8505C	OAS1	-0.36411168158677376
GSE319513_48h	GSE319513	8505C	IFI27	-0.2426540224528461
GSE319513_48h	GSE319513	8505C	STING1	-0.32500070819785165
GSE319513_48h	GSE319513	8505C	CGAS	0.004257047309455683
GSE319513_48h	GSE319513	8505C	TBK1	0.08721747052528195
GSE319513_48h	GSE319513	8505C	IRF3	-0.42024088453150155
GSE319513_48h	GSE319513	8505C	HLA-A	0.6395793636525395
GSE319513_48h	GSE319513	8505C	HLA-B	0.7446056193850672
GSE319513_48h	GSE319513	8505C	B2M	0.9097471432222513
GSE319513_48h	GSE319513	8505C	TAP1	0.10772923267810341
GSE319513_48h	GSE319513	8505C	PSMB8	-0.7872205348533847
GSE319513_48h	GSE319513	8505C	PSMB9	-0.27292083037715686
GSE319513_48h	GSE319513	8505C	NLRC5	0.1551990657364415
GSE319513_48h	GSE319513	8505C	CD274	-2.0340959104019762
GSE93075_HCT116_si	GSE93075	HCT116	PRKDC	-0.6993106435664647
GSE93075_HCT116_si	GSE93075	HCT116	IFNB1	0.0
GSE93075_HCT116_si	GSE93075	HCT116	CXCL10	-2.1024761750640826
GSE93075_HCT116_si	GSE93075	HCT116	CCL5	2.0498770131156334
GSE93075_HCT116_si	GSE93075	HCT116	STAT1	-0.14849603170644698
GSE93075_HCT116_si	GSE93075	HCT116	IRF7	-0.03772509557618786
GSE93075_HCT116_si	GSE93075	HCT116	ISG15	0.0756147271143881
GSE93075_HCT116_si	GSE93075	HCT116	MX1	-2.1079207250346546
GSE93075_HCT116_si	GSE93075	HCT116	OAS1	-0.00901187931540015
GSE93075_HCT116_si	GSE93075	HCT116	IFI27	2.0683570076036943
GSE93075_HCT116_si	GSE93075	HCT116	STING1	0.1578993824918724
GSE93075_HCT116_si	GSE93075	HCT116	CGAS	0.0
GSE93075_HCT116_si	GSE93075	HCT116	TBK1	-0.16712487091035744
GSE93075_HCT116_si	GSE93075	HCT116	IRF3	-0.08135131181720556
GSE93075_HCT116_si	GSE93075	HCT116	HLA-A	-0.002898038763975208
GSE93075_HCT116_si	GSE93075	HCT116	HLA-B	-0.14591653730056553
GSE93075_HCT116_si	GSE93075	HCT116	B2M	0.03195854849197666
GSE93075_HCT116_si	GSE93075	HCT116	TAP1	0.21927855081317205
GSE93075_HCT116_si	GSE93075	HCT116	PSMB8	-2.093280897840116
GSE93075_HCT116_si	GSE93075	HCT116	PSMB9	-0.029711389481993145
GSE93075_HCT116_si	GSE93075	HCT116	NLRC5	0.0
GSE93075_HCT116_si	GSE93075	HCT116	CD274	-2.1000412415230048
GSE93074_HCT116_NU	GSE93074	HCT116	PRKDC	-0.25085841384454
GSE93074_HCT116_NU	GSE93074	HCT116	IFNB1	0.0
GSE93074_HCT116_NU	GSE93074	HCT116	CXCL10	0.0
GSE93074_HCT116_NU	GSE93074	HCT116	CCL5	-0.0607608373399815
GSE93074_HCT116_NU	GSE93074	HCT116	STAT1	-0.02247682063496459
GSE93074_HCT116_NU	GSE93074	HCT116	IRF7	0.33802163213102254
GSE93074_HCT116_NU	GSE93074	HCT116	ISG15	0.2188919258469184
GSE93074_HCT116_NU	GSE93074	HCT116	MX1	0.0
GSE93074_HCT116_NU	GSE93074	HCT116	OAS1	2.1103056260382056
GSE93074_HCT116_NU	GSE93074	HCT116	IFI27	-0.004809023545093272
GSE93074_HCT116_NU	GSE93074	HCT116	STING1	-0.32549451915770433
GSE93074_HCT116_NU	GSE93074	HCT116	CGAS	0.0
GSE93074_HCT116_NU	GSE93074	HCT116	TBK1	-0.15803056599483867
GSE93074_HCT116_NU	GSE93074	HCT116	IRF3	0.020418417761912444
GSE93074_HCT116_NU	GSE93074	HCT116	HLA-A	0.5455553649956144
GSE93074_HCT116_NU	GSE93074	HCT116	HLA-B	0.07075020114493569
GSE93074_HCT116_NU	GSE93074	HCT116	B2M	0.5684227108514524
GSE93074_HCT116_NU	GSE93074	HCT116	TAP1	0.25678218249091156
GSE93074_HCT116_NU	GSE93074	HCT116	PSMB8	0.0
GSE93074_HCT116_NU	GSE93074	HCT116	PSMB9	0.01706964440498293
GSE93074_HCT116_NU	GSE93074	HCT116	NLRC5	0.0
GSE93074_HCT116_NU	GSE93074	HCT116	CD274	0.0
GSE63480_KD	GSE63480	C4-2	PRKDC	-2.479977124003163
GSE63480_KD	GSE63480	C4-2	IFNB1	-0.5434305839365017
GSE63480_KD	GSE63480	C4-2	CXCL10	-0.21824076497409184
GSE63480_KD	GSE63480	C4-2	CCL5	-0.4006022766874686
GSE63480_KD	GSE63480	C4-2	STAT1	0.3794854914817094
GSE63480_KD	GSE63480	C4-2	IRF7	0.7837162537894491
GSE63480_KD	GSE63480	C4-2	ISG15	0.4371965489750309
GSE63480_KD	GSE63480	C4-2	MX1	-0.878765259378615
GSE63480_KD	GSE63480	C4-2	OAS1	-0.1161104509571258
GSE63480_KD	GSE63480	C4-2	IFI27	0.1926898975562059
GSE63480_KD	GSE63480	C4-2	STING1	-0.6038058727565936
GSE63480_KD	GSE63480	C4-2	CGAS	-0.15233644724630135
GSE63480_KD	GSE63480	C4-2	TBK1	-0.856358764883181
GSE63480_KD	GSE63480	C4-2	IRF3	-0.48877767568932917
GSE63480_KD	GSE63480	C4-2	HLA-A	0.44311461832570664
GSE63480_KD	GSE63480	C4-2	HLA-B	0.026154949267279015
GSE63480_KD	GSE63480	C4-2	B2M	0.8100061496593689
GSE63480_KD	GSE63480	C4-2	TAP1	0.5307846972324803
GSE63480_KD	GSE63480	C4-2	PSMB8	-0.15709673623915332
GSE63480_KD	GSE63480	C4-2	PSMB9	0.47775683451663564
GSE63480_KD	GSE63480	C4-2	NLRC5	-0.6553303405460751
GSE63480_KD	GSE63480	C4-2	CD274	0.16176607827411438
GSE63480_NU	GSE63480	C4-2	PRKDC	-0.21929914257621874
GSE63480_NU	GSE63480	C4-2	IFNB1	-1.0790447325473957
GSE63480_NU	GSE63480	C4-2	CXCL10	-0.2956153975000273
GSE63480_NU	GSE63480	C4-2	CCL5	-0.45617332114328857
GSE63480_NU	GSE63480	C4-2	STAT1	0.36590669914023444
GSE63480_NU	GSE63480	C4-2	IRF7	1.1537619656480969
GSE63480_NU	GSE63480	C4-2	ISG15	0.6608990876428109
GSE63480_NU	GSE63480	C4-2	MX1	-1.9739563176621875
GSE63480_NU	GSE63480	C4-2	OAS1	0.21471786753000544
GSE63480_NU	GSE63480	C4-2	IFI27	-0.04189428079246316
GSE63480_NU	GSE63480	C4-2	STING1	-1.6133485883726308
GSE63480_NU	GSE63480	C4-2	CGAS	-0.16163745703711907
GSE63480_NU	GSE63480	C4-2	TBK1	-0.3050890364971881
GSE63480_NU	GSE63480	C4-2	IRF3	-0.7509788622702747
GSE63480_NU	GSE63480	C4-2	HLA-A	0.2915365274381445
GSE63480_NU	GSE63480	C4-2	HLA-B	0.059478818016422075
GSE63480_NU	GSE63480	C4-2	B2M	0.883754022943581
GSE63480_NU	GSE63480	C4-2	TAP1	0.9593397757003173
GSE63480_NU	GSE63480	C4-2	PSMB8	-0.41247257559954775
GSE63480_NU	GSE63480	C4-2	PSMB9	-0.004175760054834221
GSE63480_NU	GSE63480	C4-2	NLRC5	-0.8526484497072593
GSE63480_NU	GSE63480	C4-2	CD274	-0.26861934638735807
GSE285698_normoxia	GSE285698	HCT116	PRKDC	-1.95007779601415
GSE285698_normoxia	GSE285698	HCT116	IFNB1	0.0
GSE285698_normoxia	GSE285698	HCT116	CXCL10	0.0
GSE285698_normoxia	GSE285698	HCT116	CCL5	0.39992853355618935
GSE285698_normoxia	GSE285698	HCT116	STAT1	0.037429041228836724
GSE285698_normoxia	GSE285698	HCT116	IRF7	1.3422869820482646
GSE285698_normoxia	GSE285698	HCT116	ISG15	-0.6738033394987406
GSE285698_normoxia	GSE285698	HCT116	MX1	0.830343007372737
GSE285698_normoxia	GSE285698	HCT116	OAS1	-0.11302974530434634
GSE285698_normoxia	GSE285698	HCT116	IFI27	-0.1911154768526585
GSE285698_normoxia	GSE285698	HCT116	STING1	-0.2425448842413882
GSE285698_normoxia	GSE285698	HCT116	CGAS	0.002355998515888663
GSE285698_normoxia	GSE285698	HCT116	TBK1	-0.24180862984434004
GSE285698_normoxia	GSE285698	HCT116	IRF3	-0.21484862125101056
GSE285698_normoxia	GSE285698	HCT116	HLA-A	0.42510542548093877
GSE285698_normoxia	GSE285698	HCT116	HLA-B	0.5616116910686646
GSE285698_normoxia	GSE285698	HCT116	B2M	0.6590723611499039
GSE285698_normoxia	GSE285698	HCT116	TAP1	0.24850954840511896
GSE285698_normoxia	GSE285698	HCT116	PSMB8	0.010724629311275546
GSE285698_normoxia	GSE285698	HCT116	PSMB9	-0.107392122137272
GSE285698_normoxia	GSE285698	HCT116	NLRC5	0.634382568629626
GSE285698_normoxia	GSE285698	HCT116	CD274	0.02702779823544521
GSE285698_hypoxia	GSE285698	HCT116	PRKDC	-1.8119193022003826
GSE285698_hypoxia	GSE285698	HCT116	IFNB1	0.0
GSE285698_hypoxia	GSE285698	HCT116	CXCL10	0.0
GSE285698_hypoxia	GSE285698	HCT116	CCL5	0.507594041225448
GSE285698_hypoxia	GSE285698	HCT116	STAT1	0.1753725516289606
GSE285698_hypoxia	GSE285698	HCT116	IRF7	1.2430616277426014
GSE285698_hypoxia	GSE285698	HCT116	ISG15	-1.117801819566366
GSE285698_hypoxia	GSE285698	HCT116	MX1	0.38096278866404076
GSE285698_hypoxia	GSE285698	HCT116	OAS1	-0.17672561875821874
GSE285698_hypoxia	GSE285698	HCT116	IFI27	-0.04534430530068845
GSE285698_hypoxia	GSE285698	HCT116	STING1	-0.27651200148644683
GSE285698_hypoxia	GSE285698	HCT116	CGAS	0.0
GSE285698_hypoxia	GSE285698	HCT116	TBK1	0.21398173256893216
GSE285698_hypoxia	GSE285698	HCT116	IRF3	-0.5144771348466612
GSE285698_hypoxia	GSE285698	HCT116	HLA-A	0.22099412773725735
GSE285698_hypoxia	GSE285698	HCT116	HLA-B	0.4625714162868686
GSE285698_hypoxia	GSE285698	HCT116	B2M	1.0687238359686333
GSE285698_hypoxia	GSE285698	HCT116	TAP1	0.13949494494046988
GSE285698_hypoxia	GSE285698	HCT116	PSMB8	0.20656059346487105
GSE285698_hypoxia	GSE285698	HCT116	PSMB9	-0.19563532521569826
GSE285698_hypoxia	GSE285698	HCT116	NLRC5	0.30911443185983734
GSE285698_hypoxia	GSE285698	HCT116	CD274	0.4071253228856295
GSE85202_TC32	GSE85202	TC32	PRKDC	-0.49129286201656086
GSE85202_TC32	GSE85202	TC32	IFNB1	0.0
GSE85202_TC32	GSE85202	TC32	CXCL10	0.0
GSE85202_TC32	GSE85202	TC32	CCL5	0.13498109111096834
GSE85202_TC32	GSE85202	TC32	STAT1	-0.47330932479714694
GSE85202_TC32	GSE85202	TC32	IRF7	-0.023971846538882957
GSE85202_TC32	GSE85202	TC32	ISG15	-0.7305774951620245
GSE85202_TC32	GSE85202	TC32	MX1	-6.5831548648070894
GSE85202_TC32	GSE85202	TC32	OAS1	-0.014088575659003233
GSE85202_TC32	GSE85202	TC32	IFI27	0.0
GSE85202_TC32	GSE85202	TC32	STING1	-1.0438341616186895
GSE85202_TC32	GSE85202	TC32	CGAS	0.0
GSE85202_TC32	GSE85202	TC32	TBK1	-0.19784666999970035
GSE85202_TC32	GSE85202	TC32	IRF3	0.10951748397732786
GSE85202_TC32	GSE85202	TC32	HLA-A	-0.5287188545101333
GSE85202_TC32	GSE85202	TC32	HLA-B	-1.0280373558492188
GSE85202_TC32	GSE85202	TC32	B2M	-0.46641379074862854
GSE85202_TC32	GSE85202	TC32	TAP1	-0.47206813635956735
GSE85202_TC32	GSE85202	TC32	PSMB8	-0.5015442896066622
GSE85202_TC32	GSE85202	TC32	PSMB9	-4.354745326601405
GSE85202_TC32	GSE85202	TC32	NLRC5	0.0
GSE85202_TC32	GSE85202	TC32	CD274	0.0
GSE85202_SKNMC	GSE85202	SK-N-MC	PRKDC	-0.17562074142166484
GSE85202_SKNMC	GSE85202	SK-N-MC	IFNB1	0.0
GSE85202_SKNMC	GSE85202	SK-N-MC	CXCL10	0.9612607319299968
GSE85202_SKNMC	GSE85202	SK-N-MC	CCL5	0.15876963378775066
GSE85202_SKNMC	GSE85202	SK-N-MC	STAT1	-0.08704540251510995
GSE85202_SKNMC	GSE85202	SK-N-MC	IRF7	-0.003231201591881394
GSE85202_SKNMC	GSE85202	SK-N-MC	ISG15	-0.8446048286995405
GSE85202_SKNMC	GSE85202	SK-N-MC	MX1	-2.140407766408379
GSE85202_SKNMC	GSE85202	SK-N-MC	OAS1	-0.15199581250909056
GSE85202_SKNMC	GSE85202	SK-N-MC	IFI27	-2.126170541084577
GSE85202_SKNMC	GSE85202	SK-N-MC	STING1	-0.7553495209899808
GSE85202_SKNMC	GSE85202	SK-N-MC	CGAS	0.0
GSE85202_SKNMC	GSE85202	SK-N-MC	TBK1	-0.6721498263116672
GSE85202_SKNMC	GSE85202	SK-N-MC	IRF3	0.22250176137071254
GSE85202_SKNMC	GSE85202	SK-N-MC	HLA-A	-0.1227400657691664
GSE85202_SKNMC	GSE85202	SK-N-MC	HLA-B	-0.6209289726435543
GSE85202_SKNMC	GSE85202	SK-N-MC	B2M	-0.15749911314933485
GSE85202_SKNMC	GSE85202	SK-N-MC	TAP1	-0.5382192237201897
GSE85202_SKNMC	GSE85202	SK-N-MC	PSMB8	-4.341082320868452
GSE85202_SKNMC	GSE85202	SK-N-MC	PSMB9	0.015138486121598849
GSE85202_SKNMC	GSE85202	SK-N-MC	NLRC5	0.0
GSE85202_SKNMC	GSE85202	SK-N-MC	CD274	0.0
GSE93075_TC32	GSE93075	TC32	PRKDC	-0.2257798246572369
GSE93075_TC32	GSE93075	TC32	IFNB1	0.0
GSE93075_TC32	GSE93075	TC32	CXCL10	0.0
GSE93075_TC32	GSE93075	TC32	CCL5	-6.306128921469202
GSE93075_TC32	GSE93075	TC32	STAT1	0.25372037261730807
GSE93075_TC32	GSE93075	TC32	IRF7	2.2329098808799897
GSE93075_TC32	GSE93075	TC32	ISG15	-0.6222717323188931
GSE93075_TC32	GSE93075	TC32	MX1	-6.34306071089549
GSE93075_TC32	GSE93075	TC32	OAS1	-4.204109819599888
GSE93075_TC32	GSE93075	TC32	IFI27	0.0
GSE93075_TC32	GSE93075	TC32	STING1	-0.4102784437495286
GSE93075_TC32	GSE93075	TC32	CGAS	0.0
GSE93075_TC32	GSE93075	TC32	TBK1	0.03481330895638113
GSE93075_TC32	GSE93075	TC32	IRF3	-0.07274198460383996
GSE93075_TC32	GSE93075	TC32	HLA-A	-0.00046361898868418905
GSE93075_TC32	GSE93075	TC32	HLA-B	-0.5122090606891598
GSE93075_TC32	GSE93075	TC32	B2M	0.21943164882413413
GSE93075_TC32	GSE93075	TC32	TAP1	-0.007890147711453466
GSE93075_TC32	GSE93075	TC32	PSMB8	-0.310202470501884
GSE93075_TC32	GSE93075	TC32	PSMB9	-2.137777158228033
GSE93075_TC32	GSE93075	TC32	NLRC5	0.0
GSE93075_TC32	GSE93075	TC32	CD274	0.0
GSE268415_si	GSE268415	HOS	PRKDC	-0.7669508542453674
GSE268415_si	GSE268415	HOS	IFNB1	0.0
GSE268415_si	GSE268415	HOS	CXCL10	0.0
GSE268415_si	GSE268415	HOS	CCL5	0.14664511759359752
GSE268415_si	GSE268415	HOS	STAT1	0.027310932231474183
GSE268415_si	GSE268415	HOS	IRF7	0.004024229877785057
GSE268415_si	GSE268415	HOS	ISG15	-0.3241526072063756
GSE268415_si	GSE268415	HOS	MX1	-0.05772283627637975
GSE268415_si	GSE268415	HOS	OAS1	-0.09445426499844833
GSE268415_si	GSE268415	HOS	IFI27	0.158952482958302
GSE268415_si	GSE268415	HOS	STING1	-0.1797746389142656
GSE268415_si	GSE268415	HOS	CGAS	0.003386358792646149
GSE268415_si	GSE268415	HOS	TBK1	0.13038104999984057
GSE268415_si	GSE268415	HOS	IRF3	-0.06461505611546414
GSE268415_si	GSE268415	HOS	HLA-A	-0.16321147219701615
GSE268415_si	GSE268415	HOS	HLA-B	-0.1267954824958819
GSE268415_si	GSE268415	HOS	B2M	0.028631930070657674
GSE268415_si	GSE268415	HOS	TAP1	-0.0598178082437677
GSE268415_si	GSE268415	HOS	PSMB8	-0.041954339565533516
GSE268415_si	GSE268415	HOS	PSMB9	-0.14156959426932048
GSE268415_si	GSE268415	HOS	NLRC5	0.1132222463392516
GSE268415_si	GSE268415	HOS	CD274	0.02204332736817527
GSE268415_AZD	GSE268415	HOS	PRKDC	0.04930052942473928
GSE268415_AZD	GSE268415	HOS	IFNB1	-0.048925602378164616
GSE268415_AZD	GSE268415	HOS	CXCL10	0.0
GSE268415_AZD	GSE268415	HOS	CCL5	-0.1745882064553195
GSE268415_AZD	GSE268415	HOS	STAT1	0.12826758943518346
GSE268415_AZD	GSE268415	HOS	IRF7	0.4147821124494353
GSE268415_AZD	GSE268415	HOS	ISG15	-2.3993018130713826
GSE268415_AZD	GSE268415	HOS	MX1	-0.10239583576141476
GSE268415_AZD	GSE268415	HOS	OAS1	-1.2259939166894749
GSE268415_AZD	GSE268415	HOS	IFI27	0.18650186871899344
GSE268415_AZD	GSE268415	HOS	STING1	0.04797628873694437
GSE268415_AZD	GSE268415	HOS	CGAS	-0.13466215237481993
GSE268415_AZD	GSE268415	HOS	TBK1	0.3730707370380202
GSE268415_AZD	GSE268415	HOS	IRF3	-0.07121541238949458
GSE268415_AZD	GSE268415	HOS	HLA-A	-0.44923056463640254
GSE268415_AZD	GSE268415	HOS	HLA-B	-0.7906585439579299
GSE268415_AZD	GSE268415	HOS	B2M	-0.5376829627541362
GSE268415_AZD	GSE268415	HOS	TAP1	0.5560447902914003
GSE268415_AZD	GSE268415	HOS	PSMB8	-0.501069144615907
GSE268415_AZD	GSE268415	HOS	PSMB9	-1.0855157872327679
GSE268415_AZD	GSE268415	HOS	NLRC5	1.0113712264497607
GSE268415_AZD	GSE268415	HOS	CD274	0.18197176179774743
GSE315862_LPS853	GSE315862	LPS853	PRKDC	0.06857693521213193
GSE315862_LPS853	GSE315862	LPS853	IFNB1	0.0
GSE315862_LPS853	GSE315862	LPS853	CXCL10	0.04432201911359646
GSE315862_LPS853	GSE315862	LPS853	CCL5	0.009357219825574248
GSE315862_LPS853	GSE315862	LPS853	STAT1	-0.0020917086709104638
GSE315862_LPS853	GSE315862	LPS853	IRF7	-0.014516812206284424
GSE315862_LPS853	GSE315862	LPS853	ISG15	0.12078700189398983
GSE315862_LPS853	GSE315862	LPS853	MX1	-0.16352862438024962
GSE315862_LPS853	GSE315862	LPS853	OAS1	0.1384308381305046
GSE315862_LPS853	GSE315862	LPS853	IFI27	0.20127722155174133
GSE315862_LPS853	GSE315862	LPS853	STING1	0.0770291826240137
GSE315862_LPS853	GSE315862	LPS853	CGAS	-0.03989745437893433
GSE315862_LPS853	GSE315862	LPS853	TBK1	0.07632137844028808
GSE315862_LPS853	GSE315862	LPS853	IRF3	-0.06435521900119934
GSE315862_LPS853	GSE315862	LPS853	HLA-A	-0.020780041165616936
GSE315862_LPS853	GSE315862	LPS853	HLA-B	0.035107086059380066
GSE315862_LPS853	GSE315862	LPS853	B2M	-0.04220506011940195
GSE315862_LPS853	GSE315862	LPS853	TAP1	0.034122210691901245
GSE315862_LPS853	GSE315862	LPS853	PSMB8	0.030520066876158047
GSE315862_LPS853	GSE315862	LPS853	PSMB9	0.10240173128129637
GSE315862_LPS853	GSE315862	LPS853	NLRC5	0.09208155550289909
GSE315862_LPS853	GSE315862	LPS853	CD274	0.07666822332090018
GSE315862_T778	GSE315862	T778	PRKDC	-0.1130310235512546
GSE315862_T778	GSE315862	T778	IFNB1	-0.0033663528644087906
GSE315862_T778	GSE315862	T778	CXCL10	-0.5743540658133359
GSE315862_T778	GSE315862	T778	CCL5	-0.06023767298267296
GSE315862_T778	GSE315862	T778	STAT1	-0.1418904576612512
GSE315862_T778	GSE315862	T778	IRF7	-0.10966543092009484
GSE315862_T778	GSE315862	T778	ISG15	-0.1598206629298371
GSE315862_T778	GSE315862	T778	MX1	-0.2819728643240573
GSE315862_T778	GSE315862	T778	OAS1	-0.23706973822622945
GSE315862_T778	GSE315862	T778	IFI27	0.09568529691713756
GSE315862_T778	GSE315862	T778	STING1	0.14940981508694096
GSE315862_T778	GSE315862	T778	CGAS	-0.21810740992994404
GSE315862_T778	GSE315862	T778	TBK1	-0.08711240266764264
GSE315862_T778	GSE315862	T778	IRF3	0.18225802646929434
GSE315862_T778	GSE315862	T778	HLA-A	-0.014841888587133312
GSE315862_T778	GSE315862	T778	HLA-B	0.022824496439575626
GSE315862_T778	GSE315862	T778	B2M	0.03951163767441024
GSE315862_T778	GSE315862	T778	TAP1	-0.1343030512385539
GSE315862_T778	GSE315862	T778	PSMB8	-0.006804370003010263
GSE315862_T778	GSE315862	T778	PSMB9	-0.013634767834274975
GSE315862_T778	GSE315862	T778	NLRC5	-0.0906355804703205
GSE315862_T778	GSE315862	T778	CD274	-0.14849864785709865
GSE129436_U937	GSE129436	U937	PRKDC	-0.051093364727556434
GSE129436_U937	GSE129436	U937	IFNB1	-0.5640695470345107
GSE129436_U937	GSE129436	U937	CXCL10	-0.35076550706892284
GSE129436_U937	GSE129436	U937	CCL5	0.03162778490672036
GSE129436_U937	GSE129436	U937	STAT1	-0.20572091743716747
GSE129436_U937	GSE129436	U937	IRF7	-0.1452788197278636
GSE129436_U937	GSE129436	U937	ISG15	-0.28334848316123207
GSE129436_U937	GSE129436	U937	MX1	
GSE129436_U937	GSE129436	U937	OAS1	-0.4113047450733589
GSE129436_U937	GSE129436	U937	IFI27	-1.2536200364328298
GSE129436_U937	GSE129436	U937	STING1	-0.3126917255837762
GSE129436_U937	GSE129436	U937	CGAS	-0.3560190130814469
GSE129436_U937	GSE129436	U937	TBK1	0.07202124716481961
GSE129436_U937	GSE129436	U937	IRF3	-0.27083154602249326
GSE129436_U937	GSE129436	U937	HLA-A	0.1365625494377074
GSE129436_U937	GSE129436	U937	HLA-B	-0.01920331020716226
GSE129436_U937	GSE129436	U937	B2M	-0.053351800700569996
GSE129436_U937	GSE129436	U937	TAP1	-0.21543552022790102
GSE129436_U937	GSE129436	U937	PSMB8	-0.3526186680456096
GSE129436_U937	GSE129436	U937	PSMB9	-0.3379946809999703
GSE129436_U937	GSE129436	U937	NLRC5	-0.49772295694875446
GSE129436_U937	GSE129436	U937	CD274	-0.5305392364847563
GSE129436_U937_DNA	GSE129436	U937	PRKDC	0.00039486000472344074
GSE129436_U937_DNA	GSE129436	U937	IFNB1	-1.127832838892818
GSE129436_U937_DNA	GSE129436	U937	CXCL10	0.3299418373601135
GSE129436_U937_DNA	GSE129436	U937	CCL5	-0.0550028339988895
GSE129436_U937_DNA	GSE129436	U937	STAT1	0.26286269762023196
GSE129436_U937_DNA	GSE129436	U937	IRF7	-0.05096396470870879
GSE129436_U937_DNA	GSE129436	U937	ISG15	0.16430432032020192
GSE129436_U937_DNA	GSE129436	U937	MX1	
GSE129436_U937_DNA	GSE129436	U937	OAS1	-0.03811907039438189
GSE129436_U937_DNA	GSE129436	U937	IFI27	-0.6077726850744298
GSE129436_U937_DNA	GSE129436	U937	STING1	-0.23449937689660683
GSE129436_U937_DNA	GSE129436	U937	CGAS	0.6109668766780221
GSE129436_U937_DNA	GSE129436	U937	TBK1	-0.047365431394185364
GSE129436_U937_DNA	GSE129436	U937	IRF3	0.006931389598070048
GSE129436_U937_DNA	GSE129436	U937	HLA-A	0.07117362082914447
GSE129436_U937_DNA	GSE129436	U937	HLA-B	0.18176414003880126
GSE129436_U937_DNA	GSE129436	U937	B2M	0.2280427855533933
GSE129436_U937_DNA	GSE129436	U937	TAP1	0.13722007825909266
GSE129436_U937_DNA	GSE129436	U937	PSMB8	0.12146577665550318
GSE129436_U937_DNA	GSE129436	U937	PSMB9	0.2066736578595325
GSE129436_U937_DNA	GSE129436	U937	NLRC5	0.020582651695999488
GSE129436_U937_DNA	GSE129436	U937	CD274	0.5708710456295227
GSE180581_HEK	GSE180581	HEK293T	PRKDC	-1.7209313826199075
GSE180581_HEK	GSE180581	HEK293T	IFNB1	-0.10119067367500255
GSE180581_HEK	GSE180581	HEK293T	CXCL10	0.0
GSE180581_HEK	GSE180581	HEK293T	CCL5	-0.10726774050091628
GSE180581_HEK	GSE180581	HEK293T	STAT1	-0.3368457621075249
GSE180581_HEK	GSE180581	HEK293T	IRF7	0.3093478015035842
GSE180581_HEK	GSE180581	HEK293T	ISG15	-0.32434465385795264
GSE180581_HEK	GSE180581	HEK293T	MX1	0.03939193819382855
GSE180581_HEK	GSE180581	HEK293T	OAS1	0.0
GSE180581_HEK	GSE180581	HEK293T	IFI27	0.3009631664881587
GSE180581_HEK	GSE180581	HEK293T	STING1	-0.4951904262883051
GSE180581_HEK	GSE180581	HEK293T	CGAS	-0.10119067367500255
GSE180581_HEK	GSE180581	HEK293T	TBK1	0.0774642584766605
GSE180581_HEK	GSE180581	HEK293T	IRF3	0.03121303184506452
GSE180581_HEK	GSE180581	HEK293T	HLA-A	-0.10129759090688584
GSE180581_HEK	GSE180581	HEK293T	HLA-B	0.028495703464021638
GSE180581_HEK	GSE180581	HEK293T	B2M	-0.3627917570944943
GSE180581_HEK	GSE180581	HEK293T	TAP1	-0.33175029552173285
