id	gse	study	cell	lineage	modality	label	prkdc_lfc	qc	perturbation_ok	epi_combined	epi_drug	epi_genetic	nonepi_combined	nonepi_drug	nonepi_genetic	hek	IFN_lfc	IFN_se	IFN_p	IFN_g	IFN_gvar	IFN_ng	IFN_cov	IFN_frac_up	IFN_lfc_w	IFN_lfc_med	n_treat	n_ctrl	IFN_alpha_lfc	IFN_alpha_se	IFN_alpha_p	IFN_alpha_g	IFN_alpha_gvar	IFN_alpha_ng	IFN_alpha_cov	IFN_alpha_frac_up	IFN_alpha_lfc_w	IFN_alpha_lfc_med	IFN_gamma_lfc	IFN_gamma_se	IFN_gamma_p	IFN_gamma_g	IFN_gamma_gvar	IFN_gamma_ng	IFN_gamma_cov	IFN_gamma_frac_up	IFN_gamma_lfc_w	IFN_gamma_lfc_med	STING_lfc	STING_se	STING_p	STING_g	STING_gvar	STING_ng	STING_cov	STING_frac_up	STING_lfc_w	STING_lfc_med	APM_lfc	APM_se	APM_p	APM_g	APM_gvar	APM_ng	APM_cov	APM_frac_up	APM_lfc_w	APM_lfc_med	MHCI_lfc	MHCI_se	MHCI_p	MHCI_g	MHCI_gvar	MHCI_ng	MHCI_cov	MHCI_frac_up	MHCI_lfc_w	MHCI_lfc_med	global_median_lfc
GSE116765_C42_NU7441	GSE116765	GSE116765	C4-2	epithelial_cancer	selective_inhibitor	NU7441 vs control	-0.08385209096006108	inhibitor_mRNA_not_required	True	True	True	False	False	False	False	False	0.010529958488321611	0.019668491562722913	0.6219531920488681	0.34970348694438336	0.4368577107317551	180	0.8737864077669902	0.5444444444444444	0.010529958488321655	0.01699472761035481	3	3	0.018690544993967606	0.01306722984997828	0.23219676918454185	0.9342923486281672	0.4994085160587614	84	0.9438202247191011	0.5833333333333334	0.018690544993967124	0.0341185524680343	0.017710442213371813	0.022435257045872698	0.4743362402476727	0.5156353852998135	0.4488233208811073	158	0.8633879781420765	0.5316455696202531	0.017710442213371588	0.014984262817964694	0.003943691670546201	0.014853654570892525	0.8097017754814726	0.17342591346073785	0.429173045621641	9	0.5625	0.3333333333333333	0.003943691670546334	-0.015371517087609905	0.14156885927920548	0.041581500735436816	0.06275443412954254	2.223882977245225	0.8388046247067572	21	1.0	0.7619047619047619	0.14156885927920623	0.12021963049734852	0.2532874110794996	0.09045974137074068	0.09749707849345561	1.8289533178377118	0.7054225199024645	4	1.0	1.0	0.25328741107949915	0.2689593386606992	0.0166634596643967
GSE116765_C42_CC115	GSE116765	GSE116765	C4-2	epithelial_cancer	dual_inhibitor	CC-115 vs control	-0.5188485370442635	inhibitor_mRNA_not_required	True	False	False	False	False	False	False	False	-0.2792723108515709	0.01578656669471255	0.0020390438167230797	-11.555388394081453	11.553916744839363	182	0.883495145631068	0.3076923076923077	-0.2690145030751643	-0.17066656693405907	3	3	-0.27170388772387577	0.011342851286127036	0.0006529575267574751	-15.646527650249277	20.827818959167935	83	0.9325842696629213	0.24096385542168675	-0.2759134283612351	-0.2707941325218224	-0.2569643812049289	0.016708255360307355	0.0038490422643952327	-10.045838258970626	8.836572193783164	160	0.8743169398907104	0.33125	-0.2452961248592656	-0.13490643199202562	-0.1702391506849168	0.02132880907052641	0.010811260450664311	-5.213593839755589	2.6917967271614525	10	0.625	0.2	-0.17023915068491663	-0.0806178601899227	-0.07131391892019501	0.016659930994299337	0.013295481223426404	-2.7960534045823118	1.078159553439695	21	1.0	0.47619047619047616	-0.07131391892019542	-0.01653505885352134	-0.4659971969295764	0.02392979745187793	6.248678278770922e-05	-12.720044748562438	13.909961533785907	4	1.0	0.25	-0.4659971969295762	-0.5711790574031888	0.005745647727918524
GSE116765_C42_CC223	GSE116765	GSE116765	C4-2	epithelial_cancer	specificity_control	CC-223 TORKi vs control	-0.1317380565380084	inhibitor_mRNA_not_required	True	False	False	False	False	False	False	False	0.004849481616558293	0.01665959901334729	0.7917426057598543	0.19014071856204362	0.4296794577379409	180	0.8737864077669902	0.4888888888888889	0.004849481616558002	-0.005792560110368161	3	3	0.056426622474513355	0.015598580031638888	0.02282343240110627	2.3628891465910744	0.8919370932564914	84	0.9438202247191011	0.5595238095238095	0.05642662247451356	0.042956814519895394	0.0021699199779274814	0.01805712629693677	0.9125781384727947	0.07849453844336744	0.42718011604711986	158	0.8633879781420765	0.4810126582278481	0.0021699199779273014	-0.006372131391462199	0.009780879137326393	0.009767593786844352	0.378314721478609	0.6540857081792635	0.4623190094703641	9	0.5625	0.3333333333333333	0.00978087913732629	-0.01811056026984649	0.11446597652717028	0.015544346443815419	0.0018119737839934556	4.810035793002951	2.3547036941641277	21	1.0	0.6666666666666666	0.11446597652717128	0.14069595125203627	0.2872152029838677	0.022655263304851053	0.00048822980969932524	8.28099777331924	6.141243676809851	4	1.0	1.0	0.2872152029838677	0.2739069388328623	0.02943275864497444
GSE116765_22Rv1_CC115	GSE116765	GSE116765_22Rv1	22Rv1	epithelial_cancer	dual_inhibitor	CC-115 vs control	-1.4518182224599094	inhibitor_mRNA_not_required	True	False	False	False	False	False	False	False	-0.18778325249635808	0.05046132017808227	0.14414301996909223	-3.130578243736146	1.4208233638776682	178	0.8640776699029126	0.34831460674157305	-0.18778325249635874	-0.12536986073959744	2	3	-0.14753031389754367	0.0282451555668848	0.08667583882395848	-4.239918868525238	2.2384625510298917	83	0.9325842696629213	0.2891566265060241	-0.1475303138975433	-0.12572517539543426	-0.1625663789037164	0.048429219016902426	0.1576732493372693	-2.8024848002339247	1.226163455416477	155	0.8469945355191257	0.3741935483870968	-0.16256637890371636	-0.11810056567962979	0.2743169732072528	0.09141767744337029	0.16117624920650325	2.4120395511871773	1.022564829511383	5	0.3125	0.6	0.27431697320725296	0.10955916624242945	-0.14542573996315866	0.01004512414045758	0.004501279527284721	-7.460738919419409	6.0070338722362076	21	1.0	0.42857142857142855	-0.14542573996315966	-0.013038676170842839	-0.16781892120113717	0.04276332720148886	0.031224568856065376	-2.3773183849432518	1.005935620201178	4	1.0	0.5	-0.16781892120113806	-0.05301532266132947	-0.023095891038082073
GSE167956_normoxia	GSE167956	GSE167956	SUM159	epithelial_cancer	genetic	shDNA-PKcs vs shNTC, 20% O2	-2.260302809799483	PRKDC_down	True	True	False	True	False	False	False	False	-0.06846834250521106	0.005212449408213781	0.0035312340759950504	-8.580099401129841	6.561508811105721	186	0.9029126213592233	0.34946236559139787	-0.06846834250521039	-0.046422009920593865	3	3	-0.033769948582109244	0.005614796136370004	0.02308956781902313	-3.928626704972186	1.7128423155850514	85	0.9550561797752809	0.38823529411764707	-0.033769948582109376	-0.045647116899023565	-0.06091828485232398	0.006452513554662814	0.0041049980928068155	-6.166845943247681	3.5958324073125323	165	0.9016393442622951	0.3575757575757576	-0.06091828485232402	-0.043836490014395935	-0.028332245893746943	0.018685457813246032	0.216865318114255	-0.9904250517575858	0.5084118152624181	11	0.6875	0.5454545454545454	-0.028332245893747308	0.025279111838696123	-0.10266928665883057	0.02077126260928561	0.02865736250300234	-3.2286577123433484	1.2953525519561822	21	1.0	0.19047619047619047	-0.10266928665883161	-0.08233822944265246	-0.19684642596031843	0.039470059997229426	0.03174396801093196	-3.257647620008173	1.311022334678743	4	1.0	0.0	-0.19684642596031932	-0.10469714512010553	0.0009656607161389053
GSE167956_hypoxia	GSE167956	GSE167956	SUM159	epithelial_cancer	genetic	shDNA-PKcs vs shNTC, 1% O2	-2.207502204642134	PRKDC_down	True	False	False	False	False	False	False	False	-0.16020687776665987	0.020114924066783956	0.012695298887017996	-5.202440436892906	2.6821155416182045	189	0.9174757281553398	0.3492063492063492	-0.16020687776665968	-0.11487432752693394	3	3	-0.20352906778995283	0.015720753457777938	0.005325985437352524	-8.456632230317684	6.386219056570654	85	0.9550561797752809	0.3058823529411765	-0.20352906778995403	-0.16277681651441878	-0.15565931721254422	0.02007212690641925	0.01187010992683842	-5.065543911161321	2.564977926325295	168	0.9180327868852459	0.3630952380952381	-0.15565931721254422	-0.09424851796118361	-0.19160744540875863	0.027257069718994793	0.003945669959496018	-4.591743005962914	2.1836753194007787	13	0.8125	0.38461538461538464	-0.1916074454087595	-0.04920023056384776	-0.23563366536209784	0.012227452409866953	0.00010844574090907931	-12.58768061705925	13.630808609757432	21	1.0	0.23809523809523808	-0.23563366536209798	-0.28742371501513064	-0.5187402928569949	0.08891440897422252	0.022647781493074226	-3.8108529800156585	1.6368833696078522	4	1.0	0.0	-0.5187402928569929	-0.5413969905030132	-0.001065657061818266
GSE319513_24h	GSE319513	GSE319513	8505C	epithelial_cancer	selective_inhibitor	KU-57788 vs CON, 24 h	-0.8003901088239918	inhibitor_mRNA_not_required	True	True	True	False	False	False	False	False	-0.11286658641319347	0.012647311813937728	0.004956177222529223	-5.829234434201162	3.2583311740730454	196	0.9514563106796117	0.3622448979591837	-0.11671253577367087	-0.07401532879620418	3	3	-0.1765628436987965	0.018333832447873198	0.006549372799516786	-6.29057600952025	3.72427887762931	88	0.9887640449438202	0.3409090909090909	-0.17565666788092613	-0.15902363489871227	-0.10867205545156211	0.012573786725289044	0.0071891899821360265	-5.645418593915207	3.082562591710297	173	0.9453551912568307	0.3583815028901734	-0.11302931599869157	-0.06687108278527076	0.21494127580159184	0.020781034381971274	0.0013736632937869414	6.75611477528754	4.230423904738219	10	0.625	0.8	0.2149412758015922	0.14531507422869266	-0.042012441975665116	0.00789837067503186	0.010742471455986027	-3.4744396423928707	1.4326442357192584	20	0.9523809523809523	0.5	-0.04201244197566516	-0.0252060648383432	0.751926877491857	0.03395104897467345	2.8475228028231244e-05	14.466609854387688	17.866900056588914	4	1.0	1.0	0.7519268774918568	0.6729143835481408	-0.0008718828843228225
GSE319513_48h	GSE319513	GSE319513	8505C	epithelial_cancer	selective_inhibitor	KU-57788 vs CON, 48 h	-0.7234532119873744	inhibitor_mRNA_not_required	True	False	False	False	False	False	False	False	-0.24303070429431028	0.005962086309965678	0.00039698228820196234	-26.626080710717375	59.50568116780299	192	0.9320388349514563	0.265625	-0.24285312142763452	-0.17691622079431082	3	3	-0.3139877971547578	0.017388435547443314	0.001585382716780406	-11.794963940506225	12.020097863153513	88	0.9887640449438202	0.17045454545454544	-0.31398779715475755	-0.30865141055938916	-0.23424966224189214	0.006183432045242441	8.15191833967992e-05	-24.745357840701292	51.45439455536309	169	0.9234972677595629	0.26627218934911245	-0.2340479112927687	-0.16022820584196087	0.0870515653867534	0.030397734715803343	0.0819902102782991	1.8705947970718615	0.7182604079026933	8	0.5	0.5	0.0870515653867534	0.09613589123259322	-0.11468073281789604	0.027384553986491776	0.03406723252277658	-2.7354522930053795	1.050224937275699	20	0.9523809523809523	0.5	-0.11468073281789697	-0.037279943526355996	0.6496443636513458	0.04465697827623264	0.0001341796409598001	9.50234292090648	7.95121008220846	4	1.0	1.0	0.6496443636513457	0.6920924915188034	-0.011874374443438244
GSE93075_HCT116_si	GSE93075	GSE93075	HCT116	epithelial_cancer	genetic	siPRKDC vs siNeg	-0.6993106435664647	PRKDC_down	True	True	False	True	False	False	False	False	-0.026979152883463975	0.15261549854735493	0.8684785927792225	-0.11547129247211846	0.42777780161543183	138	0.6699029126213593	0.4927536231884058	-0.024339981121659263	-0.004163799133910295	3	3	0.10171916638294132	0.15831891454781796	0.5556408044201516	0.4196762051013432	0.44134400976068877	63	0.7078651685393258	0.5238095238095238	0.06427257042055974	0.005047623189455841	-0.05027856049276469	0.12397160082254022	0.7060966480651835	-0.2649140445968731	0.4325149542520562	122	0.6666666666666666	0.48360655737704916	-0.04653865091254396	-0.015091663409029898	-0.14352372931244517	0.7371482604018076	0.8551326091988418	-0.12717836078373856	0.4280145279543033	4	0.25	0.25	-0.12469748013112736	-0.24939496026225472	-0.15574952112456675	0.1495923281672727	0.40060269237271656	-0.6800827450837734	0.4652093783467235	18	0.8571428571428571	0.3333333333333333	-0.1489176411761975	-0.026319413340945452	-0.03471117624611075	0.04893882345433589	0.518311067393427	-0.4632977211047868	0.4445537315317408	4	1.0	0.25	-0.03471117624610853	-0.012443358087922629	-0.033900194800281724
GSE93074_HCT116_NU	GSE93074	GSE93076_drug	HCT116	epithelial_cancer	selective_inhibitor	NU7441 vs vehicle	-0.25085841384454	inhibitor_mRNA_not_required	True	False	True	False	False	False	False	False	-0.1308064834084659	0.09404006696412855	0.2366952380797061	-0.9085748227459822	0.49545901737732445	122	0.5922330097087378	0.3770491803278688	-0.10854833948288115	-0.044035667707079895	3	3	0.07104026959650067	0.04450215075879064	0.19510266692006561	1.0427206100328796	0.5172721892156118	53	0.5955056179775281	0.4339622641509434	0.02928183228508586	-0.021961749784495943	-0.17869640880052717	0.09686953726565857	0.13899983550930436	-1.2049609066227573	0.5476608988740949	110	0.6010928961748634	0.37272727272727274	-0.13297374060829376	-0.045536827215055364	-0.40169403926340674	0.7301265377580121	0.6114827238972853	-0.3593698272025536	0.43742888939196617	4	0.25	0.5	-0.3743836687459725	0.08222184644254371	-0.03450171477441	0.14881768605204757	0.8320040945691953	-0.15143647450396186	0.4285777504841825	18	0.8571428571428571	0.7222222222222222	-0.027684507479137248	0.04150514028929608	0.30060848667452333	0.07222368751594348	0.049088580815091085	2.718729104087062	1.0426239951175031	4	1.0	1.0	0.30060848667452333	0.30815278307027505	-0.05053628492862128
GSE63480_KD	GSE63480	GSE63480	C4-2	epithelial_cancer	genetic	DNA-PKcs siRNA vs control	-2.479977124003163	PRKDC_down	True	True	False	True	False	False	False	False	-0.04985894550623016	0.011412569309867244	0.0495153857808103	-2.4964427579797546	1.1055589177285934	198	0.9611650485436893	0.46464646464646464	-0.0498589455062326	-0.03757076963614381	2	2	0.0062691782599157975	0.02336839256957875	0.8204983700294772	0.15330055614344376	0.3294682448091341	85	0.9550561797752809	0.5176470588235295	0.006269178259913216	0.029432854900115046	-0.05063717271481494	0.01389357342582025	0.07154691504761883	-2.0826555112044716	0.8687123595386929	177	0.9672131147540983	0.4745762711864407	-0.05063717271481536	-0.02703456901004664	-0.08145498747468416	0.05953842806844622	0.3330656888061092	-0.7817758822063852	0.4029273034948444	16	1.0	0.4375	-0.08145498747468449	-0.14991710383011148	0.07350913356659916	0.009087148582153095	0.031300083244360434	4.622486228893723	2.997452979283912	21	1.0	0.6666666666666666	0.0735091335666003	0.21993221804609675	0.4063091618473056	0.023757552778307833	0.0036109414703831143	9.772751683613567	12.264865045941374	4	1.0	1.0	0.40630916184730514	0.39453777423128633	-0.09913806163624361
