cell_line	cancer_type	n_baseline_samples	studies	treatments	genotypes	is_lung	line_class	Tacstd2	Cldn4	Cldn3	Cldn6	Cldn7	Cdh1	F11r	Ocln	Tjp1	Nectin2	tj_core_score	tj_core_ssgsea	go_tj_score	go_tj_ssgsea	go_tj_assembly_score	reactome_keratin_score	reactome_keratin_ssgsea	go_krt_diff_score	trop2_group	trop2_tertile	trop2_expr_split	sets_used
CMT93	Colorectal carcinoma	3	GSE78696	no_treatment	WT	False	other	0.4612309794805576	6.24516151411763	0.11116355337320603	6.9412335391103515	6.262187156102156	7.162908390645761	6.640008907916735	4.485278621286185	6.10372361485354	5.103787240686253	1.134826311230408	0.865663399144001	0.3373639005734003	0.6434540181117658	0.1509009742927337	-0.009281617217164376	0.3443143677367446	-0.056325769766034976	TROP2-positive	T3_high	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
CT26	Colorectal carcinoma	14	GSE111092;GSE134510;GSE53001;GSE60647;RTM28723893	no_treatment	WT	False	other	0.0	0.0	0.0	6.317201318002237	0.0	0.0	0.141833917248459	0.013824806199925918	5.054575400660285	4.880697094623338	-0.3029893440717629	0.4738163539765087	-0.26906456491768604	0.4929600115001905	-0.2691359818300176	-0.2878461241194625	0.26666412755240493	-0.2226265552349488	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
E0771	Mammary adenocarcinoma	2	XW33589424	no_treatment	WT	False	other	0.0	0.09663284082324866	0.11797366924583248	0.12969129153912412	0.0	0.2878432885266261	1.4378291150656395	1.883342269297449	5.679962802935897	6.313400151888907	-0.23686260794383351	0.5140339842811195	-0.08894030247328456	0.5037450598046105	-0.01698997580558474	-0.11986349868140334	0.27845958285526573	0.13385016270064307	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
EL4	T-cell lymphoma	5	GSE111092;GSE125384;GSE138165	no_treatment	WT	False	other	0.0	0.03183556042371911	0.0	0.0	0.0	0.023049775792540726	0.0	0.039897522109243924	0.0	0.0	-1.2881931876030395	0.26997202918782376	-0.7703766069706394	0.42898089386058397	-0.5199350806568339	-0.3877913903114463	0.25928212892035274	-0.5755894085818314	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
EMT6	Mammary carcinoma	4	XW33589424	no_treatment	WT	False	other	0.0	0.3372053609802673	0.24348641207102922	0.12774660409124797	0.1488410396171319	0.08876550968550867	4.558239913119576	0.15164110579653772	4.775511797706258	4.835892171708948	-0.38274189722329344	0.5709829669514883	-0.15933538975230255	0.531440921132169	-0.16951162875287243	-0.21902853381235957	0.3016858131751465	-0.22660842556543895	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
F9	Teratocarcinoma	4	GSE111145;GSE56893	no_treatment;sh_control;vehicle	WT	False	other	0.0	1.987626869396035	0.19488668172310242	2.0578321544120666	0.8799824239774172	4.798002025785365	3.633568353156549	0.5420945579025593	5.031207302391787	5.718763065790271	0.03760859043846855	0.6608372835074477	-0.19806479656594222	0.5635114053036355	-0.18484303228519583	-0.25351008281049886	0.24897681629984397	-0.5656054311708926	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
GL261	Glioblastoma multiforme	4	GSE94239;GSE97975	no_treatment	WT	False	other	0.0019359679907042953	0.0019359679907042953	0.0017933249232921402	0.0019359679907042953	0.0019359679907042953	0.3415595603526939	0.0019359679907042953	0.07397930286686016	4.725398668540766	2.6820134612098947	-0.7575017165137456	0.3649730774540936	-0.20508713933806105	0.5373833757092603	-0.1616602926837889	-0.34436763967016276	0.2130351778411498	-0.5349912165856958	TROP2-positive	T2_mid	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
Hepa-1c1c7	Hepatocellular carcinoma	3	GSE49571	vehicle	WT	False	other	0.0	0.9986735536619323	6.054422202675177	0.02834848784516608	0.19123794461336002	0.1456605013915839	5.931961784152065	1.1217707110946924	4.698139005545987	5.1645133741594975	0.00036130029313179927	0.6643221296679808	-0.2713193305238692	0.559303804112042	-0.31180914691490846	0.022447048120181768	0.34462144186777244	-0.2567832854759103	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
Hepa1-6	Hepatocellular carcinoma	6	GSE106975;GSE134246	sh_control;si_control	WT	False	other	0.0	5.771703371336679	5.807592231424507	0.007984905555450155	0.0028443088260935064	0.023011804893031486	6.200070310740136	0.007978101383986351	5.439186844804754	5.625414098717062	0.18269903254370756	0.6825900869805329	-0.3548031712906291	0.572895643527187	-0.4036684281867723	-0.1576032049388842	0.3273794277788622	-0.27336983879709736	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
ID8	Ovarian carcinoma	7	GSE111630;GSE129097	no_treatment	WT	False	other	0.0	0.0	3.0572149903487116	0.0	0.0	0.799884003314747	7.667300395758214	0.015139277524773473	5.026964878785261	5.258927619644041	-0.11107959341145068	0.5567265456813986	-0.12001860829363	0.5715250834978988	-0.2106498693519506	-0.22095262408662622	0.30079886882459633	-0.18165764576697363	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
KCP	Pancreatic ductal adenocarcinoma	3	GSE149815	vehicle	WT	False	other	0.0	0.03139519627553432	0.1363672819656775	4.7999947680660515	0.0	6.972336140229177	7.222552026747951	2.9453445708619896	3.9936823314186913	5.195427527083302	0.3175429219560011	0.6805881540798011	-0.2507636796710609	0.5558961487289031	-0.3767245699977636	-0.0927365440459094	0.3221637696959887	-0.036601640821841	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
KMF	Ovarian carcinoma	3	GSE129097	no_treatment	WT	False	other	0.0	0.0	5.412562970965651	0.0	0.0	1.0860472875028444	7.8981290492725185	0.05057413511360713	5.866467636811479	6.417558191950944	0.14250551350652887	0.5546990453106704	0.23728261804514691	0.5580684643987918	0.07022633322624303	-0.04235473518172173	0.30185863163958543	0.4050770147341434	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
KPB25L	Mammary cancer, NOS	6	GSE124821	no_treatment	WT	False	other	4.276653055862867	4.353555515663547	6.05834572614064	6.617158463527742	4.742060941997745	4.918640470752443	4.9846969998072606	3.004713091434721	4.877152175303623	4.31554958121077	0.8228480892761874	0.8235435490716452	1.1709092547053521	0.5878138313577723	1.519980121119011	3.188932704708475	0.36581780903004246	0.7010063631306919	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
KPC	Pancreatic ductal adenocarcinoma	3	RTM28723893	no_treatment	WT	False	other	0.0	2.4375348383120277	5.7955072746263605	7.5057013571798805	4.967362260662776	8.014325920978298	7.641514787696794	3.998117407722279	5.13893739084851	5.945777566589577	1.2106955548035288	0.8467485848405356	0.46051405447246746	0.6069975350086174	0.3279730972640697	0.127740710030089	0.33911426172872416	0.3763224332894343	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
LLC	Lung carcinoma	19	GSE103548;GSE131271;GSE148101;GSE97975;RTM28723893	no_treatment;sh_control;vehicle	WT	True	LLC	0.0	0.0	0.0	0.0	0.0	0.0	2.2483239606280456	2.589211319123971	6.265135587468945	2.8086710977997607	-0.40110855264805895	0.40690372824847487	0.012167510987347396	0.5196041018035753	-0.11023402999092781	-0.28563174329201685	0.2715217705243747	-0.03873603983341531	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
M6	Mammary adenocarcinoma	6	GSE150928;GSE96641	no_treatment;vector_control	WT	False	other	7.1490579734161805	7.564548837969678	7.55902181428315	0.01572077217216003	6.50378679748049	6.864248008020109	5.814273053583775	1.6564491956734932	5.097562819645665	3.563840480029385	0.7581921351460488	0.811127985641309	0.4086391920810335	0.6309716058020116	0.5486919610102244	0.010351221327652416	0.3395109983321193	-0.03734986265031926	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
MB49	Bladder carcinoma	1	GSE112973	no_treatment	WT	False	other	0.0	0.0	5.736761420337317	0.0	2.3114618451971154	0.22562291185249783	7.257618796852723	2.749577172460001	6.000610919608732	4.67944654413983	0.25343720988460616	0.6114664989440635	0.07221456246929434	0.518560862845232	-0.00982965203074823	-0.22889151983661005	0.2997514841916333	0.43451257636964563	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
MC38	Colorectal carcinoma	29	GSE112251;GSE143700;GSE145823;GSE160985;GSE93017;RTM28723893	gRNA_control;;no_treatment;vehicle	WT	False	other	0.0	0.0	0.0	0.0	0.0	0.2118826044398497	0.0	0.053360839298964576	4.555250789970787	3.8396683881990605	-0.6901328705927705	0.3853912589933576	-0.2446807702874948	0.4975383697342287	-0.27435836205942904	-0.3443647839312342	0.2571235644086006	-0.12980371813964675	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
MLE12	Lung adenocarcinoma	4	GSE103548	no_treatment	WT	True	lung_other	5.917343422099444	0.0	4.564994990530266	0.0	0.170294456500525	6.0170303143770445	6.70794067596472	2.952703033004192	5.933388971845954	5.447020213513248	0.3727966483138858	0.6142380126916921	0.4160064951252238	0.5694704069174887	0.3040862811983479	-0.09409332908052988	0.2845315572229073	0.19508680136869402	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
MOC1	Head and neck squamous cell carcinoma	9	RU31562203_LZ5733	no_treatment	WT	False	other	7.061745226824792	6.308920560229522	6.285635953516061	0.1603303434383534	7.936274151445005	7.0504608952425	6.310968127073609	3.9336606324215766	4.787493742230652	4.91442794891486	0.9833644719442918	0.8482161576183391	0.30712603776543423	0.6319282313648048	0.31845870232264667	0.2609820357703916	0.4034406585192838	0.30209389263942227	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
MOC2	Head and neck squamous cell carcinoma	5	RU31562203	no_treatment	WT	False	other	5.8011941279478085	8.814838046211571	9.029189211493577	9.263758419940732	8.416077245651314	7.709485615245497	6.967462120914547	4.567811547768821	6.367394219180385	6.301110809041884	1.9102491244613462	0.9399982614120402	0.6955827955049436	0.6438009887888655	0.7045688947032633	0.06903834042915208	0.33163625283865034	0.6498814792600843	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
MOC22	Head and neck squamous cell carcinoma	2	RU31562203	no_treatment	WT	False	other	7.552832929818657	6.8482452772220626	0.1714603658022026	2.203980470746047	0.0	6.916083256212879	7.183096732327167	2.3022614492581246	4.855912532668745	4.003999706568002	0.38974661965995666	0.6756306216474655	0.31891494938294096	0.6032191225830339	0.25819479756354946	0.6318070607460913	0.42720105500197575	0.9119951886914361	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
MPC-11	Plasmacytoma	1	GSE60927	no_treatment	WT	False	other	0.0	1.2134101212054667	0.0	0.0	1.0674742017156744	0.1284913785104219	4.276613461145739	3.2955406928001545	0.6513534628050669	1.8894190267087458	-0.6250170976937556	0.48911081452845917	-0.28014113606738567	0.48582513608645006	-0.053494472779667165	-0.39320987897539045	0.24504864784230831	-0.37747345980007646	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
Met1	Mammary carcinoma	3	GSE150928	no_treatment	WT	False	other	5.300141117361238	5.624447076499193	8.40689124182615	0.08274890740766885	7.465343375894074	7.483554198582855	6.942513825043857	4.61570195932429	6.331004369091342	5.2570334053640515	1.2299716677219203	0.8386334698636231	0.740042572778377	0.6248835890109059	0.7635222664408827	0.020052502267567975	0.3097208402563871	0.258498616091866	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
Mvt1	Mammary carcinoma	6	GSE130900;GSE150928	no_treatment;sh_control	WT	False	other	0.1804376541749764	0.696791553026702	0.6197246808540813	0.07321350980736989	0.029035732434798345	0.04478474380976834	6.181900539640106	3.2680738170755914	6.3392245675335985	3.479053213220566	-0.08781673109987648	0.600462259857538	-0.07069837759256221	0.5485766704362884	-0.05567859535134879	-0.14270498044252702	0.3072794818937349	0.05433368509795416	TROP2-positive	T3_high	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
Neuro-2a	Neuroblastoma	7	GSE106999;GSE140357;GSE87862	no_treatment	WT	False	other	0.0	0.0	0.0	0.0	0.0	0.16682009738102355	0.6768717793915647	0.658916015188962	5.178660708386981	3.002995889541256	-0.6442635971509268	0.3849233742924203	-0.173182984608526	0.4794439264877209	-0.0857425423955245	-0.3422344101062082	0.22078185675904277	-0.42328721537312214	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
P815	Mastocytoma	1	GSE136619	no_treatment	WT	False	other	0.0	0.0	0.0	0.032818837359148666	1.237421154893825	0.0	3.778371974440045	0.037983775965466135	0.0	3.396400785949202	-0.8348590806334413	0.3998292093004229	-0.4859024984346866	0.4402049557340912	-0.3161232670222528	-0.31844375862031077	0.2563229499429493	-0.23258764260180428	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
Panc02	Pancreatic ductal adenocarcinoma	5	GSE137382;RTM28723893	no_treatment	WT	False	other	0.0	0.0	0.7380034459508803	0.0	0.0	2.595126518389819	7.782448298593646	0.8696880197221462	6.031053124737344	5.585382570818199	0.01908834640054276	0.5524081999989773	0.004455687945539017	0.5352250216016394	-0.14384934043681846	-0.11641589682631262	0.3231092723691999	0.17993179730497855	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
