gene	t
Ifit1	-0.49930017617761774
Ttc26	-0.49945905294159787
Gm7965	-0.49951433365833736
Afg1l	-0.4998576813047355
Nfkbia	-0.5001374992038895
Osbpl1a	-0.500222100336677
Tle2	-0.500230757476239
Cr1l	-0.5009640042744883
Cox5b-ps	-0.5012824578806635
B4galnt4	-0.5014666868498342
Gm13578	-0.501566146171844
Gm23547	-0.5018932073177886
Gm18432	-0.5024961619195846
Gm37868	-0.5025041651209099
Tmem154	-0.5025800386683094
Fam13c	-0.5025955126347255
Ulk3	-0.5026851823627037
Atrnl1	-0.5028929622441516
Dclre1a	-0.5031980532562428
Gm6252	-0.5037402334976937
Tab1	-0.5037404995992167
Gm13015	-0.50423964012466
1700112J16Rik	-0.504513902154076
Mef2c	-0.504641651287137
Rps17	-0.5052229986328871
Maml1	-0.5053305243992878
Cdca3	-0.5056216602062386
Gm16230	-0.5059604730951138
Spdya	-0.5061500860016223
Gm37470	-0.5062408013680296
Adra2a	-0.5066312791026965
Pomt2	-0.5066315328645719
B9d1	-0.5077079950957567
Zfp442	-0.5077850298379133
Gm48375	-0.5078369923581055
Gm35551	-0.5078640790517042
Cnot8	-0.5080151262336363
Gm33312	-0.5080883632836815
Appl2	-0.5081226457602507
Noxo1	-0.5085584703086778
Igsf8	-0.5092862115863608
Gm6640	-0.5101957008797028
Gjb5	-0.5103047202305143
Cox7a1	-0.5103152446131644
Uckl1os	-0.5103928778436119
Gm54606	-0.5103928778436119
Rbm8a2	-0.5107458599814165
Lat	-0.5113639585028527
Cdh13	-0.5114104473697589
Lamtor5	-0.5114231824602807
Mettl8	-0.5116455986412359
Slf1	-0.5117618220606
Gm44153	-0.5120549614651824
Plxna2	-0.5121905577069606
Mif4gd	-0.5124992887982754
Fam220a	-0.513100687072038
Dancr	-0.51311329621768
Tefm	-0.5134236466210418
Prkar1a	-0.5135070018602091
Zfp647	-0.5137861145543249
Tfe3	-0.5138536079377528
Plcb1	-0.5139009088847393
2900092N22Rik	-0.5140052028340811
Thoc1	-0.514569485369917
Gm12346	-0.5155787716073651
Cbx7	-0.5156199572191255
Gm47676	-0.515721442273978
Fxr2	-0.5157818419181722
Gm25064	-0.5164664205682392
Gm5708	-0.5164664205682392
Arl3	-0.516490977736404
Gm38104	-0.5167425471534878
Gm14681	-0.5167991629177241
Irag2	-0.5168416749307563
Ccl20	-0.5175237132682303
B230398E01Rik	-0.5177653639597088
Gm17538	-0.5178891319507055
4932416K20Rik	-0.518107444757895
Dcaf4	-0.5184573770584217
Samd4	-0.5188362493449409
Klf3	-0.5189265718820713
Tfcp2l1	-0.5191547816075163
Gm1818	-0.5192811255216515
Alkbh6	-0.5196017496596965
Ing5	-0.5201567390441143
Reep6	-0.5202607234543654
Slc22a13b	-0.5203035456468572
Arhgap19	-0.520330711492638
Zfp846	-0.5209086968274068
Lrp1	-0.5209558314996281
Gm12608	-0.5210564514110158
Steep1	-0.5215615980476836
Gm43679	-0.5217918303375798
Bbs9	-0.522021332644376
Panct2	-0.5220893281854888
Esd	-0.5222757198715567
Usf2	-0.5229082224477293
Fhod1	-0.5234938040700845
Sms	-0.5234951810098685
Dnhd1	-0.5235418518349636
Mylk	-0.5244558360358975
Msantd4	-0.5245352538076588
Nepro	-0.5245627066687172
Nkain1	-0.5245924610623774
Ppp4r2	-0.5245939403151215
Rpp25	-0.5249773058620435
Phtf1	-0.5251288339038143
Gm44835	-0.5251353484450552
Snord110	-0.5252780699628048
Inafm2	-0.5252865647863701
C630004M23Rik	-0.5257832710285865
Maz	-0.5260743761581207
Ssrp1	-0.526228648919102
Ext2	-0.5262380826833845
Particl	-0.5268339434605777
Itch	-0.5272035835608241
Rad54b	-0.5272149869514552
Pop1	-0.5272177733302635
Pqbp1	-0.5276817402776056
Tpmt	-0.5285583226229346
Gm10132	-0.5288223509567722
Ndst1	-0.5292602179791516
Tmem18	-0.5293408509519333
Zfp273	-0.5294208952801732
Supt16	-0.5294802229328629
Dnajc3	-0.529672196019606
Gm38083	-0.5298070007301958
Gm2296	-0.5300794929106019
Oas1c	-0.5311529554020955
Ramac	-0.5313725070929686
Gm49839	-0.5315492653490975
Gm6565	-0.5317391042961342
Gipc2	-0.5318161773254051
Poln	-0.5321523995239444
Ppp3cc	-0.532170546286279
Smad9	-0.5323561792575214
Gm33489	-0.5323561792575214
Pcgf5	-0.5326888093604509
Ndrg1	-0.5328301443367933
Gm16464	-0.5329329354651133
Top2a	-0.5332425237719552
Gm5064	-0.533676256834919
Bdkrb2	-0.533788601884232
Ppp3r1	-0.533925960175515
Mcts2	-0.53394105173708
Gm44164	-0.5340532201738789
Psph	-0.5341009318423511
Vps11	-0.5349015141606066
Smoc1	-0.5349904807527176
Arhgap40	-0.5350076000661411
Lrrc8d	-0.5350865639424108
Pttg1	-0.53539566913181
Bola1	-0.5360561621005754
D5Ertd579e	-0.5360890365006734
Thoc2	-0.5362244851698486
Myo19	-0.5362830112459944
Cdc25b	-0.5363300518863384
Gm17322	-0.5363957166713829
Dkc1	-0.5366223504863958
Rtp4	-0.5369750199450769
Nup62	-0.5375804355062046
Kdm4a	-0.537704871941558
Cbx6	-0.5378831599126918
Lig3	-0.5380571605652391
Ccnt2	-0.5388166219272937
1110065P20Rik	-0.5389640354930848
Rfx3	-0.5390567466310073
Gm6344	-0.5393068584998459
4930522L14Rik	-0.539558900514057
Gm11703	-0.5401541101432658
Gm27003	-0.5402150520666137
Ndufb6	-0.5403981215656145
Dera	-0.5404093762125314
Prkacb	-0.5406741963537709
Gm43111	-0.5408604701084399
Ddx20	-0.5412583925826909
Ly96	-0.5414482014064356
Zfp672	-0.5416977351186625
Tmem35b	-0.5417937216295422
LOC665443	-0.5419279300560591
Ctdspl2	-0.5419666718372792
Asic1	-0.5421215018295614
Gm13176	-0.5423694772415723
Gm42819	-0.5429692518861302
Dazap2	-0.5432875433500961
6330415G19Rik	-0.5434333001290045
Zfp608	-0.5435220389395818
6030460B20Rik	-0.5436445194185544
Fam222a	-0.5437698192367153
Gm11772	-0.543782834097065
Wdr13	-0.5438739279491267
Gcfc2	-0.5438941711955636
Stat5a	-0.5439164810350766
Eri2	-0.544171188946038
Ccnl1	-0.5447219758993582
Rab11fip4	-0.5447532146010557
Eef1b2	-0.5448521672438618
4833421G17Rik	-0.5458432475778854
Gm47693	-0.5464510180953174
Gm45698	-0.5465234593502175
Hrc	-0.54658721617984
Tbl2	-0.5472417912381241
Gm44609	-0.5473289536849143
Cd3eap	-0.5477559068434257
Emx2	-0.5478266496782803
Ppp1r3e	-0.5479902793421295
Psma6	-0.5480027287875026
Adam28	-0.5480049205701087
Gm18736	-0.5480049205701087
Gm24095	-0.5480396069462756
Gm6474	-0.5481276027733862
Zfp523	-0.5484254067627768
1700001C19Rik	-0.5488628846030402
Zmynd12	-0.5488628846030402
Gm9182	-0.5488628846030402
Ebf2	-0.5489445777139639
Bod1l	-0.5492104724216402
Bcas2	-0.5492520507689121
Hax1	-0.549266629314829
Mir7688	-0.5494699716533723
Uqcrh-ps1	-0.5494925242240636
Strip1	-0.5496040724653362
Tsc22d1	-0.5500790110423988
Sh2b1	-0.5501884639696066
Unc13a	-0.5506248896931838
Mtarc2	-0.550775689191901
Cul4b	-0.5511743715178803
Thsd1	-0.5516489213470972
Vash2	-0.5520572293741511
Gm8770	-0.5520794615928023
Gm40652	-0.5527975148843651
Ndufa13	-0.5529445062213246
Ino80c	-0.5533000470687961
Dcun1d4	-0.5534439966909535
Orc2	-0.5534481730168505
Mcoln1	-0.5540006241796658
Asb4	-0.5545368350198218
Tcam1	-0.5547093681205816
Zfp667	-0.5550853816841389
Spag4	-0.5553242923897754
Ryk	-0.5553881502382433
P4htm	-0.555629209253067
Bmf	-0.5563807726415365
Gm49204	-0.5565630041334649
Pex11g	-0.5567282781116687
Mgst3	-0.5572383114034134
Sprr1b	-0.5578432716540513
Fam219a	-0.5579888819334011
Slc24a3	-0.5580464513936195
Col6a5	-0.5581375765084204
Kdm6a	-0.5582947463702501
Cdkn3	-0.558326559498114
Gm5491	-0.5583934258544293
Gm46378	-0.5584194942805795
0610038B21Rik	-0.5584782140413538
Atg2b	-0.5584793421699281
Fam168b	-0.5585259449836739
Gm973	-0.5587543590085751
Ipmk	-0.5590134758586752
Tgif1	-0.5597735490417589
Mtdh	-0.560027001421444
Rrh	-0.560240326336918
Tedc2	-0.5605496681009722
Epb41l4b	-0.5610788891777347
Scamp1	-0.5612849310869826
Cep85l	-0.5613447464175415
Inpp4b	-0.5613648323433511
Eif1	-0.561525214184732
Foxc1	-0.5617791334594565
Hp1bp3	-0.5618379912425647
Plekhg4	-0.5622063129437678
Rbbp5	-0.5624654353825841
Tada2b	-0.5626306437077117
Klhl15	-0.563222189605258
Plekhf2	-0.5632664252808551
Fdps	-0.5633397858749268
B230354K17Rik	-0.5642622375018199
Zfp300	-0.5645255657275168
Hsf2bp	-0.5646996509924476
Rps3	-0.5647151105030191
Otop2	-0.5654465179949757
Rps12	-0.5663700090795685
Gm37663	-0.567052259137844
Gm37902	-0.5671402415581139
Gm8934	-0.5673498320964973
Cdc7	-0.5675284693527528
Pmvk	-0.5678641184075838
Acot5	-0.5680140010932
Foxn1	-0.5681994644223053
Tada2a	-0.5685156879501573
Rbpms2	-0.5690515756517777
Hsdl1	-0.5690662776690987
Prnp	-0.569116848786516
Gm26704	-0.569357425383685
Gm43138	-0.569357425383685
Sec24b	-0.5695887886850932
Actn4	-0.5696274186143674
Ints4	-0.5697415028898739
Cnot6l	-0.569870805473914
Gm17190	-0.5698910567454638
Banp	-0.5699844724488365
Gm5940	-0.5700069960985736
Txndc11	-0.5701810215760527
Wdr66	-0.5713817948698997
Cmc2	-0.5714328860659758
Pds5a	-0.5716015945929941
Gm43061	-0.5720375245527298
Gm24400	-0.5725029365877045
Ndfip2	-0.5728345710580054
Gm45358	-0.5733232940224586
Fam222b	-0.5733843914297567
Nova1	-0.5734858619194994
Gm12751	-0.5737129275149195
1700029I15Rik	-0.5737618387229688
BC004004	-0.5738763950521547
Gm1866	-0.5740275756410232
Kif4-ps	-0.5740275756410232
Cct6b	-0.5740275756410232
