cell_line	cancer_type	n_naive_samples	is_lung	line_class	Tacstd2	Cldn4	Cldn3	Cldn6	Cldn7	Cdh1	F11r	Ocln	Tjp1	Nectin2	tj_core_score	tj_core_ssgsea	go_tj_score	go_tj_ssgsea	go_tj_assembly_score	reactome_keratin_score	reactome_keratin_ssgsea	go_krt_diff_score	trop2_group	trop2_tertile	trop2_expr_split	sets_used
AB1	Mesothelioma	24	False	other	0.34754134448663365	0.0	0.0	0.0	0.140434418020209	1.4175735771207527	4.1717653614116355	0.21808444110088265	4.692934921358999	3.3886175291623397	-0.6342035972533838	0.43076840474327704	-0.26787246003306797	0.5183801381780988	-0.2710217898475934	-0.31976099518073503	0.23183557330819612	-0.26276007298861953	TROP2-positive	T2_mid	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
B16	Melanoma	64	False	other	0.0	0.0	0.0	0.0	0.0	0.6167314954872678	3.6699988483553856	0.03855949545640014	3.97309601074548	3.953036845605567	-0.7263779088271942	0.4094067835611395	-0.2441532763184778	0.5184602878874139	-0.316305754792893	-0.3779586892986241	0.21846459760593262	-0.608199877487319	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
BBN963	Bladder carcinoma	4	False	other	8.209594779895262	7.431777146229368	3.4116933484174243	0.0	3.7532787738516706	7.2762860855866585	7.360400716992002	3.501348823736576	5.033834511651575	4.653067216503434	0.7098953419685403	0.7511543712703453	0.27635734575992166	0.596954776431435	0.3541233336942172	1.4783365618955424	0.521159550005475	1.656496520173169	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
BNL-MEA	Hepatocellular carcinoma	11	False	other	0.07667538165257641	0.5290673006689157	2.1275599876355833	0.12666103132524031	0.7413194194663104	1.5848129335825534	3.9595448324143154	0.5112777589851412	4.121509646626399	3.924932568833864	-0.4961225604692441	0.5510454538481598	-0.14321690215593344	0.551832299919178	-0.10885668930871666	-0.31549583594827857	0.2438208274021211	-0.2617172751597705	TROP2-positive	T1_low	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
CMT-167	Lung carcinoma	3	True	CMT-167	0.526732899642473	1.8632181121352107	0.7299938316420097	0.23757840216193996	0.5021859684897941	8.703134858527408	7.8225225353079235	5.25460745864395	6.390159805485479	6.400512706108315	0.7648944255818283	0.7164414172559969	0.39496272301915986	0.6077995491966672	0.3104050396495498	-0.04534487782604623	0.3006401741832383	0.17525805779666787	TROP2-positive	T2_mid	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
CT-2A	Glioblastoma multiforme	3	False	other	0.0	0.0	0.0	0.0	0.0	0.09116496475557241	0.4793609567302656	0.20558394204194633	1.3791562529212558	0.444854679199662	-1.4570648093276999	0.38212629307479506	-1.4014035080258582	0.5122347238532258	-1.3238147469678299	-0.512671259559142	0.2251058096521255	-1.1681029171221227	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
CT26	Colorectal carcinoma	36	False	other	0.11465822571771042	0.13086484296299078	0.01518811759434063	4.404181568541358	0.023507845603894843	0.5677669184500678	2.034786005706712	0.1451383144603257	4.520082314556943	3.6843968078092093	-0.5893025044138688	0.5184367026145295	-0.2956342623535296	0.5310181960523941	-0.32954444028605956	-0.2863092962206531	0.31423649627623024	-0.16093446794080596	TROP2-positive	T1_low	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
D2A1	Mammary carcinoma	4	False	other	0.459206878985849	1.1319360085373145	0.3283604411195962	0.42864703153372774	0.1601151645521184	1.5682217875229592	4.472653050857023	0.5169803745905783	4.851689097440122	4.624023406242768	-0.3910872096207703	0.5694386917636952	-0.21473209690889708	0.5369226441544233	-0.1557773071941516	-0.23276564099527142	0.28910593026005293	-0.27706388713452845	TROP2-positive	T2_mid	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
D3UV2	Melanoma	3	False	other	0.2406232925192315	0.14311517181409808	0.0	0.0	0.0	1.8980411411402356	5.181042781857351	0.13273738907989566	4.680154700786692	3.660635116146024	-0.5380717068434088	0.4284110840095929	0.004652176309742201	0.5090551073204608	-0.11259510137805133	-0.28877803594283774	0.23909664662353347	0.16178596085203506	TROP2-positive	T2_mid	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
D4M.3A.3	Melanoma	3	False	other	0.0	0.14172574730205692	0.0	0.0	0.0	1.4042175701784476	4.490470011124237	0.06161999795549565	5.010202018559192	3.4909757992980412	-0.5904415320539176	0.4233998598902644	0.06380720546370407	0.5100453440516763	-0.0704734323710725	-0.2465760323601673	0.24419899673247733	0.3300422548075279	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
E0771	Mammary adenocarcinoma	15	False	other	0.3675366606736664	0.3050128650279747	0.3960972953318191	0.05494027344299583	0.17154425125834669	0.6440028844263246	3.2387041832214987	1.8952214003280967	5.1125084898347595	3.8790173439429343	-0.4925386719283585	0.5267793680744115	-0.2315731525033042	0.520280461931215	-0.17075974550552225	-0.3147039384516179	0.25169065336170793	-0.06596201510422575	TROP2-positive	T2_mid	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
EMT6	Mammary carcinoma	17	False	other	0.1615986822847332	0.344497792136871	0.2398122497179373	0.0	0.2573064732804819	0.7701348562659851	2.7562316403950162	0.09110514155483347	3.9716039617039565	2.672258598438983	-0.8519468511746385	0.5083452222068817	-0.5606253528585723	0.5463857393500428	-0.5633309980970485	-0.36977619658296784	0.25498166283419105	-0.6610033843959817	TROP2-positive	T2_mid	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
F311	Mammary carcinoma	4	False	other	2.3508267882649907	4.677061276081012	5.451737721864082	6.151677680834581	4.635957592560794	4.952358637948988	6.031186476881446	1.1137021558780955	4.169405560197514	4.279804370233116	0.5389322684989412	0.7887308819243102	0.0933357647795209	0.5861596447764883	0.26204636349307703	-0.11116780985087522	0.29413734386430973	-0.012501536086315554	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
GL261	Glioblastoma multiforme	17	False	other	0.1138015976107775	0.0	0.0	0.0	0.0	0.5714202568114836	3.277674594022276	0.9517707682647598	4.891506900329743	3.8806216064803687	-0.61397622745653	0.401918071599143	-0.012861923192346462	0.5148845766621628	-0.13218967410810062	-0.328405939459771	0.2188305474489043	-0.3709922959024498	TROP2-positive	T1_low	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
HGS1	Ovarian carcinoma	3	False	other	0.11546345626314654	0.09635497068730699	1.714401595086701	0.0	0.0	2.307390344272809	5.506734551676932	0.524003478622565	4.635373529873112	4.371673925149627	-0.3563219629442082	0.5052847960482919	0.30179804196424354	0.5795325565533763	0.0725034583578153	-0.2186482881111434	0.2630338289366983	0.04766335223326559	TROP2-positive	T1_low	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
HGS2	Ovarian carcinoma	4	False	other	0.4606608901167137	0.8979312430015672	1.2466021043303661	0.2306193704673301	0.6477355077457239	1.7477865241180957	3.914005412472128	0.5799516026457083	2.9699452601598892	3.3128823439450423	-0.6565618418521989	0.5930783745225274	-0.4665696718077239	0.5908833066770913	-0.5422505062062044	-0.337728309849592	0.2623190682720217	-0.630027551540566	TROP2-positive	T2_mid	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
HGS3	Ovarian carcinoma	4	False	other	0.03569852541367974	0.0	0.5815276467090315	0.0	0.23756220950294393	1.592123639811287	4.605918196971386	0.10629293549210453	2.6843933518003116	3.3071575660009915	-0.764920426257622	0.5117380254754271	-0.5449696559412346	0.5740691904000298	-0.7037411069921724	-0.3533937645323015	0.26184234956938207	-0.5974615488512289	TROP2-positive	T1_low	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
HGS4	Ovarian carcinoma	5	False	other	0.029157425514883904	0.6481000060426017	1.5269997508572044	0.17211751343879284	1.0562394600622271	1.9421293599212646	4.282928503747401	0.7338445566859504	2.4927963745668653	2.800714187885103	-0.6888205236591204	0.6149129938996016	-0.6159505629234687	0.5853840024282776	-0.663134515153252	-0.32388199196630696	0.27394757681217374	-0.7196458498659211	TROP2-positive	T1_low	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
HRM1	Mammary carcinoma	4	False	other	5.1877968259655365	6.9027882808362	6.8178370181925345	0.5880625944393328	6.898603676771726	5.4019735347040445	6.113609206007556	4.1628303246827825	4.9351153704124515	4.611284138284743	0.8433935491986289	0.822111770751837	0.2967214740674484	0.6099767772680945	0.38946568997726694	0.046213159544346766	0.32791708522378327	0.259678765402771	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
Hepa1-6	Hepatocellular carcinoma	4	False	other	1.7113890743351785	5.6639505569154736	5.7520898142062045	0.04611307197106271	0.14058523442139928	2.64596929291743	5.915815585620665	0.36756439129680263	4.626474472843938	3.9961628526680073	0.004032573651313835	0.6991424670563149	-0.4380714172674658	0.5530614344936425	-0.53955512775757	-0.14102710959349266	0.30736438352686146	-0.23756276443644472	TROP2-positive	T2_mid	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
KCP	Pancreatic ductal adenocarcinoma	2	False	other	1.4998949113256819	5.9826458876778945	4.799349457629925	5.588454324288046	4.700136641599933	6.065954074096053	7.455397415526511	3.701240033433015	3.744230769291175	5.0843284898524725	0.890116123032362	0.8578653207950461	0.07646102894182465	0.5967450944499687	0.10062017553702615	-0.0023058993522663573	0.29608008366381494	-0.06026800166855206	TROP2-positive	T2_mid	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
KPB25L	Mammary cancer, NOS	34	False	other	3.1427804022157044	6.635032385424912	7.401287793395106	8.059568045742548	6.506577360276368	6.851085988131307	6.639499898379459	1.82072270976641	4.848385545837354	5.689825441423833	1.1863138240708042	0.8723262818251082	0.44083895262147715	0.6076485574862155	0.44688480672393655	-0.05372876110983535	0.28393851534815223	0.2456996228855258	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
KPC	Pancreatic ductal adenocarcinoma	4	False	other	0.24335642405538088	5.324134530954868	6.49314589542454	7.492019092988002	7.178874555585898	8.250754322397917	6.836950566828257	4.827325770581581	6.311140545308467	5.233140756368046	1.4698289348823674	0.9103757906740095	0.7473317146489764	0.6333952295927205	0.5950538226252102	0.08415564012083925	0.31845475853816846	0.5787761607633948	TROP2-positive	T2_mid	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
LLC	Lung carcinoma	31	True	LLC	0.1827375550189289	0.056799740577054655	0.0	0.0	0.0	0.659296042816197	3.2471802948332265	2.0797599377588423	5.118813865531415	2.7365210455638245	-0.611079063152661	0.43412797030082684	-0.1674341730904515	0.5232953837387099	-0.2491561086873219	-0.3252855824701808	0.2422656199168123	-0.0907499302726844	TROP2-positive	T2_mid	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
M6	Mammary adenocarcinoma	31	False	other	6.306572199181126	5.616826490829234	7.4486251678990145	0.057210409610195107	7.11569943429772	7.203498867464436	6.289512570349029	3.0959014716843773	4.787109211538942	4.276114576299058	0.7648752066757083	0.7938801703816201	0.6209614337142151	0.6251682497526992	0.7291239177148237	0.02839432763940373	0.3067868937269595	-0.0058215037336936115	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
MB49	Bladder carcinoma	8	False	other	0.23258311469178114	0.0	5.833987901936472	0.0	2.1342528316044285	0.8762540827380585	6.487061894061625	2.2122963705784797	5.13612501714759	4.250609290897767	0.02209068602441637	0.5794969344603474	-0.036466168445351776	0.5286031043275154	-0.08247772761730783	-0.1814957863480065	0.28448839228045786	0.3351624402126079	TROP2-positive	T2_mid	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
MC38	Colorectal carcinoma	13	False	other	0.0	0.0	0.0	0.0	0.0	0.6586010346320929	2.601264419676403	0.0	2.709033280682668	3.1801733065261777	-0.9677758077713716	0.38127233957690954	-0.5775296415315531	0.5054760349783674	-0.5888490285111935	-0.39758598759524955	0.24569675675761454	-0.32954629649274103	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
MCA205	Sarcoma	4	False	other	0.04865882710460621	0.13667013203449532	0.0	0.08752136490340998	0.031518807688685646	1.1422323459151298	3.1509723694625	0.24742994343285352	4.226458839164522	4.060766078187115	-0.679706892905646	0.4647450156217241	-0.18357213184714474	0.5314385942051244	-0.16657497106714536	-0.08342790008912569	0.3183743003549999	-0.09439853982494191	TROP2-positive	T1_low	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
MOC1	Head and neck squamous cell carcinoma	9	False	other	8.420958648993592	6.002327465421894	6.199790012918879	0.0	6.319496006577997	7.541784669069385	6.911535417259716	1.8870245296802741	4.222356198931235	4.082792754952659	0.6012386633859701	0.7377493467511417	0.658523716090897	0.6140106345736889	0.5900229078456397	0.6178464318200811	0.4134550838621832	0.9701815356404303	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
MOC2	Head and neck squamous cell carcinoma	6	False	other	6.8295068885342225	8.888899015601616	8.234028390392918	8.276484145931661	7.923582651298116	7.858920841705381	7.102737604340546	4.714488725296137	6.232531755744465	5.745007260431083	1.7642253504364342	0.9316990606511523	0.7958288253199339	0.639940616821821	0.7803102944309941	0.28483892219890283	0.34733067678503693	0.9162327769730559	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
MOC22	Head and neck squamous cell carcinoma	3	False	other	8.353984033913342	7.048692580282663	0.0	0.0	2.0585114973714367	7.594319161613496	7.330037507079113	1.7014244098040499	4.405279750956946	4.634471644824285	0.33582214549159123	0.6328102228972035	0.4270514142340178	0.5941834063212784	0.368239049502233	0.6987637336343347	0.43199188752993384	1.14936149356661	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
