cohort	CLDN4	quartile	ImmuneScore	StromalScore	ESTIMATEScore	MKI67	KRT_mean	MHC_I	PRKDC	LIG4	TMEM173	HLA-A	HLA-B	HLA-C	NHEJ	IFNg	STING	APM	APM_nonIFN
TCGA-LUAD	12.5703	Q2	185.23	103.57	288.8	9.9679	13.747633333333335	13.812566666666667	11.6456	9.1004	10.0171	13.8135	14.3842	13.24	0.49555681329797224	0.5418268171707576	0.6063723002873993	0.9335410602072957	0.9407980999297311
TCGA-LUAD	13.5356	Q3	1483.53	-332.99	1150.54	10.0183	13.707033333333335	15.089999999999998	11.799	8.8412	11.7034	15.5102	15.4032	14.3566	0.49918875921723266	0.6959786968690875	0.6580376773736186	1.144105714653181	1.202296698540082
TCGA-LUAD	12.2752	Q1	133.7	-703.08	-569.38	10.3226	13.160200000000001	13.331133333333334	11.7992	9.0106	9.1547	14.2963	13.3346	12.3625	0.505523833596043	0.4922790474801519	0.5077141217881422	0.9460911312450778	1.081742459849402
TCGA-LUAD	12.5541	Q2	-186.32	-1446.62	-1632.94	11.661	14.624666666666664	14.922933333333333	12.4908	7.7331	8.2225	15.0714	14.5185	15.1789	0.4939810128993323	0.6132037275242587	0.4983696366376366	1.1249615411876193	1.1521612922464661
TCGA-LUAD	13.1811	Q3	859.27	-680.93	178.34	11.0802	13.780166666666666	14.124266666666665	13.1981	8.4921	11.1796	14.231	14.6581	13.4837	0.5423436373714053	0.7293617391933828	0.7108690039138116	1.1474441948183296	1.1664815895301839
TCGA-LUAD	13.836	Q4	1720.12	534.96	2255.08	7.9113	13.4166	16.67523333333333	11.0558	8.4115	9.1544	16.0807	17.3879	16.5571	0.45108570339577087	0.7173311929220134	0.5090479116639749	1.1406590231367153	1.1041538742786272
TCGA-LUAD	13.1946	Q3	802.42	-888.39	-85.97	10.4323	14.690966666666666	16.363133333333334	12.1823	8.274	9.849	16.7334	16.2081	16.1479	0.5213585042502382	0.7006738010325665	0.5983153745609238	1.172087138481246	1.1772740862958535
TCGA-LUAD	12.9673	Q2	-609.99	-1092.84	-1702.82	9.9581	14.102666666666666	12.603166666666667	8.713	8.8481	9.4291	11.7819	12.4258	13.6018	0.47132254292995024	0.4305190259333255	0.4039688894911807	0.9298160633109738	0.9681326110385821
TCGA-LUAD	13.4903	Q3	877.76	1064.08	1941.84	11.37	14.7535	15.123266666666666	12.1159	7.6877	10.2756	14.7753	15.5082	15.0863	0.4081068139626087	0.6499105048148105	0.5215455171739775	1.0113152631837365	1.03241522638486
TCGA-LUAD	14.2411	Q4	226.42	-915.82	-689.4	7.6639	14.172733333333332	15.015566666666667	10.9735	8.4327	12.1945	15.1027	15.1967	14.7473	0.45617148108026545	0.5754785513045093	0.6068893103499007	1.0226971488557657	1.049036060087068
TCGA-LUAD	13.886	Q4	948.01	99.19	1047.2	9.1278	14.190466666666666	16.070800000000002	11.1125	7.7111	11.0757	16.2108	16.3371	15.6645	0.3625542837120895	0.7581419912082089	0.662379827410059	1.122301486255289	1.0850860174914476
TCGA-LUAD	13.3238	Q3	-529.23	-692.62	-1221.85	11.7421	13.717566666666668	13.930533333333335	12.3497	8.4726	10.3202	14.528	13.3407	13.9229	0.5082058618072183	0.536252911784669	0.46134376051820325	1.0505341711138303	1.1356471152442864
TCGA-LUAD	10.5857	Q1	407.23	-130.35	276.87	11.474	10.911299999999999	14.070566666666666	13.7736	6.5731	10.0519	14.3761	14.2297	13.6059	0.5231541659192479	0.5944048281569467	0.5221018812447907	1.006750315387157	1.0528994861474228
TCGA-LUAD	13.6608	Q4	1864.53	-537.66	1326.87	8.4944	14.5394	16.728533333333335	11.3617	9.1699	10.4068	16.8306	17.1467	16.2083	0.44228397726745594	0.8038350853765418	0.681941804907534	1.200572409103844	1.1800796502301472
TCGA-LUAD	11.4315	Q1	725.43	360.85	1086.28	11.9062	12.750366666666666	13.853633333333335	12.2668	8.8937	9.4727	13.7299	14.3736	13.4574	0.5221425208672287	0.5823744884219355	0.5018569867730963	1.0924511543244773	1.173379538685255
TCGA-LUAD	12.9169	Q2	1368.25	6.68	1374.93	10.3536	14.463033333333334	16.298833333333334	11.1447	7.5258	9.572	16.0728	16.7905	16.0332	0.49608766139596416	0.7404759190345759	0.5935052719405741	1.1677354594307034	1.1226387738666157
TCGA-LUAD	13.4496	Q3	1464.83	1457.51	2922.34	10.6681	14.124033333333335	15.200066666666666	11.6728	8.1725	11.7293	15.1023	15.6413	14.8566	0.40668871122090644	0.7216782270784988	0.6292143378810439	1.064889869728091	1.0531093609021085
TCGA-LUAD	13.0756	Q2	1238.99	-189.5	1049.5	7.0404	14.140233333333333	15.920733333333333	9.7748	8.2858	10.6779	16.3002	16.008	15.454	0.3677336363086512	0.696769266968879	0.6412534308785868	1.1117684213653514	1.1458097989888538
TCGA-LUAD	12.5918	Q2	1066.71	271.68	1338.39	9.7693	14.142566666666667	14.435133333333333	11.3182	9.7189	10.0696	14.5907	14.966	13.7487	0.4973831231545367	0.643927569166918	0.5347261267598467	1.0739764971310393	1.1359592791141393
TCGA-LUAD	13.9398	Q4	1171.82	771.41	1943.23	7.6803	14.0664	15.769333333333334	10.8542	8.2607	11.2006	16.0021	15.8228	15.4831	0.37188048634728355	0.6864344784369465	0.5503624136388402	1.0879197693135523	1.1457945593778076
TCGA-LUAD	13.3417	Q3	1548.55	422.7	1971.25	8.273	12.4446	16.0305	10.2194	8.559	11.7516	15.8541	16.4723	15.7651	0.41385718764450563	0.729181903076814	0.6670578067229169	1.1656009605922133	1.1571567250746715
TCGA-LUAD	11.7095	Q1	1124.26	-6.81	1117.45	8.4684	13.894133333333334	15.681199999999999	11.396	8.7207	11.2059	15.715	15.8569	15.4717	0.4225649844402263	0.6409904972069637	0.6412023600065906	1.109178729140511	1.1808138479573576
TCGA-LUAD	13.4536	Q3	1172.87	349.41	1522.28	8.5796	12.607566666666665	14.551433333333334	11.2804	8.1137	12.0713	14.3719	14.8712	14.4112	0.44760561992483927	0.580917028100694	0.5995910088149193	0.9851376563729455	1.0100220155333979
TCGA-LUAD	12.5587	Q2	693.22	-825.59	-132.37	10.663	13.575000000000001	13.9853	12.1262	8.7167	12.0143	14.1109	14.2003	13.6447	0.5297635084869065	0.5423924034113984	0.6379491617494794	1.0568270058310194	1.1376282207645534
TCGA-LUAD	13.0958	Q2	1315.55	-337.91	977.64	9.9589	14.107433333333333	15.423866666666667	11.9291	9.1705	12.7372	15.5161	15.7089	15.0466	0.5211929609020578	0.6914908961573265	0.6771671262198344	1.0813404989014885	1.0874306406407839
TCGA-LUAD	13.1887	Q3	1251.38	50.99	1302.36	8.404	13.126466666666667	16.18913333333333	11.7172	9.2226	10.6079	15.9223	16.7715	15.8736	0.4994440242774534	0.6634184335536898	0.574690831573165	1.1117200933304843	1.0949177473542033
TCGA-LUAD	13.4997	Q3	-457.5	-678.68	-1136.18	10.8921	14.823099999999998	14.013733333333333	13.378	8.1715	11.8342	14.321	14.3784	13.3418	0.5547560427684788	0.5982639071654617	0.61018424914483	1.1096620623218274	1.184068120587588
TCGA-LUAD	12.3437	Q1	1822.97	373.6	2196.56	11.9319	14.364866666666666	16.141466666666666	12.3846	8.7591	9.9812	15.9291	16.4756	16.0197	0.530526034465456	0.8126600685887587	0.6565081004474981	1.1804048608055788	1.1646906828895704
TCGA-LUAD	12.0187	Q1	558.97	645.59	1204.56	9.5642	14.496966666666665	14.305666666666667	11.7652	8.5215	10.4526	14.1185	14.352	14.4465	0.4547712605052912	0.6589888299856558	0.5881494475232478	1.023231123779982	1.0948104290262746
TCGA-LUAD	12.682	Q2	330.91	-412.83	-81.91	10.2889	13.799066666666667	14.579	11.9939	7.9172	10.4252	14.3531	14.5153	14.8686	0.44096826935458017	0.5735940081847847	0.5497983359038267	1.028747976276347	1.0523312814031847
TCGA-LUAD	13.0924	Q2	1079.11	1086.21	2165.32	10.6686	13.0559	14.870200000000002	12.4429	8.2077	10.7737	14.6439	15.5707	14.396	0.4705816787586197	0.6835717524494217	0.5329366814594823	1.0404832188440316	1.0608317591023195
TCGA-LUAD	12.5765	Q2	-142.75	-201.31	-344.06	11.99	13.6661	14.051366666666667	13.2225	8.076	10.3369	14.3243	13.5729	14.2569	0.5169613529335532	0.5526302766094219	0.5541452725185616	1.0487743143909554	1.1204139557702077
TCGA-LUAD	13.4729	Q3	1577.74	437.33	2015.07	11.611	14.8694	14.773066666666667	12.3275	8.5031	10.7814	14.77	15.098	14.4512	0.5196456384182144	0.742227700764674	0.6233870908667573	1.1283206315716472	1.1535235022483903
TCGA-LUAD	13.366	Q3	2205.25	939.94	3145.2	11.2007	12.845133333333335	16.2572	12.3719	7.9648	10.946	16.0806	16.8616	15.8294	0.47222479149410157	0.7906511221775648	0.6714311124742133	1.1855316375942606	1.2388565757087233
TCGA-LUAD	14.1813	Q4	-181.52	-199.09	-380.61	10.8206	14.460766666666666	13.623899999999999	11.4878	10.3804	10.1421	13.8706	13.8174	13.1837	0.477814132723543	0.5164602108095494	0.5208471372641746	0.9692773624905726	0.9560384151871737
TCGA-LUAD	13.7292	Q4	1096.91	151.19	1248.11	10.408	14.917833333333334	15.722233333333335	11.6079	8.4963	10.9315	15.6242	16.4981	15.0444	0.44271489908419454	0.7248574254991673	0.6622253925592988	1.1736448537556998	1.204982942968874
TCGA-LUAD	13.1877	Q3	379.46	-689.81	-310.36	8.7668	14.655333333333333	13.991	11.4785	8.7235	11.9947	14.2084	13.7193	14.0453	0.48007857659670033	0.5432660303128225	0.6435907793769046	0.99422846523029	1.085107085755517
TCGA-LUAD	13.6928	Q4	1026.02	-565.74	460.27	9.3359	14.832533333333332	15.377533333333332	11.7026	8.1671	11.8746	15.25	15.7823	15.1003	0.4345444640320512	0.7031446658179197	0.6507250202964892	1.1513735720485863	1.1884866232985702
TCGA-LUAD	11.5661	Q1	1350.23	-987.02	363.21	11.0387	12.5618	14.233600000000001	13.5693	7.5859	8.4726	14.3887	14.6719	13.6402	0.5342040051755202	0.7053546051229357	0.5436671504340773	1.1620509737392608	1.160152624312756
TCGA-LUAD	13.4106	Q3	2188.01	421.26	2609.27	10.5712	14.976433333333333	15.9458	11.2841	8.4469	11.442	15.906	16.4461	15.4853	0.40681800900010223	0.7604291999417793	0.6765323574125311	1.126454319346914	1.091637545938132
TCGA-LUAD	12.3452	Q1	761.1	-349.33	411.77	10.0699	12.696866666666667	14.472833333333334	12.5096	8.5218	10.2871	14.6747	14.7248	14.019	0.5307206149565011	0.6230138007629544	0.637795171878857	1.0688479534701725	1.1065959899124167
TCGA-LUAD	14.4992	Q4	141.19	-953.41	-812.22	9.0856	14.126666666666665	14.4647	11.9014	7.6799	9.6625	14.3291	14.9204	14.1446	0.45619936800724425	0.5764432730124338	0.5162725899679376	1.0375681690664593	1.0690764768531134
TCGA-LUAD	13.7887	Q4	309.91	432.86	742.77	11.0261	14.056133333333333	15.272566666666668	11.2713	8.2369	10.869	15.1568	15.8569	14.804	0.42670038212396977	0.6996204507037153	0.6201705700176917	1.085622725240409	1.0889935032797573
TCGA-LUAD	13.6656	Q4	1917.98	1336.99	3254.97	9.8326	13.410133333333334	14.743666666666664	11.4931	7.6772	10.7186	14.8984	14.956	14.3766	0.4251456460190699	0.6963895054371797	0.5182487177034816	1.04921672944128	1.0641153389597307
TCGA-LUAD	12.9723	Q2	698.1	435.09	1133.19	11.1874	13.563533333333334	14.412199999999999	12.6455	7.9421	10.8631	14.2349	14.4009	14.6008	0.44908946755329965	0.5678444932339308	0.5963343047562107	1.0475022730059722	1.106740574502652
TCGA-LUAD	14.4697	Q4	1359.37	64.72	1424.09	9.6605	13.890733333333335	15.315366666666668	11.477	8.6698	11.1324	15.2071	15.3924	15.3466	0.4616435924545368	0.6440972755031189	0.6256222718324618	1.0998227146509865	1.1717446653873422
TCGA-LUAD	14.6697	Q4	1814.71	-87.83	1726.88	11.8712	14.458333333333334	15.923533333333333	12.2964	6.5671	10.2451	15.729	16.2099	15.8317	0.5534685599862614	0.7697470794201716	0.6903593437382581	1.2074797351536046	1.2174011430689
TCGA-LUAD	14.1461	Q4	191.44	-31.24	160.2	9.7639	15.284066666666668	15.027700000000001	11.9203	7.8867	9.5942	15.5834	14.7901	14.7096	0.44218999232936407	0.5049164170904121	0.47845394673588404	1.0173606117119405	1.0536838381324098
TCGA-LUAD	13.3303	Q3	182.59	-34.45	148.14	11.6707	15.618333333333334	14.0636	13.1548	7.9161	8.7982	14.6054	14.1137	13.4717	0.5727023435015365	0.5464063094341601	0.42782286929707886	1.0527946515442366	1.1014153270989377
TCGA-LUAD	12.6741	Q2	381.76	174.63	556.39	9.1241	13.878366666666667	13.408199999999999	11.6939	7.065	11.6992	13.4706	13.6334	13.1206	0.49576103725090026	0.5058170978338948	0.5755763234719632	0.9217757442518022	0.9899380978693589
TCGA-LUAD	13.5947	Q3	537.66	-284.68	252.98	10.6052	14.029133333333334	13.8728	13.0531	7.3205	10.1605	13.5693	14.105	13.9441	0.5098172367071155	0.5656922523156167	0.45710199451764355	1.0259369463511918	1.1218006632058288
TCGA-LUAD	12.4689	Q1	605.39	-462.7	142.7	8.1233	14.059400000000002	15.337299999999999	10.895	8.498	10.8084	15.3752	15.3774	15.2593	0.46474103885665463	0.5422162759822323	0.4886811896930552	1.0003885747769365	1.0402746303034553
TCGA-LUAD	13.2693	Q3	685.92	186.29	872.21	8.2483	13.392733333333334	14.311	11.9538	8.6961	10.8892	14.586	14.411	13.936	0.45497605992551776	0.5312861021769271	0.5749199406046355	1.0353064751301273	1.1249922168523003
TCGA-LUAD	13.5325	Q3	1678.33	-102.58	1575.74	10.083	14.479566666666665	16.689333333333334	12.0455	8.1799	9.6137	16.7603	17.1518	16.1559	0.4454471833086917	0.7687454770413695	0.6934243262105492	1.2250698421704087	1.2148153913776358
TCGA-LUAD	12.1329	Q1	-104.38	-1064.24	-1168.62	11.5563	12.919166666666667	14.466400000000002	11.6093	8.822	8.0646	14.8853	14.1347	14.3792	0.5712631867561722	0.5397645042485336	0.4843149562571057	1.089084435909366	1.0732504603604922
TCGA-LUAD	11.4644	Q1	3286.67	688.81	3975.48	10.7781	13.321399999999999	16.647833333333335	11.4738	8.823	11.2793	16.4337	17.0351	16.4747	0.4809982217926123	0.9142096456167216	0.7425469594848799	1.2434277357625638	1.2491278935316799
TCGA-LUAD	13.3007	Q3	1493.59	255.7	1749.29	11.6778	14.338933333333332	14.913333333333334	13.1788	7.6287	10.2454	14.6751	15.1869	14.878	0.5272438930528457	0.7399916593374678	0.5925946774139647	1.1629770728521576	1.2047218567779572
TCGA-LUAD	13.7678	Q4	2175.77	615.01	2790.78	10.1421	15.337933333333332	15.9978	11.9465	8.2683	10.9757	15.9307	16.2956	15.7671	0.4526095532370965	0.8216293666154603	0.5974922227070577	1.2128820999760384	1.2193112102701054
TCGA-LUAD	13.118	Q2	1050.63	-228.78	821.85	7.2609	14.1197	14.7098	10.6747	7.7532	10.5857	14.821	14.6389	14.6695	0.3885652483583905	0.5919342752164024	0.6065945932629118	0.9813643050425566	1.005982449553275
TCGA-LUAD	13.4697	Q3	1108.3	56.27	1164.56	9.3114	13.772633333333333	15.786033333333334	12.1703	8.2204	10.5569	16.1828	16.253	14.9223	0.4617885819093983	0.7723292775202827	0.6728764469789347	1.1523599459469134	1.1298826525383403
TCGA-LUAD	11.6967	Q1	2188.81	744.6	2933.42	9.101	12.961433333333332	15.337200000000001	11.3599	8.3712	10.9556	15.1858	15.7648	15.061	0.4168138977918813	0.7021518732509375	0.6135753806987616	1.0822553743462449	1.079896770086235
TCGA-LUAD	12.0092	Q1	2536.32	1321.03	3857.35	11.7158	14.407733333333333	15.4856	10.5484	7.8914	10.8003	15.178	16.1009	15.1779	0.48967534122487105	0.8750562900242449	0.7223903914393872	1.1954989223503012	1.2328892210919695
TCGA-LUAD	12.5753	Q2	649.07	150.48	799.55	7.8499	12.944233333333331	14.546033333333332	12.2362	7.9743	10.9895	14.7867	14.661	14.1904	0.4809484975020026	0.5868599177497074	0.5723195463607412	0.9971537497552643	1.1160188670559013
TCGA-LUAD	14.5601	Q4	241.76	-644.98	-403.22	11.3368	13.170633333333333	13.942766666666666	12.9918	8.3616	10.8244	14.1811	14.0844	13.5628	0.5749150639884573	0.6046961169466172	0.6314163602570654	1.0375338681059776	1.0564938368636598
TCGA-LUAD	12.5362	Q2	-73.49	-179.0	-252.49	11.1737	14.179266666666669	13.132033333333332	12.8781	7.6454	7.963	13.4055	13.3936	12.597	0.5566323668741716	0.4904371032389392	0.4036741378551608	0.9333086654001984	1.0290987927837234
TCGA-LUAD	12.5559	Q2	1540.49	-1.06	1539.42	9.5051	13.101533333333334	15.7796	11.6709	8.2673	11.2572	15.5153	16.0168	15.8067	0.43836696241540535	0.6330216314690842	0.6005253527644583	1.0707843730998774	1.030398384358593
TCGA-LUAD	12.9645	Q2	-91.39	-1118.06	-1209.45	12.3992	14.203333333333333	16.078833333333332	13.1879	9.1083	10.4136	16.3285	15.9741	15.9339	0.5818970986544569	0.589508826607778	0.6243732211004791	1.1339789600218184	1.1831362956195797
TCGA-LUAD	12.2662	Q1	1211.78	356.8	1568.58	8.3879	13.805566666666666	15.3521	11.5866	8.9555	11.25	15.2674	16.0648	14.7241	0.4648367510786515	0.6765131327577948	0.6579254657258388	1.1147314846394587	1.1872567686138076
TCGA-LUAD	12.7511	Q2	-73.13	299.69	226.57	12.0167	14.811233333333334	13.988466666666667	12.7646	8.5308	8.8739	14.2079	14.3592	13.3983	0.566949858051406	0.5037893876135068	0.47606927219572626	0.9845476049866355	1.0393886836331419
TCGA-LUAD	12.5374	Q2	1186.74	904.53	2091.27	8.6698	14.602066666666667	15.421333333333335	11.3836	8.1672	10.7817	15.2518	15.7602	15.252	0.3755422623261217	0.654018007340563	0.5671892307156884	1.1227907464991138	1.1952065796349067
TCGA-LUAD	12.7458	Q2	883.23	-586.62	296.62	10.9642	14.849866666666665	15.544766666666668	12.405	8.8049	9.4037	15.9279	15.7425	14.9639	0.4926935206272921	0.6556418078197733	0.5702485885480767	1.1251025472462002	1.0557393315537318
TCGA-LUAD	14.0954	Q4	728.44	-856.84	-128.39	11.2536	13.3767	14.8305	12.4827	8.4084	11.5793	14.8064	15.16	14.5251	0.5572353689105605	0.7005528922533494	0.7213245388943038	1.0538045748683698	1.097880136270973
TCGA-LUAD	14.0899	Q4	431.58	-19.3	412.28	10.9911	14.659433333333334	13.471766666666667	12.1095	7.6398	10.4153	13.0217	14.343	13.0506	0.4321768126247726	0.6454202476645351	0.48828726643681664	1.0100238970678785	1.109193737664312
TCGA-LUAD	13.3372	Q3	239.26	-724.67	-485.41	12.5064	14.597	13.668733333333334	13.9892	7.574	10.4316	13.9754	13.998	13.0328	0.5550856549431086	0.6394160369902271	0.49992615938185797	1.1228870968948472	1.2081960912139762
TCGA-LUAD	13.6936	Q4	401.51	-1030.99	-629.49	9.6058	14.010066666666665	16.578300000000002	12.6273	7.3205	11.3759	16.5607	16.9065	16.2677	0.532172035782906	0.6706855351341339	0.6321797533276514	1.1762297237692731	1.2143120809776995
TCGA-LUAD	13.4157	Q3	420.29	-572.54	-152.26	11.0775	14.603333333333333	15.165166666666666	12.0224	8.5583	10.8578	15.3927	15.3504	14.7524	0.48715726393535147	0.6224465268275288	0.5819414512873682	1.043353333391434	1.0574453197456257
TCGA-LUAD	12.5215	Q1	-147.69	-255.7	-403.39	8.1575	14.455833333333333	14.478966666666667	10.802	8.592	9.7222	14.98	14.0674	14.3895	0.43838509189003594	0.4919583410497442	0.501965289380049	0.9697753405953506	1.019265086422146
TCGA-LUAD	12.0061	Q1	-407.19	-67.35	-474.54	12.0462	13.862033333333335	14.240366666666667	12.969	8.8562	8.2611	13.8172	14.4505	14.4534	0.5663074867302872	0.6032023571642852	0.5164210174466657	1.0636933675258569	1.173304226991368
TCGA-LUAD	13.2431	Q3	980.35	-289.63	690.72	9.7149	14.573066666666668	14.733133333333335	12.5351	7.9487	11.3571	14.8159	15.0568	14.3267	0.46896411207153604	0.6511449846779452	0.6469796796347749	1.1200651226030731	1.1979260518740096
TCGA-LUAD	12.5995	Q2	31.06	-774.99	-743.93	9.9182	13.219	14.521433333333333	10.9993	7.5187	9.2603	15.0901	14.199	14.2752	0.5332580511886122	0.4955563976966506	0.48539213370775164	1.0173828048533409	1.0382928135997833
TCGA-LUAD	12.6142	Q2	-166.77	-567.99	-734.76	11.9265	14.420666666666667	13.955633333333333	12.5519	7.7662	8.821	14.3425	13.9431	13.5813	0.5501316520561743	0.5387761000032829	0.42698063432783906	1.0122166988585206	1.0482164235444669
TCGA-LUAD	10.4799	Q1	-639.02	-1206.67	-1845.69	12.0774	14.272833333333333	11.902000000000001	14.5618	9.182	6.7006	11.422	12.189	12.095	0.6399035437361055	0.2807314979506296	0.2862910219772113	0.6515112736200589	0.8067644040066484
TCGA-LUAD	12.3403	Q1	-228.36	-841.28	-1069.64	7.8982	13.070733333333335	13.349933333333333	11.4958	9.0214	10.3081	13.7251	13.5871	12.7376	0.53801762175108	0.4961812742272065	0.5775780548090297	1.0109580655842658	1.108757325711891
TCGA-LUAD	13.264	Q3	69.42	-790.49	-721.07	10.3582	12.701666666666668	14.159366666666665	12.7078	8.5613	11.6682	13.9109	14.8439	13.7233	0.5375822755659134	0.5058468065170502	0.6153297026152653	1.0483948656741042	1.162863452745403
TCGA-LUAD	12.4767	Q1	104.02	-92.51	11.51	11.2446	13.041133333333335	13.905033333333334	13.2814	8.9946	10.3979	13.9851	13.6745	14.0555	0.5258560987370718	0.6071535654833363	0.5263472742422938	1.0554896696660636	1.1581774661629716
TCGA-LUAD	13.0426	Q2	1564.1	555.45	2119.55	11.4262	13.470333333333334	14.775733333333335	12.3379	8.6269	10.6533	14.8335	14.9975	14.4962	0.47890398072308293	0.6972628196284343	0.5067974335811954	1.1093917770004462	1.172710554981006
TCGA-LUAD	12.2616	Q1	-559.96	-365.0	-924.96	9.1819	13.290933333333333	14.782133333333334	11.4146	8.1512	11.2761	15.1831	14.3553	14.808	0.4502813419574355	0.552322670554755	0.5792109509764364	0.9953653529681507	1.0769927169250633
TCGA-LUAD	12.3719	Q1	1047.91	235.08	1283.0	9.0117	13.171700000000001	15.096300000000001	11.7347	8.3419	10.7343	15.2306	15.512	14.5463	0.44998177192863364	0.6222576439664597	0.5658307870195303	1.0966604534755149	1.1814069887668102
TCGA-LUAD	13.5808	Q3	-204.63	-1926.5	-2131.13	6.7932	13.9166	14.915899999999999	10.8425	7.1187	12.0341	15.1974	15.5333	14.017	0.5154105699684884	0.5853254426343549	0.7247030407581573	1.0655519745957778	1.0565305621793966
TCGA-LUAD	12.6705	Q2	187.51	-1109.82	-922.31	11.0665	15.333800000000002	14.754733333333334	10.8556	7.9976	9.1869	15.4785	15.0521	13.7336	0.5151919689713684	0.5785560762278397	0.589917144335019	1.1641705301328549	1.168834756224849
TCGA-LUAD	12.835	Q2	-380.76	-754.65	-1135.42	6.5457	13.699566666666668	13.567366666666667	11.5585	8.2861	9.9452	14.0807	13.1983	13.4231	0.5016020260395753	0.4243007389573171	0.5499460422166804	0.8922935531032988	1.0067784488022686
TCGA-LUAD	12.2959	Q1	-429.82	-881.72	-1311.53	10.8787	14.186733333333335	13.040966666666668	13.0246	8.8951	7.8198	13.8274	12.9491	12.3464	0.5515146135667649	0.5297788998631208	0.429026427235695	0.995514092995035	1.0330947629246077
TCGA-LUAD	13.239	Q3	1204.4	-226.0	978.4	10.7521	14.664933333333332	13.542433333333333	11.4993	7.069	10.7966	13.715	14.3503	12.562	0.5094092152208488	0.5885427339882996	0.6698926289222409	0.9873518893515845	0.920560832002824
TCGA-LUAD	13.2286	Q3	653.59	-511.46	142.13	12.2038	14.281933333333333	13.723166666666666	14.3138	7.9863	8.5042	13.8772	13.9902	13.3021	0.5465898067622567	0.578429083226262	0.5337163266105542	1.0652399823842893	1.1489286027239234
TCGA-LUAD	12.2184	Q1	243.82	-17.33	226.49	8.2178	13.7919	14.502366666666667	11.2068	8.6847	11.4855	14.5814	14.668	14.2577	0.45313053353312754	0.5241296685411853	0.5891385482963182	0.9842639715967397	1.0089063838194081
TCGA-LUAD	13.2402	Q3	1514.13	-313.48	1200.65	9.0199	13.370733333333334	17.01546666666667	11.7299	7.9394	11.2155	16.9557	17.6313	16.4594	0.4687737086389793	0.7375097110163387	0.6610164764632624	1.1745364210217186	1.1258082012054562
TCGA-LUAD	14.5673	Q4	401.41	-910.95	-509.54	8.447	15.736400000000001	15.151166666666668	10.4915	7.9765	10.1485	15.3512	15.5425	14.5598	0.3879956448980669	0.6255443101970639	0.6339165372501434	1.1083812112684548	1.1889553225518696
TCGA-LUAD	12.8545	Q2	335.17	-1411.15	-1075.98	12.0141	15.522433333333332	16.20103333333333	12.8231	8.1614	9.4946	16.0825	16.5906	15.93	0.57273592105291	0.7675163724697129	0.5816786831308648	1.2313602342864984	1.2380951888789804
TCGA-LUAD	12.593	Q2	-337.96	-653.54	-991.5	9.1849	12.9305	14.791666666666666	11.557	8.3451	11.1468	16.0514	14.1198	14.2038	0.5246907564498736	0.45759174943929876	0.5555381004665519	0.9489260940821789	1.036238434251789
TCGA-LUAD	14.0946	Q4	495.31	-842.08	-346.77	10.7973	14.260833333333332	14.697966666666666	12.3713	6.8718	9.9152	14.8561	14.7509	14.4869	0.47333200616297516	0.5786774151998036	0.5655395254032044	1.1146207931702106	1.1148122331520498
TCGA-LUAD	11.7257	Q1	2471.95	1939.43	4411.38	10.7916	12.098433333333332	15.588299999999998	11.7512	7.9616	10.4868	15.3275	16.1875	15.2499	0.3914887643273853	0.7335300950915569	0.6002058691856929	1.1738468341993546	1.230046994013988
TCGA-LUAD	13.7552	Q4	1264.9	12.6	1277.49	9.0885	14.103166666666667	15.070733333333335	11.45	8.2039	11.5643	14.8138	15.2796	15.1188	0.40971483546756077	0.6965324779177416	0.7051671004579994	1.1499338058279156	1.192754596718071
TCGA-LUAD	13.2234	Q3	1661.9	-104.42	1557.48	11.5436	14.4077	14.6817	12.4031	7.5385	10.6054	14.7748	15.2402	14.0301	0.4996263135366434	0.6635103770923468	0.6203841365945453	1.1376448056790185	1.156934199140872
TCGA-LUAD	13.9595	Q4	-446.71	-1050.79	-1497.51	10.5558	15.3165	11.9253	11.1008	7.5415	10.3245	11.9092	12.4221	11.4446	0.4869936125629187	0.4240037434230259	0.45042036048617135	0.7856880934523831	0.8479708022225619
TCGA-LUAD	13.845	Q4	1154.88	-310.11	844.77	10.9612	15.2367	15.856699999999998	12.3915	9.054	12.3239	15.8961	16.4001	15.2739	0.5263810377714488	0.730726079301844	0.6202194264228852	1.1207306471153053	1.083503840370834
TCGA-LUAD	13.6778	Q4	284.49	-833.11	-548.62	11.0	14.362933333333332	15.370800000000001	12.3868	8.2969	11.0262	15.6926	15.3819	15.0379	0.5061456710849755	0.6104140026846445	0.5684745807418481	1.1633541578502895	1.1694993032637546
TCGA-LUAD	12.4841	Q1	1564.17	-350.78	1213.39	11.9087	14.0529	15.895466666666666	12.1661	7.7522	9.6604	15.5751	16.1702	15.9411	0.4852672894279122	0.7535700672215667	0.6338937407094029	1.120678593046649	1.0254122169452309
TCGA-LUAD	13.1045	Q2	1830.63	212.01	2042.64	12.497	14.364233333333333	16.28493333333333	13.1543	7.8412	10.1876	16.1286	16.404	16.3222	0.4894354500008772	0.8531296129792103	0.6483517685144149	1.242279450896791	1.24584843205691
TCGA-LUAD	14.4829	Q4	577.68	700.02	1277.7	10.5353	14.186033333333334	14.511866666666668	11.68	8.5858	10.795	14.4412	14.6999	14.3945	0.43976097630438193	0.6350190201263439	0.5525804834055709	0.9822107948219194	1.0333069168288136
