cohort	stratum	method	geneset	family	contrast	n	n_low	n_high	effect	p	thesis_stat	thesis_match	sig_raw	sig_wrong	p_bonferroni
LUAD	krt_high	gsva	NHEJ_reactome	NHEJ	mw_median	257	129	128	0.16721508717083805	7.998140093123248e-06	-0.16721508717083805	False	False	True	0.043189956502865536
LUAD	krt_high	gsva	IFNg	IFN	spearman	257	257	257	-0.01809367438950575	0.7728313827633816	0.01809367438950575	True	False	False	1.0
LUAD	krt_high	gsva	IFNg	IFN	partial_immune	257	257	257	0.0572652788297104	0.3615005257205298	-0.0572652788297104	False	False	False	1.0
LUAD	krt_high	gsva	IFNg	IFN	partial_krt	257	257	257	-0.022955968771829528	0.7147037247219021	0.022955968771829528	True	False	False	1.0
LUAD	krt_high	gsva	IFNg	IFN	partial_mki67	257	257	257	0.018945112029176987	0.7629071106135725	-0.018945112029176987	False	False	False	1.0
LUAD	krt_high	gsva	IFNg	IFN	partial_immune_krt	257	257	257	0.04919664790145879	0.43408439570081503	-0.04919664790145879	False	False	False	1.0
LUAD	krt_high	gsva	IFNg	IFN	mw_q1q4	129	65	64	-0.09206344393912166	0.9830881026519023	-0.09206344393912166	False	False	False	1.0
LUAD	krt_high	gsva	IFNg	IFN	mw_t1t3	172	86	86	-0.14429779929171038	0.9450651247333445	-0.14429779929171038	False	False	False	1.0
LUAD	krt_high	gsva	IFNg	IFN	mw_d1d10	52	26	26	0.09339328726242356	0.6939682461606449	0.09339328726242356	True	False	False	1.0
LUAD	krt_high	gsva	IFNg	IFN	mw_p20	104	52	52	0.0470664950892425	0.4765391313065984	0.0470664950892425	True	False	False	1.0
LUAD	krt_high	gsva	IFNg	IFN	mw_median	257	129	128	-0.06093086599797142	0.7364878703217628	-0.06093086599797142	False	False	False	1.0
LUAD	krt_high	gsva	IFNa	IFN	spearman	257	257	257	-0.0030557907145674227	0.9611190376764945	0.0030557907145674227	True	False	False	1.0
LUAD	krt_high	gsva	IFNa	IFN	partial_immune	257	257	257	0.05173192720159178	0.4098189882388663	-0.05173192720159178	False	False	False	1.0
LUAD	krt_high	gsva	IFNa	IFN	partial_krt	257	257	257	-0.009957969071811996	0.8740220722690434	0.009957969071811996	True	False	False	1.0
LUAD	krt_high	gsva	IFNa	IFN	partial_mki67	257	257	257	0.03407013211639374	0.5873970096877268	-0.03407013211639374	False	False	False	1.0
LUAD	krt_high	gsva	IFNa	IFN	partial_immune_krt	257	257	257	0.04288384732487458	0.4953974422806805	-0.04288384732487458	False	False	False	1.0
LUAD	krt_high	gsva	IFNa	IFN	mw_q1q4	129	65	64	-0.05772851228907429	0.9680614467886733	-0.05772851228907429	False	False	False	1.0
LUAD	krt_high	gsva	IFNa	IFN	mw_t1t3	172	86	86	-0.10760575351683022	0.7443101046432719	-0.10760575351683022	False	False	False	1.0
LUAD	krt_high	gsva	IFNa	IFN	mw_d1d10	52	26	26	0.06431302436451693	0.8048570913372853	0.06431302436451693	True	False	False	1.0
LUAD	krt_high	gsva	IFNa	IFN	mw_p20	104	52	52	0.033402414938766584	0.6327660724589561	0.033402414938766584	True	False	False	1.0
LUAD	krt_high	gsva	IFNa	IFN	mw_median	257	129	128	-0.05741737181876061	0.9565000220381017	-0.05741737181876061	False	False	False	1.0
LUAD	krt_high	gsva	STING_reactome	STING	spearman	257	257	257	-0.06807538206221231	0.2769160734240086	0.06807538206221231	True	False	False	1.0
LUAD	krt_high	gsva	STING_reactome	STING	partial_immune	257	257	257	-0.04155661399051911	0.5080110124977207	0.04155661399051911	True	False	False	1.0
LUAD	krt_high	gsva	STING_reactome	STING	partial_krt	257	257	257	-0.07096125396636821	0.2579497219430083	0.07096125396636821	True	False	False	1.0
LUAD	krt_high	gsva	STING_reactome	STING	partial_mki67	257	257	257	-0.07996229614019042	0.20224608922028914	0.07996229614019042	True	False	False	1.0
LUAD	krt_high	gsva	STING_reactome	STING	partial_immune_krt	257	257	257	-0.04500341488311488	0.47431326665210594	0.04500341488311488	True	False	False	1.0
LUAD	krt_high	gsva	STING_reactome	STING	mw_q1q4	129	65	64	0.10215669205780734	0.570291568734925	0.10215669205780734	True	False	False	1.0
LUAD	krt_high	gsva	STING_reactome	STING	mw_t1t3	172	86	86	0.06186440973849369	0.4005481049015316	0.06186440973849369	True	False	False	1.0
LUAD	krt_high	gsva	STING_reactome	STING	mw_d1d10	52	26	26	0.22333341028358164	0.21670758103474252	0.22333341028358164	True	False	False	1.0
LUAD	krt_high	gsva	STING_reactome	STING	mw_p20	104	52	52	0.1028571597985538	0.3089462066993832	0.1028571597985538	True	False	False	1.0
LUAD	krt_high	gsva	STING_reactome	STING	mw_median	257	129	128	0.04202627190769097	0.5068279433614034	0.04202627190769097	True	False	False	1.0
LUAD	krt_high	gsva	STING_core	STING	spearman	257	257	257	0.10486929381013041	0.0934220546098106	-0.10486929381013041	False	False	False	1.0
LUAD	krt_high	gsva	STING_core	STING	partial_immune	257	257	257	0.15749592539776983	0.011623581907828702	-0.15749592539776983	False	False	True	1.0
LUAD	krt_high	gsva	STING_core	STING	partial_krt	257	257	257	0.10461811293301403	0.09486307614291575	-0.10461811293301403	False	False	False	1.0
LUAD	krt_high	gsva	STING_core	STING	partial_mki67	257	257	257	0.12980481410718453	0.037940026118258585	-0.12980481410718453	False	False	True	1.0
LUAD	krt_high	gsva	STING_core	STING	partial_immune_krt	257	257	257	0.1571146233017284	0.011997608984848676	-0.1571146233017284	False	False	True	1.0
LUAD	krt_high	gsva	STING_core	STING	mw_q1q4	129	65	64	-0.24296944674095683	0.01983944466064105	-0.24296944674095683	False	False	True	1.0
LUAD	krt_high	gsva	STING_core	STING	mw_t1t3	172	86	86	-0.17997425915215803	0.06457499782213327	-0.17997425915215803	False	False	False	1.0
LUAD	krt_high	gsva	STING_core	STING	mw_d1d10	52	26	26	-0.003795980454210243	0.8190516642751772	-0.003795980454210243	False	False	False	1.0
LUAD	krt_high	gsva	STING_core	STING	mw_p20	104	52	52	-0.13735337348336402	0.22782901573419057	-0.13735337348336402	False	False	False	1.0
LUAD	krt_high	gsva	STING_core	STING	mw_median	257	129	128	-0.14327588596353455	0.1363478259517774	-0.14327588596353455	False	False	False	1.0
LUAD	krt_high	gsva	APM	APM	spearman	257	257	257	-0.12786637233988826	0.04053289981527364	0.12786637233988826	True	True	False	1.0
LUAD	krt_high	gsva	APM	APM	partial_immune	257	257	257	-0.11355285966679754	0.0697045979935078	0.11355285966679754	True	False	False	1.0
LUAD	krt_high	gsva	APM	APM	partial_krt	257	257	257	-0.1375012263594947	0.027827354034677485	0.1375012263594947	True	True	False	1.0
LUAD	krt_high	gsva	APM	APM	partial_mki67	257	257	257	-0.10847246718286806	0.08324141951708917	0.10847246718286806	True	False	False	1.0
LUAD	krt_high	gsva	APM	APM	partial_immune_krt	257	257	257	-0.12640642276734226	0.043723895498527766	0.12640642276734226	True	True	False	1.0
LUAD	krt_high	gsva	APM	APM	mw_q1q4	129	65	64	0.18475687478903693	0.06866306506686684	0.18475687478903693	True	False	False	1.0
LUAD	krt_high	gsva	APM	APM	mw_t1t3	172	86	86	0.06395008943908316	0.09849537469608403	0.06395008943908316	True	False	False	1.0
LUAD	krt_high	gsva	APM	APM	mw_d1d10	52	26	26	0.26056612962004944	0.27618879920123596	0.26056612962004944	True	False	False	1.0
LUAD	krt_high	gsva	APM	APM	mw_p20	104	52	52	0.1987947043222153	0.0712188802708483	0.1987947043222153	True	False	False	1.0
LUAD	krt_high	gsva	APM	APM	mw_median	257	129	128	0.2054963416474695	0.03719075604837399	0.2054963416474695	True	True	False	1.0
LUAD	krt_high	gsva	APM_nonIFN	APM	spearman	257	257	257	-0.20749084058105502	0.0008180588077308387	0.20749084058105502	True	True	False	1.0
LUAD	krt_high	gsva	APM_nonIFN	APM	partial_immune	257	257	257	-0.19983650040341946	0.0013079993175266651	0.19983650040341946	True	True	False	1.0
LUAD	krt_high	gsva	APM_nonIFN	APM	partial_krt	257	257	257	-0.21114477418802965	0.0006733707132673635	0.21114477418802965	True	True	False	1.0
LUAD	krt_high	gsva	APM_nonIFN	APM	partial_mki67	257	257	257	-0.20032482633918103	0.0012719426377854344	0.20032482633918103	True	True	False	1.0
LUAD	krt_high	gsva	APM_nonIFN	APM	partial_immune_krt	257	257	257	-0.20397672711280646	0.0010538122292769814	0.20397672711280646	True	True	False	1.0
LUAD	krt_high	gsva	APM_nonIFN	APM	mw_q1q4	129	65	64	0.2863676320586422	0.0019849107320295033	0.2863676320586422	True	True	False	1.0
LUAD	krt_high	gsva	APM_nonIFN	APM	mw_t1t3	172	86	86	0.2656387782493087	0.003047346209426133	0.2656387782493087	True	True	False	1.0
LUAD	krt_high	gsva	APM_nonIFN	APM	mw_d1d10	52	26	26	0.2207540405050443	0.14068476129780427	0.2207540405050443	True	False	False	1.0
LUAD	krt_high	gsva	APM_nonIFN	APM	mw_p20	104	52	52	0.33747955423939446	0.004927076268143503	0.33747955423939446	True	True	False	1.0
LUAD	krt_high	gsva	APM_nonIFN	APM	mw_median	257	129	128	0.2357608486481318	0.0020426729329390205	0.2357608486481318	True	True	False	1.0
LUAD	all	aucell	NHEJ_KEGG	NHEJ	spearman	515	515	515	-0.12719037371194475	0.003838402476489813	-0.12719037371194475	False	False	True	1.0
LUAD	all	aucell	NHEJ_KEGG	NHEJ	partial_immune	515	515	515	-0.14844400341017686	0.0007355148055479565	-0.14844400341017686	False	False	True	1.0
LUAD	all	aucell	NHEJ_KEGG	NHEJ	partial_krt	515	515	515	-0.11874610158266047	0.007035744496527121	-0.11874610158266047	False	False	True	1.0
LUAD	all	aucell	NHEJ_KEGG	NHEJ	partial_mki67	515	515	515	-0.06827115618474407	0.12214083726490345	-0.06827115618474407	False	False	False	1.0
LUAD	all	aucell	NHEJ_KEGG	NHEJ	partial_immune_krt	515	515	515	-0.129834890838296	0.0032191115536399665	-0.129834890838296	False	False	True	1.0
LUAD	all	aucell	NHEJ_KEGG	NHEJ	mw_q1q4	258	129	129	0.014394961763382813	0.01698983019532062	-0.014394961763382813	False	False	True	1.0
LUAD	all	aucell	NHEJ_KEGG	NHEJ	mw_t1t3	344	172	172	0.013120407857249938	0.0031019126370746435	-0.013120407857249938	False	False	True	1.0
LUAD	all	aucell	NHEJ_KEGG	NHEJ	mw_d1d10	104	52	52	0.02104888289098815	0.0321821394014767	-0.02104888289098815	False	False	True	1.0
LUAD	all	aucell	NHEJ_KEGG	NHEJ	mw_p20	206	103	103	0.012970460338881398	0.05095144720948781	-0.012970460338881398	False	False	False	1.0
LUAD	all	aucell	NHEJ_KEGG	NHEJ	mw_median	515	258	257	0.007984705353126398	0.008286751163444833	-0.007984705353126398	False	False	True	1.0
LUAD	all	aucell	NHEJ_core	NHEJ	spearman	515	515	515	-0.12709549937519574	0.003865042787334294	-0.12709549937519574	False	False	True	1.0
LUAD	all	aucell	NHEJ_core	NHEJ	partial_immune	515	515	515	-0.1483581661107754	0.0007408096917179515	-0.1483581661107754	False	False	True	1.0
LUAD	all	aucell	NHEJ_core	NHEJ	partial_krt	515	515	515	-0.11863043870008665	0.007091773081085528	-0.11863043870008665	False	False	True	1.0
LUAD	all	aucell	NHEJ_core	NHEJ	partial_mki67	515	515	515	-0.06815813582649762	0.12276169753092238	-0.06815813582649762	False	False	False	1.0
LUAD	all	aucell	NHEJ_core	NHEJ	partial_immune_krt	515	515	515	-0.12972299642229934	0.0032458611411365604	-0.12972299642229934	False	False	True	1.0
LUAD	all	aucell	NHEJ_core	NHEJ	mw_q1q4	258	129	129	0.026733500417710943	0.017067055407854144	-0.026733500417710943	False	False	True	1.0
LUAD	all	aucell	NHEJ_core	NHEJ	mw_t1t3	344	172	172	0.02436647173489276	0.0031292961594614065	-0.02436647173489276	False	False	True	1.0
LUAD	all	aucell	NHEJ_core	NHEJ	mw_d1d10	104	52	52	0.03909078251183512	0.0321821394014767	-0.03909078251183512	False	False	True	1.0
LUAD	all	aucell	NHEJ_core	NHEJ	mw_p20	206	103	103	0.02408799777220824	0.051229433239218386	-0.02408799777220824	False	False	False	1.0
LUAD	all	aucell	NHEJ_core	NHEJ	mw_median	515	258	257	0.01482873851294908	0.008330305444507977	-0.01482873851294908	False	False	True	1.0
LUAD	all	aucell	NHEJ_reactome	NHEJ	spearman	515	515	515	-0.14279976790730156	0.0011563418765906074	-0.14279976790730156	False	False	True	1.0
LUAD	all	aucell	NHEJ_reactome	NHEJ	partial_immune	515	515	515	-0.16474641708852553	0.0001756879817025109	-0.16474641708852553	False	False	True	0.9487151011935588
LUAD	all	aucell	NHEJ_reactome	NHEJ	partial_krt	515	515	515	-0.13738100631322883	0.0017970361025562054	-0.13738100631322883	False	False	True	1.0
LUAD	all	aucell	NHEJ_reactome	NHEJ	partial_mki67	515	515	515	-0.08827948559634163	0.0454496773922997	-0.08827948559634163	False	False	True	1.0
LUAD	all	aucell	NHEJ_reactome	NHEJ	partial_immune_krt	515	515	515	-0.1491372199233199	0.0007024704883667632	-0.1491372199233199	False	False	True	1.0
LUAD	all	aucell	NHEJ_reactome	NHEJ	mw_q1q4	258	129	129	0.007125092424547959	0.0061158510832784296	-0.007125092424547959	False	False	True	1.0
LUAD	all	aucell	NHEJ_reactome	NHEJ	mw_t1t3	344	172	172	0.00630167372454124	0.0017169053610721764	-0.00630167372454124	False	False	True	1.0
LUAD	all	aucell	NHEJ_reactome	NHEJ	mw_d1d10	104	52	52	0.012578140754184314	0.011126093922326571	-0.012578140754184314	False	False	True	1.0
LUAD	all	aucell	NHEJ_reactome	NHEJ	mw_p20	206	103	103	0.005915171069436037	0.020848907180422004	-0.005915171069436037	False	False	True	1.0
LUAD	all	aucell	NHEJ_reactome	NHEJ	mw_median	515	258	257	0.0034785238959467585	0.004128593373163516	-0.0034785238959467585	False	False	True	1.0
LUAD	all	aucell	IFNg	IFN	spearman	515	515	515	0.006916258122015122	0.8755795208603296	-0.006916258122015122	False	False	False	1.0
LUAD	all	aucell	IFNg	IFN	partial_immune	515	515	515	0.08181388390470194	0.06381913882566995	-0.08181388390470194	False	False	False	1.0
LUAD	all	aucell	IFNg	IFN	partial_krt	515	515	515	0.002191774954358643	0.9604650096094907	-0.002191774954358643	False	False	False	1.0
LUAD	all	aucell	IFNg	IFN	partial_mki67	515	515	515	0.016496594738401725	0.7090602499320917	-0.016496594738401725	False	False	False	1.0
LUAD	all	aucell	IFNg	IFN	partial_immune_krt	515	515	515	0.03190351854908377	0.4708973898900695	-0.03190351854908377	False	False	False	1.0
LUAD	all	aucell	IFNg	IFN	mw_q1q4	258	129	129	-0.0008942495126705446	0.6427411812811774	-0.0008942495126705446	False	False	False	1.0
LUAD	all	aucell	IFNg	IFN	mw_t1t3	344	172	172	-0.004194688109161765	0.5651388146095407	-0.004194688109161765	False	False	False	1.0
LUAD	all	aucell	IFNg	IFN	mw_d1d10	104	52	52	0.004405458089668621	0.4372213894310213	0.004405458089668621	True	False	False	1.0
LUAD	all	aucell	IFNg	IFN	mw_p20	206	103	103	0.0006627680311890732	0.4322013205365651	0.0006627680311890732	True	False	False	1.0
LUAD	all	aucell	IFNg	IFN	mw_median	515	258	257	-0.002913011695906423	0.7873447860161983	-0.002913011695906423	False	False	False	1.0
LUAD	all	aucell	IFNa	IFN	spearman	515	515	515	0.04105282753946876	0.352492704369192	-0.04105282753946876	False	False	False	1.0
LUAD	all	aucell	IFNa	IFN	partial_immune	515	515	515	0.10536293166600126	0.016867569549401246	-0.10536293166600126	False	False	True	1.0
LUAD	all	aucell	IFNa	IFN	partial_krt	515	515	515	0.03472247469011257	0.43214097362196946	-0.03472247469011257	False	False	False	1.0
LUAD	all	aucell	IFNa	IFN	partial_mki67	515	515	515	0.045346284991199914	0.3048461934781587	-0.045346284991199914	False	False	False	1.0
LUAD	all	aucell	IFNa	IFN	partial_immune_krt	515	515	515	0.0661519926617795	0.13457701534181163	-0.0661519926617795	False	False	False	1.0
LUAD	all	aucell	IFNa	IFN	mw_q1q4	258	129	129	-0.0034772985705003034	0.9773701447978862	-0.0034772985705003034	False	False	False	1.0
LUAD	all	aucell	IFNa	IFN	mw_t1t3	344	172	172	-0.005444383528265109	0.18248042382033636	-0.005444383528265109	False	False	False	1.0
LUAD	all	aucell	IFNa	IFN	mw_d1d10	104	52	52	0.007479999187784275	0.950752944680535	0.007479999187784275	True	False	False	1.0
LUAD	all	aucell	IFNa	IFN	mw_p20	206	103	103	0.002995045484080569	0.7434693428004885	0.002995045484080569	True	False	False	1.0
LUAD	all	aucell	IFNa	IFN	mw_median	515	258	257	-0.005203256985055235	0.23541308178564568	-0.005203256985055235	False	False	False	1.0
LUAD	all	aucell	STING_reactome	STING	spearman	515	515	515	0.11078334426607168	0.011879183999514755	-0.11078334426607168	False	False	True	1.0
LUAD	all	aucell	STING_reactome	STING	partial_immune	515	515	515	0.13043013090277092	0.0030513097304579197	-0.13043013090277092	False	False	True	1.0
LUAD	all	aucell	STING_reactome	STING	partial_krt	515	515	515	0.13888522576981133	0.0015973522294803401	-0.13888522576981133	False	False	True	1.0
LUAD	all	aucell	STING_reactome	STING	partial_mki67	515	515	515	0.09083024707669746	0.03954146359746298	-0.09083024707669746	False	False	True	1.0
LUAD	all	aucell	STING_reactome	STING	partial_immune_krt	515	515	515	0.14874464914462568	0.0007259333410951347	-0.14874464914462568	False	False	True	1.0
LUAD	all	aucell	STING_reactome	STING	mw_q1q4	258	129	129	-0.003234095339358506	0.0411920174338994	-0.003234095339358506	False	False	True	1.0
LUAD	all	aucell	STING_reactome	STING	mw_t1t3	344	172	172	-0.002791068580542261	0.039441119788132535	-0.002791068580542261	False	False	True	1.0
LUAD	all	aucell	STING_reactome	STING	mw_d1d10	104	52	52	-0.003322700691121748	0.07852307068970708	-0.003322700691121748	False	False	False	1.0
LUAD	all	aucell	STING_reactome	STING	mw_p20	206	103	103	-0.003322700691121748	0.03211404842873507	-0.003322700691121748	False	False	True	1.0
LUAD	all	aucell	STING_reactome	STING	mw_median	515	258	257	-0.0024144958355484664	0.03334217162571609	-0.0024144958355484664	False	False	True	1.0
LUAD	all	aucell	STING_core	STING	spearman	515	515	515	0.047014582976370026	0.28690892503395454	-0.047014582976370026	False	False	False	1.0
LUAD	all	aucell	STING_core	STING	partial_immune	515	515	515	0.06824100405182727	0.12230623361919325	-0.06824100405182727	False	False	False	1.0
LUAD	all	aucell	STING_core	STING	partial_krt	515	515	515	0.055437104309277924	0.20956909363203832	-0.055437104309277924	False	False	False	1.0
LUAD	all	aucell	STING_core	STING	partial_mki67	515	515	515	0.0625253344310104	0.1569273970694555	-0.0625253344310104	False	False	False	1.0
LUAD	all	aucell	STING_core	STING	partial_immune_krt	515	515	515	0.06518617422367928	0.14037356117269192	-0.06518617422367928	False	False	False	1.0
LUAD	all	aucell	STING_core	STING	mw_q1q4	258	129	129	0.0	0.5497794445566437	0.0	False	False	False	1.0
LUAD	all	aucell	STING_core	STING	mw_t1t3	344	172	172	0.0	0.19950529378459136	0.0	False	False	False	1.0
LUAD	all	aucell	STING_core	STING	mw_d1d10	104	52	52	0.0	0.877192538483289	0.0	False	False	False	1.0
LUAD	all	aucell	STING_core	STING	mw_p20	206	103	103	0.0	0.14295248881919398	0.0	False	False	False	1.0
LUAD	all	aucell	STING_core	STING	mw_median	515	258	257	0.0	0.46533692965179707	0.0	False	False	False	1.0
LUAD	all	aucell	APM	APM	spearman	515	515	515	-0.05929843171028741	0.17907511579540966	0.05929843171028741	True	False	False	1.0
LUAD	all	aucell	APM	APM	partial_immune	515	515	515	-0.02395005164559284	0.5879969621448219	0.02395005164559284	True	False	False	1.0
LUAD	all	aucell	APM	APM	partial_krt	515	515	515	-0.06608995522244943	0.13456213803263314	0.06608995522244943	True	False	False	1.0
LUAD	all	aucell	APM	APM	partial_mki67	515	515	515	-0.05195832767917035	0.23963355368991487	0.05195832767917035	True	False	False	1.0
LUAD	all	aucell	APM	APM	partial_immune_krt	515	515	515	-0.06524737451021898	0.140000664547219	0.06524737451021898	True	False	False	1.0
LUAD	all	aucell	APM	APM	mw_q1q4	258	129	129	0.009746588693957059	0.07991288702605387	0.009746588693957059	True	False	False	1.0
LUAD	all	aucell	APM	APM	mw_t1t3	344	172	172	0.0030650456550734284	0.37597453606040365	0.0030650456550734284	True	False	False	1.0
LUAD	all	aucell	APM	APM	mw_d1d10	104	52	52	0.01797989124858934	0.24060971441339563	0.01797989124858934	True	False	False	1.0
LUAD	all	aucell	APM	APM	mw_p20	206	103	103	0.017082179132040687	0.0539368849646941	0.017082179132040687	True	False	False	1.0
LUAD	all	aucell	APM	APM	mw_median	515	258	257	0.0040653534420847515	0.3265795230782671	0.0040653534420847515	True	False	False	1.0
LUAD	all	aucell	APM_nonIFN	APM	spearman	515	515	515	-0.16640185273555286	0.0001485008209030514	0.16640185273555286	True	True	False	0.8019044328764776
LUAD	all	aucell	APM_nonIFN	APM	partial_immune	515	515	515	-0.1559420624142168	0.0003873207354175086	0.1559420624142168	True	True	False	1.0
LUAD	all	aucell	APM_nonIFN	APM	partial_krt	515	515	515	-0.1488094836773548	0.0007133600646372191	0.1488094836773548	True	True	False	1.0
LUAD	all	aucell	APM_nonIFN	APM	partial_mki67	515	515	515	-0.16002326473788722	0.0002698501586356581	0.16002326473788722	True	True	False	1.0
LUAD	all	aucell	APM_nonIFN	APM	partial_immune_krt	515	515	515	-0.1589504019541275	0.00030107967815300266	0.1589504019541275	True	True	False	1.0
LUAD	all	aucell	APM_nonIFN	APM	mw_q1q4	258	129	129	0.016569200779727122	0.0002448603631026871	0.016569200779727122	True	True	False	1.0
LUAD	all	aucell	APM_nonIFN	APM	mw_t1t3	344	172	172	0.013096978557504801	0.0003311796719942991	0.013096978557504801	True	True	False	1.0
LUAD	all	aucell	APM_nonIFN	APM	mw_d1d10	104	52	52	0.012853313840156089	0.022880300883275573	0.012853313840156089	True	True	False	1.0
LUAD	all	aucell	APM_nonIFN	APM	mw_p20	206	103	103	0.014498050682261288	0.000815638226119186	0.014498050682261288	True	True	False	1.0
LUAD	all	aucell	APM_nonIFN	APM	mw_median	515	258	257	0.010660331384015453	0.00023259149313913295	0.010660331384015453	True	True	False	1.0
LUAD	immune_low	aucell	NHEJ_KEGG	NHEJ	spearman	258	258	258	-0.2318455399568138	0.0001718047749555337	-0.2318455399568138	False	False	True	0.927745784759882
LUAD	immune_low	aucell	NHEJ_KEGG	NHEJ	partial_immune	258	258	258	-0.20972118811154428	0.000715939404495614	-0.20972118811154428	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_KEGG	NHEJ	partial_krt	258	258	258	-0.22359457646234823	0.0003028290644522832	-0.22359457646234823	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_KEGG	NHEJ	partial_mki67	258	258	258	-0.1684628584269402	0.006792025962206182	-0.1684628584269402	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_KEGG	NHEJ	partial_immune_krt	258	258	258	-0.20017457114321693	0.0012829387267281416	-0.20017457114321693	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_KEGG	NHEJ	mw_q1q4	130	65	65	0.01878092667566353	0.003301944746673641	-0.01878092667566353	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_KEGG	NHEJ	mw_t1t3	172	86	86	0.017019043334832812	0.0010612239353917034	-0.017019043334832812	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_KEGG	NHEJ	mw_d1d10	52	26	26	0.05741115609536661	0.00024313117842475894	-0.05741115609536661	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_KEGG	NHEJ	mw_p20	104	52	52	0.031207827260458856	0.002584164893616109	-0.031207827260458856	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_KEGG	NHEJ	mw_median	258	129	129	0.009146798620482816	0.0057384301196479045	-0.009146798620482816	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_core	NHEJ	spearman	258	258	258	-0.23170628384308986	0.00017340412730288587	-0.23170628384308986	False	False	True	0.9363822874355837
LUAD	immune_low	aucell	NHEJ_core	NHEJ	partial_immune	258	258	258	-0.20957501745867155	0.0007222534623627306	-0.20957501745867155	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_core	NHEJ	partial_krt	258	258	258	-0.22342948788270295	0.0003060426462052265	-0.22342948788270295	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_core	NHEJ	partial_mki67	258	258	258	-0.1682836361720315	0.006852032607358417	-0.1682836361720315	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_core	NHEJ	partial_immune_krt	258	258	258	-0.20000124399397926	0.0012957315958770802	-0.20000124399397926	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_core	NHEJ	mw_q1q4	130	65	65	0.03487886382623229	0.003301944746673641	-0.03487886382623229	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_core	NHEJ	mw_t1t3	172	86	86	0.03160679476468953	0.0010670104796299976	-0.03160679476468953	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_core	NHEJ	mw_d1d10	52	26	26	0.10662071846282373	0.00024313117842475894	-0.10662071846282373	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_core	NHEJ	mw_p20	104	52	52	0.05795739348370926	0.002584164893616109	-0.05795739348370926	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_core	NHEJ	mw_median	258	129	129	0.016986911723753828	0.005797404397213955	-0.016986911723753828	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_reactome	NHEJ	spearman	258	258	258	-0.25104670193920003	4.5360492178236954e-05	-0.25104670193920003	False	False	True	0.24494665776247956
LUAD	immune_low	aucell	NHEJ_reactome	NHEJ	partial_immune	258	258	258	-0.2260576618929274	0.00025846493065417604	-0.2260576618929274	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_reactome	NHEJ	partial_krt	258	258	258	-0.24540320487046557	7.011315579757471e-05	-0.24540320487046557	False	False	True	0.37861104130690343
LUAD	immune_low	aucell	NHEJ_reactome	NHEJ	partial_mki67	258	258	258	-0.1911654581074556	0.002083158397253292	-0.1911654581074556	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_reactome	NHEJ	partial_immune_krt	258	258	258	-0.21899421317711873	0.00041602888902491226	-0.21899421317711873	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_reactome	NHEJ	mw_q1q4	130	65	65	0.00956173959803723	0.0014952398636507616	-0.00956173959803723	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_reactome	NHEJ	mw_t1t3	172	86	86	0.008200578073536323	0.0005268847300220108	-0.008200578073536323	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_reactome	NHEJ	mw_d1d10	52	26	26	0.02856758755125361	5.4506452225137786e-05	-0.02856758755125361	False	False	True	0.29433484201574406
LUAD	immune_low	aucell	NHEJ_reactome	NHEJ	mw_p20	104	52	52	0.015350877192982462	0.0009690520956247609	-0.015350877192982462	False	False	True	1.0
LUAD	immune_low	aucell	NHEJ_reactome	NHEJ	mw_median	258	129	129	0.006469718357195668	0.0014168655969566816	-0.006469718357195668	False	False	True	1.0
LUAD	immune_low	aucell	IFNg	IFN	spearman	258	258	258	0.18203324146952282	0.003343617652718869	-0.18203324146952282	False	False	True	1.0
LUAD	immune_low	aucell	IFNg	IFN	partial_immune	258	258	258	0.10523141343582926	0.09228967480498737	-0.10523141343582926	False	False	False	1.0
LUAD	immune_low	aucell	IFNg	IFN	partial_krt	258	258	258	0.16964696467223916	0.006407228158734355	-0.16964696467223916	False	False	True	1.0
LUAD	immune_low	aucell	IFNg	IFN	partial_mki67	258	258	258	0.183812877173377	0.003100226498869271	-0.183812877173377	False	False	True	1.0
LUAD	immune_low	aucell	IFNg	IFN	partial_immune_krt	258	258	258	0.08339922791895682	0.18346034032709108	-0.08339922791895682	False	False	False	1.0
