cohort	stratum	method	contrast	nhej_set	ifn_set	sting_set	apm_set	n	n_match	n_sig_match	n_sig_wrong	top_p_matches	top_family	top_geneset	top_p	signed_logp	qualifies	nhej_effect	nhej_p	nhej_match	ifn_effect	ifn_p	ifn_match	sting_effect	sting_p	sting_match	apm_effect	apm_p	apm_match
LUAD	immune_high	zmean	spearman	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	257	3	1	1	True	APM	APM_nonIFN	4.571604105814053e-06	3.518598124333034	False	-0.1792591202258166	0.003937529580072	False	-0.0079588399732703	0.8989641787004556	True	-0.0662160922611814	0.2902783891299662	True	-0.2814836965906156	4.571604105814053e-06	True
LUAD	immune_high	zmean	partial_krt	NHEJ_KEGG	IFNg	STING_reactome	APM	257	3	1	1	True	APM	APM	0.0036089364685908	2.0223168629773984	False	-0.1226931002301131	0.0498910010924111	False	-0.0530647966916931	0.3978442423979531	True	-0.0611148013541207	0.3300753110736869	True	-0.1812815450907954	0.0036089364685908	True
LUAD	immune_high	zmean	partial_krt	NHEJ_KEGG	IFNa	STING_reactome	APM	257	3	1	1	True	APM	APM	0.0036089364685908	1.8617682498495949	False	-0.1226931002301131	0.0498910010924111	False	-0.0351329771719668	0.5757867815334159	True	-0.0611148013541207	0.3300753110736869	True	-0.1812815450907954	0.0036089364685908	True
LUAD	immune_high	ssgsea	mw_q1q4	NHEJ_core	IFNg	STING_reactome	APM_nonIFN	129	3	1	1	True	APM	APM_nonIFN	0.0022521339645652	1.601269064314382	False	0.0142569623883496	0.0322782118265609	False	0.0056861042431409	0.6940746364157131	True	0.010810449017225	0.5171779596989333	True	0.0353818445216616	0.0022521339645652	True
LUAD	immune_high	gsva	partial_krt	NHEJ_KEGG	IFNg	STING_reactome	APM	257	3	1	1	True	APM	APM	0.0012860205989429	1.3572087821020091	False	-0.1706663503133894	0.0061925061894687	False	-0.0474389868888623	0.4498081742725752	True	-0.0453222271192163	0.4703080352104982	True	-0.2001326711637228	0.0012860205989429	True
LUAD	immune_high	zmean	partial_krt	NHEJ_reactome	IFNg	STING_reactome	APM	257	3	1	1	True	APM	APM	0.0036089364685908	1.2772477171219383	False	-0.1630206495867306	0.0089733182856046	False	-0.0530647966916931	0.3978442423979531	True	-0.0611148013541207	0.3300753110736869	True	-0.1812815450907954	0.0036089364685908	True
LUAD	immune_high	gsva	partial_krt	NHEJ_KEGG	IFNa	STING_reactome	APM	257	3	1	1	True	APM	APM	0.0012860205989429	1.2098779436155391	False	-0.1706663503133894	0.0061925061894687	False	-0.0301185723970173	0.6314779377544608	True	-0.0453222271192163	0.4703080352104982	True	-0.2001326711637228	0.0012860205989429	True
LUAD	immune_high	zmean	partial_krt	NHEJ_reactome	IFNa	STING_reactome	APM	257	3	1	1	True	APM	APM	0.0036089364685908	1.1166991039941343	False	-0.1630206495867306	0.0089733182856046	False	-0.0351329771719668	0.5757867815334159	True	-0.0611148013541207	0.3300753110736869	True	-0.1812815450907954	0.0036089364685908	True
LUAD	immune_high	ssgsea	spearman	NHEJ_core	IFNg	STING_reactome	APM_nonIFN	257	3	1	1	True	APM	APM_nonIFN	0.0050784877079601	1.098923215914258	False	-0.1250604662934345	0.0451806336922325	False	-0.0093140625908542	0.8818762721512792	True	-0.0156108637670772	0.8033171500089181	True	-0.1742945658012038	0.0050784877079601	True
LUAD	all	zmean	mw_d1d10	NHEJ_core	IFNg	STING_reactome	APM_nonIFN	104	3	1	1	True	APM	APM_nonIFN	0.0008427469659273	0.9135118887647846	False	0.2689776466630211	0.0018657003205413	False	0.0644914212419651	0.2937449491711874	True	0.0047438481833444	0.9197343186902618	True	0.396259820456831	0.0008427469659273	True
LUAD	all	zmean	mw_d1d10	NHEJ_KEGG	IFNg	STING_reactome	APM_nonIFN	104	3	1	1	True	APM	APM_nonIFN	0.0008427469659273	0.8943557585750668	False	0.268710623683168	0.0017851953870778	False	0.0644914212419651	0.2937449491711874	True	0.0047438481833444	0.9197343186902618	True	0.396259820456831	0.0008427469659273	True
LUAD	immune_high	gsva	partial_krt	NHEJ_reactome	IFNg	STING_reactome	APM	257	3	1	1	True	APM	APM	0.0012860205989429	0.8437187703038131	False	-0.1932188626419399	0.0018983506596762	False	-0.0474389868888623	0.4498081742725752	True	-0.0453222271192163	0.4703080352104982	True	-0.2001326711637228	0.0012860205989429	True
LUAD	immune_high	gsva	partial_krt	NHEJ_reactome	IFNa	STING_reactome	APM	257	3	1	1	True	APM	APM	0.0012860205989429	0.6963879318173429	False	-0.1932188626419399	0.0018983506596762	False	-0.0301185723970173	0.6314779377544608	True	-0.0453222271192163	0.4703080352104982	True	-0.2001326711637228	0.0012860205989429	True
LUAD	krt_high	zmean	partial_mki67	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	257	3	1	1	True	APM	APM_nonIFN	0.0010230342419783	0.6588018269706488	False	-0.1971777382977017	0.0015213016706218	False	-0.0019692562473118	0.9749872774069794	True	-0.0605467207228361	0.3345988133110452	True	-0.2040912510618274	0.0010230342419783	True
LUAD	krt_high	zmean	partial_mki67	NHEJ_KEGG	IFNg	STING_reactome	APM_nonIFN	257	3	1	1	True	APM	APM_nonIFN	0.0010230342419783	0.6523563348927839	False	-0.1974404340887144	0.0014988903035131	False	-0.0019692562473118	0.9749872774069794	True	-0.0605467207228361	0.3345988133110452	True	-0.2040912510618274	0.0010230342419783	True
NSCLC	immune_low	zmean	partial_immune_krt	NHEJ_KEGG	IFNg	STING_core	APM_nonIFN	508	3	1	1	False	NHEJ	NHEJ_KEGG	0.0042166140579549	0.5463788859562609	False	-0.1270071222420484	0.0042166140579549	False	-0.037517510164434	0.3997068841250636	True	-0.123307812300249	0.0054780950919557	True	-0.0268162510612202	0.5472852852529309	True
LUAD	immune_high	zmean	mw_q1q4	NHEJ_KEGG	IFNg	STING_reactome	APM	129	3	1	1	False	NHEJ	NHEJ_KEGG	0.0239012945582657	0.3774899056601399	False	0.1541016649329223	0.0239012945582657	False	0.0185813432025206	0.7612566942029149	True	0.0941601776977261	0.273427033459714	True	0.2278081516173329	0.0481458593940666	True
LUSC	immune_low	aucell	spearman	NHEJ_reactome	IFNa	STING_core	APM	251	3	1	1	False	NHEJ	NHEJ_reactome	0.0078554316416921	0.2242009306845467	False	-0.1674350870978576	0.0078554316416921	False	-0.0593121074984324	0.3493688541800326	True	-0.1362423623000446	0.0309447765358915	True	-0.0496418513692668	0.4336082999287081	True
LUAD	all	zmean	mw_d1d10	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	104	3	1	1	False	NHEJ	NHEJ_reactome	0.0003365562815886	0.1697277033890363	False	0.1919176540323349	0.0003365562815886	False	0.0644914212419651	0.2937449491711874	True	0.0047438481833444	0.9197343186902618	True	0.396259820456831	0.0008427469659273	True
LUSC	immune_low	aucell	spearman	NHEJ_reactome	IFNg	STING_core	APM	251	3	1	1	False	NHEJ	NHEJ_reactome	0.0078554316416921	0.1427760973581098	False	-0.1674350870978576	0.0078554316416921	False	-0.0509675776769445	0.4214140576764471	True	-0.1362423623000446	0.0309447765358915	True	-0.0496418513692668	0.4336082999287081	True
LUAD	krt_high	zmean	partial_mki67	NHEJ_core	IFNg	STING_reactome	APM_nonIFN	257	3	1	1	False	NHEJ	NHEJ_core	0.0004049536069058	0.0839917563442225	False	-0.2194259402793778	0.0004049536069058	False	-0.0019692562473118	0.9749872774069794	True	-0.0605467207228361	0.3345988133110452	True	-0.2040912510618274	0.0010230342419783	True
LUAD	immune_high	ssgsea	mw_q1q4	NHEJ_KEGG	IFNg	STING_reactome	APM_nonIFN	129	3	1	1	False	NHEJ	NHEJ_KEGG	0.0009677260717614	0.0781120386298628	False	0.0238644256798097	0.0009677260717614	False	0.0056861042431409	0.6940746364157131	True	0.010810449017225	0.5171779596989333	True	0.0353818445216616	0.0022521339645652	True
LUAD	immune_high	ssgsea	partial_krt	NHEJ_KEGG	IFNg	STING_reactome	APM_nonIFN	257	3	1	1	False	NHEJ	NHEJ_KEGG	0.0008017642670799	0.0741498839392424	False	-0.2082293594127671	0.0008017642670799	False	-0.0473196783838936	0.4509500655654231	True	-0.003059359085241	0.9611501610868132	True	-0.1967383920704952	0.0015594703261889	True
LUSC	immune_low	aucell	partial_immune	NHEJ_reactome	IFNa	STING_core	APM	251	3	1	1	False	NHEJ	NHEJ_reactome	0.0073832124636409	0.0486474323966949	False	-0.1690636517303323	0.0073832124636409	False	-0.0540917182069199	0.3944346796173388	True	-0.1344577535302991	0.0335892802046286	True	-0.0430314717950753	0.4982211321493986	True
LUSC	krt_high	aucell	mw_p20	NHEJ_reactome	IFNa	STING_core	APM_nonIFN	100	3	1	1	False	NHEJ	NHEJ_reactome	0.004860413064809	0.0404539720897468	False	0.0042683336694225	0.004860413064809	False	0.002672697368421	0.7174076711831379	True	0.0250974658869395	0.0068280533424395	True	0.0062743664717348	0.9039747211325871	True
LUSC	immune_low	aucell	spearman	NHEJ_reactome	IFNa	STING_core	APM_nonIFN	251	3	1	1	False	NHEJ	NHEJ_reactome	0.0078554316416921	0.0305310404451207	False	-0.1674350870978576	0.0078554316416921	False	-0.0593121074984324	0.3493688541800326	True	-0.1362423623000446	0.0309447765358915	True	-0.0263961848526192	0.6772787926131508	True
LUAD	immune_high	ssgsea	partial_krt	NHEJ_KEGG	IFNa	STING_reactome	APM_nonIFN	257	3	1	1	False	NHEJ	NHEJ_KEGG	0.0008017642670799	-0.0048075236227718	False	-0.2082293594127671	0.0008017642670799	False	-0.0383932413193522	0.54086124307039	True	-0.003059359085241	0.9611501610868132	True	-0.1967383920704952	0.0015594703261889	True
LUSC	immune_low	aucell	partial_immune	NHEJ_reactome	IFNg	STING_core	APM	251	3	1	1	False	NHEJ	NHEJ_reactome	0.0073832124636409	-0.0384962146607668	False	-0.1690636517303323	0.0073832124636409	False	-0.0446608351601295	0.4820795835836987	True	-0.1344577535302991	0.0335892802046286	True	-0.0430314717950753	0.4982211321493986	True
LUAD	krt_high	gsva	mw_p20	NHEJ_core	IFNg	STING_reactome	APM_nonIFN	104	3	1	1	False	NHEJ	NHEJ_core	0.0006499328949935	-0.0477022025437694	False	0.3775393534658638	0.0006499328949935	False	0.0470664950892425	0.4765391313065984	True	0.1028571597985538	0.3089462066993832	True	0.3374795542393944	0.0049270762681435	True
LUSC	immune_low	aucell	spearman	NHEJ_reactome	IFNg	STING_core	APM_nonIFN	251	3	1	1	False	NHEJ	NHEJ_reactome	0.0078554316416921	-0.0508937928813161	False	-0.1674350870978576	0.0078554316416921	False	-0.0509675776769445	0.4214140576764471	True	-0.1362423623000446	0.0309447765358915	True	-0.0263961848526192	0.6772787926131508	True
LUSC	immune_low	aucell	partial_immune	NHEJ_reactome	IFNa	STING_core	APM_nonIFN	251	3	1	1	False	NHEJ	NHEJ_reactome	0.0073832124636409	-0.1620618192649397	False	-0.1690636517303323	0.0073832124636409	False	-0.0540917182069199	0.3944346796173388	True	-0.1344577535302991	0.0335892802046286	True	-0.015335631136921	0.8093407284474984	True
LUAD	krt_high	gsva	mw_p20	NHEJ_core	IFNa	STING_reactome	APM_nonIFN	104	3	1	1	False	NHEJ	NHEJ_core	0.0006499328949935	-0.1708468189321306	False	0.3775393534658638	0.0006499328949935	False	0.0334024149387665	0.6327660724589561	True	0.1028571597985538	0.3089462066993832	True	0.3374795542393944	0.0049270762681435	True
LUAD	krt_high	gsva	mw_p20	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	104	3	1	1	False	NHEJ	NHEJ_reactome	0.0004751503105189	-0.1837397035538099	False	0.216396973374356	0.0004751503105189	False	0.0470664950892425	0.4765391313065984	True	0.1028571597985538	0.3089462066993832	True	0.3374795542393944	0.0049270762681435	True
LUAD	krt_high	zmean	mw_p20	NHEJ_core	IFNg	STING_reactome	APM_nonIFN	104	3	1	1	False	NHEJ	NHEJ_core	0.0006049709806053	-0.2055302195649329	False	0.2776831212308653	0.0006049709806053	False	0.115624530281917	0.2907659523151036	True	0.0166062832404762	0.4220345349131272	True	0.3483766977894398	0.0079135840806205	True
LUSC	immune_low	aucell	partial_immune	NHEJ_reactome	IFNg	STING_core	APM_nonIFN	251	3	1	1	False	NHEJ	NHEJ_reactome	0.0073832124636409	-0.2492054663224015	False	-0.1690636517303323	0.0073832124636409	False	-0.0446608351601295	0.4820795835836987	True	-0.1344577535302991	0.0335892802046286	True	-0.015335631136921	0.8093407284474984	True
LUAD	immune_high	ssgsea	spearman	NHEJ_KEGG	IFNg	STING_reactome	APM_nonIFN	257	3	1	1	False	NHEJ	NHEJ_KEGG	0.0018147619569793	-0.2972094354837393	False	-0.1936557978449021	0.0018147619569793	False	-0.0093140625908542	0.8818762721512792	True	-0.0156108637670772	0.8033171500089181	True	-0.1742945658012038	0.0050784877079601	True
LUAD	krt_high	gsva	mw_p20	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	104	3	1	1	False	NHEJ	NHEJ_reactome	0.0004751503105189	-0.3068843199421711	False	0.216396973374356	0.0004751503105189	False	0.0334024149387665	0.6327660724589561	True	0.1028571597985538	0.3089462066993832	True	0.3374795542393944	0.0049270762681435	True
LUAD	krt_high	zmean	mw_p20	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	104	3	1	1	False	NHEJ	NHEJ_reactome	0.0004637089911334	-0.3210192455988503	False	0.2001107158686279	0.0004637089911334	False	0.115624530281917	0.2907659523151036	True	0.0166062832404762	0.4220345349131272	True	0.3483766977894398	0.0079135840806205	True
LUSC	immune_low	aucell	spearman	NHEJ_core	IFNa	STING_core	APM	251	3	1	1	False	NHEJ	NHEJ_core	0.0022296180226553	-0.3227386567906927	False	-0.1921643897056617	0.0022296180226553	False	-0.0593121074984324	0.3493688541800326	True	-0.1362423623000446	0.0309447765358915	True	-0.0496418513692668	0.4336082999287081	True
LUSC	immune_low	aucell	spearman	NHEJ_KEGG	IFNa	STING_core	APM	251	3	1	1	False	NHEJ	NHEJ_KEGG	0.0022267032413556	-0.3233067817260138	False	-0.192188564197742	0.0022267032413556	False	-0.0593121074984324	0.3493688541800326	True	-0.1362423623000446	0.0309447765358915	True	-0.0496418513692668	0.4336082999287081	True
LUAD	krt_high	zmean	mw_p20	NHEJ_KEGG	IFNg	STING_reactome	APM_nonIFN	104	3	1	1	False	NHEJ	NHEJ_KEGG	0.0004525251334769	-0.3316220572257533	False	0.2698131666631972	0.0004525251334769	False	0.115624530281917	0.2907659523151036	True	0.0166062832404762	0.4220345349131272	True	0.3483766977894398	0.0079135840806205	True
LUAD	krt_high	gsva	mw_p20	NHEJ_KEGG	IFNg	STING_reactome	APM_nonIFN	104	3	1	1	False	NHEJ	NHEJ_KEGG	0.0003282687908423	-0.34434112550962	False	0.2619504244396967	0.0003282687908423	False	0.0470664950892425	0.4765391313065984	True	0.1028571597985538	0.3089462066993832	True	0.3374795542393944	0.0049270762681435	True
LUSC	krt_high	aucell	mw_p20	NHEJ_core	IFNa	STING_core	APM_nonIFN	100	3	1	1	False	NHEJ	NHEJ_core	0.0018329493324563	-0.3830687474046316	False	0.0337649679754942	0.0018329493324563	False	0.002672697368421	0.7174076711831379	True	0.0250974658869395	0.0068280533424395	True	0.0062743664717348	0.9039747211325871	True
LUSC	krt_high	aucell	mw_p20	NHEJ_KEGG	IFNa	STING_core	APM_nonIFN	100	3	1	1	False	NHEJ	NHEJ_KEGG	0.0018116959299745	-0.3881338988158783	False	0.0181811366021892	0.0018116959299745	False	0.002672697368421	0.7174076711831379	True	0.0250974658869395	0.0068280533424395	True	0.0062743664717348	0.9039747211325871	True
LUSC	immune_low	aucell	spearman	NHEJ_core	IFNg	STING_core	APM	251	3	1	1	False	NHEJ	NHEJ_core	0.0022296180226553	-0.4041634901171296	False	-0.1921643897056617	0.0022296180226553	False	-0.0509675776769445	0.4214140576764471	True	-0.1362423623000446	0.0309447765358915	True	-0.0496418513692668	0.4336082999287081	True
LUSC	immune_low	aucell	spearman	NHEJ_KEGG	IFNg	STING_core	APM	251	3	1	1	False	NHEJ	NHEJ_KEGG	0.0022267032413556	-0.4047316150524507	False	-0.192188564197742	0.0022267032413556	False	-0.0509675776769445	0.4214140576764471	True	-0.1362423623000446	0.0309447765358915	True	-0.0496418513692668	0.4336082999287081	True
LUAD	krt_high	zmean	mw_p20	NHEJ_core	IFNa	STING_reactome	APM_nonIFN	104	3	1	1	False	NHEJ	NHEJ_core	0.0006049709806053	-0.4560793768197442	False	0.2776831212308653	0.0006049709806053	False	0.0822234430857067	0.5177173363191547	True	0.0166062832404762	0.4220345349131272	True	0.3483766977894398	0.0079135840806205	True
LUAD	krt_high	gsva	mw_p20	NHEJ_KEGG	IFNa	STING_reactome	APM_nonIFN	104	3	1	1	False	NHEJ	NHEJ_KEGG	0.0003282687908423	-0.4674857418979812	False	0.2619504244396967	0.0003282687908423	False	0.0334024149387665	0.6327660724589561	True	0.1028571597985538	0.3089462066993832	True	0.3374795542393944	0.0049270762681435	True
NSCLC	immune_low	zmean	partial_immune_krt	NHEJ_core	IFNg	STING_core	APM_nonIFN	508	3	1	1	False	NHEJ	NHEJ_core	0.0003937734129415	-0.4833385765769066	False	-0.1569703172633529	0.0003937734129415	False	-0.037517510164434	0.3997068841250636	True	-0.123307812300249	0.0054780950919557	True	-0.0268162510612202	0.5472852852529309	True
LUAD	immune_high	ssgsea	mw_q1q4	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	129	3	1	1	False	NHEJ	NHEJ_reactome	0.0002544413581106	-0.5020526980105728	False	0.0271769989884499	0.0002544413581106	False	0.0056861042431409	0.6940746364157131	True	0.010810449017225	0.5171779596989333	True	0.0353818445216616	0.0022521339645652	True
LUAD	immune_high	zmean	mw_q1q4	NHEJ_reactome	IFNg	STING_reactome	APM	129	3	1	1	False	NHEJ	NHEJ_reactome	0.0030705518055115	-0.5137150894019509	False	0.1705571936462625	0.0030705518055115	False	0.0185813432025206	0.7612566942029149	True	0.0941601776977261	0.273427033459714	True	0.2278081516173329	0.0481458593940666	True
LUSC	immune_low	aucell	partial_immune	NHEJ_core	IFNa	STING_core	APM	251	3	1	1	False	NHEJ	NHEJ_core	0.0020108353977009	-0.5162214120000519	False	-0.1944485342216896	0.0020108353977009	False	-0.0540917182069199	0.3944346796173388	True	-0.1344577535302991	0.0335892802046286	True	-0.0430314717950753	0.4982211321493986	True
LUSC	immune_low	aucell	spearman	NHEJ_core	IFNa	STING_core	APM_nonIFN	251	3	1	1	False	NHEJ	NHEJ_core	0.0022296180226553	-0.5164085470301186	False	-0.1921643897056617	0.0022296180226553	False	-0.0593121074984324	0.3493688541800326	True	-0.1362423623000446	0.0309447765358915	True	-0.0263961848526192	0.6772787926131508	True
LUSC	immune_low	aucell	partial_immune	NHEJ_KEGG	IFNa	STING_core	APM	251	3	1	1	False	NHEJ	NHEJ_KEGG	0.0020087328159402	-0.5166757591792381	False	-0.1944677280537366	0.0020087328159402	False	-0.0540917182069199	0.3944346796173388	True	-0.1344577535302991	0.0335892802046286	True	-0.0430314717950753	0.4982211321493986	True
LUSC	immune_low	aucell	spearman	NHEJ_KEGG	IFNa	STING_core	APM_nonIFN	251	3	1	1	False	NHEJ	NHEJ_KEGG	0.0022267032413556	-0.5169766719654397	False	-0.192188564197742	0.0022267032413556	False	-0.0593121074984324	0.3493688541800326	True	-0.1362423623000446	0.0309447765358915	True	-0.0263961848526192	0.6772787926131508	True
LUAD	krt_high	zmean	mw_p20	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	104	3	1	1	False	NHEJ	NHEJ_reactome	0.0004637089911334	-0.5715684028536616	False	0.2001107158686279	0.0004637089911334	False	0.0822234430857067	0.5177173363191547	True	0.0166062832404762	0.4220345349131272	True	0.3483766977894398	0.0079135840806205	True
LUAD	krt_high	zmean	mw_p20	NHEJ_KEGG	IFNa	STING_reactome	APM_nonIFN	104	3	1	1	False	NHEJ	NHEJ_KEGG	0.0004525251334769	-0.5821712144805646	False	0.2698131666631972	0.0004525251334769	False	0.0822234430857067	0.5177173363191547	True	0.0166062832404762	0.4220345349131272	True	0.3483766977894398	0.0079135840806205	True
LUSC	immune_low	aucell	spearman	NHEJ_core	IFNg	STING_core	APM_nonIFN	251	3	1	1	False	NHEJ	NHEJ_core	0.0022296180226553	-0.5978333803565555	False	-0.1921643897056617	0.0022296180226553	False	-0.0509675776769445	0.4214140576764471	True	-0.1362423623000446	0.0309447765358915	True	-0.0263961848526192	0.6772787926131508	True
LUSC	immune_low	aucell	spearman	NHEJ_KEGG	IFNg	STING_core	APM_nonIFN	251	3	1	1	False	NHEJ	NHEJ_KEGG	0.0022267032413556	-0.5984015052918766	False	-0.192188564197742	0.0022267032413556	False	-0.0509675776769445	0.4214140576764471	True	-0.1362423623000446	0.0309447765358915	True	-0.0263961848526192	0.6772787926131508	True
LUSC	immune_low	aucell	partial_immune	NHEJ_core	IFNg	STING_core	APM	251	3	1	1	False	NHEJ	NHEJ_core	0.0020108353977009	-0.6033650590575135	False	-0.1944485342216896	0.0020108353977009	False	-0.0446608351601295	0.4820795835836987	True	-0.1344577535302991	0.0335892802046286	True	-0.0430314717950753	0.4982211321493986	True
LUSC	immune_low	aucell	partial_immune	NHEJ_KEGG	IFNg	STING_core	APM	251	3	1	1	False	NHEJ	NHEJ_KEGG	0.0020087328159402	-0.6038194062366997	False	-0.1944677280537366	0.0020087328159402	False	-0.0446608351601295	0.4820795835836987	True	-0.1344577535302991	0.0335892802046286	True	-0.0430314717950753	0.4982211321493986	True
LUAD	immune_high	ssgsea	partial_krt	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	257	3	1	1	False	NHEJ	NHEJ_reactome	0.0001610001320549	-0.6230705805821564	False	-0.2337105008294879	0.0001610001320549	False	-0.0473196783838936	0.4509500655654231	True	-0.003059359085241	0.9611501610868132	True	-0.1967383920704952	0.0015594703261889	True
LUAD	immune_high	ssgsea	partial_krt	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	257	3	1	1	False	NHEJ	NHEJ_reactome	0.0001610001320549	-0.7020279881441707	False	-0.2337105008294879	0.0001610001320549	False	-0.0383932413193522	0.54086124307039	True	-0.003059359085241	0.9611501610868132	True	-0.1967383920704952	0.0015594703261889	True
