gene	matched	display	category	contrast	label	e1	e2	mean_lfc	welch_t	welch_p	max_cpm	call	welch_fdr_in_panel
NLRC5	NLRC5	NLRC5	apm	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	-0.5870557455663543	-0.01272961411718887	-0.2998926798417716	-1.4199373890799214	0.32244322991597346	9.163377873076907	FLAT	0.5688973087512534
NLRC5	NLRC5	NLRC5	apm	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	-0.30953451139993327	-0.3062505926771868	-0.30789255203856003	-2.141019876119082	0.16562816835350044	9.163377873076907	DOWN	0.5026331055957827
TAP1	TAP1	TAP1	apm	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	-0.21924028259708273	-0.5840246934438591	-0.4016324880204709	-2.9139021339452125	0.15042811471051082	183.36172107996418	FLAT	0.35270974210419653
TAP1	TAP1	TAP1	apm	mirin_vs_WT	mirin vs scrambled	0.30597012701163084	0.12711445362180562	0.21654229031671823	1.6570362149258875	0.31882411573642483	183.36172107996418	FLAT	0.44030122087310386
TAP1	TAP1	TAP1	apm	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	-0.5499274088518105	-0.5273058006055544	-0.5386166047286824	-2.8994131801346112	0.10208106446398786	183.36172107996418	DOWN	0.3974853343154356
TAP1	TAP1	TAP1	apm	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	-0.33068712625472774	0.05671889283830467	-0.13698411670821153	-0.924245319946666	0.4916231990793399	183.36172107996418	FLAT	0.7099271971834161
TAP2	TAP2	TAP2	apm	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	0.2943933403713004	-0.04209331236354874	0.12615001400387582	0.8153778025728061	0.5626762257966926	96.8699946582416	FLAT	0.6709379500843501
TAP2	TAP2	TAP2	apm	mirin_vs_WT	mirin vs scrambled	0.5530569873620736	0.07049083899513686	0.31177391317860526	1.7610508259613693	0.2522381727792202	96.8699946582416	FLAT	0.39942516214265666
TAP2	TAP2	TAP2	apm	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	0.03111373539510076	0.07423006255167675	0.05267189897338875	0.22546090182994089	0.842876981422948	96.8699946582416	FLAT	0.9255859969118179
TAP2	TAP2	TAP2	apm	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	-0.2632796049761996	0.11632337491522549	-0.07347811503048707	-0.4170341856893392	0.7477633994857487	96.8699946582416	FLAT	0.8258519410087997
TAPBP	TAPBP	TAPBP	apm	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	-0.13046930762614295	0.0816621039736809	-0.024403601826231025	-0.32511195401935944	0.7761360503902451	116.34217263853002	FLAT	0.8480926071889493
TAPBP	TAPBP	TAPBP	apm	mirin_vs_WT	mirin vs scrambled	0.053594059060285915	-0.08633772565896969	-0.016371833299341887	-0.12487422134836153	0.9166729473772561	116.34217263853002	FLAT	0.9254871103328066
TAPBP	TAPBP	TAPBP	apm	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	-0.15282122376738094	0.1514990803031644	-0.000661071732108276	-0.005832294340436652	0.9960354485509231	116.34217263853002	FLAT	0.996035448550923
TAPBP	TAPBP	TAPBP	apm	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	-0.022351916141237993	0.06983697632948349	0.02374253009412275	0.20582447617577418	0.8607443915100962	116.34217263853002	FLAT	0.903781611085601
PSMB8	PSMB8	PSMB8	apm	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	-0.08843152911808705	-0.11421513296128794	-0.10132333103968749	-1.0553464921116975	0.4052811906096567	47.9930096147894	FLAT	0.5455708335129994
PSMB8	PSMB8	PSMB8	apm	mirin_vs_WT	mirin vs scrambled	-0.008546936593721632	-0.08045549661144324	-0.04450121660258244	-0.5345787006234993	0.6615866659898879	47.9930096147894	FLAT	0.7010198750748635
PSMB8	PSMB8	PSMB8	apm	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	-0.49950961785981196	-0.41370777960357596	-0.45660869873169396	-3.2993654094275593	0.10090915539890076	47.9930096147894	DOWN	0.3974853343154356
PSMB8	PSMB8	PSMB8	apm	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	-0.4110780887417249	-0.29949264664228803	-0.35528536769200647	-2.6926319357397377	0.15328741903608747	47.9930096147894	DOWN	0.5026331055957827
PSMB9	PSMB9	PSMB9	apm	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	-0.1663360991415468	-0.6880359006376997	-0.42718599988962325	-2.2405126653513556	0.18402820168139708	45.48962586991751	FLAT	0.3715954072412826
PSMB9	PSMB9	PSMB9	apm	mirin_vs_WT	mirin vs scrambled	0.40220500994766173	0.05247423459881073	0.22733962227323623	1.3787316099945897	0.39818908569951866	45.48962586991751	FLAT	0.47870651205101067
PSMB9	PSMB9	PSMB9	apm	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	-0.5122329709401043	-0.46660321624858714	-0.48941809359434574	-1.9624604767256852	0.1908268272369454	45.48962586991751	DOWN	0.477071353413401
PSMB9	PSMB9	PSMB9	apm	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	-0.34589687179855755	0.22143268438911257	-0.06223209370472249	-0.2953981469486775	0.8035193701138984	45.48962586991751	FLAT	0.8609136108363197
PSMB10	PSMB10	PSMB10	apm	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	-0.3471575168864156	-0.5528128033567956	-0.4499851601216056	-3.249254239402163	0.16961536834689703	28.145053096130727	DOWN	0.3634615036004936
PSMB10	PSMB10	PSMB10	apm	mirin_vs_WT	mirin vs scrambled	0.11579184555191002	-0.34089699595157175	-0.11255257519983086	-0.6860143529908092	0.5709533568371993	28.145053096130727	FLAT	0.6244802340406866
PSMB10	PSMB10	PSMB10	apm	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	-1.089305779805648	-0.9687419277231455	-1.0290238537643968	-4.340673994452051	0.06046497635552886	28.145053096130727	DOWN	0.3974853343154356
PSMB10	PSMB10	PSMB10	apm	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	-0.7421482629192324	-0.4159291243663499	-0.5790386936427911	-2.9298257903378944	0.19906498453676055	28.145053096130727	DOWN	0.5039113120373413
ERAP1	ERAP1	ERAP1	apm	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	-0.03413385917689293	0.14666124018546345	0.05626369050428526	0.847649025534011	0.5058060812918799	33.708140033104335	FLAT	0.6248192768899692
ERAP1	ERAP1	ERAP1	apm	mirin_vs_WT	mirin vs scrambled	0.24023989233127985	0.07442346564112068	0.15733167898620026	1.311535807744462	0.3917598874392686	33.708140033104335	FLAT	0.47870651205101067
ERAP1	ERAP1	ERAP1	apm	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	-0.38756107386733074	-0.36642571751300945	-0.3769933956901701	-9.59788209730879	0.016061917577478584	33.708140033104335	DOWN	0.2769551647595862
ERAP1	ERAP1	ERAP1	apm	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	-0.3534272146904378	-0.5130869576984729	-0.43325708619445535	-7.001238644670375	0.05611271335082507	33.708140033104335	DOWN	0.49888733740176944
ERAP2	ERAP2	ERAP2	apm	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	-0.1152118370108084	-0.40446527254894327	-0.25983855477987583	-2.2675485692962494	0.22787422095436155	3.9378343183472486	FLAT	0.40242394692823896
ERAP2	ERAP2	ERAP2	apm	mirin_vs_WT	mirin vs scrambled	0.41247191624588186	0.6646711902471436	0.5385715532465127	3.249071898685896	0.17208555561590322	3.9378343183472486	UP	0.3764371529097883
ERAP2	ERAP2	ERAP2	apm	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	-0.043180749938634744	-0.007522247624223599	-0.02535149878142917	-0.3935122199460787	0.7367747442808406	3.9378343183472486	FLAT	0.8803589483688928
ERAP2	ERAP2	ERAP2	apm	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	0.07203108707217365	0.39694302492471967	0.23448705599844666	1.9324476832665223	0.23801122128772728	3.9378343183472486	FLAT	0.5039113120373413
CALR	CALR	CALR	apm	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	0.08277011643064291	0.01679401934904945	0.04978206788984618	1.0767400324114587	0.45892579741438994	2951.987922643586	FLAT	0.5876488869330603
CALR	CALR	CALR	apm	mirin_vs_WT	mirin vs scrambled	-0.08122208303783651	-0.337939762392951	-0.20958092271539375	-2.209755866420922	0.1955609519045901	2951.987922643586	FLAT	0.39044998936039416
CALR	CALR	CALR	apm	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	-0.21441103960461483	-0.07755458440010266	-0.14598281200235874	-1.199865930462791	0.4040818210929238	2951.987922643586	FLAT	0.6527475571501077
CALR	CALR	CALR	apm	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	-0.29718115603525774	-0.0943486037491521	-0.19576487989220492	-1.7209264083195261	0.3311987559200253	2951.987922643586	FLAT	0.5795978228600442
CANX	CANX	CANX	apm	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	-0.10657681925691698	-0.22233268056168853	-0.16445474990930276	-3.6961274457654185	0.1198246748650351	1221.9508312429937	FLAT	0.3226048938674022
CANX	CANX	CANX	apm	mirin_vs_WT	mirin vs scrambled	-0.1534021678843036	-0.360205479466142	-0.2568038236752228	-3.443079876100542	0.0909986980783433	1221.9508312429937	FLAT	0.36283771579932966
CANX	CANX	CANX	apm	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	-0.5022096719543914	-0.4366722216680792	-0.46944094681123527	-5.537015749315148	0.051828528942427156	1221.9508312429937	DOWN	0.3974853343154356
CANX	CANX	CANX	apm	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	-0.3956328526974744	-0.21433954110639064	-0.3049861969019325	-4.018861036935589	0.13752420791394931	1221.9508312429937	FLAT	0.49888733740176944
PDIA3	PDIA3	PDIA3	apm	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	0.05300598995921035	-0.019399441805747486	0.016803274076731434	0.3458786804296895	0.7834760275936008	723.1489075855555	FLAT	0.8480926071889493
PDIA3	PDIA3	PDIA3	apm	mirin_vs_WT	mirin vs scrambled	-0.026170366624345576	-0.2452074256469352	-0.1356888961356404	-1.7361079096543466	0.23353452059340218	723.1489075855555	FLAT	0.394651178456967
PDIA3	PDIA3	PDIA3	apm	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	-0.17777827356518827	-0.07075891390169353	-0.1242685937334409	-1.116002922102374	0.41832759465604924	723.1489075855555	FLAT	0.6555880214758981
PDIA3	PDIA3	PDIA3	apm	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	-0.23078426352439863	-0.051359472095946046	-0.14107186781017234	-1.3910226495264046	0.3928216744819648	723.1489075855555	FLAT	0.6444730596969735
PSME1	PSME1	PSME1	apm	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	-0.29203475961043424	-0.6380634651281021	-0.46504911236926816	-3.7992870353461776	0.06323683907783403	87.28220223164242	DOWN	0.3226048938674022
PSME1	PSME1	PSME1	apm	mirin_vs_WT	mirin vs scrambled	0.0949525835998477	-0.16860235168324156	-0.036824884041696926	-0.37235304264941155	0.7573258736884123	87.28220223164242	FLAT	0.7720312304590611
PSME1	PSME1	PSME1	apm	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	-0.3493935897637419	-0.3668670889863108	-0.35813033937502636	-2.9769890537873525	0.09795454117188779	87.28220223164242	DOWN	0.3974853343154356
PSME1	PSME1	PSME1	apm	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	-0.05735883015330767	0.27119637614179126	0.1069187729942418	0.9202648069796473	0.45470367010758606	87.28220223164242	FLAT	0.694705901210904
PSME2	PSME2	PSME2	apm	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	0.1855355486078336	-0.3513292410874582	-0.0828968462398123	-0.4365637106711968	0.705154982581676	65.2072514718062	FLAT	0.7880189962851697
PSME2	PSME2	PSME2	apm	mirin_vs_WT	mirin vs scrambled	0.3088887155742963	-0.06599349052337367	0.12144761252546132	0.8531110250737864	0.5168412926311006	65.2072514718062	FLAT	0.571245639223848
PSME2	PSME2	PSME2	apm	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	-0.23564804604320067	-0.39001977401674015	-0.3128339100299704	-2.220067429622534	0.21768906620028367	65.2072514718062	FLAT	0.5038966455271275
PSME2	PSME2	PSME2	apm	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	-0.4211835946510343	-0.03869053292928193	-0.2299370637901581	-1.5546463189610127	0.3210657406776717	65.2072514718062	FLAT	0.5755481007277523
LIG4	LIG4	LIG4	nhej	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	0.34021869542428407	-0.10962532393178748	0.1152966857462483	0.7249009732161422	0.5438766885186298	6.865967529425971	FLAT	0.6564028999362774
LIG4	LIG4	LIG4	nhej	mirin_vs_WT	mirin vs scrambled	0.29761171595684566	0.11496043347230334	0.2062860747145745	1.7824763871234426	0.31187996681490165	6.865967529425971	FLAT	0.4366319535408623
LIG4	LIG4	LIG4	nhej	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	0.059677442521237634	-0.09586342840684514	-0.018092992942803754	-0.15193851040112116	0.9007607349105786	6.865967529425971	FLAT	0.9481991014274391
LIG4	LIG4	LIG4	nhej	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	-0.28054125290304643	0.013761895524942336	-0.13338967868905205	-1.14043235253855	0.4320376487573104	6.865967529425971	FLAT	0.6873326230229938
XRCC5	XRCC5	Ku80/XRCC5	nhej	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	0.4884453658660002	0.317077162903562	0.4027612643847811	6.111371244981328	0.06370770695753632	263.4415040114956	UP	0.3226048938674022
XRCC5	XRCC5	Ku80/XRCC5	nhej	mirin_vs_WT	mirin vs scrambled	0.10932448678377771	0.0922889414441217	0.1008067141139497	3.44511709393026	0.09223653539451462	263.4415040114956	FLAT	0.36283771579932966
XRCC5	XRCC5	Ku80/XRCC5	nhej	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	0.1456714401057999	0.27319048428591053	0.20943096219585522	2.2862479289923563	0.23515176791265954	263.4415040114956	FLAT	0.5038966455271275
XRCC5	XRCC5	Ku80/XRCC5	nhej	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	-0.34277392576020027	-0.0438866786176515	-0.19333030218892588	-1.8001881128135764	0.2288825869269976	263.4415040114956	FLAT	0.5039113120373413
XRCC6	XRCC6	Ku70/XRCC6	nhej	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	0.3946791232172968	0.08741951266487291	0.24104931794108486	2.137244009398368	0.1991373875510365	309.31533874277056	FLAT	0.38017137623379693
XRCC6	XRCC6	Ku70/XRCC6	nhej	mirin_vs_WT	mirin vs scrambled	0.19598205941059366	0.02200239983270258	0.10899222962164812	1.1020495922187024	0.4654245858528477	309.31533874277056	FLAT	0.5313594477969289
XRCC6	XRCC6	Ku70/XRCC6	nhej	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	0.3315795360101097	0.37223496405127143	0.35190725003069057	2.285099831393945	0.15402298348368718	309.31533874277056	UP	0.43732796926554096
XRCC6	XRCC6	Ku70/XRCC6	nhej	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	-0.06309958720718711	0.2848154513863985	0.1108579320896057	0.8470504080245377	0.5159622015620576	309.31533874277056	FLAT	0.7321085292434601
PRKDC	PRKDC	DNA-PKcs/PRKDC	nhej	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	0.30216377314430964	0.6068195972200421	0.45449168518217586	2.50822806122667	0.23279706356705002	701.0573259654644	UP	0.40242394692823896
PRKDC	PRKDC	DNA-PKcs/PRKDC	nhej	mirin_vs_WT	mirin vs scrambled	0.2625718094834877	-0.0015211731378492743	0.1305253181728192	1.2023871904523593	0.4235033632305336	701.0573259654644	FLAT	0.4996387993169217
PRKDC	PRKDC	DNA-PKcs/PRKDC	nhej	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	0.22408072731454887	0.31240272399804425	0.26824172565629656	3.5321762858863677	0.1309972226730868	701.0573259654644	FLAT	0.4168093448689126
PRKDC	PRKDC	DNA-PKcs/PRKDC	nhej	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	-0.07808304582976078	-0.29441687322199783	-0.1862499595258793	-0.9662211704051358	0.478548453721781	701.0573259654644	FLAT	0.7077125019829156
NHEJ1	NHEJ1	XLF/NHEJ1	nhej	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	0.3869122495678665	0.30313220308401423	0.3450222263259404	3.156981936352187	0.11786416430902151	12.578589314392843	UP	0.3226048938674022
NHEJ1	NHEJ1	XLF/NHEJ1	nhej	mirin_vs_WT	mirin vs scrambled	0.24030681396408227	0.13760572344140476	0.1889562687027435	1.7998004395956029	0.2636362917657676	12.578589314392843	FLAT	0.39942516214265666
NHEJ1	NHEJ1	XLF/NHEJ1	nhej	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	0.32724314073733574	0.23951544071853226	0.283379290727934	2.6157172503472097	0.1563666963917866	12.578589314392843	FLAT	0.43732796926554096
NHEJ1	NHEJ1	XLF/NHEJ1	nhej	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	-0.05966910883053078	-0.06361676236548197	-0.061642935598006376	-0.8308267380924975	0.4935684323275179	12.578589314392843	FLAT	0.7099271971834161
DCLRE1C	DCLRE1C	Artemis/DCLRE1C	nhej	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	-0.4931811842229856	-0.0015326371739297073	-0.24735691069845767	-1.4230294710099645	0.2907003411325691	5.654326200703742	FLAT	0.4352532796053312
DCLRE1C	DCLRE1C	Artemis/DCLRE1C	nhej	mirin_vs_WT	mirin vs scrambled	0.07733248964848993	0.4164501818297457	0.2468913357391178	1.8793450319070257	0.2662834414284378	5.654326200703742	FLAT	0.39942516214265666
DCLRE1C	DCLRE1C	Artemis/DCLRE1C	nhej	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	-0.12861573579544938	0.33678509446174587	0.10408467933314824	0.6316101081238951	0.5928840221991808	5.654326200703742	FLAT	0.7981131068065895
DCLRE1C	DCLRE1C	Artemis/DCLRE1C	nhej	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	0.36456544842753624	0.3383177316356756	0.3514415900316059	2.1294677964297124	0.16857324497299336	5.654326200703742	UP	0.5026331055957827
PAXX		PAXX	nhej	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled							ABSENT	
PAXX		PAXX	nhej	mirin_vs_WT	mirin vs scrambled							ABSENT	
PAXX		PAXX	nhej	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled							ABSENT	
PAXX		PAXX	nhej	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO							ABSENT	
APLF	APLF	APLF	nhej	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	0.3496232154004977	-0.006041034916736854	0.1717910902418804	1.0816902978426413	0.4704442873401461	0.9994033561963507	LOW	
APLF	APLF	APLF	nhej	mirin_vs_WT	mirin vs scrambled	0.9259801413901655	0.5391799750969788	0.7325800582435722	4.534732979011237	0.12051362402745121	0.9994033561963507	LOW	
APLF	APLF	APLF	nhej	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	0.7249385222460941	0.6845456595785488	0.7047420909123214	3.3725677281266933	0.07979576506448888	0.9994033561963507	LOW	
APLF	APLF	APLF	nhej	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	0.37531530684559644	0.6905866944952858	0.5329510006704411	3.8394037139742423	0.1540037614494313	0.9994033561963507	LOW	
POLL	POLL	POLL	nhej	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	-0.4133547186909574	0.024934482832018823	-0.1942101179294693	-1.1858563402113784	0.39400007733652775	5.2504457577963315	FLAT	0.5372728327316287
POLL	POLL	POLL	nhej	mirin_vs_WT	mirin vs scrambled	0.028208081492175463	0.4234793584804817	0.22584371998632857	1.452302319024836	0.34956795296605236	5.2504457577963315	FLAT	0.4646156336890569
POLL	POLL	POLL	nhej	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	-0.19305928727144783	0.04187307548978625	-0.07559310589083079	-0.5039676566916543	0.6977026479042124	5.2504457577963315	FLAT	0.8633503678170961
POLL	POLL	POLL	nhej	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	0.22029543141950958	0.016938592657767426	0.1186170120386385	1.522124736323463	0.3234032185041656	5.2504457577963315	FLAT	0.5755481007277523
POLM	POLM	POLM	nhej	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	-0.41811661043317105	-0.10556110400578733	-0.2618388572194792	-2.0707128090093128	0.25818664683821874	4.038804429074101	FLAT	0.4235874674689526
POLM	POLM	POLM	nhej	mirin_vs_WT	mirin vs scrambled	-0.010639370515446611	0.19019378332264614	0.08977720640359976	1.2079016290364268	0.3822843996571913	4.038804429074101	FLAT	0.47870651205101067
POLM	POLM	POLM	nhej	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	-0.46098785309291057	0.026367675538991886	-0.21731008877695934	-1.0257340278122935	0.48475277177407133	4.038804429074101	FLAT	0.706931125503854
POLM	POLM	POLM	nhej	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	-0.04287124265973952	0.13192877954477922	0.04452876844251985	0.18415391996858127	0.8744290068098277	4.038804429074101	FLAT	0.9090598585646724
XRCC1	XRCC1	XRCC1	alt_nhej	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	0.158492464292312	0.3758834212390667	0.26718794276568936	2.6378601135622284	0.22836619518085588	49.77028713857827	FLAT	0.40242394692823896
XRCC1	XRCC1	XRCC1	alt_nhej	mirin_vs_WT	mirin vs scrambled	0.21304414436723995	0.1637389587325142	0.18839155154987708	5.6650804737136164	0.09360708056560152	49.77028713857827	FLAT	0.36283771579932966
XRCC1	XRCC1	XRCC1	alt_nhej	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	0.226800137837877	0.5568126563421183	0.39180639708999765	2.487727444817103	0.24236300539648734	49.77028713857827	FLAT	0.5089623113326234
XRCC1	XRCC1	XRCC1	alt_nhej	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	0.068307673545565	0.1809292351030516	0.12461845432430829	0.666628602463882	0.583734541412084	49.77028713857827	FLAT	0.7857964980547285
LIG3	LIG3	LIG3	alt_nhej	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	-0.13086278279777064	0.08544957786387641	-0.022706602466947112	-0.23695708650037126	0.8507473400217982	17.917676376820026	FLAT	0.9023077848716041
LIG3	LIG3	LIG3	alt_nhej	mirin_vs_WT	mirin vs scrambled	0.1534359381592445	0.06410189456225535	0.10876891636074992	1.8306791611917725	0.2999334110459497	17.917676376820026	FLAT	0.42558119134898276
LIG3	LIG3	LIG3	alt_nhej	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	-0.1700838517729628	0.11537927018813576	-0.027352290792413525	-0.2101486746034036	0.8675896920838622	17.917676376820026	FLAT	0.9295603843755667
LIG3	LIG3	LIG3	alt_nhej	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	-0.039221068975192175	0.02992969232425935	-0.004645688325466413	-0.028938379492545113	0.9797501604401839	17.917676376820026	FLAT	0.9891708350598011
PARP1	PARP1	PARP1	alt_nhej	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	0.26722267386020526	0.2004204004903425	0.23382153717527387	4.296327234870181	0.10816823969066572	503.09964950924297	FLAT	0.3226048938674022
PARP1	PARP1	PARP1	alt_nhej	mirin_vs_WT	mirin vs scrambled	0.3341838461771349	0.12419589436044376	0.22918987026878934	3.086357289694981	0.09110247308159412	503.09964950924297	FLAT	0.36283771579932966
PARP1	PARP1	PARP1	alt_nhej	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	0.1498664761405788	0.2963755134852111	0.22312099481289493	1.655221273220151	0.29726552850006227	503.09964950924297	FLAT	0.5475943946053778
PARP1	PARP1	PARP1	alt_nhej	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	-0.11735619771962646	0.09595511299486859	-0.01070054236237894	-0.08498250261728427	0.9456051564939723	503.09964950924297	FLAT	0.9639664216686125
RAD50	RAD50	RAD50	alt_nhej	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	-0.1085992194744021	-0.08107731376806271	-0.0948382666212324	-2.5797373644126447	0.154520458445648	150.54643509373713	FLAT	0.35270974210419653
RAD50	RAD50	RAD50	alt_nhej	mirin_vs_WT	mirin vs scrambled	0.3252807013312333	0.2951999202529647	0.310240310792099	16.80798659257889	0.03235879576333584	150.54643509373713	UP	0.36283771579932966
RAD50	RAD50	RAD50	alt_nhej	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	-0.08509077395539766	0.003762112002961615	-0.04066433097621802	-0.6236662555468625	0.6324352179359793	150.54643509373713	FLAT	0.8118439112380519
RAD50	RAD50	RAD50	alt_nhej	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	0.02350844551900444	0.08483942577102432	0.05417393564501438	0.770677676566675	0.5443556774764388	150.54643509373713	FLAT	0.752070343881922
NBN	NBN	NBN	alt_nhej	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	0.20083514966916738	0.06400856331064109	0.13242185648990423	1.9117957043795313	0.3067499303885191	33.724016982768745	FLAT	0.4352532796053312
NBN	NBN	NBN	alt_nhej	mirin_vs_WT	mirin vs scrambled	0.2238100351361334	0.09276648655619812	0.15828826084616576	2.2820816293371555	0.2617678276241838	33.724016982768745	FLAT	0.39942516214265666
NBN	NBN	NBN	alt_nhej	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	0.02667632064421621	0.053020329906759756	0.039848325275487984	0.37010784714655465	0.7477495416892924	33.724016982768745	FLAT	0.8803589483688928
NBN	NBN	NBN	alt_nhej	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	-0.17415882902495117	-0.010988233403881331	-0.09257353121441625	-1.1229627019327044	0.46313726747393597	33.724016982768745	FLAT	0.694705901210904
POLQ	POLQ	POLQ	alt_nhej	XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	-0.23246686447200382	0.31480903667171933	0.04117108609985776	0.18866909755474515	0.877246208294333	25.199289150961494	FLAT	0.9119886323851977
POLQ	POLQ	POLQ	alt_nhej	mirin_vs_WT	mirin vs scrambled	0.244425743305821	0.16908152528641285	0.20675363429611693	1.692333691842966	0.2545476030199006	25.199289150961494	FLAT	0.39942516214265666
POLQ	POLQ	POLQ	alt_nhej	XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	0.048342567400991854	0.3184413032049269	0.18339193530295939	1.9195628301486583	0.19537207806453566	25.199289150961494	FLAT	0.477071353413401
POLQ	POLQ	POLQ	alt_nhej	mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	0.2808094318729957	0.0036322665332075843	0.14222084920310163	0.6479769011582902	0.6173292273647769	25.199289150961494	FLAT	0.7953393316568615
