contrast	label	term	es	nes	nom_p	n_set_in_rank	mean_stat	lead_genes	n_lead	fdr
mirin_vs_WT	mirin vs scrambled	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.3549638738244274	-1.7930176441641656	0.000999000999000999	144	-0.015363903351885385	COL6A3,PLOD3,NT5E,COL3A1,LOXL1,ITGB1,EMP3,CALD1,COL1A1,THBS2,OXTR,SDC1,COL5A1,PPIB,PLOD1,MYL9,TGFB1,DKK1,TNC,CXCL8,FBLN5,LRP1,IL32,VEGFA,IGFBP3	44	0.004995004995004995
mirin_vs_WT	mirin vs scrambled	HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.2807169378071613	-1.458958085172436	0.000999000999000999	159	0.0085541741538258	MREG,SH3BP5,TFF1,PRSS23,SLC22A5,DHCR7,P2RY2,RAB17,CELSR1,TBC1D30,MYC,PDLIM3,NBL1,FOS,CHPT1,ESRP2,SLC7A5,SFN,OLFM1,TMPRSS3,TPD52L1,FKBP4,SLC39A6,CLIC3,SYT12	39	0.004995004995004995
mirin_vs_WT	mirin vs scrambled	HALLMARK_ESTROGEN_RESPONSE_LATE	-0.33353275955802125	-1.666320153585437	0.001998001998001998	146	-0.014798772903341135	DLG5,TNNC1,TFF1,PRSS23,SLC29A1,SLC22A5,DHCR7,PDLIM3,ATP2B4,NBL1,FOS,CHPT1,ZFP36,SLC7A5,BTG3,SFN,OLFM1,PKP3,TMPRSS3,TPD52L1,FKBP4,TSPAN13,SORD,CLIC3,DUSP2	41	0.00666000666000666
mirin_vs_WT	mirin vs scrambled	HALLMARK_FATTY_ACID_METABOLISM	-0.17998322415676032	-0.882177479187391	0.06693306693306693	122	0.034647499334078055	PPARA,RDH11,UROS,IDH1,HMGCL,AUH,ACSM3,SMS,CPOX,GPD2,SUCLA2,MDH2,MDH1,REEP6,IDI1,OSTC,ACOT8,SLC22A5,ACSL1,MGLL,ME1,ALDOA,MCEE,ECH1,MIF	33	0.12395012395012393
mirin_vs_WT	mirin vs scrambled	HALLMARK_G2M_CHECKPOINT	0.15097759774636513	0.5980925928798081	0.9460539460539461	188	0.06481817357764602	CCND1,CENPF,CASP8AP2,BRCA2,NASP,RASAL2,ODF2,UPF1,CTCF,AURKB,ESPL1,TOP2A,ODC1,TOP1,RAD54L,WRN,CHMP1A,EZH2,MKI67,EWSR1,SNRPD1,PML,CKS2,KPNA2,HSPA8	78	0.9630369630369632
mirin_vs_WT	mirin vs scrambled	HALLMARK_GLYCOLYSIS	-0.5222988696545035	-2.6910777706662707	0.000999000999000999	165	-0.12817798962525176	STC2,MDH2,MDH1,PGM2,ME2,PYGL,RPE,AGL,NANP,KDELR3,PGLS,HSPA5,TPST1,NT5E,B4GALT7,B4GALT2,NOL3,STMN1,GALK1,CHPF2,AURKA,P4HA1,ME1,SDC1,ALDOA	73	0.004995004995004995
mirin_vs_WT	mirin vs scrambled	HALLMARK_HEDGEHOG_SIGNALING	-0.2572813395192246	-0.8492566251636465	0.17182817182817184	20	0.04922221736438517	CELSR1,ETS2,VEGFA,VLDLR	4	0.2603457148911695
mirin_vs_WT	mirin vs scrambled	HALLMARK_HEME_METABOLISM	0.186368115269573	0.7292514892041662	0.9000999000999002	156	0.07048936221094716	RHCE,SLC7A11,MAP2K3,EZH1,CCDC28A,ALAD,ATP6V0A1,CIR1,RNF123,SLC30A1,KHNYN,BTG2,FOXJ2,SLC25A38,ATG4A,NEK7,UBAC1,RBM5,VEZF1,ASNS,TRAK2,SELENBP1,GCLC,BCAM,SLC10A3	56	0.9376040626040627
mirin_vs_WT	mirin vs scrambled	HALLMARK_HYPOXIA	-0.5636982676846172	-2.858020274515624	0.000999000999000999	157	-0.15244386874997343	DUSP1,STBD1,P4HA1,PFKL,PRDX5,ALDOA,COL5A1,PAM,PRKCA,MIF,FOS,ZFP36,ENO1,SLC37A4,MT2A,B3GALT6,KLF6,SLC2A3,CSRP2,PGM1,TGFB3,ENO3,CP,GAPDH,UGP2	61	0.004995004995004995
mirin_vs_WT	mirin vs scrambled	HALLMARK_IL2_STAT5_SIGNALING	-0.2678061020437903	-1.3779149504142665	0.000999000999000999	132	0.024705522469471327	ENPP1,IFITM3,ECM1,DCPS,PDCD2L,NT5E,SHE,CTSZ,SOCS1,GALM,CYFIP1,CD83,P4HA1,MYC,ITGAE,RABGAP1L,RNH1,NCS1,SERPINB6,KLF6,SLC2A3,ALCAM,FAH,ENO3,ST3GAL4	35	0.004995004995004995
mirin_vs_WT	mirin vs scrambled	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.2632153992735524	0.8990692757925663	0.5504495504495505	56	0.05017133598414654	IRF9,ACVRL1,STAT1,IL10RB,CSF1,FAS,STAM2,TYK2,CD44,ACVR1B	10	0.6255108527835801
mirin_vs_WT	mirin vs scrambled	HALLMARK_INFLAMMATORY_RESPONSE	0.3551923812234848	1.342333462729002	0.04595404595404595	113	0.13765447147718754	CDKN1A,OLR1,LAMP3,IL7R,CCL5,EIF2AK2,RTP4,IRF7,TPBG,LTA,CSF1,SERPINE1,HBEGF,IL18,GP1BA,NMI,TLR3,TNFRSF9,HRH1,ACVR1B,SLC31A2,AHR,BTG2,IFITM1,RHOG	30	0.0979020979020979
mirin_vs_WT	mirin vs scrambled	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.6699811716145453	2.464333928722172	0.000999000999000999	85	0.43016639621622715	RSAD2,IFI44L,IFI27,PLSCR1,HELZ2,SAMD9L,IFIT3,HERC6,DHX58,IFIT2,PARP9,IRF9,OAS1,ISG15,TRIM21,IFIH1,SAMD9,OGFR,PARP12,LAMP3,GBP4,EIF2AK2,RTP4,IRF7,TRIM26	37	0.004995004995004995
mirin_vs_WT	mirin vs scrambled	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.5998624181329	2.3478414570324824	0.000999000999000999	149	0.30426829329975114	RSAD2,IFI44L,OAS2,XAF1,IFI27,OAS3,CDKN1A,IFIT1,PLSCR1,HELZ2,SAMD9L,IFIT3,HERC6,DHX58,IFIT2,IRF9,ISG15,TRIM21,IFIH1,OGFR,PARP12,STAT1,ZNFX1,GBP4,CCL5	45	0.004995004995004995
mirin_vs_WT	mirin vs scrambled	HALLMARK_KRAS_SIGNALING_DN	0.4520679403449898	1.6277829651078346	0.001998001998001998	73	0.20862849304989758	RSAD2,IFI44L,SLC6A3,HTR1D,SLC6A14,MAGIX,KCND1,ACTC1,KMT2D,MX1,HSD11B2,SNN,ZNF112,GP1BA,SKIL,BTG2,IDUA,ENTPD7,TGM1	19	0.00666000666000666
mirin_vs_WT	mirin vs scrambled	HALLMARK_KRAS_SIGNALING_UP	0.341932782338997	1.2741406732826386	0.08291708291708291	109	0.11305425623084388	ETV5,EMP1,DUSP6,IL7R,TFPI,ITGA2,PDCD1LG2,KLF4,F2RL1,ETV4,CROT,HBEGF,ID2,PPP1R15A,GNG11,PLEK2,FUCA1,TRAF1,VWA5A,ANXA10,FBXO4,PIGR,MTMR10,PLAU,SPRY2	29	0.1480662194947909
mirin_vs_WT	mirin vs scrambled	HALLMARK_MITOTIC_SPINDLE	0.3233887771698618	1.2878499517881334	0.04795204795204795	193	0.14589491848797193	CENPF,APC,ALS2,BRCA2,RICTOR,CEP72,ARHGEF3,ATG4B,CEP131,ARHGEF11,KIFAP3,RASAL2,BCL2L11,PDLIM5,NET1,RHOF,PXN,STK38L,FGD6,MARK4,MID1,NIN,DYNC1H1,RAB3GAP1,SASS6	81	0.0979020979020979
mirin_vs_WT	mirin vs scrambled	HALLMARK_MTORC1_SIGNALING	-0.3804146144098498	-1.9583817737662508	0.000999000999000999	187	-0.03691654289851996	CALR,IDI1,SCD,HSPA5,EBP,SRD5A1,DHCR7,UNG,TUBA4A,GMPS,CANX,AURKA,P4HA1,ME1,SERP1,PFKL,ALDOA,RRM2,ACLY,GGA2,SDF2L1,SQLE,ENO1,SLC37A4,SLC7A5	51	0.004995004995004995
mirin_vs_WT	mirin vs scrambled	HALLMARK_MYC_TARGETS_V1	-0.1824282783563552	-0.9516134883342356	0.027972027972027972	193	0.010006835590275364	XPOT,SRSF1,C1QBP,EIF4E,PA2G4,PSMC4,RAN,CYC1,CCT4,CNBP,MCM6,PSMC6,TRA2B,CDC45,IFRD1,CCNA2,FAM120A,UBA2,VBP1,EIF3B,MAD2L1,PRPS2,CDK2,HDGF,SNRPA1	61	0.06993006993006992
mirin_vs_WT	mirin vs scrambled	HALLMARK_MYC_TARGETS_V2	-0.20361968698270905	-0.85930004743117	0.11388611388611389	57	0.02088326178809719	SRM,SLC19A1,MCM5,NOP16,IPO4,TBRG4,UNG,MYC,SORD,EXOSC5,DUSP2,MAP3K6,HK2	13	0.17794705294705296
mirin_vs_WT	mirin vs scrambled	HALLMARK_MYOGENESIS	-0.36913693559938343	-1.822348546192919	0.000999000999000999	123	-0.02536009486653465	PICK1,SCD,AGL,TNNC1,COL6A3,COL3A1,ACSL1,ITGB1,PFKM,MAPRE3,COL1A1,DMD,BDKRB2,TGFB1,TPD52L1,PSEN2,FDPS,CACNA1H,PTP4A3,ENO3,IGFBP3,HDAC5,EPHB3,CFD,TNNI2	37	0.004995004995004995
mirin_vs_WT	mirin vs scrambled	HALLMARK_NOTCH_SIGNALING	0.3105798397176722	0.917812590682252	0.45354645354645357	27	0.08429728697176062	CCND1,NOTCH1,FZD1,NOTCH3,JAG1	5	0.581469812239043
mirin_vs_WT	mirin vs scrambled	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.2446001055566578	-1.2545477659209066	0.001998001998001998	184	-0.005631760895450086	NDUFC2,OGDH,CYC1,NDUFA2,PMPCA,OPA1,FH,NDUFB5,ATP6AP1,NDUFS3,ACAA2,ACO2,NNT,PDHB,CYB5A,COX5B,CYCS,COX7C,ATP6V1D,NDUFA5,BCKDHA,CYB5R3,IDH1,TIMM50,COX6B1	65	0.00666000666000666
mirin_vs_WT	mirin vs scrambled	HALLMARK_P53_PATHWAY	0.41697007083003745	1.6558597404840685	0.000999000999000999	176	0.17978507765627458	CDKN1A,SLC3A2,MDM2,SAT1,CTSF,TCN2,XPC,GADD45A,SLC7A11,CLCA2,PHLDA3,FDXR,DEF6,TGFA,CCNG1,DDB2,KLF4,NUPR1,EPHA2,RNF19B,HBEGF,RAD51C,FAS,NOTCH1,PERP	56	0.004995004995004995
mirin_vs_WT	mirin vs scrambled	HALLMARK_PANCREAS_BETA_CELLS	-0.2154431965281422	-0.643535078224649	0.24975024975024976	14	0.043241449967116395	SPCS1,PCSK1,MAFB	3	0.3468753468753469
mirin_vs_WT	mirin vs scrambled	HALLMARK_PEROXISOME	-0.22478587459539148	-1.0502482595219218	0.03896103896103896	84	0.019763735268663735	PRDX5,ECH1,TSPO,ATXN1,SLC25A4,FDPS,SOD2,FADS1,HSD3B7,CRABP2,IDH2,STS	12	0.09276437847866419
mirin_vs_WT	mirin vs scrambled	HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.16618690663821156	-0.7785994432845209	0.11188811188811189	85	0.05447592648499312	VAV3,PLCG1,CALR,MAPK9,TNFRSF1A,MAP2K6,PLA2G12A,E2F1,RPTOR,SFN,ATF1,HSP90B1,SLC2A1,PDK1,IL2RG	15	0.17794705294705296
mirin_vs_WT	mirin vs scrambled	HALLMARK_PROTEIN_SECRETION	0.2621363268208834	0.9701260375463863	0.46653346653346656	90	0.10359023712572382	SCRN1,GOLGA4,VAMP4,STX16,EGFR,M6PR,ZW10,GBF1,DNM1L,STX7,ATP6V1H,KRT18,SNX2,RAB9A,RER1,CLCN3,CAV2,RAB5A,MON2,TPD52,TSG101,COPB1,SNAP23,STAM,CLN5	41	0.5831668331668332
mirin_vs_WT	mirin vs scrambled	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	-0.35276378178561096	-1.4546852746132939	0.007992007992007992	44	-0.024450859665117862	SBNO2,JUNB,EGLN2,FTL,NDUFA6,NDUFB4,PRDX2,SOD2,ERCC2,PFKP,LSP1	11	0.023505905858847036
mirin_vs_WT	mirin vs scrambled	HALLMARK_SPERMATOGENESIS	0.25406804525947047	0.8808174734820824	0.5684315684315684	63	0.09248134860969519	JAM3,STAM2,PGS1,CLPB,PHKG2,COIL,ZC3H14,BRAF,NF2,PARP2,EZH2,RAD17,STRBP,ZC2HC1C,NPHP1,RFC4,MLLT10,CNIH2,PCSK4,CDK1,CSNK2A2,SLC12A2	22	0.6315906315906316
mirin_vs_WT	mirin vs scrambled	HALLMARK_TGF_BETA_SIGNALING	0.3366148986845791	1.1382265643945124	0.24175824175824176	51	0.14151793308974478	SMAD7,LTBP2,APC,ID3,SERPINE1,ID2,PPP1R15A,SKI,SKIL	9	0.3453689167974882
mirin_vs_WT	mirin vs scrambled	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.28803899025171525	1.1264281438807742	0.22777222777222778	171	0.07597285850257382	CDKN1A,SAT1,PTX3,IFIT2,OLR1,IFIH1,GADD45A,CCND1,MAP2K3,IL7R,CCL5,KLF4,CSF1,F2RL1,RNF19B,B4GALT5,SERPINE1,CLCF1,HBEGF,ID2,IL18,TIPARP,SDC4,PPP1R15A,DUSP4	40	0.3349591584885703
mirin_vs_WT	mirin vs scrambled	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.14988967683734447	-0.7165755417069682	0.1068931068931069	104	0.048053505576084794	SSR1,ALDH18A1,HERPUD1,STC2,CALR,SPCS1,KDELR3,HSPA5,IMP3,CNOT2,SERP1,CCL2,LSM4,EIF4EBP1,SLC7A5,EXOSC5,HSP90B1,PDIA5,VEGFA,CEBPB	20	0.17794705294705296
mirin_vs_WT	mirin vs scrambled	HALLMARK_UV_RESPONSE_DN	0.2123567181815528	0.8037313088048408	0.7602397602397603	113	0.07024241303905833	SMAD7,TFPI,SERPINE1,NR1D2,DDAH1,PLCB4,MRPS31,BCKDHB,TGFBR2,PDLIM5,NEK7,ADORA2B,SCHIP1,PRDM2,PMP22,F3,SPOP,SYNE1,SFMBT1,NIPBL,RUNX1,PTPN21,GJA1,MAP2K5,DYRK1A	37	0.8087657023827236
mirin_vs_WT	mirin vs scrambled	HALLMARK_UV_RESPONSE_UP	-0.2792720197656861	-1.3589755868828484	0.001998001998001998	131	0.02653291465512598	FOSB,TUBA4A,TYRO3,MGAT1,JUNB,PDLIM3,ALDOA,FOS,BTG3,OLFM1,SLC25A4,FKBP4,SOD2,NR4A1,BID,CDKN1C,FGF18,GAL,BMP2,IL6,HSPA2,RHOB,AQP3,CXCL2,SLC6A8	27	0.00666000666000666
mirin_vs_WT	mirin vs scrambled	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.2717263730515487	0.8715553236839223	0.5374625374625375	37	0.09999200066340397	HEY2,NOTCH1,FZD1,AXIN2,JAG1,NKD1,HDAC11,FZD8,DVL2,CCND2,LEF1,NUMB,PTCH1	13	0.6249564389099274
mirin_vs_WT	mirin vs scrambled	HALLMARK_XENOBIOTIC_METABOLISM	0.26125187227809205	1.001426678813598	0.4485514485514486	136	0.04881017721342631	DHRS1,GNMT,EPHA2,AOX1,HES6,CROT,SERPINE1,ID2,FAS,MAOA,RETSAT,SERTAD1,ALDH3A1,LCAT,ABCC3,PDLIM5,CYP1A1,ALAS1,JUP,ITIH4,DHRS7,ACOX1,SLC35D1,GSTO1,AP4B1	30	0.581469812239043
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_ADIPOGENESIS	-0.37696825159835456	-1.502967201861149	0.007992007992007992	167	-0.12044989272010213	DNAJB9,SLC27A1,PRDX3,ACO2,GHITM,ATL2,AK2,RMDN3,ME1,ADCY6,UQCR11,DLD,DECR1,UBC,COQ9,CHUK,MGLL,C3,TANK,ALDOA,ECH1,PPARG,SULT1A1,REEP5,DDT	57	0.023505905858847036
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_ALLOGRAFT_REJECTION	-0.47873004013424597	-1.7532286308162857	0.000999000999000999	90	-0.172913562050538	IL27RA,BCL3,TAP1,RPL9,CTSS,NME1,IFNAR2,HLA-A,TNF,DEGS1,B2M,IL11,TGFB1,INHBB,CAPG,GBP2,SRGN,PSMB10,ITGB2,IL2RG,CD4,IL6	22	0.004540913631822723
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_ANDROGEN_RESPONSE	-0.2540765422568474	-0.9281122685239187	0.46353646353646355	83	-0.0606497633232861	SLC38A2,DBI,CAMKK2,ELL2,SMS,HERC3,SRF,ZMIZ1,UAP1,FADS1,TNFAIP8,B2M,IDI1,GPD1L,ARID5B,AKAP12,INSIG1,NDRG1	18	0.47299639136373833
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_ANGIOGENESIS	-0.38270087411358034	-1.1290353757611287	0.20279720279720279	28	-0.02712736230037844	SPP1,S100A4,THBD,STC1	4	0.2473136619478083
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_APICAL_JUNCTION	-0.2638609294489959	-1.0131453672881516	0.3676323676323676	133	-0.051657846811913065	NLGN2,NRTN,LAMB3,ITGB1,MYH10,GAMT,ICAM2,PFN1,EVL,SGCE,VCL,PECAM1,TSPAN4,PTEN,CERCAM,AMIGO1,HADH,SLC30A3,RAC2,MVD,SPEG,MYL9,IRS1,ADAM15,ITGB4	31	0.40848040848040845
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_APICAL_SURFACE	-0.48964351257841926	-1.4732797509788105	0.04295704295704296	28	-0.1856943803948752	PLAUR,AKAP7,HSPB1,FLOT2,LYPD3,GSTM3,PCSK9,SCUBE1,IL2RG	9	0.07955007955007956
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_APOPTOSIS	-0.3511497208981868	-1.366669636629496	0.03496503496503497	132	-0.061174948177844725	BID,MCL1,IER3,TAP1,RHOB,BIRC3,HSPB1,IGFBP6,IFITM3,TNF,CTH,ISG20,GPX3,SOD2,PSEN2,PMAIP1,PPP2R5B,BMP2,PLAT,JUN,BNIP3L,DPYD,ERBB3,TXNIP,IL6	26	0.07601094557616297
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_BILE_ACID_METABOLISM	-0.354026811394653	-1.239327182007355	0.1028971028971029	69	-0.11756741687511023	ABCD1,PIPOX,SLC27A2,OPTN,PRDX5,BMP6,ATXN1,ISOC1,PFKM,ACSL1,ABCA3,PECR,PNPLA8,FADS1,ACSL5,HSD3B7,IDI1,SLC22A18,IDH2,SLC27A5	20	0.14699586128157555
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.4347895058582534	-1.520952882031184	0.013986013986013986	67	-0.18590333129268277	ETHE1,S100A11,CBS,LGALS3,ECH1,MVK,PPARG,NFIL3,SQLE,ACAT2,SEMA3B,EBP,PDK3,STARD4,PLAUR,ACSS2,MVD,FBXO6,CYP51A1,PCYT2,IDI1,FDPS,GUSB,ALCAM,CXCL16	26	0.0368052999631947
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_COAGULATION	-0.48339741221938676	-1.7489142816717755	0.000999000999000999	79	-0.16812655074457258	CASP9,C3,PECAM1,APOC1,PDGFB,F3,CTSO,SH2B2,S100A13,PRSS23,MSRB2,SERPINE1,F12,C1R,ANG,LRP1,PLAT,THBD,CFD,ITGB3,CFB,A2M	22	0.004540913631822723
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_COMPLEMENT	-0.3437223045847705	-1.359942215874483	0.03396603396603397	135	-0.12417124279062704	GRB2,PRSS36,SH2B3,DGKH,MMP12,LIPA,MAFF,CD46,USP15,GCA,ME1,CPM,CTSD,AKAP10,CASP4,ATOX1,CP,PFN1,LAP3,LGALS3,IRF1,XPNPEP1,CASP9,C3,CD55	51	0.07601094557616297
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_DNA_REPAIR	0.2904926603183002	1.356222343961187	0.002997002997002997	144	0.07434055852164873	RRM2B,CSTF3,DDB2,STX3,XPC,SURF1,NUDT9,RAE1,ARL6IP1,SF3A3,DGUOK,POLR2E,CLP1,SSRP1,POLR2F,POLE4,POLR1C,ERCC3,TAF12,GTF2H1,GTF2F1,ADRM1,EIF1B,BCAP31,POLB	45	0.011526934603857682
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_E2F_TARGETS	0.2301936158358426	1.1306484328517277	0.02097902097902098	195	0.03968422551558888	CDKN1A,BRCA2,E2F8,NASP,NOP56,CDC20,NCAPD2,PLK1,GINS3,MELK,SSRP1,ILF3,CTCF,POLE4,DNMT1,GINS4,PAN2,ZW10,HMGB3,RAD51C,AURKB,KIF2C,CDCA8,XRCC6,CCNB2	65	0.04995004995004995
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.48185066745670124	-1.8994079655080398	0.000999000999000999	144	-0.19896498966711781	PLAUR,COL1A1,IL32,RHOB,EFEMP2,COL1A2,PLOD2,TNFAIP3,MYL9,FBN2,CALD1,PCOLCE2,QSOX1,TPM2,LGALS1,SERPINE1,FBLN5,TGFB1,TAGLN,COL7A1,COL5A1,SPP1,THBS2,EMP3,LOXL2	43	0.004540913631822723
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.35121050725814623	-1.405283087357601	0.01098901098901099	159	-0.13640234139273255	SLC22A5,KLF10,FKBP4,MYB,MREG,MYBL1,SIAH2,SLC27A2,MAPT,KCNK15,THSD4,TGIF2,TGM2,ADD3,CELSR2,SFN,SYT12,OLFM1,SEMA3B,RAPGEFL1,ABCA3,TBC1D30,CELSR1,NADSYN1,TTC39A	48	0.030525030525030528
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_ESTROGEN_RESPONSE_LATE	-0.33804901216261257	-1.337145913498157	0.04195804195804196	146	-0.12185393996844004	SIAH2,PKP3,SLC27A2,MAPT,ADD3,CELSR2,SFN,DLG5,OLFM1,SEMA3B,RAPGEFL1,HPRT1,ABCA3,LLGL2,DNAJC12,FGFR3,DYNLT3,ATP2B4,ASS1,TPD52L1,PRSS23,NAB2,ZFP36,BLVRB,TMPRSS3	37	0.07955007955007956
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_FATTY_ACID_METABOLISM	-0.2952497688234169	-1.148260202598178	0.1838161838161838	122	-0.10814426336653903	PTS,ACSL4,HSD17B7,RDH11,MCEE,ACO2,ME1,OSTC,DLD,DECR1,BLVRA,MLYCD,SLC22A5,PSME1,MGLL,MDH1,D2HGDH,GABARAPL1,ALDOA,CBR3,ECH1,SMS,UBE2L6,MIF,ACAT2	41	0.22977022977022976
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_G2M_CHECKPOINT	0.3013790913012908	1.4613117252963836	0.000999000999000999	188	0.06940241950513185	CCND1,BRCA2,UPF1,ODC1,EFNA5,NASP,CENPF,RASAL2,CDC20,PLK1,TOP1,ODF2,INCENP,CASP8AP2,NDC80,ILF3,CTCF,TPX2,NCL,RAD54L,E2F2,UBE2C,SLC7A5,ATF5,HMGB3	60	0.004540913631822723
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_GLYCOLYSIS	-0.5501442709147366	-2.205819995126895	0.000999000999000999	165	-0.3322597447918752	STMN1,CHPF2,DLD,BPNT1,UGP2,PKP2,SLC37A4,LHPP,MET,FKBP4,CYB5A,MPI,SLC35A3,TXN,PC,MDH1,COG2,PLOD1,ENO1,PAM,HMMR,ALDOA,PGLS,PYGL,CHST2	80	0.004540913631822723
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_HEDGEHOG_SIGNALING	-0.2638156669148843	-0.7348653395691942	0.5464535464535465	20	-0.05975349056172863	OPHN1,HEY1,VEGFA,CELSR1,VLDLR	5	0.5464535464535465
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_HEME_METABOLISM	-0.2635191304251661	-1.0609243765568717	0.2957042957042957	156	-0.06034578908662297	BLVRA,TMCC2,CAST,PRDX2,BPGM,PC,NFE2,CTNS,BTRC,PPOX,C3,PGLS,PICALM,SLC22A4,OPTN,ELL2,NNT,NARF,ABCB6,CPOX,SEC14L1,NR3C1,EPOR,SLC11A2,TNS1	38	0.33602760875488147
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_HYPOXIA	-0.6456663686405315	-2.5627773118990795	0.000999000999000999	157	-0.46593123389045804	ENO1,XPNPEP1,PAM,EFNA1,KDM3A,SIAH2,HK1,TGFB3,ALDOA,NFIL3,PDGFB,TGM2,GPI,PRDX5,BTG1,CHST2,NDST1,PLAC8,MIF,PIM1,PHKG1,CDKN1C,CCNG2,GYS1,PDK3	82	0.004540913631822723
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_IL2_STAT5_SIGNALING	-0.4200326758265925	-1.6436846275805423	0.001998001998001998	132	-0.1821150203268129	GABARAPL1,PHTF2,FLT3LG,NFIL3,GSTO1,IL4R,TGM2,PIM1,SERPINB6,CDKN1C,FAH,NCS1,SNX9,RHOB,IFITM3,SNX14,MAP3K8,SOCS2,DHRS3,ITGAE,KLF6,ALCAM,SPP1,SLC2A3,BMP2	37	0.008325008325008326
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.5019896019150611	-1.7355893514689997	0.003996003996003996	56	-0.24406880167949555	PIM1,EBI3,OSMR,TNF,MAP3K8,CXCL3,SOCS3,TGFB1,CRLF2,JUN,ITGB3,IL2RG,A2M,IL6	14	0.014271442842871416
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_INFLAMMATORY_RESPONSE	-0.3963676740419848	-1.502674049909303	0.005994005994005994	113	-0.1451483744563637	F3,OSMR,PLAUR,ITGB8,RTP4,SLC11A2,PTGER4,LAMP3,KLF6,SERPINE1,EDN1,EMP3,NFKBIA,PDE4B,NAMPT,CCL20,IL7R,CCRL2,TNFSF15,ITGB3,CXCL8,ITGA5,IFITM1,IL6	24	0.018731268731268732
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.5708689587302187	-2.074119200173691	0.000999000999000999	85	-0.29394129016557724	PSME1,LAP3,IFI27,TRAFD1,IRF1,HLA-C,IL4R,UBE2L6,PSMA3,PSMB8,CASP1,PSMB9,UBA7,SLC25A28,TAP1,TDRD7,MVB12A,IFITM3,RTP4,MOV10,OAS1,B2M,IFIT3,LAMP3,DHX58	38	0.004540913631822723
