ModelID,CellLineName,OncotreePrimaryDisease,OncotreeSubtype,TACSTD2,TGFB1,TGFB2,TGFB3,TGFBR1,TGFBR2,TGFBR3,SMAD2,SMAD3,SMAD4,SMAD6,SMAD7,HALLMARK_TGFB_ZMEAN,FTBRS_ZMEAN,CLDN4,CD8A
ACH-000894,NCI-H1869,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,9.039522271711608,2.0806576633452254,4.617651119427331,0.9107326619029126,2.150559676575381,3.33771109212829,0.2868811477881615,4.915998851738901,4.095080491901415,3.71699089440494,2.9523335663696857,2.448900951145128,-0.29217167665333615,-0.1575568287375847,8.397845735630698,0.3103401206121505
ACH-000596,LCLC-97TM1,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,7.790315911515695,4.356848079236522,2.700439718141092,1.803227036434928,2.570462931026041,4.3743439890385005,0.0976107966264223,5.104336659814735,6.258895755075436,4.892391025913404,0.4956951626240687,2.500802053057157,0.2397818972363645,-0.341585107627435,9.30108459093582,0.1505596765753814
ACH-001046,COR-L26,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.070389327891398,5.446587085306882,0.2016338611696504,0.4750848829487829,1.5410191531335593,0.2630344058337938,0.4436066514756145,4.305970520984387,0.8155754288625725,2.097610796626422,0.0,3.090853430451113,-1.1087900760961487,-0.8242891871614497,0.0426443374084937,0.0565835283663675
ACH-000179,NCI-H1618,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.3219280948873623,1.8439838440483265,4.1440463696167065,2.678071905112638,4.870857864363762,0.6135316529179271,1.459431618637297,6.566054038171092,2.2957230245399685,6.594249947657352,2.75702324650746,4.370861740085285,0.4185108110400049,-0.43044746922816635,7.90026304356897,1.2078928516413328
ACH-000578,HCC-1171,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,8.982565834895489,5.58766502110098,5.664198369291911,1.0772429989324606,3.797012977836145,6.335390354693925,0.2141248053528473,5.346247774082776,6.523248292605209,4.867896463992655,2.752748591407134,4.168321115739722,0.8146627836163721,0.7721491449569552,9.614378575081137,1.097610796626422
ACH-000033,NCI-H1819,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,7.580899204225743,3.017921907997262,2.885574364371426,3.4356285940520905,2.6803243568440163,3.090853430451113,2.3868109464722167,4.975905273523699,4.94766615679601,4.286881147788161,4.119356177039675,3.003602236680196,0.14390205682364945,-0.04587677980397887,8.275239901744591,0.4114262457264649
ACH-000481,NCI-H2170,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,7.403693786262805,4.23035674505615,0.8237493603082727,0.8073549220576041,2.448900951145128,2.6530600171045644,0.3785116232537298,5.350497247084133,4.093391153253013,4.638653116466112,2.0840642647884744,3.232660756790275,-0.12003115978174707,-0.557251423544037,8.974787405160122,0.1243281350022017
ACH-000871,NCI-H510,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,2.4905701304462013,3.2927817492278457,2.903038270112912,1.7907720378619998,5.50303064564116,0.8237493603082727,2.2141248053528475,5.534497433738168,2.625270489374693,5.560103513464738,0.4956951626240687,1.3785116232537298,0.04376482439770478,-0.34746140191669317,8.014578464922891,0.0
ACH-000690,HCC-2814,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,6.095080491901415,5.893604904858294,0.5160151470036647,0.879705766282288,4.370861740085285,3.5777309314900805,0.3219280948873623,5.330558400030802,3.465974464504069,4.221103725367875,3.1795110502715103,3.582556003014061,0.13683708357014984,0.14102702359543923,7.300123724569014,0.6229303509201767
ACH-000858,KNS-62,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,7.16400181665555,4.659924558402379,2.851998837112446,0.879705766282288,2.9597701552114675,4.483493351284395,1.063502942306158,4.410748128185948,5.2471680003747725,2.643856189774725,2.422233000683048,1.922197848396367,-0.3635833936770715,-0.14922816294505645,7.26463025566923,0.0840642647884745
ACH-000787,LXF-289,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,3.711494906650088,6.712045448553693,6.187055089968057,1.4750848829487828,4.154615611326894,5.547819956577703,2.319039815562536,7.0437381998014,4.45022149589718,4.8718436485093175,3.258518924711301,4.84749588378871,0.6369134146766489,0.9673983525630645,5.530757457461217,0.4541758931858022
ACH-000749,DMS 273,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.5849625007211562,2.646162657157894,2.3950627995175777,4.627606838129649,4.266786540694901,2.090853430451113,2.1602748314085933,5.354381632113322,2.5185351389821804,5.148527425160464,2.400537929583729,2.1176950426697547,-0.27851597333771544,-0.1854104118497096,1.4059923596758368,0.3673710656485294
ACH-000358,NCI-H69,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.3673710656485294,2.3045110418099526,4.034743949324734,1.292781749227846,4.257010618206024,1.7907720378619998,0.2387868595871165,6.493134922305505,3.357552004618084,7.327687364176047,4.473786911614368,5.032100843167024,0.22200903837074795,-0.4743780140845659,4.549053029337288,0.1110313123887439
ACH-000594,DMS 153,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,1.3950627995175775,0.7990873060740036,1.0565835283663676,0.7398481026993275,4.502075956045791,1.2750070474998698,2.910732661902913,6.421559944901823,1.7398481026993275,6.506367092903064,1.250961573533219,4.945794956740061,0.4358411902048697,-0.23490627275719742,7.937462100716437,0.070389327891398
ACH-000868,HCC-1195,Non-Small Cell Lung Cancer,Lung Adenosquamous Carcinoma,6.915759896038,4.871350840634026,1.8439838440483265,0.6690267655096305,1.298658315564515,4.986410935252045,1.967168607532628,5.0557162635125446,5.161484638641659,4.20006486151431,0.4956951626240687,4.062639828286463,0.08353045392763404,-0.07580276063094829,8.80135269277206,0.0565835283663675
ACH-000186,NCI-H2444,Non-Small Cell Lung Cancer,Non-Small Cell Lung Cancer,7.261154672615572,6.258330472612426,5.545968369105292,0.5558161550616396,3.1342209397606338,4.41886457739032,0.8639384504239714,4.818134760810847,5.524502537449162,3.765534746362977,1.6507645591169022,2.7845039829295666,0.12345098122490497,0.41438258946793577,9.399705168175638,0.0976107966264223
ACH-000677,SW 1573,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,1.632268215499513,5.841218373923888,6.383877059978108,1.280956313831056,3.440952198029637,3.8308637567517576,4.625270489374693,5.154615611326894,5.926948247949772,0.7398481026993275,1.713695814843359,5.1013979521825314,0.4115959672459997,0.6378562842917584,3.056583528366368,0.137503523749935
ACH-000672,IA-LM,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,0.4329594072761062,5.354028938054387,0.925999418556223,0.9708536543404837,4.424922088210688,4.064365540263628,0.2868811477881615,5.274634402517586,5.811984719351674,4.698774108903683,1.4646682670034443,3.852997587613317,0.4854971962617033,-0.008720011528935125,6.011227255423254,0.0976107966264223
ACH-000530,DMS 114,SMARCA4-deficient undifferentiated tumor,SMARCA4-deficient undifferentiated tumor,0.3448284969974411,3.840966704487421,0.9411063109464316,2.27500704749987,4.327687364176047,0.2630344058337938,3.5570424152637194,6.3458930856874085,3.411426245726465,5.728736843366021,4.099295204337775,2.263034405833794,0.3896561963363745,-0.24980183157232627,0.9855004303048848,0.8399595874895318
ACH-000012,HCC-827,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,8.326968711587892,4.433627167084783,5.919101679559393,1.0214797274104517,3.1538053360790355,5.234961094839504,0.3561438102252753,5.069530325162305,5.74604398299834,4.770300489499416,1.510961919277379,3.919340082442013,0.2671884276973342,0.1696594942784336,8.083532513265412,0.070389327891398
ACH-003120,NCI-H1607,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,4.954661620837898,3.3936907641874536,5.71918344048179,1.7484612330040354,4.2539892662307865,2.341985747228616,0.5160151470036647,5.827565006650136,3.608809242675524,5.504620392403552,1.5410191531335593,2.8972404255747994,-0.0942661514916758,-0.31540319556271196,6.050719347751264,0.3448284969974411
ACH-002074,Lu-143,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.0,2.007195501404204,0.4956951626240687,1.2448870591235344,5.468909092110591,0.4750848829487829,1.84799690655495,6.8593484197657055,1.4646682670034443,6.2471680003747725,0.4005379295837288,4.126807703142035,0.057937553170118124,-0.220755075547049,6.180108068712015,0.4114262457264649
ACH-000945,NCI-H650,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,4.558879853475442,6.397289577701605,0.0426443374084937,1.8439838440483265,4.419538891513785,6.699607153893178,2.954196310386876,5.637784110291324,6.737145919776202,4.685379551959075,0.6780719051126377,1.7048719644563528,0.667458372970961,-0.07233503759556603,1.15704371014558,0.4646682670034443
ACH-000662,COR-L23,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,7.484863164322325,5.054414387917307,0.2509615735332187,2.16349873228288,2.2357270598380583,3.104336659814736,0.9855004303048848,5.782932704820837,5.554588851677638,4.15704371014558,1.8155754288625725,1.4854268271702415,-0.01202055785646053,-0.19721866498146842,7.970911158577129,0.5360529002402097
ACH-000282,NCI-H1755,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,4.305970520984387,5.748729566500743,6.531537419117717,2.2141248053528475,3.643856189774725,5.329841176530628,1.599317793698226,6.229203357886745,6.134220939760634,5.462379571841023,2.5801454844233804,4.676944359106912,0.5607381359536578,0.29743534280176714,7.779325391448742,0.01435529297707
ACH-000261,RERF-LC-AI,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,4.621172752683435,5.050501697446727,5.106432077816929,0.5655971758542251,3.1127001327493624,3.661065479806948,3.33199177823206,4.996840647795369,5.53884852074424,4.224194663970433,3.541019153133559,3.4672794804599825,0.3139561199220612,0.44002202473251617,3.125981653854716,0.4541758931858022
ACH-000681,A549,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,0.2016338611696504,4.727375938594897,5.61706334388818,0.6415460290875237,4.974988111991927,5.3878450129655775,2.3950627995175777,6.008540671702954,6.103287808412022,4.931210274803932,3.787641414483326,4.095924419998536,0.2554222699340158,0.4536902166654448,2.204766750654613,0.2016338611696504
ACH-000866,NCI-H1048,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.1243281350022017,1.4005379295837286,0.7311832415722002,2.51096191927738,4.286881147788161,0.5260688116675876,1.1763227726404628,5.937815168803419,4.489286022625876,5.859721128927965,4.321206566969903,3.1521834190550453,0.47700509441248784,0.08850994582608758,2.780310099043376,1.1505596765753812
ACH-000586,NCI-H1876,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,1.1243281350022014,2.127633279725874,3.729008870337863,5.049195105622275,5.084914659767938,0.3785116232537298,1.565597175854225,6.476381687567235,2.91456452349394,6.73633427697511,3.298658315564515,4.544732655932624,0.4670339141895545,-0.2111701506181247,6.044175512639209,1.8155754288625725
ACH-000394,NCI-H2081,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.3895668117627256,0.2387868595871165,1.0565835283663676,1.1505596765753812,3.218781167784069,0.2387868595871165,1.550900664647523,5.27015513876653,0.5558161550616396,5.447579196548882,1.6735564239901446,2.765534746362977,-0.12075073991373877,-0.3729734583540011,6.338602690352632,0.722466024471091
ACH-000379,NCI-H1781,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,8.715447262875877,2.606442228131608,0.1890338243900171,2.211012193485512,2.090853430451113,4.990501111363251,0.2141248053528473,5.874305165982231,4.365272599764531,5.04788732939655,3.221877081077034,3.4475791965488827,0.30225679772466413,0.06138418553293588,9.610046680169242,0.0
ACH-000901,HCC-1359,Non-Small Cell Lung Cancer,Giant Cell Carcinoma of the Lung,0.6507645591169022,5.272396509037485,2.563158130402808,1.1505596765753812,3.568032104771279,6.540554292475151,3.297191416565856,4.346247774082776,5.296824458649369,3.71918344048179,1.570462931026041,2.720278465233327,0.5036514532730182,0.6335467546324809,2.867896463992655,0.0285691521967709
ACH-000816,NCI-H524,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.3561438102252753,1.6461626571578936,0.6690267655096305,3.324810603420484,5.61559285651096,0.1763227726404628,1.5008020530571575,5.32876467228402,0.8639384504239714,5.493455200926176,3.704871964456353,1.7355221772965377,-0.11557309389513468,-0.5753678743512317,4.606442228131607,1.4854268271702415
ACH-000511,Calu-1,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,6.24412594328373,4.693765712217783,6.611024797307352,0.9927684307689242,3.889473542531109,5.850749425896496,4.009884588931844,7.03661322405712,6.202025844609336,6.385948657855972,2.75702324650746,4.0916998341368105,0.629793162303266,0.6667255643613909,6.3466023752989855,0.070389327891398
ACH-002077,Lu-165,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.1505596765753814,0.5945485495503542,0.4541758931858022,1.7048719644563528,4.649040565634448,0.3561438102252753,3.5298209465286954,5.335211681705785,0.4541758931858022,4.976821852360685,1.6182386555954549,3.75702324650746,0.14406999265002904,-0.4201425422592019,5.033863451866284,2.5801454844233804
ACH-000975,HCC2450,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,4.129283016944966,4.561937059622433,6.887037791419197,2.241840183564671,5.499208090856686,4.803743668505225,1.2078928516413328,4.931210274803932,4.172327491657617,4.683134985126093,3.51096191927738,2.4168397419128294,0.04589230547312004,0.5529260612672963,1.1826922975161902,0.7907720378619999
ACH-000109,NCI-H3255,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,9.574479999326677,5.615887073916057,3.618238655595455,1.84799690655495,2.980025300238734,4.868390453054454,0.8875252707415875,5.113117036390723,4.898692072560488,4.391630261517429,2.169925001442312,3.0089887832272546,0.45154495916554316,0.29297039046901086,10.91513244895065,0.0285691521967709
ACH-000712,HCC-1833,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,0.5849625007211562,3.12267271882414,3.3798981635246923,5.74604398299834,1.933572638261024,3.694880192799191,0.3673710656485294,6.11582397743624,2.899175630480513,5.887768948647899,0.2509615735332187,5.262658655072225,0.22908616756375366,-0.3266074340029842,8.312746845558241,0.0
ACH-000523,NCI-H1184,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.2387868595871165,2.137503523749935,1.070389327891398,2.9763636357327616,5.24069594421251,1.0565835283663676,0.3334237337251918,6.331812683819207,2.8155754288625725,6.537451387653073,3.494415610397496,3.8379432418910273,0.1822074253997762,-0.3452262471569679,0.8953026213333066,1.111031312388744
ACH-000890,SW 1271,SMARCA4-deficient undifferentiated tumor,SMARCA4-deficient undifferentiated tumor,0.4854268271702416,5.821455119102458,2.5777309314900805,0.8718436485093178,3.778208576398088,6.860838679043493,1.2203299548795556,5.765269520690589,6.940988899345888,5.070389327891398,2.803227036434928,3.6644828403646814,0.5936065480014131,0.2737969671403355,2.130930869826449,0.0426443374084937
ACH-000562,HCC-78,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,9.636479618780534,4.468583317006828,2.7548875021634687,0.5160151470036647,1.6461626571578936,3.575312330687437,0.6780719051126377,4.971773447193373,5.179909090014935,4.244887059123535,0.5655971758542251,4.006298023900369,-0.013340289410984182,0.13517788318290017,8.728600810643192,0.0
ACH-000399,NCI-H2196,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,5.420549772116318,2.729008870337863,1.713695814843359,3.4436066514756147,3.687060688339893,1.1505596765753812,4.782932704820837,6.287989350408949,2.643856189774725,6.141596278383818,2.9616233282869446,3.583759753639499,0.4190356018434063,-0.16525381019532162,7.545968369105292,0.1110313123887439
ACH-000066,HCC4006,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,7.941282410432874,5.229972385112252,6.1838834590322325,0.8237493603082727,3.085764553778314,5.344473459456363,1.2016338611696504,5.445925298579273,5.429950657403768,4.657068301201576,4.95093492831454,3.907852071845964,0.6021516985793148,0.5854761187585061,7.705701496845794,0.1890338243900171
ACH-000314,HCC-2108,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,0.6780719051126377,5.618238655595454,2.1342209397606338,3.4046306842176115,2.8619553641448694,7.540089281982523,0.4114262457264649,5.794155897876407,6.684257705058931,4.502075956045791,1.839959587489532,1.9597701552114672,0.6061766818310007,0.31640628723231773,4.928844036712568,0.01435529297707
ACH-000893,NCI-H1651,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,0.1890338243900171,5.119356177039675,4.762348815644129,1.0,3.786596361890807,5.270902649167133,1.232660756790275,4.788685710613533,4.845991770664573,4.1001366712854495,4.67581593117227,4.20945336562895,0.4225380986940089,0.3547824272749041,6.492333914544719,0.0426443374084937
ACH-002650,ETCC-016,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,8.676944359106912,5.413120146403495,0.6135316529179271,2.063502942306158,3.2764966656403565,3.836934011321092,4.8283269264148165,4.531069492725954,4.544732655932624,2.82781902461732,1.144046369616707,2.82781902461732,0.2759512017343846,-0.11152607626174618,7.795455272044121,0.070389327891398
ACH-000187,COR-L311,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.1634987322828795,0.3219280948873623,0.3103401206121505,0.6415460290875237,4.204766750654613,0.2630344058337938,0.0976107966264223,6.14588121129242,0.3219280948873623,6.084489524936252,0.2016338611696504,3.776103988073164,-0.12188289733804486,-0.5642990805097428,6.727239777484807,0.4222330006830478
ACH-000924,NCI-H2172,Non-Small Cell Lung Cancer,Non-Small Cell Lung Cancer,6.455656002220498,2.871843648509318,5.780047576061869,2.62993940943954,4.918863237274595,2.475084882948783,3.431622959713292,7.485748821377781,3.853995647176393,5.481234349528531,4.558879853475442,3.655351828612554,0.27161138597646706,0.3604967414248972,2.957914598632985,0.0285691521967709
ACH-002034,T3M-11,Non-Small Cell Lung Cancer,NUT Carcinoma of the Lung,0.0840642647884745,4.694323060125386,5.618238655595454,0.2509615735332187,5.118941072723508,0.0565835283663675,0.4222330006830478,5.460414939162169,2.765534746362977,5.173127433480656,1.3219280948873624,1.4698859762744636,-0.2972327699231471,-0.8197874243530389,0.6507645591169022,0.0426443374084937
ACH-000639,NCI-H211,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.963474123974886,3.582556003014061,0.6599245584023783,3.354734239970604,3.5459683691052923,0.4114262457264649,2.931683057059806,5.074248523347032,3.075532631167357,4.651338766105931,0.3448284969974411,2.211012193485512,0.02158214830426249,-0.7538208823200904,1.6690267655096307,1.8914191868460783
ACH-000590,NCI-H2073,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,6.330737650206952,4.516015147003665,2.8196681834964554,1.3895668117627256,3.3673710656485296,5.021923838554758,1.280956313831056,6.213152835336369,5.023698917266407,4.867402305727543,2.3757345385831563,4.082361969557474,-0.17830557548556308,0.08734084408793322,6.471187460386985,0.4854268271702416
ACH-000553,Sq-1,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,9.11097913063484,4.529820946528695,4.244887059123535,0.3448284969974411,1.5360529002402097,5.462379571841023,0.2141248053528473,5.616475328782878,4.700994494168267,4.565597175854225,0.2016338611696504,2.6507645591169022,0.14275925369500242,-0.21151503451421866,8.568070117946721,0.0285691521967709
ACH-000339,HCC-461,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,4.007195501404204,5.513490745588118,6.235152624217932,2.5084286525318573,4.698774108903683,5.634012356402116,0.9411063109464316,5.590362488463746,6.115615931428109,4.7554217347342425,1.570462931026041,3.676944359106912,0.4552699301989859,0.4370962726011324,3.4329594072761065,0.0285691521967709
ACH-000789,NCI-H810,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,0.4436066514756145,0.7136958148433591,0.8237493603082727,1.3895668117627256,4.211012193485511,0.5260688116675876,2.358958825832329,4.956985924612576,1.6461626571578936,5.236109889889632,3.512226886513957,5.174326515173915,0.11231380734959899,-0.6414279090787922,6.785419772149728,0.0
ACH-002170,NCI-H1688,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,1.1505596765753812,0.0976107966264223,0.2387868595871165,0.7136958148433591,4.645009884391095,1.835924074254375,1.3785116232537298,5.89287670006069,3.90977310414164,5.136273429850582,0.0285691521967709,2.070389327891398,-0.2084997147143485,-0.767643640475597,6.019479533703628,0.1243281350022017
ACH-000670,SBC-5,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.3219280948873623,5.482848283068465,0.3785116232537298,1.9745293124838816,2.84799690655495,4.172327491657617,0.8718436485093178,4.874796965898665,3.316145742293356,4.489286022625876,2.851998837112446,1.280956313831056,-0.1569789173280995,-0.3266850709966742,1.807354922057604,0.722466024471091
ACH-000744,NCI-H1623,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,6.357727932310624,2.389566811762726,2.111031312388744,2.090853430451113,2.575312330687437,5.383358695385111,0.2509615735332187,5.454175893185802,4.932628157022127,4.832890014164741,5.948367231584678,3.918386234446348,0.18532187526622546,-0.17076528907647492,8.588864518190148,1.9297909977185967
ACH-000525,NCI-H2171,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,0.1505596765753814,0.4436066514756145,0.2141248053528473,5.174725987706133,4.23342794374847,0.0976107966264223,0.0285691521967709,5.105594275795191,2.1795110502715103,5.620586410451877,3.196921733820329,1.978195629681652,-0.12395344776112273,-0.3987120275778271,7.073498932290183,0.2387868595871165
ACH-003154,ABM-T0795,Non-Cancerous,"Immortalized Epithelial Cells, Lung",2.996388746447621,3.730096465595469,4.448900951145128,1.4489009511451276,3.773996325111173,7.231989133376009,2.75702324650746,5.811471030529836,5.152994605492435,4.864433796365624,0.6229303509201767,2.032100843167024,0.01666829596514764,-0.30910300815458347,0.1890338243900171,0.01435529297707
