subset,gene,measure,cutoff,endpoint,k,n_total,re_or,re_or_lo,re_or_hi,re_p,I2,fe_or,matches_user_0.42_at_2dp,user_0.42_in_re_ci,cohorts
all_open_DCB,TACSTD2,residual,median,DCB,7,441.0,0.9222962113040343,0.557132519651469,1.526800664800384,0.7531199124920533,24.75113015848815,0.9187059534630906,False,False,"GSE135222,GSE190265,Gide,Liu,Braun,Snyder,Miao1"
all_open_DCB,TACSTD2,residual,tertile,DCB,7,300.0,0.8620385784514251,0.4396493668276722,1.6902344613857434,0.6656367386738211,31.838452716531844,0.9260174083424949,False,False,"GSE135222,GSE190265,Gide,Liu,Braun,Snyder,Miao1"
all_open_DCB,TACSTD2,residual,continuous,DCB,7,441.0,0.95846826846719,0.7764184535215931,1.1832040022899128,0.6930664939428348,5.1307549293963435,0.9624080727269717,False,False,"GSE135222,GSE190265,Gide,Liu,Braun,Snyder,Miao1"
all_open_ORR,CLDN4,raw,median,ORR,13,921.0,0.8890303295544333,0.6609783005358275,1.1957653166933624,0.4366970026963588,0.0,0.8890303295544333,False,False,"GSE207422,GSE283829,IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
all_open_ORR,CLDN4,raw,tertile,ORR,13,628.0,0.8197189246475459,0.5127952200974798,1.310345902400566,0.4061829410979283,26.544026157495832,0.8490460303708434,False,False,"GSE207422,GSE283829,IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
all_open_ORR,CLDN4,raw,continuous,ORR,13,921.0,0.9075479248261187,0.7812686568708279,1.0542381658507676,0.20442531017881205,0.0,0.9075479248261187,False,False,"GSE207422,GSE283829,IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
all_open_ORR,CLDN4,residual,median,ORR,13,921.0,0.8478408651407966,0.6306943915253022,1.1397503168915624,0.2741941738860536,0.0,0.8478408651407966,False,False,"GSE207422,GSE283829,IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
all_open_ORR,CLDN4,residual,tertile,ORR,13,622.0,0.8339498064753332,0.539094085359089,1.2900758858390993,0.41463933397311203,19.025164137861438,0.8802016638695009,False,False,"GSE207422,GSE283829,IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
all_open_ORR,CLDN4,residual,continuous,ORR,13,921.0,0.8848602365253226,0.7620858280755098,1.02741398585104,0.10846665378704334,0.0,0.8848602365253226,False,False,"GSE207422,GSE283829,IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
all_open_ORR,TACSTD2,raw,median,ORR,13,921.0,0.9411515574780499,0.7011093246418761,1.2633782250661192,0.6864069405996975,0.0,0.9411515574780499,False,False,"GSE207422,GSE283829,IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
all_open_ORR,TACSTD2,raw,tertile,ORR,13,622.0,0.835903524801829,0.582892570308134,1.1987366769947854,0.32981223450247055,0.0,0.835903524801829,False,False,"GSE207422,GSE283829,IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
all_open_ORR,TACSTD2,raw,continuous,ORR,13,921.0,0.9235750692887604,0.7950852722265184,1.0728294667351392,0.2982424080994699,0.0,0.9235750692887604,False,False,"GSE207422,GSE283829,IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
all_open_ORR,TACSTD2,residual,median,ORR,13,921.0,0.9035067906816869,0.6549389743236499,1.2464131053598286,0.5364766862764774,7.655880934909316,0.9454474458710231,False,False,"GSE207422,GSE283829,IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
all_open_ORR,TACSTD2,residual,tertile,ORR,13,622.0,0.5784998038291074,0.349553382427814,0.9573988977189384,0.03322310959358088,33.15069286684588,0.7177845307093665,False,True,"GSE207422,GSE283829,IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
all_open_ORR,TACSTD2,residual,continuous,ORR,13,921.0,0.8618728160816437,0.7413316220955602,1.0020141175156156,0.05313479781756514,0.0,0.8618728160816437,False,False,"GSE207422,GSE283829,IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
nonlung_ORR,CLDN4,raw,median,ORR,11,870.0,0.9220187843212747,0.6764814691020524,1.2566769046456086,0.6073281741107606,1.5608352512787294,0.9262470630401034,False,False,"IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
nonlung_ORR,CLDN4,raw,tertile,ORR,11,594.0,0.824861036009565,0.4932086035836647,1.3795293183918576,0.4630725066470509,33.89849197424001,0.8544320494061983,False,False,"IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
nonlung_ORR,CLDN4,raw,continuous,ORR,11,870.0,0.9151039773343711,0.7841161988117713,1.0679734592936379,0.2603259767974817,0.0,0.9151039773343711,False,False,"IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
nonlung_ORR,CLDN4,residual,median,ORR,11,870.0,0.8601133450093483,0.6345933560061924,1.1657779887880695,0.3313958285326948,0.0,0.8601133450093483,False,False,"IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
nonlung_ORR,CLDN4,residual,tertile,ORR,11,588.0,0.8977636727121318,0.5681739975365389,1.4185436425040616,0.6440381749417912,21.454032442525982,0.9335207697690477,False,False,"IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
nonlung_ORR,CLDN4,residual,continuous,ORR,11,870.0,0.8982644047438528,0.7703050547401344,1.0474797430766336,0.17119254440199638,0.0,0.8982644047438528,False,False,"IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
nonlung_ORR,TACSTD2,raw,median,ORR,11,870.0,0.9631312244730648,0.7113023044398212,1.304117461401343,0.8080636619954666,0.0,0.9631312244730648,False,False,"IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
nonlung_ORR,TACSTD2,raw,tertile,ORR,11,588.0,0.7894742544316505,0.5150404184679502,1.21013725537192,0.2780322197993006,14.56465138420758,0.8418616777688215,False,False,"IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
nonlung_ORR,TACSTD2,raw,continuous,ORR,11,870.0,0.9292374341408531,0.7963832521180394,1.0842546056966698,0.351156022173188,0.0,0.9292374341408531,False,False,"IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
nonlung_ORR,TACSTD2,residual,median,ORR,11,870.0,0.8773839537973239,0.6051824165058189,1.2720174634710704,0.490003657407001,20.538668568287257,0.9682423813113746,False,False,"IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
nonlung_ORR,TACSTD2,residual,tertile,ORR,11,588.0,0.5828843589720902,0.3340803789750437,1.0169833289122454,0.05734155721253975,41.80816787076507,0.7406258610026619,False,True,"IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
nonlung_ORR,TACSTD2,residual,continuous,ORR,11,870.0,0.8719958446677853,0.7468841962467855,1.018065125676646,0.08302122679022528,0.0,0.8719958446677853,False,False,"IMvigor210,Gide,Liu,Riaz,Braun,Hugo,Snyder,Shiuan,Puch,Miao1,Kim"
nonlung_DCB,CLDN4,raw,median,DCB,5,371.0,1.0048022419649054,0.5710757063918672,1.767939931881646,0.9867409506104714,28.714257048499487,1.0467207192896981,False,False,"Gide,Liu,Braun,Snyder,Miao1"
nonlung_DCB,CLDN4,raw,tertile,DCB,5,258.0,0.8716514199164754,0.521352136785169,1.4573186609101498,0.6003872705659292,0.0,0.8716514199164754,False,False,"Gide,Liu,Braun,Snyder,Miao1"
nonlung_DCB,CLDN4,raw,continuous,DCB,5,371.0,1.0547170593681203,0.8507993357334729,1.3075093369262123,0.626979235423478,0.0,1.0547170593681203,False,False,"Gide,Liu,Braun,Snyder,Miao1"
nonlung_DCB,CLDN4,residual,median,DCB,5,371.0,0.9475261827572429,0.6223417067077819,1.4426252609036103,0.8015681991970549,0.0,0.9475261827572429,False,False,"Gide,Liu,Braun,Snyder,Miao1"
nonlung_DCB,CLDN4,residual,tertile,DCB,5,252.0,1.002531421326817,0.6002851186541587,1.6743197849064404,0.9922911431124637,0.0,1.002531421326817,False,False,"Gide,Liu,Braun,Snyder,Miao1"
nonlung_DCB,CLDN4,residual,continuous,DCB,5,371.0,1.0195481376602813,0.8229680532663954,1.2630847587349396,0.8593920387952791,0.0,1.0195481376602813,False,False,"Gide,Liu,Braun,Snyder,Miao1"
nonlung_DCB,TACSTD2,raw,median,DCB,5,371.0,1.08518663308926,0.5282498525596278,2.229304983104896,0.8238730914044479,50.34446015014683,1.0885399610566207,False,False,"Gide,Liu,Braun,Snyder,Miao1"
nonlung_DCB,TACSTD2,raw,tertile,DCB,5,252.0,0.9982535135163929,0.37676254351483407,2.6449287340279044,0.9971945261938282,57.40307751866507,1.1233726548844427,False,True,"Gide,Liu,Braun,Snyder,Miao1"
nonlung_DCB,TACSTD2,raw,continuous,DCB,5,371.0,1.0003698633192075,0.7020098560510281,1.4255353465643479,0.9983671899586612,46.35351587176685,1.046139980044143,False,False,"Gide,Liu,Braun,Snyder,Miao1"
nonlung_DCB,TACSTD2,residual,median,DCB,5,371.0,0.9050644369358654,0.4590599014554372,1.7843894280658539,0.7733393160782047,45.208083791872944,0.896897155258069,False,False,"Gide,Liu,Braun,Snyder,Miao1"
nonlung_DCB,TACSTD2,residual,tertile,DCB,5,252.0,0.8573045182535639,0.34244178593495084,2.1462656346430458,0.7422831955030489,52.7670108890137,0.9452563413004628,False,True,"Gide,Liu,Braun,Snyder,Miao1"
nonlung_DCB,TACSTD2,residual,continuous,DCB,5,371.0,0.9344335605386341,0.681405280894951,1.2814195949789258,0.673819474554644,36.10771434386351,0.9619352998907124,False,False,"Gide,Liu,Braun,Snyder,Miao1"
lung_LUSC_DCB,CLDN4,raw,median,DCB,2,24.0,1.8923855551806925,0.267308533635672,13.396965075336603,0.5229829718759769,0.0,1.8923855551806925,False,True,"GSE190265,GSE190266"
lung_LUSC_DCB,CLDN4,raw,tertile,DCB,2,18.0,0.4887824034069556,0.043605330167679514,5.4788769391628165,0.5615423914631692,0.0,0.4887824034069556,False,True,"GSE190265,GSE190266"
lung_LUSC_DCB,CLDN4,raw,continuous,DCB,2,24.0,0.5716516410674224,0.157640238307303,2.0729834098451634,0.3948506089874333,0.0,0.5716516410674224,False,True,"GSE190265,GSE190266"
lung_LUSC_DCB,CLDN4,residual,median,DCB,2,24.0,0.817313674567777,0.1153547075089223,5.79084856665962,0.839965794960789,0.0,0.817313674567777,False,True,"GSE190265,GSE190266"
lung_LUSC_DCB,CLDN4,residual,tertile,DCB,2,18.0,0.3056676070624559,0.03199691790184623,2.9200526842585943,0.30331392907043786,0.0,0.3056676070624559,False,True,"GSE190265,GSE190266"
lung_LUSC_DCB,CLDN4,residual,continuous,DCB,2,24.0,0.33426914254144924,0.06783159903400929,1.6472538056986354,0.17809531399789535,0.0,0.33426914254144924,False,True,"GSE190265,GSE190266"
lung_LUSC_DCB,TACSTD2,raw,median,DCB,1,11.0,0.3333333333333333,0.028300054811768276,3.926180067499613,0.38261483368567406,0.0,0.3333333333333333,False,True,GSE190265
lung_LUSC_DCB,TACSTD2,raw,tertile,DCB,1,8.0,0.3333333333333333,0.01669640682806238,6.654791791750173,0.4720111892731751,0.0,0.3333333333333333,False,True,GSE190265
lung_LUSC_DCB,TACSTD2,raw,continuous,DCB,1,11.0,0.21957959990129453,0.02699501601998428,1.786077869230346,0.1562990721864852,0.0,0.21957959990129453,False,True,GSE190265
lung_LUSC_DCB,TACSTD2,residual,median,DCB,1,11.0,0.3333333333333333,0.028300054811768276,3.926180067499613,0.38261483368567406,0.0,0.3333333333333333,False,True,GSE190265
lung_LUSC_DCB,TACSTD2,residual,tertile,DCB,1,8.0,0.3333333333333333,0.01669640682806238,6.654791791750173,0.4720111892731751,0.0,0.3333333333333333,False,True,GSE190265
lung_LUSC_DCB,TACSTD2,residual,continuous,DCB,1,11.0,0.2601719233028777,0.038821951256842444,1.7435864886669783,0.16537768201031455,0.0,0.2601719233028777,False,True,GSE190265
lung_nonLUSC_DCB,CLDN4,raw,median,DCB,2,68.0,4.04814318096684,0.78698203711675,20.823173135751276,0.09426322093044925,24.49598361690308,3.378992880644344,False,False,"GSE190265,GSE190266"
lung_nonLUSC_DCB,CLDN4,raw,tertile,DCB,2,46.0,4.432176852744217,1.1780790651955029,16.674765076774932,0.02763527496125673,0.0,4.432176852744217,False,False,"GSE190265,GSE190266"
lung_nonLUSC_DCB,CLDN4,raw,continuous,DCB,2,68.0,2.3490528522174583,0.6901513282832044,7.995419375975813,0.17175714385037977,37.232049638704005,1.8873274700462217,False,False,"GSE190265,GSE190266"
lung_nonLUSC_DCB,CLDN4,residual,median,DCB,2,68.0,3.199124133874168,0.2380717240440712,42.98870546273518,0.380331926764776,60.87645574890425,1.6923738315439925,False,True,"GSE190265,GSE190266"
lung_nonLUSC_DCB,CLDN4,residual,tertile,DCB,2,46.0,2.570520806817929,0.20108223781356271,32.860074018125076,0.46771946739385495,54.23985758841591,1.5568026331110598,False,True,"GSE190265,GSE190266"
lung_nonLUSC_DCB,CLDN4,residual,continuous,DCB,2,68.0,2.0528446997049494,0.43735575631463713,9.63556852804973,0.36193291742233225,58.73469806041249,1.3568068694383613,False,False,"GSE190265,GSE190266"
lung_nonLUSC_DCB,TACSTD2,raw,median,DCB,1,14.0,1.0,0.09836174951134759,10.166553614264803,1.0,0.0,1.0,False,True,GSE190265
lung_nonLUSC_DCB,TACSTD2,raw,tertile,DCB,1,10.0,2.6666666666666665,0.15752248547000908,45.14346691453777,0.4967967600691945,0.0,2.6666666666666665,False,True,GSE190265
lung_nonLUSC_DCB,TACSTD2,raw,continuous,DCB,1,14.0,1.4034024056176833,0.34664658997071807,5.681689562444193,0.6347730247991927,0.0,1.4034024056176833,False,True,GSE190265
lung_nonLUSC_DCB,TACSTD2,residual,median,DCB,1,14.0,1.0,0.09836174951134759,10.166553614264803,1.0,0.0,1.0,False,True,GSE190265
lung_nonLUSC_DCB,TACSTD2,residual,tertile,DCB,1,10.0,2.6666666666666665,0.15752248547000908,45.14346691453777,0.4967967600691945,0.0,2.6666666666666665,False,True,GSE190265
lung_nonLUSC_DCB,TACSTD2,residual,continuous,DCB,1,14.0,1.6364202426548211,0.39112568958008037,6.846574597146697,0.500014760202093,0.0,1.6364202426548211,False,True,GSE190265
lung_LUAD_ORR,CLDN4,raw,median,ORR,2,24.0,0.5861407517302415,0.030045480369923588,11.434697552141893,0.7245140435798196,51.70855500978555,0.6814948877569931,False,True,"GSE207422,GSE283829"
lung_LUAD_ORR,CLDN4,raw,tertile,ORR,2,18.0,0.9930272118629567,0.10873554636593885,9.068819502517456,0.995052739419503,6.637209979251109,1.0092543146491388,False,True,"GSE207422,GSE283829"
lung_LUAD_ORR,CLDN4,raw,continuous,ORR,2,24.0,1.5977046068398977,0.573827974872862,4.448476063375965,0.3697861550114383,0.0,1.5977046068398977,False,False,"GSE207422,GSE283829"
lung_LUAD_ORR,CLDN4,residual,median,ORR,2,24.0,0.5861407517302415,0.030045480369923588,11.434697552141893,0.7245140435798196,51.70855500978555,0.6814948877569931,False,True,"GSE207422,GSE283829"
lung_LUAD_ORR,CLDN4,residual,tertile,ORR,2,18.0,0.9410551996607197,0.06997096858285105,12.65646176899604,0.9634554830543627,14.653490870163305,0.9409841929047241,False,True,"GSE207422,GSE283829"
lung_LUAD_ORR,CLDN4,residual,continuous,ORR,2,24.0,1.709968866639915,0.6485267414586408,4.508670711559658,0.27812531038980026,0.0,1.709968866639915,False,False,"GSE207422,GSE283829"
lung_LUAD_ORR,TACSTD2,raw,median,ORR,2,24.0,0.24832599099394884,0.03245076798622945,1.9002877783753769,0.17970582762980403,0.0,0.24832599099394884,False,True,"GSE207422,GSE283829"
lung_LUAD_ORR,TACSTD2,raw,tertile,ORR,2,18.0,0.540029869446153,0.05617160592606891,5.191809190534188,0.5936287241613372,0.0,0.540029869446153,False,True,"GSE207422,GSE283829"
lung_LUAD_ORR,TACSTD2,raw,continuous,ORR,2,24.0,1.566596332557122,0.6095799528450474,4.026090519753819,0.3512552226054164,0.0,1.566596332557122,False,False,"GSE207422,GSE283829"
lung_LUAD_ORR,TACSTD2,residual,median,ORR,2,24.0,4.026964700704115,0.5262360845444869,30.81591167347263,0.17970582762980403,0.0,4.026964700704115,False,False,"GSE207422,GSE283829"
lung_LUAD_ORR,TACSTD2,residual,tertile,ORR,2,18.0,1.851749424574581,0.19261108474926628,17.802588754826857,0.5936287241613372,0.0,1.851749424574581,False,True,"GSE207422,GSE283829"
lung_LUAD_ORR,TACSTD2,residual,continuous,ORR,2,24.0,1.6986683611787123,0.6389617271762583,4.515879556700916,0.28818030243017034,0.0,1.6986683611787123,False,False,"GSE207422,GSE283829"
lung_LUSC_ORR,CLDN4,raw,median,ORR,2,21.0,1.3495303116628268,0.09065731046551946,20.089191403813516,0.8277666342864181,37.00782517595328,1.2194845145656197,False,True,"GSE207422,GSE283829"
lung_LUSC_ORR,CLDN4,raw,tertile,ORR,2,14.0,0.9676712688082093,0.0833753803909512,11.230985455012288,0.9790389761556113,11.432223579491318,0.942876034300154,False,True,"GSE207422,GSE283829"
lung_LUSC_ORR,CLDN4,raw,continuous,ORR,2,21.0,2.2437574587941693,0.7133261909855572,7.057707396021299,0.16690487909120622,0.0,2.2437574587941693,False,False,"GSE207422,GSE283829"
