sampleId,CD274,CD8A,CLDN4,EGFR,KEAP1,KRAS,STK11,TACSTD2,TP53
TCGA-63-A5MG-01,42.6083,152.008,7678.13,2151.69,1876.49,1356.56,1356.56,26802.4,1868.43
TCGA-63-A5MH-01,218.997,112.929,1000.0,1766.21,1901.32,1012.66,1443.8,6798.94,2219.0
TCGA-63-A5MI-01,15.847,72.1311,1030.05,6639.5,1828.96,1639.34,1087.98,6050.82,313.115
TCGA-63-A5MJ-01,468.339,167.398,4191.54,1351.32,3528.53,1420.69,1055.49,7200.0,1731.03
TCGA-63-A5ML-01,343.198,323.468,3644.34,1401.82,5276.22,1931.98,1285.05,2862.41,1121.5
TCGA-63-A5MM-01,642.825,502.942,4312.36,2390.1,1789.04,792.214,816.206,13816.7,1928.47
TCGA-63-A5MN-01,698.503,1129.58,6243.16,983.469,1122.87,1149.2,837.377,13648.4,878.678
TCGA-63-A5MP-01,1402.05,369.526,6705.76,1254.01,1865.56,4483.48,658.387,16630.0,380.794
TCGA-63-A5MR-01,179.497,65.9477,5104.25,3389.02,1365.56,1484.57,802.777,10361.7,894.013
TCGA-63-A5MS-01,87.7543,346.231,5333.87,3894.44,1282.81,1252.49,743.518,5116.87,394.096
TCGA-63-A5MT-01,38.6304,48.288,4249.34,2975.26,1712.03,899.912,593.503,11615.5,296.752
TCGA-63-A5MU-01,78.0943,33.3988,4563.85,4132.52,2650.79,727.898,1120.33,15696.5,1373.77
TCGA-63-A5MV-01,427.81,310.562,1815.41,1725.72,1019.86,1240.79,782.946,5681.2,340.601
TCGA-63-A5MW-01,10.2744,199.923,554.818,7299.0,1639.62,1402.03,1012.46,1709.83,1198.25
TCGA-63-A5MY-01,91.2676,47.7186,3280.54,1930.92,3668.77,1788.29,613.393,16299.4,1019.7
TCGA-66-2727-01,757.424,195.867,1829.16,2627.61,3796.04,1838.08,954.362,9073.39,2032.52
TCGA-66-2734-01,63.5069,53.7865,3157.85,3136.12,1702.37,1175.2,895.577,11388.5,1647.29
TCGA-66-2737-01,158.914,323.503,2937.47,1731.41,3713.39,1234.01,751.596,5649.94,2960.58
TCGA-66-2742-01,41.4166,154.371,8289.92,5418.49,2348.04,1421.34,1568.18,30301.4,815.625
TCGA-66-2744-01,413.714,795.214,1160.61,2221.81,1460.19,1269.67,828.808,5340.54,2850.44
TCGA-66-2753-01,37.7746,117.708,2554.84,3870.88,1321.44,1505.92,999.003,4479.32,654.647
TCGA-66-2754-01,15.4475,80.8723,4171.29,43.1622,3638.35,1880.96,352.113,173.558,181.736
TCGA-66-2755-01,871.932,344.361,2672.71,2922.79,3406.62,946.638,1466.74,456.065,5621.84
TCGA-66-2756-01,19.4099,235.637,11763.2,693.711,1522.13,1772.13,388.975,2230.59,3203.42
TCGA-66-2757-01,54.7537,390.353,10678.8,158.302,2336.53,1387.47,1497.72,2016.95,4179.53
TCGA-66-2758-01,442.426,1212.86,4733.74,405.739,6256.81,2137.3,682.891,1550.67,2484.56
TCGA-66-2759-01,987.845,277.348,3811.79,4263.71,2288.4,1304.97,697.606,28191.9,2404.42
TCGA-66-2763-01,333.38,148.575,2666.76,2151.1,2800.17,1892.15,1229.6,14104.2,2810.28
TCGA-66-2765-01,55.7392,264.761,737.829,2022.33,2461.46,683.519,1211.97,11135.0,495.936
TCGA-66-2766-01,804.675,167.591,4487.32,859.742,6790.81,1253.17,647.385,10748.0,1949.68
TCGA-66-2767-01,316.805,1298.26,9146.48,1961.76,1956.47,2680.17,1232.78,7965.18,1859.95
TCGA-66-2768-01,56.5618,302.828,6186.21,2565.6,4389.9,1038.77,654.274,22488.7,1076.58
TCGA-66-2769-01,180.098,296.254,931.896,1858.1,1461.6,2400.68,844.116,2088.16,2335.98
TCGA-66-2770-01,595.673,471.264,3129.48,1589.92,5782.29,1299.19,1370.52,5720.08,2894.86
TCGA-66-2771-01,97.9021,729.604,3418.41,506.41,2101.98,1260.49,531.468,33520.4,398.019
TCGA-66-2773-01,420.964,429.35,3988.68,1389.93,2608.8,1278.41,1511.95,9842.35,820.545
TCGA-66-2777-01,83.8336,165.982,7394.63,3015.05,2396.63,3274.99,928.489,15570.7,1628.65
TCGA-66-2778-01,26.0504,144.958,8061.34,598.315,3315.13,1428.99,1223.53,34590.8,275.21
TCGA-66-2780-01,39.3729,129.056,8700.33,2882.58,1725.85,975.574,885.527,33993.4,378.782
TCGA-66-2781-01,29.8665,198.876,7476.11,1632.82,2754.04,1532.33,980.675,7008.08,250.176
TCGA-66-2782-01,58.7679,282.551,4106.45,3153.5,1772.0,1200.92,1071.1,17216.3,402.079
TCGA-66-2783-01,198.758,212.215,4649.59,1074.53,4520.19,1463.77,1079.19,20407.9,633.54
TCGA-66-2785-01,185.743,1072.51,12161.7,667.206,7019.14,1730.75,889.613,22066.4,437.474
TCGA-66-2786-01,29.9189,506.84,7450.87,1568.95,1612.41,1171.82,819.564,16179.4,2147.75
TCGA-66-2787-01,940.722,719.502,3608.25,447.594,5356.96,2622.42,893.041,69.5876,331.615
TCGA-66-2788-01,157.164,471.492,3224.03,2268.43,1258.49,1290.79,751.157,11981.9,491.58
TCGA-66-2789-01,44.8263,99.365,7285.77,2172.95,1301.46,1593.57,680.613,12850.6,1276.43
TCGA-66-2790-01,54.221,505.834,2722.72,4496.22,1155.8,1648.94,622.169,2079.62,2602.26
TCGA-66-2791-01,715.34,826.796,2313.01,2338.25,4640.78,1187.18,840.0,5551.46,2020.97
TCGA-66-2792-01,458.14,122.675,2172.63,24316.9,2730.09,1654.3,975.48,6942.48,364.078
TCGA-66-2793-01,9.2497,109.455,5477.9,927.03,1683.97,1501.03,944.501,14441.4,3637.72
TCGA-66-2794-01,467.376,1908.38,5841.28,1126.79,7333.18,2476.17,1316.06,5403.05,4837.11
TCGA-66-2795-01,56.6127,203.806,3500.55,2664.56,2416.1,1280.7,342.192,5579.49,2332.44
TCGA-66-2800-01,82.6374,141.538,4849.67,965.679,5042.64,1492.75,1165.27,4016.7,1890.55
TCGA-68-7755-01,434.601,92.9084,31094.4,16388.2,5098.85,1622.04,1162.13,11264.4,271.317
TCGA-68-7756-01,99.3741,100.303,10111.1,1863.94,2008.53,1265.55,767.131,25768.9,499.657
TCGA-68-7757-01,31.4721,32.9949,6954.31,1144.66,2127.92,1046.7,1320.81,21076.1,2030.96
TCGA-68-8250-01,103.691,294.376,5688.49,3782.04,1542.62,1939.37,1107.64,8442.0,530.756
TCGA-68-8251-01,49.2693,296.868,5265.55,1571.6,2192.9,1264.3,1401.25,8556.99,391.649
TCGA-68-A59I-01,66.9996,285.734,5352.09,1296.11,1402.07,1829.68,1040.96,11797.4,968.046
TCGA-68-A59J-01,1127.13,637.892,5168.81,1031.86,3633.07,2408.02,949.759,5826.37,1614.0
TCGA-6A-AB49-01,97.3706,88.4512,2913.69,1237.1,969.246,1310.79,1478.77,4747.75,26.7583
TCGA-70-6722-01,413.289,176.511,8289.48,37614.2,1673.83,1001.07,935.763,35611.7,533.064
TCGA-70-6723-01,21.6616,167.431,2669.98,43329.2,6064.98,1709.23,774.72,8018.35,499.745
TCGA-77-6842-01,1653.95,686.535,1381.22,3846.43,2919.81,801.029,1425.81,1450.26,2871.78
TCGA-77-6843-01,198.402,47.0484,3454.95,1198.84,5133.16,2817.58,642.255,3125.61,3918.78
TCGA-77-6844-01,66.2333,156.582,3856.81,3693.06,3172.74,1352.52,1512.5,21567.9,336.261
TCGA-77-6845-01,64.4824,32.0669,4114.33,9495.84,2524.22,896.828,761.241,4340.54,269.432
TCGA-77-7138-01,22.6007,40.9433,2073.04,12576.4,1284.31,804.127,833.279,11375.7,759.253
TCGA-77-7139-01,673.549,163.403,8856.89,465.999,4776.08,1624.07,928.444,20387.3,1255.61
TCGA-77-7140-01,351.002,49.4475,2161.83,2093.64,3131.67,2242.37,511.332,13116.7,3862.15
TCGA-77-7141-01,191.317,196.237,8518.38,6732.25,2030.68,2576.85,714.906,9467.15,1591.61
TCGA-77-7142-01,27.6778,186.733,1792.05,2080.99,1585.39,2828.31,579.389,13664.0,3267.83
TCGA-77-7335-01,63.2025,1434.11,2591.95,637.889,1576.8,1735.14,435.25,13243.9,1705.82
TCGA-77-7337-01,33.0635,208.607,2018.58,3458.71,1436.05,2017.55,749.212,5219.6,2354.32
TCGA-77-7338-01,102.592,213.463,5238.3,4299.12,2992.08,2405.33,767.819,21018.7,1458.6
TCGA-77-7463-01,179.61,49.3523,1302.58,3600.63,2090.6,1255.65,707.113,4992.67,334.544
TCGA-77-7465-01,90.8086,690.708,789.151,1962.4,1608.84,1705.68,650.527,1323.56,2815.07
TCGA-77-8007-01,749.466,488.527,5179.83,2175.02,1278.01,1050.43,1196.1,2399.95,1411.15
TCGA-77-8008-01,64.5588,180.103,1624.9,7001.12,1147.49,841.582,951.498,15549.7,924.019
TCGA-77-8009-01,142.373,161.357,75.5935,4836.9,19003.1,1184.75,1089.83,68.1358,2154.24
TCGA-77-8128-01,32.6568,50.3458,2788.52,4541.53,3161.81,2302.76,1261.82,3450.73,2401.18
TCGA-77-8130-01,62.5815,22.8162,1213.17,1819.42,2141.46,1282.92,1017.6,11994.8,466.102
TCGA-77-8131-01,135.042,676.593,7186.29,1471.6,1871.88,883.657,1470.91,11567.2,1603.19
TCGA-77-8133-01,76.087,169.022,5754.35,25077.5,2896.74,2202.72,1437.5,6670.65,1741.3
TCGA-77-8136-01,694.058,893.173,1757.27,2182.01,1832.49,1071.43,1032.24,5993.05,1208.6
TCGA-77-8138-01,52.7623,133.133,10038.3,2096.99,1122.12,2022.14,1131.32,22131.9,1991.47
TCGA-77-8139-01,43.4513,112.353,2785.85,2535.69,1767.85,1802.61,1543.14,9880.2,2395.41
TCGA-77-8140-01,12.0053,76.5335,14264.5,2062.64,2436.32,1764.02,1389.61,16229.6,1552.43
TCGA-77-8143-01,89.9181,145.887,4724.83,7482.88,1727.25,920.742,1694.68,29263.3,227.548
TCGA-77-8144-01,36.0777,112.396,407.493,3736.79,1653.56,1000.0,1540.24,7633.21,2167.44
TCGA-77-8145-01,32.9114,48.9451,4468.35,2866.62,1971.31,1029.54,1333.33,7300.42,491.983
TCGA-77-8148-01,50.4249,150.708,2154.67,5884.95,3830.03,1265.72,1752.97,6687.25,3441.36
TCGA-77-8150-01,361.568,537.295,7774.97,1333.75,5104.93,764.855,1365.36,6589.13,2950.7
TCGA-77-8153-01,66.4948,52.0619,5988.14,3803.56,4638.66,1278.87,1558.25,14473.7,926.804
TCGA-77-8154-01,13.6752,33.5664,1396.74,2664.8,2523.08,1422.84,1303.5,16806.2,2008.39
TCGA-77-8156-01,65.6697,809.493,4824.45,2284.78,3335.5,1886.22,967.49,2891.42,2117.69
TCGA-77-A5FZ-01,179.702,1124.78,3414.33,456.113,1293.13,1145.07,1108.06,3638.21,1457.31
TCGA-77-A5G1-01,85.6737,147.743,3919.57,2033.75,1364.22,2316.69,990.493,25199.9,1202.05
TCGA-77-A5G3-01,720.99,235.068,5817.41,2650.96,3061.01,2685.15,1165.53,9731.66,1266.64
TCGA-77-A5G6-01,8.3074,56.0748,3207.68,3193.03,1944.44,1724.3,1314.64,7847.35,2777.78
TCGA-77-A5G7-01,10.0376,92.8482,1069.64,1638.01,3740.28,1537.64,1717.69,13718.9,2181.93
TCGA-77-A5G8-01,154.304,178.82,3815.07,3628.26,3731.42,2326.82,1300.77,12886.6,1540.88
TCGA-77-A5GB-01,79.1557,207.124,250.66,3042.12,2410.29,712.401,1717.68,7328.5,843.008
TCGA-77-A5GF-01,1271.6,298.196,4383.67,1056.97,5188.03,1360.87,1325.74,7575.5,4049.38
TCGA-77-A5GH-01,252.089,478.853,5108.53,2465.61,3141.32,1080.87,894.396,3484.35,2000.59
TCGA-79-5596-01,142.046,36.4574,10517.6,3304.87,3239.21,1183.83,841.96,13355.5,371.797
TCGA-85-6175-01,102.247,344.944,2191.01,5155.31,1857.02,926.124,960.955,5931.74,2272.47
TCGA-85-6560-01,52.9652,585.085,236.323,83.4874,1352.41,11150.1,899.734,61.7179,2598.88
TCGA-85-6561-01,298.045,694.135,2470.95,4932.07,4126.54,1521.51,1006.43,5121.51,3225.98
TCGA-85-6798-01,85.1939,24.1188,4181.89,1477.08,7598.59,873.723,1514.82,2292.84,4502.83
TCGA-85-7696-01,29.8741,124.049,5545.2,5164.48,5215.73,1544.63,794.082,9057.83,1654.74
TCGA-85-7697-01,28.3363,247.871,4288.23,3554.9,2336.74,2030.48,1281.43,20298.8,1305.47
TCGA-85-7698-01,573.996,337.592,5704.43,2538.95,4087.84,1489.8,661.33,6096.83,2872.99
TCGA-85-7699-01,125.828,1206.13,1139.9,2858.98,2054.08,2059.88,1187.64,2572.57,2552.43
TCGA-85-7710-01,46.2038,261.479,2528.55,6323.32,2899.89,1524.73,297.074,8153.44,1504.53
TCGA-85-7843-01,14.9953,84.7812,973.542,1892.84,3465.36,1236.25,809.747,18737.5,1273.16
TCGA-85-7844-01,194.181,225.49,1118.6,4129.01,2985.45,1545.22,1128.72,6105.31,1685.64
TCGA-85-7950-01,214.732,625.567,1937.0,5947.63,3050.86,1661.48,2001.23,227.969,7293.54
TCGA-85-8048-01,105.742,689.028,4193.86,1946.55,2353.61,1388.29,869.812,7401.93,788.516
TCGA-85-8049-01,133.125,585.543,8536.14,2376.99,3016.12,1496.1,1003.64,6292.25,1455.54
TCGA-85-8052-01,100.43,121.951,3301.29,1532.99,4802.01,2954.09,1090.39,16638.5,1812.05
TCGA-85-8070-01,530.657,54.3783,17098.5,561.897,2192.01,2029.5,855.052,15560.9,281.892
TCGA-85-8071-01,86.9878,184.759,644.86,2924.49,3519.05,1392.52,891.445,19966.2,1680.09
TCGA-85-8072-01,327.352,257.483,7314.97,962.649,4452.25,1037.69,1318.47,13722.9,2204.78
TCGA-85-8276-01,51.2682,513.761,2721.53,2327.53,1845.66,1064.22,1197.52,4716.68,1339.99
TCGA-85-8277-01,731.481,257.055,2033.07,1163.56,5655.2,1694.44,940.035,5513.67,3862.87
TCGA-85-8287-01,49.9495,759.542,4402.25,6961.44,1397.56,1655.03,891.882,2837.34,2368.74
TCGA-85-8288-01,38.2486,243.583,3586.51,3902.12,2547.76,1107.6,1680.93,7970.21,419.527
TCGA-85-8350-01,23.4685,224.148,7914.16,1915.75,1706.02,1615.02,837.683,16675.1,476.555
TCGA-85-8351-01,68.1718,92.5188,5695.88,65004.8,1126.16,1111.55,865.427,85476.3,2405.93
TCGA-85-8352-01,9.5986,176.702,10703.8,2283.56,1527.92,941.972,822.862,600.785,159.25
TCGA-85-8353-01,97.5287,344.219,2470.87,1983.66,2372.46,842.012,1165.93,3667.7,715.799
TCGA-85-8354-01,28.4827,81.8229,5452.1,8538.31,3091.66,2374.94,1112.89,9508.03,475.401
TCGA-85-8355-01,899.199,866.723,5922.4,2684.89,1633.07,1581.61,707.297,5590.47,1326.44
TCGA-85-8479-01,4.0634,36.5709,1867.83,2052.42,4610.19,1086.29,1069.59,23615.8,345.392
TCGA-85-8481-01,82.9694,109.794,15884.0,2413.58,1032.44,1529.01,987.523,25796.6,346.226
TCGA-85-8580-01,57.5296,111.111,4048.51,2309.64,2756.91,1482.8,1522.84,6806.54,3292.72
TCGA-85-8582-01,59.1327,130.092,2961.24,3019.04,1647.17,1210.91,1160.32,10503.9,2220.11
TCGA-85-8584-01,100.853,1004.65,14072.9,259.891,2193.17,7392.55,616.757,9245.15,1476.34
TCGA-85-8664-01,6.6471,88.9684,2733.99,4838.45,2020.71,943.883,1651.03,2449.19,2338.74
TCGA-85-8666-01,53.989,133.636,6361.62,2163.84,2061.21,2844.31,1094.75,11297.1,445.81
TCGA-85-A4CL-01,29.7976,826.773,4414.5,401.156,5603.29,2821.44,1186.12,13548.6,1879.03
TCGA-85-A4CN-01,163.091,280.168,4193.78,2557.99,6023.89,1101.45,2181.93,5106.5,2159.79
TCGA-85-A4JB-01,31.8854,91.4972,2485.21,2547.56,1028.65,938.54,1219.96,4708.41,474.122
TCGA-85-A4JC-01,11.5334,78.1709,3345.33,1364.13,2333.59,704.82,1077.73,23878.7,1560.21
TCGA-85-A4PA-01,71.7615,784.292,374.629,107.36,1157.23,1120.5,1705.33,489.335,2379.43
TCGA-85-A4QQ-01,18.4602,108.96,3311.12,2756.85,2153.98,1178.75,1501.58,19961.7,1005.4
TCGA-85-A4QR-01,36.1011,14.4404,5484.21,1648.87,2514.89,2003.61,1516.7,17194.9,1292.42
TCGA-85-A50M-01,183.56,97.6741,8347.77,8159.79,981.372,831.493,994.845,10567.3,353.227
TCGA-85-A50Z-01,74.573,124.444,419.939,3221.05,1734.29,950.34,1590.27,18961.1,1393.12
TCGA-85-A510-01,30.4035,533.997,3414.59,143.167,1189.05,1625.21,613.046,668.325,1803.21
TCGA-85-A511-01,75.4309,265.371,2634.63,2115.65,2541.02,3411.2,953.792,4885.29,2367.89
TCGA-85-A512-01,33.7679,72.5016,9697.34,619.651,3105.16,3822.23,988.704,8843.21,512.974
TCGA-85-A513-01,52.2581,538.064,10371.0,5529.31,1485.16,514.193,1197.42,3978.71,877.419
TCGA-85-A53L-01,32.4219,111.719,5831.25,3188.59,1803.91,1839.45,658.203,3989.45,524.609
TCGA-85-A5B5-01,145.51,65.6304,3009.5,586.749,4386.87,930.052,1112.26,5086.36,1938.69
TCGA-90-6837-01,54.406,199.766,5064.33,2132.93,2095.67,1250.09,838.102,32922.7,1385.48
TCGA-90-7766-01,94.0164,356.306,4863.36,1980.69,2723.61,1561.31,1261.41,46199.7,1398.45
TCGA-90-7767-01,324.66,518.382,188.014,1782.1,2113.48,1477.25,1045.49,279.671,4247.1
TCGA-90-7769-01,332.144,39.9572,23419.2,2054.93,4309.31,1589.37,1141.63,42658.6,2461.65
TCGA-90-7964-01,28.407,81.2657,10158.6,1719.14,2209.28,947.861,353.11,25855.8,241.28
TCGA-90-A4ED-01,13.8269,107.734,763.359,2171.33,1326.8,1182.77,1618.32,4502.95,2812.04
TCGA-90-A4EE-01,159.204,1544.55,1450.93,2053.77,2334.24,1575.31,1270.47,482.135,3851.65
TCGA-90-A59Q-01,77.6735,1299.65,6314.79,894.774,1974.25,1389.56,447.693,18075.9,1115.56
TCGA-92-7340-01,33.2975,313.283,1733.26,1300.74,2092.73,1418.55,869.674,25580.4,669.173
TCGA-92-7341-01,78.7703,59.4931,8071.46,4450.31,2837.72,2772.25,783.382,11539.0,269.215
TCGA-92-8063-01,145.522,140.547,9986.94,3436.49,2151.12,899.876,677.861,21028.6,3354.48
TCGA-92-8064-01,1540.86,1827.74,5300.1,2111.19,5490.0,1816.21,1523.91,4598.85,1374.7
TCGA-92-8065-01,54.7522,308.821,4112.65,1332.24,3474.36,1505.2,854.422,27637.8,440.899
TCGA-94-7033-01,20.8599,65.1341,2393.36,1683.26,2979.57,679.012,1337.16,16000.9,2175.82
TCGA-94-7557-01,94.1989,54.3214,7672.19,1148.27,2246.33,1778.48,813.565,10668.7,375.226
TCGA-94-7943-01,21.9241,138.521,10437.6,708.203,3129.51,1319.43,832.785,6383.25,5190.04
TCGA-94-8035-01,55.3936,52.4781,3281.34,1962.56,3342.08,1092.32,1475.7,13839.7,2567.54
TCGA-94-8490-01,42.0483,151.957,4343.88,2947.52,3745.63,1210.66,1931.31,12274.4,185.679
TCGA-94-8491-01,63.4994,209.019,19468.9,1264.14,2919.38,1145.11,1207.55,73618.0,1877.99
TCGA-94-A4VJ-01,23.753,119.715,4728.27,3244.64,1562.47,1558.67,1389.55,21480.3,1716.86
TCGA-94-A5I4-01,29.2123,39.5226,13798.5,1527.59,2863.38,3166.96,987.492,15474.5,322.481
TCGA-94-A5I6-01,165.258,51.7331,3660.59,1711.45,3332.95,3203.14,1096.45,3001.48,579.123
TCGA-96-7544-01,427.002,188.279,1036.18,2654.22,1735.32,2500.0,736.088,7564.27,1744.64
TCGA-96-7545-01,130.91,293.515,4202.22,2531.39,2530.36,2367.75,576.005,8373.78,1713.55
TCGA-96-8169-01,47.7281,172.967,5819.78,3902.57,1715.92,1026.73,1108.82,9823.22,653.303
TCGA-96-8170-01,27.8818,101.956,5656.68,2632.51,2558.05,1115.27,1457.35,20010.8,424.469
TCGA-96-A4JL-01,142.499,1203.09,68274.6,3450.02,2549.94,1092.77,3034.27,3904.72,5108.65
TCGA-98-7454-01,210.731,624.347,693.877,1382.04,901.042,1433.4,279.191,4231.37,1669.44
TCGA-98-8020-01,81.761,294.34,1593.08,26785.4,3423.27,1116.35,1313.21,10330.8,2206.92
TCGA-98-8021-01,13.5364,147.208,4452.34,3398.19,2675.69,1992.1,1771.01,13603.5,397.067
TCGA-98-8022-01,33.6717,365.002,5688.5,1278.83,1721.3,1505.13,1350.24,8459.69,2449.96
TCGA-98-8023-01,41.9261,469.302,2270.1,3327.69,1927.25,1081.96,1245.61,5769.57,4828.26
TCGA-98-A538-01,70.9885,159.264,3828.97,3497.17,2905.38,1712.55,1697.1,21495.2,258.575
TCGA-98-A539-01,49.4969,49.4969,1619.06,2999.81,2361.98,1036.66,991.789,9143.52,451.949
TCGA-98-A53A-01,12.2911,284.661,2838.74,2923.28,2597.35,1310.23,1452.8,4398.72,269.911
TCGA-98-A53B-01,50.9156,283.609,3281.38,1625.25,1218.85,1971.86,821.795,10284.9,325.145
TCGA-98-A53C-01,172.958,968.944,2369.33,988.041,1266.13,1124.22,953.177,2723.36,909.699
TCGA-98-A53D-01,515.181,379.759,3090.6,541.2,1377.83,1134.94,1299.76,5670.84,897.831
TCGA-98-A53H-01,208.007,334.296,5241.02,1290.91,1742.88,1179.94,1227.4,6340.07,1064.8
TCGA-98-A53I-01,58.3784,400.126,4390.31,882.476,5310.3,1207.2,1559.6,8166.15,675.825
TCGA-98-A53J-01,88.7762,72.2892,14354.5,2954.24,3526.95,2069.12,730.501,16806.0,1427.39
TCGA-J1-A4AH-01,283.542,61.7174,7829.16,476.735,3077.82,1950.81,1092.13,5220.04,1390.88
TCGA-L3-A4E7-01,137.459,117.619,5820.5,2544.12,1959.85,999.055,2012.28,16975.0,1389.7
TCGA-L3-A524-01,24.9647,133.773,13747.5,878.464,3314.65,1328.78,1917.1,8228.45,2046.63
TCGA-LA-A446-01,197.846,70.2708,5330.96,2205.94,5715.78,2467.84,980.027,5469.0,870.02
TCGA-LA-A7SW-01,81.5526,32.7082,3488.01,3579.83,1225.03,1371.57,1114.7,5864.81,2211.95
TCGA-MF-A522-01,41.8089,210.324,6973.98,1053.32,2812.29,4425.34,802.474,12980.4,189.42
TCGA-NC-A5HD-01,15.9635,35.9179,8662.49,2755.36,1868.3,1037.06,690.992,16418.5,1720.07
TCGA-NC-A5HE-01,214.316,2326.56,8522.24,639.979,3946.63,1374.84,722.999,5326.56,864.464
TCGA-NC-A5HF-01,29.8954,13.4529,4079.72,2478.69,3679.12,17028.4,1498.26,17919.3,1414.05
TCGA-NC-A5HG-01,3.6029,26.0208,10017.2,3435.51,1292.63,1084.87,412.73,16305.8,1434.75
TCGA-NC-A5HH-01,7.2674,118.217,92.5388,1917.59,1416.67,1543.12,944.767,368.217,306.686
TCGA-NC-A5HI-01,13.5685,109.001,3102.67,2105.34,2265.04,1898.24,1033.47,35003.6,2098.6
TCGA-NC-A5HJ-01,1785.9,817.522,4268.01,380.493,1333.33,1393.47,725.765,2796.27,498.704
TCGA-NC-A5HK-01,492.08,199.036,12438.4,799.57,1570.25,1427.0,899.105,45254.5,1648.07
TCGA-NC-A5HL-01,873.735,545.896,3058.32,1358.17,4432.13,1129.56,778.556,13988.3,392.803
TCGA-NC-A5HM-01,107.433,156.81,3260.99,1361.31,1822.03,1131.31,704.287,8016.28,2302.22
TCGA-NC-A5HN-01,231.802,95.1606,1894.27,3409.08,2777.96,1225.7,772.672,11703.5,1093.53
TCGA-NC-A5HO-01,15.7155,315.137,4788.25,864.342,3987.59,1696.44,1432.59,29485.5,1508.68
TCGA-NC-A5HP-01,4.2579,44.4039,3751.82,4634.17,1990.27,1443.43,954.38,5136.86,1315.09
TCGA-NC-A5HQ-01,602.175,278.878,5509.33,1116.33,1669.15,1997.94,756.955,24068.7,1181.0
TCGA-NC-A5HR-01,144.767,189.535,6712.79,7309.22,3669.77,1664.53,808.721,8267.44,242.442
TCGA-NC-A5HT-01,10.6082,48.7977,2237.62,1841.5,2175.39,724.187,1569.31,14476.0,393.918
TCGA-NK-A5CR-01,162.667,27.3333,8014.67,2121.32,3706.67,1579.33,714.667,27716.0,1275.33
TCGA-NK-A5CT-01,127.772,106.125,14725.4,697.255,1373.28,991.552,92.397,26632.0,771.383
TCGA-NK-A5CX-01,108.571,272.894,9387.94,1607.02,1510.7,1352.73,739.944,37283.8,1726.37
TCGA-NK-A7XE-01,27.1808,234.513,2051.83,1490.47,2442.48,1979.77,1441.85,5704.8,1692.79
TCGA-O2-A52N-01,55.1913,233.333,2392.35,25694.0,1330.05,1002.73,806.557,17478.1,921.858
TCGA-O2-A52Q-01,410.065,354.893,19379.9,705.665,1882.82,1131.28,740.603,20392.4,1322.65
TCGA-O2-A52S-01,67.053,246.689,1108.03,3152.71,4299.26,1238.0,1574.09,482.616,2048.84
TCGA-O2-A52V-01,114.298,46.2233,5193.82,3911.67,2374.62,1596.39,1153.48,16608.5,1557.31
TCGA-O2-A52W-01,17.1951,120.365,2831.27,2028.76,1910.8,2988.72,1176.25,13500.3,2669.0
TCGA-O2-A5IB-01,13.5783,82.2684,3236.69,722.574,1736.69,1752.93,1519.44,1517.84,2436.1
TCGA-XC-AA0X-01,170.69,230.197,10158.4,2017.84,2046.2,2016.44,850.32,24439.5,1233.46
