gene,counts_bg,counts_fg,freq_bg,freq_fg,n_cells_with_min_umis_above_thresh,log2_FC,p.value,adj.p.value,neglog10_p,neglog10_padj
MAGI1,10.0,5.0,2.7344414383818234e-07,1.1866501478637284e-07,15,-0.18695759641017165,0.11736,0.19584195942602672,0.9304798991647737,0.7080942543361358
SLC25A26,1061.0,964.0,2.9012423661231144e-05,2.2878614850812682e-05,1815,-0.32984067759447094,0.0,0.0,300.0,300.0
LRIG1,125.0,132.0,3.418051797977279e-06,3.1327563903602426e-06,248,-0.09630600813648181,0.49704,0.6143549202858714,0.3036086593949414,0.21158065917016433
KBTBD8,251.0,312.0,6.863448010338376e-06,7.404696922669664e-06,514,0.09603374362109662,0.40028,0.5192426309378807,0.3976361088872251,0.28462965823190933
SUCLG2,1629.0,1283.0,4.45440510312399e-05,3.044944279418327e-05,2462,-0.5342281649876521,0.0,0.0,300.0,300.0
SUCLG2-AS1,9.0,18.0,2.4609972945436407e-07,4.271940532309422e-07,27,0.19576197241997662,0.14638,0.23086066084788032,0.8345182571778358,0.6366500654901297
FAM19A1,24.0,8.0,6.562659452116375e-07,1.8986402365819652e-07,32,-0.4771376303879972,0.0008,0.0023066400683955544,3.0969100130080562,2.637020168159858
EOGT,235.0,158.0,6.425937380197284e-06,3.7498144672493815e-06,381,-0.6447019882462824,0.0,0.0,300.0,300.0
CTD-2013N24.2,6.0,7.0,1.6406648630290938e-07,1.6613102070092197e-07,13,0.0025564307816467514,1.0,1.0,-0.0,-0.0
TMF1,1299.0,1559.0,3.5520394284579885e-05,3.699975161039105e-05,2441,0.05728764709737414,0.30142,0.4164696750409612,0.5208279344982748,0.38041661596630244
UBA3,1032.0,828.0,2.8219435644100416e-05,1.965092644862334e-05,1657,-0.5007218078660135,0.0,0.0,300.0,300.0
ARL6IP5,9399.0,7774.0,0.00025701015079350757,0.00018450036498985248,8275,-0.47600580066727544,0.0,0.0,300.0,300.0
LMOD3,134.0,123.0,3.664151527431643e-06,2.9191593637447715e-06,243,-0.25107042104384963,0.08702,0.151692772226051,1.060380921043302,0.8190351117453959
FRMD4B,1233.0,1358.0,3.371566293524788e-05,3.222941801597886e-05,1949,-0.0631256958949005,0.34452,0.46438597122302155,0.4627855614558692,0.3331209084693285
MITF,1141.0,531.0,3.1199976811936605e-05,1.2602224570312794e-05,1234,-1.2432170336689186,0.0,0.0,300.0,300.0
LINC01212,36.0,38.0,9.843989178174563e-07,9.018541123764335e-07,74,-0.06129549153540952,0.71566,0.7936964156527458,0.14529325589594022,0.1003455809716085
FOXP1,3345.0,2450.0,9.146706611387198e-05,5.814585724532269e-05,4261,-0.6446624927386279,0.0,0.0,300.0,300.0
FOXP1-AS1,2.0,3.0,5.4688828767636465e-08,7.11990088718237e-08,5,0.022409116264320638,1.0,1.0,-0.0,-0.0
RP11-154H23.4,6.0,5.0,1.6406648630290938e-07,1.1866501478637284e-07,11,-0.05739537622889889,0.5437,0.6560387298747764,0.26464066699828925,0.18307052087678946
RP11-154H23.3,13.0,17.0,3.5547738698963703e-07,4.0346105027366765e-07,30,0.05018798049265445,0.7692,0.8345269422551069,0.11396072443355776,0.07855963779379052
EIF4E3,253.0,335.0,6.918136839106012e-06,7.95055599068698e-06,562,0.1768163026488615,0.1026,0.17478624347533253,0.9888526392242025,0.7574927514376198
GPR27,29.0,33.0,7.929880171307288e-07,7.831890975900606e-07,62,-0.007906145335311393,0.94148,0.9712882532884675,0.026188901331751054,0.012651863568178167
PROK2,61.0,67.0,1.668009277412912e-06,1.590111198137396e-06,103,-0.042749646447359756,0.83742,0.8844970090823676,0.07705667111864165,0.05330363131414473
LINC00877,70.0,406.0,1.914109006867276e-06,9.635599200653474e-06,386,1.8677745659857174,0.0,0.0,300.0,300.0
RYBP,658.0,1206.0,1.7992624664552398e-05,2.862200156647313e-05,1604,0.641229836311064,0.0,0.0,300.0,300.0
SHQ1,155.0,127.0,4.238384229491826e-06,3.01409137557387e-06,276,-0.3840484254485957,0.005,0.012450775289195175,2.3010299956639813,1.9048036049267885
GXYLT2,3.0,6.0,8.203324315145469e-08,1.423980177436474e-07,9,0.07832055760113922,0.50732,0.6221701472638023,0.29471801621911353,0.20609083088342822
PPP4R2,1153.0,1377.0,3.152810978454242e-05,3.268034507216708e-05,2150,0.050219930124688575,0.39374,0.5120720419050068,0.4047904630435329,0.2906689351162769
EBLN2,191.0,240.0,5.222783147309282e-06,5.695920709745896e-06,419,0.10572247240705575,0.38164,0.5001285797551972,0.41834611282310724,0.3009183270653537
RP11-803B1.8,31.0,22.0,8.476768458983652e-07,5.221260650600405e-07,53,-0.2796246047914951,0.08672,0.1511958642081682,1.0618807308056883,0.8204600883066144
LINC00960,9.0,11.0,2.4609972945436407e-07,2.6106303253002025e-07,20,0.01722085202315708,0.82258,0.8734274177467598,0.08482185402357416,0.0587731792692357
ZNF717,116.0,90.0,3.171952068522915e-06,2.135970266154711e-06,199,-0.41181070231825706,0.00634,0.01542873120865905,2.197910742118267,1.81166978694622
ROBO2,3.0,1.0,8.203324315145469e-08,2.3733002957274565e-08,4,-0.07990532456334597,0.12542,0.2043013018322083,0.901633203560669,0.6897288659826132
ROBO1,20.0,20.0,5.468882876763647e-07,4.7466005914549135e-07,38,-0.06898659222485916,0.65274,0.7436208703974778,0.18525977286095194,0.12864842985863115
RP11-47P18.2,2.0,4.0,5.4688828767636465e-08,9.493201182909826e-08,6,0.054023875954003396,0.68742,0.7703868484982332,0.16277783652337607,0.11329113978980199
GBE1,434.0,427.0,1.1867475842577113e-05,1.013399226275624e-05,774,-0.2087580882708411,0.03132,0.06337601999999999,1.5041782466140943,1.1980750378865088
LINC00971,53.0,33.0,1.4492539623423664e-06,7.831890975900606e-07,84,-0.4578826731285852,0.00572,0.014056861792567404,2.2426039712069756,1.8521116251408576
CADM2,3.0,1.0,8.203324315145469e-08,2.3733002957274565e-08,4,-0.07990532456334597,0.12438,0.20401664244186046,0.9052494475224955,0.6903344040159614
VGLL3,39.0,13.0,1.066432160968911e-06,3.0852903844456935e-07,37,-0.6591960616104221,0.00196,0.005294433319983981,2.707743928643524,2.2761805169869485
LINC00506,4.0,1.0,1.0937765753527293e-07,2.3733002957274565e-08,5,-0.11591107651804186,0.06132,0.11348181818181818,1.2123978538176625,0.9450737146456153
CHMP2B,2092.0,1705.0,5.720451489094774e-05,4.0464770042153134e-05,2946,-0.4892449751332951,0.0,0.0,300.0,300.0
HTR1F,4.0,0.0,1.0937765753527293e-07,0.0,4,-0.14975057551222407,0.0,0.0,300.0,300.0
CGGBP1,1696.0,1625.0,4.6376126794955724e-05,3.856612980557117e-05,2823,-0.2598943030086828,0.0,0.0,300.0,300.0
RP11-159G9.5,84.0,84.0,2.2969308082407314e-06,1.9935722484110634e-06,166,-0.13925552048667497,0.36188,0.483305603220697,0.4414354183553401,0.31577816982341333
ZNF654,230.0,242.0,6.2892153082781935e-06,5.743386715660445e-06,458,-0.11229018042667357,0.32872,0.44780188501413765,0.4831738717461851,0.34891408259817824
C3orf38,786.0,684.0,2.149270970568113e-05,1.6233374022775803e-05,1340,-0.38425228748359647,0.0,0.0,300.0,300.0
PROS1,381.0,131.0,1.0418221880234747e-05,3.1090233874029683e-06,439,-1.474470555283252,0.0,0.0,300.0,300.0
ARL13B,314.0,255.0,8.586146116518924e-06,6.051915754105014e-06,538,-0.4429356907892748,4e-05,0.00013864337101747174,4.3979400086720375,3.8581008905964476
STX19,2.0,4.0,5.4688828767636465e-08,9.493201182909826e-08,6,0.054023875954003396,0.68678,0.7703868484982332,0.16318236059340055,0.11329113978980199
DHFRL1,131.0,99.0,3.5821182842801886e-06,2.349567292770182e-06,223,-0.4520399654184379,0.00198,0.005345603735823883,2.703334809738469,2.2720032381951816
NSUN3,289.0,250.0,7.902535756923468e-06,5.933250739318642e-06,520,-0.36068438898280025,0.00152,0.0041966434711420385,2.8181564120552274,2.377097925020741
MTRNR2L12,25850.0,30955.0,0.0007068531118217013,0.0007346551065424342,11029,0.055579538873870585,0.14566,0.2299805009363296,0.8366596943817484,0.6383089843943253
ARL6,55.0,44.0,1.5039427911100027e-06,1.044252130120081e-06,98,-0.29262845698532586,0.0735,0.13095645857180593,1.133712660915805,0.8828730779724037
CRYBG3,211.0,197.0,5.769671434985647e-06,4.675401582583089e-06,383,-0.2543633356352555,0.0437,0.08437686068702291,1.359518563029578,1.0737766369497004
MINA,326.0,305.0,8.914279089124744e-06,7.238565901968743e-06,599,-0.2671146441257651,0.00962,0.02239538656235619,2.016824927962187,1.6498414368830885
CLDND1,1649.0,2004.0,4.5090939318916265e-05,4.756093792637823e-05,2832,0.07531311703394886,0.17656,0.271213208836256,0.7531076798464014,0.5666891629428661
CPOX,173.0,172.0,4.7305836884005545e-06,4.082076508651225e-06,340,-0.17326399736121467,0.17052,0.26315376754118364,0.7682246760249054,0.5797904078597627
ST3GAL6-AS1,26.0,7.0,7.109547739792741e-07,1.6613102070092197e-07,32,-0.5530717335670837,0.0003,0.0009282110091743118,3.5228787452803374,3.0323532848770194
ST3GAL6,659.0,400.0,1.8019969078936215e-05,9.493201182909826e-06,878,-0.8580600297200723,0.0,0.0,300.0,300.0
DCBLD2,71.0,23.0,1.9414534212510943e-06,5.45859068017315e-07,91,-0.928120392473719,0.0,0.0,300.0,300.0
RP11-201E8.1,5.0,0.0,1.3672207191909117e-07,0.0,5,-0.18487955899884823,0.0,0.0,300.0,300.0
COL8A1,11.0,5.0,3.0078855822200055e-07,1.1866501478637284e-07,13,-0.21760838789152484,0.1928,0.2903839225902493,0.714892970433188,0.5370274324747899
CMSS1,607.0,562.0,1.6598059530977667e-05,1.3337947661988307e-05,1053,-0.29557782627805623,0.00036,0.0010972435607772256,3.4436974992327127,2.9596969591520477
FILIP1L,1303.0,423.0,3.5629771942115157e-05,1.0039060250927142e-05,1082,-1.730399357303465,0.0,0.0,300.0,300.0
TBC1D23,423.0,378.0,1.1566687284355112e-05,8.971075117849786e-06,754,-0.3337834149620013,0.0004,0.0012096846510237633,3.3979400086720375,2.917327829823883
NIT2,1322.0,930.0,3.61493158154077e-05,2.2071692750265348e-05,1861,-0.687211783475658,0.0,0.0,300.0,300.0
TOMM70A,446.0,380.0,1.2195608815182932e-05,9.018541123764335e-06,772,-0.3973854728545451,4e-05,0.00013864337101747174,4.3979400086720375,3.8581008905964476
LNP1,18.0,59.0,4.921994589087281e-07,1.4002471744791993e-06,76,0.6857425901828029,2e-05,7.137566137566138e-05,4.698970004336019,4.1464498545013395
TMEM45A,63.0,534.0,1.7226981061805486e-06,1.2673423579184618e-05,481,2.3282655832698445,0.0,0.0,300.0,300.0
TFG,1389.0,1767.0,3.7981391579123525e-05,4.1936216225504156e-05,2565,0.13940946497616347,0.00644,0.015643865546218487,2.191114132640188,1.80565592531939
ABI3BP,20.0,5.0,5.468882876763647e-07,1.1866501478637284e-07,25,-0.4675909280976657,0.00098,0.002787111735769501,3.0087739243075053,2.554845620000223
IMPG2,3.0,8.0,8.203324315145469e-08,1.8986402365819652e-07,10,0.1370518898053101,0.27474,0.3874931274830975,0.561078106088659,0.41173599566769786
SENP7,380.0,453.0,1.0390877465850927e-05,1.0751050339645378e-05,788,0.044910828924003145,0.63614,0.7287303498641304,0.19644729545773493,0.13743314277925434
TRMT10C,1152.0,984.0,3.15007653701586e-05,2.3353274909958172e-05,1853,-0.41635790102903797,0.0,0.0,300.0,300.0
PCNP,3154.0,3247.0,8.624428296656271e-05,7.706106060227052e-05,4831,-0.16045753144907737,0.0,0.0,300.0,300.0
ZBTB11,326.0,386.0,8.914279089124744e-06,9.160939141507983e-06,668,0.03545397506066182,0.72824,0.8022184529965706,0.13772547027686494,0.09570735239873347
ZBTB11-AS1,63.0,85.0,1.7226981061805486e-06,2.017305251368338e-06,145,0.14822363216349393,0.3484,0.4685858424725822,0.45792185366437443,0.3292108370128883
RPL24,49042.0,50120.0,0.0013410247702112137,0.0011894981082186012,15249,-0.17284597202993526,0.0,0.0,300.0,300.0
CEP97,115.0,217.0,3.1446076541390967e-06,5.150061641728581e-06,314,0.5693653339269702,6e-05,0.00020463509185909322,4.221848749616356,3.6890198892262247
NXPE3,432.0,463.0,1.1812787013809476e-05,1.0988380369218124e-05,836,-0.09594755843448531,0.29524,0.40944290315948184,0.5298248033448205,0.3878066520760938
NFKBIZ,4913.0,6306.0,0.00013434310786769897,0.0001496603166485734,5160,0.15467804413873565,0.00116,0.0032628023352793993,2.9355420107730814,2.4864092355279883
RP11-221J22.1,4.0,0.0,1.0937765753527293e-07,0.0,4,-0.14975057551222407,0.0,0.0,300.0,300.0
RP11-221J22.2,9.0,3.0,2.4609972945436407e-07,7.11990088718237e-08,12,-0.21819300568536487,0.03798,0.07481021123333009,1.4204450395990014,1.1260391189855583
ALCAM,2427.0,1156.0,6.636489370952685e-05,2.74353514186094e-05,2191,-1.244311312547128,0.0,0.0,300.0,300.0
CBLB,898.0,928.0,2.455528411666877e-05,2.2024226744350798e-05,1547,-0.15046892588448169,0.0428,0.08277339195259485,1.368556230986828,1.0821092475785912
LINC00882,14.0,9.0,3.8282180137345524e-07,2.135970266154711e-07,22,-0.18832579820506107,0.22462,0.328053821725009,0.6485515770908835,0.4840548984815486
DUBR,14.0,19.0,3.8282180137345524e-07,4.5092705618821675e-07,33,0.06935973705303962,0.70244,0.7813684459348029,0.15339076577414312,0.10714413090633665
RP11-446H18.5,3.0,1.0,8.203324315145469e-08,2.3733002957274565e-08,4,-0.07990532456334597,0.1269,0.20499847565841978,0.8965383779052952,0.6882493682886269
BBX,2353.0,2629.0,6.43414070451243e-05,6.239406477467484e-05,3812,-0.04364974637082842,0.33506,0.45493787156948273,0.47487741584175114,0.342047908566745
LINC00636,2.0,2.0,5.4688828767636465e-08,4.746600591454913e-08,4,-0.009913990678032765,0.61954,0.7228593643393222,0.2079306485801405,0.14094618850414395
CD47,4655.0,4217.0,0.00012728824895667386,0.00010008207347082684,5385,-0.3438618640815083,0.0,0.0,300.0,300.0
LINC01215,119.0,108.0,3.2539853116743694e-06,2.563164319385653e-06,220,-0.25565603538148113,0.08088,0.1422394229097862,1.0921588574170553,0.8469800183789503
IFT57,954.0,1113.0,2.6086571322162594e-05,2.6414832291446592e-05,1783,0.01737886248104063,0.79196,0.8509616928632115,0.10129675302915826,0.07008998980093224
HHLA2,2.0,3.0,5.4688828767636465e-08,7.11990088718237e-08,5,0.022409116264320638,1.0,1.0,-0.0,-0.0
MYH15,7.0,26.0,1.9141090068672762e-07,6.170580768891387e-07,32,0.44070043031736794,0.00378,0.009678387953941542,2.4225082001627745,2.0141969733744136
KIAA1524,168.0,304.0,4.593861616481463e-06,7.214832899011468e-06,398,0.554386664871544,2e-05,7.137566137566138e-05,4.698970004336019,4.1464498545013395
DZIP3,401.0,400.0,1.096511016791111e-05,9.493201182909826e-06,737,-0.18937880938255686,0.05444,0.10246427309087527,1.2640818834687029,0.9894275366005009
TRAT1,1540.0,1641.0,4.211039815108008e-05,3.894585785288756e-05,2233,-0.10998997471381183,0.10544,0.17909665071770337,0.9769946027500653,0.7469125358060252
DPPA4,17.0,10.0,4.6485504452490993e-07,2.3733002957274567e-07,26,-0.24352755144049407,0.11172,0.18776197674418604,0.9518690729710325,0.7263923511652528
LINC01205,11.0,3.0,3.0078855822200055e-07,7.11990088718237e-08,14,-0.28015994166925284,0.01358,0.030522192602465845,1.867100230055517,1.5153842714724466
PVRL3,74.0,149.0,2.023486664402549e-06,3.5362174406339104e-06,198,0.5852765808325927,0.00028,0.0008711254612546125,3.552841968657781,3.059919292516207
CD96,1868.0,2035.0,5.1079366068972454e-05,4.829666101805374e-05,2726,-0.07922195485326969,0.20788,0.31030184420182944,0.682187291849178,0.5082156432869332
ZBED2,69.0,483.0,1.886764592483458e-06,1.1463040428363616e-05,344,2.1101306950486443,0.0,0.0,300.0,300.0
PLCXD2,6.0,14.0,1.6406648630290938e-07,3.3226204140184395e-07,20,0.19470441175999972,0.1159,0.19370913521103494,0.935916564036404,0.7128498977207831
PHLDB2,43.0,23.0,1.175809818504184e-06,5.45859068017315e-07,63,-0.4931436616573216,0.00368,0.009447449885815782,2.4341521813264824,2.024685403128481
ABHD10,349.0,250.0,9.543200619952562e-06,5.933250739318642e-06,576,-0.6047090539128773,0.0,0.0,300.0,300.0
TAGLN3,3.0,8.0,8.203324315145469e-08,1.8986402365819652e-07,8,0.1370518898053101,0.50428,0.6209898855890944,0.2973282558382475,0.20691547336386498
TMPRSS7,41.0,16.0,1.1211209897365474e-06,3.7972804731639305e-07,57,-0.6204429840491246,0.00012,0.00039348565872630045,3.9208187539523753,3.405071091639176
C3orf52,10.0,22.0,2.7344414383818234e-07,5.221260650600405e-07,32,0.2573521691297348,0.0936,0.1613834355828221,1.0287241512618948,0.7921410433695355
GCSAM,155.0,130.0,4.238384229491826e-06,3.0852903844456937e-06,247,-0.35868325411344065,0.02488,0.051816261836146564,1.604149623981219,1.2855339213867263
RP11-757F18.5,5.0,2.0,1.3672207191909117e-07,4.746600591454913e-08,7,-0.11797613502105149,0.12378,0.20401664244186046,0.9073495216432048,0.6903344040159614
CD200,114.0,231.0,3.1172632397552785e-06,5.482323683130425e-06,278,0.6548253696247255,2e-05,7.137566137566138e-05,4.698970004336019,4.1464498545013395
RP11-231E6.1,1.0,3.0,2.7344414383818233e-08,7.11990088718237e-08,4,0.06030660863640274,0.6232,0.7228593643393222,0.20537255533549198,0.14094618850414395
BTLA,252.0,384.0,6.8907924247221945e-06,9.113473135593434e-06,559,0.35803643411210134,0.00178,0.004841169354838709,2.749579997691106,2.3150497245093993
ATG3,3183.0,2964.0,8.703727098369344e-05,7.034462076536182e-05,3953,-0.3033097670316886,0.0,0.0,300.0,300.0
SLC35A5,375.0,302.0,1.0254155393931836e-05,7.1673668930969195e-06,638,-0.4625148461578451,2e-05,7.137566137566138e-05,4.698970004336019,4.1464498545013395
CCDC80,23.0,33.0,6.289215308278194e-07,7.831890975900606e-07,46,0.13054259375143834,0.52348,0.6361550537505254,0.2810999062593736,0.19643701834352917
RP11-572C15.5,13.0,14.0,3.5547738698963703e-07,3.3226204140184395e-07,27,-0.02492317265407526,0.9014,0.9369614732624441,0.04508244626504129,0.02827826641587218
CD200R1L,4.0,0.0,1.0937765753527293e-07,0.0,4,-0.14975057551222407,0.0,0.0,300.0,300.0
CD200R1,172.0,219.0,4.703239274016736e-06,5.19752764764313e-06,372,0.11991124141380241,0.34812,0.46830263262863975,0.4582710251497111,0.3294734007639858
RP11-484K9.4,6.0,16.0,1.6406648630290938e-07,3.7972804731639305e-07,22,0.24521047024173015,0.0539,0.1015707301173403,1.2684112348132612,0.9932314257128947
GTPBP8,378.0,499.0,1.0336188637083292e-05,1.1842768475680009e-05,825,0.18002056288748813,0.04724,0.09055526714664645,1.3256901110585229,1.0430862838789494
C3orf17,439.0,483.0,1.2004197914496204e-05,1.1463040428363616e-05,872,-0.06132135326680662,0.49008,0.6067405016824716,0.3097330205375025,0.21699701367617275
RP11-572M11.4,4.0,5.0,1.0937765753527293e-07,1.1866501478637284e-07,9,0.012027509185654421,1.0,1.0,-0.0,-0.0
RP11-572M11.3,3.0,4.0,8.203324315145469e-08,9.493201182909826e-08,7,0.01709646705230494,1.0,1.0,-0.0,-0.0
BOC,4.0,6.0,1.0937765753527293e-07,1.423980177436474e-07,10,0.04231480564644324,0.75478,0.8231633771693435,0.1221796161975083,0.08451395973137685
CFAP44,33.0,52.0,9.023656746660016e-07,1.2341161537782774e-06,83,0.23190960566524915,0.16602,0.2571308610792193,0.7798395904754044,0.5898457958111634
SPICE1,126.0,162.0,3.4453962123610972e-06,3.84474647907848e-06,283,0.12410916246095735,0.35822,0.47956213695004957,0.4458501704491315,0.319155113235382
SIDT1,363.0,265.0,9.926022421326019e-06,6.28924578367776e-06,544,-0.5839268365958105,0.0,0.0,300.0,300.0
SIDT1-AS1,356.0,291.0,9.73461152063929e-06,6.906303860566899e-06,617,-0.44119467385065203,0.0,0.0,300.0,300.0
USF3,268.0,294.0,7.328303054863286e-06,6.977502869438722e-06,532,-0.062085344742009455,0.57614,0.6859778111209178,0.23947197171632706,0.1636899319078201
NAA50,1428.0,1676.0,3.9047823740092434e-05,3.977651295639217e-05,2614,0.0260145606320655,0.6265,0.7228593643393222,0.20307892466983124,0.14094618850414395
RP11-271C24.2,3.0,1.0,8.203324315145469e-08,2.3733002957274565e-08,4,-0.07990532456334597,0.12302,0.20352462595045379,0.910024277312271,0.6913830347565046
ATP6V1A,1336.0,1259.0,3.653213761678116e-05,2.987985072320868e-05,2026,-0.2814606817898691,0.0,0.0,300.0,300.0
GRAMD1C,58.0,110.0,1.5859760342614575e-06,2.6106303253002023e-06,159,0.4815418124714052,0.0026,0.006870070514494646,2.5850266520291822,2.163038805313265
ZDHHC23,25.0,33.0,6.836103595954558e-07,7.831890975900606e-07,58,0.08290140909278983,0.61104,0.7190273551988835,0.21393035897075738,0.14325458668814117
CCDC191,137.0,132.0,3.7461847705830977e-06,3.1327563903602426e-06,259,-0.19966394117895891,0.15644,0.24406811102544332,0.805652192719907,0.6124889600764015
QTRTD1,355.0,250.0,9.707267106255473e-06,5.933250739318642e-06,580,-0.626986456217003,0.0,0.0,300.0,300.0
RP11-553L6.2,246.0,203.0,6.726725938419285e-06,4.817799600326737e-06,407,-0.4093836251906307,0.00102,0.002890714285714286,2.9913998282380825,2.5389948312866712
ZNF80,88.0,106.0,2.4063084657760044e-06,2.515698313471104e-06,155,0.045602188938733766,0.81338,0.8671625026343519,0.0897065105599348,0.06189950992362319
TIGIT,1178.0,2167.0,3.221172014413788e-05,5.1429417408413984e-05,1879,0.6586840681354906,0.0,0.0,300.0,300.0
RP11-553L6.5,194.0,213.0,5.304816390460737e-06,5.055129629899483e-06,395,-0.0582965109785471,0.63418,0.7268965843434915,0.19778745834582567,0.13852737186955985
ZBTB20,847.0,1048.0,2.316071898309404e-05,2.4872187099223747e-05,1694,0.09873862953868973,0.1506,0.23614033320418443,0.8221750281353182,0.6268298282876205
ZBTB20-AS1,9.0,12.0,2.4609972945436407e-07,2.847960354872948e-07,21,0.04411980962539159,0.66826,0.7574636511315258,0.17505453363790563,0.12063820307881198
RP11-197K3.1,1.0,14.0,2.7344414383818233e-08,3.3226204140184395e-07,14,0.37495795040302965,0.00192,0.005193316401550595,2.7166987712964503,2.284555217312218
ZBTB20-AS2,47.0,47.0,1.2851874760394568e-06,1.1154511389919045e-06,94,-0.1113471645156089,0.49248,0.6092396405208779,0.30761140184861535,0.2152118468012091
ZBTB20-AS4,4.0,22.0,1.0937765753527293e-07,5.221260650600405e-07,26,0.45633727472556074,0.00064,0.0018763257026948711,3.193820026016113,2.726691772243995
RP11-190P13.2,4.0,1.0,1.0937765753527293e-07,2.3733002957274565e-08,5,-0.11591107651804186,0.06172,0.11407601388381439,1.2095740826088894,0.9428056626193899
LSAMP,285.0,97.0,7.793158099388197e-06,2.302101286855633e-06,299,-1.412997035005578,0.0,0.0,300.0,300.0
RP11-384F7.2,20.0,1.0,5.468882876763647e-07,2.3733002957274565e-08,21,-0.595529513801362,2e-05,7.137566137566138e-05,4.698970004336019,4.1464498545013395
RP11-768G7.2,8.0,2.0,2.1875531507054586e-07,4.746600591454913e-08,10,-0.21850508658430653,0.0213,0.04527844311377245,1.6716203965612624,1.3441085146537515
UPK1B,5.0,4.0,1.3672207191909117e-07,9.493201182909826e-08,9,-0.0540382683890152,0.5076,0.6222722107813446,0.2944783865773328,0.20601959315628865
B4GALT4,407.0,522.0,1.1129176654214021e-05,1.2388627543697324e-05,861,0.1425264572680304,0.11436,0.19164178881987579,0.9417258533140488,0.717509784010013
ARHGAP31,335.0,227.0,9.160378818579108e-06,5.387391671301326e-06,520,-0.6696553688217481,0.0,0.0,300.0,300.0
ARHGAP31-AS1,8.0,4.0,2.1875531507054586e-07,9.493201182909826e-08,12,-0.15456721995227019,0.14618,0.2306711111111111,0.8351120424520458,0.6370067924344267
TMEM39A,445.0,585.0,1.2168264400799113e-05,1.3883806730005622e-05,944,0.1766783534251693,0.03662,0.07245582282194192,1.4362816600343222,1.1399267072552903
POGLUT1,433.0,363.0,1.1840131428193295e-05,8.615080073490667e-06,702,-0.41728919222343985,0.00014,0.0004547921014609086,3.853871964321762,3.3421870864683174
RP11-190C22.8,3.0,12.0,8.203324315145469e-08,2.847960354872948e-07,14,0.24779452267337873,0.04808,0.09193902853902854,1.3180355410053168,1.0365000894737695
TIMMDC1,1198.0,1089.0,3.275860843181424e-05,2.5845240220472004e-05,1955,-0.33058912105321564,0.0,0.0,300.0,300.0
CD80,353.0,307.0,9.652578277487835e-06,7.286031907883292e-06,517,-0.3624493718194887,0.004,0.010195238695049754,2.3979400086720375,1.9916026018888382
RP11-190C22.9,87.0,63.0,2.378964051392186e-06,1.4951791863082977e-06,133,-0.4374375782873862,0.01126,0.025844612068965517,1.9484616094846725,1.587629982264797
ADPRH,381.0,238.0,1.0418221880234747e-05,5.648454703831347e-06,570,-0.7802470423543307,0.0,0.0,300.0,300.0
PLA1A,189.0,68.0,5.168094318541646e-06,1.6138442010946706e-06,233,-1.238651674728955,0.0,0.0,300.0,300.0
POPDC2,51.0,28.0,1.3945651335747299e-06,6.645240828036879e-07,79,-0.5246539343103384,0.00122,0.0034201579384871153,2.9136401693252516,2.4659538383211546
COX17,5825.0,5285.0,0.0001592812137857412,0.00012542892062919608,6275,-0.3422788223249558,0.0,0.0,300.0,300.0
MAATS1,2.0,4.0,5.4688828767636465e-08,9.493201182909826e-08,6,0.054023875954003396,0.6899,0.7703968058696972,0.1612138550534054,0.11328552650143559
GSK3B,600.0,577.0,1.640664863029094e-05,1.3693942706347425e-05,1088,-0.24441690755712214,0.00278,0.007301830218068535,2.555955204081924,2.1365682694708164
RP11-18H7.1,12.0,12.0,3.2813297260581876e-07,2.847960354872948e-07,23,-0.04786025023948565,0.82868,0.8781534328358208,0.08161314262661865,0.056429596608369825
LRRC58,540.0,543.0,1.4765983767261845e-05,1.288702060580009e-05,984,-0.18307808508292558,0.03192,0.06433919713118837,1.4959371173213083,1.1915243628258756
FSTL1,33.0,10.0,9.023656746660016e-07,2.3733002957274567e-07,37,-0.620564231514415,0.00018,0.0005762221167536783,3.744727494896694,3.239410076496871
NDUFB4,6019.0,6706.0,0.00016458603017620194,0.00015915351783148325,6954,-0.04812547583146875,0.07492,0.13311144086399157,1.1254022312968002,0.8757846155203304
HGD,3.0,1.0,8.203324315145469e-08,2.3733002957274565e-08,4,-0.07990532456334597,0.12724,0.20530271908141295,0.8953763395646743,0.6876052986847734
RABL3,317.0,291.0,8.66817935967038e-06,6.906303860566899e-06,583,-0.29024083469271883,0.0053,0.013121925853419796,2.275724130399211,1.8820024205904258
GTF2E1,209.0,167.0,5.71498260621801e-06,3.963411493864853e-06,369,-0.4360515957772952,0.00046,0.001377753108348135,3.337242168318426,2.8608286004898114
POLQ,32.0,55.0,8.750212602821834e-07,1.3053151626501011e-06,78,0.29805704289211843,0.11006,0.18551137859225325,0.9583704915248623,0.7316294471903229
HCLS1,4961.0,4052.0,0.00013565563975812225,9.616612798287655e-05,5644,-0.4920196163985338,0.0,0.0,300.0,300.0
GOLGB1,1597.0,2582.0,4.366902977095772e-05,6.127861363568293e-05,3016,0.47946191032808655,0.0,0.0,300.0,300.0
IQCB1,449.0,449.0,1.2277642058334386e-05,1.0656118327816281e-05,849,-0.1879115368004469,0.03522,0.07005570628133294,1.453210648368742,1.154556484138905
EAF2,747.0,1202.0,2.042627754471222e-05,2.852706955464403e-05,1512,0.46265695398562473,0.0,0.0,300.0,300.0
SLC15A2,42.0,65.0,1.1484654041203657e-06,1.5426451922228468e-06,105,0.24302361223978303,0.1386,0.22076283060453403,0.858236769724212,0.6560740460796476
