pair	ligand	receptor	family	axis	thesis_direction	n_sender_high	n_receiver_high	ligand_mean_high	receptor_mean_high	ligand_frac_high	receptor_frac_high	cpdb_mean_score_high	pass_expr_prop_high	gene_missing_high	n_sender_low	n_receiver_low	ligand_mean_low	receptor_mean_low	ligand_frac_low	receptor_frac_low	cpdb_mean_score_low	pass_expr_prop_low	gene_missing_low	delta_high_minus_low	pass_either	pass_both	gene_missing	cohort	patient_id	unit_id	n_high	n_low	n_tnk
F11R–ITGAL	F11R	ITGAL	barrier_inhibitory	barrier	high>low	1883	145	0.6090149879455566	0.25332653522491455	0.7158789166224111	0.14482758620689656	0.4311707615852356	True	False	830	145	0.4545229375362396	0.25332653522491455	0.5228915662650603	0.14482758620689656	0.3539247363805771	True	False	0.07724602520465851	True	True	False	GSE131907	P3003	GSE131907:P3003	1883	830	145
F11R–ITGB2	F11R	ITGB2	barrier_inhibitory	barrier	high>low	1883	145	0.6090149879455566	1.0993560552597046	0.7158789166224111	0.5310344827586206	0.8541855216026306	True	False	830	145	0.4545229375362396	1.0993560552597046	0.5228915662650603	0.5310344827586206	0.7769394963979721	True	False	0.07724602520465851	True	True	False	GSE131907	P3003	GSE131907:P3003	1883	830	145
NECTIN2–TIGIT	NECTIN2	TIGIT	barrier_inhibitory	inhibitory	high>low	1883	145	0.3162853419780731	0.5140277147293091	0.4997344662772172	0.2689655172413793	0.4151565283536911	True	False	830	145	0.18996451795101166	0.5140277147293091	0.3072289156626506	0.2689655172413793	0.35199611634016037	True	False	0.06316041201353073	True	True	False	GSE131907	P3003	GSE131907:P3003	1883	830	145
CDH1–ITGAE	CDH1	ITGAE	barrier_inhibitory	barrier	high>low	1883	145	1.04851233959198	0.26723769307136536	0.8613913967073819	0.1724137931034483	0.6578750163316727	True	False	830	145	0.7792408466339111	0.26723769307136536	0.6710843373493975	0.1724137931034483	0.5232392698526382	True	False	0.13463574647903442	True	True	False	GSE131907	P3003	GSE131907:P3003	1883	830	145
CDH1–ITGAE+ITGB7	CDH1	ITGAE+ITGB7	barrier_inhibitory	barrier	high>low	1883	145	1.04851233959198	0.26723769307136536	0.8613913967073819	0.1724137931034483	0.6578750163316727	True	False	830	145	0.7792408466339111	0.26723769307136536	0.6710843373493975	0.1724137931034483	0.5232392698526382	True	False	0.13463574647903442	True	True	False	GSE131907	P3003	GSE131907:P3003	1883	830	145
LGALS9–PTPRC	LGALS9	PTPRC	barrier_inhibitory	inhibitory	high>low	1883	145	0.10343050956726074	0.9610238671302795	0.1938396176314392	0.5241379310344828	0.5322271883487701	True	False	830	145	0.08353531360626221	0.9610238671302795	0.13975903614457832	0.5241379310344828	0.5222795903682709	True	False	0.009947597980499268	True	True	False	GSE131907	P3003	GSE131907:P3003	1883	830	145
LGALS9–CD44	LGALS9	CD44	barrier_inhibitory	inhibitory	high>low	1883	145	0.10343050956726074	0.6278303265571594	0.1938396176314392	0.3586206896551724	0.3656304180622101	True	False	830	145	0.08353531360626221	0.6278303265571594	0.13975903614457832	0.3586206896551724	0.3556828200817108	True	False	0.009947597980499268	True	True	False	GSE131907	P3003	GSE131907:P3003	1883	830	145
CXCL9–CXCR3	CXCL9	CXCR3	ifn_recruit	T_recruit	low>high	1883	145	0.007095484063029289	0.18581931293010712	0.01009028146574615	0.1103448275862069	0.0964573984965682	False	False	830	145	0.007540987804532051	0.18581931293010712	0.012048192771084338	0.1103448275862069	0.09668015036731958	False	False	-0.00022275187075138092	False	False	False	GSE131907	P3003	GSE131907:P3003	1883	830	145
CXCL10–CXCR3	CXCL10	CXCR3	ifn_recruit	T_recruit	low>high	1883	145	0.003240628633648157	0.18581931293010712	0.004779607010090282	0.1103448275862069	0.09452997078187764	False	False	830	145	0.0019663453567773104	0.18581931293010712	0.006024096385542169	0.1103448275862069	0.09389282914344221	False	False	0.0006371416384354234	False	False	False	GSE131907	P3003	GSE131907:P3003	1883	830	145
CXCL11–CXCR3	CXCL11	CXCR3	ifn_recruit	T_recruit	low>high	1883	145	0.0009523300104774535	0.18581931293010712	0.0010621348911311736	0.1103448275862069	0.09338582147029229	False	False	830	145	0.0	0.18581931293010712	0.0	0.1103448275862069	0.09290965646505356	False	False	0.00047616500523872674	False	False	False	GSE131907	P3003	GSE131907:P3003	1883	830	145
CCL5–CCR5	CCL5	CCR5	ifn_recruit	T_recruit	low>high	1883	145	0.011146320961415768	0.04232067987322807	0.016463090812533193	0.034482758620689655	0.02673350041732192	False	False	830	145	0.004767285194247961	0.04232067987322807	0.004819277108433735	0.034482758620689655	0.023543982533738017	False	False	0.0031895178835839033	False	False	False	GSE131907	P3003	GSE131907:P3003	1883	830	145
HLA-A–CD8A	HLA-A	CD8A	ifn_recruit	MHC_I	low>high	1883	145	2.903930187225342	0.4055496156215668	0.9888475836431226	0.19310344827586207	1.6547399014234543	True	False	830	145	2.659977436065674	0.4055496156215668	0.9614457831325302	0.19310344827586207	1.5327635258436203	True	False	0.12197637557983398	True	True	False	GSE131907	P3003	GSE131907:P3003	1883	830	145
HLA-A–CD8B	HLA-A	CD8B	ifn_recruit	MHC_I	low>high	1883	145	2.903930187225342	0.15081952512264252	0.9888475836431226	0.0896551724137931	1.5273748561739922	False	False	830	145	2.659977436065674	0.15081952512264252	0.9614457831325302	0.0896551724137931	1.4053984805941582	False	False	0.12197637557983398	False	False	False	GSE131907	P3003	GSE131907:P3003	1883	830	145
HLA-B–CD8A	HLA-B	CD8A	ifn_recruit	MHC_I	low>high	1883	145	2.574845790863037	0.4055496156215668	0.9739776951672863	0.19310344827586207	1.490197703242302	True	False	830	145	2.338121175765991	0.4055496156215668	0.9325301204819277	0.19310344827586207	1.371835395693779	True	False	0.11836230754852295	True	True	False	GSE131907	P3003	GSE131907:P3003	1883	830	145
HLA-B–CD8B	HLA-B	CD8B	ifn_recruit	MHC_I	low>high	1883	145	2.574845790863037	0.15081952512264252	0.9739776951672863	0.0896551724137931	1.3628326579928398	False	False	830	145	2.338121175765991	0.15081952512264252	0.9325301204819277	0.0896551724137931	1.2444703504443169	False	False	0.11836230754852295	False	False	False	GSE131907	P3003	GSE131907:P3003	1883	830	145
HLA-C–CD8A	HLA-C	CD8A	ifn_recruit	MHC_I	low>high	1883	145	2.3691468238830566	0.4055496156215668	0.975570897503983	0.19310344827586207	1.3873482197523117	True	False	830	145	2.1199607849121094	0.4055496156215668	0.908433734939759	0.19310344827586207	1.262755200266838	True	False	0.12459301948547363	True	True	False	GSE131907	P3003	GSE131907:P3003	1883	830	145
HLA-C–CD8B	HLA-C	CD8B	ifn_recruit	MHC_I	low>high	1883	145	2.3691468238830566	0.15081952512264252	0.975570897503983	0.0896551724137931	1.2599831745028496	False	False	830	145	2.1199607849121094	0.15081952512264252	0.908433734939759	0.0896551724137931	1.135390155017376	False	False	0.12459301948547363	False	False	False	GSE131907	P3003	GSE131907:P3003	1883	830	145
F11R–ITGAL+ITGB2	F11R	ITGAL+ITGB2	barrier_inhibitory	barrier	high>low	267	131	0.7562436461448669	0.1205909252166748	0.797752808988764	0.0916030534351145	0.4384172856807709	False	False	962	131	0.6534826755523682	0.1205909252166748	0.7765072765072765	0.0916030534351145	0.3870368003845215	False	False	0.05138048529624939	False	False	False	GSE131907	P3004	GSE131907:P3004	267	962	131
F11R–ITGAL	F11R	ITGAL	barrier_inhibitory	barrier	high>low	267	131	0.7562436461448669	0.1205909252166748	0.797752808988764	0.0916030534351145	0.4384172856807709	False	False	962	131	0.6534826755523682	0.1205909252166748	0.7765072765072765	0.0916030534351145	0.3870368003845215	False	False	0.05138048529624939	False	False	False	GSE131907	P3004	GSE131907:P3004	267	962	131
F11R–ITGB2	F11R	ITGB2	barrier_inhibitory	barrier	high>low	267	131	0.7562436461448669	0.8349404335021973	0.797752808988764	0.5267175572519084	0.7955920398235321	True	False	962	131	0.6534826755523682	0.8349404335021973	0.7765072765072765	0.5267175572519084	0.7442115545272827	True	False	0.05138048529624939	True	True	False	GSE131907	P3004	GSE131907:P3004	267	962	131
NECTIN2–TIGIT	NECTIN2	TIGIT	barrier_inhibitory	inhibitory	high>low	267	131	0.3777855932712555	0.5205304026603699	0.6104868913857678	0.2748091603053435	0.4491579979658127	True	False	962	131	0.3072299659252167	0.5205304026603699	0.5540540540540541	0.2748091603053435	0.4138801842927933	True	False	0.03527781367301941	True	True	False	GSE131907	P3004	GSE131907:P3004	267	962	131
CDH1–ITGAE	CDH1	ITGAE	barrier_inhibitory	barrier	high>low	267	131	0.737665057182312	0.3832222819328308	0.7790262172284644	0.2595419847328244	0.5604436695575714	True	False	962	131	0.577549159526825	0.3832222819328308	0.735966735966736	0.2595419847328244	0.4803857207298279	True	False	0.08005794882774353	True	True	False	GSE131907	P3004	GSE131907:P3004	267	962	131
CDH1–ITGAE+ITGB7	CDH1	ITGAE+ITGB7	barrier_inhibitory	barrier	high>low	267	131	0.737665057182312	0.3425144553184509	0.7790262172284644	0.22900763358778625	0.5400897562503815	True	False	962	131	0.577549159526825	0.3425144553184509	0.735966735966736	0.22900763358778625	0.46003180742263794	True	False	0.08005794882774353	True	True	False	GSE131907	P3004	GSE131907:P3004	267	962	131
LGALS9–PTPRC	LGALS9	PTPRC	barrier_inhibitory	inhibitory	high>low	267	131	0.5135347247123718	1.1028269529342651	0.6704119850187266	0.6183206106870229	0.8081808388233185	True	False	962	131	0.45651569962501526	1.1028269529342651	0.66008316008316	0.6183206106870229	0.7796713262796402	True	False	0.028509512543678284	True	True	False	GSE131907	P3004	GSE131907:P3004	267	962	131
LGALS9–CD44	LGALS9	CD44	barrier_inhibitory	inhibitory	high>low	267	131	0.5135347247123718	1.136838436126709	0.6704119850187266	0.6412213740458015	0.8251865804195404	True	False	962	131	0.45651569962501526	1.136838436126709	0.66008316008316	0.6412213740458015	0.7966770678758621	True	False	0.028509512543678284	True	True	False	GSE131907	P3004	GSE131907:P3004	267	962	131
CXCL9–CXCR3	CXCL9	CXCR3	ifn_recruit	T_recruit	low>high	267	131	0.0019495715387165546	0.5321947932243347	0.00749063670411985	0.3282442748091603	0.26707218238152564	False	False	962	131	0.001905896351672709	0.5321947932243347	0.006237006237006237	0.3282442748091603	0.2670503447880037	False	False	2.1837593521922827e-05	False	False	False	GSE131907	P3004	GSE131907:P3004	267	962	131
CXCL10–CXCR3	CXCL10	CXCR3	ifn_recruit	T_recruit	low>high	267	131	0.033669885247945786	0.5321947932243347	0.08614232209737828	0.3282442748091603	0.28293233923614025	False	False	962	131	0.01532948948442936	0.5321947932243347	0.04677754677754678	0.3282442748091603	0.27376214135438204	False	False	0.009170197881758213	False	False	False	GSE131907	P3004	GSE131907:P3004	267	962	131
CXCL11–CXCR3	CXCL11	CXCR3	ifn_recruit	T_recruit	low>high	267	131	0.0021541158203035593	0.5321947932243347	0.00749063670411985	0.3282442748091603	0.26717445452231914	False	False	962	131	0.002876846818253398	0.5321947932243347	0.008316008316008316	0.3282442748091603	0.26753582002129406	False	False	-0.0003613654989749193	False	False	False	GSE131907	P3004	GSE131907:P3004	267	962	131
CCL5–CCR5	CCL5	CCR5	ifn_recruit	T_recruit	low>high	267	131	0.008629090152680874	0.15823858976364136	0.026217228464419477	0.12213740458015267	0.08343383995816112	False	False	962	131	0.011508033610880375	0.15823858976364136	0.02494802494802495	0.12213740458015267	0.08487331168726087	False	False	-0.0014394717290997505	False	False	False	GSE131907	P3004	GSE131907:P3004	267	962	131
HLA-A–CD8A	HLA-A	CD8A	ifn_recruit	MHC_I	low>high	267	131	1.6952203512191772	0.42897456884384155	0.9213483146067416	0.183206106870229	1.0620974600315094	True	False	962	131	1.6533401012420654	0.42897456884384155	0.9106029106029107	0.183206106870229	1.0411573350429535	True	False	0.020940124988555908	True	True	False	GSE131907	P3004	GSE131907:P3004	267	962	131
HLA-A–CD8B	HLA-A	CD8B	ifn_recruit	MHC_I	low>high	267	131	1.6952203512191772	0.32184872031211853	0.9213483146067416	0.16030534351145037	1.0085345357656479	True	False	962	131	1.6533401012420654	0.32184872031211853	0.9106029106029107	0.16030534351145037	0.987594410777092	True	False	0.020940124988555908	True	True	False	GSE131907	P3004	GSE131907:P3004	267	962	131
HLA-B–CD8A	HLA-B	CD8A	ifn_recruit	MHC_I	low>high	267	131	1.6267354488372803	0.42897456884384155	0.9138576779026217	0.183206106870229	1.027855008840561	True	False	962	131	1.6180143356323242	0.42897456884384155	0.9064449064449065	0.183206106870229	1.0234944522380829	True	False	0.004360556602478027	True	True	False	GSE131907	P3004	GSE131907:P3004	267	962	131
HLA-B–CD8B	HLA-B	CD8B	ifn_recruit	MHC_I	low>high	267	131	1.6267354488372803	0.32184872031211853	0.9138576779026217	0.16030534351145037	0.9742920845746994	True	False	962	131	1.6180143356323242	0.32184872031211853	0.9064449064449065	0.16030534351145037	0.9699315279722214	True	False	0.004360556602478027	True	True	False	GSE131907	P3004	GSE131907:P3004	267	962	131
HLA-C–CD8A	HLA-C	CD8A	ifn_recruit	MHC_I	low>high	267	131	2.1267497539520264	0.42897456884384155	0.951310861423221	0.183206106870229	1.277862161397934	True	False	962	131	2.051851272583008	0.42897456884384155	0.9376299376299376	0.183206106870229	1.2404129207134247	True	False	0.03744924068450928	True	True	False	GSE131907	P3004	GSE131907:P3004	267	962	131
HLA-C–CD8B	HLA-C	CD8B	ifn_recruit	MHC_I	low>high	267	131	2.1267497539520264	0.32184872031211853	0.951310861423221	0.16030534351145037	1.2242992371320724	True	False	962	131	2.051851272583008	0.32184872031211853	0.9376299376299376	0.16030534351145037	1.1868499964475632	True	False	0.03744924068450928	True	True	False	GSE131907	P3004	GSE131907:P3004	267	962	131
F11R–ITGAL+ITGB2	F11R	ITGAL+ITGB2	barrier_inhibitory	barrier	high>low	31	383	0.12518839538097382	0.3787097632884979	0.3548387096774194	0.2924281984334204	0.25194907933473587	True	False	52	383	0.12814439833164215	0.3787097632884979	0.2692307692307692	0.2924281984334204	0.25342708081007004	True	False	-0.0014780014753341675	True	True	False	GSE131907	P3006	GSE131907:P3006	31	52	383
F11R–ITGAL	F11R	ITGAL	barrier_inhibitory	barrier	high>low	31	383	0.12518839538097382	0.3787097632884979	0.3548387096774194	0.2924281984334204	0.25194907933473587	True	False	52	383	0.12814439833164215	0.3787097632884979	0.2692307692307692	0.2924281984334204	0.25342708081007004	True	False	-0.0014780014753341675	True	True	False	GSE131907	P3006	GSE131907:P3006	31	52	383
F11R–ITGB2	F11R	ITGB2	barrier_inhibitory	barrier	high>low	31	383	0.12518839538097382	1.3718806505203247	0.3548387096774194	0.741514360313316	0.7485345229506493	True	False	52	383	0.12814439833164215	1.3718806505203247	0.2692307692307692	0.741514360313316	0.7500125244259834	True	False	-0.0014780014753341675	True	True	False	GSE131907	P3006	GSE131907:P3006	31	52	383
NECTIN2–TIGIT	NECTIN2	TIGIT	barrier_inhibitory	inhibitory	high>low	31	383	0.3733215034008026	0.6914966106414795	0.4838709677419355	0.4386422976501306	0.532409057021141	True	False	52	383	0.26707160472869873	0.6914966106414795	0.3269230769230769	0.4386422976501306	0.4792841076850891	True	False	0.05312494933605194	True	True	False	GSE131907	P3006	GSE131907:P3006	31	52	383
CDH1–ITGAE	CDH1	ITGAE	barrier_inhibitory	barrier	high>low	31	383	0.3378092646598816	0.4410513639450073	0.4838709677419355	0.3368146214099217	0.38943031430244446	True	False	52	383	0.12719757854938507	0.4410513639450073	0.23076923076923078	0.3368146214099217	0.2841244712471962	True	False	0.10530584305524826	True	True	False	GSE131907	P3006	GSE131907:P3006	31	52	383
CDH1–ITGAE+ITGB7	CDH1	ITGAE+ITGB7	barrier_inhibitory	barrier	high>low	31	383	0.3378092646598816	0.4410513639450073	0.4838709677419355	0.3368146214099217	0.38943031430244446	True	False	52	383	0.12719757854938507	0.4410513639450073	0.23076923076923078	0.3368146214099217	0.2841244712471962	True	False	0.10530584305524826	True	True	False	GSE131907	P3006	GSE131907:P3006	31	52	383
LGALS9–PTPRC	LGALS9	PTPRC	barrier_inhibitory	inhibitory	high>low	31	383	0.0025061569176614285	1.4422776699066162	0.03225806451612903	0.7911227154046997	0.7223919134121388	False	False	52	383	0.024455111473798752	1.4422776699066162	0.09615384615384616	0.7911227154046997	0.7333663906902075	False	False	-0.010974477278068662	False	False	False	GSE131907	P3006	GSE131907:P3006	31	52	383
LGALS9–CD44	LGALS9	CD44	barrier_inhibitory	inhibitory	high>low	31	383	0.0025061569176614285	0.961955726146698	0.03225806451612903	0.597911227154047	0.4822309415321797	False	False	52	383	0.024455111473798752	0.961955726146698	0.09615384615384616	0.597911227154047	0.4932054188102484	False	False	-0.010974477278068662	False	False	False	GSE131907	P3006	GSE131907:P3006	31	52	383
CXCL9–CXCR3	CXCL9	CXCR3	ifn_recruit	T_recruit	low>high	31	383	0.012690531089901924	0.587061882019043	0.03225806451612903	0.4177545691906005	0.29987620655447245	False	False	52	383	0.010348535142838955	0.587061882019043	0.09615384615384616	0.4177545691906005	0.29870520858094096	False	False	0.0011709979735314846	False	False	False	GSE131907	P3006	GSE131907:P3006	31	52	383
CXCL10–CXCR3	CXCL10	CXCR3	ifn_recruit	T_recruit	low>high	31	383	0.03897504508495331	0.587061882019043	0.12903225806451613	0.4177545691906005	0.31301846355199814	True	False	52	383	0.05299824848771095	0.587061882019043	0.07692307692307693	0.4177545691906005	0.32003006525337696	False	False	-0.007011601701378822	True	False	False	GSE131907	P3006	GSE131907:P3006	31	52	383
CXCL11–CXCR3	CXCL11	CXCR3	ifn_recruit	T_recruit	low>high	31	383	0.0	0.587061882019043	0.0	0.4177545691906005	0.2935309410095215	False	False	52	383	0.0	0.587061882019043	0.0	0.4177545691906005	0.2935309410095215	False	False	0.0	False	False	False	GSE131907	P3006	GSE131907:P3006	31	52	383
CCL5–CCR5	CCL5	CCR5	ifn_recruit	T_recruit	low>high	31	383	0.10167446732521057	0.22020022571086884	0.3548387096774194	0.17754569190600522	0.1609373465180397	True	False	52	383	0.13257403671741486	0.22020022571086884	0.25	0.17754569190600522	0.17638713121414185	True	False	-0.015449784696102142	True	True	False	GSE131907	P3006	GSE131907:P3006	31	52	383
HLA-A–CD8A	HLA-A	CD8A	ifn_recruit	MHC_I	low>high	31	383	2.986557960510254	1.2665483951568604	0.967741935483871	0.5483028720626631	2.126553177833557	True	False	52	383	2.45847749710083	1.2665483951568604	0.9038461538461539	0.5483028720626631	1.8625129461288452	True	False	0.2640402317047119	True	True	False	GSE131907	P3006	GSE131907:P3006	31	52	383
HLA-A–CD8B	HLA-A	CD8B	ifn_recruit	MHC_I	low>high	31	383	2.986557960510254	0.7879276871681213	0.967741935483871	0.4464751958224543	1.8872428238391876	True	False	52	383	2.45847749710083	0.7879276871681213	0.9038461538461539	0.4464751958224543	1.6232025921344757	True	False	0.2640402317047119	True	True	False	GSE131907	P3006	GSE131907:P3006	31	52	383
HLA-B–CD8A	HLA-B	CD8A	ifn_recruit	MHC_I	low>high	31	383	3.0977509021759033	1.2665483951568604	0.967741935483871	0.5483028720626631	2.182149648666382	True	False	52	383	2.438689947128296	1.2665483951568604	0.8653846153846154	0.5483028720626631	1.8526191711425781	True	False	0.3295304775238037	True	True	False	GSE131907	P3006	GSE131907:P3006	31	52	383
HLA-B–CD8B	HLA-B	CD8B	ifn_recruit	MHC_I	low>high	31	383	3.0977509021759033	0.7879276871681213	0.967741935483871	0.4464751958224543	1.9428392946720123	True	False	52	383	2.438689947128296	0.7879276871681213	0.8653846153846154	0.4464751958224543	1.6133088171482086	True	False	0.3295304775238037	True	True	False	GSE131907	P3006	GSE131907:P3006	31	52	383
HLA-C–CD8A	HLA-C	CD8A	ifn_recruit	MHC_I	low>high	31	383	2.549811363220215	1.2665483951568604	0.9032258064516129	0.5483028720626631	1.9081798791885376	True	False	52	383	2.012024164199829	1.2665483951568604	0.8269230769230769	0.5483028720626631	1.6392862796783447	True	False	0.26889359951019287	True	True	False	GSE131907	P3006	GSE131907:P3006	31	52	383
HLA-C–CD8B	HLA-C	CD8B	ifn_recruit	MHC_I	low>high	31	383	2.549811363220215	0.7879276871681213	0.9032258064516129	0.4464751958224543	1.668869525194168	True	False	52	383	2.012024164199829	0.7879276871681213	0.8269230769230769	0.4464751958224543	1.3999759256839752	True	False	0.26889359951019287	True	True	False	GSE131907	P3006	GSE131907:P3006	31	52	383
F11R–ITGAL+ITGB2	F11R	ITGAL+ITGB2	barrier_inhibitory	barrier	high>low	2716	166	0.5229000449180603	0.07875649631023407	0.53240058910162	0.03614457831325301	0.3008282706141472	False	False	2392	166	0.5051528811454773	0.07875649631023407	0.5117056856187291	0.03614457831325301	0.2919546887278557	False	False	0.008873581886291504	False	False	False	GSE131907	P3007	GSE131907:P3007	2716	2392	166
F11R–ITGAL	F11R	ITGAL	barrier_inhibitory	barrier	high>low	2716	166	0.5229000449180603	0.07875649631023407	0.53240058910162	0.03614457831325301	0.3008282706141472	False	False	2392	166	0.5051528811454773	0.07875649631023407	0.5117056856187291	0.03614457831325301	0.2919546887278557	False	False	0.008873581886291504	False	False	False	GSE131907	P3007	GSE131907:P3007	2716	2392	166
F11R–ITGB2	F11R	ITGB2	barrier_inhibitory	barrier	high>low	2716	166	0.5229000449180603	0.4148094058036804	0.53240058910162	0.18674698795180722	0.46885472536087036	True	False	2392	166	0.5051528811454773	0.4148094058036804	0.5117056856187291	0.18674698795180722	0.45998114347457886	True	False	0.008873581886291504	True	True	False	GSE131907	P3007	GSE131907:P3007	2716	2392	166
NECTIN2–TIGIT	NECTIN2	TIGIT	barrier_inhibitory	inhibitory	high>low	2716	166	0.23479168117046356	0.21705575287342072	0.29491899852724596	0.0963855421686747	0.22592371702194214	False	False	2392	166	0.184112086892128	0.21705575287342072	0.23369565217391305	0.0963855421686747	0.20058391988277435	False	False	0.025339797139167786	False	False	False	GSE131907	P3007	GSE131907:P3007	2716	2392	166
CDH1–ITGAE	CDH1	ITGAE	barrier_inhibitory	barrier	high>low	2716	166	0.49848800897598267	0.3588663935661316	0.5184094256259205	0.16265060240963855	0.42867720127105713	True	False	2392	166	0.4373835027217865	0.3588663935661316	0.45025083612040134	0.16265060240963855	0.39812494814395905	True	False	0.030552253127098083	True	True	False	GSE131907	P3007	GSE131907:P3007	2716	2392	166
CDH1–ITGAE+ITGB7	CDH1	ITGAE+ITGB7	barrier_inhibitory	barrier	high>low	2716	166	0.49848800897598267	0.13283495604991913	0.5184094256259205	0.060240963855421686	0.3156614825129509	False	False	2392	166	0.4373835027217865	0.13283495604991913	0.45025083612040134	0.060240963855421686	0.2851092293858528	False	False	0.030552253127098083	False	False	False	GSE131907	P3007	GSE131907:P3007	2716	2392	166
LGALS9–PTPRC	LGALS9	PTPRC	barrier_inhibitory	inhibitory	high>low	2716	166	0.005076189059764147	1.2078118324279785	0.0066273932253313695	0.5120481927710844	0.6064440107438713	False	False	2392	166	0.004015167243778706	1.2078118324279785	0.005434782608695652	0.5120481927710844	0.6059134998358786	False	False	0.0005305109079927206	False	False	False	GSE131907	P3007	GSE131907:P3007	2716	2392	166
LGALS9–CD44	LGALS9	CD44	barrier_inhibitory	inhibitory	high>low	2716	166	0.005076189059764147	0.6798189282417297	0.0066273932253313695	0.29518072289156627	0.34244755865074694	False	False	2392	166	0.004015167243778706	0.6798189282417297	0.005434782608695652	0.29518072289156627	0.3419170477427542	False	False	0.0005305109079927206	False	False	False	GSE131907	P3007	GSE131907:P3007	2716	2392	166
CXCL9–CXCR3	CXCL9	CXCR3	ifn_recruit	T_recruit	low>high	2716	166	0.0	0.13336394727230072	0.0	0.060240963855421686	0.06668197363615036	False	False	2392	166	0.00046890953672118485	0.13336394727230072	0.0008361204013377926	0.060240963855421686	0.06691642840451095	False	False	-0.00023445476836059242	False	False	False	GSE131907	P3007	GSE131907:P3007	2716	2392	166
CXCL10–CXCR3	CXCL10	CXCR3	ifn_recruit	T_recruit	low>high	2716	166	0.0016807656502351165	0.13336394727230072	0.0022091310751104565	0.060240963855421686	0.06752235646126792	False	False	2392	166	0.0007676057866774499	0.13336394727230072	0.001254180602006689	0.060240963855421686	0.06706577652948909	False	False	0.00045657993177883327	False	False	False	GSE131907	P3007	GSE131907:P3007	2716	2392	166
CXCL11–CXCR3	CXCL11	CXCR3	ifn_recruit	T_recruit	low>high	2716	166	0.000326447538100183	0.13336394727230072	0.0003681885125184094	0.060240963855421686	0.06684519740520045	False	False	2392	166	0.0	0.13336394727230072	0.0	0.060240963855421686	0.06668197363615036	False	False	0.0001632237690500915	False	False	False	GSE131907	P3007	GSE131907:P3007	2716	2392	166
CCL5–CCR5	CCL5	CCR5	ifn_recruit	T_recruit	low>high	2716	166	0.016038354486227036	0.05096336826682091	0.01877761413843888	0.024096385542168676	0.03350086137652397	False	False	2392	166	0.010829475708305836	0.05096336826682091	0.012123745819397994	0.024096385542168676	0.03089642198756337	False	False	0.0026044393889606	False	False	False	GSE131907	P3007	GSE131907:P3007	2716	2392	166
HLA-A–CD8A	HLA-A	CD8A	ifn_recruit	MHC_I	low>high	2716	166	0.4540448784828186	0.11514101922512054	0.4488217967599411	0.04819277108433735	0.2845929488539696	False	False	2392	166	0.4398208558559418	0.11514101922512054	0.4297658862876254	0.04819277108433735	0.27748093754053116	False	False	0.0071120113134384155	False	False	False	GSE131907	P3007	GSE131907:P3007	2716	2392	166
HLA-A–CD8B	HLA-A	CD8B	ifn_recruit	MHC_I	low>high	2716	166	0.4540448784828186	0.011287656612694263	0.4488217967599411	0.006024096385542169	0.23266626754775643	False	False	2392	166	0.4398208558559418	0.011287656612694263	0.4297658862876254	0.006024096385542169	0.22555425623431802	False	False	0.0071120113134384155	False	False	False	GSE131907	P3007	GSE131907:P3007	2716	2392	166
HLA-B–CD8A	HLA-B	CD8A	ifn_recruit	MHC_I	low>high	2716	166	0.765419065952301	0.11514101922512054	0.6406480117820325	0.04819277108433735	0.4402800425887108	False	False	2392	166	0.720457136631012	0.11514101922512054	0.596989966555184	0.04819277108433735	0.41779907792806625	False	False	0.02248096466064453	False	False	False	GSE131907	P3007	GSE131907:P3007	2716	2392	166
HLA-B–CD8B	HLA-B	CD8B	ifn_recruit	MHC_I	low>high	2716	166	0.765419065952301	0.011287656612694263	0.6406480117820325	0.006024096385542169	0.38835336128249764	False	False	2392	166	0.720457136631012	0.011287656612694263	0.596989966555184	0.006024096385542169	0.3658723966218531	False	False	0.02248096466064453	False	False	False	GSE131907	P3007	GSE131907:P3007	2716	2392	166
HLA-C–CD8A	HLA-C	CD8A	ifn_recruit	MHC_I	low>high	2716	166	0.6269343495368958	0.11514101922512054	0.5740058910162003	0.04819277108433735	0.37103768438100815	False	False	2392	166	0.5650416612625122	0.11514101922512054	0.5238294314381271	0.04819277108433735	0.3400913402438164	False	False	0.030946344137191772	False	False	False	GSE131907	P3007	GSE131907:P3007	2716	2392	166
HLA-C–CD8B	HLA-C	CD8B	ifn_recruit	MHC_I	low>high	2716	166	0.6269343495368958	0.011287656612694263	0.5740058910162003	0.006024096385542169	0.319111003074795	False	False	2392	166	0.5650416612625122	0.011287656612694263	0.5238294314381271	0.006024096385542169	0.28816465893760324	False	False	0.030946344137191772	False	False	False	GSE131907	P3007	GSE131907:P3007	2716	2392	166
F11R–ITGAL+ITGB2	F11R	ITGAL+ITGB2	barrier_inhibitory	barrier	high>low	1435	22	0.35839053988456726	0.09461963921785355	0.445993031358885	0.045454545454545456	0.2265050895512104	False	False	1376	22	0.3641812205314636	0.09461963921785355	0.5094476744186046	0.045454545454545456	0.22940042987465858	False	False	-0.002895340323448181	False	False	False	GSE131907	P3012	GSE131907:P3012	1435	1376	22
