cohort	term	nes	fdr	nom_p	lead_genes
TCGA-COAD	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.715761377038675	0.0	0.0	NNMT;PRRX1;LOXL1;CTHRC1;LAMC2;MMP14;CAPG;SERPINE1;FSTL3;EMP3;BGN;FBLN2;ITGA5;GAS1;ADAM12;PCOLCE;MMP2;GREM1;SPOCK1;LGALS1;VIM;LAMA1;LUM;COL1A1;SPP1;TGFB1;COL6A2;COL3A1;NTM;COL1A2;FAP;HTRA1;THBS2;POSTN;PMP22;PDLIM4;BASP1;COL11A1;TNC;COL5A2;PTHLH;SNAI2;FGF2;LOX;DCN;SPARC;ENO2;TIMP1;COL6A3;EFEMP2;CDH2;DPYSL3;ITGAV;COL16A1;FMOD;FBN1;PDGFRB;MMP1;COL5A1;LRRC15;FSTL1;SCG2;MXRA5;ECM1;PLAUR;THY1;CDH11;COL12A1;TAGLN;BMP1;FBLN5;VEGFC;MFAP5;APLP1;COL8A2;NOTCH2;SGCD;SFRP4;TPM2;TIMP3;INHBA;LAMA3;GADD45B;FBLN1;VCAN;CALD1;LOXL2;NID2;ACTA2;MGP;FLNA;ITGB1;ECM2;TNFRSF11B;CALU;FERMT2;GEM;SLIT3;LAMA2;VCAM1;DST;COMP;COL7A1;QSOX1;GPC1;COL5A3;FN1;SLIT2;COL4A2;GPX7;TPM4;PCOLCE2;DKK1;THBS1;MYL9;SERPINH1;SFRP1;WIPF1;RGS4;LAMC1;FOXC2;GLIPR1;CXCL6;TGFBR3;ITGB5;PTX3;MATN2;COL4A1;PLOD1;CAP2;CD59;ELN;SGCG;NT5E;GJA1;IGFBP4;MYLK;ITGB3;CRLF1
TCGA-COAD	CUSTOM_EMT_CORE	2.206612271777189	0.0	0.0	TWIST1;ITGA5;MMP2;VIM;COL1A1;COL3A1;AXL;SNAI2;SPARC;CDH2;ZEB2;MMP9;FN1;SNAI1
TCGA-COAD	CUSTOM_BARRIER_KERATIN	2.199556361579654	0.0	0.0	KRT16;KRT6A;KRT17;PPL;S100A8;KRT5;KRT14;SPRR1B;KRT6B;IVL;SPRR3;S100A9;PKP1;SPRR2A;SPRR2D;CNFN;SPRR1A;PI3;FLG
TCGA-COAD	GOBP_KERATINIZATION	2.1742535592853773	0.0	0.0	KRT16;KRT86;KRT81;KRT6A;KRT17;PPL;KRT7;KRT6C;TMEM79;ABCA12;KRT80;KRT5;SPRR1B;CYP26B1;KLK5;KRT6B;IVL;SPRR3;KRT4;CDH3;KRT84;KRT79;SPRR2D;SFN;CNFN;SPRR1A;KRT85;CDSN;IL1A;SPRR2E;TGM1;LIPK;KRT78;LCE3D;KRT2;LIPN;KRT75;KRT3;KRT72;KRT1
TCGA-COAD	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	1.9436216352325728	0.0	0.0	GRHL1;KRT16;GRHL3;TP63;TMEM79;ABCA12;ALOXE3;CYP26B1;PLEC;IL18;SFN;FLG;ALOX12;ELOVL1;UGCG
TCGA-COAD	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.6005194238627871	0.0109651616816407	0.0010570824524312	ADAM8;S100A4;TWIST1;TGFB3;GREM1;EPHA4;WWTR1;COL1A1;TGFB1;PHLDB1;SDCBP;SFRP2;PHLDB2;TGFB1I1;FOXC1;SNAI2;ADIPOR1;ZNF750;TGFBR1;TIAM1;NOG;PDPN;ROCK1;GATA3;ENG;FGFR1;DACT3;HEY1;TNXB;VASN;LOXL2;FLNA;TRIM62;ADAM15;EMP2;PEF1;FERMT2;SPRED1;LRG1;HIF1A;LOXL3;SPRED3;SERPINB3;OLFM1;SLC39A6;SNAI1;DLG5;BCL9L;FGFR2;OVOL2;SFRP1;HEYL;TGFBR3;BMP7;NOTCH4;EOMES;FGF8;GSC;TBX5;GLIPR2;LIMS1;NKX2-1;BAMBI;WNT2;SMAD2;WNT5A;ACVR1;EPHA3;SPRY1;TCF7L2;IL6;TMEM100;IL1B;FOXA1;MDK;IL17RD;LEF1;GCNT2;BMP2;BMP4;JAG1
TCGA-COAD	GOBP_TIGHT_JUNCTION_ORGANIZATION	1.3676002380254912	0.0637077013740268	0.0574052812858783	RAB13;EXT1;TGFB3;PECAM1;PRKCH;CLDN5;SNAI2;TGFBR1;PLEC;CLDN18;ROCK1;ESAM;CDH5;MPDZ;SNAI1;RAMP2;MYO1C;TJP1;EPHA2;CLDN11;TNF;OCEL1
TCGA-COAD	KEGG_TIGHT_JUNCTION	1.260391514005296	0.1277934152166495	0.0894396551724138	RAB13;VAPA;MRAS;RAB3B;PRKCH;CLDN5;IGSF5;GNAI2;CLDN18;AMOTL1;JAM2;HCLS1;ACTN2;JAM3;AKT3;AKT1;PRKCG;GNAI3;ACTN1;MYL12A;MYH10;MPDZ;MYL9;ACTB;TJP1;CLDN11;MYL10;PRKCB;PPP2R2B;MYH15;MYL12B;GNAI1;PPP2R2D;MYH6;RRAS;LLGL1;CTNNA3;CDC42;RHOA;MYH11
TCGA-COAD	CUSTOM_CLAUDIN_PAR_FOCAL	-0.983598483187263	0.4824253075571177	0.4375	CLDN4;PARD3;CLDN1;F11R;CLDN7
TCGA-COAD	CUSTOM_TJ_CORE	0.8436223802116434	0.7527294438758103	0.6893732970027248	AMOTL1;JAM2;JAM3;MPDZ;TJP1
TCGA-ESCA	GOBP_KERATINIZATION	3.1541911702914804	0.0	0.0	TMEM79;SPRR1B;IVL;KRT6A;KRT6C;SFN;KRT16;SPRR1A;KRT5;TGM1;CNFN;SPRR2D;SPRR2E;PPL;SPRR2B;KRT6B;LCE3D;SPRR3;KRT74;KLK5;SPRR4;SPRR2G;KRT78;KRT17;LCE3E;KRT75;EVPL;SPRR2F;LIPK;KRT1;KRT3;KRT4;LCE1C;CDH3;KRT80;HRNR;ABCA12;IL1A;KRT77;KRT79;LCE3A;TGM3;LCE1B;TCHH;LIPN;CASP14;KRT82;KRT81;LCE5A;KRT84;LCE1F;CDSN;KRT71;KRT76;LCE2B;LIPM;LCE2A;LCE3C;LCE2D
TCGA-ESCA	CUSTOM_BARRIER_KERATIN	2.934448033477313	0.0	0.0	S100A8;PKP1;CSTA;SPRR1B;IVL;KRT6A;KRT16;SPRR1A;KRT14;KRT5;TGM1;CNFN;SPRR2A;SPRR2D;S100A9;PPL;KRT6B;LCE3D;SPRR3;FLG;S100A7;DSG1;KRT17;DSC1;EVPL;KRT1;LOR;KRT10
TCGA-ESCA	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	2.550199525250513	0.0	0.0	TMEM79;TP63;TMPRSS11F;GRHL3;SFN;KRT16;GRHL1;FLG;ALOX12;ALOX12B;KRT1;FLG2;ALOXE3;HRNR;ABCA12;CLDN1
TCGA-ESCA	CUSTOM_CLAUDIN_PAR_FOCAL	1.7083342182807864	0.0057363485934914	0.0	PARD3;CLDN1;F11R
TCGA-ESCA	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.1951228002125076	0.2517088517088517	0.1261829652996845	SDC1;PTHLH;GPC1;SNAI2;PDLIM4;ECM1;COL7A1;TGFB1;CRLF1;GJA1;DST;CD44;TNC;WNT5A;MAGEE1;COL8A2;TPM4;BASP1;FLNA;SERPINE2;ITGB5;ENO2;CD59;SLC6A8;GAS1;CAPG;GADD45A;SPP1;PFN2;TGFBI;BMP1;SPOCK1;COL11A1;BDNF;MMP14;JUN;NOTCH2;ITGA2;FBLN1;LAMC2;SERPINE1;INHBA;LGALS1;MFAP5;PRRX1;ADAM12;DKK1;SFRP1;DPYSL3;IGFBP2
TCGA-ESCA	KEGG_TIGHT_JUNCTION	1.1214865197884747	0.3327799227799228	0.225130890052356	PARD6G;PPP2R2C;CLDN8;GNAI1;HRAS;CLDN17;PRKCH;AMOTL1;PPP2CA;PARD3;CLDN1;GNAI3;PPP2R2B;F11R;CTTN;EXOC3;AKT2;LLGL1;MYH10;RRAS2;MYH9;CSNK2A2;CTNNA1;CLDN16;ACTG1;CLDN20;EPB41L3;CLDN22;CDC42;MAGI2;ACTB;PPP2R2D;TJP1;ACTN1;CLDN10;PPP2R2A;PPP2CB
TCGA-ESCA	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.1075774040456643	0.3242775242775242	0.2425742574257425	ZNF750;SNAI2;TIAM1;SERPINB3;TGFB1;EMP2;EPHA4;SLC39A6;MARK1;ADIPOR1;BMP7;PHLDB2;PPP2CA;SMAD3;WNT5A;RTN4;WNT4;TRIM62;SFRP2;FAM83D;WWTR1;PEF1;CLASP1;FLNA;JAG1;HEY1;APLF;FGFR2;PDPN
TCGA-ESCA	GOBP_TIGHT_JUNCTION_ORGANIZATION	-1.067798147871922	0.334991974317817	0.3542600896860987	CLDN18;CLDN23;FZD5;CLDN15;CLDN3;CDH5;CLDN2;GPBAR1;ESAM;ROCK2;SLC39A9;PECAM1;SNAI1;EPHB2;CLDN9;ABCC8;IL17A;RAMP2;CLDN14;OCLN;CLDN6;TBCD;ROCK1;CLDN12
TCGA-ESCA	CUSTOM_TJ_CORE	0.9247077626761432	0.6564135564135564	0.5613026819923371	CLDN8;AMOTL1;PARD3;CLDN1;F11R
TCGA-ESCA	CUSTOM_EMT_CORE	0.862437023091027	0.7316602316602316	0.6551724137931034	SNAI2
TCGA-STAD	GOBP_KERATINIZATION	2.945607252160121	0.0	0.0	KRT6B;KRT80;KRT7;KRT6A;TMEM79;PPL;KRT16;KRT6C;KLK5;KRT4;SPRR1B;SFN;SPRR3;SPRR1A;KRT78;CDSN;ABCA12;KRT17;IVL;SHARPIN;KRT79;EVPL;CDH3;SPRR2D;KRT81;IL1A;SPRR2F;SPRR2E;LCE3D;SPRR2G;KRT83;LIPK;TGM1;LCE3E;SPRR4;KRT75;CNFN;KRT5;SPRR2B;KRT71;KRT1;CASP14;LCE1F
TCGA-STAD	CUSTOM_BARRIER_KERATIN	2.919664961721092	0.0	0.0	KRT6B;KRT6A;PPL;KRT16;SPRR1B;SPRR3;SPRR1A;KRT17;IVL;KRT14;CSTA;PKP1;SPRR2A;KRT10;EVPL;SPRR2D;LCE3D;S100A8;S100A7;TGM1;S100A9;DSC1;CNFN;PI3;KRT5;DSG1;KRT1
TCGA-STAD	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	2.688856723107245	0.0	0.0	GRHL3;ELOVL1;GRHL1;TMEM79;KRT16;LSR;FA2H;CLDN4;SFN;ALOXE3;ABCA12;KLF4;PLEC;IL18;CLDN1;TMPRSS11F;TP63;MET;KRT1;ALOX12B;UGCG;ALOX12
TCGA-STAD	CUSTOM_TJ_CORE	2.407249611368476	0.0	0.0	CGN;CLDN4;F11R;PARD6B;OCLN;TJP3;PARD3;CRB3;CLDN1;TJP1;CLDN8;MAGI1;MARVELD2;CLDN7;INADL;TJP2
TCGA-STAD	GOBP_TIGHT_JUNCTION_ORGANIZATION	2.293054943215206	0.0	0.0	CLDN23;LSR;CLDN4;EPHA2;F11R;OCLN;CLDN18;PLEC;GRHL2;PARD3;CLDN9;CLDN1;TJP1;CLDN8;ILDR1;MICALL2;CLDN6;NPHP1;RAB13;CLDN16;MARVELD2;CLDN7;EXT1;CLDN17;ECT2;CLDN14;ESAM;MARVELD3;CLDN10;DLG1
TCGA-STAD	KEGG_TIGHT_JUNCTION	1.9152833586028533	0.0006324666198172	0.0	EPB41L1;CLDN23;SRC;CGN;CLDN4;F11R;PARD6B;OCLN;CLDN18;ACTN4;TJP3;LLGL2;PARD3;CLDN9;CTTN;PRKCD;CRB3;CLDN1;TJP1;CLDN8;MAGI1;MYH14;CLDN6;PRKCI;IGSF5;RAB13;CLDN16;CLDN7;CLDN17;CLDN14;MYLPF;MYL12B;TJP2;CLDN10;CSNK2B;PRKCZ;MYL12A;RAB3B;CSNK2A1;TJAP1
TCGA-STAD	CUSTOM_CLAUDIN_PAR_FOCAL	1.8374754068779	0.0013492621222768	0.0	CLDN4;F11R;PARD3;CLDN1;CLDN7
TCGA-STAD	CUSTOM_EMT_CORE	-1.6630201097706223	0.0107480029048656	0.0160320641282565	CDH2;ZEB2;VIM;ZEB1;ITGA5;FN1;COL3A1
TCGA-STAD	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-1.1981437524390477	0.1570079883805374	0.0905349794238683	SGCB;WIPF1;SLC6A8;PTX3;ABI3BP;CXCL12;CDH2;IL15;SCG2;SLIT2;FSTL1;FERMT2;ANPEP;VIM;APLP1;DPYSL3;FGF2;TPM1;MYLK;TIMP3;COL6A3;DAB2;SFRP1;ENO2;ITGB3;GPX7;FBN1;SERPINE2;SGCD;CDH11;FBLN1;SGCG;TNC;MSX1;GEM;ID2;THY1;CALD1;PLOD2;CD44;LOX;VCAM1;CRLF1;GAS1;LAMA1;ITGA5;MAGEE1;ACTA2;COL6A2;TAGLN;FN1;COL3A1;SLIT3;MYL9;PRRX1;PMP22;LAMA2;CALU;SPOCK1;FBLN5;DCN;MFAP5;FLNA;THBS1;BASP1;GLIPR1;TGFBI;VEGFC;COL5A1;NID2;LUM;VCAN;ECM2;HTRA1;EFEMP2;ADAM12;COL1A2;IL6;TPM2;PCOLCE;TGFBR3;SFRP4;GREM1;THBS2;FBLN2;RGS4;MATN2;PDGFRB;FAS;NT5E;CADM1;COPA;FAP;CAP2;SPARC;COL1A1;COL4A2;COL5A2;COL4A1;MEST;IL32;MGP;OXTR
TCGA-STAD	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.0852253062791173	0.2995080815179199	0.2569169960474308	OVOL2;SMAD3;SERPINB3;ZNF750;SOX9;BMP7;SPRED2;LRG1;ADAM8;BMP2;MSX2;DAG1;HMGA2;EFNA1;ADAM15;ADIPOR1;BCL9L;VASN;TRIM62;FOXA2;WNT5A;DAB2IP;ACVR1;SDHAF2;BAMBI;JAG1;TGFBR2;EMP2;EDN1
TCGA-PAAD	GOBP_KERATINIZATION	2.55296381275574	0.0	0.0	CDH3;SHARPIN;EVPL;KRT16;TMEM79;SFN;KRT6A;KRT7;KRT6C;KRT17;SPRR1B;KRT6B;IVL;KRT80;PPL;SPRR3;ABCA12;CDSN;KRT86;KRT5;KRT78;SPRR1A;KRT81;LIPK;CNFN;IL1A;KRT79;KLK5;CASP14;KRT83
TCGA-PAAD	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	2.3782121397979843	0.0	0.0	PLEC;CLDN4;GRHL1;LSR;KRT16;ELOVL1;TMEM79;FA2H;SFN;MET;CLDN1;ABCA12;IL18;KLF4;TP63;GRHL3
TCGA-PAAD	CUSTOM_BARRIER_KERATIN	2.3210728581053317	0.0	0.0	EVPL;KRT16;KRT6A;KRT17;SPRR1B;KRT14;KRT6B;IVL;PPL;SPRR3;PI3;KRT5;PKP1;SPRR1A;CNFN;CSTA;SPRR2D;S100A9
TCGA-PAAD	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.91076322129627	0.0014432617716038	0.0	SDC4;TNFRSF12A;COL7A1;SDC1;LAMC2;PLAUR;PMEPA1;CAPG;AREG;GPC1;DKK1;ECM1;MMP14;LAMA3;ITGB5;SAT1;ITGA2;EMP3;BMP1;TGM2;SERPINH1;TPM4;MCM7;PLOD3;BDNF;TGFBI;LOXL2;QSOX1;IL32;CXCL1;NT5E;LGALS1;FSTL3;COL11A1;PDLIM4;FUCA1;IGFBP3;PLOD1;CXCL6;COMP;CD59;PTHLH;CTHRC1;TGFB1;COL1A1;TPM2;ITGB1;LOXL1;VEGFA;MXRA5;TPM1;EFEMP2;COL5A1;NTM;FN1;FOXC2;CD44;SLC6A8;THBS2;NNMT;POSTN;COL8A2;BGN;LRRC15;WNT5A;COL1A2;JUN;FAP;COL16A1;SNAI2;SPP1;COL6A2;PLOD2;OXTR;COL12A1;PPIB;SPOCK1;RHOB;MFAP5;SNTB1;ITGAV;GADD45A;MMP1;TNFRSF11B;TAGLN;MMP2;COL3A1;COL5A2;CRLF1;TIMP1;INHBA;ITGA5;FLNA;ENO2;VCAM1;IL15;ACTA2;GREM1
TCGA-PAAD	CUSTOM_CLAUDIN_PAR_FOCAL	1.8035344805272977	0.0025257081003066	0.0	CLDN4;F11R;CLDN7;CLDN1
TCGA-PAAD	KEGG_TIGHT_JUNCTION	1.7704760554362495	0.0030869765670415	0.0026737967914438	CLDN4;CTTN;MYH14;ACTN4;RRAS;MYL12B;F11R;MYL12A;CLDN7;SRC;EPB41L1;ACTB;ACTG1;TJP3;CLDN1;CGN;PARD6B;CTNNA1;PRKCZ;TJP2;CLDN23;AKT1;PRKCI;RHOA;ACTN1;LLGL2;CTNNB1;GNAI3;CSNK2B;HRAS;MYL5;CLDN14;CLDN6;CRB3;AKT2;OCLN;RAB13;PPP2R1A;CLDN9;PRKCD;PARD3;RRAS2;CDC42;MYH9;CLDN3;SYMPK
TCGA-PAAD	GOBP_TIGHT_JUNCTION_ORGANIZATION	1.758667834109916	0.0032834205303987	0.0	PLEC;EPHA2;CLDN4;LSR;MICALL2;F11R;OCEL1;CLDN7;ACTG1;CLDN1;ECT2;CLDN23;GRHL2;ILDR1;PDCD6IP;EXT1;CLDN14;CLDN6;MARVELD3;OCLN;EPHB2;RAB13;CLDN9;MYO1C;PARD3;POF1B;CLDN12;CLDN3;WNT11;IKBKB;CLDN18;SNAI2;TBCD;TNF;TJP1
TCGA-PAAD	CUSTOM_TJ_CORE	1.7547089454629068	0.0029849277549079	0.0069605568445475	CLDN4;F11R;CLDN7;TJP3;CLDN1;CGN;PARD6B;TJP2;INADL;CRB3;OCLN;PARD3;CLDN3
TCGA-PAAD	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.2144362966137052	0.1674738755741822	0.0804597701149425	ADAM8;ADAM15;BCL9L;SERPINB3;S100A4;SMAD3;MDK;SOX9;TCF7L2;OVOL2;EFNA1;HMGA2;SP6;NOG;TGFB1I1;BMP4;TGFB2;MSX2;VASN;ZNF703;DLG5;EMP2;FOXC1;LOXL2;EZH2;GATA3;CTNNB1;TRIM28;WNT2;GSC;ADIPOR1;TWIST1;FOXA1;LRG1;NKX2-1;FAM83D;EDN1;TGFB1;DAG1;FUZ;COL1A1;DAB2IP;HNRNPAB;PEF1;ZNF750;JAG1;PDCD6;WNT11;ELL3;EPHA4
TCGA-PAAD	CUSTOM_EMT_CORE	1.177657879799994	0.1885260689157496	0.2494331065759637	TWIST1;COL1A1;FN1;AXL;MMP9;SNAI2;MMP2;COL3A1;ITGA5
TCGA-OV	GOBP_KERATINIZATION	2.4977365035801347	0.0	0.0	KRT7;KRT80;KRT6A;KRT6C;SFN;KRT16;KRT5;KRT6B;KRT4;PPL;EVPL;CDSN;TGM1;KLK5;KRT78;KRT86;KRT81;SHARPIN;LIPK;KRT74;TMEM79;LCE3E;CNFN;LCE1C;IL1A;IVL;LCE3D;LCE2A;CASP14;LCE6A;LCE3C;TCHH;KRT83;KRT79;LCE2D;KRT17;KRT2;LCE2B;LCE3A;LIPN;KRT77;SPRR2E;SPRR2D;KRT82;LCE2C;LIPM;KRT84
TCGA-OV	CUSTOM_BARRIER_KERATIN	2.2468739995923688	0.0	0.0	KRT6A;KRT16;S100A9;KRT5;KRT6B;PI3;PPL;EVPL;TGM1;CSTA;S100A7;S100A8;PKP1;CNFN;KRT14;IVL;LCE3D
TCGA-OV	CUSTOM_TJ_CORE	2.113462712109547	0.000516129032258	0.0024570024570024	CLDN1;INADL;CLDN3;CGN;TJP2;CLDN7;F11R;CLDN4;TJP3;CRB3
TCGA-OV	CUSTOM_CLAUDIN_PAR_FOCAL	2.0028550431092413	0.0012903225806451	0.0	CLDN1;CLDN7;F11R;CLDN4
TCGA-OV	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	1.9758390054527808	0.0011059907834101	0.0	ELOVL1;IL18;GRHL1;SFN;KRT16;CLDN1;CLDN4;GRHL3;KLF4;PLEC;MET;TMEM79;LSR
TCGA-OV	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.7358813393439756	0.0109677419354838	0.0	SDC4;IL15;LAMC2;NNMT;GADD45A;GADD45B;LAMA3;ANPEP;CD59;FAS;SPP1;CAPG;PLAUR;SAT1;CXCL1;NT5E;TFPI2;HTRA1;IL32;TGM2;TNFRSF11B;PPIB;SNTB1;JUN;TNFAIP3;TPM4;TGFBI;TNFRSF12A;FUCA1;AREG;ITGA2;ITGAV;CXCL6;FSTL3;TGFB1;PMEPA1;OXTR;GLIPR1;MYL9;CD44;CDH6;TIMP1
TCGA-OV	GOBP_TIGHT_JUNCTION_ORGANIZATION	1.5778894711248306	0.0224516129032258	0.0059701492537313	EPHA2;PRKCH;CLDN1;CLDN3;MICALL2;CLDN7;F11R;MYO1C;CLDN4;TNF;CLDN23;ILDR1;GRHL2;POF1B;CLDN16;PLEC;LSR;EXT1;OCEL1;MARVELD3;OCLN;STRN;CLDN8;PDCD6IP;SNAI1;PECAM1;SVEP1
TCGA-OV	KEGG_TIGHT_JUNCTION	1.1688216226754338	0.1974193548387096	0.1506849315068493	CTTN;PRKCH;CLDN1;PRKCI;CLDN3;CGN;TJP2;CLDN7;RRAS;F11R;EPB41L1;HCLS1;MYH14;CLDN4;MYL12A;TJP3;ACTN4;CLDN23;CRB3;PRKCZ;LLGL2;PRKCD;CLDN16;PRKCQ;MYL9;MYL12B;EPB41L3;ACTN1;PTEN;GNAI3;OCLN;AKT1
TCGA-OV	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	-0.92307958432584	1.0	0.6488340192043895	LOXL3;FGFR1;MDK;HMGA2;ALX1;IL17RD;EPB41L5;LRP6;SLC39A10;HDAC2;FOXA2;NOTCH4;CLASP2;EZH2;TMEM100;LEF1;SPRY2;ZNF703;KLHL12;MAD2L2;CTNNB1;HEY1;TWIST1;NOG;MARK1;TRIM28;NKX2-1;BMP7;CLASP1;SPRED2;PPP3R1;NCAM1;TGFB3;HPN;BMP5;RBPJ;LIMS1;FERMT2;TGFBR1;MSX1;DDX17;EDNRA;TBX3;FUZ;CUL7;WNT8A
TCGA-OV	CUSTOM_EMT_CORE	-0.8396453594746718	0.779144385026738	0.6903553299492385	CDH2;TWIST1
TCGA-UCEC	CUSTOM_BARRIER_KERATIN	2.2352550897075987	0.0	0.0	PPL;S100A8;S100A9;KRT16;IVL;SPRR2A;SPRR2D;PI3;KRT6B;KRT5;SPRR3;SPRR1B;KRT6A;EVPL;SPRR1A;S100A7
TCGA-UCEC	CUSTOM_TJ_CORE	2.121659818195405	0.0	0.0	CLDN4;AMOT;F11R;CLDN3;TJP3;INADL;TJP2;CLDN7;CLDN1;MAGI3;CLDN8;CGN;OCLN;TJP1;MARVELD2;MPDZ;CRB3
TCGA-UCEC	GOBP_KERATINIZATION	2.0940756813653425	0.0	0.0	CDSN;IL1A;PPL;KRT80;KRT16;IVL;SPRR2D;KRT6B;TCHH;KRT5;SPRR3;SPRR1B;KRT6A;CDH3;EVPL;KRT6C;TMEM79;KRT7;KRT78;LIPK;SPRR2B;SPRR1A;SPRR2E;KLK5;KRT74;SPRR2F;SFN;KRT1;KRT83;LIPM;SPRR4;KRT75;KRT82;LCE3E;KRT76;SPRR2G;ABCA12;KRT17;CASP14;KRT85;LCE3D;HRNR
TCGA-UCEC	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	2.020345792362801	0.0	0.0	CLDN4;GRHL1;KRT16;IL18;KLF4;GRHL3;NFKBIZ;LSR;CLDN1;ELOVL1;TMEM79;UGCG;SFN;KRT1;TP63
TCGA-UCEC	GOBP_TIGHT_JUNCTION_ORGANIZATION	1.9528898670607404	0.0005779233288383	0.0	CLDN10;CLDN4;TNF;MARVELD3;CLDN12;PRKCH;F11R;ILDR1;GRHL2;MPP7;CLDN3;CLDN23;LSR;CLDN7;CLDN1;PDCD6IP;EPHA2;CLDN8;NPHP1;CLDN16;OCLN;POF1B;MICALL2;TJP1;MARVELD2;MPDZ;EXT1;CLDN9;CDH5;IKBKB;DLG1
TCGA-UCEC	CUSTOM_CLAUDIN_PAR_FOCAL	1.7525614429198924	0.0032026584473126	0.0	CLDN4;F11R;CLDN7;CLDN1
TCGA-UCEC	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.7364804072633313	0.0032963034311522	0.0	CD59;PLAUR;LAMC2;CXCL1;TNFAIP3;FUCA1;JUN;CXCL6;WNT5A;TPM4;TNFRSF12A;GLIPR1;MMP2;QSOX1;SAT1;MXRA5;ITGAV;FMOD;TFPI2;CD44;CTHRC1;CADM1;MATN2;ITGB1;LAMA3;IGFBP3;IL32;MMP14;TNFRSF11B;FAS;COPA;IL15;MMP3;ITGB5;SNTB1;NOTCH2;RHOB;AREG;CAPG;PMEPA1;COL12A1;LOX;GEM;TNC;DST;IGFBP2;GJA1;BASP1;TGM2;LUM;GADD45B;LRRC15;SDC4;PDLIM4;NNMT;VEGFA;SERPINE2;OXTR;SGCD;FSTL1;SPP1;TGFBI;SERPINE1;FN1;PTHLH;FAP;VEGFC;TIMP1;FZD8;FBLN5;THBS1;SLIT2;EDIL3
TCGA-UCEC	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.5816610138806588	0.0149682142169138	0.0	ZNF750;LRG1;IL1B;EMP2;WNT5A;ADIPOR1;APLF;ZNF703;TGFBR2;OVOL2;FOXC1;SDCBP;EFNA1;EDN1;HIF1A;RTN4;ACVR1;SMAD7;AKNA;DDX5;SERPINB3;AXIN2;SMAD2;JAG1;KLHL12;PPP3R1;IGF1;IL17RD;WNT2;ADAM8;S100A4;HPN;PHLDB2;GSC;LIMS1;TRIM62;PDCD4;GCNT2;EPHA4;HEY2;VASN;TCF7L2;TGFB2
TCGA-UCEC	KEGG_TIGHT_JUNCTION	1.2906988693162167	0.113947216335966	0.0723926380368098	CLDN10;CLDN4;PPP2CB;PRKCH;F11R;CLDN3;CTNNA1;CLDN23;TJP3;TJP2;CLDN7;CLDN1;VAPA;MAGI3;CASK;MYH14;MYL12A;ACTN4;CLDN8;YES1;GNAI3;CDC42;CLDN16;CGN;OCLN;TJP1;MPDZ;MYH9;CLDN9;RRAS;PPP2R1B;CRB3;MYL12B;PRKCD;CLDN17;PRKCA;NRAS
TCGA-UCEC	CUSTOM_EMT_CORE	0.9278531607770178	0.6000770564438451	0.5562599049128367	MMP2;MMP9;FN1;SPARC;ZEB2;VIM;ITGA5
TCGA-SKCM	GOBP_KERATINIZATION	2.9079379880963607	0.0	0.0	KRT5;SFN;KRT17;KRT6A;KRT16;KRT6C;KRT6B;SPRR1B;IVL;SPRR1A;TGM1;EVPL;SPRR2E;KRT78;TGM3;KRT1;KLK5;SPRR2D;PPL;SPRR2G;KRT75;KRT80;SPRR3;SPRR2B;CDSN;LCE3D;KRT7;CNFN;IL1A;CASP14;KRT4;ABCA12;SPRR2F;LCE3E;KRT2;KRT77;LCE1C;SPRR4;LCE2C;LCE2B;LCE2D;LCE1B;LCE6A;KRT79;LCE1D;LCE1E;KRT84;LCE1F;LCE1A;LCE2A;LIPM;TMEM79;LIPN;LIPK;KRT3;CYP26B1;LCE3A;LCE5A;TCHH;LCE4A;KRT76
TCGA-SKCM	CUSTOM_BARRIER_KERATIN	2.773911443306273	0.0	0.0	KRT5;KRT17;KRT6A;KRT16;KRT14;PKP1;KRT6B;SPRR1B;IVL;SPRR1A;S100A8;PI3;DSG1;TGM1;EVPL;SPRR2A;S100A7;CSTA;S100A9;KRT1;SPRR2D;PPL;SPRR3;LCE3D;CNFN;DSC1;LOR;KRT10;LCE1A;FLG
