term	nes	fdr	nom_p	es	lead_genes	cohort	split	n_high	n_low	n_rank_genes	bucket	expected	primary
GOBP_TIGHT_JUNCTION_ORGANIZATION	1.758667834109916	0.0032834205303987007	0.0	0.3987160395886515	PLEC;EPHA2;CLDN4;LSR;MICALL2;F11R;OCEL1;CLDN7;ACTG1;CLDN1;ECT2;CLDN23;GRHL2;ILDR1;PDCD6IP;EXT1;CLDN14;CLDN6;MARVELD3;OCLN;EPHB2;RAB13;CLDN9;MYO1C;PARD3;POF1B;CLDN12;CLDN3;WNT11;IKBKB;CLDN18;SNAI2;TBCD;TNF;TJP1	TCGA-PAAD	quartile	45	45	19932	TJ	UP	True
CUSTOM_TJ_CORE	1.7547089454629068	0.00298492775490791	0.0069605568445475635	0.5166525844317004	CLDN4;F11R;CLDN7;TJP3;CLDN1;CGN;PARD6B;TJP2;INADL;CRB3;OCLN;PARD3;CLDN3	TCGA-PAAD	quartile	45	45	19932	TJ	UP	True
GOBP_CORNIFICATION	1.6474489650748256	0.007787599975945638	0.020642201834862386	0.6721908922343568	TMEM79;CDSN;LIPK;KLK5;CASP14	TCGA-PAAD	quartile	45	45	19932	KERATIN_BARRIER	UP	True
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.2144362966137052	0.16747387557418225	0.08045977011494253	0.240465797170552	ADAM8;ADAM15;BCL9L;SERPINB3;S100A4;SMAD3;MDK;SOX9;TCF7L2;OVOL2;EFNA1;HMGA2;SP6;NOG;TGFB1I1;BMP4;TGFB2;MSX2;VASN;ZNF703;DLG5;EMP2;FOXC1;LOXL2;EZH2;GATA3;CTNNB1;TRIM28;WNT2;GSC;ADIPOR1;TWIST1;FOXA1;LRG1;NKX2-1;FAM83D;EDN1;TGFB1;DAG1;FUZ;COL1A1;DAB2IP;HNRNPAB;PEF1;ZNF750;JAG1;PDCD6;WNT11;ELL3;EPHA4	TCGA-PAAD	quartile	45	45	19932	EMT	DOWN	True
CUSTOM_EMT_CORE	1.1776578797999941	0.1885260689157496	0.2494331065759637	0.4000460950096363	TWIST1;COL1A1;FN1;AXL;MMP9;SNAI2;MMP2;COL3A1;ITGA5	TCGA-PAAD	quartile	45	45	19932	EMT	DOWN	True
GOBP_KERATINIZATION	2.65568097489766	0.0	0.0	0.5836768086556821	CDH3;EVPL;SFN;SHARPIN;TMEM79;KRT7;PPL;KRT80;KRT16;CNFN;IVL;KRT17;KRT5;KRT81;KRT6B;LIPK;KRT6C;KRT86;KRT6A;SPRR4;ABCA12;CDSN;CASP14;KRT83;KRT79;SPRR1B;KRT78;LCE1C;IL1A;SPRR1A;SPRR3;KRT4;KLK5	TCGA-PAAD	median	89	89	20049	KERATIN_BARRIER	UP	True
GOBP_KERATINOCYTE_DIFFERENTIATION	2.631104394306439	0.0	0.0	0.5062758778853879	ST14;EPHA2;PLEC;CDH3;GRHL1;EVPL;SFN;SHARPIN;TMEM79;EREG;KRT7;FLNB;PPL;KRT80;TRIM16;SCEL;KRT16;BCR;ANXA1;GRHL2;ETV4;IRF6;TSG101;CNFN;EXPH5;IVL;KRT17;OVOL2;OPN3;KRT5;TP63;KRT14;POU2F3;MSX2;FOXC1;KRT81;KRT6B;PPP3CA;LIPK;ZBED2;KRT6C;KRT86;KRT6A;SPRR4;ABCA12;CDSN;CASP14;KRT83;KRT79;SPRR1B;KRT78;ADAM9;LCE1C;EZH2;IL1A;AKR1C3;ZFP36L1;SPRR1A	TCGA-PAAD	median	89	89	20049	KERATIN_BARRIER	UP	True
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	2.51585789380915	0.0	0.0	0.4690459890646129	ST14;EPHA2;PLEC;CDH3;GRHL1;OVOL1;EVPL;MAFF;SULT2B1;HES1;SFN;SHARPIN;TMEM79;EREG;KRT7;FLNB;PPL;FA2H;KRT80;TRIM16;SCEL;ESRP1;KRT16;SCRIB;BCR;HDAC1;ANXA1;GRHL2;ETV4;IRF6;TSG101;CNFN;TRIOBP;EXPH5;IVL;KRT17;OVOL2;OPN3;KRT5;TP63;BMP4;KRT14;POU2F3;CTNNB1;MSX2;FOXC1;KRT81;KRT6B;PPP3CA;LIPK;ZBED2;PLS1;KRT6C;KRT86;KRT6A;SPRR4;ABCA12;KLF4;CDSN;CASP14;KRT83;KRT79;SPRR1B;KRT78;ADAM9;PDZD7;LCE1C;EZH2;IL1A;AKR1C3;ZFP36L1;SLC44A4;SPRR1A;SPRR3;JAG2;NME2;DLX3;CSTA;ERRFI1;KEAP1;KRT4;KLK5;SPINK5;KCNQ1;FGF20;YAP1;CDKN1A;HES5;KRT3;S100A7;STRC;SPRR2E;ERCC3;MYO6;NUMA1;ERCC2;DNASE1L2;CFLAR;VDR;CASP3;JAG1;CD109	TCGA-PAAD	median	89	89	20049	KERATIN_BARRIER	UP	True
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	2.4341152442910206	0.0	0.0	0.6608835771084893	CLDN4;LSR;PLEC;GRHL1;ELOVL1;SFN;TMEM79;FA2H;MET;KRT16;CLDN1;TP63;IL18;ABCA12;KLF4;GRHL3	TCGA-PAAD	median	89	89	20049	KERATIN_BARRIER	UP	True
CUSTOM_BARRIER_KERATIN	2.4139159021862064	0.0	0.0	0.6586884279225647	EVPL;PPL;KRT16;CNFN;IVL;KRT17;PKP1;KRT5;KRT14;KRT6B;KRT6A;SPRR1B;PI3;SPRR1A;SPRR3;CSTA	TCGA-PAAD	median	89	89	20049	KERATIN_BARRIER	UP	True
CUSTOM_TJ_CORE	1.9488097371446433	0.001764386536373507	0.0025188916876574307	0.5548732238772076	CLDN4;F11R;CLDN7;PARD6B;INADL;CGN;CLDN1;TJP3;TJP2;CRB3;PARD3;OCLN;TJP1;CLDN3	TCGA-PAAD	median	89	89	20049	TJ	UP	True
CUSTOM_CLAUDIN_PAR_FOCAL	1.934498748521329	0.0015123313168915777	0.0	0.9070045899022151	CLDN4;F11R;CLDN7;CLDN1;PARD3	TCGA-PAAD	median	89	89	20049	TJ	UP	True
KEGG_TIGHT_JUNCTION	1.8537239864458728	0.001984934853420195	0.0	0.37149321325512963	CLDN4;MYH14;MYL12B;F11R;CTTN;RRAS;ACTN4;CLDN7;MYL12A;EPB41L1;SRC;PARD6B;PRKCZ;CGN;CLDN1;TJP3;TJP2;CTNNA1;ACTB;CLDN23;CTNNB1;ACTG1;RHOA;CRB3;PRKCI;LLGL2;GNAI3;PARD3;HRAS;AKT1;OCLN;PRKCD;CLDN9;PPP2R1A;RRAS2;SYMPK;TJP1;RAB13;CSNK2B;CASK;ACTN1;CDC42;CLDN3;PPP2R2A;CLDN14;NRAS;MYLPF;CLDN6	TCGA-PAAD	median	89	89	20049	TJ	UP	True
GOBP_TIGHT_JUNCTION_ORGANIZATION	1.795908442912512	0.003528773072747014	0.0	0.40420597229217775	CLDN4;LSR;EPHA2;PLEC;F11R;CLDN7;MICALL2;CLDN1;GRHL2;OCEL1;ILDR1;ECT2;CLDN23;ACTG1;EXT1;PARD3;PDCD6IP;CLDN12;MARVELD3;POF1B;OCLN;CLDN9;EPHB2;TJP1;RAB13;CLDN3;CLDN14;FZD5;CLDN6	TCGA-PAAD	median	89	89	20049	TJ	UP	True
HALLMARK_APICAL_JUNCTION	1.6673278235363924	0.01138029315960912	0.0	0.31726190264472465	CLDN4;JUP;GRB7;ITGA3;CDH3;PCDH1;VASP;MYL12B;ITGB4;RRAS;ACTN4;CLDN7;LAMB3;SRC;LAMC2;MPZL2;BAIAP2;STX4;CTNNA1;COL17A1;CDH1;RHOF;FSCN1;AMIGO2;MDK;ACTB;ITGA2;LAMA3;MVD;ADAM15;CAP1;ACTG1;CX3CL1;CNN2;CRB3;IRS1;CTNND1;ICAM5;CDSN;CALB2;PIK3CB;ADAM9;ARPC2;HRAS;CD276;CLDN9;ITGB1;TGFBI;DSC3;MAPK13;SYMPK;TJP1;BMP1;ZYX	TCGA-PAAD	median	89	89	20049	TJ	UP	True
GOBP_CORNIFICATION	1.4357027872238073	0.05413458691145988	0.11278195488721804	0.5975442253635677	TMEM79;LIPK;CDSN;CASP14;KLK5	TCGA-PAAD	median	89	89	20049	KERATIN_BARRIER	UP	True
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.1846772240716839	0.19650855048859933	0.08759124087591241	0.2243274622264133	SDC4;TNFRSF12A;SDC1;LAMC2;PLAUR;AREG;PMEPA1;COL7A1;CAPG;ITGB5;GPC1;SAT1;ITGA2;LAMA3;ECM1;DKK1;CD59;MCM7;PLOD3;MMP14;NT5E;TGM2;IGFBP3;QSOX1;IL32;FUCA1;VEGFA;CXCL1;CXCL6;PDLIM4;SLC6A8;EMP3;BDNF;ITGB1;TGFBI;TPM4;SERPINH1;BMP1;JUN;FSTL3;CD44;ENO2;MXRA5;PLOD1;FOXC2;LGALS1;TNFRSF11B;COL11A1;COMP;TGFB1;RHOB	TCGA-PAAD	median	89	89	20049	EMT	DOWN	True
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.1539930393501021	0.21091205211726385	0.15357142857142858	0.2225302894483392	ADAM8;SMAD3;SOX9;EMP2;TCF7L2;BCL9L;MDK;EFNA1;OVOL2;S100A4;ADAM15;BMP4;SERPINB3;CTNNB1;MSX2;DLG5;FOXC1;HMGA2;TGFB2;GATA3;DAG1;NKX2-1;SP6;ADIPOR1;NOG;ZNF703;EZH2;LRG1;TRIM28;VASN;FUZ;ZNF750;DAB2IP;FOXA1;GSC;EPHA4;PDCD6;WNT2;HNRNPAB;EDN1;FAM83D;PEF1;TGFB1I1;SLC39A10;TGFB1;FOXF2;RTN4;AMELX;PTK2;ACVR1;LOXL2;TWIST1;JAG1;BMP7	TCGA-PAAD	median	89	89	20049	EMT	DOWN	True
CUSTOM_EMT_CORE	-0.6315842249593079	0.9732614436619719	0.9274193548387096	-0.2233203553958271	ZEB2;ZEB1;VIM;CDH2;SPARC;ITGA5;SNAI1;MMP2;COL3A1;COL1A1;SNAI2;FN1;MMP9;AXL;TWIST1	TCGA-PAAD	median	89	89	20049	EMT	DOWN	True
GOBP_KERATINOCYTE_DIFFERENTIATION	2.5640559623820827	0.0	0.0	0.49388220952483475	KRT7;KRT80;KRT6A;ANXA1;POU2F3;ST14;GRHL1;KRT6C;SFN;EPHA2;KRT16;PRKCH;KRT5;TRIM16;KRT6B;ZFP36;KRT4;FOSL2;PPL;OVOL2;EVPL;CDSN;TGM1;KLK5;MAP2K1;KRT78;KRT86;KRT81;CSTA;SHARPIN;S100A7;GRHL2;ADAM9;MSX2;EXPH5;LIPK;EREG;PLEC;KRT74;TMEM79;SCEL;ASAH1;VDR;ZBED2;CFLAR;LCE3E;CNFN;LCE1C;NFKBIZ;MAFB;CD109;KRT14;ERRFI1;IL1A;UGCG;SGPP1;IRF6;IVL;TXNIP;FLNB;LCE3D;LCE2A;CASP14;REG3A;NCOA3;LCE6A;LCE3C;TCHH;KRT83;KRT79;AQP3;ZFP36L1;LCE2D;KRT17;KRT2;LCE2B;LCE3A;NME2;LIPN;KRT77;SPRR2E;CDKN1A;SPRR2D;SLC39A2;KRT82;LCE2C;LIPM;DSP;SAV1;KRT84	TCGA-OV	quartile	76	76	20125	KERATIN_BARRIER	UP	True
GOBP_KERATINIZATION	2.4977365035801347	0.0	0.0	0.5629752066207908	KRT7;KRT80;KRT6A;KRT6C;SFN;KRT16;KRT5;KRT6B;KRT4;PPL;EVPL;CDSN;TGM1;KLK5;KRT78;KRT86;KRT81;SHARPIN;LIPK;KRT74;TMEM79;LCE3E;CNFN;LCE1C;IL1A;IVL;LCE3D;LCE2A;CASP14;LCE6A;LCE3C;TCHH;KRT83;KRT79;LCE2D;KRT17;KRT2;LCE2B;LCE3A;LIPN;KRT77;SPRR2E;SPRR2D;KRT82;LCE2C;LIPM;KRT84	TCGA-OV	quartile	76	76	20125	KERATIN_BARRIER	UP	True
CUSTOM_BARRIER_KERATIN	2.2468739995923688	0.0	0.0	0.6114420885172626	KRT6A;KRT16;S100A9;KRT5;KRT6B;PI3;PPL;EVPL;TGM1;CSTA;S100A7;S100A8;PKP1;CNFN;KRT14;IVL;LCE3D	TCGA-OV	quartile	76	76	20125	KERATIN_BARRIER	UP	True
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	2.232530457276343	0.0	0.0	0.4128276418435659	KRT7;KRT80;KRT6A;ANXA1;POU2F3;ST14;GRHL1;KRT6C;SFN;EPHA2;KRT16;SULT2B1;PRKCH;KRT5;MAFF;TRIM16;KRT6B;ZFP36;KRT4;FOSL2;PPL;PLS1;OVOL2;EVPL;CDSN;TGM1;KLK5;TPRN;MAP2K1;KRT78;KRT86;KRT81;CSTA;OVOL1;SHARPIN;S100A7;GRHL2;ESRP1;KLF4;ADAM9;MSX2;EXPH5;LIPK;EREG;PLEC;JAG2;KRT74;KCNQ1;TMEM79;SCEL;ASAH1;VDR;ZBED2;CFLAR;LCE3E;CNFN;DLX3;MYO6;ANKRD24;LCE1C;NFKBIZ;LHFPL5;GDF3;MAFB;KLF7;CD109;KRT14;ERRFI1;IL1A;UGCG;SGPP1;IRF6;IVL;TXNIP;FLNB;LCE3D;LCE2A;CASP14;REG3A;NCOA3;LCE6A;LCE3C;HEY2;TMC1;TCHH;KRT83;KRT79;HES5;AQP3;ZFP36L1;LCE2D;SFRP4;KRT17;KRT2;LCE2B;LCE3A;NME2;LIPN;KRT77;SPRR2E;CDKN1A;SPRR2D;SLC39A2;KRT82;LCE2C;LIPM;DSP;SAV1;KRT84;CLRN2	TCGA-OV	quartile	76	76	20125	KERATIN_BARRIER	UP	True
CUSTOM_TJ_CORE	2.113462712109547	0.0005161290322580645	0.002457002457002457	0.6108481535759771	CLDN1;INADL;CLDN3;CGN;TJP2;CLDN7;F11R;CLDN4;TJP3;CRB3	TCGA-OV	quartile	76	76	20125	TJ	UP	True
CUSTOM_CLAUDIN_PAR_FOCAL	2.0028550431092413	0.0012903225806451613	0.0	0.9502948379207377	CLDN1;CLDN7;F11R;CLDN4	TCGA-OV	quartile	76	76	20125	TJ	UP	True
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	1.9758390054527806	0.0011059907834101382	0.0	0.5451075694488867	ELOVL1;IL18;GRHL1;SFN;KRT16;CLDN1;CLDN4;GRHL3;KLF4;PLEC;MET;TMEM79;LSR	TCGA-OV	quartile	76	76	20125	KERATIN_BARRIER	UP	True
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.7358813393439756	0.010967741935483872	0.0	0.32825842758057416	SDC4;IL15;LAMC2;NNMT;GADD45A;GADD45B;LAMA3;ANPEP;CD59;FAS;SPP1;CAPG;PLAUR;SAT1;CXCL1;NT5E;TFPI2;HTRA1;IL32;TGM2;TNFRSF11B;PPIB;SNTB1;JUN;TNFAIP3;TPM4;TGFBI;TNFRSF12A;FUCA1;AREG;ITGA2;ITGAV;CXCL6;FSTL3;TGFB1;PMEPA1;OXTR;GLIPR1;MYL9;CD44;CDH6;TIMP1	TCGA-OV	quartile	76	76	20125	EMT	DOWN	True
HALLMARK_APICAL_JUNCTION	1.636330838446823	0.017204301075268817	0.0	0.30825773076665025	RHOF;MPZL2;LAMC2;ITGB4;CAP1;EGFR;PIK3CB;LAMA3;ICAM1;B4GALT1;ADAM15;CD86;CLDN7;LDLRAP1;RRAS;CLDN4;SIRPA;BAIAP2;CDSN;CNN2;PTPRC;RAC2;SKAP2;ACTN4;TNFRSF11B;VASP;VCL;CDH1;MSN;TGFBI;CRB3;ATP1A3;ADAM9;ITGA3;ITGA2;PIK3R3;ARHGEF6;ICAM5;PCDH1;ADRA1B;STX4;MYL9;ARPC2;ITGA9;SDC3;CX3CL1;MAPK13;CDH6;MYL12B;YWHAH;CD274;ACTN1;CALB2;LAMB3;PTEN;MAP4K2;CD99;CNTN1;IKBKG;CTNND1;MVD;RSU1;PTK2;CLDN8;TRAF1	TCGA-OV	quartile	76	76	20125	TJ	UP	True
GOBP_TIGHT_JUNCTION_ORGANIZATION	1.5778894711248306	0.022451612903225806	0.005970149253731343	0.3473445944024555	EPHA2;PRKCH;CLDN1;CLDN3;MICALL2;CLDN7;F11R;MYO1C;CLDN4;TNF;CLDN23;ILDR1;GRHL2;POF1B;CLDN16;PLEC;LSR;EXT1;OCEL1;MARVELD3;OCLN;STRN;CLDN8;PDCD6IP;SNAI1;PECAM1;SVEP1	TCGA-OV	quartile	76	76	20125	TJ	UP	True
GOBP_CORNIFICATION	1.30575714359689	0.10604105571847507	0.15158924205378974	0.5152722625303199	CDSN;KLK5;LIPK;TMEM79;CASP14;LIPN;LIPM	TCGA-OV	quartile	76	76	20125	KERATIN_BARRIER	UP	True
KEGG_TIGHT_JUNCTION	1.1688216226754338	0.19741935483870968	0.1506849315068493	0.2380252044004421	CTTN;PRKCH;CLDN1;PRKCI;CLDN3;CGN;TJP2;CLDN7;RRAS;F11R;EPB41L1;HCLS1;MYH14;CLDN4;MYL12A;TJP3;ACTN4;CLDN23;CRB3;PRKCZ;LLGL2;PRKCD;CLDN16;PRKCQ;MYL9;MYL12B;EPB41L3;ACTN1;PTEN;GNAI3;OCLN;AKT1	TCGA-OV	quartile	76	76	20125	TJ	UP	True
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	-0.9230795843258399	1.0	0.6488340192043895	-0.1974117149527201	LOXL3;FGFR1;MDK;HMGA2;ALX1;IL17RD;EPB41L5;LRP6;SLC39A10;HDAC2;FOXA2;NOTCH4;CLASP2;EZH2;TMEM100;LEF1;SPRY2;ZNF703;KLHL12;MAD2L2;CTNNB1;HEY1;TWIST1;NOG;MARK1;TRIM28;NKX2-1;BMP7;CLASP1;SPRED2;PPP3R1;NCAM1;TGFB3;HPN;BMP5;RBPJ;LIMS1;FERMT2;TGFBR1;MSX1;DDX17;EDNRA;TBX3;FUZ;CUL7;WNT8A	TCGA-OV	quartile	76	76	20125	EMT	DOWN	True
CUSTOM_EMT_CORE	-0.8396453594746718	0.779144385026738	0.6903553299492385	-0.2944902390750677	CDH2;TWIST1	TCGA-OV	quartile	76	76	20125	EMT	DOWN	True
CUSTOM_BARRIER_KERATIN	2.755255864921479	0.0	0.0	0.7313142821391002	KRT6A;KRT16;S100A9;KRT5;PPL;TGM1;KRT6B;PI3;S100A8;CSTA;EVPL;S100A7;IVL;PKP1;CNFN;KRT14;LCE3D;LOR;KRT17	TCGA-OV	median	152	152	20184	KERATIN_BARRIER	UP	True
GOBP_KERATINIZATION	2.7548974709325713	0.0	0.0	0.5988828798317479	KRT7;KRT80;KRT6A;SFN;KRT16;KRT5;KRT6C;PPL;CDSN;KRT4;KRT78;TGM1;KRT6B;KRT81;CASP14;LIPK;KRT86;EVPL;TMEM79;KLK5;LCE3E;SPRR2E;IVL;KRT74;IL1A;CNFN;SHARPIN;SPRR2F;LCE3D;LCE2A;KRT17;LCE1C;LIPM;LCE6A;LCE3C;LCE2D;TGM3;SPRR2G;LCE2B;LCE5A;TCHH;LIPN	TCGA-OV	median	152	152	20184	KERATIN_BARRIER	UP	True
GOBP_KERATINOCYTE_DIFFERENTIATION	2.739673520755786	0.0	0.0	0.515173188747429	KRT7;KRT80;ANXA1;KRT6A;GRHL1;POU2F3;SFN;KRT16;KRT5;TRIM16;ST14;KRT6C;PPL;CDSN;KRT4;PRKCH;OVOL2;KRT78;TGM1;EPHA2;KRT6B;ZFP36;MAP2K1;KRT81;CASP14;LIPK;KRT86;CSTA;EVPL;S100A7;TMEM79;ADAM9;TXNIP;GRHL2;KLK5;LCE3E;EXPH5;ZBED2;AQP3;SCEL;SPRR2E;FOSL2;IRF6;ASAH1;IVL;KRT74;IL1A;CNFN;SHARPIN;VDR;SPRR2F;ZFP36L1;KRT14;LCE3D;NME2;MSX2;LCE2A;MAFB;ERRFI1;SAV1;KRT17;LCE1C;FLNB;LIPM;SLC39A2;EREG;LCE6A;PALLD;LCE3C;LCE2D;DSP;TGM3;FLG;CD109;SPRR2G;SGPP1;LCE2B;UGCG;LCE5A	TCGA-OV	median	152	152	20184	KERATIN_BARRIER	UP	True
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	2.468837763613496	0.0	0.0	0.4458697873528365	KRT7;KRT80;ANXA1;KRT6A;GRHL1;POU2F3;SFN;SULT2B1;KRT16;KRT5;TRIM16;ST14;KRT6C;PPL;CDSN;KRT4;OVOL1;PRKCH;OVOL2;MAFF;KRT78;TGM1;PLS1;EPHA2;KRT6B;ZFP36;MAP2K1;KRT81;CASP14;LIPK;KRT86;CSTA;EVPL;S100A7;TMEM79;ADAM9;TXNIP;ESRP1;GRHL2;KLK5;DLX3;LCE3E;EXPH5;ZBED2;AQP3;SCEL;SPRR2E;FOSL2;IRF6;ASAH1;IVL;GDF3;KRT74;TPRN;IL1A;CNFN;KLF7;SHARPIN;VDR;KLF4;HES5;SPRR2F;ZFP36L1;KRT14;LCE3D;NME2;MSX2;LCE2A;MAFB;MYO6;ANKRD24;ERRFI1;SAV1;KRT17;SFRP4;LCE1C;FLNB;LIPM;SLC39A2;EREG;SOD1;LCE6A;JAG2;PALLD;LCE3C;LHFPL5;LCE2D;KCNQ1;HEY2;DSP;TGM3;FLG;CD109;SPRR2G;SGPP1;LCE2B;UGCG;LCE5A	TCGA-OV	median	152	152	20184	KERATIN_BARRIER	UP	True
CUSTOM_TJ_CORE	2.383521356032849	0.0	0.0	0.6571754519288874	CLDN4;CLDN7;CLDN3;CLDN1;INADL;TJP2;CGN;TJP3;CRB3;F11R;CLDN8	TCGA-OV	median	152	152	20184	TJ	UP	True
CUSTOM_CLAUDIN_PAR_FOCAL	1.997721497890019	0.002188183807439825	0.0	0.9539544244452295	CLDN4;CLDN7;CLDN1;F11R	TCGA-OV	median	152	152	20184	TJ	UP	True
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	1.9765028946220495	0.0018755861206627069	0.0032258064516129032	0.5223721288102593	ELOVL1;GRHL1;SFN;IL18;CLDN4;KRT16;CLDN1;GRHL3;TMEM79	TCGA-OV	median	152	152	20184	KERATIN_BARRIER	UP	True
GOBP_TIGHT_JUNCTION_ORGANIZATION	1.822325957957396	0.002461706783369803	0.0	0.3931850064936299	CLDN4;CLDN7;CLDN3;CLDN1;PRKCH;EPHA2;MYO1C;MICALL2;F11R;GRHL2;ILDR1;MARVELD3;CLDN23;CLDN8;OCEL1;POF1B;TNF;CLDN16;PAK2;LSR	TCGA-OV	median	152	152	20184	TJ	UP	True
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.7800473372927623	0.0025528811086797955	0.0	0.3327859520112208	SDC4;GADD45A;LAMC2;FAS;GADD45B;LAMA3;IL15;ANPEP;HTRA1;CAPG;NNMT;SPP1;CD59;TPM4;SAT1;CXCL1;PPIB;NT5E;JUN;PLAUR;TNFRSF11B;TIMP1;SNTB1;TFPI2;TGFBI;TNFRSF12A;TPM1;CXCL6;FUCA1;ITGAV;GLIPR1;MYL9;MFAP5;PMEPA1;ITGA2;DKK1;IL32;TGM2;LGALS1;FSTL3;BDNF;TAGLN;AREG;DCN;CDH6;TGFB1;SFRP4;ECM2	TCGA-OV	median	152	152	20184	EMT	DOWN	True
HALLMARK_APICAL_JUNCTION	1.7671634714846332	0.0032822757111597373	0.0	0.3316143176576355	RHOF;LAMC2;CAP1;MPZL2;ITGB4;CLDN4;EGFR;LAMA3;CLDN7;PIK3CB;CDSN;LDLRAP1;ADAM15;RRAS;B4GALT1;ARPC2;CNN2;CRB3;MYL12B;BAIAP2;CD86;CX3CL1;ICAM1;SKAP2;TNFRSF11B;ADAM9;SIRPA;CNTN1;TGFBI;MAPK13;CDH1;PTEN;CLDN8;ITGA3;PIK3R3;MYL9;VASP;ATP1A3;ITGA2;ARHGEF6;CD99;VCL;PTPRC;RAC2;LAMB3;RSU1;YWHAH;ADRA1B;MAP4K2;CDH6;ICAM5;ADAM23;SORBS3;LIMA1;ACTN4;ITGB1;MPZL1;EPB41L2;MSN;ACTN1;SHC1;ACTB;CTNND1;CERCAM;ITGA9;STX4;CALB2;GNAI2;IKBKG;AMIGO2;TJP1;PTK2;DLG1;WASL;NEGR1;ZYX	TCGA-OV	median	152	152	20184	TJ	UP	True
GOBP_CORNIFICATION	1.6190244387022235	0.011935548040580864	0.032520325203252036	0.6529972154720893	CDSN;CASP14;LIPK;TMEM79;KLK5	TCGA-OV	median	152	152	20184	KERATIN_BARRIER	UP	True
KEGG_TIGHT_JUNCTION	1.5292153815925835	0.020787746170678335	0.004901960784313725	0.2989715661437401	CLDN4;MYL12A;CLDN7;CLDN3;CLDN1;PRKCH;TJP2;LLGL2;CGN;RRAS;TJP3;PRKCI;CRB3;CTTN;MYL12B;F11R;MYH14;PRKCD;HCLS1;EPB41L1;PTEN;CLDN23;CLDN8;MYL9;MYL2;CLDN16;GNAI3;EPB41L3;PRKCQ;RHOA;PRKCZ	TCGA-OV	median	152	152	20184	TJ	UP	True
CUSTOM_EMT_CORE	-0.8288553161592779	1.0	0.7030015797788309	-0.29533401205064724	CDH2	TCGA-OV	median	152	152	20184	EMT	DOWN	True
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	-0.8210486005168118	0.799400618716164	0.851037851037851	-0.1828638646793386	LOXL3;ALX1;EPB41L5;FGFR1;LRP6;IL17RD;MDK;SLC39A10;FOXA2;KLHL12;NOG;TRIM28;RBPJ;DDX17;EZH2;HMGA2;NOTCH4;CLASP2;MSX1;LEF1;MARK1;HDAC2;TCOF1;FAM83D;SPRED3;ZNF703;TWIST1;TMEM100;CLASP1;CUL7;NKX2-1;CTNNB1;NCAM1	TCGA-OV	median	152	152	20184	EMT	DOWN	True
GOBP_KERATINOCYTE_DIFFERENTIATION	2.49563332239499	0.0	0.0	0.5601940640602743	ZFP36;CDSN;SCEL;IL1A;GRHL1;WNT5A;PPL;KRT80;IRF6;PRKCH;ANXA1;KRT16;OVOL2;FOXC1;GRHL2;ST14;IVL;DSP;SPRR2D;EXPH5;AQP3;KRT6B;KRT36;NFKBIZ;TRIM16;SLC39A2;TCHH;KRT5;FOXN1;SPRR3;ADAM9;SPRR1B;VDR;ASAH1;INTU;EPHA2;OPN3;KRT6A;CLIC4;PALLD;CDH3;EVPL;KRT6C;AKR1C3;TMEM79;IL20;ZFP36L1;KRT7;KRT78;UGCG;LIPK;SPRR2B;SAV1;CFLAR;SPRR1A;JAG1;SPRR2E;S100A7;KLK5;KRT74;ERRFI1;PPP3CA;SPRR2F;YAP1;SFN;POU2F3;ACER1;FOSL2;KRT1;TP63;CASP3;KRT83;CSTA;ZBED2;LIPM;SPRR4;KRT75;KRT82;LCE3E;EREG;MSX2;KRT76;CDKN1A;SPRR2G;IFT74;PIP5K1A;DSG4;IL17A;ABCA12	TCGA-UCEC	quartile	44	44	20037	KERATIN_BARRIER	UP	True
