gene	rho	z	p	I2	k	n_pos	n_neg	epithelial_leak	fdr
IFNK					1	0	1	False	
IFNL1	-0.4878517682377433	-0.533237247006144	0.00187543427495999	0.0	2	0	2	False	0.46880086306999874
IFNL2					1	1	0	False	
IFNL3					0	0	0	False	
IFNLR1	-0.2938808526233485	-0.3028087033898467	0.07745240661406878	0.0	2	0	2	False	0.8071419990287222
IFNW1	-0.1510534323189081	-0.15221829071285103	0.4414227481524031	0.24666715690782265	2	1	1	False	0.9473825603327902
IFRD1	-0.16943667701776607	-0.17108663312383854	0.31847436642081095	0.0	2	0	2	False	0.9205368985239424
IFRD2	-0.013486619729840428	-0.013487437507951039	0.9373153122667536	0.0	2	1	1	False	0.9941530568513902
IFT122	-0.07167299048534763	-0.07179609862426106	0.6754795460003644	0.0	2	1	1	False	0.9721266772795291
IFT140	0.031384852393117495	0.031395163274525933	0.915591737607353	0.6637627592870884	2	1	1	False	0.9930930943020209
IFT172	-0.17128949448459105	-0.17299483402522728	0.32583971771304254	0.05093815659818237	2	0	2	False	0.9208672556193621
IFT20	0.10949581093907937	0.1099365799250726	0.6993552945446813	0.635961878480731	2	1	1	False	0.9736714060557092
IFT22	0.6140761642971986	0.7154390021642625	3.023482565061306e-05	0.0	2	2	0	False	0.08187590786186016
IFT27	-0.08371810940066043	-0.08391452167131316	0.6246282315634742	0.0	2	0	2	False	0.9661675786212743
IFT43	0.1841909903211399	0.18631742051269998	0.27729856081038273	0.0	2	2	0	False	0.9085474321163555
IFT46	0.004476274428459076	0.004476304325904297	0.9869280095004791	0.604820262198282	2	1	1	False	0.9995704913264997
IFT52	0.024764825511899853	0.024769890103307147	0.8851593196554667	0.0	2	2	0	False	0.9922272016197714
IFT57	0.0755355039143181	0.07567965649232493	0.7389935198854791	0.42858460498159584	2	1	1	False	0.9759849521259829
IFT74	0.2268827153229304	0.23090054495524615	0.17818323058928986	0.0	2	2	0	False	0.8727678761295474
IFT74-AS1	-0.10642752575987134	-0.10683210732636737	0.6626750013668243	0.5083269828546279	2	1	1	False	0.9699398368095883
IFT80	-0.2239392471122519	-0.22779951010284238	0.2662674576122295	0.2982943621155946	2	0	2	False	0.9048632262347431
IFT81	0.45251544685431583	0.48785893773837624	0.004445578106351583	0.0	2	2	0	False	0.6389559881982086
IFT88	-0.3587598444527212	-0.37546181962124214	0.16181402191937877	0.5904791106247416	2	0	2	False	0.8592007281523092
IGBP1	0.2130378500354686	0.21635147946300645	0.20711613324835887	0.0	2	2	0	False	0.8816567228587483
IGDCC3	0.017334475956692137	0.01733621251433966	0.9194816983691483	0.0	2	1	1	False	0.9931288736013624
IGDCC4	0.15086793820162758	0.15202847076376497	0.4424519940713765	0.24817671607971065	2	1	1	False	0.9473825603327902
IGF1	-0.26067945153304833	-0.26683725759248056	0.4076625172512711	0.7158892650519111	2	1	1	False	0.9412707248585347
IGF1R	-0.18580823857861742	-0.18799198077292192	0.48393163956514196	0.5910371597333205	2	1	1	False	0.9512478901474614
IGF2	0.13958805808360236	0.14050542336787644	0.5522666860292316	0.4723680860677554	2	1	1	False	0.9599596183047737
IGF2-AS					1	1	0	False	
IGF2BP1	-0.07212843316163763	-0.0722539080516849	0.7893451548261267	0.5967209982933398	2	1	1	False	0.9853472707141139
IGF2BP2	0.34879251296843583	0.36406836222108957	0.37694404252485325	0.8261924771638762	2	1	1	False	0.9356858523005024
IGF2BP2-AS1					0	0	0	False	
IGF2BP3	0.14581448818460488	0.14686130467394576	0.39180907697858547	0.0	2	2	0	False	0.9384603790476029
IGF2R	-0.24016925271870745	-0.24495371793971268	0.22960230235222123	0.29129323781866023	2	0	2	False	0.8867816147889503
IGFALS	-0.11067463808967465	-0.11112986839320088	0.516989531666065	0.0	2	0	2	False	0.9568229102495094
IGFBP1	0.04795159420311105	0.04798839757636613	0.8172509370808357	0.31674181150750996	2	1	1	False	0.9883920312815334
IGFBP2	0.3609634631207884	0.3779932628602622	0.21185988031612502	0.6781473057963718	2	2	0	False	0.8825130448575611
IGFBP3	-0.10289458821262006	-0.103260037673674	0.5471047042144386	0.0	2	0	2	False	0.9599596183047737
IGFBP4	0.175857865902324	0.1777051254774492	0.3001134933243069	0.0	2	2	0	False	0.9128681961017631
IGFBP5	0.04695416200304075	0.046988714230060784	0.8418318563158859	0.46823296822183175	2	1	1	False	0.9906912180910059
IGFBP6	0.035102331429812464	0.03511675948757488	0.8393968686454432	0.02026127112098169	2	1	1	False	0.9906596352345876
IGFBP7	-0.17610180938799436	-0.17795686506341132	0.5180878637635951	0.6109262311818315	2	1	1	False	0.9572860801564941
IGFBP7-AS1					1	1	0	False	
IGFBPL1					1	1	0	False	
IGFL1					1	1	0	False	
IGFL2	0.13412665389267706	0.1349397597643398	0.4313830005076599	0.0	2	2	0	False	0.9457712848803748
IGFL2-AS1					1	0	1	False	
IGFL3					0	0	0	False	
IGFL4					1	1	0	False	
IGFLR1	-0.3347755811808674	-0.3481969985427174	0.04232402778988155	0.0	2	0	2	False	0.7695248544867458
IGFN1					1	0	1	False	
IGHA1	-0.3550939259469821	-0.3712606821923918	0.0304027613220622	0.0	2	0	2	False	0.7550862728896691
IGHA2	-0.31902347638327533	-0.33055955951157995	0.05392022541683	0.0	2	0	2	False	0.7795658577853419
IGHD	-0.1078251783338785	-0.10824598588980783	0.5909500189113859	0.2737243491292379	2	1	1	False	0.9628298378537112
IGHE	0.04353355490626477	0.04356108738856155	0.79949354555038	0.0	2	1	1	False	0.9857689295457011
IGHEP2	-0.17901215789300604	-0.18096195590953373	0.29134279915230143	0.0	2	0	2	False	0.9128681961017631
IGHG1	-0.1592795727720868	-0.16064742874131835	0.3488987832854601	0.0	2	0	2	False	0.9282638661899714
IGHG2	-0.02609267211612135	-0.026098596072799015	0.8790452374753518	0.0	2	1	1	False	0.9913593701936366
IGHG3	-0.032350590073951656	-0.03236188278439954	0.9254522429379352	0.753326132616893	2	1	1	False	0.9938165871317062
IGHG4	-0.21797733828330385	-0.22153156155761922	0.26703870910993577	0.260553657602362	2	0	2	False	0.9050267430021448
IGHGP	-0.18980681780148853	-0.1921367595866593	0.2625688164418738	0.0	2	0	2	False	0.9043853603159294
IGHJ6					0	0	0	False	
IGHM	-0.06895939690010566	-0.0690690196528002	0.687140879526456	0.0	2	1	1	False	0.9725085656518488
IGHMBP2	-0.20730692973005785	-0.21035569115362954	0.2199827779724809	0.0	2	0	2	False	0.8849581248981624
IGHV1-12					1	1	0	False	
IGHV1-14					1	1	0	False	
IGHV1-17	-0.010800294176685923	-0.01080071414439264	0.9497836689534306	0.0	2	1	1	False	0.9946489047814141
IGHV1-18	-0.10934365746152443	-0.10978258268783603	0.5220835631790066	0.0	2	0	2	False	0.9581337468561527
IGHV1-2	-0.05135205973279342	-0.05139727033067145	0.7644098045723998	0.0	2	1	1	False	0.9796586536472153
IGHV1-24	-0.10817111431106052	-0.1085960043457714	0.5265912423067681	0.0	2	0	2	False	0.9594669631859722
IGHV1-3	-0.16003548595588132	-0.16142311460717423	0.3465765460242516	0.0	2	0	2	False	0.9280596205374749
IGHV1-45					1	0	1	False	
IGHV1-46	-0.14802877718559362	-0.14912444679035408	0.38455321950476085	0.0	2	0	2	False	0.9379503028423574
IGHV1-58					0	0	0	False	
IGHV1-67					0	0	0	False	
IGHV1-69					1	1	0	False	
IGHV1-69-2					1	0	1	False	
IGHV1-69D					1	1	0	False	
IGHV1OR15-3					0	0	0	False	
IGHV1OR15-4					0	0	0	False	
IGHV1OR15-6					1	1	0	False	
IGHV1OR15-9					0	0	0	False	
IGHV1OR16-1					0	0	0	False	
IGHV1OR16-3					0	0	0	False	
IGHV1OR16-4					0	0	0	False	
IGHV1OR21-1					0	0	0	False	
IGHV2-26	-0.021040413586403503	-0.021043519268086584	0.902341695386873	0.0	2	1	1	False	0.9922272016197714
IGHV2-5	-0.14295497366721913	-0.14394090660302533	0.40129396937749084	0.0	2	0	2	False	0.940190975406701
IGHV2-70	-0.07105845656909922	-0.07117841880377754	0.6781141322239715	0.0	2	0	2	False	0.9721266772795291
IGHV3-11	-0.06737156327681154	-0.06747377332389116	0.6939972438379834	0.0	2	1	1	False	0.9732594115107658
IGHV3-13	0.06956188839277881	0.0696744152690802	0.6845455747589844	0.0	2	1	1	False	0.9724727600272187
IGHV3-15	0.05462351148891241	0.05467793618898572	0.7498596627179202	0.0	2	1	1	False	0.9768364730564204
IGHV3-16					0	0	0	False	
IGHV3-19					1	0	1	False	
IGHV3-20	-0.06853672498877439	-0.06864434057605408	0.8090768138580559	0.634513132032254	2	1	1	False	0.9869932047996965
IGHV3-22					0	0	0	False	
IGHV3-23	-0.22344347885838464	-0.22727762798973092	0.18508993245443517	0.0	2	0	2	False	0.8779274225044749
IGHV3-30	-0.1426121112166329	-0.14359090869232252	0.4024398734961592	0.0	2	0	2	False	0.9407081458722123
IGHV3-32					0	0	0	False	
IGHV3-33	0.031929728210357854	0.03194058571897765	0.8522534057625561	0.0	2	1	1	False	0.9909303701701492
IGHV3-33-2					0	0	0	False	
IGHV3-35	-0.10352762178797269	-0.10389988728995184	0.5446241631940616	0.0	2	0	1	False	0.9599596183047737
IGHV3-36					0	0	0	False	
IGHV3-37					1	0	1	False	
IGHV3-38					0	0	0	False	
IGHV3-41					1	1	0	False	
IGHV3-42					0	0	0	False	
IGHV3-47					0	0	0	False	
IGHV3-48	0.1963394478488439	0.19892236615106676	0.24608677510130172	0.0	2	2	0	False	0.8985752994583488
IGHV3-49	-0.1014797485647473	-0.10183026780949814	0.5526677007274301	0.0	2	0	2	False	0.9599596183047737
IGHV3-50					0	0	0	False	
IGHV3-52					0	0	0	False	
IGHV3-53	0.13583460492969063	0.13667940723294814	0.4635259256888037	0.15313869217886153	2	1	1	False	0.9492480042901589
IGHV3-54					0	0	0	False	
IGHV3-6					0	0	0	False	
IGHV3-60					0	0	0	False	
IGHV3-62					0	0	0	False	
IGHV3-63					0	0	0	False	
IGHV3-64	0.03408000939895407	0.0340932126431178	0.8424224167161227	0.0	2	1	1	False	0.9906912180910059
IGHV3-7	-0.1990903767977564	-0.20178520912806544	0.495112350052182	0.6627898886068246	2	1	1	False	0.9536518639743821
IGHV3-71					1	1	0	False	
IGHV3-72					0	0	0	False	
IGHV3-73	0.01785260141965143	0.01785449841529229	0.917083069821822	0.0	2	1	1	False	0.9931288736013624
IGHV3-74	-0.1322567639027386	-0.13303609816322806	0.4379101419691086	0.0	2	0	2	False	0.9471608332191436
IGHV3-76					0	0	0	False	
IGHV3OR15-7					1	1	0	False	
IGHV3OR16-10					1	0	1	False	
IGHV3OR16-11					0	0	0	False	
IGHV3OR16-12					0	0	0	False	
IGHV3OR16-7					1	0	1	False	
IGHV3OR16-9					0	0	0	False	
IGHV4-28	-0.2216150380079487	-0.22535392618073194	0.18883681444780476	0.0	2	0	2	False	0.8785785551302379
IGHV4-31					1	1	0	False	
IGHV4-34	-0.08951024402090374	-0.08975045435872901	0.60074422269483	0.0	2	0	2	False	0.9643686016650791
IGHV4-39	-0.10716240075627453	-0.10757546042186361	0.5304840116971932	0.0	2	0	2	False	0.9599596183047737
IGHV4-4	0.13863931268935792	0.13953795484714582	0.415851730313897	0.0	2	2	0	False	0.9416005089951425
IGHV4-55					0	0	0	False	
IGHV4-59	-0.039077877252182584	-0.03909778718579932	0.8196638751932805	0.0	2	1	1	False	0.9883920312815334
IGHV4-61	-0.1500569504708412	-0.15119869779693912	0.37797566413029526	0.0	2	0	2	False	0.9358452844675607
IGHV4-80					0	0	0	False	
IGHV4OR15-8					0	0	0	False	
IGHV5-10-1					1	0	1	False	
IGHV5-51	-0.09795319648567369	-0.09826829384810175	0.5666462551944608	0.0	2	1	1	False	0.9605181743522738
IGHV5-78					1	1	0	False	
IGHV6-1	0.006763228819009786	0.006763331941385068	0.9685422496283052	0.0	2	1	1	False	0.9962860025183446
IGHV7-27					0	0	0	False	
IGHV7-34-1					0	0	0	False	
IGHV7-4-1					1	1	0	False	
IGHV7-81					0	0	0	False	
IGHVII-26-2					1	0	1	False	
IGHVII-44-2					0	0	0	False	
IGHVII-78-1					0	0	0	False	
IGHVIII-2-1					0	0	0	False	
IGHVIII-38-1					1	1	0	False	
IGIP	-0.36356905823917657	-0.38099246675307663	0.03561328563073467	0.10469721669018786	2	0	2	False	0.7695248544867458
IGKC	-0.13665540965604314	-0.13751573654154695	0.6444140279115835	0.6676719553065291	2	1	1	False	0.9665701678460429
IGKV1-12	0.1392085014209116	0.14011834504040635	0.413915095956229	0.0	2	2	0	False	0.9416005089951425
IGKV1-13					0	0	0	False	
IGKV1-16	-0.15135440239474687	-0.15252630275493018	0.3738023637403427	0.0	2	0	2	False	0.9342359186021466
IGKV1-17	0.03399701548578128	0.034010122459921674	0.8428014422936417	0.0	2	1	1	False	0.9906912180910059
IGKV1-22					0	0	0	False	
IGKV1-27	0.033133188840907386	0.03314532146231651	0.8467484792259087	0.0	2	1	1	False	0.9908618377082762
IGKV1-33					0	0	0	False	
IGKV1-37					0	0	0	False	
IGKV1-39	-0.09075975759224723	-0.0910102026959024	0.6936431003271872	0.4476749847124029	2	1	1	False	0.9732594115107658
IGKV1-5	-0.2597495090251465	-0.26583977379189017	0.12691537859254637	0.030169528007760408	2	0	2	False	0.8492078107637074
IGKV1-6	0.006907666267810108	0.006907776139352379	0.967870767219805	0.0	2	1	1	False	0.9962860025183446
IGKV1-9	-0.1687878022707204	-0.17041865487430516	0.320367492220594	0.0	2	0	2	False	0.9205368985239424
IGKV1D-12					1	1	0	False	
IGKV1D-13					1	1	0	False	
IGKV1D-16					1	1	0	False	
IGKV1D-17					1	0	1	False	
IGKV1D-33					1	1	0	False	
IGKV1D-37					1	0	1	False	
IGKV1D-39	0.023962917104837094	0.023967505358983864	0.919870255298962	0.4805467243115905	2	1	1	False	0.9931288736013624
IGKV1D-42					0	0	0	False	
IGKV1D-43					1	0	1	False	
IGKV1D-8	-0.20301402891825038	-0.2058741505192329	0.4147869796409608	0.5372490750549106	2	1	1	False	0.9416005089951425
IGKV1OR2-108					0	0	0	False	
IGKV1OR2-3					0	0	0	False	
IGKV1OR2-6					0	0	0	False	
IGKV1OR22-5					0	0	0	False	
IGKV2-10					0	0	0	False	
IGKV2-18					0	0	0	False	
IGKV2-19					0	0	0	False	
IGKV2-24					1	1	0	False	
IGKV2-26					0	0	0	False	
IGKV2-28					0	0	0	False	
IGKV2-29					1	1	0	False	
IGKV2-30	0.14261175687739297	0.1435905469968611	0.4024410587123183	0.0	2	2	0	False	0.9407081458722123
IGKV2-36					0	0	0	False	
IGKV2-4					1	1	0	False	
IGKV2-40					0	0	0	False	
IGKV2D-18					0	0	0	False	
IGKV2D-24					1	1	0	False	
IGKV2D-26					0	0	0	False	
IGKV2D-28	-0.2592741487420683	-0.26533008799856883	0.12183262940761022	0.0	2	0	2	False	0.8434327066957183
IGKV2D-29	-0.06766414034212134	-0.0677676902588025	0.6927320856765402	0.0	2	0	2	False	0.9732594115107658
IGKV2D-30					1	1	0	False	
IGKV2D-36					0	0	0	False	
IGKV2D-40					0	0	0	False	
IGKV2OR2-1					0	0	0	False	
IGKV2OR2-2					0	0	0	False	
IGKV2OR22-4					0	0	0	False	
IGKV3-11	-0.06988225814364432	-0.06999635000141123	0.6831669676236711	0.0	2	0	2	False	0.9724727600272187
IGKV3-15	-0.05292473821696915	-0.05297423598680375	0.7574050352803624	0.0	2	0	2	False	0.9782801999829254
IGKV3-20	-0.05212817211737526	-0.05217546601539631	0.7609506653047735	0.0	2	0	2	False	0.9792501091671351
IGKV3-7					1	1	0	False	
IGKV3D-11					1	0	1	False	
IGKV3D-15					1	1	0	False	
IGKV3D-20	-0.038301213280618834	-0.0383199588585252	0.8231916462808981	0.0	2	0	2	False	0.9889529224502921
IGKV3D-7					0	0	0	False	
IGKV4-1	-0.09218310987646576	-0.09244556493980849	0.5898553615508825	0.0	2	0	2	False	0.9621493740064992
IGKV5-2					1	1	0	False	
IGKV6-21					0	0	0	False	
IGKV6D-21					1	1	0	False	
IGKV6D-41					0	0	0	False	
IGKV7-3					0	0	0	False	
IGLC1					1	1	0	False	
IGLC2	-0.20085057849909474	-0.2036187305898029	0.23511284781599073	0.0	2	0	2	False	0.8876583819462446
IGLC3	-0.19293592971829268	-0.19538482859682335	0.25458658070302076	0.0	2	0	2	False	0.9003579420392306
IGLC4					0	0	0	False	
IGLC6					1	1	0	False	
IGLC7	0.10056186109827092	0.10090291646651174	0.5562906455444494	0.0	2	2	0	False	0.9603547905665863
IGLJ1					0	0	0	False	
IGLJ2					0	0	0	False	
IGLJ3					0	0	0	False	
IGLL1	-0.19516602400422992	-0.1977021858938081	0.24899579529264748	0.0	2	0	2	False	0.8986414220157566
IGLL5					1	0	1	False	
IGLON5					1	0	1	False	
IGLV1-36	-0.15853076484187312	-0.15987922291945916	0.35120834448106786	0.0	2	0	2	False	0.929808391589621
IGLV1-40	-0.09238171170857118	-0.09264587260132204	0.5890497164770783	0.0	2	1	1	False	0.9618162230924131
IGLV1-41					1	0	1	False	
IGLV1-44	0.08687068926938266	0.08709020779117263	0.6115804156182973	0.0	2	2	0	False	0.9649188962017228
IGLV1-47	0.01303067499106268	0.013031412595859508	0.9394306023697723	0.0	2	1	1	False	0.9941530568513902
IGLV1-50					0	0	0	False	
IGLV1-51	0.00222791879671687	0.0022279224829102216	0.989635045957936	0.0	2	1	0	False	0.9995704913264997
IGLV1-62					0	0	0	False	
IGLV11-55					0	0	0	False	
IGLV2-11	-0.023028849441420467	-0.023032921684445352	0.8931623023717352	0.0	2	1	1	False	0.9922272016197714
IGLV2-14	-0.11617703199129142	-0.11670399051421548	0.4961908622173301	0.0	2	0	2	False	0.9536518639743821
IGLV2-18					1	0	1	False	
IGLV2-23	0.011450112579933563	0.01145061300860072	0.9467664198436528	0.0	2	1	1	False	0.9941530568513902
IGLV2-28					0	0	0	False	
IGLV2-33					0	0	0	False	
IGLV2-34					0	0	0	False	
IGLV2-5					1	1	0	False	
IGLV2-8	-0.02754367259013514	-0.027550641133979387	0.8723718578449979	0.0	2	1	1	False	0.9909303701701492
IGLV3-1	-0.03870619807371424	-0.03872554495291973	0.8213516960257583	0.0	2	1	1	False	0.9885234691967383
IGLV3-10	0.01959956262130075	0.019602072877217963	0.909000978129124	0.0	2	1	1	False	0.9926851990835633
IGLV3-12					1	0	1	False	
IGLV3-13					1	0	1	False	
IGLV3-16	0.039150952013284	0.03917097391805471	0.8193321298759468	0.0	2	1	0	False	0.9883920312815334
IGLV3-19	0.08974364651231134	0.08998574695414492	0.5997899762218064	0.0	2	2	0	False	0.9643686016650791
IGLV3-21	-0.1354947222771834	-0.1363331517795339	0.42664139527774325	0.0	2	1	1	False	0.9452562008544018
IGLV3-22					0	0	0	False	
IGLV3-24					0	0	0	False	
IGLV3-25	0.015097547357967036	0.015098694606067817	0.9298450733778093	0.0	2	1	1	False	0.9938165871317062
IGLV3-27	0.1693721787912847	0.1710202292481918	0.3363641587834071	0.07014563316429369	2	2	0	False	0.9247314049832589
IGLV3-31					0	0	0	False	
IGLV3-32					0	0	0	False	
IGLV3-4					0	0	0	False	
IGLV3-6					0	0	0	False	
IGLV3-7					0	0	0	False	
IGLV3-9	-0.19900907174764174	-0.2017005498085448	0.23955243944614213	0.0	2	0	2	False	0.8916013632692958
IGLV4-3					0	0	0	False	
IGLV4-60					1	0	1	False	
IGLV4-69	-0.1107872197612161	-0.11124384760255025	0.5165597651131895	0.0	2	0	2	False	0.9568229102495094
IGLV5-48					0	0	0	False	
IGLV5-52					1	1	0	False	
IGLV6-57	-0.35559821920069196	-0.37183785563591926	0.037242191736471655	0.07646051559103338	2	0	2	False	0.7695248544867458
IGLV7-35					0	0	0	False	
IGLV7-43					1	1	0	False	
IGLV7-46					1	1	0	False	
IGLV8-61					1	0	1	False	
IGLV9-49					1	0	1	False	
IGLVI-20					0	0	0	False	
IGLVI-56					0	0	0	False	
IGLVI-70					1	1	0	False	
IGSF1	0.04893151364904713	0.048970621973839154	0.8907790329063874	0.7679762120368863	2	1	1	False	0.9922272016197714
IGSF10	0.08625863156904519	0.08647352902540449	0.8491482503634895	0.8572175899696463	2	1	1	False	0.9909303701701492
IGSF11	-0.050560928239168954	-0.05060407922354993	0.767940443427394	0.0	2	0	2	False	0.9796586536472153
IGSF11-AS1					1	0	1	False	
IGSF21	0.29219021046299193	0.300959248237321	0.20613642207760907	0.47967178966819685	2	2	0	False	0.8816567228587483
IGSF22	0.06699758596752695	0.0670981003096691	0.6956155610147118	0.0	2	1	1	False	0.9734908069101108
IGSF23					1	0	1	False	
IGSF3	0.08071936434642879	0.08089536503358258	0.6371430916032113	0.0	2	2	0	False	0.9663658668647813
IGSF5	0.2392576423223703	0.24398653041098056	0.1548307617913494	0.0	2	2	0	False	0.8561351132968809
IGSF6	-0.26480876786489155	-0.27127278646906094	0.11370012923992301	0.0	2	0	2	False	0.8344172086225243
IGSF8	-0.23961415047945275	-0.2443647200121181	0.15419220203045603	0.0	2	0	2	False	0.8561351132968809
IGSF9	0.09905328333645498	0.09937915941983248	0.5622686445714951	0.0	2	1	1	False	0.9603547905665863
IGSF9B	0.02697362222340424	0.026980166870060752	0.9183290451195281	0.5739696872907454	2	1	1	False	0.9931288736013624
IHH					1	1	0	False	
IK	-0.18777125189643706	-0.19002596124889437	0.26784789306988643	0.0	2	0	2	False	0.9063999144115007
IKBIP	-0.08867877297097526	-0.08891233037203344	0.6041488561687374	0.0	2	0	2	False	0.9648751688014192
IKBKB	-0.3610387577992662	-0.37807984049172977	0.02748460860947695	0.0	2	0	2	False	0.7430447931560424
IKBKE	-0.2832710717457808	-0.2912349583000996	0.08947435412993208	0.0	2	0	2	False	0.8142101525446653
IKBKG	-0.1379175007350049	-0.13880207210495457	0.4183148856426455	0.0	2	0	2	False	0.9426879697533571
IKZF1	-0.25436904654421566	-0.2600785980242731	0.12939150637917626	0.0	2	0	2	False	0.8492078107637074
IKZF2	-0.08646521592685197	-0.08668166574712623	0.6132522015326114	0.0	2	1	1	False	0.9654804835408412
IKZF3	-0.24072869034045222	-0.24554748462180268	0.15220806079475394	0.0	2	0	2	False	0.8561351132968809
IKZF4	0.21732131046729425	0.22084291151346921	0.5470514883786569	0.7805952778491551	2	1	1	False	0.9599596183047737
IKZF5	-0.2923079771093131	-0.30108801258677736	0.07915165456623845	0.0	2	0	2	False	0.8097356302862199
IL10	0.029192296614011112	0.029200593319497974	0.8647999619731533	0.0	2	2	0	False	0.9909303701701492
IL10RA	-0.2546368592829454	-0.26036495885841865	0.12897014941226154	0.0	2	0	2	False	0.8492078107637074
IL10RB	-0.28710346549111104	-0.29540665006907224	0.08497862696842895	0.0	2	0	2	False	0.8142101525446653
IL10RB-DT					1	0	1	False	
IL11	-0.10379163313959741	-0.10416676634359062	0.5435911920273618	0.0	2	0	2	False	0.9599596183047737
IL11RA	-0.19953729848571555	-0.20225061972933372	0.23827331109653016	0.0	2	0	2	False	0.8900677683830711
IL12A	-0.02269420699875573	-0.02269810424649217	0.9356402535695635	0.6266382598749697	2	1	1	False	0.9941530568513902
IL12A-AS1					1	1	0	False	
IL12B					0	0	0	False	
IL12RB1	-0.40216525728960895	-0.4262292837018086	0.01294341355524987	0.0	2	0	2	False	0.7304601633526918
IL12RB2	0.21607064651575322	0.21953062618181637	0.3571039373451784	0.481135394561765	2	1	1	False	0.9310452764093771
IL13	0.06809728621752656	0.06820284122594959	0.8173284156746813	0.661617832508957	2	1	1	False	0.9883920312815334
IL13RA1	0.1833955916993663	0.18549421394515592	0.5044878646390549	0.6180754736360888	2	1	1	False	0.9543539491940481
IL13RA2					1	1	0	False	
IL15	0.0006724218993113212	0.0006724220006568073	0.9968716140860792	0.0	2	1	1	False	0.9997175553902903
IL15RA	-0.07948500532918087	-0.07965303461529886	0.6423232160785042	0.0	2	1	1	False	0.9665701678460429
IL16	-0.2121477191844786	-0.21541921416339924	0.20908005147009134	0.0	2	0	2	False	0.8825130448575611
IL17A	-0.17022941064832608	-0.17190291091711551	0.316170910442357	0.0	2	0	2	False	0.9205368985239424
IL17B					0	0	0	False	
IL17C	-0.1409398870143882	-0.14188438213548316	0.40805514023197154	0.0	2	0	2	False	0.9412707248585347
IL17D	-0.056720569861870525	-0.056781515124737225	0.7405762909987492	0.0	2	0	1	False	0.9759849521259829
IL17F	-0.05276351014679698	-0.05281255642586737	0.7581222993999925	0.0	2	0	2	False	0.9783679004872096
IL17RA	-0.1600684079886229	-0.1614569021630935	0.3464756175006819	0.0	2	1	1	False	0.9280596205374749
IL17RB	0.09621127241624221	0.0965097955404543	0.5736092349580886	0.0	2	2	0	False	0.9609529722438025
IL17RC	0.0075204267543688376	0.007520568536317277	0.9650223184404721	0.0	2	1	1	False	0.9957624538601684
IL17RD	0.039871025515893624	0.03989217332957247	0.8929859268287316	0.6644940382947636	2	1	1	False	0.9922272016197714
IL17RE	0.18089862491080397	0.18291155943205453	0.49532466417525634	0.5900908046482396	2	1	1	False	0.9536518639743821
IL17REL					1	0	1	False	
IL18	-0.04401430443156912	-0.04404275988329748	0.8411915813672071	0.38992796800086355	2	1	1	False	0.9906912180910059
IL18BP	-0.3110187882832472	-0.32167290659819514	0.06070208565308155	0.0	2	0	2	False	0.7892253467743492
IL18R1	-0.047269618214754866	-0.04730487216650467	0.8380724774626904	0.4497631376553797	2	1	1	False	0.9906596352345876
IL18RAP	-0.3137897223950615	-0.3247435248714942	0.05828292276932069	0.0	2	0	2	False	0.785763937429989
IL19	-0.1263763605495723	-0.12705566701027207	0.4587810703372419	0.0	2	0	1	False	0.9491548249749046
IL1A	-0.0617387744721734	-0.06181739710166217	0.718507449534516	0.0	2	1	1	False	0.9748087040778903
IL1B	-0.22770487206473772	-0.23176749029285543	0.5569683039687566	0.8104768932190344	2	1	1	False	0.9603547905665863
IL1F10					1	0	1	False	
IL1R1	0.1314939204551422	0.13225975317747551	0.44058824106738437	0.0	2	1	1	False	0.9473825603327902
IL1R2	0.05760357161697886	0.05766741160698185	0.7653877226396675	0.2113826234124478	2	1	1	False	0.9796586536472153
IL1RAP	0.07223156138966762	0.07235757638685958	0.6730881214508478	0.0	2	2	0	False	0.9718283383956821
IL1RAPL1					1	1	0	False	
IL1RAPL2					0	0	0	False	
IL1RL1	-0.1641477727832185	-0.16564636851919737	0.3341062297970129	0.0	2	0	2	False	0.923005356534916
IL1RL2	0.08219697712233259	0.08238284818299613	0.6309640203821294	0.0	2	1	1	False	0.9661675786212743
IL1RN	-0.34061723882465395	-0.3547906128899334	0.03856795684873993	0.0	2	0	2	False	0.7695248544867458
IL2	0.1683250442610118	0.16994236485170883	0.3217218355169107	0.0	2	2	0	False	0.9205368985239424
IL20					1	0	1	False	
IL20RA	0.19153311107896895	0.19392818054853542	0.258145219402643	0.0	2	2	0	False	0.9013688420603555
IL20RB	-0.19135372895912325	-0.19374197384381514	0.25860260265409796	0.0	2	0	2	False	0.9013688420603555
IL21	-0.0263356865654663	-0.026341777633626825	0.8779269992790809	0.0	2	1	1	False	0.9913593701936366
IL21-AS1	-0.18561901866064345	-0.18779600162116256	0.2735037339342852	0.0	2	0	2	False	0.9082433682183112
IL21R	-0.24040075322370438	-0.24519940356838812	0.16640501550004194	0.06277822498352918	2	0	2	False	0.8615467176265065
IL21R-AS1	-0.40246263275053107	-0.42658408627348204	0.012868377698040785	0.0	2	0	2	False	0.7304601633526918
IL22	-0.28405129398009676	-0.2920834536386077	0.14954503328925534	0.2827816644569214	2	0	2	False	0.8547483037221149
IL22RA1					1	0	1	False	
IL22RA2					1	1	0	False	
IL23A	-0.026981199973546362	-0.02698775013915988	0.9292517397754513	0.6806758195099237	2	1	1	False	0.9938165871317062
IL23R	0.1428209123644192	0.1438040511266332	0.40174180507611235	0.0	2	2	0	False	0.9403039913632582
