gene	n_patients_measured	n_detected	frac
GABRR3	59	0	0.0
GACAT3	59	0	0.0
GAD1	59	0	0.0
GADD45A	59	40	0.6779661016949152
GADD45B	59	56	0.9491525423728814
GADD45G	59	29	0.4915254237288136
GADD45GIP1	59	57	0.9661016949152542
GADL1	59	0	0.0
GAGE10	59	0	0.0
GAGE2A	59	0	0.0
GAK	59	24	0.4067796610169492
GAL	59	0	0.0
GAL3ST1	59	0	0.0
GAL3ST2	59	0	0.0
GAL3ST3	59	0	0.0
GAL3ST4	59	0	0.0
GALC	59	4	0.06779661016949153
GALE	59	2	0.03389830508474576
GALK1	59	7	0.11864406779661017
GALK2	59	6	0.1016949152542373
GALM	59	42	0.711864406779661
GALNS	59	2	0.03389830508474576
GALNT1	59	28	0.4745762711864407
GALNT10	59	13	0.22033898305084745
GALNT11	59	19	0.3220338983050847
GALNT12	59	0	0.0
GALNT13	59	0	0.0
GALNT14	59	0	0.0
GALNT15	59	0	0.0
GALNT16	59	0	0.0
GALNT18	59	0	0.0
GALNT2	59	14	0.23728813559322035
GALNT3	59	2	0.03389830508474576
GALNT4	59	0	0.0
GALNT5	59	0	0.0
GALNT6	59	2	0.03389830508474576
GALNT7	59	2	0.03389830508474576
GALNT8	59	0	0.0
GALNT9	59	0	0.0
GALNTL5	59	0	0.0
GALNTL6	59	0	0.0
GALP	59	0	0.0
GALR1	59	0	0.0
GALR2	59	0	0.0
GALR3	59	0	0.0
GALT	59	12	0.2033898305084746
GAMT	59	3	0.05084745762711865
GAN	59	0	0.0
GANAB	59	25	0.423728813559322
GANC	59	0	0.0
GAP43	59	0	0.0
GAPDH	59	59	1.0
GAPDHS	59	0	0.0
GAPLINC	59	0	0.0
GAPT	59	1	0.01694915254237288
GAPVD1	59	17	0.288135593220339
GAR1	59	14	0.23728813559322035
GAREM1	59	0	0.0
GAREM2	59	0	0.0
GARNL3	59	0	0.0
GARS	19	6	0.3157894736842105
GART	59	10	0.1694915254237288
GAS1	59	1	0.01694915254237288
GAS1RR	59	0	0.0
GAS2	59	0	0.0
GAS2L1	59	0	0.0
GAS2L2	59	0	0.0
GAS2L3	59	1	0.01694915254237288
GAS6	59	4	0.06779661016949153
GAS6-AS2	10	0	0.0
GAS7	59	4	0.06779661016949153
GAS8	59	0	0.0
GAST	59	0	0.0
GATA1	59	0	0.0
GATA2	59	0	0.0
GATA3	59	50	0.847457627118644
GATA3-AS1	59	0	0.0
GATA4	59	0	0.0
GATA5	59	0	0.0
GATA6	59	0	0.0
GATA6-AS1	59	0	0.0
GATAD1	59	13	0.22033898305084745
GATAD2A	59	25	0.423728813559322
GATAD2B	59	22	0.3728813559322034
GATB	59	0	0.0
GATC	59	4	0.06779661016949153
GATM	59	2	0.03389830508474576
GATS	10	0	0.0
GATSL2	10	0	0.0
GATSL3	10	0	0.0
GBA	59	5	0.0847457627118644
GBA2	59	2	0.03389830508474576
GBAS	10	6	0.6
GBE1	59	0	0.0
GBF1	59	9	0.15254237288135594
GBGT1	59	0	0.0
GBP1	59	33	0.559322033898305
GBP2	59	53	0.8983050847457628
GBP3	59	13	0.22033898305084745
GBP4	59	27	0.4576271186440678
GBP5	59	37	0.6271186440677966
GBP6	59	0	0.0
GBP7	59	0	0.0
GBX2	59	0	0.0
GC	59	0	0.0
GCA	59	14	0.23728813559322035
GCAT	59	1	0.01694915254237288
GCC1	59	3	0.05084745762711865
GCC2	59	57	0.9661016949152542
GCDH	59	13	0.22033898305084745
GCFC2	59	4	0.06779661016949153
GCG	59	0	0.0
GCGR	59	0	0.0
GCH1	59	26	0.4406779661016949
GCHFR	59	54	0.9152542372881356
GCK	59	0	0.0
GCKR	59	0	0.0
GCLC	59	5	0.0847457627118644
GCLM	59	19	0.3220338983050847
GCM1	59	0	0.0
GCN1	59	6	0.1016949152542373
GCNT1	59	8	0.13559322033898305
GCNT2	59	0	0.0
GCNT3	59	0	0.0
GCNT4	59	0	0.0
GCNT7	59	0	0.0
GCOM1	59	0	0.0
GCSAM	59	1	0.01694915254237288
GCSAML	59	0	0.0
GCSH	59	4	0.06779661016949153
GDA	59	0	0.0
GDAP1	59	1	0.01694915254237288
GDAP1L1	59	0	0.0
GDAP2	59	6	0.1016949152542373
GDE1	59	21	0.3559322033898305
GDF10	59	0	0.0
GDF11	59	3	0.05084745762711865
GDF15	59	2	0.03389830508474576
GDF3	59	0	0.0
GDF5	59	0	0.0
GDF5OS	19	0	0.0
GDF6	59	0	0.0
GDF7	59	0	0.0
GDF9	59	0	0.0
GDI1	59	26	0.4406779661016949
GDI2	59	57	0.9661016949152542
GDNF	59	0	0.0
GDPD1	59	0	0.0
GDPD2	59	0	0.0
GDPD3	59	0	0.0
GDPD4	59	0	0.0
GDPD5	59	0	0.0
GDPGP1	59	0	0.0
GEM	59	9	0.15254237288135594
GEMIN2	59	0	0.0
GEMIN4	59	0	0.0
GEMIN5	59	1	0.01694915254237288
GEMIN6	59	1	0.01694915254237288
GEMIN7	59	8	0.13559322033898305
GEMIN8	59	0	0.0
GEN1	59	0	0.0
GET4	59	10	0.1694915254237288
GFAP	59	0	0.0
GFER	59	32	0.5423728813559322
GFI1	59	10	0.1694915254237288
GFI1B	59	1	0.01694915254237288
GFM1	59	14	0.23728813559322035
GFM2	59	1	0.01694915254237288
GFOD1	59	10	0.1694915254237288
GFOD2	59	0	0.0
GFPT1	59	14	0.23728813559322035
GFPT2	59	0	0.0
GFRA1	59	0	0.0
GFRA2	59	0	0.0
GFRA3	59	0	0.0
GFRA4	59	0	0.0
GGA1	59	45	0.7627118644067796
GGA2	59	32	0.5423728813559322
GGA3	59	7	0.11864406779661017
GGACT	59	1	0.01694915254237288
GGCT	59	29	0.4915254237288136
GGCX	59	6	0.1016949152542373
GGH	59	2	0.03389830508474576
GGN	59	0	0.0
GGNBP2	59	57	0.9661016949152542
GGPS1	59	12	0.2033898305084746
GGT1	59	0	0.0
GGT2	59	0	0.0
GGT5	59	0	0.0
GGT6	59	0	0.0
GGT7	59	7	0.11864406779661017
GGTLC1	59	1	0.01694915254237288
GGTLC2	59	0	0.0
GGTLC3	59	0	0.0
GH1	59	0	0.0
GHDC	59	1	0.01694915254237288
GHET1	59	0	0.0
GHITM	59	58	0.9830508474576272
GHR	59	0	0.0
GHRH	59	0	0.0
GHRL	59	0	0.0
GHSR	59	0	0.0
GID4	59	1	0.01694915254237288
GID8	59	41	0.6949152542372882
GIF	19	0	0.0
GIGYF1	59	11	0.1864406779661017
GIGYF2	59	21	0.3559322033898305
GIMAP1	59	45	0.7627118644067796
GIMAP2	59	40	0.6779661016949152
GIMAP4	59	54	0.9152542372881356
GIMAP5	59	18	0.3050847457627119
GIMAP6	59	26	0.4406779661016949
GIMAP7	59	55	0.9322033898305084
GIMAP8	59	4	0.06779661016949153
GIN1	59	0	0.0
GINM1	59	25	0.423728813559322
GINS1	59	0	0.0
GINS2	59	1	0.01694915254237288
GINS3	59	0	0.0
GINS4	59	0	0.0
GIP	59	0	0.0
GIPC1	59	18	0.3050847457627119
GIPC2	59	0	0.0
GIPC3	59	0	0.0
GIPR	59	0	0.0
GIT1	59	11	0.1864406779661017
GIT2	59	32	0.5423728813559322
GJA1	59	1	0.01694915254237288
GJA3	59	0	0.0
GJA4	59	0	0.0
GJA5	59	0	0.0
GJA8	38	0	0.0
GJA9	59	0	0.0
GJB1	59	0	0.0
GJB2	59	0	0.0
GJB3	59	0	0.0
GJB4	59	0	0.0
GJB5	59	0	0.0
GJB6	59	0	0.0
GJB7	59	0	0.0
GJC1	59	0	0.0
GJC2	59	0	0.0
GJC3	59	0	0.0
GJD2	59	0	0.0
GJD4	59	0	0.0
GK	59	13	0.22033898305084745
GK5	59	6	0.1016949152542373
GKAP1	59	5	0.0847457627118644
GKN1	59	0	0.0
GKN2	59	0	0.0
GLA	59	25	0.423728813559322
GLB1	59	13	0.22033898305084745
GLB1L	59	0	0.0
GLB1L2	59	0	0.0
GLB1L3	59	0	0.0
GLCCI1	59	25	0.423728813559322
GLCE	59	0	0.0
GLDC	59	0	0.0
GLDN	59	1	0.01694915254237288
GLE1	59	5	0.0847457627118644
GLG1	59	50	0.847457627118644
GLI1	59	0	0.0
GLI2	59	0	0.0
GLI3	59	0	0.0
GLI4	59	1	0.01694915254237288
GLIDR	59	0	0.0
GLIPR1	59	55	0.9322033898305084
GLIPR1L1	59	0	0.0
GLIPR1L2	59	0	0.0
GLIPR2	59	53	0.8983050847457628
GLIS1	59	1	0.01694915254237288
GLIS2	59	0	0.0
GLIS2-AS1	59	0	0.0
GLIS3	59	0	0.0
GLMN	59	5	0.0847457627118644
GLMP	59	8	0.13559322033898305
GLO1	59	48	0.8135593220338984
GLOD4	59	46	0.7796610169491526
GLOD5	59	0	0.0
GLP1R	59	0	0.0
GLP2R	59	0	0.0
GLRA1	59	0	0.0
GLRA3	59	0	0.0
GLRB	59	0	0.0
GLRX	59	56	0.9491525423728814
GLRX2	59	6	0.1016949152542373
GLRX3	59	47	0.7966101694915254
GLRX5	59	36	0.6101694915254238
GLS	59	39	0.6610169491525424
GLS2	59	1	0.01694915254237288
GLT1D1	59	0	0.0
GLT8D1	59	16	0.2711864406779661
GLT8D2	59	0	0.0
GLTP	59	41	0.6949152542372882
GLTPD2	59	0	0.0
GLTSCR1	10	0	0.0
GLTSCR1L	10	0	0.0
GLTSCR2	10	10	1.0
GLUD1	59	43	0.7288135593220338
GLUD2	59	0	0.0
GLUL	59	52	0.8813559322033898
GLYAT	59	0	0.0
GLYATL1	59	0	0.0
GLYATL1P3	10	0	0.0
GLYATL2	59	0	0.0
GLYCTK	59	3	0.05084745762711865
GLYR1	59	19	0.3220338983050847
GM2A	59	4	0.06779661016949153
GMCL1	59	25	0.423728813559322
GMDS	59	13	0.22033898305084745
GMDS-AS1	10	0	0.0
GMEB1	59	9	0.15254237288135594
GMEB2	59	2	0.03389830508474576
GMFB	59	17	0.288135593220339
GMFG	59	58	0.9830508474576272
GMIP	59	14	0.23728813559322035
GML	59	0	0.0
GMNC	59	0	0.0
GMNN	59	6	0.1016949152542373
GMPPA	59	4	0.06779661016949153
GMPPB	59	4	0.06779661016949153
GMPR	59	0	0.0
GMPR2	59	20	0.3389830508474576
GMPS	59	27	0.4576271186440678
GNA11	59	1	0.01694915254237288
GNA12	59	4	0.06779661016949153
GNA13	59	32	0.5423728813559322
GNA14	59	0	0.0
GNA15	59	16	0.2711864406779661
GNAI1	59	0	0.0
GNAI2	59	56	0.9491525423728814
GNAI3	59	54	0.9152542372881356
GNAL	59	0	0.0
GNAO1	59	1	0.01694915254237288
GNAQ	59	20	0.3389830508474576
GNAS	59	58	0.9830508474576272
GNAT1	59	0	0.0
GNAT2	59	0	0.0
GNAT3	59	0	0.0
GNAZ	59	0	0.0
GNB1	59	45	0.7627118644067796
GNB1L	59	1	0.01694915254237288
GNB2	59	57	0.9661016949152542
GNB3	59	0	0.0
GNB4	59	3	0.05084745762711865
GNB5	59	11	0.1864406779661017
GNE	59	0	0.0
GNG10	59	19	0.3220338983050847
GNG11	59	3	0.05084745762711865
GNG12	59	1	0.01694915254237288
GNG13	59	0	0.0
GNG2	59	53	0.8983050847457628
GNG3	59	0	0.0
GNG4	59	1	0.01694915254237288
GNG5	59	58	0.9830508474576272
GNG7	59	0	0.0
GNG8	59	0	0.0
GNGT1	59	0	0.0
GNGT2	59	4	0.06779661016949153
GNL1	59	38	0.6440677966101694
GNL2	59	18	0.3050847457627119
GNL3	59	39	0.6610169491525424
GNL3L	59	7	0.11864406779661017
GNLY	59	53	0.8983050847457628
GNMT	59	0	0.0
GNPAT	59	17	0.288135593220339
GNPDA1	59	9	0.15254237288135594
GNPDA2	59	1	0.01694915254237288
GNPNAT1	59	0	0.0
GNPTAB	59	44	0.7457627118644068
GNPTG	59	24	0.4067796610169492
GNRH1	59	0	0.0
GNRH2	59	0	0.0
GNRHR	40	0	0.0
GNS	59	14	0.23728813559322035
GOLGA1	59	1	0.01694915254237288
GOLGA2	59	16	0.2711864406779661
GOLGA3	59	12	0.2033898305084746
GOLGA4	59	51	0.864406779661017
GOLGA5	59	5	0.0847457627118644
GOLGA6A	59	0	0.0
GOLGA6L1	59	0	0.0
GOLGA6L10	59	0	0.0
GOLGA6L22	19	0	0.0
GOLGA6L4	59	0	0.0
GOLGA6L6	59	0	0.0
GOLGA6L7P	10	0	0.0
GOLGA6L9	59	0	0.0
GOLGA7	59	55	0.9322033898305084
GOLGA7B	59	0	0.0
GOLGA8A	59	15	0.2542372881355932
GOLGA8B	59	20	0.3389830508474576
GOLGA8G	59	0	0.0
GOLGA8H	59	0	0.0
GOLGA8K	19	0	0.0
GOLGA8M	59	0	0.0
GOLGA8N	59	0	0.0
GOLGA8O	59	0	0.0
GOLGA8Q	19	0	0.0
GOLGA8R	59	0	0.0
GOLGA8S	59	0	0.0
GOLGA8T	19	0	0.0
GOLGB1	59	41	0.6949152542372882
GOLIM4	59	12	0.2033898305084746
GOLM1	59	5	0.0847457627118644
GOLPH3	59	34	0.576271186440678
GOLPH3L	59	0	0.0
GOLT1A	59	0	0.0
GOLT1B	59	27	0.4576271186440678
GON4L	59	44	0.7457627118644068
GON7	40	5	0.125
GOPC	59	27	0.4576271186440678
GORAB	59	0	0.0
GORASP1	59	0	0.0
GORASP2	59	32	0.5423728813559322
GOSR1	59	30	0.5084745762711864
GOSR2	59	14	0.23728813559322035
GOT1	59	4	0.06779661016949153
GOT2	59	11	0.1864406779661017
GP1BA	59	0	0.0
GP2	59	0	0.0
GP5	59	0	0.0
GP6	59	0	0.0
GP9	59	0	0.0
GPA33	59	0	0.0
GPAA1	59	39	0.6610169491525424
GPALPP1	59	5	0.0847457627118644
GPAM	59	0	0.0
GPANK1	59	12	0.2033898305084746
GPAT2	59	0	0.0
GPAT3	59	0	0.0
GPAT4	59	11	0.1864406779661017
GPATCH1	59	0	0.0
GPATCH11	59	3	0.05084745762711865
GPATCH2	59	11	0.1864406779661017
GPATCH2L	59	20	0.3389830508474576
GPATCH3	59	4	0.06779661016949153
GPATCH4	59	15	0.2542372881355932
GPATCH8	59	48	0.8135593220338984
GPBAR1	59	0	0.0
GPBP1	59	57	0.9661016949152542
GPBP1L1	59	37	0.6271186440677966
GPC1	59	0	0.0
GPC2	59	0	0.0
GPC3	59	0	0.0
GPC4	59	1	0.01694915254237288
GPC5	59	0	0.0
GPC6	59	0	0.0
GPCPD1	59	30	0.5084745762711864
GPD1	59	0	0.0
GPD1L	59	1	0.01694915254237288
GPD2	59	3	0.05084745762711865
GPER1	59	0	0.0
GPHA2	59	0	0.0
GPHN	59	6	0.1016949152542373
GPI	59	48	0.8135593220338984
GPIHBP1	59	0	0.0
GPKOW	59	6	0.1016949152542373
GPLD1	59	0	0.0
GPM6A	59	0	0.0
GPM6B	59	4	0.06779661016949153
GPN1	59	22	0.3728813559322034
GPN2	59	2	0.03389830508474576
GPN3	59	11	0.1864406779661017
GPNMB	59	7	0.11864406779661017
GPR1	59	0	0.0
GPR107	59	2	0.03389830508474576
GPR108	59	41	0.6949152542372882
GPR12	59	0	0.0
GPR132	59	15	0.2542372881355932
GPR135	59	0	0.0
GPR137	59	2	0.03389830508474576
GPR137B	59	19	0.3220338983050847
GPR137C	59	0	0.0
GPR141	59	1	0.01694915254237288
GPR142	59	0	0.0
GPR143	59	0	0.0
GPR146	59	0	0.0
GPR15	59	1	0.01694915254237288
GPR150	59	0	0.0
GPR153	59	0	0.0
GPR155	59	9	0.15254237288135594
GPR156	59	0	0.0
GPR157	59	0	0.0
GPR158	59	0	0.0
GPR160	59	2	0.03389830508474576
GPR161	59	0	0.0
GPR162	59	0	0.0
GPR171	59	42	0.711864406779661
GPR173	59	0	0.0
GPR174	59	15	0.2542372881355932
GPR176	59	0	0.0
GPR179	59	0	0.0
GPR18	59	7	0.11864406779661017
GPR180	59	2	0.03389830508474576
GPR182	59	0	0.0
GPR183	59	52	0.8813559322033898
GPR19	59	0	0.0
GPR20	59	0	0.0
GPR21	59	0	0.0
GPR22	59	0	0.0
GPR25	59	1	0.01694915254237288
GPR27	59	0	0.0
GPR3	59	0	0.0
GPR31	59	0	0.0
GPR34	59	3	0.05084745762711865
GPR35	59	1	0.01694915254237288
GPR37	59	0	0.0
GPR37L1	59	0	0.0
GPR39	59	0	0.0
GPR4	59	0	0.0
GPR42	59	0	0.0
GPR52	59	0	0.0
GPR55	59	0	0.0
GPR6	59	0	0.0
GPR61	59	0	0.0
GPR62	59	0	0.0
GPR63	59	0	0.0
GPR65	59	54	0.9152542372881356
GPR68	59	5	0.0847457627118644
GPR75	59	0	0.0
GPR78	59	0	0.0
GPR82	59	4	0.06779661016949153
GPR83	59	0	0.0
GPR84	59	0	0.0
GPR85	59	0	0.0
GPR87	59	0	0.0
GPR88	59	0	0.0
GPR89A	59	2	0.03389830508474576
GPR89B	59	2	0.03389830508474576
GPRASP1	59	0	0.0
GPRASP2	59	0	0.0
GPRC5A	59	3	0.05084745762711865
GPRC5B	59	1	0.01694915254237288
GPRC5C	59	0	0.0
GPRC5D	59	0	0.0
GPRIN1	59	0	0.0
GPRIN2	59	0	0.0
GPRIN3	59	29	0.4915254237288136
GPS1	59	25	0.423728813559322
GPS2	59	27	0.4576271186440678
GPSM1	59	0	0.0
GPSM2	59	1	0.01694915254237288
GPSM3	59	57	0.9661016949152542
GPT	59	1	0.01694915254237288
GPT2	59	2	0.03389830508474576
GPX1	29	28	0.9655172413793104
GPX2	59	0	0.0
GPX3	59	6	0.1016949152542373
GPX4	59	59	1.0
GPX7	59	2	0.03389830508474576
GPX8	59	0	0.0
GRAMD1A	59	42	0.711864406779661
GRAMD1B	59	4	0.06779661016949153
GRAMD1C	59	0	0.0
GRAMD2	10	0	0.0
GRAMD3	10	0	0.0
GRAMD4	59	3	0.05084745762711865
GRAP	59	2	0.03389830508474576
GRAP2	59	35	0.5932203389830508
GRAPL	59	0	0.0
GRASP	19	10	0.5263157894736842
GRB10	59	0	0.0
GRB14	59	0	0.0
GRB2	59	56	0.9491525423728814
GRB7	59	0	0.0
GREB1	59	0	0.0
GREB1L	59	0	0.0
GREM1	59	0	0.0
GREM2	59	0	0.0
GRHL1	59	0	0.0
GRHL2	59	0	0.0
GRHL3	59	0	0.0
GRHPR	59	37	0.6271186440677966
GRIA1	59	0	0.0
GRIA2	59	0	0.0
GRIA3	59	0	0.0
GRIA4	59	0	0.0
GRID1	59	0	0.0
GRID2	59	0	0.0
GRID2IP	59	0	0.0
GRIFIN	19	0	0.0
GRIK1	59	0	0.0
GRIK2	59	0	0.0
GRIK3	59	0	0.0
GRIK4	59	0	0.0
GRIK5	59	0	0.0
GRIN1	59	0	0.0
GRIN2A	59	0	0.0
GRIN2B	59	0	0.0
GRIN2C	59	0	0.0
GRIN2D	59	0	0.0
GRIN3A	59	0	0.0
GRIN3B	59	0	0.0
GRINA	59	28	0.4745762711864407
GRIP1	59	0	0.0
GRIP2	59	0	0.0
GRIPAP1	59	18	0.3050847457627119
GRK1	59	0	0.0
GRK2	40	28	0.7
GRK3	40	3	0.075
GRK4	59	0	0.0
GRK5	59	6	0.1016949152542373
GRK6	59	43	0.7288135593220338
GRK7	59	0	0.0
GRM1	59	0	0.0
GRM2	59	0	0.0
GRM3	59	0	0.0
GRM4	59	0	0.0
GRM5	59	0	0.0
GRM6	59	0	0.0
GRM7	59	0	0.0
GRM7-AS3	59	0	0.0
GRM8	59	0	0.0
GRN	59	29	0.4915254237288136
GRP	59	2	0.03389830508474576
GRPEL1	59	48	0.8135593220338984
GRPEL2	59	2	0.03389830508474576
GRPR	59	0	0.0
GRSF1	59	45	0.7627118644067796
GRTP1	59	0	0.0
GRWD1	59	7	0.11864406779661017
GS1-124K5.11	29	0	0.0
GS1-124K5.3	10	0	0.0
GS1-124K5.4	29	0	0.0
GS1-166A23.1	10	0	0.0
GS1-166A23.2	10	0	0.0
GS1-204I12.4	10	0	0.0
GS1-24F4.2	29	0	0.0
GS1-259H13.2	10	0	0.0
GS1-279B7.1	29	0	0.0
GS1-279B7.2	10	0	0.0
GS1-304P7.3	10	0	0.0
GS1-393G12.13	10	0	0.0
GS1-519E5.1	10	0	0.0
GS1-542M4.4	10	0	0.0
GS1-57L11.1	10	0	0.0
GS1-590J6.3	10	0	0.0
GS1-600G8.5	10	0	0.0
GSAP	59	6	0.1016949152542373
GSC	59	0	0.0
GSDMA	59	0	0.0
GSDMB	59	0	0.0
GSDMC	59	0	0.0
GSDMD	59	55	0.9322033898305084
GSE1	59	14	0.23728813559322035
GSG1	59	0	0.0
GSG1L	59	0	0.0
GSG1L2	40	0	0.0
GSG2	10	0	0.0
GSK3A	59	17	0.288135593220339
GSK3B	59	22	0.3728813559322034
GSKIP	59	8	0.13559322033898305
GSN	59	17	0.288135593220339
GSPT1	59	50	0.847457627118644
GSPT2	59	0	0.0
GSR	59	9	0.15254237288135594
GSS	59	16	0.2711864406779661
GSTA1	59	0	0.0
GSTA2	59	0	0.0
GSTA3	59	0	0.0
GSTA4	59	0	0.0
GSTA5	59	0	0.0
GSTCD	59	0	0.0
GSTK1	59	59	1.0
GSTM1	59	2	0.03389830508474576
GSTM2	59	5	0.0847457627118644
GSTM3	59	6	0.1016949152542373
GSTM4	59	2	0.03389830508474576
GSTM5	59	0	0.0
GSTO1	59	58	0.9830508474576272
GSTO2	59	1	0.01694915254237288
GSTP1	59	59	1.0
GSTT2B	59	0	0.0
GSTZ1	59	2	0.03389830508474576
GSX2	59	0	0.0
GTDC1	59	6	0.1016949152542373
GTF2A1	59	12	0.2033898305084746
GTF2A2	59	56	0.9491525423728814
GTF2B	59	53	0.8983050847457628
GTF2E1	59	0	0.0
GTF2E2	59	27	0.4576271186440678
GTF2F1	59	39	0.6610169491525424
GTF2F2	59	28	0.4745762711864407
GTF2H1	59	11	0.1864406779661017
GTF2H2	59	1	0.01694915254237288
GTF2H2C	59	0	0.0
GTF2H3	59	6	0.1016949152542373
GTF2H4	59	2	0.03389830508474576
GTF2H5	59	52	0.8813559322033898
GTF2I	59	45	0.7627118644067796
GTF2IRD1	59	0	0.0
GTF2IRD2	59	0	0.0
GTF2IRD2B	59	1	0.01694915254237288
GTF3A	59	58	0.9830508474576272
GTF3C1	59	25	0.423728813559322
GTF3C2	59	6	0.1016949152542373
GTF3C3	59	4	0.06779661016949153
GTF3C4	59	3	0.05084745762711865
GTF3C5	59	14	0.23728813559322035
GTF3C6	59	56	0.9491525423728814
GTPBP1	59	27	0.4576271186440678
GTPBP10	59	6	0.1016949152542373
GTPBP2	59	1	0.01694915254237288
GTPBP3	59	1	0.01694915254237288
GTPBP4	59	29	0.4915254237288136
GTPBP6	59	27	0.4576271186440678
GTPBP8	59	14	0.23728813559322035
GTSCR1	59	0	0.0
GTSE1	59	1	0.01694915254237288
GTSE1-AS1	10	0	0.0
GTSF1	59	0	0.0
GTSF1L	59	0	0.0
GUCA1A	38	0	0.0
GUCA1B	59	0	0.0
GUCA2A	59	0	0.0
GUCA2B	59	0	0.0
GUCD1	59	6	0.1016949152542373
GUCY1A2	59	0	0.0
GUCY1A3	10	0	0.0
GUCY1B3	10	0	0.0
GUCY2C	59	0	0.0
GUCY2D	59	0	0.0
GUCY2F	59	0	0.0
GUF1	59	1	0.01694915254237288
GUK1	59	59	1.0
GULP1	59	0	0.0
GUSB	59	32	0.5423728813559322
GUSBP1	10	0	0.0
GVQW1	10	0	0.0
GVQW2	19	0	0.0
GXYLT1	59	6	0.1016949152542373
GXYLT2	59	0	0.0
GYG1	59	46	0.7796610169491526
GYG2	59	0	0.0
GYPA	59	0	0.0
GYPB	59	0	0.0
GYPC	59	56	0.9491525423728814
GYPE	59	0	0.0
GYS1	59	1	0.01694915254237288
GYS2	59	0	0.0
GZF1	59	5	0.0847457627118644
GZMA	59	58	0.9830508474576272
GZMB	59	53	0.8983050847457628
GZMH	59	57	0.9661016949152542
GZMK	59	51	0.864406779661017
GZMM	59	55	0.9322033898305084
H1F0	19	1	0.05263157894736842
H1FX	19	16	0.8421052631578947
H2AFB1	19	0	0.0
H2AFJ	19	17	0.8947368421052632
H2AFV	19	19	1.0
H2AFX	19	17	0.8947368421052632
H2AFY	19	17	0.8947368421052632
H2AFY2	19	0	0.0
H2AFZ	19	19	1.0
H2BFS	19	0	0.0
H3F3A	19	19	1.0
H3F3B	19	19	1.0
H3F3C	19	0	0.0
H6PD	59	6	0.1016949152542373
HAAO	59	0	0.0
HABP2	59	0	0.0
HABP4	59	8	0.13559322033898305
HACD1	59	1	0.01694915254237288
HACD2	59	8	0.13559322033898305
HACD3	59	22	0.3728813559322034
HACD4	59	33	0.559322033898305
HACE1	59	0	0.0
HACL1	59	5	0.0847457627118644
HADH	59	13	0.22033898305084745
HADHA	59	56	0.9491525423728814
HADHB	59	51	0.864406779661017
HAGH	59	44	0.7457627118644068
HAGHL	59	1	0.01694915254237288
HAGLROS	59	0	0.0
HAL	59	0	0.0
HAMP	59	0	0.0
HAND1	59	0	0.0
HAND2	59	0	0.0
HAO1	59	0	0.0
HAP1	59	1	0.01694915254237288
HAPLN1	59	0	0.0
HAPLN2	59	0	0.0
HAPLN3	59	11	0.1864406779661017
HAPLN4	59	0	0.0
HAR1A	59	0	0.0
HAR1B	59	0	0.0
HARBI1	59	0	0.0
HARS	19	6	0.3157894736842105
HARS2	59	4	0.06779661016949153
HAS1	59	0	0.0
HAS2	59	0	0.0
HAS3	59	0	0.0
HAT1	59	42	0.711864406779661
HAUS1	59	18	0.3050847457627119
HAUS2	59	10	0.1694915254237288
HAUS3	59	23	0.3898305084745763
HAUS4	59	6	0.1016949152542373
HAUS5	59	0	0.0
HAUS6	59	6	0.1016949152542373
HAUS7	59	0	0.0
HAUS8	59	0	0.0
HAVCR1	59	0	0.0
HAVCR2	59	28	0.4745762711864407
HAX1	59	57	0.9661016949152542
HBA1	59	1	0.01694915254237288
HBA2	59	4	0.06779661016949153
HBB	59	7	0.11864406779661017
HBD	59	0	0.0
HBE1	59	0	0.0
HBEGF	59	9	0.15254237288135594
HBG2	59	0	0.0
HBM	59	0	0.0
HBP1	59	45	0.7627118644067796
HBQ1	59	0	0.0
HBS1L	59	20	0.3389830508474576
HBZ	59	0	0.0
HCAR1	59	0	0.0
HCAR2	59	0	0.0
HCAR3	59	0	0.0
HCCAT5	59	0	0.0
HCCS	59	2	0.03389830508474576
HCFC1	59	13	0.22033898305084745
HCFC1R1	59	31	0.5254237288135594
HCFC2	59	0	0.0
HCG11	59	0	0.0
HCG17	59	0	0.0
HCG20	59	0	0.0
HCG22	59	0	0.0
HCG27	59	0	0.0
HCG9	59	0	0.0
HCK	59	4	0.06779661016949153
HCLS1	59	56	0.9491525423728814
HCN1	59	0	0.0
HCN2	59	0	0.0
HCN3	59	0	0.0
HCN4	59	0	0.0
HCP5B	29	0	0.0
HCRT	59	0	0.0
HCRTR1	59	0	0.0
HCRTR2	59	0	0.0
HCST	59	58	0.9830508474576272
HDAC1	59	53	0.8983050847457628
HDAC10	59	14	0.23728813559322035
HDAC11	59	0	0.0
HDAC2	59	32	0.5423728813559322
HDAC3	59	23	0.3898305084745763
HDAC4	59	7	0.11864406779661017
HDAC5	59	9	0.15254237288135594
HDAC6	59	1	0.01694915254237288
HDAC7	59	19	0.3220338983050847
HDAC8	59	4	0.06779661016949153
HDAC9	59	1	0.01694915254237288
HDC	59	0	0.0
HDDC2	59	45	0.7627118644067796
HDDC3	59	14	0.23728813559322035
HDGF	59	31	0.5254237288135594
HDHD2	59	6	0.1016949152542373
HDHD3	59	3	0.05084745762711865
HDLBP	59	33	0.559322033898305
HDX	59	0	0.0
HEATR1	59	8	0.13559322033898305
HEATR3	59	1	0.01694915254237288
HEATR4	59	0	0.0
HEATR5A	59	1	0.01694915254237288
HEATR5B	59	4	0.06779661016949153
