ligand	family	split	n_patients	n_nonzero	mean_delta	median_delta	p_wilcoxon	meta_mu	meta_p	meta_I2	meta_k	cohorts_pos	cohorts_neg	mean_GSE123902	mean_GSE131907	mean_GSE205335	mean_GSE189357	n_GSE123902	n_GSE131907	n_GSE205335	n_GSE189357
SIRPB2	other	delta_q4q1	59	23	-0.000159561816525851	0.0	0.41003966331481934	0.00023098631150022907	0.7621665153304293	0.5197845240908099	4	2	2	-0.00279713112963629	0.0003166091020529255	0.0017910104981601193	-0.002785514364336711	10	19	21	9
SIRPG	other	delta_q4q1	59	43	-0.023578715901239066	-0.000164729111298	0.0003912290594598744	-0.00411942410562519	0.26032526104991616	0.7105137205491779	4	1	3	-0.011090720744096309	0.0007029398380043948	-0.06041899804779871	-0.0027548809611613783	10	19	21	9
SLAMF6	other	delta_q4q1	59	36	-0.013754012512648248	0.0	1.2062606401741505e-05	-0.012647068567665678	0.08472282441000803	0.8512070646419132	4	1	3	-0.01801688705315225	0.0006780796504442684	-0.02293238677320361	-0.018069028759543266	10	19	21	9
SLAMF7	other	delta_q4q1	59	50	-0.001332917880448044	0.0	0.8407540567937097	-0.001182126167073155	0.8115833310204612	0.7549876785373436	4	2	2	0.00414686827280158	0.008967825332588504	-0.0073659215847153665	-0.015090573968289923	10	19	21	9
SLC6A8	other	delta_q4q1	59	59	0.06758847443647646	0.0420472522247223	3.2219336934862404e-07	0.05373647626678644	0.0002665183127464847	0.5435693547555124	4	4	0	0.04979712707675523	0.05444152750283776	0.1028642847720409	0.032801079801976024	10	19	21	9
SLIT1	other	delta_q4q1	59	27	0.004648953681108102	0.0	0.0010209232568740845	0.0027882333159234504	0.11339027364454556	0.6012370021538843	4	4	0	0.00893791222242115	0.00023969978792775788	0.0073606766447622	0.0028645154945036557	10	19	21	9
SLIT2	other	delta_q4q1	59	46	0.0038823782554909866	0.0	0.10161644279369852	0.002758300023724168	0.00023915255681911967	0.0	4	3	1	0.005808454840504152	0.00264074313816059	0.007807272487787483	-0.0047945636888512885	10	19	21	9
SLIT3	other	delta_q4q1	59	19	-0.003453365299965996	0.0	0.21011734008789062	-0.001971018217789429	0.44066793413641325	0.6982874288455007	4	2	2	-0.009639077128037559	0.0009653098787245001	0.0015923670456490717	-0.017682041896890467	10	19	21	9
SLITRK1	other	delta_q4q1	59	3	0.00013854471141662883	0.0		7.989302428198134e-05	0.36604318149362136	0.0	2	2	0	0.0	0.0003616952472385895	6.199658457370953e-05	0.0	10	19	21	9
SLITRK2	other	delta_q4q1	59	10	-0.0004404782488160542	0.0	0.083984375	-0.0005789199349588963	0.10665936281656468	0.04301572125748153	3	0	3	0.0	-0.00039175173231779475	-0.00014684280237385228	-0.0017179149906953557	10	19	21	9
SLITRK3	other	delta_q4q1	59	8	0.0002482935727409288	0.0	0.0078125	0.00012023314586459903	0.024839575019974868	0.0	4	4	0	0.00010541444719685	0.00011771975212893685	0.000504415630103019	8.508586634812223e-05	10	19	21	9
SLITRK4	other	delta_q4q1	59	19	0.0020817783205921503	0.0	0.22532272338867188	0.0003098986033706764	0.49849883697437314	0.13762080990548645	4	3	1	0.0071741663066439395	0.0005673195028554684	0.0020925347445492574	-0.0004043380379212	10	19	21	9
SLITRK5	other	delta_q4q1	59	35	0.002491796466758817	0.0	0.05352951702661812	0.0011492312444857887	0.2703053521018004	0.06873065232739521	4	4	0	0.0020862277127534105	0.005996704867900626	0.0005787152685330048	7.03347577012222e-06	10	19	21	9
SLITRK6	other	delta_q4q1	59	50	0.038099695067874806	0.0085859796781733	5.3406212785489515e-08	0.03254665462342672	0.00017925049191970895	0.31362662264817115	4	4	0	0.031144360117460322	0.03079418065064713	0.02327965176762726	0.09583069870528244	10	19	21	9
SLPI	other	delta_q4q1	59	59	0.7564903504927543	0.4241969920700486	9.408416901727967e-11	0.8976933797995605	0.005700682287346023	0.9366294653210188	4	4	0	1.0835974112316333	0.2846381141848159	0.646736926399815	1.6452618825387288	10	19	21	9
SLURP1	other	delta_q4q1	59	17	0.002002126741386551	0.0	0.0201568603515625	0.0002867923561888247	0.5211903114730536	0.36564282013360133	4	3	1	0.00028686573806329	0.0012006210832065474	0.004702098839424019	-0.0006998950941839111	10	19	21	9
SLURP2	other	delta_q4q1	40	14	0.014615891673320388	0.0	0.000244140625				1	1	0	0.0		0.027839793663467408	0.0	10	0	21	9
SNX14	other	delta_q4q1	59	59	0.0689601508746911	0.0514997114051545	1.3186855837655844e-08	0.0713918049165555	8.229101143206919e-05	0.6610074678914379	4	4	0	0.06164427283465673	0.044135625016985446	0.063359198822088	0.14256512474151514	10	19	21	9
SORL1	other	delta_q4q1	59	59	0.08538842609091632	0.0812665580513765	1.8740646422224754e-08	0.0827426275976117	1.1013362417697482e-06	0.4240453917830577	4	4	0	0.1123343049644772	0.12178244242621582	0.04980065880986786	0.06165487206821854	10	19	21	9
SOST	other	delta_q4q1	59	13	7.883380338112712e-05	0.0	0.541748046875	2.4951176832319545e-05	0.8172681197525794	0.0	3	2	1	0.0	5.3322050871568434e-05	-6.221387499963333e-05	0.000549396311991	10	19	21	9
SOSTDC1	other	delta_q4q1	59	24	-0.0055351512463668665	0.0	0.7257407903671265	0.0006999531033078372	0.7451563630796529	0.24158689562566105	4	1	3	0.006499240355937119	-7.178711365030001e-05	-0.005195212028185521	-0.031233657704862743	10	19	21	9
SPAG11B	other	delta_q4q1	59	3	0.0005125464582416391	0.0		0.00013761512680887373	0.9447773839472801	0.19766617144659662	2	1	1	0.004486888214363631	-0.0007699284793357684	0.0	0.0	10	19	21	9
SPARC	other	delta_q4q1	59	50	-0.04764182332269355	-0.0025513122984971	0.03539143616493412	-0.002600290531950372	0.8973623285712266	0.6792567861837904	4	2	2	-0.18138915171773165	0.01928161450664879	0.01106103558427747	-0.17728983130641748	10	19	21	9
SPINK1	other	delta_q4q1	59	51	0.15419342929435947	0.044504656322308	4.17705809800352e-06	0.10902417790181425	0.0017100732909798627	0.33483081779385654	4	4	0	0.38933237369504725	0.06906522701675588	0.10988630680295658	0.17602631502625396	10	19	21	9
SPINT1	other	delta_q4q1	59	59	0.38893179128376804	0.337493522711109	2.3900953516978203e-11	0.37474814533634543	1.2302946436711236e-36	0.0014619695687867478	4	4	0	0.30693807694497205	0.3572219915726289	0.4588544244486082	0.3838260181102078	10	19	21	9
SPN	other	delta_q4q1	59	57	-0.05637353116752502	-0.0220328731055048	1.9080065201795913e-07	-0.05369512585209652	0.04370086728698366	0.933551572954172	4	0	4	-0.060490300148460185	-0.001035663135231859	-0.09484229335164635	-0.07886328638282172	10	19	21	9
SPON1	other	delta_q4q1	59	50	-0.005958824442213012	0.0	0.039015525521861605	-0.005963494841406772	0.10607511989274827	0.6421523213668507	4	0	4	-0.012711011352527252	-6.838046227497334e-05	-0.0022174621699029146	-0.019621621579345497	10	19	21	9
SPON2	other	delta_q4q1	59	58	0.0626804103414945	0.0193441385127877	0.00020525786456282344	0.04711474246514233	0.08158442613155699	0.7089861905498569	4	3	1	0.03794994658401083	0.09665269129101421	0.07273305481410543	-0.005016726813046312	10	19	21	9
SPP1	other	delta_q4q1	59	55	-0.01016553944260772	-0.0051048799956459	0.20581369835602792	-0.021033033480162083	0.32016334822566117	0.7858189693643052	4	1	3	-0.0902483565772991	0.037305331082192715	-0.0005600211964999958	-0.04381378964178071	10	19	21	9
SPX	other	delta_q4q1	59	32	-0.002364623638585557	0.0	0.9926442098803818	0.00012159951288750201	0.8839623877985545	0.25391255583671996	4	2	2	-0.0015393648158862098	0.0015841660482304421	-0.007716540826946987	0.0008698951035358334	10	19	21	9
SST	other	delta_q4q1	59	11	-9.339492029970167e-05	0.0	0.2060546875	0.001258687397021002	0.3736561007270719	0.4526649160954224	3	2	1	0.0	0.0012965130120703263	-0.0029577748930372716	0.0035521361363071227	10	19	21	9
ST14	other	delta_q4q1	59	59	0.2970712047400636	0.2625891512544221	2.3900953516978203e-11	0.27300668894209335	2.7598161364287513e-11	0.6255771868616179	4	4	0	0.26478514490465	0.2824583063746903	0.3742477684451466	0.1837154080166729	10	19	21	9
ST6GAL1	other	delta_q4q1	59	59	0.03235190142524845	0.0178244863914871	0.0005462795866782425	0.03437354439856643	0.00021006418696446885	0.0	4	4	0	0.023648848112480175	0.037392503008614415	0.025102290386294687	0.04829644974322162	10	19	21	9
STX1A	other	delta_q4q1	59	58	0.04735220759673724	0.0242850045124734	2.790878511906839e-07	0.03948841346393519	0.028176919011515356	0.8054039743279086	4	4	0	0.061621400925654365	0.05868339449354109	0.049568848237317754	0.0024039922877778	10	19	21	9
SYT1	other	delta_q4q1	59	47	0.020048097606845828	0.0011421552783372	0.0029589962920937296	0.01122691247381054	0.13507981685421028	0.6781190563108905	4	3	1	0.017570838554146997	0.013988262497310333	0.03540644701374701	-0.00024255571946107777	10	19	21	9
TAC1	other	delta_q4q1	59	10	0.0013813364951285238	0.0	0.001953125	0.0008659318405081294	0.0913748339709117	0.5678889189251586	4	4	0	0.00010320687006429	0.0014359677746697685	0.001916915207450719	0.001436464159638811	10	19	21	9
TAC3	other	delta_q4q1	59	16	0.03401134011959239	0.0	0.0443115234375	0.0002028049180295936	0.45716577558453375	0.0	4	4	0	0.00046241745899166	0.05817784298964772	0.04267323203117977	5.866700088363332e-05	10	19	21	9
TAC4	other	delta_q4q1	59	12	0.005473760775077533	0.0	0.26611328125	-0.0002028382582299559	0.21512144337203665	0.0	4	1	3	0.036928587573432835	-0.0021376153568115315	-9.792073046200476e-05	-0.00040699587618141106	10	19	21	9
TAFA4	other	delta_q4q1	40	6	0.00020817294517196002	0.0	0.4375				1	1	0	0.0		0.0003965198955656381	0.0	10	0	21	9
TARM1	other	delta_q4q1	59	2	-3.065096777685932e-05	0.0					1	0	1	-0.00018084070988347	0.0	0.0	0.0	10	19	21	9
TCN1	other	delta_q4q1	59	33	0.045555271223049164	0.0	2.0151492208242416e-06	0.03174527096537935	0.06606218798930463	0.6639657508575054	4	4	0	0.06739804679422517	0.05813100094158478	0.041369518619877824	0.0045035139233448995	10	19	21	9
TCN2	other	delta_q4q1	59	59	0.04509714531037986	0.0295588062142719	1.2139405535908084e-06	0.037443113599188144	3.9949384395799364e-05	0.28202131446014234	4	4	0	0.0841936723297961	0.04226588697259068	0.04436814207182235	0.009334668225217654	10	19	21	9
TCTN1	other	delta_q4q1	59	59	0.09230371706440953	0.048645413725979	7.378284538236466e-08	0.0969451341879245	0.031612731668929084	0.8654462274156259	4	4	0	0.12296798362330438	0.010493339694308296	0.12723092974917277	0.14944627684918144	10	19	21	9
TCTN3	other	delta_q4q1	59	59	0.0469613935635791	0.0569360279394541	2.974182460203402e-07	0.04788365385973841	3.4849218659853404e-12	0.0	4	4	0	0.038032459699074275	0.04602761288313175	0.04456234294025104	0.06445153074840546	10	19	21	9
TDGF1	other	delta_q4q1	59	12	-0.0005996313679623491	0.0	0.20361328125	-0.0003414723183282121	0.49075517815858805	0.17456129010753432	3	1	2	-0.00243073889395138	-0.0008377474034003736	0.00023077804258772854	0.0	10	19	21	9
TDGF1P3	other	delta_q4q1	19	0	0.0	0.0					0	0	0	0.0			0.0	10	0	0	9
TECTB	other	delta_q4q1	38	0	0.0	0.0					0	0	0	0.0	0.0		0.0	10	19	0	9
TEX101	other	delta_q4q1	59	9	0.0008836045256065526	0.0	0.02734375	0.0007590939500908485	0.045322283368649	0.0	3	3	0	0.00172898529317353	0.00046948213530724736	0.0012344120718196952	0.0	10	19	21	9
TF	other	delta_q4q1	59	44	0.005874825920582614	0.0017553648705923	0.0009866294038829437	0.0038381153077364388	0.009819711634947138	0.23292155416734298	4	4	0	0.00975662355848773	0.005820736422739288	0.005836802659392638	0.0017646273166894444	10	19	21	9
TFF1	other	delta_q4q1	59	32	0.04191104828901004	0.0	0.007333340588957071	-0.0007111032422915363	0.9255487220956837	0.14008554903092924	4	3	1	0.15009578814423144	-0.01805722620320939	0.06226541962489417	0.0008119392608309444	10	19	21	9
TFF2	other	delta_q4q1	59	26	0.021308145643322358	0.0	0.005133181810379028	0.00025732097249775844	0.32619923845631216	0.0	4	3	1	0.01982029015903735	-0.0005153118345162316	0.05078047250845338	0.0002642992826592111	10	19	21	9
TFPI	other	delta_q4q1	59	58	0.16898367674880682	0.1125219669874788	7.903480613940541e-08	0.15540305912128702	3.535597822373965e-05	0.5385952761334377	4	4	0	0.20926656551285375	0.11983502250906443	0.10941510621905813	0.36697651275317983	10	19	21	9
TG	other	delta_q4q1	59	27	0.0011617411186378142	0.0	0.11105082929134369	0.00021218745066966008	0.7187831894475696	0.6574019719474858	4	2	2	-0.0008905321097993499	-0.0004581844003784665	0.0038298724950418714	0.0006362475898817889	10	19	21	9
TGFA	other	delta_q4q1	59	57	0.06658552992149824	0.0485559162720613	2.03912237745909e-09	0.05275287076192878	0.00015405444167867563	0.7848254671873932	4	4	0	0.03872767200430594	0.07257952081721053	0.0915765766838371	0.026572282159750747	10	19	21	9
TGFB1	ext_barrier	delta_q4q1	59	57	-0.06747361049771079	-0.0006181623561875	0.14928678279125826	-0.07920985384128364	0.26007032784876627	0.9287101575152198	4	1	3	-0.05349041500491519	0.05772060755234715	-0.12587192608330824	-0.2110466627845452	10	19	21	9
TGFB2	other	delta_q4q1	59	57	0.035944178354549765	0.0129935843443935	1.0880321229211498e-07	0.030995258262072122	1.6693063291167803e-05	0.21388250003600554	4	4	0	0.033335982770652514	0.02040658710849374	0.03500053869767589	0.07384558083325964	10	19	21	9
TGFB3	other	delta_q4q1	59	51	0.0027565395016532525	0.0006400819378033	0.06346119269748461	0.003016631017443712	0.20307796840106673	0.26024723344894196	4	3	1	-0.01014347024235877	0.007507591459649984	0.005420073875832146	0.0008449715439227565	10	19	21	9
TGFBI	other	delta_q4q1	59	57	0.03442984776119554	0.0175062951362551	0.07978784298855833	0.031846859300834376	0.09427351595694272	0.37507020326155993	4	3	1	-0.039278355829002666	0.028097671361338127	0.0669643557394057	0.05378192775640199	10	19	21	9
TGM2	other	delta_q4q1	59	58	0.09510976031538075	0.0415850688507846	0.0005308218381410994	0.07314472744553209	0.12275838048605589	0.6186026130085849	4	3	1	0.004145277313576322	0.16461588265108443	0.13124141753257637	-0.034860939231445245	10	19	21	9
TGOLN2	other	delta_q4q1	59	59	0.1620838187542117	0.120685592584209	1.4855173363171423e-09	0.14693554718222887	1.4670845802347171e-08	0.4092225649427503	4	4	0	0.14061910911509606	0.16709585338993055	0.199842066287898	0.08724995654366542	10	19	21	9
THBS1	other	delta_q4q1	59	59	0.06613682765569603	0.0202288565795143	2.6367221750860165e-07	0.06391768300041	0.008353083878081258	0.8838828535870871	4	4	0	0.07498466966264782	0.010998076309648403	0.054372771530262355	0.20015938700452876	10	19	21	9
THBS2	other	delta_q4q1	59	32	-0.007656996119873867	0.0	0.2950702649541199	-0.0008282193344885	0.5275974710011277	0.476953086531692	4	1	3	-0.040424714917452885	-0.00016841967546241053	0.0005991833419375524	-0.006322055360548	10	19	21	9
THBS4	other	delta_q4q1	59	42	0.0022899358118586527	0.0	0.023311643519718928	0.002567651312864284	0.19757606846569986	0.6591259434046653	4	3	1	0.00702223840220111	-0.0013992312483801265	0.0013759849315060095	0.006952615448360622	10	19	21	9
THPO	other	delta_q4q1	59	17	0.0015674983600513013	0.0	0.0013427734375	0.0007023459130788602	0.05048633916561871	0.07012224626851542	4	4	0	0.0035817499073530793	0.0004664808029621248	0.0020612492063180857	0.000501726175615089	10	19	21	9
THY1	other	delta_q4q1	59	33	-0.01799432885288613	0.0	0.0003429877106100321	-0.005881804629015181	0.32068941278848817	0.6823211097655996	4	2	2	-0.08468462331649114	0.000546112609068879	6.973464372078571e-05	-0.025184415138423923	10	19	21	9
TIGIT	other	delta_q4q1	59	53	-0.038511866316076684	-0.0114505177888269	4.8226190319792914e-08	-0.03022024436290265	0.02124176010173846	0.8964081806444292	4	0	4	-0.043192467016288164	-0.0018620950132166895	-0.07360169509722533	-0.02880667113253256	10	19	21	9
TIMD4	other	delta_q4q1	59	20	-0.0023887588853652307	0.0	0.0031528472900390625	-0.0008214532632161033	0.250872646327432	0.6731069956281609	3	0	3	0.0	-0.00024110841695880523	-0.006295064677925642	-0.00046215067532142225	10	19	21	9
TIMP1	other	delta_q4q1	59	59	0.17703627060041008	0.109235359708377	4.734538683261452e-05	0.16428980912534713	0.008218505198959098	0.693788144355086	4	3	1	0.2582702470288624	0.19043741619426652	0.23443570074972386	-0.07544701425552161	10	19	21	9
TIMP2	other	delta_q4q1	59	59	0.10702645059354696	0.0669442382578313	8.272422920359721e-07	0.078981074648922	0.07005945243892935	0.777801115349618	4	4	0	0.006944188250504092	0.13530700193083228	0.17223816572268522	0.0063649095168917995	10	19	21	9
TIMP3	other	delta_q4q1	59	53	0.010000945006914317	0.0052739128072984	0.04786186048110438	0.021490350750442297	0.3219592396140514	0.5956982991302893	4	3	1	0.15095690949698023	0.012581006432319032	0.04087734593936225	-0.22410852516694746	10	19	21	9
TMEM190	other	delta_q4q1	59	34	0.057385066952313775	0.0	0.0021831230260431767	0.05606257985903389	0.07560546287181255	0.7831302365950044	4	4	0	0.10536340411215964	0.009912229559529457	0.06261957364523604	0.09208238898709994	10	19	21	9
TMPRSS6	other	delta_q4q1	59	42	0.010479320367563136	0.0	0.001081570895621553	0.007802800857539669	0.01992171243172532	0.39687553566287986	4	4	0	0.027226651773336996	0.007275138128553029	0.00894297217184309	0.0022203715446269664	10	19	21	9
TNC	other	delta_q4q1	59	55	0.1071596508832976	0.0325742609961887	6.300751490353054e-06	0.10945012397455467	1.3629435635497126e-06	0.0	4	4	0	0.1712460824099817	0.07254786199149228	0.09263469678169865	0.14291339641785727	10	19	21	9
TNF	other	delta_q4q1	59	53	-0.022687806962121512	0.0	0.12026549352667248	-0.03153641003198335	0.17693038773112846	0.9027827391408872	4	1	3	-0.03316783798262065	0.01741023372276914	-0.013769593326295314	-0.11650391242437497	10	19	21	9
TNFRSF14	other	delta_q4q1	59	59	0.04524702464606294	0.0456005482743797	8.146684949955548e-05	0.03478985205219108	0.12851213158943434	0.845012943460657	4	3	1	0.05040681435420793	0.05195523696537965	0.07284119040113698	-0.039034243354495096	10	19	21	9
TNFSF10	other	delta_q4q1	59	59	0.19943975077630935	0.1538860404210703	2.7176195499763015e-09	0.20597465145427246	1.5804134428092278e-12	0.0	4	4	0	0.21129688250944026	0.2041921029203435	0.23751490327647445	0.08739039404615123	10	19	21	9
TNFSF11	other	delta_q4q1	59	27	-0.000750087324529473	0.0	0.4553176909685135	0.0006834846640867574	0.042994785750263186	0.0	4	3	1	0.00062416308589933	0.0009372411109900211	-0.0034468591705281953	0.0004532976073388336	10	19	21	9
TNFSF12	other	delta_q4q1	59	59	-0.008226040861360374	0.0054296280928503	0.9879556304709824	-0.019202518133086686	0.5033245436561975	0.9553897397746487	4	1	3	-0.022153973012837114	0.029768675272610717	-0.004879394438789038	-0.08077046973965829	10	19	21	9
TNFSF13	other	delta_q4q1	59	41	0.01425242627933907	0.0002105562405791	0.0028676542515313486	0.0013091323443074876	0.6514701191794312	0.8237172860455029	4	2	2	-0.0011763586815883302	0.001734939858006642	0.040663087234958935	-0.0038035502154861556	10	19	21	9
TNFSF13B	other	delta_q4q1	59	56	-0.006584228249071311	-0.0026464002820279	0.061765927070308826	-0.011569218889809288	0.32785311369009307	0.7773595033239227	4	2	2	-0.041344513633487526	0.010496644210822862	0.0008446078380766893	-0.021355259440619664	10	19	21	9
TNFSF14	other	delta_q4q1	59	53	-0.009206179680961246	-0.0007043668250587	0.4982559168977757	-0.0003746637400229199	0.9191967640652066	0.027872802287512478	4	1	3	-0.05067392418063234	0.000832283377092552	-0.0021594611417769657	-0.0007655621730924884	10	19	21	9
TNFSF15	other	delta_q4q1	59	54	0.04100555989629063	0.0213682330923412	2.2302332633421934e-07	0.04538785971704796	0.014113820058332584	0.7755885762838693	4	4	0	0.04719265144576486	0.0061134200415034964	0.04475368442449211	0.09904657396895532	10	19	21	9
TNFSF18	other	delta_q4q1	59	9	0.0001425911742772577	0.0	0.91015625	-1.414436916385165e-05	0.8876624829734145	0.04164020349938307	4	2	2	-0.00035732136089094	0.00013232542137692104	-0.0001371682531530762	0.0013724936890356335	10	19	21	9
TNFSF4	other	delta_q4q1	59	42	-0.0030383932366566412	0.0	0.0336073353764732	-0.002762722067042675	0.1817410395337401	0.8371111828067613	4	1	3	-0.00430086930663699	0.0009211348663219063	-0.005678041565425919	-0.0038354663869493216	10	19	21	9
TNFSF8	other	delta_q4q1	59	33	-0.010147005642957986	0.0	0.006567624397575855	-0.007914861546471783	0.1269348975989955	0.8779965399846668	4	1	3	-0.01618096735253893	0.0016941279541631683	-0.017963434099695922	-0.01020221938273531	10	19	21	9
TNFSF9	ext_ifn_recruit	delta_q4q1	59	57	0.023918946446294186	0.0102716037439254	5.715768569673711e-05	0.01756496102039234	0.0008175786156276333	0.06015702520954937	4	3	1	-0.00816320471995666	0.015316768988016812	0.03676939330316288	0.04774155748802042	10	19	21	9
TNN	other	delta_q4q1	59	9	0.0003823257955310814	0.0	1.0	4.1176748824506085e-05	0.5213537961958775	0.006965043740048873	4	3	1	0.00026802041656248996	4.8185986858105265e-05	0.0012001681009388859	-0.0006935606777013001	10	19	21	9
TNR	other	delta_q4q1	59	10	-0.00265290930497062	0.0	0.048828125	-0.0005145583898735853	0.23842702181457798	0.0	3	0	3	-0.00376140339239614	0.0	-0.00045070856950784287	-0.012160303901071166	10	19	21	9
TNXB	other	delta_q4q1	59	49	-0.0005231354160297688	0.0	0.6500587604406434	0.0018558946792690643	0.6112533674408798	0.4572440929570345	4	2	2	0.01929886917599729	-0.0009455161409802014	0.006427276044768652	-0.03787351906302745	10	19	21	9
TPH1	other	delta_q4q1	59	39	-5.213933854770471e-05	0.0	0.07980852480613976	0.0004629520183362555	0.6753037893458095	0.0	4	3	1	-0.0027735326586188695	0.00011420470616776832	0.00038297193977455263	0.0016052006066023224	10	19	21	9
TPO	other	delta_q4q1	59	9	-0.00027189428217574914	0.0	0.65234375	4.7428933284561253e-05	0.838804470006396	0.20079205185329185	4	2	2	0.00044246111538207	0.00020454462176024737	-0.0009459939782056904	-0.000498538674812789	10	19	21	9
TPSAB1	other	delta_q4q1	59	33	-0.1520495725647249	0.0	0.007832362782210112	-0.0013795997865241895	0.765865852900817	0.7490776727033394	4	0	4	-0.15866203651969638	-0.0011003315576318688	-0.0004703458186578287	-0.8170578727038873	10	19	21	9
TPSB2	other	delta_q4q1	59	39	-0.14481527619134885	0.0	0.006539722762681777	-0.0019028896053989127	0.8513032723827623	0.7716943605000667	4	2	2	-0.13327064863811794	0.0037007479847054733	0.0012519794405921813	-0.8120000654300269	10	19	21	9
TPSG1	other	delta_q4q1	59	18	-0.006019234867066259	0.0	0.00128936767578125	-0.001116279626364332	0.38135617792199406	0.7130809982446096	4	1	3	-0.00275304233984072	-0.0010354294606455842	0.00016642421037070003	-0.034602909158224525	10	19	21	9
TRAF2	other	delta_q4q1	59	59	0.022929357124758066	0.0153441924491525	2.8003006862816863e-05	0.024170937357419455	2.3123115492392237e-09	0.0	4	4	0	0.02357691346826901	0.02761864018819209	0.019832004098160144	0.01953740956011367	10	19	21	9
TREML1	other	delta_q4q1	59	16	-0.002234089309873629	0.0	0.005157470703125	-0.0007830697344274992	0.029895671325760646	0.0	4	0	4	-0.00066638937263834	-0.000842412800381258	-0.00490151486548888	-0.0006899689081833666	10	19	21	9
TREML4	other	delta_q4q1	59	4	-7.50237940876017e-05	0.0		1.1346378378218077e-05	0.7718824832862924	0.4552496960269113	3	1	2	0.0	-1.47233634625e-05	6.83777207716e-05	-0.0006202880090649556	10	19	21	9
TRH	other	delta_q4q1	59	14	0.00012777736393029427	0.0	1.0	-1.4632834429144385e-05	0.260134294659107	0.0	4	3	1	9.027426664988e-05	-1.6939320572186365e-05	9.432846859030008e-05	0.0005530078950959777	10	19	21	9
TSHB	other	delta_q4q1	40	0	0.0	0.0					0	0	0	0.0		0.0	0.0	10	0	21	9
TSLP	other	delta_q4q1	59	35	0.002887180496950259	0.0	0.679870450810995	0.002488845488336178	0.04743818146264452	0.0	4	4	0	0.0033301236668952703	0.0012954865838280052	0.003529735861548928	0.004255968273983666	10	19	21	9
TSPAN3	other	delta_q4q1	59	59	0.35188502865843685	0.2453913430161381	1.2072077268481518e-10	0.3968806368321672	0.0033661328351567528	0.9575935135464025	4	4	0	0.5380850096373369	0.11799919733741128	0.385565575891978	0.5601671945924506	10	19	21	9
TSPAN33	other	delta_q4q1	59	55	-0.002691497817077564	0.0	0.591801616081348	-0.0019367337885357009	0.7443961570894008	0.6718386207413772	4	1	3	-0.00192173474954581	0.010064536503303315	-0.010462086684020419	-0.012344821878939156	10	19	21	9
TSPAN5	other	delta_q4q1	59	59	0.044562891212147335	0.0358470569863249	2.057664085884332e-06	0.04459360148265605	0.0008378087124960342	0.5786438448975764	4	4	0	0.07786171813888243	0.052552899572327	0.03229692914122192	0.019316977365332822	10	19	21	9
TTR	other	delta_q4q1	59	17	0.007322597937255016	0.0	0.088653564453125	-0.0003943611599608006	0.7920301032077961	0.11323628246052148	4	3	1	0.03502405245787499	-0.0016454233200770788	0.0005711782007485856	0.011229006065004477	10	19	21	9
TYROBP	other	delta_q4q1	59	59	-0.16032427230080348	-0.026969530625415	0.00010789649295624154	-0.19743970593659374	0.015509747386926806	0.9498948240802824	4	1	3	-0.2905782469095497	0.05111006482635758	-0.04702281086493658	-0.7263290889098928	10	19	21	9
UCN	other	delta_q4q1	59	52	0.005802641170950589	0.0037635119722958	0.00039621729239580096	0.004637114673008409	4.9075301817340326e-05	0.0	4	4	0	0.00396991749055563	0.008932771202620768	0.0036945349773366046	0.006149862978518345	10	19	21	9
UCN2	other	delta_q4q1	59	19	0.00040241897871513214	0.0	0.104156494140625	0.0001865646408600838	0.5812389050145972	0.09408664028218079	4	3	1	-0.0020239784660657798	0.00035565607744758403	0.0017244414077565047	0.00011241881893998888	10	19	21	9
UCN3	other	delta_q4q1	59	21	0.004220923474689676	0.0	0.0010023117065429688	0.0030164902076738644	0.13093615278949233	0.6254703312647721	4	4	0	0.005341050824403701	0.00032558623223030004	0.0027789019821984427	0.014564544080456768	10	19	21	9
ULBP2	other	delta_q4q1	59	55	0.005638683169217421	0.0035609811529525	0.14487709880473862	0.001595464068444965	0.796288797433361	0.5262450460752647	4	3	1	0.009037032768473039	0.014345090642360187	0.0043201707269025285	-0.013440925352299899	10	19	21	9
ULBP3	other	delta_q4q1	59	25	0.0023752668006666133	0.0	0.02550506591796875	4.908292293193826e-05	0.8423876129746308	0.5366264222169779	4	3	1	-0.00028114903491863	0.00010951250047536316	0.006616457226847457	0.0002139880350764445	10	19	21	9
UTS2	other	delta_q4q1	59	50	-0.010727826114150879	-0.0027243779438138	0.008085622213709343	-0.010686606393299875	0.24803264067795538	0.8089261289970737	4	1	3	-0.01126547507008247	0.008194438302674694	-0.023467286985076618	-0.02035203234425416	10	19	21	9
UTS2B	other	delta_q4q1	59	20	0.00042971330666935085	0.0	0.05316925048828125	0.00028876211538306933	0.25376337447985464	0.26647431167927244	4	3	1	0.00031205041569382	-0.00023112804606963155	0.0009474079025317048	0.0007476053176345222	10	19	21	9
UXS1	other	delta_q4q1	59	59	0.10890299540821148	0.081792552006782	8.435699291891631e-10	0.11282121253843798	2.103162755533398e-07	0.6614957644450353	4	4	0	0.13866544013887558	0.0942592605282118	0.07281978257372573	0.19094232706793973	10	19	21	9
VCAM1	other	delta_q4q1	59	39	-0.013915635421805909	-6.17090702284617e-05	2.0305182260926813e-05	-0.011125733547633913	0.08831459201101395	0.8807453527477775	4	1	3	-0.02971655172264844	0.0007509837354918946	-0.019469259267455713	-0.014363468779760013	10	19	21	9
