accession,fileName,category,size_bytes,is_raw,protein_table_candidate,download_http,tier,keep_for_download
PXD022949,20180522_H1975_DMSO_Total_BioRep3_F2.index,OTHER,4603127,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep3_F2.index,core_lung_io,True
PXD022949,PC9_epitope_Rep3.raw,RAW,596910423,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/PC9_epitope_Rep3.raw,core_lung_io,True
PXD022949,20180522_H1975_DMSO_Total_BioRep2_F7.index,OTHER,4937278,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep2_F7.index,core_lung_io,True
PXD022949,msms.txt,SEARCH,218440718,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/msms.txt,core_lung_io,True
PXD022949,20180522_H1975_DMSO_Total_BioRep2_F12.index,OTHER,4762168,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep2_F12.index,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.secpep.sil0_35.apl,PEAK,526550,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.secpep.sil0_35.apl,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.iso_33.apl,PEAK,6986523,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.iso_33.apl,core_lung_io,True
PXD022949,NCI_RA007_Epitope_Rep3.mgf,PEAK,12052345,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/NCI_RA007_Epitope_Rep3.mgf,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.secpep.sil0_2.apl,PEAK,41189976,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.secpep.sil0_2.apl,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.secpep.sil0_29.apl,PEAK,14139197,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.secpep.sil0_29.apl,core_lung_io,True
PXD022949,20180522_H1975_DMSO_Total_BioRep3_F6.raw,RAW,973740297,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep3_F6.raw,core_lung_io,True
PXD022949,20180522_H1975_DMSO_Total_BioRep3_F7.index,OTHER,4666147,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep3_F7.index,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.secpep.sil0_17.apl,PEAK,32973127,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.secpep.sil0_17.apl,core_lung_io,True
PXD022949,20180522_H1975_DMSO_Total_BioRep3_F5.index,OTHER,4718981,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep3_F5.index,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.iso_31.apl,PEAK,12211585,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.iso_31.apl,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.secpep.sil0_24.apl,PEAK,25274522,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.secpep.sil0_24.apl,core_lung_io,True
PXD022949,20180522_H1975_DMSO_Total_BioRep1_F6.raw,RAW,825727619,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep1_F6.raw,core_lung_io,True
PXD022949,NCI_3784Mel_Epitope_Rep2.mgf,PEAK,13035676,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/NCI_3784Mel_Epitope_Rep2.mgf,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.secpep.sil0_10.apl,PEAK,37104838,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.secpep.sil0_10.apl,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.secpep.sil0_45.apl,PEAK,526334,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.secpep.sil0_45.apl,core_lung_io,True
PXD022949,20180522_H1975_DMSO_Total_BioRep2_F2.index,OTHER,4141485,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep2_F2.index,core_lung_io,True
PXD022949,20180522_H1975_DMSO_Total_BioRep2_F5.raw,RAW,841566163,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep2_F5.raw,core_lung_io,True
PXD022949,NCI_RA007_Epitope_Rep5.mgf,PEAK,16574815,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/NCI_RA007_Epitope_Rep5.mgf,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.secpep.sil0_1.apl,PEAK,41974158,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.secpep.sil0_1.apl,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.secpep.sil0_19.apl,PEAK,31415714,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.secpep.sil0_19.apl,core_lung_io,True
PXD022949,20180522_H1975_DMSO_Total_BioRep3_F8.raw,RAW,959599982,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep3_F8.raw,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.secpep.sil0_27.apl,PEAK,19610213,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.secpep.sil0_27.apl,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.iso_36.apl,PEAK,1084344,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.iso_36.apl,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.iso_13.apl,PEAK,34241653,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.iso_13.apl,core_lung_io,True
PXD022949,NCI_3784Mel_Epitope_Rep3.raw,RAW,800991989,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/NCI_3784Mel_Epitope_Rep3.raw,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.iso_6.apl,PEAK,38039724,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.iso_6.apl,core_lung_io,True
PXD022949,20180522_H1975_DMSO_Total_BioRep1_F8.raw,RAW,1004375315,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep1_F8.raw,core_lung_io,True
PXD022949,NCI_3795Mel_Epitope_Rep3.mgf,PEAK,9783527,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/NCI_3795Mel_Epitope_Rep3.mgf,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.iso_44.apl,PEAK,525340,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.iso_44.apl,core_lung_io,True
PXD022949,20180522_H1975_DMSO_Total_BioRep2_F9.raw,RAW,922264029,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep2_F9.raw,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.iso_10.apl,PEAK,35926603,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.iso_10.apl,core_lung_io,True
PXD022949,20180522_H1975_DMSO_Total_BioRep1_F4.raw,RAW,792077393,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep1_F4.raw,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.secpep.sil0_11.apl,PEAK,36596880,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.secpep.sil0_11.apl,core_lung_io,True
PXD022949,20180522_H1975_DMSO_Total_BioRep2_F4.raw,RAW,868138033,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep2_F4.raw,core_lung_io,True
PXD022949,20180522_H1975_DMSO_Total_BioRep1_F9.raw,RAW,873826807,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep1_F9.raw,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.iso_15.apl,PEAK,33076491,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.iso_15.apl,core_lung_io,True
PXD022949,20180522_H1975_DMSO_Total_BioRep2_F3.raw,RAW,908897395,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep2_F3.raw,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.secpep.sil0_23.apl,PEAK,26823046,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.secpep.sil0_23.apl,core_lung_io,True
PXD022949,20180522_H1975_DMSO_Total_BioRep3_F5.raw,RAW,944455353,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep3_F5.raw,core_lung_io,True
PXD022949,PC9_epitope_Rep4.mgf,PEAK,17423629,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/PC9_epitope_Rep4.mgf,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.iso_45.apl,PEAK,526227,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.iso_45.apl,core_lung_io,True
PXD022949,NCI_3795Mel_Epitope_Rep3.raw,RAW,588620961,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/NCI_3795Mel_Epitope_Rep3.raw,core_lung_io,True
PXD022949,20180522_H1975_DMSO_Total_BioRep3_F11.raw,RAW,977243296,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep3_F11.raw,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.iso_24.apl,PEAK,25090637,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.iso_24.apl,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.iso_8.apl,PEAK,36989041,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.iso_8.apl,core_lung_io,True
PXD022949,refseq_human_20140707_3795_Mel_validated.fasta,FASTA,46149972,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/refseq_human_20140707_3795_Mel_validated.fasta,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.iso_38.apl,PEAK,525533,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.iso_38.apl,core_lung_io,True
PXD022949,20180522_H1975_DMSO_Total_BioRep2_F7.raw,RAW,899387718,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep2_F7.raw,core_lung_io,True
PXD022949,20180522_H1975_DMSO_Total_BioRep1_F12.index,OTHER,4790094,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep1_F12.index,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.secpep.sil0_32.apl,PEAK,4290017,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.secpep.sil0_32.apl,core_lung_io,True
PXD022949,uniprot_proteome_HUMAN_20170207.fasta,FASTA,31320711,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/uniprot_proteome_HUMAN_20170207.fasta,core_lung_io,True
PXD022949,NCI_RA007_Epitope_Rep4.mgf,PEAK,12750762,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/NCI_RA007_Epitope_Rep4.mgf,core_lung_io,True
PXD022949,20180522_H1975_DMSO_Total_BioRep3_F12.raw,RAW,968842071,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep3_F12.raw,core_lung_io,True
PXD022949,20180522_H1975_DMSO_Total_BioRep3_F10.raw,RAW,930205924,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep3_F10.raw,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.secpep.sil0_46.apl,PEAK,140839,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.secpep.sil0_46.apl,core_lung_io,True
PXD022949,20180522_H1975_DMSO_Total_BioRep3_F1.raw,RAW,902129661,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep3_F1.raw,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.secpep.sil0_9.apl,PEAK,37624372,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.secpep.sil0_9.apl,core_lung_io,True
PXD022949,allSpectra.HCD.FTMS.secpep.sil0_6.apl,PEAK,39043022,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/allSpectra.HCD.FTMS.secpep.sil0_6.apl,core_lung_io,True
PXD022949,20180522_H1975_DMSO_Total_BioRep3_F9.index,OTHER,4188066,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/08/PXD022949/20180522_H1975_DMSO_Total_BioRep3_F9.index,core_lung_io,True
PXD022990,PhosphoCombinedStimulated.txt,SEARCH,2066775,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/07/PXD022990/PhosphoCombinedStimulated.txt,core_lung_io,True
PXD022990,2020_11_25_NeutStim_IMAC_2.raw,RAW,708756863,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/07/PXD022990/2020_11_25_NeutStim_IMAC_2.raw,core_lung_io,True
PXD022990,2020_11_24_NeutPolymer_Prot_2.raw,RAW,661216601,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/07/PXD022990/2020_11_24_NeutPolymer_Prot_2.raw,core_lung_io,True
PXD022990,2020_11_24_NeutPolymer_IMAC_2.raw,RAW,799193320,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/07/PXD022990/2020_11_24_NeutPolymer_IMAC_2.raw,core_lung_io,True
PXD022990,2020_11_24_NeutPolymer_Prot_3.raw,RAW,663425750,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/07/PXD022990/2020_11_24_NeutPolymer_Prot_3.raw,core_lung_io,True
PXD022990,2020_11_25_NeutStim_Prot_3.raw,RAW,723346552,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/07/PXD022990/2020_11_25_NeutStim_Prot_3.raw,core_lung_io,True
PXD022990,2020_11_24_NeutPolymer_Prot_1.raw,RAW,657400681,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/07/PXD022990/2020_11_24_NeutPolymer_Prot_1.raw,core_lung_io,True
PXD022990,2020_11_24_NeutPolymer_IMAC_3.raw,RAW,800674310,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/07/PXD022990/2020_11_24_NeutPolymer_IMAC_3.raw,core_lung_io,True
PXD022990,2020_11_25_NeutStim_Prot_1.raw,RAW,714838046,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/07/PXD022990/2020_11_25_NeutStim_Prot_1.raw,core_lung_io,True
PXD022990,2020_11_25_NeutStim_IMAC_1.raw,RAW,713490516,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/07/PXD022990/2020_11_25_NeutStim_IMAC_1.raw,core_lung_io,True
PXD022990,PhosphoSitesCombined_Polymer.txt,SEARCH,3495564,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/07/PXD022990/PhosphoSitesCombined_Polymer.txt,core_lung_io,True
PXD022990,2020_11_25_NeutStim_IMAC_3.raw,RAW,713135503,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/07/PXD022990/2020_11_25_NeutStim_IMAC_3.raw,core_lung_io,True
PXD022990,2020_11_24_NeutPolymer_IMAC_1.raw,RAW,811934584,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/07/PXD022990/2020_11_24_NeutPolymer_IMAC_1.raw,core_lung_io,True
PXD022990,2020_11_25_NeutStim_Prot_2.raw,RAW,722564413,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/07/PXD022990/2020_11_25_NeutStim_Prot_2.raw,core_lung_io,True
PXD022990,NeutrophilPhosphoTMTDataToUpload.xlsx,SEARCH,1366149,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2021/07/PXD022990/NeutrophilPhosphoTMTDataToUpload.xlsx,core_lung_io,True
PXD024435,QE1151_MSQ1637_ACavounidi_Neg3.raw,RAW,1178177172,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/11/PXD024435/QE1151_MSQ1637_ACavounidi_Neg3.raw,core_lung_io,True
PXD024435,QE1151_MSQ1637_ACavounidi_KO_2.raw,RAW,1175338448,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/11/PXD024435/QE1151_MSQ1637_ACavounidi_KO_2.raw,core_lung_io,True
PXD024435,QE1151_MSQ1637_ACavounidi_Neg2.raw,RAW,1205461194,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/11/PXD024435/QE1151_MSQ1637_ACavounidi_Neg2.raw,core_lung_io,True
PXD024435,QE1151_MSQ1637_ACavounidi_WT_3.raw,RAW,1104337974,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/11/PXD024435/QE1151_MSQ1637_ACavounidi_WT_3.raw,core_lung_io,True
PXD024435,QE1151_MSQ1637_ACavounidi_KO_Sal_2.raw,RAW,1181937668,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/11/PXD024435/QE1151_MSQ1637_ACavounidi_KO_Sal_2.raw,core_lung_io,True
PXD024435,QE1151_MSQ1637_ACavounidi_KO_3.raw,RAW,1148013774,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/11/PXD024435/QE1151_MSQ1637_ACavounidi_KO_3.raw,core_lung_io,True
PXD024435,peptides_1_1_0.mzid.gz,RESULT,211277567,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/11/PXD024435/peptides_1_1_0.mzid.gz,core_lung_io,True
PXD024435,QE1151_MSQ1637_ACavounidi_WT_2.raw,RAW,1115933557,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/11/PXD024435/QE1151_MSQ1637_ACavounidi_WT_2.raw,core_lung_io,True
PXD024435,QE1151_MSQ1637_ACavounidi_WT_Sal_1.raw,RAW,1112446650,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/11/PXD024435/QE1151_MSQ1637_ACavounidi_WT_Sal_1.raw,core_lung_io,True
PXD024435,QE1151_MSQ1637_ACavounidi_WT_1.raw,RAW,1132125853,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/11/PXD024435/QE1151_MSQ1637_ACavounidi_WT_1.raw,core_lung_io,True
PXD024435,QE1151_MSQ1637_ACavounidi_KO_Sal_3.raw,RAW,1192293141,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/11/PXD024435/QE1151_MSQ1637_ACavounidi_KO_Sal_3.raw,core_lung_io,True
PXD024435,QE1151_MSQ1637_ACavounidi_WT_Sal_3.raw,RAW,1121343110,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/11/PXD024435/QE1151_MSQ1637_ACavounidi_WT_Sal_3.raw,core_lung_io,True
PXD024435,QE1151_MSQ1637_ACavounidi_KO_1.raw,RAW,1222403955,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/11/PXD024435/QE1151_MSQ1637_ACavounidi_KO_1.raw,core_lung_io,True
PXD024435,MSA1637_QE1151_ACavounidi_GB_190522_Progenesis.mgf,PEAK,800871395,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/11/PXD024435/MSA1637_QE1151_ACavounidi_GB_190522_Progenesis.mgf,core_lung_io,True
PXD024435,QE1151_MSQ1637_ACavounidi_WT_Sal_2.raw,RAW,1126306473,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/11/PXD024435/QE1151_MSQ1637_ACavounidi_WT_Sal_2.raw,core_lung_io,True
PXD024435,checksum.txt,OTHER,2114,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/11/PXD024435/checksum.txt,core_lung_io,True
PXD024435,QE1151_MSQ1637_ACavounidi_Neg1.raw,RAW,1221434865,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/11/PXD024435/QE1151_MSQ1637_ACavounidi_Neg1.raw,core_lung_io,True
PXD024435,QE1151_MSQ1637_ACavounidi_KO_Sal_1.raw,RAW,1216949052,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2022/11/PXD024435/QE1151_MSQ1637_ACavounidi_KO_Sal_1.raw,core_lung_io,True
PXD024837,170107_AM_AUT01-DN13_Prostate_W6-32_10__DIA__2_400-650mz_msms5_standard.raw,RAW,641686714,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/09/PXD024837/170107_AM_AUT01-DN13_Prostate_W6-32_10__DIA__2_400-650mz_msms5_standard.raw,core_lung_io,True
PXD024837,191129_AMLM_THY01-DN6_Thymus_Tue39L243_10__DDA__2_400-1000mz_msms12_standard_library.txt,OTHER,12417548,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/09/PXD024837/191129_AMLM_THY01-DN6_Thymus_Tue39L243_10__DDA__2_400-1000mz_msms12_standard_library.txt,core_lung_io,True
PXD024837,161209_AM_AUT01-DN13_Colon_Tue39L243_10__DDA__2_400-1000mz_msms31_standard_library.txt,OTHER,7850748,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/09/PXD024837/161209_AM_AUT01-DN13_Colon_Tue39L243_10__DDA__2_400-1000mz_msms31_standard_library.txt,core_lung_io,True
PXD024837,170206_AM_AUT01-DN13_Trachea_W6-32_10__DDA__2_400-650mz_msms17_standard_library.txt,OTHER,1384988,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/09/PXD024837/170206_AM_AUT01-DN13_Trachea_W6-32_10__DDA__2_400-650mz_msms17_standard_library.txt,core_lung_io,True
PXD024837,160716_AM_AUT01-DN09_LymphNode_W6-32_20__DIA__1_400-650mz_msms33_standard.raw,RAW,696098134,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/09/PXD024837/160716_AM_AUT01-DN09_LymphNode_W6-32_20__DIA__1_400-650mz_msms33_standard.raw,core_lung_io,True
PXD024837,170715_AM_AUT01-DN15_SmallIntestine_Tue39L243_10__DIA__1_400-950mz_msms11_standard.raw,RAW,760950558,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/09/PXD024837/170715_AM_AUT01-DN15_SmallIntestine_Tue39L243_10__DIA__1_400-950mz_msms11_standard.raw,core_lung_io,True
PXD024837,170715_AM_AUT01-DN15_SmallIntestine_W6-32_10__DDA__2_400-650mz_msms3_standard_library.txt,OTHER,490013,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/09/PXD024837/170715_AM_AUT01-DN15_SmallIntestine_W6-32_10__DDA__2_400-650mz_msms3_standard_library.txt,core_lung_io,True
PXD024837,160902_AM_AUT01-DN06_Lung_W6-32_10__DDA__3_400-650mz_msms4_standard_library.txt,OTHER,3015490,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/09/PXD024837/160902_AM_AUT01-DN06_Lung_W6-32_10__DDA__3_400-650mz_msms4_standard_library.txt,core_lung_io,True
PXD024837,161209_AM_AUT01-DN13_Colon_W6-32_10__DIA__2_400-650mz_msms28_standard.raw,RAW,923461676,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/09/PXD024837/161209_AM_AUT01-DN13_Colon_W6-32_10__DIA__2_400-650mz_msms28_standard.raw,core_lung_io,True
PXD024837,180117_AM_AUT01-DN17_Bladder_Tue39L243_10__DIA__2_400-950mz_msms31_standard.raw,RAW,982843798,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/09/PXD024837/180117_AM_AUT01-DN17_Bladder_Tue39L243_10__DIA__2_400-950mz_msms31_standard.raw,core_lung_io,True
PXD024837,170701_AM_AUT01-DN12_Thyroid_W6-32_10__DDA__3_400-650mz_msms3_standard_library.txt,OTHER,623610,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/09/PXD024837/170701_AM_AUT01-DN12_Thyroid_W6-32_10__DDA__3_400-650mz_msms3_standard_library.txt,core_lung_io,True
PXD024837,170413_AM_AUT01-DN12_BoneMarrow_Tue39L243_10__DDA__2_400-1000mz_msms39_standard_library.txt,OTHER,4021566,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/09/PXD024837/170413_AM_AUT01-DN12_BoneMarrow_Tue39L243_10__DDA__2_400-1000mz_msms39_standard_library.txt,core_lung_io,True
PXD024837,160327_DK_AUT01-DN09_Spleen_W6-32_20__DIA__2_400-650mz_msms17_8ElutionSteps.raw,RAW,1146787240,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/09/PXD024837/160327_DK_AUT01-DN09_Spleen_W6-32_20__DIA__2_400-650mz_msms17_8ElutionSteps.raw,core_lung_io,True
PXD024837,170814_AM_AUT01-DN15_Cerebellum_W6-32_10__DDA__1_400-650mz_msms13_standard_library.txt,OTHER,200981,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/09/PXD024837/170814_AM_AUT01-DN15_Cerebellum_W6-32_10__DDA__1_400-650mz_msms13_standard_library.txt,core_lung_io,True
PXD024837,171010_AM_AUT01-DN17_Lung_W6-32_10__DIA__2_400-650mz_msms14_standard.raw,RAW,621128222,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/09/PXD024837/171010_AM_AUT01-DN17_Lung_W6-32_10__DIA__2_400-650mz_msms14_standard.raw,core_lung_io,True
PXD024837,180122_AM_AUT01-DN06_Stomach_Tue39L243_10__DIA__2_400-950mz_msms36_standard.raw,RAW,653225942,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/09/PXD024837/180122_AM_AUT01-DN06_Stomach_Tue39L243_10__DIA__2_400-950mz_msms36_standard.raw,core_lung_io,True
