accession,fileName,category,size_bytes,download_http
PXD019573,QEP2_8917_YMER_2070_1_310119.raw,RAW,672625780,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8917_YMER_2070_1_310119.raw
PXD019573,HF2_11376_YMER_3130_140520.raw,RAW,2182376221,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HF2_11376_YMER_3130_140520.raw
PXD019573,QEP2_8917_YMER_2074_1_310119.raw,RAW,612738343,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8917_YMER_2074_1_310119.raw
PXD019573,HFX_9058_DYME_2134_260219.raw,RAW,1847525893,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HFX_9058_DYME_2134_260219.raw
PXD019573,HFX_9058_DYME_2135_260219.raw,RAW,1705394858,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HFX_9058_DYME_2135_260219.raw
PXD019573,HFX_9058_DYME_2127_260219.raw,RAW,1693382246,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HFX_9058_DYME_2127_260219.raw
PXD019573,HFX_9058_DYME_2133_260219.raw,RAW,1682305048,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HFX_9058_DYME_2133_260219.raw
PXD019573,HF2_11376_YMER_3129_140520.raw,RAW,2178181208,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HF2_11376_YMER_3129_140520.raw
PXD019573,HFX_9058_DYME_2138_260219.raw,RAW,1887418853,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HFX_9058_DYME_2138_260219.raw
PXD019573,QEP2_8917_YMER_2071_1_310119.raw,RAW,620548230,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8917_YMER_2071_1_310119.raw
PXD019573,QEP2_8917_YMER_2064_1_310119.raw,RAW,719929494,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8917_YMER_2064_1_310119.raw
PXD019573,HF2_11376_YMER_3131_210520.raw,RAW,2291307225,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HF2_11376_YMER_3131_210520.raw
PXD019573,HF2_11376_YMER_3133_210520.raw,RAW,2257641779,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HF2_11376_YMER_3133_210520.raw
PXD019573,QEP2_8911_YMER_2061_1_280119.raw,RAW,1481532057,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8911_YMER_2061_1_280119.raw
PXD019573,PSME4_KD_Proteomics.tar.gz,SEARCH,1310488583,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/PSME4_KD_Proteomics.tar.gz
PXD019573,QEP2_8911_YMER_2048_1_280119.raw,RAW,1325964295,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8911_YMER_2048_1_280119.raw
PXD019573,QEP2_8911_YMER_2056_1_280119.raw,RAW,1608906192,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8911_YMER_2056_1_280119.raw
PXD019573,HFX_9058_DYME_2139_260219.raw,RAW,1841947090,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HFX_9058_DYME_2139_260219.raw
PXD019573,QEP2_8917_YMER_2077_1_310119.raw,RAW,703589409,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8917_YMER_2077_1_310119.raw
PXD019573,QEP2_8911_YMER_2045_1_280119.raw,RAW,1559704792,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8911_YMER_2045_1_280119.raw
PXD019573,HFX_9058_DYME_2129_260219_20190228091742.raw,RAW,1878727506,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HFX_9058_DYME_2129_260219_20190228091742.raw
PXD019573,HFX_9058_DYME_2140_260219.raw,RAW,1906721647,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HFX_9058_DYME_2140_260219.raw
PXD019573,QEP2_8917_YMER_2067_1_310119.raw,RAW,614288293,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8917_YMER_2067_1_310119.raw
PXD019573,QEP2_8911_YMER_2047_1_280119.raw,RAW,1436386860,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8911_YMER_2047_1_280119.raw
PXD019573,Whole_Cell_Extract_Proteomics.tar.gz,SEARCH,1477273546,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/Whole_Cell_Extract_Proteomics.tar.gz
PXD019573,QEP2_8917_YMER_2076_1_310119.raw,RAW,679489298,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8917_YMER_2076_1_310119.raw
PXD019573,HFX_9058_DYME_2125_260219.raw,RAW,1778261919,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HFX_9058_DYME_2125_260219.raw
PXD019573,HF2_11376_YMER_3136_140520.raw,RAW,2122630414,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HF2_11376_YMER_3136_140520.raw
PXD019573,QEP2_8917_YMER_2079_1_310119.raw,RAW,626330500,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8917_YMER_2079_1_310119.raw
PXD019573,QEP2_8917_YMER_2075_1_310119.raw,RAW,578244899,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8917_YMER_2075_1_310119.raw
PXD019573,QEP2_8917_YMER_2072_1_310119.raw,RAW,716447999,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8917_YMER_2072_1_310119.raw
PXD019573,QEP2_8911_YMER_2060_1_280119.raw,RAW,1460761181,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8911_YMER_2060_1_280119.raw
PXD019573,QEP2_8911_YMER_2057_1_280119.raw,RAW,1594929888,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8911_YMER_2057_1_280119.raw
PXD028364,QEP2_11215_YMER_393_1_160420_200418224910.raw,RAW,796805582,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD028364/QEP2_11215_YMER_393_1_160420_200418224910.raw
PXD028364,QEP2_11215_YMER_397_1_160420.raw,RAW,371335103,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD028364/QEP2_11215_YMER_397_1_160420.raw
PXD028364,txt.zip,SEARCH,118759311,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD028364/txt.zip
PXD028364,QEP2_11215_YMER_394_1_160420.raw,RAW,347507689,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD028364/QEP2_11215_YMER_394_1_160420.raw
PXD028364,QEP2_11215_YMER_396_1_160420.raw,RAW,788601714,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD028364/QEP2_11215_YMER_396_1_160420.raw
PXD028364,QEP2_11215_YMER_395_1_160420.raw,RAW,736861929,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD028364/QEP2_11215_YMER_395_1_160420.raw
PXD028364,QEP2_11215_YMER_398_1_160420.raw,RAW,776503717,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD028364/QEP2_11215_YMER_398_1_160420.raw
PXD028364,mqpar.xml,OTHER,13509,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD028364/mqpar.xml
PXD037365,WCProtmqpar.xml,OTHER,13566,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD037365/WCProtmqpar.xml
PXD037365,EX480YM_072_4924_14092022.raw,RAW,1263517983,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD037365/EX480YM_072_4924_14092022.raw
PXD037365,EX480YM_072_4925_14092022.raw,RAW,1278151509,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD037365/EX480YM_072_4925_14092022.raw
PXD037365,EX480YM_072_4922_14092022.raw,RAW,1344269870,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD037365/EX480YM_072_4922_14092022.raw
PXD037365,EX480YM_072_4921_14092022.raw,RAW,1295728978,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD037365/EX480YM_072_4921_14092022.raw
PXD037365,Seq4913_QE2.raw,RAW,1412126935,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD037365/Seq4913_QE2.raw
PXD037365,EX480YM_072_4923_14092022.raw,RAW,1400935735,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD037365/EX480YM_072_4923_14092022.raw
PXD037365,Seq4916_QE2.raw,RAW,1494397596,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD037365/Seq4916_QE2.raw
PXD037365,Seq4915_QE2.raw,RAW,1428798260,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD037365/Seq4915_QE2.raw
PXD037365,Seq4918_QE2.raw,RAW,1367425043,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD037365/Seq4918_QE2.raw
PXD037365,WCProteomics_txt.zip,SEARCH,505658128,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD037365/WCProteomics_txt.zip
PXD037365,EX480YM_072_4919_14092022.raw,RAW,1433653995,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD037365/EX480YM_072_4919_14092022.raw
PXD037365,Seq4911_QE2.raw,RAW,1260887054,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD037365/Seq4911_QE2.raw
PXD037365,mqpar.xml,OTHER,13328,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD037365/mqpar.xml
PXD037365,txt.zip,SEARCH,112467914,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD037365/txt.zip
PXD037365,EX480YM_072_4920_14092022.raw,RAW,1272644911,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD037365/EX480YM_072_4920_14092022.raw
PXD037365,Seq4912_QE2.raw,RAW,1328779305,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD037365/Seq4912_QE2.raw
PXD037365,EX480YM_072_4926_14092022.raw,RAW,1262798472,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD037365/EX480YM_072_4926_14092022.raw
PXD065735,4351_ExperimentName.xlsx,OTHER,12126,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD065735/4351_ExperimentName.xlsx
PXD065735,4351_WP_07.raw,RAW,858263138,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD065735/4351_WP_07.raw
PXD065735,4351_WP_03.raw,RAW,868575300,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD065735/4351_WP_03.raw
PXD065735,4351_WP_10.raw,RAW,861892054,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD065735/4351_WP_10.raw
PXD065735,4351_WP_06.raw,RAW,850724802,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD065735/4351_WP_06.raw
PXD065735,4351_WP_02.raw,RAW,876248640,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD065735/4351_WP_02.raw
PXD065735,4351_WP_01.raw,RAW,874203708,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD065735/4351_WP_01.raw
PXD065735,4351_WP_16.raw,RAW,857644778,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD065735/4351_WP_16.raw
PXD065735,4351_WP_15.raw,RAW,859749744,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD065735/4351_WP_15.raw
PXD065735,4351_WP_04.raw,RAW,858535418,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD065735/4351_WP_04.raw
PXD065735,4351_WP_05.raw,RAW,850028590,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD065735/4351_WP_05.raw
PXD065735,4351_WP_11.raw,RAW,858501872,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD065735/4351_WP_11.raw
PXD065735,4351_WP_13.raw,RAW,857556600,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD065735/4351_WP_13.raw
PXD065735,20250507_130654_4351_PG_Report.tsv,SEARCH,2740255,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD065735/20250507_130654_4351_PG_Report.tsv
PXD065735,checksum.txt,OTHER,1917,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD065735/checksum.txt
PXD065735,4351_WP_09.raw,RAW,868096440,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD065735/4351_WP_09.raw
PXD065735,4351_WP_08.raw,RAW,853663918,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD065735/4351_WP_08.raw
PXD065735,4351_WP_12.raw,RAW,855562766,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD065735/4351_WP_12.raw
PXD065735,20250507_130654_4351.sne,OTHER,1514793542,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD065735/20250507_130654_4351.sne
PXD065735,4351_WP_14.raw,RAW,865550692,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/10/PXD065735/4351_WP_14.raw
PXD044086,DTASelect-filter.mzid,RAW,16518169,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/01/PXD044086/DTASelect-filter.mzid
PXD044086,20221007_NFT.raw,SEARCH,1778873512,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/01/PXD044086/20221007_NFT.raw
PXD044086,20221007_NFT.mzML,RAW,4365822342,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/01/PXD044086/20221007_NFT.mzML
PXD034772,20200914_DIA_COL011-00063-HLAIIp_R02.raw,RAW,2565390621,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200914_DIA_COL011-00063-HLAIIp_R02.raw
PXD034772,20200914_DIA_COL011-00063-HLAIIp_R01.raw,RAW,2546166498,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200914_DIA_COL011-00063-HLAIIp_R01.raw
PXD034772,20200820_DIA_COL011-00019-HLAIIp_R04.raw,RAW,2423506530,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200820_DIA_COL011-00019-HLAIIp_R04.raw
PXD034772,20200526_COL011-00050-HLAIp_R03.raw,RAW,1059530581,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200526_COL011-00050-HLAIp_R03.raw
PXD034772,20200724_DIA_COL011-00039-HLAIp_R02.raw,RAW,2930614467,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200724_DIA_COL011-00039-HLAIp_R02.raw
PXD034772,20200724_DIA_COL011-00044-HLAIp_R01.raw,RAW,2477343411,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200724_DIA_COL011-00044-HLAIp_R01.raw
PXD034772,20191029_COL011-00031a-HLAIIp_R02.raw,RAW,909382320,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20191029_COL011-00031a-HLAIIp_R02.raw
PXD034772,20200820_DIA_COL011-00015-HLAIIp_R04.raw,RAW,3407276068,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200820_DIA_COL011-00015-HLAIIp_R04.raw
PXD034772,20200914_COL011-00061-HLAIIp_R03.raw,RAW,943593795,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200914_COL011-00061-HLAIIp_R03.raw
PXD034772,20191211_COL011-00007a-HLAIIp_R02.raw,RAW,846008756,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20191211_COL011-00007a-HLAIIp_R02.raw
PXD034772,20200904_COL011-00005a-HLAIp_R01.raw,RAW,1281965798,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200904_COL011-00005a-HLAIp_R01.raw
PXD034772,20200914_DIA_COL011-00028-HLAIIp_R02.raw,RAW,3505237136,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200914_DIA_COL011-00028-HLAIIp_R02.raw
PXD034772,20200810_DIA_COL011-00042-HLAIIp_R01.raw,RAW,2240997350,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200810_DIA_COL011-00042-HLAIIp_R01.raw
PXD034772,20200828_DIA_COL011-00057-HLAIp_R02.raw,RAW,4337901897,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200828_DIA_COL011-00057-HLAIp_R02.raw
PXD034772,20200609_DIA_COL011-00053-HLAIIp_R01.raw,RAW,4402927357,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200609_DIA_COL011-00053-HLAIIp_R01.raw
PXD034772,20200904_DIA_COL011-00005a-HLAIp_R01.raw,RAW,4105451010,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200904_DIA_COL011-00005a-HLAIp_R01.raw
PXD034772,20180426_QE_HFX_LC2_HLAIIp_CHC_SA_tumC3N02671_08_R3.raw,RAW,782909524,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20180426_QE_HFX_LC2_HLAIIp_CHC_SA_tumC3N02671_08_R3.raw
PXD034772,20200914_DIA_COL011-00001a-HLAIIp_R02.raw,RAW,3742686865,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200914_DIA_COL011-00001a-HLAIIp_R02.raw
PXD034772,20200526_COL011-00053-HLAIp_R04.raw,RAW,1047838069,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200526_COL011-00053-HLAIp_R04.raw
PXD034772,20200904_COL011-00005a-HLAIp_R02.raw,RAW,1194118865,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200904_COL011-00005a-HLAIp_R02.raw
PXD034772,20200609_DIA_COL011-00051-HLAIIp_R01.raw,RAW,3162804217,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200609_DIA_COL011-00051-HLAIIp_R01.raw
PXD034772,20180309_QE_HFX_LC2_HLAIIp_CHC_SA_tumC3N02289_4_5_R3.raw,RAW,965973664,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20180309_QE_HFX_LC2_HLAIIp_CHC_SA_tumC3N02289_4_5_R3.raw
PXD034772,20200731_COL011-00042-HLAIp_R03.raw,RAW,759719385,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200731_COL011-00042-HLAIp_R03.raw
PXD034772,20191029_COL011-00032a-HLAIp_R02.raw,RAW,1369125381,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20191029_COL011-00032a-HLAIp_R02.raw
PXD034772,20200715_DIA_COL011-00016-HLAIp_R03.raw,RAW,3736728320,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200715_DIA_COL011-00016-HLAIp_R03.raw
PXD034772,20200609_DIA_COL011-00054_00055-HLAIIp_R02.raw,RAW,2828372618,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200609_DIA_COL011-00054_00055-HLAIIp_R02.raw
PXD034772,20200715_DIA_COL011-00014-HLAIp_R03.raw,RAW,5208995950,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200715_DIA_COL011-00014-HLAIp_R03.raw
PXD034772,20200724_DIA_COL011-00045-HLAIp_R01.raw,RAW,3811148053,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200724_DIA_COL011-00045-HLAIp_R01.raw
PXD034772,20200904_COL011-00001a-HLAIp_R01.raw,RAW,1407909887,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200904_COL011-00001a-HLAIp_R01.raw
PXD034772,20180426_QE_HFX_LC2_HLAIp_CHC_SA_tumC3N02671_08_R2.raw,RAW,1108137108,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20180426_QE_HFX_LC2_HLAIp_CHC_SA_tumC3N02671_08_R2.raw
PXD034772,20191101_COL011-00009a-HLAIp_R01.raw,RAW,1142890417,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20191101_COL011-00009a-HLAIp_R01.raw
PXD034772,20200914_COL011-00062-HLAIIp_R03.raw,RAW,979783765,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200914_COL011-00062-HLAIIp_R03.raw
PXD034772,20200813_DIA_COL011-00010a-HLAIIp_R04.raw,RAW,1614198397,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200813_DIA_COL011-00010a-HLAIIp_R04.raw
PXD034772,20200914_COL011-00025-HLAIIp_R03.raw,RAW,682607341,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200914_COL011-00025-HLAIIp_R03.raw
PXD034772,20200611_COL011-00049-HLAIIp_R03.raw,RAW,981278881,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200611_COL011-00049-HLAIIp_R03.raw
PXD034772,20200804_COL011-00024-HLAIp_R03.raw,RAW,972740544,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200804_COL011-00024-HLAIp_R03.raw
PXD034772,20200813_DIA_COL011-00006a-HLAIIp_R04.raw,RAW,2429512727,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200813_DIA_COL011-00006a-HLAIIp_R04.raw
PXD034772,20200810_DIA_COL011-00044-HLAIIp_R02.raw,RAW,2074994255,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200810_DIA_COL011-00044-HLAIIp_R02.raw
PXD034772,20191217_COL011-00019-HLAIIp_R02.raw,RAW,905506664,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20191217_COL011-00019-HLAIIp_R02.raw
PXD034772,20180426_QE_HFX_LC2_HLAIp_CHC_SA_tumC3N02671_08_R1.raw,RAW,1124891418,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20180426_QE_HFX_LC2_HLAIp_CHC_SA_tumC3N02671_08_R1.raw
PXD034772,20200731_COL011-00041-HLAIp_R03.raw,RAW,741902597,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200731_COL011-00041-HLAIp_R03.raw
PXD034772,20191101_COL011-00008a-HLAIp_R02.raw,RAW,1364962314,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20191101_COL011-00008a-HLAIp_R02.raw
PXD034772,20200723_COL011-00036a-HLAIp_R04.raw,RAW,943291325,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200723_COL011-00036a-HLAIp_R04.raw
PXD034772,20191217_COL011-00016-HLAIIp_R02.raw,RAW,830843473,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20191217_COL011-00016-HLAIIp_R02.raw
PXD034772,20191212_COL011-00014-HLAIp_R02.raw,RAW,1416370094,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20191212_COL011-00014-HLAIp_R02.raw
PXD034772,20200914_DIA_COL011-00022-HLAIIp_R01.raw,RAW,3151740559,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200914_DIA_COL011-00022-HLAIIp_R01.raw
PXD034772,20200914_COL011-00005a-HLAIIp_R04.raw,RAW,934912382,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200914_COL011-00005a-HLAIIp_R04.raw
PXD034772,20200914_DIA_COL011-00005a-HLAIIp_R02.raw,RAW,3569541464,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200914_DIA_COL011-00005a-HLAIIp_R02.raw
PXD034772,20191029_COL011-00031a-HLAIIp_R01.raw,RAW,909658219,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20191029_COL011-00031a-HLAIIp_R01.raw
PXD034772,20200820_DIA_COL011-00016-HLAIIp_R04.raw,RAW,2473626306,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200820_DIA_COL011-00016-HLAIIp_R04.raw
PXD034772,20200914_DIA_COL011-00002a-HLAIIp_R02.raw,RAW,3604447834,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200914_DIA_COL011-00002a-HLAIIp_R02.raw
PXD034772,20200526_COL011-00054_00055-HLAIp_R04.raw,RAW,655036511,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200526_COL011-00054_00055-HLAIp_R04.raw
PXD034772,20191101_COL011-00006a-HLAIp_R02.raw,RAW,963352412,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20191101_COL011-00006a-HLAIp_R02.raw
PXD034772,20200914_COL011-00026-HLAIIp_R03.raw,RAW,724338203,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200914_COL011-00026-HLAIIp_R03.raw
PXD034772,20180425_QE_HFX_LC2_HLAIp_CHC_SA_normC3N02671_10_R3.raw,RAW,1258431275,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20180425_QE_HFX_LC2_HLAIp_CHC_SA_normC3N02671_10_R3.raw
PXD034772,20200828_COL011-00057-HLAIp_R01.raw,RAW,1350475753,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200828_COL011-00057-HLAIp_R01.raw
PXD034772,20200810_DIA_COL011-00044-HLAIIp_R01.raw,RAW,2193081484,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200810_DIA_COL011-00044-HLAIIp_R01.raw
PXD034772,20200914_COL011-00063-HLAIIp_R03.raw,RAW,696938640,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200914_COL011-00063-HLAIIp_R03.raw
PXD034772,20200519_DIA_COL011-00046-HLAIp_R02.raw,RAW,4414430084,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200519_DIA_COL011-00046-HLAIp_R02.raw
PXD034772,20200526_DIA_COL011-00053-HLAIp_R03.raw,RAW,5628596422,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200526_DIA_COL011-00053-HLAIp_R03.raw
PXD034772,20200813_DIA_COL011-00032a-HLAIIp_R03.raw,RAW,2828602497,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200813_DIA_COL011-00032a-HLAIIp_R03.raw
PXD034772,20200720_DIA_COL011-00006a-HLAIp_R03.raw,RAW,3190595910,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200720_DIA_COL011-00006a-HLAIp_R03.raw
PXD034772,20200904_DIA_COL011-00002a-HLAIp_R01.raw,RAW,4641554045,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200904_DIA_COL011-00002a-HLAIp_R01.raw
