term	es	nes	nom_p	n_set_in_rank	mean_stat	lead_genes	n_lead	cohort	contrast	n_high	n_low	bucket	expected	primary	source	enrichr_name	n	fdr_all	fdr_primary
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	-0.27144744398108733	-1.00797434523514	0.2967032967032967	45	-0.04295146669071174	FOXF2,NOTCH4,HEY2,FGFR1,HNRNPAB,WNT4,HEYL,HEY1,HGF,TGFBR1,SOX9,OLFM1,NOG	13	GSE131907	tacstd2_spearman	21	21	EMT	DOWN	True	Enrichr GO_Biological_Process_2023	Epithelial To Mesenchymal Transition (GO:0001837)	47	0.3178963893249608	0.3178963893249608
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	0.4262237310416427	1.3801967893949283	0.03696303696303696	19	0.06405322016483743	LSR,TP63,KRT16,KDF1,IL18,MET,CLDN1,CLDN4	8	GSE131907	tacstd2_spearman	21	21	KERATIN_BARRIER	UP	True	Enrichr GO_Biological_Process_2023	Establishment Of Skin Barrier (GO:0061436)	19	0.04264965803427342	0.04264965803427342
GOBP_KERATINOCYTE_DIFFERENTIATION	0.4583193261030326	1.854405296028056	0.000999000999000999	40	0.10180826117135855	ST14,EVPL,TGM1,CASP3,EREG,EXPH5,CFLAR,IVL,KRT16,PPP3CA,SPRR1A,MED1,SPRR3,SPRR1B,BCR,EPHA2,POU2F3,SCEL	18	GSE131907	tacstd2_spearman	21	21	KERATIN_BARRIER	UP	True	Enrichr GO_Biological_Process_2023	Keratinocyte Differentiation (GO:0030216)	42	0.003746253746253746	0.003746253746253746
GOBP_KERATINIZATION	0.285665593201247	1.2767972351222507	0.03496503496503497	62	0.02780310957379735	KRT86,EVPL,KRT7,KRT80,KLK5,PPL,KRT17,KRT81,SHARPIN,CDH3,TGM1,IVL,KRT16,SPRR1A,KRT5,SPRR3,IL1A,SPRR1B,KRT83,LIPN,TMEM79	21	GSE131907	tacstd2_spearman	21	21	KERATIN_BARRIER	UP	True	MSigDB v2023.2.Hs (embedded; Enrichr GO_2023 lacks these exact terms)		83	0.04264965803427342	0.04264965803427342
GOBP_CORNIFICATION	-0.27520749972959696	-0.67900937428856	0.4935064935064935	9	0.011941950441450355	LIPM,CYP26B1	2	GSE131907	tacstd2_spearman	21	21	KERATIN_BARRIER	UP	True	MSigDB v2023.2.Hs (embedded; Enrichr GO_2023 lacks these exact terms)		9	0.4935064935064935	0.4935064935064935
GOBP_TIGHT_JUNCTION_ORGANIZATION	0.3061143648943476	1.3993783639742752	0.01098901098901099	76	0.04020224882164807	EPHB2,LSR,GRHL2,CLDN16,TNF,CLDN9,CLDN23,ECT2,CLDN6,CLDN3,NPHP4,TJP1,MICALL2,ARL2,PRKCH,CLDN1,CLDN4,PARD3,PAK2,ILDR1,PECAM1,PDCD6IP,MARVELD3,EPHA2,PLEC	27	GSE131907	tacstd2_spearman	21	21	TJ	UP	True	MSigDB v2023.2.Hs (embedded; Enrichr GO_2023 lacks these exact terms)		82	0.016483516483516487	0.016483516483516487
KRT_EPITHELIAL	0.5711603427180438	1.8148385678922845	0.002997002997002997	17	0.14736600836465788	KRT7,KRT14,KRT19,KRT17,KRT16,KRT15,KRT5,KRT8	8	GSE131907	tacstd2_spearman	21	21	KERATIN_BARRIER	UP	True	Fixed keratin cytokeratin panel (simple + squamous; not an MSigDB set)		17	0.006422149279292136	0.006422149279292136
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.4621781223323728	2.216241679261303	0.000999000999000999	95	0.12010980200701461	CD47,PARP14,NMI,CSF1,BATF2,IL7,MOV10,TRIM26,PARP9,LAMP3,LY6E,IL4R,IRF2,PARP12,TRIM25,IRF7,CNP,B2M,ELF1,CMPK2,DDX60,GBP4,CXCL10,IFI44,IL15	61	GSE131907	tacstd2_spearman	21	21	HALLMARK_CONTEXT	UNDIRECTED	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Interferon Alpha Response	97	0.003746253746253746	0.003746253746253746
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.47110187442639	2.523315434489236	0.000999000999000999	198	0.11696609488242732	ICAM1,PARP14,CD38,MYD88,CCL5,GBP6,PTPN6,FCGR1A,NMI,ITGB7,STAT4,BATF2,HLA-DQA1,IL7,TNFAIP2,IL10RA,MX2,TRIM26,CASP3,IRF5,GZMA,CXCL9,LY6E,IL4R,CIITA	99	GSE131907	tacstd2_spearman	21	21	HALLMARK_CONTEXT	UNDIRECTED	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Interferon Gamma Response	200	0.003746253746253746	0.003746253746253746
CUSTOM_MHC_I_ANTIGEN_PRESENTATION	0.4727271371310763	1.6324444042543174	0.008991008991008992	21	0.11175474152710667	HLA-E,HLA-A,B2M,HLA-B,HLA-F,HLA-C,TAP1,TAP2,PSMB8,ERAP2,PSMB10,IRF1,PSMB9,CALR,TAPBPL,HLA-G,TAPBP	17	GSE131907	tacstd2_spearman	21	21	MHC_I	UNDIRECTED	True	Locked custom classical MHC-I / antigen-processing panel (not MSigDB; MHC-II excluded)		21	0.014985014985014986	0.014985014985014986
HALLMARK_APICAL_JUNCTION	0.4804779690055522	2.3995923532385017	0.000999000999000999	200	0.7928640968423689	BAIAP2,NECTIN4,CLDN4,LAMB3,TGFBI,MYL9,COL17A1,NECTIN2,MPZL2,LAMC2,COL16A1,ADAM9,JUP,EGFR,CRAT,ICAM1,CX3CL1,ITGB4,CDH1,SORBS3,CTNND1,RRAS,ALOX15B,TJP1,ACTN4	69	GSE205335	tacstd2_median	10	10	TJ	UP	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Apical Junction	200	0.0012487512487512488	0.0012487512487512488
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.5752833532976842	2.8936842664637656	0.000999000999000999	200	0.9240320527082203	CAPG,LRP1,MMP14,TGFBI,MYL9,ECM1,PLOD1,SDC1,LAMC2,PDLIM4,BDNF,COL16A1,FUCA1,COL12A1,SERPINH1,QSOX1,FN1,EFEMP2,GJA1,CCN1,IGFBP3,LGALS1,PLAUR,LOX,SERPINE1	83	GSE205335	tacstd2_median	10	10	EMT	DOWN	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Epithelial Mesenchymal Transition	200	0.0012487512487512488	0.0012487512487512488
KEGG_TIGHT_JUNCTION	0.44135169586433004	2.1522687937212437	0.000999000999000999	167	0.6177666170984797	CLDN4,SYNPO,MYL9,F11R,CLDN1,RAB13,ERBB2,CD1E,RAC1,MYL12A,MARVELD3,PRKCE,TJP1,ACTN4,CRB3,CCND1,AMOTL2,CLDN7,ARHGEF18,CD1A,CLDN16,CGNL1,SLC9A3R1,CLDN15,PRKCZ	66	GSE205335	tacstd2_median	10	10	TJ	UP	True	Enrichr KEGG_2021_Human	Tight junction	169	0.0012487512487512488	0.0012487512487512488
GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	0.5259494932003179	2.0734164504799195	0.000999000999000999	47	0.8373173761918893	CLDN4,CLDN1,RAB13,MARVELD3,CLDN7,POF1B,CLDN16,GRHL2,CLDN15,OCLN,CLDN23,ARL2,MICALL2,CLDN20,CLDN24,CLDN10,PARD3,MARVELD2	18	GSE205335	tacstd2_median	10	10	TJ	UP	True	Enrichr GO_Biological_Process_2023	Bicellular Tight Junction Assembly (GO:0070830)	47	0.0012487512487512488	0.0012487512487512488
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	0.5872659062500285	2.377929276584195	0.000999000999000999	53	0.9823435841443006	EVPL,ADAM9,SCEL,EPHA2,ST14,IVL,CSTA,PITX2,SPRR3,SPRR1A,KRT16,SPRR1B,CERS3,GATA6,TGM1,KRT10,ANXA1,SPINK5,OVOL1,CTNNB1,WNT5A,SPRR2B,UGCG,TGM3,SPRR2G	29	GSE205335	tacstd2_median	10	10	KERATIN_BARRIER	UP	True	Enrichr GO_Biological_Process_2023	Epidermal Cell Differentiation (GO:0009913)	54	0.0012487512487512488	0.0012487512487512488
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.3645827298914331	1.4178951841458913	0.04295704295704296	47	0.3701880081880447	HMGA2,DLG5,TGFB1,WNT4,SNAI2,S100A4,TGFBR3,TGFB2,CTNNB1,FOXF2,WNT5A,LIMS1	12	GSE205335	tacstd2_median	10	10	EMT	DOWN	True	Enrichr GO_Biological_Process_2023	Epithelial To Mesenchymal Transition (GO:0001837)	47	0.046025403168260315	0.046025403168260315
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	0.8229552314891035	2.5910827544002535	0.000999000999000999	19	1.769268353362134	CLDN4,LSR,TP63,CLDN1,TMEM79,SFN,ALOXE3,ALOX12,KRT16,MET,HRNR,FA2H,KDF1,IL18,UGCG,FLG2	16	GSE205335	tacstd2_median	10	10	KERATIN_BARRIER	UP	True	Enrichr GO_Biological_Process_2023	Establishment Of Skin Barrier (GO:0061436)	19	0.0012487512487512488	0.0012487512487512488
GOBP_KERATINOCYTE_DIFFERENTIATION	0.622450143380257	2.365258226046481	0.000999000999000999	41	1.1369306655692928	EVPL,ADAM9,SCEL,EPHA2,ST14,IVL,CSTA,SPRR3,SPRR1A,KRT16,SPRR1B,CERS3,TGM1,KRT10,ANXA1,WNT5A,SPRR2B,UGCG,TGM3,SPRR2G,PIP5K1A,EXPH5,DSP,CDSN,EREG	25	GSE205335	tacstd2_median	10	10	KERATIN_BARRIER	UP	True	Enrichr GO_Biological_Process_2023	Keratinocyte Differentiation (GO:0030216)	42	0.0012487512487512488	0.0012487512487512488
GOBP_KERATINIZATION	0.5873277459239964	2.4761789389676996	0.000999000999000999	71	1.1007719323794274	PPL,EVPL,SPRR2D,TMEM79,SFN,CDH3,IVL,KRT86,SPRR3,IL1A,SPRR1A,KRT72,CNFN,SPRR4,KRT16,SPRR1B,CERS3,ABCA12,KRT5,KRT77,KRT6B,KRT79,TGM1,SPRR2E,KRT78	45	GSE205335	tacstd2_median	10	10	KERATIN_BARRIER	UP	True	MSigDB v2023.2.Hs (embedded; Enrichr GO_2023 lacks these exact terms)		83	0.0012487512487512488	0.0012487512487512488
GOBP_CORNIFICATION	0.4802311594204152	1.2234551765492534	0.14185814185814186	9	0.682324759969236	TMEM79,CERS3,CDSN,LIPM	4	GSE205335	tacstd2_median	10	10	KERATIN_BARRIER	UP	True	MSigDB v2023.2.Hs (embedded; Enrichr GO_2023 lacks these exact terms)		9	0.14185814185814186	0.14185814185814186
GOBP_TIGHT_JUNCTION_ORGANIZATION	0.5262109010570165	2.2790590194912252	0.000999000999000999	80	0.7955955115949624	CLDN4,LSR,F11R,EPHA2,CLDN1,RAB13,MARVELD3,TJP1,CLDN7,PLEC,POF1B,MPP7,SNAI2,CLDN16,GRHL2,NPHP1,CLDN15,OCLN,CLDN23,ARL2,EPHB2,MYO1C,MICALL2,CLDN20,CLDN24	31	GSE205335	tacstd2_median	10	10	TJ	UP	True	MSigDB v2023.2.Hs (embedded; Enrichr GO_2023 lacks these exact terms)		82	0.0012487512487512488	0.0012487512487512488
KRT_EPITHELIAL	0.7466482812208286	2.3005045543850042	0.000999000999000999	17	1.5084285230171968	KRT19,KRT14,KRT13,KRT8,KRT16,KRT5,KRT6B,KRT15,KRT10,KRT17,KRT6A	11	GSE205335	tacstd2_median	10	10	KERATIN_BARRIER	UP	True	Fixed keratin cytokeratin panel (simple + squamous; not an MSigDB set)		17	0.0012487512487512488	0.0012487512487512488
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.5126226063722519	2.2700822263273883	0.000999000999000999	96	0.8046666664514945	LY6E,IFITM1,PROCR,TRIM5,IFITM3,CSF1,LPAR6,STAT2,LAMP3,RSAD2,CD74,BST2,DHX58,OASL,IFI44L,IFIT2,MX1,MVB12A,MOV10,IL7,PARP14,IRF9,LGALS3BP,ELF1,HERC6	62	GSE205335	tacstd2_median	10	10	HALLMARK_CONTEXT	UNDIRECTED	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Interferon Alpha Response	97	0.0012487512487512488	0.0012487512487512488
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.5189742886795631	2.5897164133194615	0.000999000999000999	198	0.7884425722762275	PTGS2,CMKLR1,LY6E,ICAM1,GBP6,SSPN,SERPING1,MX2,VAMP8,MYD88,BANK1,FPR1,IRF5,IFITM3,METTL7B,STAT2,HLA-DQA1,RSAD2,HLA-G,FGL2,CD74,UPP1,BST2,CCL2,DHX58	110	GSE205335	tacstd2_median	10	10	HALLMARK_CONTEXT	UNDIRECTED	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Interferon Gamma Response	200	0.0012487512487512488	0.0012487512487512488
CUSTOM_MHC_I_ANTIGEN_PRESENTATION	0.4740259266081002	1.541570870646337	0.02197802197802198	21	0.6094692613015985	HLA-E,HLA-G,PDIA3,TAPBPL,HLA-F,B2M,HLA-B,TAPBP,TAP2,HLA-C,ERAP1,CALR,CANX	13	GSE205335	tacstd2_median	10	10	MHC_I	UNDIRECTED	True	Locked custom classical MHC-I / antigen-processing panel (not MSigDB; MHC-II excluded)		21	0.025359256128486902	0.025359256128486902
HALLMARK_APICAL_JUNCTION	0.510059306507815	2.721350346916266	0.000999000999000999	200	0.6848900119783901	CTNND1,MPZL2,BAIAP2,NECTIN4,TGFBI,MYL9,JUP,CRB3,LAMB3,ADAM15,ADAM9,BMP1,COL17A1,CX3CL1,CDH1,LAMC2,CRAT,ICAM4,ICAM1,ALOX15B,CDH3,NECTIN2,CLDN4,CDSN,CDH8	78	GSE205335	tacstd2_quartile	6	6	TJ	UP	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Apical Junction	200	0.0012487512487512488	0.0012487512487512488
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.5261743599859516	2.8039256580187897	0.000999000999000999	200	0.7731178729631984	SDC1,TGFBI,CAPG,SERPINH1,MYL9,ECM1,QSOX1,MMP14,SDC4,BMP1,LAMC2,WNT5A,LRP1,IGFBP3,PDLIM4,PLOD1,DAB2,GJA1,EFEMP2,LGALS1,CCN1,ITGAV,LAMC1,LAMA2,COL12A1	89	GSE205335	tacstd2_quartile	6	6	EMT	DOWN	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Epithelial Mesenchymal Transition	200	0.0012487512487512488	0.0012487512487512488
KEGG_TIGHT_JUNCTION	0.35239666474683845	1.8184331753615117	0.000999000999000999	167	0.3498540228518259	CLDN1,ERBB2,MYL9,CRB3,MARVELD3,CLDN4,SYNPO,F11R,RAC1,CTTN,CCND1,PRKCZ,RAB13,CD1A,PRKCE,MYL12A,CD1E,AMOTL2,OCLN,CGNL1,CLDN16,CLDN23,ARHGEF18,CLDN7,PRKCI	50	GSE205335	tacstd2_quartile	6	6	TJ	UP	True	Enrichr KEGG_2021_Human	Tight junction	169	0.0012487512487512488	0.0012487512487512488
GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	0.5176365437297772	2.119047743745885	0.000999000999000999	47	0.6984626148054122	CLDN1,GRHL2,MARVELD3,ARL2,CLDN4,POF1B,RAB13,ESAM,OCLN,CLDN16,CLDN23,CLDN7,MICALL2,CLDN20,CLDN15,CLDN8,CDH5,CLDN24,CLDN17,CLDN6,PARD3	21	GSE205335	tacstd2_quartile	6	6	TJ	UP	True	Enrichr GO_Biological_Process_2023	Bicellular Tight Junction Assembly (GO:0070830)	47	0.0012487512487512488	0.0012487512487512488
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	0.6422840038616165	2.705729468305552	0.000999000999000999	53	1.150870019968732	EVPL,SPINK5,SCEL,ADAM9,SPRR1B,EPHA2,KRT16,WNT5A,SPRR1A,IVL,SPRR3,CDSN,CERS3,ST14,OVOL1,CSTA,ANXA1,PITX2,TGM1,GATA6,SPRR2B,ASAH1,KRT10,S100A7,SPRR2G	27	GSE205335	tacstd2_quartile	6	6	KERATIN_BARRIER	UP	True	Enrichr GO_Biological_Process_2023	Epidermal Cell Differentiation (GO:0009913)	54	0.0012487512487512488	0.0012487512487512488
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.14784046840122406	0.5990245771115448	0.5534465534465535	47	-0.10092897984514614	WNT5A,HMGA2,S100A4,SNAI2,TGFB1,FOXF2,WNT4,CTNNB1	8	GSE205335	tacstd2_quartile	6	6	EMT	DOWN	True	Enrichr GO_Biological_Process_2023	Epithelial To Mesenchymal Transition (GO:0001837)	47	0.5534465534465535	0.5534465534465535
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	0.7889117994791955	2.550593744373323	0.000999000999000999	19	1.690777367174325	CLDN1,TMEM79,KRT16,CLDN4,SFN,TP63,LSR,ALOX12,ALOXE3,FA2H,MET,IL18,HRNR,KDF1,FLG2	15	GSE205335	tacstd2_quartile	6	6	KERATIN_BARRIER	UP	True	Enrichr GO_Biological_Process_2023	Establishment Of Skin Barrier (GO:0061436)	19	0.0012487512487512488	0.0012487512487512488
GOBP_KERATINOCYTE_DIFFERENTIATION	0.6842648874527886	2.683745710422826	0.000999000999000999	41	1.3681379263751337	EVPL,SCEL,ADAM9,SPRR1B,EPHA2,KRT16,WNT5A,SPRR1A,IVL,SPRR3,CDSN,CERS3,ST14,CSTA,ANXA1,TGM1,SPRR2B,ASAH1,KRT10,S100A7,SPRR2G,EXPH5,DSP	23	GSE205335	tacstd2_quartile	6	6	KERATIN_BARRIER	UP	True	Enrichr GO_Biological_Process_2023	Keratinocyte Differentiation (GO:0030216)	42	0.0012487512487512488	0.0012487512487512488
GOBP_KERATINIZATION	0.6585399095054563	2.958227927158503	0.000999000999000999	71	1.3511069611903175	EVPL,PPL,ABCA12,SPRR2D,SPRR1B,TMEM79,KRT16,CDH3,SPRR1A,IVL,SPRR3,SFN,CDSN,KRT6A,LIPK,KRT86,KRT78,SPRR4,CERS3,KRT77,SPRR2E,KRT5,SHARPIN,KRT3,KRT17	40	GSE205335	tacstd2_quartile	6	6	KERATIN_BARRIER	UP	True	MSigDB v2023.2.Hs (embedded; Enrichr GO_2023 lacks these exact terms)		83	0.0012487512487512488	0.0012487512487512488
GOBP_CORNIFICATION	0.7033231421767955	1.8292567097599204	0.003996003996003996	9	1.1813888109845971	TMEM79,CDSN,LIPK,CERS3	4	GSE205335	tacstd2_quartile	6	6	KERATIN_BARRIER	UP	True	MSigDB v2023.2.Hs (embedded; Enrichr GO_2023 lacks these exact terms)		9	0.004610773841543072	0.004610773841543072
GOBP_TIGHT_JUNCTION_ORGANIZATION	0.5199066839018317	2.3513323204526344	0.000999000999000999	80	0.6264642637191846	CLDN1,GRHL2,EPHA2,MPP7,MARVELD3,ARL2,CLDN4,F11R,POF1B,PLEC,RAB13,LSR,ESAM,OCLN,CLDN16,CLDN23,CLDN7,CLDN12,TJP1,SNAI2,MYO1C,ILDR1,IKBKB,MICALL2,EPHB2	30	GSE205335	tacstd2_quartile	6	6	TJ	UP	True	MSigDB v2023.2.Hs (embedded; Enrichr GO_2023 lacks these exact terms)		82	0.0012487512487512488	0.0012487512487512488
KRT_EPITHELIAL	0.7865041681104035	2.407704309565925	0.000999000999000999	17	1.8753815414696278	KRT13,KRT16,KRT8,KRT19,KRT14,KRT6A,KRT5,KRT17,KRT15,KRT6C,KRT6B,KRT20,KRT10,KRT7	14	GSE205335	tacstd2_quartile	6	6	KERATIN_BARRIER	UP	True	Fixed keratin cytokeratin panel (simple + squamous; not an MSigDB set)		17	0.0012487512487512488	0.0012487512487512488
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.5314833264213593	2.549078918562798	0.000999000999000999	96	0.7381516050063889	LY6E,TRIM5,IFITM3,IFIT2,PROCR,RSAD2,LGALS3BP,LAMP3,BST2,IFITM1,OASL,CSF1,CD74,DHX58,IFI44L,TRIM21,LPAR6,IL7,RIPK2,ISG15,RTP4,STAT2,IFIT3,HERC6,TRAFD1	65	GSE205335	tacstd2_quartile	6	6	HALLMARK_CONTEXT	UNDIRECTED	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Interferon Alpha Response	97	0.0012487512487512488	0.0012487512487512488
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.47362705994356075	2.547751710776885	0.000999000999000999	198	0.6648558430131549	PTGS2,LY6E,PLA2G4A,ICAM1,FCGR1A,IFITM3,IFIT2,GBP6,TNFSF10,VAMP8,IFIT1,SSPN,FPR1,RSAD2,CCL2,BANK1,LGALS3BP,SERPING1,UPP1,IDO1,METTL7B,BST2,IRF5,CMKLR1,CXCL9	98	GSE205335	tacstd2_quartile	6	6	HALLMARK_CONTEXT	UNDIRECTED	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Interferon Gamma Response	200	0.0012487512487512488	0.0012487512487512488
CUSTOM_MHC_I_ANTIGEN_PRESENTATION	0.42630343102937096	1.4296896739154574	0.04495504495504495	21	0.3998127722629698	HLA-E,TAPBPL,HLA-G,HLA-F,HLA-B,HLA-C,PDIA3,TAPBP,TAP2,ERAP1,B2M,CANX	12	GSE205335	tacstd2_quartile	6	6	MHC_I	UNDIRECTED	True	Locked custom classical MHC-I / antigen-processing panel (not MSigDB; MHC-II excluded)		21	0.04816611959469102	0.04816611959469102
HALLMARK_APICAL_JUNCTION	0.4775053999405704	2.527666177509756	0.000999000999000999	200	0.1432333718891661	NECTIN4,MPZL2,BAIAP2,JUP,MYL9,ICAM4,CRAT,ADAM9,LAMB3,ICAM1,ADAM15,TGFBI,LAMC2,MPZL1,CDH8,CRB3,ALOX15B,CDH1,NECTIN2,CX3CL1,COL17A1,WASL,CTNND1,ITGB4,CLDN4	76	GSE205335	tacstd2_spearman	21	21	TJ	UP	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Apical Junction	200	0.0012487512487512488	0.0012487512487512488
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.5210812609859875	2.7779661242188523	0.000999000999000999	200	0.1600450756278155	SDC1,CAPG,MMP14,SERPINH1,MYL9,QSOX1,DAB2,PLOD1,LRP1,TGFBI,LAMC2,LAMC1,PDLIM4,IGFBP3,EFEMP2,SDC4,FUCA1,BDNF,COL12A1,TGFB1,CCN1,ITGB5,GJA1,LGALS1,WNT5A	90	GSE205335	tacstd2_spearman	21	21	EMT	DOWN	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Epithelial Mesenchymal Transition	200	0.0012487512487512488	0.0012487512487512488
KEGG_TIGHT_JUNCTION	0.38021858673180065	1.980546999869612	0.000999000999000999	167	0.09159177928811149	F11R,MYL9,CLDN1,RAB13,SYNPO,PRKCE,CCND1,RAC1,CRB3,MYL12A,PRKCZ,MARVELD3,ERBB2,CLDN4,CLDN16,CLDN8,SLC9A3R1,ARPC4,AMOTL2,CGNL1,TJP1,ACTN4,LLGL2,CD1E,PARD6B	47	GSE205335	tacstd2_spearman	21	21	TJ	UP	True	Enrichr KEGG_2021_Human	Tight junction	169	0.0012487512487512488	0.0012487512487512488
GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	0.5467766520873022	2.214963539443345	0.000999000999000999	47	0.14787951533953952	CLDN1,RAB13,GRHL2,MARVELD3,CLDN4,CLDN16,POF1B,CLDN8,ARL2,CLDN7,CLDN23,OCLN,CLDN6,ESAM,MICALL2,CLDN15,CLDN20,CLDN10	18	GSE205335	tacstd2_spearman	21	21	TJ	UP	True	Enrichr GO_Biological_Process_2023	Bicellular Tight Junction Assembly (GO:0070830)	47	0.0012487512487512488	0.0012487512487512488
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	0.5858893066906163	2.487373854411192	0.000999000999000999	53	0.1934010931260374	EVPL,SPINK5,ADAM9,PITX2,KRT16,TGM1,SCEL,GATA6,EPHA2,IVL,SPRR1B,ST14,WNT5A,CSTA,CDSN,SPRR2G,ANXA1,SPRR1A,OVOL1,CERS3,ASAH1,SPRR2F,CTNNB1,SPRR3	24	GSE205335	tacstd2_spearman	21	21	KERATIN_BARRIER	UP	True	Enrichr GO_Biological_Process_2023	Epidermal Cell Differentiation (GO:0009913)	54	0.0012487512487512488	0.0012487512487512488
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	0.2638625187335819	1.082746219026902	0.16583416583416583	47	0.027703907091370963	HMGA2,TGFB1,WNT4,WNT5A,S100A4,HEYL,CTNNB1,SNAI2,DLG5,CUL7,LIMS1,FOXF2	12	GSE205335	tacstd2_spearman	21	21	EMT	DOWN	True	Enrichr GO_Biological_Process_2023	Epithelial To Mesenchymal Transition (GO:0001837)	47	0.16583416583416583	0.16583416583416583
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	0.7243252960264962	2.3922942278906447	0.000999000999000999	19	0.350817809575854	CLDN1,TMEM79,KRT16,SFN,LSR,TP63,CLDN4,ALOX12,ALOXE3,FLG2,FA2H,MET	12	GSE205335	tacstd2_spearman	21	21	KERATIN_BARRIER	UP	True	Enrichr GO_Biological_Process_2023	Establishment Of Skin Barrier (GO:0061436)	19	0.0012487512487512488	0.0012487512487512488
GOBP_KERATINOCYTE_DIFFERENTIATION	0.6202825704573429	2.4748464134332626	0.000999000999000999	41	0.22904120663534158	EVPL,ADAM9,KRT16,TGM1,SCEL,EPHA2,IVL,SPRR1B,ST14,WNT5A,CSTA,CDSN,SPRR2G,ANXA1,SPRR1A,CERS3,ASAH1,SPRR2F,EXPH5,SPRR3,SPRR2B,CFLAR	22	GSE205335	tacstd2_spearman	21	21	KERATIN_BARRIER	UP	True	Enrichr GO_Biological_Process_2023	Keratinocyte Differentiation (GO:0030216)	42	0.0012487512487512488	0.0012487512487512488
GOBP_KERATINIZATION	0.5773598805107435	2.5861359305636835	0.000999000999000999	71	0.21287009423456396	EVPL,PPL,TMEM79,KRT16,TGM1,SFN,ABCA12,KRT86,IVL,SPRR1B,SPRR2D,KRT6A,CDH3,CDSN,SPRR2G,KRT78,SPRR4,KRT3,SPRR1A,KRT72,KRT17,SPRR2E,KRT79,CERS3,KRT6C	47	GSE205335	tacstd2_spearman	21	21	KERATIN_BARRIER	UP	True	MSigDB v2023.2.Hs (embedded; Enrichr GO_2023 lacks these exact terms)		83	0.0012487512487512488	0.0012487512487512488
GOBP_CORNIFICATION	0.5349942327736654	1.3471704865531335	0.054945054945054944	9	0.16900230334488553	TMEM79,CDSN,CERS3,LIPK	4	GSE205335	tacstd2_spearman	21	21	KERATIN_BARRIER	UP	True	MSigDB v2023.2.Hs (embedded; Enrichr GO_2023 lacks these exact terms)		9	0.05886970172684458	0.05886970172684458
GOBP_TIGHT_JUNCTION_ORGANIZATION	0.5064370710995857	2.3187913994932576	0.000999000999000999	80	0.1345643123004033	F11R,CLDN1,RAB13,MPP7,LSR,GRHL2,MARVELD3,EPHA2,CLDN4,CLDN16,POF1B,CLDN8,PLEC,ARL2,TJP1,CLDN7,MYO1C,ILDR1,CLDN23,OCLN,NPHP1,CLDN6,CLDN12,ESAM,MICALL2	29	GSE205335	tacstd2_spearman	21	21	TJ	UP	True	MSigDB v2023.2.Hs (embedded; Enrichr GO_2023 lacks these exact terms)		82	0.0012487512487512488	0.0012487512487512488
KRT_EPITHELIAL	0.7520774925216361	2.384556622638658	0.000999000999000999	17	0.37794815594912673	KRT14,KRT13,KRT19,KRT16,KRT8,KRT6A,KRT20,KRT17,KRT6C,KRT6B,KRT5,KRT15	12	GSE205335	tacstd2_spearman	21	21	KERATIN_BARRIER	UP	True	Fixed keratin cytokeratin panel (simple + squamous; not an MSigDB set)		17	0.0012487512487512488	0.0012487512487512488
