block	outcome	conditioner	rho_unadj	p_unadj	rho_partial	p_partial	I2	ci_lo	ci_hi	attenuation	percent_attenuated	perm_p_attenuation	k	N
funnel7	cd8a	EPCAM	-0.07525870506266341	0.03299610613284607	-0.05303370156600168	0.06209480405547356	0.6021177743086138	-0.10842360099235555	0.002684468896890029	0.022225003496661733	29.53147211097548		7	3444
funnel7	cd8a	MUC1	-0.07525870506266341	0.03299610613284607	-0.05643095517524407	0.15399438332791843	0.7968158317558325	-0.13335955723771728	0.0211735859886902	0.018827749887419344	25.01737157414894		7	3444
funnel7	cd8a	KRT19	-0.07525870506266341	0.03299610613284607	-0.04094526255510913	0.1804394785975164	0.6559577922676206	-0.10057615686619098	0.01897874438874423	0.03431344250755428	45.59398474765615		7	3444
funnel7_plus_lusc	tnk	none	-0.09097677966186223	0.02545186694846382	-0.09097677966186223	0.02545186694846382	0.8366445863812505	-0.16959569766540386	-0.01120723549711904	0.0	0.0		8	3945
funnel7_plus_lusc	tnk	CLDN4	-0.09097677966186223	0.02545186694846382	-0.027063993814937213	0.5318247675884729	0.8547173211101678	-0.11146706539001977	0.057726733943349144	0.06391278584692502	70.25175663996103		8	3945
funnel7_plus_lusc	tnk	CLDN3	-0.09097677966186223	0.02545186694846382	-0.07742851773682988	0.041693642229072625	0.8114247599253025	-0.15108389635523084	-0.0029181439569401346	0.013548261925032348	14.891999887650261		8	3945
funnel7_plus_lusc	tnk	CLDN7	-0.09097677966186223	0.02545186694846382	-0.04925308066905701	0.2120747573498486	0.8248523403867659	-0.1260403133636385	0.028120832716903642	0.04172369899280522	45.861921193387694		8	3945
funnel7_plus_lusc	tnk	EPCAM	-0.09097677966186223	0.02545186694846382	-0.07571781845259003	0.08032790974032326	0.8552817815636957	-0.15951305000661495	0.009160696842514686	0.015258961209272198	16.77236902205806		8	3945
funnel7_plus_lusc	tnk	MUC1	-0.09097677966186223	0.02545186694846382	-0.07890334684858895	0.0905461737232125	0.8755351690695931	-0.16899226050266164	0.01249305606403042	0.012073432813273277	13.27089490103649		8	3945
funnel7_plus_lusc	tnk	KRT19	-0.09097677966186223	0.02545186694846382	-0.050614598075111365	0.11781876313645898	0.7375606380735922	-0.11364811877785091	0.012824758227302181	0.04036218158675086	44.36536634596973		8	3945
funnel7_plus_lusc	cd3	none	-0.08702931901194641	0.02806590544228319	-0.08702931901194641	0.02806590544228319	0.8272674090904201	-0.1636249922493127	-0.009390656664081738	0.0	0.0		8	3945
funnel7_plus_lusc	cd3	CLDN4	-0.08702931901194641	0.02806590544228319	-0.030331903234831984	0.45596571639427086	0.8351939143432636	-0.10966654701656772	0.04938675916639263	0.05669741577711443	65.14748870932983		8	3945
funnel7_plus_lusc	cd3	CLDN3	-0.08702931901194641	0.02806590544228319	-0.0716480368266565	0.06451266153045497	0.8185687124021935	-0.14679655329985952	0.004322791845489863	0.015381282185289905	17.673678663599027		8	3945
funnel7_plus_lusc	cd3	CLDN7	-0.08702931901194641	0.02806590544228319	-0.04287988849327218	0.25522901247295793	0.8074936655907273	-0.11629139223982425	0.03099758644984013	0.04414943051867423	50.729376053849045		8	3945
funnel7_plus_lusc	cd3	EPCAM	-0.08702931901194641	0.02806590544228319	-0.07207593296200282	0.09578730725665591	0.8550593212617048	-0.15587971665113068	0.012758036861711591	0.01495338604994359	17.182009717772186		8	3945
funnel7_plus_lusc	cd3	MUC1	-0.08702931901194641	0.02806590544228319	-0.07834753557802245	0.07812448505121644	0.8630041332460731	-0.1643494422065463	0.008836526466380406	0.008681783433923965	9.975699606166316		8	3945
funnel7_plus_lusc	cd3	KRT19	-0.08702931901194641	0.02806590544228319	-0.04442565376255444	0.14393826360401912	0.7019052853482569	-0.10370648583088253	0.015169698468963582	0.04260366524939197	48.953232925497005		8	3945
funnel7_plus_lusc	cd8a	none	-0.10254683602854425	0.01157345461643428	-0.10254683602854425	0.01157345461643428	0.8360699267108239	-0.18078307428703377	-0.02302098384837612	0.0	0.0		8	3945
funnel7_plus_lusc	cd8a	CLDN4	-0.10254683602854425	0.01157345461643428	-0.049197324017859374	0.2517766042933689	0.8524015927246318	-0.132655776770605	0.034953843398816686	0.05334951201068488	52.02453247395645		8	3945
funnel7_plus_lusc	cd8a	CLDN3	-0.10254683602854425	0.01157345461643428	-0.0884897433787796	0.022715721489475732	0.8197065920904946	-0.16356827356186435	-0.01239209625447205	0.014057092649764652	13.70797305326106		8	3945
funnel7_plus_lusc	cd8a	CLDN7	-0.10254683602854425	0.01157345461643428	-0.06597463723935046	0.10179582636495196	0.8325341561739457	-0.14420234735296844	0.013072572248945612	0.036572198789193794	35.66389779106768		8	3945
funnel7_plus_lusc	cd8a	EPCAM	-0.10254683602854425	0.01157345461643428	-0.08475999733183247	0.03619989420249938	0.8340579246023265	-0.16299663763950545	-0.005464070748152237	0.017786838696711785	17.345087752644808		8	3945
funnel7_plus_lusc	cd8a	MUC1	-0.10254683602854425	0.01157345461643428	-0.08584986704925386	0.057330197614678786	0.8673547043059162	-0.1730439460757048	0.0026794429174819344	0.01669696897929039	16.282285856818376		8	3945
funnel7_plus_lusc	cd8a	KRT19	-0.10254683602854425	0.01157345461643428	-0.05883247667008962	0.06208849200306805	0.723526043008782	-0.12019427069327819	0.002977141025006718	0.043714359358454635	42.62867685774976		8	3945
LUAD	tnk	none	-0.09706912371554982	0.02746475794934468	-0.09706912371554982	0.02746475794934468	0.0	-0.18186446699300432	-0.010840785597064341	0.0	0.0		1	516
LUAD	tnk	CLDN4	-0.09706912371554982	0.02746475794934468	-0.02992058862462583	0.4980837006439991	0.0	-0.11602364839283305	0.05662881727744923	0.06714853509092399	69.17599801116495		1	516
LUAD	tnk	CLDN3	-0.09706912371554982	0.02746475794934468	-0.04468614715572435	0.31147515005429144	0.0	-0.13058496377498718	0.04187855412523279	0.05238297655982547	53.96461259228826		1	516
LUAD	tnk	CLDN7	-0.09706912371554982	0.02746475794934468	-0.054806414429860555	0.21435957814284753	0.0	-0.14054388488172725	0.031746928665732026	0.042262709285689266	43.5387769745768		1	516
LUAD	tnk	EPCAM	-0.09706912371554982	0.02746475794934468	-0.03777474933540906	0.3922922158831874	0.0	-0.12377377750093811	0.048787493269920226	0.05929437438014076	61.0846911051719		1	516
LUAD	tnk	MUC1	-0.09706912371554982	0.02746475794934468	-0.05907390286479445	0.18072965177031858	0.0	-0.14473814325856493	0.027469312430127346	0.03799522085075537	39.14243726161174		1	516
LUAD	tnk	KRT19	-0.09706912371554982	0.02746475794934468	-0.09576931434318087	0.029775237212606536	0.0	-0.18067726139966317	-0.009444457481395805	0.001299809372368954	1.3390554304146185		1	516
LUAD	cd3	none	-0.06239978897655813	0.15695337970380213	-0.06239978897655813	0.15695337970380213	0.0	-0.1479222081262173	0.024048917928446687	0.0	0.0		1	516
LUAD	cd3	CLDN4	-0.06239978897655813	0.15695337970380213	-0.0043670600935336095	0.9212462346929013	0.0	-0.09073583045379098	0.08206691342940318	0.05803272888302452	93.00148259287512		1	516
LUAD	cd3	CLDN3	-0.06239978897655813	0.15695337970380213	-0.017669711848077984	0.6891223093941522	0.0	-0.1039140719967025	0.06883839229404891	0.04473007712848015	71.68305832778377		1	516
LUAD	cd3	CLDN7	-0.06239978897655813	0.15695337970380213	-0.013752525427661049	0.755533925730118	0.0	-0.10003666335674762	0.0727369123539587	0.048647263548897084	77.96062189757166		1	516
LUAD	cd3	EPCAM	-0.06239978897655813	0.15695337970380213	-0.00499797905321819	0.9099137783446668	0.0	-0.09136153290072253	0.08144019756638489	0.057401809923339944	91.99039109716254		1	516
LUAD	cd3	MUC1	-0.06239978897655813	0.15695337970380213	-0.030641553235216647	0.48778207581143784	0.0	-0.1167355008377908	0.055909475802053736	0.031758235741341484	50.89478067509519		1	516
LUAD	cd3	KRT19	-0.06239978897655813	0.15695337970380213	-0.04013275095714025	0.36339751839100914	0.0	-0.1260985004603866	0.04643126108750528	0.02226703801941788	35.68447647760955		1	516
LUAD	cd8a	none	-0.09545657620579674	0.030154828304697946	-0.09545657620579674	0.030154828304697946	0.0	-0.18029020537818363	-0.009213319229779181	0.0	0.0		1	516
LUAD	cd8a	CLDN4	-0.09545657620579674	0.030154828304697946	-0.05299269507213175	0.22993857428731365	0.0	-0.13876035656110783	0.033563992779391906	0.04246388113366499	44.4850243131665		1	516
LUAD	cd8a	CLDN3	-0.09545657620579674	0.030154828304697946	-0.05245914272515356	0.2346707202270825	0.0	-0.1382355797576265	0.03409842016899053	0.04299743348064318	45.043972023409005		1	516
LUAD	cd8a	CLDN7	-0.09545657620579674	0.030154828304697946	-0.05705090704147351	0.19615009464624217	0.0	-0.14275024572078068	0.029497504521169088	0.03840566916432323	40.23365460073037		1	516
LUAD	cd8a	EPCAM	-0.09545657620579674	0.030154828304697946	-0.04921319893850598	0.2649417023684993	0.0	-0.13504198512777907	0.03734862113824711	0.04624337726729076	48.44441221901123		1	516
LUAD	cd8a	MUC1	-0.09545657620579674	0.030154828304697946	-0.0465730627983903	0.2914640645395299	0.0	-0.13244311218663404	0.03999087002013727	0.048883513407406445	51.210210286630755		1	516
LUAD	cd8a	KRT19	-0.09545657620579674	0.030154828304697946	-0.07999462644912123	0.06969874202433105	0.0	-0.16525542536616006	0.0064529825732953005	0.015461949756675517	16.197888475845595		1	516
LUSC	tnk	none	-0.24766753345897846	1.9379217103416318e-08	-0.24766753345897846	1.9379217103416318e-08	0.0	-0.32815079250717905	-0.16361442642902227	0.0	0.0		1	501
LUSC	tnk	CLDN4	-0.24766753345897846	1.9379217103416318e-08	-0.22483927068185874	3.77109931910774e-07	0.0	-0.3064870710361731	-0.13990713231878163	0.022828262777119718	9.217301298355602		1	501
LUSC	tnk	CLDN3	-0.24766753345897846	1.9379217103416318e-08	-0.23891613403720185	6.392470823691821e-08	0.0	-0.3199044996988744	-0.15446162497001295	0.008751399421776607	3.533527103675102		1	501
LUSC	tnk	CLDN7	-0.24766753345897846	1.9379217103416318e-08	-0.22220988189184745	5.188340130208779e-07	0.0	-0.3039772553355085	-0.13719258997191522	0.025457651567131007	10.278961966303749		1	501
LUSC	tnk	EPCAM	-0.24766753345897846	1.9379217103416318e-08	-0.2753584738988934	3.7697747082516196e-10	0.0	-0.35448943681150497	-0.19231150650438966	-0.027690940439914935	-11.180690522159791		1	501
LUSC	tnk	MUC1	-0.24766753345897846	1.9379217103416318e-08	-0.2633154851179507	2.2449730992346794e-09	0.0	-0.343084160139416	-0.17977597684593072	-0.01564795165897226	-6.318127951786645		1	501
LUSC	tnk	KRT19	-0.24766753345897846	1.9379217103416318e-08	-0.1458212367745264	0.0010754897616489215	0.0	-0.2305635734346176	-0.058883602584812886	0.10184629668445205	41.12218313884125		1	501
LUSC	cd3	none	-0.23959529546484723	5.6752469304517495e-08	-0.23959529546484723	5.6752469304517495e-08	0.0	-0.32047178363968964	-0.15525094493816854	0.0	0.0		1	501
LUSC	cd3	CLDN4	-0.23959529546484723	5.6752469304517495e-08	-0.21811985636517825	8.456872710612234e-07	0.0	-0.3000709690663804	-0.1329726442497151	0.02147543909966898	8.963214013866061		1	501
LUSC	cd3	CLDN3	-0.23959529546484723	5.6752469304517495e-08	-0.23026630325764247	1.9280387205276088e-07	0.0	-0.31166371867476383	-0.14551396078484258	0.009328992207204762	3.89364582017575		1	501
LUSC	cd3	CLDN7	-0.23959529546484723	5.6752469304517495e-08	-0.20533174762010123	3.6693580669073566e-06	0.0	-0.28783959295627887	-0.11979820593252692	0.034263547844746	14.300592913675574		1	501
LUSC	cd3	EPCAM	-0.23959529546484723	5.6752469304517495e-08	-0.2719518307525796	6.301010760566883e-10	0.0	-0.35126557197600955	-0.1887627855028011	-0.032356535287732385	-13.504662195038653		1	501
LUSC	cd3	MUC1	-0.23959529546484723	5.6752469304517495e-08	-0.2557262065145011	6.606808145437861e-09	0.0	-0.33588465423781816	-0.1718902194525191	-0.01613091104965389	-6.732565853748399		1	501
LUSC	cd3	KRT19	-0.23959529546484723	5.6752469304517495e-08	-0.1412096795524539	0.001548075440566088	0.0	-0.22610051878712362	-0.05419011508485929	0.09838561591239334	41.06325031195289		1	501
LUSC	cd8a	none	-0.27934413245222706	1.9647234213055613e-10	-0.27934413245222706	1.9647234213055613e-10	0.0	-0.3581818830506966	-0.19655105391881703	0.0	0.0		1	501
LUSC	cd8a	CLDN4	-0.27934413245222706	1.9647234213055613e-10	-0.27282126218223407	5.530528797708732e-10	0.0	-0.3520885341543963	-0.18966827109474896	0.006522870269992986	2.3350661468103384		1	501
LUSC	cd8a	CLDN3	-0.27934413245222706	1.9647234213055613e-10	-0.26851446050608246	1.050488058328034e-09	0.0	-0.34801072129572197	-0.18518425670861002	0.010829671946144592	3.8768209845956454		1	501
LUSC	cd8a	CLDN7	-0.27934413245222706	1.9647234213055613e-10	-0.26774060196564126	1.1774293202193205e-09	0.0	-0.3472776891718025	-0.1843789236686535	0.0116035304865858	4.153847938284588		1	501
LUSC	cd8a	EPCAM	-0.27934413245222706	1.9647234213055613e-10	-0.29520236892320245	1.638456879957756e-11	0.0	-0.37323131561046446	-0.2130262795022173	-0.015858236470975395	-5.676953488073512		1	501
LUSC	cd8a	MUC1	-0.27934413245222706	1.9647234213055613e-10	-0.28594407900540775	7.297726063112339e-11	0.0	-0.3644950963328819	-0.2033524741883051	-0.006599946553180691	-2.362658021574662		1	501
LUSC	cd8a	KRT19	-0.27934413245222706	1.9647234213055613e-10	-0.18242905568485132	4.0692417967114616e-05	0.0	-0.26586649431041776	-0.09627866784106452	0.09691507676737574	34.69379360740644		1	501
