cut,radius_um,class_name,estimand,mean_high,mean_low,delta,ratio,pooled_ratio,mean_section_ratio,max_section_ratio,min_section_ratio,sections_high_lt_low,patients_high_lt_low,full_sign,min_high,min_low,min_high_events,min_low_events,n_high_min,n_low_min,section_sign_p,patient_sign_p,section_wilcoxon_p,patient_wilcoxon_p,floor_ok,contact_full_sign,contact_floor_ok,contact_min_high,contact_min_low,eligible
detected,6,cd8,frac0,0.0002455274650393146,0.000583411576065265,-0.00033788411102595036,0.4208477773019848,0.35981971544285446,0.5987642090046243,1.6848915027377815,0.0,4/8,3/5,False,0.0,0.0,0.0,0.0,5919,6018,0.63671875,0.5,0.125,0.25,False,False,False,0.0,0.0,False
detected,7,immune,frac,0.035779800885694074,0.06795580754675062,-0.03217600666105655,0.5265157192205999,0.3869053737956866,0.4963696557094093,0.8286636326826512,0.33999156253136603,8/8,5/5,True,0.007583868665239114,0.01317937951947749,15.5,51.0,566,1979,0.00390625,0.03125,0.0078125,0.0625,True,True,True,0.007583868665239114,0.01317937951947749,True
detected,7,immune,count,0.005581996065357957,0.016051781262152412,-0.010469785196794455,0.3477493229065755,0.31721565673733465,0.3487191208933318,0.5526769188491619,0.24154907036294815,8/8,5/5,True,0.0006489555871020077,0.001420283575262993,16.0,58.0,5919,6018,0.00390625,0.03125,0.0078125,0.0625,True,True,True,0.007583868665239114,0.01317937951947749,True
detected,7,immune,frac0,0.005196442486864438,0.01425758952196196,-0.009061147035097522,0.3644685154429502,0.3284488761248926,0.36052875620682967,0.5953528077327984,0.24418032385274055,8/8,5/5,True,0.00062867572500507,0.0013601020678365953,15.5,51.0,5919,6018,0.00390625,0.03125,0.0078125,0.0625,False,True,True,0.007583868665239114,0.01317937951947749,False
detected,7,cd8nk,frac,0.005523236856724368,0.008628954303536359,-0.003105717446811991,0.640081829435672,0.41685756162320853,0.5844892411012466,0.8665952890792292,0.27289913876021277,8/8,5/5,True,0.0002676659528907923,0.0003088707684704719,1.0,0.8333333333333333,566,1979,0.00390625,0.03125,0.0078125,0.0625,False,True,False,0.0002676659528907923,0.0003088707684704719,False
detected,7,cd8nk,count,0.0009289137542452615,0.0021198501029309745,-0.001190936348685713,0.43819784849924753,0.3458832980403477,0.3730876698801414,0.5592970053544333,0.16972671122768426,8/8,5/5,True,8.111944838775097e-05,0.00024072602970559207,1.0,2.0,5919,6018,0.00390625,0.03125,0.0078125,0.0625,False,True,False,0.0002676659528907923,0.0003088707684704719,False
detected,7,cd8nk,frac0,0.0008450301340394616,0.0018518516687012333,-0.0010068215346617716,0.4563163175116018,0.35387566803765175,0.4276527905762459,0.6936575052854123,0.2106952277309184,8/8,5/5,True,8.111944838775097e-05,0.00012699380270242812,1.0,0.8333333333333333,5919,6018,0.00390625,0.03125,0.0078125,0.0625,False,True,False,0.0002676659528907923,0.0003088707684704719,False
detected,7,cd8,frac,0.004249412005307857,0.006387597860163365,-0.0021381858548555083,0.6652597890999945,0.46272117753453706,0.6195581038504244,1.1365323435843055,0.0,5/8,4/5,False,0.0,0.0,0.0,0.0,566,1979,0.36328125,0.1875,0.0625,0.125,False,False,False,0.0,0.0,False
detected,7,cd8,count,0.0007303899672729057,0.001575655057670326,-0.0008452650903974203,0.4635468681532484,0.3803381260376328,0.43044799504605497,0.8424457513688908,0.0,6/8,5/5,False,0.0,0.0,0.0,0.0,5919,6018,0.14453125,0.03125,0.03125,0.0625,False,False,False,0.0,0.0,False
detected,7,cd8,frac0,0.0006697128958354591,0.0013885759017629347,-0.0007188630059274756,0.48230197210335585,0.39280987293978986,0.44076070356043723,0.8424457513688908,0.0,6/8,5/5,False,0.0,0.0,0.0,0.0,5919,6018,0.14453125,0.03125,0.03125,0.0625,False,False,False,0.0,0.0,False
detected,8,immune,frac,0.034986951009752604,0.07246783984222953,-0.037480888832476925,0.48279279589295127,0.3756132064020075,0.4724214790274802,0.720521085244569,0.3294937340801178,8/8,5/5,True,0.008162796045067831,0.012828645943469373,35.5,92.83333333333333,1093,3288,0.00390625,0.03125,0.0078125,0.0625,True,True,True,0.008162796045067831,0.012828645943469373,True
detected,8,immune,count,0.011432722460866901,0.03352302796251429,-0.022090305501647388,0.34104086521214794,0.31324930539704243,0.34980159230967456,0.5072805846473545,0.24756340893669107,8/8,5/5,True,0.0015007097951733929,0.0032016561950843746,37.0,120.0,5919,6018,0.00390625,0.03125,0.0078125,0.0625,True,True,True,0.008162796045067831,0.012828645943469373,True
detected,8,immune,frac0,0.009570158016563515,0.026766969744885925,-0.01719681172832241,0.35753610168711686,0.3248016856051042,0.3671052059947417,0.5448793828835293,0.2511469383858988,8/8,5/5,True,0.0014398702088825796,0.00292080916042785,35.5,92.83333333333333,5919,6018,0.00390625,0.03125,0.0078125,0.0625,False,True,True,0.008162796045067831,0.012828645943469373,False
detected,8,cd8nk,frac,0.004540569479021516,0.008163735394022877,-0.0036231659150013605,0.556187732682507,0.4253608683159364,0.6125479339532998,1.141744450050454,0.28285176280346397,7/8,5/5,False,0.0007392348918868971,0.0006628552489850028,4.0,2.6666666666666665,1093,3288,0.03515625,0.03125,0.015625,0.0625,False,False,False,0.0007392348918868971,0.0006628552489850028,False
detected,8,cd8nk,count,0.0016182604656180986,0.003966449604138129,-0.00234818913852003,0.40798714899334537,0.347113804949821,0.425203367313118,0.6466346192898349,0.17146546875976365,8/8,5/5,True,0.0002433583451632529,0.0006258876772345394,4.0,5.0,5919,6018,0.00390625,0.03125,0.0078125,0.0625,False,False,False,0.0007392348918868971,0.0006628552489850028,False
detected,8,cd8nk,frac0,0.0013721410672180964,0.0031218720423492833,-0.0017497309751311869,0.43952508258010714,0.367819673708705,0.4883455619132582,0.975455866807611,0.18193283749219108,8/8,5/5,True,0.00022307848306631515,0.00040638016864777,4.0,2.6666666666666665,5919,6018,0.00390625,0.03125,0.0078125,0.0625,False,False,False,0.0007392348918868971,0.0006628552489850028,False
detected,8,cd8,frac,0.003505551826039114,0.006056083808768441,-0.0025505319827293276,0.5788479711861846,0.45120859279796616,0.48373295269942396,0.7870757884408303,0.0,7/8,5/5,False,0.0,0.0,0.0,0.0,1093,3288,0.03515625,0.03125,0.015625,0.0625,False,False,False,0.0,0.0,False
detected,8,cd8,count,0.0012395650431435883,0.002951157991932953,-0.0017115929487893648,0.42002666293433394,0.3633691942605692,0.3596129282033247,0.6516550744085449,0.0,7/8,5/5,False,0.0,0.0,0.0,0.0,5919,6018,0.03515625,0.03125,0.015625,0.0625,False,False,False,0.0,0.0,False
detected,8,cd8,frac0,0.001056924626018835,0.0023360232839042,-0.001279098657885365,0.452446100730809,0.3901708166869801,0.3711171846122232,0.6065609409856013,0.0,7/8,5/5,False,0.0,0.0,0.0,0.0,5919,6018,0.03515625,0.03125,0.015625,0.0625,False,False,False,0.0,0.0,False
detected,9,immune,frac,0.03652823027697937,0.07542819210441468,-0.038899961827435305,0.4842782155830226,0.4011743952806347,0.49160062962159545,0.7628589390758342,0.33267022460246254,8/8,5/5,True,0.010193679918450561,0.014659393789127872,72.83333333333333,138.35,1733,4302,0.00390625,0.03125,0.0078125,0.0625,True,True,True,0.010193679918450561,0.014659393789127872,True
detected,9,immune,count,0.02103975250066562,0.05689681769663529,-0.03585706519596968,0.3697878607701085,0.3398178847357452,0.38725008577068987,0.567637534467206,0.2621936034801007,8/8,5/5,True,0.0035692557290610424,0.006692183625815459,88.0,205.0,5919,6018,0.00390625,0.03125,0.0078125,0.0625,True,True,True,0.010193679918450561,0.014659393789127872,True
detected,9,immune,frac0,0.01553398606998352,0.039941847710737284,-0.024407861640753765,0.388915059275228,0.3556452009286093,0.4078073397282409,0.6125506490333968,0.2693914860511957,8/8,5/5,True,0.0032447779355100387,0.005693170602537252,72.83333333333334,138.35,5919,6018,0.00390625,0.03125,0.0078125,0.0625,True,True,True,0.010193679918450561,0.014659393789127872,True
detected,9,cd8nk,frac,0.0046350942768739025,0.008181983742124465,-0.003546889465250562,0.5665000595161771,0.4269357866189903,0.6594712366202504,1.2847134061190808,0.25240384615384615,7/8,5/5,False,0.0006600660066006601,0.0006423123243677238,5.0,3.1999999999999997,1733,4302,0.03515625,0.03125,0.0234375,0.0625,False,False,False,0.0006600660066006601,0.0006423123243677238,False
detected,9,cd8nk,count,0.0028998757779371623,0.006445818070561611,-0.003545942292624449,0.4498848317145417,0.36514123992253095,0.46222216910897723,0.7392566753203317,0.1514150712031784,8/8,5/5,True,0.0004867166903265058,0.0010591945307046051,6.0,7.0,5919,6018,0.00390625,0.03125,0.0078125,0.0625,False,False,False,0.0006600660066006601,0.0006423123243677238,False
detected,9,cd8nk,frac0,0.0021319674793128978,0.004471383181133892,-0.0023394157018209946,0.47680267893575046,0.37848293760001606,0.5619481565087282,1.1741598396758284,0.17551853873445358,7/8,5/5,False,0.00042304763516371943,0.00048765620237732393,5.0,3.1999999999999997,5919,6018,0.03515625,0.03125,0.015625,0.0625,False,False,False,0.0006600660066006601,0.0006423123243677238,False
detected,9,cd8,frac,0.0037128843857967614,0.006100197781015859,-0.0023873133952190973,0.6086498371169957,0.47377052291409316,0.5089505843316199,1.0261222666698677,0.0,6/8,5/5,False,0.0,0.0,0.0,0.0,1733,4302,0.14453125,0.03125,0.0390625,0.0625,False,False,False,0.0,0.0,False
detected,9,cd8,count,0.002352782551090819,0.004775321004370123,-0.002422538453279304,0.49269620805338027,0.40530777300217513,0.39996655985900825,0.8369959332338323,0.0,7/8,5/5,False,0.0,0.0,0.0,0.0,5919,6018,0.03515625,0.03125,0.015625,0.0625,False,False,False,0.0,0.0,False
detected,9,cd8,frac0,0.0017127657967812163,0.0033576776394985772,-0.001644911842717361,0.5101042984689246,0.42000240991942595,0.4159350236306052,0.8381967981046801,0.0,7/8,5/5,False,0.0,0.0,0.0,0.0,5919,6018,0.03515625,0.03125,0.015625,0.0625,False,False,False,0.0,0.0,False
detected,10,immune,frac,0.03821405850050407,0.07798484689242138,-0.03977078839191731,0.490019023224084,0.4274928994111143,0.49663460264555076,0.7798234561798363,0.34100160853770556,8/8,5/5,True,0.010413204829954581,0.015762814551807704,118.68333333333332,205.95,2519,5005,0.00390625,0.03125,0.0078125,0.0625,True,True,True,0.010413204829954581,0.015762814551807704,True
detected,10,immune,count,0.03486319633932945,0.08864670741665898,-0.053783511077329524,0.39328247326169463,0.36284421161924646,0.4091294777007369,0.5968436969734414,0.282732862294045,8/8,5/5,True,0.006408436422632326,0.01181964805854457,158.0,336.0,5919,6018,0.00390625,0.03125,0.0078125,0.0625,True,True,True,0.010413204829954581,0.015762814551807704,True
detected,10,immune,frac0,0.022428958897862047,0.05284825903483814,-0.030419300136976093,0.424402985216157,0.3900757767400895,0.43761877485805545,0.6696666071160756,0.2953246912105607,8/8,5/5,True,0.00508348543229906,0.008977074857771036,118.68333333333334,205.95,5919,6018,0.00390625,0.03125,0.0078125,0.0625,True,True,True,0.010413204829954581,0.015762814551807704,True
detected,10,cd8nk,frac,0.004453503005720753,0.008030089454261986,-0.0035765864485412333,0.554601917087866,0.43218296475037826,0.5168768223292316,0.9113166067090982,0.24963881741107422,8/8,5/5,True,0.0006166219839142091,0.0016319076234240601,5.0,8.583333333333332,2519,5005,0.00390625,0.03125,0.0078125,0.0625,False,True,False,0.0006166219839142091,0.0016319076234240601,False
detected,10,cd8nk,count,0.004389474555729681,0.00968616792770615,-0.0052966933719764695,0.45316936362151045,0.3685524818655642,0.4164886992024107,0.7325545802246594,0.17384693360364928,8/8,5/5,True,0.0007455533070614549,0.001420283575262993,7.0,16.0,5919,6018,0.00390625,0.03125,0.0078125,0.0625,False,True,False,0.0006166219839142091,0.0016319076234240601,False
detected,10,cd8nk,frac0,0.0027848665325902844,0.005672155345235924,-0.0028872888126456396,0.49097148492756104,0.39435533526069955,0.45591439365110825,0.7973832879943735,0.19140111561794537,8/8,5/5,True,0.00048650478043827733,0.0009488617670895421,5.0,8.583333333333332,5919,6018,0.00390625,0.03125,0.0078125,0.0625,False,True,False,0.0006166219839142091,0.0016319076234240601,False
detected,10,cd8,frac,0.0036764842863623174,0.005993245351287912,-0.002316761064925595,0.6134379740639624,0.48524480257578423,0.5388213148711034,1.0447103571176235,0.155999470689427,6/8,4/5,False,2.680965147453083e-05,0.00011655011655011654,0.25,0.5833333333333333,2519,5005,0.14453125,0.1875,0.0546875,0.125,False,False,False,2.680965147453083e-05,0.00011655011655011654,False
detected,10,cd8,count,0.0036185658461662866,0.007167268536452281,-0.0035487026902859945,0.5048737643584144,0.40633245839272286,0.47985188353102814,0.8507638754140824,0.11276557855371845,8/8,5/5,True,8.460952703274389e-05,0.00015239256324291374,1.0,1.0,5919,6018,0.00390625,0.03125,0.0078125,0.0625,False,False,False,2.680965147453083e-05,0.00011655011655011654,False
detected,10,cd8,frac0,0.0023104227553997713,0.004228144678293733,-0.001917721922893962,0.5464389067055628,0.4427728356063528,0.4731347588362145,0.8955132002740178,0.11960669031931069,8/8,5/5,True,2.1152381758185973e-05,9.693142793840698e-05,0.25,0.5833333333333333,5919,6018,0.00390625,0.03125,0.0078125,0.0625,False,False,False,2.680965147453083e-05,0.00011655011655011654,False
detected,11,immune,frac,0.04024825804595527,0.0797255529685117,-0.03947729492255644,0.5048351067800265,0.45275209918531817,0.517555847482184,0.796351098319134,0.3398987841429173,8/8,5/5,True,0.01124738074694934,0.01690831626923839,171.73333333333335,249.74285714285713,3205,5387,0.00390625,0.03125,0.0078125,0.0625,True,True,True,0.01124738074694934,0.01690831626923839,True
detected,11,immune,count,0.05337252842175296,0.12440818673142916,-0.0710356583096762,0.42901138441132425,0.3961144027805846,0.4484838626935661,0.6388404999842722,0.29185854286205076,8/8,5/5,True,0.01095112553234638,0.018993283743771214,270.0,479.0,5919,6018,0.00390625,0.03125,0.0078125,0.0625,True,True,True,0.01124738074694934,0.01690831626923839,True
detected,11,immune,frac0,0.02884034941385646,0.06262826889983979,-0.03378791948598332,0.4605005043326407,0.42457118800617855,0.47777311141700707,0.7221411847874584,0.30861031090749186,8/8,5/5,True,0.0074021496653822755,0.012323969090777783,171.73333333333335,249.74285714285713,5919,6018,0.00390625,0.03125,0.0078125,0.0625,True,True,True,0.01124738074694934,0.01690831626923839,True
detected,11,cd8nk,frac,0.004436000245111834,0.007989849397331852,-0.0035538491522200174,0.5552044881588384,0.44752454502675265,0.533252091992462,0.9554125285405565,0.18897628190097196,8/8,5/5,True,0.0005370025789181601,0.0015532055518836748,5.4833333333333325,9.4,3205,5387,0.00390625,0.03125,0.0078125,0.0625,False,True,False,0.0005370025789181601,0.0015532055518836748,False
detected,11,cd8nk,count,0.006576925283956281,0.013262969033095075,-0.0066860437491387936,0.4958863484899109,0.40058528601401666,0.4628151777398102,0.8015008936575684,0.16584561029971562,8/8,5/5,True,0.0010650761529449357,0.0020702438554680916,10.0,20.0,5919,6018,0.00390625,0.03125,0.0078125,0.0625,True,True,False,0.0005370025789181601,0.0015532055518836748,True
detected,11,cd8nk,frac0,0.0033827621308744338,0.006497357244502519,-0.0031145951136280856,0.5206366224878005,0.4196690155293142,0.49381425175973903,0.8827215974532261,0.1531544662676806,8/8,5/5,True,0.00048302795395818645,0.0012128579796666745,5.4833333333333325,9.4,5919,6018,0.00390625,0.03125,0.0078125,0.0625,False,True,False,0.0005370025789181601,0.0015532055518836748,False
detected,11,cd8,frac,0.003696497999474467,0.005895457243304909,-0.002198959243830442,0.6270078548482972,0.509522844706613,0.5511126709809078,1.0830077388735464,0.15380773066322875,7/8,5/5,False,2.4031529366528884e-05,8.261731658955717e-05,0.25,0.5,3205,5387,0.03515625,0.03125,0.0546875,0.0625,False,False,False,2.4031529366528884e-05,8.261731658955717e-05,False
detected,11,cd8,count,0.005484692318034505,0.009825400335933107,-0.004340708017898602,0.5582156584476341,0.4508275622021916,0.49159239847783376,0.9351829615296057,0.14616430086421467,8/8,5/5,True,8.460952703274389e-05,0.00015239256324291374,1.0,1.0,5919,6018,0.00390625,0.03125,0.0078125,0.0625,False,False,False,2.4031529366528884e-05,8.261731658955717e-05,False
detected,11,cd8,frac0,0.0028204836366131428,0.004801148404183952,-0.001980664767570809,0.5874602072610873,0.4778083191279202,0.5093253239328966,1.0006089440474428,0.12465236727386801,7/8,5/5,False,2.1152381758185973e-05,7.619628162145687e-05,0.25,0.5,5919,6018,0.03515625,0.03125,0.015625,0.0625,False,False,False,2.4031529366528884e-05,8.261731658955717e-05,False
detected,12,immune,frac,0.04116605242340644,0.08187026077673576,-0.040704208353329316,0.5028205850677366,0.46285019057578247,0.5191818874595864,0.808549572855012,0.33347362013599696,8/8,5/5,True,0.011182784689158516,0.0181282931204568,210.6642857142857,284.5440476190476,3861,5620,0.00390625,0.03125,0.0078125,0.0625,True,True,True,0.011182784689158516,0.0181282931204568,True
detected,12,immune,count,0.07359896854483908,0.16449314307831644,-0.09089417453347737,0.4474287934895745,0.41446497889100864,0.4693461910285549,0.6582363849447703,0.2940560852836328,8/8,5/5,True,0.015656053538835937,0.027177968753761345,386.0,626.0,5919,6018,0.00390625,0.03125,0.0078125,0.0625,True,True,True,0.011182784689158516,0.0181282931204568,True
detected,12,immune,frac0,0.03361075133680388,0.07007497226022905,-0.03646422092342517,0.4796398807264261,0.4448822204613611,0.49644757177559107,0.7598420434689658,0.3147374840315467,8/8,5/5,True,0.008859595754748867,0.015314416852656184,210.6642857142857,284.5440476190476,5919,6018,0.00390625,0.03125,0.0078125,0.0625,True,True,True,0.011182784689158516,0.0181282931204568,True
detected,12,cd8nk,frac,0.004494035629012607,0.007995294242198787,-0.00350125861318618,0.562085083159704,0.4621326301163771,0.5695653233709915,0.9551228202551721,0.16433351500444382,8/8,5/5,True,0.0006854357857624307,0.001736802361502025,7.344444444444445,10.842857142857142,3861,5620,0.00390625,0.03125,0.0078125,0.0625,False,True,False,0.0006854357857624307,0.001736802361502025,False
detected,12,cd8nk,count,0.008797474377654296,0.017154972003268674,-0.008357497625614378,0.5128235928323313,0.4130414519938564,0.5031000647488371,0.7786008681244951,0.15578491452794543,8/8,5/5,True,0.0015856236786469344,0.002840567150525986,18.0,24.0,5919,6018,0.00390625,0.03125,0.0078125,0.0625,True,True,False,0.0006854357857624307,0.001736802361502025,True
detected,12,cd8nk,frac0,0.0038575189802159274,0.007047235049823069,-0.0031897160696071417,0.5473804907802495,0.4441925158938889,0.5473939926877902,0.9148565517757788,0.14294311450230165,8/8,5/5,True,0.0006469736120898912,0.0014985195349173106,7.344444444444445,10.842857142857142,5919,6018,0.00390625,0.03125,0.0078125,0.0625,False,True,False,0.0006854357857624307,0.001736802361502025,False
detected,12,cd8,frac,0.003713270011102185,0.005897685661848033,-0.0021844156507458477,0.6296147716252881,0.5200306716782023,0.7483132119988021,2.0068750972157408,0.14295061401387105,6/8,5/5,False,8.580202312138728e-05,0.0001201345506967804,0.95,0.75,3861,5620,0.14453125,0.03125,0.1484375,0.0625,False,False,False,8.580202312138728e-05,0.0001201345506967804,False
detected,12,cd8,count,0.007259336424879956,0.012803834979277253,-0.005544498554397297,0.5669657908454026,0.4587189103671389,0.6128178123519405,1.4451198026779424,0.13359665833580928,7/8,5/5,False,0.00025382858109823165,0.00030478512648582747,3.0,2.0,5919,6018,0.03515625,0.03125,0.015625,0.0625,False,False,False,8.580202312138728e-05,0.0001201345506967804,False
detected,12,cd8,frac0,0.0031838677777151925,0.005212225054053372,-0.0020283572763381795,0.6108461827140802,0.49984293975640554,0.7221040674188446,1.9910539503562756,0.12434350951847246,6/8,5/5,False,8.037905068110669e-05,0.00011429442243218532,0.95,0.75,5919,6018,0.14453125,0.03125,0.078125,0.0625,False,False,False,8.580202312138728e-05,0.0001201345506967804,False
detected,13,immune,frac,0.04341095511472115,0.0837755334859194,-0.04036457837119825,0.5181817806271262,0.4822401048148104,0.532925057457287,0.8375311945732798,0.3310979810872186,8/8,5/5,True,0.012032565199392853,0.019819562832095346,248.72857142857143,317.8869047619048,4384,5755,0.00390625,0.03125,0.0078125,0.0625,True,True,True,0.012032565199392853,0.019819562832095346,True
detected,13,immune,count,0.09951805245966941,0.2075482771119376,-0.10803022465226819,0.47949351275990626,0.44421000960430257,0.49655905246876986,0.706099397814068,0.3024862589236229,8/8,5/5,True,0.021780571892111134,0.03779398666377795,537.0,819.0,5919,6018,0.00390625,0.03125,0.0078125,0.0625,True,True,True,0.012032565199392853,0.019819562832095346,True
