tf	target	pearson_r_high	pearson_r_low	in_top	high_specific
ADNP2	ATP1B3	0.21431746755220796	0.23604096443752393	True	False
ADNP2	NET1	0.21389919688968337	0.21088803756450067	True	False
ADNP2	JAG1	0.21347934228537205	0.20888904401095532	True	False
ADNP2	KMT5A	0.21332752335819394	0.14140846744728325	True	False
ADNP2	LSG1	0.21270760705439803	0.21073265560224166	True	False
ADNP2	ANP32B	0.21208970907421	0.1973833566295934	True	False
ADNP2	RCC2	0.21129812541352055	0.18390663082597455	True	False
ADNP2	KLF5	0.2112610513360985	0.21787265329187458	True	False
ADNP2	STRBP	0.21055771347451036	0.19013916764800617	True	False
ADNP2	NAA20	0.21035968304684027	0.19065358441235833	True	False
ADNP2	HSPB1	0.21027199793892457	0.17367190756905043	True	False
ADNP2	HMGA1	0.21025861812841143	0.17314662438787934	True	False
ADNP2	ACAP2	0.20957868789413941	0.20483105519842212	True	False
AEBP2	PKP1	0.300785401468883	0.2775826115100808	True	False
AEBP2	ATP1B3	0.2998949978875227	0.31983606856426766	True	False
AEBP2	EIF4A2	0.29447139415597867	0.25804058817458136	True	False
AEBP2	PERP	0.29197183376072455	0.29212055112112595	True	False
AEBP2	HSPB1	0.2895951781460152	0.28378473423297806	True	False
AEBP2	FXR1	0.2845522164523503	0.29624291915120293	True	False
AEBP2	EIF4G1	0.28284027798088657	0.2522968124549118	True	False
AEBP2	CLDN1	0.2804950237048927	0.3157318442116782	True	False
AEBP2	SFN	0.2768657550582497	0.25231461998031135	True	False
AEBP2	SOX2	0.2766861389004499	0.2583848857322654	True	False
AEBP2	JUP	0.27574375753513364	0.20776786560958405	True	False
AEBP2	RAP2B	0.27314106926852905	0.2966689766749992	True	False
AEBP2	CD9	0.2712036714567493	0.2364314271179079	True	False
AEBP2	SERPINB5	0.2697334241155721	0.2779889174541763	True	False
AEBP2	NMRAL2P	0.26928385197345484	0.2735098748188989	True	False
AEBP2	NTRK2	0.26762480250762766	0.27138411006679725	True	False
AEBP2	HSPA1B	0.2666632447152983	0.20072784616269265	True	False
AEBP2	ABCC5	0.2657121012197571	0.25165761335528747	True	False
AEBP2	NUCKS1	0.26543099098425244	0.28953917004312735	True	False
AEBP2	SDC1	0.2641677959200051	0.24641326688242454	True	False
AEBP2	GCLC	0.2641336807560037	0.23475200243810287	True	False
AEBP2	CDKN2A	0.2625079776460761	0.27639272343897664	True	False
AEBP2	ALDH3A1	0.26185019715757335	0.29351533490956433	True	False
AEBP2	TP63	0.26093476762872025	0.27349201771603576	True	False
AEBP2	DVL3	0.26015085069690136	0.24955280461442084	True	False
AEBP2	TFRC	0.2594786364090976	0.2805256421232818	True	False
AEBP2	TRA2B	0.25799018347860864	0.2606473667481359	True	False
AEBP2	KLF5	0.25798966572400317	0.2606437498285105	True	False
AEBP2	NECTIN1	0.25733517123575345	0.21219321405403202	True	False
AEBP2	DNAJB1	0.25695109999186	0.20043248849634654	True	False
AEBP2	FSCN1	0.2567874461322538	0.2567840416573925	True	False
AEBP2	TBL1XR1	0.25571192683647453	0.2907216700766517	True	False
AEBP2	DSC3	0.25542062278585786	0.27017777416177363	True	False
AEBP2	TMPRSS4	0.2532841104665725	0.19667091161760064	True	False
AEBP2	JAG1	0.25324988512189095	0.2459580068527471	True	False
AEBP2	SLC9A3R1	0.253098481296468	0.22760439763086854	True	False
AEBP2	BICD2	0.25245439659336005	0.2112099900458443	True	False
AEBP2	GPX2	0.2521932812593565	0.265021551237614	True	False
AEBP2	NET1	0.2518735328864821	0.24084792850644507	True	False
AEBP2	IRF6	0.2514680309165069	0.22245030221623652	True	False
AEBP2	DHX36	0.2510135391630103	0.2553964536836948	True	False
AEBP2	NAA50	0.2505089244751829	0.25648323240327014	True	False
AEBP2	KRT19	0.2503037131881929	0.227058655029173	True	False
AEBP2	NCBP2	0.2495133979844511	0.25719155460894644	True	False
AEBP2	SLC7A11	0.24858270049765033	0.25198944035802767	True	False
AEBP2	UBXN7	0.2479078179030763	0.25049045290036165	True	False
AEBP2	MIR205HG	0.24673453063356238	0.15045471591838108	True	False
AEBP2	DSP	0.24649260169611328	0.20481632209182596	True	False
AEBP2	CSNK2A1	0.24546606021146772	0.25879716855886575	True	False
AEBP2	BEX3	0.24535633196020784	0.22868350891453307	True	False
AES	RPL37A	0.44221312629509274	0.25014862829893625	True	False
AES	RPLP1	0.43456146148514335	0.28584064321734787	True	False
AES	RPL13A	0.42676315834260853	0.2736225478536778	True	False
AES	GSTP1	0.4266929633568376	0.23299871880653256	True	False
AES	RPL31	0.4259050458720558	0.2595370400702493	True	False
AES	RPL8	0.42057464609565426	0.2652167822158482	True	False
AES	RPS18	0.4193473860459816	0.23636588451458196	True	False
AES	RPS12	0.4169683676340961	0.22539080765652714	True	False
AES	RPS8	0.4137256160109767	0.2507925596114326	True	False
AES	RPS24	0.4103737877090184	0.23163532641965665	True	False
AES	EEF1A1	0.40739473816054933	0.2745462319437406	True	False
AES	RPL13	0.4044524835057538	0.21123530969637958	True	False
AES	RPS4X	0.3985151888229233	0.2363766951080047	True	False
AES	RPS29	0.39493464204057754	0.2411771021234735	True	False
AES	RPL38	0.3931178786340295	0.2558618042474063	True	False
AES	RPL39	0.39234832274496706	0.2386605102887689	True	False
AES	RPS15A	0.3909553899062753	0.19728384844687816	True	False
AES	RPL19	0.39057231074618864	0.21972003921774583	True	False
AES	RPL36	0.3901788557680269	0.2607756027822608	True	False
AES	RPL37	0.3892938056280465	0.2598672435474161	True	False
AES	RPS17	0.3888508889830744	0.24744714634773674	True	False
AES	RPS5	0.388545379149254	0.2672596228431788	True	False
AES	RPL11	0.3884453610715052	0.21830383091659541	True	False
AES	RPL23A	0.38818153603136546	0.2230592593324103	True	False
AES	RPS28	0.3827735335179007	0.24834664844743715	True	False
AES	RPL23	0.38256728398897827	0.23511095778925808	True	False
AES	RPL10A	0.38060050248895344	0.21822364781189196	True	False
AES	RPL35A	0.38040279841879193	0.23481719374597043	True	False
AES	RPL35	0.37819331109683024	0.25232134617272656	True	False
AES	RPL12	0.37722983366261525	0.23356932174345763	True	False
AES	PPIA	0.37708814381949984	0.2454528456966968	True	False
AES	RPS19	0.3765010408594853	0.2506195839403748	True	False
AES	ATP5MC2	0.3762686194808084	0.24040665120557253	True	False
AES	RPS27A	0.3742782525138639	0.24536023598641382	True	False
AES	RPL29	0.3737994416688082	0.22135490664881716	True	False
AES	RPL4	0.37306933398884345	0.19109868869814792	True	False
AES	RPL27	0.37258821304703954	0.20454843299905637	True	False
AES	RPS20	0.37144677810594784	0.22924070677366526	True	False
AES	RPLP0	0.3711610983654534	0.23277112596445887	True	False
AES	COX7C	0.3694907342519679	0.19563365928891904	True	False
AES	RPS27	0.3694252136888223	0.21521753014669665	True	False
AES	RPS21	0.36738245507872963	0.2220037735341453	True	False
AES	RPL9	0.36638233479183435	0.2226221710959343	True	False
AES	RPS16	0.36615589184081554	0.24005472998262362	True	False
AES	EEF2	0.3661161335258053	0.24180265420013333	True	False
AES	RPS2	0.3654515776579511	0.2380749170121952	True	False
AES	RPL27A	0.3653322322504376	0.21146092640012992	True	False
AES	RPL30	0.36282663141293864	0.19581974066267255	True	False
AES	COX6C	0.36129280253199936	0.18899787061984766	True	False
AES	COX4I1	0.3606161031102777	0.17915420926449888	True	False
AHR	PERP	0.2665274314813249	0.24078247544844866	True	False
AHR	EIF4A2	0.2614570072129101	0.25070633849300256	True	False
AHR	DST	0.26089052466269674	0.28621329338934737	True	False
AHR	SET	0.25808868726567835	0.2656711653932529	True	False
AHR	FAM3C	0.25732956286509967	0.2260391527069747	True	False
AHR	SLC38A2	0.2572708451306818	0.24690925611304565	True	False
AHR	ITGA6	0.2545237195305489	0.2582785958060471	True	False
AHR	SERBP1	0.25446914160569384	0.2231916799295419	True	False
AHR	DDR1	0.25425360777050343	0.19166537638555373	True	False
AHR	CTNND1	0.252681489603997	0.20906645698122833	True	False
AHR	TXNRD1	0.24913053916215072	0.29285075669842053	True	False
AHR	JUN	0.24850285206017816	0.25301442908214206	True	False
AHR	DSP	0.2477668859059645	0.24198890399247305	True	False
AHR	ANXA2	0.2476297226402893	0.17605153812586802	True	False
AHR	APP	0.24741574684880172	0.19189927669692605	True	False
AHR	EIF1AX	0.24682868673298664	0.19116269842525915	True	False
AHR	KLF5	0.24543374040989505	0.2797763185045661	True	False
AHR	HSP90AB1	0.24425815330535786	0.2257295197091888	True	False
AHR	KRT19	0.24256404382748833	0.20838073257179376	True	False
AHR	UBE2H	0.24140353667690587	0.23810910456097006	True	False
AHR	TACSTD2	0.24017001687879738	0.21244275312165964	True	False
AHR	FXR1	0.2381992650771287	0.2546660896297203	True	False
AHR	JAG1	0.23801289120933794	0.28155603744536206	True	False
AHR	NCL	0.23762951663670387	0.1944393255981134	True	False
AHR	TFRC	0.23628197266956066	0.28733640642334735	True	False
AHR	MTDH	0.23466370137313022	0.24725802224249227	True	False
AHR	EIF4G1	0.2345203813461118	0.2463896310387714	True	False
AHR	SLC2A1	0.23445923717152403	0.12138041972639248	True	False
AHR	SLC25A36	0.23300618917479402	0.241908313392657	True	False
AHR	MT-ATP8	0.23268885699308736	0.17714804550943083	True	False
AHR	TRA2B	0.23265699560013117	0.2489078483174245	True	False
AHR	TP63	0.23263918459187696	0.24279253409902687	True	False
AHR	GPI	0.23243647966909223	0.15290262414276656	True	False
AHR	FSCN1	0.23225269708040214	0.21314291636728278	True	False
AHR	SPINT2	0.23183149464313044	0.22247472188029604	True	False
AHR	DSG2	0.23110158159156594	0.16222656954193915	True	False
AHR	KHSRP	0.2306003540775674	0.20351618457088547	True	False
AHR	PDIA3	0.23042846807306935	0.20782218728790053	True	False
AHR	DKC1	0.23013943319457772	0.2383652141696779	True	False
AHR	JUP	0.22949336386900632	0.2498118205301222	True	False
AHR	AP2M1	0.2292611828015849	0.23203154494737374	True	False
AHR	RBM17	0.22924290756766036	0.21660663936550711	True	False
AHR	HMGN1	0.22858047268413198	0.2283007242174271	True	False
AHR	EIF2S2	0.22814282474739625	0.2740201151023084	True	False
AHR	YWHAG	0.227642737734567	0.19761496845665258	True	False
AHR	HSP90B1	0.2275636900646779	0.16140958011663545	True	False
AHR	LMNA	0.2274795919279668	0.20076494468908326	True	False
AHR	NAP1L1	0.22682191287516096	0.16923641444666962	True	False
AHR	AHNAK	0.2265279101168245	0.12679413801663034	True	False
AHR	MT-CO1	0.22644344814243247	0.1568831318431112	True	False
AIP	RPS13	0.12851373560922363	0.02141291504152174	True	False
AIP	RPL23A	0.11899915139266604	0.03819031432505425	True	False
AIP	RPS5	0.11189347215967486	0.0615159012233409	True	False
AIP	RPL31	0.10647479414528759	0.029412750014577375	True	False
AIP	SNHG6	0.10413584350745057	0.0771097688730571	True	False
AIP	RPL32	0.10193122569397225	0.03375653386875388	True	False
AIP	ATP5MC2	0.10036823428497474	0.0792069541046196	True	False
AIP	RPS3A	0.09594072878808073	0.038224070114689125	True	False
AIP	RPL27	0.09575527424002751	0.018919836581377966	True	False
AIP	EEF1A1	0.09508816814812812	0.057033898972629914	True	False
AIP	NDUFA4	0.09324818460063582	0.05309347535059403	True	False
AIP	PFDN5	0.09291097791957474	0.046212565162521924	True	False
AIP	RPL34	0.0912898170024444	0.018886255463133477	True	False
AIP	RPL28	0.09124801004663255	0.06241493328064545	True	False
AIP	RPS29	0.09107715251152111	0.0315313248329457	True	False
AIP	COA3	0.09097760689747625	0.04447968075606232	True	False
AIP	SLC25A6	0.09048361796801502	0.07038822091340598	True	False
AIP	RPL26	0.09004400719868096	0.036050953675604513	True	False
AIP	RPS21	0.08936434595481825	0.006941218425086635	True	False
AIP	SAP18	0.08923916603169763	0.053937079573873996	True	False
AIP	RPL35	0.0888658450801387	0.061288521987280804	True	False
AIP	RPS14	0.08860677272086791	0.03470161759959261	True	False
AIP	RPLP2	0.0882202235517765	0.05195262703652524	True	False
AIP	RPL14	0.08810676188247132	0.048573774785893004	True	False
AIP	CD81	0.08758361645077226	0.040137274714637676	True	False
AIP	RPL36	0.087466919237142	0.06378868069824108	True	False
AIP	SIX3	0.08737711164572412	-0.0074855988168728614	True	False
AIP	RPL41	0.08682075483873872	0.06178076315643027	True	False
AIP	RPL9	0.08663726239663795	0.025028250507763854	True	False
AIP	ATP5PF	0.08562374123462733	0.03373672699265742	True	False
AIP	COX4I1	0.0853869072011481	0.03293050091169491	True	False
AIP	RPS8	0.0849896728822676	0.046523494945252236	True	False
AIP	RPS16	0.08429513990130182	0.05546154571391626	True	False
AIP	TPT1	0.08421484307061679	-0.006865638492886437	True	False
AIP	UBA52	0.08406111468849363	0.04997396702508006	True	False
AIP	RPL4	0.08383969276166116	0.02865205037087711	True	False
AIP	RPL18	0.08363454800164308	0.08749981540181913	True	False
AIP	RPS3	0.08354552797109177	0.011121522640249097	True	False
AIP	CHCHD2	0.08345104934437252	0.06856371572415922	True	False
AIP	RPL27A	0.08298879836954653	0.04181809877051864	True	False
AIP	RPS12	0.08295370517539495	0.008016778598423868	True	False
AIP	RPL38	0.08290744289207132	0.05431051633908493	True	False
AIP	RPL9P9	0.08261040570473589	0.03232086556523764	True	False
AIP	PPIL3	0.08255297306295882	0.03829694659665387	True	False
AIP	RPL37	0.08249635204462631	0.03224838685166683	True	False
AIP	SSR2	0.08239860471802626	0.06217634179419015	True	False
AIP	RPL29	0.08221283864362736	0.045401312399787494	True	False
AIP	RPS18	0.08220342259477043	0.042876290563416394	True	False
AIP	RPS4X	0.08217027523853491	0.0590827801998595	True	False
AIP	PPIA	0.08198496375240004	0.039172849333156144	True	False
AKNA	PTPRC	0.42257730759096596	0.3948808055840853	True	False
AKNA	CSF3R	0.4216320565981125	0.402044565672505	True	False
AKNA	FCGR3B	0.4155155822706595	0.408622592202706	True	False
AKNA	SELL	0.4150551022129325	0.38750973698969093	True	False
AKNA	FYB1	0.4079751162202878	0.37798675940892845	True	False
AKNA	TYROBP	0.40041430530013905	0.3440903353574713	True	False
AKNA	IFITM2	0.3985738186959181	0.35282925453825836	True	False
AKNA	TSC22D3	0.3961959218307454	0.2512189204973151	True	False
AKNA	LCP1	0.3887148600941183	0.40534913724166777	True	False
AKNA	SMAP2	0.3868438725208113	0.3910962405167032	True	False
AKNA	LSP1	0.3807794679293888	0.3191953105232764	True	False
AKNA	RIPOR2	0.3776405242610311	0.4220434971423609	True	False
AKNA	CXCR4	0.3773493803318649	0.2225403204188481	True	False
AKNA	CXCR2	0.37388114582246956	0.4023630766782047	True	False
AKNA	LAPTM5	0.37342007200411487	0.3412696068515208	True	False
AKNA	WAS	0.3724488081821897	0.32853228777340016	True	False
AKNA	ALOX5AP	0.37233025898013133	0.3466034567595123	True	False
AKNA	SPI1	0.3710635519667599	0.38126175858936145	True	False
AKNA	FPR1	0.36768828201425807	0.38841137844732276	True	False
AKNA	MNDA	0.36719536273191716	0.39425225260482527	True	False
AKNA	SRGN	0.3671453708268035	0.31039098154969974	True	False
AKNA	TXNIP	0.36626828285484725	0.24635667404612424	True	False
AKNA	CLEC4E	0.3608460653696137	0.23785810881757155	True	False
AKNA	CTSS	0.3499523798817177	0.2720198424933734	True	False
AKNA	C5AR1	0.3393270406277797	0.4066234387633095	True	False
AKNA	PREX1	0.33029209188107467	0.30383171874946996	True	False
AKNA	PLEK	0.32394111264014575	0.3107837252001179	True	False
AKNA	RAC2	0.31669010957542093	0.3404481231867706	True	False
AKNA	FCER1G	0.3163712207929354	0.2939813177402338	True	False
AKNA	LITAF	0.3153620463373235	0.2964936622875695	True	False
AKNA	DUSP1	0.31371448067883423	0.25818823931430024	True	False
