interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	ligand_class	direction	n_mal_high	n_mal_low	n_tnk	n_patients_mal_high	n_patients_mal_low	n_patients_tnk	prob_high	prob_low	delta_prob	pval_high	pval_low	sig_high	sig_low	sig_diff	ligand_mean_high	ligand_mean_low	receptor_mean_partner	ligand_prop_high	ligand_prop_low	receptor_prop_partner
WNT3_FZD10_LRP6	WNT	Secreted Signaling	WNT3	FZD10_LRP6	WNT3	FZD10|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.03574525564908981	0.030927835032343864	5.756886821473017e-05
WNT3_FZD2_LRP6	WNT	Secreted Signaling	WNT3	FZD2_LRP6	WNT3	FZD2|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.03574525564908981	0.030927835032343864	0.0004605509457178414
WNT3_FZD3_LRP6	WNT	Secreted Signaling	WNT3	FZD3_LRP6	WNT3	FZD3|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.03574525564908981	0.030927835032343864	0.002792089944705367
WNT3_FZD4_LRP6	WNT	Secreted Signaling	WNT3	FZD4_LRP6	WNT3	FZD4|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.03574525564908981	0.030927835032343864	0.0003741976397577673
WNT3_FZD5_LRP6	WNT	Secreted Signaling	WNT3	FZD5_LRP6	WNT3	FZD5|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.03574525564908981	0.030927835032343864	0.0013816527789458632
WNT3_FZD6_LRP6	WNT	Secreted Signaling	WNT3	FZD6_LRP6	WNT3	FZD6|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.03574525564908981	0.030927835032343864	0.002792089944705367
WNT3_FZD7_LRP6	WNT	Secreted Signaling	WNT3	FZD7_LRP6	WNT3	FZD7|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.03574525564908981	0.030927835032343864	0.0011225929483771324
WNT3_FZD8_LRP6	WNT	Secreted Signaling	WNT3	FZD8_LRP6	WNT3	FZD8|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.03574525564908981	0.030927835032343864	0.0006620419444516301
WNT3_FZD9_LRP6	WNT	Secreted Signaling	WNT3	FZD9_LRP6	WNT3	FZD9|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.03574525564908981	0.030927835032343864	0.00011513773642946035
WNT3A_FZD1_LRP6	WNT	Secreted Signaling	WNT3A	FZD1_LRP6	WNT3A	FZD1|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0027941034641116858	0.0027941034641116858	0.0011225929483771324
WNT3A_FZD10_LRP6	WNT	Secreted Signaling	WNT3A	FZD10_LRP6	WNT3A	FZD10|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0027941034641116858	0.0027941034641116858	5.756886821473017e-05
WNT3A_FZD2_LRP6	WNT	Secreted Signaling	WNT3A	FZD2_LRP6	WNT3A	FZD2|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0027941034641116858	0.0027941034641116858	0.0004605509457178414
WNT3A_FZD3_LRP6	WNT	Secreted Signaling	WNT3A	FZD3_LRP6	WNT3A	FZD3|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0027941034641116858	0.0027941034641116858	0.002792089944705367
WNT3A_FZD4_LRP6	WNT	Secreted Signaling	WNT3A	FZD4_LRP6	WNT3A	FZD4|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0027941034641116858	0.0027941034641116858	0.0003741976397577673
WNT3A_FZD5_LRP6	WNT	Secreted Signaling	WNT3A	FZD5_LRP6	WNT3A	FZD5|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0027941034641116858	0.0027941034641116858	0.0013816527789458632
WNT3A_FZD6_LRP6	WNT	Secreted Signaling	WNT3A	FZD6_LRP6	WNT3A	FZD6|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0027941034641116858	0.0027941034641116858	0.002792089944705367
WNT3A_FZD7_LRP6	WNT	Secreted Signaling	WNT3A	FZD7_LRP6	WNT3A	FZD7|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0027941034641116858	0.0027941034641116858	0.0011225929483771324
WNT3A_FZD8_LRP6	WNT	Secreted Signaling	WNT3A	FZD8_LRP6	WNT3A	FZD8|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0027941034641116858	0.0027941034641116858	0.0006620419444516301
WNT3A_FZD9_LRP6	WNT	Secreted Signaling	WNT3A	FZD9_LRP6	WNT3A	FZD9|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0027941034641116858	0.0027941034641116858	0.00011513773642946035
WNT4_FZD1_LRP6	WNT	Secreted Signaling	WNT4	FZD1_LRP6	WNT4	FZD1|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.018691588193178177	0.014644956216216087	0.0011225929483771324
WNT4_FZD10_LRP6	WNT	Secreted Signaling	WNT4	FZD10_LRP6	WNT4	FZD10|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.018691588193178177	0.014644956216216087	5.756886821473017e-05
WNT4_FZD2_LRP6	WNT	Secreted Signaling	WNT4	FZD2_LRP6	WNT4	FZD2|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.018691588193178177	0.014644956216216087	0.0004605509457178414
WNT4_FZD3_LRP6	WNT	Secreted Signaling	WNT4	FZD3_LRP6	WNT4	FZD3|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.018691588193178177	0.014644956216216087	0.002792089944705367
WNT4_FZD4_LRP6	WNT	Secreted Signaling	WNT4	FZD4_LRP6	WNT4	FZD4|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.018691588193178177	0.014644956216216087	0.0003741976397577673
WNT4_FZD5_LRP6	WNT	Secreted Signaling	WNT4	FZD5_LRP6	WNT4	FZD5|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.018691588193178177	0.014644956216216087	0.0013816527789458632
WNT4_FZD6_LRP6	WNT	Secreted Signaling	WNT4	FZD6_LRP6	WNT4	FZD6|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.018691588193178177	0.014644956216216087	0.002792089944705367
WNT4_FZD7_LRP6	WNT	Secreted Signaling	WNT4	FZD7_LRP6	WNT4	FZD7|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.018691588193178177	0.014644956216216087	0.0011225929483771324
WNT4_FZD8_LRP6	WNT	Secreted Signaling	WNT4	FZD8_LRP6	WNT4	FZD8|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.018691588193178177	0.014644956216216087	0.0006620419444516301
WNT4_FZD9_LRP6	WNT	Secreted Signaling	WNT4	FZD9_LRP6	WNT4	FZD9|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.018691588193178177	0.014644956216216087	0.00011513773642946035
WNT6_FZD1_LRP6	WNT	Secreted Signaling	WNT6	FZD1_LRP6	WNT6	FZD1|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0016379227163270116	0.005299161653965712	0.0011225929483771324
WNT6_FZD10_LRP6	WNT	Secreted Signaling	WNT6	FZD10_LRP6	WNT6	FZD10|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0016379227163270116	0.005299161653965712	5.756886821473017e-05
WNT6_FZD2_LRP6	WNT	Secreted Signaling	WNT6	FZD2_LRP6	WNT6	FZD2|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0016379227163270116	0.005299161653965712	0.0004605509457178414
WNT6_FZD3_LRP6	WNT	Secreted Signaling	WNT6	FZD3_LRP6	WNT6	FZD3|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0016379227163270116	0.005299161653965712	0.002792089944705367
WNT6_FZD4_LRP6	WNT	Secreted Signaling	WNT6	FZD4_LRP6	WNT6	FZD4|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0016379227163270116	0.005299161653965712	0.0003741976397577673
WNT6_FZD5_LRP6	WNT	Secreted Signaling	WNT6	FZD5_LRP6	WNT6	FZD5|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0016379227163270116	0.005299161653965712	0.0013816527789458632
WNT6_FZD6_LRP6	WNT	Secreted Signaling	WNT6	FZD6_LRP6	WNT6	FZD6|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0016379227163270116	0.005299161653965712	0.002792089944705367
WNT6_FZD7_LRP6	WNT	Secreted Signaling	WNT6	FZD7_LRP6	WNT6	FZD7|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0016379227163270116	0.005299161653965712	0.0011225929483771324
WNT6_FZD8_LRP6	WNT	Secreted Signaling	WNT6	FZD8_LRP6	WNT6	FZD8|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0016379227163270116	0.005299161653965712	0.0006620419444516301
WNT6_FZD9_LRP6	WNT	Secreted Signaling	WNT6	FZD9_LRP6	WNT6	FZD9|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.0016379227163270116	0.005299161653965712	0.00011513773642946035
WNT7A_FZD1_LRP6	WNT	Secreted Signaling	WNT7A	FZD1_LRP6	WNT7A	FZD1|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.022160131484270096	0.011561807245016098	0.0011225929483771324
WNT7A_FZD10_LRP6	WNT	Secreted Signaling	WNT7A	FZD10_LRP6	WNT7A	FZD10|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.022160131484270096	0.011561807245016098	5.756886821473017e-05
WNT7A_FZD2_LRP6	WNT	Secreted Signaling	WNT7A	FZD2_LRP6	WNT7A	FZD2|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.022160131484270096	0.011561807245016098	0.0004605509457178414
WNT7A_FZD3_LRP6	WNT	Secreted Signaling	WNT7A	FZD3_LRP6	WNT7A	FZD3|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.022160131484270096	0.011561807245016098	0.002792089944705367
WNT7A_FZD4_LRP6	WNT	Secreted Signaling	WNT7A	FZD4_LRP6	WNT7A	FZD4|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.022160131484270096	0.011561807245016098	0.0003741976397577673
WNT7A_FZD5_LRP6	WNT	Secreted Signaling	WNT7A	FZD5_LRP6	WNT7A	FZD5|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.022160131484270096	0.011561807245016098	0.0013816527789458632
WNT7A_FZD6_LRP6	WNT	Secreted Signaling	WNT7A	FZD6_LRP6	WNT7A	FZD6|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.022160131484270096	0.011561807245016098	0.002792089944705367
WNT7A_FZD7_LRP6	WNT	Secreted Signaling	WNT7A	FZD7_LRP6	WNT7A	FZD7|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.022160131484270096	0.011561807245016098	0.0011225929483771324
WNT7A_FZD8_LRP6	WNT	Secreted Signaling	WNT7A	FZD8_LRP6	WNT7A	FZD8|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.022160131484270096	0.011561807245016098	0.0006620419444516301
WNT7A_FZD9_LRP6	WNT	Secreted Signaling	WNT7A	FZD9_LRP6	WNT7A	FZD9|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.022160131484270096	0.011561807245016098	0.00011513773642946035
WNT7B_FZD1_LRP6	WNT	Secreted Signaling	WNT7B	FZD1_LRP6	WNT7B	FZD1|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.1405676305294037	0.05613011121749878	0.0	0.30879661440849304	0.21061758697032928	0.0011225929483771324
WNT7B_FZD10_LRP6	WNT	Secreted Signaling	WNT7B	FZD10_LRP6	WNT7B	FZD10|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.1405676305294037	0.05613011121749878	0.0	0.30879661440849304	0.21061758697032928	5.756886821473017e-05
WNT7B_FZD2_LRP6	WNT	Secreted Signaling	WNT7B	FZD2_LRP6	WNT7B	FZD2|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.1405676305294037	0.05613011121749878	0.0	0.30879661440849304	0.21061758697032928	0.0004605509457178414
WNT7B_FZD3_LRP6	WNT	Secreted Signaling	WNT7B	FZD3_LRP6	WNT7B	FZD3|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.1405676305294037	0.05613011121749878	0.0	0.30879661440849304	0.21061758697032928	0.002792089944705367
WNT7B_FZD4_LRP6	WNT	Secreted Signaling	WNT7B	FZD4_LRP6	WNT7B	FZD4|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.1405676305294037	0.05613011121749878	0.0	0.30879661440849304	0.21061758697032928	0.0003741976397577673
WNT7B_FZD5_LRP6	WNT	Secreted Signaling	WNT7B	FZD5_LRP6	WNT7B	FZD5|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.1405676305294037	0.05613011121749878	0.0	0.30879661440849304	0.21061758697032928	0.0013816527789458632
WNT7B_FZD6_LRP6	WNT	Secreted Signaling	WNT7B	FZD6_LRP6	WNT7B	FZD6|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.1405676305294037	0.05613011121749878	0.0	0.30879661440849304	0.21061758697032928	0.002792089944705367
WNT7B_FZD7_LRP6	WNT	Secreted Signaling	WNT7B	FZD7_LRP6	WNT7B	FZD7|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.1405676305294037	0.05613011121749878	0.0	0.30879661440849304	0.21061758697032928	0.0011225929483771324
WNT7B_FZD8_LRP6	WNT	Secreted Signaling	WNT7B	FZD8_LRP6	WNT7B	FZD8|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.1405676305294037	0.05613011121749878	0.0	0.30879661440849304	0.21061758697032928	0.0006620419444516301
WNT7B_FZD9_LRP6	WNT	Secreted Signaling	WNT7B	FZD9_LRP6	WNT7B	FZD9|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.1405676305294037	0.05613011121749878	0.0	0.30879661440849304	0.21061758697032928	0.00011513773642946035
WNT8B_FZD1_LRP6	WNT	Secreted Signaling	WNT8B	FZD1_LRP6	WNT8B	FZD1|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	9.634839807404205e-05	0.0	0.0011225929483771324
WNT8B_FZD10_LRP6	WNT	Secreted Signaling	WNT8B	FZD10_LRP6	WNT8B	FZD10|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	9.634839807404205e-05	0.0	5.756886821473017e-05
WNT8B_FZD2_LRP6	WNT	Secreted Signaling	WNT8B	FZD2_LRP6	WNT8B	FZD2|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	9.634839807404205e-05	0.0	0.0004605509457178414
WNT8B_FZD3_LRP6	WNT	Secreted Signaling	WNT8B	FZD3_LRP6	WNT8B	FZD3|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	9.634839807404205e-05	0.0	0.002792089944705367
WNT8B_FZD4_LRP6	WNT	Secreted Signaling	WNT8B	FZD4_LRP6	WNT8B	FZD4|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	9.634839807404205e-05	0.0	0.0003741976397577673
WNT8B_FZD5_LRP6	WNT	Secreted Signaling	WNT8B	FZD5_LRP6	WNT8B	FZD5|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	9.634839807404205e-05	0.0	0.0013816527789458632
WNT8B_FZD6_LRP6	WNT	Secreted Signaling	WNT8B	FZD6_LRP6	WNT8B	FZD6|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	9.634839807404205e-05	0.0	0.002792089944705367
WNT8B_FZD7_LRP6	WNT	Secreted Signaling	WNT8B	FZD7_LRP6	WNT8B	FZD7|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	9.634839807404205e-05	0.0	0.0011225929483771324
WNT8B_FZD8_LRP6	WNT	Secreted Signaling	WNT8B	FZD8_LRP6	WNT8B	FZD8|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	9.634839807404205e-05	0.0	0.0006620419444516301
WNT8B_FZD9_LRP6	WNT	Secreted Signaling	WNT8B	FZD9_LRP6	WNT8B	FZD9|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	9.634839807404205e-05	0.0	0.00011513773642946035
WNT9A_FZD1_LRP6	WNT	Secreted Signaling	WNT9A	FZD1_LRP6	WNT9A	FZD1|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.018787937238812447	0.021774737164378166	0.0011225929483771324
WNT9A_FZD10_LRP6	WNT	Secreted Signaling	WNT9A	FZD10_LRP6	WNT9A	FZD10|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.018787937238812447	0.021774737164378166	5.756886821473017e-05
WNT9A_FZD2_LRP6	WNT	Secreted Signaling	WNT9A	FZD2_LRP6	WNT9A	FZD2|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.018787937238812447	0.021774737164378166	0.0004605509457178414
WNT9A_FZD3_LRP6	WNT	Secreted Signaling	WNT9A	FZD3_LRP6	WNT9A	FZD3|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.018787937238812447	0.021774737164378166	0.002792089944705367
WNT9A_FZD4_LRP6	WNT	Secreted Signaling	WNT9A	FZD4_LRP6	WNT9A	FZD4|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.018787937238812447	0.021774737164378166	0.0003741976397577673
WNT9A_FZD5_LRP6	WNT	Secreted Signaling	WNT9A	FZD5_LRP6	WNT9A	FZD5|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.018787937238812447	0.021774737164378166	0.0013816527789458632
WNT9A_FZD6_LRP6	WNT	Secreted Signaling	WNT9A	FZD6_LRP6	WNT9A	FZD6|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.018787937238812447	0.021774737164378166	0.002792089944705367
WNT9A_FZD7_LRP6	WNT	Secreted Signaling	WNT9A	FZD7_LRP6	WNT9A	FZD7|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.018787937238812447	0.021774737164378166	0.0011225929483771324
WNT9A_FZD8_LRP6	WNT	Secreted Signaling	WNT9A	FZD8_LRP6	WNT9A	FZD8|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.018787937238812447	0.021774737164378166	0.0006620419444516301
WNT9A_FZD9_LRP6	WNT	Secreted Signaling	WNT9A	FZD9_LRP6	WNT9A	FZD9|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.018787937238812447	0.021774737164378166	0.00011513773642946035
WNT9B_FZD1_LRP6	WNT	Secreted Signaling	WNT9B	FZD1_LRP6	WNT9B	FZD1|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	9.634839807404205e-05	0.0	0.0011225929483771324
WNT9B_FZD10_LRP6	WNT	Secreted Signaling	WNT9B	FZD10_LRP6	WNT9B	FZD10|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	9.634839807404205e-05	0.0	5.756886821473017e-05
WNT9B_FZD2_LRP6	WNT	Secreted Signaling	WNT9B	FZD2_LRP6	WNT9B	FZD2|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	9.634839807404205e-05	0.0	0.0004605509457178414
WNT9B_FZD3_LRP6	WNT	Secreted Signaling	WNT9B	FZD3_LRP6	WNT9B	FZD3|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	9.634839807404205e-05	0.0	0.002792089944705367
WNT9B_FZD4_LRP6	WNT	Secreted Signaling	WNT9B	FZD4_LRP6	WNT9B	FZD4|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	9.634839807404205e-05	0.0	0.0003741976397577673
WNT9B_FZD5_LRP6	WNT	Secreted Signaling	WNT9B	FZD5_LRP6	WNT9B	FZD5|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	9.634839807404205e-05	0.0	0.0013816527789458632
WNT9B_FZD6_LRP6	WNT	Secreted Signaling	WNT9B	FZD6_LRP6	WNT9B	FZD6|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	9.634839807404205e-05	0.0	0.002792089944705367
WNT9B_FZD7_LRP6	WNT	Secreted Signaling	WNT9B	FZD7_LRP6	WNT9B	FZD7|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	9.634839807404205e-05	0.0	0.0011225929483771324
WNT9B_FZD8_LRP6	WNT	Secreted Signaling	WNT9B	FZD8_LRP6	WNT9B	FZD8|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	9.634839807404205e-05	0.0	0.0006620419444516301
WNT9B_FZD9_LRP6	WNT	Secreted Signaling	WNT9B	FZD9_LRP6	WNT9B	FZD9|LRP6	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	9.634839807404205e-05	0.0	0.00011513773642946035
WNT5A_FZD1	ncWNT	Secreted Signaling	WNT5A	FZD1	WNT5A	FZD1	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.05077560618519783	0.04460930824279785	0.0011225929483771324
WNT5A_FZD10	ncWNT	Secreted Signaling	WNT5A	FZD10	WNT5A	FZD10	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.05077560618519783	0.04460930824279785	5.756886821473017e-05
WNT5A_FZD2	ncWNT	Secreted Signaling	WNT5A	FZD2	WNT5A	FZD2	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.05077560618519783	0.04460930824279785	0.0004605509457178414
WNT5A_FZD3	ncWNT	Secreted Signaling	WNT5A	FZD3	WNT5A	FZD3	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.05077560618519783	0.04460930824279785	0.01154255773872137
