term	es	nes	nom_p	n_set_in_rank	mean_stat	lead_genes	n_lead	fdr	rank_pos_all	rank_pos_barrier	is_barrier	cohort	universe
HALLMARK_MYOGENESIS	-0.357426967366724	-1.659722389355871	0.000999000999000999	197	-0.723356498417127	SGCD,SLN,TPD52L1,NCAM1,SPTAN1,FST,MYL2,PVALB,MYLK,MYOM2,COL6A3,MYH3,MYH11,PRNP,ENO3,CASQ2,PPP1R3C,LARGE1,MYL6B,SPHK1,ACTA1,LPIN1,REEP1,PFKM,MEF2D	75	0.00333000333000333			False	GSE31210_LUAD	context
HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.3572265792897996	-1.6623019010525928	0.000999000999000999	196	-0.5449462864396841	CD86,XCL1,LAP3,HIF1A,MTHFD2,IFITM2,RIPK1,TRIM25,LYSMD2,CXCL11,TNFAIP3,VCAM1,IL7,IFITM3,CD38,GBP4,IL15RA,EPSTI1,PTPN6,EIF4E3,CD69,IRF2,SSPN,GZMA,LATS2	56	0.00333000333000333			False	GSE31210_LUAD	context
GOBP_ADHERENS_JUNCTION_ORGANIZATION	-0.48781600686027254	-1.6738692857915383	0.003996003996003996	33	-0.9918858855496094	CDH11,CDH12,CDH2,PIP5K1C,CDH6,FERMT2,PAK2,CSK,CDH13,DCHS1,ZNF703,CDH5,RAMP2,JAM3	14	0.00888000888000888			True	GSE31210_LUAD	context
HALLMARK_INFLAMMATORY_RESPONSE	-0.3787177241128406	-1.7368187875403784	0.000999000999000999	199	-0.632741073534871	TNFRSF9,IL6,ABI1,RAF1,FPR1,GPR132,IFITM1,TLR1,CXCL10,CXCL9,GPR183,MEP1A,SLC7A1,ACVR2A,LAMP3,NLRP3,MYC,SCARF1,LIF,RGS1,PDPN,HIF1A,KCNMB2,BTG2,PTGER2	80	0.00333000333000333			False	GSE31210_LUAD	context
HALLMARK_IL2_STAT5_SIGNALING	-0.3798798828655367	-1.7634153821507021	0.001998001998001998	196	-0.6981548823967706	BATF3,SMPDL3A,APLP1,TIAM1,IL13,TNFRSF9,CD83,SLC1A5,DENND5A,RORA,PRAF2,CXCL10,PHTF2,POU2F1,EEF1AKMT1,GSTO1,PRNP,MYC,CD86,ENO3,CDKN1C,LIF,CTSZ,TNFRSF18,NRP1	80	0.004995004995004995			False	GSE31210_LUAD	context
HALLMARK_G2M_CHECKPOINT	-0.39416908336519446	-1.802532266889204	0.000999000999000999	187	-0.764324314712427	CDC45,MCM5,TOP2A,BRCA2,NOLC1,HMMR,DMD,PRC1,MAD2L1,LBR,KNL1,CCNF,KIF23,CCNB2,PURA,WRN,CENPF,DBF4,MKI67,EXO1,NEK2,E2F3,PBK,PRIM2,AURKA	109	0.00333000333000333			False	GSE31210_LUAD	context
HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.438165220388833	-1.8275122694258588	0.000999000999000999	87	-0.8929243076300962	IL9R,IL6,REG1A,IL6ST,CXCL10,CXCL9,INHBE,LTB,CXCL11,IL7,CD38,EBI3,LEPR,A2M,CBL,MAP3K8,CSF3R,IL15RA,TNFRSF1A,IL17RA,CD14,PLA2G2A,IL1R1,PTPN11,IL2RA	39	0.00333000333000333			False	GSE31210_LUAD	context
HALLMARK_KRAS_SIGNALING_UP	-0.40957659264208346	-1.9311871361384503	0.000999000999000999	196	-0.7313335680613237	CXCL10,SNAP91,FCER1G,SNAP25,MYCN,PTBP2,CTSS,KLF4,LIF,NRP1,ALDH1A3,LAPTM5,GLRX,PDCD1LG2,TNFAIP3,LAT2,BTBD3,ADAMDEC1,GPRC5B,CAB39L,LY96,CPE,GADD45G,PEG3,CBL	74	0.00333000333000333			False	GSE31210_LUAD	context
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.46681263330791195	-2.1592128296983666	0.000999000999000999	196	-0.98401355613909	LUM,CDH11,SGCB,RGS4,TNFAIP3,DPYSL3,ITGA5,VCAM1,LOX,FSTL1,COL16A1,VCAN,CDH2,FBN1,SPARC,TIMP3,LGALS1,POSTN,ADAM12,FOXC2,BASP1,VEGFC,IGFBP4,TGM2,DCN	72	0.00333000333000333			False	GSE31210_LUAD	context
HALLMARK_ALLOGRAFT_REJECTION	-0.5044347781363688	-2.316937494346729	0.000999000999000999	193	-1.2467276171268555	TLR1,CXCL9,IFNG,ACVR2A,NLRP3,ZAP70,CD3E,CD86,CTSS,LIF,HIF1A,LTB,GZMB,HLA-E,CCL19,IL7,IGSF6,CCL11,EIF3A,CD247,HLA-DMB,CFP,IL10,WAS,F2R	88	0.00333000333000333			False	GSE31210_LUAD	context
