term	es	nes	nom_p	n_set_in_rank	mean_stat	lead_genes	n_lead	fdr	rank_pos_all	rank_pos_barrier	is_barrier	cohort	universe	report_universe	fdr_barrier_universe
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_PROLIFERATION	0.3373587793716144	0.9029392433002836	0.26973026973026976	11	-0.16790395570380792	MDK,CDH3	2	0.307720448565519	34.0	16.0	True	OncoSG_LUAD	barrier_subset_of_context	barrier	0.30969030969030975
GOBP_CORNIFICATION	-0.29305764272041374	-0.7093496117234799	0.46053946053946054	9	0.02377690701163695	LIPN,CYP26B1	2	0.46629620379620385			True	OncoSG_LUAD	barrier_subset_of_context	barrier	0.46053946053946054
GOBP_EPITHELIAL_CELL_CELL_ADHESION	-0.31962236983783815	-0.7866071943844601	0.4065934065934066	10	-0.280042675121947	VCL,SERPINB8,KIT	3	0.41688691055779664			True	OncoSG_LUAD	barrier_subset_of_context	barrier	0.42014652014652015
GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION	-0.28791684058483524	-0.9236396199560424	0.3066933066933067	23	-0.3339441620980349	FGFR2,PRKD1,KLF9,NOTCH2,SNAI2,FGF10,FGF7,MED1	8	0.3357048357048357			True	OncoSG_LUAD	barrier_subset_of_context	barrier	0.32784456922387956
KEGG_TIGHT_JUNCTION	-0.21389566469118113	-0.999711126794403	0.3046953046953047	168	-0.2474894112049301	SYMPK,RHOA,ACTN1,TIAM1,RAP1A,MYL2,ARPC4,MSN,MAP2K7,TUBA1A,RAPGEF6,CLDN18,ITGB1,RAPGEF2,PRKACA,MYH9,CD1B,RDX,CD1C,ACTR3,SYNPO,LLGL1,PRKCE,TUBA1B,PARD6G	51	0.3357048357048357			True	OncoSG_LUAD	barrier_subset_of_context	barrier	0.32784456922387956
GOBP_CELL_CELL_JUNCTION_MAINTENANCE	-0.46148741230728313	-1.2188922462594698	0.12287712287712288	12	-1.289768277613683	MYADM,FERMT2,F2R,CSF1R,KIRREL1	5	0.16316470414831072			True	OncoSG_LUAD	barrier_subset_of_context	barrier	0.16561699170394822
GOBP_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	-0.4343894184726768	-1.2373036873797476	0.11488511488511488	15	-1.3497082980953956	PRKACA,SNAI2,TNF,ROCK1,ROCK2,MYO1C,PRKCH	7	0.15509490509490512			True	OncoSG_LUAD	barrier_subset_of_context	barrier	0.16188357097448006
GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	-0.39435708820936966	-1.2667823222153283	0.1038961038961039	23	-0.6090435090426335	ROCK1,ROCK2,PRKCH,HOXA7,NCOA3,MED1	6	0.1450962830273175			True	OncoSG_LUAD	barrier_subset_of_context	barrier	0.1533704390847248
GOBP_CELL_CELL_JUNCTION_ORGANIZATION	-0.32552800512396585	-1.3051819228237869	0.05094905094905095	67	-0.6593000430609326	CDH22,LIMS1,CDH2,CDH17,CTNND2,CSK,TGFB1,FLCN,MYADM,CDH6,CDH11,TLN2,CD177,F2R,NLGN4X,CDH13,CSF1R,TGFB3,GJA4,CDH5,KIRREL1,GJC1,DCHS1,TLN1	24	0.08422190054843116			True	OncoSG_LUAD	barrier_subset_of_context	barrier	0.08774558774558776
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	-0.5176897479857325	-1.3140773818047846	0.08591408591408592	10	-1.4609820559136177	PRKCH,NCOA3,MED1	3	0.12426858855430285			True	OncoSG_LUAD	barrier_subset_of_context	barrier	0.14017561385982438
GOBP_CELL_CELL_JUNCTION_ASSEMBLY	-0.34601784174561506	-1.4066876372996382	0.023976023976023976	69	-0.9034051164263335	TJP1,GJA1,WDR1,RHOA,RAMP2,CDH22,PAK2,CDH2,GJD3,CDH17,CTNND2,SMAD7,FLCN,VCL,CDH6,CDH11,TLN2,PIP5K1C,CLDN11,CDH13,GJA4,CNTNAP1,MPDZ,CDH5,JAM3	29	0.04623947481090338			True	OncoSG_LUAD	barrier_subset_of_context	barrier	0.05308976737548166
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_MIGRATION	-0.5859150632866911	-1.4609658277348323	0.04895104895104895	9	-2.312273299880115	IQSEC1,FGF10,FGF7,MAP4K4,MAPRE2	5	0.08422190054843116			True	OncoSG_LUAD	barrier_subset_of_context	barrier	0.08774558774558776
HALLMARK_APICAL_JUNCTION	-0.3114426396248594	-1.485077814419719	0.001998001998001998	197	-0.8159700919363	ACTN3,NF2,RHOF,ADAM9,SGCE,TRAF1,AMIGO1,TJP1,PKD1,MAP4K2,SYMPK,LIMA1,ACTN1,PCDH1,NF1,ACTN2,CAP1,CALB2,MSN,AKT2,ADRA1B,MMP9,IRS1,CLDN18,SDC3	81	0.005580626270281442			True	OncoSG_LUAD	barrier_subset_of_context	barrier	0.007742257742257742
GOBP_ADHERENS_JUNCTION_ORGANIZATION	-0.43294215190215724	-1.5053521185112448	0.02097902097902098	34	-1.403458811447904	CDH22,PAK2,CDH2,CDH17,CSK,SMAD7,VCL,CDH6,FERMT2,CDH11,PIP5K1C,CDH13,CDH5,JAM3,DCHS1	15	0.041446358519529256			True	OncoSG_LUAD	barrier_subset_of_context	barrier	0.05002689618074234
GOBP_ADHERENS_JUNCTION_ASSEMBLY	-0.6273639180392404	-1.5146607930731242	0.030969030969030968	9	-2.387254928092517	RAMP2,PAK2,SMAD7,VCL,PIP5K1C,JAM3	6	0.058337011825383915			True	OncoSG_LUAD	barrier_subset_of_context	barrier	0.061938061938061936
GOBP_REGULATION_OF_KERATINOCYTE_MIGRATION	-0.6409968616320093	-1.6215081374201143	0.00999000999000999	10	-2.825898021558585	IQSEC1,FGF10,FGF7,MAP4K4,MAPRE2,PTEN	6	0.021294494978705506			True	OncoSG_LUAD	barrier_subset_of_context	barrier	0.025807525807525808
CUSTOM_EPITHELIAL_ADHESION	0.8310797707429312	2.7648189710720974	0.000999000999000999	22	3.905537810740553	CLDN4,CDH1,CGN,F11R,OCLN,CLDN3,CLDN1,NECTIN4,EPCAM,MARVELD2,CTNNA1,DSG2,CLDN7,JUP,TJP3	15	0.00333000333000333	1.0	1.0	True	GSE31210_LUAD	context	context	
HALLMARK_GLYCOLYSIS	0.49312263599136674	2.4654223018718686	0.000999000999000999	196	0.9855681739770739	MET,SDC1,CLDN3,ENO1,BPNT1,P4HA2,GUSB,EGFR,ADORA2B,GPR87,SOD1,SLC35A3,PHKA2,AGRN,SRD5A3,B3GNT3,CASP6,NT5E,TALDO1,COG2,AKR1A1,CTH,NSDHL,IDH1,NOL3	71	0.00333000333000333	2.0		False	GSE31210_LUAD	context	context	
KRT_EPITHELIAL	0.6937559854616041	2.0723436770532424	0.000999000999000999	17	1.7151822500874874	KRT19,KRT7,KRT18,KRT8,KRT10,KRT16,KRT4,KRT15,KRT6B,KRT17,KRT13,KRT6A,KRT6C	13	0.00333000333000333	3.0	2.0	True	GSE31210_LUAD	context	context	
KEGG_TIGHT_JUNCTION	0.4037170537639177	1.99000662308878	0.000999000999000999	160	0.6404944199934133	CLDN4,CGN,F11R,OCLN,EZR,CLDN3,CTTN,CLDN1,ERBB2,LLGL2,MARVELD2,AMOT,CRB3,MARVELD3,MYH14,PATJ,CDC42,RAC1,CLDN23,EPB41L4B,MICALL2,PARD6B,AFDN,CLDN7,DLG3	54	0.00333000333000333	4.0	3.0	True	GSE31210_LUAD	context	context	
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	0.6342395938960297	1.9852312240435082	0.000999000999000999	18	2.0990826704537886	CLDN4,MET,KDF1,CLDN1,SFN,LSR,FA2H,TMEM79,ALOX12B,KRT16	10	0.00333000333000333	5.0	4.0	True	GSE31210_LUAD	context	context	
HALLMARK_PROTEIN_SECRETION	0.42830815643132275	1.9425805685882311	0.000999000999000999	95	0.6692917615132962	ATP1A1,TOM1L1,EGFR,RPS6KA3,SOD1,KRT18,LAMP2,AP1G1,SCRN1,PPT1,COG2,TSG101,RER1,RAB9A,ARFGEF1,ATP7A,CLTC,VAMP3,CAV2,ICA1,YIPF6,ARFIP1,SGMS1,PAM,VAMP7	35	0.00333000333000333	6.0		False	GSE31210_LUAD	context	context	
HALLMARK_PEROXISOME	0.4239329387399125	1.9246399334213833	0.000999000999000999	101	0.6018554878687989	PRDX5,SCP2,PEX11B,ACOT8,MVP,SOD1,HMGCL,PRDX1,ABCD3,PEX6,DHRS3,ACOX1,PEX11A,IDH1,CTBP1,DHCR24,BCL10,SULT2B1,PABPC1,TSPO,STS,FIS1,PEX13,ECH1,RETSAT	36	0.00333000333000333	7.0		False	GSE31210_LUAD	context	context	
GOBP_KERATINIZATION	0.4725549013739329	1.9099558292212226	0.001998001998001998	56	0.9196495719342417	PPL,EVPL,KRT7,SFN,KRT80,IVL,CDH3,SHARPIN,KRT73,ABCA12,TMEM79,KRT16,CASP14,KRT4,KLK5,SPRR1B,SPRR1A,SPRR3,KRT6B,KRT81,CNFN,KRT17,KRT6A,KRT75,KRT71	28	0.004995004995004995	8.0	5.0	True	GSE31210_LUAD	context	context	
GOBP_TIGHT_JUNCTION_ASSEMBLY	0.484040811084152	1.9058063438007082	0.000999000999000999	47	1.0323789500468334	CLDN4,OCLN,ILDR1,CLDN3,CLDN1,MARVELD2,MARVELD3,GRHL2,PATJ,CLDN23,MICALL2,CLDN7,LSR,STRN,POF1B,PARD3,CLDN12,PDCD6IP,CLDN16,CLDN9	20	0.00333000333000333	9.0	6.0	True	GSE31210_LUAD	context	context	
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	0.45973036869462164	1.8244503529435239	0.000999000999000999	52	0.781114787376467	EVPL,OVOL2,ST14,SCEL,IVL,POU2F3,EPHA2,ADAM9,BCR,ANXA1,WNT5A,OVOL1,KRT10,OPN3,CTNNB1,KRT16,HDAC1,SPRR1B,CFLAR,PPP3CA,SPRR1A,SPRR3,ASAH1	23	0.00333000333000333	10.0	7.0	True	GSE31210_LUAD	context	context	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.4262127565861733	1.8180238423580746	0.000999000999000999	72	0.6123241313968977	MAL2,ALCAM,LGALS3,GUSB,CD9,CHKA,EBP,TNFRSF12A,NSDHL,SC5D,S100A11,TM7SF2,ERRFI1,ABCA2,ECH1,PMVK,SQLE,DHCR7,CTNNB1,ACTG1,SREBF2,FBXO6,ATXN2	23	0.00333000333000333	11.0		False	GSE31210_LUAD	context	context	
GOBP_KERATINOCYTE_DIFFERENTIATION	0.48163273371096776	1.8066140659390972	0.002997002997002997	40	0.9562728579606453	EVPL,ST14,EXPH5,SCEL,IVL,POU2F3,EPHA2,ADAM9,BCR,ANXA1,WNT5A,KRT10,OPN3,KRT16,SPRR1B,CFLAR,PPP3CA,SPRR1A,SPRR3,ASAH1	20	0.006850292564578278	12.0	8.0	True	GSE31210_LUAD	context	context	
GOBP_TIGHT_JUNCTION_ORGANIZATION	0.40687462132701896	1.7999589199040538	0.001998001998001998	76	0.6105324384881295	CLDN4,F11R,OCLN,ILDR1,CLDN3,CLDN1,MARVELD2,MARVELD3,GRHL2,PATJ,CLDN23,EPHA2,MICALL2,AFDN,FZD5,CLDN7,LSR,MPP7,STRN,EPHB2,POF1B,PARD3,CLDN12,PDCD6IP,CLDN16	31	0.004995004995004995	13.0	9.0	True	GSE31210_LUAD	context	context	
GOBP_APICAL_JUNCTION_ASSEMBLY	0.4528753474379073	1.7826996284769363	0.002997002997002997	49	0.9128328050382987	CLDN4,OCLN,CLDN3,CLDN1,MARVELD2,CTNNA1,MARVELD3,GRHL2,CLDN23,MICALL2,CLDN7,STRN,POF1B,PARD3,PDCD6IP,CLDN16,CLDN9,RHOC,CLDN6,SLC39A9	20	0.006850292564578278	14.0	10.0	True	GSE31210_LUAD	context	context	
HALLMARK_P53_PATHWAY	0.34413819749556224	1.7307619086806885	0.000999000999000999	192	0.44108947648120117	EPS8L2,PHLDA3,SDC1,PERP,SFN,FUCA1,VAMP8,PLXNB2,TM4SF1,ST14,PTPRE,WRAP73,S100A10,EPHA2,RAB40C,TRAF4,MAPKAPK3,CCNK,ZFP36L1,TGFA,JUN,MKNK2,APP,HEXIM1,GLS2	66	0.00333000333000333	15.0		False	GSE31210_LUAD	context	context	
GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	0.4498479086389812	1.722118440220944	0.001998001998001998	42	0.8728399161397843	CLDN4,OCLN,CLDN3,CLDN1,MARVELD2,MARVELD3,GRHL2,CLDN23,MICALL2,CLDN7,STRN,POF1B,PARD3,PDCD6IP,CLDN16,CLDN9,CLDN6,SLC39A9	18	0.004995004995004995	16.0	11.0	True	GSE31210_LUAD	context	context	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.3449531383520644	1.7154899540272863	0.000999000999000999	181	0.5129432308847928	ATP1B1,POR,BCKDHA,RHOT2,SDHA,MTX2,IDH1,MFN2,NDUFV1,NDUFAB1,CYB5A,PDP1,MPC1,NDUFB2,GOT2,NDUFA2,NDUFS6,DLAT,ETFDH,ABCB7,IDH3G,MRPS15,POLR2F,ATP6V1D,NDUFA6	77	0.00333000333000333	17.0		False	GSE31210_LUAD	context	context	
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.3317735300588031	1.6721038113025706	0.000999000999000999	194	0.2539167451999851	MUC1,KRT19,MYOF,SFN,FRK,OVOL2,TFAP2C,KRT18,NADSYN1,ZNF185,LAD1,KCNK5,SLC37A1,DEPTOR,DHRS3,TTC39A,ADCY9,FLNB,KRT8,PEX11A,RBBP8,SLC22A5,CLDN7,CELSR1,RPS6KA2	58	0.00333000333000333	18.0		False	GSE31210_LUAD	context	context	
HALLMARK_MYC_TARGETS_V1	0.32749019181830546	1.6306493083013989	0.001998001998001998	186	0.3657215481595395	DHX15,FAM120A,PSMB2,SF3B3,GSPT1,HSP90AB1,RNPS1,U2AF1,NDUFAB1,PGK1,GOT2,EIF4G2,HSPE1,APEX1,TUFM,PABPC1,PPIA,NHP2,PSMA1,XRCC6,SSBP1,AIMP2,SNRPD3,HSPD1,PSMA2	64	0.004995004995004995	19.0		False	GSE31210_LUAD	context	context	
CUSTOM_CLAUDIN_PANEL	0.5294878245479832	1.6293708380616292	0.006993006993006993	20	1.3023817098547776	CLDN4,CLDN3,CLDN1,CLDN23,CLDN7,CLDN12,CLDN16,CLDN9,CLDN6	9	0.015120015120015122	20.0	12.0	True	GSE31210_LUAD	context	context	
GOBP_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION	0.5245898337995831	1.6008583161972354	0.01098901098901099	18	0.5055007263870493	KDF1,SFN,ZFP36L1,SULT2B1,ERRFI1,AQP3	6	0.020444671607462307	21.0	13.0	True	GSE31210_LUAD	context	context	
HALLMARK_FATTY_ACID_METABOLISM	0.3285371370057546	1.599723028259555	0.000999000999000999	155	0.4137091672831101	BLVRA,CRYZ,ACOT8,HMGCL,S100A10,HADH,ACOX1,METAP1,NSDHL,SDHA,HSPH1,IDH1,SLC22A5,CPT2,DHCR24,NTHL1,HPGD,APEX1,PCBD1,HSP90AA1,GLUL,BPHL,ETFDH,CPOX,ALDOA	56	0.00333000333000333	22.0		False	GSE31210_LUAD	context	context	
GOBP_POSITIVE_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION	0.5271378868585357	1.5611497814469075	0.016983016983016984	14	0.5749804343724946	KDF1,SFN,SULT2B1,NUMA1	4	0.028305028305028308	23.0	14.0	True	GSE31210_LUAD	context	context	
GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION	0.3768962684351289	1.560736359485037	0.001998001998001998	62	0.5211664889402748	KRT19,KRT7,KRT80,KRT32,KRT10,KRT35,KRT73,KRT33B,EPPK1,KRT16,KRT40,KRT4,KRT15,KRT24,KRT6B,KRT81,KRT17,KRT13,DSP,KRT6A,KRT75,KRT33A,KRT71,PKP2,KRT38	33	0.004995004995004995	24.0	15.0	True	GSE31210_LUAD	context	context	
HALLMARK_MTORC1_SIGNALING	0.30798887896469185	1.5436599171727496	0.000999000999000999	191	0.1999478408265667	ENO1,SRD5A1,CD9,PRDX1,TES,SYTL2,PGM1,EBP,CTH,IDH1,SC5D,PPA1,PGK1,TM7SF2,DHCR24,ERO1A,CYB5B,ACACA,HSPE1,NFYC,UCHL5,TUBA4A,PPIA,CACYBP,HSPA5	50	0.00333000333000333	25.0		False	GSE31210_LUAD	context	context	
HALLMARK_DNA_REPAIR	0.31596403024572767	1.5102885701597277	0.002997002997002997	144	0.3864815555297494	CETN2,BCAP31,APRT,DDB1,SF3A3,TSG101,POLR3C,GUK1,VPS28,GTF2H5,DCTN4,NME3,POLR2F,POLR2J,POLR2C,TAF12,RPA3,RRM2B,RPA2,ITPA,POLD4,HPRT1,STX3,DGUOK,AGO4	62	0.006850292564578278	26.0		False	GSE31210_LUAD	context	context	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION	0.5298795569425334	1.4810657190186367	0.023976023976023976	14	1.4587301278177545	F11R,ILDR1,LSR,SCRIB,TJP3,ARHGEF18,ACTG1	7	0.03836163836163836	27.0	16.0	True	GSE31210_LUAD	context	context	
HALLMARK_APOPTOSIS	0.2951294253247962	1.462440014593796	0.001998001998001998	160	0.1773120945755391	LGALS3,ERBB2,BTG3,HSPB1,PAK1,SOD1,KRT18,ERBB3,BCAP31,CASP6,EBP,TNFRSF12A,PPT1,WEE1,CTH,RHOT2,SC5D,BIK,ANXA1,BCL10,TGFB2,JUN,PTK2,APP,DAP	49	0.004995004995004995	28.0		False	GSE31210_LUAD	context	context	
GOBP_EPITHELIAL_CELL_CELL_ADHESION	0.556625605038263	1.4558710548622305	0.04595404595404595	10	1.1649553330867048	PLEKHA7,KIFC3,JUP,CAMSAP3	4	0.06684224866043048	29.0	17.0	True	GSE31210_LUAD	context	context	
HALLMARK_ESTROGEN_RESPONSE_LATE	0.28786928799121664	1.4395822082144558	0.000999000999000999	198	0.17286522987328198	CDH1,KRT19,PERP,MYOF,LLGL2,SFN,FRK,OVOL2,BTG3,PKP3,CD9,TFAP2C,ST14,ASS1,TSPAN13,KCNK5,FLNB,RBBP8,EMP2,SLC22A5,RPS6KA2,DLG5,TMPRSS3,LSR,SULT2B1	50	0.00333000333000333	30.0		False	GSE31210_LUAD	context	context	
GOBP_CELL_CELL_JUNCTION_ORGANIZATION	0.3221082545156875	1.3628890089341972	0.016983016983016984	65	-0.06171899770471841	CDH1,OCLN,CLDN1,MARVELD2,CXADR,PKP3,MARVELD3,DSG2,PARD6B,CDH3,F2RL1,PRKCI,TGFB2,TJP3	14	0.028305028305028308	31.0	18.0	True	GSE31210_LUAD	context	context	
HALLMARK_BILE_ACID_METABOLISM	0.3002219714992353	1.3505904431712696	0.012987012987012988	109	0.20849273470033705	PRDX5,SCP2,SOD1,ABCD3,PEX6,PEX11A,IDH1,DHCR24,HSD17B6,SLC22A18,SULT2B1,CROT,ABCA4,PEX7,AMACR,NUDT12,NPC1,ABCA2,PEX13,FDXR,BCAR3,RETSAT,DIO1,PEX1,PEX16	34	0.02361275088547816	32.0		False	GSE31210_LUAD	context	context	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.33996449207436974	1.3263250430576154	0.03396603396603397	48	0.233626976808899	SOD1,MGST1,PRDX1,NQO1,LAMTOR5,ABCC1,TXN,NDUFA6,PRDX6,OXSR1,SCAF4,NDUFS2,HMOX2	13	0.052255436870821494	33.0		False	GSE31210_LUAD	context	context	
HALLMARK_ADIPOGENESIS	0.25650434612348355	1.275912773081415	0.007992007992007992	191	0.19643293689770505	APLP2,SCP2,CMPK1,SOD1,ATL2,POR,COQ9,HADH,PGM1,DGAT1,BCKDHA,ACOX1,TALDO1,IDH1,TKT,RTN3,NDUFAB1,ALDH2,CPT2,CD151,SLC19A1,AK2,DLAT,UBC,ARAF	57	0.0163938625477087	34.0		False	GSE31210_LUAD	context	context	
HALLMARK_XENOBIOTIC_METABOLISM	0.25202496966740406	1.2637217833396757	0.016983016983016984	194	0.11413792467252407	ABCC3,SPINT2,PGRMC1,CYP2J2,POR,CASP6,ACOX1,EPHA2,IDH1,DHRS1,CYB5A,ALDH2,TMBIM6,NQO1,XDH,JUP,ASL,TGFB2,FBP1,CROT,BPHL,ETFDH,PC,PTGR1,NFS1	48	0.028305028305028308	35.0		False	GSE31210_LUAD	context	context	
HALLMARK_HYPOXIA	0.24085605075970132	1.2013834838889799	0.022977022977022976	194	0.006126636501762035	SDC4,PRDX5,ENO1,EFNA1,P4HA2,EGFR,ADORA2B,TES,CASP6,PGM1,MT1E,PGK1,ERO1A,SULT2B1,TPBG,ANXA2,IDS,GPC4,JUN,FBP1,ATP7A,ERRFI1,HSPA5,ALDOA,SLC2A1	43	0.037513506901262005	36.0		False	GSE31210_LUAD	context	context	
HALLMARK_HEME_METABOLISM	0.2307625584366659	1.1538345554877656	0.04195804195804196	190	-0.05356560624192714	FBXO34,MBOAT2,IGSF3,BLVRA,P4HA2,MKRN1,ICAM4,PDZK1IP1,LAMP2,SLC10A3,ARHGEF12,TSPAN5,RHD,PIGQ,GDE1,ENDOD1,RNF19A,GAPVD1,KDM7A,SLC25A37,CPOX,HAGH,HTATIP2,SLC2A1,PC	47	0.06216006216006216	37.0		False	GSE31210_LUAD	context	context	
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_PROLIFERATION	0.41367545771256986	1.086774967380703	0.15484515484515485	11	0.36967242476413503	CDH3,NOTCH2,REG3G,LRG1,MDK	5	0.18846824816974073	38.0	19.0	True	GSE31210_LUAD	context	context	
GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION	0.3169828620508115	1.0593883762257386	0.15784215784215785	24	0.16657783345437535	EPB41L4B,CDH3,ZFP36L1,PTPRK,NOTCH2,CASK,EPPK1	7	0.18846824816974073	39.0	20.0	True	GSE31210_LUAD	context	context	
HALLMARK_TGF_BETA_SIGNALING	0.25414966861074517	1.0330301590911732	0.14985014985014986	52	0.16991047684649777	CDH1,SMURF1,IFNGR2,ACVR1,BMP2,XIAP,BCAR3,NOG,UBE2D3,CTNNB1,PMEPA1,HDAC1,ARID4B,TGIF1,SMURF2,TJP1,SMAD3,LTBP2,PPM1A,PPP1CA,TRIM33,CDK9	22	0.18846824816974073	40.0		False	GSE31210_LUAD	context	context	
HALLMARK_ANDROGEN_RESPONSE	0.22303615301005056	1.000008903869803	0.16183816183816183	94	-0.18433824171106025	KRT19,GPD1L,STEAP4,TMEM50A,RPS6KA3,TMPRSS2,KRT8,STK39,MAP7,DHCR24,HPGD,GNAI3,XRCC6,SAT1,CCND1,NDRG1,KLK2,ABHD2,AZGP1,CCND3,PMEPA1	21	0.19039783745666097	41.0		False	GSE31210_LUAD	context	context	
HALLMARK_UV_RESPONSE_UP	0.19410327294945295	0.9463923344207066	0.2007992007992008	154	-0.11307163492342669	EPCAM,MARK2,BTG3,GLS,CHKA,CYB5R1,DGAT1,PRPF3,PPT1,TMBIM6,ICAM1,CYB5B,ONECUT1,TUBA4A,SPR,TST,ALDOA,BMP2,STIP1,AQP3,BID,EPHX1,MAOA,NAT1,PSMC3	32	0.23281066759327632	42.0		False	GSE31210_LUAD	context	context	
GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	0.2831313823342788	0.9322110974536743	0.22277722277722278	22	-0.1569665313962619	GRHL2,ZFP36L1,NUMA1,ERRFI1,AQP3	5	0.24753024753024752	43.0	21.0	True	GSE31210_LUAD	context	context	
HALLMARK_MYC_TARGETS_V2	0.22405810157024547	0.9146871485366641	0.24975024975024976	56	0.02846816609387908	TFB2M,HSPE1,NIP7,SLC19A1,AIMP2,HSPD1,MAP3K6,SLC29A2,LAS1L,NOP16,CBX3,DCTPP1,HK2	13	0.2736989038358902	44.0		False	GSE31210_LUAD	context	context	
HALLMARK_KRAS_SIGNALING_DN	-0.15974314397440556	-0.7346029434709446	0.7112887112887113	192	-0.19506420797688082	KRT5,NR4A2,KLK8,CHRNG,GP2,MAGIX,SGK1,KCNN1,CPEB3,PCDHB1,PTGFR,CCR8,MYOT,COL2A1,PDCD1,IL12B,CD40LG,NTF3,SHOX2,ABCG4,CALCB,DLK2,CYP39A1,CCDC106,ARPP21	58	0.7112887112887113			False	GSE31210_LUAD	context	context	
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	-0.32592002007754245	-0.7727537829170575	0.43756243756243757	9	-0.5555680494162514	NCOA3,ZBED2,MED1,PRKCH	4	0.44310120259487346			True	GSE31210_LUAD	context	context	
HALLMARK_NOTCH_SIGNALING	-0.2854484341798118	-0.9550844858068078	0.3086913086913087	31	0.06871351631806867	HEYL,NOTCH3,DTX1,DLL1,WNT2,NOTCH1	6	0.32927072927072926			False	GSE31210_LUAD	context	context	
HALLMARK_PANCREAS_BETA_CELLS	-0.27109108261019355	-0.9646549155701667	0.3256743256743257	40	-0.5174231908528508	PKLR,CHGA,DCX,NEUROD1,SRPRB,NKX2-2,SYT13,INSM1,SCGN,PCSK1,PCSK2,PAK3,ABCC8,MAFB,AKT3,FOXO1,LMO2	17	0.33402494940956484			False	GSE31210_LUAD	context	context	
HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.23654906026637848	-0.9918293350305198	0.32167832167832167	93	-0.17537354605681332	IFITM1,CXCL10,LAMP3,LAP3,IFITM2,TRIM25,CXCL11,IL7,IFITM3,GBP4,EPSTI1,IRF2,SELL,STAT2,C1S,ISG20,TMEM140,CCRL2,LPAR6,SLC25A28	20	0.33402494940956484			False	GSE31210_LUAD	context	context	
HALLMARK_MITOTIC_SPINDLE	-0.21464299396550535	-1.0065014143203919	0.31368631368631367	198	-0.33305800178619044	TOP2A,MYO9B,BRCA2,CDK5RAP2,KIF3C,MYH9,PRC1,ALMS1,VCL,CENPJ,KIF23,CCNB2,CENPF,ARHGDIA,ROCK1,BIN1,NEK2,CLIP1,AURKA,CLIP2,RASAL2,TTK,KIF4A,MAP3K11,PAFAH1B1	89	0.3301961196698039			False	GSE31210_LUAD	context	context	
HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.2425630645363663	-1.025161792008121	0.26973026973026976	104	-0.2771792199911983	HRAS,GRB2,PRKAR2A,MAPK8,SMAD2,GRK2,ECSIT,RPTOR,E2F1,UBE2N,IRAK4,TIAM1,AKT1S1,RAF1,CDK4,CDK2,FGF6,ADCY2,PRKAA2,RIPK1,ITPR2,PFN1,HSP90B1,CAB39L,MAP2K6	41	0.2916002916002916			False	GSE31210_LUAD	context	context	
GOBP_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	-0.38250120345766647	-1.0608157613038507	0.2087912087912088	15	-0.24330984669555852	PRKCH,SNAI2,CLDN5,SNAI1	4	0.2375089699033361			True	GSE31210_LUAD	context	context	
HALLMARK_HEDGEHOG_SIGNALING	-0.3041359371486245	-1.0683956391039566	0.21078921078921078	36	-0.5445145870202349	SCG2,HEY1,OPHN1,NRP2,LDB1,GLI1,ETS2,TLE3,CRMP1,NRP1,VLDLR,RTN1,SLIT1,CDK6,HEY2,UNC5C,THY1	17	0.2375089699033361			False	GSE31210_LUAD	context	context	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.27065526521329947	-1.151151763302129	0.15684315684315683	105	-0.34512189180104935	DCTN1,EXOSC9,FKBP14,XPOT,MTHFD2,EEF2,ERN1,HSP90B1,DNAJB9,CXXC1,HERPUD1,SSR1,KHSRP,PREB,TATDN2,XBP1,DCP1A,ATF4,NFYB,SPCS3,SLC1A4,EIF2AK3,WIPI1	23	0.18846824816974073			False	GSE31210_LUAD	context	context	
