pitch,min_tumor,min_fov_cells,min_bins,kernel,feature,target,r2_krt,r2_full,delta,median_delta,score,n_pos,n_sections,best_section,best_section_delta,n_bins
300,15,0,4,bin,mean_p75,cd8nk_logdens,0.0779951801323554,0.11644235614517662,0.038447176012821216,0.03981639092890499,0.038447176012821216,8,8,LUAD-13,0.19312437786206682,2010
300,15,400,4,bin,mean_p75,cd8nk_logdens,0.0779951801323554,0.11644235614517662,0.038447176012821216,0.03981639092890499,0.038447176012821216,8,8,LUAD-13,0.19312437786206682,2010
400,15,0,4,bin,mean_q4,cd8nk_logdens,0.06830849058132182,0.10673669592520107,0.03842820534387925,0.060064519170909214,0.03842820534387925,6,8,LUAD-5 R2,0.11976372408601987,1410
400,15,400,4,bin,mean_q4,cd8nk_logdens,0.06830849058132182,0.10673669592520107,0.03842820534387925,0.060064519170909214,0.03842820534387925,6,8,LUAD-5 R2,0.11976372408601987,1410
400,8,0,1,bin,mean_p75,cd8nk_logdens,0.0730970993623058,0.11140337252661336,0.03830627316430757,0.044870508416499644,0.03830627316430757,6,8,LUAD-5 R1,0.12118173310596636,1514
400,8,400,1,bin,mean_p75,cd8nk_logdens,0.0730970993623058,0.11140337252661336,0.03830627316430757,0.044870508416499644,0.03830627316430757,6,8,LUAD-5 R1,0.12118173310596636,1514
300,8,0,1,bin,mean,cd8nk_frac,0.12044521934147279,0.1702331463078095,0.049787926966336715,0.03829103533194067,0.03829103533194067,7,8,LUAD-5 R3,0.15119398163957554,2218
300,8,400,1,bin,mean,cd8nk_frac,0.12044521934147279,0.1702331463078095,0.049787926966336715,0.03829103533194067,0.03829103533194067,7,8,LUAD-5 R3,0.15119398163957554,2218
300,8,0,4,bin,mean,cd8nk_frac,0.12081311342900314,0.16523798370443055,0.04442487027542741,0.03829103533194067,0.03829103533194067,7,8,LUAD-5 R3,0.15474017988784383,2218
300,8,400,4,bin,mean,cd8nk_frac,0.12081311342900314,0.16523798370443055,0.04442487027542741,0.03829103533194067,0.03829103533194067,7,8,LUAD-5 R3,0.15474017988784383,2218
220,15,0,1,bin,mean,cd8nk_frac,0.10459407595713965,0.14288069843341789,0.03828662247627823,0.05525732441379971,0.03828662247627823,7,8,LUAD-5 R3,0.0968112556896914,2554
220,15,400,1,bin,mean,cd8nk_frac,0.10459407595713965,0.14288069843341789,0.03828662247627823,0.05525732441379971,0.03828662247627823,7,8,LUAD-5 R3,0.0968112556896914,2554
400,8,0,1,gauss160,p75,cd8nk_frac,0.1608289625113941,0.19906817138144073,0.038239208870046615,0.04340124209800794,0.038239208870046615,6,8,LUAD-5 R3,0.13629989381405472,1514
400,8,400,1,gauss160,p75,cd8nk_frac,0.1608289625113941,0.19906817138144073,0.038239208870046615,0.04340124209800794,0.038239208870046615,6,8,LUAD-5 R3,0.13629989381405472,1514
160,8,0,4,gauss80,mean_p90,cd8nk_frac,0.14053618456264716,0.18593773287656723,0.04540154831392007,0.038229225701199354,0.038229225701199354,7,8,LUAD-5 R3,0.12123545333010932,4998
160,8,400,4,gauss80,mean_p90,cd8nk_frac,0.14053618456264716,0.18593773287656723,0.04540154831392007,0.038229225701199354,0.038229225701199354,7,8,LUAD-5 R3,0.12123545333010932,4998
220,8,0,4,bin,mean_p75_q4,cd8nk_logdens,0.08496301186794497,0.12301204919127495,0.03804903732332998,0.06501474316555306,0.03804903732332998,8,8,LUAD-5 R3,0.09917030894946277,2921
220,8,400,4,bin,mean_p75_q4,cd8nk_logdens,0.08496301186794497,0.12301204919127495,0.03804903732332998,0.06501474316555306,0.03804903732332998,8,8,LUAD-5 R3,0.09917030894946277,2921
160,8,0,4,bin,mean_p75,nk_frac,0.06222757879386609,0.13603179338863292,0.07380421459476683,0.03793625704752962,0.03793625704752962,6,8,LUAD-9 R2,0.1112647829946597,4998
160,8,400,4,bin,mean_p75,nk_frac,0.06222757879386609,0.13603179338863292,0.07380421459476683,0.03793625704752962,0.03793625704752962,6,8,LUAD-9 R2,0.1112647829946597,4998
220,15,0,4,gauss80,mean_p75_q4,cd8nk_frac,0.13690118150968034,0.18765907655542846,0.050757895045748125,0.037902371693995796,0.037902371693995796,5,8,LUAD-9 R2,0.12441974001312106,2554
220,15,400,4,gauss80,mean_p75_q4,cd8nk_frac,0.13690118150968034,0.18765907655542846,0.050757895045748125,0.037902371693995796,0.037902371693995796,5,8,LUAD-9 R2,0.12441974001312106,2554
160,15,0,4,gauss80,mean_p80,cd8nk_frac,0.1244171753868416,0.16230908841310798,0.03789191302626638,0.056340347018413395,0.03789191302626638,6,8,LUAD-9 R2,0.10025253535863321,4343
160,15,400,4,gauss80,mean_p80,cd8nk_frac,0.1244171753868416,0.16230908841310798,0.03789191302626638,0.056340347018413395,0.03789191302626638,6,8,LUAD-9 R2,0.10025253535863321,4343
100,8,0,1,gauss80,mean_p80,cd8nk_frac,0.1268058815142018,0.1645770479940123,0.03777116647981049,0.041271362142120516,0.03777116647981049,6,8,LUAD-5 R3,0.11674720306746678,9255
100,8,400,1,gauss80,mean_p80,cd8nk_frac,0.1268058815142018,0.1645770479940123,0.03777116647981049,0.041271362142120516,0.03777116647981049,6,8,LUAD-5 R3,0.11674720306746678,9255
100,8,0,4,gauss80,mean_p80,cd8nk_frac,0.1268225152698741,0.16454401555364373,0.03772150028376964,0.0398429379690185,0.03772150028376964,6,8,LUAD-5 R3,0.11780672563152839,9255
100,8,400,4,gauss80,mean_p80,cd8nk_frac,0.1268225152698741,0.16454401555364373,0.03772150028376964,0.0398429379690185,0.03772150028376964,6,8,LUAD-5 R3,0.11780672563152839,9255
220,15,0,4,bin,mean_p75_q4,cd8nk_frac,0.10765018538022031,0.1453647195027784,0.0377145341225581,0.05201967482477299,0.0377145341225581,7,8,LUAD-5 R3,0.07434322938018201,2554
220,15,400,4,bin,mean_p75_q4,cd8nk_frac,0.10765018538022031,0.1453647195027784,0.0377145341225581,0.05201967482477299,0.0377145341225581,7,8,LUAD-5 R3,0.07434322938018201,2554
400,15,0,1,gauss80,p75,nk_frac,0.14905823747567593,0.2217011286758478,0.07264289120017187,0.03763445665491322,0.03763445665491322,6,8,LUAD-5 R1,0.17808592957410696,1410
400,15,400,1,gauss80,p75,nk_frac,0.14905823747567593,0.2217011286758478,0.07264289120017187,0.03763445665491322,0.03763445665491322,6,8,LUAD-5 R1,0.17808592957410696,1410
220,8,0,4,gauss160,mean_p80,cd8nk_frac,0.1854416641795792,0.22279468099768107,0.03735301681810188,0.05326679303638898,0.03735301681810188,5,8,LUAD-5 R3,0.2642915883377678,2921
220,8,400,4,gauss160,mean_p80,cd8nk_frac,0.1854416641795792,0.22279468099768107,0.03735301681810188,0.05326679303638898,0.03735301681810188,5,8,LUAD-5 R3,0.2642915883377678,2921
220,15,0,1,bin,mean_q4,cd8nk_frac,0.10459407595713965,0.1419330751598935,0.03733899920275385,0.061808727186815016,0.03733899920275385,6,8,LUAD-5 R3,0.09297386300709654,2554
220,15,400,1,bin,mean_q4,cd8nk_frac,0.10459407595713965,0.1419330751598935,0.03733899920275385,0.061808727186815016,0.03733899920275385,6,8,LUAD-5 R3,0.09297386300709654,2554
300,8,0,4,bin,mean_p75,cd8nk_frac,0.12081311342900314,0.15804621356166626,0.03723310013266312,0.04591026562734596,0.03723310013266312,6,8,LUAD-5 R3,0.12827244203805754,2218
300,8,400,4,bin,mean_p75,cd8nk_frac,0.12081311342900314,0.15804621356166626,0.03723310013266312,0.04591026562734596,0.03723310013266312,6,8,LUAD-5 R3,0.12827244203805754,2218
220,15,0,4,bin,mean,cd8nk_frac,0.10765018538022031,0.14487623521737047,0.037226049837150166,0.05511637046069273,0.037226049837150166,7,8,LUAD-5 R3,0.09381776680176623,2554
220,15,400,4,bin,mean,cd8nk_frac,0.10765018538022031,0.14487623521737047,0.037226049837150166,0.05511637046069273,0.037226049837150166,7,8,LUAD-5 R3,0.09381776680176623,2554
400,8,0,4,bin,mean_p90,cd8nk_frac,0.11594046226700205,0.15285937181375486,0.03691890954675281,0.03786192330939847,0.03691890954675281,4,8,LUAD-5 R3,0.1738701836314035,1514
400,8,400,4,bin,mean_p90,cd8nk_frac,0.11594046226700205,0.15285937181375486,0.03691890954675281,0.03786192330939847,0.03691890954675281,4,8,LUAD-5 R3,0.1738701836314035,1514
220,8,0,4,gauss160,mean_p75,cd8nk_frac,0.1854416641795792,0.22227996038647846,0.03683829620689927,0.0543450905680361,0.03683829620689927,5,8,LUAD-5 R3,0.26055583350501554,2921
220,8,400,4,gauss160,mean_p75,cd8nk_frac,0.1854416641795792,0.22227996038647846,0.03683829620689927,0.0543450905680361,0.03683829620689927,5,8,LUAD-5 R3,0.26055583350501554,2921
300,15,0,1,bin,mean_p90,cd8nk_logdens,0.0812447273833703,0.11797146653190593,0.036726739148535636,0.04681888419144198,0.036726739148535636,7,8,LUAD-5 R3,0.14256534503266294,2010
300,15,400,1,bin,mean_p90,cd8nk_logdens,0.0812447273833703,0.11797146653190593,0.036726739148535636,0.04681888419144198,0.036726739148535636,7,8,LUAD-5 R3,0.14256534503266294,2010
220,15,0,4,bin,mean_q4,cd8nk_frac,0.10765018538022031,0.14430956995473065,0.036659384574510345,0.059873029942345,0.036659384574510345,6,8,LUAD-5 R3,0.08220917388019677,2554
220,15,400,4,bin,mean_q4,cd8nk_frac,0.10765018538022031,0.14430956995473065,0.036659384574510345,0.059873029942345,0.036659384574510345,6,8,LUAD-5 R3,0.08220917388019677,2554
300,15,0,4,bin,mean_p80,cd8nk_logdens,0.0779951801323554,0.11462519125835735,0.03663001112600195,0.044528953669792815,0.03663001112600195,8,8,LUAD-13,0.17229201971951613,2010
300,15,400,4,bin,mean_p80,cd8nk_logdens,0.0779951801323554,0.11462519125835735,0.03663001112600195,0.044528953669792815,0.03663001112600195,8,8,LUAD-13,0.17229201971951613,2010
220,8,0,4,gauss160,mean_q4,cd8nk_frac,0.1854416641795792,0.22202738406806932,0.03658571988849013,0.0597524895071917,0.03658571988849013,5,8,LUAD-5 R3,0.2570619925263621,2921
220,8,400,4,gauss160,mean_q4,cd8nk_frac,0.1854416641795792,0.22202738406806932,0.03658571988849013,0.0597524895071917,0.03658571988849013,5,8,LUAD-5 R3,0.2570619925263621,2921
220,8,0,4,bin,mean_q4,cd8nk_frac,0.10701956723159756,0.14355981971391796,0.0365402524823204,0.04059980488698067,0.0365402524823204,7,8,LUAD-5 R1,0.1225907552446277,2921
220,8,400,4,bin,mean_q4,cd8nk_frac,0.10701956723159756,0.14355981971391796,0.0365402524823204,0.04059980488698067,0.0365402524823204,7,8,LUAD-5 R1,0.1225907552446277,2921
300,8,0,4,gauss160,mean_p75_q4,cd8nk_frac,0.1705927420751503,0.20711708679704066,0.03652434472189037,0.03841654977328973,0.03652434472189037,5,8,LUAD-5 R3,0.2259371932941605,2218
300,8,400,4,gauss160,mean_p75_q4,cd8nk_frac,0.1705927420751503,0.20711708679704066,0.03652434472189037,0.03841654977328973,0.03652434472189037,5,8,LUAD-5 R3,0.2259371932941605,2218
400,15,0,4,gauss160,mean_p90,nk_frac,0.1576047727235479,0.32408862384036285,0.16648385111681496,0.03641614350747274,0.03641614350747274,4,8,LUAD-5 R3,0.3568559403637517,1410
400,15,400,4,gauss160,mean_p90,nk_frac,0.1576047727235479,0.32408862384036285,0.16648385111681496,0.03641614350747274,0.03641614350747274,4,8,LUAD-5 R3,0.3568559403637517,1410
160,15,0,1,bin,mean_q4,nk_frac,0.06297389105755113,0.1198140654329305,0.05684017437537936,0.03640843791469217,0.03640843791469217,7,8,LUAD-5 R3,0.08280784489719506,4343
160,15,400,1,bin,mean_q4,nk_frac,0.06297389105755113,0.1198140654329305,0.05684017437537936,0.03640843791469217,0.03640843791469217,7,8,LUAD-5 R3,0.08280784489719506,4343
160,8,0,1,bin,mean_p75,cd8nk_logdens,0.08890114866611776,0.12890653202218272,0.04000538335606496,0.03634329830974353,0.03634329830974353,8,8,LUAD-5 R3,0.11426581662431667,4998
160,8,400,1,bin,mean_p75,cd8nk_logdens,0.08890114866611776,0.12890653202218272,0.04000538335606496,0.03634329830974353,0.03634329830974353,8,8,LUAD-5 R3,0.11426581662431667,4998
220,8,0,4,gauss160,p80,nk_frac,0.1539582194113126,0.2631722711138972,0.10921405170258458,0.03628575944060641,0.03628575944060641,6,8,LUAD-5 R3,0.33679494699948787,2921
220,8,400,4,gauss160,p80,nk_frac,0.1539582194113126,0.2631722711138972,0.10921405170258458,0.03628575944060641,0.03628575944060641,6,8,LUAD-5 R3,0.33679494699948787,2921
220,8,0,4,gauss160,mean_p75_q4,cd8nk_frac,0.1854416641795792,0.22159871273661158,0.03615704855703239,0.0587820853158586,0.03615704855703239,6,8,LUAD-5 R3,0.2524848000602793,2921
220,8,400,4,gauss160,mean_p75_q4,cd8nk_frac,0.1854416641795792,0.22159871273661158,0.03615704855703239,0.0587820853158586,0.03615704855703239,6,8,LUAD-5 R3,0.2524848000602793,2921
100,8,0,1,gauss80,mean_p75,cd8nk_frac,0.1268058815142018,0.16287552649394943,0.03606964497974763,0.03778075229028249,0.03606964497974763,6,8,LUAD-5 R3,0.1134959372437423,9255
100,8,400,1,gauss80,mean_p75,cd8nk_frac,0.1268058815142018,0.16287552649394943,0.03606964497974763,0.03778075229028249,0.03606964497974763,6,8,LUAD-5 R3,0.1134959372437423,9255
100,8,0,4,gauss80,mean_p75,cd8nk_frac,0.1268225152698741,0.16279596354294212,0.03597344827306803,0.03662315547443723,0.03597344827306803,6,8,LUAD-5 R3,0.114334436315639,9255
100,8,400,4,gauss80,mean_p75,cd8nk_frac,0.1268225152698741,0.16279596354294212,0.03597344827306803,0.03662315547443723,0.03597344827306803,6,8,LUAD-5 R3,0.114334436315639,9255
400,8,0,1,bin,mean_p90,cd8nk_logdens,0.0730970993623058,0.10903025422758583,0.03593315486528004,0.05947134446699981,0.03593315486528004,6,8,LUAD-5 R1,0.127592397508406,1514
400,8,400,1,bin,mean_p90,cd8nk_logdens,0.0730970993623058,0.10903025422758583,0.03593315486528004,0.05947134446699981,0.03593315486528004,6,8,LUAD-5 R1,0.127592397508406,1514
300,8,0,1,bin,mean_p80,cd8nk_logdens,0.07582762114843555,0.11165222366445737,0.03582460251602182,0.054766878635550464,0.03582460251602182,7,8,LUAD-13,0.1586689682568091,2218
300,8,400,1,bin,mean_p80,cd8nk_logdens,0.07582762114843555,0.11165222366445737,0.03582460251602182,0.054766878635550464,0.03582460251602182,7,8,LUAD-13,0.1586689682568091,2218
160,8,0,4,bin,mean_p80,nk_frac,0.06222757879386609,0.1327421185694645,0.0705145397755984,0.03581362289538781,0.03581362289538781,7,8,LUAD-9 R2,0.1050076092316885,4998
160,8,400,4,bin,mean_p80,nk_frac,0.06222757879386609,0.1327421185694645,0.0705145397755984,0.03581362289538781,0.03581362289538781,7,8,LUAD-9 R2,0.1050076092316885,4998
220,15,0,1,gauss80,mean_p90,cd8nk_frac,0.1331953079370627,0.17934007767645954,0.04614476973939685,0.0357868668672055,0.0357868668672055,7,8,LUAD-5 R3,0.14113157445564828,2554
220,15,400,1,gauss80,mean_p90,cd8nk_frac,0.1331953079370627,0.17934007767645954,0.04614476973939685,0.0357868668672055,0.0357868668672055,7,8,LUAD-5 R3,0.14113157445564828,2554
400,8,0,1,bin,mean_q4,cd8nk_frac,0.11889626373509043,0.15461420313597352,0.03571793940088308,0.058511715752881,0.03571793940088308,5,8,LUAD-9 R1,0.1172795324515642,1514
400,8,400,1,bin,mean_q4,cd8nk_frac,0.11889626373509043,0.15461420313597352,0.03571793940088308,0.058511715752881,0.03571793940088308,5,8,LUAD-9 R1,0.1172795324515642,1514
220,8,0,1,bin,p80,cd8nk_logdens,0.08383194456403664,0.11927002787095298,0.035438083306916335,0.04889947120085669,0.035438083306916335,8,8,LUAD-5 R2,0.10617899017719856,2921
220,8,400,1,bin,p80,cd8nk_logdens,0.08383194456403664,0.11927002787095298,0.035438083306916335,0.04889947120085669,0.035438083306916335,8,8,LUAD-5 R2,0.10617899017719856,2921
100,8,0,4,gauss80,mean_p75_q4,cd8nk_frac,0.1268225152698741,0.1716116199682488,0.044789104698374715,0.03542770070897011,0.03542770070897011,5,8,LUAD-9 R2,0.11932927669665017,9255
100,8,400,4,gauss80,mean_p75_q4,cd8nk_frac,0.1268225152698741,0.1716116199682488,0.044789104698374715,0.03542770070897011,0.03542770070897011,5,8,LUAD-9 R2,0.11932927669665017,9255
100,8,0,1,gauss80,mean_p75_q4,cd8nk_frac,0.1268058815142018,0.17159227968502377,0.04478639817082197,0.03542770070897011,0.03542770070897011,5,8,LUAD-9 R2,0.11932927669665017,9255
100,8,400,1,gauss80,mean_p75_q4,cd8nk_frac,0.1268058815142018,0.17159227968502377,0.04478639817082197,0.03542770070897011,0.03542770070897011,5,8,LUAD-9 R2,0.11932927669665017,9255
160,15,0,1,gauss80,mean,cd8nk_frac,0.12351524785873635,0.15890475327191833,0.035389505413181976,0.05724643220527531,0.035389505413181976,7,8,LUAD-5 R3,0.10970439211421967,4343
160,15,400,1,gauss80,mean,cd8nk_frac,0.12351524785873635,0.15890475327191833,0.035389505413181976,0.05724643220527531,0.035389505413181976,7,8,LUAD-5 R3,0.10970439211421967,4343
300,8,0,1,gauss160,mean,cd8nk_frac,0.1620862672973271,0.2206540520949265,0.05856778479759939,0.03536024561721751,0.03536024561721751,5,8,LUAD-5 R3,0.2493301722441129,2218
300,8,400,1,gauss160,mean,cd8nk_frac,0.1620862672973271,0.2206540520949265,0.05856778479759939,0.03536024561721751,0.03536024561721751,5,8,LUAD-5 R3,0.2493301722441129,2218
300,8,0,4,gauss160,mean,cd8nk_frac,0.1705927420751503,0.21030061152014212,0.03970786944499183,0.03536024561721751,0.03536024561721751,5,8,LUAD-5 R3,0.24160236081035946,2218
300,8,400,4,gauss160,mean,cd8nk_frac,0.1705927420751503,0.21030061152014212,0.03970786944499183,0.03536024561721751,0.03536024561721751,5,8,LUAD-5 R3,0.24160236081035946,2218
160,15,0,4,bin,mean_q4,nk_frac,0.06386171483120995,0.11890062555050962,0.05503891071929967,0.03528501702244258,0.03528501702244258,7,8,LUAD-9 R2,0.07865842510448962,4343
160,15,400,4,bin,mean_q4,nk_frac,0.06386171483120995,0.11890062555050962,0.05503891071929967,0.03528501702244258,0.03528501702244258,7,8,LUAD-9 R2,0.07865842510448962,4343
300,15,0,1,bin,mean,cd8nk_logdens,0.0812447273833703,0.11643974431334392,0.03519501692997362,0.041071613419879804,0.03519501692997362,8,8,LUAD-5 R3,0.13161623188861704,2010
300,15,400,1,bin,mean,cd8nk_logdens,0.0812447273833703,0.11643974431334392,0.03519501692997362,0.041071613419879804,0.03519501692997362,8,8,LUAD-5 R3,0.13161623188861704,2010
300,15,0,1,bin,p90,nk_frac,0.07899177410587244,0.14378737142362585,0.06479559731775342,0.03507246208213749,0.03507246208213749,6,8,LUAD-5 R3,0.2767950900410875,2010
300,15,400,1,bin,p90,nk_frac,0.07899177410587244,0.14378737142362585,0.06479559731775342,0.03507246208213749,0.03507246208213749,6,8,LUAD-5 R3,0.2767950900410875,2010
300,15,0,4,bin,p90,nk_frac,0.07576750657889852,0.12357522371214025,0.04780771713324172,0.03507246208213749,0.03507246208213749,6,8,LUAD-5 R3,0.2786740437003363,2010
300,15,400,4,bin,p90,nk_frac,0.07576750657889852,0.12357522371214025,0.04780771713324172,0.03507246208213749,0.03507246208213749,6,8,LUAD-5 R3,0.2786740437003363,2010
300,8,0,4,gauss160,mean_p90,cd8nk_frac,0.1705927420751503,0.2054768694173953,0.034884127342245,0.037866283127459655,0.034884127342245,6,8,LUAD-5 R3,0.22706847512698736,2218
300,8,400,4,gauss160,mean_p90,cd8nk_frac,0.1705927420751503,0.2054768694173953,0.034884127342245,0.037866283127459655,0.034884127342245,6,8,LUAD-5 R3,0.22706847512698736,2218
220,8,0,1,gauss160,q4,nk_frac,0.1535750001798497,0.2575796158774156,0.10400461569756592,0.03480433439969238,0.03480433439969238,7,8,LUAD-5 R3,0.3835413761041111,2921
220,8,400,1,gauss160,q4,nk_frac,0.1535750001798497,0.2575796158774156,0.10400461569756592,0.03480433439969238,0.03480433439969238,7,8,LUAD-5 R3,0.3835413761041111,2921
220,8,0,4,gauss160,q4,nk_frac,0.1539582194113126,0.2441582630812269,0.0902000436699143,0.03480433439969238,0.03480433439969238,7,8,LUAD-5 R3,0.33194308526831184,2921
220,8,400,4,gauss160,q4,nk_frac,0.1539582194113126,0.2441582630812269,0.0902000436699143,0.03480433439969238,0.03480433439969238,7,8,LUAD-5 R3,0.33194308526831184,2921
400,8,0,4,bin,mean_q4,cd8nk_frac,0.11594046226700205,0.1507147579789596,0.03477429571195756,0.04211328599872255,0.03477429571195756,5,8,LUAD-5 R3,0.15424026089427822,1514
400,8,400,4,bin,mean_q4,cd8nk_frac,0.11594046226700205,0.1507147579789596,0.03477429571195756,0.04211328599872255,0.03477429571195756,5,8,LUAD-5 R3,0.15424026089427822,1514
400,15,0,4,gauss80,p75,nk_frac,0.13462467763989983,0.19382269927331597,0.05919802163341614,0.03476007760966893,0.03476007760966893,6,8,LUAD-5 R1,0.14941943944198766,1410
400,15,400,4,gauss80,p75,nk_frac,0.13462467763989983,0.19382269927331597,0.05919802163341614,0.03476007760966893,0.03476007760966893,6,8,LUAD-5 R1,0.14941943944198766,1410
400,8,0,4,bin,mean_p75,cd8nk_logdens,0.06576252179674202,0.10050675905454964,0.03474423725780762,0.04334981184839504,0.03474423725780762,5,8,LUAD-5 R1,0.13390615767150327,1514
400,8,400,4,bin,mean_p75,cd8nk_logdens,0.06576252179674202,0.10050675905454964,0.03474423725780762,0.04334981184839504,0.03474423725780762,5,8,LUAD-5 R1,0.13390615767150327,1514
300,8,0,4,bin,mean_p75_q4,cd8nk_frac,0.12081311342900314,0.155319465332994,0.03450635190399087,0.04267281609172552,0.03450635190399087,5,8,LUAD-5 R3,0.12124542744044298,2218
300,8,400,4,bin,mean_p75_q4,cd8nk_frac,0.12081311342900314,0.155319465332994,0.03450635190399087,0.04267281609172552,0.03450635190399087,5,8,LUAD-5 R3,0.12124542744044298,2218
400,15,0,4,gauss160,mean_p80,nk_frac,0.1576047727235479,0.3108665886495665,0.15326181592601862,0.034488571087058995,0.034488571087058995,5,8,LUAD-5 R3,0.3168423844917665,1410
400,15,400,4,gauss160,mean_p80,nk_frac,0.1576047727235479,0.3108665886495665,0.15326181592601862,0.034488571087058995,0.034488571087058995,5,8,LUAD-5 R3,0.3168423844917665,1410
160,8,0,1,bin,mean_p80,cd8nk_logdens,0.08890114866611776,0.12744324027368537,0.03854209160756761,0.034481162746388905,0.034481162746388905,8,8,LUAD-5 R3,0.10721502130368543,4998
160,8,400,1,bin,mean_p80,cd8nk_logdens,0.08890114866611776,0.12744324027368537,0.03854209160756761,0.034481162746388905,0.034481162746388905,8,8,LUAD-5 R3,0.10721502130368543,4998
100,8,0,1,gauss80,mean,cd8nk_frac,0.1268058815142018,0.16126220155285031,0.034456320038648514,0.048883965318451905,0.034456320038648514,6,8,LUAD-5 R3,0.11552025622682605,9255
100,8,400,1,gauss80,mean,cd8nk_frac,0.1268058815142018,0.16126220155285031,0.034456320038648514,0.048883965318451905,0.034456320038648514,6,8,LUAD-5 R3,0.11552025622682605,9255
100,8,0,4,gauss80,mean,cd8nk_frac,0.1268225152698741,0.16125706438945797,0.03443454911958388,0.048001793744655796,0.03443454911958388,6,8,LUAD-5 R3,0.11667136277191936,9255
100,8,400,4,gauss80,mean,cd8nk_frac,0.1268225152698741,0.16125706438945797,0.03443454911958388,0.048001793744655796,0.03443454911958388,6,8,LUAD-5 R3,0.11667136277191936,9255
160,8,0,4,bin,mean_p75,cd8nk_logdens,0.08839083245160428,0.12744974455180658,0.03905891210020229,0.03441445185830899,0.03441445185830899,8,8,LUAD-5 R3,0.11095614991266223,4998
160,8,400,4,bin,mean_p75,cd8nk_logdens,0.08839083245160428,0.12744974455180658,0.03905891210020229,0.03441445185830899,0.03441445185830899,8,8,LUAD-5 R3,0.11095614991266223,4998
300,8,0,1,bin,mean_p90,cd8nk_frac,0.12044521934147279,0.16894978211994494,0.04850456277847215,0.03435019719389121,0.03435019719389121,7,8,LUAD-5 R3,0.14219810015718992,2218
300,8,400,1,bin,mean_p90,cd8nk_frac,0.12044521934147279,0.16894978211994494,0.04850456277847215,0.03435019719389121,0.03435019719389121,7,8,LUAD-5 R3,0.14219810015718992,2218
160,15,0,1,bin,mean_p75,nk_frac,0.06297389105755113,0.1325434720543982,0.06956958099684707,0.03433648072894541,0.03433648072894541,7,8,LUAD-9 R2,0.10498981219201131,4343
160,15,400,1,bin,mean_p75,nk_frac,0.06297389105755113,0.1325434720543982,0.06956958099684707,0.03433648072894541,0.03433648072894541,7,8,LUAD-9 R2,0.10498981219201131,4343
400,15,0,1,bin,p75,nk_frac,0.11463913753940769,0.1947018315164617,0.08006269397705401,0.03424112463178086,0.03424112463178086,6,8,LUAD-5 R3,0.22941573025862017,1410
400,15,400,1,bin,p75,nk_frac,0.11463913753940769,0.1947018315164617,0.08006269397705401,0.03424112463178086,0.03424112463178086,6,8,LUAD-5 R3,0.22941573025862017,1410
220,15,0,1,bin,mean,cd8nk_logdens,0.09466958471134079,0.12880464759319665,0.03413506288185586,0.04846741567769958,0.03413506288185586,7,8,LUAD-5 R3,0.09491994832185824,2554
220,15,400,1,bin,mean,cd8nk_logdens,0.09466958471134079,0.12880464759319665,0.03413506288185586,0.04846741567769958,0.03413506288185586,7,8,LUAD-5 R3,0.09491994832185824,2554
160,8,0,1,gauss160,mean_p75_q4,cd8nk_frac,0.176643603081322,0.21068523429303365,0.034041631211711665,0.038590709560157144,0.034041631211711665,5,8,LUAD-5 R3,0.22374294391830463,4998
160,8,400,1,gauss160,mean_p75_q4,cd8nk_frac,0.176643603081322,0.21068523429303365,0.034041631211711665,0.038590709560157144,0.034041631211711665,5,8,LUAD-5 R3,0.22374294391830463,4998
160,8,0,1,bin,mean_p80,nk_frac,0.06297628290036761,0.13394412146358026,0.07096783856321265,0.03399763147087559,0.03399763147087559,7,8,LUAD-5 R3,0.11063781881152324,4998
160,8,400,1,bin,mean_p80,nk_frac,0.06297628290036761,0.13394412146358026,0.07096783856321265,0.03399763147087559,0.03399763147087559,7,8,LUAD-5 R3,0.11063781881152324,4998
220,8,0,1,gauss160,mean_p90,cd8nk_frac,0.18433373877738835,0.21957179704201624,0.03523805826462789,0.03398941544744133,0.03398941544744133,5,8,LUAD-5 R3,0.267306513883076,2921
220,8,400,1,gauss160,mean_p90,cd8nk_frac,0.18433373877738835,0.21957179704201624,0.03523805826462789,0.03398941544744133,0.03398941544744133,5,8,LUAD-5 R3,0.267306513883076,2921
160,8,0,1,bin,mean_p75_q4,nk_frac,0.06297628290036761,0.13686185999888112,0.07388557709851351,0.03397903450460804,0.03397903450460804,6,8,LUAD-9 R2,0.11635337858956774,4998
160,8,400,1,bin,mean_p75_q4,nk_frac,0.06297628290036761,0.13686185999888112,0.07388557709851351,0.03397903450460804,0.03397903450460804,6,8,LUAD-9 R2,0.11635337858956774,4998
220,8,0,1,gauss160,p90,nk_frac,0.1535750001798497,0.26781970760830676,0.11424470742845705,0.033859122570128075,0.033859122570128075,5,8,LUAD-5 R3,0.37151122157601746,2921
220,8,400,1,gauss160,p90,nk_frac,0.1535750001798497,0.26781970760830676,0.11424470742845705,0.033859122570128075,0.033859122570128075,5,8,LUAD-5 R3,0.37151122157601746,2921
220,8,0,4,gauss160,p90,nk_frac,0.1539582194113126,0.2577194305836865,0.10376121117237391,0.033859122570128075,0.033859122570128075,5,8,LUAD-5 R3,0.3530014740636288,2921
220,8,400,4,gauss160,p90,nk_frac,0.1539582194113126,0.2577194305836865,0.10376121117237391,0.033859122570128075,0.033859122570128075,5,8,LUAD-5 R3,0.3530014740636288,2921
