col,ccle,lineage,lineage_subtype,primary_disease,cell_line_name,s1_tissue,TACSTD2,CLDN4
A2780_OVARY_TenPx14,A2780_OVARY,ovary,ovary_adenocarcinoma,Ovarian Cancer,A2780,Ovary,-1.76122241523083,
MKN1_STOMACH_TenPx14,MKN1_STOMACH,gastric,gastric_adenocarcinoma,Gastric Cancer,MKN1,Stomach,-1.84489402891834,
BICR22_UPPER_AERODIGESTIVE_TRACT_TenPx14,BICR22_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive,upper_aerodigestive_squamous,Head and Neck Cancer,BICR 22,Upper Aerodigestive Tract,3.61729472454362,
HCC1395_BREAST_TenPx15,HCC1395_BREAST,breast,breast_ductal_carcinoma,Breast Cancer,HCC1395,Breast,-3.93699083086175,-2.16286876144063
SW1417_LARGE_INTESTINE_TenPx15,SW1417_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma,Colon/Colorectal Cancer,SW1417,Large Intestine,0.224063003688177,1.72933658980072
NCIH1435_LUNG_TenPx15,NCIH1435_LUNG,lung,NSCLC,Lung Cancer,NCI-H1435,Lung,1.483328582339,0.401149343110885
NCIH1568_LUNG_TenPx15,NCIH1568_LUNG,lung,NSCLC,Lung Cancer,NCI-H1568,Lung,-0.253640981085358,0.644483123861004
NCIH1944_LUNG_TenPx15,NCIH1944_LUNG,lung,NSCLC,Lung Cancer,NCI-H1944,Lung,-2.86837669411355,-1.49837294805964
NCIH441_LUNG_TenPx15,NCIH441_LUNG,lung,NSCLC,Lung Cancer,NCI-H441,Lung,3.83551995512968,0.865934200455243
KURAMOCHI_OVARY_TenPx15,KURAMOCHI_OVARY,ovary,ovary_adenocarcinoma,Ovarian Cancer,KURAMOCHI,Ovary,-1.69484444443787,-0.602792018243854
KATOIII_STOMACH_TenPx15,KATOIII_STOMACH,gastric,gastric_adenocarcinoma,Gastric Cancer,KATO III,Stomach,-0.312767728483893,0.710564929033301
UBLC1_URINARY_TRACT_TenPx15,UBLC1_URINARY_TRACT,urinary_tract,bladder_carcinoma,Bladder Cancer,U-BLC1,Urinary Tract,3.28871313495301,1.37112868946666
MFE319_ENDOMETRIUM_TenPx41,MFE319_ENDOMETRIUM,uterus,endometrial_adenocarcinoma,Endometrial/Uterine Cancer,MFE-319,Endometrium,3.73723223906775,
HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx41,HDMYZ_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,unknown,,Unknown,HD-MY-Z,Haematopoietic and Lymphoid Tissue,-2.00350120798954,
HDQP1_BREAST_TenPx41,HDQP1_BREAST,breast,breast_ductal_carcinoma,Breast Cancer,HDQ-P1,Breast,3.68224282300692,
JHH6_LIVER_TenPx41,JHH6_LIVER,liver,hepatocellular_carcinoma,Liver Cancer,JHH-6,Liver,-0.902433233073851,
L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx41,L428_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,hodgkin_lymphoma,Lymphoma,L-428,Haematopoietic and Lymphoid Tissue,-1.41131993191564,
LMSU_STOMACH_TenPx41,LMSU_STOMACH,gastric,gastric_adenocarcinoma,Gastric Cancer,LMSU,Stomach,-0.950200245672045,
HUPT4_PANCREAS_TenPx41,HUPT4_PANCREAS,pancreas,exocrine,Pancreatic Cancer,HUP-T4,Pancreas,2.06961208302754,
SW1783_CENTRAL_NERVOUS_SYSTEM_TenPx41,SW1783_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma,Brain Cancer,SW 1783,Central Nervous System,-1.81492797839511,
UMUC3_URINARY_TRACT_TenPx41,UMUC3_URINARY_TRACT,urinary_tract,bladder_carcinoma,Bladder Cancer,UM-UC-3,Urinary Tract,-1.70378995627672,
G402_SOFT_TISSUE_TenPx26,G402_SOFT_TISSUE,kidney,,Kidney Cancer,G-402,Soft Tissue,-1.72993346258528,
U118MG_CENTRAL_NERVOUS_SYSTEM_TenPx26,U118MG_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma,Brain Cancer,U-118 MG,Central Nervous System,-2.12835348547482,
KYSE150_OESOPHAGUS_TenPx26,KYSE150_OESOPHAGUS,esophagus,esophagus_squamous,Esophageal Cancer,KYSE-150,Oesophagus,1.67393245152909,
NCIH1155_LUNG_TenPx26,NCIH1155_LUNG,lung,NSCLC,Lung Cancer,NCI-H1155,Lung,-1.92210568085099,
NCIN87_STOMACH_TenPx26,NCIN87_STOMACH,gastric,gastric_adenocarcinoma,Gastric Cancer,NCI-N87,Stomach,2.32669816433069,
OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx26,OPM2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,plasma_cell,multiple_myeloma,Myeloma,OPM-2,Haematopoietic and Lymphoid Tissue,-1.24612020078997,
PL45_PANCREAS_TenPx26,PL45_PANCREAS,pancreas,exocrine,Pancreatic Cancer,,Pancreas,1.85504109990874,
SKCO1_LARGE_INTESTINE_TenPx26,SKCO1_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma,Colon/Colorectal Cancer,SK-CO-1,Large Intestine,2.09381226580651,
SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx26,SUDHL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma,Lymphoma,SU-DHL-4,Haematopoietic and Lymphoid Tissue,-1.07425395892087,
769P_KIDNEY_TenPx25,769P_KIDNEY,kidney,renal_cell_carcinoma,Kidney Cancer,769-P,Kidney,-0.980535660087727,3.98045814443047
C32_SKIN_TenPx25,C32_SKIN,skin,melanoma,Skin Cancer,C32,Skin,-1.09991296735147,-4.99350800143765
HEC59_ENDOMETRIUM_TenPx25,HEC59_ENDOMETRIUM,uterus,endometrial_adenocarcinoma,Endometrial/Uterine Cancer,HEC-59,Endometrium,-0.575457784095734,0.324690044237529
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx25,K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,CML,Leukemia,K-562,Haematopoietic and Lymphoid Tissue,-3.10731917772885,-3.55438111126337
NUGC3_STOMACH_TenPx25,NUGC3_STOMACH,gastric,gastric_adenocarcinoma,Gastric Cancer,NUGC-3,Stomach,5.52917125321149,4.62748800736855
RD_SOFT_TISSUE_TenPx25,RD_SOFT_TISSUE,soft_tissue,rhabdomyosarcoma,Sarcoma,RD,Soft Tissue,-0.746637195734008,-1.04132722912679
SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx25,SEM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,ALL,Leukemia,SEM,Haematopoietic and Lymphoid Tissue,-0.445012956943494,-4.95405564024658
SHP77_LUNG_TenPx25,SHP77_LUNG,lung,SCLC,Lung Cancer,SHP-77,Lung,-1.71128617969788,0.832697129545896
TC71_BONE_TenPx25,TC71_BONE,bone,Ewing_sarcoma,Bone Cancer,TC-71,Bone,-0.79652765873763,-2.9781415202384
HCC1937_BREAST_TenPx18,HCC1937_BREAST,breast,breast_ductal_carcinoma,Breast Cancer,HCC1937,Breast,2.58577717329933,
HCT15_LARGE_INTESTINE_TenPx18,HCT15_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma,Colon/Colorectal Cancer,HCT-15,Large Intestine,-0.201608072578999,
KYSE70_OESOPHAGUS_TenPx18,KYSE70_OESOPHAGUS,esophagus,esophagus_squamous,Esophageal Cancer,KYSE-70,Oesophagus,-1.01425302951882,
NCIH1355_LUNG_TenPx18,NCIH1355_LUNG,lung,NSCLC,Lung Cancer,NCI-H1355,Lung,-1.34487248734271,
NCIH1437_LUNG_TenPx18,NCIH1437_LUNG,lung,NSCLC,Lung Cancer,NCI-H1437,Lung,1.98355746845443,
NCIH2122_LUNG_TenPx18,NCIH2122_LUNG,lung,NSCLC,Lung Cancer,NCI-H2122,Lung,1.61566830229099,
TUHR4TKB_KIDNEY_TenPx18,TUHR4TKB_KIDNEY,kidney,renal_cell_carcinoma,Kidney Cancer,TUHR4TKB,Kidney,-1.03465072050055,
WM793_SKIN_TenPx18,WM793_SKIN,skin,melanoma,Skin Cancer,WM-793,Skin,-1.40125300914726,
NCIH2030_LUNG_TenPx18,NCIH2030_LUNG,lung,NSCLC,Lung Cancer,NCI-H2030,Lung,-1.05960072083354,
22RV1_PROSTATE_TenPx24,22RV1_PROSTATE,prostate,prostate_adenocarcinoma,Prostate Cancer,22Rv1,Prostate,-1.07890730976738,
A172_CENTRAL_NERVOUS_SYSTEM_TenPx24,A172_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma,Brain Cancer,A-172,Central Nervous System,-1.49466174243769,
BT20_BREAST_TenPx24,BT20_BREAST,breast,breast_ductal_carcinoma,Breast Cancer,BT-20,Breast,3.75653904387649,
CALU6_LUNG_TenPx24,CALU6_LUNG,lung,NSCLC,Lung Cancer,Calu-6,Lung,-1.58088192975724,
FADU_UPPER_AERODIGESTIVE_TRACT_TenPx24,FADU_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive,upper_aerodigestive_squamous,Head and Neck Cancer,FaDu,Upper Aerodigestive Tract,4.61441491574313,
KP4_PANCREAS_TenPx24,KP4_PANCREAS,pancreas,exocrine,Pancreatic Cancer,KP4,Pancreas,-1.82286139959631,
MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx24,MONOMAC6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,AML,Leukemia,MONO-MAC-6,Haematopoietic and Lymphoid Tissue,-1.29667642239757,
OVCAR8_OVARY_TenPx24,OVCAR8_OVARY,ovary,ovary_adenocarcinoma,Ovarian Cancer,OVCAR-8,Ovary,-1.60110130195668,
THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx24,THP1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,AML,Leukemia,THP-1,Haematopoietic and Lymphoid Tissue,-1.32852058096865,
