sample	cohort	CD274	HLA-C	CLDN4	HLA-B	HLA-A	ImmuneScore	StromalScore	ESTIMATEScore	MHC_I
TCGA-91-6835-01	TCGA-LUAD	7.3534	14.3845	13.8149	15.4779	15.1974	2383.01	889.87	3272.87	15.019933333333332
TCGA-91-6836-01	TCGA-LUAD	7.7359	14.2556	13.8929	14.9029	14.5359	-40.84	-1044.37	-1085.21	14.5648
TCGA-91-6840-01	TCGA-LUAD	4.8332	15.3684	13.0328	15.2265	15.0147	644.69	-353.97	290.72	15.2032
TCGA-91-6847-01	TCGA-LUAD	5.0236	13.7799	13.385	13.6511	13.3097	-975.56	-1800.3	-2775.86	13.580233333333332
TCGA-91-6848-01	TCGA-LUAD	8.9854	14.5916	7.0946	14.9693	14.3414	1540.41	1015.64	2556.05	14.634099999999998
TCGA-91-6849-01	TCGA-LUAD	4.6708	14.5702	12.3254	14.6477	15.0599	1208.09	-66.35	1141.74	14.759266666666667
TCGA-91-7771-01	TCGA-LUAD	5.9968	14.9972	13.116	15.5915	15.644	1633.44	646.44	2279.88	15.4109
TCGA-91-8496-01	TCGA-LUAD	6.7737	14.9332	13.2592	15.2173	14.9806	1772.54	-7.83	1764.71	15.043700000000001
TCGA-91-8497-01	TCGA-LUAD	6.0559	15.3515	12.6068	15.9311	15.6085	1619.55	460.48	2080.03	15.630366666666667
TCGA-91-8499-01	TCGA-LUAD	5.1157	15.1265	12.0507	15.3912	14.7315	399.84	-485.42	-85.58	15.083066666666667
TCGA-91-A4BC-01	TCGA-LUAD	5.4187	15.1227	11.4798	15.6527	15.1574	2279.43	962.48	3241.92	15.310933333333333
TCGA-91-A4BD-01	TCGA-LUAD	3.8228	15.275	13.2195	15.8527	15.6306	1485.39	-707.39	778.0	15.5861
TCGA-93-7347-01	TCGA-LUAD	6.016	15.033	13.2093	15.7112	15.3479	2212.91	874.0	3086.91	15.364033333333333
TCGA-93-7348-01	TCGA-LUAD	4.9718	13.9028	13.8334	14.7721	14.449	737.06	423.65	1160.72	14.374633333333334
TCGA-93-8067-01	TCGA-LUAD	4.9763	14.935	12.7653	15.2724	14.8062	45.21	-717.86	-672.65	15.004533333333335
TCGA-93-A4JN-01	TCGA-LUAD	5.7267	15.6854	12.635	16.1645	15.9324	727.37	173.2	900.58	15.927433333333333
TCGA-93-A4JO-01	TCGA-LUAD	6.3587	14.8293	13.485	15.3138	14.8935	1898.74	344.7	2243.44	15.0122
TCGA-93-A4JP-01	TCGA-LUAD	6.4667	15.4268	12.758	16.4714	15.5615	1175.01	370.73	1545.74	15.819899999999999
TCGA-93-A4JQ-01	TCGA-LUAD	7.2587	14.7264	13.6969	15.3752	14.8763	1754.53	805.11	2559.64	14.992633333333332
TCGA-95-7039-01	TCGA-LUAD	6.4142	13.8703	14.7622	14.9885	15.0858	326.9	-15.51	311.39	14.648200000000001
TCGA-95-7043-01	TCGA-LUAD	3.2664	12.513	13.2802	12.9474	13.6526	-624.74	-660.62	-1285.36	13.037666666666667
TCGA-95-7562-01	TCGA-LUAD	5.6286	14.4289	14.0595	16.1035	14.8313	681.77	-149.93	531.84	15.121233333333334
TCGA-95-7567-01	TCGA-LUAD	6.4765	14.0389	14.1207	15.1005	14.8752	754.17	36.85	791.01	14.671533333333334
TCGA-95-7944-01	TCGA-LUAD	7.8804	15.8921	7.7218	16.5494	15.4239	1836.14	24.14	1860.28	15.95513333333333
TCGA-95-7947-01	TCGA-LUAD	6.2338	15.0608	14.0832	15.0431	14.5468	621.22	-866.7	-245.48	14.883566666666667
TCGA-95-7948-01	TCGA-LUAD	3.5675	14.9215	14.0887	15.5876	15.5373	138.89	-575.76	-436.87	15.348799999999999
TCGA-95-8039-01	TCGA-LUAD	6.6106	15.7029	13.4214	16.3987	15.6309	1382.0	-71.44	1310.56	15.910833333333334
TCGA-95-8494-01	TCGA-LUAD	6.9469	14.3275	13.6873	14.9437	15.6141	867.64	-581.14	286.5	14.961766666666668
TCGA-95-A4VK-01	TCGA-LUAD	5.0105	13.7846	13.7725	14.6508	15.0653	707.03	-519.51	187.52	14.500233333333334
TCGA-95-A4VN-01	TCGA-LUAD	10.368	15.2199	12.9753	15.6567	15.3711	1743.76	149.1	1892.86	15.4159
TCGA-95-A4VP-01	TCGA-LUAD	5.216	14.5213	11.6863	15.2498	15.5264	984.41	127.65	1112.07	15.099166666666667
TCGA-97-7546-01	TCGA-LUAD	7.3423	13.7265	12.8738	14.8513	14.741	1221.68	659.77	1881.45	14.4396
TCGA-97-7547-01	TCGA-LUAD	5.8771	13.9072	13.6659	15.2778	13.4665	616.86	47.88	664.73	14.217166666666666
TCGA-97-7552-01	TCGA-LUAD	6.8563	15.8274	12.5684	16.1986	15.8496	2267.1	311.03	2578.12	15.958533333333335
TCGA-97-7553-01	TCGA-LUAD	7.3921	14.822	13.1758	15.7739	14.7941	2375.74	807.24	3182.98	15.13
TCGA-97-7554-01	TCGA-LUAD	8.9894	14.8815	14.0828	15.72	15.7469	837.9	1054.4	1892.29	15.449466666666668
TCGA-97-7937-01	TCGA-LUAD	4.127	12.7107	14.0225	13.3144	13.5484	-38.36	-299.04	-337.39	13.191166666666666
TCGA-97-7938-01	TCGA-LUAD	6.8404	13.6965	13.319	14.442	14.0052	385.76	-103.95	281.81	14.0479
TCGA-97-7941-01	TCGA-LUAD	4.7656	14.9363	13.0764	15.7983	15.2457	697.48	5.96	703.44	15.326766666666666
TCGA-97-8171-01	TCGA-LUAD	3.193	13.3622	13.4194	14.442	14.1584	-404.22	-1263.52	-1667.74	13.987533333333333
TCGA-97-8172-01	TCGA-LUAD	5.6653	14.1661	13.4365	14.6472	14.2267	1642.24	798.9	2441.15	14.346666666666666
TCGA-97-8174-01	TCGA-LUAD	5.503	14.8018	10.8368	14.6517	14.6492	1072.77	759.14	1831.91	14.700899999999999
TCGA-97-8175-01	TCGA-LUAD	7.5449	14.7623	14.1758	16.1104	16.0154	1120.1	-354.97	765.14	15.629366666666664
TCGA-97-8176-01	TCGA-LUAD	3.6203	13.7613	13.2358	13.544	13.7579	528.15	-468.26	59.89	13.687733333333334
TCGA-97-8177-01	TCGA-LUAD	5.5864	15.3393	14.0347	16.4567	15.5435	1682.16	890.52	2572.68	15.779833333333334
TCGA-97-8179-01	TCGA-LUAD	5.2279	14.2625	13.6446	14.6233	15.3129	238.11	-203.94	34.17	14.7329
TCGA-97-8547-01	TCGA-LUAD	5.751	14.2466	12.809	15.4219	14.9322	816.0	933.31	1749.31	14.866900000000001
TCGA-97-8552-01	TCGA-LUAD	5.4287	14.5597	13.4122	15.0771	14.7872	1425.01	-56.58	1368.44	14.808
TCGA-97-A4LX-01	TCGA-LUAD	7.8848	15.7203	12.1535	16.6237	16.08	2312.56	1073.04	3385.61	16.141333333333332
TCGA-97-A4M0-01	TCGA-LUAD	6.1641	15.595	12.9874	16.0472	15.9953	1550.94	-353.83	1197.11	15.879166666666668
TCGA-97-A4M1-01	TCGA-LUAD	5.292	15.1371	11.7771	15.949	15.0821	1148.37	-62.73	1085.64	15.3894
TCGA-97-A4M2-01	TCGA-LUAD	6.478	14.7082	12.6453	15.5068	15.1663	2085.83	310.71	2396.55	15.127099999999999
TCGA-97-A4M3-01	TCGA-LUAD	4.3012	13.1217	13.2097	13.6542	13.6593	-49.79	-96.53	-146.32	13.478399999999999
TCGA-97-A4M5-01	TCGA-LUAD	6.0696	15.3891	12.0125	15.0673	14.9816	1140.02	455.52	1595.54	15.146
TCGA-97-A4M6-01	TCGA-LUAD	5.9163	15.0735	12.3803	16.4744	15.8939	1743.83	323.17	2067.0	15.813933333333333
TCGA-97-A4M7-01	TCGA-LUAD	6.0039	15.6407	13.0836	16.4811	15.9158	1686.79	351.63	2038.42	16.012533333333334
TCGA-99-7458-01	TCGA-LUAD	8.352	15.4839	13.0088	16.1109	15.6197	1603.9	734.9	2338.8	15.738166666666666
TCGA-99-8025-01	TCGA-LUAD	5.1695	13.9696	14.0076	14.394	14.2574	124.59	-12.83	111.77	14.207
TCGA-99-8028-01	TCGA-LUAD	8.2074	15.9594	12.9398	16.8432	15.896	2756.73	1305.02	4061.75	16.232866666666666
TCGA-99-8032-01	TCGA-LUAD	5.1304	14.5291	12.4488	14.5639	14.5022	341.74	507.44	849.18	14.531733333333333
TCGA-99-8033-01	TCGA-LUAD	7.3838	15.7964	12.1027	16.1524	15.6607	1082.74	-311.45	771.29	15.869833333333332
TCGA-99-AA5R-01	TCGA-LUAD	7.0836	15.4322	12.6327	16.0096	15.2877	2313.11	876.07	3189.18	15.576500000000001
TCGA-J2-8192-01	TCGA-LUAD	7.0156	14.4798	13.3771	15.4199	14.8286	1558.13	1487.82	3045.95	14.909433333333332
TCGA-J2-8194-01	TCGA-LUAD	5.3771	12.7602	12.2557	13.8016	13.6622	630.25	119.69	749.95	13.408
TCGA-J2-A4AD-01	TCGA-LUAD	4.569	14.0922	14.5143	14.6578	14.375	-399.89	-432.07	-831.96	14.375
TCGA-J2-A4AE-01	TCGA-LUAD	6.0186	15.8551	12.8326	16.6009	15.6143	1057.3	-605.53	451.77	16.023433333333333
TCGA-J2-A4AG-01	TCGA-LUAD	5.6908	14.2612	14.3633	14.9641	14.3108	1381.48	334.08	1715.55	14.512033333333335
TCGA-L4-A4E5-01	TCGA-LUAD	6.7295	14.7292	14.1803	14.5197	13.843	26.44	-707.04	-680.6	14.363966666666668
TCGA-L4-A4E6-01	TCGA-LUAD	6.2067	15.0401	11.6867	16.2321	15.4168	2309.16	934.25	3243.41	15.563
TCGA-L9-A443-01	TCGA-LUAD	4.4815	13.7289	13.0695	14.8896	14.2354	473.85	190.21	664.06	14.284633333333332
TCGA-L9-A444-01	TCGA-LUAD	8.3043	15.3519	13.5689	16.9381	15.9209	2247.22	598.66	2845.88	16.0703
TCGA-L9-A50W-01	TCGA-LUAD	3.8585	14.8764	13.5969	16.1952	16.0921	673.3	-443.11	230.19	15.721233333333336
TCGA-L9-A5IP-01	TCGA-LUAD	6.638	13.534	13.1341	14.1375	14.14	503.8	-713.87	-210.07	13.937166666666668
TCGA-L9-A743-01	TCGA-LUAD	7.1705	15.0852	13.3234	15.8758	15.4888	1926.79	601.71	2528.5	15.483266666666665
TCGA-L9-A7SV-01	TCGA-LUAD	4.5856	13.356	13.6164	13.5566	13.6848	-241.17	-1057.04	-1298.21	13.532466666666666
TCGA-L9-A8F4-01	TCGA-LUAD	5.8758	13.5891	13.3988	15.0833	14.174	1507.06	85.67	1592.73	14.282133333333334
TCGA-MN-A4N1-01	TCGA-LUAD	4.6255	14.2004	13.8564	14.0657	14.8541	-248.15	-670.72	-918.87	14.373400000000002
TCGA-MN-A4N4-01	TCGA-LUAD	4.9216	15.2552	12.384	15.7842	15.6042	502.62	554.3	1056.92	15.547866666666666
TCGA-MN-A4N5-01	TCGA-LUAD	7.8239	15.8294	13.8016	16.9085	16.7405	911.88	-654.03	257.85	16.4928
TCGA-MP-A4SV-01	TCGA-LUAD	7.111	14.6921	13.4504	14.842	14.7954	1142.36	-31.72	1110.64	14.776499999999999
TCGA-MP-A4SW-01	TCGA-LUAD	5.7005	14.3504	13.5644	15.2364	15.1003	1282.55	-55.39	1227.16	14.8957
TCGA-MP-A4SY-01	TCGA-LUAD	7.1815	14.6035	12.9527	15.1595	14.8332	460.25	514.21	974.46	14.8654
TCGA-MP-A4T4-01	TCGA-LUAD	9.1072	15.8786	13.5897	16.3295	16.3992	1941.73	709.1	2650.84	16.202433333333335
TCGA-MP-A4T6-01	TCGA-LUAD	5.2325	15.0234	14.0766	15.9739	15.5349	843.52	-1165.17	-321.65	15.510733333333334
TCGA-MP-A4T7-01	TCGA-LUAD	5.0722	14.1351	13.4278	14.3822	14.3751	760.09	-689.28	70.82	14.297466666666667
TCGA-MP-A4T8-01	TCGA-LUAD	4.0839	12.8659	13.2144	13.1895	13.0323	-250.01	-62.11	-312.11	13.029233333333332
TCGA-MP-A4T9-01	TCGA-LUAD	6.9409	15.1528	13.4617	14.7781	14.6738	1080.11	291.21	1371.32	14.868233333333334
TCGA-MP-A4TA-01	TCGA-LUAD	5.3572	16.2201	13.3887	15.906	15.7332	584.79	-430.12	154.67	15.953100000000001
TCGA-MP-A4TC-01	TCGA-LUAD	8.37	15.5141	13.5378	16.4543	15.5565	1139.87	876.36	2016.23	15.841633333333334
TCGA-MP-A4TD-01	TCGA-LUAD	4.3022	14.1446	12.926	14.4163	14.834	764.72	746.26	1510.98	14.464966666666667
TCGA-MP-A4TE-01	TCGA-LUAD	4.4399	13.9659	13.4219	13.0163	14.4574	-792.11	-1233.68	-2025.79	13.8132
TCGA-MP-A4TF-01	TCGA-LUAD	7.8105	15.5076	12.1428	15.9411	15.6768	188.26	-1257.44	-1069.18	15.7085
TCGA-MP-A4TH-01	TCGA-LUAD	5.8164	14.9993	12.2356	15.4227	15.5172	1736.31	106.63	1842.94	15.313066666666666
TCGA-MP-A4TI-01	TCGA-LUAD	8.4408	15.6602	12.4394	16.1668	15.6957	2588.41	1180.44	3768.84	15.8409
TCGA-MP-A4TJ-01	TCGA-LUAD	8.0674	15.2379	12.2312	16.2642	15.3248	2446.84	912.74	3359.58	15.608966666666666
TCGA-MP-A4TK-01	TCGA-LUAD	5.4945	14.5764	13.477	14.9775	14.6469	1478.45	1259.0	2737.45	14.733600000000001
TCGA-MP-A5C7-01	TCGA-LUAD	3.6093	14.2328	12.4509	13.2667	14.8664	-553.01	-1179.69	-1732.69	14.121966666666665
TCGA-NJ-A4YF-01	TCGA-LUAD	3.1535	12.3937	12.5822	13.222	13.3749	-168.6	-802.78	-971.38	12.996866666666667
TCGA-NJ-A4YG-01	TCGA-LUAD	5.6626	14.4712	13.5031	15.6352	15.1474	1076.06	127.1	1203.16	15.0846
TCGA-NJ-A4YI-01	TCGA-LUAD	7.19	13.6371	13.6556	14.6348	13.6744	936.15	80.5	1016.64	13.9821
TCGA-NJ-A4YP-01	TCGA-LUAD	4.9998	14.395	12.4169	14.916	14.2616	594.12	746.63	1340.75	14.524199999999999
TCGA-NJ-A4YQ-01	TCGA-LUAD	6.3791	15.1138	12.7894	15.8804	15.3977	2022.22	-63.7	1958.52	15.463966666666666
TCGA-NJ-A55A-01	TCGA-LUAD	5.9383	14.0766	13.0022	14.6808	14.3327	1419.34	197.29	1616.63	14.363366666666666
TCGA-NJ-A55O-01	TCGA-LUAD	6.8859	14.2997	12.9395	15.0545	14.7045	922.95	-339.44	583.51	14.686233333333334
TCGA-NJ-A55R-01	TCGA-LUAD	4.8396	15.3469	12.5318	15.3469	15.9046	-189.12	-437.48	-626.6	15.5328
TCGA-NJ-A7XG-01	TCGA-LUAD	3.9256	13.5058	13.4233	14.014	14.1131	-282.7	-1710.14	-1992.84	13.877633333333334
TCGA-O1-A52J-01	TCGA-LUAD	5.719	16.2603	13.2514	16.9453	15.0058	1265.87	-297.9	967.97	16.070466666666665
TCGA-S2-AA1A-01	TCGA-LUAD	6.0698	15.7907	12.4345	15.9296	14.5533	1916.74	735.65	2652.39	15.424533333333335
TCGA-18-3406-01	TCGA-LUSC	5.4436	15.9227	11.8352	17.1608	15.1451	1327.02	480.42	1807.44	16.076199999999996
TCGA-18-3407-01	TCGA-LUSC	9.1548	14.0656	11.3286	14.821	15.0086	291.63	196.27	487.9	14.631733333333335
TCGA-18-3408-01	TCGA-LUSC	8.5633	13.5412	11.5142	14.2311	13.4599	524.56	-58.99	465.57	13.744066666666667
TCGA-18-3409-01	TCGA-LUSC	5.6652	14.4324	9.0657	15.2602	14.7474	736.86	1351.68	2088.54	14.813333333333333
TCGA-18-3410-01	TCGA-LUSC	10.6454	14.755	12.289	15.9517	14.9729	1326.71	-356.13	970.58	15.226533333333334
TCGA-18-3411-01	TCGA-LUSC	5.3935	13.1257	12.6919	14.0872	13.8914	682.31	-120.61	561.7	13.701433333333334
TCGA-18-3412-01	TCGA-LUSC	6.3225	13.8431	13.4911	15.2993	14.6504	159.19	-681.5	-522.31	14.5976
TCGA-18-3414-01	TCGA-LUSC	5.4538	13.7858	13.1285	14.9267	14.5989	376.17	-459.08	-82.91	14.437133333333334
TCGA-18-3415-01	TCGA-LUSC	9.7384	15.8846	11.6275	15.8973	15.4439	806.03	60.99	867.02	15.741933333333334
TCGA-18-3416-01	TCGA-LUSC	10.1019	15.5002	12.8798	16.33	15.0604	1631.99	-585.83	1046.16	15.6302
TCGA-18-3417-01	TCGA-LUSC	6.0065	14.1872	13.2332	15.0465	14.6358	417.59	701.27	1118.86	14.623166666666668
TCGA-18-3419-01	TCGA-LUSC	6.15	13.5103	12.7457	13.9199	12.8942	727.04	-962.85	-235.81	13.441466666666665
TCGA-18-3421-01	TCGA-LUSC	7.6148	13.5995	11.1429	14.4261	13.9576	708.08	-605.54	102.54	13.994399999999999
TCGA-18-4083-01	TCGA-LUSC	10.0137	12.6901	11.0697	13.8203	13.4472	69.94	-56.98	12.95	13.3192
TCGA-18-4086-01	TCGA-LUSC	7.9686	14.6561	12.3625	15.027	14.6822	587.74	118.36	706.1	14.788433333333332
TCGA-18-4721-01	TCGA-LUSC	9.3008	14.0015	10.8069	15.1645	14.7403	1274.86	468.99	1743.85	14.635433333333333
TCGA-18-5592-01	TCGA-LUSC	5.7243	14.029	10.5141	14.8212	14.8281	-239.84	-869.18	-1109.02	14.559433333333331
TCGA-18-5595-01	TCGA-LUSC	6.6436	12.8007	11.1284	14.5349	14.4001	-865.91	-1201.89	-2067.81	13.911900000000001
TCGA-21-1070-01	TCGA-LUSC	8.4061	14.6681	12.4415	15.7045	15.365	1575.84	-108.23	1467.61	15.245866666666666
TCGA-21-1071-01	TCGA-LUSC	6.8885	13.3569	11.5901	14.3514	13.8795	321.14	-95.36	225.78	13.8626
TCGA-21-1072-01	TCGA-LUSC	6.7341	13.5844	11.0306	14.4673	14.0724	-449.31	-625.76	-1075.08	14.041366666666667
TCGA-21-1075-01	TCGA-LUSC	7.7921	12.018	11.3304	11.0674	12.8664	-1075.44	-1347.27	-2422.71	11.983933333333333
TCGA-21-1076-01	TCGA-LUSC	7.19125	14.7984	12.4561	15.5348	15.2833	2233.77	1137.14	3370.91	15.2055
TCGA-21-1077-01	TCGA-LUSC	6.905	14.1792	12.741	13.7614	13.8025	388.63	-280.01	108.62	13.914366666666666
TCGA-21-1078-01	TCGA-LUSC	3.8709	13.7853	12.8456	12.8046	13.7319	-749.42	-1782.79	-2532.21	13.440599999999998
TCGA-21-1079-01	TCGA-LUSC	8.209	14.0226	8.2048	14.6396	13.7407	74.77	277.55	352.32	14.134300000000001
TCGA-21-1080-01	TCGA-LUSC	5.4464	13.2467	10.9949	12.9894	12.3951	179.28	-916.3	-737.03	12.877066666666666
TCGA-21-1081-01	TCGA-LUSC	4.4768	12.2817	12.5331	12.7809	12.6311	-478.57	-124.86	-603.43	12.564566666666666
TCGA-21-1082-01	TCGA-LUSC	4.9369	13.7309	12.1634	14.5159	13.9837	734.31	-39.85	694.46	14.076833333333333
TCGA-21-1083-01	TCGA-LUSC	9.5185	14.42	11.2448	14.6763	14.8048	610.91	-221.08	389.83	14.6337
TCGA-21-5782-01	TCGA-LUSC	4.8056	14.7414	11.2254	15.1718	14.3795	126.87	-39.49	87.38	14.764233333333332
TCGA-21-5783-01	TCGA-LUSC	4.8944	14.1161	11.9029	14.8898	14.0789	-590.44	-235.04	-825.48	14.361600000000001
TCGA-21-5784-01	TCGA-LUSC	4.5582	14.9913	12.8994	15.8421	15.4077	1120.51	-101.32	1019.19	15.4137
TCGA-21-5786-01	TCGA-LUSC	4.8038	13.4577	10.6602	14.6879	14.1036	-117.97	-353.81	-471.78	14.083066666666667
TCGA-21-5787-01	TCGA-LUSC	5.9294	14.8029	10.6606	15.1663	15.0804	1544.64	10.02	1554.66	15.016533333333333
TCGA-21-A5DI-01	TCGA-LUSC	5.9242	13.3044	11.6452	13.4515	13.6735	-426.13	-906.37	-1332.5	13.476466666666667
TCGA-22-0940-01	TCGA-LUSC	7.1382	15.592	12.179	16.088	15.2565	1647.35	182.55	1829.91	15.6455
TCGA-22-0944-01	TCGA-LUSC	5.5672	13.7841	13.3658	14.2646	13.5991	-480.48	-1157.06	-1637.54	13.882600000000002
TCGA-22-1000-01	TCGA-LUSC	6.3734	15.4218	12.0035	16.1591	15.4785	1908.01	1478.49	3386.5	15.686466666666666
TCGA-22-1002-01	TCGA-LUSC	5.7444	14.3693	11.8436	14.8084	14.6036	807.73	424.72	1232.44	14.593766666666667
TCGA-22-1005-01	TCGA-LUSC	6.1759	15.2484	12.0722	16.3494	15.9398	2466.57	727.59	3194.16	15.845866666666666
TCGA-22-1011-01	TCGA-LUSC	6.4512	14.1075	12.1806	14.7116	14.45	1388.79	49.59	1438.38	14.423033333333334
TCGA-22-1012-01	TCGA-LUSC	6.0709	13.7429	12.8507	14.0125	13.5307	263.89	-618.73	-354.84	13.762033333333333
TCGA-22-1016-01	TCGA-LUSC	6.3666	13.6399	12.0676	14.649	14.2837	1194.96	702.58	1897.54	14.190866666666665
TCGA-22-1017-01	TCGA-LUSC	8.9476	14.9781	13.8836	14.9123	14.1874	694.66	-735.0	-40.33	14.692599999999999
TCGA-22-4591-01	TCGA-LUSC	5.5541	14.0742	12.5799	14.6171	13.6881	-305.47	-1172.99	-1478.46	14.126466666666666
TCGA-22-4593-01	TCGA-LUSC	5.2486	12.4642	9.3035	13.7272	13.2419	-342.52	380.75	38.24	13.144433333333332
TCGA-22-4594-01	TCGA-LUSC	5.7756	14.7692	13.4567	14.7482	14.6322	1356.24	416.76	1773.01	14.716533333333333
TCGA-22-4595-01	TCGA-LUSC	6.009	14.405	11.5973	14.6285	14.5379	836.38	342.27	1178.65	14.523800000000001
TCGA-22-4596-01	TCGA-LUSC	8.7193	14.3473	13.1646	15.3065	14.9361	2378.09	1217.57	3595.66	14.8633
TCGA-22-4599-01	TCGA-LUSC	7.4622	14.0386	10.5536	14.9051	14.5423	1598.79	0.75	1599.54	14.495333333333333
TCGA-22-4601-01	TCGA-LUSC	6.8	14.2489	13.131	14.8861	14.879	-227.57	-815.3	-1042.87	14.671333333333335
TCGA-22-4604-01	TCGA-LUSC	8.322	14.897	10.9081	15.2797	14.843	1230.68	998.61	2229.29	15.006566666666666
TCGA-22-4605-01	TCGA-LUSC	7.2164	13.4474	13.0472	13.9701	13.9444	847.86	514.48	1362.34	13.7873
TCGA-22-4607-01	TCGA-LUSC	4.523	14.7363	13.5062	14.0602	13.8763	450.67	-109.53	341.13	14.224266666666667
TCGA-22-4609-01	TCGA-LUSC	7.4786	14.5413	12.949	15.0496	14.454	1560.81	651.12	2211.93	14.681633333333332
TCGA-22-4613-01	TCGA-LUSC	6.3649	14.031	11.1383	14.7448	14.3521	974.47	-432.62	541.85	14.375966666666665
TCGA-22-5471-01	TCGA-LUSC	6.4189	15.2836	12.6076	16.536	16.0586	1119.17	-383.48	735.69	15.9594
TCGA-22-5472-01	TCGA-LUSC	5.0883	14.1177	13.6165	14.281	13.9933	583.24	-364.56	218.69	14.130666666666665
TCGA-22-5473-01	TCGA-LUSC	9.4344	13.0897	11.8269	13.8555	13.874	-103.42	-496.35	-599.76	13.6064
TCGA-22-5474-01	TCGA-LUSC	9.2785	15.0036	13.1584	16.0334	15.7991	1516.32	-16.77	1499.55	15.612033333333335
TCGA-22-5477-01	TCGA-LUSC	9.32	13.3621	11.6933	13.4345	13.2836	-226.87	-980.43	-1207.3	13.360066666666667
TCGA-22-5478-01	TCGA-LUSC	4.4459	13.2789	13.2948	14.4499	13.8724	171.5	31.01	202.51	13.867066666666666
TCGA-22-5479-01	TCGA-LUSC	7.3411	13.835	11.0259	14.6517	14.2291	166.34	-431.5	-265.16	14.2386
TCGA-22-5480-01	TCGA-LUSC	7.6147	15.4911	9.9598	16.5435	15.8295	1286.04	-123.9	1162.15	15.954700000000003
TCGA-22-5481-01	TCGA-LUSC	8.4686	14.0076	8.1648	14.7488	14.4023	731.58	-723.86	7.72	14.386233333333331
TCGA-22-5482-01	TCGA-LUSC	4.9529	13.2525	12.2852	14.1872	13.4301	-404.88	-509.1	-913.98	13.623266666666666
TCGA-22-5483-01	TCGA-LUSC	5.5765	13.9091	13.5568	14.5192	14.5875	257.15	251.79	508.94	14.3386
TCGA-22-5485-01	TCGA-LUSC	7.06	12.9198	10.9021	13.1639	14.2041	-153.44	-738.08	-891.52	13.429266666666669
TCGA-22-5489-01	TCGA-LUSC	8.082	15.593	10.8198	16.0895	15.4296	1659.65	1047.23	2706.87	15.704033333333333
TCGA-22-5491-01	TCGA-LUSC	6.2847	12.2698	13.5642	13.0745	13.3888	-165.84	-1515.4	-1681.25	12.911033333333334
TCGA-22-5492-01	TCGA-LUSC	6.8882	14.4753	11.9523	15.1119	14.4143	1356.21	-14.39	1341.81	14.667166666666668
TCGA-22-A5C4-01	TCGA-LUSC	4.3074	12.7996	11.6811	12.5762	12.6632	-270.0	-1025.71	-1295.71	12.679666666666668
TCGA-33-4532-01	TCGA-LUSC	5.3105	12.1748	11.7395	12.9175	13.3564	-715.94	-1566.59	-2282.53	12.816233333333335
TCGA-33-4533-01	TCGA-LUSC	3.9407	14.238	10.2844	14.6574	14.505	-592.04	-82.67	-674.71	14.466800000000001
TCGA-33-4538-01	TCGA-LUSC	8.899	13.3341	12.2038	14.5204	14.426	-99.03	-1021.14	-1120.17	14.0935
TCGA-33-4547-01	TCGA-LUSC	3.882	13.316	11.6833	14.3295	14.0171	342.96	-109.98	232.97	13.887533333333332
TCGA-33-4566-01	TCGA-LUSC	6.7037	15.5686	10.3132	15.967	15.1211	1248.54	-316.24	932.29	15.552233333333334
TCGA-33-4582-01	TCGA-LUSC	2.4552	12.2109	11.322	13.163	13.4384	-611.53	-1355.39	-1966.91	12.937433333333333
TCGA-33-4583-01	TCGA-LUSC	8.7287	15.458	12.9785	15.8837	14.7245	179.46	-1354.61	-1175.15	15.355400000000001
TCGA-33-4586-01	TCGA-LUSC	8.6759	12.8042	11.5707	12.7482	13.0856	-415.86	-768.14	-1183.99	12.879333333333333
TCGA-33-4587-01	TCGA-LUSC	4.262	14.6741	12.4758	14.2729	14.0406	-701.82	-939.1	-1640.91	14.3292
TCGA-33-4589-01	TCGA-LUSC	8.6956	16.0291	12.3661	16.8092	15.5543	1337.28	-397.19	940.09	16.130866666666666
TCGA-33-6737-01	TCGA-LUSC	6.6904	13.0818	11.4666	14.1098	13.7697	499.82	-89.91	409.91	13.653766666666668
TCGA-33-6738-01	TCGA-LUSC	3.8644	13.8078	14.9813	14.3694	15.1462	-63.54	-1344.11	-1407.65	14.441133333333333
TCGA-33-A4WN-01	TCGA-LUSC	6.6977	13.043	13.2857	13.1741	13.0785	-166.63	-1088.78	-1255.41	13.098533333333334
TCGA-33-A5GW-01	TCGA-LUSC	7.0716	12.9094	12.7672	12.4789	13.5079	-817.66	-1727.64	-2545.3	12.9654
TCGA-33-AAS8-01	TCGA-LUSC	6.4445	12.1211	10.962	13.2552	13.2344	-652.86	-1774.87	-2427.73	12.870233333333333
TCGA-33-AASB-01	TCGA-LUSC	3.0408	12.4634	12.5464	13.5401	14.4256	-900.19	-2108.49	-3008.68	13.476366666666665
TCGA-33-AASD-01	TCGA-LUSC	5.0569	14.9247	11.9404	14.9745	14.9545	-511.35	-929.6	-1440.96	14.951233333333334
TCGA-33-AASI-01	TCGA-LUSC	5.4399	14.7132	11.879	15.5237	15.4598	544.69	-1142.29	-597.6	15.232233333333333
TCGA-33-AASJ-01	TCGA-LUSC	8.1826	14.2512	13.666	14.4763	13.7839	-637.23	-1816.35	-2453.58	14.170466666666664
TCGA-33-AASL-01	TCGA-LUSC	5.779	14.9368	13.4821	15.4902	15.3473	163.36	-1535.7	-1372.34	15.258099999999999
