cohort	sample_id	annotation	celltype	n
GSE241934	P528	author_fine_immune	TLS	219
GSE241934	P528	author_fine_immune	other_immune	4938
GSE241934	P528	author_fine_immune	epithelial	212
GSE241934	P528	author_fine_immune	stromal	170
GSE241934	P528	hu_markers	myeloid	4503
GSE241934	P528	hu_markers	T	1825
GSE241934	P528	hu_markers	other	311
GSE241934	P528	hu_markers	NK	253
GSE241934	P528	hu_markers	epithelial	223
GSE241934	P528	hu_markers	B	203
GSE241934	P528	hu_markers	neutrophil	187
GSE241934	P528	hu_markers	fibroblast	156
GSE241934	P528	hu_markers	endothelial	52
GSE241934	P528	hu_markers	plasma	35
GSE241934	P528	hu_markers	mast	11
GSE241934	P528	hu_collapsed	myeloid	4690
GSE241934	P528	hu_collapsed	TNK	2078
GSE241934	P528	hu_collapsed	other	311
GSE241934	P528	hu_collapsed	epithelial	223
GSE241934	P528	hu_collapsed	TLS	238
GSE241934	P528	hu_collapsed	stromal	208
GSE241934	P528	hu_collapsed	mast	11
GSE241934	P533	author_major	B	3582
GSE241934	P533	author_major	T	2914
GSE241934	P533	author_major	NK	211
GSE241934	P533	author_major	myeloid	50
GSE241934	P533	author_major	epithelial	45
GSE241934	P533	author_major	endothelial	42
GSE241934	P533	author_major	mast	29
GSE241934	P533	author_major	fibroblast	20
GSE241934	P533	author_collapsed	TLS	3582
GSE241934	P533	author_collapsed	TNK	3125
GSE241934	P533	author_collapsed	myeloid	50
GSE241934	P533	author_collapsed	epithelial	45
GSE241934	P533	author_collapsed	stromal	62
GSE241934	P533	author_collapsed	mast	29
GSE241934	P533	author_fine_immune	TNK	3125
GSE241934	P533	author_fine_immune	TLS	3568
GSE241934	P533	author_fine_immune	other_immune	93
GSE241934	P533	author_fine_immune	epithelial	45
GSE241934	P533	author_fine_immune	stromal	62
GSE241934	P533	hu_markers	B	3498
GSE241934	P533	hu_markers	T	2555
GSE241934	P533	hu_markers	NK	247
GSE241934	P533	hu_markers	other	212
GSE241934	P533	hu_markers	plasma	123
GSE241934	P533	hu_markers	mast	77
GSE241934	P533	hu_markers	endothelial	70
GSE241934	P533	hu_markers	epithelial	47
GSE241934	P533	hu_markers	myeloid	40
GSE241934	P533	hu_markers	fibroblast	21
GSE241934	P533	hu_markers	neutrophil	3
GSE241934	P533	hu_collapsed	TLS	3621
GSE241934	P533	hu_collapsed	TNK	2802
GSE241934	P533	hu_collapsed	other	212
GSE241934	P533	hu_collapsed	mast	77
GSE241934	P533	hu_collapsed	stromal	91
GSE241934	P533	hu_collapsed	epithelial	47
GSE241934	P533	hu_collapsed	myeloid	43
GSE241934	P551	author_major	T	4904
GSE241934	P551	author_major	B	1039
GSE241934	P551	author_major	myeloid	596
GSE241934	P551	author_major	NK	484
GSE241934	P551	author_major	fibroblast	199
GSE241934	P551	author_major	mast	103
GSE241934	P551	author_major	endothelial	100
GSE241934	P551	author_major	epithelial	94
GSE241934	P551	author_collapsed	TNK	5388
GSE241934	P551	author_collapsed	TLS	1039
GSE241934	P551	author_collapsed	myeloid	596
GSE241934	P551	author_collapsed	stromal	299
GSE241934	P551	author_collapsed	mast	103
GSE241934	P551	author_collapsed	epithelial	94
GSE241934	P551	author_fine_immune	TNK	5388
GSE241934	P551	author_fine_immune	TLS	1037
GSE241934	P551	author_fine_immune	other_immune	701
GSE241934	P551	author_fine_immune	stromal	299
GSE241934	P551	author_fine_immune	epithelial	94
GSE241934	P551	hu_markers	T	4167
GSE241934	P551	hu_markers	B	890
GSE241934	P551	hu_markers	NK	860
GSE241934	P551	hu_markers	myeloid	515
GSE241934	P551	hu_markers	other	292
GSE241934	P551	hu_markers	plasma	226
GSE241934	P551	hu_markers	fibroblast	156
GSE241934	P551	hu_markers	mast	138
GSE241934	P551	hu_markers	endothelial	137
GSE241934	P551	hu_markers	epithelial	81
GSE241934	P551	hu_markers	neutrophil	57
GSE241934	P551	hu_collapsed	TNK	5027
GSE241934	P551	hu_collapsed	TLS	1116
GSE241934	P551	hu_collapsed	myeloid	572
GSE241934	P551	hu_collapsed	other	292
GSE241934	P551	hu_collapsed	stromal	293
GSE241934	P551	hu_collapsed	mast	138
GSE241934	P551	hu_collapsed	epithelial	81
GSE241934	P574	author_major	T	3820
GSE241934	P574	author_major	B	1689
GSE241934	P574	author_major	myeloid	338
GSE241934	P574	author_major	fibroblast	294
GSE241934	P574	author_major	endothelial	259
GSE241934	P574	author_major	NK	211
GSE241934	P574	author_major	epithelial	130
GSE241934	P574	author_major	mast	83
GSE241934	P574	author_collapsed	TNK	4031
GSE241934	P574	author_collapsed	TLS	1689
GSE241934	P574	author_collapsed	myeloid	338
GSE241934	P574	author_collapsed	stromal	553
GSE241934	P574	author_collapsed	epithelial	130
GSE241934	P574	author_collapsed	mast	83
GSE241934	P574	author_fine_immune	TNK	4031
GSE241934	P574	author_fine_immune	TLS	1680
GSE241934	P574	author_fine_immune	other_immune	430
GSE241934	P574	author_fine_immune	stromal	553
GSE241934	P574	author_fine_immune	epithelial	130
GSE241934	P574	hu_markers	T	3284
GSE241934	P574	hu_markers	B	1493
GSE241934	P574	hu_markers	NK	569
GSE241934	P574	hu_markers	myeloid	302
GSE241934	P574	hu_markers	plasma	268
GSE241934	P574	hu_markers	endothelial	240
GSE241934	P574	hu_markers	other	229
GSE241934	P574	hu_markers	fibroblast	177
GSE241934	P574	hu_markers	mast	112
GSE241934	P574	hu_markers	epithelial	108
GSE241934	P574	hu_markers	neutrophil	42
GSE241934	P574	hu_collapsed	TNK	3853
GSE241934	P574	hu_collapsed	TLS	1761
GSE241934	P574	hu_collapsed	myeloid	344
GSE241934	P574	hu_collapsed	stromal	417
GSE241934	P574	hu_collapsed	other	229
GSE241934	P574	hu_collapsed	mast	112
GSE241934	P574	hu_collapsed	epithelial	108
GSE241934	P579	author_major	T	3378
GSE241934	P579	author_major	B	1331
GSE241934	P579	author_major	fibroblast	906
GSE241934	P579	author_major	NK	306
GSE241934	P579	author_major	myeloid	276
GSE241934	P579	author_major	endothelial	70
GSE241934	P579	author_major	mast	28
GSE241934	P579	author_major	epithelial	2
GSE241934	P579	author_collapsed	TNK	3684
GSE241934	P579	author_collapsed	TLS	1331
GSE241934	P579	author_collapsed	stromal	976
GSE241934	P579	author_collapsed	myeloid	276
GSE241934	P579	author_collapsed	mast	28
GSE241934	P579	author_collapsed	epithelial	2
GSE241934	P579	author_fine_immune	TNK	3684
GSE241934	P579	author_fine_immune	TLS	1328
GSE241934	P579	author_fine_immune	other_immune	307
GSE241934	P579	author_fine_immune	stromal	976
GSE241934	P579	author_fine_immune	epithelial	2
GSE241934	P579	hu_markers	T	3006
GSE241934	P579	hu_markers	B	1237
GSE241934	P579	hu_markers	fibroblast	883
GSE241934	P579	hu_markers	NK	520
GSE241934	P579	hu_markers	myeloid	205
GSE241934	P579	hu_markers	other	151
GSE241934	P579	hu_markers	plasma	102
GSE241934	P579	hu_markers	endothelial	79
GSE241934	P579	hu_markers	neutrophil	62
GSE241934	P579	hu_markers	mast	46
GSE241934	P579	hu_markers	epithelial	6
GSE241934	P579	hu_collapsed	TNK	3526
GSE241934	P579	hu_collapsed	TLS	1339
GSE241934	P579	hu_collapsed	stromal	962
GSE241934	P579	hu_collapsed	myeloid	267
GSE241934	P579	hu_collapsed	other	151
GSE241934	P579	hu_collapsed	mast	46
GSE241934	P579	hu_collapsed	epithelial	6
GSE241934	P592	author_major	T	3747
GSE241934	P592	author_major	B	1137
GSE241934	P592	author_major	fibroblast	445
GSE241934	P592	author_major	myeloid	293
GSE241934	P592	author_major	NK	201
GSE241934	P592	author_major	endothelial	114
GSE241934	P592	author_major	mast	57
GSE241934	P592	author_major	epithelial	36
GSE241934	P592	author_collapsed	TNK	3948
GSE241934	P592	author_collapsed	TLS	1137
GSE241934	P592	author_collapsed	stromal	559
GSE241934	P592	author_collapsed	myeloid	293
GSE241934	P592	author_collapsed	mast	57
GSE241934	P592	author_collapsed	epithelial	36
GSE241934	P592	author_fine_immune	TNK	3948
GSE241934	P592	author_fine_immune	TLS	1132
GSE241934	P592	author_fine_immune	other_immune	355
GSE241934	P592	author_fine_immune	stromal	559
GSE241934	P592	author_fine_immune	epithelial	36
GSE241934	P592	hu_markers	T	3204
GSE241934	P592	hu_markers	B	1019
GSE241934	P592	hu_markers	NK	499
GSE241934	P592	hu_markers	fibroblast	357
GSE241934	P592	hu_markers	other	256
GSE241934	P592	hu_markers	myeloid	250
GSE241934	P592	hu_markers	plasma	199
GSE241934	P592	hu_markers	endothelial	116
GSE241934	P592	hu_markers	mast	73
GSE241934	P592	hu_markers	epithelial	39
GSE241934	P592	hu_markers	neutrophil	18
GSE241934	P592	hu_collapsed	TNK	3703
GSE241934	P592	hu_collapsed	TLS	1218
GSE241934	P592	hu_collapsed	stromal	473
GSE241934	P592	hu_collapsed	other	256
GSE241934	P592	hu_collapsed	myeloid	268
GSE241934	P592	hu_collapsed	mast	73
GSE241934	P592	hu_collapsed	epithelial	39
GSE241934	P603	author_major	B	2458
GSE241934	P603	author_major	fibroblast	2037
GSE241934	P603	author_major	T	1115
GSE241934	P603	author_major	myeloid	652
GSE241934	P603	author_major	endothelial	344
GSE241934	P603	author_major	mast	160
GSE241934	P603	author_major	NK	145
GSE241934	P603	author_major	epithelial	49
GSE241934	P603	author_collapsed	TLS	2458
GSE241934	P603	author_collapsed	stromal	2381
GSE241934	P603	author_collapsed	TNK	1260
GSE241934	P603	author_collapsed	myeloid	652
GSE241934	P603	author_collapsed	mast	160
GSE241934	P603	author_collapsed	epithelial	49
GSE241934	P603	author_fine_immune	TNK	1260
GSE241934	P603	author_fine_immune	TLS	2445
GSE241934	P603	author_fine_immune	other_immune	825
GSE241934	P603	author_fine_immune	stromal	2381
GSE241934	P603	author_fine_immune	epithelial	49
GSE241934	P603	hu_markers	B	2375
GSE241934	P603	hu_markers	fibroblast	1617
GSE241934	P603	hu_markers	T	990
GSE241934	P603	hu_markers	myeloid	673
GSE241934	P603	hu_markers	endothelial	295
GSE241934	P603	hu_markers	other	276
GSE241934	P603	hu_markers	plasma	270
GSE241934	P603	hu_markers	NK	193
GSE241934	P603	hu_markers	mast	187
GSE241934	P603	hu_markers	epithelial	57
GSE241934	P603	hu_markers	neutrophil	27
GSE241934	P603	hu_collapsed	TLS	2645
GSE241934	P603	hu_collapsed	stromal	1912
GSE241934	P603	hu_collapsed	TNK	1183
GSE241934	P603	hu_collapsed	myeloid	700
GSE241934	P603	hu_collapsed	other	276
GSE241934	P603	hu_collapsed	mast	187
GSE241934	P603	hu_collapsed	epithelial	57
GSE241934	P605	author_major	T	5974
GSE241934	P605	author_major	B	928
GSE241934	P605	author_major	NK	386
GSE241934	P605	author_major	myeloid	357
GSE241934	P605	author_major	endothelial	63
GSE241934	P605	author_major	fibroblast	62
GSE241934	P605	author_major	mast	41
GSE241934	P605	author_major	epithelial	12
GSE241934	P605	author_collapsed	TNK	6360
GSE241934	P605	author_collapsed	TLS	928
GSE241934	P605	author_collapsed	myeloid	357
GSE241934	P605	author_collapsed	stromal	125
GSE241934	P605	author_collapsed	mast	41
GSE241934	P605	author_collapsed	epithelial	12
GSE241934	P605	author_fine_immune	TNK	6360
GSE241934	P605	author_fine_immune	TLS	925
GSE241934	P605	author_fine_immune	other_immune	401
GSE241934	P605	author_fine_immune	stromal	125
GSE241934	P605	author_fine_immune	epithelial	12
GSE241934	P605	hu_markers	T	5270
GSE241934	P605	hu_markers	NK	724
GSE241934	P605	hu_markers	B	719
GSE241934	P605	hu_markers	myeloid	351
GSE241934	P605	hu_markers	other	290
GSE241934	P605	hu_markers	plasma	248
GSE241934	P605	hu_markers	endothelial	93
GSE241934	P605	hu_markers	mast	57
GSE241934	P605	hu_markers	fibroblast	53
GSE241934	P605	hu_markers	neutrophil	9
GSE241934	P605	hu_markers	epithelial	9
GSE241934	P605	hu_collapsed	TNK	5994
GSE241934	P605	hu_collapsed	TLS	967
GSE241934	P605	hu_collapsed	myeloid	360
GSE241934	P605	hu_collapsed	other	290
GSE241934	P605	hu_collapsed	stromal	146
GSE241934	P605	hu_collapsed	mast	57
GSE241934	P605	hu_collapsed	epithelial	9
GSE241934	P609	author_major	T	2328
GSE241934	P609	author_major	B	1196
GSE241934	P609	author_major	myeloid	814
GSE241934	P609	author_major	fibroblast	183
GSE241934	P609	author_major	NK	124
GSE241934	P609	author_major	mast	115
GSE241934	P609	author_major	epithelial	76
GSE241934	P609	author_major	endothelial	55
GSE241934	P609	author_collapsed	TNK	2452
GSE241934	P609	author_collapsed	TLS	1196
GSE241934	P609	author_collapsed	myeloid	814
GSE241934	P609	author_collapsed	stromal	238
GSE241934	P609	author_collapsed	mast	115
GSE241934	P609	author_collapsed	epithelial	76
GSE241934	P609	author_fine_immune	TNK	2452
GSE241934	P609	author_fine_immune	TLS	1194
GSE241934	P609	author_fine_immune	other_immune	931
GSE241934	P609	author_fine_immune	stromal	238
GSE241934	P609	author_fine_immune	epithelial	76
GSE241934	P609	hu_markers	T	2047
GSE241934	P609	hu_markers	B	905
GSE241934	P609	hu_markers	myeloid	634
GSE241934	P609	hu_markers	plasma	532
GSE241934	P609	hu_markers	NK	204
GSE241934	P609	hu_markers	neutrophil	142
GSE241934	P609	hu_markers	other	141
GSE241934	P609	hu_markers	mast	108
GSE241934	P609	hu_markers	epithelial	73
GSE241934	P609	hu_markers	fibroblast	70
GSE241934	P609	hu_markers	endothelial	35
GSE241934	P609	hu_collapsed	TNK	2251
GSE241934	P609	hu_collapsed	TLS	1437
GSE241934	P609	hu_collapsed	myeloid	776
GSE241934	P609	hu_collapsed	other	141
GSE241934	P609	hu_collapsed	mast	108
GSE241934	P609	hu_collapsed	epithelial	73
GSE241934	P609	hu_collapsed	stromal	105
GSE241934	P64	author_major	T	2157
GSE241934	P64	author_major	B	1141
GSE241934	P64	author_major	fibroblast	745
GSE241934	P64	author_major	myeloid	456
GSE241934	P64	author_major	endothelial	385
GSE241934	P64	author_major	NK	240
GSE241934	P64	author_major	mast	222
GSE241934	P64	author_major	epithelial	48
GSE241934	P64	author_collapsed	TNK	2397
GSE241934	P64	author_collapsed	TLS	1141
GSE241934	P64	author_collapsed	stromal	1130
GSE241934	P64	author_collapsed	myeloid	456
GSE241934	P64	author_collapsed	mast	222
GSE241934	P64	author_collapsed	epithelial	48
GSE241934	P64	author_fine_immune	TNK	2397
GSE241934	P64	author_fine_immune	TLS	1138
GSE241934	P64	author_fine_immune	other_immune	681
GSE241934	P64	author_fine_immune	stromal	1130
GSE241934	P64	author_fine_immune	epithelial	48
GSE241934	P64	hu_markers	T	1916
GSE241934	P64	hu_markers	B	1040
GSE241934	P64	hu_markers	fibroblast	715
GSE241934	P64	hu_markers	myeloid	428
GSE241934	P64	hu_markers	endothelial	403
GSE241934	P64	hu_markers	NK	371
GSE241934	P64	hu_markers	mast	243
GSE241934	P64	hu_markers	plasma	113
GSE241934	P64	hu_markers	other	99
GSE241934	P64	hu_markers	epithelial	39
GSE241934	P64	hu_markers	neutrophil	27
GSE241934	P64	hu_collapsed	TNK	2287
GSE241934	P64	hu_collapsed	TLS	1153
GSE241934	P64	hu_collapsed	stromal	1118
GSE241934	P64	hu_collapsed	myeloid	455
GSE241934	P64	hu_collapsed	mast	243
GSE241934	P64	hu_collapsed	other	99
GSE241934	P64	hu_collapsed	epithelial	39
GSE241934	P70	author_major	T	2944
GSE241934	P70	author_major	B	2034
GSE241934	P70	author_major	myeloid	1153
GSE241934	P70	author_major	NK	270
GSE241934	P70	author_major	epithelial	248
GSE241934	P70	author_major	mast	84
GSE241934	P70	author_major	fibroblast	83
GSE241934	P70	author_major	endothelial	12
GSE241934	P70	author_collapsed	TNK	3214
GSE241934	P70	author_collapsed	TLS	2034
GSE241934	P70	author_collapsed	myeloid	1153
GSE241934	P70	author_collapsed	epithelial	248
GSE241934	P70	author_collapsed	mast	84
GSE241934	P70	author_collapsed	stromal	95
GSE241934	P70	author_fine_immune	TNK	3214
GSE241934	P70	author_fine_immune	TLS	2023
GSE241934	P70	author_fine_immune	other_immune	1248
GSE241934	P70	author_fine_immune	epithelial	248
GSE241934	P70	author_fine_immune	stromal	95
GSE241934	P70	hu_markers	T	2546
GSE241934	P70	hu_markers	B	1979
GSE241934	P70	hu_markers	myeloid	992
GSE241934	P70	hu_markers	NK	560
GSE241934	P70	hu_markers	epithelial	238
GSE241934	P70	hu_markers	other	150
GSE241934	P70	hu_markers	plasma	133
GSE241934	P70	hu_markers	mast	101
GSE241934	P70	hu_markers	neutrophil	50
GSE241934	P70	hu_markers	endothelial	41
GSE241934	P70	hu_markers	fibroblast	38
GSE241934	P70	hu_collapsed	TNK	3106
GSE241934	P70	hu_collapsed	TLS	2112
GSE241934	P70	hu_collapsed	myeloid	1042
GSE241934	P70	hu_collapsed	epithelial	238
GSE241934	P70	hu_collapsed	other	150
GSE241934	P70	hu_collapsed	mast	101
GSE241934	P70	hu_collapsed	stromal	79
GSE253013	MRC001	marker_coarse	TNK	812
GSE253013	MRC001	marker_coarse	TLS	0
GSE253013	MRC001	marker_coarse	epithelial	838
GSE253013	MRC001	marker_coarse	other	5970
GSE253013	MRC001	marker_malig_split	TNK	812
GSE253013	MRC001	marker_malig_split	malignant_like	79
GSE253013	MRC001	marker_malig_split	other_epithelial	759
GSE253013	MRC001	marker_malig_split	other	5970
GSE253013	MRC001	author_garnett_limited	TNK	639
GSE253013	MRC001	author_garnett_limited	epithelial	158
GSE253013	MRC001	author_garnett_limited	other	6823
GSE253013	MRC002	marker_coarse	TNK	969
GSE253013	MRC002	marker_coarse	TLS	0
GSE253013	MRC002	marker_coarse	epithelial	470
GSE253013	MRC002	marker_coarse	other	3634
GSE253013	MRC002	marker_malig_split	TNK	969
GSE253013	MRC002	marker_malig_split	malignant_like	46
GSE253013	MRC002	marker_malig_split	other_epithelial	424
GSE253013	MRC002	marker_malig_split	other	3634
GSE253013	MRC002	author_garnett_limited	TNK	888
GSE253013	MRC002	author_garnett_limited	epithelial	189
GSE253013	MRC002	author_garnett_limited	other	3996
GSE253013	MRC003	marker_coarse	TNK	888
GSE253013	MRC003	marker_coarse	TLS	0
GSE253013	MRC003	marker_coarse	epithelial	2879
GSE253013	MRC003	marker_coarse	other	2692
GSE253013	MRC003	marker_malig_split	TNK	888
GSE253013	MRC003	marker_malig_split	malignant_like	1125
GSE253013	MRC003	marker_malig_split	other_epithelial	1754
GSE253013	MRC003	marker_malig_split	other	2692
GSE253013	MRC003	author_garnett_limited	TNK	842
GSE253013	MRC003	author_garnett_limited	epithelial	19
GSE253013	MRC003	author_garnett_limited	other	5598
GSE253013	MRC004	marker_coarse	TNK	22856
GSE253013	MRC004	marker_coarse	TLS	0
GSE253013	MRC004	marker_coarse	epithelial	805
GSE253013	MRC004	marker_coarse	other	11199
GSE253013	MRC004	marker_malig_split	TNK	22856
GSE253013	MRC004	marker_malig_split	malignant_like	16
GSE253013	MRC004	marker_malig_split	other_epithelial	789
GSE253013	MRC004	marker_malig_split	other	11199
GSE253013	MRC004	author_garnett_limited	TNK	22307
GSE253013	MRC004	author_garnett_limited	epithelial	338
GSE253013	MRC004	author_garnett_limited	other	12215
GSE253013	MRC006	marker_coarse	TNK	11264
GSE253013	MRC006	marker_coarse	TLS	0
GSE253013	MRC006	marker_coarse	epithelial	1190
GSE253013	MRC006	marker_coarse	other	8312
GSE253013	MRC006	marker_malig_split	TNK	11264
GSE253013	MRC006	marker_malig_split	malignant_like	30
GSE253013	MRC006	marker_malig_split	other_epithelial	1160
GSE253013	MRC006	marker_malig_split	other	8312
GSE253013	MRC006	author_garnett_limited	TNK	10924
GSE253013	MRC006	author_garnett_limited	epithelial	28
GSE253013	MRC006	author_garnett_limited	other	9814
GSE253013	MRC007	marker_coarse	TNK	7110
GSE253013	MRC007	marker_coarse	TLS	0
GSE253013	MRC007	marker_coarse	epithelial	2365
GSE253013	MRC007	marker_coarse	other	10914
GSE253013	MRC007	marker_malig_split	TNK	7110
GSE253013	MRC007	marker_malig_split	malignant_like	18
GSE253013	MRC007	marker_malig_split	other_epithelial	2347
GSE253013	MRC007	marker_malig_split	other	10914
GSE253013	MRC007	author_garnett_limited	TNK	7640
GSE253013	MRC007	author_garnett_limited	epithelial	300
GSE253013	MRC007	author_garnett_limited	other	12449
GSE253013	MRC008	marker_coarse	TNK	4810
GSE253013	MRC008	marker_coarse	TLS	0
GSE253013	MRC008	marker_coarse	epithelial	6068
GSE253013	MRC008	marker_coarse	other	8845
GSE253013	MRC008	marker_malig_split	TNK	4810
GSE253013	MRC008	marker_malig_split	malignant_like	1230
GSE253013	MRC008	marker_malig_split	other_epithelial	4838
GSE253013	MRC008	marker_malig_split	other	8845
GSE253013	MRC008	author_garnett_limited	TNK	4659
GSE253013	MRC008	author_garnett_limited	epithelial	115
GSE253013	MRC008	author_garnett_limited	other	14949
GSE253013	MRC009	marker_coarse	TNK	11922
GSE253013	MRC009	marker_coarse	TLS	0
GSE253013	MRC009	marker_coarse	epithelial	2165
GSE253013	MRC009	marker_coarse	other	14942
GSE253013	MRC009	marker_malig_split	TNK	11922
GSE253013	MRC009	marker_malig_split	malignant_like	250
GSE253013	MRC009	marker_malig_split	other_epithelial	1915
GSE253013	MRC009	marker_malig_split	other	14942
GSE253013	MRC009	author_garnett_limited	TNK	11394
GSE253013	MRC009	author_garnett_limited	epithelial	99
GSE253013	MRC009	author_garnett_limited	other	17536
GSE253013	MRC010	marker_coarse	TNK	15066
GSE253013	MRC010	marker_coarse	TLS	0
GSE253013	MRC010	marker_coarse	epithelial	2321
GSE253013	MRC010	marker_coarse	other	15899
GSE253013	MRC010	marker_malig_split	TNK	15066
GSE253013	MRC010	marker_malig_split	malignant_like	163
GSE253013	MRC010	marker_malig_split	other_epithelial	2158
GSE253013	MRC010	marker_malig_split	other	15899
GSE253013	MRC010	author_garnett_limited	TNK	15456
GSE253013	MRC010	author_garnett_limited	epithelial	711
GSE253013	MRC010	author_garnett_limited	other	17119
