cohort	unit_id	unit_type	display	origin_or_tissue	n_cells	n_malignant	n_TNK	n_B	frac_TNK	frac_B	cldn4_pct	cldn4_mean	n_Other	frac_Other	cldn4_score	quartile	cldn4_q4q1	cldn4_median_high	cldn4_median_cut
GSE131907	GSE131907:NS_02	sample	NS_02	mBrain	2313	181	977	142	0.4223951578037181	0.0613921314310419	58.5635359116022	1.126727726322637	1194	0.51621271076524	58.5635359116022	Q1	0.0	0.0	80.78817733990148
GSE131907	GSE131907:NS_03	sample	NS_03	mBrain	2990	2713	145	16	0.0484949832775919	0.0053511705685618	93.14412089937338	2.264933208146411	2829	0.9461538461538461	93.14412089937338	Q4	1.0	1.0	80.78817733990148
GSE131907	GSE131907:NS_04	sample	NS_04	mBrain	1904	1229	131	4	0.0688025210084033	0.0021008403361344	89.34092758340114	1.9523515591538416	1769	0.9290966386554622	89.34092758340114	Q4	1.0	1.0	80.78817733990148
GSE131907	GSE131907:NS_06	sample	NS_06	mBrain	1070	83	383	30	0.3579439252336449	0.02803738317757	60.24096385542169	1.434511918266367	657	0.6140186915887851	60.24096385542169	Q1	0.0	0.0	80.78817733990148
GSE131907	GSE131907:NS_07	sample	NS_07	mBrain	5730	5108	166	54	0.0289703315881326	0.0094240837696335	90.407204385278	1.5931307483262624	5510	0.9616055846422339	90.407204385278	Q4	1.0	1.0	80.78817733990148
GSE131907	GSE131907:NS_12	sample	NS_12	mBrain	3182	2811	22	9	0.0069138906348208	0.0028284098051539	86.33938100320171	1.728830943634575	3151	0.9902576995600252	86.33938100320171	Q3		1.0	80.78817733990148
GSE131907	GSE131907:NS_13	sample	NS_13	mBrain	4845	1352	1780	656	0.3673890608875129	0.1353973168214654	72.41124260355029	0.9959480312401604	2409	0.4972136222910217	72.41124260355029	Q2		0.0	80.78817733990148
GSE131907	GSE131907:NS_16	sample	NS_16	mBrain	1317	79	385	256	0.2923310554290053	0.1943811693242217	11.39240506329114	0.1031375586066322	676	0.5132877752467729	11.39240506329114	Q1	0.0	0.0	80.78817733990148
GSE131907	GSE131907:NS_17	sample	NS_17	mBrain	2409	1112	410	70	0.170195101701951	0.029057700290577	88.21942446043165	2.300820123330216	1929	0.800747198007472	88.21942446043165	Q3		1.0	80.78817733990148
GSE131907	GSE131907:NS_19	sample	NS_19	mBrain	3300	755	370	74	0.1121212121212121	0.0224242424242424	67.1523178807947	1.0082934839931024	2856	0.8654545454545455	67.1523178807947	Q2		0.0	80.78817733990148
GSE205335	GSE205335:P0031	patient	P0031	Lung	6428	319	3824	826	0.5948973242065961	0.1285003111387679	59.24764890282132	0.9488405678584309	1778	0.27660236465463595	59.24764890282132	Q2		0.0	60.52774994286518
GSE205335	GSE205335:P1006	patient	P1006	Effusion,Lung	6090	1282	2998	385	0.4922824302134647	0.0632183908045977	74.18096723868955	1.3380774788530891	2707	0.4444991789819376	74.18096723868955	Q3		1.0	60.52774994286518
GSE205335	GSE205335:P1015	patient	P1015	LN	1195	291	473	39	0.3958158995815899	0.0326359832635983	41.580756013745706	0.7684376084668274	683	0.5715481171548117	41.580756013745706	Q1	0.0	0.0	60.52774994286518
GSE205335	GSE205335:P1016	patient	P1016	LN,Liver	6924	5336	763	200	0.1101964182553437	0.0288850375505488	82.64617691154422	1.4550707508198382	5961	0.8609185441941074	82.64617691154422	Q4	1.0	1.0	60.52774994286518
GSE205335	GSE205335:P1017	patient	P1017	LN,Liver	6266	2186	2370	502	0.3782317267794446	0.0801149058410469	64.31838975297347	1.4468339255966445	3394	0.5416533673795084	64.31838975297347	Q3		1.0	60.52774994286518
GSE205335	GSE205335:P1018	patient	P1018	Bronchus	5029	1180	2546	394	0.5062636707098827	0.0783455955458341	67.03389830508475	1.456712726949631	2089	0.41539073374428315	67.03389830508475	Q3		1.0	60.52774994286518
GSE205335	GSE205335:P1025	patient	P1025	LN	1222	980	128	49	0.1047463175122749	0.0400981996726677	92.85714285714286	1.6940450124805284	1045	0.8551554828150573	92.85714285714286	Q4	1.0	1.0	60.52774994286518
GSE205335	GSE205335:P1027	patient	P1027	LN	4600	1318	2619	99	0.5693478260869566	0.0215217391304347	78.07283763277694	2.119879172945015	1882	0.4091304347826087	78.07283763277694	Q3		1.0	60.52774994286518
GSE205335	GSE205335:P1030	patient	P1030	LN	861	603	140	44	0.1626016260162601	0.0511033681765389	61.69154228855721	1.6170852017252315	677	0.7862950058072009	61.69154228855721	Q3		1.0	60.52774994286518
GSE205335	GSE205335:P1037	patient	P1037	LN	4983	3671	611	91	0.1226168974513345	0.0182620911097732	86.05284663579407	0.954375637171382	4281	0.8591210114388922	86.05284663579407	Q4	1.0	1.0	60.52774994286518
GSE205335	GSE205335:P1056	patient	P1056	LN,Liver	5103	2386	1354	133	0.265334117185969	0.0260631001371742	49.70662196144174	0.8104878252251735	3616	0.7086027826768567	49.70662196144174	Q2		0.0	60.52774994286518
GSE205335	GSE205335:P1062	patient	P1062	LN	3057	188	1934	486	0.6326463853451095	0.1589793915603533	45.21276595744681	0.9858522627525454	637	0.20837422309453713	45.21276595744681	Q1	0.0	0.0	60.52774994286518
GSE205335	GSE205335:P1063	patient	P1063	Bronchus,LN	4297	131	3144	754	0.7316732604142425	0.1754712590179195	35.11450381679389	0.736917035356666	399	0.09285548056783803	35.11450381679389	Q1	0.0	0.0	60.52774994286518
GSE205335	GSE205335:P1072	patient	P1072	LN	1273	406	586	107	0.4603299293008641	0.0840534171249018	58.86699507389162	0.9359386543482128	580	0.4556166535742341	58.86699507389162	Q2		0.0	60.52774994286518
GSE205335	GSE205335:P1076	patient	P1076	LN	6975	849	2089	2060	0.2994982078853047	0.2953405017921147	59.36395759717315	0.9238031801089972	2826	0.40516129032258064	59.36395759717315	Q2		0.0	60.52774994286518
GSE205335	GSE205335:P1079	patient	P1079	LN	1277	543	501	94	0.3923257635082224	0.0736100234925606	51.38121546961326	0.9667483711478282	682	0.5340642129992169	51.38121546961326	Q2		0.0	60.52774994286518
GSE205335	GSE205335:P1084	patient	P1084	LN	3534	196	2350	404	0.6649688737973967	0.1143180531975099	86.73469387755102	2.256213852289076	780	0.22071307300509338	86.73469387755102	Q4	1.0	1.0	60.52774994286518
GSE205335	GSE205335:P1089	patient	P1089	LN	1609	1063	272	66	0.1690490988191423	0.041019266625233	87.77046095954844	2.151441746784373	1271	0.7899316345556247	87.77046095954844	Q4	1.0	1.0	60.52774994286518
GSE205335	GSE205335:P1090	patient	P1090	LN	976	566	247	12	0.2530737704918033	0.0122950819672131	38.16254416961131	0.6880064512464571	717	0.7346311475409836	38.16254416961131	Q1	0.0	0.0	60.52774994286518
GSE205335	GSE205335:P1115	patient	P1115	Liver	4397	3769	271	101	0.0616329315442347	0.0229702069592904	88.8829928362961	1.6229821464124854	4025	0.9153968614964749	88.8829928362961	Q4	1.0	1.0	60.52774994286518
GSE205335	GSE205335:P1119	patient	P1119	LN	2386	1222	621	42	0.2602682313495389	0.0176026823134953	36.08837970540098	0.5610693021147378	1723	0.7221290863369656	36.08837970540098	Q1	0.0	0.0	60.52774994286518
GSE205335	GSE205335:P4001	patient	P4001	Lung	2308	27	1801	214	0.7803292894280762	0.0927209705372617	48.14814814814815	0.7331695459652892	293	0.12694974003466206	48.14814814814815	Q1	0.0	0.0	60.52774994286518
