tf	target	resource	confidence	effect	reference	note
NKX2-1	SP1	CollecTRI		Activation	TRRUST:23995788;CollecTRI2:23995788;DoRothEA:23995788;CollecTRI:23995788	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
NKX2-1	SPARC	CollecTRI		Activation	CollecTRI2:20211691;CollecTRI:20211691	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
NKX2-1	STK11	CollecTRI		Repression	DoRothEA:23995788;CollecTRI2:23995788;CollecTRI:23995788;TRRUST:23995788;CollecTRI2:24879590	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
NKX2-1	TERT	CollecTRI		Activation	CollecTRI:17671725	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
NKX2-1	TG	CollecTRI		Activation	CollecTRI2:9570141;CollecTRI2:10981870;CollecTRI:9845675;CollecTRI2:18406755;CollecTRI2:34708313;CollecTRI2:27829313;CollecTRI:16507635;CollecTRI2:9226206;CollecTRI2:9845675;CollecTRI:10807057;CollecTRI:1732732;CollecTRI2:1448106;CollecTRI2:9242683;CollecTRI:21637535;CollecTRI2:21637535;CollecTRI2:1	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
NKX2-1	TGFB2	CollecTRI		Repression	CollecTRI:19293183;CollecTRI2:19293183	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
NKX2-1	TNF	CollecTRI		Activation	CollecTRI:10499522	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
NKX2-1	TPO	CollecTRI		Activation	CollecTRI2:9570141;CollecTRI:15356023;CollecTRI:24380675;CollecTRI2:18406755;CollecTRI2:27347897;CollecTRI:16507635;CollecTRI2:9226206;CollecTRI:27347897;SIGNOR:27347897;CollecTRI2:10698164;CollecTRI2:24380675;CollecTRI:21637535;CollecTRI2:21637535;CollecTRI2:25954249;CollecTRI2:23360087;CollecTRI2:	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
NKX2-1	TSHR	CollecTRI		Activation	CollecTRI2:7654187;CollecTRI2:9226206;CollecTRI2:21637535;CollecTRI:8813723;CollecTRI2:9588495;CollecTRI2:25954249;CollecTRI:7565801;CollecTRI2:23360087;CollecTRI:15929662;CollecTRI:7828540;CollecTRI:8145764;CollecTRI2:8145764;CollecTRI2:11508827;CollecTRI2:15929662;CollecTRI2:18406755;CollecTRI2:12	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
NKX2-1	TTF1	CollecTRI		Activation	CollecTRI:9588495;CollecTRI:11046146;CollecTRI2:26198867	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
NKX2-1	WNT7B	CollecTRI		Activation	CollecTRI:11914369;CollecTRI2:11914369	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
NKX2-1	SFTPA1	DoRothEA	A	Activation	DoRothEA:12040027;CollecTRI2:26203191;CollecTRI2:11713256;CollecTRI2:17237283;CollecTRI:12040027;CollecTRI2:7896788;CollecTRI2:33980985;CollecTRI2:14633512;TRRUST:12040027;CollecTRI2:18079322;CollecTRI2:29950925;CollecTRI2:10625644;CollecTRI2:8065304;HTRIdb:12040027;CollecTRI2:12040027;CollecTRI2:22	DoRothEA via OmniPath; curated/inferred TF-target, not a lung ChIP peak
NKX2-1	SFTPB	DoRothEA	A	Activation	CollecTRI2:20418387;CollecTRI2:25079229;CollecTRI2:16960125;CollecTRI2:11152647;CollecTRI2:37962678;TRRUST:8065304;CollecTRI2:11820807;CollecTRI2:7900819;TRRUST:11274148;CollecTRI2:22739240;CollecTRI2:9396717;CollecTRI:16507635;CollecTRI:10710519;CollecTRI:9252399;CollecTRI2:11814682;CollecTRI2:1663	DoRothEA via OmniPath; curated/inferred TF-target, not a lung ChIP peak
NKX2-1	LMO3	TRRUST_v2		Unknown	23322301	curated literature TF-target; not a ChIP peak
NKX2-1	RET	TRRUST_v2		Repression	19853745	curated literature TF-target; not a ChIP peak
NKX2-1	SFTPA1	TRRUST_v2		Unknown	12040027	curated literature TF-target; not a ChIP peak
NKX2-1	SFTPB	TRRUST_v2		Activation	12161428;18003659;8065304	curated literature TF-target; not a ChIP peak
NKX2-1	SP1	TRRUST_v2		Unknown	23995788	curated literature TF-target; not a ChIP peak
NKX2-1	STK11	TRRUST_v2		Repression	23995788	curated literature TF-target; not a ChIP peak
TFAP2A	ABCA1	CollecTRI		Repression	CollecTRI2:18845787;CollecTRI2:21345437;CollecTRI2:24463557;CollecTRI:18845787;CollecTRI:17556657;CollecTRI2:17556657	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ABL1	CollecTRI		Activation	CollecTRI:7678251	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ACADVL	CollecTRI		Activation	CollecTRI:14611808;CollecTRI2:14611808;CollecTRI2:10607478;CollecTRI:10607478	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ACAN	CollecTRI		Repression	CollecTRI2:12081893;CollecTRI2:14969394;CollecTRI:14969394;CollecTRI2:33038379	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ACHE	CollecTRI		Repression	DoRothEA:7559515;CollecTRI2:7559515;PAZAR:9571041;CollecTRI:7559515;CollecTRI:8610173;TRRUST:7559515;CollecTRI:9571041;CollecTRI2:9571041	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ADA	CollecTRI		Activation	CollecTRI:9765260;CollecTRI2:9765260	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ADAMTS7	CollecTRI		Activation	CollecTRI:8610173	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ADD1	CollecTRI		Activation	CollecTRI:15060163	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ADIPOQ	CollecTRI		Activation	CollecTRI2:21345437;CollecTRI2:33750967;CollecTRI:15764598;CollecTRI:23381555;CollecTRI2:36836883;CollecTRI:21345437;CollecTRI2:23381555;CollecTRI2:22753217;CollecTRI2:23630130	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ADM	CollecTRI		Activation	CollecTRI:17719138;SIGNOR:9480831;CollecTRI:10848972;CollecTRI2:9480831;CollecTRI2:12630823;HTRIdb:10848972;DoRothEA:10848972;CollecTRI2:17719138;CollecTRI:9480831;TRRUST:10848972;CollecTRI:8388865;CollecTRI2:10848972	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ADRA1A	CollecTRI		Activation	DoRothEA:10520459;CollecTRI2:10520459;CollecTRI:10520459;TRRUST:10520459;CollecTRI2:35964682	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ADRA2B	CollecTRI		Activation	CollecTRI:15037199;DoRothEA:15037199;CollecTRI2:15037199;TRRUST:15037199	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	AFP	CollecTRI		Activation	CollecTRI:11278660;CollecTRI2:11278660	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	AGXT	CollecTRI		Activation	CollecTRI:12169688	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	AMY2A	CollecTRI		Activation	CollecTRI:19411194	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ANXA5	CollecTRI		Activation	CollecTRI:9854034;CollecTRI2:9854034	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	AP3B1	CollecTRI		Activation	CollecTRI:23607685	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	APAF1	CollecTRI		Activation	CollecTRI:16533807	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	APOE	CollecTRI		Activation	CollecTRI:15181251;CollecTRI2:10037142;CollecTRI:12595566;CollecTRI2:22325097;CollecTRI2:12595566;CollecTRI2:10966787;CollecTRI2:15181251;CollecTRI:8922411;CollecTRI2:8922411;CollecTRI:10966787	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	APP	CollecTRI		Activation	CollecTRI:9048735;CollecTRI:17651731;HTRIdb:17651731;CollecTRI2:32323475;TRRUST:17651731;CollecTRI2:17651731;DoRothEA:17651731	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	AQP1	CollecTRI		Activation	CollecTRI:23393395;CollecTRI2:9480747	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ASXL1	CollecTRI		Activation	CollecTRI:21047783	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ASXL2	CollecTRI		Activation	CollecTRI:21047783	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	AXIN1	CollecTRI		Activation	CollecTRI:2822255	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	AXL	CollecTRI		Activation	CollecTRI:19463168;CollecTRI2:19463168	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	BACE1	CollecTRI		Activation	DoRothEA:15059977;TRRUST:15059977;CollecTRI:14701757;CollecTRI2:14701757;CollecTRI2:15059977;CollecTRI2:22553349;CollecTRI:15059977	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	BAG3	CollecTRI		Activation	CollecTRI:19282432;CollecTRI2:19282432	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	BCL2	CollecTRI		Repression	CollecTRI2:21850486;CollecTRI2:17384650;CollecTRI2:10721491;CollecTRI2:12391156;CollecTRI:21850486;CollecTRI2:22886241;CollecTRI2:16533807;CollecTRI2:25674231;TRRUST:16533807;HTRIdb:12391156;CollecTRI:16533807;CollecTRI2:14752511;CollecTRI:12391156;CollecTRI2:12741683;CollecTRI2:25322930;CollecTRI2:	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	BDKRB2	CollecTRI		Activation	CollecTRI:8995244	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	BHLHE23	CollecTRI		Activation	CollecTRI:21858141;CollecTRI2:21858141	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	BRS3	CollecTRI		Activation	DoRothEA:17355223;CollecTRI:17355223;TRRUST:17355223;CollecTRI2:17355223	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	BST2	CollecTRI		Activation	CollecTRI2:31447307;CollecTRI:23840623;CollecTRI2:32764749;CollecTRI2:19478868;CollecTRI2:23840623	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	C3	CollecTRI		Repression	CollecTRI:11278660;CollecTRI2:11278660	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CA2	CollecTRI		Activation	CollecTRI2:8463242;CollecTRI:8463242	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CA9	CollecTRI		Activation	CollecTRI:11672442;CollecTRI2:8661007	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CALB2	CollecTRI		Activation	CollecTRI:12359331;CollecTRI2:12359331	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CALR	CollecTRI		Activation	CollecTRI:18606846	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CARM1	CollecTRI		Activation	CollecTRI:23343772	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CBX5	CollecTRI		Activation	CollecTRI:21047783	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CCK	CollecTRI		Activation	CollecTRI:11022044	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CCL13	CollecTRI		Activation	CollecTRI2:10049733;CollecTRI:10049733	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CCNB1	CollecTRI		Activation	DoRothEA:7739559;CollecTRI2:7739559;CollecTRI:7739559;TRRUST:7739559	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CCND2	CollecTRI		Activation	CollecTRI2:9339900;CollecTRI:9339900	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CCND3	CollecTRI		Activation	CollecTRI:9503147	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CD36	CollecTRI		Activation	CollecTRI:20659467	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CD44	CollecTRI		Activation	CollecTRI:11835395;CollecTRI2:29383121	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CD5	CollecTRI		Activation	CollecTRI:12023358	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CD82	CollecTRI		Activation	CollecTRI:12527206;CollecTRI2:15580298;TRRUST:15580298;CollecTRI:15580298;CollecTRI2:12527206;DoRothEA:15580298	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CDH1	CollecTRI		Activation	CollecTRI:9328434;CollecTRI2:9632718;CollecTRI2:12903198;CollecTRI:21377456;CollecTRI:10523846;CollecTRI2:17224907;CollecTRI2:23660954;CollecTRI2:12741683;CollecTRI2:10721491;HTRIdb:12391156;CollecTRI2:11751506;CollecTRI:12903198;CollecTRI:9632747;CollecTRI2:15146170;CollecTRI2:10523846;CollecTRI2:2	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CDH3	CollecTRI		Activation	CollecTRI2:9328434;CollecTRI:9328434;CollecTRI2:8515462	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CDKN1A	CollecTRI		Activation	CollecTRI:11420667;CollecTRI:12226108;TRRUST:11420667;CollecTRI2:9632718;CollecTRI:20805990;TRRUST:18955504;CollecTRI2:11420667;CollecTRI:16867219;CollecTRI2:18955504;CollecTRI2:12741683;CollecTRI:18955504;CollecTRI:17875680;CollecTRI2:16288208;CollecTRI2:30700826;CollecTRI2:10765096;CollecTRI2:1175	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CDKN1B	CollecTRI		Activation	CollecTRI:19672266;CollecTRI2:19672266	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CEBPA	CollecTRI		Repression	CollecTRI:11050170;CollecTRI2:10588870;CollecTRI2:24732798;CollecTRI2:11688971;CollecTRI:19089912;CollecTRI:10588870;CollecTRI2:24374663;CollecTRI2:11050170;CollecTRI:11688971;CollecTRI2:19089912	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CFC1	CollecTRI		Activation	CollecTRI:12642581	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CFD	CollecTRI		Activation	CollecTRI:9284822	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CFTR	CollecTRI		Activation	CollecTRI2:25879443;CollecTRI:10652362;CollecTRI2:28438500;DoRothEA:10652362;CollecTRI2:10652362;TRRUST:10652362;CollecTRI2:33167369	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CGA	CollecTRI		Activation	CollecTRI2:10648798;CollecTRI2:11014230;TRRUST:10648798;DoRothEA:10648798;CollecTRI2:12062896;CollecTRI:11014230;CollecTRI:10648798	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CGB3	CollecTRI		Activation	CollecTRI2:10648798;CollecTRI2:21303946;CollecTRI2:9182571;CollecTRI2:14715707;CollecTRI:9182571;TRRUST:10648798;CollecTRI2:26503785;CollecTRI2:25063728;CollecTRI:10648798;CollecTRI:14715707	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CHAT	CollecTRI		Activation	CollecTRI:9135054;CollecTRI2:9387876	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CHD5	CollecTRI		Activation	CollecTRI:24454811;CollecTRI2:24454811;CollecTRI:24243398;CollecTRI2:24243398	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CHGB	CollecTRI		Activation	CollecTRI:16987240	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CHRNA7	CollecTRI		Activation	CollecTRI:21979958;CollecTRI2:21979958;CollecTRI2:26198568	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CITED2	CollecTRI		Activation	CollecTRI:12586840	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CKB	CollecTRI		Activation	CollecTRI2:15777731;CollecTRI:15777731	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	COL10A1	CollecTRI		Repression	CollecTRI:14969394;CollecTRI2:14969394	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	COL1A1	CollecTRI		Activation	TRRUST:10775443;DoRothEA:10775443;CollecTRI2:10775443;CollecTRI:10775443	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	COL2A1	CollecTRI		Repression	CollecTRI:14969394;CollecTRI2:14969394;CollecTRI2:23331625	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	COMMD7	CollecTRI		Activation	CollecTRI:21908409	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CRABP2	CollecTRI		Activation	CollecTRI2:8660922;TRRUST:17187826;CollecTRI:17187826;DoRothEA:17187826;CollecTRI2:17187826	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CREBBP	CollecTRI		Activation	CollecTRI:12169688;CollecTRI:17905638;CollecTRI:12586840	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CRH	CollecTRI		Activation	CollecTRI:12062896;CollecTRI:20195529;CollecTRI2:12062896	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CRX	CollecTRI		Activation	DoRothEA:12408971;TRRUST:12408971;CollecTRI2:12408971;CollecTRI:12408971	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CRYAA	CollecTRI		Activation	CollecTRI:11969252	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CRYAB	CollecTRI		Activation	CollecTRI2:21556774;SIGNOR:21556774;TRRUST:21556774;CollecTRI:21556774;DoRothEA:21556774	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CSF2	CollecTRI		Activation	CollecTRI:10608823;CollecTRI2:7867077	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CSH1	CollecTRI		Activation	CollecTRI2:10715552;DoRothEA:10715552;CollecTRI:10715552;TRRUST:10715552;HTRIdb:10715552	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CSTA	CollecTRI		Activation	CollecTRI2:11095974;CollecTRI:11095974	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CTBP1	CollecTRI		Activation	CollecTRI:23343772	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CTNNAL1	CollecTRI		Activation	CollecTRI:22359570;CollecTRI2:22359570	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CTNNB1	CollecTRI		Activation	CollecTRI2:26780928;CollecTRI2:33000225;CollecTRI2:22511755;CollecTRI:22511755;CollecTRI2:36789977;CollecTRI2:22753217	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CTSG	CollecTRI		Activation	CollecTRI:22745243	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CXCL1	CollecTRI		Activation	CollecTRI2:21134476;CollecTRI:21134476	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CYP11A1	CollecTRI		Activation	CollecTRI2:17594537;CollecTRI:17213386;CollecTRI2:12145340;CollecTRI2:17213386;CollecTRI2:10446912;CollecTRI2:21195129;CollecTRI:10446912;TRRUST:10446912;DoRothEA:10446912	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	CYP17A1	CollecTRI		Activation	CollecTRI:15001547	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	DBH	CollecTRI		Activation	TRRUST:11146001;DoRothEA:11146001;CollecTRI2:9763470;CollecTRI:7616204;CollecTRI:11146001;PAZAR:9763470;CollecTRI:9763470;CollecTRI2:11146001	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	DCBLD2	CollecTRI		Activation	TRRUST:22468095;CollecTRI:20525283;TRRUST:20525283;CollecTRI2:20525283;DoRothEA:22468095;CollecTRI:22468095;CollecTRI2:22468095;CollecTRI2:18443366	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	DCC	CollecTRI		Activation	CollecTRI2:19745029;CollecTRI:19745029	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	DEK	CollecTRI		Activation	CollecTRI:12595566;CollecTRI2:27499261	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	DLK1	CollecTRI		Activation	CollecTRI:17549389;CollecTRI:23085542	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	DMD	CollecTRI		Activation	CollecTRI:19943855;CollecTRI2:19943855	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	DRD1	CollecTRI		Activation	PAZAR:8226883;CollecTRI:21978078;CollecTRI2:21978078	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	DST	CollecTRI		Activation	CollecTRI:8049559;CollecTRI2:8049559	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ECM1	CollecTRI		Activation	CollecTRI2:24023917;TRRUST:17187826;CollecTRI:17187826;DoRothEA:17187826;CollecTRI2:17187826;CollecTRI:24023917	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	EGFR	CollecTRI		Activation	DoRothEA:8621697;CollecTRI2:20726781;CollecTRI2:12192491;CollecTRI:16449191;CollecTRI2:16449191;TRRUST:8621697;CollecTRI2:18042070;CollecTRI:8621697;CollecTRI2:14522076;CollecTRI:14522076;CollecTRI2:8621697	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ERBB2	CollecTRI		Activation	TRRUST:10698518;CollecTRI2:11485026;CollecTRI2:10818092;CollecTRI2:16108032;CollecTRI2:16153159;CollecTRI2:12741683;CollecTRI2:10645007;CollecTRI:7846046;CollecTRI:15870067;CollecTRI2:10721491;CollecTRI:10645007;CollecTRI:9850080;CollecTRI2:9242460;CollecTRI2:20025767;CollecTRI2:9850080;CollecTRI2:1	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ERBB3	CollecTRI		Activation	CollecTRI2:9242460;CollecTRI2:16036108;CollecTRI:18358466;CollecTRI2:11859873;CollecTRI:11278550;CollecTRI2:11278550;CollecTRI2:18358466	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ESR1	CollecTRI		Activation	CollecTRI2:15467710;CollecTRI:9850080;CollecTRI2:22976807;CollecTRI2:9850080;CollecTRI2:10497269;CollecTRI2:17187826;CollecTRI:10497269;CollecTRI2:29181055;CollecTRI2:19458056;CollecTRI:19458056;CollecTRI2:28233809	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ESR2	CollecTRI		Repression	CollecTRI2:17525739;CollecTRI:17525739	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ETS1	CollecTRI		Activation	CollecTRI2:8247540;CollecTRI2:8423991;TRRUST:1945412;DoRothEA:1945412;CollecTRI2:1945412;CollecTRI:8247540;CollecTRI:1945412;CollecTRI2:23969311	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	F2R	CollecTRI		Repression	CollecTRI:12975361;CollecTRI2:17535965;CollecTRI2:8621593;CollecTRI:20805990;CollecTRI2:24297163;CollecTRI2:12741683;CollecTRI2:16581796;CollecTRI2:21147226;CollecTRI:12789289;CollecTRI2:20805990;CollecTRI2:12789289;CollecTRI2:16946713;CollecTRI:11310795;HTRIdb:12975361;CollecTRI2:26635365;TRRUST:20	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	FABP1	CollecTRI		Activation	CollecTRI:7574486	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	FABP2	CollecTRI		Activation	CollecTRI:10090146;CollecTRI:9315651	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	FABP4	CollecTRI		Activation	CollecTRI:7477299	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	FAS	CollecTRI		Activation	TRRUST:7528667;CollecTRI:7528667;CollecTRI2:7528667;CollecTRI2:9573033;CollecTRI:11310795;DoRothEA:7528667;CollecTRI2:12741683;CollecTRI2:11310795	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	FBLN1	CollecTRI		Activation	CollecTRI2:11829738;CollecTRI:11829738	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	FGF3	CollecTRI		Activation	CollecTRI:12903198;CollecTRI2:12903198	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	FGFR1	CollecTRI		Activation	CollecTRI2:19699737;CollecTRI:19699737;CollecTRI:20046871;CollecTRI:2822255	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	FHIT	CollecTRI		Activation	CollecTRI:9776742	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	FMR1	CollecTRI		Activation	CollecTRI2:15930016;HTRIdb:16886907;CollecTRI2:10612627;CollecTRI2:16886907;CollecTRI:16886907;CollecTRI:15930016;CollecTRI:10612627	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	FOXA1	CollecTRI		Activation	CollecTRI2:22577344;CollecTRI:22577344;TRRUST:22577344;CollecTRI2:24835590;CollecTRI:24835590	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	FOXP3	CollecTRI		Activation	CollecTRI:19109157;CollecTRI2:19109157	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	FREM2	CollecTRI		Activation	CollecTRI2:24835590;CollecTRI:24835590	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	FST	CollecTRI		Activation	CollecTRI:18768463	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	FXN	CollecTRI		Activation	CollecTRI2:20808827;CollecTRI:20808827	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	GALNT3	CollecTRI		Activation	CollecTRI:10626815;TRRUST:10626815;DoRothEA:10626815;CollecTRI2:10626815	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	GAST	CollecTRI		Activation	TRRUST:2566164;DoRothEA:2566164;CollecTRI2:2566164;CollecTRI:2566164	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	GDNF	CollecTRI		Activation	CollecTRI:17555548	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	GGT1	CollecTRI		Activation	CollecTRI:9115259;CollecTRI2:9115259	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	GH1	CollecTRI		Activation	CollecTRI2:10715552;CollecTRI2:2308836;CollecTRI2:2822255;CollecTRI2:14673137;CollecTRI:1427648;CollecTRI2:1427648	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
