sample	patient	fov	method	gene
Lung9_Rep2	Lung9	16	hmrf_program	KRT18
Lung9_Rep2	Lung9	16	hmrf_program	KRT8
Lung9_Rep2	Lung9	16	hmrf_program	LGALS3BP
Lung9_Rep2	Lung9	16	hmrf_program	MIF
Lung9_Rep2	Lung9	16	hmrf_program	NOTCH3
Lung9_Rep2	Lung9	16	hmrf_program	PSAP
Lung9_Rep2	Lung9	16	hmrf_program	PTGES3
Lung9_Rep2	Lung9	16	hmrf_program	RPL21
Lung9_Rep2	Lung9	16	hmrf_program	RPL22
Lung9_Rep2	Lung9	16	hmrf_program	RPL32
Lung9_Rep2	Lung9	16	hmrf_program	RPL34
Lung9_Rep2	Lung9	16	hmrf_program	RPL37
Lung9_Rep2	Lung9	16	hmrf_program	S100A6
Lung9_Rep2	Lung9	16	hmrf_program	SOX4
Lung9_Rep2	Lung9	16	hmrf_program	STMN1
Lung9_Rep2	Lung9	16	hmrf_program	TUBB
Lung9_Rep2	Lung9	16	hmrf_program	TYK2
Lung9_Rep2	Lung9	21	hmrf_program	AKT1
Lung9_Rep2	Lung9	21	hmrf_program	ALCAM
Lung9_Rep2	Lung9	21	hmrf_program	APP
Lung9_Rep2	Lung9	21	hmrf_program	BCL2
Lung9_Rep2	Lung9	21	hmrf_program	CD276
Lung9_Rep2	Lung9	21	hmrf_program	CD63
Lung9_Rep2	Lung9	21	hmrf_program	CD81
Lung9_Rep2	Lung9	21	hmrf_program	CLDN4
Lung9_Rep2	Lung9	21	hmrf_program	COL18A1
Lung9_Rep2	Lung9	21	hmrf_program	DNMT1
Lung9_Rep2	Lung9	21	hmrf_program	EIF5A
Lung9_Rep2	Lung9	21	hmrf_program	EPCAM
Lung9_Rep2	Lung9	21	hmrf_program	ETV5
Lung9_Rep2	Lung9	21	hmrf_program	EZH2
Lung9_Rep2	Lung9	21	hmrf_program	EZR
Lung9_Rep2	Lung9	21	hmrf_program	FGF18
Lung9_Rep2	Lung9	21	hmrf_program	FGF9
Lung9_Rep2	Lung9	21	hmrf_program	FGFR1
Lung9_Rep2	Lung9	21	hmrf_program	FZD5
Lung9_Rep2	Lung9	21	hmrf_program	GPX1
Lung9_Rep2	Lung9	21	hmrf_program	GSTP1
Lung9_Rep2	Lung9	21	hmrf_program	H2AZ1
Lung9_Rep2	Lung9	21	hmrf_program	H4C3
Lung9_Rep2	Lung9	21	hmrf_program	HMGB2
Lung9_Rep2	Lung9	21	hmrf_program	HSP90AA1
Lung9_Rep2	Lung9	21	hmrf_program	HSP90AB1
Lung9_Rep2	Lung9	21	hmrf_program	HSP90B1
Lung9_Rep2	Lung9	21	hmrf_program	HSPB1
Lung9_Rep2	Lung9	21	hmrf_program	IFI27
Lung9_Rep2	Lung9	21	hmrf_program	IFITM1
Lung9_Rep2	Lung9	21	hmrf_program	IFITM3
Lung9_Rep2	Lung9	21	hmrf_program	IGFBP3
Lung9_Rep2	Lung9	21	hmrf_program	JAG1
Lung9_Rep2	Lung9	21	hmrf_program	JUNB
Lung9_Rep2	Lung9	21	hmrf_program	KRT18
Lung9_Rep2	Lung9	21	hmrf_program	KRT8
Lung9_Rep2	Lung9	21	hmrf_program	LDLR
Lung9_Rep2	Lung9	21	hmrf_program	LGALS1
Lung9_Rep2	Lung9	21	hmrf_program	LGALS3BP
Lung9_Rep2	Lung9	21	hmrf_program	MALAT1
Lung9_Rep2	Lung9	21	hmrf_program	MECOM
Lung9_Rep2	Lung9	21	hmrf_program	MIF
Lung9_Rep2	Lung9	21	hmrf_program	NOTCH3
Lung9_Rep2	Lung9	21	hmrf_program	PTGES3
Lung9_Rep2	Lung9	21	hmrf_program	RPL21
Lung9_Rep2	Lung9	21	hmrf_program	RPL22
Lung9_Rep2	Lung9	21	hmrf_program	RPL37
Lung9_Rep2	Lung9	21	hmrf_program	S100A4
Lung9_Rep2	Lung9	21	hmrf_program	S100A6
Lung9_Rep2	Lung9	21	hmrf_program	SLPI
Lung9_Rep2	Lung9	21	hmrf_program	SOX4
Lung9_Rep2	Lung9	21	hmrf_program	STMN1
Lung9_Rep2	Lung9	21	hmrf_program	TUBB
Lung9_Rep2	Lung9	21	hmrf_program	TYK2
Lung9_Rep2	Lung9	21	hmrf_program	UBE2C
Lung9_Rep2	Lung9	25	hmrf_program	CD63
Lung9_Rep2	Lung9	25	hmrf_program	CD81
Lung9_Rep2	Lung9	25	hmrf_program	CLDN4
Lung9_Rep2	Lung9	25	hmrf_program	EPCAM
Lung9_Rep2	Lung9	25	hmrf_program	EZR
Lung9_Rep2	Lung9	25	hmrf_program	GPX1
Lung9_Rep2	Lung9	25	hmrf_program	GSTP1
Lung9_Rep2	Lung9	25	hmrf_program	HSP90AA1
Lung9_Rep2	Lung9	25	hmrf_program	HSP90AB1
Lung9_Rep2	Lung9	25	hmrf_program	IFITM1
Lung9_Rep2	Lung9	25	hmrf_program	IFITM3
Lung9_Rep2	Lung9	25	hmrf_program	LGALS1
Lung9_Rep2	Lung9	25	hmrf_program	MALAT1
Lung9_Rep2	Lung9	25	hmrf_program	MIF
Lung9_Rep2	Lung9	25	hmrf_program	RAC1
Lung9_Rep2	Lung9	25	hmrf_program	RPL22
Lung9_Rep2	Lung9	25	hmrf_program	TUBB
Lung9_Rep2	Lung9	25	hmrf_program	TYK2
Lung9_Rep2	Lung9	26	hmrf_program	AKT1
Lung9_Rep2	Lung9	26	hmrf_program	ALCAM
Lung9_Rep2	Lung9	26	hmrf_program	BCL2
Lung9_Rep2	Lung9	26	hmrf_program	CALM2
Lung9_Rep2	Lung9	26	hmrf_program	CD24
Lung9_Rep2	Lung9	26	hmrf_program	CD81
Lung9_Rep2	Lung9	26	hmrf_program	CLDN4
Lung9_Rep2	Lung9	26	hmrf_program	DDR1
Lung9_Rep2	Lung9	26	hmrf_program	DNMT1
Lung9_Rep2	Lung9	26	hmrf_program	DNMT3A
Lung9_Rep2	Lung9	26	hmrf_program	EIF5A
Lung9_Rep2	Lung9	26	hmrf_program	EPCAM
Lung9_Rep2	Lung9	26	hmrf_program	EPHB4
Lung9_Rep2	Lung9	26	hmrf_program	ESR1
Lung9_Rep2	Lung9	26	hmrf_program	ETV5
Lung9_Rep2	Lung9	26	hmrf_program	EZH2
Lung9_Rep2	Lung9	26	hmrf_program	EZR
Lung9_Rep2	Lung9	26	hmrf_program	FGF9
Lung9_Rep2	Lung9	26	hmrf_program	FGFR1
Lung9_Rep2	Lung9	26	hmrf_program	FZD5
Lung9_Rep2	Lung9	26	hmrf_program	GPX1
Lung9_Rep2	Lung9	26	hmrf_program	GSTP1
Lung9_Rep2	Lung9	26	hmrf_program	H4C3
Lung9_Rep2	Lung9	26	hmrf_program	HMGB2
Lung9_Rep2	Lung9	26	hmrf_program	HSP90AA1
Lung9_Rep2	Lung9	26	hmrf_program	HSP90AB1
Lung9_Rep2	Lung9	26	hmrf_program	HSP90B1
Lung9_Rep2	Lung9	26	hmrf_program	KRT8
Lung9_Rep2	Lung9	26	hmrf_program	LGALS3BP
Lung9_Rep2	Lung9	26	hmrf_program	MIF
Lung9_Rep2	Lung9	26	hmrf_program	NOTCH3
Lung9_Rep2	Lung9	26	hmrf_program	PTGES3
Lung9_Rep2	Lung9	26	hmrf_program	RPL21
Lung9_Rep2	Lung9	26	hmrf_program	RPL22
Lung9_Rep2	Lung9	26	hmrf_program	RPL34
Lung9_Rep2	Lung9	26	hmrf_program	RPL37
Lung9_Rep2	Lung9	26	hmrf_program	SMARCB1
Lung9_Rep2	Lung9	26	hmrf_program	SOX4
Lung9_Rep2	Lung9	26	hmrf_program	STMN1
Lung9_Rep2	Lung9	26	hmrf_program	TUBB
Lung9_Rep2	Lung9	26	hmrf_program	TYK2
Lung9_Rep2	Lung9	26	hmrf_program	VIM
Lung9_Rep2	Lung9	27	hmrf_program	AKT1
Lung9_Rep2	Lung9	27	hmrf_program	BCL2
Lung9_Rep2	Lung9	27	hmrf_program	CD63
Lung9_Rep2	Lung9	27	hmrf_program	CD81
Lung9_Rep2	Lung9	27	hmrf_program	CLDN4
Lung9_Rep2	Lung9	27	hmrf_program	COL18A1
Lung9_Rep2	Lung9	27	hmrf_program	EIF5A
Lung9_Rep2	Lung9	27	hmrf_program	EPCAM
Lung9_Rep2	Lung9	27	hmrf_program	EZR
Lung9_Rep2	Lung9	27	hmrf_program	FGFR1
Lung9_Rep2	Lung9	27	hmrf_program	GPX1
Lung9_Rep2	Lung9	27	hmrf_program	GSTP1
Lung9_Rep2	Lung9	27	hmrf_program	H4C3
Lung9_Rep2	Lung9	27	hmrf_program	HMGB2
Lung9_Rep2	Lung9	27	hmrf_program	HSP90AA1
Lung9_Rep2	Lung9	27	hmrf_program	HSP90AB1
Lung9_Rep2	Lung9	27	hmrf_program	HSP90B1
Lung9_Rep2	Lung9	27	hmrf_program	IFI27
Lung9_Rep2	Lung9	27	hmrf_program	IFITM1
Lung9_Rep2	Lung9	27	hmrf_program	KRT8
Lung9_Rep2	Lung9	27	hmrf_program	MIF
Lung9_Rep2	Lung9	27	hmrf_program	NOTCH3
Lung9_Rep2	Lung9	27	hmrf_program	PSAP
Lung9_Rep2	Lung9	27	hmrf_program	RPL21
Lung9_Rep2	Lung9	27	hmrf_program	RPL22
Lung9_Rep2	Lung9	27	hmrf_program	RPL37
Lung9_Rep2	Lung9	27	hmrf_program	S100A4
Lung9_Rep2	Lung9	27	hmrf_program	S100A6
Lung9_Rep2	Lung9	27	hmrf_program	SOX4
Lung9_Rep2	Lung9	27	hmrf_program	STMN1
Lung9_Rep2	Lung9	27	hmrf_program	TUBB
Lung9_Rep2	Lung9	27	hmrf_program	TYK2
Lung9_Rep2	Lung9	31	hmrf_program	ALCAM
Lung9_Rep2	Lung9	31	hmrf_program	CLDN4
Lung9_Rep2	Lung9	31	hmrf_program	GSTP1
Lung9_Rep2	Lung9	31	hmrf_program	H4C3
Lung9_Rep2	Lung9	31	hmrf_program	HSP90AA1
Lung9_Rep2	Lung9	31	hmrf_program	HSP90AB1
Lung9_Rep2	Lung9	31	hmrf_program	IFI27
Lung9_Rep2	Lung9	31	hmrf_program	MALAT1
Lung9_Rep2	Lung9	31	hmrf_program	MIF
Lung9_Rep2	Lung9	31	hmrf_program	RAC1
Lung9_Rep2	Lung9	31	hmrf_program	RPL21
Lung9_Rep2	Lung9	31	hmrf_program	RPL22
Lung9_Rep2	Lung9	31	hmrf_program	RPL37
Lung9_Rep2	Lung9	31	hmrf_program	SOX4
Lung9_Rep2	Lung9	31	hmrf_program	TUBB
Lung9_Rep2	Lung9	31	hmrf_program	TYK2
Lung9_Rep2	Lung9	32	hmrf_program	AKT1
Lung9_Rep2	Lung9	32	hmrf_program	CD63
Lung9_Rep2	Lung9	32	hmrf_program	CD81
Lung9_Rep2	Lung9	32	hmrf_program	CLDN4
Lung9_Rep2	Lung9	32	hmrf_program	DDR1
Lung9_Rep2	Lung9	32	hmrf_program	EIF5A
Lung9_Rep2	Lung9	32	hmrf_program	EPCAM
Lung9_Rep2	Lung9	32	hmrf_program	EZR
Lung9_Rep2	Lung9	32	hmrf_program	GPX1
Lung9_Rep2	Lung9	32	hmrf_program	GSTP1
Lung9_Rep2	Lung9	32	hmrf_program	HSP90AA1
Lung9_Rep2	Lung9	32	hmrf_program	HSP90AB1
Lung9_Rep2	Lung9	32	hmrf_program	HSP90B1
Lung9_Rep2	Lung9	32	hmrf_program	IFI27
Lung9_Rep2	Lung9	32	hmrf_program	IFITM1
Lung9_Rep2	Lung9	32	hmrf_program	IFITM3
Lung9_Rep2	Lung9	32	hmrf_program	KRT8
Lung9_Rep2	Lung9	32	hmrf_program	LGALS1
Lung9_Rep2	Lung9	32	hmrf_program	MALAT1
Lung9_Rep2	Lung9	32	hmrf_program	MIF
Lung9_Rep2	Lung9	32	hmrf_program	NEAT1
Lung9_Rep2	Lung9	32	hmrf_program	RAC1
Lung9_Rep2	Lung9	32	hmrf_program	RPL21
Lung9_Rep2	Lung9	32	hmrf_program	RPL22
Lung9_Rep2	Lung9	32	hmrf_program	RPL37
Lung9_Rep2	Lung9	32	hmrf_program	SOX4
Lung9_Rep2	Lung9	32	hmrf_program	TNFRSF12A
Lung9_Rep2	Lung9	32	hmrf_program	TUBB
Lung9_Rep2	Lung9	32	hmrf_program	TYK2
Lung9_Rep2	Lung9	33	hmrf_program	BCL2
Lung9_Rep2	Lung9	33	hmrf_program	CD81
Lung9_Rep2	Lung9	33	hmrf_program	CLDN4
Lung9_Rep2	Lung9	33	hmrf_program	EIF5A
Lung9_Rep2	Lung9	33	hmrf_program	EPCAM
Lung9_Rep2	Lung9	33	hmrf_program	EZH2
Lung9_Rep2	Lung9	33	hmrf_program	FGFR1
Lung9_Rep2	Lung9	33	hmrf_program	FZD5
Lung9_Rep2	Lung9	33	hmrf_program	GPX1
Lung9_Rep2	Lung9	33	hmrf_program	GSTP1
Lung9_Rep2	Lung9	33	hmrf_program	H4C3
Lung9_Rep2	Lung9	33	hmrf_program	HSP90AB1
Lung9_Rep2	Lung9	33	hmrf_program	KRT8
Lung9_Rep2	Lung9	33	hmrf_program	MIF
Lung9_Rep2	Lung9	33	hmrf_program	PTGES3
Lung9_Rep2	Lung9	33	hmrf_program	RPL21
Lung9_Rep2	Lung9	33	hmrf_program	RPL22
Lung9_Rep2	Lung9	33	hmrf_program	RPL37
Lung9_Rep2	Lung9	33	hmrf_program	SOX4
Lung9_Rep2	Lung9	33	hmrf_program	STMN1
Lung9_Rep2	Lung9	33	hmrf_program	TUBB
Lung9_Rep2	Lung9	33	hmrf_program	TYK2
Lung9_Rep2	Lung9	35	hmrf_program	CD63
Lung9_Rep2	Lung9	35	hmrf_program	CD81
Lung9_Rep2	Lung9	35	hmrf_program	CLDN4
Lung9_Rep2	Lung9	35	hmrf_program	DDR1
Lung9_Rep2	Lung9	35	hmrf_program	DNMT3A
Lung9_Rep2	Lung9	35	hmrf_program	EIF5A
Lung9_Rep2	Lung9	35	hmrf_program	EPCAM
Lung9_Rep2	Lung9	35	hmrf_program	FGFR1
Lung9_Rep2	Lung9	35	hmrf_program	GPX1
Lung9_Rep2	Lung9	35	hmrf_program	GSTP1
Lung9_Rep2	Lung9	35	hmrf_program	HSP90AA1
Lung9_Rep2	Lung9	35	hmrf_program	HSP90AB1
Lung9_Rep2	Lung9	35	hmrf_program	IFI27
Lung9_Rep2	Lung9	35	hmrf_program	KRT8
Lung9_Rep2	Lung9	35	hmrf_program	MIF
Lung9_Rep2	Lung9	35	hmrf_program	RAC1
Lung9_Rep2	Lung9	35	hmrf_program	RPL21
Lung9_Rep2	Lung9	35	hmrf_program	RPL22
Lung9_Rep2	Lung9	35	hmrf_program	RPL37
Lung9_Rep2	Lung9	35	hmrf_program	SOX4
Lung9_Rep2	Lung9	35	hmrf_program	TUBB
Lung9_Rep2	Lung9	35	hmrf_program	TYK2
Lung9_Rep2	Lung9	37	hmrf_program	ALCAM
Lung9_Rep2	Lung9	37	hmrf_program	CLDN4
Lung9_Rep2	Lung9	37	hmrf_program	DUSP5
Lung9_Rep2	Lung9	37	hmrf_program	EIF5A
Lung9_Rep2	Lung9	37	hmrf_program	EPCAM
Lung9_Rep2	Lung9	37	hmrf_program	EZH2
Lung9_Rep2	Lung9	37	hmrf_program	GSTP1
Lung9_Rep2	Lung9	37	hmrf_program	HSP90AB1
Lung9_Rep2	Lung9	37	hmrf_program	IFI27
Lung9_Rep2	Lung9	37	hmrf_program	MIF
Lung9_Rep2	Lung9	37	hmrf_program	RPL22
Lung9_Rep2	Lung9	37	hmrf_program	RPL37
Lung9_Rep2	Lung9	37	hmrf_program	SOX4
Lung9_Rep2	Lung9	37	hmrf_program	TUBB
Lung9_Rep2	Lung9	37	hmrf_program	TYK2
Lung9_Rep2	Lung9	42	hmrf_program	ALCAM
Lung9_Rep2	Lung9	42	hmrf_program	CLDN4
Lung9_Rep2	Lung9	42	hmrf_program	DUSP5
Lung9_Rep2	Lung9	42	hmrf_program	EIF5A
Lung9_Rep2	Lung9	42	hmrf_program	EZH2
Lung9_Rep2	Lung9	42	hmrf_program	GPX1
Lung9_Rep2	Lung9	42	hmrf_program	GSTP1
Lung9_Rep2	Lung9	42	hmrf_program	HSP90AB1
Lung9_Rep2	Lung9	42	hmrf_program	LGALS1
Lung9_Rep2	Lung9	42	hmrf_program	MALAT1
Lung9_Rep2	Lung9	42	hmrf_program	MIF
Lung9_Rep2	Lung9	42	hmrf_program	RAC1
Lung9_Rep2	Lung9	42	hmrf_program	RPL21
Lung9_Rep2	Lung9	42	hmrf_program	RPL22
Lung9_Rep2	Lung9	42	hmrf_program	RPL37
Lung9_Rep2	Lung9	42	hmrf_program	SOX4
Lung9_Rep2	Lung9	42	hmrf_program	TUBB
Lung9_Rep2	Lung9	42	hmrf_program	TYK2
Lung9_Rep2	Lung9	44	hmrf_program	CD63
Lung9_Rep2	Lung9	44	hmrf_program	CD81
Lung9_Rep2	Lung9	44	hmrf_program	CLDN4
Lung9_Rep2	Lung9	44	hmrf_program	DUSP5
Lung9_Rep2	Lung9	44	hmrf_program	EIF5A
Lung9_Rep2	Lung9	44	hmrf_program	GPX1
Lung9_Rep2	Lung9	44	hmrf_program	GSTP1
Lung9_Rep2	Lung9	44	hmrf_program	HLA-A
Lung9_Rep2	Lung9	44	hmrf_program	HLA-B
Lung9_Rep2	Lung9	44	hmrf_program	HLA-C
Lung9_Rep2	Lung9	44	hmrf_program	HSP90AB1
Lung9_Rep2	Lung9	44	hmrf_program	IFI27
Lung9_Rep2	Lung9	44	hmrf_program	IFITM1
Lung9_Rep2	Lung9	44	hmrf_program	IFITM3
Lung9_Rep2	Lung9	44	hmrf_program	IGFBP5
Lung9_Rep2	Lung9	44	hmrf_program	LGALS1
Lung9_Rep2	Lung9	44	hmrf_program	MALAT1
Lung9_Rep2	Lung9	44	hmrf_program	MIF
Lung9_Rep2	Lung9	44	hmrf_program	NDRG1
Lung9_Rep2	Lung9	44	hmrf_program	NEAT1
Lung9_Rep2	Lung9	44	hmrf_program	RAC1
Lung9_Rep2	Lung9	44	hmrf_program	RPL22
Lung9_Rep2	Lung9	44	hmrf_program	RPL37
Lung9_Rep2	Lung9	44	hmrf_program	S100A6
Lung9_Rep2	Lung9	44	hmrf_program	S100A9
Lung9_Rep2	Lung9	44	hmrf_program	SLPI
Lung9_Rep2	Lung9	44	hmrf_program	SOX4
Lung9_Rep2	Lung9	44	hmrf_program	TNFRSF12A
Lung9_Rep2	Lung9	44	hmrf_program	TUBB
Lung9_Rep2	Lung9	44	hmrf_program	TYK2
Lung12	Lung12	3	hmrf_program	AGR2
Lung12	Lung12	3	hmrf_program	ANXA1
Lung12	Lung12	3	hmrf_program	ANXA2
Lung12	Lung12	3	hmrf_program	AREG
Lung12	Lung12	3	hmrf_program	CALM2
Lung12	Lung12	3	hmrf_program	CCND1
Lung12	Lung12	3	hmrf_program	CD55
Lung12	Lung12	3	hmrf_program	CD59
Lung12	Lung12	3	hmrf_program	CDH1
Lung12	Lung12	3	hmrf_program	CEACAM6
Lung12	Lung12	3	hmrf_program	CLDN4
Lung12	Lung12	3	hmrf_program	CRP
Lung12	Lung12	3	hmrf_program	DDR1
Lung12	Lung12	3	hmrf_program	EPCAM
Lung12	Lung12	3	hmrf_program	EPHA2
Lung12	Lung12	3	hmrf_program	EZR
Lung12	Lung12	3	hmrf_program	GSN
Lung12	Lung12	3	hmrf_program	HSP90AA1
Lung12	Lung12	3	hmrf_program	IER3
Lung12	Lung12	3	hmrf_program	IFI27
Lung12	Lung12	3	hmrf_program	ITGA3
Lung12	Lung12	3	hmrf_program	ITGA6
Lung12	Lung12	3	hmrf_program	ITGB4
Lung12	Lung12	3	hmrf_program	ITGB6
Lung12	Lung12	3	hmrf_program	ITGB8
Lung12	Lung12	3	hmrf_program	KRT17
Lung12	Lung12	3	hmrf_program	KRT19
Lung12	Lung12	3	hmrf_program	KRT7
Lung12	Lung12	3	hmrf_program	KRT8
Lung12	Lung12	3	hmrf_program	LGALS3
Lung12	Lung12	3	hmrf_program	LYZ
Lung12	Lung12	3	hmrf_program	MALAT1
Lung12	Lung12	3	hmrf_program	MMP7
Lung12	Lung12	3	hmrf_program	S100A10
Lung12	Lung12	3	hmrf_program	S100A2
Lung12	Lung12	3	hmrf_program	S100A4
Lung12	Lung12	3	hmrf_program	S100A6
Lung12	Lung12	3	hmrf_program	SERPINA1
Lung12	Lung12	3	hmrf_program	TACSTD2
Lung12	Lung12	3	hmrf_program	TM4SF1
Lung12	Lung12	3	hmrf_program	TYK2
Lung12	Lung12	4	hmrf_program	AGR2
Lung12	Lung12	4	hmrf_program	ANXA2
Lung12	Lung12	4	hmrf_program	CCND1
Lung12	Lung12	4	hmrf_program	CD59
Lung12	Lung12	4	hmrf_program	CDH1
Lung12	Lung12	4	hmrf_program	CEACAM6
Lung12	Lung12	4	hmrf_program	CLDN4
Lung12	Lung12	4	hmrf_program	CRIP1
Lung12	Lung12	4	hmrf_program	CRP
Lung12	Lung12	4	hmrf_program	DDR1
Lung12	Lung12	4	hmrf_program	EPCAM
Lung12	Lung12	4	hmrf_program	EPHA2
Lung12	Lung12	4	hmrf_program	EZR
Lung12	Lung12	4	hmrf_program	FOS
Lung12	Lung12	4	hmrf_program	GSN
Lung12	Lung12	4	hmrf_program	ITGA3
Lung12	Lung12	4	hmrf_program	ITGB4
Lung12	Lung12	4	hmrf_program	KRT17
Lung12	Lung12	4	hmrf_program	KRT19
Lung12	Lung12	4	hmrf_program	KRT7
Lung12	Lung12	4	hmrf_program	KRT8
Lung12	Lung12	4	hmrf_program	LDLR
Lung12	Lung12	4	hmrf_program	LGALS3
Lung12	Lung12	4	hmrf_program	LYZ
Lung12	Lung12	4	hmrf_program	MALAT1
Lung12	Lung12	4	hmrf_program	MIF
Lung12	Lung12	4	hmrf_program	PIGR
Lung12	Lung12	4	hmrf_program	PSCA
Lung12	Lung12	4	hmrf_program	RAC1
Lung12	Lung12	4	hmrf_program	S100A10
Lung12	Lung12	4	hmrf_program	S100A6
Lung12	Lung12	4	hmrf_program	S100P
Lung12	Lung12	4	hmrf_program	SERPINA1
Lung12	Lung12	4	hmrf_program	TACSTD2
Lung12	Lung12	4	hmrf_program	TM4SF1
Lung12	Lung12	4	hmrf_program	TYK2
Lung12	Lung12	8	hmrf_program	ANXA2
Lung12	Lung12	8	hmrf_program	CD59
Lung12	Lung12	8	hmrf_program	CLDN4
Lung12	Lung12	8	hmrf_program	DDR1
Lung12	Lung12	8	hmrf_program	EPCAM
Lung12	Lung12	8	hmrf_program	EZR
Lung12	Lung12	8	hmrf_program	IFI27
Lung12	Lung12	8	hmrf_program	ITGA3
Lung12	Lung12	8	hmrf_program	ITGB4
Lung12	Lung12	8	hmrf_program	ITGB6
Lung12	Lung12	8	hmrf_program	KRT17
Lung12	Lung12	8	hmrf_program	KRT19
Lung12	Lung12	8	hmrf_program	KRT7
Lung12	Lung12	8	hmrf_program	KRT8
Lung12	Lung12	8	hmrf_program	S100A10
Lung12	Lung12	8	hmrf_program	S100A2
Lung12	Lung12	8	hmrf_program	S100A6
Lung12	Lung12	8	hmrf_program	SERPINA1
Lung12	Lung12	8	hmrf_program	TM4SF1
Lung12	Lung12	19	hmrf_program	ANXA2
Lung12	Lung12	19	hmrf_program	CLDN4
Lung12	Lung12	19	hmrf_program	CRP
Lung12	Lung12	19	hmrf_program	DDR1
Lung12	Lung12	19	hmrf_program	EPCAM
Lung12	Lung12	19	hmrf_program	EPHB4
Lung12	Lung12	19	hmrf_program	EZR
Lung12	Lung12	19	hmrf_program	GSN
Lung12	Lung12	19	hmrf_program	IFI27
Lung12	Lung12	19	hmrf_program	ITGB4
Lung12	Lung12	19	hmrf_program	KRT17
Lung12	Lung12	19	hmrf_program	KRT18
Lung12	Lung12	19	hmrf_program	KRT19
Lung12	Lung12	19	hmrf_program	KRT7
Lung12	Lung12	19	hmrf_program	KRT8
Lung12	Lung12	19	hmrf_program	LGALS3
Lung12	Lung12	19	hmrf_program	S100A6
Lung12	Lung12	19	hmrf_program	SERPINA1
Lung12	Lung12	19	hmrf_program	TACSTD2
Lung12	Lung12	19	hmrf_program	TM4SF1
Lung12	Lung12	19	hmrf_program	TYK2
Lung12	Lung12	28	hmrf_program	ANXA2
Lung12	Lung12	28	hmrf_program	BCL2L1
Lung12	Lung12	28	hmrf_program	CCND1
Lung12	Lung12	28	hmrf_program	CD59
Lung12	Lung12	28	hmrf_program	CDH1
Lung12	Lung12	28	hmrf_program	CEACAM6
Lung12	Lung12	28	hmrf_program	CLDN4
Lung12	Lung12	28	hmrf_program	DDR1
Lung12	Lung12	28	hmrf_program	EPCAM
Lung12	Lung12	28	hmrf_program	EPHB4
Lung12	Lung12	28	hmrf_program	EZR
Lung12	Lung12	28	hmrf_program	IER3
Lung12	Lung12	28	hmrf_program	ITGA3
Lung12	Lung12	28	hmrf_program	ITGB4
Lung12	Lung12	28	hmrf_program	KRT17
Lung12	Lung12	28	hmrf_program	KRT19
Lung12	Lung12	28	hmrf_program	KRT7
Lung12	Lung12	28	hmrf_program	KRT8
Lung12	Lung12	28	hmrf_program	LGALS3
Lung12	Lung12	28	hmrf_program	MIF
Lung12	Lung12	28	hmrf_program	RAC1
Lung12	Lung12	28	hmrf_program	S100A10
Lung12	Lung12	28	hmrf_program	S100A2
Lung12	Lung12	28	hmrf_program	S100A4
Lung12	Lung12	28	hmrf_program	S100A6
Lung12	Lung12	28	hmrf_program	S100P
Lung12	Lung12	28	hmrf_program	SERPINA1
Lung12	Lung12	28	hmrf_program	TACSTD2
Lung12	Lung12	28	hmrf_program	TM4SF1
Lung13	Lung13	1	hmrf_program	AREG
Lung13	Lung13	1	hmrf_program	CD55
Lung13	Lung13	1	hmrf_program	CLDN4
Lung13	Lung13	1	hmrf_program	COL18A1
Lung13	Lung13	1	hmrf_program	DDR1
Lung13	Lung13	1	hmrf_program	EFNA1
Lung13	Lung13	1	hmrf_program	EPCAM
Lung13	Lung13	1	hmrf_program	HLA-C
Lung13	Lung13	1	hmrf_program	HSP90AA1
Lung13	Lung13	1	hmrf_program	HSP90AB1
Lung13	Lung13	1	hmrf_program	HSPB1
Lung13	Lung13	1	hmrf_program	ICAM1
Lung13	Lung13	1	hmrf_program	ITGA3
Lung13	Lung13	1	hmrf_program	KRT18
Lung13	Lung13	1	hmrf_program	KRT19
Lung13	Lung13	1	hmrf_program	KRT7
Lung13	Lung13	1	hmrf_program	KRT8
Lung13	Lung13	1	hmrf_program	LGALS3
Lung13	Lung13	1	hmrf_program	MET
Lung13	Lung13	1	hmrf_program	MIF
Lung13	Lung13	1	hmrf_program	RPL22
Lung13	Lung13	1	hmrf_program	RPL37
Lung13	Lung13	1	hmrf_program	RPS4Y1
Lung13	Lung13	1	hmrf_program	S100A10
Lung13	Lung13	1	hmrf_program	SERPINA1
Lung13	Lung13	1	hmrf_program	SQSTM1
Lung13	Lung13	1	hmrf_program	VEGFA
Lung13	Lung13	2	hmrf_program	AREG
Lung13	Lung13	2	hmrf_program	AZGP1
Lung13	Lung13	2	hmrf_program	CD55
Lung13	Lung13	2	hmrf_program	CDH1
Lung13	Lung13	2	hmrf_program	CEACAM6
Lung13	Lung13	2	hmrf_program	CLDN4
Lung13	Lung13	2	hmrf_program	COL18A1
Lung13	Lung13	2	hmrf_program	CXCL17
Lung13	Lung13	2	hmrf_program	DDR1
Lung13	Lung13	2	hmrf_program	EFNA1
Lung13	Lung13	2	hmrf_program	EPCAM
Lung13	Lung13	2	hmrf_program	EZR
Lung13	Lung13	2	hmrf_program	GDF15
Lung13	Lung13	2	hmrf_program	GSTP1
Lung13	Lung13	2	hmrf_program	HLA-C
Lung13	Lung13	2	hmrf_program	HSP90AA1
Lung13	Lung13	2	hmrf_program	HSP90AB1
