gene	n_fov	median_lc_z	q25_lc_z	q75_lc_z	n_fov_hmrf	median_hmrf_corr	n_eligible_hotspot_program	n_comember_hotspot_program	frac_comember_hotspot_program	n_eligible_hotspot_fine	n_comember_hotspot_fine	frac_comember_hotspot_fine	n_eligible_hmrf_program	n_comember_hmrf_program	frac_comember_hmrf_program	n_eligible_hmrf_fine	n_comember_hmrf_fine	frac_comember_hmrf_fine
FOXP3	232	-1.2285047769546509	-2.549907922744751	-0.1667247861623764	1	0.1091768890619278	52	0	0.0	53	0	0.0	0	0		1	0	0.0
TEK	232	-1.2304987907409668	-2.2834930419921875	-0.14256204664707184	3	0.0052599371410906315	69	1	0.014492753623188406	76	0	0.0	0	0		0	0	
TWIST1	232	-1.2311221361160278	-3.1671597957611084	-0.2809857726097107	15	0.029641954228281975	77	0	0.0	80	0	0.0	7	0	0.0	10	0	0.0
FCRLA	232	-1.240713357925415	-2.7792577743530273	-0.15188652276992798	5	0.02674488164484501	78	0	0.0	83	0	0.0	2	0	0.0	2	0	0.0
IL1R2	232	-1.2470195293426514	-2.6394436359405518	0.14193175733089447	55	0.009257882833480835	109	4	0.03669724770642202	127	1	0.007874015748031496	18	0	0.0	18	0	0.0
PTGIS	232	-1.247634768486023	-2.5992772579193115	-0.33237528800964355	0		69	0	0.0	79	0	0.0	0	0		0	0	
CLEC4E	232	-1.2520029544830322	-2.571380853652954	-0.13503699004650116	6	-0.00547388568520546	86	0	0.0	88	0	0.0	3	0	0.0	3	0	0.0
RAMP3	232	-1.2538437843322754	-2.7760403156280518	-0.16504961252212524	13	0.033853691071271896	96	0	0.0	104	0	0.0	2	0	0.0	2	0	0.0
NOD2	232	-1.2677230834960938	-2.559938669204712	-0.13140743970870972	1	0.025360114872455597	58	1	0.017241379310344827	64	1	0.015625	1	0	0.0	1	0	0.0
CD33	231	-1.2785624265670776	-2.3229551315307617	-0.0827561467885971	2	0.054546281695365906	32	0	0.0	36	0	0.0	1	0	0.0	1	0	0.0
IL6ST	232	-1.2789342403411865	-3.5619208812713623	0.0953107625246048	10	0.03275971859693527	111	7	0.06306306306306306	126	1	0.007936507936507936	3	0	0.0	3	0	0.0
CMKLR1	232	-1.2915282249450684	-2.527484178543091	-0.06728468835353851	0		54	0	0.0	58	0	0.0	0	0		0	0	
ITGA5	232	-1.2979366779327393	-4.773251056671143	0.5924926400184631	36	0.034486327320337296	155	4	0.025806451612903226	169	0	0.0	9	0	0.0	11	0	0.0
RUNX3	232	-1.3030033111572266	-2.7502734661102295	-0.3761432468891144	3	-0.005492619704455137	74	0	0.0	81	0	0.0	1	0	0.0	1	0	0.0
PRF1	232	-1.3127872943878174	-2.7348132133483887	-0.13056571781635284	232	0.031835269182920456	43	0	0.0	45	0	0.0	97	0	0.0	109	0	0.0
TLR7	232	-1.3192436695098877	-2.2684028148651123	-0.466896653175354	1	0.030144553631544113	34	0	0.0	38	0	0.0	0	0		0	0	
C5AR2	232	-1.3221635818481445	-2.780202865600586	-0.038024384528398514	5	0.02382831461727619	72	0	0.0	78	0	0.0	2	0	0.0	2	0	0.0
CLEC4A	231	-1.3257867097854614	-2.6012585163116455	0.10518346726894379	1	0.1336412876844406	70	0	0.0	74	0	0.0	0	0		0	0	
HLA-C	232	-1.3335930109024048	-5.705197334289551	1.9286309480667114	215	0.009817034006118774	194	27	0.13917525773195877	213	16	0.07511737089201878	97	12	0.12371134020618557	109	12	0.11009174311926606
TGFB3	232	-1.3451464176177979	-2.9929416179656982	-0.3034258484840393	0		58	0	0.0	65	0	0.0	0	0		0	0	
OLR1	232	-1.3457176685333252	-2.4765024185180664	-0.14269402623176575	6	0.040352944284677505	73	0	0.0	80	0	0.0	1	0	0.0	1	0	0.0
FGFR1	232	-1.3464967012405396	-3.8241500854492188	0.9774650931358337	70	0.3542769253253937	139	26	0.18705035971223022	148	13	0.08783783783783784	37	26	0.7027027027027027	46	27	0.5869565217391305
CCL3L3	232	-1.3473937511444092	-3.510817527770996	-0.325511634349823	54	0.00394880585372448	139	0	0.0	149	0	0.0	27	0	0.0	30	0	0.0
MS4A1	232	-1.3561642169952393	-2.7169225215911865	-0.3618234694004059	58	0.0018945347983390093	85	0	0.0	91	0	0.0	20	0	0.0	20	0	0.0
CCL13	231	-1.3638445138931274	-2.347299814224243	-0.40282636880874634	6	-0.03730369359254837	58	0	0.0	60	0	0.0	5	0	0.0	5	0	0.0
CD19	232	-1.366721510887146	-2.7019476890563965	-0.29659825563430786	17	0.00620294688269496	72	0	0.0	75	0	0.0	4	0	0.0	4	0	0.0
IGHD	232	-1.3755980730056763	-2.910238027572632	0.07013379037380219	63	0.03454224765300751	108	1	0.009259259259259259	119	0	0.0	23	0	0.0	27	0	0.0
KIT	232	-1.375933051109314	-2.960083484649658	-0.12725865840911865	7	0.04834228754043579	108	2	0.018518518518518517	117	0	0.0	2	0	0.0	3	0	0.0
COL5A3	231	-1.381490707397461	-2.9905033111572266	-0.2354058027267456	9	0.01345738023519516	106	0	0.0	114	0	0.0	6	0	0.0	7	0	0.0
TNFSF12	232	-1.3833322525024414	-2.7981553077697754	-0.4357302188873291	0		35	0	0.0	38	0	0.0	0	0		0	0	
CXCR3	232	-1.3930734395980835	-2.5827083587646484	-0.2813100814819336	1	0.06839640438556671	42	0	0.0	42	0	0.0	0	0		1	0	0.0
PDCD1	232	-1.3956903219223022	-2.4250056743621826	-0.3873458504676819	1	0.03138892725110054	29	0	0.0	32	0	0.0	0	0		1	0	0.0
CCL4L2	232	-1.3979986906051636	-3.758908271789551	-0.255492240190506	32	0.010474992915987968	133	0	0.0	146	0	0.0	15	0	0.0	17	0	0.0
COL9A2	232	-1.3983385562896729	-5.594046592712402	0.5566126704216003	168	-0.04788179323077202	188	6	0.031914893617021274	207	2	0.00966183574879227	67	0	0.0	73	0	0.0
CCL21	232	-1.3989253044128418	-2.358877658843994	-0.08907613903284073	163	0.0689091682434082	167	1	0.005988023952095809	185	0	0.0	62	0	0.0	68	0	0.0
VEGFC	232	-1.4000434875488281	-2.5503220558166504	-0.3739043176174164	7	0.025016792118549347	76	0	0.0	79	0	0.0	2	0	0.0	3	0	0.0
DUSP5	232	-1.4068357944488525	-4.853296279907227	0.2736550569534302	144	-0.048667654395103455	183	6	0.03278688524590164	202	2	0.009900990099009901	61	3	0.04918032786885246	65	3	0.046153846153846156
KDR	232	-1.4087022542953491	-2.7698721885681152	0.19926384091377258	7	0.044980328530073166	125	2	0.016	138	1	0.007246376811594203	1	0	0.0	1	0	0.0
TNFRSF13B	231	-1.4125621318817139	-2.434469223022461	-0.10578468441963196	25	0.007127123884856701	74	0	0.0	79	0	0.0	6	0	0.0	6	0	0.0
FZD1	232	-1.4153645038604736	-2.683544874191284	-0.4841362237930298	2	-0.08692936599254608	69	0	0.0	75	0	0.0	2	0	0.0	2	0	0.0
RORA	231	-1.415643334388733	-3.1956753730773926	-0.4005902409553528	2	0.029911603778600693	71	5	0.07042253521126761	81	1	0.012345679012345678	1	0	0.0	1	0	0.0
HPGDS	232	-1.4158961772918701	-2.960589647293091	-0.2613682150840759	1	0.009928091429173946	60	0	0.0	64	0	0.0	0	0		0	0	
IL6R	232	-1.4180901050567627	-3.1618690490722656	0.08830847591161728	1	0.06672311574220657	77	17	0.22077922077922077	86	3	0.03488372093023256	0	0		0	0	
ITGAM	232	-1.418806552886963	-3.1596574783325195	-0.48007750511169434	1	0.05066193640232086	80	0	0.0	85	0	0.0	0	0		0	0	
IL11RA	232	-1.4198036193847656	-2.3541243076324463	-0.31422489881515503	0		32	0	0.0	37	0	0.0	0	0		0	0	
DUSP2	232	-1.4361753463745117	-3.1606435775756836	-0.048499248921871185	8	0.01059732399880886	116	6	0.05172413793103448	129	0	0.0	2	0	0.0	2	0	0.0
CXCR6	232	-1.4363925457000732	-2.6356682777404785	-0.3341693580150604	4	0.03708755970001221	45	0	0.0	50	0	0.0	1	0	0.0	1	0	0.0
TNFRSF4	232	-1.4412493705749512	-2.6029562950134277	-0.29155346751213074	1	0.008153393864631653	48	0	0.0	52	0	0.0	0	0		0	0	
CCL4	232	-1.44894540309906	-3.398587465286255	0.06449712067842484	22	0.007245955057442188	143	1	0.006993006993006993	152	1	0.006578947368421052	7	0	0.0	9	0	0.0
CRYAB	232	-1.4528062343597412	-2.683075428009033	0.033727534115314484	23	0.08003874868154526	91	7	0.07692307692307693	103	3	0.02912621359223301	0	0		0	0	
TLR1	232	-1.4589056968688965	-2.607577323913574	-0.2105284035205841	1	0.029756922274827957	42	0	0.0	46	0	0.0	0	0		0	0	
CXCR5	232	-1.4613288640975952	-2.825739860534668	-0.39974409341812134	5	0.043691620230674744	73	0	0.0	76	0	0.0	0	0		0	0	
KLF2	232	-1.4725167751312256	-3.3742458820343018	0.14502781629562378	59	0.06088921055197716	159	16	0.10062893081761007	175	5	0.02857142857142857	12	0	0.0	14	0	0.0
CD40LG	232	-1.4771571159362793	-2.6958155632019043	-0.25132906436920166	1	0.008771862834692001	43	0	0.0	46	0	0.0	1	0	0.0	1	0	0.0
CLEC12A	232	-1.4809024333953857	-2.329068183898926	-0.4286646246910095	1	0.034028246998786926	49	0	0.0	52	0	0.0	0	0		0	0	
P2RX5	231	-1.4817343950271606	-2.9963228702545166	-0.4582998752593994	12	0.011247260496020317	63	0	0.0	66	0	0.0	2	0	0.0	2	0	0.0
ADGRA2	231	-1.4821182489395142	-2.769437789916992	-0.21019402146339417	2	0.03467452898621559	47	0	0.0	50	0	0.0	0	0		0	0	
IL18R1	232	-1.4837826490402222	-2.92781400680542	-0.35700997710227966	1	0.03249384090304375	46	0	0.0	48	0	0.0	0	0		0	0	
ADGRE2	232	-1.4940731525421143	-3.094007730484009	-0.25696101784706116	3	0.055612869560718536	59	0	0.0	61	0	0.0	1	0	0.0	1	0	0.0
TNFSF8	232	-1.500967264175415	-3.1769187450408936	-0.29726195335388184	1	0.10107558965682983	66	0	0.0	67	0	0.0	0	0		0	0	
CCR7	232	-1.5010511875152588	-2.8607161045074463	-0.2495030015707016	14	0.017341742292046547	66	0	0.0	73	0	0.0	1	0	0.0	2	0	0.0
PDCD1LG2	232	-1.501372218132019	-2.6781671047210693	-0.5236444473266602	0		38	0	0.0	40	0	0.0	0	0		0	0	
TSHZ2	232	-1.5030181407928467	-2.8807971477508545	-0.17021219432353973	3	0.07487884908914566	64	0	0.0	77	0	0.0	0	0		0	0	
ICAM3	232	-1.5050334930419922	-2.9308643341064453	-0.2910129427909851	0		76	3	0.039473684210526314	82	0	0.0	0	0		0	0	
MMP14	232	-1.5057990550994873	-3.0266377925872803	-0.12139370292425156	26	0.06937216967344284	128	1	0.0078125	133	0	0.0	13	0	0.0	13	0	0.0
CD83	232	-1.5200649499893188	-3.2731950283050537	-0.09919912368059158	28	0.03202562779188156	131	4	0.030534351145038167	138	0	0.0	9	0	0.0	10	0	0.0
CCL11	232	-1.5296223163604736	-2.945046901702881	-0.17736220359802246	4	0.013463751412928104	71	0	0.0	74	0	0.0	3	0	0.0	4	0	0.0
CTSW	232	-1.5309011936187744	-2.7008635997772217	-0.5643090009689331	0		41	0	0.0	44	0	0.0	0	0		0	0	
HLA-B	232	-1.5346845388412476	-7.282857894897461	1.6758906841278076	222	-0.01615556888282299	193	16	0.08290155440414508	214	3	0.014018691588785047	93	3	0.03225806451612903	105	4	0.0380952380952381
GPNMB	232	-1.5451345443725586	-4.355399131774902	0.04719476401805878	142	-0.001728912815451622	169	12	0.07100591715976332	186	1	0.005376344086021506	60	0	0.0	63	0	0.0
CYTOR	232	-1.5466716289520264	-3.4150876998901367	0.004005619790405035	11	0.048771049827337265	116	0	0.0	130	0	0.0	4	0	0.0	4	0	0.0
GZMB	232	-1.549194574356079	-2.707089900970459	-0.1197366788983345	232	0.03882298618555069	71	0	0.0	73	0	0.0	97	0	0.0	109	0	0.0
FES	232	-1.5498284101486206	-2.9415781497955322	-0.5556384921073914	1	0.0772351324558258	41	0	0.0	44	0	0.0	0	0		0	0	
GATA3	232	-1.5502336025238037	-3.051621437072754	-0.5564142465591431	8	0.046133559197187424	82	0	0.0	87	0	0.0	4	0	0.0	5	0	0.0
CCR2	232	-1.5524101257324219	-2.8409323692321777	-0.6395853757858276	0		47	0	0.0	48	0	0.0	0	0		0	0	
IL2RB	232	-1.554308533668518	-3.0480639934539795	-0.552300751209259	1	0.06255979090929031	43	0	0.0	47	0	0.0	0	0		0	0	
ICOS	232	-1.5543508529663086	-2.878718376159668	-0.4020545482635498	1	0.03740911930799484	41	0	0.0	46	0	0.0	1	0	0.0	1	0	0.0
MYH11	232	-1.5590521097183228	-2.5900847911834717	-0.3980374336242676	55	0.010339041240513325	117	0	0.0	128	0	0.0	18	0	0.0	20	0	0.0
IL12RB1	232	-1.5591096878051758	-2.8596439361572266	-0.13103486597537994	0		54	0	0.0	55	0	0.0	0	0		0	0	
APOD	231	-1.579727292060852	-3.292081832885742	0.0022085318341851234	18	0.012102475389838219	103	20	0.1941747572815534	104	7	0.0673076923076923	2	1	0.5	3	1	0.3333333333333333
MMP9	231	-1.5836771726608276	-3.759061813354492	-0.416146844625473	73	0.012434182688593864	148	1	0.006756756756756757	162	0	0.0	39	0	0.0	42	0	0.0
CCL3	232	-1.5977048873901367	-3.66991925239563	-0.2695937752723694	43	0.010008929297327995	133	0	0.0	145	0	0.0	22	0	0.0	24	0	0.0
ETS1	232	-1.608106017112732	-4.901611804962158	-0.1467941701412201	47	-0.022331135347485542	138	11	0.07971014492753623	153	2	0.013071895424836602	20	0	0.0	21	0	0.0
CD209	231	-1.630741000175476	-3.0672950744628906	-0.6796228885650635	0		64	0	0.0	68	1	0.014705882352941176	0	0		0	0	
GZMH	232	-1.647222876548767	-2.715355634689331	-0.46848899126052856	2	0.027497967705130577	50	0	0.0	53	0	0.0	1	0	0.0	1	0	0.0
CFD	232	-1.6490795612335205	-3.4776384830474854	-0.4511617422103882	23	0.018345406278967857	115	1	0.008695652173913044	127	1	0.007874015748031496	5	0	0.0	5	0	0.0
ATM	231	-1.6633387804031372	-2.8118040561676025	-0.6709097623825073	1	0.020497338846325874	54	0	0.0	60	0	0.0	0	0		0	0	
IL1RL1	232	-1.6745426654815674	-3.500610113143921	-0.22925926744937897	3	0.0453568696975708	94	1	0.010638297872340425	101	0	0.0	1	0	0.0	1	0	0.0
CLEC2B	232	-1.6770439147949219	-3.2370505332946777	-0.2677950859069824	0		60	0	0.0	63	0	0.0	0	0		0	0	
CD3D	232	-1.6778733730316162	-3.108147621154785	-0.33895963430404663	232	0.039857279509305954	60	0	0.0	65	0	0.0	97	0	0.0	109	0	0.0
CD80	232	-1.6800782680511475	-2.8631293773651123	-0.5723159313201904	2	0.02926313877105713	65	0	0.0	68	0	0.0	0	0		0	0	
NR3C1	232	-1.6996387243270874	-3.470480442047119	-0.5176013708114624	1	0.022723622620105743	57	0	0.0	60	0	0.0	0	0		0	0	
KLRK1	231	-1.7064201831817627	-3.2133407592773438	-0.247666135430336	5	0.032209835946559906	85	0	0.0	92	0	0.0	1	0	0.0	1	0	0.0
CSF2RB	232	-1.726625680923462	-3.4071037769317627	-0.5090921521186829	13	0.03381633013486862	83	0	0.0	86	0	0.0	5	0	0.0	7	0	0.0
AXL	232	-1.7392230033874512	-3.220996618270874	-0.21977189183235168	0		65	0	0.0	71	0	0.0	0	0		0	0	
DLL1	231	-1.7552151679992676	-2.7612509727478027	-0.626240611076355	2	0.09860330820083618	58	0	0.0	60	0	0.0	1	0	0.0	1	0	0.0
COL6A1	232	-1.7701189517974854	-4.08328914642334	0.02319435402750969	129	0.038021814078092575	189	14	0.07407407407407407	208	1	0.004807692307692308	47	0	0.0	56	0	0.0
COL15A1	232	-1.7711944580078125	-3.0512304306030273	-0.5746982097625732	14	0.008494292385876179	98	0	0.0	110	0	0.0	0	0		0	0	
HAVCR2	232	-1.7876923084259033	-3.3582043647766113	-0.33535677194595337	1	-0.0062155574560165405	57	0	0.0	62	0	0.0	0	0		0	0	
CLEC7A	232	-1.7902616262435913	-3.477626085281372	-0.5537235736846924	2	-0.04286881536245346	106	0	0.0	113	0	0.0	1	0	0.0	1	0	0.0
ACVRL1	232	-1.7959256172180176	-2.856442928314209	-0.44578444957733154	0		74	0	0.0	78	0	0.0	0	0		0	0	
MZT2A	232	-1.798760175704956	-5.347867965698242	1.5788946151733398	222	-0.048435963690280914	194	22	0.1134020618556701	215	4	0.018604651162790697	89	6	0.06741573033707865	101	6	0.0594059405940594
CLEC14A	232	-1.7995237112045288	-3.636207342147827	-0.30455195903778076	6	0.03199319913983345	109	2	0.01834862385321101	119	1	0.008403361344537815	1	0	0.0	3	0	0.0
RAMP2	232	-1.8023406267166138	-3.2596120834350586	-0.5997287631034851	22	0.033855125308036804	112	0	0.0	122	0	0.0	3	0	0.0	4	0	0.0
DDR2	232	-1.8358649015426636	-3.4663262367248535	-0.6646246910095215	1	0.013052820228040218	62	2	0.03225806451612903	67	0	0.0	0	0		0	0	
GADD45B	232	-1.846811056137085	-4.4859418869018555	0.2012093961238861	90	0.02710016444325447	177	4	0.022598870056497175	196	1	0.00510204081632653	32	0	0.0	35	0	0.0
CCR1	232	-1.8513004779815674	-4.210936069488525	-0.5151181221008301	0		108	0	0.0	115	0	0.0	0	0		0	0	
CD38	232	-1.8522799015045166	-3.7008750438690186	-0.5263000130653381	0		92	1	0.010869565217391304	96	1	0.010416666666666666	0	0		0	0	
CXCL12	232	-1.8600525856018066	-4.268002986907959	-0.6051766872406006	15	0.03707302361726761	130	1	0.007692307692307693	136	0	0.0	10	0	0.0	10	0	0.0
CD300A	232	-1.864310622215271	-3.7739038467407227	-0.6366424560546875	2	0.025863301008939743	84	0	0.0	96	1	0.010416666666666666	1	0	0.0	1	0	0.0
IGF1	232	-1.8657100200653076	-3.392261505126953	-0.8418211936950684	13	0.026948215439915657	85	0	0.0	90	0	0.0	1	0	0.0	1	0	0.0
NLRC5	232	-1.878610372543335	-3.9655447006225586	-0.3974129557609558	0		115	0	0.0	124	0	0.0	0	0		0	0	
MRC1	232	-1.8801054954528809	-3.6943135261535645	-0.5019568204879761	11	0.044300079345703125	109	0	0.0	115	1	0.008695652173913044	2	0	0.0	3	0	0.0
CSF2RA	232	-1.885349988937378	-3.296700954437256	-0.7541564106941223	8	0.04505331814289093	92	0	0.0	97	1	0.010309278350515464	1	0	0.0	2	0	0.0
FGF7	232	-1.8965249061584473	-3.167994499206543	-0.6367047429084778	0		62	0	0.0	66	0	0.0	0	0		0	0	
TLR4	232	-1.9151029586791992	-4.373477458953857	-0.23791252076625824	0		89	0	0.0	94	0	0.0	0	0		0	0	
COL14A1	232	-1.921644687652588	-3.799252510070801	-0.5607411861419678	26	0.02895403280854225	106	0	0.0	118	0	0.0	3	0	0.0	3	0	0.0
CLEC2D	232	-1.927352786064148	-3.2361655235290527	-0.7484755516052246	7	0.020320195704698563	75	0	0.0	81	0	0.0	0	0		0	0	
CCR5	231	-1.9277777671813965	-3.4051284790039062	-0.6362296342849731	2	0.0294065959751606	62	0	0.0	65	0	0.0	1	0	0.0	1	0	0.0
MS4A4A	232	-1.9350199699401855	-3.977839231491089	-0.7120069265365601	1	-0.03549685329198837	97	0	0.0	104	0	0.0	0	0		0	0	
CIITA	232	-1.9386029243469238	-4.158908367156982	0.1363951861858368	45	0.009952531196177006	147	4	0.027210884353741496	164	1	0.006097560975609756	12	0	0.0	14	0	0.0
HGF	231	-1.9500516653060913	-3.3227548599243164	-0.8392834663391113	0		65	0	0.0	68	0	0.0	0	0		0	0	
ITM2A	232	-1.9517717361450195	-3.2658708095550537	-0.6683610677719116	0		74	1	0.013513513513513514	82	0	0.0	0	0		0	0	
CST7	232	-1.953477144241333	-3.7090580463409424	-0.8380934000015259	2	-0.03544655814766884	80	0	0.0	84	0	0.0	0	0		0	0	
CD69	232	-1.9634283781051636	-4.3082475662231445	-0.29834887385368347	30	-0.004454388748854399	127	1	0.007874015748031496	138	0	0.0	9	0	0.0	9	0	0.0
GNLY	232	-1.9662162065505981	-3.906893253326416	-0.23828265070915222	18	0.06180514022707939	139	0	0.0	150	0	0.0	6	0	0.0	8	0	0.0
KLRB1	232	-1.966475009918213	-3.6608948707580566	-0.712278425693512	2	0.04120415076613426	83	0	0.0	87	0	0.0	0	0		0	0	
GZMK	232	-1.9668571949005127	-3.4126758575439453	-0.5603024363517761	2	0.01710560731589794	75	0	0.0	82	0	0.0	0	0		0	0	
HCK	232	-1.968162178993225	-3.857855796813965	-0.5895161628723145	2	-0.03237254172563553	100	0	0.0	105	0	0.0	1	0	0.0	1	0	0.0
SELL	232	-1.9786949157714844	-3.8147616386413574	-0.5415099859237671	34	0.009014638140797615	98	0	0.0	108	0	0.0	6	0	0.0	7	0	0.0
NKG7	232	-1.9795951843261719	-3.708085060119629	-0.5901734828948975	232	0.0173606276512146	90	0	0.0	95	0	0.0	97	0	0.0	109	0	0.0
CSF1R	232	-1.9808125495910645	-3.5971193313598633	-0.8365181684494019	3	0.051961757242679596	95	0	0.0	105	0	0.0	0	0		1	0	0.0
COL11A1	232	-1.9899582862854004	-3.8218045234680176	-0.80052250623703	50	-0.025916723534464836	118	0	0.0	124	0	0.0	29	0	0.0	29	0	0.0
CD3G	232	-1.9906094074249268	-3.815932512283325	-0.6197935342788696	3	0.024259153753519058	88	0	0.0	94	0	0.0	0	0		0	0	
SPOCK2	232	-1.9921272993087769	-3.930372953414917	-0.7596627473831177	5	0.026205144822597504	92	0	0.0	101	0	0.0	0	0		0	0	
VCAM1	232	-1.992958426475525	-3.864255905151367	-0.7108619213104248	19	0.020201057195663452	116	0	0.0	124	0	0.0	8	0	0.0	8	0	0.0
TPM2	232	-2.01401424407959	-4.454159259796143	-0.21626092493534088	144	0.0264777559787035	190	11	0.05789473684210526	210	2	0.009523809523809525	62	0	0.0	67	0	0.0
CCL19	232	-2.0146374702453613	-4.037941932678223	-0.8917412757873535	111	0.013254393823444843	122	0	0.0	132	0	0.0	41	0	0.0	44	0	0.0
MMP19	232	-2.028940200805664	-3.7384047508239746	-0.6502476334571838	2	0.06856730580329895	84	0	0.0	92	0	0.0	1	0	0.0	1	0	0.0
CD34	232	-2.042379379272461	-3.454418182373047	-0.5182247757911682	7	0.006585670169442892	113	0	0.0	124	0	0.0	0	0		0	0	
GLUL	232	-2.0544064044952393	-4.6133623123168945	-0.38894540071487427	130	-0.036824025213718414	165	1	0.006060606060606061	183	0	0.0	51	0	0.0	53	0	0.0
ESAM	232	-2.0604865550994873	-3.727969169616699	-0.1665002405643463	232	0.0448564738035202	130	1	0.007692307692307693	145	0	0.0	97	0	0.0	109	0	0.0
CYP1B1	232	-2.074267864227295	-5.1713056564331055	-0.8701636791229248	23	-0.02283063717186451	122	0	0.0	136	0	0.0	9	0	0.0	9	0	0.0
BTK	232	-2.089509963989258	-3.632681131362915	-0.7645076513290405	0		65	0	0.0	68	0	0.0	0	0		0	0	
FLT1	232	-2.11740779876709	-4.2429585456848145	-0.4801163077354431	42	0.005011626984924078	139	0	0.0	155	0	0.0	18	0	0.0	19	0	0.0
HCST	232	-2.1232004165649414	-4.504050254821777	-0.9125973582267761	1	0.03794853016734123	105	0	0.0	111	0	0.0	0	0		0	0	
GPX3	232	-2.1244215965270996	-4.867507457733154	-0.5660252571105957	75	-0.002803836716338992	131	1	0.007633587786259542	147	0	0.0	26	0	0.0	28	0	0.0
FGR	232	-2.126904010772705	-4.4728875160217285	-0.4424668550491333	4	0.0032597852405160666	118	0	0.0	126	0	0.0	2	0	0.0	3	0	0.0
TIGIT	232	-2.1500730514526367	-3.527543067932129	-0.7548727989196777	3	0.01785232499241829	93	0	0.0	99	0	0.0	1	0	0.0	1	0	0.0
IRF4	232	-2.1510493755340576	-3.6473400592803955	-0.9362161755561829	5	0.014915100298821926	85	0	0.0	91	0	0.0	1	0	0.0	2	0	0.0
SELPLG	232	-2.161425828933716	-3.8096559047698975	-0.901274561882019	0		68	0	0.0	72	0	0.0	0	0		0	0	
TGFB1	232	-2.170191526412964	-4.482419967651367	-0.3984528183937073	0		94	4	0.0425531914893617	103	0	0.0	0	0		0	0	
CD79A	232	-2.184828758239746	-4.080023765563965	-0.8574419617652893	39	-0.003274565562605858	105	0	0.0	110	0	0.0	10	0	0.0	10	0	0.0
RGS5	232	-2.1894683837890625	-4.290781021118164	-0.701263964176178	56	0.016003888100385666	141	1	0.0070921985815602835	157	1	0.006369426751592357	14	0	0.0	16	0	0.0
GZMA	231	-2.1966392993927	-3.46754789352417	-0.8178730010986328	2	0.01670263148844242	82	0	0.0	85	0	0.0	2	0	0.0	2	0	0.0
MYL9	232	-2.1976428031921387	-4.488554954528809	-0.6798199415206909	25	0.035931676626205444	126	2	0.015873015873015872	137	0	0.0	8	0	0.0	10	0	0.0
CD8A	231	-2.2242984771728516	-3.9184508323669434	-0.935890257358551	231	0.030024033039808273	108	0	0.0	116	0	0.0	97	0	0.0	109	0	0.0
TLR2	232	-2.243997573852539	-5.313560962677002	-0.692894458770752	28	-0.00217491970397532	122	4	0.03278688524590164	136	2	0.014705882352941176	9	0	0.0	10	0	0.0
FKBP11	232	-2.2664201259613037	-4.825804710388184	-0.6782495975494385	52	-0.040092527866363525	152	3	0.019736842105263157	167	0	0.0	16	0	0.0	18	0	0.0
CTLA4	231	-2.2705941200256348	-3.891042709350586	-0.8320692181587219	4	0.04016508534550667	87	0	0.0	94	0	0.0	0	0		1	0	0.0
NPPC	232	-2.2765746116638184	-6.063638687133789	-0.12062862515449524	161	-0.046135831624269485	184	2	0.010869565217391304	204	0	0.0	64	0	0.0	72	0	0.0
VSIR	232	-2.280074119567871	-4.164770603179932	-0.5019067525863647	2	0.016410676762461662	85	0	0.0	95	0	0.0	0	0		0	0	
CD3E	232	-2.2819807529449463	-4.931933879852295	-0.4296138882637024	232	0.04332716017961502	122	0	0.0	130	0	0.0	97	0	0.0	109	0	0.0
STAT4	232	-2.290849208831787	-4.625714302062988	-0.8720865249633789	6	0.011673897504806519	97	0	0.0	108	0	0.0	0	0		0	0	
ITK	232	-2.307493209838867	-4.9325666427612305	-0.8832253813743591	18	0.010027360171079636	115	0	0.0	125	0	0.0	4	0	0.0	4	0	0.0
LGALS1	232	-2.336181879043579	-8.701993942260742	0.7565757036209106	188	-0.0014253562549129128	194	9	0.04639175257731959	214	3	0.014018691588785047	86	8	0.09302325581395349	96	8	0.08333333333333333
TNFRSF1B	232	-2.3420333862304688	-4.110041618347168	-0.6382631659507751	2	0.031065884977579117	99	0	0.0	108	0	0.0	0	0		0	0	
C11orf96	232	-2.350038766860962	-4.765317440032959	-0.7239189147949219	56	0.05244915932416916	142	2	0.014084507042253521	159	0	0.0	12	0	0.0	13	0	0.0
SNAI2	232	-2.3628177642822266	-3.9851975440979004	-0.9885217547416687	2	-0.007682174444198608	81	0	0.0	92	0	0.0	0	0		0	0	
INHBA	232	-2.3628640174865723	-4.635583877563477	-0.8586633205413818	18	-0.03395860642194748	130	0	0.0	139	0	0.0	12	0	0.0	12	0	0.0
COL16A1	232	-2.3631441593170166	-4.347379207611084	-1.0096441507339478	16	0.01681600883603096	122	0	0.0	134	0	0.0	11	0	0.0	12	0	0.0
FYN	232	-2.407539129257202	-5.317392349243164	-0.6507728695869446	28	-0.007891204208135605	127	0	0.0	143	0	0.0	3	0	0.0	3	0	0.0
ARHGDIB	232	-2.4124796390533447	-5.229970932006836	-0.8171426057815552	18	0.004797101952135563	110	0	0.0	123	0	0.0	4	0	0.0	4	0	0.0
ITGAL	232	-2.416076183319092	-4.828321933746338	-0.9170615673065186	2	-0.005767954979091883	93	0	0.0	101	0	0.0	0	0		0	0	
IL2RG	232	-2.4284868240356445	-4.579831600189209	-0.7437994480133057	10	0.016861731186509132	119	0	0.0	128	0	0.0	3	0	0.0	3	0	0.0
