nhood	n_samples_present	n_cells	spearman_rho	p	testable	BH_FDR	SpatialFDR
241	1	31			False		
242	4	31			False		
243	1	31			False		
244	10	31	-0.3939393939393939	0.25999776683488757	True	0.8287009250773654	0.8266271402413851
245	2	31			False		
246	2	31			False		
247	1	31			False		
248	2	31			False		
249	2	31			False		
250	1	31			False		
251	1	31			False		
252	2	31			False		
253	1	31			False		
254	1	31			False		
255	1	31			False		
256	2	31			False		
257	3	31			False		
258	1	31			False		
259	2	31			False		
260	1	31			False		
261	1	31			False		
262	2	31			False		
263	1	31			False		
264	1	31			False		
265	1	31			False		
266	2	31			False		
267	4	31			False		
268	4	31			False		
269	1	31			False		
270	1	31			False		
271	2	31			False		
272	2	31			False		
273	4	31			False		
274	1	31			False		
275	1	31			False		
276	1	31			False		
277	7	31	-0.07142857142857144	0.879048193148154	True	0.9403874209107796	0.938208433567894
278	1	31			False		
279	1	31			False		
280	2	31			False		
281	1	31			False		
282	2	31			False		
283	8	31	-0.5476190476190477	0.16002564253889653	True	0.8016432432432432	0.8172341259511722
284	4	31			False		
285	1	31			False		
286	5	31	0.19999999999999998	0.7470600781046621	True	0.940135274213113	0.9363445121305675
287	2	31			False		
288	5	31	0.0	1.0	True	1.0	1.0
289	2	31			False		
290	1	31			False		
291	2	31			False		
292	5	31	-0.7	0.1881204043741873	True	0.8016432432432432	0.8172341259511722
293	1	31			False		
294	2	31			False		
295	1	31			False		
296	2	31			False		
297	4	31			False		
298	1	31			False		
299	2	31			False		
300	3	31			False		
301	1	31			False		
302	1	31			False		
303	3	31			False		
304	4	31			False		
305	3	31			False		
306	1	31			False		
307	1	31			False		
308	3	31			False		
309	1	31			False		
310	1	31			False		
311	3	31			False		
312	1	31			False		
313	1	31			False		
314	1	31			False		
315	1	31			False		
316	1	31			False		
317	2	31			False		
318	1	31			False		
319	1	31			False		
320	3	31			False		
321	0	31			False		
322	1	31			False		
323	8	31	-0.261904761904762	0.530922861565801	True	0.936413168397695	0.9363445121305675
324	1	31			False		
325	1	31			False		
326	1	31			False		
327	6	31	0.14285714285714288	0.7871720116618076	True	0.940135274213113	0.9363445121305675
328	1	31			False		
329	4	31			False		
330	2	31			False		
331	2	31			False		
332	4	31			False		
333	0	31			False		
334	1	31			False		
335	4	31			False		
336	1	31			False		
337	1	31			False		
338	1	31			False		
339	4	31			False		
340	0	31			False		
341	1	31			False		
342	6	31	0.14285714285714288	0.7871720116618076	True	0.940135274213113	0.9363445121305675
343	1	31			False		
344	1	31			False		
345	1	31			False		
346	1	31			False		
347	0	31			False		
348	1	31			False		
349	4	31			False		
350	3	31			False		
351	3	31			False		
352	1	31			False		
353	2	31			False		
354	2	31			False		
355	1	31			False		
356	1	31			False		
357	3	31			False		
358	1	31			False		
359	2	31			False		
360	4	31			False		
361	1	31			False		
362	1	31			False		
363	6	31	0.08571428571428573	0.8717434402332361	True	0.940135274213113	0.9363445121305675
364	1	31			False		
365	1	31			False		
366	2	31			False		
367	1	31			False		
368	1	31			False		
369	2	31			False		
370	4	31			False		
371	2	31			False		
372	1	31			False		
373	1	31			False		
374	2	31			False		
375	1	31			False		
376	5	31	-0.6	0.28475697986529386	True	0.8287009250773654	0.8266271402413851
377	5	31	-0.7999999999999999	0.10408803866182788	True	0.8016432432432432	0.8172341259511722
378	1	31			False		
379	1	31			False		
380	1	31			False		
381	4	31			False		
382	4	31			False		
383	4	31			False		
384	1	31			False		
385	0	31			False		
386	2	31			False		
387	4	31			False		
388	1	31			False		
389	1	31			False		
390	1	31			False		
391	1	31			False		
392	1	31			False		
393	1	31			False		
394	1	31			False		
395	7	31	0.5	0.2531699951003227	True	0.8287009250773654	0.8266271402413851
396	3	31			False		
397	1	31			False		
398	1	31			False		
399	1	31			False		
400	1	31			False		
401	2	31			False		
402	1	31			False		
403	1	31			False		
404	2	31			False		
405	1	31			False		
406	6	31	-0.14285714285714288	0.7871720116618076	True	0.940135274213113	0.9363445121305675
407	2	31			False		
408	7	31	0.7857142857142859	0.03623846267982715	True	0.6058243268872636	0.6512529401602589
409	4	31			False		
410	1	31			False		
411	1	31			False		
412	1	31			False		
413	3	31			False		
414	1	31			False		
415	5	31	-0.09999999999999999	0.8728885715695384	True	0.940135274213113	0.9363445121305675
416	3	31			False		
417	4	31			False		
418	1	31			False		
419	1	31			False		
420	5	31	-0.7999999999999999	0.10408803866182788	True	0.8016432432432432	0.8172341259511722
421	2	31			False		
422	1	31			False		
423	1	31			False		
424	1	31			False		
425	2	31			False		
426	1	31			False		
427	5	31	-0.3	0.623837664781073	True	0.936413168397695	0.9363445121305675
428	4	31			False		
429	1	31			False		
430	1	31			False		
431	2	31			False		
432	1	31			False		
433	1	31			False		
434	1	31			False		
435	2	31			False		
436	2	31			False		
437	4	31			False		
438	1	31			False		
439	4	31			False		
440	1	31			False		
441	1	31			False		
442	1	31			False		
443	3	31			False		
444	2	31			False		
445	5	31	0.09999999999999999	0.8728885715695384	True	0.940135274213113	0.9363445121305675
446	1	31			False		
447	2	31			False		
448	3	31			False		
449	6	31	-0.028571428571428574	0.9571545189504373	True	0.9794727011812718	0.981762124322228
450	9	31	-0.5499999999999999	0.12497678418833194	True	0.8016432432432432	0.8172341259511722
451	2	31			False		
452	3	31			False		
453	1	31			False		
454	1	31			False		
455	2	31			False		
456	2	31			False		
457	2	31			False		
458	5	31	0.8999999999999998	0.03738607346849874	True	0.6058243268872636	0.6512529401602589
459	2	31			False		
460	1	31			False		
461	6	31	-0.6	0.208	True	0.8016432432432432	0.8172341259511722
462	0	31			False		
463	1	31			False		
464	0	31			False		
465	6	31	-0.7714285714285715	0.07239650145772594	True	0.7374100791336942	0.8118096846556033
466	1	31			False		
467	3	31			False		
468	4	31			False		
469	1	31			False		
470	1	31			False		
471	1	31			False		
472	7	31	-0.4642857142857144	0.29393410760025196	True	0.8316468996784906	0.8275148919925439
473	2	31			False		
474	1	31			False		
475	1	31			False		
476	1	31			False		
477	1	31			False		
478	0	31			False		
479	1	31			False		
480	1	31			False		
481	1	31			False		
482	1	31			False		
483	1	31			False		
484	1	31			False		
485	1	31			False		
486	1	31			False		
487	1	31			False		
488	2	31			False		
489	7	31	-0.1785714285714286	0.7016579425162727	True	0.940135274213113	0.9363445121305675
490	1	31			False		
491	1	31			False		
492	8	31	0.30952380952380953	0.4556448907375822	True	0.9151367386876472	0.9223383337135242
493	1	31			False		
494	8	31	0.14285714285714288	0.735764859879812	True	0.940135274213113	0.9363445121305675
495	7	31	0.28571428571428575	0.5345092286010406	True	0.936413168397695	0.9363445121305675
496	12	31	-0.07692307692307693	0.8121826980280591	True	0.940135274213113	0.9363445121305675
497	3	31			False		
498	1	31			False		
499	1	31			False		
500	1	31			False		
501	5	31	0.49999999999999994	0.3910022189557703	True	0.8515227089114471	0.848075082201284
502	3	31			False		
503	10	31	0.3939393939393939	0.25999776683488757	True	0.8287009250773654	0.8266271402413851
504	4	31			False		
505	1	31			False		
506	1	31			False		
507	1	31			False		
508	1	31			False		
509	5	31	0.39999999999999997	0.5046315754686912	True	0.9178630441560633	0.9268039996051419
510	3	31			False		
511	1	31			False		
512	3	31			False		
513	2	31			False		
514	1	31			False		
515	7	31	0.25	0.5887244480896832	True	0.936413168397695	0.9363445121305675
516	3	31			False		
517	4	31			False		
518	2	31			False		
519	2	31			False		
520	1	31			False		
521	1	31			False		
522	2	31			False		
523	0	31			False		
524	1	31			False		
525	2	31			False		
526	0	31			False		
527	1	31			False		
528	3	31			False		
529	1	31			False		
530	4	31			False		
531	4	31			False		
532	2	31			False		
533	1	31			False		
534	3	31			False		
535	1	31			False		
536	1	31			False		
537	3	31			False		
538	1	31			False		
539	2	31			False		
540	1	31			False		
541	1	31			False		
542	1	31			False		
543	1	31			False		
544	1	31			False		
545	1	31			False		
546	5	31	0.39999999999999997	0.5046315754686912	True	0.9178630441560633	0.9268039996051419
547	1	31			False		
548	1	31			False		
549	1	31			False		
550	1	31			False		
551	2	31			False		
552	1	31			False		
553	1	31			False		
554	2	31			False		
555	1	31			False		
556	1	31			False		
557	0	31			False		
558	1	31			False		
559	1	31			False		
560	1	31			False		
561	7	31	0.21428571428571433	0.6445115810207203	True	0.940135274213113	0.9363445121305675
562	2	31			False		
563	1	31			False		
564	2	31			False		
565	8	31	-0.4285714285714286	0.2894032248467901	True	0.8316468996784906	0.8275148919925439
566	1	31			False		
567	4	31			False		
568	1	31			False		
569	7	31	0.07142857142857144	0.879048193148154	True	0.9403874209107796	0.938208433567894
570	1	31			False		
571	3	31			False		
572	3	31			False		
573	2	31			False		
574	9	31	-0.7	0.03576957497026173	True	0.6058243268872636	0.6512529401602589
575	4	31			False		
576	1	31			False		
577	1	31			False		
578	4	31			False		
579	2	31			False		
580	3	31			False		
581	4	31			False		
582	3	31			False		
583	2	31			False		
584	2	31			False		
585	1	31			False		
586	1	31			False		
587	3	31			False		
588	2	31			False		
589	1	31			False		
590	1	31			False		
591	1	31			False		
592	2	31			False		
593	8	31	0.1666666666666667	0.693238811728395	True	0.940135274213113	0.9363445121305675
594	2	31			False		
595	1	31			False		
596	1	31			False		
597	3	31			False		
598	1	31			False		
599	1	31			False		
600	2	31			False		
601	5	31	0.39999999999999997	0.5046315754686912	True	0.9178630441560633	0.9268039996051419
602	1	31			False		
603	4	31			False		
604	0	31			False		
605	1	31			False		
606	4	31			False		
607	1	31			False		
608	1	31			False		
609	1	31			False		
610	7	31	-0.03571428571428572	0.9394082054712856	True	0.9794727011812718	0.981762124322228
611	2	31			False		
612	1	31			False		
613	1	31			False		
614	1	31			False		
615	10	31	-0.01818181818181818	0.9602404181286242	True	0.9794727011812718	0.9825031321958789
616	2	31			False		
617	1	31			False		
618	1	31			False		
619	4	31			False		
620	2	31			False		
621	1	31			False		
622	3	31			False		
623	2	31			False		
624	1	31			False		
625	3	31			False		
626	1	31			False		
627	1	31			False		
628	6	31	0.14285714285714288	0.7871720116618076	True	0.940135274213113	0.9363445121305675
629	3	31			False		
630	2	31			False		
631	1	31			False		
632	3	31			False		
633	1	31			False		
634	1	31			False		
635	1	31			False		
636	1	31			False		
637	2	31			False		
638	4	31			False		
639	6	31	0.028571428571428574	0.9571545189504373	True	0.9794727011812718	0.981762124322228
640	1	31			False		
641	4	31			False		
642	6	31	0.5428571428571429	0.26570262390670546	True	0.8287009250773654	0.8266271402413851
643	1	31			False		
644	6	31	0.7142857142857143	0.11078717201166179	True	0.8016432432432432	0.8172341259511722
645	1	31			False		
646	1	31			False		
647	1	31			False		
648	4	31			False		
649	1	31			False		
650	1	31			False		
651	1	31			False		
652	4	31			False		
653	6	31	0.08571428571428573	0.8717434402332361	True	0.940135274213113	0.9363445121305675
654	8	31	0.7142857142857144	0.046528232284167255	True	0.6911381170544012	0.7434402340734377
655	1	31			False		
656	1	31			False		
657	2	31			False		
658	7	31	0.14285714285714288	0.7599453002180927	True	0.940135274213113	0.9363445121305675
659	1	31			False		
660	1	31			False		
661	0	31			False		
662	2	31			False		
663	2	31			False		
664	6	31	-0.028571428571428574	0.9571545189504373	True	0.9794727011812718	0.981762124322228
665	1	31			False		
666	1	31			False		
667	1	31			False		
668	1	31			False		
669	3	31			False		
670	0	31			False		
671	1	31			False		
672	1	31			False		
673	1	31			False		
674	3	31			False		
675	1	31			False		
676	1	31			False		
677	2	31			False		
678	7	31	0.42857142857142866	0.3373683110858243	True	0.8515227089114471	0.848075082201284
679	8	31	-0.7619047619047621	0.028004939153071805	True	0.6058243268872636	0.6512529401602589
680	1	31			False		
681	1	31			False		
682	5	31	0.0	1.0	True	1.0	1.0
683	2	31			False		
684	1	31			False		
685	1	31			False		
686	2	31			False		
687	1	31			False		
688	4	31			False		
689	3	31			False		
690	6	31	-0.7142857142857143	0.11078717201166179	True	0.8016432432432432	0.8172341259511722
691	1	31			False		
692	3	31			False		
693	1	31			False		
694	4	31			False		
695	3	31			False		
696	0	31			False		
697	9	31	-0.08333333333333334	0.831214097710308	True	0.940135274213113	0.9363445121305675
698	1	31			False		
699	1	31			False		
700	2	31			False		
701	2	31			False		
702	1	31			False		
703	1	31			False		
704	2	31			False		
705	3	31			False		
706	11	31	-0.6818181818181819	0.020842853610945084	True	0.6058243268872636	0.6512529401602589
707	1	31			False		
708	1	31			False		
709	1	31			False		
710	3	31			False		
711	0	31			False		
712	1	31			False		
713	1	31			False		
714	5	31	0.3	0.623837664781073	True	0.936413168397695	0.9363445121305675
715	1	31			False		
716	3	31			False		
717	1	31			False		
718	1	31			False		
719	1	31			False		
720	1	31			False		
721	1	31			False		
722	2	31			False		
723	3	31			False		
724	1	31			False		
725	2	31			False		
726	1	31			False		
727	1	31			False		
728	1	31			False		
729	8	31	-0.28571428571428575	0.49272624501695717	True	0.9178630441560633	0.9268039996051419
730	6	31	0.2	0.7040000000000001	True	0.940135274213113	0.9363445121305675
731	1	31			False		
732	2	31			False		
733	1	31			False		
734	3	31			False		
735	4	31			False		
736	3	31			False		
737	1	31			False		
738	1	31			False		
739	3	31			False		
740	1	31			False		
741	12	31	-0.3426573426573427	0.2755674509567803	True	0.8287009250773654	0.8266271402413851
742	4	31			False		
743	1	31			False		
744	1	31			False		
745	1	31			False		
746	1	31			False		
747	1	31			False		
748	1	31			False		
749	1	31			False		
750	1	31			False		
751	2	31			False		
752	1	31			False		
753	2	31			False		
754	2	31			False		
755	0	31			False		
756	1	31			False		
757	1	31			False		
758	2	31			False		
759	1	31			False		
760	6	31	-0.48571428571428577	0.3287230320699708	True	0.8515227089114471	0.848075082201284
761	1	31			False		
762	1	31			False		
763	1	31			False		
764	1	31			False		
765	1	31			False		
766	3	31			False		
767	3	31			False		
768	2	31			False		
769	6	31	0.08571428571428573	0.8717434402332361	True	0.940135274213113	0.9363445121305675
770	1	31			False		
771	1	31			False		
772	1	31			False		
773	1	31			False		
774	1	31			False		
775	1	31			False		
776	1	31			False		
777	3	31			False		
778	1	31			False		
779	1	31			False		
780	1	31			False		
781	2	31			False		
782	1	31			False		
783	2	31			False		
784	1	31			False		
785	1	31			False		
786	1	31			False		
787	1	31			False		
788	4	31			False		
789	1	31			False		
790	2	31			False		
791	1	31			False		
792	4	31			False		
793	1	31			False		
794	1	31			False		
795	1	31			False		
796	1	31			False		
797	1	31			False		
798	1	31			False		
799	1	31			False		
800	2	31			False		
801	1	31			False		
802	1	31			False		
803	4	31			False		
804	1	31			False		
805	2	31			False		
806	3	31			False		
807	1	31			False		
808	7	31	0.5357142857142858	0.21521745567801298	True	0.8119050047535623	0.8259316132807978
809	1	31			False		
810	7	31	-0.3214285714285715	0.48207203829967776	True	0.9178630441560633	0.9268039996051419
811	1	31			False		
812	1	31			False		
813	11	31	-0.15454545454545454	0.6500339654975799	True	0.940135274213113	0.9363445121305675
814	1	31			False		
815	4	31			False		
816	1	31			False		
817	1	31			False		
818	1	31			False		
819	3	31			False		
820	1	31			False		
821	1	31			False		
822	2	31			False		
823	1	31			False		
824	1	31			False		
825	11	31	0.15454545454545454	0.6500339654975799	True	0.940135274213113	0.9363445121305675
826	3	31			False		
827	9	31	0.049999999999999996	0.8983528043506303	True	0.9560082828388051	0.9554930244897771
828	3	31			False		
829	2	31			False		
830	1	31			False		
831	3	31			False		
832	7	31	-0.8928571428571429	0.006807187408935393	True	0.40446038521424454	0.395625851692347
833	1	31			False		
834	3	31			False		
835	5	31	-0.3	0.623837664781073	True	0.936413168397695	0.9363445121305675
836	4	31			False		
837	1	31			False		
838	2	31			False		
839	2	31			False		
840	1	31			False		
841	1	31			False		
842	0	31			False		
843	1	31			False		
844	4	31			False		
845	5	31	0.7	0.1881204043741873	True	0.8016432432432432	0.8172341259511722
846	2	31			False		
847	1	31			False		
848	3	31			False		
849	2	31			False		
850	0	31			False		
851	1	31			False		
852	1	31			False		
853	6	31	0.7714285714285715	0.07239650145772594	True	0.7374100791336942	0.8118096846556033
854	5	31	0.3	0.623837664781073	True	0.936413168397695	0.9363445121305675
855	1	31			False		
856	1	31			False		
857	1	31			False		
858	0	31			False		
859	3	31			False		
860	1	31			False		
861	3	31			False		
862	4	31			False		
863	1	31			False		
864	1	31			False		
865	2	31			False		
866	2	31			False		
867	2	31			False		
868	7	31	0.5714285714285715	0.18020198891152767	True	0.8016432432432432	0.8172341259511722
869	1	31			False		
870	3	31			False		
871	2	31			False		
872	1	31			False		
873	3	31			False		
874	1	31			False		
875	1	31			False		
876	1	31			False		
877	1	31			False		
878	1	31			False		
879	9	31	0.6333333333333333	0.06708578689234572	True	0.7374100791336942	0.8118096846556033
880	1	31			False		
881	1	31			False		
882	1	31			False		
883	1	31			False		
884	4	31			False		
885	1	31			False		
886	1	31			False		
887	2	31			False		
888	8	31	-0.2380952380952381	0.5701563208157683	True	0.936413168397695	0.9363445121305675
889	10	31	0.0303030303030303	0.9337729580941466	True	0.9794727011812718	0.981762124322228
890	1	31			False		
891	1	31			False		
892	4	31			False		
893	1	31			False		
894	2	31			False		
895	2	31			False		
896	2	31			False		
897	1	31			False		
898	1	31			False		
899	1	31			False		
900	1	31			False		
901	10	31	0.5272727272727272	0.11730806555020232	True	0.8016432432432432	0.8172341259511722
902	1	31			False		
903	3	31			False		
904	4	31			False		
905	1	31			False		
906	1	31			False		
907	2	31			False		
908	1	31			False		
909	0	31			False		
910	3	31			False		
911	3	31			False		
912	4	31			False		
913	8	31	0.14285714285714288	0.735764859879812	True	0.940135274213113	0.9363445121305675
914	3	31			False		
915	1	31			False		
916	3	31			False		
917	1	31			False		
918	1	31			False		
919	1	31			False		
920	1	31			False		
921	2	31			False		
922	1	31			False		
923	4	31			False		
924	1	31			False		
925	1	31			False		
926	1	31			False		
927	1	31			False		
928	1	31			False		
929	7	31	-0.6071428571428572	0.14823116148116164	True	0.8016432432432432	0.8172341259511722
930	1	31			False		
931	1	31			False		
932	7	31	0.5714285714285715	0.18020198891152767	True	0.8016432432432432	0.8172341259511722
933	3	31			False		
934	1	31			False		
935	2	31			False		
936	8	31	0.19047619047619052	0.6514014957024814	True	0.940135274213113	0.9363445121305675
937	3	31			False		
938	6	31	0.7714285714285715	0.07239650145772594	True	0.7374100791336942	0.8118096846556033
939	2	31			False		
940	9	31	0.6833333333333333	0.04244227208707231	True	0.6578552173496208	0.7106857592838076
941	2	31			False		
942	5	31	-0.39999999999999997	0.5046315754686912	True	0.9178630441560633	0.9268039996051419
943	1	31			False		
944	1	31			False		
945	1	31			False		
946	1	31			False		
947	2	31			False		
948	1	31			False		
949	5	31	0.09999999999999999	0.8728885715695384	True	0.940135274213113	0.9363445121305675
950	2	31			False		
951	1	31			False		
952	4	31			False		
953	1	31			False		
954	1	31			False		
955	1	31			False		
956	2	31			False		
957	4	31			False		
958	1	31			False		
959	0	31			False		
960	2	31			False		
961	1	31			False		
962	7	31	0.642857142857143	0.11939237342741109	True	0.8016432432432432	0.8172341259511722
963	1	31			False		
964	1	31			False		
965	1	31			False		
966	1	31			False		
967	1	31			False		
968	2	31			False		
969	5	31	0.7	0.1881204043741873	True	0.8016432432432432	0.8172341259511722
970	2	31			False		
971	3	31			False		
972	10	31	-0.2121212121212121	0.5563057751029299	True	0.936413168397695	0.9363445121305675
973	1	31			False		
974	1	31			False		
975	5	31	0.3	0.623837664781073	True	0.936413168397695	0.9363445121305675
976	1	31			False		
977	6	31	0.4285714285714286	0.3965014577259473	True	0.8515227089114471	0.848075082201284
978	4	31			False		
979	1	31			False		
980	1	31			False		
981	0	31			False		
982	5	31	0.09999999999999999	0.8728885715695384	True	0.940135274213113	0.9363445121305675
983	1	31			False		
984	4	31			False		
985	1	31			False		
986	1	31			False		
987	5	31	-0.19999999999999998	0.7470600781046621	True	0.940135274213113	0.9363445121305675
988	1	31			False		
989	1	31			False		
990	0	31			False		
991	3	31			False		
992	1	31			False		
993	1	31			False		
994	9	31	-0.016666666666666666	0.9660548039946862	True	0.983995821783159	0.9873721461042263
995	1	31			False		
996	1	31			False		
997	4	31			False		
998	1	31			False		
999	1	31			False		
1000	1	31			False		
1001	1	31			False		
1002	1	31			False		
1003	1	31			False		
1004	2	31			False		
1005	1	31			False		
1006	1	31			False		
1007	1	31			False		
1008	3	31			False		
1009	2	31			False		
1010	2	31			False		
1011	1	31			False		
1012	1	31			False		
1013	1	31			False		
1014	1	31			False		
1015	6	31	0.028571428571428574	0.9571545189504373	True	0.9794727011812718	0.981762124322228
1016	7	31	0.14285714285714288	0.7599453002180927	True	0.940135274213113	0.9363445121305675
1017	4	31			False		
1018	3	31			False		
1019	1	31			False		
1020	2	31			False		
1021	1	31			False		
1022	2	31			False		
1023	9	31	0.6166666666666666	0.07692880993776312	True	0.772538612473593	0.8172341259511722
1024	3	31			False		
1025	2	31			False		
1026	1	31			False		
1027	7	31	-0.14285714285714288	0.7599453002180927	True	0.940135274213113	0.9363445121305675
1028	5	31	0.7	0.1881204043741873	True	0.8016432432432432	0.8172341259511722
1029	5	31	-0.09999999999999999	0.8728885715695384	True	0.940135274213113	0.9363445121305675
1030	2	31			False		
1031	3	31			False		
1032	3	31			False		
1033	1	31			False		
1034	1	31			False		
1035	3	31			False		
1036	4	31			False		
1037	1	31			False		
1038	3	31			False		
1039	4	31			False		
1040	2	31			False		
