dataset	unit_id	gene	umi
GSE131907	BRONCHO_58	STAT4	19.0
GSE131907	BRONCHO_58	STING1	1001.0
GSE131907	BRONCHO_58	TAP1	586.0
GSE131907	BRONCHO_58	TAP2	279.0
GSE131907	BRONCHO_58	TAPBP	1840.0
GSE131907	BRONCHO_58	TAPBPL	461.0
GSE131907	BRONCHO_58	TBK1	875.0
GSE131907	BRONCHO_58	TDRD7	29.0
GSE131907	BRONCHO_58	TMEM140	36.0
GSE131907	BRONCHO_58	TNFAIP2	606.0
GSE131907	BRONCHO_58	TNFAIP3	2333.0
GSE131907	BRONCHO_58	TNFAIP6	1.0
GSE131907	BRONCHO_58	TNFSF10	1962.0
GSE131907	BRONCHO_58	TOP2A	290.0
GSE131907	BRONCHO_58	TOR1B	57.0
GSE131907	BRONCHO_58	TRAFD1	99.0
GSE131907	BRONCHO_58	TRIM14	85.0
GSE131907	BRONCHO_58	TRIM21	88.0
GSE131907	BRONCHO_58	TRIM25	231.0
GSE131907	BRONCHO_58	TRIM26	237.0
GSE131907	BRONCHO_58	TRIM5	88.0
GSE131907	BRONCHO_58	TXNIP	1175.0
GSE131907	BRONCHO_58	UBA7	198.0
GSE131907	BRONCHO_58	UBE2L6	830.0
GSE131907	BRONCHO_58	UPP1	2030.0
GSE131907	BRONCHO_58	USP18	72.0
GSE131907	BRONCHO_58	VAMP5	632.0
GSE131907	BRONCHO_58	VAMP8	5400.0
GSE131907	BRONCHO_58	VCAM1	43.0
GSE131907	BRONCHO_58	XAF1	187.0
GSE131907	BRONCHO_58	XCL1	12.0
GSE131907	BRONCHO_58	XRCC4	110.0
GSE131907	BRONCHO_58	XRCC5	396.0
GSE131907	BRONCHO_58	XRCC6	700.0
GSE131907	BRONCHO_58	ZBP1	8.0
GSE131907	BRONCHO_58	ZNFX1	172.0
GSE131907	EBUS_06	ADAR	1675.0
GSE131907	EBUS_06	APOL6	187.0
GSE131907	EBUS_06	ARID5B	1164.0
GSE131907	EBUS_06	ARL4A	717.0
GSE131907	EBUS_06	AUTS2	2.0
GSE131907	EBUS_06	B2M	12881.0
GSE131907	EBUS_06	BANK1	84.0
GSE131907	EBUS_06	BATF2	31.0
GSE131907	EBUS_06	BPGM	371.0
GSE131907	EBUS_06	BST2	30.0
GSE131907	EBUS_06	BTG1	3761.0
GSE131907	EBUS_06	C1R	9.0
GSE131907	EBUS_06	C1S	39.0
GSE131907	EBUS_06	CALR	6076.0
GSE131907	EBUS_06	CANX	1301.0
GSE131907	EBUS_06	CASP1	11.0
GSE131907	EBUS_06	CASP3	365.0
GSE131907	EBUS_06	CASP4	35.0
GSE131907	EBUS_06	CASP7	210.0
GSE131907	EBUS_06	CASP8	271.0
GSE131907	EBUS_06	CCL2	11.0
GSE131907	EBUS_06	CCL5	222.0
GSE131907	EBUS_06	CCL7	1.0
GSE131907	EBUS_06	CCNB1	579.0
GSE131907	EBUS_06	CCRL2	2.0
GSE131907	EBUS_06	CD274	1.0
GSE131907	EBUS_06	CD38	255.0
GSE131907	EBUS_06	CD40	118.0
GSE131907	EBUS_06	CD47	6516.0
GSE131907	EBUS_06	CD69	34.0
GSE131907	EBUS_06	CD74	706.0
GSE131907	EBUS_06	CD86	8.0
GSE131907	EBUS_06	CDK1	565.0
GSE131907	EBUS_06	CDKN1A	141.0
GSE131907	EBUS_06	CFB	0.0
GSE131907	EBUS_06	CFH	204.0
GSE131907	EBUS_06	CGAS	129.0
GSE131907	EBUS_06	CIITA	5.0
GSE131907	EBUS_06	CLDN4	7898.0
GSE131907	EBUS_06	CMKLR1	3.0
GSE131907	EBUS_06	CMPK2	19.0
GSE131907	EBUS_06	CMTR1	248.0
GSE131907	EBUS_06	CNP	497.0
GSE131907	EBUS_06	CSF1	28.0
GSE131907	EBUS_06	CSF2RB	0.0
GSE131907	EBUS_06	CXCL10	17.0
GSE131907	EBUS_06	CXCL11	3.0
GSE131907	EBUS_06	CXCL9	7.0
GSE131907	EBUS_06	DCLRE1C	508.0
GSE131907	EBUS_06	DDX41	503.0
GSE131907	EBUS_06	DDX58	44.0
GSE131907	EBUS_06	DDX60	13.0
GSE131907	EBUS_06	DHX58	23.0
GSE131907	EBUS_06	DNTT	0.0
GSE131907	EBUS_06	EIF2AK2	1115.0
GSE131907	EBUS_06	EIF4E3	4.0
GSE131907	EBUS_06	ELF1	898.0
GSE131907	EBUS_06	EPSTI1	46.0
GSE131907	EBUS_06	ERAP1	50.0
GSE131907	EBUS_06	ERAP2	9.0
GSE131907	EBUS_06	FAS	7.0
GSE131907	EBUS_06	FCGR1A	4.0
GSE131907	EBUS_06	FEN1	374.0
GSE131907	EBUS_06	FGL2	12.0
GSE131907	EBUS_06	FPR1	7.0
GSE131907	EBUS_06	GBP2	30.0
GSE131907	EBUS_06	GBP4	14.0
GSE131907	EBUS_06	GBP6	1.0
GSE131907	EBUS_06	GCH1	117.0
GSE131907	EBUS_06	GMPR	0.0
GSE131907	EBUS_06	GPR18	0.0
GSE131907	EBUS_06	GZMA	61.0
GSE131907	EBUS_06	HELZ2	363.0
GSE131907	EBUS_06	HERC6	15.0
GSE131907	EBUS_06	HIF1A	350.0
GSE131907	EBUS_06	HLA-A	424.0
GSE131907	EBUS_06	HLA-B	652.0
GSE131907	EBUS_06	HLA-C	412.0
GSE131907	EBUS_06	HLA-DMA	98.0
GSE131907	EBUS_06	HLA-DQA1	123.0
GSE131907	EBUS_06	HLA-DRB1	268.0
GSE131907	EBUS_06	HLA-E	2314.0
GSE131907	EBUS_06	HLA-F	12.0
GSE131907	EBUS_06	HLA-G	113.0
GSE131907	EBUS_06	ICAM1	1874.0
GSE131907	EBUS_06	IDO1	0.0
GSE131907	EBUS_06	IFI16	13.0
GSE131907	EBUS_06	IFI27	93.0
GSE131907	EBUS_06	IFI30	37.0
GSE131907	EBUS_06	IFI35	233.0
GSE131907	EBUS_06	IFI44	8.0
GSE131907	EBUS_06	IFI44L	13.0
GSE131907	EBUS_06	IFIH1	276.0
GSE131907	EBUS_06	IFIT1	10.0
GSE131907	EBUS_06	IFIT2	37.0
GSE131907	EBUS_06	IFIT3	44.0
GSE131907	EBUS_06	IFITM1	13.0
GSE131907	EBUS_06	IFITM2	91.0
GSE131907	EBUS_06	IFITM3	1199.0
GSE131907	EBUS_06	IFNAR2	184.0
GSE131907	EBUS_06	IL10RA	13.0
GSE131907	EBUS_06	IL15	6.0
GSE131907	EBUS_06	IL15RA	0.0
GSE131907	EBUS_06	IL18BP	22.0
GSE131907	EBUS_06	IL2RB	10.0
GSE131907	EBUS_06	IL4R	16.0
GSE131907	EBUS_06	IL6	2.0
GSE131907	EBUS_06	IL7	0.0
GSE131907	EBUS_06	IRF1	1676.0
GSE131907	EBUS_06	IRF2	284.0
GSE131907	EBUS_06	IRF3	571.0
GSE131907	EBUS_06	IRF4	1.0
GSE131907	EBUS_06	IRF5	76.0
GSE131907	EBUS_06	IRF7	585.0
GSE131907	EBUS_06	IRF8	17.0
GSE131907	EBUS_06	IRF9	722.0
GSE131907	EBUS_06	ISG15	2720.0
GSE131907	EBUS_06	ISG20	283.0
GSE131907	EBUS_06	ISOC1	446.0
GSE131907	EBUS_06	ITGB7	16.0
GSE131907	EBUS_06	JAK2	38.0
GSE131907	EBUS_06	KLRK1	0.0
GSE131907	EBUS_06	LAMP3	59.0
GSE131907	EBUS_06	LAP3	514.0
GSE131907	EBUS_06	LATS2	304.0
GSE131907	EBUS_06	LCP2	20.0
GSE131907	EBUS_06	LGALS3BP	73.0
GSE131907	EBUS_06	LIG4	90.0
GSE131907	EBUS_06	LPAR6	20.0
GSE131907	EBUS_06	LY6E	11424.0
GSE131907	EBUS_06	LYSMD2	70.0
GSE131907	EBUS_06	MCM6	276.0
GSE131907	EBUS_06	METTL7B	7.0
GSE131907	EBUS_06	MKI67	373.0
GSE131907	EBUS_06	MOV10	535.0
GSE131907	EBUS_06	MRE11	319.0
GSE131907	EBUS_06	MT2A	1340.0
GSE131907	EBUS_06	MTHFD2	810.0
GSE131907	EBUS_06	MVB12A	748.0
GSE131907	EBUS_06	MVP	177.0
GSE131907	EBUS_06	MX1	122.0
GSE131907	EBUS_06	MX2	279.0
GSE131907	EBUS_06	MYD88	401.0
GSE131907	EBUS_06	NAMPT	258.0
GSE131907	EBUS_06	NCOA3	605.0
GSE131907	EBUS_06	NCOA7	89.0
GSE131907	EBUS_06	NFKB1	316.0
GSE131907	EBUS_06	NFKBIA	2659.0
GSE131907	EBUS_06	NHEJ1	3.0
GSE131907	EBUS_06	NLRC5	14.0
GSE131907	EBUS_06	NMI	555.0
GSE131907	EBUS_06	NOD1	36.0
GSE131907	EBUS_06	NUB1	475.0
GSE131907	EBUS_06	NUP93	267.0
GSE131907	EBUS_06	OAS1	148.0
GSE131907	EBUS_06	OAS2	15.0
GSE131907	EBUS_06	OAS3	173.0
GSE131907	EBUS_06	OASL	8.0
GSE131907	EBUS_06	OGFR	366.0
GSE131907	EBUS_06	P2RY14	0.0
GSE131907	EBUS_06	PARP12	143.0
GSE131907	EBUS_06	PARP14	1438.0
GSE131907	EBUS_06	PARP9	557.0
GSE131907	EBUS_06	PCNA	801.0
GSE131907	EBUS_06	PDE4B	252.0
GSE131907	EBUS_06	PDIA3	4517.0
GSE131907	EBUS_06	PELI1	644.0
GSE131907	EBUS_06	PFKP	569.0
GSE131907	EBUS_06	PIM1	1449.0
GSE131907	EBUS_06	PLA2G4A	1.0
GSE131907	EBUS_06	PLSCR1	230.0
GSE131907	EBUS_06	PML	201.0
GSE131907	EBUS_06	PNP	59.0
GSE131907	EBUS_06	PNPT1	1033.0
GSE131907	EBUS_06	POLL	359.0
GSE131907	EBUS_06	POLM	209.0
GSE131907	EBUS_06	PRKDC	885.0
GSE131907	EBUS_06	PROCR	14.0
GSE131907	EBUS_06	PSMA2	1548.0
GSE131907	EBUS_06	PSMA3	1166.0
GSE131907	EBUS_06	PSMB10	104.0
GSE131907	EBUS_06	PSMB2	2724.0
GSE131907	EBUS_06	PSMB8	155.0
GSE131907	EBUS_06	PSMB9	463.0
GSE131907	EBUS_06	PSME1	1219.0
GSE131907	EBUS_06	PSME2	1494.0
GSE131907	EBUS_06	PTGS2	114.0
GSE131907	EBUS_06	PTPN1	681.0
GSE131907	EBUS_06	PTPN2	387.0
GSE131907	EBUS_06	PTPN6	359.0
GSE131907	EBUS_06	RAD50	744.0
GSE131907	EBUS_06	RAPGEF6	108.0
GSE131907	EBUS_06	RBCK1	1297.0
GSE131907	EBUS_06	RIPK1	310.0
GSE131907	EBUS_06	RIPK2	205.0
GSE131907	EBUS_06	RNF213	356.0
GSE131907	EBUS_06	RNF31	11.0
GSE131907	EBUS_06	RSAD2	17.0
GSE131907	EBUS_06	RTP4	0.0
GSE131907	EBUS_06	SAMD9	6.0
GSE131907	EBUS_06	SAMD9L	11.0
GSE131907	EBUS_06	SAMHD1	88.0
GSE131907	EBUS_06	SECTM1	30.0
GSE131907	EBUS_06	SELL	22.0
GSE131907	EBUS_06	SELP	2.0
GSE131907	EBUS_06	SERPING1	2954.0
GSE131907	EBUS_06	SLAMF7	6.0
GSE131907	EBUS_06	SLC25A28	149.0
GSE131907	EBUS_06	SOCS1	120.0
GSE131907	EBUS_06	SOCS3	764.0
GSE131907	EBUS_06	SOD2	541.0
GSE131907	EBUS_06	SP110	100.0
GSE131907	EBUS_06	SPPL2A	1437.0
GSE131907	EBUS_06	SRI	1751.0
GSE131907	EBUS_06	SSPN	4.0
GSE131907	EBUS_06	ST3GAL5	309.0
GSE131907	EBUS_06	ST8SIA4	72.0
GSE131907	EBUS_06	STAT1	1084.0
GSE131907	EBUS_06	STAT2	764.0
GSE131907	EBUS_06	STAT3	1770.0
GSE131907	EBUS_06	STAT4	14.0
GSE131907	EBUS_06	STING1	116.0
GSE131907	EBUS_06	TAP1	380.0
GSE131907	EBUS_06	TAP2	153.0
GSE131907	EBUS_06	TAPBP	1551.0
GSE131907	EBUS_06	TAPBPL	12.0
GSE131907	EBUS_06	TBK1	214.0
GSE131907	EBUS_06	TDRD7	25.0
GSE131907	EBUS_06	TMEM140	8.0
GSE131907	EBUS_06	TNFAIP2	142.0
GSE131907	EBUS_06	TNFAIP3	71.0
GSE131907	EBUS_06	TNFAIP6	1.0
GSE131907	EBUS_06	TNFSF10	22.0
GSE131907	EBUS_06	TOP2A	814.0
GSE131907	EBUS_06	TOR1B	127.0
GSE131907	EBUS_06	TRAFD1	349.0
GSE131907	EBUS_06	TRIM14	27.0
GSE131907	EBUS_06	TRIM21	15.0
GSE131907	EBUS_06	TRIM25	363.0
GSE131907	EBUS_06	TRIM26	445.0
GSE131907	EBUS_06	TRIM5	112.0
GSE131907	EBUS_06	TXNIP	293.0
GSE131907	EBUS_06	UBA7	7.0
GSE131907	EBUS_06	UBE2L6	396.0
GSE131907	EBUS_06	UPP1	291.0
GSE131907	EBUS_06	USP18	124.0
GSE131907	EBUS_06	VAMP5	185.0
GSE131907	EBUS_06	VAMP8	11539.0
GSE131907	EBUS_06	VCAM1	2.0
GSE131907	EBUS_06	XAF1	32.0
GSE131907	EBUS_06	XCL1	137.0
GSE131907	EBUS_06	XRCC4	183.0
GSE131907	EBUS_06	XRCC5	2585.0
GSE131907	EBUS_06	XRCC6	1848.0
GSE131907	EBUS_06	ZBP1	4.0
GSE131907	EBUS_06	ZNFX1	305.0
GSE131907	EBUS_10	ADAR	754.0
GSE131907	EBUS_10	APOL6	342.0
GSE131907	EBUS_10	ARID5B	488.0
GSE131907	EBUS_10	ARL4A	2100.0
GSE131907	EBUS_10	AUTS2	3.0
GSE131907	EBUS_10	B2M	47626.0
GSE131907	EBUS_10	BANK1	98.0
GSE131907	EBUS_10	BATF2	36.0
GSE131907	EBUS_10	BPGM	495.0
GSE131907	EBUS_10	BST2	4379.0
GSE131907	EBUS_10	BTG1	1727.0
GSE131907	EBUS_10	C1R	292.0
GSE131907	EBUS_10	C1S	139.0
GSE131907	EBUS_10	CALR	2363.0
GSE131907	EBUS_10	CANX	1108.0
GSE131907	EBUS_10	CASP1	135.0
GSE131907	EBUS_10	CASP3	116.0
GSE131907	EBUS_10	CASP4	606.0
GSE131907	EBUS_10	CASP7	94.0
GSE131907	EBUS_10	CASP8	309.0
GSE131907	EBUS_10	CCL2	102.0
GSE131907	EBUS_10	CCL5	125.0
GSE131907	EBUS_10	CCL7	11.0
GSE131907	EBUS_10	CCNB1	486.0
GSE131907	EBUS_10	CCRL2	14.0
GSE131907	EBUS_10	CD274	116.0
GSE131907	EBUS_10	CD38	23.0
GSE131907	EBUS_10	CD40	42.0
GSE131907	EBUS_10	CD47	5882.0
GSE131907	EBUS_10	CD69	87.0
GSE131907	EBUS_10	CD74	17016.0
GSE131907	EBUS_10	CD86	16.0
GSE131907	EBUS_10	CDK1	472.0
GSE131907	EBUS_10	CDKN1A	1897.0
GSE131907	EBUS_10	CFB	109.0
GSE131907	EBUS_10	CFH	146.0
GSE131907	EBUS_10	CGAS	130.0
GSE131907	EBUS_10	CIITA	35.0
GSE131907	EBUS_10	CLDN4	4453.0
GSE131907	EBUS_10	CMKLR1	0.0
GSE131907	EBUS_10	CMPK2	120.0
GSE131907	EBUS_10	CMTR1	80.0
GSE131907	EBUS_10	CNP	682.0
GSE131907	EBUS_10	CSF1	231.0
GSE131907	EBUS_10	CSF2RB	7.0
GSE131907	EBUS_10	CXCL10	182.0
GSE131907	EBUS_10	CXCL11	14.0
GSE131907	EBUS_10	CXCL9	39.0
GSE131907	EBUS_10	DCLRE1C	68.0
GSE131907	EBUS_10	DDX41	304.0
GSE131907	EBUS_10	DDX58	20.0
GSE131907	EBUS_10	DDX60	161.0
GSE131907	EBUS_10	DHX58	84.0
GSE131907	EBUS_10	DNTT	5.0
GSE131907	EBUS_10	EIF2AK2	996.0
GSE131907	EBUS_10	EIF4E3	3.0
GSE131907	EBUS_10	ELF1	170.0
GSE131907	EBUS_10	EPSTI1	127.0
GSE131907	EBUS_10	ERAP1	65.0
GSE131907	EBUS_10	ERAP2	160.0
GSE131907	EBUS_10	FAS	798.0
GSE131907	EBUS_10	FCGR1A	14.0
GSE131907	EBUS_10	FEN1	153.0
GSE131907	EBUS_10	FGL2	26.0
GSE131907	EBUS_10	FPR1	2.0
GSE131907	EBUS_10	GBP2	186.0
GSE131907	EBUS_10	GBP4	68.0
GSE131907	EBUS_10	GBP6	1.0
GSE131907	EBUS_10	GCH1	56.0
GSE131907	EBUS_10	GMPR	59.0
GSE131907	EBUS_10	GPR18	5.0
GSE131907	EBUS_10	GZMA	60.0
GSE131907	EBUS_10	HELZ2	228.0
GSE131907	EBUS_10	HERC6	99.0
GSE131907	EBUS_10	HIF1A	633.0
GSE131907	EBUS_10	HLA-A	13805.0
GSE131907	EBUS_10	HLA-B	12019.0
GSE131907	EBUS_10	HLA-C	8788.0
GSE131907	EBUS_10	HLA-DMA	1782.0
GSE131907	EBUS_10	HLA-DQA1	627.0
GSE131907	EBUS_10	HLA-DRB1	7077.0
GSE131907	EBUS_10	HLA-E	2563.0
GSE131907	EBUS_10	HLA-F	209.0
GSE131907	EBUS_10	HLA-G	7.0
GSE131907	EBUS_10	ICAM1	1154.0
GSE131907	EBUS_10	IDO1	604.0
GSE131907	EBUS_10	IFI16	467.0
GSE131907	EBUS_10	IFI27	31407.0
GSE131907	EBUS_10	IFI30	30.0
GSE131907	EBUS_10	IFI35	1048.0
GSE131907	EBUS_10	IFI44	350.0
GSE131907	EBUS_10	IFI44L	209.0
GSE131907	EBUS_10	IFIH1	203.0
GSE131907	EBUS_10	IFIT1	353.0
GSE131907	EBUS_10	IFIT2	123.0
GSE131907	EBUS_10	IFIT3	429.0
GSE131907	EBUS_10	IFITM1	329.0
GSE131907	EBUS_10	IFITM2	1698.0
GSE131907	EBUS_10	IFITM3	10966.0
GSE131907	EBUS_10	IFNAR2	465.0
GSE131907	EBUS_10	IL10RA	19.0
GSE131907	EBUS_10	IL15	218.0
GSE131907	EBUS_10	IL15RA	201.0
GSE131907	EBUS_10	IL18BP	9.0
GSE131907	EBUS_10	IL2RB	15.0
GSE131907	EBUS_10	IL4R	204.0
GSE131907	EBUS_10	IL6	39.0
GSE131907	EBUS_10	IL7	60.0
GSE131907	EBUS_10	IRF1	591.0
GSE131907	EBUS_10	IRF2	182.0
GSE131907	EBUS_10	IRF3	370.0
GSE131907	EBUS_10	IRF4	11.0
GSE131907	EBUS_10	IRF5	65.0
GSE131907	EBUS_10	IRF7	689.0
GSE131907	EBUS_10	IRF8	17.0
GSE131907	EBUS_10	IRF9	111.0
GSE131907	EBUS_10	ISG15	10180.0
GSE131907	EBUS_10	ISG20	1204.0
GSE131907	EBUS_10	ISOC1	200.0
GSE131907	EBUS_10	ITGB7	10.0
GSE131907	EBUS_10	JAK2	15.0
GSE131907	EBUS_10	KLRK1	0.0
GSE131907	EBUS_10	LAMP3	95.0
GSE131907	EBUS_10	LAP3	329.0
GSE131907	EBUS_10	LATS2	45.0
GSE131907	EBUS_10	LCP2	28.0
GSE131907	EBUS_10	LGALS3BP	2191.0
GSE131907	EBUS_10	LIG4	16.0
GSE131907	EBUS_10	LPAR6	91.0
GSE131907	EBUS_10	LY6E	5668.0
GSE131907	EBUS_10	LYSMD2	522.0
GSE131907	EBUS_10	MCM6	186.0
GSE131907	EBUS_10	METTL7B	227.0
GSE131907	EBUS_10	MKI67	385.0
GSE131907	EBUS_10	MOV10	81.0
GSE131907	EBUS_10	MRE11	35.0
GSE131907	EBUS_10	MT2A	19536.0
GSE131907	EBUS_10	MTHFD2	171.0
GSE131907	EBUS_10	MVB12A	543.0
GSE131907	EBUS_10	MVP	417.0
GSE131907	EBUS_10	MX1	727.0
GSE131907	EBUS_10	MX2	329.0
GSE131907	EBUS_10	MYD88	155.0
GSE131907	EBUS_10	NAMPT	2575.0
GSE131907	EBUS_10	NCOA3	189.0
GSE131907	EBUS_10	NCOA7	1227.0
GSE131907	EBUS_10	NFKB1	219.0
GSE131907	EBUS_10	NFKBIA	3098.0
GSE131907	EBUS_10	NHEJ1	2.0
GSE131907	EBUS_10	NLRC5	67.0
GSE131907	EBUS_10	NMI	346.0
GSE131907	EBUS_10	NOD1	27.0
GSE131907	EBUS_10	NUB1	319.0
GSE131907	EBUS_10	NUP93	78.0
GSE131907	EBUS_10	OAS1	567.0
GSE131907	EBUS_10	OAS2	134.0
GSE131907	EBUS_10	OAS3	255.0
GSE131907	EBUS_10	OASL	78.0
GSE131907	EBUS_10	OGFR	399.0
GSE131907	EBUS_10	P2RY14	0.0
GSE131907	EBUS_10	PARP12	258.0
GSE131907	EBUS_10	PARP14	553.0
GSE131907	EBUS_10	PARP9	138.0
GSE131907	EBUS_10	PCNA	262.0
GSE131907	EBUS_10	PDE4B	26.0
GSE131907	EBUS_10	PDIA3	2491.0
GSE131907	EBUS_10	PELI1	204.0
GSE131907	EBUS_10	PFKP	991.0
GSE131907	EBUS_10	PIM1	267.0
GSE131907	EBUS_10	PLA2G4A	51.0
GSE131907	EBUS_10	PLSCR1	506.0
GSE131907	EBUS_10	PML	641.0
GSE131907	EBUS_10	PNP	328.0
GSE131907	EBUS_10	PNPT1	304.0
GSE131907	EBUS_10	POLL	105.0
GSE131907	EBUS_10	POLM	48.0
GSE131907	EBUS_10	PRKDC	465.0
GSE131907	EBUS_10	PROCR	150.0
GSE131907	EBUS_10	PSMA2	1282.0
GSE131907	EBUS_10	PSMA3	1160.0
GSE131907	EBUS_10	PSMB10	192.0
GSE131907	EBUS_10	PSMB2	1937.0
GSE131907	EBUS_10	PSMB8	2028.0
GSE131907	EBUS_10	PSMB9	2340.0
GSE131907	EBUS_10	PSME1	2235.0
GSE131907	EBUS_10	PSME2	2934.0
GSE131907	EBUS_10	PTGS2	819.0
GSE131907	EBUS_10	PTPN1	540.0
GSE131907	EBUS_10	PTPN2	955.0
GSE131907	EBUS_10	PTPN6	112.0
GSE131907	EBUS_10	RAD50	643.0
GSE131907	EBUS_10	RAPGEF6	49.0
GSE131907	EBUS_10	RBCK1	926.0
GSE131907	EBUS_10	RIPK1	145.0
GSE131907	EBUS_10	RIPK2	258.0
GSE131907	EBUS_10	RNF213	1212.0
GSE131907	EBUS_10	RNF31	2.0
GSE131907	EBUS_10	RSAD2	94.0
GSE131907	EBUS_10	RTP4	27.0
GSE131907	EBUS_10	SAMD9	168.0
GSE131907	EBUS_10	SAMD9L	232.0
GSE131907	EBUS_10	SAMHD1	189.0
GSE131907	EBUS_10	SECTM1	128.0
GSE131907	EBUS_10	SELL	35.0
GSE131907	EBUS_10	SELP	1.0
GSE131907	EBUS_10	SERPING1	927.0
GSE131907	EBUS_10	SLAMF7	16.0
GSE131907	EBUS_10	SLC25A28	132.0
GSE131907	EBUS_10	SOCS1	248.0
GSE131907	EBUS_10	SOCS3	1907.0
GSE131907	EBUS_10	SOD2	1509.0
GSE131907	EBUS_10	SP110	116.0
GSE131907	EBUS_10	SPPL2A	401.0
GSE131907	EBUS_10	SRI	2384.0
GSE131907	EBUS_10	SSPN	101.0
GSE131907	EBUS_10	ST3GAL5	715.0
GSE131907	EBUS_10	ST8SIA4	150.0
GSE131907	EBUS_10	STAT1	1073.0
GSE131907	EBUS_10	STAT2	117.0
GSE131907	EBUS_10	STAT3	1006.0
GSE131907	EBUS_10	STAT4	14.0
GSE131907	EBUS_10	STING1	842.0
GSE131907	EBUS_10	TAP1	894.0
GSE131907	EBUS_10	TAP2	388.0
GSE131907	EBUS_10	TAPBP	1106.0
GSE131907	EBUS_10	TAPBPL	147.0
GSE131907	EBUS_10	TBK1	102.0
GSE131907	EBUS_10	TDRD7	18.0
GSE131907	EBUS_10	TMEM140	21.0
GSE131907	EBUS_10	TNFAIP2	107.0
GSE131907	EBUS_10	TNFAIP3	180.0
GSE131907	EBUS_10	TNFAIP6	3.0
GSE131907	EBUS_10	TNFSF10	464.0
GSE131907	EBUS_10	TOP2A	830.0
GSE131907	EBUS_10	TOR1B	39.0
GSE131907	EBUS_10	TRAFD1	126.0
GSE131907	EBUS_10	TRIM14	95.0
GSE131907	EBUS_10	TRIM21	40.0
GSE131907	EBUS_10	TRIM25	191.0
GSE131907	EBUS_10	TRIM26	240.0
GSE131907	EBUS_10	TRIM5	77.0
GSE131907	EBUS_10	TXNIP	158.0
GSE131907	EBUS_10	UBA7	46.0
GSE131907	EBUS_10	UBE2L6	877.0
GSE131907	EBUS_10	UPP1	866.0
GSE131907	EBUS_10	USP18	219.0
GSE131907	EBUS_10	VAMP5	555.0
GSE131907	EBUS_10	VAMP8	13203.0
GSE131907	EBUS_10	VCAM1	1.0
GSE131907	EBUS_10	XAF1	99.0
GSE131907	EBUS_10	XCL1	2.0
GSE131907	EBUS_10	XRCC4	81.0
GSE131907	EBUS_10	XRCC5	1283.0
GSE131907	EBUS_10	XRCC6	1182.0
GSE131907	EBUS_10	ZBP1	5.0
GSE131907	EBUS_10	ZNFX1	267.0
GSE131907	EBUS_12	ADAR	1454.0
GSE131907	EBUS_12	APOL6	710.0
GSE131907	EBUS_12	ARID5B	567.0
GSE131907	EBUS_12	ARL4A	2622.0
GSE131907	EBUS_12	AUTS2	143.0
GSE131907	EBUS_12	B2M	106028.0
GSE131907	EBUS_12	BANK1	8.0
GSE131907	EBUS_12	BATF2	52.0
GSE131907	EBUS_12	BPGM	174.0
GSE131907	EBUS_12	BST2	3842.0
GSE131907	EBUS_12	BTG1	1585.0
GSE131907	EBUS_12	C1R	148.0
GSE131907	EBUS_12	C1S	154.0
GSE131907	EBUS_12	CALR	4155.0
GSE131907	EBUS_12	CANX	2249.0
GSE131907	EBUS_12	CASP1	488.0
GSE131907	EBUS_12	CASP3	86.0
GSE131907	EBUS_12	CASP4	2259.0
GSE131907	EBUS_12	CASP7	365.0
GSE131907	EBUS_12	CASP8	533.0
GSE131907	EBUS_12	CCL2	4997.0
GSE131907	EBUS_12	CCL5	114.0
GSE131907	EBUS_12	CCL7	78.0
GSE131907	EBUS_12	CCNB1	412.0
GSE131907	EBUS_12	CCRL2	80.0
GSE131907	EBUS_12	CD274	88.0
GSE131907	EBUS_12	CD38	68.0
GSE131907	EBUS_12	CD40	311.0
GSE131907	EBUS_12	CD47	5848.0
GSE131907	EBUS_12	CD69	33.0
GSE131907	EBUS_12	CD74	25195.0
GSE131907	EBUS_12	CD86	26.0
GSE131907	EBUS_12	CDK1	298.0
GSE131907	EBUS_12	CDKN1A	669.0
GSE131907	EBUS_12	CFB	93.0
GSE131907	EBUS_12	CFH	611.0
GSE131907	EBUS_12	CGAS	102.0
GSE131907	EBUS_12	CIITA	35.0
GSE131907	EBUS_12	CLDN4	4159.0
GSE131907	EBUS_12	CMKLR1	7.0
GSE131907	EBUS_12	CMPK2	235.0
GSE131907	EBUS_12	CMTR1	57.0
GSE131907	EBUS_12	CNP	787.0
GSE131907	EBUS_12	CSF1	848.0
GSE131907	EBUS_12	CSF2RB	8.0
GSE131907	EBUS_12	CXCL10	230.0
GSE131907	EBUS_12	CXCL11	14.0
GSE131907	EBUS_12	CXCL9	16.0
GSE131907	EBUS_12	DCLRE1C	202.0
GSE131907	EBUS_12	DDX41	345.0
GSE131907	EBUS_12	DDX58	105.0
GSE131907	EBUS_12	DDX60	203.0
GSE131907	EBUS_12	DHX58	142.0
GSE131907	EBUS_12	DNTT	0.0
GSE131907	EBUS_12	EIF2AK2	1115.0
GSE131907	EBUS_12	EIF4E3	56.0
GSE131907	EBUS_12	ELF1	472.0
GSE131907	EBUS_12	EPSTI1	498.0
GSE131907	EBUS_12	ERAP1	92.0
GSE131907	EBUS_12	ERAP2	866.0
GSE131907	EBUS_12	FAS	74.0
GSE131907	EBUS_12	FCGR1A	32.0
GSE131907	EBUS_12	FEN1	209.0
GSE131907	EBUS_12	FGL2	21.0
GSE131907	EBUS_12	FPR1	22.0
