contrast_id	gene_symbol	log2_diff	in_nhej_core	in_shieldin	is_target
GSE234513_DLD1_sh1_vs_shNTC	RIF1	-0.7162099511546831	False	True	False
GSE234513_DLD1_sh1_vs_shNTC	SHLD1	-0.16866123773658348	False	True	False
GSE234513_DLD1_sh1_vs_shNTC	SHLD2	-0.9783083580056626	False	True	False
GSE234513_DLD1_sh1_vs_shNTC	SHLD3	-0.43589506861091665	False	True	False
GSE234513_DLD1_sh1_vs_shNTC	TP53BP1	-0.4443700989806856	False	True	False
GSE234513_DLD1_sh1_vs_shNTC	XRCC4	-0.593932686491879	True	False	False
GSE234513_DLD1_sh1_vs_shNTC	XRCC5	-0.7742594283558439	True	False	False
GSE234513_DLD1_sh1_vs_shNTC	XRCC6	-0.639100593014164	True	False	False
GSE234513_DLD1_sh2_vs_shNTC	APLF	0.17328913350965713	True	False	False
GSE234513_DLD1_sh2_vs_shNTC	APTX	0.2996769779963193	True	False	False
GSE234513_DLD1_sh2_vs_shNTC	CLDN1	0.08438022405670198	False	False	True
GSE234513_DLD1_sh2_vs_shNTC	CYREN	-0.05751241264714446	True	False	False
GSE234513_DLD1_sh2_vs_shNTC	DCLRE1C	0.06071823146334321	True	False	False
GSE234513_DLD1_sh2_vs_shNTC	LIG4	-0.01599071781078476	True	False	False
GSE234513_DLD1_sh2_vs_shNTC	MAD2L2	-0.08676910714368713	False	True	False
GSE234513_DLD1_sh2_vs_shNTC	NHEJ1	0.18301831101714416	True	False	False
GSE234513_DLD1_sh2_vs_shNTC	PAXX	0.25259607799460326	True	False	False
GSE234513_DLD1_sh2_vs_shNTC	PNKP	0.16424453411761597	True	False	False
GSE234513_DLD1_sh2_vs_shNTC	POLL	0.021429043931126657	True	False	False
GSE234513_DLD1_sh2_vs_shNTC	POLM	-0.2130222514556217	True	False	False
GSE234513_DLD1_sh2_vs_shNTC	PRKDC	-0.07552589983106994	True	False	False
GSE234513_DLD1_sh2_vs_shNTC	RIF1	0.012562327274868945	False	True	False
GSE234513_DLD1_sh2_vs_shNTC	SHLD1	0.32599042108719267	False	True	False
GSE234513_DLD1_sh2_vs_shNTC	SHLD2	-0.23384289513928813	False	True	False
GSE234513_DLD1_sh2_vs_shNTC	SHLD3	0.321734158540401	False	True	False
GSE234513_DLD1_sh2_vs_shNTC	TP53BP1	0.0853774646751928	False	True	False
GSE234513_DLD1_sh2_vs_shNTC	XRCC4	0.24546204796804183	True	False	False
GSE234513_DLD1_sh2_vs_shNTC	XRCC5	0.08459053909793113	True	False	False
GSE234513_DLD1_sh2_vs_shNTC	XRCC6	0.20513900171016175	True	False	False
GSE234513_LoVo_sh1_vs_shNTC	APLF	-0.22514934039596302	True	False	False
GSE234513_LoVo_sh1_vs_shNTC	APTX	-0.9090072253546277	True	False	False
GSE234513_LoVo_sh1_vs_shNTC	CLDN1	-0.8453153284263278	False	False	True
GSE234513_LoVo_sh1_vs_shNTC	CYREN	-1.7142213157199908	True	False	False
GSE234513_LoVo_sh1_vs_shNTC	DCLRE1C	-1.0989964198104774	True	False	False
GSE234513_LoVo_sh1_vs_shNTC	LIG4	-1.123094979868308	True	False	False
GSE234513_LoVo_sh1_vs_shNTC	MAD2L2	-2.054074818507395	False	True	False
GSE234513_LoVo_sh1_vs_shNTC	NHEJ1	-1.156068665338672	True	False	False
GSE234513_LoVo_sh1_vs_shNTC	PAXX	-1.358765708529746	True	False	False
GSE234513_LoVo_sh1_vs_shNTC	PNKP	-0.44395792344775664	True	False	False
GSE234513_LoVo_sh1_vs_shNTC	POLL	-0.5950604919560414	True	False	False
GSE234513_LoVo_sh1_vs_shNTC	POLM	-0.5297801778503768	True	False	False
GSE234513_LoVo_sh1_vs_shNTC	PRKDC	-1.6397276537031757	True	False	False
GSE234513_LoVo_sh1_vs_shNTC	RIF1	-1.1160623233735172	False	True	False
GSE234513_LoVo_sh1_vs_shNTC	SHLD1	-0.9421566073452532	False	True	False
GSE234513_LoVo_sh1_vs_shNTC	SHLD2	1.1362635783833674	False	True	False
GSE234513_LoVo_sh1_vs_shNTC	SHLD3	-0.0028808767197672225	False	True	False
GSE234513_LoVo_sh1_vs_shNTC	TP53BP1	-0.08946522483581454	False	True	False
GSE234513_LoVo_sh1_vs_shNTC	XRCC4	-2.741606374298537	True	False	False
GSE234513_LoVo_sh1_vs_shNTC	XRCC5	-2.092143153985443	True	False	False
GSE234513_LoVo_sh1_vs_shNTC	XRCC6	-2.0399084663401883	True	False	False
GSE234513_LoVo_sh2_vs_shNTC	APLF	0.6341796715043588	True	False	False
GSE234513_LoVo_sh2_vs_shNTC	APTX	-0.17487767403859955	True	False	False
GSE234513_LoVo_sh2_vs_shNTC	CLDN1	0.15294480011725198	False	False	True
GSE234513_LoVo_sh2_vs_shNTC	CYREN	-0.18742288770352644	True	False	False
GSE234513_LoVo_sh2_vs_shNTC	DCLRE1C	-0.14843871416971588	True	False	False
GSE234513_LoVo_sh2_vs_shNTC	LIG4	0.0614719912311128	True	False	False
GSE234513_LoVo_sh2_vs_shNTC	MAD2L2	-0.790967777205366	False	True	False
GSE234513_LoVo_sh2_vs_shNTC	NHEJ1	-0.35187687242636834	True	False	False
GSE234513_LoVo_sh2_vs_shNTC	PAXX	-0.3561007022238165	True	False	False
GSE234513_LoVo_sh2_vs_shNTC	PNKP	-0.2712239302593247	True	False	False
GSE234513_LoVo_sh2_vs_shNTC	POLL	-0.2552721841201584	True	False	False
GSE234513_LoVo_sh2_vs_shNTC	POLM	0.14836098655536034	True	False	False
GSE234513_LoVo_sh2_vs_shNTC	PRKDC	-0.2049427158847852	True	False	False
GSE234513_LoVo_sh2_vs_shNTC	RIF1	-0.38499198249643696	False	True	False
GSE234513_LoVo_sh2_vs_shNTC	SHLD1	0.8178715800327376	False	True	False
GSE234513_LoVo_sh2_vs_shNTC	SHLD2	0.3836365576297611	False	True	False
GSE234513_LoVo_sh2_vs_shNTC	SHLD3	0.4465529698515689	False	True	False
GSE234513_LoVo_sh2_vs_shNTC	TP53BP1	-0.4253959434204897	False	True	False
GSE234513_LoVo_sh2_vs_shNTC	XRCC4	-0.956545296423748	True	False	False
GSE234513_LoVo_sh2_vs_shNTC	XRCC5	-0.06518976937664434	True	False	False
GSE234513_LoVo_sh2_vs_shNTC	XRCC6	-0.2895430019489016	True	False	False
GSE296175_siCLDN1_vs_untreated	APLF	-0.0634076668068696	True	False	False
GSE296175_siCLDN1_vs_untreated	APTX	0.2573763933963331	True	False	False
GSE296175_siCLDN1_vs_untreated	CLDN1	-1.8290511098103273	False	False	True
GSE296175_siCLDN1_vs_untreated	CYREN	-0.13643972269809268	True	False	False
GSE296175_siCLDN1_vs_untreated	DCLRE1C	0.35788326195210285	True	False	False
GSE296175_siCLDN1_vs_untreated	LIG4	0.24220144389184384	True	False	False
GSE296175_siCLDN1_vs_untreated	MAD2L2	0.13422420889498365	False	True	False
GSE296175_siCLDN1_vs_untreated	NHEJ1	-0.03933815188114442	True	False	False
GSE296175_siCLDN1_vs_untreated	PAXX	0.11034218274744712	True	False	False
GSE296175_siCLDN1_vs_untreated	PNKP	0.015007393443639216	True	False	False
GSE296175_siCLDN1_vs_untreated	POLL	0.034308716988814325	True	False	False
GSE296175_siCLDN1_vs_untreated	POLM	-0.19211208144693348	True	False	False
GSE296175_siCLDN1_vs_untreated	PRKDC	-0.11580146456577722	True	False	False
GSE296175_siCLDN1_vs_untreated	RIF1	-0.06191303157871708	False	True	False
GSE296175_siCLDN1_vs_untreated	SHLD1	-0.09413861193413231	False	True	False
GSE296175_siCLDN1_vs_untreated	SHLD2	0.11856644180375042	False	True	False
GSE296175_siCLDN1_vs_untreated	SHLD3	0.06822808153551474	False	True	False
GSE296175_siCLDN1_vs_untreated	TP53BP1	-0.06921897188005577	False	True	False
GSE296175_siCLDN1_vs_untreated	XRCC4	0.10383083934900927	True	False	False
GSE296175_siCLDN1_vs_untreated	XRCC5	0.04726767437324142	True	False	False
GSE296175_siCLDN1_vs_untreated	XRCC6	0.09746711105934658	True	False	False
GSE296175_PDS0330_vs_untreated	APLF	0.15382809487125976	True	False	False
GSE296175_PDS0330_vs_untreated	APTX	0.25436792998305435	True	False	False
GSE296175_PDS0330_vs_untreated	CLDN1	0.23219625543569133	False	False	True
GSE296175_PDS0330_vs_untreated	CYREN	0.27665823594285044	True	False	False
GSE296175_PDS0330_vs_untreated	DCLRE1C	0.12792336713184493	True	False	False
GSE296175_PDS0330_vs_untreated	LIG4	0.7180545521565547	True	False	False
GSE296175_PDS0330_vs_untreated	MAD2L2	-0.062018852340302466	False	True	False
GSE296175_PDS0330_vs_untreated	NHEJ1	-0.0035890558780327098	True	False	False
GSE296175_PDS0330_vs_untreated	PAXX	0.11521431584847575	True	False	False
GSE296175_PDS0330_vs_untreated	PNKP	-0.1560213946460145	True	False	False
GSE296175_PDS0330_vs_untreated	POLL	0.015242607809451414	True	False	False
GSE296175_PDS0330_vs_untreated	POLM	-0.3006818251846699	True	False	False
GSE296175_PDS0330_vs_untreated	PRKDC	-0.20182582179274888	True	False	False
GSE296175_PDS0330_vs_untreated	RIF1	-0.1610241287843044	False	True	False
GSE296175_PDS0330_vs_untreated	SHLD1	0.13133037259298408	False	True	False
GSE296175_PDS0330_vs_untreated	SHLD2	0.02693590603393048	False	True	False
GSE296175_PDS0330_vs_untreated	SHLD3	0.006560796648426459	False	True	False
GSE296175_PDS0330_vs_untreated	TP53BP1	-0.10144731492294756	False	True	False
GSE296175_PDS0330_vs_untreated	XRCC4	0.28593546659893	True	False	False
GSE296175_PDS0330_vs_untreated	XRCC5	-0.012056370784345738	True	False	False
GSE296175_PDS0330_vs_untreated	XRCC6	0.005864719580673139	True	False	False
GSE159914_Cldn3KO_vs_WT_baseline_liver	APLF	-0.012179189283507696	True	False	False
GSE159914_Cldn3KO_vs_WT_baseline_liver	APTX	-0.14350008552771154	True	False	False
GSE159914_Cldn3KO_vs_WT_baseline_liver	CLDN3	-3.504913737217502	False	False	True
GSE159914_Cldn3KO_vs_WT_baseline_liver	CYREN	0.14354770312598708	True	False	False
GSE159914_Cldn3KO_vs_WT_baseline_liver	DCLRE1C	0.03726987317277386	True	False	False
GSE159914_Cldn3KO_vs_WT_baseline_liver	LIG4	0.12173324508071515	True	False	False
GSE159914_Cldn3KO_vs_WT_baseline_liver	MAD2L2	0.48664590853075484	False	True	False
GSE159914_Cldn3KO_vs_WT_baseline_liver	NHEJ1	0.08405194606663025	True	False	False
GSE159914_Cldn3KO_vs_WT_baseline_liver	PAXX	-0.4782500923550659	True	False	False
GSE159914_Cldn3KO_vs_WT_baseline_liver	PNKP	-0.029159159882880203	True	False	False
GSE159914_Cldn3KO_vs_WT_baseline_liver	POLL	-0.17333868422609555	True	False	False
GSE159914_Cldn3KO_vs_WT_baseline_liver	POLM	-0.06562724771476036	True	False	False
GSE159914_Cldn3KO_vs_WT_baseline_liver	PRKDC	0.0252958392967364	True	False	False
GSE159914_Cldn3KO_vs_WT_baseline_liver	RIF1	0.18032062484098255	False	True	False
GSE159914_Cldn3KO_vs_WT_baseline_liver	SHLD1	-0.23536740950102075	False	True	False
GSE159914_Cldn3KO_vs_WT_baseline_liver	SHLD2	0.7515818684036466	False	True	False
GSE159914_Cldn3KO_vs_WT_baseline_liver	SHLD3	0.14218781530587976	False	True	False
GSE159914_Cldn3KO_vs_WT_baseline_liver	XRCC4	0.08745678931323964	True	False	False
GSE159914_Cldn3KO_vs_WT_baseline_liver	XRCC5	-0.0019768753753064416	True	False	False
GSE159914_Cldn3KO_vs_WT_baseline_liver	XRCC6	-0.240243213626659	True	False	False
GSE159914_Cldn3KO_vs_WT_48h_hepatectomy	APLF	-0.08920521388036384	True	False	False
GSE159914_Cldn3KO_vs_WT_48h_hepatectomy	APTX	-0.06814368349143729	True	False	False
GSE159914_Cldn3KO_vs_WT_48h_hepatectomy	CLDN3	-3.6276169270179754	False	False	True
GSE159914_Cldn3KO_vs_WT_48h_hepatectomy	CYREN	-0.0862893331189194	True	False	False
GSE159914_Cldn3KO_vs_WT_48h_hepatectomy	DCLRE1C	0.1678485185391665	True	False	False
GSE159914_Cldn3KO_vs_WT_48h_hepatectomy	LIG4	-0.3120170051287179	True	False	False
GSE159914_Cldn3KO_vs_WT_48h_hepatectomy	MAD2L2	-0.015615380970422699	False	True	False
GSE159914_Cldn3KO_vs_WT_48h_hepatectomy	NHEJ1	0.005822908020181483	True	False	False
GSE159914_Cldn3KO_vs_WT_48h_hepatectomy	PAXX	-0.4975010589161868	True	False	False
GSE159914_Cldn3KO_vs_WT_48h_hepatectomy	PNKP	0.08286987972288262	True	False	False
GSE159914_Cldn3KO_vs_WT_48h_hepatectomy	POLL	0.11974173473178773	True	False	False
GSE159914_Cldn3KO_vs_WT_48h_hepatectomy	POLM	0.36266197782011567	True	False	False
GSE159914_Cldn3KO_vs_WT_48h_hepatectomy	PRKDC	-0.013977633440260817	True	False	False
GSE159914_Cldn3KO_vs_WT_48h_hepatectomy	RIF1	-0.46932551455383464	False	True	False
GSE159914_Cldn3KO_vs_WT_48h_hepatectomy	SHLD1	0.11307872132868035	False	True	False
GSE159914_Cldn3KO_vs_WT_48h_hepatectomy	SHLD2	-0.027450104974097833	False	True	False
GSE159914_Cldn3KO_vs_WT_48h_hepatectomy	SHLD3	0.04654171697834575	False	True	False
GSE159914_Cldn3KO_vs_WT_48h_hepatectomy	XRCC4	-0.07016856871431765	True	False	False
GSE159914_Cldn3KO_vs_WT_48h_hepatectomy	XRCC5	-0.20926327214160168	True	False	False
GSE159914_Cldn3KO_vs_WT_48h_hepatectomy	XRCC6	-0.03443705692813115	True	False	False
GSE159914_Cldn3KO_vs_WT_aged_liver	APLF	0.33095321421783663	True	False	False
GSE159914_Cldn3KO_vs_WT_aged_liver	APTX	0.04397551772735042	True	False	False
GSE159914_Cldn3KO_vs_WT_aged_liver	CLDN3	-3.310715059069345	False	False	True
GSE159914_Cldn3KO_vs_WT_aged_liver	CYREN	0.2702304662974724	True	False	False
GSE159914_Cldn3KO_vs_WT_aged_liver	DCLRE1C	0.11296409916487793	True	False	False
GSE159914_Cldn3KO_vs_WT_aged_liver	LIG4	0.11341271202079994	True	False	False
GSE159914_Cldn3KO_vs_WT_aged_liver	MAD2L2	0.6037524748775955	False	True	False
GSE159914_Cldn3KO_vs_WT_aged_liver	NHEJ1	0.06242037940415601	True	False	False
GSE159914_Cldn3KO_vs_WT_aged_liver	PAXX	-0.12299623567814999	True	False	False
GSE159914_Cldn3KO_vs_WT_aged_liver	PNKP	0.06314297014115677	True	False	False
GSE159914_Cldn3KO_vs_WT_aged_liver	POLL	0.2152525565220622	True	False	False
GSE159914_Cldn3KO_vs_WT_aged_liver	POLM	-0.007859186605982948	True	False	False
GSE159914_Cldn3KO_vs_WT_aged_liver	PRKDC	0.1456734567957998	True	False	False
GSE159914_Cldn3KO_vs_WT_aged_liver	RIF1	0.27045903293680595	False	True	False
GSE159914_Cldn3KO_vs_WT_aged_liver	SHLD1	-0.20897991675950545	False	True	False
GSE159914_Cldn3KO_vs_WT_aged_liver	SHLD2	0.19565913339709073	False	True	False
GSE159914_Cldn3KO_vs_WT_aged_liver	SHLD3	-0.07058772017109072	False	True	False
GSE159914_Cldn3KO_vs_WT_aged_liver	XRCC4	0.038210307167168	True	False	False
GSE159914_Cldn3KO_vs_WT_aged_liver	XRCC5	-0.1909057039498947	True	False	False
GSE159914_Cldn3KO_vs_WT_aged_liver	XRCC6	-0.10128270317864896	True	False	False
GSE274940_EpH4_allCldnNull_vs_WT	APLF	-0.33822813421580067	True	False	False
GSE274940_EpH4_allCldnNull_vs_WT	APTX	-0.0805814871444781	True	False	False
GSE274940_EpH4_allCldnNull_vs_WT	CLDN4	0.32106980611919234	False	False	True
GSE274940_EpH4_allCldnNull_vs_WT	CYREN	-0.5147905071496934	True	False	False
GSE274940_EpH4_allCldnNull_vs_WT	DCLRE1C	0.5306670375346147	True	False	False
GSE274940_EpH4_allCldnNull_vs_WT	LIG4	-0.13940393184704858	True	False	False
GSE274940_EpH4_allCldnNull_vs_WT	MAD2L2	0.04295386669179546	False	True	False
GSE274940_EpH4_allCldnNull_vs_WT	NHEJ1	-0.2479968188209707	True	False	False
GSE274940_EpH4_allCldnNull_vs_WT	PAXX	0.08410070656945479	True	False	False
GSE274940_EpH4_allCldnNull_vs_WT	PNKP	0.1800171950006879	True	False	False
GSE274940_EpH4_allCldnNull_vs_WT	POLL	-0.31345509750337275	True	False	False
GSE274940_EpH4_allCldnNull_vs_WT	POLM	1.0557240911715793	True	False	False
GSE274940_EpH4_allCldnNull_vs_WT	PRKDC	-0.20850576620085892	True	False	False
GSE274940_EpH4_allCldnNull_vs_WT	RIF1	0.0954772185395889	False	True	False
GSE274940_EpH4_allCldnNull_vs_WT	SHLD1	-0.3607617563021148	False	True	False
GSE274940_EpH4_allCldnNull_vs_WT	SHLD2	-0.5018164725255594	False	True	False
GSE274940_EpH4_allCldnNull_vs_WT	SHLD3	0.04400291228628994	False	True	False
GSE274940_EpH4_allCldnNull_vs_WT	XRCC4	0.018082766904359282	True	False	False
GSE274940_EpH4_allCldnNull_vs_WT	XRCC5	-0.06119476557615311	True	False	False
GSE274940_EpH4_allCldnNull_vs_WT	XRCC6	0.3028834500215458	True	False	False
GSE273512_shCldn7_pooled_vs_shControl	APLF	-0.04226168055285662	True	False	False
GSE273512_shCldn7_pooled_vs_shControl	APTX	-0.049965022673708503	True	False	False
GSE273512_shCldn7_pooled_vs_shControl	CLDN7	-2.1176380547399702	False	False	True
GSE273512_shCldn7_pooled_vs_shControl	CYREN	0.1583051018383772	True	False	False
GSE273512_shCldn7_pooled_vs_shControl	DCLRE1C	0.10406458413967501	True	False	False
GSE273512_shCldn7_pooled_vs_shControl	LIG4	0.009981454190781669	True	False	False
GSE273512_shCldn7_pooled_vs_shControl	MAD2L2	-0.04757513428007032	False	True	False
GSE273512_shCldn7_pooled_vs_shControl	NHEJ1	-0.15509867048568493	True	False	False
GSE273512_shCldn7_pooled_vs_shControl	PAXX	-0.29024784385114444	True	False	False
GSE273512_shCldn7_pooled_vs_shControl	PNKP	0.1432028983570346	True	False	False
GSE273512_shCldn7_pooled_vs_shControl	POLL	0.01759503497190895	True	False	False
GSE273512_shCldn7_pooled_vs_shControl	POLM	0.0825683321404469	True	False	False
GSE273512_shCldn7_pooled_vs_shControl	PRKDC	0.05641063742615504	True	False	False
GSE273512_shCldn7_pooled_vs_shControl	RIF1	0.07674046486604347	False	True	False
GSE273512_shCldn7_pooled_vs_shControl	SHLD1	0.01305224846965336	False	True	False
GSE273512_shCldn7_pooled_vs_shControl	SHLD2	-0.024118733266728754	False	True	False
GSE273512_shCldn7_pooled_vs_shControl	XRCC4	-0.14678316620513865	True	False	False
GSE273512_shCldn7_pooled_vs_shControl	XRCC5	0.045486779412967415	True	False	False
GSE273512_shCldn7_pooled_vs_shControl	XRCC6	-0.09703498825222923	True	False	False
GSE273512_sh1Cldn7_vs_shControl	APLF	-0.06557101205768046	True	False	False
GSE273512_sh1Cldn7_vs_shControl	APTX	-0.0659290200335878	True	False	False
GSE273512_sh1Cldn7_vs_shControl	CLDN7	-2.0233272613479754	False	False	True
GSE273512_sh1Cldn7_vs_shControl	CYREN	0.05457375294743816	True	False	False
GSE273512_sh1Cldn7_vs_shControl	DCLRE1C	0.09844849584272275	True	False	False
GSE273512_sh1Cldn7_vs_shControl	LIG4	0.003647017198985303	True	False	False
GSE273512_sh1Cldn7_vs_shControl	MAD2L2	-0.03792109362604901	False	True	False
GSE273512_sh1Cldn7_vs_shControl	NHEJ1	-0.07887942897693145	True	False	False
GSE273512_sh1Cldn7_vs_shControl	PAXX	-0.2989073073622279	True	False	False
GSE273512_sh1Cldn7_vs_shControl	PNKP	0.12789329367348223	True	False	False
GSE273512_sh1Cldn7_vs_shControl	POLL	-0.01847288390927737	True	False	False
GSE273512_sh1Cldn7_vs_shControl	POLM	0.024399396669464224	True	False	False
GSE273512_sh1Cldn7_vs_shControl	PRKDC	-0.06078903668128888	True	False	False
GSE273512_sh1Cldn7_vs_shControl	RIF1	0.02643854027846615	False	True	False
GSE273512_sh1Cldn7_vs_shControl	SHLD1	0.024906671493546195	False	True	False
