release	matrix	cohort	method	family	gene	n	rho	p	q_family	q_search
24Q4	RNA	lineage:Lung	pearson	signature	sig_NHEJ	214	-0.14403971905493518	0.03522418210869698	0.03522418210869698	0.17411628229339646
24Q4	RNA	lineage:Lung	pearson	signature	sig_STING	214	0.1995691251191183	0.0033689880928355585	0.006737976185671117	0.03376392462270362
24Q4	RNA	lineage:Lymphoid	spearman	NHEJ	PRKDC	186	0.3384935913593817	2.2947651830433673e-06	9.17906073217347e-06	7.094324904866274e-05
24Q4	RNA	lineage:Lymphoid	spearman	NHEJ	LIG4	186	0.1648724370482489	0.024524315212402722	0.032699086949870296	0.13637911874214198
24Q4	RNA	lineage:Lymphoid	spearman	NHEJ	XRCC4	186	-0.02852998351891458	0.6990873182418695	0.6990873182418695	0.8838303524906602
24Q4	RNA	lineage:Lymphoid	spearman	NHEJ	XRCC5	186	0.12195214138317417	0.09727946412257671	0.11117653042580196	0.34254390455517364
24Q4	RNA	lineage:Lymphoid	spearman	NHEJ	XRCC6	186	0.25671003628942846	0.00040482941419007346	0.0010795451045068625	0.006921578109651767
24Q4	RNA	lineage:Lymphoid	spearman	NHEJ	NHEJ1	186	0.16715524830025827	0.022584353311605774	0.032699086949870296	0.1296775916694241
24Q4	RNA	lineage:Lymphoid	spearman	NHEJ	DCLRE1C	186	0.24055453387523293	0.0009419617456855955	0.001883923491371191	0.013636017651829571
24Q4	RNA	lineage:Lymphoid	spearman	NHEJ	PAXX	186	0.35239075500272393	8.108970416445223e-07	6.487176333156178e-06	2.9001494195286445e-05
24Q4	RNA	lineage:Lymphoid	spearman	STING	CGAS	186	0.09309144127203879	0.20630705668561938	0.24831362326584502	0.5181764392310584
24Q4	RNA	lineage:Lymphoid	spearman	STING	STING1	186	0.12819823013348794	0.08119275259267518	0.16238550518535036	0.3072522421764306
24Q4	RNA	lineage:Lymphoid	spearman	STING	TBK1	186	-0.08506869449224301	0.24831362326584502	0.24831362326584502	0.5654482507327108
24Q4	RNA	lineage:Lymphoid	spearman	STING	IRF3	186	0.4312532401495979	7.998025339756124e-10	3.1992101359024495e-09	4.420726733247021e-08
24Q4	RNA	lineage:Lymphoid	spearman	signature	sig_NHEJ	186	0.3270316399646703	5.214801437736504e-06	1.0429602875473008e-05	0.000139879379741638
24Q4	RNA	lineage:Lymphoid	spearman	signature	sig_STING	186	0.1891469105432043	0.0097206112883708	0.0097206112883708	0.07326609499995182
24Q4	RNA	lineage:Lymphoid	pearson	NHEJ	PRKDC	186	0.14340875529613306	0.050848590610244764	0.13559624162731937	0.22457101518907133
24Q4	RNA	lineage:Lymphoid	pearson	NHEJ	LIG4	186	0.004894387191437204	0.9471382251633275	0.9471382251633275	0.9810222161827992
24Q4	RNA	lineage:Lymphoid	pearson	NHEJ	XRCC4	186	-0.05571345595850031	0.4500720700887965	0.6059025794088905	0.7490636419577131
24Q4	RNA	lineage:Lymphoid	pearson	NHEJ	XRCC5	186	0.047994170679036774	0.5153591672791635	0.6059025794088905	0.7967783487077229
24Q4	RNA	lineage:Lymphoid	pearson	NHEJ	XRCC6	186	0.1815203145715401	0.013154738686494168	0.0912544049034152	0.0912328645025299
24Q4	RNA	lineage:Lymphoid	pearson	NHEJ	NHEJ1	186	0.1098525095144569	0.13553936636615158	0.27107873273230315	0.4166502531939524
24Q4	RNA	lineage:Lymphoid	pearson	NHEJ	DCLRE1C	186	0.04631671872813902	0.5301647569827792	0.6059025794088905	0.802506652893435
24Q4	RNA	lineage:Lymphoid	pearson	NHEJ	PAXX	186	0.16687687953258407	0.0228136012258538	0.0912544049034152	0.13044516813779727
24Q4	RNA	lineage:Lymphoid	pearson	STING	CGAS	186	0.046607746176498925	0.5275807994361444	0.5275807994361444	0.8016695925568676
24Q4	RNA	lineage:Lymphoid	pearson	STING	STING1	186	0.21605490483931764	0.003058516992703649	0.006117033985407298	0.031712598946143415
24Q4	RNA	lineage:Lymphoid	pearson	STING	TBK1	186	-0.09600184515241723	0.19241194134036083	0.2565492551204811	0.49994213818350164
24Q4	RNA	lineage:Lymphoid	pearson	STING	IRF3	186	0.33946923300114756	2.1366198105327978e-06	8.546479242131191e-06	6.719300921399695e-05
24Q4	RNA	lineage:Lymphoid	pearson	signature	sig_NHEJ	186	0.13096025471178965	0.07479805230389583	0.07479805230389583	0.29152061410749147
24Q4	RNA	lineage:Lymphoid	pearson	signature	sig_STING	186	0.21604436303449215	0.0030599876176103293	0.006119975235220659	0.031712598946143415
24Q4	RNA	lineage:Myeloid	spearman	NHEJ	PRKDC	74	0.19154137571273208	0.10208572365650673	0.27222859641735125	0.3502349612445272
24Q4	RNA	lineage:Myeloid	spearman	NHEJ	LIG4	74	0.055966641596173136	0.6357721038580514	0.7265966901234873	0.8634760368109351
24Q4	RNA	lineage:Myeloid	spearman	NHEJ	XRCC4	74	0.09572624670190832	0.41718506002727573	0.5562467467030343	0.728875047403976
24Q4	RNA	lineage:Myeloid	spearman	NHEJ	XRCC5	74	-0.12166506718705868	0.3017787205993163	0.4828459529589061	0.6320228321191999
24Q4	RNA	lineage:Myeloid	spearman	NHEJ	XRCC6	74	-0.0013332346337313137	0.9910051076124197	0.9910051076124197	0.9964565211910582
24Q4	RNA	lineage:Myeloid	spearman	NHEJ	NHEJ1	74	0.22918642766095612	0.049506783577213456	0.19802713430885382	0.22305107241433114
24Q4	RNA	lineage:Myeloid	spearman	NHEJ	DCLRE1C	74	0.15287757133452395	0.1934734153493607	0.3869468306987214	0.500930463070765
24Q4	RNA	lineage:Myeloid	spearman	NHEJ	PAXX	74	0.3872305925081838	0.0006534915146271081	0.005227932117016865	0.01054839400601633
24Q4	RNA	lineage:Myeloid	spearman	STING	CGAS	74	0.2799940868017285	0.01568624122780531	0.03137248245561062	0.10291979855941324
24Q4	RNA	lineage:Myeloid	spearman	STING	STING1	74	0.12960522011683626	0.271081687505215	0.36144225000695335	0.598287858621614
24Q4	RNA	lineage:Myeloid	spearman	STING	TBK1	74	-0.06229955299965752	0.5979784763151264	0.5979784763151264	0.8381691576366777
24Q4	RNA	lineage:Myeloid	spearman	STING	IRF3	74	0.48067552661459634	1.460540115898481e-05	5.842160463593924e-05	0.000364934954986141
24Q4	RNA	lineage:Myeloid	spearman	signature	sig_NHEJ	74	0.20665136822835364	0.07730532718707193	0.07730532718707193	0.299373496367769
24Q4	RNA	lineage:Myeloid	spearman	signature	sig_STING	74	0.26113622359350663	0.024621982336571913	0.04924396467314383	0.1365060662064048
24Q4	RNA	lineage:Myeloid	pearson	NHEJ	PRKDC	74	0.09132501477697766	0.4390183956837064	0.7336887983371095	0.7421404575783878
24Q4	RNA	lineage:Myeloid	pearson	NHEJ	LIG4	74	0.08749001565376117	0.4585554989606935	0.7336887983371095	0.7541976826909873
24Q4	RNA	lineage:Myeloid	pearson	NHEJ	XRCC4	74	0.20452668988961936	0.08046732629310473	0.3218693051724189	0.3064142028363738
24Q4	RNA	lineage:Myeloid	pearson	NHEJ	XRCC5	74	-2.700784790561952e-05	0.9998177832204559	0.9998177832204559	0.9998177832204559
24Q4	RNA	lineage:Myeloid	pearson	NHEJ	XRCC6	74	0.016832822745436533	0.8868065026016413	0.9998177832204559	0.9582553677401622
24Q4	RNA	lineage:Myeloid	pearson	NHEJ	NHEJ1	74	0.06974993361003042	0.554844428240593	0.7397925709874573	0.8154752780974368
24Q4	RNA	lineage:Myeloid	pearson	NHEJ	DCLRE1C	74	0.10595292184881315	0.36894197214110575	0.7336887983371095	0.6953945009867939
24Q4	RNA	lineage:Myeloid	pearson	NHEJ	PAXX	74	0.23843673408173674	0.04077615632727199	0.3218693051724189	0.19318366010634833
24Q4	RNA	lineage:Myeloid	pearson	STING	CGAS	74	-0.023821791421257024	0.8403368662005938	0.8403368662005938	0.9357597337911374
24Q4	RNA	lineage:Myeloid	pearson	STING	STING1	74	-0.1156591313817893	0.32644625392914445	0.43526167190552595	0.6516040684698553
24Q4	RNA	lineage:Myeloid	pearson	STING	TBK1	74	-0.1335943015099366	0.25647933908897114	0.43526167190552595	0.5768413249054049
24Q4	RNA	lineage:Myeloid	pearson	STING	IRF3	74	0.3657811671591092	0.0013513830407212537	0.005405532162885015	0.016999466663969426
24Q4	RNA	lineage:Myeloid	pearson	signature	sig_NHEJ	74	0.18798022396528344	0.1087425352724043	0.2174850705448086	0.3686735768343224
24Q4	RNA	lineage:Myeloid	pearson	signature	sig_STING	74	0.037188503364718455	0.7530880800847363	0.7530880800847363	0.90827227457877
24Q4	RNA	lineage:Ovary/Fallopian Tube	spearman	NHEJ	PRKDC	67	-0.2767978290366351	0.023356515336510748	0.046713030673021495	0.13189561601794303
24Q4	RNA	lineage:Ovary/Fallopian Tube	spearman	NHEJ	LIG4	67	-0.13772461070332387	0.26638946988048867	0.3044451084348442	0.5911439430046757
24Q4	RNA	lineage:Ovary/Fallopian Tube	spearman	NHEJ	XRCC4	67	-0.24110305196199522	0.0493593646184027	0.07897498338944432	0.22305107241433114
24Q4	RNA	lineage:Ovary/Fallopian Tube	spearman	NHEJ	XRCC5	67	-0.3212546891212387	0.008031083945471792	0.021416223854591448	0.06368998746321979
24Q4	RNA	lineage:Ovary/Fallopian Tube	spearman	NHEJ	XRCC6	67	-0.3690637720488467	0.0021166971525663947	0.008466788610265579	0.0241303475392569
24Q4	RNA	lineage:Ovary/Fallopian Tube	spearman	NHEJ	NHEJ1	67	-0.37333759018529583	0.0018599144089752296	0.008466788610265579	0.02202911611669363
24Q4	RNA	lineage:Ovary/Fallopian Tube	spearman	NHEJ	DCLRE1C	67	0.05192006465324103	0.6764824522158259	0.6764824522158259	0.8782234824495846
24Q4	RNA	lineage:Ovary/Fallopian Tube	spearman	NHEJ	PAXX	67	0.14139197062814274	0.2537418073268918	0.3044451084348442	0.5739663518071293
24Q4	RNA	lineage:Ovary/Fallopian Tube	spearman	STING	CGAS	67	0.1325444264645945	0.2849652265493815	0.2849652265493815	0.6122221121626288
24Q4	RNA	lineage:Ovary/Fallopian Tube	spearman	STING	STING1	67	0.30782891522119504	0.011272671346186779	0.022545342692373557	0.08127016812428729
24Q4	RNA	lineage:Ovary/Fallopian Tube	spearman	STING	TBK1	67	-0.2887301460611382	0.0178078568709804	0.023743809161307198	0.11097518086162969
24Q4	RNA	lineage:Ovary/Fallopian Tube	spearman	STING	IRF3	67	0.3728150690398277	0.001889732372472033	0.007558929489888132	0.02223788288638057
24Q4	RNA	lineage:Ovary/Fallopian Tube	spearman	signature	sig_NHEJ	67	-0.3527815468113976	0.0034107340883384654	0.006821468176676931	0.03399551353622601
24Q4	RNA	lineage:Ovary/Fallopian Tube	spearman	signature	sig_STING	67	0.2769973661106234	0.02325289135338677	0.02325289135338677	0.13171824170365673
24Q4	RNA	lineage:Ovary/Fallopian Tube	pearson	NHEJ	PRKDC	67	-0.22237591227855813	0.0704990443187956	0.11279847091007296	0.2793578278889239
24Q4	RNA	lineage:Ovary/Fallopian Tube	pearson	NHEJ	LIG4	67	-0.1501006523668542	0.2253639000549889	0.3004852000733185	0.5416555169117702
24Q4	RNA	lineage:Ovary/Fallopian Tube	pearson	NHEJ	XRCC4	67	-0.2782558711125041	0.022608264337103546	0.04521652867420709	0.1296775916694241
24Q4	RNA	lineage:Ovary/Fallopian Tube	pearson	NHEJ	XRCC5	67	-0.3602456030727172	0.002749087807867838	0.010996351231471352	0.029670628174857612
24Q4	RNA	lineage:Ovary/Fallopian Tube	pearson	NHEJ	XRCC6	67	-0.3357044841158874	0.005482310044622947	0.014619493452327858	0.04739210199711969
24Q4	RNA	lineage:Ovary/Fallopian Tube	pearson	NHEJ	NHEJ1	67	-0.37911316775007164	0.0015573507425197584	0.010996351231471352	0.018688208910237102
24Q4	RNA	lineage:Ovary/Fallopian Tube	pearson	NHEJ	DCLRE1C	67	0.0386028375526368	0.7564491021806192	0.7564491021806192	0.9113363027592136
24Q4	RNA	lineage:Ovary/Fallopian Tube	pearson	NHEJ	PAXX	67	0.1285800274490019	0.2997458783682928	0.3425667181351918	0.6306072458405607
24Q4	RNA	lineage:Ovary/Fallopian Tube	pearson	STING	CGAS	67	0.14730955664160122	0.23420680378848133	0.23420680378848133	0.5533590804536139
24Q4	RNA	lineage:Ovary/Fallopian Tube	pearson	STING	STING1	67	0.3577254754485945	0.0029584120518899035	0.011833648207559614	0.03137292780608828
24Q4	RNA	lineage:Ovary/Fallopian Tube	pearson	STING	TBK1	67	-0.28175103512748395	0.02089700322221898	0.02786267096295864	0.12375368141989422
24Q4	RNA	lineage:Ovary/Fallopian Tube	pearson	STING	IRF3	67	0.3165756621396963	0.00905370622225906	0.01810741244451812	0.06947557698684742
24Q4	RNA	lineage:Ovary/Fallopian Tube	pearson	signature	sig_NHEJ	67	-0.3431720583314575	0.004469000385858296	0.008938000771716591	0.04116221996261102
24Q4	RNA	lineage:Ovary/Fallopian Tube	pearson	signature	sig_STING	67	0.2724760676207504	0.025698854011498472	0.025698854011498472	0.14118888468967836
24Q4	RNA	lineage:Pancreas	spearman	NHEJ	PRKDC	55	-0.31183261183261196	0.02047038343855326	0.04094076687710652	0.12282230063131958
24Q4	RNA	lineage:Pancreas	spearman	NHEJ	LIG4	55	0.0007575894227318789	0.9956201287652295	0.9956201287652295	0.9983568525936111
24Q4	RNA	lineage:Pancreas	spearman	NHEJ	XRCC4	55	-0.25519480519480525	0.06005759382988512	0.09609215012781619	0.2525025104016531
24Q4	RNA	lineage:Pancreas	spearman	NHEJ	XRCC5	55	-0.34535877940148063	0.009811229810444091	0.026163279494517577	0.07333283967694536
24Q4	RNA	lineage:Pancreas	spearman	NHEJ	XRCC6	55	-0.4388167388167389	0.0008042213294960163	0.0034028203718999466	0.01232688827731709
24Q4	RNA	lineage:Pancreas	spearman	NHEJ	NHEJ1	55	-0.4369847941691072	0.0008507050929749866	0.0034028203718999466	0.012930717413219796
24Q4	RNA	lineage:Pancreas	spearman	NHEJ	DCLRE1C	55	0.12669552669552675	0.3566645437074424	0.4755527249432565	0.6783692676979926
24Q4	RNA	lineage:Pancreas	spearman	NHEJ	PAXX	55	0.0336940836940837	0.8070667800002658	0.922362034286018	0.9229403176930939
24Q4	RNA	lineage:Pancreas	spearman	STING	CGAS	55	0.18109994771971585	0.18577026674713082	0.24769368899617442	0.49538737799234883
24Q4	RNA	lineage:Pancreas	spearman	STING	STING1	55	0.32388167388167394	0.015855958500828875	0.03171191700165775	0.10292266300893903
24Q4	RNA	lineage:Pancreas	spearman	STING	TBK1	55	-0.1101390717904965	0.42342602407754626	0.42342602407754626	0.7341531063854034
24Q4	RNA	lineage:Pancreas	spearman	STING	IRF3	55	0.3545454545454546	0.007910455782417478	0.03164182312966991	0.0630072984590807
24Q4	RNA	lineage:Pancreas	spearman	signature	sig_NHEJ	55	-0.3281385281385282	0.014453744585732503	0.014453744585732503	0.09731586839008244
24Q4	RNA	lineage:Pancreas	spearman	signature	sig_STING	55	0.3823232323232324	0.003969537971976974	0.007939075943953948	0.037321841550958766
24Q4	RNA	lineage:Pancreas	pearson	NHEJ	PRKDC	55	-0.257775586401291	0.05742614292038474	0.11485228584076948	0.2441615027663911
24Q4	RNA	lineage:Pancreas	pearson	NHEJ	LIG4	55	-0.08884085095043319	0.5189236938775643	0.5930556501457878	0.7967783487077229
24Q4	RNA	lineage:Pancreas	pearson	NHEJ	XRCC4	55	-0.17272372709324466	0.20729654484694351	0.27639539312925804	0.5193803541220123
24Q4	RNA	lineage:Pancreas	pearson	NHEJ	XRCC5	55	-0.39230322622299674	0.0030532783976431354	0.009848109715242805	0.031712598946143415
24Q4	RNA	lineage:Pancreas	pearson	NHEJ	XRCC6	55	-0.43117485632598124	0.001014566254560629	0.008116530036485032	0.01407128304532858
24Q4	RNA	lineage:Pancreas	pearson	NHEJ	NHEJ1	55	-0.3850993715438761	0.003693041143216052	0.009848109715242805	0.036035370352239034
24Q4	RNA	lineage:Pancreas	pearson	NHEJ	DCLRE1C	55	0.05147962434413643	0.708953711575198	0.708953711575198	0.8883646975855453
24Q4	RNA	lineage:Pancreas	pearson	NHEJ	PAXX	55	0.17797060313263618	0.19361621516715427	0.27639539312925804	0.500930463070765
24Q4	RNA	lineage:Pancreas	pearson	STING	CGAS	55	0.05045621397962974	0.7144906860515323	0.7144906860515323	0.8883646975855453
24Q4	RNA	lineage:Pancreas	pearson	STING	STING1	55	0.43640891420801897	0.0008658094453267283	0.0017316188906534567	0.01303303554085481
24Q4	RNA	lineage:Pancreas	pearson	STING	TBK1	55	-0.14011176807245518	0.30759876184451596	0.4101316824593546	0.6365130216725939
24Q4	RNA	lineage:Pancreas	pearson	STING	IRF3	55	0.44372982220384993	0.0006906415503401936	0.0017316188906534567	0.010807647904123096
24Q4	RNA	lineage:Pancreas	pearson	signature	sig_NHEJ	55	-0.3412966153583812	0.010770442279845222	0.010770442279845222	0.07921486580015195
24Q4	RNA	lineage:Pancreas	pearson	signature	sig_STING	55	0.3915174687443426	0.003117930812671289	0.006235861625342578	0.03188403223495745
24Q4	RNA	lineage:Peripheral Nervous System	spearman	NHEJ	PRKDC	45	0.09177152665017303	0.5487956223392921	0.916868270661366	0.8111857497138321
24Q4	RNA	lineage:Peripheral Nervous System	spearman	NHEJ	LIG4	45	0.156861453664079	0.3034630183118161	0.916868270661366	0.63259033760086
24Q4	RNA	lineage:Peripheral Nervous System	spearman	NHEJ	XRCC4	45	0.01600948711215492	0.916868270661366	0.916868270661366	0.9700976962001745
24Q4	RNA	lineage:Peripheral Nervous System	spearman	NHEJ	XRCC5	45	-0.22755122257695454	0.13276043990352462	0.916868270661366	0.4146490451781317
24Q4	RNA	lineage:Peripheral Nervous System	spearman	NHEJ	XRCC6	45	-0.07128269334923705	0.6417055279834738	0.916868270661366	0.8657639500017176
24Q4	RNA	lineage:Peripheral Nervous System	spearman	NHEJ	NHEJ1	45	-0.06680281983006135	0.6628336916666107	0.916868270661366	0.8719793061880852
24Q4	RNA	lineage:Peripheral Nervous System	spearman	NHEJ	DCLRE1C	45	-0.03926865427925625	0.7978673443611208	0.916868270661366	0.9189459235234317
24Q4	RNA	lineage:Peripheral Nervous System	spearman	NHEJ	PAXX	45	0.028921536395854968	0.8504130771440496	0.916868270661366	0.9383868437451582
24Q4	RNA	lineage:Peripheral Nervous System	spearman	STING	CGAS	45	0.2615807515564178	0.08261284813608663	0.11015046418144885	0.3087824487709468
24Q4	RNA	lineage:Peripheral Nervous System	spearman	STING	STING1	45	0.3512551895349514	0.017985195360204934	0.07194078144081974	0.11106982991779772
24Q4	RNA	lineage:Peripheral Nervous System	spearman	STING	TBK1	45	0.07273206419367627	0.6349284119088061	0.6349284119088061	0.8634760368109351
24Q4	RNA	lineage:Peripheral Nervous System	spearman	STING	IRF3	45	0.2959351742373132	0.048405805932804295	0.09681161186560859	0.2201800249911098
24Q4	RNA	lineage:Peripheral Nervous System	spearman	signature	sig_NHEJ	45	-0.09579023671884537	0.5313542338228354	0.5313542338228354	0.8025407673490996
24Q4	RNA	lineage:Peripheral Nervous System	spearman	signature	sig_STING	45	0.3176757369039012	0.03346223749708929	0.06692447499417858	0.16860530716765432
24Q4	RNA	lineage:Peripheral Nervous System	pearson	NHEJ	PRKDC	45	0.1984903122284102	0.1911806960080618	0.7185748427954275	0.49994213818350164
24Q4	RNA	lineage:Peripheral Nervous System	pearson	NHEJ	LIG4	45	0.09403671781378323	0.5389311320965706	0.7185748427954275	0.80497368291702
24Q4	RNA	lineage:Peripheral Nervous System	pearson	NHEJ	XRCC4	45	0.15626557484179515	0.30532663187411363	0.7185748427954275	0.6350236904656594
24Q4	RNA	lineage:Peripheral Nervous System	pearson	NHEJ	XRCC5	45	-0.11066802480476093	0.46923736955195233	0.7185748427954275	0.7621451131458246
24Q4	RNA	lineage:Peripheral Nervous System	pearson	NHEJ	XRCC6	45	0.010492719938156028	0.9454605210533072	0.9454605210533072	0.9804225854830578
24Q4	RNA	lineage:Peripheral Nervous System	pearson	NHEJ	NHEJ1	45	-0.14891323874275222	0.32892198694985386	0.7185748427954275	0.6535443400833697
24Q4	RNA	lineage:Peripheral Nervous System	pearson	NHEJ	DCLRE1C	45	-0.0726633975602732	0.6352488309618162	0.7259986639563614	0.8634760368109351
24Q4	RNA	lineage:Peripheral Nervous System	pearson	NHEJ	PAXX	45	-0.12492971683939075	0.41353897084621716	0.7185748427954275	0.7262008626034481
24Q4	RNA	lineage:Peripheral Nervous System	pearson	STING	CGAS	45	0.34213637742373293	0.021423013559413465	0.04284602711882693	0.12444451188652916
24Q4	RNA	lineage:Peripheral Nervous System	pearson	STING	STING1	45	0.3123578167701235	0.036709357341316626	0.04894580978842217	0.17855431410816405
24Q4	RNA	lineage:Peripheral Nervous System	pearson	STING	TBK1	45	0.07904410333742627	0.605762510132185	0.605762510132185	0.8430274056624816
24Q4	RNA	lineage:Peripheral Nervous System	pearson	STING	IRF3	45	0.3859849779003424	0.008825203451573971	0.035300813806295885	0.06849860040711031
24Q4	RNA	lineage:Peripheral Nervous System	pearson	signature	sig_NHEJ	45	0.00045266557017716264	0.9976453497717017	0.9976453497717017	0.9992889170695134
24Q4	RNA	lineage:Peripheral Nervous System	pearson	signature	sig_STING	45	0.36318571121648013	0.01420091570160292	0.02840183140320584	0.09629171092834099
24Q4	RNA	lineage:Pleura	spearman	NHEJ	PRKDC	22	-0.16492516896016304	0.46327882793676833	0.6813950386091915	0.7558323632886095
24Q4	RNA	lineage:Pleura	spearman	NHEJ	LIG4	22	-0.27280430345122864	0.2193197155717386	0.6813950386091915	0.5348117128380364
24Q4	RNA	lineage:Pleura	spearman	NHEJ	XRCC4	22	-0.04462016557483864	0.8436958628345844	0.8967683058164061	0.9366410552710177
24Q4	RNA	lineage:Pleura	spearman	NHEJ	XRCC5	22	-0.16379554451523046	0.46638997461849	0.6813950386091915	0.7595493872358267
24Q4	RNA	lineage:Pleura	spearman	NHEJ	XRCC6	22	0.15871223451303362	0.4805215176980108	0.6813950386091915	0.7724910511614942
24Q4	RNA	lineage:Pleura	spearman	NHEJ	NHEJ1	22	0.029370235568248217	0.8967683058164061	0.8967683058164061	0.96558759728992
24Q4	RNA	lineage:Pleura	spearman	NHEJ	DCLRE1C	22	-0.14798080228617372	0.5110462789568936	0.6813950386091915	0.7952230137570878
24Q4	RNA	lineage:Pleura	spearman	NHEJ	PAXX	22	0.7319966403163402	0.00010778893981953153	0.0008623115185562522	0.002160516771767313
24Q4	RNA	lineage:Pleura	spearman	STING	CGAS	22	0.007907371114528366	0.9721401165512287	0.9721401165512287	0.988081289583109
24Q4	RNA	lineage:Pleura	spearman	STING	STING1	22	-0.14176786783904427	0.5291349564595038	0.7055132752793384	0.8022348731132309
24Q4	RNA	lineage:Pleura	spearman	STING	TBK1	22	-0.271674679006296	0.22131029292874144	0.4426205858574829	0.5375099524660778
24Q4	RNA	lineage:Pleura	spearman	STING	IRF3	22	0.45580346353031365	0.03301426753984127	0.13205707015936508	0.16680893072761904
24Q4	RNA	lineage:Pleura	spearman	signature	sig_NHEJ	22	0.01524993000659042	0.9462976181538416	0.9462976181538416	0.9807084406321632
24Q4	RNA	lineage:Pleura	spearman	signature	sig_STING	22	-0.10844394671353187	0.6309591110741231	0.9462976181538416	0.8620744708608242
24Q4	RNA	lineage:Pleura	pearson	NHEJ	PRKDC	22	-0.19489159040678686	0.38476991688277234	0.6854196572609513	0.7024707580149994
24Q4	RNA	lineage:Pleura	pearson	NHEJ	LIG4	22	-0.30738753389720613	0.16404979257811714	0.6561991703124685	0.4630599533013331
24Q4	RNA	lineage:Pleura	pearson	NHEJ	XRCC4	22	0.10696010416519718	0.6356668414015609	0.7392673545003176	0.8634760368109351
24Q4	RNA	lineage:Pleura	pearson	NHEJ	XRCC5	22	0.1034494475984445	0.6468589351877778	0.7392673545003176	0.8681903589275253
24Q4	RNA	lineage:Pleura	pearson	NHEJ	XRCC6	22	0.17787515927391384	0.4283872857880946	0.6854196572609513	0.7371666034238895
24Q4	RNA	lineage:Pleura	pearson	NHEJ	NHEJ1	22	0.19265433662980647	0.3903566138818235	0.6854196572609513	0.7063408175510496
24Q4	RNA	lineage:Pleura	pearson	NHEJ	DCLRE1C	22	-0.04608079847723526	0.8386431807585555	0.8386431807585555	0.9350153800144286
24Q4	RNA	lineage:Pleura	pearson	NHEJ	PAXX	22	0.5253808541891073	0.012040661750971304	0.09632529400777043	0.08612614523047708
24Q4	RNA	lineage:Pleura	pearson	STING	CGAS	22	0.025782627182800798	0.9093244420236389	0.9093244420236389	0.9691477915116498
24Q4	RNA	lineage:Pleura	pearson	STING	STING1	22	-0.501755970525827	0.01734680968871305	0.0693872387548522	0.1094829787965834
24Q4	RNA	lineage:Pleura	pearson	STING	TBK1	22	-0.35032691810220584	0.10995506405805787	0.21991012811611574	0.370033278306084
24Q4	RNA	lineage:Pleura	pearson	STING	IRF3	22	0.2609864100772356	0.2407358090656219	0.32098107875416254	0.5579442385459903
24Q4	RNA	lineage:Pleura	pearson	signature	sig_NHEJ	22	0.14743816699874784	0.5126141604646024	0.5126141604646024	0.7952230137570878
24Q4	RNA	lineage:Pleura	pearson	signature	sig_STING	22	-0.2856570180188986	0.1975049491811336	0.3950098983622672	0.5060549928235729
24Q4	RNA	lineage:Skin	spearman	NHEJ	PRKDC	120	0.017967430145922645	0.8455660287386265	0.8909518640266935	0.9381462508632936
24Q4	RNA	lineage:Skin	spearman	NHEJ	LIG4	120	0.11641171682030688	0.20544559193079956	0.4198459597097117	0.5168727719748668
24Q4	RNA	lineage:Skin	spearman	NHEJ	XRCC4	120	0.08127536120027959	0.3775231876012182	0.6040371001619491	0.6978887682096214
24Q4	RNA	lineage:Skin	spearman	NHEJ	XRCC5	120	0.012647326435426792	0.8909518640266935	0.8909518640266935	0.9613334888435674
24Q4	RNA	lineage:Skin	spearman	NHEJ	XRCC6	120	-0.017161748282229328	0.8524106721974093	0.8909518640266935	0.9400224099686062
24Q4	RNA	lineage:Skin	spearman	NHEJ	NHEJ1	120	-0.23633948594221896	0.009355132920018192	0.03742053168007277	0.07080399355233687
24Q4	RNA	lineage:Skin	spearman	NHEJ	DCLRE1C	120	-0.11527829877631639	0.20992297985485586	0.4198459597097117	0.5209517214357239
24Q4	RNA	lineage:Skin	spearman	NHEJ	PAXX	120	0.48648883339825977	1.7660367090702222e-08	1.4128293672561778e-07	7.856709652058745e-07
24Q4	RNA	lineage:Skin	spearman	STING	CGAS	120	0.3141705576194365	0.0004750269170384663	0.0009500538340769326	0.008022676821094097
24Q4	RNA	lineage:Skin	spearman	STING	STING1	120	0.0805738882800097	0.3816676765523619	0.5088902354031491	0.7004142020984989
24Q4	RNA	lineage:Skin	spearman	STING	TBK1	120	0.0560969977922757	0.5428166131102349	0.5428166131102349	0.8075836071069074
24Q4	RNA	lineage:Skin	spearman	STING	IRF3	120	0.5972927366538738	5.979375785055096e-13	2.3917503140220385e-12	6.81648839496281e-11
24Q4	RNA	lineage:Skin	spearman	signature	sig_NHEJ	120	0.0423904211414758	0.6457243411099004	0.6457243411099004	0.8679448770703452
24Q4	RNA	lineage:Skin	spearman	signature	sig_STING	120	0.4250397621408384	1.3060474262282461e-06	2.6120948524564922e-06	4.4115379730376314e-05
24Q4	RNA	lineage:Skin	pearson	NHEJ	PRKDC	120	0.002864799964040537	0.9752265576221659	0.9752265576221659	0.9887789000015735
24Q4	RNA	lineage:Skin	pearson	NHEJ	LIG4	120	0.08212544887024327	0.37253750467088775	0.6473552926342574	0.6976508943215998
24Q4	RNA	lineage:Skin	pearson	NHEJ	XRCC4	120	0.10794467545515932	0.24058320235118	0.6415552062698133	0.5579442385459903
24Q4	RNA	lineage:Skin	pearson	NHEJ	XRCC5	120	-0.026296434672907393	0.7755696897681257	0.8863653597350007	0.9150164246273398
