ModelID	CellLineName	OncotreeLineage	OncotreePrimaryDisease	OncotreeSubtype	ModelType	CLDN4	LIG4	XRCC4	XRCC5	XRCC6	NHEJ1	DCLRE1C	PAXX	CGAS	STING1	TBK1	IRF3
ACH-000390	LUDLU-1	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	Cell Line	-0.1121918642917709	0.1582936146400698	-0.0569489763863064	-1.1053114762996368	-1.5794752530025464	0.0731297225827058	0.1614040902136825	-0.0977197051150479	-0.2631626714414871	-0.030743283378433	-0.1099074198778271	0.0244637312334477
ACH-000391	MHH-ES-1	Bone	Ewing Sarcoma	Ewing Sarcoma	Cell Line	0.0203694305039029	-0.1718072306977429	-0.2973527278865352	-1.3797856195824758	-2.042007391705108	-0.0390559321484558	-0.0025219396289232	-0.1640414709919654	-0.1923410621372649	-0.0054700228838896	0.0247592536722423	-0.0642150348634813
ACH-000393	HLF	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	Cell Line	-0.0853867442855063	0.0701676102987811	-0.0447278968907012	-1.3940068027200354	-2.1200223332035257	-0.1419725537992551	-0.039761733869598	-0.0637435020982174	-0.1902189573101379	0.0286738569376433	-0.0600179546023418	0.0081692495570459
ACH-000395	NCI-H520	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	Cell Line	-0.2405728046794342	0.1825309754680193	-0.1097654355709392	-1.420053426270827	-2.203363573400039	-0.0896689634673029	0.0953342686577208	-0.0005206608721588	-0.1646620140352113	-0.0230258418109794	-0.0910364352025667	-0.0535798862061267
ACH-000396	J82	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	Cell Line	-0.0350747315492404	0.0745814110263751	-0.1418356372689396	-1.0046417147541726	-1.6707587164989386	-0.0449211816437742	0.0119824120547332	0.0560115273300483	-0.1226216678255904	0.1287082152198939	-0.2143311191545706	-0.0267034816409048
ACH-000397	TEN	Uterus	Endometrial Carcinoma	Uterine Clear Cell Carcinoma	Cell Line	0.0346103785636103	-0.0606499378598949	-0.1534135006490277	-1.000563023482051	-1.580290158012022	0.0008624340515449	0.0275283917727085	-0.1390631147987258	-0.1031233823938988	0.0530367417840403	-0.144714240461911	-0.0632030728545289
ACH-000398	RI-1	Lymphoid	Mature B-Cell Neoplasms	Activated B-cell Type	Cell Line	-0.2960220870522483	-0.1111407156307675	-0.1626706754136262	-1.0549723290854638	-1.776586208184704	-0.2126099979112766	0.044785777519556	-0.0766697006146161	-0.1722252295873295	-0.0639458228923296	0.113285081269744	-0.2099648394362553
ACH-000401	COLO-800	Skin	Melanoma	Cutaneous Melanoma	Cell Line	0.2505312247125808	-0.1713281895930108	-0.5105274571186662	-1.2111883766674092	-2.0241924464860706	0.1318729501705695	-0.0112575876825925	0.1894713264062409	0.0250460450903274	0.0445813533371023	0.1079879161333342	-0.027650839608832
ACH-000402	BL-70	Lymphoid	Mature B-Cell Neoplasms	Burkitt Lymphoma	Cell Line	0.1080108521261179	-0.0271219942841873	-0.1416971716066133	-0.8544600526867201	-2.083365635662209	0.1098128982606332	-0.0528926278174286	-0.1292724182276675	0.089398325281567	-0.0623419838729498	-0.2218208432595938	-0.062982040908614
ACH-000403	NCI-H747	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	Cell Line	-0.0136365290569203	-0.0164202944298777	-0.0960325420171224	-1.110161833227861	-2.1185161780081536	-0.1257671803481594	0.1306634034893837	0.0613425742836508	-0.0736018468293444	0.0482609880831124	-0.0578286023786335	-0.0699692161124602
ACH-000404	K029AX	Skin	Melanoma	Cutaneous Melanoma	Cell Line	0.0734074569250591	-0.4318525497886221	-0.3625932479164525	-1.3911870104865989	-1.804552218814408	-0.2286444220764903	-0.0757596131462444	-0.1688649664495819	-0.1255547646564443	0.0696163011904762	-0.2984529863845018	-0.1236311349885628
ACH-000405	MEC-1	Lymphoid	Mature B-Cell Neoplasms	Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma	Cell Line	-0.1691808193429013	0.0069274773348457	-0.3902471241576987	-1.0415910430665647	-1.690680456236907	-0.1537042827546419	-0.0022775765133636	-0.3055341240916374	-0.1469203735274585	-0.0240869152568129	-0.0583595474792721	-0.1015187874808409
ACH-000406	U-937	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	Cell Line	-0.0610827911369275	-0.017164236686881	-0.2050744885807136	-1.1822754042977976	-1.7073231998614915	-0.0316498420648988	0.0386725157540898	0.0971694225169173	-0.068217277474576	-0.0365175947210065	-0.1040341876446551	-0.042269420895008
ACH-000407	SNU-685	Uterus	Endometrial Carcinoma	Uterine Carcinosarcoma/Uterine Malignant Mixed Mullerian Tumor	Cell Line	0.2160097768290101	-0.0524473136988544	-0.2520921654660442	-1.249610246921134	-1.530609866621995	-0.2266163664001417	-0.0695708076570326	0.3370756679395739	-0.1587148218580397	0.0818646586129661	-0.0592370479657723	-0.1385824483645383
ACH-000408	TE-5	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	Cell Line	0.0317260823346259	-0.0901411777547933	-0.7165188270520173	-1.1014417966693912	-1.981157703800906	0.1164292824615165	0.151535046986538	-0.1547072823298321	-0.3626853339075748	-4.640132700181252e-05	-0.171093886199671	0.1132382313493583
ACH-000410	Saos-2	Bone	Osteosarcoma	Osteosarcoma	Cell Line	0.1126251995578339	0.0163882756889219	-0.2777103407980431	-1.3199511898247198	-1.9065239890389425	-0.0674093316020065	-0.2205149439184695	-0.0113293715241094	0.0576389001033122	0.0415052839468848	-0.1221982577024917	-0.1381696733537152
ACH-000411	769-P	Kidney	Renal Cell Carcinoma	Renal Clear Cell Carcinoma	Cell Line	-0.0421601974534106	-0.2655881756641906	-0.4144767731533406	-1.3008080495450391	-2.7473978539803987	-0.253681851623125	0.1040148024420198	0.0668667659849622	-0.1468421704648735	0.0410761396430378	-0.1425326913561835	-0.0484480737690677
ACH-000414	NCI-H1944	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	Cell Line	0.01282784792578	-0.3151367070772816	-0.3317785819469934	-1.344737002294536	-2.1426191317590004	-0.0529128338355089	-0.0228958231115006	-0.0286663637671616	-0.119338189440127	0.0409555789070881	-0.1189654100342496	-0.1173308945455841
ACH-000415	BICR 6	Head and Neck	Head and Neck Squamous Cell Carcinoma	Hypopharynx Squamous Cell Carcinoma	Cell Line	-0.169758268194936	0.0751508085379102	-0.2996052867650338	-1.0309739242876894	-1.677573781429035	-0.0968675916589642	0.0792308710359582	-0.0410925711540031	-0.1475595201479082	0.0108029920610411	-0.1615768960172268	0.0237458440306503
ACH-000416	NCI-H838	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	Cell Line	-0.0618777367423335	-0.0023422832654219	-0.2219532894546131	-1.4312982804703342	-1.5714354671005777	-0.0210255199489797	-0.0520433644986808	-0.1252978360457946	-0.0228016887168029	-0.022174407337204	-0.1883923909736984	-0.1015886829060125
ACH-000417	Panc 08.13	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	Cell Line	0.0494722740175362	-0.0195933461832669	-0.2898668284308014	-1.1942675610794895	-1.6645664176916413	-0.0603833117776611	0.0663555435255919	-0.1249875348643171	-0.1194619807026681	0.1161263503779907	-0.072376485915837	0.0494836505963775
ACH-000420	SNU-449	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	Cell Line	0.2070800474110953	-0.0436615375082402	-0.1962037254591812	-1.5995579811506422	-2.12474500542388	0.0298851869758025	-0.2896869825558728	-0.0399151408743734	-0.0684133523322182	0.000293197783548	-0.2662813618901389	0.0553733179608261
ACH-000421	SW837	Bowel	Colorectal Adenocarcinoma	Rectal Adenocarcinoma	Cell Line	0.0175063837874357	-0.0501403169738328	-0.4208806580276206	-1.231903436578642	-1.897206645411721	-0.1429847694405073	0.1297007966990844	-0.2877289488561264	-0.0463836502193669	0.0958482255132341	0.0159703646853306	-0.0738289140722455
ACH-000422	SNU-475	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	Cell Line	-0.1745060476803974	-0.0679512509106029	-0.105415724281993	-1.1292781073688856	-1.639018572803718	-0.1312821282612368	0.0161304301164906	0.0247558930884778	-0.1029089182792697	0.0565148734062668	-0.1410459783868761	-0.1020458821760633
ACH-000424	TC-71	Bone	Ewing Sarcoma	Ewing Sarcoma	Cell Line	0.0889690128129605	-0.4433301799093069	-0.3732515599247685	-1.4824318919586523	-1.8567224541630964	0.0571479387565876	-0.0258167021557368	-0.0861485218760644	-0.1690338135613989	0.0355381757603393	-0.1542534530884803	-0.0261501998147582
ACH-000425	UACC-62	Skin	Melanoma	Melanoma	Cell Line	-0.1316038587811973	-0.1258013898535862	-0.3524517232617793	-1.3026374946385169	-1.8946303491399048	-0.0228035273438124	-0.0478410120797853	-0.0906766697743377	-0.079367661724042	0.0118199804939678	-0.1910257285816696	-0.0625951170225583
ACH-000426	KMS-20	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	Cell Line	0.1505241892579893	-0.0724760633221378	-0.041480715201565	-0.9573627646362516	-2.2952740333329675	-0.1516379942925475	-0.0889149098057989	-0.0918808464239272	-0.0296321240519206	-0.0831397712198438	-0.1409771442044268	0.0190803483333437
ACH-000427	NCI-N87	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Tubular Stomach Adenocarcinoma	Cell Line	0.1158384802786717	-0.354575371185471	-0.2987501623707772	-0.967740031911806	-1.5247317730686547	-0.2189206378983171	-0.0563176273954919	0.0178570811113527	-0.194339491370536	0.0967189665046725	-0.0955011266789969	0.0434953657653492
ACH-000430	TYK-nu	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	Cell Line	0.2311907813457583	-0.1367170319218798	-0.4622196413822342	-1.5054584658178745	-2.258689812144766	-0.2376066761631218	0.0562393001739983	-0.0804004758374429	-0.0434697141201984	0.0644408534062078	0.3222875297636385	0.0588407251530893
ACH-000431	NCI-H1694	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	Cell Line	0.1261377990963032	-0.2066117252178242	-0.1949678784702991	-2.1483550709509136	-2.1113510008488587	-0.101908824151146	0.0353429602836012	0.2000660647993405	-0.2368877756870115	-0.0110462156468068	-0.169405927357903	-0.0645731473412063
ACH-000433	Caki-1	Kidney	Renal Cell Carcinoma	Renal Clear Cell Carcinoma	Cell Line	0.0201742725280485	0.0296517318242356	-0.113435562089886	-1.042495308773254	-2.302384152300739	-0.2427245169430476	0.3725683590996178	-0.3039987549798452	-0.0985032252084544	-0.001693017652885	-0.3697855311048245	0.0840850092295219
ACH-000434	NCI-H1915	Lung	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	Cell Line	-0.0683415240726493	-0.1847150744691049	-0.4912648080497622	-1.4873902259743566	-2.633355008096618	-0.2425149347870551	0.0012487030226449	-0.032352213363289	-0.0725100585785752	0.0194583473444139	-0.1181037829300439	-0.0712977870885331
ACH-000435	EFE-184	Uterus	Endometrial Carcinoma	Endometrial Carcinoma	Cell Line	0.2636873435673564	0.0534752924754585	-0.017554044745411	-1.0767612113371026	-1.6823253427766622	0.0417601421780959	0.0594367302529941	0.0103974546513712	-0.0876061553769929	-0.0846368657663952	0.1323254085849116	0.1371968201298599
ACH-000436	OCI-My7	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	Cell Line	0.2273169066742173	-0.0822412254409652	-0.2334301442119882	-1.2572235093031223	-2.144479913527757	-0.156934681912217	0.0793934438578522	-0.2977536666391712	-0.0149052654799159	0.1599898040010822	-0.0212058963177762	-0.038078830733221
ACH-000437	SW 1088	CNS/Brain	Diffuse Glioma	Astrocytoma	Cell Line	0.02183384493307	0.0564468333915909	0.0153053977503891	-1.2652145620496964	-1.804968806229774	-0.0490708049958422	-0.0641809015773902	-0.0179885795779977	-0.1174557675758274	-0.0490525514329091	-0.1858625887974934	-0.016789299527391
ACH-000438	Lu-65	Lung	Non-Small Cell Lung Cancer	Giant Cell Carcinoma of the Lung	Cell Line	0.323053515415877	0.0393251153226266	-0.3837271397861103	-0.9630244690060088	-1.399673122310539	-0.0971137375646942	-0.0332430857119552	-0.0547337610574072	-0.0432843779889963	-0.005352859771628	0.0141992926943718	0.0859868132278076
ACH-000441	SH-4	Skin	Melanoma	Melanoma	Cell Line	-0.0827424980518809	-0.1224988949897013	-0.6718472713691577	-1.1976861055033234	-1.6963825803817996	-0.2628849785492922	0.2857521983072197	0.0523834774506637	-0.140525226417672	0.0638612037957536	0.0315093978203979	-0.0726385921403576
ACH-000442	RERF-LC-Sq1	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	Cell Line	-0.1310533563768256	0.1352933641721133	-0.0714098958595431	-0.7280155398317083	-1.5081613108736116	0.0339548740038202	0.1481344083426264	-0.1006631504493053	0.0229669422640552	-0.1038270501756917	-0.0331285886599427	0.0354074201053233
ACH-000444	LU99	Lung	Non-Small Cell Lung Cancer	Giant Cell Carcinoma of the Lung	Cell Line	0.0962437104093173	0.0026358802079948	-0.2145645713694389	-1.1938524930951402	-1.5904983016537717	-0.0269328634693252	0.0791677615287054	-0.0534895825869724	-0.0420934290910448	0.1287750117536468	-0.139474705626999	-0.1364502923689781
ACH-000445	KNS-60	CNS/Brain	Diffuse Glioma	Glioblastoma	Cell Line	0.2078610421757198	-0.0215895867884584	-0.2298053369707104	-0.8404727338942926	-2.16738563687086	-0.1365760298268221	-0.0211722881351105	-0.268372083147227	-0.120382251601885	-0.1087649514491635	-0.2695275966019237	0.1143199555807513
ACH-000446	KP-N-SI9s	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	Cell Line	0.2938979972703739	-1.01903481225115	-1.377063160491378	-1.2109974005646085	-2.245222774188865	-0.8207265837939715	-0.7025076773528479	-0.1395260788484228	-0.2041611859096697	0.0390895199917828	-0.0744202492285814	-0.2822259208071856
ACH-000448	NCI-H1666	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	Cell Line	0.1034673891175899	-0.1476528027520905	-0.242489864940443	-1.2397544393634503	-1.794073238154689	-0.2534725354636343	-0.1205976273745411	-0.0387206795051885	-0.1451594642114776	0.1628627320074688	-0.1617579432639783	-0.0795026361134778
ACH-000450	MEL-HO	Skin	Melanoma	Melanoma	Cell Line	0.1135368389575395	-0.1063294980513081	-0.1326629855856869	-1.7591188802310738	-1.176594632580349	-0.3694186945417879	-0.2428239031181835	-0.0021523796232361	-0.3486734487834175	0.156865818323321	-0.2112859119285799	-0.0419383637879054
ACH-000452	TE-8	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	Cell Line	-0.0172554113380114	-0.0729648498377495	-0.2407575857295756	-1.2490738038318423	-1.991825648706264	0.0409535104632846	-0.0361915059066256	-0.1225598609364925	-0.1677472539680417	-0.041028076738386	-0.103010685627801	0.0112404934407062
ACH-000454	HCC-95	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	Cell Line	-0.1784381421419836	0.1387674658443274	-0.1347432494431914	-1.1601414016554197	-2.21979175186484	-0.0010444281732967	-0.0160163481712983	-0.1822089248778496	-0.4036085738422572	0.0302763437642033	-0.0924458860764552	0.2500973424611474
ACH-000455	LN-428	CNS/Brain	Diffuse Glioma	Glioblastoma	Cell Line	0.1539962533515165	-0.0290080415204717	-0.175248770664943	-1.134828927010182	-1.4273056485694502	-0.1194082851770815	0.0483598226388416	-0.1666656169142443	-0.2016721970185941	-0.0001526654555051	-0.0530038466756395	-0.1601346201219065
ACH-000456	B-CPAP	Thyroid	Poorly Differentiated Thyroid Cancer	Poorly Differentiated Thyroid Cancer	Cell Line	0.0760486400967393	-0.1605236744870918	-0.4558110680428829	-1.1322784303312246	-1.4838207485354993	-0.2574183396557487	0.0648949722686205	-0.1030465960835249	-0.1400445764825844	0.155958728588316	-0.1007993396783444	-0.0274309057132431
ACH-000458	CJM	Skin	Melanoma	Melanoma	Cell Line	-0.0668903775617608	-0.0833817898692759	-0.3550435355414243	-1.5166008773346742	-1.58899054612497	-0.1800337915252402	0.0357878813437204	-0.1049293837008265	-0.157947542111599	0.0091799575252027	-0.1353553787829702	-0.0633382458154011
ACH-000459	TUHR10TKB	Kidney	Renal Cell Carcinoma	Renal Clear Cell Carcinoma	Cell Line	0.4683383344654306	-0.1340040249515856	-0.1556279226167987	-0.7864413382282528	-1.36377679639215	-0.0761242727804601	0.0157407534885581	0.1977832089925781	0.0094557503540441	0.1040125274235884	-0.7300168614277847	-0.0402859717243097
ACH-000460	SNU-8	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Serous Ovarian Cancer	Cell Line	0.2211772963553447	-0.2199106905398808	-0.2533372736192975	-1.3197317496213938	-1.8466267425837004	-0.2288746181745104	0.1429091118100751	-0.0721193060963228	-0.0787810135147436	-0.0164503875068752	-0.131015628641443	0.0431131542287783
ACH-000461	SNU-1196	Biliary Tract	Intraductal Papillary Neoplasm of the Bile Duct	Extrahepatic Cholangiocarcinoma	Cell Line	0.0561273317814409	-0.0024965284460142	-0.3393277368031881	-0.9641684035128852	-1.202181236728339	-0.2520916508706496	0.1154833316038221	-0.3493077674221778	-0.1528893860229137	0.0579575906860598	-0.0386881623922781	-0.1112679118392476
ACH-000463	NCI-H460	Lung	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	Cell Line	-0.0522029622018941	-0.0339082299794079	-0.3670542119802253	-1.1399261205259985	-1.6866122401533266	0.0387336329485577	0.0605916604337248	-0.2923784096974493	-0.1934058291412962	0.0894231448478507	-0.0864421998284306	-0.0403320559406952
ACH-000464	CAS-1	CNS/Brain	Diffuse Glioma	Glioblastoma	Cell Line	0.1226211222414987	-0.1707020817699234	-0.392816528295009	-1.2628682105392075	-1.5562612211080848	-0.0048723205734754	-0.1319882956199308	-0.1777849387347371	-0.2919611221930173	-0.1608274480165319	-0.0468861175252714	-0.136868296841934
ACH-000466	SNU-216	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Tubular Stomach Adenocarcinoma	Cell Line	-0.170982800282112	-0.0928877913554269	-0.0995409596861144	-1.1202893546704773	-1.369487891989099	0.08754585981468	-0.094686253871508	-0.3603851887596183	-0.1884700073996419	0.1058497651494776	-0.2164692727908678	0.0289939755416005
ACH-000467	HCC-56	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	Cell Line	0.0849519459638918	0.0436807010868103	-0.1394762767763385	-1.186123820481627	-1.9519451437008128	0.0320774969334455	0.0730365227534862	-0.3081490861482642	-0.0755669309664648	0.0372538033361606	-0.2810201973807651	-0.1232061515433323
ACH-000468	PK-45H	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	Cell Line	0.2241552533632293	-0.0060388687903246	-0.1803615362715125	-1.1849451347581434	-1.6654832226556862	-0.0174953596812084	0.0218653056526633	0.08489244630016	-0.0847428504499423	-0.0133585874819664	-0.1014218739171459	0.155530898552855
ACH-000469	YH-13	CNS/Brain	Diffuse Glioma	Glioblastoma	Cell Line	0.1372414137734773	-0.087067717231004	-0.2530626488870159	-1.246121753409478	-1.3573159675256583	-0.049893141036889	-0.034788066735576	0.0554174483714079	-0.172893324333249	0.2719588008461624	0.0061515025980533	0.1746117609501032
ACH-000470	SW1463	Bowel	Colorectal Adenocarcinoma	Rectal Adenocarcinoma	Cell Line	0.2036358515136091	0.183001713468436	-0.3537895461749208	-1.1370787306361172	-2.208450754175786	-0.327426644247842	0.1314442742645973	-0.0548658961150848	-0.0302581379325089	-0.0665377627236857	-0.1450811455226379	0.045599521274679
ACH-000471	Li-7	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	Cell Line	0.2213914853645069	-0.0137633376810098	-0.0889458990412702	-0.6892102116779402	-1.4594521106672438	-0.0971693604819923	0.0736041239093618	-0.1689895546759948	-0.1725195449906679	-0.0220716541443539	-0.344817049827981	-0.2995374996836173
ACH-000472	HSC-2	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	Cell Line	0.0223618209810191	-0.0279590930949083	-0.1821251691621176	-1.1503833925462283	-1.7264622453955978	-0.0716625123938765	-0.0621047386817376	-0.0292505984687021	-0.1803567871413771	0.1125075739417538	-0.1730696598199691	-0.0552150357487501
ACH-000473	RT-112	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	Cell Line	-0.2722861477116401	-0.0304451352854829	-0.2610739019296177	-1.2433661739187447	-1.5891102549894192	0.0112034236737741	0.1853190902637341	-0.0938457569300408	-0.2495428215088893	0.1229128298912003	-0.1296188921842419	-0.0512809377135496
ACH-000475	huH-1	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	Cell Line	0.1521292306897127	-0.0188056437000979	-0.2409626272834865	-1.281015491211882	-1.664525220251823	0.0655152431103475	0.0829638454695008	-0.0714382812846533	-0.0847224881654736	-0.0238698223625599	-0.1044695488865925	0.067939889610554
ACH-000476	JHH-4	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	Cell Line	0.0486262980786641	0.1114678153121881	-0.1726535091978037	-0.9802821612456212	-1.5146878477245709	0.0705560951448516	-0.0069190609408979	-0.2593836227369201	-0.2626324135054381	0.0606988708622703	-0.0284641789216348	-0.1026648486682954
ACH-000477	Malme-3M	Skin	Melanoma	Melanoma	Cell Line	0.1980373745376858	-0.0282439203121916	-0.2824917841275934	-1.4263206165665585	-1.416486469691975	-0.1636842843606978	-0.1160718893133825	0.0856939693687278	-0.0419800154682891	-0.1096003813919712	-0.1451928074901624	-0.0855872465581476
ACH-000478	SNU-387	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	Cell Line	0.0770300452837439	-0.0627485057470844	0.011999584920425	-1.0658953900997057	-1.7307741970425548	-0.0193765537997141	-0.1479396940109406	-0.082516833158568	-0.0698245897356544	0.0503576639277502	-0.1576910868205164	-0.1977530097489534
ACH-000479	KNS-81	CNS/Brain	Diffuse Glioma	Glioblastoma	Cell Line	0.1212162951960799	0.0105282666408991	-0.1224057798063425	-1.4984426642937203	-1.6624043845883243	-0.0957040386928396	0.0279234348560616	-0.1505338156630049	-0.1901337318878576	0.0265493338144642	-0.2309955667815233	0.0943137967755238
ACH-000480	HuH-7	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	Cell Line	-0.047194836391677	0.0630938227970915	-0.4541625239378516	-1.2979380751578613	-1.5713145382713487	-0.0085217683485182	0.0797393904647903	-0.042143463506615	-0.1038097701524256	0.0943675663094336	-0.221876627554788	-0.1425104853795479
ACH-000481	NCI-H2170	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	Cell Line	-0.2300104898587981	0.0824962150843957	-0.1571090108738975	-0.9619645120581404	-1.453469635673308	0.0052974357021968	0.071219687667295	-0.1308855825392749	-0.196385608440867	-0.043235654081609	-0.0415146550703641	-0.1001844043638615
ACH-000483	SNU-182	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	Cell Line	-0.0316313022549293	-0.0412980692217462	-0.1589589568503911	-1.3141789896306608	-1.6435985413390044	0.0354473916922912	0.0049660960637102	-0.0263499864544994	-0.0412009191948881	-0.1197230285500819	-0.037965907305326	-0.4331121511107736
ACH-000484	VMRC-RCW	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	Cell Line	0.1120583387782779	-0.1452289946924008	-0.1614572289559675	-1.6782257684463515	-1.7336945651770554	-0.0490555103832766	-0.1397669224342259	-0.0004128026052468	0.016461427616233	-0.0922958326285135	-0.2321250430162944	0.1410287113470863
ACH-000485	GSU	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	Cell Line	0.2595605586092234	-0.2027962014809686	-0.2429607523470187	-1.0450564446582549	-1.7276206593976406	-0.3721578220803199	0.1605277121621007	-0.0133271646761023	0.0216583608063941	-0.0374181562266459	0.1270041662579275	-0.0673328584323286
ACH-000486	KU-19-19	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	Cell Line	-0.0511179824519213	-0.0970555076781121	-0.3353862154146616	-1.345041590070504	-1.6083941721992476	-0.0733395079328669	0.0579315074039353	-0.1330095434982541	-0.0373191001599713	0.0359618509329749	-0.1207844105804272	-0.098733788187998
ACH-000487	F-36P	Myeloid	Myelodysplastic Syndromes	Myelodysplastic Syndromes	Cell Line	0.0546846563521698	-0.0644763603869697	-0.2634217395714162	-1.084850417223711	-1.6332515496324251	-0.1915477394186518	-0.0778918146036116	-0.0432543095831375	-0.0665442184373349	0.013796620898303	-0.1007260264336141	-0.2243705895407778
ACH-000488	TE-11	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	Cell Line	0.015770216435252	-0.197492543302917	-0.2653285667237143	-1.2617522285458234	-1.6084981628726045	-0.1736744758483002	0.0022226360403288	0.1530886475505105	0.0191216411078377	0.1009463531404375	-0.1252139933418583	-0.0572296672713002
ACH-000489	SW1116	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	Cell Line	0.0756494264854071	-0.0075165453246179	-0.0634028874598625	-0.871455782373274	-1.54516167947817	-0.2416434480605386	0.0728875299107097	-0.0036255248854374	-0.0665757871349905	0.0230365952103085	-0.2213462281724431	-0.0682481362837573
ACH-000490	SF767	Cervix	Cervical Squamous Cell Carcinoma	Cervical Squamous Cell Carcinoma	Cell Line	-0.0456462973921599	0.0682737608074803	-0.1587840793819148	-1.2733079744647222	-1.853987004367485	-0.1855518917004157	-0.1034461212851156	0.0433243780208963	-0.0565251898373351	-0.0267110663882212	-0.0465234312090354	0.0175995195362331
ACH-000491	NCI-H716	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	Cell Line	-0.2407372117713457	0.1001168769890682	-0.224819261421274	-1.0760363610198005	-1.7278173137170114	0.0510916950404491	-0.0292659194578761	0.1413228150780854	-0.0989174072926114	-0.0164245051769195	0.0023509441769872	-0.0203417217568246
ACH-000493	SNU-423	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	Cell Line	0.2105494209819341	0.1749596954834473	-0.2155830774569632	-1.1467599922989304	-1.7911379749373095	-0.0583684361148952	-0.1664959958830426	-0.208025311429222	-0.1884540650866308	0.0839767163353805	-0.1300415484028595	-0.1610145201768279
ACH-000495	TUHR4TKB	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	Cell Line	0.041808379006848	0.0075565583542303	-0.0761543202451025	-1.1151210012545756	-1.972951229132439	-0.0948362552997055	0.2331357373587455	0.0494703407880943	-0.0219580115810568	-0.0343867700053678	-0.1896253343457985	0.0194399987854543
ACH-000496	NCI-H1792	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	Cell Line	0.2504223426381799	-0.2962818113769671	-0.2314595213027735	-1.269262121100753	-1.9501109859341976	-0.0483878527676872	0.1350062470571326	0.0557685679184246	-0.195734966311235	-0.0048424747557896	-0.0991763455926671	-0.1037213768879045
ACH-000498	KO52	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	Cell Line	0.1936066515379127	-0.0915161009267348	-0.0397106830971936	-1.5670130894098877	-1.7737063148919407	0.157548187348654	-0.0245179673759691	0.141606789629116	-0.0311649929410703	-0.0020247254455227	-0.1314689366788908	-0.1336257431195308
ACH-000499	EW8	Bone	Ewing Sarcoma	Ewing Sarcoma	Cell Line	0.0837549209230079	-0.0061677301832511	-0.2826521209818835	-1.338063196471195	-1.3775310680435828	0.0281376558929002	0.0507038915123606	-0.1668363597143262	-0.2844636671695041	-0.0545881991895767	-0.2401890585910411	0.0436090247868356
