release	matrix	cohort	method	gene	n	rho	p
24Q4	Chronos	lineage:Lymphoid	spearman	TBK1	93	-0.16866103667452476	0.10607043137672861
24Q4	Chronos	lineage:Lymphoid	pearson	TBK1	93	-0.16577296668850175	0.11227640457098405
24Q4	Chronos	lineage:Myeloid	spearman	LIG4	42	0.0158009885746698	0.9208858962646472
24Q4	Chronos	lineage:Myeloid	pearson	LIG4	42	0.018677932283250803	0.906539956561504
24Q4	Chronos	lineage:Myeloid	spearman	STING1	42	0.032655376387650925	0.837338572064252
24Q4	Chronos	lineage:Myeloid	pearson	STING1	42	-0.00521082948197009	0.973873082082492
24Q4	Chronos	lineage:Myeloid	spearman	CGAS	42	0.05874726521351593	0.711713733937304
24Q4	Chronos	lineage:Myeloid	pearson	CGAS	42	0.016581538237588747	0.9169910293070269
24Q4	Chronos	lineage:Myeloid	spearman	PAXX	42	-0.055343975366663974	0.7277554836266958
24Q4	Chronos	lineage:Myeloid	pearson	PAXX	42	-0.025674395245620235	0.8717829413982476
24Q4	Chronos	lineage:Myeloid	spearman	IRF3	42	-0.04594441293250142	0.7726421347089488
24Q4	Chronos	lineage:Myeloid	pearson	IRF3	42	-0.08419694899670162	0.5960188257182901
24Q4	Chronos	lineage:Myeloid	spearman	NHEJ1	42	0.0717121789158091	0.6517701563151376
24Q4	Chronos	lineage:Myeloid	pearson	NHEJ1	42	0.06202283769824845	0.6963889784571361
24Q4	Chronos	lineage:Myeloid	spearman	XRCC5	42	-0.011263268778867191	0.9435620006581442
24Q4	Chronos	lineage:Myeloid	pearson	XRCC5	42	-0.01591678266530751	0.9203079774757449
24Q4	Chronos	lineage:Myeloid	spearman	DCLRE1C	42	-0.3381411554979338	0.028506889380312064
24Q4	Chronos	lineage:Myeloid	pearson	DCLRE1C	42	-0.27136351588401353	0.08214945321894489
24Q4	Chronos	lineage:Myeloid	spearman	TBK1	42	0.1148205169759339	0.4690255720060023
24Q4	Chronos	lineage:Myeloid	pearson	TBK1	42	0.12998983565347888	0.41193295358738213
24Q4	Chronos	lineage:Ovary/Fallopian Tube	spearman	LIG4	59	-0.05721800116890709	0.6668689323311264
24Q4	Chronos	lineage:Ovary/Fallopian Tube	pearson	LIG4	59	-0.08494895205265368	0.5223662874743994
24Q4	Chronos	lineage:Ovary/Fallopian Tube	spearman	STING1	59	0.22752776154295737	0.08307939208851953
24Q4	Chronos	lineage:Ovary/Fallopian Tube	pearson	STING1	59	0.15415855811373835	0.24371016617814656
24Q4	Chronos	lineage:Ovary/Fallopian Tube	spearman	CGAS	59	0.12577440093512568	0.34252025363910177
24Q4	Chronos	lineage:Ovary/Fallopian Tube	pearson	CGAS	59	0.14263812391721753	0.2811657654148289
24Q4	Chronos	lineage:Ovary/Fallopian Tube	spearman	PAXX	59	0.034248977206312106	0.7967787628859805
24Q4	Chronos	lineage:Ovary/Fallopian Tube	pearson	PAXX	59	0.028727708429352718	0.8289994842887345
24Q4	Chronos	lineage:Ovary/Fallopian Tube	spearman	IRF3	59	0.1729982466393922	0.1900951341231579
24Q4	Chronos	lineage:Ovary/Fallopian Tube	pearson	IRF3	59	0.14058148519749064	0.28823216538411583
24Q4	Chronos	lineage:Ovary/Fallopian Tube	spearman	NHEJ1	59	0.00315604909409702	0.9810732134383414
24Q4	Chronos	lineage:Ovary/Fallopian Tube	pearson	NHEJ1	59	-0.014746669791856702	0.911732333884901
24Q4	Chronos	lineage:Ovary/Fallopian Tube	spearman	XRCC5	59	-0.08544710695499709	0.5199210026059018
24Q4	Chronos	lineage:Ovary/Fallopian Tube	pearson	XRCC5	59	-0.08012722077246195	0.5463281057368418
24Q4	Chronos	lineage:Ovary/Fallopian Tube	spearman	DCLRE1C	59	-0.0718293395675044	0.5887654900960724
24Q4	Chronos	lineage:Ovary/Fallopian Tube	pearson	DCLRE1C	59	-0.08833124260703366	0.5058775385199102
24Q4	Chronos	lineage:Ovary/Fallopian Tube	spearman	TBK1	59	-0.19298655756867333	0.14307177258262121
24Q4	Chronos	lineage:Ovary/Fallopian Tube	pearson	TBK1	59	-0.12222043983293059	0.356439877319015
24Q4	Chronos	lineage:Pancreas	spearman	LIG4	47	-0.03191489361702128	0.8313581952118841
24Q4	Chronos	lineage:Pancreas	pearson	LIG4	47	-0.03321651098595653	0.8245863329657469
24Q4	Chronos	lineage:Pancreas	spearman	STING1	47	0.10453283996299723	0.48438770995639296
24Q4	Chronos	lineage:Pancreas	pearson	STING1	47	0.04955359705821818	0.7408123764494745
24Q4	Chronos	lineage:Pancreas	spearman	CGAS	47	0.13193802035152638	0.3766755111661254
24Q4	Chronos	lineage:Pancreas	pearson	CGAS	47	0.13186241293941783	0.3769514549693518
24Q4	Chronos	lineage:Pancreas	spearman	PAXX	47	0.2866558741905643	0.05075948670446061
24Q4	Chronos	lineage:Pancreas	pearson	PAXX	47	0.3211162231955835	0.027747949549785433
24Q4	Chronos	lineage:Pancreas	spearman	IRF3	47	0.21762257169287696	0.14171155779052577
24Q4	Chronos	lineage:Pancreas	pearson	IRF3	47	0.250112098632977	0.08996606150430733
24Q4	Chronos	lineage:Pancreas	spearman	NHEJ1	47	-0.2015494912118409	0.17429394991440567
24Q4	Chronos	lineage:Pancreas	pearson	NHEJ1	47	-0.1415279801485175	0.34265724672531184
24Q4	Chronos	lineage:Pancreas	spearman	XRCC5	47	-0.10279833487511564	0.4917061889143104
24Q4	Chronos	lineage:Pancreas	pearson	XRCC5	47	-0.08473310114522345	0.5712044122095055
24Q4	Chronos	lineage:Pancreas	spearman	DCLRE1C	47	-0.14858926919518964	0.3188647349375734
24Q4	Chronos	lineage:Pancreas	pearson	DCLRE1C	47	-0.12881603606155687	0.38816975110876223
24Q4	Chronos	lineage:Pancreas	spearman	TBK1	47	-0.012372802960222017	0.9342151965743817
24Q4	Chronos	lineage:Pancreas	pearson	TBK1	47	-0.04328021915823051	0.7726886826712146
24Q4	Chronos	lineage:Peripheral Nervous System	spearman	LIG4	44	-0.03227625088090204	0.8352390885562354
24Q4	Chronos	lineage:Peripheral Nervous System	pearson	LIG4	44	-0.21249797640888385	0.16609888113693694
24Q4	Chronos	lineage:Peripheral Nervous System	spearman	STING1	44	0.027625088090204367	0.8587208762393483
24Q4	Chronos	lineage:Peripheral Nervous System	pearson	STING1	44	0.018757873430733794	0.9038065322695223
24Q4	Chronos	lineage:Peripheral Nervous System	spearman	CGAS	44	-0.3455954897815363	0.021577152587157575
24Q4	Chronos	lineage:Peripheral Nervous System	pearson	CGAS	44	-0.31546968815349474	0.03698376766411789
24Q4	Chronos	lineage:Peripheral Nervous System	spearman	PAXX	44	0.20028188865398164	0.19239473937005286
24Q4	Chronos	lineage:Peripheral Nervous System	pearson	PAXX	44	0.19844846504079885	0.19658231197364345
24Q4	Chronos	lineage:Peripheral Nervous System	spearman	IRF3	44	0.017899929527836506	0.9081869923571573
24Q4	Chronos	lineage:Peripheral Nervous System	pearson	IRF3	44	0.03411341085521713	0.826001720131866
24Q4	Chronos	lineage:Peripheral Nervous System	spearman	NHEJ1	44	-0.21508104298801975	0.16088976674534688
24Q4	Chronos	lineage:Peripheral Nervous System	pearson	NHEJ1	44	-0.36563636536907146	0.014658507936675806
24Q4	Chronos	lineage:Peripheral Nervous System	spearman	XRCC5	44	-0.07582804792107116	0.6246919162848086
24Q4	Chronos	lineage:Peripheral Nervous System	pearson	XRCC5	44	0.006176827954598277	0.9682579541489285
24Q4	Chronos	lineage:Peripheral Nervous System	spearman	DCLRE1C	44	-0.4947145877378435	0.0006409801002066339
24Q4	Chronos	lineage:Peripheral Nervous System	pearson	DCLRE1C	44	-0.5548669808649942	9.27706685330416e-05
24Q4	Chronos	lineage:Peripheral Nervous System	spearman	TBK1	44	-0.15095137420718815	0.3280288253492484
24Q4	Chronos	lineage:Peripheral Nervous System	pearson	TBK1	44	-0.15939176059374072	0.3013823887176199
24Q4	Chronos	lineage:Skin	spearman	LIG4	74	-0.0007256571640133283	0.9951041600668635
24Q4	Chronos	lineage:Skin	pearson	LIG4	74	0.03363093706239535	0.776058338211894
24Q4	Chronos	lineage:Skin	spearman	STING1	74	-0.039763050721954823	0.7365961027154524
24Q4	Chronos	lineage:Skin	pearson	STING1	74	-0.08231679367471477	0.4856494677701817
24Q4	Chronos	lineage:Skin	spearman	CGAS	74	-0.13978526471677155	0.23489292583334953
24Q4	Chronos	lineage:Skin	pearson	CGAS	74	-0.18765733242842048	0.10936235420196072
24Q4	Chronos	lineage:Skin	spearman	PAXX	74	0.0005183265457238059	0.9965029609537266
24Q4	Chronos	lineage:Skin	pearson	PAXX	74	-0.05263062650795804	0.6560691672318452
24Q4	Chronos	lineage:Skin	spearman	IRF3	74	-0.012099222510181412	0.9185080709088275
24Q4	Chronos	lineage:Skin	pearson	IRF3	74	-0.014150515791123263	0.9047517525962775
24Q4	Chronos	lineage:Skin	spearman	NHEJ1	74	0.11141058867086262	0.34464860799706143
24Q4	Chronos	lineage:Skin	pearson	NHEJ1	74	0.1191196704915425	0.31208076551898883
24Q4	Chronos	lineage:Skin	spearman	XRCC5	74	0.046219918548685665	0.6957685064185173
24Q4	Chronos	lineage:Skin	pearson	XRCC5	74	0.050203922828293106	0.6709926502069361
24Q4	Chronos	lineage:Skin	spearman	DCLRE1C	74	-0.12417623102554606	0.29183492473941597
24Q4	Chronos	lineage:Skin	pearson	DCLRE1C	74	-0.09813283819306944	0.4055166675146197
24Q4	Chronos	lineage:Skin	spearman	TBK1	74	-0.06938171047760087	0.5569408099096077
24Q4	Chronos	lineage:Skin	pearson	TBK1	74	-0.036091788689140814	0.7601475246691557
24Q4	Chronos	lineage:Soft Tissue	spearman	LIG4	45	0.10368906455862975	0.49788290960896353
24Q4	Chronos	lineage:Soft Tissue	pearson	LIG4	45	0.13877532282156355	0.36327285399799947
24Q4	Chronos	lineage:Soft Tissue	spearman	STING1	45	-0.06179183135704875	0.686776469046887
24Q4	Chronos	lineage:Soft Tissue	pearson	STING1	45	-0.11223544840449541	0.4629270198285557
24Q4	Chronos	lineage:Soft Tissue	spearman	CGAS	45	0.08642951251646903	0.5723937476022586
24Q4	Chronos	lineage:Soft Tissue	pearson	CGAS	45	0.03274043629309932	0.830932106539621
24Q4	Chronos	lineage:Soft Tissue	spearman	PAXX	45	-0.2740447957839262	0.06850559570923957
24Q4	Chronos	lineage:Soft Tissue	pearson	PAXX	45	-0.2769039697206747	0.0655559011740922
24Q4	Chronos	lineage:Soft Tissue	spearman	IRF3	45	0.12345191040843213	0.419128584500641
24Q4	Chronos	lineage:Soft Tissue	pearson	IRF3	45	0.08982970079066026	0.5573197574927047
24Q4	Chronos	lineage:Soft Tissue	spearman	NHEJ1	45	-0.3137022397891963	0.03586496409502251
24Q4	Chronos	lineage:Soft Tissue	pearson	NHEJ1	45	-0.3043544135145688	0.04208043405709269
24Q4	Chronos	lineage:Soft Tissue	spearman	XRCC5	45	0.09341238471673252	0.5416414068775152
24Q4	Chronos	lineage:Soft Tissue	pearson	XRCC5	45	0.22542380126648687	0.13652038421371177
24Q4	Chronos	lineage:Soft Tissue	spearman	DCLRE1C	45	0.27206851119894593	0.07060524049166333
24Q4	Chronos	lineage:Soft Tissue	pearson	DCLRE1C	45	0.1907821711726713	0.2093481045676923
24Q4	Chronos	lineage:Soft Tissue	spearman	TBK1	45	0.19025032938076414	0.21064460628017556
24Q4	Chronos	lineage:Soft Tissue	pearson	TBK1	45	0.015909963697423958	0.9173832701567634
24Q2	RNA	all_cell_lines	spearman	PAXX	1517	0.3289678802770344	1.295564565958436e-39
24Q2	RNA	all_cell_lines	pearson	PAXX	1517	0.29579437963762434	5.202198814500088e-32
24Q2	RNA	all_cell_lines	spearman	IRF3	1517	0.2780937009678818	2.4243243339166297e-28
24Q2	RNA	all_cell_lines	pearson	IRF3	1517	0.2503739226735606	4.0876394468664686e-23
24Q2	RNA	all_cell_lines	spearman	STING1	1517	-0.022966238091888715	0.3713832626912763
24Q2	RNA	all_cell_lines	pearson	STING1	1517	-0.0004237832745591913	0.9868417280809059
24Q2	RNA	all_cell_lines	spearman	CGAS	1517	0.08302955930683786	0.0012087110468764377
24Q2	RNA	all_cell_lines	pearson	CGAS	1517	0.0708720840196498	0.00575238230332688
24Q2	RNA	all_cell_lines	spearman	PRKDC	1517	-0.14377100449731064	1.862420923415713e-08
24Q2	RNA	all_cell_lines	pearson	PRKDC	1517	-0.13888905357699088	5.5904112676498174e-08
24Q2	RNA	all_cell_lines	spearman	LIG4	1517	-0.16020552099331262	3.491329325855964e-10
24Q2	RNA	all_cell_lines	pearson	LIG4	1517	-0.17850325567272163	2.5044614828748843e-12
24Q2	RNA	all_cell_lines	spearman	NHEJ1	1517	-0.23302006547272605	3.74269015951519e-20
24Q2	RNA	all_cell_lines	pearson	NHEJ1	1517	-0.2523375374893827	1.826002460453e-23
24Q2	RNA	all_cell_lines	spearman	XRCC5	1517	-0.19808424808140546	6.914522236876656e-15
24Q2	RNA	all_cell_lines	pearson	XRCC5	1517	-0.19685628063977295	1.0195251388972054e-14
24Q2	RNA_partial_EPCAM	all_cell_lines	partial_spearman	PAXX	1517	0.14224955428405725	2.6617203950970545e-08
24Q2	RNA_partial_MKI67	all_cell_lines	partial_spearman	PAXX	1517	0.3306446029507675	5.3371233088708455e-40
24Q2	RNA_partial_EPCAM	all_cell_lines	partial_spearman	IRF3	1517	0.16016387339034657	3.575885010074853e-10
24Q2	RNA_partial_MKI67	all_cell_lines	partial_spearman	IRF3	1517	0.2730594672625279	2.4956135645004087e-27
24Q2	RNA_partial_EPCAM	all_cell_lines	partial_spearman	STING1	1517	0.13228837321526568	2.350423021080258e-07
24Q2	RNA_partial_MKI67	all_cell_lines	partial_spearman	STING1	1517	-0.01968749691855457	0.44368149706840343
24Q2	RNA	lung	spearman	PAXX	204	0.19477591475912215	0.005244017343077245
24Q2	RNA	lung	pearson	PAXX	204	0.20087552655205945	0.003965795486539629
24Q2	RNA	lung	spearman	IRF3	204	0.23146389428285627	0.0008653372811066914
24Q2	RNA	lung	pearson	IRF3	204	0.1539961965172438	0.027869047864560917
24Q2	RNA	lung	spearman	STING1	204	0.2899353206788129	2.595099811144312e-05
24Q2	RNA	lung	pearson	STING1	204	0.290086876640878	2.5688483488485025e-05
24Q2	RNA	lung	spearman	CGAS	204	0.016129459754475307	0.8188890812078994
24Q2	RNA	lung	pearson	CGAS	204	0.0022971385072797458	0.9739870831729319
24Q2	RNA	lung	spearman	PRKDC	204	-0.23136611612484034	0.000869844978485049
24Q2	RNA	lung	pearson	PRKDC	204	-0.21044657805881592	0.002517618776279897
24Q2	RNA	lung	spearman	LIG4	204	-0.1081735696192218	0.12354663012798256
24Q2	RNA	lung	pearson	LIG4	204	-0.08172709346891416	0.24520759386703828
24Q2	RNA	lung	spearman	NHEJ1	204	-0.30472689647466444	9.358904694412193e-06
24Q2	RNA	lung	pearson	NHEJ1	204	-0.29534830870778106	1.7983797392045497e-05
24Q2	RNA	lung	spearman	XRCC5	204	-0.2993366708872174	1.3660102304352643e-05
24Q2	RNA	lung	pearson	XRCC5	204	-0.22244167940835205	0.0013850942516816112
24Q2	RNA_partial_EPCAM	lung	partial_spearman	PAXX	204	0.1737297395547276	0.013180226893873541
24Q2	RNA_partial_MKI67	lung	partial_spearman	PAXX	204	0.20532103441589333	0.0032960919951497652
24Q2	RNA_partial_EPCAM	lung	partial_spearman	IRF3	204	0.21388929225706144	0.002182716173846664
24Q2	RNA_partial_MKI67	lung	partial_spearman	IRF3	204	0.23209389854832577	0.0008621624416390569
24Q2	RNA_partial_EPCAM	lung	partial_spearman	STING1	204	0.42720138078632036	2.0655017506298133e-10
24Q2	RNA_partial_MKI67	lung	partial_spearman	STING1	204	0.2902587281655937	2.6596415221811484e-05
24Q2	RNA	skin	spearman	PAXX	95	0.3991335054770806	6.159536130955712e-05
24Q2	RNA	skin	pearson	PAXX	95	0.325841442801791	0.001271725732434014
24Q2	RNA	skin	spearman	IRF3	95	0.5213438323402406	6.061493322237397e-08
24Q2	RNA	skin	pearson	IRF3	95	0.3520581828584339	0.0004674834072148476
24Q2	RNA	skin	spearman	STING1	95	0.09256025397505789	0.37231796633857595
24Q2	RNA	skin	pearson	STING1	95	0.13482414310293253	0.19268969668445485
24Q2	RNA	skin	spearman	CGAS	95	0.29650188158804175	0.0035274329376724384
24Q2	RNA	skin	pearson	CGAS	95	0.3343630150215162	0.0009273634388288305
24Q2	RNA	skin	spearman	PRKDC	95	-0.08314960635012901	0.42307267046508545
24Q2	RNA	skin	pearson	PRKDC	95	-0.0604304689216793	0.5607431485426874
24Q2	RNA	skin	spearman	LIG4	95	0.14015496176944545	0.17552136384834127
24Q2	RNA	skin	pearson	LIG4	95	0.044807560759001254	0.6663482525317147
24Q2	RNA	skin	spearman	NHEJ1	95	-0.3338361074701668	0.0009458962773317253
24Q2	RNA	skin	pearson	NHEJ1	95	-0.3561011698351275	0.00039749398808749725
24Q2	RNA	skin	spearman	XRCC5	95	-0.10943132115187432	0.2911241112054938
24Q2	RNA	skin	pearson	XRCC5	95	-0.17099444956243418	0.09755773184432032
24Q2	RNA_partial_EPCAM	skin	partial_spearman	PAXX	95	0.23018090929671295	0.025622418043797123
24Q2	RNA_partial_MKI67	skin	partial_spearman	PAXX	95	0.31441074390134327	0.00202729520339283
24Q2	RNA_partial_EPCAM	skin	partial_spearman	IRF3	95	0.4659790984909616	2.2117230525439257e-06
24Q2	RNA_partial_MKI67	skin	partial_spearman	IRF3	95	0.4868543393915351	6.502644259256164e-07
24Q2	RNA_partial_EPCAM	skin	partial_spearman	STING1	95	0.08905092359349613	0.3933675626491536
24Q2	RNA_partial_MKI67	skin	partial_spearman	STING1	95	0.10028600595249014	0.33618689611664204
24Q2	RNA	melanoma	spearman	PAXX	87	0.39736264178095104	0.00013845397114240987
24Q2	RNA	melanoma	pearson	PAXX	87	0.3441237621797264	0.0010999358106379496
24Q2	RNA	melanoma	spearman	IRF3	87	0.5325022105025923	1.1040441489870286e-07
24Q2	RNA	melanoma	pearson	IRF3	87	0.4136551219338267	6.821480511780395e-05
24Q2	RNA	melanoma	spearman	STING1	87	0.08506750637105735	0.4333910505218568
24Q2	RNA	melanoma	pearson	STING1	87	0.1019209989126637	0.3475485568613258
24Q2	RNA	melanoma	spearman	CGAS	87	0.1822117514066248	0.09119099637740444
24Q2	RNA	melanoma	pearson	CGAS	87	0.12869968698611564	0.23482704999854756
24Q2	RNA	melanoma	spearman	PRKDC	87	-0.03493998964722993	0.7479959793641667
24Q2	RNA	melanoma	pearson	PRKDC	87	0.026192539510943642	0.8096981552739616
24Q2	RNA	melanoma	spearman	LIG4	87	0.16678665827175598	0.12258396725268271
24Q2	RNA	melanoma	pearson	LIG4	87	0.05056048127036992	0.641878911084736
24Q2	RNA	melanoma	spearman	NHEJ1	87	-0.2936434887579371	0.00577228091385033
24Q2	RNA	melanoma	pearson	NHEJ1	87	-0.2654907109664762	0.012944627066025453
24Q2	RNA	melanoma	spearman	XRCC5	87	-0.03393753819673558	0.7549951319342343
24Q2	RNA	melanoma	pearson	XRCC5	87	-0.05084295912194323	0.6400169730802178
24Q2	RNA_partial_EPCAM	melanoma	partial_spearman	PAXX	87	0.2131267402580127	0.04881155486500385
24Q2	RNA_partial_MKI67	melanoma	partial_spearman	PAXX	87	0.26101758894065336	0.015207632737210172
24Q2	RNA_partial_EPCAM	melanoma	partial_spearman	IRF3	87	0.4731989138955168	4.202971046725973e-06
24Q2	RNA_partial_MKI67	melanoma	partial_spearman	IRF3	87	0.48242693737076986	2.5553118881551305e-06
24Q2	RNA_partial_EPCAM	melanoma	partial_spearman	STING1	87	0.0820859498317053	0.45243367373372445
24Q2	RNA_partial_MKI67	melanoma	partial_spearman	STING1	87	0.08181609819163335	0.4539262061379749
24Q2	RNA_lineage_resid	all_cell_lines	spearman	PAXX	1489	0.1596829099453604	5.77693620919914e-10
24Q2	RNA_within_lineage_stouffer	n_lineages_20	stouffer_sqrtN	PAXX	1517	0.2015604203819643	2.8688274803278736e-14
24Q2	RNA_lineage_resid	all_cell_lines	spearman	IRF3	1489	0.25443555398727047	1.9729110673372616e-23
24Q2	RNA_within_lineage_stouffer	n_lineages_20	stouffer_sqrtN	IRF3	1517	0.3029943492424788	1.6643045275615976e-31
24Q2	RNA_lineage_resid	all_cell_lines	spearman	STING1	1489	0.13672890558082612	1.1804572755998518e-07
24Q2	RNA_within_lineage_stouffer	n_lineages_20	stouffer_sqrtN	STING1	1517	0.13929326213212406	1.6804460255896033e-07
24Q2	RNA_lineage_resid	all_cell_lines	spearman	CGAS	1489	0.0673138913240829	0.009370162892826123
24Q2	RNA_within_lineage_stouffer	n_lineages_20	stouffer_sqrtN	CGAS	1517	0.09464545390983978	0.00039447390251368694
24Q2	RNA_lineage_resid	all_cell_lines	spearman	PRKDC	1489	-0.10696395565706578	3.5359328197012486e-05
24Q2	RNA_within_lineage_stouffer	n_lineages_20	stouffer_sqrtN	PRKDC	1517	-0.06697323435977527	0.011654514899002957
24Q2	RNA_lineage_resid	all_cell_lines	spearman	LIG4	1489	-0.018411635029065298	0.4777514891404701
24Q2	RNA_within_lineage_stouffer	n_lineages_20	stouffer_sqrtN	LIG4	1517	0.021008760201031297	0.443946951438167
24Q2	RNA_lineage_resid	all_cell_lines	spearman	NHEJ1	1489	-0.1522601381668896	3.5291833131475075e-09
24Q2	RNA_within_lineage_stouffer	n_lineages_20	stouffer_sqrtN	NHEJ1	1517	-0.10822716861709444	3.67125571929757e-05
24Q2	RNA_lineage_resid	all_cell_lines	spearman	XRCC5	1489	-0.14843239835012859	8.677544604558525e-09
24Q2	RNA_within_lineage_stouffer	n_lineages_20	stouffer_sqrtN	XRCC5	1517	-0.10883342285357203	4.38719195946252e-05
24Q2	Chronos	all_models	spearman	PRKDC	24	-0.03739130434782608	0.8622893584755253
24Q2	Chronos	all_models	pearson	PRKDC	24	-0.06687520971396439	0.7561971823751266
24Q2	Chronos	all_models	spearman	LIG4	1150	-0.09447617894146842	0.0013387749800049273
24Q2	Chronos	all_models	pearson	LIG4	1150	-0.13994732032465898	1.8965463653921302e-06
24Q2	Chronos	all_models	spearman	STING1	1150	0.05889727540518893	0.04583981509740516
24Q2	Chronos	all_models	pearson	STING1	1150	0.03541489541234468	0.23012073177525505
24Q2	Chronos	all_models	spearman	CGAS	1150	-0.015007789107558133	0.6111630009800335
24Q2	Chronos	all_models	pearson	CGAS	1150	-0.02698472696639491	0.3605760774487992
24Q2	Chronos	all_models	spearman	PAXX	1150	0.07245597785772963	0.013984532877924123
24Q2	Chronos	all_models	pearson	PAXX	1150	0.08412195483270506	0.0043081152731444805
24Q2	Chronos	all_models	spearman	IRF3	1150	0.0202058060239513	0.4936361748419433
24Q2	Chronos	all_models	pearson	IRF3	1150	0.012058536664536768	0.6829102865146376
24Q2	Chronos	all_models	spearman	NHEJ1	1150	-0.04017316623597677	0.17338529716526985
24Q2	Chronos	all_models	pearson	NHEJ1	1150	-0.029795659625982778	0.31271319540366443
24Q2	Chronos	all_models	spearman	XRCC5	1150	-0.010307383482200052	0.7269620399023289
24Q2	Chronos	all_models	pearson	XRCC5	1150	-0.029042682949188534	0.32510479444113205
24Q2	Chronos	all_models	spearman	DCLRE1C	1150	-0.10823365133143686	0.00023581081748229478
24Q2	Chronos	all_models	pearson	DCLRE1C	1150	-0.09203374745074513	0.0017825602712545556
24Q2	Chronos	all_models	spearman	TBK1	1150	-0.12154448312724953	3.586485980571215e-05
24Q2	Chronos	all_models	pearson	TBK1	1150	-0.14670570083609089	5.83257139337568e-07
24Q2	Chronos	lung	spearman	PRKDC	4		
24Q2	Chronos	lung	pearson	PRKDC	4		
24Q2	Chronos	lung	spearman	LIG4	125	-0.09097388632872502	0.31297714694810586
24Q2	Chronos	lung	pearson	LIG4	125	-0.1279460071652607	0.15503782230212232
24Q2	Chronos	lung	spearman	STING1	125	0.08013517665130566	0.3743431457884326
24Q2	Chronos	lung	pearson	STING1	125	0.04236122430525074	0.6390228368580559
24Q2	Chronos	lung	spearman	CGAS	125	-0.05227649769585252	0.5625936464202405
24Q2	Chronos	lung	pearson	CGAS	125	-0.0070183389993362915	0.9380825568168584
24Q2	Chronos	lung	spearman	PAXX	125	0.08039938556067587	0.37276507926828617
24Q2	Chronos	lung	pearson	PAXX	125	0.06499941751973415	0.47141611695920077
24Q2	Chronos	lung	spearman	IRF3	125	0.11661443932411673	0.19528078814354055
24Q2	Chronos	lung	pearson	IRF3	125	0.0907647090925947	0.31409572542580605
24Q2	Chronos	lung	spearman	NHEJ1	125	0.03347465437788018	0.710933993394647
24Q2	Chronos	lung	pearson	NHEJ1	125	0.08888194727011989	0.3242805594108493
24Q2	Chronos	lung	spearman	XRCC5	125	-0.011674347158218124	0.8971865072736529
24Q2	Chronos	lung	pearson	XRCC5	125	-0.07992414310260351	0.37560653347307843
24Q2	Chronos	lung	spearman	DCLRE1C	125	-0.07869738863287248	0.3830020918220663
24Q2	Chronos	lung	pearson	DCLRE1C	125	-0.08686951300393077	0.33539904365518414
24Q2	Chronos	lung	spearman	TBK1	125	0.07036559139784947	0.43552337781559425
24Q2	Chronos	lung	pearson	TBK1	125	0.05413857561850673	0.5487416578500297
24Q2	Chronos	lineage:Bone	spearman	PRKDC	0		
24Q2	Chronos	lineage:Bone	pearson	PRKDC	0		
24Q2	Chronos	lineage:Bone	spearman	LIG4	40	-0.19737335834896813	0.22217405611862331
24Q2	Chronos	lineage:Bone	pearson	LIG4	40	-0.33238374585232533	0.036125619729797664
24Q2	Chronos	lineage:Bone	spearman	STING1	40	-0.15140712945590995	0.35102154732746177
24Q2	Chronos	lineage:Bone	pearson	STING1	40	-0.23383263812168364	0.1464426545641753
24Q2	Chronos	lineage:Bone	spearman	CGAS	40	-0.04915572232645404	0.7632528754808228
24Q2	Chronos	lineage:Bone	pearson	CGAS	40	-0.04353827871482944	0.7896577827971328
24Q2	Chronos	lineage:Bone	spearman	PAXX	40	-0.010131332082551597	0.9505263296292948
24Q2	Chronos	lineage:Bone	pearson	PAXX	40	0.06397028914987679	0.6949426655444952
24Q2	Chronos	lineage:Bone	spearman	IRF3	40	-0.17485928705440903	0.2805074503612604
24Q2	Chronos	lineage:Bone	pearson	IRF3	40	-0.2544645626624644	0.11306843545079552
24Q2	Chronos	lineage:Bone	spearman	NHEJ1	40	-0.1703564727954972	0.29327227988264365
24Q2	Chronos	lineage:Bone	pearson	NHEJ1	40	-0.34375214968451245	0.02987036889110318
24Q2	Chronos	lineage:Bone	spearman	XRCC5	40	-0.1127579737335835	0.4884699038961525
24Q2	Chronos	lineage:Bone	pearson	XRCC5	40	-0.14466953288969392	0.37311424688558253
24Q2	Chronos	lineage:Bone	spearman	DCLRE1C	40	-0.14746716697936213	0.3638423224081801
24Q2	Chronos	lineage:Bone	pearson	DCLRE1C	40	-0.2774862040946041	0.08299753545751021
24Q2	Chronos	lineage:Bone	spearman	TBK1	40	-0.08255159474671671	0.6125673956813706
24Q2	Chronos	lineage:Bone	pearson	TBK1	40	-0.14158225847336145	0.3835074126521546
24Q2	Chronos	lineage:Bowel	spearman	PRKDC	1		
24Q2	Chronos	lineage:Bowel	pearson	PRKDC	1		
24Q2	Chronos	lineage:Bowel	spearman	LIG4	61	-0.0121099947117927	0.9261985096299575
24Q2	Chronos	lineage:Bowel	pearson	LIG4	61	-0.1277366925639207	0.3265718121574484
24Q2	Chronos	lineage:Bowel	spearman	STING1	61	0.29656266525647806	0.020298376294006854
24Q2	Chronos	lineage:Bowel	pearson	STING1	61	0.27045200842369505	0.035025959843695005
24Q2	Chronos	lineage:Bowel	spearman	CGAS	61	-0.14352194606028554	0.26982006862640295
24Q2	Chronos	lineage:Bowel	pearson	CGAS	61	-0.2731100206018874	0.03320488381960253
