cohort	patient	split	pair_id	metabolite	sensor	hmdb	annotation	family	thesis_expect	n_mal	n_high	n_low	n_tnk	score_high	score_low	delta	detected	met_high	met_low	sensor_tnk	prop_met_high	prop_met_low	prop_sensor_tnk	fdr_high	fdr_low
GSE131907	EBUS_15	median	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	256	121	135	479	0.0944889056790209	0.06211586422906375	0.032373041449957146	True	0.38865052095868363	0.25549415372036133	0.2431204915046692	0.8925619834710744	0.562962962962963	0.1732776617954071	0.0	0.0
GSE131907	EBUS_15	median	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	256	121	135	479	0.0	0.0		False	0.19675468715015518	0.08420699426421413	0.0	0.5619834710743802	0.16296296296296298	0.0	1.0	1.0
GSE131907	EBUS_15	median	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	256	121	135	479				False								
GSE131907	EBUS_15	pctpos	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	256	121	135	479	0.0	0.0		False	0.0811606354949888	0.001665281587176849	0.0	0.3305785123966942	0.3333333333333333	0.0	1.0	1.0
GSE131907	EBUS_15	pctpos	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	256	121	135	479	0.0	0.0		False	0.0811606354949888	0.001665281587176849	0.0	0.3305785123966942	0.3333333333333333	0.0	0.41397174254317115	0.0
GSE131907	EBUS_15	pctpos	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	256	121	135	479	0.11226184564056882	0.07379958008617232	0.038462265554396496	True	0.38865052095868363	0.25549415372036133	0.2888503670692444	0.8925619834710744	0.562962962962963	0.2045929018789144	0.0	0.0
GSE131907	EBUS_15	pctpos	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	256	121	135	479	0.0944889056790209	0.06211586422906375	0.032373041449957146	True	0.38865052095868363	0.25549415372036133	0.2431204915046692	0.8925619834710744	0.562962962962963	0.1732776617954071	0.0	0.0
GSE131907	EBUS_15	pctpos	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	256	121	135	479	0.0	0.0		False	0.19675468715015518	0.08420699426421413	0.0	0.5619834710743802	0.16296296296296298	0.0	1.0	1.0
GSE131907	EBUS_15	pctpos	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	256	121	135	479				False								
GSE131907	EBUS_19	q4q1	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	217	54	54	1427	0.00030979153767683764	0.00029421549869624306	1.5576038980594578e-05	True	0.12473414824516686	0.11846262782260225	0.0024836144875735044	0.46296296296296297	0.48148148148148145	0.002102312543798178	0.0	0.0
GSE131907	EBUS_19	q4q1	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	217	54	54	1427	7.438348865954165e-05	7.064355396809685e-05	3.7399346914447932e-06	True	0.12473414824516686	0.11846262782260225	0.0005963362054899335	0.46296296296296297	0.48148148148148145	0.0	0.0	0.0
GSE131907	EBUS_19	q4q1	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	217	54	54	1427	0.09275858504952676	0.0802504951595992	0.012508089889927562	True	0.3505203965361471	0.30325425264460065	0.264631062746048	0.9629629629629629	0.7777777777777778	0.17939733707077785	0.0	0.0
GSE131907	EBUS_19	q4q1	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	217	54	54	1427	0.12113325010972988	0.1047989606181147	0.01633428949161518	True	0.3505203965361471	0.30325425264460065	0.34558117389678955	0.9629629629629629	0.7777777777777778	0.22985283812193413	0.0	0.0
GSE131907	EBUS_19	q4q1	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	217	54	54	1427	0.0	0.0		False	0.19894727305681614	0.2258211815798724	0.0	0.5740740740740741	0.5740740740740741	0.0	1.0	1.0
GSE131907	EBUS_19	q4q1	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	217	54	54	1427				False								
GSE131907	EBUS_19	median	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	217	108	109	1427	0.0003523363324766438	0.00032829200800758265	2.4044324469061132e-05	True	0.14186434095932376	0.1321831587189381	0.0024836144875735044	0.5555555555555556	0.5871559633027523	0.002102312543798178	0.0	0.0
GSE131907	EBUS_19	median	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	217	108	109	1427	8.459884278201329e-05	7.882560330012517e-05	5.773239481888124e-06	True	0.14186434095932376	0.1321831587189381	0.0005963362054899335	0.5555555555555556	0.5871559633027523	0.000700770847932726	0.0	0.0
GSE131907	EBUS_19	median	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	217	108	109	1427	0.09085678090731324	0.0898835603236271	0.000973220583686138	True	0.3433337717972419	0.33965612120858035	0.264631062746048	0.9722222222222222	0.8807339449541285	0.18710581639803783	0.0	0.0
GSE131907	EBUS_19	median	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	217	108	109	1427	0.1186496878961033	0.11737876108849143	0.0012709268076118718	True	0.3433337717972419	0.33965612120858035	0.34558117389678955	0.9722222222222222	0.8807339449541285	0.2431674842326559	0.0	0.0
GSE131907	EBUS_19	median	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	217	108	109	1427	0.0	0.0		False	0.2207593387337747	0.23694596979596205	0.0	0.6296296296296297	0.6788990825688074	0.0	1.0	1.0
GSE131907	EBUS_19	median	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	217	108	109	1427				False								
GSE131907	EBUS_19	pctpos	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	217	204	13	1427	0.00036239534930804744	-7.115267579813245e-06	0.0003695106168878607	True	0.14591449321996358	-0.002864884069332706	0.0024836144875735044	0.5980392156862745	0.15384615384615385	0.002102312543798178	0.0	0.0
GSE131907	EBUS_19	pctpos	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	217	204	13	1427	8.701409521277971e-05	-1.7084340950744255e-06	8.872252930785413e-05	True	0.14591449321996358	-0.002864884069332706	0.0005963362054899335	0.5980392156862745	0.15384615384615385	0.000700770847932726	0.0	0.0
GSE131907	EBUS_19	pctpos	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	217	204	13	1427	0.0941345629675218	0.03126073599159584	0.06287382697592597	True	0.3557200050164089	0.11812950326846197	0.264631062746048	0.9705882352941176	0.23076923076923078	0.18710581639803783	0.0	1.0
GSE131907	EBUS_19	pctpos	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	217	204	13	1427	0.12293013691214245	0.04082333241135973	0.08210680450078273	True	0.3557200050164089	0.11812950326846197	0.34558117389678955	0.9705882352941176	0.23076923076923078	0.2431674842326559	0.0	1.0
GSE131907	EBUS_19	pctpos	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	217	204	13	1427	0.0	0.0		False	0.23439196771120327	0.1425506059940045	0.0	0.6862745098039216	0.15384615384615385	0.0	1.0	1.0
GSE131907	EBUS_19	pctpos	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	217	204	13	1427				False								
GSE131907	EBUS_28	q4q1	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	4640	1160	1160	232	0.0	0.0		False	0.09841464048508412	0.1381247172902885	0.0	0.42758620689655175	0.5439655172413793	0.0	1.0	1.0
GSE131907	EBUS_28	q4q1	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	4640	1160	1160	232	0.0	0.0		False	0.09841464048508412	0.1381247172902885	0.0	0.42758620689655175	0.5439655172413793	0.0	1.0	1.0
GSE131907	EBUS_28	q4q1	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	4640	1160	1160	232	0.049318636752293886	0.04813395272354911	0.0011846840287447757	True	0.4403907179639775	0.42981208310430447	0.111988365650177	0.8456896551724138	0.8836206896551724	0.05172413793103448	0.0	0.0
GSE131907	EBUS_28	q4q1	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	4640	1160	1160	232	0.0915611950583601	0.089361801632641	0.0021993934257191067	True	0.4403907179639775	0.42981208310430447	0.2079090029001236	0.8456896551724138	0.8836206896551724	0.09482758620689655	0.0	0.0
GSE131907	EBUS_28	q4q1	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	4640	1160	1160	232	0.0	0.0		False	0.21505470907893678	0.26203776317295296	0.0	0.4060344827586207	0.5310344827586206	0.0	1.0	1.0
GSE131907	EBUS_28	q4q1	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	4640	1160	1160	232				False								
GSE131907	EBUS_28	median	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	4640	2320	2320	232	0.0	0.0		False	0.11881256177058015	0.14410654874839673	0.0	0.49137931034482757	0.569396551724138	0.0	1.0	1.0
GSE131907	EBUS_28	median	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	4640	2320	2320	232	0.0	0.0		False	0.11881256177058015	0.14410654874839673	0.0	0.49137931034482757	0.569396551724138	0.0	1.0	1.0
GSE131907	EBUS_28	median	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	4640	2320	2320	232	0.05014103593810936	0.04996917252204481	0.00017186341606455213	True	0.4477343306780378	0.44619967647474845	0.111988365650177	0.8771551724137931	0.9064655172413794	0.05172413793103448	0.0	0.0
GSE131907	EBUS_28	median	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	4640	2320	2320	232	0.09308799825542506	0.09276892983022268	0.000319068425202379	True	0.4477343306780378	0.44619967647474845	0.2079090029001236	0.8771551724137931	0.9064655172413794	0.09482758620689655	0.0	0.0
GSE131907	EBUS_28	median	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	4640	2320	2320	232	0.0	0.0		False	0.2320789421105691	0.26223717365606575	0.0	0.47456896551724137	0.5568965517241379	0.0	1.0	1.0
GSE131907	EBUS_28	median	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	4640	2320	2320	232				False								
GSE131907	EBUS_28	pctpos	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	4640	4470	170	232	0.0	0.0		False	0.13280109187767294	0.09618503359310768	0.0	0.5346756152125279	0.4176470588235294	0.0	1.0	1.0
GSE131907	EBUS_28	pctpos	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	4640	4470	170	232	0.0	0.0		False	0.13280109187767294	0.09618503359310768	0.0	0.5346756152125279	0.4176470588235294	0.0	1.0	1.0
GSE131907	EBUS_28	pctpos	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	4640	4470	170	232	0.050771126319528216	0.03122793517215698	0.019543191147371235	True	0.4533607221139759	0.27884981614701887	0.111988365650177	0.9029082774049217	0.6	0.05172413793103448	0.0	0.0
GSE131907	EBUS_28	pctpos	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	4640	4470	170	232	0.09425777568879674	0.057975387234009475	0.03628238845478727	True	0.4533607221139759	0.27884981614701887	0.2079090029001236	0.9029082774049217	0.6	0.09482758620689655	0.0	0.0
GSE131907	EBUS_28	pctpos	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	4640	4470	170	232	0.0	0.0		False	0.25097787994099696	0.14671920730787166	0.0	0.5275167785234899	0.20588235294117646	0.0	1.0	1.0
GSE131907	EBUS_28	pctpos	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	4640	4470	170	232				False								
GSE131907	EBUS_49	q4q1	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	114	28	28	1126	2.3223368423715555e-05	-9.42687249611981e-05	0.00011749209338491366	True	0.009228323719331194	-0.03745978165950093	0.0025165316183120012	0.07142857142857142	0.25	0.0017761989342806395	0.0	0.9188153310104531
GSE131907	EBUS_49	q4q1	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	114	28	28	1126	0.0	-0.0		False	0.009228323719331194	-0.03745978165950093	0.0	0.07142857142857142	0.25	0.0	0.0	0.0
GSE131907	EBUS_49	q4q1	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	114	28	28	1126	0.22188464307589248	0.23217894705840975	-0.010294303982517267	True	0.4337729103863239	0.4538977380309785	0.5115225911140442	0.8928571428571429	0.8928571428571429	0.29307282415630553	0.0	0.0
GSE131907	EBUS_49	q4q1	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	114	28	28	1126	0.20925719713289756	0.2189656526977056	-0.009708455564808038	True	0.4337729103863239	0.4538977380309785	0.48241186141967773	0.8928571428571429	0.8928571428571429	0.26376554174067496	0.0	0.0
GSE131907	EBUS_49	q4q1	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	114	28	28	1126	0.0	0.0		False	0.1571349570793765	0.0403445405619485	0.0	0.39285714285714285	0.03571428571428571	0.0	1.0	1.0
GSE131907	EBUS_49	q4q1	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	114	28	28	1126				False								
GSE131907	EBUS_49	median	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	114	56	58	1126	8.98099885958103e-05	-7.584870014230893e-05	0.00016565868873811922	True	0.03568800325904572	-0.030140173717819407	0.0025165316183120012	0.23214285714285715	0.27586206896551724	0.0017761989342806395	0.0	0.0
GSE131907	EBUS_49	median	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	114	56	58	1126	0.0	-0.0		False	0.03568800325904572	-0.030140173717819407	0.0	0.23214285714285715	0.27586206896551724	0.0	0.0	0.0
GSE131907	EBUS_49	median	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	114	56	58	1126	0.25622158670637846	0.21978299639837628	0.03643859030800217	True	0.5008998452020543	0.42966430069043726	0.5115225911140442	0.9464285714285714	0.896551724137931	0.31527531083481347	0.0	0.0
GSE131907	EBUS_49	median	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	114	56	58	1126	0.24164002670875145	0.20727515508165797	0.03436487162709348	True	0.5008998452020543	0.42966430069043726	0.48241186141967773	0.9464285714285714	0.896551724137931	0.283303730017762	0.0	0.0
GSE131907	EBUS_49	median	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	114	56	58	1126	0.0	0.0		False	0.16121760556208237	0.058886006474494934	0.0	0.48214285714285715	0.08620689655172414	0.0	1.0	1.0
GSE131907	EBUS_49	median	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	114	56	58	1126				False								
GSE131907	EBUS_49	pctpos	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	114	56	58	1126	8.98099885958103e-05	-7.584870014230893e-05	0.00016565868873811922	True	0.03568800325904572	-0.030140173717819407	0.0025165316183120012	0.23214285714285715	0.27586206896551724	0.0017761989342806395	0.0	0.0
GSE131907	EBUS_49	pctpos	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	114	56	58	1126	0.0	-0.0		False	0.03568800325904572	-0.030140173717819407	0.0	0.23214285714285715	0.27586206896551724	0.0	0.0	0.0
GSE131907	EBUS_49	pctpos	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	114	56	58	1126	0.25622158670637846	0.21978299639837628	0.03643859030800217	True	0.5008998452020543	0.42966430069043726	0.5115225911140442	0.9464285714285714	0.896551724137931	0.31527531083481347	0.0	0.0
GSE131907	EBUS_49	pctpos	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	114	56	58	1126	0.24164002670875145	0.20727515508165797	0.03436487162709348	True	0.5008998452020543	0.42966430069043726	0.48241186141967773	0.9464285714285714	0.896551724137931	0.283303730017762	0.0	0.0
GSE131907	EBUS_49	pctpos	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	114	56	58	1126	0.0	0.0		False	0.16121760556208237	0.058886006474494934	0.0	0.48214285714285715	0.08620689655172414	0.0	1.0	1.0
GSE131907	EBUS_49	pctpos	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	114	56	58	1126				False								
GSE131907	EBUS_51	q4q1	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	1285	321	321	1143	0.0	0.0		False	0.11014060562366262	0.08093345839518627	0.0	0.45794392523364486	0.4205607476635514	0.0	1.0	1.0
GSE131907	EBUS_51	q4q1	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	1285	321	321	1143	0.00017213572942434332	0.00012648868068959552	4.5647048734747796e-05	True	0.11014060562366262	0.08093345839518627	0.0015628725523129106	0.45794392523364486	0.4205607476635514	0.0008748906386701663	0.0	0.0
GSE131907	EBUS_51	q4q1	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1285	321	321	1143	0.09886943322973754	0.09854868457561988	0.0003207486541176585	True	0.38724724797537785	0.38599095440170833	0.2553134560585022	0.940809968847352	0.8629283489096573	0.13035870516185477	0.0	0.0
GSE131907	EBUS_51	q4q1	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1285	321	321	1143	0.1604609301800722	0.15994036861000502	0.0005205615700671906	True	0.38724724797537785	0.38599095440170833	0.41436299681663513	0.940809968847352	0.8629283489096573	0.20909886264216973	0.0	0.0
GSE131907	EBUS_51	q4q1	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	1285	321	321	1143	0.0	0.0		False	0.12876101253652872	0.1100205248018663	0.0	0.49221183800623053	0.3426791277258567	0.0	1.0	1.0
GSE131907	EBUS_51	q4q1	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	1285	321	321	1143				False								
GSE131907	EBUS_51	median	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	1285	642	643	1143	0.0	0.0		False	0.11232789063309774	0.10021534631634194	0.0	0.48753894080996885	0.4618973561430793	0.0	1.0	1.0
GSE131907	EBUS_51	median	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	1285	642	643	1143	0.00017555417712967493	0.00015662381407834355	1.8930363051331386e-05	True	0.11232789063309774	0.10021534631634194	0.0015628725523129106	0.48753894080996885	0.4618973561430793	0.0008748906386701663	1.0	1.0
GSE131907	EBUS_51	median	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1285	642	643	1143	0.10296553853004739	0.10017817230354334	0.002787366226504051	True	0.4032906847904405	0.39237325697627407	0.2553134560585022	0.9579439252336449	0.9097978227060654	0.13035870516185477	0.0	0.0
GSE131907	EBUS_51	median	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1285	642	643	1143	0.1671087367379999	0.1625849586313926	0.004523778106607285	True	0.4032906847904405	0.39237325697627407	0.41436299681663513	0.9579439252336449	0.9097978227060654	0.20909886264216973	0.0	0.0
GSE131907	EBUS_51	median	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	1285	642	643	1143	0.0	0.0		False	0.14189594098572791	0.13579781915453695	0.0	0.5202492211838006	0.45878693623639194	0.0	1.0	1.0
GSE131907	EBUS_51	median	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	1285	642	643	1143				False								
GSE131907	EBUS_51	pctpos	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	1285	1097	188	1143	0.0	0.0		False	0.11469429315372616	0.05709220147988898	0.0	0.4886052871467639	0.39361702127659576	0.0	1.0	1.0
GSE131907	EBUS_51	pctpos	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	1285	1097	188	1143	0.00017925256267688918	8.922783464403702e-05	9.002472803285216e-05	True	0.11469429315372616	0.05709220147988898	0.0015628725523129106	0.4886052871467639	0.39361702127659576	0.0008748906386701663	1.0	1.0
GSE131907	EBUS_51	pctpos	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1285	1097	188	1143	0.10323182676688225	0.09187833278829255	0.011353493978589702	True	0.4043336703069338	0.35986482736436604	0.2553134560585022	0.959890610756609	0.7819148936170213	0.13035870516185477	0.0	0.0
GSE131907	EBUS_51	pctpos	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	1285	1097	188	1143	0.1675409113422504	0.14911466831559975	0.018426243026650663	True	0.4043336703069338	0.35986482736436604	0.41436299681663513	0.959890610756609	0.7819148936170213	0.20909886264216973	0.0	0.0
GSE131907	EBUS_51	pctpos	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	1285	1097	188	1143	0.0	0.0		False	0.14952362629643542	0.07653071160646194	0.0	0.5423883318140383	0.18085106382978725	0.0	1.0	1.0
GSE131907	EBUS_51	pctpos	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	1285	1097	188	1143				False								
GSE131907	NS_02	q4q1	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	181	45	45	977	7.755261965622842e-05	2.331930731740016e-05	5.423331233882826e-05	True	0.08018662656346956	0.02411132719781664	0.0009671515435911715	0.3111111111111111	0.2222222222222222	0.0	0.0	0.0
GSE131907	NS_02	q4q1	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	181	45	45	977	0.00010106595867678263	3.0389536293662524e-05	7.067642238312011e-05	True	0.08018662656346956	0.02411132719781664	0.0012603842187672853	0.3111111111111111	0.2222222222222222	0.0010235414534288639	0.0	0.0
GSE131907	NS_02	q4q1	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	181	45	45	977	0.09901560949682936	0.0739673286264465	0.025048280870382855	True	0.319332247475783	0.2385497944222556	0.31007081270217896	0.9111111111111111	0.6222222222222222	0.1780962128966223	0.0	0.0
GSE131907	NS_02	q4q1	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	181	45	45	977	0.13205816309731644	0.09865100661665736	0.033407156480659075	True	0.319332247475783	0.2385497944222556	0.4135447144508362	0.9111111111111111	0.6222222222222222	0.2323439099283521	0.0	0.0
GSE131907	NS_02	q4q1	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	181	45	45	977	0.0	0.0		False	0.28078534503777824	0.1524663872188992	0.0	0.7777777777777778	0.2	0.0	1.0	1.0
GSE131907	NS_02	q4q1	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	181	45	45	977				False								
GSE131907	NS_02	median	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	181	90	91	977	8.371775994603631e-05	2.6081863330270032e-05	5.763589661576628e-05	True	0.08656116045183607	0.026967711009822055	0.0009671515435911715	0.35555555555555557	0.25274725274725274	0.0010235414534288639	0.0	0.0
GSE131907	NS_02	median	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	181	90	91	977	0.00010910032059167703	3.398967737305649e-05	7.511064321862054e-05	True	0.08656116045183607	0.026967711009822055	0.0012603842187672853	0.35555555555555557	0.25274725274725274	0.0010235414534288639	0.0	0.0
GSE131907	NS_02	median	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	181	90	91	977	0.09824553011265001	0.07881011336651092	0.019435416746139092	True	0.31684868774480307	0.25416811301813025	0.31007081270217896	0.9111111111111111	0.6813186813186813	0.18935516888433981	0.0	0.0
GSE131907	NS_02	median	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	181	90	91	977	0.13103110009754673	0.10510987972059053	0.025921220376956197	True	0.31684868774480307	0.25416811301813025	0.4135447144508362	0.9111111111111111	0.6813186813186813	0.25895598771750256	0.0	0.0
