cell	patient	Sample	paper_group	path_response	timing	Pathology	compartment	is_malig_a3	is_leftover_epi	leiden	dpt_pseudotime	cldn4_tertile	expr_CLDN4	expr_TACSTD2	score_AT2	score_barrier_keratin	n_umi	n_genes
BD_immune03_189057	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.3069936	high	2.2954165935516357	0.0	0.0	0.5540870030721029	1120	640
BD_immune03_391813	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3291992	low	0.860967755317688	0.43578705191612244	0.048289361596107486	0.6956679224967957	36621	6679
BD_immune03_576303	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.325801	mid	1.4627575874328613	1.373513102531433	0.11046644449234008	0.5971531271934509	27126	5831
BD_immune03_526748	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.34333017	low	0.0	1.14505934715271	0.10779037475585937	0.32012946407000226	28006	5953
BD_immune03_856168	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.31790787	low	0.0	0.0	0.0	0.7830746571222941	4025	1591
BD_immune03_731749	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.3096388	mid	1.5134403705596924	0.0	0.0	0.25224006175994873	2823	1272
BD_immune03_19479	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3390559	mid	1.569342017173767	1.1689777374267578	0.05506478548049927	0.31654759248097736	31551	6360
BD_immune03_428847	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.31049475	low	0.0	2.483487129211426	0.0	0.4767901102701823	1821	834
BD_immune03_628173	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33426204	low	0.7072130441665649	0.41486430168151855	0.04575873017311096	0.7044951021671295	38898	6886
BD_immune03_474957	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33852544	high	1.931187629699707	1.3142650127410889	0.0	0.5773890862862269	44088	7158
BD_immune03_252023	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3377999	high	2.0661251544952393	1.7474147081375122	0.16594233512878417	0.6739144126574198	23209	5294
BD_immune03_176336	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	0	0.28318936	low	0.0	0.0	0.1416776180267334	0.3529096047083537	9702	3197
BD_immune03_7958	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33625764	low	0.5171444416046143	0.5171444416046143	0.10342888832092285	0.7666005293528239	29532	6348
BD_immune03_307321	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.307065	high	2.0568835735321045	2.6276044845581055	0.06747550964355468	0.5983465909957886	24922	4598
BD_immune03_789637	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33184934	mid	1.082455039024353	1.082455039024353	0.05633072853088379	0.43615952134132385	30745	6182
BD_immune03_64313	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.32402417	mid	1.3037610054016113	1.3037610054016113	0.0	0.5844093561172485	3728	1597
BD_immune03_546666	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33376762	mid	1.6576576232910156	1.5434558391571045	0.08973907232284546	0.6140469511349996	35320	6777
BD_immune03_110409	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33948517	low	0.8773088455200195	1.1335387229919434	0.15836386978626252	0.4032042423884074	56967	8238
BD_immune03_459467	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.32453725	low	0.18264545500278473	1.5275763273239136	0.11773003339767456	0.9192477315664291	49905	7355
BD_immune03_421984	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.34009477	low	0.8380100727081299	1.4013746976852417	0.0	0.3991215725739797	45741	7124
BD_immune03_86853	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.34013772	mid	1.6886212825775146	0.5180622339248657	0.10361244678497314	0.6883533596992493	29466	5884
BD_immune03_716888	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3099808	low	0.8744986057281494	1.5027836561203003	0.059934699535369874	0.6859890023867289	28622	5558
BD_immune03_711995	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3330718	low	0.0	0.0	0.0	0.7206003069877625	6904	2383
BD_immune03_214939	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.32160345	mid	1.1431151628494263	0.7267086505889893	0.0	0.6348895231882731	18723	4626
BD_immune03_110391	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.30935347	high	2.3745884895324707	0.0	0.0	0.5681929588317871	1026	621
BD_immune03_672263	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.31029984	low	0.0	0.0	0.0	0.3930656909942627	2089	978
BD_immune03_531375	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3347938	mid	1.4869657754898071	0.9031162261962891	0.0	0.45705843965212506	20447	5158
BD_immune03_400911	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3416442	high	2.0260026454925537	0.686906099319458	0.16803240776062012	0.5691033204396566	30378	6077
BD_immune03_242930	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3305421	low	0.7786915898323059	0.7786915898323059	0.18531997203826905	0.6876795589923859	16969	4480
BD_immune03_313451	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3349752	low	0.881669282913208	0.21173574030399323	0.14934896528720856	0.5671357214450836	42406	7208
BD_immune03_719961	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	9	0.49147576	low	0.9255395531654358	2.3164265155792236	2.1212636470794677	2.723723739385605	6565	2485
BD_immune03_26142	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.30987892	low	0.0	0.0	0.0	0.0	883	527
BD_immune03_662179	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.3080115	low	0.0	0.0	0.0	0.3403528531392415	1491	765
BD_immune03_686582	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3121871	mid	1.8742443323135376	1.6287543773651123	0.0	0.6665213952461878	63455	7936
BD_immune03_683876	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33120424	low	0.8481139540672302	1.0540797710418701	0.13475213050842286	0.4328308080633481	74898	8317
BD_immune03_395151	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.30519995	low	0.0	2.1590421199798584	0.0	0.3598403533299764	1305	652
BD_immune03_750471	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.31494442	mid	1.918724536895752	0.0	0.0	0.7128159999847412	3441	1456
BD_immune03_303046	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.30941442	low	0.0	2.2181167602539062	0.0	0.586546262105306	1222	848
BD_immune03_425063	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3369746	mid	1.1718366146087646	1.430965781211853	0.05526461005210877	0.6111194863915443	62845	8154
BD_immune03_337281	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.3170051	mid	1.7360849380493164	1.7360849380493164	0.0	0.3297858436902364	6417	2250
BD_immune03_616094	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	1	0.43628365	high	1.9892045259475708	2.611497640609741	1.4937580108642579	1.676365852355957	11095	3131
BD_immune03_562215	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.3053708	mid	1.7106724977493286	0.6452880501747131	0.0	0.3628353178501129	11032	3547
BD_immune03_93317	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.30914563	low	0.0	0.0	0.0	0.0	999	668
BD_immune03_332506	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33209392	high	2.0058016777038574	1.1930617094039917	0.07560948133468628	0.4496809244155884	21767	5406
BD_immune03_852181	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.32893002	high	2.5352766513824463	0.7209357619285583	0.0	0.2784135540326436	18933	4492
BD_immune03_176373	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33348697	mid	1.595504879951477	1.6722060441970825	0.0	0.5544763604799906	25440	5670
BD_immune03_375856	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3408687	low	0.0	1.1514531373977661	0.0	0.36766497294108075	41613	6850
BD_immune03_796658	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.3113796	low	0.0	0.0	0.0	0.31229182084401447	1814	868
BD_immune03_518038	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33521622	high	2.0089597702026367	0.9928187131881714	0.17165306806564332	0.4547107716401418	29433	6062
BD_immune03_561068	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33305106	low	0.44732794165611267	0.6131244897842407	0.09938837885856629	0.4337086156010628	35456	6564
BD_immune03_785325	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.31539825	low	0.0	0.0	0.0	0.4923845926920573	2749	1260
BD_immune03_720319	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.30731678	mid	1.4434056282043457	1.9666478633880615	0.0	0.8317792812983195	30912	5640
BD_immune03_559234	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33294412	low	0.9179288744926453	0.9179288744926453	0.06383972764015197	0.4962206135193507	26595	5974
BD_immune03_174905	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33394793	mid	1.288057565689087	0.3902883529663086	0.1636837363243103	0.5586306403080622	41895	6619
BD_immune03_721622	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.30550787	mid	1.9135355949401855	1.4965389966964722	0.0	1.1940278609593709	17312	4440
BD_immune03_246599	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.34443432	mid	1.2637232542037964	0.9904261231422424	0.12262489795684814	0.4922926376263301	35454	6803
BD_immune03_164628	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33429828	mid	1.526169776916504	0.8544986248016357	0.14864342212677	0.6548129320144653	22223	5394
BD_immune03_322469	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3305816	low	0.4488489627838135	0.0	0.0	0.7008804877599081	17653	4623
BD_immune03_485305	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33566234	low	0.4133509397506714	0.9304407835006714	0.0	0.7255166371663412	19538	5121
BD_immune03_731484	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	1	0.4311425	high	2.273197650909424	2.593607187271118	2.545038080215454	1.1325046370426815	21817	5105
BD_immune03_339517	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	3	0.31357226	low	0.0	0.0	0.0	0.22152264912923178	3600	1414
BD_immune03_720385	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.34340814	low	0.5384316444396973	0.0	0.07780550122261047	0.36279572546482086	42058	7337
BD_immune03_705215	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33868286	high	1.9632165431976318	1.450482726097107	0.06845487356185913	0.7299534976482391	24502	5434
BD_immune03_484979	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3428709	low	0.7940581440925598	1.363449215888977	0.12249568998813629	0.490902138253053	41243	6701
BD_immune03_612427	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33532667	high	2.212434768676758	1.3991432189941406	0.0	0.540761133035024	19662	5163
BD_immune03_739370	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3365553	low	0.6165049076080322	1.0949496030807495	0.05001900196075439	0.5456922252972921	35196	6468
BD_immune03_692510	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.34080926	mid	1.6889350414276123	0.9047189950942993	0.21714930534362792	0.5326163868109385	40782	7044
BD_immune03_433141	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.3139795	low	0.0	2.074295997619629	0.0	1.0622432033220928	2875	1160
BD_immune03_433772	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.30387577	high	2.283515214920044	2.599505662918091	0.0	0.49209921558698017	32914	6074
BD_immune03_597244	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.3118629	low	0.0	0.0	0.0	0.31299376487731934	1805	947
BD_immune03_747226	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3375118	high	2.230295419692993	1.2013890743255615	0.13826045989990235	0.5893716116746267	30111	6211
BD_immune03_855588	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33978686	low	0.0	1.2142313718795776	0.0	0.3223848342895508	8447	3301
BD_immune03_228470	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.32903793	low	0.8516451716423035	0.6969521045684814	0.0	0.3849039475123088	29774	5818
BD_immune03_178266	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.31752172	mid	1.1911365985870361	1.6846822500228882	0.0	0.6850704451402029	52386	7023
BD_immune03_728101	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.3072917	low	0.0	0.0	0.0	0.0	1027	582
BD_immune03_820372	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.34104648	low	0.5053310990333557	0.19817693531513214	0.0	0.5062906742095947	45626	7199
BD_immune03_375649	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.30837157	low	0.0	0.0	0.0	0.5183892647425333	1400	750
BD_immune03_162979	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.31953186	mid	1.655118465423584	1.9947751760482788	0.0	0.5684114694595337	4724	1778
BD_immune03_51974	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3339769	mid	1.2932063341140747	1.0163058042526245	0.07303168773651122	0.5076529781023661	22693	5794
BD_immune03_365299	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.3091234	low	0.0	0.0	0.61888747215271	0.4075990915298462	949	597
BD_immune03_877845	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.338087	mid	1.2498116493225098	0.0	0.0	0.608623797694842	28117	5875
BD_immune03_643231	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.3179752	low	0.0	0.0	0.0	1.0103423992792766	2241	1120
BD_immune03_383672	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.3059154	mid	1.7242467403411865	0.0	0.0	0.28737445672353107	2171	1261
BD_immune03_91394	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.31038353	high	2.368716239929199	1.4417028427124023	0.0	0.47356375058492023	3099	1396
BD_immune03_248350	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	6	0.816873	low	0.7351411581039429	0.0	0.0	0.5072639584541321	9212	3629
BD_immune03_682940	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.32757354	mid	1.6914986371994019	1.6914986371994019	0.0	0.7936691145102183	20327	4676
BD_immune03_160487	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33959135	high	2.1621792316436768	1.040617823600769	0.17230555415153503	0.5393997430801392	27309	6265
BD_immune03_165927	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.3164932	low	0.0	1.6993284225463867	0.0	0.44466320673624676	2237	1338
BD_immune03_800285	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33046237	low	0.0	1.4020076990127563	0.0	0.458986759185791	16323	4270
BD_immune03_718736	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33544385	low	0.9391768574714661	0.8092843890190125	0.05424574017524719	0.47387554744879407	32095	5966
BD_immune03_74541	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	1	0.4311642	high	2.653625726699829	3.0519087314605713	1.807332730293274	1.3498520851135254	14388	4189
BD_immune03_399540	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.31227207	low	0.0	0.0	0.0	0.0	1557	836
BD_immune03_385026	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.30878872	low	0.0	0.0	0.0	0.36644136905670166	1249	729
BD_immune03_764079	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	10	0.16564867	high	3.5848324298858643	2.91904878616333	0.0	0.5976753830909729	19974	4076
BD_immune03_30856	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3357992	low	0.20832674205303192	0.5275921821594238	0.08333069682121277	0.44986293216546375	43177	6995
BD_immune03_525157	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.32521224	mid	1.5634706020355225	0.8146810531616211	0.0	0.6427136063575745	31786	5990
BD_immune03_360360	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.30370077	high	2.0610241889953613	0.0	0.0	0.4480654795964559	1459	782
BD_immune03_542493	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.30919173	mid	1.769607424736023	0.0	0.0	0.7528733611106873	2054	925
BD_immune03_224833	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33299315	low	0.7885820865631104	1.1721975803375244	0.20479252338409423	0.5922432939211527	58322	7834
BD_immune03_307432	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33225456	low	0.7347269058227539	0.3086879849433899	0.0	0.38081977764765423	27654	5557
BD_immune03_310561	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33864528	low	0.9251948595046997	1.0657273530960083	0.06450217366218566	0.3404056529204051	26276	6040
BD_immune03_208343	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33280563	low	0.5756072998046875	0.8316112756729126	0.04612762033939362	0.46820878982543945	38554	6915
BD_immune03_688445	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.31901783	low	0.5880889892578125	1.4356027841567993	0.1176177978515625	0.4583125710487366	24984	4809
BD_immune03_21200	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.334639	mid	1.4358164072036743	0.7723069787025452	0.12556869983673097	0.8000365197658539	34343	6742
BD_immune03_379742	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3423355	mid	1.8135305643081665	1.3215737342834473	0.09612097740173339	0.5417229433854421	54559	8263
BD_immune03_44539	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.3098378	high	2.505411148071289	0.0	0.0	0.3151240348815918	1778	900
BD_immune03_221642	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.34355885	low	0.8159629106521606	1.3283936977386475	0.1943976402282715	0.5632526278495789	39640	6530
BD_immune03_191567	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.31164446	low	0.0	2.24332332611084	0.0	0.48032645384470624	1188	727
BD_immune03_541986	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33616593	mid	1.3074475526809692	1.1497429609298706	0.0	0.40101009607315063	18544	5026
BD_immune03_386687	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.34230757	low	0.941402792930603	1.0565012693405151	0.05441949963569641	0.47435522079467773	31979	6541
BD_immune03_772544	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33211282	low	0.9143974184989929	0.5582637786865234	0.06351871490478515	0.4956515630086263	26752	5207
BD_immune03_57228	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3417185	low	0.42496365308761597	0.2348882406949997	0.09395529627799988	0.5804625451564789	37771	6689
BD_immune03_734130	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3296328	high	2.0153679847717285	0.7804491519927979	0.0	0.5101557075977325	16914	4497
BD_immune03_865367	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3268372	mid	1.2243000268936157	1.8702305555343628	0.10449833869934082	0.6680175811052322	29147	6124
BD_immune03_546128	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33068037	low	0.307931125164032	0.7332433462142944	0.0	0.5514343678951263	27731	5755
BD_immune03_815392	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3383902	mid	1.5082130432128906	0.7205651998519897	0.060297006368637086	0.4198294132947922	28421	5607
BD_immune03_646780	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3371437	mid	1.3335586786270142	0.33591318130493164	0.0	0.7102455298105875	25049	4865
BD_immune03_94857	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3363417	mid	1.6568330526351929	0.9332631826400757	0.2148974895477295	0.5420398364464442	25930	5731
BD_immune03_837751	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33440617	mid	1.5654551982879639	0.8160802125930786	0.07020729184150695	0.617610697944959	23781	5169
BD_immune03_857226	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33653814	mid	1.6076602935791016	0.692036509513855	0.04453988969326019	0.6438203006982803	40092	6629
BD_immune03_593220	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33195865	mid	1.4593111276626587	0.7424125671386719	0.12504724264144898	0.8883726994196574	27248	5854
BD_immune03_499381	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3412304	low	0.8738676309585571	1.2696559429168701	0.10589966773986817	0.5468934451540312	42977	7273
BD_immune03_321539	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33044556	low	0.6759899854660034	1.0756700038909912	0.03532702624797821	0.743367592493693	51763	7959
BD_immune03_715604	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.32957387	low	0.5841477513313293	0.5841477513313293	0.0	0.620945394039154	12604	4444
BD_immune03_223423	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33163005	low	0.9119893908500671	1.1736903190612793	0.027765688300132752	0.7223463753859202	67151	8271
BD_immune03_26537	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.31939262	high	2.5783326625823975	1.6483372449874878	0.07010783553123474	0.5749576638142267	23819	5645
BD_immune03_716633	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.30891055	low	0.0	0.0	0.0	0.0	878	557
BD_immune03_798039	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.30889034	low	0.0	0.0	0.9878865957260132	0.6564132769902548	1622	815
BD_immune03_748968	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.34039405	mid	1.6366643905639648	1.4118406772613525	0.17538793087005616	0.61335688829422	38666	6304
BD_immune03_673092	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33566287	low	0.768224835395813	0.3259252905845642	0.06518505811691284	0.45877909660339355	25955	5929
BD_immune03_158866	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3360044	mid	1.2536685466766357	1.2048602104187012	0.030866369605064392	0.4939335187276204	59927	7803
BD_immune03_756170	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.31002453	low	0.0	0.0	0.0	0.4064807891845703	956	553
BD_immune03_272806	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33572897	low	0.42833635210990906	0.9570895433425903	0.04738579392433166	0.7212801426649094	37409	7084
BD_immune03_626512	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	3	0.31752902	low	0.0	1.3164089918136597	0.0	0.31093835830688477	3663	1527
BD_immune03_709503	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.3334139	high	1.948486089706421	0.8490158319473267	0.11537362337112426	0.40648647646109265	29912	5825
BD_immune03_334710	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33246568	low	0.9980238676071167	0.7617136240005493	0.05022735595703125	0.73300501704216	35028	6762
BD_immune03_722995	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.32836083	low	0.9597655534744263	1.2747299671173096	0.0	0.6464336564143499	31035	6229
BD_immune03_858105	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33512938	low	0.7880866527557373	0.0	0.28592371940612793	0.4403788795073827	33360	6491
BD_immune03_64347	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33441725	mid	1.6442806720733643	0.6072933673858643	0.06981117725372314	0.589332660039266	23939	5458
BD_immune03_594287	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.310269	high	2.1638009548187256	2.1638009548187256	0.0	0.5304549137751261	1298	684
BD_immune03_319982	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.30542606	high	2.8925204277038574	2.0042312145233154	0.0	0.6074463129043579	40500	6802
BD_immune03_27828	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.30469736	high	2.3010566234588623	0.0	0.0	0.8739810784657797	1113	621
BD_immune03_40314	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33277696	mid	1.372357964515686	0.0	0.07022473216056824	0.6889480004707972	23773	5279
BD_immune03_284046	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.3338749	low	0.5997475981712341	1.3547537326812744	0.0	0.6434794267018636	24343	5459
BD_immune03_286181	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	3	0.31412235	low	0.0	1.93147873878479	0.0	0.45946558316548664	3390	1160
BD_immune03_760051	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33940667	low	0.9122745990753174	0.750229001045227	0.06332603693008423	0.5838480691115061	26847	6369
BD_immune03_576054	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.331399	mid	1.2103748321533203	0.4629068970680237	0.0	0.5463876326878866	16988	4822
BD_immune03_731896	P03	BD_immune03	MPR	MPR	post	Squamous	A3_malignant	True	False	8	0.33863112	mid	1.620154619216919	1.5268042087554932	0.150855553150177	0.46401693920294446	44406	6916
BD_immune03_278780	P03	BD_immune03	MPR	MPR	post	Squamous	leftover_epi	False	True	8	0.33968726	mid	1.7979987859725952	0.8645249009132385	0.0	0.2818538347880046	21837	5465
