ligand,ligand_complex,ligand_means,ligand_props,receptor,receptor_complex,receptor_means,receptor_props,source,target,lr_means,cellphone_pvals
COL17A1,COL17A1,0.107326604,0.1065,ITGA2,ITGA2_ITGB1,0.20320068,0.185,Malig_CLDN4low,Malig_CLDN4low,0.15526365,0.0
LAMA3,LAMA3,0.09723392,0.1025,ITGA3,ITGA3_ITGB1,0.21096337,0.212,Malig_CLDN4low,Malig_CLDN4low,0.15409864,0.0
NMU,NMU,0.1696981,0.1695,NMUR1,NMUR1,0.13722517,0.1025,Malig_CLDN4high,NK,0.15346164,0.0
COL18A1,COL18A1,0.103426605,0.155,ITGA2,ITGA2_ITGB1,0.20320068,0.185,Malig_CLDN4high,Malig_CLDN4low,0.15331364,0.0
LAMC1,LAMC1,0.10318899,0.1365,ITGA2,ITGA2_ITGB1,0.20320068,0.185,Malig_CLDN4low,Malig_CLDN4low,0.15319484,0.0
TNFSF10,TNFSF10,0.22458184,0.1555,TNFRSF10B,TNFRSF10B,0.08090694,0.1115,T,Malig_CLDN4low,0.15274438,1.0
TNFSF10,TNFSF10,0.22458184,0.1555,TNFRSF10A,TNFRSF10A,0.07993694,0.127,T,Malig_CLDN4high,0.15225938,1.0
COL6A1,COL6A1,0.10084162,0.131,ITGA2,ITGA2_ITGB1,0.20320068,0.185,Malig_CLDN4high,Malig_CLDN4low,0.15202115,0.0
IGF2,IGF2,0.18779963,0.1255,IGF1R,IGF1R,0.11409738,0.1505,Malig_CLDN4high,Malig_CLDN4low,0.15094851,0.0
JAG1,JAG1,0.16810822,0.1995,NOTCH3,NOTCH3,0.12972064,0.175,Malig_CLDN4high,Malig_CLDN4high,0.14891443,0.0
COL6A2,COL6A2,0.08718355,0.114,ITGA2,ITGA2_ITGB1,0.21056911,0.228,Malig_CLDN4high,Malig_CLDN4high,0.14887634,0.0
JAG1,JAG1,0.16810822,0.1995,NOTCH3,NOTCH3,0.12951088,0.1465,Malig_CLDN4high,Malig_CLDN4low,0.14880955,0.0
LAMC1,LAMC1,0.13149337,0.2035,ITGA6,ITGA6_ITGB1,0.1636831,0.1865,Malig_CLDN4high,Malig_CLDN4high,0.14758824,0.0
SEMA3C,SEMA3C,0.09818783,0.1405,NRP2,NRP2,0.19633016,0.2305,Malig_CLDN4high,Malig_CLDN4high,0.147259,0.0
EFNA5,EFNA5,0.149095,0.2005,EPHA2,EPHA2,0.1445234,0.1985,Malig_CLDN4high,Malig_CLDN4high,0.14680919,0.0
LAMA3,LAMA3,0.08168484,0.112,ITGA3,ITGA3_ITGB1,0.21096337,0.212,Malig_CLDN4high,Malig_CLDN4low,0.1463241,0.0
JAG1,JAG1,0.20264858,0.2025,NOTCH1,NOTCH1,0.088987194,0.106,Malig_CLDN4low,Malig_CLDN4low,0.14581789,0.0
VEGFB,VEGFB,0.21551564,0.2915,NRP1,NRP1,0.075770535,0.1015,Malig_CLDN4high,Malig_CLDN4low,0.14564309,0.0
COL6A2,COL6A2,0.08718355,0.114,ITGA2,ITGA2_ITGB1,0.20320068,0.185,Malig_CLDN4high,Malig_CLDN4low,0.14519212,0.0
COL18A1,COL18A1,0.07952006,0.1035,ITGA2,ITGA2_ITGB1,0.21056911,0.228,Malig_CLDN4low,Malig_CLDN4high,0.1450446,0.0
JAG1,JAG1,0.16810822,0.1995,NOTCH2,NOTCH2,0.12177813,0.2005,Malig_CLDN4high,Malig_CLDN4high,0.14494318,0.0
TNC,TNC,0.13044967,0.1165,ITGB6,ITGAV_ITGB6,0.15840438,0.196,Malig_CLDN4low,Malig_CLDN4high,0.14442703,0.0
COL9A2,COL9A2,0.0756936,0.1075,ITGA2,ITGA2_ITGB1,0.21056911,0.228,Malig_CLDN4high,Malig_CLDN4high,0.14313136,0.0
JAG1,JAG1,0.20264858,0.2025,NOTCH1,NOTCH1,0.08177723,0.113,Malig_CLDN4low,Malig_CLDN4high,0.1422129,0.0
COL18A1,COL18A1,0.07952006,0.1035,ITGA2,ITGA2_ITGB1,0.20320068,0.185,Malig_CLDN4low,Malig_CLDN4low,0.14136037,0.0
PGF,PGF,0.13571025,0.1305,NRP2,NRP2,0.14625575,0.148,Malig_CLDN4low,Malig_CLDN4low,0.140983,0.0
EFNA4,EFNA4,0.13609335,0.2085,EPHA2,EPHA2,0.1445234,0.1985,Malig_CLDN4high,Malig_CLDN4high,0.14030838,0.0
PGF,PGF,0.13359606,0.128,NRP2,NRP2,0.14625575,0.148,Malig_CLDN4high,Malig_CLDN4low,0.1399259,0.0
COL9A2,COL9A2,0.0756936,0.1075,ITGA2,ITGA2_ITGB1,0.20320068,0.185,Malig_CLDN4high,Malig_CLDN4low,0.13944714,0.0
TNF,TNF,0.1843988,0.1085,NOTCH1,NOTCH1,0.088987194,0.106,T,Malig_CLDN4low,0.136693,0.0
TNFSF14,TNFSF14,0.15825081,0.1065,TNFRSF14,TNFRSF14,0.11406436,0.1915,NK,Malig_CLDN4high,0.13615759,1.0
SEMA4D,SEMA4D,0.07455725,0.1195,PLXNB2,PLXNB2,0.19583923,0.2385,Malig_CLDN4high,Malig_CLDN4low,0.13519824,1.0
LAMC1,LAMC1,0.10318899,0.1365,ITGA6,ITGA6_ITGB1,0.1636831,0.1865,Malig_CLDN4low,Malig_CLDN4high,0.13343605,0.0
TNF,TNF,0.1843988,0.1085,NOTCH1,NOTCH1,0.08177723,0.113,T,Malig_CLDN4high,0.13308802,0.0
PVR,PVR,0.092058815,0.1525,CD226,CD226,0.17381057,0.122,Malig_CLDN4high,NK,0.13293469,0.0
TNF,TNF,0.1843988,0.1085,FAS,FAS,0.081090905,0.121,T,Malig_CLDN4high,0.13274485,0.0
VEGFB,VEGFB,0.13858734,0.165,NRP1,NRP1,0.12667656,0.18,Malig_CLDN4low,Malig_CLDN4high,0.13263196,0.0
JAG1,JAG1,0.20264858,0.2025,NOTCH2,NOTCH2,0.06184025,0.1015,Malig_CLDN4low,Malig_CLDN4low,0.13224441,0.0
PGF,PGF,0.13571025,0.1305,NRP1,NRP1,0.12667656,0.18,Malig_CLDN4low,Malig_CLDN4high,0.1311934,0.0
PGF,PGF,0.13359606,0.128,NRP1,NRP1,0.12667656,0.18,Malig_CLDN4high,Malig_CLDN4high,0.13013631,0.0
PTN,PTN,0.19050084,0.1445,PTPRS,PTPRS,0.06965146,0.1105,Malig_CLDN4high,Malig_CLDN4high,0.13007616,0.0
CD40LG,CD40LG,0.15473287,0.1075,CD40,CD40,0.1045558,0.1725,T,Malig_CLDN4high,0.12964433,0.0
WNT7B,WNT7B,0.18283045,0.24,FZD1,FZD1,0.0760597,0.1265,Malig_CLDN4high,Malig_CLDN4high,0.12944508,0.0
TGFB1,TGFB1,0.099943936,0.168,ITGB6,ITGAV_ITGB6,0.15840438,0.196,Malig_CLDN4high,Malig_CLDN4high,0.12917416,1.0
WNT5A,WNT5A,0.15084706,0.1375,FZD6,FZD6,0.106878035,0.175,Malig_CLDN4low,Malig_CLDN4high,0.12886254,0.0
TGFB1,TGFB1,0.09914651,0.124,ITGB6,ITGAV_ITGB6,0.15840438,0.196,Malig_CLDN4low,Malig_CLDN4high,0.12877545,1.0
JAG1,JAG1,0.16810822,0.1995,NOTCH1,NOTCH1,0.088987194,0.106,Malig_CLDN4high,Malig_CLDN4low,0.12854771,0.0
TNC,TNC,0.1642198,0.174,ITGB6,ITGAV_ITGB6,0.09232634,0.1005,Malig_CLDN4high,Malig_CLDN4low,0.12827307,0.0
EFNB1,EFNB1,0.11279802,0.1275,EPHB3,EPHB3,0.14363508,0.1385,Malig_CLDN4low,Malig_CLDN4low,0.12821655,0.0
TNFSF10,TNFSF10,0.17378907,0.114,TNFRSF10B,TNFRSF10B,0.08090694,0.1115,NK,Malig_CLDN4low,0.127348,1.0
TNF,TNF,0.1843988,0.1085,PTPRS,PTPRS,0.06965146,0.1105,T,Malig_CLDN4high,0.12702513,0.0
TNFSF10,TNFSF10,0.17378907,0.114,TNFRSF10A,TNFRSF10A,0.07993694,0.127,NK,Malig_CLDN4high,0.126863,1.0
TNF,TNF,0.1843988,0.1085,SEMA4C,SEMA4C,0.06863896,0.136,T,Malig_CLDN4high,0.12651888,0.0
EFNB1,EFNB1,0.11279802,0.1275,EPHB3,EPHB3,0.13814925,0.1605,Malig_CLDN4low,Malig_CLDN4high,0.12547363,0.0
WNT5A,WNT5A,0.15084706,0.1375,FZD6,FZD6,0.09981776,0.1355,Malig_CLDN4low,Malig_CLDN4low,0.12533242,0.0
JAG1,JAG1,0.16810822,0.1995,NOTCH1,NOTCH1,0.08177723,0.113,Malig_CLDN4high,Malig_CLDN4high,0.12494273,0.0
MICA,MICA,0.057861954,0.107,KLRK1,HCST_KLRK1,0.19029683,0.1105,Malig_CLDN4high,T,0.12407939,0.0
BMP7,BMP7,0.18773124,0.166,ACVR1,ACVR1_BMPR2,0.05870116,0.1125,Malig_CLDN4low,Malig_CLDN4high,0.1232162,0.0
BMP7,BMP7,0.18773124,0.166,ACVR1,ACVR1_ACVR2B,0.05870116,0.1125,Malig_CLDN4low,Malig_CLDN4high,0.1232162,0.0
EFNA5,EFNA5,0.149095,0.2005,EPHB2,EPHB2,0.09692286,0.1375,Malig_CLDN4high,Malig_CLDN4high,0.12300893,0.0
EFNB1,EFNB1,0.101314306,0.132,EPHB3,EPHB3,0.14363508,0.1385,Malig_CLDN4high,Malig_CLDN4low,0.12247469,0.0
SEMA3C,SEMA3C,0.09818783,0.1405,NRP2,NRP2,0.14625575,0.148,Malig_CLDN4high,Malig_CLDN4low,0.12222178,0.0
TNFSF14,TNFSF14,0.15825081,0.1065,TNFRSF14,TNFRSF14,0.08360267,0.124,NK,Malig_CLDN4low,0.12092674,1.0
EFNB1,EFNB1,0.101314306,0.132,EPHB3,EPHB3,0.13814925,0.1605,Malig_CLDN4high,Malig_CLDN4high,0.11973178,0.0
BMP7,BMP7,0.18773124,0.166,BMPR1A,ACVR2B_BMPR1A,0.050786916,0.1065,Malig_CLDN4low,Malig_CLDN4high,0.119259074,0.0
BMP7,BMP7,0.18773124,0.166,BMPR1A,BMPR1A_BMPR2,0.050786916,0.1065,Malig_CLDN4low,Malig_CLDN4high,0.119259074,0.0
EFNB1,EFNB1,0.11279802,0.1275,EPHB4,EPHB4,0.12331907,0.2005,Malig_CLDN4low,Malig_CLDN4high,0.11805855,0.0
WNT5A,WNT5A,0.15084706,0.1375,FZD3,FZD3,0.082498066,0.128,Malig_CLDN4low,Malig_CLDN4high,0.11667256,0.0
EFNA4,EFNA4,0.08747678,0.1265,EPHA2,EPHA2,0.1445234,0.1985,Malig_CLDN4low,Malig_CLDN4high,0.116000086,0.0
JAG1,JAG1,0.16810822,0.1995,NOTCH2,NOTCH2,0.06184025,0.1015,Malig_CLDN4high,Malig_CLDN4low,0.11497424,0.0
WNT5A,WNT5A,0.15084706,0.1375,FZD1,FZD1,0.0760597,0.1265,Malig_CLDN4low,Malig_CLDN4high,0.11345338,0.0
EFNA5,EFNA5,0.08091748,0.1045,EPHA2,EPHA2,0.1445234,0.1985,Malig_CLDN4low,Malig_CLDN4high,0.11272044,0.0
EFNA3,EFNA3,0.08041626,0.115,EPHA2,EPHA2,0.1445234,0.1985,Malig_CLDN4high,Malig_CLDN4high,0.11246983,0.0
EFNB1,EFNB1,0.101314306,0.132,EPHB4,EPHB4,0.12331907,0.2005,Malig_CLDN4high,Malig_CLDN4high,0.11231668,0.0
TNC,TNC,0.13044967,0.1165,ITGB6,ITGAV_ITGB6,0.09232634,0.1005,Malig_CLDN4low,Malig_CLDN4low,0.111388005,0.0
EFNA5,EFNA5,0.149095,0.2005,EPHA4,EPHA4,0.06679859,0.108,Malig_CLDN4high,Malig_CLDN4high,0.1079468,0.0
VEGFB,VEGFB,0.13858734,0.165,NRP1,NRP1,0.075770535,0.1015,Malig_CLDN4low,Malig_CLDN4low,0.10717894,0.0
SEMA3A,SEMA3A,0.087275796,0.125,NRP1,NRP1,0.12667656,0.18,Malig_CLDN4high,Malig_CLDN4high,0.10697618,0.0
SEMA3A,SEMA3A,0.087275796,0.125,NRP1,NRP1_PLXNA3,0.12667656,0.18,Malig_CLDN4high,Malig_CLDN4high,0.10697618,0.0
PGF,PGF,0.13571025,0.1305,NRP1,NRP1,0.075770535,0.1015,Malig_CLDN4low,Malig_CLDN4low,0.1057404,0.0
EFNB1,EFNB1,0.11279802,0.1275,EPHB2,EPHB2,0.09692286,0.1375,Malig_CLDN4low,Malig_CLDN4high,0.10486044,0.0
PGF,PGF,0.13359606,0.128,NRP1,NRP1,0.075770535,0.1015,Malig_CLDN4high,Malig_CLDN4low,0.104683295,0.0
WNT5A,WNT5A,0.15084706,0.1375,FZD5,FZD5,0.057581153,0.1105,Malig_CLDN4low,Malig_CLDN4high,0.10421411,0.0
WNT5A,WNT5A,0.09954327,0.108,FZD6,FZD6,0.106878035,0.175,Malig_CLDN4high,Malig_CLDN4high,0.10321066,0.0
BMP7,BMP7,0.14590105,0.1485,ACVR1,ACVR1_ACVR2B,0.05870116,0.1125,Malig_CLDN4high,Malig_CLDN4high,0.102301106,0.0
BMP7,BMP7,0.14590105,0.1485,ACVR1,ACVR1_BMPR2,0.05870116,0.1125,Malig_CLDN4high,Malig_CLDN4high,0.102301106,0.0
JAG2,JAG2,0.07423336,0.1125,NOTCH3,NOTCH3,0.12972064,0.175,Malig_CLDN4high,Malig_CLDN4high,0.101977006,0.0
JAG2,JAG2,0.07423336,0.1125,NOTCH3,NOTCH3,0.12951088,0.1465,Malig_CLDN4high,Malig_CLDN4low,0.10187212,0.0
EFNA4,EFNA4,0.13609335,0.2085,EPHA4,EPHA4,0.06679859,0.108,Malig_CLDN4high,Malig_CLDN4high,0.10144597,0.0
SEMA3A,SEMA3A,0.087275796,0.125,PLXNA1,NRP1_PLXNA1,0.11556593,0.185,Malig_CLDN4high,Malig_CLDN4high,0.101420864,0.0
WNT5A,WNT5A,0.09954327,0.108,FZD6,FZD6,0.09981776,0.1355,Malig_CLDN4high,Malig_CLDN4low,0.09968051,0.0
EFNB1,EFNB1,0.101314306,0.132,EPHB2,EPHB2,0.09692286,0.1375,Malig_CLDN4high,Malig_CLDN4high,0.09911858,0.0
EFNB1,EFNB1,0.11279802,0.1275,EPHB4,EPHB4,0.084060766,0.121,Malig_CLDN4low,Malig_CLDN4low,0.0984294,0.0
BMP7,BMP7,0.14590105,0.1485,BMPR1A,BMPR1A_BMPR2,0.050786916,0.1065,Malig_CLDN4high,Malig_CLDN4high,0.09834398,0.0
BMP7,BMP7,0.14590105,0.1485,BMPR1A,ACVR2B_BMPR1A,0.050786916,0.1065,Malig_CLDN4high,Malig_CLDN4high,0.09834398,0.0
JAG2,JAG2,0.07423336,0.1125,NOTCH2,NOTCH2,0.12177813,0.2005,Malig_CLDN4high,Malig_CLDN4high,0.09800574,0.0
WNT7B,WNT7B,0.11937519,0.141,FZD1,FZD1,0.0760597,0.1265,Malig_CLDN4low,Malig_CLDN4high,0.09771745,0.0
SEMA4A,SEMA4A,0.08287962,0.13,PLXND1,PLXND1,0.11123174,0.166,Malig_CLDN4high,Malig_CLDN4high,0.09705567,0.0
TGFB1,TGFB1,0.099943936,0.168,ITGB6,ITGAV_ITGB6,0.09232634,0.1005,Malig_CLDN4high,Malig_CLDN4low,0.09613514,1.0
TGFB1,TGFB1,0.09914651,0.124,ITGB6,ITGAV_ITGB6,0.09232634,0.1005,Malig_CLDN4low,Malig_CLDN4low,0.09573643,1.0
FGFR3,FGFR3,0.12394474,0.161,EPHA4,EPHA4,0.06679859,0.108,Malig_CLDN4high,Malig_CLDN4high,0.09537166,0.0
EFNB1,EFNB1,0.101314306,0.132,EPHB4,EPHB4,0.084060766,0.121,Malig_CLDN4high,Malig_CLDN4low,0.09268753,0.0
WNT5A,WNT5A,0.09954327,0.108,FZD3,FZD3,0.082498066,0.128,Malig_CLDN4high,Malig_CLDN4high,0.09102067,0.0
EFNB1,EFNB1,0.11279802,0.1275,EPHA4,EPHA4,0.06679859,0.108,Malig_CLDN4low,Malig_CLDN4high,0.0897983,0.0
EFNA5,EFNA5,0.08091748,0.1045,EPHB2,EPHB2,0.09692286,0.1375,Malig_CLDN4low,Malig_CLDN4high,0.08892017,0.0
WNT5A,WNT5A,0.09954327,0.108,FZD1,FZD1,0.0760597,0.1265,Malig_CLDN4high,Malig_CLDN4high,0.087801486,0.0
PLXNB1,PLXNB1,0.098478794,0.1635,SEMA4D,SEMA4D,0.07455725,0.1195,Malig_CLDN4high,Malig_CLDN4high,0.08651802,1.0
SEMA3A,SEMA3A,0.087275796,0.125,PLXNA2,NRP1_PLXNA2,0.08130375,0.1285,Malig_CLDN4high,Malig_CLDN4high,0.084289774,0.0
EFNB1,EFNB1,0.101314306,0.132,EPHA4,EPHA4,0.06679859,0.108,Malig_CLDN4high,Malig_CLDN4high,0.08405645,0.0
JAG2,JAG2,0.07423336,0.1125,NOTCH1,NOTCH1,0.088987194,0.106,Malig_CLDN4high,Malig_CLDN4low,0.08161028,0.0
SEMA3A,SEMA3A,0.087275796,0.125,NRP1,NRP1_PLXNA1,0.075770535,0.1015,Malig_CLDN4high,Malig_CLDN4low,0.081523165,0.0
SEMA3A,SEMA3A,0.087275796,0.125,NRP1,NRP1,0.075770535,0.1015,Malig_CLDN4high,Malig_CLDN4low,0.081523165,0.0
SEMA3A,SEMA3A,0.087275796,0.125,NRP1,NRP1_PLXNA3,0.075770535,0.1015,Malig_CLDN4high,Malig_CLDN4low,0.081523165,0.0
FGFR2,FGFR2,0.0960464,0.1265,EPHA4,EPHA4,0.06679859,0.108,Malig_CLDN4high,Malig_CLDN4high,0.08142249,0.0
FGFR3,FGFR3,0.09582326,0.1095,EPHA4,EPHA4,0.06679859,0.108,Malig_CLDN4low,Malig_CLDN4high,0.08131093,0.0
TGFB1,TGFB1,0.099943936,0.168,ACVR1,ACVR1_TGFBR2,0.05870116,0.1125,Malig_CLDN4high,Malig_CLDN4high,0.07932255,1.0
TGFB1,TGFB1,0.09914651,0.124,ACVR1,ACVR1_TGFBR2,0.05870116,0.1125,Malig_CLDN4low,Malig_CLDN4high,0.07892384,1.0
WNT5A,WNT5A,0.09954327,0.108,FZD5,FZD5,0.057581153,0.1105,Malig_CLDN4high,Malig_CLDN4high,0.078562215,0.0
JAG2,JAG2,0.07423336,0.1125,NOTCH1,NOTCH1,0.08177723,0.113,Malig_CLDN4high,Malig_CLDN4high,0.0780053,0.0
EFNA4,EFNA4,0.08747678,0.1265,EPHA4,EPHA4,0.06679859,0.108,Malig_CLDN4low,Malig_CLDN4high,0.07713769,0.0
EFNA5,EFNA5,0.08091748,0.1045,EPHA4,EPHA4,0.06679859,0.108,Malig_CLDN4low,Malig_CLDN4high,0.07385804,0.0
EFNA3,EFNA3,0.08041626,0.115,EPHA4,EPHA4,0.06679859,0.108,Malig_CLDN4high,Malig_CLDN4high,0.07360743,0.0
INHBB,INHBB,0.078489736,0.1115,ACVR2B,ACVR1B_ACVR2B,0.067542635,0.112,Malig_CLDN4high,Malig_CLDN4high,0.07301618,0.0
INHBB,INHBB,0.078489736,0.1115,ACVR1,ACVR1_ACVR2B,0.05870116,0.1125,Malig_CLDN4high,Malig_CLDN4high,0.06859545,0.0
JAG2,JAG2,0.07423336,0.1125,NOTCH2,NOTCH2,0.06184025,0.1015,Malig_CLDN4high,Malig_CLDN4low,0.06803681,0.0
