sample	TACSTD2	CD8	CD8B	CYT	GEP18_zmean	GEP18_ssGSEA	GEP18_logmean	ABSOLUTE_purity	ESTIMATE_ImmuneScore	ESTIMATE_StromalScore	ESTIMATE_Score	ESTIMATE_TumorPurity	KRT_EPCAM	KRT_EPCAM_CDH1	all_KRT_EPCAM	xCell_T_cell_CD8
TCGA-05-4420-01	13.9231	6.6382	6.2716	6.995950000000001	-1.2217316985440079	838.9658587995091	7.394022222222223	0.59	-179.48	-421.95	-601.43	0.8694520541517813	13.97584	13.645516666666666	2.6994571428571428	0.0
TCGA-50-6591-01	8.7459	1.9953	4.1478	3.81135	-2.842221913922746	-933.6582957857566	5.155466666666667	0.9	-1355.85	-917.66	-2273.51	0.9634334317800326	10.95568	10.998733333333334	1.9832500000000002	0.0
TCGA-38-4630-01	10.8605	7.6893	5.963	6.0549	-0.4280249979090679	2775.870131045731	8.600766666666665	0.79	-361.37	-412.46	-773.82	0.8816734000155427	13.263580000000001	12.966633333333334	3.0958785714285715	0.0
TCGA-49-6743-01	13.2828	7.8856	5.5247	7.43415	-0.04138056812400765	3621.2539404031795	9.13745	0.27	706.77	360.33	1067.1	0.7237154854916794	12.94532	13.013966666666668	3.342264285714286	0.0
TCGA-55-8206-01	13.3713	6.351	4.6222	6.48855	-0.2708792307528633	2743.30127726527	8.795705555555553	0.46	1882.97	313.09	2196.07	0.5999603309532928	12.71566	12.86885	2.719430357142858	1.75675318916161e-05
TCGA-MP-A5C7-01	12.9499	4.6478	2.4763	7.5136	-0.9760588887376136	2404.9842761492905	7.867144444444445	0.87	-553.01	-1179.69	-1732.69	0.939150177364935	12.789219999999998	12.852099999999998	2.229398214285714	0.0055833632264535
TCGA-49-AARE-01	14.4067	7.9365	5.7373	7.09995	-0.07695195143836489	3861.1298497915745	9.05797222222222	0.42	487.32	-239.25	248.08	0.8012574217919638	14.58022	14.383833333333333	3.6822964285714286	0.0042962003443036
TCGA-75-6203-01	11.7977	8.091	5.6975	8.7528	0.4848669452022683	4569.286511340197	9.789683333333333	0.26	2188.81	744.6	2933.42	0.5100277888646305	12.89428	12.883716666666666	2.9236035714285715	0.0085187741195741
TCGA-86-7955-01	12.8437	6.6057	3.4908	6.0076	-1.3256584822570863	1376.8033301599085	7.304716666666668	0.73	-934.73	-1774.01	-2708.74	0.9785746299924697	14.09836	14.040483333333333	3.1342535714285717	1.1472659231919601e-20
TCGA-49-6744-01	12.5061	9.4185	7.25	8.60185	0.8261231798164709	5440.849209287537	10.271683333333334	0.37	1972.73	1055.95	3028.68	0.49795067733610626	13.60626	13.578933333333334	3.566667857142857	0.0673321276190834
TCGA-95-A4VN-01	12.212	9.6505	7.5662	9.2996	0.9560081110277034	6038.520561741416	10.512027777777778	0.18	1743.76	149.1	1892.86	0.634961925300477	13.96096	13.794816666666668	3.0850446428571425	0.0445311370960649
TCGA-55-7576-01	14.0262	8.4702	6.0867	7.189299999999999	-0.020182327601803097	3521.03835742329	9.123244444444444	0.47	812.72	154.81	967.54	0.7337231172867662	14.45222	14.389216666666668	3.109180357142857	0.0090101872585242
TCGA-53-7626-01	13.1945	9.651	7.0709	8.6147	0.695768326928149	5194.080283400293	10.146294444444445	0.42	2014.96	654.18	2669.14	0.5430040052592239	12.560459999999999	12.690383333333331	2.6675232142857146	0.0794435960856173
TCGA-97-7546-01	12.2939	8.776	6.3649	7.37945	-0.08441832829072868	3574.239493058822	9.109227777777779	0.67	1221.68	659.77	1881.45	0.6362549328430925	12.824879999999999	12.816683333333332	2.913719642857143	0.0425198212352342
TCGA-44-7672-01	12.0696	8.868	6.5048	9.0595	0.9304731866744329	5600.789033962794	10.356933333333334	0.21	2095.52	1021.73	3117.25	0.4866343330041884	14.395259999999999	14.426733333333331	3.2895	0.0312969458797068
TCGA-62-A46O-01	12.0706	5.6129	4.0045	5.52945	-1.8069648766106035	292.95622012863055	6.693588888888889	0.82	-1098.74	-1647.23	-2745.97	0.9796851997931519	15.158640000000002	14.736133333333335	3.535258928571428	5.0638995881731095e-18
TCGA-55-6984-01	13.6567	6.4717	4.5197	6.25215	-0.9261612696238307	1975.1183231286234	7.76363888888889	0.81	317.67	-977.46	-659.8	0.8736528484920573	14.266820000000001	14.153583333333335	3.2901071428571425	0.0
TCGA-97-8174-01	11.0333	7.7284	5.4039	7.72225	0.17207480508144163	4169.507236039121	9.468238888888889	0.3	1072.77	759.14	1831.91	0.6418481759400176	12.93178	12.982383333333333	3.3402749999999997	0.0170384300861213
TCGA-35-4123-01	12.5089	11.6923	9.989	10.068000000000001	1.193207077288298	6667.780357260745	10.769155555555557	0.4	2138.23	622.04	2760.27	0.5317228342922119	14.039359999999999	13.643999999999998	3.0549339285714288	0.184901545630982
TCGA-93-A4JO-01	12.4814	9.2272	7.3219	8.63895	0.5269023725480744	5041.0412204021795	9.937277777777776	0.2	1898.74	344.7	2243.44	0.594382971935148	13.778379999999999	13.494299999999997	3.838558928571428	0.0564501670028711
TCGA-97-7937-01	13.1913	5.3063	3.1756	7.269450000000001	-1.2969213183424833	1766.2152708570975	7.456388888888887	0.59	-38.36	-299.04	-337.39	0.8496567628050301	13.885720000000001	13.863833333333334	3.314566071428571	0.0070498742426397
TCGA-50-6597-01	13.1161	7.8037	6.6569	7.834300000000001	0.2885598259953389	4742.886049093408	9.531916666666667	0.48	1239.12	-461.69	777.44	0.7523946711801474	15.15922	14.924199999999999	3.3340785714285714	0.0529460062474507
TCGA-99-8033-01	12.346	9.3404	7.1219	9.88785	0.76807946466529	5298.432144188362	10.152144444444444	0.29	1082.74	-311.45	771.29	0.7529890164114394	14.56902	14.159283333333335	3.845814285714286	0.0438390492942569
TCGA-55-7570-01	10.1821	8.1794	8.7821	6.31795	-0.8490388998719359	2074.80350763464	8.03436111111111	0.57	-760.68	-830.19	-1590.87	0.9317962375324973	13.81918	13.780883333333334	3.0307	0.0329706877897982
TCGA-38-4626-01	11.473	7.8871	5.735	7.488300000000001	0.14058485054008973	3706.9169125247477	9.257922222222222	0.28	1926.47	1082.46	3008.93	0.5004626710757563	13.131619999999998	13.012433333333332	3.3153303571428574	0.0
TCGA-69-7764-01	12.751	8.6253	6.1286	7.3726	-0.24427886618365402	3566.2340979398687	8.895333333333333	0.8	330.91	-412.83	-81.91	0.8292881093220155	13.94692	13.85385	2.5498464285714286	0.0811692905148727
TCGA-05-5715-01	13.4856	6.9494	4.5633	5.96665	-0.7334260402304135	2339.498241770913	8.032900000000001	0.73	944.86	457.88	1402.74	0.6888512522252683	14.08724	14.052333333333332	3.4745125	7.78004786375214e-19
TCGA-50-6590-01	11.5671	9.2312	6.9958	8.65795	1.0310210557445763	6158.985151595223	10.595788888888888	0.25	1747.56	337.99	2085.55	0.6128597381676844	13.394820000000001	13.221800000000002	3.7508017857142852	0.0035254056860005
TCGA-86-7713-01	11.5122	5.5525	4.4701	5.5296	-1.206865645457051	1373.3985040174202	7.605	0.65	-568.26	-1116.3	-1684.57	0.9367004233711458	13.685219999999997	13.572049999999999	2.6358910714285715	0.0098488086267419
TCGA-S2-AA1A-01	9.9876	8.7748	6.585	8.4495	0.6651564006165166	5364.456484466637	10.10203888888889	0.32	1916.74	735.65	2652.39	0.5450670110839075	13.006	12.8438	2.666075	0.0903885628796122
TCGA-75-7027-01	12.1535	7.0076	4.7579	6.7894000000000005	-0.5718477334972899	2548.797752192853	8.298527777777778	0.62	-73.13	299.69	226.57	0.8031425705648106	14.61456	14.482266666666668	3.7499642857142854	0.0
TCGA-50-5049-01	12.876	10.9426	9.2025	9.57385	1.4171160464380266	7048.947494694967	11.086677777777778	0.26	2846.07	1639.69	4485.76	0.30253540151657127	13.248579999999999	12.952966666666667	3.3458374999999996	0.2138192417493
TCGA-55-8505-01	13.3071	5.4009	3.6084	5.4834499999999995	-1.0397631623239147	1536.087738336697	7.582683333333332	0.32	-273.52	147.09	-126.43	0.8329222834544084	14.524080000000001	14.338983333333333	3.9172089285714287	2.4048176058378e-18
TCGA-49-AAR0-01	12.6956	8.1094	5.9767	7.9534	0.3122804123095166	4130.2374770980905	9.569666666666667	0.51	1253.03	-179.27	1073.76	0.723040492086381	13.41692	13.317133333333333	3.2656410714285715	0.0
TCGA-MP-A4T9-01	12.6472	7.7868	5.6775	7.4035	-0.13152541426251194	3269.7314970178622	8.954300000000002	0.18	1080.11	291.21	1371.32	0.6921872316640721	14.265899999999998	14.2114	4.343666071428571	1.68337752191728e-20
TCGA-95-7567-01	13.0494	8.4446	6.0065	7.8009	0.026946400712790718	3948.9338133686047	9.2181	0.53	754.17	36.85	791.01	0.7510810775694372	14.779399999999999	14.485016666666665	3.2290553571428573	0.0284948599922622
TCGA-05-4422-01	11.9682	10.1199	8.2226	8.4497	0.6931583599347423	5202.436073380397	10.065994444444446	0.62	1425.83	-693.0	732.83	0.7566919111265055	13.1063	13.169133333333333	2.814635714285714	0.140700807004542
TCGA-86-8673-01	11.131	8.5033	6.4368	8.2637	-0.2986011423453753	3366.7484480129287	8.719211111111111	0.4	521.22	-138.92	382.3	0.7893146192356322	13.24054	13.221049999999998	2.747151785714286	2.69593520626029e-21
TCGA-55-6543-01	13.0007	6.647	4.3185	6.4021	-0.2094081486451138	3554.3598681996373	8.889705555555556	0.65	1030.03	1.75	1031.78	0.7272836041018395	14.011320000000001	13.84955	3.3143678571428574	6.8669334600562e-19
TCGA-NJ-A7XG-01	13.2857	5.3025	2.8897	5.631349999999999	-1.3005580364950253	1806.687559286032	7.368661111111113	0.62	-282.7	-1710.14	-1992.84	0.9515798123928153	13.8219	13.79455	3.3933267857142857	0.0046219848671216
TCGA-86-8280-01	12.6887	8.2895	6.2036	8.85365	0.6392900750817431	4838.984202087685	10.015716666666668	0.45	1600.49	611.91	2212.41	0.5980397177136619	12.84288	12.996883333333335	3.321917857142857	0.0502733679233225
TCGA-99-8028-01	12.8796	10.6883	8.1841	10.028849999999998	1.650598993603896	7413.775733024631	11.430516666666668	0.18	2756.73	1305.02	4061.75	0.36123439809454044	13.54138	13.373350000000002	3.419139285714285	0.182583054221779
TCGA-55-7725-01	12.6676	8.6707	6.5131	8.055299999999999	0.19716232166940637	4590.022360256366	9.618838888888888	0.61	1556.43	-280.89	1275.54	0.7022654040054409	12.37078	12.498133333333334	2.7069875	0.128518059303096
TCGA-64-5778-01	13.7185	10.7756	8.8641	9.55125	1.2060499284046438	6379.119470954016	10.960977777777778	0.59	1864.53	-537.66	1326.87	0.6968814896118899	14.317440000000001	14.092250000000002	3.3479642857142857	0.191373171598971
TCGA-86-8671-01	12.3994	10.2771	8.2742	10.2348	1.5597519806948779	7014.404231907598	11.290261111111112	1.0	2905.3	1394.5	4299.81	0.3284356731849604	12.654079999999999	12.583033333333333	3.193721428571428	0.197732724303202
TCGA-05-4403-01	13.4356	7.1322	5.3291	7.5152	0.08172598316769934	3746.936964591833	9.121294444444445	0.46	1327.2	92.1	1419.3	0.6870871137380617	14.977040000000002	14.770483333333337	4.154433928571429	0.0
TCGA-69-7763-01	12.2069	7.1645	4.7234	6.748049999999999	-0.37846137745562264	2798.3567105468924	8.570277777777777	0.35	558.97	645.59	1204.56	0.7096446262076095	14.27206	14.099083333333333	3.7837375	1.5472477013351998e-19
TCGA-49-4506-01	11.9341	10.3526	9.1142	9.660350000000001	0.6515922352118824	5532.137411030892	9.975438888888888	0.25	1325.99	-377.23	948.76	0.7355933535388818	14.15734	13.760866666666665	3.8629285714285717	0.105188893995047
TCGA-97-A4M1-01	13.0002	7.5355	5.9471	7.64415	-0.21796745805778972	3032.5504039425646	8.858994444444445	0.36	1148.37	-62.73	1085.64	0.7218347345112301	13.267199999999999	13.1638	3.1575285714285717	0.0038168704680186
TCGA-86-8359-01	12.8814	10.5685	8.1534	9.17795	0.1957156381056808	4785.012782868215	9.440138888888889	0.44	1166.42	-369.79	796.63	0.750536181304711	14.475480000000001	14.076750000000002	3.2247339285714287	0.0844583487356626
TCGA-05-4405-01	12.3312	7.9969	5.2267	6.5767500000000005	-0.5486839112075186	2481.7480098352453	8.365588888888889	0.38	845.61	873.93	1719.54	0.6544088822632816	13.61406	13.408933333333335	2.8063928571428574	2.37448315661953e-19
TCGA-62-A470-01	12.0594	6.0503	4.8122	5.3142499999999995	-1.0651874691281484	2090.332576196302	7.782688888888888	0.59	133.7	-703.08	-569.38	0.8671183027221242	13.2834	13.210633333333334	2.5422107142857144	0.001711193197024
TCGA-49-4487-01	11.6901	10.0429	7.1972	8.9932	0.684971310967047	5671.833214316779	10.144277777777779	0.17	1750.25	518.91	2269.17	0.5913414520781016	14.3512	13.966116666666666	3.194019642857143	0.0883834692499826
TCGA-44-6145-01	12.7504	10.4305	7.791	9.48625	1.089151949094409	6301.492617286186	10.601905555555556	0.31	1890.66	686.36	2577.02	0.5543089705245924	14.12424	13.920633333333333	4.090269642857143	0.117695062231885
TCGA-91-8499-01	8.4022	7.8468	5.4827	8.0825	0.06782893547816708	4167.15837115518	9.347127777777779	0.77	399.84	-485.42	-85.58	0.8295890335043203	11.918999999999999	12.031549999999998	2.236451785714286	0.0
TCGA-95-8494-01	12.915	5.7351	3.781	5.56025	-0.7577596969343521	2489.3979415625327	8.0029	0.53	867.64	-581.14	286.5	0.7978704072947387	13.838979999999998	13.783216666666666	2.937585714285714	0.0
TCGA-64-1681-01	13.8065	5.9811	3.6514	6.9526	0.08165320799631111	4104.685661688546	9.281516666666667	0.31	948.01	99.19	1047.2	0.7257282341364589	14.0559	14.116933333333334	3.4623410714285714	0.0
TCGA-55-A491-01	12.857	7.7473	7.6055	7.27725	0.16686717379587335	4090.6640141119997	9.375977777777777	0.45	1166.68	122.44	1289.12	0.7008448874890989	14.54532	14.261183333333335	3.1049089285714286	0.0097962554229846
TCGA-75-6214-01	14.686	6.657	5.3283	5.9298	-0.3352258966014177	3129.65428445781	8.633027777777777	0.64	-91.39	-1118.06	-1209.45	0.9100241674300993	13.67634	13.66095	5.216926785714285	0.0
TCGA-86-6851-01	12.1901	9.8722	7.4793	10.1286	1.2801747707758226	6590.238711820388	10.893294444444443	0.32	2246.5	304.41	2550.9	0.5574960627729171	13.47044	13.369016666666667	3.134383928571429	0.160169071130614
TCGA-80-5607-01	11.9371	9.412	6.9239	8.565349999999999	0.40701403677689113	4657.682984600665	9.6816	0.49	1154.88	-310.11	844.77	0.7458478013079826	14.5243	14.3954	3.6016375	0.0388509057828983
TCGA-91-6849-01	12.7918	8.4011	5.9584	7.6392500000000005	-0.05830786365032053	3871.8756803773076	9.131316666666669	0.62	1208.09	-66.35	1141.74	0.7161112834068386	14.2082	13.947983333333333	3.262867857142857	0.0451722614446314
TCGA-62-8402-01	12.0219	9.1259	9.1931	9.79935	1.0823041341413142	5782.367038257675	10.503899999999998	0.5	1313.22	-807.52	505.7	0.7780641369886945	13.90608	13.907483333333333	3.3562285714285713	0.0897536082605727
TCGA-78-7156-01	12.1808	6.5778	4.3855	6.81565	-0.903695890567772	2645.5110311485905	7.9504777777777775	0.8	-228.36	-841.28	-1069.64	0.9013254294019367	13.234559999999998	13.245449999999998	2.4100196428571428	0.0299443510205847
TCGA-50-5941-01	12.8214	10.0181	7.4803	8.98865	1.2253245851337768	6304.471607025904	10.874649999999999	0.27	2174.4	569.04	2743.45	0.5338122369308357	14.30762	14.104266666666668	3.553460714285715	0.118470818392608
TCGA-62-A46Y-01	13.2821	8.7866	6.1121	8.4394	0.19943423606637484	4032.076528804551	9.48151666666667	0.48	1483.53	-332.99	1150.54	0.7152090710662725	13.44884	13.475066666666669	3.206294642857143	0.0441903871976947
TCGA-44-7660-01	14.2045	6.7412	7.9729	6.96985	-0.30120808175893865	3252.3818078399304	8.844366666666666	0.58	255.7	-805.51	-549.8	0.8656831191856035	14.04074	13.76845	4.371348214285715	2.47987092544452e-19
TCGA-MP-A4TF-01	12.1439	7.449	5.467	7.848800000000001	-0.1920388700716288	3256.091374505617	8.856294444444446	0.29	188.26	-1257.44	-1069.18	0.9012961804082481	14.232560000000001	14.058250000000001	4.148912500000001	0.0210651918284979
TCGA-05-4402-01	13.5477	6.9463	4.8812	7.123799999999999	-0.08920439920930541	3123.022155672006	8.963822222222223	0.44	848.38	208.5	1056.88	0.7247499408901107	14.54458	14.343883333333332	4.3285196428571435	0.0
TCGA-62-A471-01	11.9038	7.8271	5.5078	8.23235	-0.5459320679036013	2657.063576458094	8.326855555555555	0.46	-186.32	-1446.62	-1632.94	0.934020009439436	14.491139999999998	14.136216666666664	4.303385714285715	0.0
TCGA-55-8513-01	12.2547	6.867	4.5848	7.0322	0.06228595088336708	3475.3549113165645	9.231877777777777	0.5	1754.91	503.88	2258.79	0.5925694799382442	13.01506	13.002600000000001	3.641003571428571	0.0
TCGA-05-4397-01	12.1637	6.9364	5.2351	7.0167	-0.00687948313136204	3753.5996632385177	9.009105555555557	0.87	463.66	-688.16	-224.49	0.8408012579919222	11.9644	11.802683333333333	2.824823214285714	0.0
TCGA-05-5429-01	13.9396	6.5155	5.5191	5.734400000000001	-1.0695020702285543	1770.5477393271972	7.6030999999999995	0.82	-66.98	-495.96	-562.94	0.866647050683225	15.174619999999999	14.971133333333333	3.9511910714285716	0.0
TCGA-78-7167-01	12.8547	6.6561	4.7942	6.0691	-1.3061909259629116	1382.801667934124	7.438066666666667	0.84	-380.76	-754.65	-1135.42	0.905465660230058	13.79728	13.597949999999999	2.7557232142857138	0.0258355791254422
TCGA-50-8459-01	12.3001	7.9849	5.9539	7.23275	0.28191428471826124	3710.4540031565994	9.360766666666667	0.29	1991.35	1794.24	3785.59	0.39872710670796785	14.33342	14.023816666666667	4.703514285714285	0.0051402471330791
TCGA-93-8067-01	13.0987	6.2837	3.93	7.71405	-0.5588926345945157	2298.66956808139	8.293733333333334	0.32	45.21	-717.86	-672.65	0.8745690390498865	14.495859999999999	14.277199999999999	3.2344	0.0
TCGA-44-6776-01	12.0504	6.5931	5.0894	6.0226500000000005	-0.8993463863328353	2319.4298383961677	7.949738888888888	0.65	-274.42	-897.75	-1172.17	0.9077419944722825	14.53216	14.351116666666664	3.326539285714286	3.72759204467091e-20
TCGA-75-7031-01	12.5199	9.3213	6.4785	8.75075	0.33021477061217663	5014.649440246113	9.718161111111112	0.49	883.23	-586.62	296.62	0.7969740256389114	14.32426	14.038216666666669	2.480623214285714	0.0596106835455803
TCGA-44-7667-01	9.6439	6.402	3.5009	7.158849999999999	-0.9609737520460576	2101.0533256675735	7.930483333333334	0.37	-314.04	-642.18	-956.22	0.8939895726066419	13.49434	13.157850000000002	3.1644714285714284	6.52200620173602e-19
TCGA-35-3615-01	10.0115	7.4308	5.9636	6.643649999999999	-0.3966316359437851	3029.597922474666	8.593866666666667	0.69	405.82	-422.99	-17.17	0.8239402196598118	14.06626	13.698716666666668	3.4623428571428576	0.0160370684580908
TCGA-86-A4P8-01	12.5811	9.6005	7.2893	9.419699999999999	0.502862002125181	5049.171264760296	9.878794444444445	0.46	2466.21	914.62	3380.83	0.45247834427741696	11.94218	11.925233333333333	2.6395660714285714	0.101961770817977
TCGA-44-2666-01	11.9991	7.9365	5.4716	6.4021	-0.4761828251490558	2404.5404065822913	8.420261111111111	0.56	135.45	-715.25	-579.79	0.867878423798799	13.4629	13.332799999999999	2.962657142857143	0.012600230780849
TCGA-44-5643-01	13.6734	8.2214	5.9637	7.55615	0.014680290839991937	4048.005373148343	9.140116666666668	0.56	412.41	-1181.08	-768.67	0.8813164405886429	12.996680000000001	13.024066666666668	5.882191071428571	0.0101368044132756
TCGA-44-2661-01	11.9466	9.7907	8.3259	9.88935	1.1285298797508223	5931.635707677076	10.679572222222223	0.29	2577.1	1019.75	3596.85	0.42397811279664127	12.897839999999999	12.72865	2.988728571428571	0.147042085324676
TCGA-69-8255-01	8.0213	10.5609	8.1381	10.536	0.8215781633329855	5989.0778228338795	10.338761111111111	0.37	1350.23	-987.02	363.21	0.7910320320692733	12.17202	12.321666666666667	2.336855357142857	0.113778726862997
TCGA-49-4514-01	12.8013	8.7819	7.1	8.218399999999999	0.06544628090594734	4591.119269336327	9.320544444444446	0.35	736.9	-809.02	-72.12	0.8284841944559105	14.75472	14.415383333333333	3.768026785714286	0.0196671851509886
TCGA-78-7154-01	11.9826	7.2889	4.7006	7.55625	-0.59359921786608	2559.489991724273	8.311816666666665	0.5	-166.77	-567.99	-734.76	0.8789534868005384	14.211699999999999	14.206383333333333	3.9056910714285715	6.74619746592803e-18
TCGA-55-8507-01	12.4762	6.9648	4.7822	6.6105	-0.6154070394367053	2403.1183317874725	8.30788888888889	0.64	282.23	-301.67	-19.43	0.8241281646667841	13.6447	13.550933333333333	3.001475	0.0
TCGA-95-A4VP-01	11.3673	8.634	7.1065	8.08275	0.08749543114076766	4124.573276265745	9.284166666666666	0.3	984.41	127.65	1112.07	0.7191443596792193	13.57162	13.294766666666666	2.6097821428571426	0.0149976878900047
TCGA-50-6595-01	12.8895	8.169	5.8316	8.57755	0.8469052240147201	5699.022413407717	10.262355555555557	0.22	1101.63	1052.86	2154.49	0.6048320766538934	14.427340000000001	14.214983333333334	4.042492857142857	1.4437718431255e-19
TCGA-78-7155-01	10.2935	7.6855	5.5459	6.9207	-1.065611522381114	2340.560233516939	7.892583333333333	0.82	-639.02	-1206.67	-1845.69	0.9447185026265222	12.462559999999998	12.566716666666665	1.8432410714285712	0.0
TCGA-05-4382-01	13.064	7.411	5.2694	7.39785	0.5779508887249157	4601.588183651229	9.894138888888888	0.21	1641.81	1205.42	2847.24	0.5208678804718619	13.62906	13.736883333333333	3.4341178571428577	0.0
TCGA-05-5428-01	13.4794	7.5246	6.2806	7.09915	-0.8806948292297122	2147.050874720427	7.9731611111111125	0.63	831.02	93.84	924.87	0.7379643969499872	13.60854	13.193483333333333	2.8612910714285715	0.0086658054243088
TCGA-44-5644-01	10.5455	6.8251	5.5305	6.40585	-1.3508948660484839	1171.2735890548556	7.407777777777778	0.75	-640.82	-1149.84	-1790.66	0.9420391518096836	13.78198	13.682500000000003	2.8246696428571427	6.67921086050974e-18
TCGA-55-6978-01	12.0893	10.6161	8.4426	10.08445	1.420865726458847	7017.985428352928	11.067105555555557	0.26	2104.05	1379.97	3484.02	0.4389191481593869	14.16732	13.995866666666666	3.2652339285714285	0.135736626524158
TCGA-NJ-A55R-01	10.9331	6.0417	3.3407	5.8187999999999995	-0.748972361252815	1970.831374375406	8.072038888888889	0.23	-189.12	-437.48	-626.6	0.8712713438302547	12.699539999999999	12.778883333333333	2.4887232142857143	9.87215023312922e-22
TCGA-91-6840-01	12.0501	8.9322	6.9455	8.0725	0.32932920263563115	4406.053982357953	9.569144444444444	0.62	644.69	-353.97	290.72	0.7974968335917478	14.6234	14.66795	3.0217678571428572	0.0406462539818666
TCGA-55-8094-01	12.0425	5.3761	3.6916	5.41495	-1.6116012577039056	563.2283906684759	6.82086111111111	0.79	-1004.32	-1959.31	-2963.63	0.9855914157069001	14.8964	14.723966666666668	2.8491375	8.33418025176297e-19
TCGA-44-7661-01	11.5523	8.0978	5.6448	7.5768	0.6077150176229745	4654.77617307175	9.892033333333334	0.29	1668.3	858.57	2526.87	0.5604209019213523	13.73284	13.739883333333331	3.3489446428571426	5.501110911398541e-19
TCGA-NJ-A4YF-01	11.805	6.3963	4.3099	5.8469	-1.1631373107631555	1812.7970845997909	7.584661111111111	0.55	-168.6	-802.78	-971.38	0.894984493402453	13.14924	12.994333333333335	2.593810714285714	0.0021739370174933
TCGA-67-6217-01	13.0594	9.129	6.9783	7.9110499999999995	0.31821215082075827	4487.849552677737	9.599116666666667	0.25	1251.38	50.99	1302.36	0.6994572549865361	12.936040000000002	13.174783333333336	2.716725	0.0923643097005424
TCGA-86-A4D0-01	11.0578	7.2501	4.3606	7.8751	-0.7582923254399992	2366.683292168696	8.209972222222222	0.79	-279.35	-1233.81	-1513.16	0.9275951997679733	13.43972	13.278599999999999	2.4810767857142855	4.7681926453016895e-18
TCGA-50-5939-01	14.0456	6.0884	4.2833	6.98735	0.1459807479536361	3700.115405068028	9.197172222222221	0.38	1354.23	457.22	1811.45	0.6441482964321749	14.56278	14.154200000000001	3.9714892857142865	0.0
TCGA-05-4410-01	13.0412	9.3879	7.422	8.53895	0.8024832692234178	5377.828639754263	10.326427777777777	0.24	1449.18	-103.47	1345.71	0.6948954532625036	13.329059999999998	13.33095	3.117764285714286	0.0854093189819739
TCGA-55-7816-01	9.5296	9.1754	7.0035	8.2347	0.6701269229478575	5038.0992800374015	10.110466666666666		1701.33	1655.48	3356.81	0.4556197980676972	12.524840000000001	12.380566666666667	2.7918285714285713	0.0328596372313229
TCGA-50-5051-01	12.6437	7.1495	5.1005	5.288550000000001	-1.1542611831156273	1719.6136948953435	7.593000000000002	0.59	-204.87	-757.94	-962.81	0.8944226054951687	13.95966	13.693283333333333	3.017932142857142	0.0
TCGA-86-8279-01	13.589	5.2605	3.3058	4.9094999999999995	-0.9503855816451154	2446.343901972329	7.882894444444444	0.5	74.03	241.37	315.4	0.7953059236537873	14.1762	14.210749999999999	3.3884410714285713	0.0057601827125747
TCGA-55-6970-01	11.9137	8.5305	5.9095	7.63325	0.2994450719844574	4436.727128742781	9.602783333333335	0.56	1165.87	-108.48	1057.39	0.7246983579857726	13.507600000000002	13.248350000000002	3.4232660714285714	0.0196405728695755
TCGA-49-4488-01	14.9461	9.0679	7.2564	7.68575	0.15162253776610676	4500.285767872708	9.412983333333335	0.45	952.61	-538.81	413.79	0.7864681149101808	13.3589	13.362933333333332	2.8742232142857143	0.0561340685505699
TCGA-97-7552-01	12.8728	10.9796	7.8817	9.83275	1.0597901034501869	6369.068984703657	10.630311111111109	0.18	2267.1	311.03	2578.12	0.5541745723427505	13.41174	13.435516666666667	3.5212499999999998	0.180550139626735
TCGA-95-7947-01	13.6667	8.0649	5.9498	7.393599999999999	0.04694011307574903	4043.1565198575604	9.306633333333332	0.66	621.22	-866.7	-245.48	0.842465192997077	13.211879999999999	13.077566666666668	3.191548214285714	0.0039500451573449
TCGA-05-4425-01	12.7918	7.6333	5.6019	8.841750000000001	0.4010810240156995	4445.052932178616	9.711683333333333	0.61	1600.66	440.03	2040.69	0.6180497686539359	13.80402	13.585783333333334	3.516648214285714	0.0058717547055787
TCGA-78-7633-01	12.0656	4.9649	2.8746	6.1061499999999995	-1.375932464158539	1386.717208128704	7.24645	0.75	-337.96	-653.54	-991.5	0.8962980841128111	13.21652	13.204783333333333	2.4679857142857142	2.34918370762573e-18
TCGA-64-1678-01	11.4207	7.3736	5.1175	6.516500000000001	-1.0579295593432991	1478.745562483226	7.520044444444445	0.57	-609.99	-1092.84	-1702.82	0.9376350252964365	13.750740000000002	13.426800000000002	2.7865428571428574	1.84523127429183e-18
TCGA-80-5608-01	12.804	7.9449	6.8917	8.29765	-0.21254879360895895	3380.1813379759715	8.840394444444446	0.48	284.49	-833.11	-548.62	0.8655963984366012	14.279480000000001	14.068900000000001	3.022894642857143	9.700035417758351e-20
TCGA-64-5775-01	9.3315	5.9055	4.1463	6.01755	-0.9519501724921745	2270.286789724261	7.68365	0.71	407.23	-130.35	276.87	0.798721752246941	9.88502	8.837766666666667	2.661575	1.1864928467215599e-18
TCGA-55-8508-01	12.781	7.3073	5.47	6.9235500000000005	-0.1722023032195292	3453.3023398605933	8.91112777777778	0.38	728.07	-88.69	639.38	0.7655884703324473	14.133440000000002	13.989316666666667	3.4828250000000005	0.0
TCGA-44-2656-01	13.4953	10.496	8.8024	9.6109	1.3456071045351348	6746.752678836037	11.009961111111112	0.32	2175.91	731.06	2906.97	0.5133635452277446	13.581639999999998	13.527366666666666	2.875705357142857	0.171682590489428
TCGA-55-7281-01	14.8254	8.4095	5.8856	7.7306	0.13121962257129044	4425.346836606561	9.339272222222222	0.42	1660.24	625.98	2286.22	0.589321337593599	15.291319999999999	14.94925	3.7886410714285716	3.52473714040477e-19
