assay	accession	setting	scale	endpoint	filter	fair_n	fair_genotype	keep_n_rule	mw_floor	n_kl	n_kp	mean_kl	mean_kp	delta	welch_t	abs_t	welch_p	mw_p	complete_separation	kl_min_gt_kp_max	note
bulk	GSE274351	lcm_early_adenoma	log2(TPM+1)	Tacstd2	leaveone:KP1_S11_L00	False	True	leaveone 5 vs 4	0.015873015873015872	5	4	2.5397622008248275	3.3173430141831073	-0.7775808133582798	-0.5258470786488603	0.5258470786488603	0.617013289489997	0.7301587301587302	False	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE274351	lcm_early_adenoma	log2(TPM+1)	Tacstd2	leaveone:KP2_S12_L00	False	True	leaveone 5 vs 4	0.015873015873015872	5	4	2.5397622008248275	3.3029461412948713	-0.7631839404700438	-0.5166188585342814	0.5166188585342814	0.6230630113501444	0.7301587301587302	False	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE274351	lcm_early_adenoma	log2(TPM+1)	Tacstd2	leaveone:KP3_S13_L00	False	True	leaveone 5 vs 4	0.015873015873015872	5	4	2.5397622008248275	2.9629721550232757	-0.4232099541984482	-0.308652548442606	0.308652548442606	0.7669278983166947	0.7301587301587302	False	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE274351	lcm_early_adenoma	log2(TPM+1)	Tacstd2	leaveone:KP4_S14_L00	False	True	leaveone 5 vs 4	0.015873015873015872	5	4	2.5397622008248275	4.249595231767573	-1.7098330309427459	-1.715007561544734	1.715007561544734	0.14774257388780776	0.19047619047619047	False	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE274351	lcm_early_adenoma	log2(TPM+1)	Tacstd2	leaveone:KP5_S15_L00	False	True	leaveone 5 vs 4	0.015873015873015872	5	4	2.5397622008248275	3.165524384801465	-0.6257621839766374	-0.4311467565499668	0.4311467565499668	0.6804981954608514	0.7301587301587302	False	False	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_all_histology	array_value	Tacstd2	none	True	True	full 7 vs 5	0.0025252525252525255	7	5	6.009807698285714	4.2148414484	1.7949662498857144	4.211933905639261	4.211933905639261	0.003523669997883253	0.0025252525252525255	True	True	Mouse-level array; cohort=mouse_all_histology.
bulk	GSE6135	mouse_all_histology	array_value	Tacstd2	minus_Epcam	True	True	full 7 vs 5	0.0025252525252525255	7	5	0.5709341730714284	-0.8143775207999997	1.385311693871428	2.1771478614070396	2.1771478614070396	0.06229429814100104	0.20202020202020204	False	False	Mouse-level array; cohort=mouse_all_histology.
bulk	GSE6135	mouse_all_histology	array_value	Tacstd2	residual_Epcam	True	True	full 7 vs 5	0.0025252525252525255	7	5	0.7894559223188792	-1.1052382912464265	1.8946942135653058	4.877706386028394	4.877706386028394	0.0014338225396317557	0.0025252525252525255	True	True	Mouse-level array; cohort=mouse_all_histology.
bulk	GSE6135	mouse_all_histology	array_value	Tacstd2	residual_Epcam_Krt8	True	True	full 7 vs 5	0.0025252525252525255	7	5	0.6408729413934411	-0.8972221179508238	1.5380950593442648	3.2879156370490423	3.2879156370490423	0.009935567952009445	0.010101010101010102	False	False	Mouse-level array; cohort=mouse_all_histology.
bulk	GSE6135	mouse_all_histology	array_value	Tacstd2	minus_Krt8	True	True	full 7 vs 5	0.0025252525252525255	7	5	-0.9190327404642858	-1.9645929721999997	1.0455602317357138	1.733289735441064	1.733289735441064	0.11785943806356663	0.3434343434343435	False	False	Mouse-level array; cohort=mouse_all_histology.
bulk	GSE6135	mouse_all_histology	array_value	Tacstd2	leaveone:KL_113	False	True	leaveone 6 vs 5	0.004329004329004329	6	5	5.864034952166667	4.2148414484	1.649193503766667	3.5434655673821065	3.5434655673821065	0.012243114676356357	0.004329004329004329	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_all_histology	array_value	Tacstd2	leaveone:KL_452	False	True	leaveone 6 vs 5	0.004329004329004329	6	5	5.854316776499999	4.2148414484	1.6394753280999996	3.5563932193506234	3.5563932193506234	0.011986555431748152	0.004329004329004329	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_all_histology	array_value	Tacstd2	leaveone:KL_459	False	True	leaveone 6 vs 5	0.004329004329004329	6	5	6.208316931666666	4.2148414484	1.9934754832666668	4.559026848044912	4.559026848044912	0.0036730657671626018	0.004329004329004329	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_all_histology	array_value	Tacstd2	leaveone:KL_540	False	True	leaveone 6 vs 5	0.004329004329004329	6	5	5.773779334083333	4.2148414484	1.5589378856833331	3.7992312469412557	3.7992312469412557	0.008243808187318572	0.004329004329004329	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_all_histology	array_value	Tacstd2	leaveone:KL_547	False	True	leaveone 6 vs 5	0.004329004329004329	6	5	6.144318637166666	4.2148414484	1.9294771887666666	4.104033105110631	4.104033105110631	0.006426249128960556	0.004329004329004329	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_all_histology	array_value	Tacstd2	leaveone:KL_592	False	True	leaveone 6 vs 5	0.004329004329004329	6	5	6.180332266250001	4.2148414484	1.965490817850001	4.334138957248795	4.334138957248795	0.004844006768297122	0.004329004329004329	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_all_histology	array_value	Tacstd2	leaveone:KL_861	False	True	leaveone 6 vs 5	0.004329004329004329	6	5	6.043554990166666	4.2148414484	1.8287135417666667	3.6963001416131775	3.6963001416131775	0.010573234382399462	0.004329004329004329	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_all_histology	array_value	Tacstd2	leaveone:KP_186	False	True	leaveone 7 vs 4	0.006060606060606061	7	4	6.009807698285714	4.102964185	1.9068435132857138	4.572448497864854	4.572448497864854	0.0027132610581606783	0.006060606060606061	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_all_histology	array_value	Tacstd2	leaveone:KP_196	False	True	leaveone 7 vs 4	0.006060606060606061	7	4	6.009807698285714	4.321990009	1.6878176892857137	4.027305988147024	4.027305988147024	0.0050681275837314915	0.006060606060606061	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_all_histology	array_value	Tacstd2	leaveone:KP_197	False	True	leaveone 7 vs 4	0.006060606060606061	7	4	6.009807698285714	4.2013291025	1.8084785957857141	4.100977310867073	4.100977310867073	0.0034239178891770044	0.006060606060606061	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_all_histology	array_value	Tacstd2	leaveone:KP_498	False	True	leaveone 7 vs 4	0.006060606060606061	7	4	6.009807698285714	4.211142859	1.7986648392857143	4.075774353425249	4.075774353425249	0.0035335607733355807	0.006060606060606061	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_all_histology	array_value	Tacstd2	leaveone:KP_500	False	True	leaveone 7 vs 4	0.006060606060606061	7	4	6.009807698285714	4.2367810865	1.7730266117857143	4.025742261792347	4.025742261792347	0.0038230991352727287	0.006060606060606061	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_adeno_only	array_value	Tacstd2	none	True	True	full 4 vs 5	0.015873015873015872	4	5	5.203869650125	4.2148414484	0.9890282017250005	3.838816707703699	3.838816707703699	0.01064308939136458	0.015873015873015872	True	True	Mouse-level array; cohort=mouse_adeno_only.
bulk	GSE6135	mouse_adeno_only	array_value	Tacstd2	minus_Epcam	True	True	full 4 vs 5	0.015873015873015872	4	5	-0.5139783378750002	-0.8143775207999997	0.30039918292499945	0.5319771044069498	0.5319771044069498	0.6214642098197626	0.9047619047619049	False	False	Mouse-level array; cohort=mouse_adeno_only.
bulk	GSE6135	mouse_adeno_only	array_value	Tacstd2	residual_Epcam	True	True	full 4 vs 5	0.015873015873015872	4	5	0.44434799355558274	-0.35547839484446486	0.7998263884000476	2.4422685409611176	2.4422685409611176	0.06135935477340426	0.031746031746031744	False	False	Mouse-level array; cohort=mouse_adeno_only.
bulk	GSE6135	mouse_adeno_only	array_value	Tacstd2	residual_Epcam_Krt8	True	True	full 4 vs 5	0.015873015873015872	4	5	0.12470277105735939	-0.09976221684588812	0.2244649879032475	0.9332180893022758	0.9332180893022758	0.3968346287351774	0.2857142857142857	False	False	Mouse-level array; cohort=mouse_adeno_only.
bulk	GSE6135	mouse_adeno_only	array_value	Tacstd2	minus_Krt8	True	True	full 4 vs 5	0.015873015873015872	4	5	-2.0366672550625005	-1.9645929721999997	-0.07207428286250073	-0.23487649786126905	0.23487649786126905	0.8230176260325087	0.9047619047619049	False	False	Mouse-level array; cohort=mouse_adeno_only.
bulk	GSE6135	mouse_adeno_only	array_value	Tacstd2	leaveone:KL_459	False	True	leaveone 3 vs 5	0.03571428571428571	3	5	5.332242100833334	4.2148414484	1.117400652433334	3.949211302063303	3.949211302063303	0.023677642975523515	0.03571428571428571	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_adeno_only	array_value	Tacstd2	leaveone:KL_547	False	True	leaveone 3 vs 5	0.03571428571428571	3	5	5.204245511833333	4.2148414484	0.9894040634333336	2.9431005755266235	2.9431005755266235	0.06370246763857197	0.03571428571428571	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_adeno_only	array_value	Tacstd2	leaveone:KL_592	False	True	leaveone 3 vs 5	0.03571428571428571	3	5	5.276272769999999	4.2148414484	1.0614313215999998	3.3148509418021983	3.3148509418021983	0.04561303145418568	0.03571428571428571	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_adeno_only	array_value	Tacstd2	leaveone:KL_861	False	True	leaveone 3 vs 5	0.03571428571428571	3	5	5.0027182178333325	4.2148414484	0.7878767694333328	4.398063355862119	4.398063355862119	0.004709319396379892	0.03571428571428571	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_adeno_only	array_value	Tacstd2	leaveone:KP_186	False	True	leaveone 4 vs 4	0.02857142857142857	4	4	5.203869650125	4.102964185	1.1009054651249999	4.544818938229058	4.544818938229058	0.008125434058215341	0.02857142857142857	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_adeno_only	array_value	Tacstd2	leaveone:KP_196	False	True	leaveone 4 vs 4	0.02857142857142857	4	4	5.203869650125	4.321990009	0.8818796411249998	3.588226997028085	3.588226997028085	0.01794993451207971	0.02857142857142857	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_adeno_only	array_value	Tacstd2	leaveone:KP_197	False	True	leaveone 4 vs 4	0.02857142857142857	4	4	5.203869650125	4.2013291025	1.0025405476250002	3.561621195035946	3.561621195035946	0.01253949815376712	0.02857142857142857	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_adeno_only	array_value	Tacstd2	leaveone:KP_498	False	True	leaveone 4 vs 4	0.02857142857142857	4	4	5.203869650125	4.211142859	0.9927267911250004	3.5205084661970716	3.5205084661970716	0.013134315855736288	0.02857142857142857	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_adeno_only	array_value	Tacstd2	leaveone:KP_500	False	True	leaveone 4 vs 4	0.02857142857142857	4	4	5.203869650125	4.2367810865	0.9670885636250004	3.4465214858972364	3.4465214858972364	0.014439638945367352	0.02857142857142857	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_adeno_plus_mixed	array_value	Tacstd2	none	True	True	full 5 vs 5	0.007936507936507936	5	5	5.5516463659	4.2148414484	1.3368049175000003	3.2549735176867998	3.2549735176867998	0.02229862859972844	0.007936507936507936	True	True	Mouse-level array; cohort=mouse_adeno_plus_mixed.
bulk	GSE6135	mouse_adeno_plus_mixed	array_value	Tacstd2	minus_Epcam	True	True	full 5 vs 5	0.007936507936507936	5	5	-0.04362436930000015	-0.8143775207999997	0.7707531514999996	1.169480243468853	1.169480243468853	0.2937113962873767	0.5476190476190477	False	False	Mouse-level array; cohort=mouse_adeno_plus_mixed.
bulk	GSE6135	mouse_adeno_plus_mixed	array_value	Tacstd2	residual_Epcam	True	True	full 5 vs 5	0.007936507936507936	5	5	0.6364646785226326	-0.6364646785226282	1.272929357045261	2.9389858660363144	2.9389858660363144	0.032251655808939	0.015873015873015872	False	False	Mouse-level array; cohort=mouse_adeno_plus_mixed.
bulk	GSE6135	mouse_adeno_plus_mixed	array_value	Tacstd2	residual_Epcam_Krt8	True	True	full 5 vs 5	0.007936507936507936	5	5	0.4567688689549881	-0.4567688689549855	0.9135377379099736	1.8804974599073996	1.8804974599073996	0.11170813577330911	0.05555555555555555	False	False	Mouse-level array; cohort=mouse_adeno_plus_mixed.
bulk	GSE6135	mouse_adeno_plus_mixed	array_value	Tacstd2	minus_Krt8	True	True	full 5 vs 5	0.007936507936507936	5	5	-1.5047838161000002	-1.9645929721999997	0.4598091560999995	0.7546633309022289	0.7546633309022289	0.4788686769894039	0.8412698412698413	False	False	Mouse-level array; cohort=mouse_adeno_plus_mixed.
bulk	GSE6135	mouse_adeno_plus_mixed	array_value	Tacstd2	leaveone:KL_452	False	True	leaveone 4 vs 5	0.015873015873015872	4	5	5.203869650125	4.2148414484	0.9890282017250005	3.838816707703699	3.838816707703699	0.01064308939136458	0.015873015873015872	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_adeno_plus_mixed	array_value	Tacstd2	leaveone:KL_459	False	True	leaveone 4 vs 5	0.015873015873015872	4	5	5.7348698828749995	4.2148414484	1.520028434475	3.3012331412686042	3.3012331412686042	0.03468845426361079	0.015873015873015872	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_adeno_plus_mixed	array_value	Tacstd2	leaveone:KL_547	False	True	leaveone 4 vs 5	0.015873015873015872	4	5	5.638872441125001	4.2148414484	1.424030992725001	2.8184646216379923	2.8184646216379923	0.05578667446740102	0.015873015873015872	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_adeno_plus_mixed	array_value	Tacstd2	leaveone:KL_592	False	True	leaveone 4 vs 5	0.015873015873015872	4	5	5.69289288475	4.2148414484	1.4780514363500004	3.0508841911054247	3.0508841911054247	0.04437846615283186	0.015873015873015872	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_adeno_plus_mixed	array_value	Tacstd2	leaveone:KL_861	False	True	leaveone 4 vs 5	0.015873015873015872	4	5	5.487726970624999	4.2148414484	1.2728855222249997	2.490834487329725	2.490834487329725	0.07651896455836572	0.015873015873015872	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_adeno_plus_mixed	array_value	Tacstd2	leaveone:KP_186	False	True	leaveone 5 vs 4	0.015873015873015872	5	4	5.5516463659	4.102964185	1.4486821808999997	3.6107725041607868	3.6107725041607868	0.01752899531227519	0.015873015873015872	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_adeno_plus_mixed	array_value	Tacstd2	leaveone:KP_196	False	True	leaveone 5 vs 4	0.015873015873015872	5	4	5.5516463659	4.321990009	1.2296563568999996	3.048558737634159	3.048558737634159	0.030680454351460527	0.015873015873015872	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_adeno_plus_mixed	array_value	Tacstd2	leaveone:KP_197	False	True	leaveone 5 vs 4	0.015873015873015872	5	4	5.5516463659	4.2013291025	1.3503172634	3.169313972732359	3.169313972732359	0.02131809511615478	0.015873015873015872	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_adeno_plus_mixed	array_value	Tacstd2	leaveone:KP_498	False	True	leaveone 5 vs 4	0.015873015873015872	5	4	5.5516463659	4.211142859	1.3405035069000002	3.143843474054779	3.143843474054779	0.02192468243215706	0.015873015873015872	True	True	leave-one; n may drop. Not substituted for full-n primary.
bulk	GSE6135	mouse_adeno_plus_mixed	array_value	Tacstd2	leaveone:KP_500	False	True	leaveone 5 vs 4	0.015873015873015872	5	4	5.5516463659	4.2367810865	1.3148652794000002	3.090346455232263	3.090346455232263	0.023577259799978288	0.015873015873015872	True	True	leave-one; n may drop. Not substituted for full-n primary.
