gene	rho	z	p	I2	k	n_pos	n_neg	epithelial_leak	fdr
IL1R2	0.09057401400395733	0.0908229195489091	0.5335141742786904	0.0	4	3	1	False	0.9997275492196568
IL1RAP	0.1099036905439249	0.11034942776136134	0.44933894693562626	0.0	4	4	0	False	0.9997275492196568
IL1RAPL1	-0.1600292729591596	-0.1614167383112014	0.5606176827803788	0.3534215942066454	2	1	1	False	0.9997275492196568
IL1RAPL2					1	1	0	False	
IL1RL1	-0.17722024922180585	-0.17911133502376705	0.25729844180417694	0.0	3	0	3	False	0.9997275492196568
IL1RL2	0.07737670116240528	0.07753168034732039	0.6238838448920021	0.0	3	2	1	False	0.9997275492196568
IL1RN	-0.18403009595120254	-0.18615088100390173	0.22551850968023401	0.0784806610402038	4	2	2	False	0.9997275492196568
IL2	0.21380577507244378	0.21715605191306026	0.1696232252272607	0.0	3	3	0	False	0.9997275492196568
IL20	-0.06122242647494065	-0.061299089962119635	0.7639460571580142	0.0	2	1	1	False	0.9997275492196568
IL20RA	0.1462036078298267	0.14725890052834179	0.3516740646846529	0.0	3	2	1	False	0.9997275492196568
IL20RB	-0.195167832232521	-0.1977040657251178	0.21115700596722298	0.0	3	0	3	False	0.9997275492196568
IL20RB-AS1					1	0	1	False	
IL21	0.05540285786893868	0.055459648422429626	0.7303815695255762	0.02797761188504749	3	2	1	False	0.9997275492196568
IL21-AS1	-0.1546101605614078	-0.15586008662094167	0.32425789796226456	0.0	3	1	2	False	0.9997275492196568
IL21R	-0.1879475279769484	-0.19020868589283693	0.2630517828762705	0.22260617875441624	4	1	3	False	0.9997275492196568
IL21R-AS1	-0.3650640685144501	-0.3827162723270606	0.015498742925802465	0.0	3	0	3	False	0.9997275492196568
IL22	-0.19026149107579723	-0.19260846765425374	0.32074504382127456	0.29337300071616584	3	1	2	False	0.9997275492196568
IL22RA1	-0.11328894788910088	-0.11377737935800714	0.5772589147037954	0.0	2	0	2	False	0.9997275492196568
IL22RA2	0.38919060712049974	0.41084580413343763	0.05397493994380595	0.0	2	2	0	False	0.9997275492196568
IL23A	0.0026223717072080335	0.002622377718437259	0.9900614995049888	0.39112903722504433	3	2	1	False	0.9997275492196568
IL23R	0.15918009700328045	0.1605453652400875	0.3099256550350238	0.0	3	3	0	False	0.9997275492196568
IL24	-0.23206500792098278	-0.2363709125182174	0.13492986363890738	0.0	3	1	2	False	0.9997275492196568
IL25					0	0	0	False	
IL26	0.03367822770174134	0.033690969247642186	0.8417601491273696	0.10084415704764348	3	1	2	False	0.9997275492196568
IL27	-0.07366545337729091	-0.07379913988490337	0.6406810830493791	0.0	3	1	2	False	0.9997275492196568
IL27RA	-0.0656437609483233	-0.06573829406416866	0.6522208923080621	0.0	4	2	2	False	0.9997275492196568
IL2RA	0.07895759123702212	0.07912228954699331	0.695644925764402	0.4336715022972164	4	2	1	False	0.9997275492196568
IL2RB	0.07241613017954801	0.07254311568485844	0.7831803471316833	0.6625281494833702	4	2	2	False	0.9997275492196568
IL2RG	-0.14282554733372924	-0.14380878261100888	0.3241805467213126	0.0	4	1	3	False	0.9997275492196568
IL3	-0.060406081561536776	-0.06047971464658937	0.7020851144496202	0.0	3	1	2	False	0.9997275492196568
IL31					1	0	1	False	
IL31RA	0.2085195646326055	0.2116231143040203	0.18075888079710523	0.0	3	3	0	False	0.9997275492196568
IL32	-0.05422250255492359	-0.054275735987368484	0.7098215984204495	0.0	4	2	2	False	0.9997275492196568
IL33	-0.15516665270232685	-0.15643025741396807	0.3224910401176486	0.0	3	0	3	False	0.9997275492196568
IL34	-0.35843188866179876	-0.3750854684536531	0.01768018103838421	0.0	3	0	3	False	0.9997275492196568
IL36A	-0.27997394758781463	-0.2876538039991083	0.15877305663755714	0.0	2	0	1	False	0.9997275492196568
IL36B					1	1	0	False	
IL36G	-0.15156966053064935	-0.15274661501968445	0.5956762796450602	0.666536885070509	3	2	1	False	0.9997275492196568
IL36RN	-0.08090758795370473	-0.08108482597635418	0.6080734132865748	0.0	3	1	2	False	0.9997275492196568
IL37	0.04803014865997178	0.048067133371546854	0.7611254196262794	0.0	3	2	1	False	0.9997275492196568
IL3RA	-0.042931314496847096	-0.042957719239507884	0.7683733531944327	0.0	4	2	2	False	0.9997275492196568
IL4	0.16402529874186875	0.16552050569783053	0.29517172010664294	0.0	3	3	0	False	0.9997275492196568
IL4I1	0.17799804779370904	0.1799144684945065	0.2174148359980047	0.0	4	3	1	False	0.9997275492196568
IL4R	-0.11237145319415806	-0.11284805367058662	0.6746210491543203	0.6754109974887849	4	2	2	False	0.9997275492196568
IL5	0.01757481000361059	0.017576619805998804	0.9198481026550142	0.15149339053174307	3	1	2	False	0.9997275492196568
IL5RA	-0.018363283714014078	-0.018365348227190933	0.9336985942010911	0.44263398918920377	3	2	1	False	0.9997275492196568
IL6	0.0254062962664936	0.0254117648023208	0.9349167375929668	0.7582495420426535	4	1	3	False	0.9997275492196568
IL6R	-0.05043083030174298	-0.05047364870980257	0.7330557900886219	0.0222714641729832	4	1	3	False	0.9997275492196568
IL6R-AS1	-0.20232708667202856	-0.2051577831979854	0.31486614362832155	0.0	2	0	2	False	0.9997275492196568
IL6ST	0.06520394521838624	0.06529658769982782	0.6544051971276863	0.0	4	3	1	False	0.9997275492196568
IL7	-0.026261751581204282	-0.026267791478832427	0.8570874826506897	0.0	4	2	2	False	0.9997275492196568
IL7R	-0.15206092574064745	-0.1532494699832316	0.2934306550010467	0.0	4	0	4	False	0.9997275492196568
IL9					0	0	0	False	
IL9R	-0.05681198725153693	-0.05687322805115451	0.7190730797938291	0.0	3	1	2	False	0.9997275492196568
ILDR1	0.135210624105442	0.13604375169599733	0.3509909097855882	0.0	4	3	1	False	0.9997275492196568
ILDR2	0.24094834680411548	0.2457806663724974	0.3521497043131321	0.6050917203055772	3	2	1	False	0.9997275492196568
ILF2	-0.02586482913878629	-0.025870599220428902	0.8592257089269151	0.0	4	2	2	False	0.9997275492196568
ILF3	-0.0011231621766388548	-0.0011231626489263899	0.9938563374789685	0.0	4	2	2	False	0.9997275492196568
ILF3-AS1					1	1	0	False	
ILF3-DT	0.18122322271765584	0.18324715922993576	0.3693326716984312	0.0	2	2	0	False	0.9997275492196568
ILK	0.009991488444537738	0.009991820947356235	0.9453872433682177	0.0	4	2	2	False	0.9997275492196568
ILKAP	-0.1899344463277405	-0.19226916130865354	0.18745981196780725	0.0	4	2	2	False	0.9997275492196568
ILRUN					1	0	1	False	
ILVBL	-0.12668528911936705	-0.1273696220179823	0.38255291127202296	0.0	4	0	4	False	0.9997275492196568
IMMP1L	-0.1471791061012448	-0.14825585163276575	0.30944327193670185	0.0	4	1	3	False	0.9997275492196568
IMMP2L	-0.01254880437394879	-0.012549463133353983	0.942868047468158	0.2623717755540378	4	2	2	False	0.9997275492196568
IMMT	0.0176214301149206	0.017623254359750817	0.9038344442271873	0.0	4	2	2	False	0.9997275492196568
IMP3	-0.08286154840571928	-0.08305197698093138	0.5691012257004417	0.0	4	2	2	False	0.9997275492196568
IMP4	-0.06400528255828092	-0.0640929009984303	0.660372601972323	0.0	4	1	3	False	0.9997275492196568
IMPA1	0.005695383122682524	0.005695444705000192	0.9688537125099896	0.0	4	2	2	False	0.9997275492196568
IMPA2	0.3699852582719178	0.38840601984930934	0.010557341206754662	0.06187135926995065	4	4	0	False	0.9580496733987391
IMPACT	-0.08532316598232376	-0.08553112721680711	0.6548309431334001	0.37164867382303757	4	2	2	False	0.9997275492196568
IMPAD1	0.25010977702391546	0.25552991080364595	0.3568801484453521	0.0	2	2	0	False	0.9997275492196568
IMPDH1	0.04210609977979666	0.042131009916643425	0.8587086537011435	0.5819911826680821	4	2	2	False	0.9997275492196568
IMPDH2	-0.04220853540131708	-0.042233627915006774	0.7721688129650449	0.0	4	2	2	False	0.9997275492196568
IMPG1					1	0	0	False	
IMPG2	-0.1649510247407525	-0.1664719750655411	0.2924046038765653	0.0	3	0	3	False	0.9997275492196568
INA	0.15840931434228972	0.15975464389744212	0.6106110040027031	0.7189931296909094	3	2	1	False	0.9997275492196568
INAFM1	-0.02698399938993728	-0.026990551595180788	0.8531993095480428	0.0	4	1	3	False	0.9997275492196568
INAFM2	-0.051190461347899834	-0.0512352460252995	0.7459076390906385	0.0	3	1	2	False	0.9997275492196568
INAVA	-0.12703732494580774	-0.12772741611180632	0.5314894340441327	0.0	2	1	1	False	0.9997275492196568
INCA1	-0.026355542215211573	-0.026361647074580795	0.892185565075672	0.39055631767573745	4	2	2	False	0.9997275492196568
INCENP	0.06791375935413656	0.06801846165239141	0.6409928492733536	0.0	4	2	2	False	0.9997275492196568
INE1					1	1	0	False	
INE2	-0.05317983392641476	-0.05323005170251053	0.736375929284055	0.0	3	1	2	False	0.9997275492196568
INF2	0.10151569762241569	0.10186659106160577	0.4849507322412291	0.0	4	3	1	False	0.9997275492196568
ING1	0.08609522915858271	0.08630890403309668	0.5540487941133936	0.0	4	4	0	False	0.9997275492196568
ING2	-0.12284339725948162	-0.12346697591334667	0.6401577942130205	0.6637759972823184	4	2	2	False	0.9997275492196568
ING3	-0.21453483171111673	-0.21792015727911884	0.1351794539719759	0.0	4	0	4	False	0.9997275492196568
ING4	-0.14996672557994617	-0.15110639578284354	0.3002332808195546	0.0	4	2	2	False	0.9997275492196568
ING5	-0.05821598138483932	-0.05828188204686496	0.6894802894674905	0.0	4	2	2	False	0.9997275492196568
INHA	-0.06943136557081216	-0.06954325899080165	0.6600601011464005	0.0	3	2	1	False	0.9997275492196568
INHBA	-0.27901029046121806	-0.28660849127813437	0.049427106787925876	0.0	4	0	4	False	0.9997275492196568
INHBA-AS1	0.1092548069474274	0.10969265790322986	0.5910037184453945	0.0	2	2	0	False	0.9997275492196568
INHBB	0.21331828305453548	0.21664526346546986	0.21104432532091844	0.24809378143795743	4	3	1	False	0.9997275492196568
INHBC	0.03376572440225087	0.03377856556025285	0.8685657971908689	0.0	2	1	1	False	0.9997275492196568
INHBE					1	0	1	False	
INIP	0.04980966470893901	0.04985091877475963	0.732531002026771	0.0	4	3	1	False	0.9997275492196568
INKA1	-0.11955090174875845	-0.12012539353898295	0.5562022102954834	0.0	2	0	2	False	0.9997275492196568
INKA2	0.16954644673815744	0.17119964951011055	0.4016356740100566	0.0	2	1	1	False	0.9997275492196568
INKA2-AS1					1	1	0	False	
INMT	-0.1026890822343556	-0.10305233709683193	0.4798827053749041	0.0	4	1	3	False	0.9997275492196568
INMT-FAM188B					0	0	0	False	
INMT-MINDY4					1	0	1	False	
INO80	0.15626981513567506	0.1575608343943508	0.31928231239357663	0.12205391396753178	4	3	1	False	0.9997275492196568
INO80-AS1	0.2866443363310344	0.2949063476951894	0.1485308884495328	0.0	2	2	0	False	0.9997275492196568
INO80B	-0.17434287137569665	-0.17614221145266903	0.2272126420423236	0.0	4	1	3	False	0.9997275492196568
INO80B-WBP1					1	0	0	False	
INO80C	-0.07025145433708274	-0.07036736766001106	0.6581640343804125	0.12970081922734858	4	2	2	False	0.9997275492196568
INO80D	-0.050234350576566056	-0.050276669964007197	0.7953586837174564	0.3867806954465661	4	2	2	False	0.9997275492196568
INO80E	0.0679480902328558	0.06805295168920161	0.6420098771718148	0.005501070632443426	4	2	2	False	0.9997275492196568
INPP1	0.016312620177182827	0.016314067346231198	0.9109474079684321	0.0	4	3	1	False	0.9997275492196568
INPP4A	-0.10860340556351115	-0.1090334344458641	0.6713968117212612	0.6449917102488524	4	1	3	False	0.9997275492196568
INPP4B	-0.2963703950300271	-0.3055357731572057	0.03620231904331942	0.0	4	0	4	False	0.9997275492196568
INPP5A	-0.2649178753502449	-0.2713901255970258	0.13670872460100622	0.31406696404698536	4	1	3	False	0.9997275492196568
INPP5B	-0.007652039232472621	-0.007652188589467697	0.9581615597216363	0.0	4	2	2	False	0.9997275492196568
INPP5D	-0.24822654950507486	-0.25352202329276136	0.0822003433474517	0.0	4	1	3	False	0.9997275492196568
INPP5E	-0.10305420585835305	-0.10342136600121728	0.4783113436374915	0.0	4	1	3	False	0.9997275492196568
INPP5F	-0.030632416831128866	-0.030642003487053513	0.8850641671317174	0.4821202664532071	4	2	2	False	0.9997275492196568
INPP5J	0.22956984227554983	0.23373533010702532	0.26136707310230733	0.4635229698296928	4	3	1	False	0.9997275492196568
INPP5K	-0.1275003799473427	-0.12819809487607256	0.3794653358112058	0.0	4	1	3	False	0.9997275492196568
INPPL1	0.12888019938420747	0.1296009676077832	0.45976215489721484	0.2639014317308383	4	2	2	False	0.9997275492196568
INS					0	0	0	False	
INS-IGF2					0	0	0	False	
INSC	-0.2185283671751276	-0.22211015118328709	0.16009624518445698	0.0	3	0	3	False	0.9997275492196568
INSIG1	0.05542386794529196	0.055480723211891826	0.703680670240751	0.0	4	2	2	False	0.9997275492196568
INSIG2	0.03808957548345946	0.03810801185359576	0.7938955836900806	0.0	4	3	1	False	0.9997275492196568
INSL3	-0.42583114574105707	-0.4547933292996388	0.034788735820575394	0.4167398466553771	3	1	2	False	0.9997275492196568
INSL4	-0.06929340892012092	-0.06940463540228871	0.8008211881211673	0.3447359664592104	2	1	1	False	0.9997275492196568
INSL5	-0.17983454164527024	-0.18181169514914608	0.3937855100209997	0.0	2	0	2	False	0.9997275492196568
INSL6	-0.13353792004858486	-0.13434028872734718	0.5104543954313381	0.0	2	0	2	False	0.9997275492196568
INSM1	0.38388837573171775	0.40461216210344875	0.04745835072379956	0.0	2	2	0	False	0.9997275492196568
INSM2	0.3375145988001142	0.35128493600422556	0.08526213044159237	0.0	2	2	0	False	0.9997275492196568
INSR	0.20988461889086366	0.21305064546107808	0.3617925502483069	0.5712086585962266	4	2	2	False	0.9997275492196568
INSRR	0.059975594733181134	0.060047662513807956	0.704112617162366	0.0	3	2	1	False	0.9997275492196568
INSYN1					1	1	0	False	
INSYN1-AS1					0	0	0	False	
INSYN2A					1	1	0	False	
INSYN2B					1	0	1	False	
INTS1	0.05879946504464751	0.05886736993854083	0.6865257466658157	0.0	4	2	2	False	0.9997275492196568
INTS10	-0.1521355798829576	-0.15332589206472932	0.4077570716691793	0.33307351925435946	4	1	3	False	0.9997275492196568
INTS11	0.06386023454637359	0.06394725768412775	0.7540707517056309	0.0	2	1	1	False	0.9997275492196568
INTS12	0.026008027029679102	0.026013893505389383	0.8584541852519756	0.0	4	2	2	False	0.9997275492196568
INTS13	-0.20842025471109568	-0.21151929230933084	0.35275748763604786	0.13044047812992826	2	1	1	False	0.9997275492196568
INTS14	-0.3575632304125644	-0.37408911523156535	0.06685390804237785	0.0	2	0	2	False	0.9997275492196568
INTS2	-0.18780224955320793	-0.19005809195863874	0.19258410504644974	0.0	4	2	2	False	0.9997275492196568
INTS3	-0.16199613417755715	-0.1634359484560174	0.5073947879073795	0.6144215951771248	4	2	2	False	0.9997275492196568
INTS4	-0.0012416970293241362	-0.0012416976674789848	0.9932079697641725	0.0	4	2	2	False	0.9997275492196568
INTS5	-0.07682945607110998	-0.07698116247667347	0.5976685188302027	0.0	4	1	2	False	0.9997275492196568
INTS6	-0.021207439975819014	-0.021210620221726033	0.884385049061612	0.0	4	2	2	False	0.9997275492196568
INTS6-AS1	0.13307520513189128	0.13386920229440596	0.44095457836369223	0.14361132336889565	3	2	1	False	0.9997275492196568
INTS6L	-0.08787285414539601	-0.08810008195847893	0.6237656294797043	0.0	3	1	2	False	0.9997275492196568
INTS6L-AS1	0.34597728567663055	0.3608667762004621	0.35213055183893227	0.6424579081752432	2	2	0	False	0.9997275492196568
INTS7	0.001310840851227287	0.0013108416020356389	0.9928297654737389	0.0	4	1	2	False	0.9997275492196568
INTS8	-0.047227258506060334	-0.04726241768177829	0.7459268209113734	0.0	4	1	3	False	0.9997275492196568
INTS9	-0.062663278092011	-0.06274549155607013	0.6670782255382817	0.0	4	2	2	False	0.9997275492196568
INTS9-AS1	-0.07996198825374123	-0.08013306856623131	0.6946369094473365	0.0	2	1	1	False	0.9997275492196568
INTU	0.015502943911398805	0.01550418608960746	0.9374777815935551	0.40863621625051116	4	2	2	False	0.9997275492196568
INVS	-0.28137875471579016	-0.2891787451272759	0.047422234638822884	0.0	4	0	4	False	0.9997275492196568
IP6K1	0.09886307114837978	0.09918706611504557	0.6913566963526028	0.6244105884943034	4	2	2	False	0.9997275492196568
IP6K2	0.09047134581491525	0.09071940310925843	0.5339807343979601	0.0	4	2	2	False	0.9997275492196568
IP6K3	-0.06956850509739476	-0.0696810641497347	0.7329977643251282	0.35637048487962514	3	1	2	False	0.9997275492196568
IPCEF1	-0.2697764588888101	-0.27662271968510066	0.05790323173382866	0.0	4	0	4	False	0.9997275492196568
IPMK	-0.06479409156425019	-0.06488499511367848	0.6564432519481765	0.0	4	1	3	False	0.9997275492196568
IPO11	-0.06694190884588039	-0.06704217235408744	0.6457904530503065	0.0	4	1	3	False	0.9997275492196568
IPO13	0.15947643746242426	0.1608494243943576	0.4175949814031271	0.41296856904828433	4	3	1	False	0.9997275492196568
IPO4	-0.1359687299868533	-0.13681605609411643	0.49309446602431783	0.4194918958451824	4	3	1	False	0.9997275492196568
IPO5	0.014092113859920813	0.014093046811120124	0.9444736337444025	0.434167622728274	4	1	3	False	0.9997275492196568
IPO7	-0.11929010734432449	-0.11986082606829418	0.4452311782310414	0.11101456744530952	4	1	3	False	0.9997275492196568
IPO8	-0.15122133813391375	-0.15239012157638138	0.44256562243601894	0.4131150389691781	4	1	3	False	0.9997275492196568
IPO9	0.17607884390080616	0.1779331646793796	0.4190583870565032	0.5187505307615733	4	2	2	False	0.9997275492196568
IPO9-AS1	0.05146469252151123	0.051510201576593556	0.7466493081125936	0.013333771829130765	3	1	2	False	0.9997275492196568
IPP	0.019093632680093797	0.01909595348934794	0.9046074974130047	0.13243313193268438	4	2	2	False	0.9997275492196568
IPPK	0.008372398784904448	0.008372594419983182	0.9542268693232135	0.0	4	2	1	False	0.9997275492196568
IQANK1	0.12183265749015229	0.12244087887465661	0.5486159692478559	0.0	2	2	0	False	0.9997275492196568
IQCA1	-0.004176669754111996	-0.004176694041102494	0.9789257457931192	0.0	3	2	1	False	0.9997275492196568
IQCA1-AS1					1	0	1	False	
IQCA1L	-0.02224877327863376	-0.022252445475626822	0.9131911688844466	0.0	2	1	1	False	0.9997275492196568
IQCB1	0.04203438781148823	0.04205917079986233	0.7730840818180493	0.0	4	2	2	False	0.9997275492196568
IQCC	-0.17945413322457393	-0.18141860074591443	0.25121965574388105	0.0	3	0	3	False	0.9997275492196568
IQCD	0.09524327978709264	0.09553285038878516	0.5125062402282983	0.0	4	3	1	False	0.9997275492196568
IQCE	0.08663813801218335	0.08685589300286622	0.5515400371386804	0.0	4	3	1	False	0.9997275492196568
IQCF1					1	0	1	False	
IQCF2					0	0	0	False	
IQCF3					0	0	0	False	
IQCF5					0	0	0	False	
IQCF5-AS1					0	0	0	False	
IQCF6					0	0	0	False	
IQCG	0.06081429141421159	0.06088942963183832	0.6763588705362247	0.0	4	2	2	False	0.9997275492196568
IQCH	-0.18943717219147949	-0.1917533270803413	0.35515570987272693	0.37402300498921576	3	2	1	False	0.9997275492196568
IQCH-AS1	0.030527245956628365	0.03053673417237318	0.8480489385634241	0.13269714344240124	4	3	1	False	0.9997275492196568
IQCJ					0	0	0	False	
IQCJ-SCHIP1	0.09181873666090697	0.09207808127588461	0.5706646627950267	0.04194759987429743	3	1	2	False	0.9997275492196568
IQCJ-SCHIP1-AS1	-0.28162581353125765	-0.28944706669432735	0.174582044653938	0.0	2	0	2	False	0.9997275492196568
IQCK	0.03688552133554182	0.036902263100830154	0.9075575852829669	0.7682991943469233	4	1	3	False	0.9997275492196568
IQCM					0	0	0	False	
IQCN	0.2966305743849235	0.3058210301833174	0.13407845076499808	0.0	2	2	0	False	0.9997275492196568
IQGAP1	-0.14949988350658341	-0.15062884702706572	0.30176334401767013	0.0	4	1	3	False	0.9997275492196568
IQGAP2	-0.3377466828246736	-0.3515468802169221	0.05436637384414841	0.3165064846705637	4	0	4	False	0.9997275492196568
IQGAP3	-0.057060462262296704	-0.0571225111727069	0.7558670742435296	0.32323468281597445	4	2	2	False	0.9997275492196568
IQSEC1	-0.10516639357633357	-0.10555669932865816	0.5686306252797759	0.3327732172547035	4	1	3	False	0.9997275492196568
IQSEC2	-0.039539793867677454	-0.03956041866057956	0.9078486365763406	0.800008192537871	4	2	2	False	0.9997275492196568
IQSEC3	-0.2645706593613371	-0.27101673912175966	0.08651764107432333	0.0	3	0	3	False	0.9997275492196568
IQUB	0.046309318659305244	0.046342465583642634	0.7694491660280859	0.0	3	1	2	False	0.9997275492196568
IRAIN					1	1	0	False	
IRAK1	0.13379043845523325	0.13459740072746137	0.511566116765962	0.4482351091024896	4	3	1	False	0.9997275492196568
IRAK1BP1	0.18539626994762165	0.18756531424242537	0.19848389420359702	0.0	4	3	1	False	0.9997275492196568
IRAK2	-0.13768107947791272	-0.13856107463133624	0.38084675744053675	0.0	3	1	2	False	0.9997275492196568
IRAK3	-0.03362200984722825	-0.03363468766376055	0.8176350454671292	0.0	4	1	3	False	0.9997275492196568
IRAK4	-0.04398071415093575	-0.044009104453124566	0.762872214783498	0.0	4	2	2	False	0.9997275492196568
IREB2	-0.05036385093507772	-0.05040649878957068	0.7296662367442865	0.0	4	1	3	False	0.9997275492196568
IRF1	-0.1426755550719892	-0.14365567026853454	0.324695959952621	0.0	4	1	3	False	0.9997275492196568
IRF2	-0.046567405448201475	-0.04660111014653999	0.7834156317363087	0.21932699772321312	4	1	2	False	0.9997275492196568
IRF2BP1	-0.11379681569393707	-0.11429188011098707	0.4441927733388925	0.036520063703479363	4	2	2	False	0.9997275492196568
IRF2BP2	0.1966890577728889	0.19928601959409215	0.17186486476852603	0.0	4	3	1	False	0.9997275492196568
IRF2BPL	-0.011159350351809842	-0.011159813615150636	0.9390150867454753	0.0	4	2	2	False	0.9997275492196568
IRF3	-0.012805950030016135	-0.012806650124876362	0.9426001198250249	0.2825494084222764	4	2	2	False	0.9997275492196568
IRF4	-0.08003627168529667	-0.08020783046355773	0.6971812810461071	0.4536552695288914	4	2	2	False	0.9997275492196568
IRF5	-0.046734224547928846	-0.046768293086646914	0.7484928741595864	0.0	4	3	1	False	0.9997275492196568
IRF6	0.16591507188679933	0.1674631488333193	0.2509398712152384	0.0	4	4	0	False	0.9997275492196568
IRF7	-0.06300965764159971	-0.06309324418320802	0.6653449977202236	0.0	4	3	1	False	0.9997275492196568
IRF8	0.017841654684705364	0.01784354819248137	0.9213142147707485	0.30220794325812084	4	2	2	False	0.9997275492196568
IRF9	-0.24621203512051015	-0.25137637137313346	0.08482532743449435	0.0	4	0	4	False	0.9997275492196568
IRGC					1	1	0	False	
IRGM	-0.0427907294278954	-0.04281687543078065	0.7865466310146325	0.0	3	1	2	False	0.9997275492196568
IRGQ	0.08306330880326648	0.08325513567263013	0.5681566094862506	0.0	4	4	0	False	0.9997275492196568
IRS1	-0.29270123294023215	-0.301518063092426	0.03872438388553391	0.0	4	1	3	False	0.9997275492196568
IRS2	0.03009669605333196	0.03010578830261319	0.8739460703803534	0.3621152157293714	4	3	1	False	0.9997275492196568
IRS4					1	0	1	False	
IRX1	0.08033640405087762	0.08050990512586406	0.6855665039122425	0.3241892085179479	3	1	2	False	0.9997275492196568
IRX2	0.10898375009105991	0.10941833467376026	0.49640119863250787	0.14616756559322608	4	3	1	False	0.9997275492196568
IRX3	0.3155921222482404	0.3267440369709499	0.025088049617752343	0.0	4	4	0	False	0.9997275492196568
IRX4	-0.2188230918629579	-0.22241967711757532	0.27587641131218477	0.0	2	0	2	False	0.9997275492196568
IRX5	0.3055132191716292	0.3155891929564615	0.03049732742187404	0.0	4	4	0	False	0.9997275492196568
IRX6	0.1360287678229497	0.13687722529495566	0.386661510929034	0.0	3	3	0	False	0.9997275492196568
ISCA1	0.14400445034871154	0.14501244248720555	0.3201473059430282	0.0	4	2	2	False	0.9997275492196568
ISCA2	-0.0487900281017988	-0.048828797838967826	0.7378111363933594	0.0	4	2	2	False	0.9997275492196568
ISCU	-0.07661218566865338	-0.07676260562929672	0.6223445038899149	0.10014673746927266	4	2	2	False	0.9997275492196568
ISG15	0.01572746981011483	0.015728766749822477	0.9141297580567039	0.0	4	3	1	False	0.9997275492196568
ISG20	-0.18409086830732402	-0.18621378441834266	0.201737360111926	0.0	4	0	4	False	0.9997275492196568
ISG20L2	-0.04985919318162072	-0.0499005705561765	0.7322748276554716	0.0	4	1	3	False	0.9997275492196568
ISL1	0.33529169651729296	0.34877837159277875	0.027393235969169	0.0	3	3	0	False	0.9997275492196568
ISL2	0.20687433209227338	0.2099037095867727	0.4407077429696037	0.6277698971851292	3	2	1	False	0.9997275492196568
ISLR	-0.20549313884854167	-0.20846119215751802	0.40702880592783786	0.5651968415884692	3	1	2	False	0.9997275492196568
ISLR2	0.29871395575210524	0.3081069667426025	0.13119411334135206	0.0	2	2	0	False	0.9997275492196568
ISM1	-0.24320066391111703	-0.24817318658549262	0.15257126477919328	0.14161571081806434	3	0	3	False	0.9997275492196568
ISM1-AS1	-0.11256494924058254	-0.11304402862370534	0.6871053576936461	0.6254843426219392	2	1	1	False	0.9997275492196568
ISM2	-0.24737305516117203	-0.2526126916012714	0.21588504366479333	0.0	2	0	2	False	0.9997275492196568
ISOC1	0.038839719838171936	0.03885926774871887	0.7899267622017634	0.0	4	2	2	False	0.9997275492196568
ISOC2	0.2426964350532077	0.2476373292725788	0.08956137728511833	0.0	4	4	0	False	0.9997275492196568
ISPD					1	0	1	False	
ISPD-AS1					0	0	0	False	
IST1	-0.21775601268985273	-0.22129920704992523	0.12922858285672142	0.0	4	1	3	False	0.9997275492196568
ISX					1	0	1	False	
ISX-AS1					0	0	0	False	
ISY1	0.005759827483917815	0.005759891180454225	0.9685014606129589	0.0	4	3	1	False	0.9997275492196568
ISY1-RAB43					0	0	0	False	
ISYNA1	0.19451918444057387	0.19702982087936916	0.19438001463727705	0.06116301792404575	4	4	0	False	0.9997275492196568
ITCH	-0.10256914416757297	-0.1029311223066497	0.7211766237088539	0.7182008489085493	4	2	2	False	0.9997275492196568
ITCH-AS1					1	0	1	False	
ITCH-IT1					1	0	1	False	
ITFG1	0.021855044326592122	0.02185852496018604	0.9118136402980197	0.40700898776715144	4	2	2	False	0.9997275492196568
ITFG1-AS1	-0.2359965204348369	-0.24053023963534487	0.12819791341785747	0.0	3	0	3	False	0.9997275492196568
ITFG2	-0.22085462393207578	-0.22455437830732208	0.12369026558851225	0.0	4	1	3	False	0.9997275492196568
ITFG2-AS1	-0.11559360201368693	-0.11611261874695125	0.5694692484766861	0.0	2	0	2	False	0.9997275492196568
ITGA1	0.11395908268213381	0.11445627905587456	0.43264548362498356	0.0	4	2	1	False	0.9997275492196568
ITGA10	-0.27684225951126085	-0.2842589754120214	0.0722068660514745	0.0	3	1	2	False	0.9997275492196568
ITGA11	-0.38480643281680915	-0.40568934374128823	0.011716784075746113	0.1468901730355797	4	0	4	False	0.9785237526791529
ITGA2	-0.10781148963970973	-0.10823213619581101	0.45808603754250066	0.0	4	1	3	False	0.9997275492196568
ITGA2B	-0.1553978299603041	-0.15666714668325205	0.28279765296230563	0.0	4	1	3	False	0.9997275492196568
ITGA3	0.27807490713249144	0.2855944309900277	0.08388368912054701	0.18384432903718392	4	4	0	False	0.9997275492196568
ITGA4	-0.1447655376873807	-0.14578973408512916	0.31756025645785035	0.0	4	1	3	False	0.9997275492196568
ITGA5	-0.22783222955145116	-0.23190181641946017	0.11187115577321625	0.0	4	0	4	False	0.9997275492196568
ITGA6	-0.17739944071028613	-0.17929634293606725	0.21899915358450417	0.0	4	1	3	False	0.9997275492196568
ITGA6-AS1					1	0	1	False	
ITGA7	-0.09974400521018557	-0.1000767738157602	0.49265522476097146	0.0	4	1	3	False	0.9997275492196568
