test_ligand	auroc	aupr	aupr_corrected	pearson	geneset	rank_aupr	rank_pearson	n_geneset	n_background	n_potential	spearman	mean_delta	p_sender	family	receptor_frac	z_activity	z_sender	z_receptor	priority
C4BPA	0.549484961802263	0.0021858764483317	0.000251064720396	0.0039095383009493	a_priori_exhaustion	44.0	46.0	13.0	6719.0	286.0		0.14133848057570583	7.229262109831325e-05	other	0.1864406779661017	0.14004229048681638	0.4718093837507935	-1.4168381723357777	-0.8049864980981678
C5	0.500562068411754	0.001877892022291	-5.69197056446518e-05	-0.0024051181817436	a_priori_exhaustion	89.0	87.0	13.0	6719.0	286.0		0.02925358271416766	0.009394615729660225	other	0.1016949152542373	-0.11759983836577781	-0.384385569472775	-1.6671765983629003	-2.169162006201453
CALR	0.463293491477228	0.0044643740225515	0.0025295622946158	0.0166049644023073	a_priori_exhaustion	9.0	14.0	13.0	6719.0	286.0		0.30507527573532983	2.2589793222298786e-09	other	0.9152542372881356	2.0461028441135642	1.722563235048878	0.7360722914974757	4.5047383706599184
CCL18	0.57901075959532	0.002964729527195	0.0010299177992593	0.0111794748509529	a_priori_exhaustion	17.0	18.0	13.0	6719.0	286.0		-0.021003115572724686	0.027611336406186848	other	0.13559322033898305	0.7915861619787196	-0.7682868109412953	-1.5670412279520514	-1.543741876914627
CCL2	0.539929798802456	0.0025902061352731	0.0006553944073374	0.0042586323374071	a_priori_exhaustion	23.0	42.0	13.0	6719.0	286.0		0.04159827086499826	0.21496609716428117	ext_ifn_recruit	0.13559322033898305	0.47828134575688774	-0.29008687361352803	-1.5670412279520514	-1.3788467558086916
CCL20	0.504026245153599	0.0020523962956743	0.0001175845677386	0.0003018877873519	a_priori_exhaustion	60.0	61.0	13.0	6719.0	286.0		0.05493152242792628	0.0037374723072366492	other	0.6949152542372882	0.02838044078769379	-0.1882367321935699	0.08519238382695726	-0.07466390757891886
CCL3	0.624251531349622	0.0027697316672878	0.0008349199393521	0.0090700598451156	a_priori_exhaustion	21.0	24.0	13.0	6719.0	286.0		-0.03643790862805575	0.015542555286149468	other	0.13559322033898305	0.6284621222535431	-0.8861902231775249	-1.5670412279520514	-1.8247693288760332
CCL3L1	0.485799169515228	0.0019303855766936	-4.42615124207038e-06	-0.0009480514499294	a_priori_exhaustion	74.0	73.0	13.0	6719.0	286.0		-0.044692160681043855	0.00015273690223693848	other	0.13559322033898305	-0.07368673768991638	-0.9492428652839939	-1.5670412279520514	-2.589970830925962
CCL3L3	0.477872857831095	0.0017804944206022	-0.0001543173073334	-0.0027357170831349	a_priori_exhaustion	125.0	98.0	13.0	6719.0	286.0		0.0046280049612333575	0.7621389999985695	other	0.13559322033898305	-0.19907709280627967	-0.5724956163617233	-1.5670412279520514	-2.338613937120054
CCL4	0.472917479180523	0.0017176800913352	-0.0002171316366004	-0.0039913623895862	a_priori_exhaustion	156.0	116.0	13.0	6719.0	286.0		-0.09960549423371604	0.0008493039518496315	ext_ifn_recruit	0.13559322033898305	-0.25162396253878216	-1.3687152469295685	-1.5670412279520514	-3.1873804374204022
CCL4L2	0.466562664892534	0.0017914241924525	-0.0001433875354831	-0.0042293941048875	a_priori_exhaustion	120.0	123.0	13.0	6719.0	286.0		-0.04760829478472221	0.0593945095097984	other	0.13559322033898305	-0.18993387175583357	-0.9715186522109435	-1.5670412279520514	-2.7284937519188284
CCL5	0.551859414072377	0.0022030499621755	0.0002682382342398	8.44427555703997e-05	a_priori_exhaustion	42.0	62.0	13.0	6719.0	286.0		-0.1206730532496412	1.1578664341441734e-05	core_ifn_recruit	0.6949152542372882	0.15440866843481074	-1.5296462737701122	0.08519238382695726	-1.2900452215083442
CCN1	0.454311867673048	0.0017610789047746	-0.000173732823161	-0.005913780707303	a_priori_exhaustion	133.0	161.0	13.0	6719.0	286.0		0.1566499639972477	6.67572021484375e-06	other	0.9830508474576272	-0.21531900118749708	0.5887708574373306	0.9363430323191737	1.3097948885690072
CCN2	0.41763977150199	0.0015462644475865	-0.0003885472803492	-0.0083675011231859	a_priori_exhaustion	244.0	213.0	13.0	6719.0	286.0		0.10577751539334779	6.29425048828125e-05	other	0.9830508474576272	-0.3950204710630456	0.20016601785768068	0.9363430323191737	0.7414885791138088
CD2	0.528091949803848	0.0066744389678536	0.0047396272399179	0.0672248744834448	a_priori_exhaustion	6.0	1.0	13.0	6719.0	286.0		-0.09803314525078652	1.4130390834205047e-06	other	1.0	3.8949165803476413	-1.356704375799066	0.9864107175245981	3.5246229220731733
CD274	0.684541971598323	0.015064207505458	0.0131293957775223	0.0623916372124789	a_priori_exhaustion	1.0	2.0	13.0	6719.0	286.0		0.009815998350871756	0.02821703133607961	ext_barrier	0.3389830508474576	10.913316355937601	-0.5328655337875938	-0.9662290054869573	9.41422181666305
CD320	0.483367363325603	0.0017984335920715	-0.0001363781358641	-0.0024020670582733	a_priori_exhaustion	117.0	86.0	13.0	6719.0	286.0		0.04016725169210405	0.004539164082759701	other	0.9661016949152542	-0.18407020954721473	-0.30101815353771333	0.886275347113749	0.4011869840288209
CD38	0.551320287228432	0.0024480314087015	0.0005132196807658	0.0075976186519558	a_priori_exhaustion	31.0	27.0	13.0	6719.0	286.0		0.0014423444487185273	0.1272850958100391	other	0.3389830508474576	0.359346113563986	-0.596830263629442	-0.9662290054869573	-1.2037131555524134
CD40	0.63914060886922	0.0036081558715064	0.0016733441435707	0.0210082577894528	a_priori_exhaustion	13.0	11.0	13.0	6719.0	286.0		0.025625236523507292	0.0042272964371133275	other	0.288135593220339	1.3298397848627235	-0.4121018073983251	-1.1164320611032308	-0.19869408363883245
CD44	0.472389823120531	0.0018054923853242	-0.0001293193426114	-0.0036643139247527	a_priori_exhaustion	114.0	111.0	13.0	6719.0	286.0		-0.014333438475298728	0.8919291372386696	other	0.15254237288135594	-0.17816522745401012	-0.7173384318162026	-1.5169735427466267	-2.4124772020168392
CD47	0.444664938401905	0.0016422708680786	-0.000292540859857	-0.0060902843245456	a_priori_exhaustion	191.0	169.0	13.0	6719.0	286.0		0.28894192504200594	5.231967989188721e-10	ext_barrier	0.423728813559322	-0.3147069991218935	1.5993236755207616	-0.7158905794598348	0.5687260969390334
CD48	0.562825483493549	0.0025380771324927	0.000603265404557	0.0060568769035237	a_priori_exhaustion	24.0	31.0	13.0	6719.0	286.0		-0.10996069933572125	1.9078058509150748e-07	other	0.9830508474576272	0.4346732080858864	-1.4478166648465864	0.9363430323191737	-0.07680042444152635
CD55	0.467985042097789	0.0016638852297856	-0.00027092649815	-0.0085570430896846	a_priori_exhaustion	181.0	218.0	13.0	6719.0	286.0		0.48067272866748684	3.252273784253618e-11	other	0.9491525423728814	-0.29662566223232484	3.0639183673446886	0.8362076619083247	3.603500367020689
CD58	0.557560393677286	0.0022067860147527	0.000271974286817	0.0036867970007083	a_priori_exhaustion	41.0	47.0	13.0	6719.0	286.0		0.023856228441957138	0.017071675732773784	other	0.9830508474576272	0.15753403601222188	-0.42561491951719405	0.9363430323191737	0.6682621488142015
CD59	0.484078551928267	0.0017447850435897	-0.000190026684346	-0.0051951715341376	a_priori_exhaustion	145.0	143.0	13.0	6719.0	286.0		0.3417734464676796	6.295527868771217e-11	other	0.9830508474576272	-0.22894951210942902	2.0028934951735717	0.9363430323191737	2.7102870153833165
CD82	0.454506870999547	0.0017986675512455	-0.0001361441766901	-0.0048882496889673	a_priori_exhaustion	116.0	135.0	13.0	6719.0	286.0		0.09159935659071727	2.3007803558680394e-06	other	0.9830508474576272	-0.1838744927039027	0.09186179271746099	0.9363430323191737	0.844330332332732
CD9	0.481359976140777	0.0018076342220785	-0.0001271775058571	-0.0036595177679316	a_priori_exhaustion	113.0	110.0	13.0	6719.0	286.0		0.6206899395901351	3.602332107739981e-11	other	0.23728813559322035	-0.17637348951411913	4.133482881776465	-1.2666351167195042	2.690474275542842
CD99	0.464669985546832	0.0016707116245716	-0.000264100103364	-0.0052483632427425	a_priori_exhaustion	177.0	145.0	13.0	6719.0	286.0		0.09719522017824414	0.01604877972226708	other	1.0	-0.29091509138410554	0.13460751719933264	0.9864107175245981	0.8301031433398252
CDH1	0.423501342081726	0.001539751849989	-0.0003950598779467	-0.0085680401566961	a_priori_exhaustion	250.0	219.0	13.0	6719.0	286.0		0.3819396279507499	3.252273784253618e-11	core_barrier	0.8983050847457628	-0.4004685371583056	2.3097152216701233	0.6860046062920513	2.595251290803869
CEACAM1	0.556596847828581	0.0022955121134413	0.0003607003855056	0.0051176796143258	a_priori_exhaustion	37.0	34.0	13.0	6719.0	286.0		0.06954405373536036	2.4391723019487725e-09	ext_barrier	0.4745762711864407	0.23175720776409142	-0.07661441912600672	-0.5656875238435612	-0.4105447352054765
CEACAM5	0.432827089403298	0.001544658068779	-0.0003901536591566	-0.0113454893008442	a_priori_exhaustion	245.0	255.0	13.0	6719.0	286.0		0.2298973933359541	8.618440237217538e-10	other	0.8813559322033898	-0.396364275556678	1.1482938666287468	0.6359369210866266	1.3878665121586953
CEACAM6	0.470738030237003	0.00172227750134	-0.0002125342265956	-0.0065343211944026	a_priori_exhaustion	154.0	180.0	13.0	6719.0	286.0		0.5903855754438743	3.892994595580846e-11	other	0.4915254237288136	-0.2477780326777426	3.9019936790586267	-0.5156198386381368	3.1385958077427474
CFH	0.451857119915579	0.0016159541803401	-0.0003188575475955	-0.0094123015156981	a_priori_exhaustion	208.0	235.0	13.0	6719.0	286.0		0.11096233991300392	1.4175255581963745e-09	other	0.7457627118644068	-0.33672203261063605	0.23977189404417007	0.2353954394432307	0.1384453008767647
CLCF1	0.481589391819037	0.0016942875980933	-0.0002405241298423	-0.0060823161648132	a_priori_exhaustion	169.0	167.0	13.0	6719.0	286.0		0.07242185462186755	2.528984677797775e-10	other	0.7288135593220338	-0.27119278241546496	-0.05463145226410561	0.18532775423780598	-0.14049648044176458
CLEC11A	0.495067562917237	0.0019215020082384	-1.33097196972664e-05	-0.0025570629590442	a_priori_exhaustion	75.0	92.0	13.0	6719.0	286.0		0.009121112585064546	0.04878938916963894	other	0.9661016949152542	-0.08111822219070199	-0.5381736323548603	0.886275347113749	0.26698349256818676
CLEC2B	0.441705476152253	0.0016148835885103	-0.0003199281394253	-0.0089100759221832	a_priori_exhaustion	210.0	226.0	13.0	6719.0	286.0		-0.04019705590185967	0.10789676109784531	other	0.9661016949152542	-0.33761762840977383	-0.9149056253919343	0.886275347113749	-0.36624790668795915
CLEC2D	0.498887333960412	0.0018536442542444	-8.11674736912224e-05	-0.0044216181130933	a_priori_exhaustion	95.0	127.0	13.0	6719.0	286.0		-0.052308640211955845	0.00025146003464748904	other	0.9661016949152542	-0.1378841321521713	-1.0074236858951102	0.886275347113749	-0.25903247093353254
COL16A1	0.495469040354232	0.0018452894875053	-8.95222404303487e-05	-0.0043681689041519	a_priori_exhaustion	99.0	125.0	13.0	6719.0	286.0		0.017047239253754388	8.474664895414843e-05	other	0.9661016949152542	-0.14487325142812854	-0.4776274768796926	0.886275347113749	0.2637746188059279
COL17A1	0.490697194246271	0.0018260338284634	-0.0001087778994722	-0.0036052997832288	a_priori_exhaustion	107.0	109.0	13.0	6719.0	286.0		0.056226452905442245	3.785571607295424e-07	other	0.9661016949152542	-0.16098143277930974	-0.17834500760999414	0.886275347113749	0.5469489067244451
COL18A1	0.548303471059209	0.0021221766972831	0.0001873649693474	0.0046201765545916	a_priori_exhaustion	52.0	38.0	13.0	6719.0	286.0		0.04623612345743251	0.0030883287240153537	other	0.9661016949152542	0.08675472761058396	-0.25465921066162506	0.886275347113749	0.7183708640627079
COL1A1	0.445754662873668	0.0016057404019703	-0.0003290713259653	-0.0083575587460132	a_priori_exhaustion	219.0	211.0	13.0	6719.0	286.0		0.15151371371161323	1.0419775908869366e-06	other	1.0	-0.34526629452885566	0.5495360304717399	0.9864107175245981	1.1906804534674824
COL1A2	0.37993530477873	0.0014453018452457	-0.0004895098826899	-0.0155718467122724	a_priori_exhaustion	272.0	277.0	13.0	6719.0	286.0		-0.023535146795374662	0.04255328044223461	other	1.0	-0.4794800008384974	-0.7876285099176863	0.9864107175245981	-0.2806977932315856
COL21A1	0.437323636697341	0.0015942687364256	-0.00034054299151	-0.0089654617128882	a_priori_exhaustion	227.0	228.0	13.0	6719.0	286.0		0.03989761403069612	4.945666454148068e-08	other	0.9661016949152542	-0.3548628328032661	-0.30307786371545437	0.886275347113749	0.22833465059502855
COL27A1	0.534595884282743	0.0021407180806832	0.0002059063527475	0.0019985762972944	a_priori_exhaustion	49.0	56.0	13.0	6719.0	286.0		0.026591906297957463	1.3928350319606666e-06	other	0.9661016949152542	0.1022653868750345	-0.4047176031200606	0.886275347113749	0.583823130868723
COL28A1	0.443219619628805	0.0015937738691717	-0.0003410378587639	-0.0092946930221768	a_priori_exhaustion	228.0	233.0	13.0	6719.0	286.0		0.022754074090663046	1.2841054282120012e-06	other	0.9661016949152542	-0.3552768104008781	-0.43403406439090514	0.886275347113749	0.09696447232196581
COL3A1	0.431909426690248	0.0015917010949043	-0.0003431106330313	-0.0106950988848487	a_priori_exhaustion	231.0	249.0	13.0	6719.0	286.0		-0.026471605091101733	0.02333608386106789	other	0.9661016949152542	-0.35701077462026803	-0.8100595494343465	0.886275347113749	-0.2807949769408655
COL4A1	0.518605611507524	0.0019691035775676	3.42918496319523e-05	-0.0008855368835759	a_priori_exhaustion	67.0	72.0	13.0	6719.0	286.0		-0.013727730646163188	0.35160549916327	other	0.9661016949152542	-0.041297476004381925	-0.7127115463362828	0.886275347113749	0.1322663247730843
COL4A2	0.505643625685393	0.0018983086483297	-3.65030796059939e-05	-0.0024483057179997	a_priori_exhaustion	81.0	88.0	13.0	6719.0	286.0		-0.014704307507564636	0.518630664879808	other	0.9661016949152542	-0.10052045852761413	-0.7201714289441943	0.886275347113749	0.06558345964194057
COL4A3	0.488414508247518	0.0018428017463585	-9.20099815771888e-05	-0.0034152740999163	a_priori_exhaustion	100.0	107.0	13.0	6719.0	286.0		0.03418314054608908	0.00033974334974828935	other	0.9830508474576272	-0.14695435316871291	-0.3467296263632158	0.9363430323191737	0.442659052787245
COL4A4	0.490089242698862	0.0018509191749196	-8.38925530160779e-05	-0.003087498751623	a_priori_exhaustion	97.0	104.0	13.0	6719.0	286.0		0.042529770807968936	4.178446689423964e-07	other	0.9830508474576272	-0.14016377741727082	-0.28297132490611193	0.9363430323191737	0.513207929995791
COL4A5	0.479421413659421	0.0017553685565523	-0.0001794431713833	-0.0052272835812255	a_priori_exhaustion	139.0	144.0	13.0	6719.0	286.0		0.022255189074911873	4.043553758492635e-06	other	0.9830508474576272	-0.22009595140993723	-0.43784495096772724	0.9363430323191737	0.27840212994150926
COL5A1	0.462547890522854	0.0016962872413928	-0.0002385244865428	-0.0067986013523526	a_priori_exhaustion	168.0	188.0	13.0	6719.0	286.0		-0.0005500323830744512	0.16682579851931223	other	0.9661016949152542	-0.26951999537473	-0.612049646622573	0.886275347113749	0.0047057051164460795
COL6A1	0.478859345247674	0.0072929005968026	0.0053580888688669	0.0344110542105007	a_priori_exhaustion	3.0	6.0	13.0	6719.0	286.0		0.04954815710537247	0.0005560500154239693	other	0.9661016949152542	4.412286152389026	-0.22935922334508288	0.886275347113749	5.069202276157692
COL6A2	0.441671063800518	0.0016106102365749	-0.0003242014913607	-0.0091844724881382	a_priori_exhaustion	212.0	230.0	13.0	6719.0	286.0		0.02672577614029151	0.3149985654860794	other	0.9661016949152542	-0.3411924698526573	-0.4036949971706236	0.886275347113749	0.1413878800904681
COL7A1	0.508740737342004	0.0020943327001235	0.0001595209721878	-0.0005632325220486	a_priori_exhaustion	53.0	67.0	13.0	6719.0	286.0		0.010858864538388475	0.0014597478927206094	other	0.9661016949152542	0.06346203454753267	-0.5248992797812572	0.886275347113749	0.4248381018800245
COL8A1	0.458946064374059	0.0016469603778011	-0.0002878513501345	-0.0076225558025996	a_priori_exhaustion	188.0	203.0	13.0	6719.0	286.0		0.019990613991802107	0.02217577182959173	other	0.9661016949152542	-0.31078402391268484	-0.4551436039918807	0.886275347113749	0.12034771920918352
COL9A2	0.496971713046885	0.0017902097853494	-0.0001446019425862	-0.004207551695308	a_priori_exhaustion	121.0	120.0	13.0	6719.0	286.0		0.036052411640695496	0.0004385906731231093	other	0.9661016949152542	-0.19094977517458336	-0.33245062439288964	0.886275347113749	0.362874947546276
COL9A3	0.499392048452604	0.0018324835691459	-0.0001023281587897	-0.0040563702231149	a_priori_exhaustion	105.0	118.0	13.0	6719.0	286.0		0.007441871097302165	0.05874923437924505	other	0.9661016949152542	-0.15558594917856708	-0.5510010347480166	0.886275347113749	0.1796883631871653
COPA	0.453887448668257	0.0016390334161961	-0.0002957783117395	-0.0075703890578001	a_priori_exhaustion	192.0	201.0	13.0	6719.0	286.0		0.16037395149543818	7.699600184405373e-11	other	1.0	-0.3174152659189784	0.617217680895716	0.9864107175245981	1.2862131325013357
CRB3	0.406501640322105	0.0014939034855565	-0.0004409082423791	-0.0130801112219593	a_priori_exhaustion	263.0	267.0	13.0	6719.0	286.0		0.1718451175869574	1.2687102204033072e-10	other	0.175	-0.43882265255508196	0.7048437099373889	-1.4506338598494393	-1.1846128024671323
CRLF1	0.537922411617618	0.0020526839945336	0.0001178722665979	0.0021926248700752	a_priori_exhaustion	59.0	52.0	13.0	6719.0	286.0		0.05131090323139414	7.112220041374424e-05	other	0.7288135593220338	0.02862111317340959	-0.21589394509877913	0.18532775423780598	-0.0019450776875635511
CTF1	0.412799100690556	0.0014846860179476	-0.000450125709988	-0.0112664649557229	a_priori_exhaustion	266.0	254.0	13.0	6719.0	286.0		0.028300947617180078	5.740115415832554e-09	other	0.5932203389830508	-0.4465334579614351	-0.391662565552229	-0.21521372740558992	-1.053409750919254
CTSD	0.385739521438904	0.0014187982905361	-0.0005160134373995	-0.0156950792446029	a_priori_exhaustion	276.0	278.0	13.0	6719.0	286.0		0.47429967899411674	3.4229262805702844e-11	other	0.288135593220339	-0.5016513565311429	3.0152358679974234	-1.1164320611032308	1.39715245036305
CX3CL1	0.49206221753195	0.0025361221968105	0.0006013104688748	0.0227085722030018	a_priori_exhaustion	25.0	9.0	13.0	6719.0	286.0		0.07138718618583009	1.560595177990731e-07	other	0.9661016949152542	0.43303782087684156	-0.06253508522533957	0.886275347113749	1.256778082765251
CXADR	0.51790589368879	0.0018968164325406	-3.79952953950132e-05	-0.0023647915601469	a_priori_exhaustion	82.0	85.0	13.0	6719.0	286.0		0.2383228366189779	4.197559903814216e-11	other	0.7457627118644068	-0.10176876077955864	1.2126542055792078	0.2353954394432307	1.34628088424288
CXCL14	0.468489756589976	0.0017375097549952	-0.0001973019729404	-0.0060895829418963	a_priori_exhaustion	149.0	168.0	13.0	6719.0	286.0		0.0876826369049358	2.0661705590896418e-07	other	1.0	-0.23503560180420735	0.061942725187951825	0.9864107175245981	0.8133178409083426
CXCL16	0.494379315882458	0.001885087984294	-4.97237436416309e-05	-0.0018893339817031	a_priori_exhaustion	88.0	79.0	13.0	6719.0	286.0		0.13663991330177308	2.4082673851606977e-10	ext_ifn_recruit	0.5084745762711864	-0.11158010875335912	0.43591793303731524	-0.4655521534327124	-0.14121432914875626
CXCL2	0.513661703640812	0.0019795182497408	4.47065218051881e-05	-0.000776379205494	a_priori_exhaustion	66.0	70.0	13.0	6719.0	286.0		0.5412234687152431	4.315246298349191e-10	other	0.13559322033898305	-0.03258515783781277	3.5264538117440276	-1.5670412279520514	1.9268274259541636
DEFB1	0.507926311684138	0.0018859098488395	-4.89018790961237e-05	-0.0025076306960948	a_priori_exhaustion	86.0	90.0	13.0	6719.0	286.0		0.06164224503735986	0.00442322262927064	other	0.288135593220339	-0.11089258395265707	-0.13697481430541567	-1.1164320611032308	-1.3642994593613036
DLL3	0.530431989722157	0.0023836361315013	0.0004488244035656	0.0068480843141302	a_priori_exhaustion	33.0	29.0	13.0	6719.0	286.0		0.016380350900633313	0.1497779752334054	other	0.2033898305084746	0.3054767133504746	-0.4827217086022499	-1.3667704871303532	-1.5440154823821284
DUSP18	0.48754272867008	0.0019117400079511	-2.30717199846014e-05	-0.0024871723368051	a_priori_exhaustion	78.0	89.0	13.0	6719.0	286.0		0.04240410719791833	1.572735144070005e-08	other	1.0	-0.08928455244389683	-0.283931245027216	0.9864107175245981	0.6131949200534852
EDIL3	0.565326114386654	0.0047700853741561	0.0028352736462204	0.0195947629803836	a_priori_exhaustion	8.0	12.0	13.0	6719.0	286.0		0.030700157240574785	0.08977278221064691	other	0.9661016949152542	2.3018434490992745	-0.37333546519823146	0.886275347113749	2.814783331014792
EDN1	0.45255683773429	0.0016460551718397	-0.0002887565560959	-0.0051765551037291	a_priori_exhaustion	189.0	142.0	13.0	6719.0	286.0		0.13844288830314724	5.4253667582425466e-11	other	0.22033898305084745	-0.31154126736795734	0.44969051191651266	-1.316702801924929	-1.1785535573763737
EFNB2	0.486831540067467	0.0017527081856766	-0.000182103542259	-0.0046221443262894	a_priori_exhaustion	142.0	130.0	13.0	6719.0	286.0		0.13306997747720506	1.5136603342501792e-09	other	0.3389830508474576	-0.22232146529310454	0.4086478806516404	-0.9662290054869573	-0.7799025901284214
ENG	0.546605795040034	0.002301236203393	0.0003664244754573	0.0050186240616961	a_priori_exhaustion	36.0	36.0	13.0	6719.0	286.0		-0.01016325188371907	0.6946926891830486	other	0.1864406779661017	0.23654565353019347	-0.6854831793974349	-1.4168381723357777	-1.8657756982030191
EXOC3-AS1	0.38337653995273	0.0018952463021501	-3.95654257855978e-05	-0.0053377837773567	a_priori_exhaustion	83.0	147.0	13.0	6719.0	286.0		0.01642780016915635	8.195087378481958e-06	other	0.13559322033898305	-0.10308224192406618	-0.482359252776187	-1.5670412279520514	-2.1524827226523047
EZR	0.471185390809626	0.0017429908892301	-0.0001918208387055	-0.0051515269770065	a_priori_exhaustion	147.0	140.0	13.0	6719.0	286.0		0.4307782598221809	2.3900953516978203e-11	other	0.1016949152542373	-0.2304503988737836	2.6827841268344805	-1.6671765983629003	0.7851571295977966
F11R	0.496386703067284	0.0018347604355434	-0.0001000512923922	-0.0025939663558043	a_priori_exhaustion	104.0	95.0	13.0	6719.0	286.0		0.3500440173817793	2.516350662927767e-11	core_barrier	0.9830508474576272	-0.15368125317394699	2.0660707939179352	0.9363430323191737	2.8487325730631623
F8	0.466837963706452	0.0016901934756884	-0.0002446182522472	-0.005990455091039	a_priori_exhaustion	170.0	165.0	13.0	6719.0	286.0		0.004969065515690204	0.028031158167612622	other	0.288135593220339	-0.2746176906997634	-0.5698903204562008	-1.1164320611032308	-1.960940072259195
FAM200A	0.409403748652189	0.001479749286099	-0.0004550624418367	-0.0142859650271241	a_priori_exhaustion	267.0	273.0	13.0	6719.0	286.0		0.017428206766213497	8.163376814017563e-06	other	0.5254237288135594	-0.4506632450400376	-0.47471733940593075	-0.4154844682272877	-1.340865052673256
FAM3C	0.444309344100581	0.0016093594749765	-0.0003254522529592	-0.0088024513213131	a_priori_exhaustion	214.0	224.0	13.0	6719.0	286.0		0.24183601727341011	4.111783575627619e-10	other	0.9661016949152542	-0.3422387853597995	1.2394907161482174	0.886275347113749	1.783527277902167
FAP	0.373075775998528	0.0014688392409068	-0.0004659724870289	-0.014516987182973	a_priori_exhaustion	269.0	274.0	13.0	6719.0	286.0		0.000443216326978423	0.9628961195248849	other	0.13559322033898305	-0.4597899638983003	-0.6044624109729171	-1.5670412279520514	-2.631293602823269
FBLN1	0.345947372043404	0.001327349997242	-0.0006074617306936	-0.0185433446216699	a_priori_exhaustion	285.0	283.0	13.0	6719.0	286.0		0.013377087338480259	0.009915556661071844	other	0.9661016949152542	-0.5781517603571418	-0.5056630606860264	0.886275347113749	-0.19753947392941917
FGA	0.46844387345434	0.0016791125953569	-0.0002556991325787	-0.0064355567328675	a_priori_exhaustion	172.0	176.0	13.0	6719.0	286.0		0.03953147289944427	0.0342672256520018	other	0.9830508474576272	-0.28388732044978093	-0.3058747453179399	0.9363430323191737	0.3465809665514529
FGB	0.454701874326107	0.0016262218375574	-0.0003085898903782	-0.0075212041905554	a_priori_exhaustion	200.0	200.0	13.0	6719.0	286.0		0.044599667559346315	0.38837623596191406	other	0.9830508474576272	-0.3281326987348877	-0.26715978217345526	0.9363430323191737	0.34105055141083074
FGG	0.418729495973775	0.0015149475302879	-0.0004198641976477	-0.0105825460483478	a_priori_exhaustion	258.0	246.0	13.0	6719.0	286.0		0.04877306953226542	0.3974188358988613	other	0.9830508474576272	-0.42121841017838646	-0.2352799680757455	0.9363430323191737	0.2798446540650418
FGL1	0.470795384156564	0.0017229650444584	-0.0002118466834772	-0.0058495927809429	a_priori_exhaustion	153.0	158.0	13.0	6719.0	286.0		0.03945604721524995	0.018677421496249735	other	0.5423728813559322	-0.24720287348875442	-0.30645090759655824	-0.3654167830218633	-0.9190705641071759
FN1	0.46338525774853	0.0016686662482955	-0.0002661454796401	-0.00576722368925	a_priori_exhaustion	179.0	157.0	13.0	6719.0	286.0		0.055648590075958584	0.0031398321902643355	other	1.0	-0.2926261360133864	-0.18275919049902706	0.9864107175245981	0.5110253910121847
FST	0.321824313473576	0.001293820125975	-0.0006409916019606	-0.0184950947273988	a_priori_exhaustion	286.0	282.0	13.0	6719.0	286.0		-0.0021095441408057877	0.6155919205411919	other	0.1864406779661017	-0.6062009300000348	-0.6239624566615477	-1.4168381723357777	-2.64700155899736
FURIN	0.405388974282507	0.0015252325968085	-0.0004095791311271	-0.0094897388781598	a_priori_exhaustion	256.0	237.0	13.0	6719.0	286.0		0.07115998036915643	1.957747193133451e-08	other	0.2033898305084746	-0.4126145126767375	-0.06427066671125344	-1.3667704871303532	-1.8436556665183441
GDF11	0.432517378237619	0.0015590643406434	-0.0003757473872922	-0.0066492553977651	a_priori_exhaustion	237.0	183.0	13.0	6719.0	286.0		0.007159818612312561	0.010979163182924235	other	0.22033898305084745	-0.3843128137354127	-0.5531555793726688	-1.316702801924929	-2.2541711950330106
GGT1	0.476175181811957	0.0017680679684717	-0.0001667437594639	-0.0047839297925943	a_priori_exhaustion	129.0	132.0	13.0	6719.0	286.0		0.01142669175953309	0.015876221947110025	other	1.0	-0.20947235084625696	-0.5205617569720062	0.9864107175245981	0.2563766097063349
GNAS	0.447532634380234	0.001609635285874	-0.0003251764420617	-0.0058701623959228	a_priori_exhaustion	213.0	159.0	13.0	6719.0	286.0		0.24135423159763433	8.365470889196474e-08	other	0.3050847457627119	-0.34200805776195903	1.2358104481370513	-1.0663643758978063	-0.17256198552271407
GPC3	0.442129895157045	0.0015952360119518	-0.0003395757159838	-0.0094325427928565	a_priori_exhaustion	225.0	236.0	13.0	6719.0	286.0		0.057415398352388354	4.011768559349753e-06	other	0.6779661016949152	-0.3540536655055525	-0.16926288226790814	0.03512469862153257	-0.48819184915192815
GPI	0.426564041386596	0.0015489732544355	-0.0003858384735001	-0.0078053585433361	a_priori_exhaustion	243.0	207.0	13.0	6719.0	286.0		0.05018110093897079	0.00038883384655350074	other	0.2033898305084746	-0.3927544384190428	-0.22452428727126575	-1.3667704871303532	-1.9840492128206617
GRN	0.451788295212095	0.0016210314899116	-0.000313780238024	-0.0056404887358181	a_priori_exhaustion	202.0	153.0	13.0	6719.0	286.0		0.29769043437055126	4.986392776779576e-10	other	0.9152542372881356	-0.3324746462617164	1.6661518537877655	0.7360722914974757	2.0697494990235246
GSTP1	0.419348918305093	0.0015584997294569	-0.0003763119984787	-0.0101973374177272	a_priori_exhaustion	238.0	242.0	13.0	6719.0	286.0		0.4219861191295288	5.39075264674096e-07	other	0.13559322033898305	-0.3847851351119638	2.6156226569781267	-1.5670412279520514	0.6637962939141115
