	TACSTD2	CD8A	CD274	CLDN4	EPCAM
TCGA-RD-A8N2-01	376.3963	365.8453	12.1256	402.5082	724.3554
TCGA-RD-A8N4-01	1123.6114	479.8245	45.6111	3670.0238	1191.982
TCGA-RD-A8N5-01	3531.454	29.508	25.8601	10231.3007	9810.385
TCGA-RD-A8N6-01	2108.513	63.504	10.5046	9665.0022	16949.9849
TCGA-RD-A8N9-01	561.0119	444.2121	41.874	3040.343	7649.7276
TCGA-RD-A8NB-01	2445.7292	320.1542	99.1949	2691.533	7606.2732
TCGA-SW-A7EA-01	9538.2429	276.2352	570.7713	14552.7513	14774.1508
TCGA-SW-A7EB-01	5203.5061	295.4586	9.1745	16072.3205	14990.2555
TCGA-VQ-A8DT-01	8282.6806	162.3672	20.1724	11916.267	28720.0357
TCGA-VQ-A8DU-01	1667.0749	157.3258	12.935	5781.4436	9056.4314
TCGA-VQ-A8DV-01	702.7185	39.8943	11.1741	4732.4768	21742.9424
TCGA-VQ-A8DZ-01	2553.1239	97.1077	16.502	19332.4804	21426.698
TCGA-VQ-A8E0-01	487.9852	26.7068	21.3888	4000.4307	11921.7509
TCGA-VQ-A8E2-01	205.4651	232.2393	30.4163	10047.9156	16978.0033
TCGA-VQ-A8E3-01	2563.9438	500.9181	342.1148	12117.1789	16588.7295
TCGA-VQ-A8E7-01	9304.7605	32.3947	13.7594	12953.9428	18476.4673
TCGA-VQ-A8P2-01	31.8876	35.7803	34.7359	5590.2544	24546.0767
TCGA-VQ-A8P3-01	1361.9207	543.4674	50.9818	4699.1207	15795.1351
TCGA-VQ-A8P5-01	7710.9787	187.0587	33.9601	15902.7723	19145.1465
TCGA-VQ-A8P8-01	3025.2952	202.6945	21.0914	3120.5233	17003.8165
TCGA-VQ-A8PB-01	2341.2361	273.073	23.7478	9924.1214	21086.8455
TCGA-VQ-A8PC-01	4403.6007	202.5226	40.2035	16254.7832	25016.033
TCGA-VQ-A8PD-01	4716.6189	592.542	62.3988	3187.5585	8555.149
TCGA-VQ-A8PE-01	1059.6501	205.5685	49.3298	12151.5867	23298.6106
TCGA-VQ-A8PF-01	5004.2552	1391.0138	91.2189	3432.1581	9258.7474
TCGA-VQ-A8PH-01	115.1708	256.9349	9.8591	6255.5975	22247.4028
TCGA-VQ-A8PJ-01	5876.0312	38.4691	9.8035	12747.4039	11808.1987
TCGA-VQ-A8PK-01	3694.4126	56.453	48.6429	34249.1277	19300.4149
TCGA-VQ-A8PM-01	867.2336	290.2151	31.2536	1935.5305	9093.7244
TCGA-VQ-A8PO-01	41.4361	699.3872	56.6929	16544.897	25882.3973
TCGA-VQ-A8PP-01	4585.2342	381.4619	56.8995	18262.7029	7078.7365
TCGA-VQ-A8PQ-01	2172.6732	937.395	63.7479	3585.7293	11575.283
TCGA-VQ-A8PU-01	3792.6325	17.2896	2.1123	23297.3078	18475.9484
TCGA-VQ-A8PX-01	5005.9364	239.0559	13.561	7822.6918	13833.7194
TCGA-VQ-A91A-01	5919.3832	43.9504	61.5415	15317.8401	10402.9606
TCGA-VQ-A91D-01	115.7846	63.4762	118.3006	7428.2754	13180.8654
TCGA-VQ-A91E-01	2799.0352	368.3332	47.7775	8757.6516	14205.352
TCGA-VQ-A91K-01	11019.1341	187.1648	38.8243	12136.1816	23501.3546
TCGA-VQ-A91N-01	3180.1818	151.3008	15.8503	7795.756	16072.8542
TCGA-VQ-A91Q-01	6545.9079	22.8957	29.2783	7003.4177	7815.5159
TCGA-VQ-A91S-01	3025.2048	627.6247	160.5676	15587.5675	16224.1016
TCGA-VQ-A91U-01	120.7281	520.3044	30.9012	8182.8019	26166.0833
TCGA-VQ-A91V-01	4093.8998	58.551	15.4818	8960.0487	18259.8438
TCGA-VQ-A91W-01	5618.0436	90.9445	51.7713	12218.0961	13124.4395
TCGA-VQ-A91X-01	3419.9284	27.6738	7.0286	15700.0155	28302.4842
TCGA-VQ-A91Y-01	3771.3	396.581	55.4144	1920.5774	6137.5527
TCGA-VQ-A91Z-01	9182.5505	14.4941	1.7854	10100.4036	11070.7318
TCGA-VQ-A922-01	2735.4354	37.5947	14.4105	11198.1315	9412.8485
TCGA-VQ-A923-01	3244.6042	1507.8852	87.1728	11035.4095	9431.0604
TCGA-VQ-A924-01	4156.1889	366.9351	120.0114	6719.715	17942.8211
TCGA-VQ-A925-01	3994.6223	186.3652	28.5249	1666.2551	8842.4411
TCGA-VQ-A927-01	3410.0034	96.5554	31.8872	2629.3223	15398.9865
TCGA-VQ-A928-01	228.6905	54.7023	21.4745	5508.8565	6924.843
TCGA-VQ-A92D-01	7863.7682	55.173	22.3539	29603.9856	22240.6576
TCGA-VQ-A94O-01	241.0787	101.4295	28.9498	17281.8507	23782.3166
TCGA-VQ-A94P-01	477.7429	320.9488	29.7212	538.3018	1163.8988
TCGA-VQ-A94R-01	2072.0127	305.2422	32.2694	8867.2953	14940.5748
TCGA-VQ-A94T-01	5003.523	17.8404	113.2981	8155.2849	13065.6788
TCGA-VQ-A94U-01	3120.6768	48.3799	14.561	5825.2604	11097.5179
TCGA-VQ-AA64-01	2840.1273	100.9019	10.0294	4091.7358	11748.1927
TCGA-VQ-AA68-01	6718.7553	369.5432	45.2572	15578.3429	16551.3717
TCGA-VQ-AA69-01	7566.3606	204.4069	67.0128	5023.1995	11992.5103
TCGA-VQ-AA6A-01	8384.4258	44.2463	9.968	25743.673	13670.7978
TCGA-VQ-AA6B-01	326.1773	28.6358	9.232	13447.4592	36498.636
TCGA-VQ-AA6D-01	2134.3922	24.8416	50.1996	6306.093	23629.383
TCGA-VQ-AA6F-01	1548.8242	269.3519	24.9466	15511.8335	14527.1741
TCGA-VQ-AA6G-01	5154.3781	33.0429	79.1308	17311.4617	34967.8731
TCGA-VQ-AA6I-01	4459.1194	207.4083	36.1684	9551.6318	17232.6332
TCGA-VQ-AA6J-01	885.049	233.8143	83.1949	3356.0551	22991.3165
TCGA-VQ-AA6K-01	2928.2233	390.4438	28.105	4412.0879	11076.0112
TCGA-ZA-A8F6-01	3440.2033	180.6303	23.6623	9715.3686	24609.8963
TCGA-ZQ-A9CR-01	1323.5855	368.2776	54.0038	5985.5195	23368.6565
