	TACSTD2	CD8A	CD274	CLDN4	EPCAM
TCGA-85-8479-01	23615.8	36.5709	4.0634	1867.83	1978.44
TCGA-85-8481-01	25796.6	109.794	82.9694	15884.0	2242.67
TCGA-85-8580-01	6806.54	111.111	57.5296	4048.51	3560.63
TCGA-85-8582-01	10503.9	130.092	59.1327	2961.24	1032.19
TCGA-85-8584-01	9245.15	1004.65	100.853	14072.9	8875.87
TCGA-85-8664-01	2449.19	88.9684	6.6471	2733.99	3491.24
TCGA-85-8666-01	11297.1	133.636	53.989	6361.62	4233.06
TCGA-85-A4CL-01	13548.6	826.773	29.7976	4414.5	9203.02
TCGA-85-A4CN-01	5106.5	280.168	163.091	4193.78	7844.69
TCGA-85-A4JB-01	4708.41	91.4972	31.8854	2485.21	4667.74
TCGA-85-A4JC-01	23878.7	78.1709	11.5334	3345.33	815.028
TCGA-85-A4PA-01	489.335	784.292	71.7615	374.629	197.203
TCGA-85-A4QQ-01	19961.7	108.96	18.4602	3311.12	1477.26
TCGA-85-A4QR-01	17194.9	14.4404	36.1011	5484.21	7037.45
TCGA-85-A50M-01	10567.3	97.6741	183.56	8347.77	3794.98
TCGA-85-A50Z-01	18961.1	124.444	74.573	419.939	2927.46
TCGA-85-A510-01	668.325	533.997	30.4035	3414.59	8963.52
TCGA-85-A511-01	4885.29	265.371	75.4309	2634.63	4545.85
TCGA-85-A512-01	8843.21	72.5016	33.7679	9697.34	6263.45
TCGA-85-A513-01	3978.71	538.064	52.2581	10371.0	5663.23
TCGA-85-A53L-01	3989.45	111.719	32.4219	5831.25	7821.88
TCGA-85-A5B5-01	5086.36	65.6304	145.51	3009.5	6313.47
TCGA-90-6837-01	32922.7	199.766	54.406	5064.33	1738.92
TCGA-90-7766-01	46199.7	356.306	94.0164	4863.36	3928.61
TCGA-90-7767-01	279.671	518.382	324.66	188.014	1051.54
TCGA-90-7769-01	42658.6	39.9572	332.144	23419.2	9660.36
TCGA-90-7964-01	25855.8	81.2657	28.407	10158.6	6624.6
TCGA-90-A4ED-01	4502.95	107.734	13.8269	763.359	4906.81
TCGA-90-A4EE-01	482.135	1544.55	159.204	1450.93	4339.21
TCGA-90-A59Q-01	18075.9	1299.65	77.6735	6314.79	3400.51
TCGA-92-7340-01	25580.4	313.283	33.2975	1733.26	1063.73
TCGA-92-7341-01	11539.0	59.4931	78.7703	8071.46	8337.02
TCGA-92-8063-01	21028.6	140.547	145.522	9986.94	8606.34
TCGA-92-8064-01	4598.85	1827.74	1540.86	5300.1	3220.07
TCGA-92-8065-01	27637.8	308.821	54.7522	4112.65	2339.93
TCGA-94-7033-01	16000.9	65.1341	20.8599	2393.36	4102.17
TCGA-94-7557-01	10668.7	54.3214	94.1989	7672.19	7822.59
TCGA-94-7943-01	6383.25	138.521	21.9241	10437.6	9314.44
TCGA-94-8035-01	13839.7	52.4781	55.3936	3281.34	4308.07
TCGA-94-8490-01	12274.4	151.957	42.0483	4343.88	5487.51
TCGA-94-8491-01	73618.0	209.019	63.4994	19468.9	5826.6
TCGA-94-A4VJ-01	21480.3	119.715	23.753	4728.27	2830.4
TCGA-94-A5I4-01	15474.5	39.5226	29.2123	13798.5	5849.91
TCGA-94-A5I6-01	3001.48	51.7331	165.258	3660.59	6216.59
TCGA-96-7544-01	7564.27	188.279	427.002	1036.18	4511.96
TCGA-96-7545-01	8373.78	293.515	130.91	4202.22	40436.8
TCGA-96-8169-01	9823.22	172.967	47.7281	5819.78	3395.19
TCGA-96-8170-01	20010.8	101.956	27.8818	5656.68	884.311
TCGA-96-A4JL-01	3904.72	1203.09	142.499	68274.6	2672.8
TCGA-98-7454-01	4231.37	624.347	210.731	693.877	4828.26
TCGA-98-8020-01	10330.8	294.34	81.761	1593.08	353.459
TCGA-98-8021-01	13603.5	147.208	13.5364	4452.34	2765.37
TCGA-98-8022-01	8459.69	365.002	33.6717	5688.5	1881.58
TCGA-98-8023-01	5769.57	469.302	41.9261	2270.1	2396.55
TCGA-98-A538-01	21495.2	159.264	70.9885	3828.97	5363.49
TCGA-98-A539-01	9143.52	49.4969	49.4969	1619.06	1692.15
TCGA-98-A53A-01	4398.72	284.661	12.2911	2838.74	8590.95
TCGA-98-A53B-01	10284.9	283.609	50.9156	3281.38	5089.77
TCGA-98-A53C-01	2723.36	968.944	172.958	2369.33	1680.36
TCGA-98-A53D-01	5670.84	379.759	515.181	3090.6	1896.39
TCGA-98-A53H-01	6340.07	334.296	208.007	5241.02	1640.12
TCGA-98-A53I-01	8166.15	400.126	58.3784	4390.31	9193.95
TCGA-98-A53J-01	16806.0	72.2892	88.7762	14354.5	3544.71
TCGA-J1-A4AH-01	5220.04	61.7174	283.542	7829.16	6716.46
TCGA-L3-A4E7-01	16975.0	117.619	137.459	5820.5	1007.09
TCGA-L3-A524-01	8228.45	133.773	24.9647	13747.5	12125.3
TCGA-LA-A446-01	5469.0	70.2708	197.846	5330.96	8872.11
TCGA-LA-A7SW-01	5864.81	32.7082	81.5526	3488.01	4738.77
TCGA-MF-A522-01	12980.4	210.324	41.8089	6973.98	4877.13
TCGA-NC-A5HD-01	16418.5	35.9179	15.9635	8662.49	9734.32
TCGA-NC-A5HE-01	5326.56	2326.56	214.316	8522.24	5668.78
TCGA-NC-A5HF-01	17919.3	13.4529	29.8954	4079.72	1135.53
TCGA-NC-A5HG-01	16305.8	26.0208	3.6029	10017.2	578.863
TCGA-NC-A5HH-01	368.217	118.217	7.2674	92.5388	3234.98
TCGA-NC-A5HI-01	35003.6	109.001	13.5685	3102.67	4194.93
TCGA-NC-A5HJ-01	2796.27	817.522	1785.9	4268.01	7232.76
TCGA-NC-A5HK-01	45254.5	199.036	492.08	12438.4	12507.2
TCGA-NC-A5HL-01	13988.3	545.896	873.735	3058.32	8153.69
TCGA-NC-A5HM-01	8016.28	156.81	107.433	3260.99	5321.76
TCGA-NC-A5HN-01	11703.5	95.1606	231.802	1894.27	8774.3
TCGA-NC-A5HO-01	29485.5	315.137	15.7155	4788.25	6188.59
TCGA-NC-A5HP-01	5136.86	44.4039	4.2579	3751.82	2855.84
TCGA-NC-A5HQ-01	24068.7	278.878	602.175	5509.33	5890.78
TCGA-NC-A5HR-01	8267.44	189.535	144.767	6712.79	9011.63
TCGA-NC-A5HT-01	14476.0	48.7977	10.6082	2237.62	10757.8
TCGA-NK-A5CR-01	27716.0	27.3333	162.667	8014.67	11623.3
TCGA-NK-A5CT-01	26632.0	106.125	127.772	14725.4	1946.67
TCGA-NK-A5CX-01	37283.8	272.894	108.571	9387.94	2111.26
TCGA-NK-A7XE-01	5704.8	234.513	27.1808	2051.83	4766.75
TCGA-O2-A52N-01	17478.1	233.333	55.1913	2392.35	1040.98
TCGA-O2-A52Q-01	20392.4	354.893	410.065	19379.9	8619.82
TCGA-O2-A52S-01	482.616	246.689	67.053	1108.03	6222.27
TCGA-O2-A52V-01	16608.5	46.2233	114.298	5193.82	6395.21
TCGA-O2-A52W-01	13500.3	120.365	17.1951	2831.27	5877.49
TCGA-O2-A5IB-01	1517.84	82.2684	13.5783	3236.69	6875.93
TCGA-XC-AA0X-01	24439.5	230.197	170.69	10158.4	3976.51
