	TACSTD2	CD8A	CD274	CLDN4	EPCAM
TCGA-86-8668-01	7930.06	165.923	58.0357	28360.1	4588.54
TCGA-86-8669-01	4954.0	216.131	57.3409	7278.51	13651.5
TCGA-86-8671-01	5401.29	1239.84	114.065	5036.51	3810.44
TCGA-86-8672-01	5499.65	717.256	100.485	10507.3	5600.83
TCGA-86-8673-01	2241.65	361.877	15.8358	9033.44	5399.42
TCGA-86-8674-01	8858.35	50.5902	18.5497	9329.96	14861.7
TCGA-86-A456-01	6092.56	256.691	104.096	9031.49	10514.3
TCGA-86-A4D0-01	2130.76	151.233	26.0586	3822.71	11671.0
TCGA-86-A4JF-01	6426.57	289.238	261.332	16602.1	12128.9
TCGA-86-A4P7-01	3381.4	520.873	52.1822	10296.5	5411.76
TCGA-86-A4P8-01	6126.71	775.296	88.423	3656.79	2031.45
TCGA-91-6828-01	1801.35	492.424	89.2256	6139.73	7465.49
TCGA-91-6829-01	5118.74	213.733	76.9231	7606.09	8133.2
TCGA-91-6830-01	5273.56	464.368	79.6935	9470.5	8024.52
TCGA-91-6831-01	1668.53	114.991	63.2838	4247.73	6975.88
TCGA-91-6835-01	4195.94	1313.77	162.528	14409.9	6821.67
TCGA-91-6836-01	5277.9	216.586	212.175	15210.4	14180.9
TCGA-91-6840-01	4239.86	487.481	27.5067	8379.62	10119.4
TCGA-91-6847-01	14686.1	179.232	31.5284	10696.7	11114.5
TCGA-91-6848-01	449.723	576.182	505.834	135.671	304.84
TCGA-91-6849-01	7090.1	337.041	24.4716	5131.26	11523.9
TCGA-91-7771-01	3662.86	730.286	62.8571	8877.14	18088.0
TCGA-91-8496-01	18043.0	208.316	108.417	9803.24	7871.87
TCGA-91-8497-01	2282.31	197.915	65.5304	6236.64	6145.95
TCGA-91-8499-01	337.321	229.213	33.673	4241.62	4668.73
TCGA-91-A4BC-01	126.632	3218.02	41.7755	2855.09	7167.75
TCGA-91-A4BD-01	6230.55	106.955	13.1502	9537.38	9085.89
TCGA-93-7347-01	7739.32	1084.3	63.7141	9470.09	7293.71
TCGA-93-7348-01	3923.73	226.534	30.3807	14596.6	7829.63
TCGA-93-8067-01	8770.78	76.9066	30.4778	6961.19	10479.8
TCGA-93-A4JN-01	15377.4	102.66	51.9534	6359.93	8292.6
TCGA-93-A4JO-01	5717.57	598.326	81.0669	11464.4	4352.51
TCGA-93-A4JP-01	8428.62	129.573	87.442	6925.81	4107.39
TCGA-93-A4JQ-01	11228.4	309.503	152.136	13278.1	8421.97
TCGA-95-7039-01	16462.9	268.571	84.2857	27787.9	18137.1
TCGA-95-7043-01	482.069	175.583	8.6224	9947.09	9998.04
TCGA-95-7562-01	7386.45	243.716	48.474	17073.2	6963.2
TCGA-95-7567-01	8476.51	347.398	88.045	17813.2	12337.3
TCGA-95-7944-01	4216.32	1824.3	234.627	210.102	7098.83
TCGA-95-7947-01	13003.0	266.783	74.2592	17355.6	5556.91
TCGA-95-7948-01	9015.46	111.842	10.8553	17421.4	12648.7
TCGA-95-8039-01	16186.5	163.391	96.7245	10969.9	11669.0
TCGA-95-8494-01	7722.12	52.2626	122.371	13189.9	11348.0
TCGA-95-A4VK-01	10143.5	356.759	31.2347	13993.2	13376.3
TCGA-95-A4VN-01	4743.4	802.686	1320.52	8051.88	12073.6
TCGA-95-A4VP-01	2640.81	396.278	36.1683	3294.46	9202.99
TCGA-97-7546-01	5020.35	437.37	161.274	7504.7	5482.25
TCGA-97-7547-01	11740.0	119.05	57.7744	12995.7	13690.3
TCGA-97-7552-01	7499.6	2018.25	114.863	6072.88	6290.52
TCGA-97-7553-01	6566.17	680.414	166.978	9252.56	3028.38
TCGA-97-7554-01	3011.01	247.124	507.254	17350.7	15056.5
TCGA-97-7937-01	9352.35	38.5697	16.4725	16640.4	8916.83
TCGA-97-7938-01	8236.86	280.363	113.595	10218.1	10705.1
TCGA-97-7941-01	7554.77	212.838	26.2004	8636.42	8705.64
TCGA-97-8171-01	1973.32	12.6387	8.1449	10954.9	10863.9
TCGA-97-8172-01	3377.88	407.251	49.7486	11085.7	4388.2
TCGA-97-8174-01	2094.86	211.074	44.3501	1827.94	3073.57
TCGA-97-8175-01	11875.8	72.0	185.739	18505.7	11415.0
TCGA-97-8176-01	8931.17	129.032	11.2978	9645.31	9435.41
TCGA-97-8177-01	4886.33	314.904	47.0467	16782.3	7670.67
TCGA-97-8179-01	5049.67	105.549	36.4765	12806.0	11232.8
TCGA-97-8547-01	6754.84	38.3014	52.8559	7175.39	14189.1
TCGA-97-8552-01	6632.32	180.488	42.0732	10900.0	3590.24
TCGA-97-A4LX-01	7321.87	815.154	235.352	4554.83	8458.16
TCGA-97-A4M0-01	5736.31	587.591	70.7117	8119.98	8906.02
TCGA-97-A4M1-01	8191.87	184.533	38.1791	3508.57	5819.38
TCGA-97-A4M2-01	3315.58	582.779	88.1393	6405.27	3296.79
TCGA-97-A4M3-01	6400.61	79.9191	18.7152	9472.43	13029.8
TCGA-97-A4M5-01	2755.86	137.353	66.1642	4130.65	9782.66
TCGA-97-A4M6-01	6770.99	228.441	59.3946	5330.44	9590.86
TCGA-97-A4M7-01	3694.03	304.684	63.1715	8679.85	5759.78
TCGA-99-7458-01	10465.3	761.731	325.747	8241.33	14711.6
TCGA-99-8025-01	6463.51	79.9733	34.9883	16469.2	19048.0
TCGA-99-8028-01	7535.28	1649.0	294.572	7856.12	7970.25
TCGA-99-8032-01	2193.41	147.844	34.0276	5589.52	15400.8
TCGA-99-8033-01	5205.08	647.266	166.016	4397.27	7744.14
TCGA-99-AA5R-01	3880.02	790.988	134.636	6349.62	3541.8
TCGA-J2-8192-01	8376.16	189.582	128.39	10638.4	7438.39
TCGA-J2-8194-01	3728.74	68.9054	40.5582	4889.23	11935.5
TCGA-J2-A4AD-01	35468.9	99.4722	22.7365	23399.9	15497.4
TCGA-J2-A4AE-01	6218.09	323.286	63.8298	7293.74	6036.05
TCGA-J2-A4AG-01	6078.51	328.127	50.6543	21074.4	11586.9
TCGA-L4-A4E5-01	10543.8	182.025	105.12	18563.8	14744.9
TCGA-L4-A4E6-01	2564.6	214.69	72.8612	3295.44	2255.36
TCGA-L9-A443-01	3251.44	401.516	21.3393	8595.25	15700.1
TCGA-L9-A444-01	4535.31	2026.58	315.11	12151.1	11047.1
TCGA-L9-A50W-01	12630.7	66.7757	13.5052	12388.8	13525.1
TCGA-L9-A5IP-01	14723.9	246.275	98.5977	8989.04	4799.3
TCGA-L9-A743-01	5517.47	593.957	143.06	10249.3	8432.01
TCGA-L9-A7SV-01	3009.05	134.289	23.0102	12557.9	12220.3
TCGA-L9-A8F4-01	14216.7	718.991	57.7201	10799.1	9457.31
TCGA-MN-A4N1-01	17447.2	30.3314	23.6834	14830.8	8324.5
TCGA-MN-A4N4-01	24671.0	214.288	29.3084	5344.22	5489.81
TCGA-MN-A4N5-01	22335.8	642.126	225.591	14277.6	10848.0
TCGA-MP-A4SV-01	6645.57	634.887	137.238	11192.4	10036.8
TCGA-MP-A4SW-01	8976.32	168.944	51.0018	12113.4	9244.99
TCGA-MP-A4SY-01	5051.84	51.0855	144.165	7926.91	7555.03
TCGA-MP-A4T4-01	9668.92	1162.4	550.508	12327.2	8818.27
TCGA-MP-A4T6-01	10956.3	214.456	36.5965	17276.5	10837.0
TCGA-MP-A4T7-01	6788.3	151.302	32.6424	11018.6	4292.92
TCGA-MP-A4T8-01	6916.96	41.5748	15.958	9503.41	12455.6
TCGA-MP-A4T9-01	6413.78	219.833	121.864	11280.8	8985.66
TCGA-MP-A4TA-01	5777.26	453.633	39.9908	10724.4	8663.46
TCGA-MP-A4TC-01	12667.0	272.521	329.845	11891.7	6703.82
TCGA-MP-A4TD-01	2751.6	139.97	18.7284	7781.67	6265.16
TCGA-MP-A4TE-01	2967.84	56.8282	20.7048	10973.6	19748.5
TCGA-MP-A4TF-01	4524.47	173.736	223.491	4521.21	11534.3
TCGA-MP-A4TH-01	2397.14	463.561	55.3506	4821.49	6945.11
TCGA-MP-A4TI-01	8333.58	815.47	346.485	5553.5	4256.74
TCGA-MP-A4TJ-01	2732.75	1122.27	267.249	4806.99	5815.72
TCGA-MP-A4TK-01	8339.77	234.274	44.0812	11400.7	9628.53
TCGA-MP-A5C7-01	7911.61	24.0689	11.2045	5597.68	18688.2
TCGA-NJ-A4YF-01	3577.16	83.2321	7.8979	6131.23	5747.27
TCGA-NJ-A4YG-01	6493.07	140.3	49.6536	11609.1	10912.2
TCGA-NJ-A4YI-01	6427.66	32.8969	145.015	12903.7	8014.1
TCGA-NJ-A4YP-01	2829.52	258.13	30.9959	5467.48	6986.79
TCGA-NJ-A4YQ-01	40035.8	1153.8	82.2348	7078.47	10059.6
TCGA-NJ-A55A-01	5702.42	386.397	60.32	8203.51	4159.45
TCGA-NJ-A55O-01	5330.81	113.769	117.269	7854.73	8288.8
TCGA-NJ-A55R-01	1954.23	64.8766	27.6326	5920.59	12240.5
TCGA-NJ-A7XG-01	9985.12	38.4659	14.1958	10984.3	9493.76
TCGA-O1-A52J-01	2547.37	98.0861	51.6746	9750.24	12395.2
TCGA-S2-AA1A-01	1014.24	437.015	66.1747	5534.43	6745.24
