	TACSTD2	CD8A	CD274	CLDN4	EPCAM
TCGA-D8-A1JA-01	3048.75	31.961	35.2113	3053.63	7471.02
TCGA-D8-A1JB-01	8074.99	957.897	50.7465	3853.14	3082.52
TCGA-D8-A1JC-01	2460.48	261.493	49.6538	6927.33	4099.81
TCGA-D8-A1JD-01	2817.58	82.2067	28.6147	3565.69	3023.95
TCGA-D8-A1JE-01	5840.73	91.5813	38.1115	1029.01	3072.53
TCGA-D8-A1JF-01	4184.65	176.245	14.7837	3437.06	6698.75
TCGA-D8-A1JG-01	2427.27	212.147	87.7046	4036.48	5934.42
TCGA-D8-A1JH-01	6495.64	148.856	33.9005	3036.26	1759.77
TCGA-D8-A1JI-01	2846.0	62.1128	6.1727	3321.69	4117.58
TCGA-D8-A1JJ-01	4896.24	101.772	20.5897	3023.16	6215.75
TCGA-D8-A1JK-01	4398.33	324.955	62.4181	5196.43	6728.77
TCGA-D8-A1JL-01	2843.0	499.419	138.361	2492.21	4726.03
TCGA-D8-A1JM-01	13927.1	279.027	12.8923	6036.07	6990.1
TCGA-D8-A1JN-01	4811.69	189.131	12.436	1912.55	9266.37
TCGA-D8-A1JP-01	3640.25	246.398	10.0865	3390.49	3012.01
TCGA-D8-A1JS-01	8592.89	21.6478	8.4006	1518.9	8346.69
TCGA-D8-A1JT-01	1178.08	12.8052	67.0042	2562.24	5448.78
TCGA-D8-A1JU-01	3746.64	299.906	24.055	1180.57	1399.88
TCGA-D8-A1X5-01	5264.1	115.196	30.9807	4400.13	5943.49
TCGA-D8-A1X6-01	124.754	86.2306	18.6238	5156.75	2383.33
TCGA-D8-A1X7-01	1426.83	34.5135	18.0785	777.922	4457.17
TCGA-D8-A1X8-01	8062.39	177.926	14.6415	3347.5	3896.55
TCGA-D8-A1X9-01	13212.6	173.264	50.3351	5308.71	3857.34
TCGA-D8-A1XA-01	4690.06	43.8134	17.4442	3078.7	1511.56
TCGA-D8-A1XB-01	4971.19	37.4943	19.2044	3001.83	1984.45
TCGA-D8-A1XC-01	4182.02	16.8291	5.7573	2332.15	6644.82
TCGA-D8-A1XD-01	3767.36	17.0548	4.8103	4306.11	3264.46
TCGA-D8-A1XF-01	4382.98	319.036	12.2303	5801.0	7187.91
TCGA-D8-A1XG-01	5255.12	17.4049	21.2726	1618.27	5186.66
TCGA-D8-A1XJ-01	6849.88	18.7213	9.9646	9665.93	6387.89
TCGA-D8-A1XK-01	4606.88	174.055	108.615	1457.61	9735.12
TCGA-D8-A1XL-01	3957.25	503.137	39.6561	4749.44	8238.25
TCGA-D8-A1XM-01	4897.15	329.378	35.0738	2172.2	2834.12
TCGA-D8-A1XO-01	8259.57	231.686	40.9842	4071.93	2557.19
TCGA-D8-A1XQ-01	690.376	246.726	83.5778	5457.75	10345.0
TCGA-D8-A1XR-01	5685.61	54.0034	9.2506	2493.16	3686.48
TCGA-D8-A1XS-01	2875.65	132.691	18.9976	2783.29	2390.48
TCGA-D8-A1XT-01	6818.18	74.8727	25.6631	4780.47	7047.03
TCGA-D8-A1XU-01	9922.33	86.8444	12.8977	3416.74	7821.15
TCGA-D8-A1XV-01	3795.98	15.9711	9.7888	604.843	6201.44
TCGA-D8-A1XW-01	13338.7	169.739	31.9013	7110.68	7011.66
TCGA-D8-A1XY-01	3606.08	38.6649	17.8453	9706.87	3495.04
TCGA-D8-A1XZ-01	3648.72	188.674	29.4365	10687.1	4636.11
TCGA-D8-A1Y0-01	5049.63	436.757	65.9161	4694.63	2763.19
TCGA-D8-A1Y1-01	3453.65	40.2983	10.9419	6233.7	2859.58
TCGA-D8-A1Y2-01	4479.34	443.27	33.0798	2320.22	3511.42
TCGA-D8-A1Y3-01	2745.25	141.065	7.8895	3588.17	4333.57
TCGA-D8-A27E-01	5305.02	109.135	14.9737	1529.34	4071.13
TCGA-D8-A27F-01	15602.7	31.4074	16.7867	8828.19	5715.88
TCGA-D8-A27G-01	2767.24	468.436	24.2797	2884.43	5054.71
TCGA-D8-A27H-01	32656.7	61.9704	8.2171	11604.9	7124.2
TCGA-D8-A27I-01	4496.65	229.088	32.3521	5794.81	2185.95
TCGA-D8-A27K-01	5262.46	253.663	21.1657	4867.14	3747.96
TCGA-D8-A27L-01	7372.06	176.821	37.6388	4954.78	2490.39
TCGA-D8-A27M-01	19323.3	449.2	201.355	10706.9	8310.34
TCGA-D8-A27N-01	4701.48	208.558	13.2417	2995.28	6276.59
TCGA-D8-A27P-01	14648.1	49.6454	20.4886	2600.87	3905.04
TCGA-D8-A27R-01	7354.6	290.526	13.965	10365.8	6644.85
TCGA-D8-A27T-01	6299.32	316.061	59.0333	4726.32	3061.11
TCGA-D8-A27V-01	6304.32	126.258	51.3842	4430.79	3725.67
TCGA-D8-A27W-01	2777.18	265.276	21.8405	3254.23	5375.95
TCGA-D8-A3Z5-01	13974.2	133.923	10.877	10578.2	2327.33
TCGA-D8-A3Z6-01	11310.3	41.2844	7.8637	6322.74	4441.68
TCGA-D8-A4Z1-01	8634.26	194.53	10.2654	4130.3	1578.31
TCGA-D8-A73U-01	3134.17	1877.67	168.966	2849.96	2053.96
TCGA-D8-A73W-01	5313.96	89.0468	91.1371	2290.97	2440.22
TCGA-D8-A73X-01	6677.69	81.2808	27.4455	5230.47	2572.13
TCGA-E2-A105-01	6406.09	89.1026	5.1282	4637.5	7227.24
TCGA-E2-A107-01	17272.1	94.876	4.6281	14472.1	3961.32
TCGA-E2-A108-01	4818.41	1971.92	97.7523	2227.11	2146.66
TCGA-E2-A109-01	5624.02	156.736	16.6282	2977.37	9413.7
TCGA-E2-A10A-01	2231.32	32.3286	26.1862	4971.5	5551.47
TCGA-E2-A10B-01	4885.35	163.585	24.4666	2683.64	2388.05
TCGA-E2-A10C-01	9833.97	480.495	10.4662	7696.96	9431.02
TCGA-E2-A10E-01	4786.09	161.917	27.5603	2778.58	4741.62
TCGA-E2-A10F-01	2955.59	372.355	75.1975	1627.46	2401.24
TCGA-E2-A14N-01	11849.0	178.691	32.1644	4012.95	12649.5
TCGA-E2-A14O-01	4751.5	66.5331	9.6192	4333.87	3913.43
TCGA-E2-A14P-01	13288.7	164.197	14.4173	12154.6	7169.0
TCGA-E2-A14Q-01	12079.0	241.952	22.5689	5934.28	6738.47
TCGA-E2-A14R-01	29926.9	350.797	62.3639	9926.4	9601.28
TCGA-E2-A14S-01	6816.28	152.508	14.9091	4354.4	3203.29
TCGA-E2-A14T-01	5882.14	97.1693	5.988	7792.6	7455.09
TCGA-E2-A14U-01	14337.4	90.3779	10.596	8585.27	3016.75
TCGA-E2-A14V-01	5186.98	74.1656	11.2073	5649.77	5348.5
TCGA-E2-A14W-01	8824.63	38.8117	3.3541	4250.6	6625.3
TCGA-E2-A14X-01	20709.5	314.049	28.9584	13365.3	8037.2
TCGA-E2-A14Y-01	8650.08	23.2927	16.9402	4339.86	5618.32
TCGA-E2-A14Z-01	4393.27	559.193	43.9462	4775.34	3241.26
TCGA-E2-A150-01	17023.5	106.03	55.4431	6981.79	7016.19
TCGA-E2-A152-01	5352.33	66.8843	18.601	2839.62	8113.19
TCGA-E2-A153-01	4677.98	22.8031	20.0222	5887.65	1988.32
TCGA-E2-A154-01	3173.96	42.2465	2.9821	6950.8	3839.46
TCGA-E2-A155-01	4818.59	88.3187	9.8759	4612.04	6266.11
TCGA-E2-A156-01	2542.0	2.1536	26.5614	2707.11	1994.26
TCGA-E2-A158-01	3590.44	104.533	29.4748	4311.54	16489.4
TCGA-E2-A159-01	7765.34	663.988	78.2213	6978.12	9459.06
TCGA-E2-A15A-01	2286.81	314.804	26.8736	10301.2	5476.45
TCGA-E2-A15C-01	6126.4	180.4	48.4	5961.2	3250.8
TCGA-E2-A15D-01	2826.62	214.011	7.7058	5137.3	3852.89
TCGA-E2-A15E-01	5632.59	80.4656	10.6275	3195.85	2734.82
TCGA-E2-A15F-01	3321.85	67.1807	29.1539	6418.93	3201.86
TCGA-E2-A15G-01	5935.25	57.7869	17.623	3376.23	3875.0
TCGA-E2-A15H-01	9870.02	102.213	6.4386	6311.87	5350.1
TCGA-E2-A15I-01	13043.3	409.413	28.2597	5700.7	3681.18
TCGA-E2-A15J-01	3666.43	13.7809	6.3604	4312.01	3573.14
TCGA-E2-A15K-01	8021.82	450.866	23.7298	4099.89	4571.43
TCGA-E2-A15L-01	5356.09	10.8462	14.0362	1042.51	4504.98
TCGA-E2-A15M-01	4500.83	599.835	45.7921	1083.95	4910.07
TCGA-E2-A15O-01	1961.06	152.879	14.4226	6302.67	4017.72
TCGA-E2-A15P-01	19045.8	98.5411	24.6353	3245.83	4010.35
TCGA-E2-A15R-01	527.39	130.668	9.1987	5753.88	3964.86
TCGA-E2-A15S-01	1663.84	84.8311	6.9015	6334.44	10263.7
TCGA-E2-A15T-01	3932.55	91.6007	24.4687	5963.77	5820.72
TCGA-E2-A1AZ-01	2915.98	375.844	90.7727	3201.8	7593.4
TCGA-E2-A1B0-01	4949.68	265.317	45.117	4078.54	5850.54
TCGA-E2-A1B1-01	7487.53	325.792	95.1279	2380.09	2602.34
TCGA-E2-A1B4-01	18526.5	26.1714	9.7812	2903.71	3215.12
TCGA-E2-A1B5-01	4586.85	1249.25	28.5958	2207.0	3436.19
TCGA-E2-A1B6-01	3950.91	1125.17	28.1124	1080.1	4448.68
TCGA-E2-A1BC-01	9658.71	67.6213	18.2975	1552.11	2802.7
TCGA-E2-A1BD-01	9363.61	114.243	9.5622	5746.6	3053.35
TCGA-E2-A1IE-01	3726.44	59.2962	7.7235	4384.93	6798.13
TCGA-E2-A1IF-01	12567.4	109.994	3.3975	6934.31	3848.53
TCGA-E2-A1IG-01	7039.79	82.8258	17.8644	3403.57	3011.77
TCGA-E2-A1IH-01	1940.45	947.912	24.6083	3267.33	1973.92
TCGA-E2-A1II-01	1925.96	1844.63	147.028	4033.37	6543.8
TCGA-E2-A1IJ-01	7003.85	452.794	20.5523	3337.19	3116.89
TCGA-E2-A1IK-01	3799.44	292.778	11.1111	2792.22	6981.67
TCGA-E2-A1IL-01	12077.5	43.563	19.2594	2555.54	2715.12
TCGA-E2-A1IN-01	6411.99	16.8937	13.3515	3379.02	2870.57
TCGA-E2-A1IO-01	6616.99	408.603	28.9211	4840.2	3342.61
TCGA-E2-A1IU-01	6274.61	155.807	9.8664	2988.69	3805.96
TCGA-E2-A1L6-01	7982.24	119.361	28.0483	2555.82	4628.28
TCGA-E2-A1L7-01	4130.05	736.625	55.8049	3247.85	8362.97
TCGA-E2-A1L8-01	7271.43	183.328	28.1261	2268.04	4418.84
TCGA-E2-A1L9-01	2354.35	121.531	32.3363	1637.56	3811.37
TCGA-E2-A1LA-01	11224.7	817.534	35.603	5210.06	3842.01
TCGA-E2-A1LB-01	5960.24	29.2036	4.0436	3406.04	11215.5
TCGA-E2-A1LE-01	4746.06	862.497	9.7386	6067.96	14415.6
TCGA-E2-A1LG-01	12038.7	75.2457	37.4693	2010.75	4355.96
TCGA-E2-A1LH-01	18938.8	1029.52	37.0442	12366.6	7638.05
TCGA-E2-A1LI-01	12245.8	117.488	19.5312	19506.6	12128.9
TCGA-E2-A1LK-01	16857.3	117.969	2.9346	10687.7	8867.64
TCGA-E2-A1LL-01	4393.26	10.94	34.5473	4089.82	4173.89
TCGA-E2-A1LS-01	26792.3	78.5786	4.5045	4483.98	13118.6
TCGA-E2-A2P5-01	4721.23	100.965	14.4766	4219.75	2993.69
TCGA-E2-A2P6-01	14942.8	56.7128	13.6531	7460.18	4701.91
TCGA-E2-A3DX-01	6969.69	1233.97	31.1219	2001.42	1531.39
TCGA-E2-A56Z-01	2360.69	87.0153	1.8034	11840.4	7083.86
TCGA-E2-A570-01	4468.7	72.7662	12.306	5415.73	2510.43
TCGA-E2-A573-01	13270.1	432.046	38.3003	9056.61	11150.0
TCGA-E2-A574-01	10664.4	55.5556	0.5612	13564.5	20370.9
TCGA-E2-A576-01	8302.47	106.783	2.2915	23299.7	6818.06
TCGA-E2-A9RU-01	5403.88	120.64	7.4136	4737.32	5523.84
TCGA-E9-A1N3-01	4090.77	25.1071	17.7725	4893.92	7116.04
TCGA-E9-A1N4-01	4126.2	206.261	73.5235	1181.31	1550.9
TCGA-E9-A1N5-01	2124.09	488.998	31.5483	3254.89	2216.27
TCGA-E9-A1N6-01	15612.4	53.2067	16.152	3144.42	5050.83
TCGA-E9-A1N8-01	2497.89	73.2738	25.8337	3698.45	11772.7
TCGA-E9-A1N9-01	4168.41	199.145	10.4574	10658.4	8088.11
TCGA-E9-A1NA-01	3291.28	78.5405	30.303	3996.6	4762.52
TCGA-E9-A1NC-01	27726.1	445.851	32.1846	13838.0	9505.81
TCGA-E9-A1ND-01	9861.52	785.104	106.446	12978.9	2135.42
TCGA-E9-A1NE-01	3126.95	1871.05	96.3823	2933.39	4890.67
TCGA-E9-A1NF-01	3473.45	145.501	19.1937	1561.5	5771.12
TCGA-E9-A1NG-01	11171.1	56.3337	52.9842	6196.41	3093.48
TCGA-E9-A1NH-01	4229.43	148.032	32.2004	2266.99	5309.93
TCGA-E9-A1NI-01	6339.94	39.1032	11.9917	7166.32	3508.86
TCGA-E9-A1QZ-01	2067.16	658.366	28.8624	3337.1	2586.07
TCGA-E9-A1R0-01	3345.6	231.995	26.3964	2335.5	2067.72
TCGA-E9-A1R2-01	6109.48	290.248	16.0994	4775.07	3213.89
TCGA-E9-A1R3-01	9025.8	35.8216	27.3046	2253.51	3439.88
TCGA-E9-A1R4-01	7184.05	265.87	93.7896	3139.17	4955.75
TCGA-E9-A1R5-01	1448.79	45.5925	5.2481	2217.63	2130.05
TCGA-E9-A1R6-01	2485.5	37.9466	13.5002	8023.15	2764.26
TCGA-E9-A1R7-01	11580.9	71.0767	5.6298	2066.85	5019.7
TCGA-E9-A1RA-01	3185.5	124.765	8.4746	4725.05	2440.68
TCGA-E9-A1RB-01	1520.03	44.7451	8.5848	1570.5	5068.68
TCGA-E9-A1RC-01	2975.45	8.4325	9.6726	9157.74	3092.51
TCGA-E9-A1RD-01	6753.71	44.7675	18.7818	1310.35	4494.24
TCGA-E9-A1RE-01	2703.03	104.726	4.6674	5657.82	2915.11
TCGA-E9-A1RF-01	3401.96	495.942	52.905	2969.16	5359.45
TCGA-E9-A1RG-01	6498.15	84.5656	8.78	17970.4	2955.18
TCGA-E9-A1RH-01	2197.76	20.2997	19.3482	2867.02	4790.1
TCGA-E9-A1RI-01	5261.53	118.309	25.7193	1393.99	2564.54
TCGA-E9-A226-01	3565.68	12.0013	28.2193	3446.32	6489.78
TCGA-E9-A227-01	3597.87	460.791	21.6437	718.632	5364.49
TCGA-E9-A228-01	2291.72	127.062	10.9486	3027.3	5994.96
TCGA-E9-A229-01	8510.17	127.817	32.4354	2612.42	4827.93
TCGA-E9-A22A-01	1571.09	552.212	39.233	3822.71	4792.33
TCGA-E9-A22B-01	6050.3	162.572	25.5516	5813.95	6995.71
TCGA-E9-A22D-01	2493.68	3009.28	304.976	3406.29	4729.57
TCGA-E9-A22E-01	8475.48	444.403	31.4489	2122.05	3179.71
TCGA-E9-A22G-01	2516.99	55.6635	26.1214	9110.78	10613.1
TCGA-E9-A22H-01	3712.54	228.456	89.5165	1005.11	6187.98
TCGA-E9-A243-01	3178.06	1411.9	119.72	1199.3	8084.01
TCGA-E9-A244-01	28453.1	162.692	5.5537	9835.67	16239.1
TCGA-E9-A245-01	4669.72	33.8744	11.2915	2340.16	8272.41
TCGA-E9-A247-01	5367.51	182.735	9.7842	10203.5	6489.53
TCGA-E9-A248-01	4638.72	932.988	140.822	2243.44	6170.93
TCGA-E9-A249-01	2331.64	97.3165	46.944	2913.69	2761.79
TCGA-E9-A24A-01	6205.46	74.985	33.2933	891.122	3264.85
TCGA-E9-A295-01	4899.19	151.153	11.59	5157.55	5466.14
TCGA-E9-A2JS-01	3265.43	135.126	24.4743	5026.89	4475.35
TCGA-E9-A2JT-01	1065.16	2009.91	87.8187	711.048	1193.34
TCGA-E9-A3HO-01	1474.17	305.754	18.0596	3695.93	2860.98
TCGA-E9-A3Q9-01	3574.27	240.395	15.6355	1804.72	4895.08
TCGA-E9-A3QA-01	5717.58	535.848	183.915	20629.7	4399.94
TCGA-E9-A3X8-01	9906.33	468.239	3.4214	7182.43	2352.92
TCGA-E9-A54X-01	7549.16	8.9374	1.4896	9016.39	5837.14
TCGA-E9-A54Y-01	13641.0	30.8057	2.9621	5657.58	3153.44
TCGA-E9-A5FK-01	6642.14	1025.22	17.341	5719.92	2039.94
TCGA-E9-A5FL-01	27035.5	46.5116	7.1059	5390.18	3222.22
TCGA-E9-A5UO-01	5805.21	12.1867	11.4005	6802.56	5605.11
TCGA-E9-A5UP-01	3599.44	25.1597	11.1821	16243.6	2281.55
TCGA-E9-A6HE-01	3996.17	141.871	11.1196	8389.95	3243.86
TCGA-EW-A1IW-01	1922.66	198.415	15.8513	6490.3	5918.56
TCGA-EW-A1IX-01	11800.8	102.176	27.1005	5674.62	2003.24
TCGA-EW-A1IY-01	4200.57	844.008	56.7187	1783.68	10496.6
TCGA-EW-A1IZ-01	5850.13	2175.09	34.2063	7692.14	3214.54
TCGA-EW-A1J1-01	12445.0	419.313	51.9731	4581.97	6493.74
TCGA-EW-A1J2-01	6733.04	323.646	49.2122	4938.3	2507.82
TCGA-EW-A1J3-01	8177.94	77.9297	21.4056	1518.46	5085.84
TCGA-EW-A1J5-01	2646.05	613.947	64.7368	2078.95	2042.11
TCGA-EW-A1J6-01	1397.39	289.837	19.0802	2598.54	8687.38
TCGA-EW-A1OV-01	722.574	1591.24	81.7511	5026.37	6631.86
TCGA-EW-A1OW-01	7761.49	85.4229	30.7139	5454.11	5834.67
TCGA-EW-A1OX-01	3633.46	20.8599	5.1086	6165.18	6694.34
TCGA-EW-A1OY-01	11834.1	63.0491	7.7519	8437.21	3973.64
TCGA-EW-A1OZ-01	2013.97	87.2489	10.6906	5199.41	2351.24
TCGA-EW-A1P0-01	180.071	154.155	15.639	3016.98	2531.28
TCGA-EW-A1P1-01	11490.4	442.191	39.5538	7266.73	2724.14
TCGA-EW-A1P3-01	10441.5	105.351	5.5741	10077.5	4392.98
TCGA-EW-A1P4-01	10784.7	550.873	79.347	5014.81	9026.58
TCGA-EW-A1P5-01	5080.8	95.1746	51.0136	4689.83	2980.49
TCGA-EW-A1P6-01	4255.06	142.876	11.6418	6330.47	3694.67
TCGA-EW-A1P7-01	5407.7	1103.89	80.7119	3221.03	3363.0
TCGA-EW-A1P8-01	6347.31	116.129	11.828	4085.3	4909.32
TCGA-EW-A1PA-01	6818.84	166.763	20.2695	6477.95	5674.08
TCGA-EW-A1PB-01	503.766	770.978	772.592	3111.99	3738.07
TCGA-EW-A1PC-01	10631.0	37.6294	51.0348	6355.6	5612.65
TCGA-EW-A1PD-01	13512.9	47.9372	8.4396	5278.15	4567.87
TCGA-EW-A1PE-01	12179.9	330.287	161.806	6931.89	2823.81
TCGA-EW-A1PF-01	9064.05	137.459	30.5865	16270.2	4407.34
TCGA-EW-A1PG-01	11092.3	82.8729	148.066	3079.01	2851.38
TCGA-EW-A1PH-01	9765.85	213.977	22.6945	12614.9	9131.12
TCGA-EW-A2FR-01	1568.39	139.172	35.3929	5134.97	5400.12
TCGA-EW-A2FS-01	9015.94	283.278	9.2696	4634.41	8538.75
TCGA-EW-A2FV-01	14383.0	313.43	33.8766	6695.04	6729.77
TCGA-EW-A2FW-01	269.445	71.083	3.7216	3454.04	1893.93
TCGA-EW-A3E8-01	6128.4	463.027	29.9456	4574.33	2700.19
TCGA-EW-A3U0-01	1657.62	1036.97	86.8183	7060.15	5322.97
TCGA-EW-A423-01	17760.6	218.224	4.6011	9278.12	4774.96
TCGA-EW-A424-01	6784.08	78.4877	8.9336	7051.77	3558.43
TCGA-EW-A6S9-01	5439.77	43.5946	37.8585	10321.6	4069.6
TCGA-EW-A6SA-01	4166.37	59.5949	1.8623	7337.01	5489.56
TCGA-EW-A6SB-01	9639.72	379.699	25.0627	13106.5	4363.41
TCGA-EW-A6SC-01	7027.29	78.9253	18.8917	14271.6	3847.19
TCGA-EW-A6SD-01	4771.76	299.152	51.1155	12650.7	3124.75
TCGA-GI-A2C8-01	253.681	193.106	43.842	9043.17	1621.49
TCGA-GI-A2C9-01	7493.4	66.1212	28.7193	8034.4	7512.44
TCGA-GM-A2D9-01	10714.4	94.7216	9.3999	3556.76	4485.18
TCGA-GM-A2DA-01	11370.2	958.74	17.3724	5326.82	3661.24
TCGA-GM-A2DB-01	16105.9	236.391	16.4057	15034.3	18633.1
TCGA-GM-A2DC-01	4162.49	164.683	6.5654	20146.1	3845.16
TCGA-GM-A2DD-01	7701.88	575.083	53.13	6527.61	7522.81
TCGA-GM-A2DF-01	8436.75	194.779	16.5663	12418.7	11341.9
TCGA-GM-A2DH-01	7059.71	673.533	128.031	5401.3	5538.98
TCGA-GM-A2DI-01	7143.99	1551.42	95.7278	2881.33	1847.31
TCGA-GM-A2DK-01	9441.33	175.343	7.6236	5451.82	6783.09
TCGA-GM-A2DL-01	7806.6	44.7653	21.2046	5405.76	4968.48
TCGA-GM-A2DM-01	4441.67	52.6467	11.6132	3889.66	3849.79
TCGA-GM-A2DN-01	6787.12	974.933	55.5341	6374.86	3911.3
TCGA-GM-A2DO-01	1805.12	2279.53	52.1654	1389.76	2873.03
TCGA-GM-A3NW-01	3868.81	135.255	8.8692	3453.44	1832.96
TCGA-GM-A3NY-01	11760.1	127.21	9.0121	4338.65	4235.01
TCGA-GM-A3XG-01	11522.9	84.6708	3.4701	4259.22	4260.26
TCGA-GM-A3XL-01	929.387	535.826	46.0367	18198.0	4502.94
TCGA-GM-A3XN-01	6270.76	304.471	10.6458	4450.32	1690.56
TCGA-GM-A4E0-01	2999.63	583.037	28.6378	5242.93	1271.08
TCGA-GM-A5PV-01	16834.7	177.963	12.6833	3982.16	5235.83
TCGA-GM-A5PX-01	9540.05	162.564	2.3447	3385.7	3497.85
TCGA-HN-A2NL-01	298.39	471.77	10.2189	1326.41	7748.28
TCGA-HN-A2OB-01	5901.98	149.73	13.9388	2907.82	2603.87
TCGA-JL-A3YW-01	11351.2	193.084	84.6542	10590.8	12788.9
TCGA-JL-A3YX-01	6094.15	91.9789	5.2648	11784.1	3499.85
TCGA-LD-A66U-01	6734.08	562.921	5.618	8487.64	3674.16
TCGA-LD-A74U-01	8610.83	185.495	25.7406	3525.23	3427.58
TCGA-LD-A7W5-01	8039.44	669.766	25.9699	7764.67	3974.35
TCGA-LD-A7W6-01	9399.7	355.497	27.9562	3632.79	1802.8
TCGA-LD-A9QF-01	11193.3	1037.69	74.4004	8173.76	2161.53
TCGA-LL-A440-01	4953.41	140.345	32.6694	3999.67	1416.78
TCGA-LL-A441-01	7744.0	532.158	32.1184	7814.53	2953.63
TCGA-LL-A442-01	1598.96	31.1688	21.8182	3750.39	3948.05
TCGA-LL-A50Y-01	11066.3	132.81	14.1934	4217.46	4277.28
TCGA-LL-A5YL-01	7677.4	266.288	2.6192	15397.1	7314.2
TCGA-LL-A5YM-01	96.803	75.9139	15.7942	2920.9	5875.43
TCGA-LL-A5YN-01	8608.67	598.224	4.1797	8399.69	4037.62
TCGA-LL-A5YO-01	8308.41	1335.54	30.8413	5899.49	2917.25
TCGA-LL-A5YP-01	11439.9	113.472	15.8228	9951.18	6733.73
TCGA-LL-A6FP-01	10903.6	10.7527	2.6882	11322.2	5388.78
TCGA-LL-A6FQ-01	14676.9	37.6825	0.471	17143.2	5342.91
TCGA-LL-A6FR-01	9317.76	9.9642	2.491	13590.5	6313.56
TCGA-LL-A73Y-01	3960.01	148.323	34.1725	5586.84	1985.28
TCGA-LL-A73Z-01	7681.82	308.54	18.3655	6642.79	4600.09
TCGA-LL-A740-01	11117.9	30.6823	12.9189	5922.08	6768.67
TCGA-LL-A7SZ-01	1218.82	480.836	12.5436	6470.38	1611.15
TCGA-LL-A7T0-01	3352.64	318.738	10.8286	15270.2	8545.2
TCGA-LL-A8F5-01	7741.87	221.931	16.2644	4316.89	2777.54
TCGA-LL-A9Q3-01	3586.58	212.819	3.5386	5333.61	6509.42
TCGA-LQ-A4E4-01	8030.91	39.399	5.4859	6424.03	6175.17
TCGA-MS-A51U-01	7096.51	366.719	37.5587	4506.52	2280.13
TCGA-OK-A5Q2-01	5271.59	289.844	19.0186	12945.6	2389.5
TCGA-OL-A5D6-01	7513.58	66.1199	6.6632	5588.42	5682.21
TCGA-OL-A5D7-01	1520.97	531.358	36.7937	11520.7	6346.67
TCGA-OL-A5D8-01	2109.59	102.978	23.9868	5776.26	3333.33
TCGA-OL-A5DA-01	3070.66	365.456	9.1364	5478.93	3095.16
TCGA-OL-A5RU-01	19688.1	642.765	19.4384	9856.16	3278.19
TCGA-OL-A5RV-01	9177.09	116.398	6.6752	8160.38	3124.81
TCGA-OL-A5RW-01	10716.7	28.6288	21.0949	12947.8	8350.58
TCGA-OL-A5RX-01	7016.88	221.969	13.666	10726.6	3613.21
TCGA-OL-A5RY-01	8937.82	502.039	12.7421	3714.07	4824.67
TCGA-OL-A5RZ-01	4064.45	37.3402	2.046	11146.8	10873.1
TCGA-OL-A5S0-01	20289.4	137.372	8.1105	17333.2	6341.91
TCGA-OL-A66H-01	3801.08	133.445	9.5913	4969.14	3386.99
TCGA-OL-A66I-01	1186.85	2255.19	22.1179	10341.2	7790.09
TCGA-OL-A66J-01	8242.9	109.509	10.365	11750.3	4092.83
TCGA-OL-A66K-01	10055.7	139.26	74.6037	15173.6	4615.07
TCGA-OL-A66L-01	6957.14	283.509	5.2238	8509.08	3053.07
TCGA-OL-A66N-01	8222.61	255.905	7.2386	28635.4	6139.6
TCGA-OL-A66O-01	7015.88	115.8	2.9041	9687.27	5736.27
TCGA-OL-A66P-01	3497.84	1499.28	12.2302	5057.55	7649.64
TCGA-OL-A6VO-01	4039.62	119.879	36.6017	14061.1	20338.5
TCGA-OL-A6VQ-01	17374.0	184.862	27.2747	14580.8	3290.13
TCGA-OL-A6VR-01	9226.65	36.5075	11.2565	7854.58	2611.2
TCGA-OL-A97C-01	7069.55	467.252	17.5557	1748.82	1882.51
TCGA-PE-A5DC-01	7464.75	148.943	10.7308	7757.91	6327.72
TCGA-PE-A5DD-01	8293.24	461.73	10.9344	5999.5	3871.27
TCGA-PE-A5DE-01	8587.61	2167.44	76.8377	4518.77	3042.42
TCGA-PL-A8LV-01	22214.9	225.88	20.1189	32505.7	16990.9
TCGA-PL-A8LX-01	32.9365	44.5087	6.6763	3436.96	3284.74
TCGA-PL-A8LY-01	15974.3	197.044	0.5473	4834.7	4049.26
TCGA-PL-A8LZ-01	5589.41	547.027	166.115	3848.83	6219.71
TCGA-S3-A6ZF-01	5195.8	206.964	30.8804	14006.9	5737.19
TCGA-S3-A6ZG-01	3318.96	191.161	23.7002	4375.49	3873.42
TCGA-S3-A6ZH-01	7019.92	114.322	11.3377	7039.45	5759.23
TCGA-S3-AA0Z-01	5549.5	194.245	44.1932	821.514	810.209
TCGA-S3-AA10-01	9375.58	858.358	145.045	4957.04	4092.73
TCGA-S3-AA11-01	6177.7	31.9858	8.4407	2535.76	5194.14
TCGA-S3-AA12-01	4425.8	80.8432	21.0682	5808.95	2002.46
TCGA-S3-AA14-01	7668.86	94.1068	14.6514	2217.99	1703.5
TCGA-S3-AA15-01	2362.09	625.152	35.2369	2387.0	3139.73
TCGA-S3-AA17-01	3155.16	801.475	58.983	8127.07	2897.97
TCGA-UL-AAZ6-01	4599.45	32.7363	7.186	8742.59	9774.58
TCGA-UU-A93S-01	119.392	44.1389	44.1389	17661.4	4224.31
TCGA-V7-A7HQ-01	8806.48	32.6394	3.695	12050.7	3074.88
TCGA-W8-A86G-01	10852.9	55.5292	8.543	5472.24	2558.61
TCGA-WT-AB41-01	4297.32	648.265	3.1546	7145.9	2620.66
