target	score	n	spearman_r	p	stratum	score_short	family	p_adj	rejected_0.05
CLDN4	quantiseq_style:T.cells.CD8	515	-0.021954092509947228	0.6191418482149577	LUAD	T.cells.CD8	inflamed	0.6618412860228858	False
CLDN4	quantiseq_style:Tregs	515	0.06757845287059576	0.12561525858755218	LUAD	Tregs	other	0.24674425793983468	False
CLDN4	quantiseq_style:Dendritic.cells	515	-0.055434466593982865	0.20914596047205752	LUAD	Dendritic.cells	other	0.3500817137691841	False
CLDN4	quantiseq_style:Other	515	0.18906943316898683	1.5655364370771635e-05	LUAD	Other	other	0.00014804008466469287	True
CLDN4	mcp:T cells	515	-0.09444544353895379	0.03212176651909125	LUAD	T cells	inflamed	0.052409198004833096	False
CLDN4	mcp:CD8 T cells	515	-0.09509521544356343	0.030951022668028905	LUAD	CD8 T cells	inflamed	0.052409198004833096	False
CLDN4	mcp:Cytotoxic lymphocytes	515	-0.17718901384696745	5.269856799894956e-05	LUAD	Cytotoxic lymphocytes	inflamed	0.00040841390199185913	True
CLDN4	mcp:B lineage	515	-0.07371095095435085	0.09472627425627991	LUAD	B lineage	inflamed	0.12767454356281205	False
CLDN4	mcp:NK cells	515	-0.2611166257761489	1.788242587823524e-09	LUAD	NK cells	inflamed	5.543552022252925e-08	True
CLDN4	mcp:Monocytic lineage	515	-0.10853537030303237	0.013725882418363158	LUAD	Monocytic lineage	other	0.044407266647645514	True
CLDN4	mcp:Myeloid dendritic cells	515	0.10937380436280941	0.013009467575904288	LUAD	Myeloid dendritic cells	other	0.044407266647645514	True
CLDN4	mcp:Neutrophils	515	-0.20332827616780144	3.2917806541145573e-06	LUAD	Neutrophils	other	4.5261983994075165e-05	True
CLDN4	mcp:Endothelial cells	515	-0.1325378129939318	0.0025803284839143715	LUAD	Endothelial cells	exclusion	0.01096639605663608	True
CLDN4	mcp:Fibroblasts	515	0.029707238171763174	0.5011541761259503	LUAD	Fibroblasts	exclusion	0.7099684161784295	False
TACSTD2_CLDN4_mean	ssgsea:IFNG_Ayers6	515	-0.06459605485757808	0.14322539518946092	LUAD	IFNG_Ayers6	inflamed	0.18499946878638704	False
TACSTD2_CLDN4_mean	ssgsea:IFNG_Ayers_preliminary10	515	-0.08689237308807335	0.04874227610146256	LUAD	IFNG_Ayers_preliminary10	inflamed	0.08888297406737292	False
TACSTD2_CLDN4_mean	ssgsea:ExpandedImmune_Ayers18	515	-0.0981580148770975	0.025911960547583036	LUAD	ExpandedImmune_Ayers18	inflamed	0.057376484069648154	False
TACSTD2_CLDN4_mean	ssgsea:TcellInflamed_GEP18	515	-0.07705413809821454	0.08063981921100773	LUAD	TcellInflamed_GEP18	inflamed	0.12499171977706199	False
TACSTD2_CLDN4_mean	ssgsea:CD8_Teffector_Mariathasan	515	-0.13067222887496152	0.0029686328261392097	LUAD	CD8_Teffector_Mariathasan	inflamed	0.010225290845590611	True
TACSTD2_CLDN4_mean	ssgsea:Cytolytic_CYT_Rooney	515	-0.16596065048634417	0.00015472360755786925	LUAD	Cytolytic_CYT_Rooney	other	0.0009455331572980898	True
TACSTD2_CLDN4_mean	ssgsea:TLS_12chemokine_Coppola	515	-0.08145460989141305	0.0647358625296075	LUAD	TLS_12chemokine_Coppola	inflamed	0.10562167044304381	False
TACSTD2_CLDN4_mean	ssgsea:TLS_Cabrita9	515	-0.09540454079209733	0.030406642768366243	LUAD	TLS_Cabrita9	inflamed	0.06284039505462356	False
TACSTD2_CLDN4_mean	ssgsea:TLS_Cabrita9_noY	515	-0.07201874592110663	0.10257114889930209	LUAD	TLS_Cabrita9_noY	inflamed	0.151414553137065	False
TACSTD2_CLDN4_mean	ssgsea:Bcell_follicular	515	-0.07096322482625683	0.10771979245946249	LUAD	Bcell_follicular	inflamed	0.15178698028378804	False
TACSTD2_CLDN4_mean	ssgsea:MHC_class_I	515	0.01847159719638769	0.6757977166972017	LUAD	MHC_class_I	other	0.7743515503822103	False
TACSTD2_CLDN4_mean	ssgsea:Immunoproteasome	515	0.09545163050093577	0.030324493391724213	LUAD	Immunoproteasome	other	0.08280049882415581	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_ALLOGRAFT_REJECTION	515	0.002423846123131069	0.9562402445799003	LUAD	HALLMARK_ALLOGRAFT_REJECTION	inflamed	0.9562402445799003	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_ANGIOGENESIS	515	-0.09343735941997787	0.03401293646266802	LUAD	HALLMARK_ANGIOGENESIS	exclusion	0.1445549799663391	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	515	0.03756010472013276	0.39498969486000046	LUAD	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	exclusion	0.5595687343850007	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_HYPOXIA	515	0.05260451993557324	0.23337458722489754	LUAD	HALLMARK_HYPOXIA	exclusion	0.4380196044682402	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_IL6_JAK_STAT3_SIGNALING	515	0.012930517772872907	0.7697213861756298	LUAD	HALLMARK_IL6_JAK_STAT3_SIGNALING	other	0.8300916909737184	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_INFLAMMATORY_RESPONSE	515	0.054279982318517224	0.21880108687066846	LUAD	HALLMARK_INFLAMMATORY_RESPONSE	inflamed	0.25121606270336005	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_INTERFERON_ALPHA_RESPONSE	515	0.1244340284819821	0.004684061349244856	LUAD	HALLMARK_INTERFERON_ALPHA_RESPONSE	inflamed	0.013200536529690048	True
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_INTERFERON_GAMMA_RESPONSE	515	0.06757157976177447	0.125653813865134	LUAD	HALLMARK_INTERFERON_GAMMA_RESPONSE	inflamed	0.1693594882530067	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_TGF_BETA_SIGNALING	515	0.003715167177910678	0.9329721666419993	LUAD	HALLMARK_TGF_BETA_SIGNALING	exclusion	0.9329721666419993	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_TNFA_SIGNALING_VIA_NFKB	515	0.07685932199868235	0.08141126083759968	LUAD	HALLMARK_TNFA_SIGNALING_VIA_NFKB	other	0.17221612869492242	False
TACSTD2_CLDN4_mean	ssgsea:CYT	515	-0.15516045884177165	0.00040928996916617555	LUAD	CYT	inflamed	0.002114664840691907	True
TACSTD2_CLDN4_mean	estimate:StromalScore	515	-0.04996960473504598	0.2576585908636707	LUAD	StromalScore	exclusion	0.4380196044682402	False
TACSTD2_CLDN4_mean	estimate:ImmuneScore	515	-0.009344627659431948	0.8324560329980941	LUAD	ImmuneScore	inflamed	0.8898667938945145	False
TACSTD2_CLDN4_mean	estimate:ESTIMATEScore	515	-0.03640653863449248	0.40967731970031657	LUAD	ESTIMATEScore	other	0.5826073787631282	False
TACSTD2_CLDN4_mean	xcell:B-cells	515	-0.1156703349637707	0.008603414185180763	LUAD	B-cells	inflamed	0.022225486645050307	True
TACSTD2_CLDN4_mean	xcell:CD4+ T-cells	515	-0.14737203184933556	0.000794766388130617	LUAD	CD4+ T-cells	inflamed	0.003519679718864161	True
TACSTD2_CLDN4_mean	xcell:CD8+ T-cells	515	-0.20824079568605575	1.8735575208391475e-06	LUAD	CD8+ T-cells	inflamed	1.9360094382004525e-05	True
TACSTD2_CLDN4_mean	xcell:Tregs	515	-0.2421159989086787	2.6346184917777962e-08	LUAD	Tregs	other	7.24520085238894e-07	True
TACSTD2_CLDN4_mean	xcell:NK cells	515	-0.05278482454187834	0.23177409536533622	LUAD	NK cells	inflamed	0.2566070341544794	False
TACSTD2_CLDN4_mean	xcell:Monocytes	515	0.006706066520627079	0.8793314461995291	LUAD	Monocytes	other	0.9125137649240396	False
TACSTD2_CLDN4_mean	xcell:Macrophages	515	0.043255455652454096	0.32723627785663173	LUAD	Macrophages	other	0.49994431339207623	False
TACSTD2_CLDN4_mean	xcell:Macrophages M1	515	0.023695392135816583	0.5916111603968534	LUAD	Macrophages M1	other	0.7230803071517096	False
TACSTD2_CLDN4_mean	xcell:Macrophages M2	515	0.031262383286597265	0.47900393538902475	LUAD	Macrophages M2	other	0.6272670582475324	False
TACSTD2_CLDN4_mean	xcell:DC	515	0.031757352353007334	0.47206747305531155	LUAD	DC	other	0.6272670582475324	False
TACSTD2_CLDN4_mean	xcell:cDC	515	0.036089737347045785	0.4137669262157736	LUAD	cDC	other	0.5826073787631282	False
TACSTD2_CLDN4_mean	xcell:pDC	515	-0.17296954951884833	7.961921916726085e-05	LUAD	pDC	other	0.0005473821317749184	True
TACSTD2_CLDN4_mean	xcell:Neutrophils	515	-0.08559249074043235	0.05222838319269554	LUAD	Neutrophils	other	0.11969004481659395	False
TACSTD2_CLDN4_mean	xcell:Mast cells	515	-0.020347893673370247	0.6450189898273322	LUAD	Mast cells	other	0.7589638153134232	False
TACSTD2_CLDN4_mean	xcell:Eosinophils	515	0.06343256267055059	0.15058620392450914	LUAD	Eosinophils	other	0.28559452468441393	False
TACSTD2_CLDN4_mean	xcell:Fibroblasts	515	0.05816101772457525	0.18757326658164716	LUAD	Fibroblasts	exclusion	0.4380196044682402	False
TACSTD2_CLDN4_mean	xcell:Endothelial cells	515	-0.13749145126309592	0.0017632327339524303	LUAD	Endothelial cells	exclusion	0.009991652159063771	True
TACSTD2_CLDN4_mean	xcell:Adipocytes	515	-0.12259783732605319	0.005337216342423315	LUAD	Adipocytes	other	0.019569793255552158	True
TACSTD2_CLDN4_mean	tide:No benefits	515	0.017287893089268994	0.6955010968514099	LUAD	No benefits	other	0.7806644964658683	False
TACSTD2_CLDN4_mean	tide:Responder	515	0.09425418281940993	0.03247350344466371	LUAD	Responder	other	0.08280049882415581	False
TACSTD2_CLDN4_mean	tide:TIDE	515	-0.06899762482495658	0.11784934751656004	LUAD	TIDE	exclusion	0.3339064846302534	False
TACSTD2_CLDN4_mean	tide:IFNG	515	-0.06078257912707371	0.16842007715567997	LUAD	IFNG	inflamed	0.20884089567304318	False
TACSTD2_CLDN4_mean	tide:MSI Score	515	-0.04957421810327841	0.2614481437864957	LUAD	MSI Score	other	0.43651812314068206	False
TACSTD2_CLDN4_mean	tide:CD274	515	0.05588757999210897	0.20544185058765688	LUAD	CD274	other	0.36449360588132673	False
TACSTD2_CLDN4_mean	tide:CD8	515	-0.12877897941707464	0.0034163563404309596	LUAD	CD8	inflamed	0.010590704655335976	True
TACSTD2_CLDN4_mean	tide:CTL.flag	515	-0.14260532690869224	0.0011746488507667816	LUAD	CTL.flag	inflamed	0.0045517642967212784	True
TACSTD2_CLDN4_mean	tide:Dysfunction	515	0.02759061595228023	0.532149447869399	LUAD	Dysfunction	exclusion	0.6461814724128416	False
TACSTD2_CLDN4_mean	tide:Exclusion	515	0.0344970772972739	0.4346886834573973	LUAD	Exclusion	exclusion	0.568439047598135	False
TACSTD2_CLDN4_mean	tide:MDSC	515	0.018495625247446117	0.6753999855586078	LUAD	MDSC	exclusion	0.7654533169664222	False
TACSTD2_CLDN4_mean	tide:CAF	515	0.05367800716000785	0.22396027244101796	LUAD	CAF	exclusion	0.4380196044682402	False
TACSTD2_CLDN4_mean	tide:TAM M2	515	0.008679265887252926	0.8442274524548975	LUAD	TAM M2	exclusion	0.8969916682333287	False
TACSTD2_CLDN4_mean	tide:CTL	515	-0.16567257743544628	0.00015891780717955622	LUAD	CTL	inflamed	0.0012316130056415607	True
TACSTD2_CLDN4_mean	tip:Step1_release_of_cancer_antigens	515	0.035326769853748274	0.423714457282275	LUAD	Step1_release_of_cancer_antigens	other	0.5826073787631282	False
TACSTD2_CLDN4_mean	tip:Step2_cancer_antigen_presentation	515	0.12278294556583416	0.005267840407405573	LUAD	Step2_cancer_antigen_presentation	other	0.019569793255552158	True
TACSTD2_CLDN4_mean	tip:Step3_priming_and_activation	515	-0.02800506688781262	0.5260049927743929	LUAD	Step3_priming_and_activation	other	0.6727970837812003	False
TACSTD2_CLDN4_mean	tip:Step4_trafficking_of_immune_cells	515	0.00357855430991855	0.9354314171775003	LUAD	Step4_trafficking_of_immune_cells	inflamed	0.9562402445799003	False
TACSTD2_CLDN4_mean	tip:Step5_infiltration_of_immune_cells	515	0.23952285825395864	3.7395264316882414e-08	LUAD	Step5_infiltration_of_immune_cells	exclusion	6.357194933870011e-07	True
TACSTD2_CLDN4_mean	tip:Step6_recognition_of_cancer_cells	515	-0.1819321443445415	3.2760436215617127e-05	LUAD	Step6_recognition_of_cancer_cells	other	0.000300303998643157	True
TACSTD2_CLDN4_mean	tip:Step7_killing_of_cancer_cells	515	-0.2134122296805822	1.0199708587267858e-06	LUAD	Step7_killing_of_cancer_cells	inflamed	1.580954831026518e-05	True
TACSTD2_CLDN4_mean	tip:Step4_B_cell	515	-0.10112734607891867	0.021718514139711986	LUAD	Step4_B_cell	other	0.06286938303600838	False
TACSTD2_CLDN4_mean	tip:Step4_Basophil	515	-0.04607499589612313	0.29666047601579065	LUAD	Step4_Basophil	other	0.4661807480248139	False
TACSTD2_CLDN4_mean	tip:Step4_CD4_T_cell	515	0.2176977885275854	6.091473266731746e-07	LUAD	Step4_CD4_T_cell	other	1.1167700989008202e-05	True
TACSTD2_CLDN4_mean	tip:Step4_CD8_T_cell	515	0.020129664500320447	0.6485690785405616	LUAD	Step4_CD8_T_cell	other	0.7589638153134232	False
TACSTD2_CLDN4_mean	tip:Step4_Dendritic_cell	515	-0.09312099740220317	0.034625663144646976	LUAD	Step4_Dendritic_cell	other	0.08280049882415581	False
TACSTD2_CLDN4_mean	tip:Step4_Eosinophil	515	0.06144824838802313	0.16379819341278187	LUAD	Step4_Eosinophil	other	0.30029668792343345	False
TACSTD2_CLDN4_mean	tip:Step4_MDSC	515	-0.07567202000223244	0.08624277574142701	LUAD	Step4_MDSC	exclusion	0.29322543752085184	False
TACSTD2_CLDN4_mean	tip:Step4_Macrophage	515	0.00842892610117989	0.8486655488460174	LUAD	Step4_Macrophage	other	0.8976270228179031	False
TACSTD2_CLDN4_mean	tip:Step4_Monocyte	515	0.24446723375502805	1.9111603277705514e-08	LUAD	Step4_Monocyte	other	7.24520085238894e-07	True
TACSTD2_CLDN4_mean	tip:Step4_NK_cell	515	-0.0019624811866290367	0.9645635531502066	LUAD	Step4_NK_cell	other	0.9645635531502066	False
TACSTD2_CLDN4_mean	tip:Step4_Neutrophil	515	0.016315617719242476	0.7118406414087437	LUAD	Step4_Neutrophil	other	0.7830247055496181	False
TACSTD2_CLDN4_mean	tip:Step4_T_cell	515	-0.026208278221462135	0.5529019730188185	LUAD	Step4_T_cell	other	0.6911274662735231	False
TACSTD2_CLDN4_mean	tip:Step4_TH1_cell	515	-0.0487117121023056	0.26984756703242163	LUAD	Step4_TH1_cell	other	0.43651812314068206	False
TACSTD2_CLDN4_mean	tip:Step4_TH17_cell	515	-0.12718236311181985	0.003840645372482153	LUAD	Step4_TH17_cell	other	0.01760295795720987	True
TACSTD2_CLDN4_mean	tip:Step4_TH22_cell	515	-0.06560092815924622	0.1370923969553245	LUAD	Step4_TH22_cell	other	0.26928863687653026	False
TACSTD2_CLDN4_mean	tip:Step4_Th2_cell	515	0.1443333399663055	0.0010209084579915094	LUAD	Step4_Th2_cell	other	0.005104542289957547	True
TACSTD2_CLDN4_mean	tip:Step4_Treg_cell	515	0.17547378199195546	6.239568244216174e-05	LUAD	Step4_Treg_cell	other	0.0004902517906169852	True
TACSTD2_CLDN4_mean	quantiseq_style:B.cells	515	-0.21482720626016347	8.613479066941254e-07	LUAD	B.cells	other	1.1843533717044225e-05	True
TACSTD2_CLDN4_mean	quantiseq_style:Macrophages.M1	515	0.08350604320746187	0.058257191989699496	LUAD	Macrophages.M1	other	0.1281658223773389	False
TACSTD2_CLDN4_mean	quantiseq_style:Macrophages.M2	515	0.04944595622835939	0.2626856710085578	LUAD	Macrophages.M2	other	0.43651812314068206	False
TACSTD2_CLDN4_mean	quantiseq_style:Monocytes	515	-0.12058467195610963	0.006146605288469818	LUAD	Monocytes	other	0.021128955679114998	True
TACSTD2_CLDN4_mean	quantiseq_style:Neutrophils	515	-0.005707768805059697	0.8971865815885958	LUAD	Neutrophils	other	0.9138011479143106	False
TACSTD2_CLDN4_mean	quantiseq_style:NK.cells	515	0.09326126856700678	0.034352836994915203	LUAD	NK.cells	other	0.08280049882415581	False
TACSTD2_CLDN4_mean	quantiseq_style:T.cells.CD4	515	-0.1040317991911891	0.018199630790590057	LUAD	T.cells.CD4	other	0.0556099829712474	False
TACSTD2_CLDN4_mean	quantiseq_style:T.cells.CD8	515	-0.05726199629922865	0.1944975165181425	LUAD	T.cells.CD8	inflamed	0.23190088507932374	False
TACSTD2_CLDN4_mean	quantiseq_style:Tregs	515	0.04177090641145304	0.3441270213761014	LUAD	Tregs	other	0.511540166910421	False
TACSTD2_CLDN4_mean	quantiseq_style:Dendritic.cells	515	-0.10873488889817737	0.01355232118071392	LUAD	Dendritic.cells	other	0.04384574499642739	True
TACSTD2_CLDN4_mean	quantiseq_style:Other	515	0.2064277964675619	2.3104021921286506e-06	LUAD	Other	other	2.5414424113415154e-05	True
TACSTD2_CLDN4_mean	mcp:T cells	515	-0.08516951350752054	0.053406641372115496	LUAD	T cells	inflamed	0.09197810458531001	False
TACSTD2_CLDN4_mean	mcp:CD8 T cells	515	-0.112241840104251	0.010801907390744275	LUAD	CD8 T cells	inflamed	0.025758394547159422	True
TACSTD2_CLDN4_mean	mcp:Cytotoxic lymphocytes	515	-0.15803427779538276	0.00031784672894356387	LUAD	Cytotoxic lymphocytes	inflamed	0.001970649719450096	True
TACSTD2_CLDN4_mean	mcp:B lineage	515	-0.09121694308883378	0.03851536113143959	LUAD	B lineage	inflamed	0.07462351219216422	False
TACSTD2_CLDN4_mean	mcp:NK cells	515	-0.24238308019283156	2.5406984602549244e-08	LUAD	NK cells	inflamed	7.876165226790266e-07	True
TACSTD2_CLDN4_mean	mcp:Monocytic lineage	515	-0.07183943604099606	0.10343175764748083	LUAD	Monocytic lineage	other	0.21069432113375725	False
TACSTD2_CLDN4_mean	mcp:Myeloid dendritic cells	515	0.14469055406357625	0.0009915396754145342	LUAD	Myeloid dendritic cells	other	0.005104542289957547	True
TACSTD2_CLDN4_mean	mcp:Neutrophils	515	-0.12518807880093802	0.004437416153468669	LUAD	Neutrophils	other	0.0187736837262136	True
TACSTD2_CLDN4_mean	mcp:Endothelial cells	515	-0.14550127017022021	0.0009277562154575319	LUAD	Endothelial cells	exclusion	0.007885927831389021	True
TACSTD2_CLDN4_mean	mcp:Fibroblasts	515	0.04430285025837188	0.31564793519444034	LUAD	Fibroblasts	exclusion	0.4878195362095896	False
TACSTD2	ssgsea:IFNG_Ayers6	502	-0.16105121121216093	0.00029110214015642364	LUSC	IFNG_Ayers6	inflamed	0.0008825338252267253	True
TACSTD2	ssgsea:IFNG_Ayers_preliminary10	502	-0.15915277991865984	0.00034382055877041053	LUSC	IFNG_Ayers_preliminary10	inflamed	0.0008825338252267253	True
TACSTD2	ssgsea:ExpandedImmune_Ayers18	502	-0.13446515764136752	0.002536518717962744	LUSC	ExpandedImmune_Ayers18	inflamed	0.0046254164856967695	True
TACSTD2	ssgsea:TcellInflamed_GEP18	502	-0.1524799791313423	0.0006082320744345756	LUSC	TcellInflamed_GEP18	inflamed	0.0012570129538314562	True
TACSTD2	ssgsea:CD8_Teffector_Mariathasan	502	-0.19594000260858244	9.774718446131646e-06	LUSC	CD8_Teffector_Mariathasan	inflamed	6.060325436601621e-05	True
TACSTD2	ssgsea:Cytolytic_CYT_Rooney	502	-0.10591436735952202	0.01760543134570757	LUSC	Cytolytic_CYT_Rooney	other	0.03873194896055666	True
TACSTD2	ssgsea:TLS_12chemokine_Coppola	502	-0.17617264071522598	7.234118039940734e-05	LUSC	TLS_12chemokine_Coppola	inflamed	0.00024917517693129196	True
TACSTD2	ssgsea:TLS_Cabrita9	502	-0.06705104521147309	0.1335506396496424	LUSC	TLS_Cabrita9	inflamed	0.15923345496688132	False
TACSTD2	ssgsea:TLS_Cabrita9_noY	502	-0.07670071261723807	0.0860244160659492	LUSC	TLS_Cabrita9_noY	inflamed	0.1269884237164012	False
TACSTD2	ssgsea:Bcell_follicular	502	-0.07373741062641553	0.09889354337494545	LUSC	Bcell_follicular	inflamed	0.1358227196128835	False
TACSTD2	ssgsea:MHC_class_I	502	-0.02939008975894332	0.5111836101193908	LUSC	MHC_class_I	other	0.6389795126492385	False
TACSTD2	ssgsea:Immunoproteasome	502	-0.0011717277114433773	0.9791077540367966	LUSC	Immunoproteasome	other	0.9791077540367966	False
TACSTD2	ssgsea:HALLMARK_ALLOGRAFT_REJECTION	502	-0.08135252617475139	0.06857522940399129	LUSC	HALLMARK_ALLOGRAFT_REJECTION	inflamed	0.1062916055761865	False
TACSTD2	ssgsea:HALLMARK_ANGIOGENESIS	502	-0.05122416021437809	0.2519662174157549	LUSC	HALLMARK_ANGIOGENESIS	exclusion	0.2874435795601471	False
TACSTD2	ssgsea:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	502	-0.10546910608629677	0.018089644667927295	LUSC	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	exclusion	0.051253993225794	False
TACSTD2	ssgsea:HALLMARK_HYPOXIA	502	0.07368746813379663	0.09912289322580906	LUSC	HALLMARK_HYPOXIA	exclusion	0.18723213164875044	False
TACSTD2	ssgsea:HALLMARK_IL6_JAK_STAT3_SIGNALING	502	0.017220247341024716	0.700317064713057	LUSC	HALLMARK_IL6_JAK_STAT3_SIGNALING	other	0.8195199693450668	False
TACSTD2	ssgsea:HALLMARK_INFLAMMATORY_RESPONSE	502	0.06469672860073285	0.14776913106940395	LUSC	HALLMARK_INFLAMMATORY_RESPONSE	inflamed	0.16966085419079713	False
TACSTD2	ssgsea:HALLMARK_INTERFERON_ALPHA_RESPONSE	502	0.049501357648481736	0.268289841893694	LUSC	HALLMARK_INTERFERON_ALPHA_RESPONSE	inflamed	0.28679258961050047	False
TACSTD2	ssgsea:HALLMARK_INTERFERON_GAMMA_RESPONSE	502	0.001962365272656132	0.9650176505798741	LUSC	HALLMARK_INTERFERON_GAMMA_RESPONSE	inflamed	0.9650176505798741	False
TACSTD2	ssgsea:HALLMARK_TGF_BETA_SIGNALING	502	0.051045448616858606	0.2536266878471886	LUSC	HALLMARK_TGF_BETA_SIGNALING	exclusion	0.2874435795601471	False
TACSTD2	ssgsea:HALLMARK_TNFA_SIGNALING_VIA_NFKB	502	0.16735534818644268	0.00016528212077228287	LUSC	HALLMARK_TNFA_SIGNALING_VIA_NFKB	other	0.0007320177368395034	True
TACSTD2	ssgsea:CYT	502	-0.12632007304030274	0.004588980187627649	LUSC	CYT	inflamed	0.00790324365646984	True
TACSTD2	estimate:StromalScore	502	-0.16851317926888573	0.00014863063144512456	LUSC	StromalScore	exclusion	0.0012633603672835589	True
TACSTD2	estimate:ImmuneScore	502	-0.052378908426906394	0.2414192341353638	LUSC	ImmuneScore	inflamed	0.26728558064986707	False
TACSTD2	estimate:ESTIMATEScore	502	-0.11584457592752895	0.009381763332078982	LUSC	ESTIMATEScore	other	0.021499874302681	True
TACSTD2	xcell:B-cells	502	-0.15603400642659823	0.00045013926056440063	LUSC	B-cells	inflamed	0.0009967369341068871	True
TACSTD2	xcell:CD4+ T-cells	502	-0.1791225085354525	5.437342379872993e-05	LUSC	CD4+ T-cells	inflamed	0.0002152649357232229	True
TACSTD2	xcell:CD8+ T-cells	502	-0.21852444360126658	7.661968235909032e-07	LUSC	CD8+ T-cells	inflamed	5.9380253828295e-06	True
TACSTD2	xcell:Tregs	502	-0.19766906577184412	8.123423201897727e-06	LUSC	Tregs	other	6.382689658633929e-05	True
TACSTD2	xcell:NK cells	502	0.0724597970581735	0.10489491358817966	LUSC	NK cells	inflamed	0.1358227196128835	False
TACSTD2	xcell:Monocytes	502	0.04859314417159734	0.2771806328673618	LUSC	Monocytes	other	0.3718276782367048	False
TACSTD2	xcell:Macrophages	502	-0.05897805233764546	0.187075949802713	LUSC	Macrophages	other	0.2763220198360403	False
TACSTD2	xcell:Macrophages M1	502	-0.08675309769140481	0.05207028976394987	LUSC	Macrophages M1	other	0.0987539978281808	False
TACSTD2	xcell:Macrophages M2	502	-0.04487335333246386	0.3156666456428164	LUSC	Macrophages M2	other	0.4133729883417833	False
TACSTD2	xcell:DC	502	0.0033462892917699274	0.940383302636919	LUSC	DC	other	0.9758694650005764	False
TACSTD2	xcell:cDC	502	0.01121372694914233	0.8021008840765945	LUSC	cDC	other	0.8589577715649248	False
TACSTD2	xcell:pDC	502	-0.16415646750536556	0.00022083789539685295	LUSC	pDC	other	0.0008675774462019224	True
TACSTD2	xcell:Neutrophils	502	0.11608844373224177	0.009232409797450896	LUSC	Neutrophils	other	0.021499874302681	True
TACSTD2	xcell:Mast cells	502	-0.06609374295979234	0.13919924123303637	LUSC	Mast cells	other	0.21874166479477145	False
TACSTD2	xcell:Eosinophils	502	0.15509083794775738	0.00048787644880574993	LUSC	Eosinophils	other	0.0015784238049597792	True
TACSTD2	xcell:Fibroblasts	502	-0.16292678183952494	0.00024651329431128565	LUSC	Fibroblasts	exclusion	0.0013969086677639519	True
TACSTD2	xcell:Endothelial cells	502	-0.052653615850694294	0.23895646988784733	LUSC	Endothelial cells	exclusion	0.2874435795601471	False
TACSTD2	xcell:Adipocytes	502	0.037542715534107256	0.40126904252906126	LUSC	Adipocytes	other	0.5132511009092644	False
TACSTD2	tide:No benefits	502	0.011280950037112936	0.8009393136055488	LUSC	No benefits	other	0.8589577715649248	False
TACSTD2	tide:Responder	502	0.05036731215029481	0.2599965068902523	LUSC	Responder	other	0.3574951969740969	False
TACSTD2	tide:TIDE	502	-0.14125662520601887	0.001509043396424707	LUSC	TIDE	exclusion	0.0064134344348050045	True
TACSTD2	tide:IFNG	502	-0.17890254573911826	5.555224147696075e-05	LUSC	IFNG	inflamed	0.0002152649357232229	True
TACSTD2	tide:MSI Score	502	0.21082476255973084	1.883916753955046e-06	LUSC	MSI Score	other	2.5903855366881884e-05	True
TACSTD2	tide:CD274	502	-0.09585221650531636	0.03177773259412515	LUSC	CD274	other	0.06722212664141858	False
TACSTD2	tide:CD8	502	-0.2341770278762586	1.110055797212571e-07	LUSC	CD8	inflamed	3.44117297135897e-06	True
TACSTD2	tide:CTL.flag	502	-0.15965132664820295	0.0003291746501351843	LUSC	CTL.flag	inflamed	0.0008825338252267253	True
TACSTD2	tide:Dysfunction	502	-0.06736649394690357	0.13172857436505886	LUSC	Dysfunction	exclusion	0.2035805240187273	False
TACSTD2	tide:Exclusion	502	-0.048538031943275245	0.2777265106809873	LUSC	Exclusion	exclusion	0.29508441759854903	False
TACSTD2	tide:MDSC	502	-0.0033596642043231357	0.9401454636161874	LUSC	MDSC	exclusion	0.9401454636161874	False
TACSTD2	tide:CAF	502	-0.06961950270936844	0.11926835947105109	LUSC	CAF	exclusion	0.20275621110078684	False
TACSTD2	tide:TAM M2	502	-0.057507902818454595	0.19832521714506507	LUSC	TAM M2	exclusion	0.28096072428884217	False
TACSTD2	tide:CTL	502	-0.18178123480797298	4.187145213652763e-05	LUSC	CTL	inflamed	0.0002152649357232229	True
TACSTD2	tip:Step1_release_of_cancer_antigens	502	-0.08229261178367747	0.06542766809662673	LUSC	Step1_release_of_cancer_antigens	other	0.11995072484381568	False
TACSTD2	tip:Step2_cancer_antigen_presentation	502	0.07979525000889297	0.0740614987367206	LUSC	Step2_cancer_antigen_presentation	other	0.13139943324256884	False
TACSTD2	tip:Step3_priming_and_activation	502	0.1895621613289543	1.9075575463566782e-05	LUSC	Step3_priming_and_activation	other	0.0001049156650496173	True
