target	score	n	partial_r	p	score_short	family	p_adj	rejected_0.05
TACSTD2	quantiseq_style:Tregs	16.0	0.31176470588235294	0.23980004767411275	Tregs	other	0.7664925429540559	False
TACSTD2	quantiseq_style:Dendritic.cells	16.0	-0.09117647058823529	0.7370049501736591	Dendritic.cells	other	0.8444848387406511	False
TACSTD2	quantiseq_style:Other	16.0	0.29705882352941176	0.26386301461352274	Other	other	0.7664925429540559	False
TACSTD2	mcp:T cells	16.0	0.3382352941176471	0.20006555877868962	T cells	inflamed	0.9651428163912719	False
TACSTD2	mcp:CD8 T cells	16.0	-0.2588235294117647	0.3330723066336084	CD8 T cells	inflamed	0.9651428163912719	False
TACSTD2	mcp:Cytotoxic lymphocytes	16.0	-0.0823529411764706	0.7617330787524739	Cytotoxic lymphocytes	inflamed	0.9651428163912719	False
TACSTD2	mcp:B lineage	16.0	-0.0029411764705882353	0.9913748045563624	B lineage	inflamed	0.9913748045563624	False
TACSTD2	mcp:NK cells	16.0	-0.37941176470588234	0.1472271338628926	NK cells	inflamed	0.9651428163912719	False
TACSTD2	mcp:Monocytic lineage	16.0	0.15294117647058825	0.5717446192454617	Monocytic lineage	other	0.8444848387406511	False
TACSTD2	mcp:Myeloid dendritic cells	16.0	-0.10588235294117648	0.6963341050381158	Myeloid dendritic cells	other	0.8444848387406511	False
TACSTD2	mcp:Neutrophils	16.0	-0.21764705882352942	0.41808684161130316	Neutrophils	other	0.7664925429540559	False
TACSTD2	mcp:Endothelial cells	16.0	0.3764705882352941	0.15064811528763097	Endothelial cells	exclusion	0.5122035919779453	False
TACSTD2	mcp:Fibroblasts	16.0	0.5264705882352941	0.036166514972245434	Fibroblasts	exclusion	0.26669112931454714	False
CLDN4	ssgsea:IFNG_Ayers6	16.0	-0.049999999999999996	0.8540995521297438	IFNG_Ayers6	inflamed	0.9741279946623942	False
CLDN4	ssgsea:IFNG_Ayers_preliminary10	16.0	-0.09117647058823529	0.7370049501736591	IFNG_Ayers_preliminary10	inflamed	0.9741279946623942	False
CLDN4	ssgsea:ExpandedImmune_Ayers18	16.0	0.0823529411764706	0.7617330787524739	ExpandedImmune_Ayers18	inflamed	0.9741279946623942	False
CLDN4	ssgsea:TcellInflamed_GEP18	16.0	0.2411764705882353	0.3682066080426343	TcellInflamed_GEP18	inflamed	0.9741279946623942	False
CLDN4	ssgsea:CD8_Teffector_Mariathasan	16.0	-0.37058823529411766	0.15765046473782077	CD8_Teffector_Mariathasan	inflamed	0.9741279946623942	False
CLDN4	ssgsea:Cytolytic_CYT_Rooney	16.0	0.01764705882352941	0.9482801500547113	Cytolytic_CYT_Rooney	other	0.9482801500547113	False
CLDN4	ssgsea:TLS_12chemokine_Coppola	16.0	0.06764705882352941	0.8034203137966693	TLS_12chemokine_Coppola	inflamed	0.9741279946623942	False
CLDN4	ssgsea:TLS_Cabrita9	16.0	-0.014705882352941175	0.9568919240316421	TLS_Cabrita9	inflamed	0.9741279946623942	False
CLDN4	ssgsea:TLS_Cabrita9_noY	16.0	-0.008823529411764706	0.9741279946623942	TLS_Cabrita9_noY	inflamed	0.9741279946623942	False
CLDN4	ssgsea:Bcell_follicular	16.0	-0.2441176470588235	0.36221349614195036	Bcell_follicular	inflamed	0.9741279946623942	False
CLDN4	ssgsea:MHC_class_I	16.0	0.1264705882352941	0.6406944408168839	MHC_class_I	other	0.9394398263306137	False
CLDN4	ssgsea:Immunoproteasome	16.0	-0.09705882352941177	0.7206513082372035	Immunoproteasome	other	0.9394398263306137	False
CLDN4	ssgsea:HALLMARK_ALLOGRAFT_REJECTION	16.0	-0.08529411764705883	0.7534650694747835	HALLMARK_ALLOGRAFT_REJECTION	inflamed	0.9741279946623942	False
CLDN4	ssgsea:HALLMARK_ANGIOGENESIS	16.0	0.032352941176470584	0.9053195187918449	HALLMARK_ANGIOGENESIS	exclusion	0.9568919240316421	False
CLDN4	ssgsea:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	16.0	0.10588235294117648	0.6963341050381158	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	exclusion	0.9568919240316421	False
CLDN4	ssgsea:HALLMARK_HYPOXIA	16.0	-0.044117647058823525	0.8711220048065985	HALLMARK_HYPOXIA	exclusion	0.9568919240316421	False
CLDN4	ssgsea:HALLMARK_IL6_JAK_STAT3_SIGNALING	16.0	0.1264705882352941	0.6406944408168839	HALLMARK_IL6_JAK_STAT3_SIGNALING	other	0.9394398263306137	False
CLDN4	ssgsea:HALLMARK_INFLAMMATORY_RESPONSE	16.0	0.05294117647058824	0.8456104411493658	HALLMARK_INFLAMMATORY_RESPONSE	inflamed	0.9741279946623942	False
CLDN4	ssgsea:HALLMARK_INTERFERON_ALPHA_RESPONSE	16.0	0.07352941176470588	0.7866792491258566	HALLMARK_INTERFERON_ALPHA_RESPONSE	inflamed	0.9741279946623942	False
CLDN4	ssgsea:HALLMARK_INTERFERON_GAMMA_RESPONSE	16.0	0.21470588235294116	0.42455923362010284	HALLMARK_INTERFERON_GAMMA_RESPONSE	inflamed	0.9741279946623942	False
CLDN4	ssgsea:HALLMARK_TGF_BETA_SIGNALING	16.0	0.2588235294117647	0.3330723066336084	HALLMARK_TGF_BETA_SIGNALING	exclusion	0.6056675705713817	False
CLDN4	ssgsea:HALLMARK_TNFA_SIGNALING_VIA_NFKB	16.0	0.13823529411764704	0.6096659407501827	HALLMARK_TNFA_SIGNALING_VIA_NFKB	other	0.9394398263306137	False
CLDN4	ssgsea:CYT	16.0	0.01764705882352941	0.9482801500547113	CYT	inflamed	0.9741279946623942	False
CLDN4	estimate:StromalScore	16.0	0.25	0.35039147910720203	StromalScore	exclusion	0.6056675705713817	False
CLDN4	estimate:ImmuneScore	16.0	-0.047058823529411764	0.8626036946668733	ImmuneScore	inflamed	0.9741279946623942	False
CLDN4	estimate:ESTIMATEScore	16.0	0.5823529411764706	0.017932734131035365	ESTIMATEScore	other	0.5003894996783941	False
CLDN4	xcell:B-cells	16.0	-0.2352941176470588	0.3803558011886571	B-cells	inflamed	0.9741279946623942	False
CLDN4	xcell:CD4+ T-cells	16.0	0.0588235294117647	0.8286807500332257	CD4+ T-cells	inflamed	0.9741279946623942	False
CLDN4	xcell:CD8+ T-cells	16.0	0.023529411764705882	0.931073583667659	CD8+ T-cells	inflamed	0.9741279946623942	False
CLDN4	xcell:Tregs	16.0	-0.23823529411764705	0.37425412972798855	Tregs	other	0.9394398263306137	False
CLDN4	xcell:NK cells	16.0	-0.3588235294117647	0.17230386289263253	NK cells	inflamed	0.9741279946623942	False
CLDN4	xcell:Monocytes	16.0	-0.01764705882352941	0.9482801500547113	Monocytes	other	0.9482801500547113	False
CLDN4	xcell:Macrophages	16.0	-0.06764705882352941	0.8034203137966693	Macrophages	other	0.9394398263306137	False
CLDN4	xcell:Macrophages M1	16.0	0.01764705882352941	0.9482801500547113	Macrophages M1	other	0.9482801500547113	False
CLDN4	xcell:Macrophages M2	16.0	-0.10588235294117648	0.6963341050381158	Macrophages M2	other	0.9394398263306137	False
CLDN4	xcell:DC	16.0	0.044117647058823525	0.8711220048065985	DC	other	0.9394398263306137	False
CLDN4	xcell:cDC	16.0	-0.29705882352941176	0.26386301461352274	cDC	other	0.9394398263306137	False
CLDN4	xcell:pDC	16.0	-0.09117647058823529	0.7370049501736591	pDC	other	0.9394398263306137	False
CLDN4	xcell:Neutrophils	16.0	0.08823529411764705	0.7452220943671326	Neutrophils	other	0.9394398263306137	False
CLDN4	xcell:Mast cells	16.0	-0.2441176470588235	0.36221349614195036	Mast cells	other	0.9394398263306137	False
CLDN4	xcell:Eosinophils	16.0	0.35000000000000003	0.18386882202619312	Eosinophils	other	0.9394398263306137	False
CLDN4	xcell:Fibroblasts	16.0	0.02647058823529412	0.9224805705017287	Fibroblasts	exclusion	0.9568919240316421	False
CLDN4	xcell:Endothelial cells	16.0	0.023529411764705882	0.931073583667659	Endothelial cells	exclusion	0.9568919240316421	False
CLDN4	xcell:Adipocytes	16.0	0.2029411764705882	0.4509612417227097	Adipocytes	other	0.9394398263306137	False
CLDN4	tide:No benefits	16.0	0.27941176470588236	0.2946176535684143	No benefits	other	0.9394398263306137	False
CLDN4	tide:Responder	16.0	-0.15882352941176472	0.5568612810855391	Responder	other	0.9394398263306137	False
CLDN4	tide:TIDE	16.0	0.36176470588235293	0.16855882250388424	TIDE	exclusion	0.48819427819579214	False
CLDN4	tide:IFNG	16.0	-0.032352941176470584	0.9053195187918449	IFNG	inflamed	0.9741279946623942	False
CLDN4	tide:MSI Score	16.0	-0.55	0.027293972709730583	MSI Score	other	0.5003894996783941	False
CLDN4	tide:CD274	16.0	-0.5558823529411765	0.025362176320607912	CD274	other	0.5003894996783941	False
CLDN4	tide:CD8	16.0	-0.21470588235294116	0.42455923362010284	CD8	inflamed	0.9741279946623942	False
CLDN4	tide:CTL.flag	16.0	-0.008823529411764706	0.9741279946623942	CTL.flag	inflamed	0.9741279946623942	False
CLDN4	tide:Dysfunction	16.0	0.3735294117647059	0.1541224698968481	Dysfunction	exclusion	0.48819427819579214	False
CLDN4	tide:Exclusion	16.0	0.45294117647058824	0.07809874141672499	Exclusion	exclusion	0.4425595346947749	False
CLDN4	tide:MDSC	16.0	0.31176470588235294	0.23980004767411275	MDSC	exclusion	0.5823715443514167	False
CLDN4	tide:CAF	16.0	0.3588235294117647	0.17230386289263253	CAF	exclusion	0.48819427819579214	False
CLDN4	tide:TAM M2	16.0	-0.24705882352941175	0.35627504151257744	TAM M2	exclusion	0.6056675705713817	False
CLDN4	tide:CTL	16.0	-0.12058823529411765	0.6564245147485953	CTL	inflamed	0.9741279946623942	False
CLDN4	tip:Step1_release_of_cancer_antigens	16.0	-0.36470588235294116	0.16486839724475397	Step1_release_of_cancer_antigens	other	0.9394398263306137	False
CLDN4	tip:Step2_cancer_antigen_presentation	16.0	0.12941176470588234	0.6328823324682601	Step2_cancer_antigen_presentation	other	0.9394398263306137	False
CLDN4	tip:Step3_priming_and_activation	16.0	0.09411764705882353	0.7288144270239807	Step3_priming_and_activation	other	0.9394398263306137	False
CLDN4	tip:Step4_trafficking_of_immune_cells	16.0	0.2441176470588235	0.36221349614195036	Step4_trafficking_of_immune_cells	inflamed	0.9741279946623942	False
CLDN4	tip:Step5_infiltration_of_immune_cells	16.0	0.4676470588235294	0.06776085019015383	Step5_infiltration_of_immune_cells	exclusion	0.4425595346947749	False
CLDN4	tip:Step6_recognition_of_cancer_cells	16.0	0.17352941176470588	0.5204075144487407	Step6_recognition_of_cancer_cells	other	0.9394398263306137	False
CLDN4	tip:Step7_killing_of_cancer_cells	16.0	-0.25588235294117645	0.3387899080712459	Step7_killing_of_cancer_cells	inflamed	0.9741279946623942	False
CLDN4	tip:Step4_B_cell	16.0	0.2647058823529412	0.3218043958686153	Step4_B_cell	other	0.9394398263306137	False
CLDN4	tip:Step4_Basophil	16.0	0.1411764705882353	0.6020026838819792	Step4_Basophil	other	0.9394398263306137	False
CLDN4	tip:Step4_CD4_T_cell	16.0	0.2676470588235294	0.31625441854830927	Step4_CD4_T_cell	other	0.9394398263306137	False
CLDN4	tip:Step4_CD8_T_cell	16.0	0.2588235294117647	0.3330723066336084	Step4_CD8_T_cell	other	0.9394398263306137	False
CLDN4	tip:Step4_Dendritic_cell	16.0	0.15	0.5792486306642535	Step4_Dendritic_cell	other	0.9394398263306137	False
CLDN4	tip:Step4_Eosinophil	16.0	0.17352941176470588	0.5204075144487407	Step4_Eosinophil	other	0.9394398263306137	False
CLDN4	tip:Step4_MDSC	16.0	0.4823529411764706	0.05845897677471954	Step4_MDSC	exclusion	0.4425595346947749	False
CLDN4	tip:Step4_Macrophage	16.0	-0.044117647058823525	0.8711220048065985	Step4_Macrophage	other	0.9394398263306137	False
CLDN4	tip:Step4_Monocyte	16.0	0.22352941176470587	0.40529834728275926	Step4_Monocyte	other	0.9394398263306137	False
CLDN4	tip:Step4_NK_cell	16.0	-0.049999999999999996	0.8540995521297438	Step4_NK_cell	other	0.9394398263306137	False
CLDN4	tip:Step4_Neutrophil	16.0	0.27058823529411763	0.3107606271023349	Step4_Neutrophil	other	0.9394398263306137	False
CLDN4	tip:Step4_T_cell	16.0	0.10588235294117648	0.6963341050381158	Step4_T_cell	other	0.9394398263306137	False
CLDN4	tip:Step4_TH1_cell	16.0	-0.15	0.5792486306642535	Step4_TH1_cell	other	0.9394398263306137	False
CLDN4	tip:Step4_TH17_cell	16.0	0.29705882352941176	0.26386301461352274	Step4_TH17_cell	other	0.9394398263306137	False
CLDN4	tip:Step4_TH22_cell	16.0	0.2029411764705882	0.4509612417227097	Step4_TH22_cell	other	0.9394398263306137	False
CLDN4	tip:Step4_Th2_cell	16.0	0.2647058823529412	0.3218043958686153	Step4_Th2_cell	other	0.9394398263306137	False
CLDN4	tip:Step4_Treg_cell	16.0	-0.16764705882352943	0.5348568245819436	Step4_Treg_cell	other	0.9394398263306137	False
CLDN4	quantiseq_style:B.cells	16.0	-0.15882352941176472	0.5568612810855391	B.cells	other	0.9394398263306137	False
CLDN4	quantiseq_style:Macrophages.M1	16.0	0.2058823529411765	0.4442846410521442	Macrophages.M1	other	0.9394398263306137	False
CLDN4	quantiseq_style:Macrophages.M2	16.0	-0.2911764705882353	0.27388704841914857	Macrophages.M2	other	0.9394398263306137	False
CLDN4	quantiseq_style:Monocytes	16.0	-0.1264705882352941	0.6406944408168839	Monocytes	other	0.9394398263306137	False
CLDN4	quantiseq_style:Neutrophils	16.0	-0.03823529411764706	0.8881976539853075	Neutrophils	other	0.9394398263306137	False
CLDN4	quantiseq_style:NK.cells	16.0	-0.049999999999999996	0.8540995521297438	NK.cells	other	0.9394398263306137	False
CLDN4	quantiseq_style:T.cells.CD4	16.0	-0.06470588235294117	0.8118214513105935	T.cells.CD4	other	0.9394398263306137	False
CLDN4	quantiseq_style:T.cells.CD8	16.0	-0.047058823529411764	0.8626036946668733	T.cells.CD8	inflamed	0.9741279946623942	False
CLDN4	quantiseq_style:Tregs	16.0	0.30882352941176466	0.24449869579851782	Tregs	other	0.9394398263306137	False
CLDN4	quantiseq_style:Dendritic.cells	16.0	-0.23823529411764705	0.37425412972798855	Dendritic.cells	other	0.9394398263306137	False
CLDN4	quantiseq_style:Other	16.0	-0.047058823529411764	0.8626036946668733	Other	other	0.9394398263306137	False
CLDN4	mcp:T cells	16.0	-0.0411764705882353	0.8796536149318311	T cells	inflamed	0.9741279946623942	False
CLDN4	mcp:CD8 T cells	16.0	-0.15882352941176472	0.5568612810855391	CD8 T cells	inflamed	0.9741279946623942	False
CLDN4	mcp:Cytotoxic lymphocytes	16.0	-0.0588235294117647	0.8286807500332257	Cytotoxic lymphocytes	inflamed	0.9741279946623942	False
CLDN4	mcp:B lineage	16.0	-0.26176470588235295	0.3274104118125863	B lineage	inflamed	0.9741279946623942	False
CLDN4	mcp:NK cells	16.0	-0.5147058823529412	0.04134580644224891	NK cells	inflamed	0.9741279946623942	False
CLDN4	mcp:Monocytic lineage	16.0	0.047058823529411764	0.8626036946668733	Monocytic lineage	other	0.9394398263306137	False
CLDN4	mcp:Myeloid dendritic cells	16.0	-0.33529411764705885	0.20425458084551504	Myeloid dendritic cells	other	0.9394398263306137	False
CLDN4	mcp:Neutrophils	16.0	0.14411764705882352	0.5943782881736934	Neutrophils	other	0.9394398263306137	False
