target	score	n	spearman_r	p	score_short	family	p_adj	rejected_0.05
CLDN4	ssgsea:HALLMARK_INTERFERON_ALPHA_RESPONSE	27	0.17277167277167274	0.38881132635442506	HALLMARK_INTERFERON_ALPHA_RESPONSE	inflamed	0.7533219448116986	False
CLDN4	ssgsea:ExpandedImmune_Ayers18	27	-0.1623931623931624	0.4183517189881221	ExpandedImmune_Ayers18	inflamed	0.7628766640371639	False
CLDN4	mcp:B lineage	27	-0.14285714285714285	0.47718259073916525	B lineage	inflamed	0.809015281400573	False
CLDN4	mcp:NK cells	27	-0.1349206349206349	0.5022378185587083	NK cells	inflamed	0.809015281400573	False
CLDN4	tip:Step7_killing_of_cancer_cells	27	-0.1288156288156288	0.5219453428390793	Step7_killing_of_cancer_cells	inflamed	0.809015281400573	False
CLDN4	ssgsea:HALLMARK_INFLAMMATORY_RESPONSE	27	-0.0995115995115995	0.6214200250421621	HALLMARK_INFLAMMATORY_RESPONSE	inflamed	0.8569581447238707	False
CLDN4	ssgsea:CYT	27	0.09706959706959707	0.6300463698164974	CYT	inflamed	0.8569581447238707	False
CLDN4	quantiseq_style:T.cells.CD8	27	0.0954461294431075	0.6358076557628718	T.cells.CD8	inflamed	0.8569581447238707	False
CLDN4	ssgsea:HALLMARK_INTERFERON_GAMMA_RESPONSE	27	-0.06776556776556776	0.7369879561035574	HALLMARK_INTERFERON_GAMMA_RESPONSE	inflamed	0.9519427766337617	False
CLDN4	mcp:Cytotoxic lymphocytes	27	0.052503052503052504	0.7947990778829719	Cytotoxic lymphocytes	inflamed	0.9840183217520199	False
CLDN4	ssgsea:IFNG_Ayers_preliminary10	27	0.04456654456654456	0.8253056892113715	IFNG_Ayers_preliminary10	inflamed	0.9840183217520199	False
CLDN4	tide:CTL	27	0.03418803418803419	0.8655690206453508	CTL	inflamed	0.9903549508947455	False
CLDN4	ssgsea:CD8_Teffector_Mariathasan	27	0.02503052503052503	0.9013729592497146	CD8_Teffector_Mariathasan	inflamed	0.9903549508947455	False
CLDN4	ssgsea:TLS_12chemokine_Coppola	27	-0.01465201465201465	0.9421759754891775	TLS_12chemokine_Coppola	inflamed	0.9903549508947455	False
CLDN4	ssgsea:TcellInflamed_GEP18	27	-0.002442002442002442	0.9903549508947455	TcellInflamed_GEP18	inflamed	0.9903549508947455	False
CLDN4	tip:Step4_trafficking_of_immune_cells	27	-0.002442002442002442	0.9903549508947455	Step4_trafficking_of_immune_cells	inflamed	0.9903549508947455	False
TACSTD2	tide:TIDE	27	-0.32112332112332115	0.10241894889497612	TIDE	exclusion	0.6887926131839414	False
TACSTD2	estimate:StromalScore	27	-0.3076923076923077	0.11844917071104047	StromalScore	exclusion	0.6887926131839414	False
TACSTD2	tide:MDSC	27	0.3052503052503053	0.12155163762069554	MDSC	exclusion	0.6887926131839414	False
TACSTD2	tip:Step5_infiltration_of_immune_cells	27	0.2612942612942613	0.18801025480768757	Step5_infiltration_of_immune_cells	exclusion	0.7214196615988464	False
TACSTD2	tip:Step4_MDSC	27	0.23382173382173382	0.24045828997136082	Step4_MDSC	exclusion	0.7214196615988464	False
TACSTD2	tide:CAF	27	-0.2271062271062271	0.2546187040937105	CAF	exclusion	0.7214196615988464	False
TACSTD2	ssgsea:HALLMARK_HYPOXIA	27	0.1575091575091575	0.43267025300922035	HALLMARK_HYPOXIA	exclusion	0.8444740202506577	False
TACSTD2	tide:TAM M2	27	0.14224664224664224	0.47908681354305854	TAM M2	exclusion	0.8444740202506577	False
TACSTD2	xcell:Endothelial cells	27	0.12454212454212454	0.535958941769048	Endothelial cells	exclusion	0.8444740202506577	False
TACSTD2	tide:Dysfunction	27	-0.10683760683760683	0.595836056368837	Dysfunction	exclusion	0.8444740202506577	False
TACSTD2	ssgsea:HALLMARK_ANGIOGENESIS	27	-0.10622710622710621	0.5979507533864257	HALLMARK_ANGIOGENESIS	exclusion	0.8444740202506577	False
TACSTD2	mcp:Fibroblasts	27	-0.09462759462759461	0.6387203234110186	Fibroblasts	exclusion	0.8444740202506577	False
TACSTD2	xcell:Fibroblasts	27	0.09035409035409035	0.6540113832703277	Fibroblasts	exclusion	0.8444740202506577	False
TACSTD2	mcp:Endothelial cells	27	0.07326007326007326	0.7164956295371387	Endothelial cells	exclusion	0.8444740202506577	False
TACSTD2	tide:Exclusion	27	0.06532356532356533	0.746153261897503	Exclusion	exclusion	0.8444740202506577	False
TACSTD2	ssgsea:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	27	-0.052503052503052504	0.7947990778829719	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	exclusion	0.8444740202506577	False
TACSTD2	ssgsea:HALLMARK_TGF_BETA_SIGNALING	27	0.001221001221001221	0.9951773927666595	HALLMARK_TGF_BETA_SIGNALING	exclusion	0.9951773927666595	False
TACSTD2	xcell:B-cells	27	-0.40048840048840045	0.03844496358941481	B-cells	inflamed	0.8435467987609881	False
TACSTD2	tide:CTL.flag	27	0.32732683535398854	0.09558743550820077	CTL.flag	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:HALLMARK_ALLOGRAFT_REJECTION	27	-0.26373626373626374	0.18376701967948664	HALLMARK_ALLOGRAFT_REJECTION	inflamed	0.8435467987609881	False
TACSTD2	xcell:CD8+ T-cells	27	-0.25457875457875456	0.20002749120433824	CD8+ T-cells	inflamed	0.8435467987609881	False
TACSTD2	tip:Step4_trafficking_of_immune_cells	27	0.25335775335775335	0.20226770233580424	Step4_trafficking_of_immune_cells	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:TLS_Cabrita9	27	-0.23626373626373626	0.23544081404686212	TLS_Cabrita9	inflamed	0.8435467987609881	False
TACSTD2	estimate:ImmuneScore	27	-0.22039072039072038	0.2693126156347753	ImmuneScore	inflamed	0.8435467987609881	False
TACSTD2	mcp:Cytotoxic lymphocytes	27	0.17399267399267399	0.3854163007077704	Cytotoxic lymphocytes	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:IFNG_Ayers6	27	0.17155067155067155	0.3922233738256908	IFNG_Ayers6	inflamed	0.8435467987609881	False
TACSTD2	xcell:CD4+ T-cells	27	-0.163003663003663	0.4165805184187363	CD4+ T-cells	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:TLS_12chemokine_Coppola	27	0.15506715506715504	0.4399280652230992	TLS_12chemokine_Coppola	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:CYT	27	0.15445665445665446	0.4417527030638729	CYT	inflamed	0.8435467987609881	False
TACSTD2	quantiseq_style:T.cells.CD8	27	-0.13969267951607123	0.4870949438025388	T.cells.CD8	inflamed	0.8435467987609881	False
TACSTD2	mcp:B lineage	27	-0.1221001221001221	0.5440456923915593	B lineage	inflamed	0.8435467987609881	False
TACSTD2	mcp:NK cells	27	-0.11965811965811966	0.5521889362173786	NK cells	inflamed	0.8435467987609881	False
TACSTD2	mcp:T cells	27	-0.11416361416361415	0.5707137142191473	T cells	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:HALLMARK_INFLAMMATORY_RESPONSE	27	-0.10561660561660562	0.6000686430690879	HALLMARK_INFLAMMATORY_RESPONSE	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:TLS_Cabrita9_noY	27	-0.10195360195360195	0.6128422390176329	TLS_Cabrita9_noY	inflamed	0.8435467987609881	False
TACSTD2	xcell:NK cells	27	0.09401709401709402	0.6408961377481246	NK cells	inflamed	0.8435467987609881	False
TACSTD2	tide:CTL	27	0.09218559218559218	0.6474409189284993	CTL	inflamed	0.8435467987609881	False
TACSTD2	tide:IFNG	27	0.08852258852258853	0.6606071097779797	IFNG	inflamed	0.8435467987609881	False
TACSTD2	mcp:CD8 T cells	27	0.08609372715173821	0.6693923229559795	CD8 T cells	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:ExpandedImmune_Ayers18	27	-0.07753357753357752	0.7006877655047208	ExpandedImmune_Ayers18	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:HALLMARK_INTERFERON_GAMMA_RESPONSE	27	-0.07509157509157507	0.7097064211411553	HALLMARK_INTERFERON_GAMMA_RESPONSE	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:HALLMARK_INTERFERON_ALPHA_RESPONSE	27	0.07387057387057387	0.7142301928298722	HALLMARK_INTERFERON_ALPHA_RESPONSE	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:IFNG_Ayers_preliminary10	27	0.07326007326007326	0.7164956295371387	IFNG_Ayers_preliminary10	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:Bcell_follicular	27	-0.06837606837606838	0.7347020505337639	Bcell_follicular	inflamed	0.8435467987609881	False
TACSTD2	ssgsea:CD8_Teffector_Mariathasan	27	0.05006105006105006	0.8041565865396065	CD8_Teffector_Mariathasan	inflamed	0.8903162208117072	False
TACSTD2	ssgsea:TcellInflamed_GEP18	27	-0.009157509157509158	0.9638418632217349	TcellInflamed_GEP18	inflamed	0.987943843640947	False
TACSTD2	tip:Step7_killing_of_cancer_cells	27	-0.007936507936507934	0.968660441244836	Step7_killing_of_cancer_cells	inflamed	0.987943843640947	False
TACSTD2	tide:CD8	27	0.003052503052503052	0.987943843640947	CD8	inflamed	0.987943843640947	False
TACSTD2_CLDN4_mean	estimate:StromalScore	27	-0.5470085470085471	0.0031503859528568285	StromalScore	exclusion	0.05355656119856608	False
TACSTD2_CLDN4_mean	tide:TIDE	27	-0.4688644688644688	0.013626379130315096	TIDE	exclusion	0.11582422260767831	False
TACSTD2_CLDN4_mean	tide:MDSC	27	0.3803418803418803	0.05034027357295943	MDSC	exclusion	0.2852615502467701	False
TACSTD2_CLDN4_mean	tide:CAF	27	-0.31684981684981683	0.10733276236808433	CAF	exclusion	0.4561642400643584	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	27	-0.2564102564102564	0.19669915144498623	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	exclusion	0.5276007668387203	False
TACSTD2_CLDN4_mean	tide:Dysfunction	27	-0.25457875457875456	0.20002749120433824	Dysfunction	exclusion	0.5276007668387203	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_ANGIOGENESIS	27	-0.24542124542124538	0.21724737458064952	HALLMARK_ANGIOGENESIS	exclusion	0.5276007668387203	False
TACSTD2_CLDN4_mean	tide:TAM M2	27	0.18376068376068375	0.3588736316764535	TAM M2	exclusion	0.7626064673124636	False
TACSTD2_CLDN4_mean	mcp:Fibroblasts	27	-0.15262515262515264	0.44725093613221506	Fibroblasts	exclusion	0.8448073238052951	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_TGF_BETA_SIGNALING	27	-0.10134310134310134	0.6149820818378643	HALLMARK_TGF_BETA_SIGNALING	exclusion	0.886916083025669	False
TACSTD2_CLDN4_mean	tip:Step4_MDSC	27	0.08363858363858362	0.6783159613853459	Step4_MDSC	exclusion	0.886916083025669	False
TACSTD2_CLDN4_mean	tide:Exclusion	27	0.07326007326007326	0.7164956295371387	Exclusion	exclusion	0.886916083025669	False
TACSTD2_CLDN4_mean	mcp:Endothelial cells	27	0.07142857142857142	0.7233059354162233	Endothelial cells	exclusion	0.886916083025669	False
TACSTD2_CLDN4_mean	tip:Step5_infiltration_of_immune_cells	27	-0.047619047619047616	0.8135405090890554	Step5_infiltration_of_immune_cells	exclusion	0.886916083025669	False
TACSTD2_CLDN4_mean	xcell:Fibroblasts	27	0.04700854700854701	0.8158904735132992	Fibroblasts	exclusion	0.886916083025669	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_HYPOXIA	27	-0.04212454212454213	0.8347445487300414	HALLMARK_HYPOXIA	exclusion	0.886916083025669	False
TACSTD2_CLDN4_mean	xcell:Endothelial cells	27	-0.027472527472527472	0.8918039077496238	Endothelial cells	exclusion	0.8918039077496238	False
TACSTD2_CLDN4_mean	xcell:B-cells	27	-0.5299145299145299	0.004470450913127964	B-cells	inflamed	0.1385839783069669	False
TACSTD2_CLDN4_mean	ssgsea:TLS_Cabrita9	27	-0.4206349206349206	0.028906471842639225	TLS_Cabrita9	inflamed	0.3790818784683811	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_ALLOGRAFT_REJECTION	27	-0.38095238095238093	0.04994171275406714	HALLMARK_ALLOGRAFT_REJECTION	inflamed	0.3790818784683811	False
TACSTD2_CLDN4_mean	estimate:ImmuneScore	27	-0.3803418803418803	0.05034027357295943	ImmuneScore	inflamed	0.3790818784683811	False
TACSTD2_CLDN4_mean	xcell:CD8+ T-cells	27	-0.36507936507936506	0.061142238462642114	CD8+ T-cells	inflamed	0.3790818784683811	False
TACSTD2_CLDN4_mean	ssgsea:TLS_Cabrita9_noY	27	-0.336996336996337	0.08562952995585857	TLS_Cabrita9_noY	inflamed	0.39687342696803246	False
TACSTD2_CLDN4_mean	tide:CTL.flag	27	0.32732683535398854	0.09558743550820077	CTL.flag	inflamed	0.39687342696803246	False
TACSTD2_CLDN4_mean	xcell:CD4+ T-cells	27	-0.32112332112332115	0.10241894889497612	CD4+ T-cells	inflamed	0.39687342696803246	False
TACSTD2_CLDN4_mean	ssgsea:Bcell_follicular	27	-0.25213675213675213	0.2045250108792141	Bcell_follicular	inflamed	0.6358262095122504	False
TACSTD2_CLDN4_mean	mcp:B lineage	27	-0.246031746031746	0.2160692334769976	B lineage	inflamed	0.6358262095122504	False
TACSTD2_CLDN4_mean	mcp:T cells	27	-0.24114774114774112	0.22561575176241147	T cells	inflamed	0.6358262095122504	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_INFLAMMATORY_RESPONSE	27	-0.2222222222222222	0.26525215945804975	HALLMARK_INFLAMMATORY_RESPONSE	inflamed	0.6389689180452277	False
TACSTD2_CLDN4_mean	ssgsea:ExpandedImmune_Ayers18	27	-0.221001221001221	0.26795470756735357	ExpandedImmune_Ayers18	inflamed	0.6389689180452277	False
TACSTD2_CLDN4_mean	tide:IFNG	27	0.19230769230769232	0.3365588830034807	IFNG	inflamed	0.689039963064473	False
TACSTD2_CLDN4_mean	mcp:CD8 T cells	27	0.1886734871623199	0.34594264555644716	CD8 T cells	inflamed	0.689039963064473	False
TACSTD2_CLDN4_mean	mcp:NK cells	27	-0.184981684981685	0.355633529323599	NK cells	inflamed	0.689039963064473	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_INTERFERON_GAMMA_RESPONSE	27	-0.16422466422466422	0.41305060303568714	HALLMARK_INTERFERON_GAMMA_RESPONSE	inflamed	0.7532099231827236	False
TACSTD2_CLDN4_mean	ssgsea:IFNG_Ayers6	27	0.15384615384615385	0.4435813994091639	IFNG_Ayers6	inflamed	0.7639457434268934	False
TACSTD2_CLDN4_mean	tip:Step7_killing_of_cancer_cells	27	-0.11843711843711843	0.5562814999342054	Step7_killing_of_cancer_cells	inflamed	0.8800359622150327	False
TACSTD2_CLDN4_mean	mcp:Cytotoxic lymphocytes	27	0.10073260073260072	0.6171250034863561	Cytotoxic lymphocytes	inflamed	0.8800359622150327	False
TACSTD2_CLDN4_mean	xcell:NK cells	27	-0.09584859584859586	0.634377455548093	NK cells	inflamed	0.8800359622150327	False
TACSTD2_CLDN4_mean	ssgsea:TcellInflamed_GEP18	27	-0.08547008547008547	0.6716549658583327	TcellInflamed_GEP18	inflamed	0.8800359622150327	False
TACSTD2_CLDN4_mean	ssgsea:CYT	27	0.08547008547008547	0.6716549658583327	CYT	inflamed	0.8800359622150327	False
TACSTD2_CLDN4_mean	ssgsea:HALLMARK_INTERFERON_ALPHA_RESPONSE	27	0.07997557997557997	0.6917085346639419	HALLMARK_INTERFERON_ALPHA_RESPONSE	inflamed	0.8800359622150327	False
TACSTD2_CLDN4_mean	tide:CD8	27	0.07509157509157507	0.7097064211411553	CD8	inflamed	0.8800359622150327	False
TACSTD2_CLDN4_mean	quantiseq_style:T.cells.CD8	27	-0.06131307652967832	0.7612782708702823	T.cells.CD8	inflamed	0.9076779383453366	False
TACSTD2_CLDN4_mean	ssgsea:CD8_Teffector_Mariathasan	27	-0.020146520146520144	0.9205501746919	CD8_Teffector_Mariathasan	inflamed	0.9735818413388168	False
TACSTD2_CLDN4_mean	tip:Step4_trafficking_of_immune_cells	27	0.017094017094017096	0.9325586703860712	Step4_trafficking_of_immune_cells	inflamed	0.9735818413388168	False
TACSTD2_CLDN4_mean	ssgsea:TLS_12chemokine_Coppola	27	-0.016483516483516484	0.9349621823905486	TLS_12chemokine_Coppola	inflamed	0.9735818413388168	False
TACSTD2_CLDN4_mean	ssgsea:IFNG_Ayers_preliminary10	27	0.01465201465201465	0.9421759754891775	IFNG_Ayers_preliminary10	inflamed	0.9735818413388168	False
TACSTD2_CLDN4_mean	tide:CTL	27	0.0	1.0	CTL	inflamed	1.0	False
