target	score	n	spearman_r	p	score_short	family	p_adj	rejected_0.05
CLDN4	ssgsea:IFNG_Ayers_preliminary10	1017	-0.05181449570286938	0.09864381974208902	IFNG_Ayers_preliminary10	inflamed	0.15535290341461297	False
CLDN4	xcell:CD8+ T-cells	1017	-0.05157281204150714	0.10022767962233094	CD8+ T-cells	inflamed	0.15535290341461297	False
CLDN4	xcell:CD4+ T-cells	1017	0.05033203477932544	0.108680236772696	CD4+ T-cells	inflamed	0.15955208378287533	False
CLDN4	mcp:T cells	1017	0.04969541997682709	0.11323051107171798	T cells	inflamed	0.15955208378287533	False
CLDN4	ssgsea:TLS_12chemokine_Coppola	1017	-0.047498893678352035	0.13008872874597302	TLS_12chemokine_Coppola	inflamed	0.1753369822228332	False
CLDN4	ssgsea:Bcell_follicular	1017	0.03556372510090374	0.2571695637382599	Bcell_follicular	inflamed	0.33217735316191904	False
CLDN4	tip:Step4_trafficking_of_immune_cells	1017	0.03404266955558407	0.2780922613093551	Step4_trafficking_of_immune_cells	inflamed	0.3448344040236003	False
CLDN4	tide:IFNG	1017	-0.025955307933776154	0.40832351373613035	IFNG	inflamed	0.4868472663776939	False
CLDN4	quantiseq_style:T.cells.CD8	1017	-0.021419297338982745	0.495043585755202	T.cells.CD8	inflamed	0.5683833762374542	False
CLDN4	xcell:NK cells	1017	-0.007513663724526438	0.8108553464917171	NK cells	inflamed	0.8977327050444011	False
CLDN4	ssgsea:ExpandedImmune_Ayers18	1017	-0.004987308056962361	0.8737848274223823	ExpandedImmune_Ayers18	inflamed	0.9038898614068014	False
CLDN4	ssgsea:TcellInflamed_GEP18	1017	0.004949563879779591	0.8747321239420659	TcellInflamed_GEP18	inflamed	0.9038898614068014	False
CLDN4	xcell:B-cells	1017	0.0011717122798849447	0.9702294788059952	B-cells	inflamed	0.9702294788059952	False
CLDN4	tip:Step4_Treg_cell	1017	0.3007404073369058	1.0518776448960763e-22	Step4_Treg_cell	other	5.7853270469284195e-21	True
CLDN4	tip:Step4_Th2_cell	1017	0.26829883357059314	3.1548254399733202e-18	Step4_Th2_cell	other	8.675769959926631e-17	True
CLDN4	xcell:Macrophages M2	1017	0.2665714371056106	5.260578541411035e-18	Macrophages M2	other	9.644393992586898e-17	True
CLDN4	mcp:Myeloid dendritic cells	1017	0.22143621888425172	9.207958339156724e-13	Myeloid dendritic cells	other	1.2660942716340497e-11	True
CLDN4	tip:Step4_Eosinophil	1017	-0.2068197750249108	2.7458833797598427e-11	Step4_Eosinophil	other	2.5359731321759754e-10	True
CLDN4	tip:Step1_release_of_cancer_antigens	1017	-0.20678634316417815	2.766516144191973e-11	Step1_release_of_cancer_antigens	other	2.5359731321759754e-10	True
CLDN4	tip:Step4_Basophil	1017	-0.20469588501965708	4.4068638213612587e-11	Step4_Basophil	other	3.462535859640989e-10	True
CLDN4	xcell:Eosinophils	1017	0.20378310624813656	5.3919163877333544e-11	Eosinophils	other	3.7069425165666813e-10	True
CLDN4	xcell:Macrophages	1017	0.19684979065828434	2.4206713214601206e-10	Macrophages	other	1.479299140892296e-09	True
CLDN4	quantiseq_style:NK.cells	1017	0.19471576203560717	3.8015962824222756e-10	NK.cells	other	2.017516094548283e-09	True
CLDN4	tip:Step4_CD4_T_cell	1017	0.19443220680464213	4.035032189096566e-10	Step4_CD4_T_cell	other	2.017516094548283e-09	True
CLDN4	tide:Responder	1017	0.18855058490503757	1.3612156402974682e-09	Responder	other	5.8830962717385684e-09	True
CLDN4	xcell:Monocytes	1017	0.1884457703917546	1.3905500278654797e-09	Monocytes	other	5.8830962717385684e-09	True
CLDN4	ssgsea:Immunoproteasome	1017	0.17208521254810288	3.344575094040793e-08	Immunoproteasome	other	1.313940215516026e-07	True
CLDN4	xcell:Adipocytes	1017	0.16263095498994332	1.8406752831155284e-07	Adipocytes	other	6.749142704756938e-07	True
CLDN4	quantiseq_style:Macrophages.M1	1017	0.15772627342514267	4.293778527529003e-07	Macrophages.M1	other	1.4759863688380949e-06	True
CLDN4	xcell:DC	1017	0.1507326863795791	1.3747346782453602e-06	DC	other	4.447671017852636e-06	True
CLDN4	tide:No benefits	1017	-0.1469939327800366	2.5073728890858694e-06	No benefits	other	7.661417161095711e-06	True
CLDN4	tide:MSI Score	1017	-0.14414145328869027	3.927130612901809e-06	MSI Score	other	1.1368009668926287e-05	True
CLDN4	xcell:Macrophages M1	1017	0.13863684408550936	9.113835706936201e-06	Macrophages M1	other	2.5063048194074552e-05	True
CLDN4	quantiseq_style:Monocytes	1017	-0.12187458122604233	9.763834553052871e-05	Monocytes	other	0.00024516764920704285	True
CLDN4	quantiseq_style:Tregs	1017	0.12184161870030522	9.806705968281714e-05	Tregs	other	0.00024516764920704285	True
CLDN4	mcp:Neutrophils	1017	0.12115835813103061	0.00010736345621659068	Neutrophils	other	0.00025673869964836903	True
CLDN4	tip:Step3_priming_and_activation	1017	-0.11791191967589618	0.00016403917308885823	Step3_priming_and_activation	other	0.0003759231049953001	True
CLDN4	tip:Step6_recognition_of_cancer_cells	1017	-0.11083378841058632	0.0003984531847692858	Step6_recognition_of_cancer_cells	other	0.0008765970064924288	True
CLDN4	tip:Step4_Monocyte	1017	0.10902314598492586	0.0004960015470481683	Step4_Monocyte	other	0.0010492340418326637	True
CLDN4	ssgsea:HALLMARK_IL6_JAK_STAT3_SIGNALING	1017	0.09292968937155378	0.003013623563501406	HALLMARK_IL6_JAK_STAT3_SIGNALING	other	0.006138862814539902	True
CLDN4	xcell:cDC	1017	0.08656855733864745	0.005736030702132302	cDC	other	0.011267203164902737	True
CLDN4	xcell:Neutrophils	1017	0.07089442611456351	0.023764265563401638	Neutrophils	other	0.04507015882714104	True
CLDN4	mcp:Monocytic lineage	1017	0.06952435226561282	0.026614992752962807	Monocytic lineage	other	0.04879415338043182	True
CLDN4	estimate:ESTIMATEScore	1017	0.06767388936225661	0.030930156895170348	ESTIMATEScore	other	0.05487608481401191	False
CLDN4	ssgsea:Cytolytic_CYT_Rooney	1017	-0.06675581658405053	0.033284978714961104	Cytolytic_CYT_Rooney	other	0.0572085571663394	False
CLDN4	tip:Step4_TH22_cell	1017	0.06197757031308269	0.04815920030929749	Step4_TH22_cell	other	0.0797556451428299	False
CLDN4	ssgsea:HALLMARK_TNFA_SIGNALING_VIA_NFKB	1017	0.06140434595194802	0.05027100730361988	HALLMARK_TNFA_SIGNALING_VIA_NFKB	other	0.0797556451428299	False
CLDN4	ssgsea:MHC_class_I	1017	0.061276191436493085	0.05075359236361903	MHC_class_I	other	0.0797556451428299	False
CLDN4	tip:Step4_B_cell	1017	-0.05933908861969738	0.05853238309137795	Step4_B_cell	other	0.08782912201995785	False
CLDN4	quantiseq_style:Macrophages.M2	1017	0.059209785150337	0.0590850457225171	Macrophages.M2	other	0.08782912201995785	False
CLDN4	tip:Step4_Macrophage	1017	0.05140807698981628	0.10131881623417449	Step4_Macrophage	other	0.14275809282741464	False
CLDN4	quantiseq_style:B.cells	1017	-0.05130649173722025	0.1019963700248394	B.cells	other	0.14275809282741464	False
CLDN4	quantiseq_style:Other	1017	0.050836500215279495	0.10517811674557807	Other	other	0.14275809282741464	False
CLDN4	xcell:pDC	1017	0.050656159589750886	0.1064196691986182	pDC	other	0.14275809282741464	False
CLDN4	tip:Step4_TH1_cell	1017	-0.04998367209255237	0.11115196507065181	Step4_TH1_cell	other	0.14555614473537737	False
CLDN4	tip:Step2_cancer_antigen_presentation	1017	-0.044462235728620465	0.15651886229309048	Step2_cancer_antigen_presentation	other	0.2001985447934878	False
CLDN4	tip:Step4_CD8_T_cell	1017	0.04265138795455765	0.1741094644882007	Step4_CD8_T_cell	other	0.21763683061025085	False
CLDN4	tip:Step4_Neutrophil	1017	-0.04219266244011933	0.17879113728619683	Step4_Neutrophil	other	0.2185225011275739	False
CLDN4	tip:Step4_NK_cell	1017	-0.031789489914539976	0.3111604965615562	Step4_NK_cell	other	0.3720397241496868	False
CLDN4	quantiseq_style:Neutrophils	1017	0.023860459147063584	0.44719905024604745	Neutrophils	other	0.5041902194296104	False
CLDN4	tide:CD274	1017	-0.023396553625085928	0.4560838760082725	CD274	other	0.5041902194296104	False
CLDN4	xcell:Mast cells	1017	-0.023303301766444906	0.45788174853937075	Mast cells	other	0.5041902194296104	False
CLDN4	tip:Step4_Dendritic_cell	1017	-0.02327880256121595	0.4583547449360095	Step4_Dendritic_cell	other	0.5041902194296104	False
CLDN4	quantiseq_style:T.cells.CD4	1017	-0.02102986870071966	0.5029208852988061	T.cells.CD4	other	0.5423656606163595	False
CLDN4	tip:Step4_T_cell	1017	-0.018704073669378228	0.5513090730095136	Step4_T_cell	other	0.5831153656831394	False
CLDN4	xcell:Tregs	1017	-0.017663202546546082	0.5736811269964067	Tregs	other	0.5953294714113655	False
CLDN4	tip:Step4_TH17_cell	1017	0.01696510354027235	0.5889225104737666	Step4_TH17_cell	other	0.5998284828899475	False
CLDN4	quantiseq_style:Dendritic.cells	1017	-0.0047309365067313095	0.8802226792236482	Dendritic.cells	other	0.8802226792236482	False
TACSTD2	mcp:Endothelial cells	1017	-0.1626305609416731	1.8408024441900468e-07	Endothelial cells	exclusion	3.1293641551230795e-06	True
TACSTD2	xcell:Endothelial cells	1017	-0.1544764497041016	7.421185781697202e-07	Endothelial cells	exclusion	6.308007914442622e-06	True
TACSTD2	estimate:StromalScore	1017	-0.14100484730606577	6.369262543526495e-06	StromalScore	exclusion	3.6092487746650136e-05	True
TACSTD2	tide:MDSC	1017	0.12480175180439933	6.5878678347438e-05	MDSC	exclusion	0.0002799843829766115	True
TACSTD2	ssgsea:HALLMARK_HYPOXIA	1017	0.1225592331743082	8.912330796148721e-05	HALLMARK_HYPOXIA	exclusion	0.00030301924706905653	True
TACSTD2	xcell:Fibroblasts	1017	-0.11182728647887447	0.0003528502844207503	Fibroblasts	exclusion	0.0009265319794324761	True
TACSTD2	tip:Step5_infiltration_of_immune_cells	1017	0.1111898222943452	0.0003815131680016078	Step5_infiltration_of_immune_cells	exclusion	0.0009265319794324761	True
TACSTD2	tide:Exclusion	1017	0.09934779065939715	0.0015128936285608119	Exclusion	exclusion	0.0032148989606917253	True
TACSTD2	tip:Step4_MDSC	1017	0.08654771746410016	0.005747770792138455	Step4_MDSC	exclusion	0.010856900385150414	True
TACSTD2	tide:Dysfunction	1017	-0.08221176314362397	0.008716285128720665	Dysfunction	exclusion	0.01481768471882513	True
TACSTD2	ssgsea:HALLMARK_ANGIOGENESIS	1017	-0.07200940997643004	0.021643348964284975	HALLMARK_ANGIOGENESIS	exclusion	0.03344881203571314	True
TACSTD2	tide:TAM M2	1017	-0.029960879418220614	0.3398281828547115	TAM M2	exclusion	0.4814232590441746	False
TACSTD2	ssgsea:HALLMARK_TGF_BETA_SIGNALING	1017	0.022881567419787648	0.46606207984743936	HALLMARK_TGF_BETA_SIGNALING	exclusion	0.6094657967235746	False
TACSTD2	mcp:Fibroblasts	1017	-0.015144148018322336	0.6295308904603568	Fibroblasts	exclusion	0.7135875574962188	False
TACSTD2	tide:CAF	1017	0.015139499158670494	0.6296360801437225	CAF	exclusion	0.7135875574962188	False
TACSTD2	ssgsea:HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1017	-0.004427927587993076	0.8878418339271343	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	exclusion	0.9005141951130182	False
TACSTD2	tide:TIDE	1017	-0.003924852524196746	0.9005141951130182	TIDE	exclusion	0.9005141951130182	False
TACSTD2	xcell:CD8+ T-cells	1017	-0.22878458673149302	1.5218512910285779e-13	CD8+ T-cells	inflamed	2.6505500431877632e-12	True
TACSTD2	xcell:CD4+ T-cells	1017	-0.22831635203941744	1.7100322859275892e-13	CD4+ T-cells	inflamed	2.6505500431877632e-12	True
TACSTD2	tide:CD8	1017	-0.17997427760256748	7.485363069988306e-09	CD8	inflamed	7.73487517232125e-08	True
TACSTD2	tip:Step7_killing_of_cancer_cells	1017	-0.17167562755755028	3.608224256453846e-08	Step7_killing_of_cancer_cells	inflamed	2.796373798751731e-07	True
TACSTD2	mcp:CD8 T cells	1017	-0.16431527720386388	1.36797785435699e-07	CD8 T cells	inflamed	8.481462697013339e-07	True
TACSTD2	xcell:B-cells	1017	-0.158197351336456	3.962689834764816e-07	B-cells	inflamed	1.8203764104611747e-06	True
TACSTD2	tide:CTL	1017	-0.15798249416282917	4.1105273784607166e-07	CTL	inflamed	1.8203764104611747e-06	True
TACSTD2	mcp:T cells	1017	-0.15587453007301685	5.872703064210964e-07	T cells	inflamed	2.275672437381749e-06	True
TACSTD2	mcp:Cytotoxic lymphocytes	1017	-0.14949299279662337	1.680609932814349e-06	Cytotoxic lymphocytes	inflamed	5.788767546360535e-06	True
TACSTD2	ssgsea:CD8_Teffector_Mariathasan	1017	-0.14556067272364603	3.1447635265934753e-06	CD8_Teffector_Mariathasan	inflamed	9.748766932439773e-06	True
TACSTD2	mcp:NK cells	1017	-0.14410109703448448	3.95189751569e-06	NK cells	inflamed	1.1137165726035453e-05	True
TACSTD2	tide:CTL.flag	1017	-0.13961657957843376	7.863656116214254e-06	CTL.flag	inflamed	2.0314444966886822e-05	True
TACSTD2	ssgsea:CYT	1017	-0.13108279545503984	2.749834157781546e-05	CYT	inflamed	6.231852149951308e-05	True
TACSTD2	ssgsea:TLS_Cabrita9_noY	1017	-0.13091965110622047	2.814384841913494e-05	TLS_Cabrita9_noY	inflamed	6.231852149951308e-05	True
TACSTD2	mcp:B lineage	1017	-0.12762329734229885	4.471541452518061e-05	B lineage	inflamed	8.869287681145668e-05	True
TACSTD2	ssgsea:TcellInflamed_GEP18	1017	-0.12745411732387005	4.5776968676880865e-05	TcellInflamed_GEP18	inflamed	8.869287681145668e-05	True
TACSTD2	ssgsea:TLS_12chemokine_Coppola	1017	-0.1264763395004593	5.2395105529410476e-05	TLS_12chemokine_Coppola	inflamed	9.193378596195976e-05	True
TACSTD2	ssgsea:ExpandedImmune_Ayers18	1017	-0.1263408095552719	5.338090797791212e-05	ExpandedImmune_Ayers18	inflamed	9.193378596195976e-05	True
TACSTD2	tide:IFNG	1017	-0.12238141286659474	9.1264888789263e-05	IFNG	inflamed	0.00014890587118248174	True
TACSTD2	ssgsea:IFNG_Ayers_preliminary10	1017	-0.1152164477681225	0.00023136368343794835	IFNG_Ayers_preliminary10	inflamed	0.00035861370932881994	True
TACSTD2	ssgsea:TLS_Cabrita9	1017	-0.11241700145586318	0.00032813711107876174	TLS_Cabrita9	inflamed	0.0004843928782591245	True
TACSTD2	ssgsea:IFNG_Ayers6	1017	-0.10248628429539351	0.0010643714290459966	IFNG_Ayers6	inflamed	0.0014997961045648133	True
TACSTD2	ssgsea:Bcell_follicular	1017	-0.09182120702535676	0.003380788184399527	Bcell_follicular	inflamed	0.004556714509408058	True
TACSTD2	ssgsea:HALLMARK_ALLOGRAFT_REJECTION	1017	-0.08491768466710833	0.006735886349827733	HALLMARK_ALLOGRAFT_REJECTION	inflamed	0.008700519868527488	True
TACSTD2	estimate:ImmuneScore	1017	-0.07979089942657033	0.010912236694220824	ImmuneScore	inflamed	0.013531173500833823	True
TACSTD2	quantiseq_style:T.cells.CD8	1017	-0.05996775808091541	0.05590610452084374	T.cells.CD8	inflamed	0.06665727846715984	False
TACSTD2	xcell:NK cells	1017	0.03575342825529632	0.25463873166370143	NK cells	inflamed	0.292362988206472	False
TACSTD2	ssgsea:HALLMARK_INTERFERON_ALPHA_RESPONSE	1017	0.0317366639475116	0.31196564356924444	HALLMARK_INTERFERON_ALPHA_RESPONSE	inflamed	0.3453905339516635	False
TACSTD2	ssgsea:HALLMARK_INFLAMMATORY_RESPONSE	1017	0.027187386862299823	0.38642902154826536	HALLMARK_INFLAMMATORY_RESPONSE	inflamed	0.41307929889642164	False
TACSTD2	tip:Step4_trafficking_of_immune_cells	1017	-0.025965803444730866	0.4081339432450617	Step4_trafficking_of_immune_cells	inflamed	0.4217384080198971	False
TACSTD2	ssgsea:HALLMARK_INTERFERON_GAMMA_RESPONSE	1017	-0.014914619842211436	0.6347333460175908	HALLMARK_INTERFERON_GAMMA_RESPONSE	inflamed	0.6347333460175908	False
TACSTD2	xcell:Tregs	1017	-0.23983357995105994	9.016387543721118e-15	Tregs	other	4.959013149046615e-13	True
TACSTD2	xcell:pDC	1017	-0.21029609471261534	1.252023887969397e-11	pDC	other	3.443065691915842e-10	True
TACSTD2	tip:Step4_Neutrophil	1017	0.19572043092818459	3.075764461395966e-10	Step4_Neutrophil	other	5.638901512559272e-09	True
TACSTD2	tip:Step4_Eosinophil	1017	0.19397522619839483	4.440943022722439e-10	Step4_Eosinophil	other	6.106296656243354e-09	True
TACSTD2	tip:Step4_Basophil	1017	0.18929036783089526	1.1706358128884017e-09	Step4_Basophil	other	1.2876993941772419e-08	True
TACSTD2	tip:Step6_recognition_of_cancer_cells	1017	-0.1845739485548636	3.0307298487664383e-09	Step6_recognition_of_cancer_cells	other	2.778169028035902e-08	True
TACSTD2	quantiseq_style:Monocytes	1017	0.17104550642342362	4.0535475107805405e-08	Monocytes	other	3.1849301870418537e-07	True
TACSTD2	tide:MSI Score	1017	0.1563762475557124	5.396920674075786e-07	MSI Score	other	3.710382963427103e-06	True
TACSTD2	tip:Step2_cancer_antigen_presentation	1017	0.15380282138436663	8.30086383780642e-07	Step2_cancer_antigen_presentation	other	5.072750123103924e-06	True
TACSTD2	tip:Step3_priming_and_activation	1017	0.13376997248502548	1.8690501831120094e-05	Step3_priming_and_activation	other	0.00010279776007116052	True
TACSTD2	mcp:Monocytic lineage	1017	-0.13088500997166144	2.828275081537584e-05	Monocytic lineage	other	0.00014141375407687918	True
TACSTD2	ssgsea:Cytolytic_CYT_Rooney	1017	-0.12465493910535755	6.720554203671344e-05	Cytolytic_CYT_Rooney	other	0.00030573553547069736	True
TACSTD2	ssgsea:HALLMARK_TNFA_SIGNALING_VIA_NFKB	1017	0.12411920223743063	7.226476292943756e-05	HALLMARK_TNFA_SIGNALING_VIA_NFKB	other	0.00030573553547069736	True
TACSTD2	tip:Step4_TH17_cell	1017	-0.11963419920198197	0.00013117760033103804	Step4_TH17_cell	other	0.0004979561243683979	True
TACSTD2	estimate:ESTIMATEScore	1017	-0.11936854681952123	0.00013580621573683577	ESTIMATEScore	other	0.0004979561243683979	True
TACSTD2	quantiseq_style:Other	1017	0.1171222762638972	0.00018156307673218393	Other	other	0.0006241230762668823	True
TACSTD2	tip:Step4_TH1_cell	1017	-0.1145235965563302	0.00025244826122339665	Step4_TH1_cell	other	0.0008167443745462833	True
TACSTD2	tip:Step4_Dendritic_cell	1017	-0.11354772961388061	0.0002852118472867551	Step4_Dendritic_cell	other	0.0008714806444873072	True
TACSTD2	tip:Step4_Macrophage	1017	-0.10991086111084024	0.0004456890184661432	Step4_Macrophage	other	0.0012901524218756778	True
TACSTD2	xcell:Macrophages M2	1017	-0.10708828458276719	0.00062452537549824	Macrophages M2	other	0.0017174447826201601	True
TACSTD2	tip:Step4_B_cell	1017	-0.09665568452005606	0.0020298561528251003	Step4_B_cell	other	0.005316289924065739	True
TACSTD2	tip:Step4_T_cell	1017	-0.0940015450185587	0.0026935073031216423	Step4_T_cell	other	0.006460360351617794	True
TACSTD2	tip:Step4_Th2_cell	1017	0.09397303011132001	0.002701605237949259	Step4_Th2_cell	other	0.006460360351617794	True
TACSTD2	mcp:Neutrophils	1017	0.08616174803055203	0.005969152752852863	Neutrophils	other	0.013679308391954477	True
TACSTD2	xcell:Adipocytes	1017	-0.0853082231025965	0.006486175806030866	Adipocytes	other	0.014269586773267905	True
TACSTD2	tip:Step4_NK_cell	1017	-0.08372022968675076	0.007556210744165048	Step4_NK_cell	other	0.015984291958810678	True
TACSTD2	xcell:Macrophages	1017	-0.08095973112136604	0.009797173989502321	Macrophages	other	0.019957206274912136	True
TACSTD2	quantiseq_style:B.cells	1017	-0.07910806541392212	0.011614543760064147	B.cells	other	0.022814282385840292	True
TACSTD2	xcell:Macrophages M1	1017	-0.07841874999750449	0.012363845956396584	Macrophages M1	other	0.02344867336557973	True
TACSTD2	quantiseq_style:T.cells.CD4	1017	-0.07406871469645492	0.018155841437140316	T.cells.CD4	other	0.03328570930142392	True
TACSTD2	xcell:Monocytes	1017	-0.059670520770962354	0.057135343612891576	Monocytes	other	0.10136915802287216	False
TACSTD2	quantiseq_style:Dendritic.cells	1017	-0.058618499458330316	0.06166767736502239	Dendritic.cells	other	0.10599132047113224	False
TACSTD2	tide:No benefits	1017	0.056331079766836684	0.07255187793572665	No benefits	other	0.12091979655954442	False
TACSTD2	tip:Step4_TH22_cell	1017	0.055216240138071734	0.0783997768765674	Step4_TH22_cell	other	0.12682316847680022	False
TACSTD2	tip:Step4_CD4_T_cell	1017	0.05186413282710391	0.09832100889808891	Step4_CD4_T_cell	other	0.15450444255413973	False
TACSTD2	xcell:Mast cells	1017	-0.05002152450539416	0.11088126493074668	Mast cells	other	0.16940193253308522	False
TACSTD2	tip:Step4_Treg_cell	1017	0.0494987816280033	0.1146659022343719	Step4_Treg_cell	other	0.17044931413217443	False
TACSTD2	tip:Step4_CD8_T_cell	1017	-0.04802938832244105	0.12584900300175075	Step4_CD8_T_cell	other	0.1821498727656919	False
TACSTD2	xcell:DC	1017	-0.04709460246859584	0.13339351714868755	DC	other	0.188119062645585	False
TACSTD2	tip:Step4_Monocyte	1017	0.04358211805582296	0.1648925226238443	Step4_Monocyte	other	0.2267272186077859	False
TACSTD2	xcell:Eosinophils	1017	0.037327445416619254	0.2343062501338832	Eosinophils	other	0.31431326237472135	False
TACSTD2	tip:Step1_release_of_cancer_antigens	1017	0.03385652683638372	0.28073001296414735	Step1_release_of_cancer_antigens	other	0.36762263602447864	False
TACSTD2	mcp:Myeloid dendritic cells	1017	-0.028866229998231338	0.3577733410499296	Myeloid dendritic cells	other	0.4526827393090017	False
TACSTD2	quantiseq_style:Macrophages.M1	1017	-0.02833489289065785	0.3666946357014604	Macrophages.M1	other	0.4526827393090017	False
TACSTD2	quantiseq_style:Tregs	1017	0.027823219975095258	0.37541545616851596	Tregs	other	0.4526827393090017	False
TACSTD2	xcell:cDC	1017	-0.027637779441036504	0.3786073819675287	cDC	other	0.4526827393090017	False
TACSTD2	quantiseq_style:Neutrophils	1017	0.026167243307908643	0.40450568010923244	Neutrophils	other	0.4733577107661231	False
TACSTD2	ssgsea:MHC_class_I	1017	-0.023626959301829138	0.45165875508790504	MHC_class_I	other	0.5085643928741563	False
