ModelID	CellLineName	CCLEName	OncotreePrimaryDisease	OncotreeSubtype	group	CLDN4	TACSTD2	sig_DNA_REPAIR	sig_DSB	sig_STING_CORE	sig_STING_ISG	sig_HLA_ABC	sig_MHC1	sig_HLA_II	sig_IFNG	HLA-A	HLA-B	HLA-C	B2M	STING1	CGAS	H2AX
ACH-000523	NCI-H1184	NCIH1184_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	0.8953026213333066	0.2387868595871165	0.5178895694201102	0.7309044466711401	-0.9120538262667155	-0.6060062464565313	-0.9653199224885677	-0.9777177820784382	-0.1039206043076674	-0.38851772869958495	6.880930361076882	4.460087240116833	3.828834649468056	8.309885570987769	0.137503523749935	0.1505596765753814	6.9095331149468935
ACH-001591	NCI-H1417	NCIH1417_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	6.861583231807768	0.0426443374084937	0.4619107689298518	0.23117496056817313	-0.41274234497374307	-0.5191121688437684	-0.6162205276332869	-1.4890969212123202	-0.6295359594210737	-0.4792893854474932	7.121947876513093	5.031659854308054	5.316869805064333	3.598126959919604	0.3448284969974411	3.498250867527825	6.969933274697856
ACH-000830	NCI-H1436	NCIH1436_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	6.280956313831056	0.3895668117627256	0.41764168328746065	1.1113147549481908	-0.36212680713991985	-0.11142476351209608	-0.9936810526772476	-0.8886620637857955	-0.559295736675041	-0.197322131266608	6.975905273523699	3.177917792195843	4.5668151540108965	8.982195024459537	3.476381687567235	0.0976107966264223	7.40990003278742
ACH-003119	NCI-H1450	NCIH1450_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	5.628481994383899	4.297191416565856	-0.8003158342209304	-0.9420705569301516	-1.2783214915073595	-0.296484173402562	-1.7279415986434705	-1.3142519337104472	-0.30730524080860383	-0.43442722298056047	4.607626220845488	2.643856189774725	3.1243281350022016	9.744564778371409	2.833902076669163	0.0	5.139960569545456
ACH-000506	NCI-H146	NCIH146_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	2.111031312388744	0.9560566524124028	0.44559843585430436	0.4700117957260387	-0.7695799901983449	-0.7977185332443322	-0.2526576143213349	-0.4923321006264101	-0.4970931061167694	-0.5480035776235868	7.896695681159022	5.46401472450489	6.371558862611963	8.010612021722649	0.0840642647884745	1.3617683594191536	7.367720513401452
ACH-003120	NCI-H1607	NCIH1607_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	6.050719347751264	4.954661620837898	-0.31716440998937806	-0.21584904790803194	-1.0733238194347727	-0.0030876845157106997	-1.5523553384859028	-1.3379924509045402	-0.4404777110643699	-0.32715480393082896	4.144862142915734	3.111031312388744	4.426264754702098	8.797402141631398	3.2942531364445142	0.0285691521967709	4.069530325162305
ACH-000179	NCI-H1618	NCIH1618_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	7.90026304356897	0.3219280948873623	0.5003313940964763	0.6590456048744726	-0.39654239956069054	-0.4047778912018431	-0.7681512014245618	-0.829438723454824	-0.5126015450979535	-0.1604196856115666	7.679550473156878	1.996388746447621	6.12267271882414	8.312338439316054	4.1026581313637385	0.2141248053528473	6.641546029087524
ACH-002170	NCI-H1688	NCIH1688_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	6.019479533703628	1.1505596765753812	-0.8371674456413175	-1.1036838725572768	-0.48880142738256904	-0.2906616550752285	0.9645462291861572	1.0863098873062857	-0.626031117375775	-0.13249392787465544	9.623149900220454	9.727188713755233	8.670762455886893	12.06750158635896	1.263034405833794	2.7676547982373463	1.144046369616707
ACH-000431	NCI-H1694	NCIH1694_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	1.879705766282288	0.4005379295837288	0.4388227323368989	0.6073847133517799	-0.8632049853719652	-0.5319082959913425	-1.101710133848484	-0.9986819895552996	-0.5845780674118907	-0.31336074887118925	7.174426393677253	3.631104282365877	3.2720231890610485	8.805485937132671	1.1243281350022014	0.1243281350022017	5.758356482939917
ACH-000559	NCI-H1836	NCIH1836_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	6.854993016757	1.232660756790275	0.4549956445975129	0.5074430780739897	-0.2167673818242167	-0.7182841924234596	-1.4080310676133456	-1.325401795459655	0.15236219797898373	-0.1966793814966036	7.113742166049188	2.38404980679516	2.3868109464722167	8.214513410080016	1.8875252707415875	0.2986583155645151	7.109047077700707
ACH-000586	NCI-H1876	NCIH1876_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	6.044175512639209	1.1243281350022014	0.4620515979511751	0.6266551279323777	-0.3378123542263107	-0.25689538801600587	0.18424990860255072	0.15789248495081498	-0.566652200554931	-0.08182308981397948	7.924396852571431	7.231989133376009	7.713145902490259	9.976134472831657	2.405992359675837	0.3673710656485294	6.389394724323995
ACH-002490	NCI-H1882	NCIH1882_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	5.090853430451113	4.304511041809953	-0.004084100708266257	0.1569854785377748	-0.5897721606436617	0.0886893873956267	0.5669260668835355	0.6525971458314144	-0.37193867856815205	0.1108715728687205	8.122879749755239	8.83545042277079	8.635609302019239	11.241804439818482	2.0942360698457656	0.070389327891398	3.0686708106650986
ACH-000870	NCI-H1930	NCIH1930_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	2.1667154449664223	0.4114262457264649	0.7406373849841049	1.1946410647023	-0.7970256877840484	-0.6307171030448007	-0.7851888926975921	-1.3335978822990069	-0.5326630275232724	-0.32007074401065994	6.359310316890443	4.813524689297811	5.321928094887363	5.317955218312439	0.3103401206121505	0.4222330006830478	7.046469232761894
ACH-000729	NCI-H1963	NCIH1963_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	3.6322682154995127	0.5160151470036647	0.6113125688554052	1.0982438348942758	-0.7716952777347916	-0.7913511499913447	-1.959321979234242	-1.7682980918636813	-0.5165837961639559	-0.4333873870704812	5.125568451778029	2.056583528366368	1.4956951626240689	8.035183996618336	0.632268215499513	0.1243281350022017	7.287527702764649
ACH-000298	NCI-H2029	NCIH2029_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	8.810507370724526	1.0071955014042038	0.18423632252840821	0.2902047988248851	0.41083365398997723	-0.13685123398935253	-0.20238837584662486	-0.2760540232962443	-0.5768820854289074	0.028488072100175427	7.066950243924628	5.057883448899626	8.013127229799819	9.098821663409437	4.7554217347342425	4.04788732939655	6.698218478224414
ACH-000394	NCI-H2081	NCIH2081_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	6.338602690352632	0.3895668117627256	0.26890929530294266	0.06900766409486221	-1.2127659380706253	-0.78899143158558	-0.399505330799455	-0.4314686223723484	-0.3037990828420312	-0.2843800883775324	7.825404046230681	3.670160514126634	6.961507574683088	9.05264955669615	0.7824085649273732	0.137503523749935	6.761950079161545
ACH-000290	NCI-H209	NCIH209_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	7.313790025443685	0.6599245584023783	0.6586006603026135	0.8480143065361849	-0.8381933526844462	-0.6482688561941474	-1.0155992423457898	-0.9188184945684584	-0.5647053425087705	-0.316949904231888	8.166615031182433	2.643856189774725	3.4329594072761065	8.898601387403938	2.794935662803536	0.1110313123887439	7.447992374957895
ACH-000639	NCI-H211	NCIH211_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	1.6690267655096307	0.963474123974886	0.20022242367956541	0.5876277192036153	0.09144168518392896	-0.7601648808014001	-1.3307771105948119	-1.4788102673265489	-0.016019721914068957	-0.3736334349755546	7.169223520840417	1.1634987322828796	3.799087306074004	6.926592510051067	0.0285691521967709	4.125155131322289	7.045049740837989
ACH-000525	NCI-H2171	NCIH2171_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	7.073498932290183	0.1505596765753814	0.3559650272461714	0.15480945984255495	-0.9007148878366003	-0.7903747688957449	-1.6749378370325771	-1.4868410588087664	-0.5908991266818001	-0.5004066016268994	5.998872453994275	2.241840183564671	2.1243281350022016	8.450592681427393	1.8914191868460783	0.1243281350022017	6.313790025443685
ACH-000399	NCI-H2196	NCIH2196_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	7.545968369105292	5.420549772116318	0.3639030770219569	0.6374177133942253	0.565872160433845	0.47902670458477675	1.240495017236169	1.051812633337633	0.664361157483925	0.3271975577332475	9.873936205993632	9.191750160445672	10.57051985442327	10.596096555779967	5.1622906135458	4.612352498752662	6.497293008662791
ACH-000610	NCI-H2227	NCIH2227_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	2.114367024952	0.3448284969974411	0.5606547508317276	0.5168913429585265	-0.37489120424097877	0.043864903277374516	-1.250096236235757	-1.212923346969323	0.0528574223935826	-0.25404965981166944	6.594847089653	2.070389327891398	4.2720231890610485	8.178117045706399	2.6848187375532224	0.3103401206121505	7.068025838577363
ACH-000912	NCI-H2286	NCIH2286_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	0.9411063109464316	1.1309308698264486	0.3404485954175806	0.47474456338608456	0.7183300704369918	0.42279680673349984	-0.9690120284027882	-0.7193683133936108	-0.5824081179819058	0.15360689783485218	3.451540833017832	6.242221395098369	6.46972320817581	9.90109315450856	5.287250643254617	3.715893370547605	6.808513765028386
ACH-003121	NCI-H2679	NCIH2679_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	5.414135532984451	0.7398481026993275	-1.076656147347816	-0.6807544090333952	-1.1790207815782106	-0.7594337480017844	0.015472542659771807	-0.2623937764740197	0.6551220868891953	-0.6321246589607733	6.20163386116965	8.066089190457772	8.019535132102035	8.186361891252986	2.2479275134435857	1.5410191531335593	3.71259578044703
ACH-000800	NCI-H446	NCIH446_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	0.7048719644563528	0.3895668117627256	0.10558712730842718	0.4286706592403675	-0.8435521739840881	-0.43286237915349124	-1.7874742108724584	-1.6247157698347552	-0.4692517602624717	-0.7237602233962285	7.314605901262219	1.070389327891398	0.7739963251111731	8.12474169241965	0.2387868595871165	0.4436066514756145	5.5858639034626885
ACH-000871	NCI-H510	NCIH510_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	8.014578464922891	2.4905701304462013	0.2192737591630654	0.6613738019530024	0.9092557027033574	-0.1274176702579464	-0.7581591269733705	-0.9395754300029482	-0.5761065372762345	-0.19064946141588598	7.375560793169459	1.15704371014558	7.226604860396028	7.595518579095371	4.1586601753464985	3.424922088210688	6.892269581825543
ACH-000816	NCI-H524	NCIH524_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	4.606442228131607	0.3561438102252753	0.23997948466603938	0.4377938146524681	-1.086162801635762	-1.1839578339562635	-1.5155277387623804	-1.3411502722672342	-0.5082208979816516	-0.5767357469997795	7.087462841250339	1.5210507369009632	2.424922088210688	8.609843591599457	2.807354922057604	0.5655971758542251	6.638942668908808
ACH-000767	NCI-H526	NCIH526_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	6.461561300001896	0.3895668117627256	0.5536123761440896	0.8594151323936458	-0.3600238022598121	-0.21544438371472394	0.8083529538054918	0.5353844175688381	0.0110947030832478	-0.0749771518803813	8.674616008615018	8.871474058385383	9.493775408460705	9.424124288351107	2.3868109464722167	0.1634987322828795	7.944272817611599
ACH-000358	NCI-H69	NCIH69_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	4.549053029337288	0.3673710656485294	0.4308473334005376	0.8704419191884878	-0.24087091574730007	-0.7392367703366799	-0.9564907526754157	-0.7854460162932013	-0.5732351016340813	-0.4330563157400497	7.372429792334089	1.8875252707415875	5.370861740085285	9.441201260618238	2.485426827170241	0.3561438102252753	7.183387261248875
ACH-000775	NCI-H727	NCIH727_LUNG	Lung Neuroendocrine Tumor	Lung Carcinoid	SCLC_NET	8.956985924612576	1.8237493603082728	0.13099433317125878	0.13320405972572494	0.1639697967678549	-0.21533659615887848	-0.3837912404242702	-0.2862933754264204	-0.03343240633692473	-0.14149512197027508	7.44716589977438	5.016139702655253	6.4297833205085055	9.865501307664363	1.1176950426697545	1.5210507369009632	6.48058827023386
ACH-003071	NCI-H748	NCIH748_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	4.993221467368938	0.879705766282288	0.055209545284628646	0.45983182252156213	-0.7541873153933557	-0.7158786957059105	-1.3097573686120345	-1.0792329083493504	-0.6263373898867352	-0.43307936014554343	5.271649772457207	4.237257770900372	3.725741156503952	9.26547440323211	0.8875252707415875	0.0565835283663675	4.725195817226664
ACH-003061	NCI-H774	NCIH774_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	5.731454807698346	0.6507645591169022	0.18963946838133056	0.09352947674066282	0.3077922854416989	-0.21061686895614182	0.12418441838575071	0.2952785895685859	-0.260890343292482	0.09142696498076157	7.880807948362805	5.854993016757	8.490088723943467	11.087860588357822	1.948600847493356	3.286881147788161	5.653633311386255
ACH-000355	NCI-H82	NCIH82_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	0.722466024471091	0.3895668117627256	0.3389153629523013	0.7476540907131781	-1.1639828964612806	-1.0556701440089207	-1.7409202511066832	-1.7694475522916486	0.15401776620439023	-0.8145158085421331	6.721782768459794	1.2265085298086795	1.655351828612554	7.0300049445090815	0.5360529002402097	0.2387868595871165	5.6895787255093255
ACH-000297	NCI-H889	NCIH889_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	6.15704371014558	0.3561438102252753	0.04573099737631986	0.21863908198141946	-0.8423341603809602	-0.3938354475491979	-0.5400116123118467	-0.5879247271130372	-0.400921069888655	-0.29315786458169046	6.311793717753649	5.206721357430888	6.632849830117706	8.74139956916985	0.9560566524124028	0.0565835283663675	6.163699987084195
ACH-000670	SBC-5	SBC5_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	1.807354922057604	0.3219280948873623	-0.2093426789458565	-0.29760752806419805	-0.0420924754843204	-0.6722949912057893	-0.27191019546412415	-0.3665367630645788	-0.20144299240321553	-0.48347062093657467	7.617357261591324	5.705425039042727	6.387672720012499	8.865176496531776	1.3161457422933562	3.901108243014512	5.075532631167357
ACH-000659	SCLC-21H	SCLC21H_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	6.321206566969903	0.4436066514756145	-0.0299948505064451	-0.3300925571996991	-0.8426601400445148	-0.4307205447708082	-2.20556771182722	-1.9442206749629518	-0.2144384130492332	-0.3872843949625643	4.273515889702116	1.4276061727818994	1.4436066514756145	8.088576256930406	4.548436624696042	0.1890338243900171	5.6940444130862025
ACH-001386	SCLC-22H	SCLC22H_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	6.463851292611099	0.2016338611696504	0.2219698289464184	0.3958687189446712	-1.192198960932979	-1.009388656080299	-2.1859915409726725	-1.5952705949135002	-0.5476579607321356	-0.3422783272985086	3.959770155211468	1.1634987322828796	2.15704371014558	10.125542622718385	4.082361969557474	0.070389327891398	4.24031432933371
ACH-000790	SHP-77	SHP77_LUNG	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	SCLC_NET	6.3446509891484455	0.3561438102252753	0.31690338212467284	0.4392304148565156	-0.1399694063111601	-0.5448088065037108	-1.391583842490018	-1.145574665587119	-0.5821737938694548	-0.29951644194797433	8.046796609573757	2.0840642647884744	1.6182386555954549	9.235176563602494	4.357552004618084	0.070389327891398	5.662775171937776
ACH-000603	BEN	BEN_LUNG	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer	other_NSCLC	8.753350480643723	0.5753123306874368	-0.6245068869996866	-1.5130584039743278	-0.6451275347791061	-0.11675402825822238	0.9314736994738352	0.8284604123763464	-0.40426010616676794	-0.3974741919765065	10.361176178590297	8.669629180395757	8.428611418467133	10.647368480069971	0.2387868595871165	2.0461417816447205	5.910492832288714
ACH-000826	CAL-12T	CAL12T_LUNG	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer	other_NSCLC	8.59245703726808	9.267582613736998	-0.009171208238564594	0.002066870458774505	0.22925638508921659	0.1737526998474049	-0.21968179479005914	-0.1084138000222998	-0.5066247567515987	0.07407025694880051	7.334407379311367	6.8529975876133165	6.135863165368679	10.199426967670895	2.6016965164809576	2.797012977836145	7.058316495590823
ACH-002996	CI34601	CI34601_CENTRAL_NERVOUS_SYSTEM	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer	other_NSCLC	0.7570232465074596	4.034743949324734	-0.0689688669996311	0.02072148515191977	0.029338105722564966	-0.6889737822429182	0.2865396346821613	0.48169898627499286	-0.5920227644406814	0.00819647452431401	8.473949221907715	7.754687113936063	7.29020320512607	11.481849874666434	4.20945336562895	3.704871964456353	5.32660925100527
ACH-000662	COR-L23	CORL23_LUNG	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	other_NSCLC	7.970911158577129	7.484863164322325	-0.11124926934334309	-0.3340120356957944	0.07979870095153956	0.12249580790402397	0.43123059750041626	0.4847196548857271	0.2232094963294725	-0.08289779800836912	8.552131108253784	7.347311316365285	8.452117663828671	10.838967519563369	2.526068811667588	3.608809242675524	5.589763486984977
ACH-000867	ChaGo-K-1	CHAGOK1_LUNG	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer	other_NSCLC	7.581049900945041	7.084702108011991	-0.49193283823322453	-0.6371225466672573	-0.42636578422534327	-0.18592833614263057	-1.020175000638013	-0.8802090799685875	-0.4644915865871037	-0.1675707715485285	6.519164449806069	3.2555007331483865	4.880685525261125	9.154792798390766	1.7739963251111732	2.361768359419153	6.212569338850806
ACH-000868	HCC-1195	HCC1195_LUNG	Non-Small Cell Lung Cancer	Lung Adenosquamous Carcinoma	other_NSCLC	8.80135269277206	6.915759896038	-0.2442464919829289	-0.9993612607418377	0.015934609761297125	0.4130274268813933	-0.3128114922957327	-0.561039609522096	-0.4453499918871558	-0.13775410426909498	8.379638288708014	5.112283108598204	5.692092375427572	7.866846175284079	5.000901402741532	3.6322682154995127	6.307792796129895
ACH-000901	HCC-1359	HCC1359_LUNG	Non-Small Cell Lung Cancer	Giant Cell Carcinoma of the Lung	other_NSCLC	2.867896463992655	0.6507645591169022	0.24915990605065863	0.30670177351147254	0.12479640464072701	0.04439575391375176	0.0592659361450052	0.028083219586476735	0.11604901833555419	0.05780407321054012	8.46016917185669	6.413120146403495	6.931564876020142	9.756322803850708	4.108524456778169	4.1026581313637385	6.448074996441805
ACH-000891	HCC-1438	HCC1438_LUNG	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	other_NSCLC	1.599317793698226	6.668884984266247	0.2445325303828668	0.2861044918804689	0.7850705594434361	2.51107645066651	0.8242090133518495	0.9517912436082554	0.3955978362595596	0.9066258643917329	8.946643144983518	9.401668861037908	8.842821735360785	11.889161691517632	5.836681593327116	4.083213368248981	5.978882028096418
ACH-000731	HCC-2279	HCC2279_LUNG	Non-Small Cell Lung Cancer	Lung Adenosquamous Carcinoma	other_NSCLC	5.9342805936400245	5.03738222200308	-0.1976622064600322	-0.8773424190666091	0.15636926813957303	1.3519176439908784	0.8728007793288035	0.896709308913786	1.4067653733157008	0.4930097742111789	9.181748596665685	9.982280604558284	8.405141463136344	11.331420837263837	6.12267271882414	3.39231742277876	6.165309015597156
ACH-000840	HCC-366	HCC366_LUNG	Non-Small Cell Lung Cancer	Lung Adenosquamous Carcinoma	other_NSCLC	1.835924074254375	4.655351828612554	0.3399564679772651	0.3893524254922915	1.2137634631884089	2.8355201799689564	1.1113076780958413	-0.261103059441553	0.012716816478148207	1.0864798383498364	10.142617655446577	10.22134544356244	8.591746727571895	3.1858665453113337	5.081083928687635	3.759155833800272	7.154818109052104
ACH-000143	HCC2429	HCC2429_LUNG	Non-Small Cell Lung Cancer	NUT Carcinoma of the Lung	other_NSCLC	0.4750848829487829	4.371558862611963	-0.09775733033037276	0.5292888361568053	-0.6843335943564238	-0.05595569857587712	-0.2974423719016369	-0.12406724354042159	-0.3744687188587538	-0.04841969361809536	8.272583132806052	5.172727518012845	5.869871406177713	10.459431618637296	0.3103401206121505	2.38404980679516	4.571676809970931
ACH-000825	HOP-92	HOP92_LUNG	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer	other_NSCLC	7.353499735245657	8.219700960636958	-0.38104594640888356	-1.432899118164931	-0.04340849087068417	0.09606878235297238	0.46710271029137024	0.5147693775633166	1.2564828950858005	0.07164014976892799	9.464586590379827	7.692510891615071	7.312701472795798	10.858136449579623	5.203592714207708	2.538538163629804	5.293885430302371
ACH-000672	IA-LM	IALM_LUNG	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	other_NSCLC	6.011227255423254	0.4329594072761062	-0.17911946342442686	-0.6241853836656768	0.6156912098685561	-0.2034461682741963	0.06480418653407413	-0.07130858015370786	-0.4223052308038455	-0.10469158879180922	8.059939263983082	6.928725622870757	7.030115330908071	9.125335973592197	5.792855352362489	4.185073637876762	5.882153917287012
ACH-002035	LCAM1	LCAM1_LUNG	Non-Small Cell Lung Cancer	Poorly Differentiated Non-Small Cell Lung Cancer	other_NSCLC	1.5410191531335593	4.531069492725954	0.08944150004280903	0.30919254180952493	0.16479872751790947	0.06245735373039486	-0.6543904144412361	-0.4327799294146964	-0.5119571531589228	0.14300960771578705	6.982537314399271	4.876271360550127	5.364222221093532	10.209575209726896	4.276496665640356	3.316145742293356	3.701549056943071
ACH-000627	LCLC-103H	LCLC103H_LUNG	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	other_NSCLC	7.908272516291422	4.305240965954483	-0.035195911824809085	-0.4269675066294361	0.09122527358772956	-0.04591603351427481	1.4671224422319114	1.289458745032568	0.36080743331347365	0.23645549262929286	10.92288168172582	10.064338591882816	10.06514682441986	11.008498654110635	2.3978029618624896	3.936402377725064	5.969933274697856
ACH-000596	LCLC-97TM1	LCLC97TM1_LUNG	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	other_NSCLC	9.30108459093582	7.790315911515695	-0.211598135617181	-0.5947112073250467	0.49358446473647594	0.9049657501574335	0.2556802837764278	0.29434597032130294	0.9261986594103693	0.5548233921497829	8.94632147710713	7.527555198794536	6.710668699674626	10.481193978048044	5.334139178838237	3.4672794804599825	5.977508904540138
ACH-000444	LU99	LU99_LUNG	Non-Small Cell Lung Cancer	Giant Cell Carcinoma of the Lung	other_NSCLC	1.6735564239901446	3.582556003014061	0.2047595322614654	0.021582702965954652	0.36150492607122664	-0.48814078616975004	-0.4925215333175658	-0.37606550442218023	0.2916181327632324	-0.3092448394854477	7.569551851083613	5.182692297516191	5.452529544677926	9.815383295813538	3.734438666137167	4.587364990936461	6.391973883060293
ACH-000438	Lu-65	LU65_LUNG	Non-Small Cell Lung Cancer	Giant Cell Carcinoma of the Lung	other_NSCLC	7.421644094048272	3.613531652917927	0.1363798378812862	0.06383986142765094	0.3777280260622233	-0.04979461263666553	0.0020495630781407295	0.09808398087779903	4.654460830559796	0.023973496231163915	8.931948929008138	5.844234987758751	6.459267666703387	10.4443937530666	4.929317594911761	3.745237332129749	5.579542224936903
ACH-000980	NCI-H1155	NCIH1155_LUNG	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	other_NSCLC	5.060047383669939	0.3561438102252753	0.7888542295900434	0.9703396938125107	-0.1564830083116456	-0.11833225429266783	1.2659236372497713	1.1560437677961661	-0.2212637387435037	0.03033947730922022	10.434732464842137	10.003096215304051	9.409030217285745	11.11504365016171	3.581351247168777	0.1243281350022017	6.846869360549225
ACH-000510	NCI-H1299	NCIH1299_LUNG	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	other_NSCLC	1.819668183496456	0.1634987322828795	0.02803810070214388	0.16290857110953993	0.10781498898959792	-0.5187711313256321	-0.12979559013263783	-0.2782137940518055	-0.5823763582456164	-0.4596402448586798	7.47856740557945	7.245362552697888	6.223229456842112	8.753885282574092	3.1618876823768938	4.017031080527841	6.644288933378696
ACH-000015	NCI-H1581	NCIH1581_LUNG	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	other_NSCLC	1.15704371014558	0.1505596765753814	0.20741707364764198	-0.19685785700923378	-0.3572209186129946	-0.41526679973748404	-1.4326074341527166	-1.3734969530965309	-0.5664219314546882	-0.4358964745748777	5.088735246190284	2.7548875021634687	4.351910961103077	8.033753351889821	0.1505596765753814	3.0089887832272546	6.377123749129487
ACH-000035	NCI-H1650	NCIH1650_LUNG	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer	other_NSCLC	7.974471952285043	9.811824211241978	0.12380835889091829	0.07984126757363458	0.8838719544076052	1.7782498611934332	0.3429923143905447	0.41763445825194057	-0.21134151228777917	0.6014989134253248	7.679691210162246	6.931210274803932	9.265286857565172	10.833443573811198	5.325170512376046	3.0443941193584534	6.515542158078312
ACH-000434	NCI-H1915	NCIH1915_LUNG	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	other_NSCLC	1.6182386555954549	1.7907720378619998	0.012411171611453175	-0.466537768525231	0.48052306842365394	-0.23011920322862503	-1.2217048042416854	-1.0059018436666627	-0.5213026803173176	-0.37426975969778764	6.085764553778314	4.1026581313637385	3.424922088210688	9.309908301870664	4.24031432933371	3.305970520984386	5.767125077269071
ACH-000904	NCI-H2106	NCIH2106_LUNG	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	other_NSCLC	6.494095544940635	0.8639384504239714	0.5553227194378016	1.4329912029066891	-0.2720028353956213	-0.46209623455178994	-0.08770654059825207	-0.2293557073239866	-0.3766675684241214	-0.06889043024166273	6.903761365128077	7.582029046119882	6.908932967244538	8.859255227428424	1.5008020530571575	0.9781956296816516	5.956056652412403
ACH-000929	NCI-H2110	NCIH2110_LUNG	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer	other_NSCLC	8.915401388260412	8.766860143829545	-0.15237919391931845	-0.3488471126667944	0.56986731724077	0.6854218385210386	-1.7945244265009437	-1.4161438003194553	-0.5251159937589976	0.009813831896791709	6.963011647599427	1.4541758931858022	0.8399595874895318	9.427962277407396	4.416164164733128	3.793895882548878	4.380590934265922
ACH-000924	NCI-H2172	NCIH2172_LUNG	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer	other_NSCLC	2.957914598632985	6.455656002220498	0.008033828835579272	-0.04288027619798734	-0.8166481554334102	-0.6346742805735947	0.08281821258385154	-0.029667943699044408	-0.4773007556922535	-0.28314970242636023	9.31858799912939	3.39231742277876	8.490409679460006	9.296755643647684	0.8073549220576041	1.6461626571578936	6.079378111118652
ACH-000186	NCI-H2444	NCIH2444_LUNG	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer	other_NSCLC	9.399705168175638	7.261154672615572	-0.5035364751337331	-0.9769951528460102	0.21836280282453488	-0.2571017370643561	0.917730483845105	0.6093306059355393	0.8703339800217581	0.16764005212536598	9.236014191900084	8.48526580311283	9.83455005631161	9.374843872078785	3.793895882548878	3.4154882710497003	5.131754090984813
